energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.24462231,2.79318437,0.00395547,0.08721326,0.27156841,2.07158917,0.01275578,0.35412896,0.30335788,0.23769443
-3.23861931,2.79282210,0.00416342,0.08533832,0.27574287,2.06239939,0.01307046,0.35928280,0.30302933,0.24295840
-3.23261631,2.79082563,0.00436424,0.08340890,0.27954281,2.05289845,0.01336002,0.36395808,0.30272651,0.24757291
-3.22661331,2.78752823,0.00455491,0.08144200,0.28294709,2.04346970,0.01362445,0.36809042,0.30253718,0.25149411
-3.22061031,2.78322167,0.00473245,0.07944995,0.28593768,2.03443538,0.01386458,0.37161420,0.30254625,0.25469365
-3.21460730,2.77816828,0.00489404,0.07744088,0.28850205,2.02606308,0.01408204,0.37446722,0.30283514,0.25716069
-3.20860430,2.77261661,0.00503713,0.07541949,0.29063561,2.01857613,0.01427934,0.37659548,0.30348157,0.25890348
-3.20260130,2.76681917,0.00515954,0.07338790,0.29234400,2.01216691,0.01445976,0.37795809,0.30455945,0.25995035
-3.19659830,2.76105092,0.00525957,0.07134671,0.29364500,2.00701184,0.01462735,0.37853168,0.30613904,0.26035010
-3.19059530,2.75562665,0.00533605,0.06929595,0.29457009,2.00328686,0.01478673,0.37831423,0.30828702,0.26017159
-3.18459230,2.75091600,0.00538841,0.06723610,0.29516526,2.00118225,0.01494299,0.37732793,0.31106658,0.25950266
-3.17858929,2.74735468,0.00541673,0.06516889,0.29549130,2.00091553,0.01510150,0.37562095,0.31453737,0.25844825
-3.17258629,2.74545082,0.00542171,0.06309799,0.29562313,2.00274151,0.01526763,0.37326797,0.31875517,0.25712782
-3.16658329,2.74578574,0.00540471,0.06102947,0.29564858,2.00695866,0.01544661,0.37036927,0.32377141,0.25567216
-3.16058029,2.74900881,0.00536766,0.05897201,0.29566629,2.01391126,0.01564320,0.36704863,0.32963238,0.25421956
-3.15457729,2.75582619,0.00531303,0.05693691,0.29578305,2.02398713,0.01586152,0.36344990,0.33637823,0.25291170
-3.14857429,2.76698404,0.00524376,0.05493785,0.29611060,2.03761066,0.01610479,0.35973258,0.34404171,0.25188918
-3.14257129,2.78324664,0.00516313,0.05299048,0.29676207,2.05523170,0.01637518,0.35606655,0.35264680,0.25128696
-3.13656828,2.80537048,0.00507468,0.05111185,0.29784818,2.07731049,0.01667369,0.35262615,0.36220722,0.25122998
-3.13056528,2.83407553,0.00498209,0.04931972,0.29947341,2.10429953,0.01699999,0.34958410,0.37272493,0.25182890
-3.12456228,2.87001490,0.00488908,0.04763187,0.30173240,2.13662308,0.01735250,0.34710535,0.38418865,0.25317638
-3.11855928,2.91374453,0.00479929,0.04606531,0.30470655,2.17465536,0.01772836,0.34534131,0.39657255,0.25534387
-3.11255628,2.96569406,0.00471619,0.04463565,0.30846112,2.21869854,0.01812356,0.34442462,0.40983510,0.25837917
-3.10655328,3.02614060,0.00464298,0.04335646,0.31304292,2.26896139,0.01853311,0.34446479,0.42391822,0.26230475
-3.10055028,3.09518642,0.00458254,0.04223878,0.31847861,2.32553998,0.01895126,0.34554478,0.43874669,0.26711701
-3.09454727,3.17274183,0.00453734,0.04129076,0.32477371,2.38840105,0.01937179,0.34771879,0.45422803,0.27278646
-3.08854427,3.25851401,0.00450946,0.04051743,0.33191232,2.45736925,0.01978826,0.35101117,0.47025263,0.27925879
-3.08254127,3.35200248,0.00450050,0.03992065,0.33985754,2.53211865,0.02019436,0.35541650,0.48669449,0.28645690
-3.07653827,3.45250149,0.00451164,0.03949913,0.34855248,2.61216926,0.02058423,0.36090088,0.50341226,0.29428369
-3.07053527,3.55910941,0.00454360,0.03924859,0.35792188,2.69688877,0.02095272,0.36740413,0.52025086,0.30262558
-3.06453227,3.67074472,0.00459669,0.03916202,0.36787415,2.78549950,0.02129569,0.37484299,0.53704347,0.31135663
-3.05852926,3.78616818,0.00467084,0.03923001,0.37830380,2.87709057,0.02161019,0.38311486,0.55361402,0.32034305
-3.05252626,3.90401025,0.00476562,0.03944107,0.38909411,2.97063466,0.02189462,0.39210210,0.56978008,0.32944785
-3.04652326,4.02280271,0.00488030,0.03978202,0.40011998,3.06500895,0.02214884,0.40167663,0.58535613,0.33853572
-3.04052026,4.14101338,0.00501387,0.04023833,0.41125078,3.15901942,0.02237413,0.41170446,0.60015713,0.34747750
-3.03451726,4.25708247,0.00516508,0.04079450,0.42235323,3.25142751,0.02257319,0.42205020,0.61400226,0.35615452
-3.02851426,4.36945937,0.00533247,0.04143430,0.43329417,3.34097829,0.02274989,0.43258120,0.62671892,0.36446224
-3.02251126,4.47663851,0.00551442,0.04214108,0.44394317,3.42642909,0.02290917,0.44317119,0.63814663,0.37231333
-3.01650825,4.57719300,0.00570910,0.04289798,0.45417498,3.50657757,0.02305670,0.45370340,0.64814084,0.37963985
-3.01050525,4.66980518,0.00591455,0.04368813,0.46387183,3.58028836,0.02319857,0.46407301,0.65657655,0.38639466
-3.00450225,4.75329306,0.00612868,0.04449482,0.47292547,3.64651752,0.02334097,0.47418885,0.66335154,0.39255176
-2.99849925,4.82663214,0.00634921,0.04530163,0.48123909,3.70433408,0.02348981,0.48397452,0.66838906,0.39810588
-2.99249625,4.88897222,0.00657373,0.04609261,0.48872904,3.75293831,0.02365039,0.49336875,0.67163999,0.40307100
-2.98649325,4.93964904,0.00679971,0.04685241,0.49532635,3.79167626,0.02382703,0.50232519,0.67308428,0.40747826
-2.98049025,4.97819085,0.00702445,0.04756648,0.50097817,3.82005064,0.02402285,0.51081174,0.67273160,0.41137305
-2.97448724,5.00432030,0.00724513,0.04822122,0.50564897,3.83772774,0.02423947,0.51880938,0.67062128,0.41481166
-2.96848424,5.01795192,0.00745883,0.04880424,0.50932163,3.84454087,0.02447690,0.52631075,0.66682138,0.41785752
-2.96248124,5.01918582,0.00766257,0.04930456,0.51199822,3.84049016,0.02473343,0.53331851,0.66142709,0.42057736
-2.95647824,5.00829820,0.00785333,0.04971286,0.51370064,3.82573930,0.02500566,0.53984358,0.65455836,0.42303727
-2.95047524,4.98572915,0.00802811,0.05002175,0.51447087,3.80060918,0.02528857,0.54590339,0.64635698,0.42529905
-2.94447224,4.95206830,0.00818404,0.05022600,0.51437088,3.76556901,0.02557573,0.55152020,0.63698312,0.42741689
-2.93846923,4.90803889,0.00831838,0.05032272,0.51348206,3.72122495,0.02585949,0.55671951,0.62661157,0.42943452
-2.93246623,4.85448048,0.00842870,0.05031157,0.51190423,3.66830667,0.02613138,0.56152865,0.61542763,0.43138305
-2.92646323,4.79233072,0.00851289,0.05019487,0.50975398,3.60765191,0.02638242,0.56597559,0.60362296,0.43327948
-2.92046023,4.72260648,0.00856929,0.04997761,0.50716250,3.54018940,0.02660356,0.57008788,0.59139136,0.43512589
-2.91445723,4.64638435,0.00859677,0.04966740,0.50427278,3.46692027,0.02678610,0.57389182,0.57892471,0.43690951
-2.90845423,4.56478095,0.00859480,0.04927437,0.50123618,3.38889833,0.02692209,0.57741185,0.56640905,0.43860347
-2.90245123,4.47893302,0.00856353,0.04881091,0.49820851,3.30720937,0.02700475,0.58066999,0.55402092,0.44016822
-2.89644822,4.38997772,0.00850382,0.04829133,0.49534567,3.22295005,0.02702882,0.58368559,0.54192403,0.44155359
-2.89044522,4.29903329,0.00841728,0.04773149,0.49279891,3.13720661,0.02699082,0.58647502,0.53026631,0.44270138
-2.88444222,4.20718043,0.00830625,0.04714832,0.49070998,3.05103408,0.02688930,0.58905169,0.51917729,0.44354832
-2.87843922,4.11544484,0.00817383,0.04655926,0.48920626,2.96543640,0.02672494,0.59142595,0.50876592,0.44402926
-2.87243622,4.02478128,0.00802376,0.04598179,0.48839615,2.88134812,0.02650064,0.59360531,0.49911887,0.44408056
-2.86643322,3.93605968,0.00786042,0.04543278,0.48836485,2.79961811,0.02622140,0.59559458,0.49029915,0.44364343
-2.86043022,3.85005358,0.00768870,0.04492803,0.48917084,2.72099596,0.02589424,0.59739624,0.48234538,0.44266703
-2.85442721,3.76743130,0.00751389,0.04448177,0.49084310,2.64612138,0.02552795,0.59901078,0.47527135,0.44111143
-2.84842421,3.68875017,0.00734156,0.04410626,0.49337941,2.57551694,0.02513283,0.60043720,0.46906629,0.43895001
-2.84242121,3.61445374,0.00717743,0.04381139,0.49674573,2.50958440,0.02472030,0.60167355,0.46369548,0.43617137
-2.83641821,3.54487214,0.00702719,0.04360456,0.50087668,2.44860451,0.02430257,0.60271742,0.45910158,0.43278072
-2.83041521,3.48022526,0.00689642,0.04349046,0.50567732,2.39274026,0.02389221,0.60356654,0.45520633,0.42880037
-2.82441221,3.42062838,0.00679034,0.04347110,0.51102596,2.34204308,0.02350172,0.60421922,0.45191290,0.42426969
-2.81840920,3.36609984,0.00671377,0.04354583,0.51677798,2.29646165,0.02314319,0.60467471,0.44910867,0.41924418
-2.81240620,3.31657007,0.00667095,0.04371159,0.52277059,2.25585260,0.02282788,0.60493342,0.44666848,0.41379385
-2.80640320,3.27189128,0.00666542,0.04396306,0.52882808,2.21999252,0.02256587,0.60499692,0.44445818,0.40800088
-2.80040020,3.23184726,0.00669994,0.04429299,0.53476752,2.18859048,0.02236583,0.60486760,0.44233853,0.40195666
-2.79439720,3.19616253,0.00677641,0.04469248,0.54040455,2.16130040,0.02223471,0.60454821,0.44016912,0.39575834
-2.78839420,3.16451045,0.00689577,0.04515136,0.54555895,2.13773273,0.02217760,0.60404095,0.43781236,0.38950497
-2.78239120,3.13651983,0.00705801,0.04565844,0.55005987,2.11746488,0.02219759,0.60334641,0.43513735,0.38329340
-2.77638819,3.11177995,0.00726211,0.04620182,0.55375036,2.10005012,0.02229566,0.60246222,0.43202339,0.37721422
-2.77038519,3.08984403,0.00750607,0.04676915,0.55649101,2.08502478,0.02247068,0.60138162,0.42836316,0.37134778
-2.76438219,3.07023143,0.00778692,0.04734780,0.55816275,2.07191385,0.02271947,0.60009194,0.42406534,0.36576058
-2.75837919,3.05242896,0.00810078,0.04792507,0.55866859,2.06023515,0.02303678,0.59857324,0.41905661,0.36050216
-2.75237619,3.03589204,0.00844291,0.04848822,0.55793432,2.04950248,0.02341552,0.59679708,0.41328303,0.35560278
-2.74637319,3.02004634,0.00880784,0.04902467,0.55590837,2.03922819,0.02384681,0.59472579,0.40671072,0.35107184
-2.74037019,3.00429062,0.00918946,0.04952195,0.55256077,2.02892575,0.02432025,0.59231213,0.39932585,0.34689727
-2.73436718,2.98800150,0.00958118,0.04996787,0.54788153,2.01811278,0.02482413,0.58949965,0.39113405,0.34304600
-2.72836418,2.97054068,0.00997607,0.05035050,0.54187859,2.00631511,0.02534569,0.58622371,0.38215925,0.33946534
-2.72236118,2.95126493,0.01036701,0.05065836,0.53457547,1.99307212,0.02587140,0.58241331,0.37244208,0.33608544
-2.71635818,2.92953907,0.01074691,0.05088049,0.52600890,1.97794362,0.02638734,0.57799361,0.36203799,0.33282255
-2.71035518,2.90475164,0.01110888,0.05100665,0.51622665,1.96051824,0.02687948,0.57288911,0.35101507,0.32958306
-2.70435218,2.87633277,0.01144639,0.05102756,0.50528551,1.94042312,0.02733406,0.56702744,0.33945185,0.32626810
-2.69834917,2.84377369,0.01175346,0.05093510,0.49324977,1.91733457,0.02773794,0.56034353,0.32743508,0.32277843
-2.69234617,2.80664663,0.01202484,0.05072264,0.48018999,1.89098906,0.02807898,0.55278390,0.31505758,0.31901944
-2.68634317,2.76462417,0.01225609,0.05038528,0.46618229,1.86119389,0.02834629,0.54431098,0.30241632,0.31490600
-2.68034017,2.71749671,0.01244372,0.04992016,0.45130790,1.82783676,0.02853059,0.53490696,0.28961061,0.31036684
-2.67433717,2.66518688,0.01258527,0.04932664,0.43565306,1.79089352,0.02862441,0.52457723,0.27674061,0.30534834
-2.66833417,2.60775964,0.01267933,0.04860655,0.41930901,1.75043331,0.02862229,0.51335287,0.26390592,0.29981751
-2.66233117,2.54542741,0.01272551,0.04776425,0.40237206,1.70662052,0.02852090,0.50129220,0.25120450,0.29376391
-2.65632816,2.47854930,0.01272443,0.04680669,0.38494354,1.65971329,0.02831906,0.48848110,0.23873165,0.28720057
-2.65032516,2.40762432,0.01267761,0.04574327,0.36712951,1.61005809,0.02801770,0.47503218,0.22657918,0.28016379
-2.64432216,2.33327853,0.01258736,0.04458573,0.34904024,1.55808066,0.02761979,0.46108256,0.21483460,0.27271187
-2.63831916,2.25624664,0.01245661,0.04334778,0.33078931,1.50427348,0.02713010,0.44679060,0.20358041,0.26492279
-2.63231616,2.17734871,0.01228879,0.04204478,0.31249235,1.44918031,0.02655499,0.43233139,0.19289337,0.25689108
-2.62631316,2.09746315,0.01208763,0.04069327,0.29426546,1.39337842,0.02590211,0.41789151,0.18284385,0.24872400
-2.62031016,2.01749722,0.01185697,0.03931044,0.27622335,1.33745952,0.02518008,0.40366302,0.17349512,0.24053717
-2.61430715,1.93835653,0.01160063,0.03791359,0.25847734,1.28201015,0.02439814,0.38983715,0.16490272,0.23245002
-2.60830415,1.86091497,0.01132225,0.03651958,0.24113322,1.22759264,0.02356585,0.37659792,0.15711392,0.22458118
-2.60230115,1.78598656,0.01102517,0.03514429,0.22428924,1.17472740,0.02269272,0.36411591,0.15016718,0.21704401
-2.59629815,1.71430048,0.01071234,0.03380217,0.20803425,1.12387752,0.02178796,0.35254261,0.14409190,0.20994260
-2.59029515,1.64648050,0.01038630,0.03250578,0.19244609,1.07543629,0.02086028,0.34200551,0.13890817,0.20336831
-2.58429215,1.58302941,0.01004910,0.03126551,0.17759047,1.02971815,0.01991763,0.33260418,0.13462691,0.19739694
-2.57828914,1.52431925,0.00970238,0.03008930,0.16352016,0.98695329,0.01896715,0.32440740,0.13125016,0.19208684
-2.57228614,1.47058744,0.00934740,0.02898258,0.15027477,0.94728618,0.01801510,0.31745170,0.12877164,0.18747771
-2.56628314,1.42193866,0.00898509,0.02794821,0.13788097,0.91077772,0.01706681,0.31174103,0.12717761,0.18359043
-2.56028014,1.37835231,0.00861616,0.02698659,0.12635315,0.87741081,0.01612677,0.30724784,0.12644800,0.18042754
-2.55427714,1.33969470,0.00824119,0.02609587,0.11569451,0.84709887,0.01519871,0.30391527,0.12655772,0.17797463
-2.54827414,1.30573537,0.00786074,0.02527217,0.10589845,0.81969676,0.01428569,0.30166054,0.12747815,0.17620236
-2.54227114,1.27616640,0.00747542,0.02450994,0.09695025,0.79501338,0.01339023,0.30037921,0.12917883,0.17506894
-2.53626813,1.25062379,0.00708600,0.02380233,0.08882874,0.77282540,0.01251446,0.29995015,0.13162909,0.17452317
-2.53026513,1.22870978,0.00669347,0.02314161,0.08150816,0.75289121,0.01166024,0.30024112,0.13479973,0.17450756
-2.52426213,1.21001502,0.00629903,0.02251954,0.07495989,0.73496462,0.01082925,0.30111446,0.13866451,0.17496172
-2.51825913,1.19413959,0.00590421,0.02192783,0.06915398,0.71880764,0.01002309,0.30243291,0.14320150,0.17582549
-2.51225613,1.18071201,0.00551075,0.02135845,0.06406053,0.70420166,0.00924335,0.30406507,0.14839411,0.17704207
-2.50625313,1.16940534,0.00512066,0.02080401,0.05965082,0.69095685,0.00849163,0.30589038,0.15423177,0.17856063
-2.50025013,1.15994986,0.00473618,0.02025803,0.05589813,0.67891922,0.00776954,0.30780343,0.16071028,0.18033856
-2.49424712,1.15214184,0.00435964,0.01971514,0.05277825,0.66797514,0.00707873,0.30971721,0.16783163,0.18234311
-2.48824412,1.14584804,0.00399349,0.01917126,0.05026975,0.65805340,0.00642078,0.31156538,0.17560358,0.18455240
-2.48224112,1.14100598,0.00364020,0.01862368,0.04835400,0.64912451,0.00579722,0.31330335,0.18403868,0.18695583
-2.47623812,1.13762006,0.00330219,0.01807107,0.04701499,0.64119762,0.00520945,0.31490803,0.19315321,0.18955373
-2.47023512,1.13575383,0.00298175,0.01751345,0.04623897,0.63431511,0.00465866,0.31637648,0.20296570,0.19235646
-2.46423212,1.13551887,0.00268105,0.01695207,0.04601406,0.62854524,0.00414584,0.31772336,0.21349554,0.19538285
-2.45822911,1.13706103,0.00240206,0.01638926,0.04632981,0.62397325,0.00367169,0.31897736,0.22476150,0.19865829
-2.45222611,1.14054480,0.00214655,0.01582827,0.04717673,0.62069142,0.00323660,0.32017693,0.23678059,0.20221230
-2.44622311,1.14613660,0.00191605,0.01527297,0.04854604,0.61878854,0.00284068,0.32136532,0.24956707,0.20607607
-2.44022011,1.15398815,0.00171192,0.01472772,0.05042941,0.61833951,0.00248370,0.32258552,0.26313205,0.21027981
-2.43421711,1.16422072,0.00153529,0.01419702,0.05281891,0.61939544,0.00216517,0.32387517,0.27748352,0.21485023
-2.42821411,1.17691121,0.00138717,0.01368536,0.05570713,0.62197499,0.00188434,0.32526180,0.29262699,0.21980838
-2.42221111,1.19208105,0.00126844,0.01319695,0.05908746,0.62605743,0.00164025,0.32675887,0.30856662,0.22516772
-2.41620810,1.20968829,0.00117987,0.01273559,0.06295445,0.63157774,0.00143181,0.32836258,0.32530685,0.23093279
-2.41020510,1.22962370,0.00112222,0.01230446,0.06730438,0.63842418,0.00125782,0.33004997,0.34285436,0.23709843
-2.40420210,1.25171083,0.00109622,0.01190608,0.07213572,0.64643857,0.00111707,0.33177815,0.36122013,0.24364957
-2.39819910,1.27571021,0.00110263,0.01154225,0.07744975,0.65541916,0.00100837,0.33348505,0.38042140,0.25056164
-2.39219610,1.30132738,0.00114225,0.01121402,0.08325088,0.66512630,0.00093062,0.33509135,0.40048325,0.25780145
-2.38619310,1.32822414,0.00121591,0.01092176,0.08954702,0.67529030,0.00088286,0.33650371,0.42143952,0.26532859
-2.38019010,1.35603248,0.00132451,0.01066523,0.09634946,0.68562148,0.00086433,0.33761904,0.44333272,0.27309702
-2.37418709,1.38437019,0.00146896,0.01044374,0.10367269,0.69582162,0.00087446,0.33832955,0.46621287,0.28105697
-2.36818409,1.41285716,0.00165017,0.01025623,0.11153365,0.70559642,0.00091294,0.33852833,0.49013491,0.28915670
-2.36218109,1.44113149,0.00186904,0.01010152,0.11995072,0.71466827,0.00097969,0.33811508,0.51515478,0.29734427
-2.35617809,1.46886433,0.00212637,0.00997841,0.12894235,0.72278866,0.00107490,0.33700170,0.54132410,0.30556890
-2.35017509,1.49577268,0.00242285,0.00988592,0.13852527,0.72974965,0.00119903,0.33511740,0.56868368,0.31378211
-2.34417209,1.52162952,0.00275896,0.00982336,0.14871249,0.73539384,0.00135276,0.33241307,0.59725616,0.32193838
-2.33816908,1.54627080,0.00313500,0.00979055,0.15951115,0.73962241,0.00153702,0.32886465,0.62703813,0.32999540
-2.33216608,1.56959915,0.00355095,0.00978786,0.17092032,0.74240085,0.00175294,0.32447534,0.65799230,0.33791398
-2.32616308,1.59158448,0.00400651,0.00981630,0.18292888,0.74376221,0.00200186,0.31927666,0.69004034,0.34565766
-2.32016008,1.61226165,0.00450104,0.00987760,0.19551376,0.74380787,0.00228526,0.31332819,0.72305690,0.35319217
-2.31415708,1.63172594,0.00503354,0.00997412,0.20863855,0.74270586,0.00260481,0.30671619,0.75686552,0.36048484
-2.30815408,1.65012690,0.00560265,0.01010888,0.22225274,0.74068705,0.00296226,0.29955124,0.79123697,0.36750428
-2.30215108,1.66766137,0.00620667,0.01028546,0.23629167,0.73803936,0.00335947,0.29196493,0.82589040,0.37422019
-2.29614807,1.68456646,0.00684358,0.01050789,0.25067726,0.73510050,0.00379837,0.28410606,0.86049766,0.38060377
-2.29014507,1.70111310,0.00751107,0.01078049,0.26531964,0.73224967,0.00428092,0.27613634,0.89469082,0.38662857
-2.28414207,1.71760068,0.00820656,0.01110777,0.28011953,0.72989839,0.00480911,0.26822601,0.92807290,0.39227191
-2.27813907,1.73435315,0.00892730,0.01149419,0.29497142,0.72848107,0.00538486,0.26054947,0.96023131,0.39751680
-2.27213607,1.75171643,0.00967034,0.01194400,0.30976737,0.72844548,0.00601005,0.25328113,0.99075355,0.40235438
-2.26613307,1.77005714,0.01043263,0.01246105,0.32440118,0.73024319,0.00668642,0.24659160,1.01924440,0.40678660
-2.26013007,1.78976201,0.01121106,0.01304853,0.33877284,0.73432036,0.00741556,0.24064431,1.04534368,0.41082889
-2.25412706,1.81123729,0.01200245,0.01370885,0.35279282,0.74110864,0.00819882,0.23559253,1.06874353,0.41451283
-2.24812406,1.83490751,0.01280361,0.01444335,0.36638610,0.75101624,0.00903725,0.23157685,1.08920422,0.41788818
-2.24212106,1.86121253,0.01361132,0.01525218,0.37949553,0.76441909,0.00993155,0.22872291,1.10656738,0.42102431
-2.23611806,1.89060212,0.01442238,0.01613411,0.39208438,0.78165185,0.01088201,0.22713948,1.12076582,0.42401060
-2.23011506,1.92352744,0.01523357,0.01708638,0.40413779,0.80299885,0.01188844,0.22691665,1.13182902,0.42695564
-2.22411206,1.96042888,0.01604169,0.01810457,0.41566305,0.82868477,0.01295010,0.22812410,1.13988395,0.42998514
-2.21810905,2.00172011,0.01684350,0.01918253,0.42668861,0.85886517,0.01406567,0.23080935,1.14515082,0.43323843
-2.21210605,2.04776850,0.01763576,0.02031237,0.43726182,0.89361698,0.01523322,0.23499608,1.14793382,0.43686366
-2.20610305,2.09887257,0.01841524,0.02148444,0.44744551,0.93292933,0.01645017,0.24068232,1.14860724,0.44101173
-2.20010005,2.15523736,0.01917871,0.02268741,0.45731355,0.97669488,0.01771332,0.24783871,1.14759755,0.44582932
-2.19409705,2.21694896,0.01992301,0.02390842,0.46694572,1.02470242,0.01901882,0.25640702,1.14536244,0.45145121
-2.18809405,2.28394978,0.02064506,0.02513329,0.47642197,1.07663109,0.02036223,0.26629877,1.14236783,0.45799243
-2.18209105,2.35601639,0.02134193,0.02634675,0.48581669,1.13204695,0.02173855,0.27739450,1.13906414,0.46554048
-2.17608804,2.43274148,0.02201090,0.02753285,0.49519308,1.19040251,0.02314230,0.28954357,1.13586320,0.47414835
-2.17008504,2.51352188,0.02264954,0.02867530,0.50459811,1.25103970,0.02456757,0.30256483,1.13311709,0.48382847
-2.16408204,2.59755404,0.02325577,0.02975793,0.51405833,1.31319689,0.02600812,0.31624834,1.13110006,0.49454838
-2.15807904,2.68383815,0.02382795,0.03076522,0.52357679,1.37602011,0.02745746,0.33035814,1.12999471,0.50622811
-2.15207604,2.77119184,0.02436490,0.03168280,0.53313135,1.43857863,0.02890893,0.34463633,1.12988314,0.51873988
-2.14607304,2.85827352,0.02486600,0.03249802,0.54267446,1.49988485,0.03035581,0.35880824,1.13074368,0.53190996
-2.14007004,2.94361530,0.02533115,0.03320044,0.55213446,1.55891806,0.03179143,0.37258887,1.13245332,0.54552301
-2.13406703,3.02566458,0.02576085,0.03378236,0.56141839,1.61465140,0.03320922,0.38569026,1.13479587,0.55932862
-2.12806403,3.10283297,0.02615613,0.03423932,0.57041633,1.66608140,0.03460286,0.39782963,1.13747533,0.57305000
-2.12206103,3.17355065,0.02651855,0.03457043,0.57900677,1.71225876,0.03596634,0.40873808,1.14013381,0.58639431
-2.11605803,3.23632405,0.02685013,0.03477870,0.58706316,1.75231946,0.03729412,0.41816939,1.14237296,0.59906439
-2.11005503,3.28979424,0.02715332,0.03487128,0.59446099,1.78551469,0.03858118,0.42590864,1.14377792,0.61077126
-2.10405203,3.33279336,0.02743091,0.03485952,0.60108528,1.81123841,0.03982320,0.43178019,1.14394234,0.62124686
-2.09804902,3.36439652,0.02768597,0.03475889,0.60683795,1.82905129,0.04101666,0.43565467,1.14249336,0.63025653
-2.09204602,3.38396650,0.02792178,0.03458887,0.61164484,1.83869974,0.04215894,0.43745469,1.13911499,0.63761048
-2.08604302,3.39118916,0.02814176,0.03437255,0.61546181,1.84012918,0.04324849,0.43715885,1.13356899,0.64317387
-2.08004002,3.38609747,0.02834943,0.03413620,0.61827982,1.83349075,0.04428488,0.43480391,1.12571188,0.64687488
-2.07403702,3.36908299,0.02854837,0.03390864,0.62012840,1.81914105,0.04526891,0.43048497,1.11550753,0.64871044
-2.06803402,3.34089386,0.02874212,0.03372050,0.62107747,1.79763456,0.04620263,0.42435355,1.10303439,0.64874931
-2.06203102,3.30261912,0.02893420,0.03360336,0.62123724,1.76970925,0.04708930,0.41661371,1.08848726,0.64713225
-2.05602801,3.25565966,0.02912800,0.03358882,0.62075605,1.73626546,0.04793334,0.40751619,1.07217332,0.64406923
-2.05002501,3.20168690,0.02932673,0.03370746,0.61981616,1.69833901,0.04874014,0.39735100,1.05450269,0.63983384
-2.04402201,3.14259066,0.02953336,0.03398778,0.61862762,1.65706961,0.04951583,0.38643853,1.03597386,0.63475486
-2.03801901,3.08041803,0.02975045,0.03445514,0.61742024,1.61366551,0.05026696,0.37511966,1.01715474,0.62920553
-2.03201601,3.01730585,0.02998007,0.03513070,0.61643407,1.56936599,0.05100008,0.36374526,0.99866001,0.62359066
-2.02601301,2.95540916,0.03022363,0.03603047,0.61590869,1.52540293,0.05172129,0.35266532,0.98112590,0.61833228
-2.02001001,2.89682843,0.03048167,0.03716439,0.61607173,1.48296307,0.05243570,0.34221832,0.96518338,0.61385418
-2.01400700,2.84353836,0.03075374,0.03853563,0.61712708,1.44315207,0.05314695,0.33272110,0.95143098,0.61056605
-2.00800400,2.79732091,0.03103815,0.04014005,0.61924351,1.40696195,0.05385662,0.32445951,0.94040834,0.60884775
-2.00200100,2.75970497,0.03133186,0.04196585,0.62254400,1.37524271,0.05456380,0.31768029,0.93257168,0.60903432
-1.99599800,2.73191496,0.03163033,0.04399343,0.62709656,1.34867935,0.05526472,0.31258430,0.92827219,0.61140236
-1.98999500,2.71483006,0.03192744,0.04619562,0.63290694,1.32777459,0.05595238,0.30932127,0.92773821,0.61615821
-1.98399200,2.70895553,0.03221547,0.04853806,0.63991374,1.31283810,0.05661651,0.30798632,0.93106215,0.62342843
-1.97798899,2.71440695,0.03248517,0.05097993,0.64798621,1.30398210,0.05724358,0.30861808,0.93819248,0.63325298
-1.97198599,2.73090781,0.03272593,0.05347486,0.65692509,1.30112337,0.05781699,0.31119856,0.94893141,0.64558128
-1.96598299,2.75780030,0.03292599,0.05597216,0.66646649,1.30399144,0.05831751,0.31565466,0.96293820,0.66027148
-1.95997999,2.79406870,0.03307278,0.05841818,0.67628877,1.31214219,0.05872386,0.32186122,0.97973810,0.67709273
-1.95397699,2.83837430,0.03315330,0.06075783,0.68602228,1.32497651,0.05901347,0.32964538,0.99873665,0.69573063
-1.94797399,2.88910039,0.03315463,0.06293622,0.69526156,1.34176278,0.05916330,0.33879218,1.01923860,0.71579550
-1.94197099,2.94440555,0.03306439,0.06490034,0.70357943,1.36166265,0.05915086,0.34905115,1.04047087,0.73683324
-1.93596798,3.00228309,0.03287129,0.06660063,0.71054250,1.38375881,0.05895517,0.36014364,1.06160856,0.75833842
-1.92996498,3.06062451,0.03256559,0.06799255,0.71572731,1.40708396,0.05855773,0.37177072,1.08180295,0.77976901
-1.92396198,3.11728474,0.03213964,0.06903793,0.71873640,1.43064990,0.05794347,0.38362134,1.10021027,0.80056238
-1.91795898,3.17014668,0.03158821,0.06970616,0.71921356,1.45347591,0.05710149,0.39538064,1.11602025,0.82015188
-1.91195598,3.21718309,0.03090885,0.06997500,0.71685753,1.47461548,0.05602575,0.40673808,1.12848306,0.83798349
-1.90595298,3.25651369,0.03010207,0.06983125,0.71143359,1.49318087,0.05471546,0.41739520,1.13693376,0.85353187
-1.89994997,3.28645586,0.02917144,0.06927099,0.70278246,1.50836467,0.05317532,0.42707293,1.14081319,0.86631540
-1.89394697,3.30556742,0.02812353,0.06829954,0.69082616,1.51945807,0.05141549,0.43551806,1.13968456,0.87590962
-1.88794397,3.31268039,0.02696775,0.06693108,0.67557061,1.52586548,0.04945138,0.44250889,1.13324520,0.88195869
-1.88194097,3.30692516,0.02571607,0.06518802,0.65710495,1.52711527,0.04730312,0.44785992,1.12133305,0.88418446
