energy_ev,total_up,Pt_p_up,Pt_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.77788894,3.88091664,1.40782332,3.29983342,0.43267247,0.00323024,0.30886190,0.00000000
-5.77188594,3.92697216,1.40243483,3.34886231,0.44209901,0.00325642,0.30489664,0.00000000
-5.76588294,3.96071652,1.39059320,3.38805690,0.44910523,0.00327663,0.29986925,0.00000000
-5.75987994,3.98059230,1.37231896,3.41587092,0.45352166,0.00328938,0.29377907,0.00000000
-5.75387694,3.98534363,1.34774190,3.43101803,0.45523218,0.00329339,0.28664301,0.00000000
-5.74787394,3.97406652,1.31710076,3.43252125,0.45417832,0.00328761,0.27849658,0.00000000
-5.74187094,3.94624733,1.28073984,3.41975189,0.45036174,0.00327126,0.26939435,0.00000000
-5.73586793,3.90178767,1.23910236,3.39245623,0.44384478,0.00324387,0.25940963,0.00000000
-5.72986493,3.84101487,1.19272114,3.35076886,0.43474915,0.00320531,0.24863356,0.00000000
-5.72386193,3.76467760,1.14220658,3.29521240,0.42325264,0.00315578,0.23717349,0.00000000
-5.71785893,3.67392705,1.08823275,3.22668370,0.40958417,0.00309582,0.22515084,0.00000000
-5.71185593,3.57028487,1.03152179,3.14642762,0.39401726,0.00302629,0.21269841,0.00000000
-5.70585293,3.45559942,0.97282748,3.05599961,0.37686232,0.00294836,0.19995742,0.00000000
-5.69984992,3.33199257,0.91291839,2.95721923,0.35845797,0.00286347,0.18707420,0.00000000
-5.69384692,3.20179966,0.85256129,2.85211685,0.33916183,0.00277330,0.17419687,0.00000000
-5.68784392,3.06750522,0.79250545,2.74287596,0.31934106,0.00267971,0.16147202,0.00000000
-5.68184092,2.93167740,0.73346816,2.63177380,0.29936306,0.00258470,0.14904158,0.00000000
-5.67583792,2.79690365,0.67612207,2.52112269,0.27958670,0.00249039,0.13703988,0.00000000
-5.66983492,2.66573015,0.62108456,2.41321432,0.26035413,0.00239891,0.12559121,0.00000000
-5.66383192,2.54060700,0.56890929,2.31026898,0.24198370,0.00231241,0.11480769,0.00000000
-5.65782891,2.42384063,0.52008023,2.21439114,0.22476392,0.00223300,0.10478765,0.00000000
-5.65182591,2.31755460,0.47500782,2.12753235,0.20894864,0.00216271,0.09561448,0.00000000
-5.64582291,2.22365909,0.43402744,2.05146207,0.19475345,0.00210344,0.08735592,0.00000000
-5.63981991,2.14382906,0.39739970,1.98774618,0.18235340,0.00205696,0.08006386,0.00000000
-5.63381691,2.07949051,0.36531247,1.93773292,0.17188168,0.00202486,0.07377436,0.00000000
-5.62781391,2.03181378,0.33788413,1.90254516,0.16342951,0.00200856,0.06850818,0.00000000
-5.62181091,2.00171267,0.31516779,1.88307798,0.15704683,0.00200925,0.06427137,0.00000000
-5.61580790,1.98984785,0.29715609,1.88000015,0.15274373,0.00202793,0.06105617,0.00000000
-5.60980490,1.99663296,0.28378620,1.89375811,0.15049254,0.00206534,0.05884198,0.00000000
-5.60380190,2.02224204,0.27494480,1.92458105,0.15023029,0.00212202,0.05759636,0.00000000
-5.59779890,2.06661686,0.27047276,1.97248592,0.15186154,0.00219822,0.05727611,0.00000000
-5.59179590,2.12947318,0.27016938,2.03728146,0.15526147,0.00229395,0.05782826,0.00000000
-5.58579290,2.21030538,0.27379609,2.11857058,0.16027902,0.00240896,0.05919106,0.00000000
-5.57978989,2.30838898,0.28107973,2.21575090,0.16674025,0.00254270,0.06129496,0.00000000
-5.57378689,2.42278142,0.29171525,2.32801364,0.17445166,0.00269436,0.06406350,0.00000000
-5.56778389,2.55232169,0.30536821,2.45434137,0.18320368,0.00286278,0.06741422,0.00000000
-5.56178089,2.69562951,0.32167716,2.59350558,0.19277412,0.00304656,0.07125959,0.00000000
-5.55577789,2.85110567,0.34025599,2.74406521,0.20293180,0.00324393,0.07550792,0.00000000
-5.54977489,3.01693454,0.36069675,2.90436757,0.21344022,0.00345285,0.08006442,0.00000000
-5.54377189,3.19109059,0.38257282,3.07255298,0.22406135,0.00367098,0.08483224,0.00000000
-5.53776888,3.37135013,0.40544288,3.24656456,0.23455948,0.00389569,0.08971367,0.00000000
-5.53176588,3.55530951,0.42885561,3.42416448,0.24470521,0.00412410,0.09461144,0.00000000
-5.52576288,3.74041090,0.45235525,3.60295739,0.25427937,0.00435313,0.09943010,0.00000000
-5.51975988,3.92397589,0.47548805,3.78042169,0.26307703,0.00457951,0.10407746,0.00000000
-5.51375688,4.10324714,0.49780944,3.95394872,0.27091123,0.00479987,0.10846614,0.00000000
-5.50775388,4.27543745,0.51889181,4.12088924,0.27761670,0.00501081,0.11251509,0.00000000
-5.50175088,4.43778526,0.53833267,4.27860643,0.28305305,0.00520894,0.11615109,0.00000000
-5.49574787,4.58761496,0.55576286,4.42453379,0.28710773,0.00539099,0.11931017,0.00000000
-5.48974487,4.72239993,0.57085456,4.55623593,0.28969829,0.00555389,0.12193893,0.00000000
-5.48374187,4.83982603,0.58332869,4.67147025,0.29077408,0.00569483,0.12399558,0.00000000
-5.47773887,4.93785287,0.59296145,4.76824666,0.29031722,0.00581135,0.12545085,0.00000000
-5.47173587,5.01477025,0.59958953,4.84488303,0.28834273,0.00590142,0.12628855,0.00000000
-5.46573287,5.06924707,0.60311393,4.90005372,0.28489787,0.00596347,0.12650578,0.00000000
-5.45972986,5.10037057,0.60350192,4.93282898,0.28006063,0.00599648,0.12611290,0.00000000
-5.45372686,5.10767375,0.60078728,4.94270324,0.27393739,0.00599993,0.12513303,0.00000000
-5.44772386,5.09114973,0.59506847,4.92961085,0.26665982,0.00597390,0.12360125,0.00000000
-5.44172086,5.05125208,0.58650504,4.89392852,0.25838116,0.00591901,0.12156347,0.00000000
-5.43571786,4.98888089,0.57531211,4.83646395,0.24927185,0.00583641,0.11907498,0.00000000
-5.42971486,4.90535525,0.56175337,4.75843136,0.23951484,0.00572774,0.11619872,0.00000000
-5.42371186,4.80237300,0.54613268,4.66141451,0.22930058,0.00559508,0.11300337,0.00000000
-5.41770885,4.68195949,0.52878467,4.54731911,0.21882192,0.00544085,0.10956130,0.00000000
-5.41170585,4.54640746,0.51006464,4.41831634,0.20826907,0.00526780,0.10594638,0.00000000
-5.40570285,4.39821046,0.49033820,4.27677980,0.19782485,0.00507886,0.10223191,0.00000000
-5.39969985,4.23999236,0.46997097,4.12521850,0.18766016,0.00487709,0.09848847,0.00000000
-5.39369685,4.07443574,0.44931869,3.96620833,0.17793016,0.00466559,0.09478203,0.00000000
-5.38769385,3.90421171,0.42871816,3.80232461,0.16877089,0.00444744,0.09117220,0.00000000
-5.38169085,3.73191353,0.40847914,3.63607787,0.16029665,0.00422560,0.08771077,0.00000000
-5.37568784,3.55999614,0.38887759,3.46985516,0.15259812,0.00400285,0.08444052,0.00000000
-5.36968484,3.39072342,0.37015034,3.30586827,0.14574125,0.00378176,0.08139444,0.00000000
-5.36368184,3.22612428,0.35249128,3.14611036,0.13976691,0.00356464,0.07859521,0.00000000
-5.35767884,3.06795859,0.33604919,2.99232181,0.13469125,0.00335348,0.07605515,0.00000000
-5.35167584,2.91769342,0.32092704,2.84596570,0.13050676,0.00314998,0.07377646,0.00000000
-5.34567284,2.77648930,0.30718287,2.70821306,0.12718396,0.00295553,0.07175185,0.00000000
-5.33966983,2.64519664,0.29483196,2.57993758,0.12467353,0.00277117,0.06996542,0.00000000
-5.33366683,2.52436115,0.28385023,2.46171919,0.12290898,0.00259767,0.06839387,0.00000000
-5.32766383,2.41423773,0.27417855,2.35385581,0.12180952,0.00243550,0.06700788,0.00000000
-5.32166083,2.31481166,0.26572788,2.25638221,0.12128321,0.00228485,0.06577362,0.00000000
-5.31565783,2.22582583,0.25838498,2.16909491,0.12123021,0.00214569,0.06465443,0.00000000
-5.30965483,2.14681285,0.25201832,2.09158204,0.12154605,0.00201780,0.06361240,0.00000000
-5.30365183,2.07713078,0.24648417,2.02325689,0.12212478,0.00190077,0.06261003,0.00000000
-5.29764882,2.01600119,0.24163255,1.96339410,0.12286199,0.00179406,0.06161169,0.00000000
-5.29164582,1.96254840,0.23731289,1.91116716,0.12365766,0.00169703,0.06058497,0.00000000
-5.28564282,1.91583869,0.23337921,1.86568638,0.12441859,0.00160898,0.05950185,0.00000000
-5.27963982,1.87491852,0.22969477,1.82603605,0.12506061,0.00152917,0.05833956,0.00000000
-5.27363682,1.83885071,0.22613595,1.79130995,0.12551042,0.00145687,0.05708128,0.00000000
-5.26763382,1.80674761,0.22259546,1.76064435,0.12570696,0.00139137,0.05571649,0.00000000
-5.26163082,1.77780070,0.21898475,1.73324749,0.12560247,0.00133201,0.05424108,0.00000000
-5.25562781,1.75130564,0.21523556,1.70842504,0.12516309,0.00127821,0.05265722,0.00000000
-5.24962481,1.72668239,0.21130072,1.68560075,0.12436909,0.00122949,0.05097294,0.00000000
-5.24362181,1.70348984,0.20715421,1.66433188,0.12321468,0.00118547,0.04920158,0.00000000
-5.23761881,1.68143473,0.20279047,1.64431899,0.12170744,0.00114589,0.04736095,0.00000000
-5.23161581,1.66037455,0.19822312,1.62540984,0.11986751,0.00111061,0.04547247,0.00000000
-5.22561281,1.64031460,0.19348308,1.60759748,0.11772628,0.00107961,0.04356018,0.00000000
-5.21960980,1.62139924,0.18861627,1.59101251,0.11532501,0.00105298,0.04164963,0.00000000
-5.21360680,1.60389782,0.18368096,1.57590993,0.11271307,0.00103092,0.03976688,0.00000000
-5.20760380,1.58818573,0.17874479,1.56265103,0.10994607,0.00101372,0.03793747,0.00000000
-5.20160080,1.57472135,0.17388171,1.55168104,0.10708387,0.00100172,0.03618550,0.00000000
-5.19559780,1.56401980,0.16916889,1.54350338,0.10418850,0.00099533,0.03453275,0.00000000
-5.18959480,1.55662435,0.16468364,1.53865143,0.10132208,0.00099495,0.03299807,0.00000000
-5.18359180,1.55307678,0.16050056,1.53765904,0.09854486,0.00100101,0.03159679,0.00000000
-5.17758879,1.55388764,0.15668897,1.54103073,0.09591327,0.00101388,0.03034042,0.00000000
-5.17158579,1.55950778,0.15331067,1.54921295,0.09347829,0.00103388,0.02923650,0.00000000
-5.16558279,1.57030206,0.15041819,1.56256738,0.09128401,0.00106123,0.02828865,0.00000000
-5.15957979,1.58652647,0.14805358,1.58134739,0.08936641,0.00109607,0.02749686,0.00000000
-5.15357679,1.60830952,0.14624769,1.60567868,0.08775259,0.00113840,0.02685792,0.00000000
-5.14757379,1.63563869,0.14502023,1.63554479,0.08646031,0.00118806,0.02636609,0.00000000
-5.14157079,1.66835254,0.14438027,1.67077818,0.08549786,0.00124477,0.02601391,0.00000000
-5.13556778,1.70613887,0.14432751,1.71105730,0.08486438,0.00130807,0.02579318,0.00000000
-5.12956478,1.74853912,0.14485411,1.75590987,0.08455048,0.00137734,0.02569599,0.00000000
-5.12356178,1.79495896,0.14594702,1.80472228,0.08453929,0.00145183,0.02571593,0.00000000
-5.11755878,1.84468474,0.14759089,1.85675505,0.08480767,0.00153062,0.02584930,0.00000000
-5.11155578,1.89690540,0.14977122,1.91116369,0.08532781,0.00161270,0.02609625,0.00000000
-5.10555278,1.95073905,0.15247788,1.96702450,0.08606893,0.00169692,0.02646203,0.00000000
-5.09954977,2.00526346,0.15570866,2.02336446,0.08699914,0.00178209,0.02695798,0.00000000
-5.09354677,2.05954926,0.15947281,2.07919410,0.08808733,0.00186696,0.02760249,0.00000000
-5.08754377,2.11269496,0.16379433,2.13354243,0.08930502,0.00195029,0.02842169,0.00000000
-5.08154077,2.16386214,0.16871481,2.18549257,0.09062814,0.00203086,0.02944993,0.00000000
-5.07553777,2.21230993,0.17429572,2.23421687,0.09203855,0.00210751,0.03072992,0.00000000
-5.06953477,2.25742702,0.18061986,2.27901016,0.09352537,0.00217922,0.03231259,0.00000000
-5.06353177,2.29876012,0.18779175,2.31931987,0.09508590,0.00224508,0.03425650,0.00000000
-5.05752876,2.33603752,0.19593701,2.35477162,0.09672623,0.00230440,0.03662682,0.00000000
-5.05152576,2.36918654,0.20520032,2.38518938,0.09846133,0.00235667,0.03949399,0.00000000
-5.04552276,2.39834402,0.21574204,2.41060885,0.10031475,0.00240164,0.04293182,0.00000000
-5.03951976,2.42385895,0.22773342,2.43128362,0.10231773,0.00243932,0.04701524,0.00000000
-5.03351676,2.44628689,0.24135038,2.44768331,0.10450795,0.00246997,0.05181762,0.00000000
-5.02751376,2.46637603,0.25676601,2.46048365,0.10692771,0.00249414,0.05740783,0.00000000
-5.02151076,2.48504508,0.27414188,2.47054853,0.10962178,0.00251264,0.06384692,0.00000000
-5.01550775,2.50335372,0.29361857,2.47890454,0.11263486,0.00252652,0.07118479,0.00000000
-5.00950475,2.52246654,0.31530556,2.48670898,0.11600885,0.00253708,0.07945674,0.00000000
-5.00350175,2.54361200,0.33927115,2.49521239,0.11977991,0.00254579,0.08868015,0.00000000
-4.99749875,2.56803804,0.36553258,2.50571733,0.12397567,0.00255431,0.09885149,0.00000000
-4.99149575,2.59696644,0.39404725,2.51953510,0.12861241,0.00256440,0.10994369,0.00000000
-4.98549275,2.63154802,0.42470528,2.53794246,0.13369273,0.00257787,0.12190423,0.00000000
-4.97948974,2.67282089,0.45732414,2.56214024,0.13920356,0.00259659,0.13465389,0.00000000
-4.97348674,2.72167391,0.49164574,2.59321598,0.14511482,0.00262236,0.14808652,0.00000000
-4.96748374,2.77881726,0.52733655,2.63211222,0.15137879,0.00265694,0.16206983,0.00000000
-4.96148074,2.84476153,0.56399089,2.67960201,0.15793033,0.00270196,0.17644719,0.00000000
-4.95547774,2.91980666,0.60113776,2.73627265,0.16468795,0.00275889,0.19104072,0.00000000
-4.94947474,3.00404092,0.63825105,2.80251823,0.17155579,0.00282902,0.20565536,0.00000000
-4.94347174,3.09735016,0.67476303,2.87854107,0.17842649,0.00291341,0.22008403,0.00000000
-4.93746873,3.19943633,0.71008084,2.96436142,0.18518482,0.00301289,0.23411360,0.00000000
-4.93146573,3.30984408,0.74360528,3.05983443,0.19171200,0.00312807,0.24753156,0.00000000
-4.92546273,3.42799355,0.77475130,3.16467283,0.19789050,0.00325924,0.26013305,0.00000000
-4.91945973,3.55321707,0.80296936,3.27847342,0.20360915,0.00340648,0.27172804,0.00000000
-4.91345673,3.68479715,0.82776659,3.40074528,0.20876828,0.00356957,0.28214820,0.00000000
-4.90745373,3.82200329,0.84872694,3.53093750,0.21328468,0.00374805,0.29125333,0.00000000
-4.90145073,3.96412492,0.86552925,3.66846418,0.21709611,0.00394118,0.29893683,0.00000000
-4.89544772,4.11049827,0.87796226,3.81272508,0.22016514,0.00414798,0.30513005,0.00000000
-4.88944472,4.26052532,0.88593595,3.96312021,0.22248208,0.00436721,0.30980524,0.00000000
-4.88344172,4.41368370,0.88948842,4.11905750,0.22406685,0.00459738,0.31297693,0.00000000
-4.87743872,4.56952675,0.88878785,4.27995313,0.22496960,0.00483677,0.31470159,0.00000000
-4.87143572,4.72767410,0.88412959,4.44522472,0.22527017,0.00508344,0.31507570,0.00000000
-4.86543272,4.88779355,0.87592802,4.61427827,0.22507612,0.00533523,0.31423211,0.00000000
-4.85942971,5.04957565,0.86470384,4.78649009,0.22451964,0.00558978,0.31233494,0.00000000
-4.85342671,5.21270319,0.85106705,4.96118562,0.22375323,0.00584455,0.30957330,0.00000000
-4.84742371,5.37681788,0.83569636,5.13761716,0.22294443,0.00609686,0.30615396,0.00000000
-4.84142071,5.54148694,0.81931591,5.31494279,0.22226983,0.00634392,0.30229346,0.00000000
-4.83541771,5.70617213,0.80267022,5.49220858,0.22190838,0.00658287,0.29820989,0.00000000
-4.82941471,5.87020394,0.78649843,5.66833616,0.22203454,0.00681081,0.29411481,0.00000000
-4.82341171,6.03276277,0.77150875,5.84211730,0.22281133,0.00702492,0.29020552,0.00000000
-4.81740870,6.19286904,0.75835428,6.01221655,0.22438366,0.00722243,0.28665817,0.00000000
-4.81140570,6.34938316,0.74761087,6.17718274,0.22687210,0.00740077,0.28362183,0.00000000
-4.80540270,6.50101580,0.73975813,6.33546915,0.23036748,0.00755762,0.28121379,0.00000000
-4.79939970,6.64634833,0.73516386,6.48546207,0.23492633,0.00769092,0.27951622,0.00000000
-4.79339670,6.78386253,0.73407278,6.62551631,0.24056754,0.00779900,0.27857435,0.00000000
-4.78739370,6.91197813,0.73659956,6.75399649,0.24727026,0.00788063,0.27839600,0.00000000
-4.78139070,7.02909652,0.74272654,6.86932180,0.25497309,0.00793501,0.27895263,0.00000000
-4.77538769,7.13364849,0.75230595,6.97001254,0.26357476,0.00796187,0.28018160,0.00000000
-4.76938469,7.22414359,0.76506658,7.05473593,0.27293618,0.00796144,0.28198966,0.00000000
-4.76338169,7.29921912,0.78062443,7.12234931,0.28288385,0.00793450,0.28425730,0.00000000
-4.75737869,7.35768633,0.79849709,7.17193866,0.29321449,0.00788231,0.28684397,0.00000000
-4.75137569,7.39857211,0.81812110,7.20285093,0.30370083,0.00780663,0.28959369,0.00000000
-4.74537269,7.42115443,0.83887165,7.21471885,0.31409831,0.00770964,0.29234111,0.00000000
-4.73936968,7.42499038,0.86008407,7.20747730,0.32415248,0.00759389,0.29491746,0.00000000
-4.73336668,7.40993582,0.88107608,7.18137097,0.33360687,0.00746224,0.29715652,0.00000000
-4.72736368,7.37615633,0.90117024,7.13695302,0.34221102,0.00731775,0.29890018,0.00000000
-4.72136068,7.32412919,0.91971565,7.07507522,0.34972842,0.00716363,0.30000346,0.00000000
-4.71535768,7.25463670,0.93610820,6.99687014,0.35594404,0.00700312,0.30033898,0.00000000
-4.70935468,7.16875129,0.94980880,6.90372613,0.36067117,0.00683939,0.29980058,0.00000000
-4.70335168,7.06781304,0.96035871,6.79725627,0.36375735,0.00667550,0.29830613,0.00000000
-4.69734867,6.95340055,0.96739175,6.67926220,0.36508912,0.00651430,0.29579944,0.00000000
-4.69134567,6.82729604,0.97064293,6.55169415,0.36459544,0.00635833,0.29225120,0.00000000
-4.68534267,6.69144576,0.96995326,6.41660822,0.36224964,0.00620984,0.28765907,0.00000000
-4.67933967,6.54791673,0.96527067,6.27612196,0.35806986,0.00607067,0.28204684,0.00000000
-4.67333667,6.39885087,0.95664732,6.13236943,0.35211800,0.00594226,0.27546284,0.00000000
-4.66733367,6.24641777,0.94423333,5.98745661,0.34449712,0.00582566,0.26797754,0.00000000
-4.66133067,6.09276699,0.92826755,5.84341801,0.33534766,0.00572147,0.25968070,0.00000000
-4.65532766,5.93998111,0.90906570,5.70217545,0.32484241,0.00562991,0.25067793,0.00000000
-4.64932466,5.79003058,0.88700668,5.56549968,0.31318063,0.00555081,0.24108703,0.00000000
-4.64332166,5.64473146,0.86251758,5.43497561,0.30058155,0.00548367,0.23103411,0.00000000
-4.63731866,5.50570699,0.83605806,5.31197184,0.28727741,0.00542768,0.22064975,0.00000000
-4.63131566,5.37435411,0.80810496,5.19761515,0.27350657,0.00538177,0.21006524,0.00000000
-4.62531266,5.25181567,0.77913747,5.09277048,0.25950668,0.00534466,0.19940914,0.00000000
-4.61930965,5.13895933,0.74962366,4.99802714,0.24550843,0.00531493,0.18880417,0.00000000
-4.61330665,5.03636363,0.72000861,4.91369138,0.23172984,0.00529102,0.17836451,0.00000000
-4.60730365,4.94431189,0.69070458,4.83978608,0.21837152,0.00527134,0.16819372,0.00000000
-4.60130065,4.86279418,0.66208333,4.77605743,0.20561285,0.00525427,0.15838306,0.00000000
-4.59529765,4.79151752,0.63447077,4.72198887,0.19360911,0.00523818,0.14901043,0.00000000
-4.58929465,4.72992416,0.60814375,4.67682216,0.18248987,0.00522152,0.14013980,0.00000000
-4.58329165,4.67721748,0.58332898,4.63958515,0.17235822,0.00520281,0.13182114,0.00000000
-4.57728864,4.63239498,0.56020378,4.60912578,0.16329106,0.00518067,0.12409067,0.00000000
-4.57128564,4.59428739,0.53889848,4.58415151,0.15534026,0.00515383,0.11697159,0.00000000
-4.56528264,4.56160274,0.51950001,4.56327314,0.14853446,0.00512116,0.11047500,0.00000000
-4.55927964,4.53297407,0.50205650,4.54505173,0.14288151,0.00508168,0.10460099,0.00000000
-4.55327664,4.50700920,0.48658243,4.52804740,0.13837126,0.00503457,0.09933996,0.00000000
-4.54727364,4.48234089,0.47306424,4.51086806,0.13497859,0.00497917,0.09467391,0.00000000
-4.54127064,4.45767555,0.46146575,4.49221679,0.13266654,0.00491499,0.09057778,0.00000000
-4.53526763,4.43183891,0.45173362,4.47093583,0.13138931,0.00484172,0.08702076,0.00000000
-4.52926463,4.40381664,0.44380219,4.44604562,0.13109506,0.00475926,0.08396753,0.00000000
-4.52326163,4.37278849,0.43759791,4.41677730,0.13172843,0.00466767,0.08137944,0.00000000
-4.51725863,4.33815450,0.43304301,4.38259717,0.13323260,0.00456723,0.07921551,0.00000000
-4.51125563,4.29955210,0.43005842,4.34322208,0.13555093,0.00445839,0.07743347,0.00000000
-4.50525263,4.25686329,0.42856595,4.29862482,0.13862807,0.00434183,0.07599054,0.00000000
-4.49924962,4.21021156,0.42848959,4.24902919,0.14241065,0.00421837,0.07484427,0.00000000
-4.49324662,4.15994842,0.42975610,4.19489462,0.14684736,0.00408904,0.07395312,0.00000000
-4.48724362,4.10663021,0.43229486,4.13689102,0.15188880,0.00395501,0.07327710,0.00000000
-4.48124062,4.05098600,0.43603707,4.07586466,0.15748676,0.00381759,0.07277823,0.00000000
-4.47523762,3.99387800,0.44091451,4.01279655,0.16359343,0.00367817,0.07242100,0.00000000
-4.46923462,3.93625624,0.44685777,3.94875507,0.17016023,0.00353823,0.07217268,0.00000000
-4.46323162,3.87910968,0.45379436,3.88484514,0.17713676,0.00339928,0.07200359,0.00000000
-4.45722861,3.82341602,0.46164669,3.82215603,0.18446959,0.00326279,0.07188736,0.00000000
-4.45122561,3.77009260,0.47033012,3.76171069,0.19210130,0.00313020,0.07180103,0.00000000
-4.44522261,3.71995108,0.47975123,3.70441868,0.19996966,0.00300280,0.07172512,0.00000000
-4.43921961,3.67365790,0.48980654,3.65103547,0.20800716,0.00288179,0.07164367,0.00000000
-4.43321661,3.63170283,0.50038173,3.60212993,0.21614081,0.00276813,0.07154421,0.00000000
-4.42721361,3.59437724,0.51135145,3.55806183,0.22429239,0.00266259,0.07141762,0.00000000
-4.42121061,3.56176320,0.52257987,3.51897069,0.23237906,0.00256570,0.07125802,0.00000000
-4.41520760,3.53373428,0.53392197,3.48477648,0.24031439,0.00247771,0.07106259,0.00000000
-4.40920460,3.50996787,0.54522549,3.45519233,0.24800966,0.00239864,0.07083137,0.00000000
-4.40320160,3.48996872,0.55633360,3.42974870,0.25537556,0.00232824,0.07056700,0.00000000
-4.39719860,3.47310232,0.56708812,3.40782778,0.26232403,0.00226603,0.07027449,0.00000000
-4.39119560,3.45863663,0.57733315,3.38870634,0.26877029,0.00221132,0.06996102,0.00000000
-4.38519260,3.44578984,0.58691902,3.37160499,0.27463484,0.00216328,0.06963566,0.00000000
-4.37918959,3.43378187,0.59570629,3.35574105,0.27984548,0.00212093,0.06930919,0.00000000
-4.37318659,3.42188665,0.60356978,3.34038247,0.28433910,0.00208323,0.06899394,0.00000000
-4.36718359,3.40948272,0.61040222,3.32489984,0.28806330,0.00204912,0.06870360,0.00000000
-4.36118059,3.39609909,0.61611755,3.30881366,0.29097768,0.00201758,0.06845318,0.00000000
-4.35517759,3.38145424,0.62065365,3.29183443,0.29305475,0.00198766,0.06825890,0.00000000
-4.34917459,3.36548586,0.62397441,3.27389327,0.29428048,0.00195856,0.06813817,0.00000000
-4.34317159,3.34836967,0.62607099,3.25516132,0.29465447,0.00192961,0.06810960,0.00000000
-4.33716858,3.33052629,0.62696227,3.23605674,0.29418967,0.00190036,0.06819294,0.00000000
-4.33116558,3.31261535,0.62669457,3.21723875,0.29291180,0.00187054,0.06840914,0.00000000
-4.32516258,3.29551707,0.62534036,3.19958856,0.29085841,0.00184014,0.06878023,0.00000000
-4.31915958,3.28030166,0.62299637,3.18417805,0.28807767,0.00180930,0.06932925,0.00000000
-4.31315658,3.26818785,0.61978080,3.17222717,0.28462695,0.00177839,0.07008001,0.00000000
-4.30715358,3.26049217,0.61583002,3.16505197,0.28057128,0.00174794,0.07105676,0.00000000
