energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Sb_p_up,Sb_p_down,Sb_d_up,Sb_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.91595798,1.02774574,-1.02774573,0.33123879,-0.33123879,0.30630243,-0.30630243,0.35709535,-0.35709534,0.00267928,-0.00267928,0.29792716,-0.29792716,0.00000000,-0.00000000
-5.90995498,0.98650895,-0.98650894,0.32077639,-0.32077638,0.29228575,-0.29228575,0.34400833,-0.34400833,0.00273784,-0.00273784,0.28463219,-0.28463219,0.00000000,-0.00000000
-5.90395198,0.94872418,-0.94872417,0.31147171,-0.31147170,0.27939951,-0.27939950,0.33197872,-0.33197871,0.00280664,-0.00280664,0.27235941,-0.27235941,0.00000000,-0.00000000
-5.89794897,0.91462141,-0.91462140,0.30340740,-0.30340740,0.26772687,-0.26772687,0.32111378,-0.32111378,0.00288480,-0.00288480,0.26115856,-0.26115856,0.00000000,-0.00000000
-5.89194597,0.88430887,-0.88430886,0.29661918,-0.29661917,0.25731285,-0.25731285,0.31147125,-0.31147125,0.00297107,-0.00297107,0.25105317,-0.25105317,0.00000000,-0.00000000
-5.88594297,0.85777688,-0.85777687,0.29109714,-0.29109714,0.24816523,-0.24816523,0.30306053,-0.30306053,0.00306377,-0.00306377,0.24204134,-0.24204134,0.00000000,-0.00000000
-5.87993997,0.83490594,-0.83490593,0.28678891,-0.28678891,0.24025689,-0.24025688,0.29584570,-0.29584570,0.00316094,-0.00316094,0.23409752,-0.23409751,0.00000000,-0.00000000
-5.87393697,0.81547861,-0.81547861,0.28360429,-0.28360429,0.23352926,-0.23352926,0.28975009,-0.28975008,0.00326033,-0.00326033,0.22717509,-0.22717508,0.00000000,-0.00000000
-5.86793397,0.79919465,-0.79919464,0.28142124,-0.28142124,0.22789690,-0.22789690,0.28466212,-0.28466212,0.00335950,-0.00335950,0.22120979,-0.22120979,0.00000000,-0.00000000
-5.86193097,0.78568864,-0.78568864,0.28009286,-0.28009286,0.22325275,-0.22325274,0.28044231,-0.28044231,0.00345591,-0.00345591,0.21612374,-0.21612374,0.00000000,-0.00000000
-5.85592796,0.77454950,-0.77454950,0.27945503,-0.27945503,0.21947410,-0.21947410,0.27693083,-0.27693083,0.00354698,-0.00354698,0.21182986,-0.21182986,0.00000000,-0.00000000
-5.84992496,0.76534089,-0.76534089,0.27933439,-0.27933439,0.21642886,-0.21642886,0.27395565,-0.27395564,0.00363023,-0.00363023,0.20823659,-0.20823659,0.00000000,-0.00000000
-5.84392196,0.75762175,-0.75762175,0.27955624,-0.27955624,0.21398185,-0.21398185,0.27134052,-0.27134052,0.00370329,-0.00370329,0.20525265,-0.20525265,0.00000000,-0.00000000
-5.83791896,0.75096615,-0.75096615,0.27995207,-0.27995207,0.21200103,-0.21200103,0.26891291,-0.26891291,0.00376410,-0.00376410,0.20279156,-0.20279156,0.00000000,-0.00000000
-5.83191596,0.74498163,-0.74498163,0.28036643,-0.28036643,0.21036318,-0.21036318,0.26651118,-0.26651118,0.00381085,-0.00381085,0.20077590,-0.20077590,0.00000000,-0.00000000
-5.82591296,0.73932533,-0.73932532,0.28066280,-0.28066280,0.20895907,-0.20895907,0.26399105,-0.26399105,0.00384217,-0.00384217,0.19914092,-0.19914092,0.00000000,-0.00000000
-5.81990995,0.73371732,-0.73371732,0.28072838,-0.28072838,0.20769775,-0.20769775,0.26123097,-0.26123097,0.00385711,-0.00385711,0.19783745,-0.19783745,0.00000000,-0.00000000
-5.81390695,0.72795072,-0.72795071,0.28047746,-0.28047746,0.20650987,-0.20650987,0.25813630,-0.25813630,0.00385517,-0.00385517,0.19683400,-0.19683400,0.00000000,-0.00000000
-5.80790395,0.72189814,-0.72189814,0.27985347,-0.27985347,0.20534992,-0.20534992,0.25464214,-0.25464214,0.00383638,-0.00383638,0.19611788,-0.19611788,0.00000000,-0.00000000
-5.80190095,0.71551442,-0.71551442,0.27882961,-0.27882961,0.20419735,-0.20419735,0.25071480,-0.25071480,0.00380122,-0.00380122,0.19569536,-0.19569536,0.00000000,-0.00000000
-5.79589795,0.70883557,-0.70883557,0.27740807,-0.27740807,0.20305647,-0.20305647,0.24635193,-0.24635193,0.00375066,-0.00375066,0.19559084,-0.19559084,0.00000000,-0.00000000
-5.78989495,0.70197405,-0.70197405,0.27561799,-0.27561799,0.20195526,-0.20195526,0.24158130,-0.24158129,0.00368611,-0.00368611,0.19584498,-0.19584498,0.00000000,-0.00000000
-5.78389195,0.69511069,-0.69511069,0.27351227,-0.27351227,0.20094312,-0.20094312,0.23645837,-0.23645837,0.00360934,-0.00360934,0.19651209,-0.19651209,0.00000000,-0.00000000
-5.77788894,0.68848370,-0.68848370,0.27116349,-0.27116349,0.20008755,-0.20008755,0.23106287,-0.23106287,0.00352246,-0.00352246,0.19765664,-0.19765664,0.00000000,-0.00000000
-5.77188594,0.68237517,-0.68237517,0.26865903,-0.26865903,0.19947016,-0.19947016,0.22549446,-0.22549446,0.00342783,-0.00342783,0.19934922,-0.19934922,0.00000000,-0.00000000
-5.76588294,0.67709575,-0.67709575,0.26609584,-0.26609584,0.19918196,-0.19918196,0.21986771,-0.21986771,0.00332795,-0.00332795,0.20166197,-0.20166197,0.00000000,-0.00000000
-5.75987994,0.67296817,-0.67296817,0.26357485,-0.26357485,0.19931816,-0.19931817,0.21430668,-0.21430667,0.00322543,-0.00322543,0.20466388,-0.20466388,0.00000000,-0.00000000
-5.75387694,0.67031016,-0.67031016,0.26119553,-0.26119553,0.19997286,-0.19997286,0.20893925,-0.20893924,0.00312285,-0.00312285,0.20841595,-0.20841595,0.00000000,-0.00000000
-5.74787394,0.66941763,-0.66941763,0.25905062,-0.25905061,0.20123357,-0.20123357,0.20389149,-0.20389149,0.00302270,-0.00302270,0.21296653,-0.21296653,0.00000000,-0.00000000
-5.74187094,0.67054869,-0.67054869,0.25722140,-0.25722140,0.20317603,-0.20317603,0.19928223,-0.19928223,0.00292731,-0.00292731,0.21834703,-0.21834703,0.00000000,-0.00000000
-5.73586793,0.67390907,-0.67390907,0.25577366,-0.25577366,0.20585942,-0.20585942,0.19521803,-0.19521803,0.00283875,-0.00283875,0.22456813,-0.22456813,0.00000000,-0.00000000
-5.72986493,0.67963964,-0.67963964,0.25475437,-0.25475437,0.20932212,-0.20932212,0.19178881,-0.19178880,0.00275879,-0.00275879,0.23161680,-0.23161680,0.00000000,-0.00000000
-5.72386193,0.68780643,-0.68780643,0.25418944,-0.25418944,0.21357829,-0.21357829,0.18906411,-0.18906411,0.00268884,-0.00268884,0.23945405,-0.23945405,0.00000000,-0.00000000
-5.71785893,0.69839354,-0.69839355,0.25408239,-0.25408239,0.21861535,-0.21861535,0.18709035,-0.18709035,0.00262993,-0.00262993,0.24801374,-0.24801374,0.00000000,-0.00000000
-5.71185593,0.71129926,-0.71129926,0.25441413,-0.25441413,0.22439252,-0.22439252,0.18588894,-0.18588894,0.00258266,-0.00258266,0.25720240,-0.25720240,0.00000000,-0.00000000
-5.70585293,0.72633555,-0.72633555,0.25514368,-0.25514368,0.23084040,-0.23084040,0.18545538,-0.18545538,0.00254721,-0.00254721,0.26690016,-0.26690017,0.00000000,-0.00000000
-5.69984992,0.74323096,-0.74323096,0.25621000,-0.25621000,0.23786184,-0.23786184,0.18575946,-0.18575946,0.00252337,-0.00252337,0.27696277,-0.27696277,0.00000000,-0.00000000
-5.69384692,0.76163694,-0.76163695,0.25753462,-0.25753462,0.24533381,-0.24533381,0.18674637,-0.18674637,0.00251053,-0.00251053,0.28722463,-0.28722463,0.00000000,-0.00000000
-5.68784392,0.78113736,-0.78113737,0.25902513,-0.25902513,0.25311050,-0.25311050,0.18833887,-0.18833887,0.00250774,-0.00250774,0.29750291,-0.29750291,0.00000000,-0.00000000
-5.68184092,0.80126090,-0.80126091,0.26057924,-0.26057924,0.26102739,-0.26102739,0.19044023,-0.19044023,0.00251376,-0.00251376,0.30760242,-0.30760242,0.00000000,-0.00000000
-5.67583792,0.82149606,-0.82149606,0.26208941,-0.26208941,0.26890626,-0.26890627,0.19293804,-0.19293804,0.00252709,-0.00252709,0.31732131,-0.31732131,0.00000000,-0.00000000
-5.66983492,0.84130813,-0.84130814,0.26344775,-0.26344775,0.27656092,-0.27656093,0.19570860,-0.19570860,0.00254612,-0.00254612,0.32645719,-0.32645720,0.00000000,-0.00000000
-5.66383192,0.86015772,-0.86015772,0.26455101,-0.26455101,0.28380350,-0.28380350,0.19862183,-0.19862183,0.00256910,-0.00256910,0.33481373,-0.33481373,0.00000000,-0.00000000
-5.65782891,0.87751994,-0.87751995,0.26530555,-0.26530555,0.29045105,-0.29045105,0.20154649,-0.20154649,0.00259432,-0.00259432,0.34220719,-0.34220719,0.00000000,-0.00000000
-5.65182591,0.89290390,-0.89290391,0.26563206,-0.26563206,0.29633224,-0.29633224,0.20435549,-0.20435549,0.00262013,-0.00262013,0.34847294,-0.34847294,0.00000000,-0.00000000
-5.64582291,0.90587139,-0.90587140,0.26546975,-0.26546975,0.30129389,-0.30129389,0.20693112,-0.20693112,0.00264503,-0.00264503,0.35347152,-0.35347152,0.00000000,-0.00000000
-5.63981991,0.91605429,-0.91605430,0.26478002,-0.26478002,0.30520702,-0.30520702,0.20917003,-0.20917004,0.00266776,-0.00266776,0.35709408,-0.35709408,0.00000000,-0.00000000
-5.63381691,0.92316987,-0.92316987,0.26354932,-0.26354932,0.30797224,-0.30797224,0.21098770,-0.21098770,0.00268734,-0.00268734,0.35926692,-0.35926692,0.00000000,-0.00000000
-5.62781391,0.92703329,-0.92703329,0.26179109,-0.26179109,0.30952423,-0.30952423,0.21232217,-0.21232217,0.00270316,-0.00270316,0.35995496,-0.35995496,0.00000000,-0.00000000
-5.62181091,0.92756683,-0.92756683,0.25954670,-0.25954670,0.30983505,-0.30983505,0.21313702,-0.21313702,0.00271497,-0.00271497,0.35916393,-0.35916393,0.00000000,-0.00000000
-5.61580790,0.92480517,-0.92480517,0.25688532,-0.25688532,0.30891616,-0.30891616,0.21342331,-0.21342331,0.00272295,-0.00272295,0.35694118,-0.35694118,0.00000000,-0.00000000
-5.60980490,0.91889661,-0.91889661,0.25390263,-0.25390263,0.30681904,-0.30681904,0.21320035,-0.21320035,0.00272769,-0.00272769,0.35337500,-0.35337499,0.00000000,-0.00000000
-5.60380190,0.91009986,-0.91009985,0.25071842,-0.25071841,0.30363431,-0.30363431,0.21251546,-0.21251546,0.00273018,-0.00273018,0.34859239,-0.34859239,0.00000000,-0.00000000
-5.59779890,0.89877646,-0.89877646,0.24747309,-0.24747309,0.29948931,-0.29948931,0.21144234,-0.21144234,0.00273181,-0.00273181,0.34275546,-0.34275545,0.00000000,-0.00000000
-5.59179590,0.88537906,-0.88537906,0.24432315,-0.24432315,0.29454433,-0.29454433,0.21007842,-0.21007842,0.00273428,-0.00273428,0.33605629,-0.33605628,0.00000000,-0.00000000
-5.58579290,0.87043580,-0.87043579,0.24143585,-0.24143585,0.28898740,-0.28898740,0.20854103,-0.20854103,0.00273958,-0.00273958,0.32871075,-0.32871074,0.00000000,-0.00000000
-5.57978989,0.85453136,-0.85453135,0.23898304,-0.23898304,0.28302799,-0.28302799,0.20696266,-0.20696265,0.00274988,-0.00274988,0.32095119,-0.32095119,0.00000000,-0.00000000
-5.57378689,0.83828546,-0.83828545,0.23713456,-0.23713456,0.27688975,-0.27688975,0.20548534,-0.20548534,0.00276746,-0.00276746,0.31301849,-0.31301848,0.00000000,-0.00000000
-5.56778389,0.82232950,-0.82232950,0.23605136,-0.23605136,0.27080261,-0.27080260,0.20425458,-0.20425458,0.00279462,-0.00279462,0.30515355,-0.30515355,0.00000000,-0.00000000
-5.56178089,0.80728237,-0.80728237,0.23587861,-0.23587861,0.26499444,-0.26499444,0.20341281,-0.20341281,0.00283355,-0.00283355,0.29758887,-0.29758886,0.00000000,-0.00000000
-5.55577789,0.79372629,-0.79372629,0.23673897,-0.23673897,0.25968279,-0.25968278,0.20309288,-0.20309288,0.00288624,-0.00288624,0.29054016,-0.29054016,0.00000000,-0.00000000
-5.54977489,0.78218385,-0.78218385,0.23872658,-0.23872658,0.25506674,-0.25506674,0.20341169,-0.20341169,0.00295439,-0.00295439,0.28419874,-0.28419874,0.00000000,-0.00000000
-5.54377189,0.77309709,-0.77309709,0.24190170,-0.24190170,0.25131954,-0.25131954,0.20446440,-0.20446441,0.00303928,-0.00303928,0.27872468,-0.27872468,0.00000000,-0.00000000
-5.53776888,0.76680961,-0.76680961,0.24628656,-0.24628656,0.24858205,-0.24858205,0.20631934,-0.20631934,0.00314173,-0.00314173,0.27424123,-0.27424123,0.00000000,-0.00000000
-5.53176588,0.76355244,-0.76355244,0.25186240,-0.25186240,0.24695737,-0.24695737,0.20901392,-0.20901392,0.00326199,-0.00326199,0.27083066,-0.27083066,0.00000000,-0.00000000
-5.52576288,0.76343440,-0.76343440,0.25856809,-0.25856809,0.24650696,-0.24650696,0.21255185,-0.21255185,0.00339971,-0.00339971,0.26853170,-0.26853170,0.00000000,-0.00000000
-5.51975988,0.76643730,-0.76643730,0.26630031,-0.26630031,0.24724825,-0.24724826,0.21690159,-0.21690160,0.00355392,-0.00355392,0.26733873,-0.26733873,0.00000000,-0.00000000
-5.51375688,0.77241636,-0.77241636,0.27491541,-0.27491541,0.24915409,-0.24915409,0.22199641,-0.22199641,0.00372298,-0.00372298,0.26720276,-0.26720276,0.00000000,-0.00000000
-5.50775388,0.78110579,-0.78110579,0.28423292,-0.28423293,0.25215377,-0.25215378,0.22773581,-0.22773581,0.00390463,-0.00390463,0.26803408,-0.26803408,0.00000000,-0.00000000
-5.50175088,0.79212937,-0.79212938,0.29404073,-0.29404074,0.25613599,-0.25613599,0.23398856,-0.23398857,0.00409604,-0.00409604,0.26970663,-0.26970663,0.00000000,-0.00000000
-5.49574787,0.80501569,-0.80501570,0.30410155,-0.30410156,0.26095327,-0.26095327,0.24059705,-0.24059705,0.00429383,-0.00429383,0.27206372,-0.27206372,0.00000000,-0.00000000
-5.48974487,0.81921730,-0.81921731,0.31416071,-0.31416071,0.26642795,-0.26642795,0.24738281,-0.24738281,0.00449420,-0.00449420,0.27492508,-0.27492508,0.00000000,-0.00000000
-5.48374187,0.83413314,-0.83413315,0.32395479,-0.32395479,0.27235947,-0.27235947,0.25415314,-0.25415315,0.00469303,-0.00469303,0.27809468,-0.27809468,0.00000000,-0.00000000
-5.47773887,0.84913326,-0.84913327,0.33322090,-0.33322090,0.27853254,-0.27853254,0.26070842,-0.26070842,0.00488598,-0.00488598,0.28136928,-0.28136928,0.00000000,-0.00000000
-5.47173587,0.86358478,-0.86358479,0.34170613,-0.34170613,0.28472607,-0.28472607,0.26684981,-0.26684981,0.00506864,-0.00506864,0.28454714,-0.28454714,0.00000000,-0.00000000
-5.46573287,0.87687809,-0.87687809,0.34917683,-0.34917683,0.29072237,-0.29072238,0.27238717,-0.27238718,0.00523667,-0.00523667,0.28743664,-0.28743665,0.00000000,-0.00000000
-5.45972986,0.88845212,-0.88845213,0.35542734,-0.35542734,0.29631638,-0.29631638,0.27714666,-0.27714666,0.00538595,-0.00538595,0.28986443,-0.28986443,0.00000000,-0.00000000
-5.45372686,0.89781775,-0.89781776,0.36028781,-0.36028782,0.30132437,-0.30132438,0.28097779,-0.28097779,0.00551272,-0.00551272,0.29168278,-0.29168278,0.00000000,-0.00000000
-5.44772386,0.90457831,-0.90457831,0.36363075,-0.36363075,0.30559208,-0.30559208,0.28375970,-0.28375970,0.00561366,-0.00561366,0.29277591,-0.29277591,0.00000000,-0.00000000
-5.44172086,0.90844637,-0.90844637,0.36537600,-0.36537600,0.30900157,-0.30900158,0.28540626,-0.28540626,0.00568607,-0.00568607,0.29306496,-0.29306496,0.00000000,-0.00000000
-5.43571786,0.90925630,-0.90925630,0.36549409,-0.36549409,0.31147690,-0.31147690,0.28586982,-0.28586982,0.00572794,-0.00572794,0.29251146,-0.29251146,0.00000000,-0.00000000
-5.42971486,0.90697187,-0.90697187,0.36400760,-0.36400760,0.31298805,-0.31298806,0.28514357,-0.28514357,0.00573800,-0.00573800,0.29111931,-0.29111931,0.00000000,-0.00000000
-5.42371186,0.90168894,-0.90168894,0.36099068,-0.36099068,0.31355327,-0.31355327,0.28326220,-0.28326220,0.00571578,-0.00571578,0.28893495,-0.28893494,0.00000000,-0.00000000
-5.41770885,0.89363290,-0.89363290,0.35656672,-0.35656672,0.31323939,-0.31323939,0.28030113,-0.28030113,0.00566161,-0.00566161,0.28604600,-0.28604600,0.00000000,-0.00000000
-5.41170585,0.88315129,-0.88315129,0.35090420,-0.35090420,0.31216034,-0.31216034,0.27637405,-0.27637405,0.00557666,-0.00557666,0.28257837,-0.28257837,0.00000000,-0.00000000
-5.40570285,0.87070173,-0.87070172,0.34421101,-0.34421101,0.31047384,-0.31047384,0.27162916,-0.27162916,0.00546281,-0.00546281,0.27869182,-0.27869182,0.00000000,-0.00000000
-5.39969985,0.85683582,-0.85683582,0.33672748,-0.33672748,0.30837632,-0.30837632,0.26624405,-0.26624404,0.00532266,-0.00532266,0.27457441,-0.27457441,0.00000000,-0.00000000
-5.39369685,0.84217964,-0.84217964,0.32871834,-0.32871834,0.30609627,-0.30609627,0.26041965,-0.26041965,0.00515943,-0.00515943,0.27043582,-0.27043582,0.00000000,-0.00000000
-5.38769385,0.82741155,-0.82741155,0.32046401,-0.32046401,0.30388628,-0.30388628,0.25437334,-0.25437333,0.00497679,-0.00497679,0.26649999,-0.26649999,0.00000000,-0.00000000
-5.38169085,0.81323828,-0.81323827,0.31225152,-0.31225152,0.30201407,-0.30201407,0.24833151,-0.24833151,0.00477883,-0.00477883,0.26299714,-0.26299714,0.00000000,-0.00000000
-5.37568784,0.80036996,-0.80036996,0.30436541,-0.30436541,0.30075272,-0.30075273,0.24252201,-0.24252201,0.00456985,-0.00456985,0.26015559,-0.26015559,0.00000000,-0.00000000
-5.36968484,0.78949524,-0.78949524,0.29707887,-0.29707887,0.30037056,-0.30037056,0.23716648,-0.23716648,0.00435428,-0.00435428,0.25819365,-0.25819365,0.00000000,-0.00000000
-5.36368184,0.78125707,-0.78125707,0.29064551,-0.29064551,0.30112091,-0.30112091,0.23247315,-0.23247315,0.00413651,-0.00413651,0.25731166,-0.25731166,0.00000000,-0.00000000
-5.35767884,0.77623009,-0.77623009,0.28529185,-0.28529185,0.30323226,-0.30323227,0.22863004,-0.22863004,0.00392078,-0.00392078,0.25768468,-0.25768468,0.00000000,-0.00000000
-5.35167584,0.77490027,-0.77490027,0.28121089,-0.28121089,0.30689898,-0.30689899,0.22579900,-0.22579900,0.00371106,-0.00371106,0.25945585,-0.25945585,0.00000000,-0.00000000
-5.34567284,0.77764741,-0.77764742,0.27855672,-0.27855672,0.31227304,-0.31227304,0.22411064,-0.22411064,0.00351092,-0.00351092,0.26273070,-0.26273070,0.00000000,-0.00000000
-5.33966983,0.78473108,-0.78473109,0.27744053,-0.27744053,0.31945695,-0.31945696,0.22366024,-0.22366024,0.00332350,-0.00332350,0.26757264,-0.26757264,0.00000000,-0.00000000
-5.33366683,0.79628023,-0.79628024,0.27792773,-0.27792773,0.32849834,-0.32849834,0.22450492,-0.22450492,0.00315139,-0.00315139,0.27399958,-0.27399958,0.00000000,-0.00000000
-5.32766383,0.81228693,-0.81228694,0.28003659,-0.28003659,0.33938607,-0.33938608,0.22666186,-0.22666186,0.00299659,-0.00299659,0.28198205,-0.28198206,0.00000000,-0.00000000
-5.32166083,0.83260434,-0.83260435,0.28373801,-0.28373801,0.35204846,-0.35204847,0.23010785,-0.23010785,0.00286051,-0.00286051,0.29144268,-0.29144268,0.00000000,-0.00000000
-5.31565783,0.85694893,-0.85694894,0.28895663,-0.28895663,0.36635337,-0.36635338,0.23477996,-0.23477996,0.00274395,-0.00274395,0.30225716,-0.30225717,0.00000000,-0.00000000
-5.30965483,0.88490692,-0.88490694,0.29557318,-0.29557319,0.38211042,-0.38211043,0.24057738,-0.24057739,0.00264709,-0.00264709,0.31425676,-0.31425677,0.00000000,-0.00000000
-5.30365183,0.91594491,-0.91594492,0.30342784,-0.30342784,0.39907524,-0.39907525,0.24736442,-0.24736442,0.00256958,-0.00256958,0.32723220,-0.32723220,0.00000000,-0.00000000
-5.29764882,0.94942413,-0.94942414,0.31232466,-0.31232466,0.41695564,-0.41695565,0.25497436,-0.25497436,0.00251051,-0.00251051,0.34093892,-0.34093892,0.00000000,-0.00000000
-5.29164582,0.98461827,-0.98461828,0.32203692,-0.32203692,0.43541960,-0.43541961,0.26321435,-0.26321435,0.00246855,-0.00246855,0.35510361,-0.35510361,0.00000000,-0.00000000
-5.28564282,1.02073412,-1.02073414,0.33231319,-0.33231319,0.45410485,-0.45410486,0.27187092,-0.27187093,0.00244197,-0.00244197,0.36943176,-0.36943176,0.00000000,-0.00000000
-5.27963982,1.05693465,-1.05693466,0.34288411,-0.34288411,0.47262961,-0.47262962,0.28071620,-0.28071620,0.00242874,-0.00242874,0.38361607,-0.38361607,0.00000000,-0.00000000
-5.27363682,1.09236364,-1.09236366,0.35346960,-0.35346960,0.49060442,-0.49060443,0.28951445,-0.28951445,0.00242663,-0.00242663,0.39734547,-0.39734547,0.00000000,-0.00000000
-5.26763382,1.12617133,-1.12617134,0.36378639,-0.36378639,0.50764430,-0.50764430,0.29802891,-0.29802891,0.00243326,-0.00243326,0.41031440,-0.41031440,0.00000000,-0.00000000
-5.26163082,1.15754001,-1.15754003,0.37355573,-0.37355573,0.52338109,-0.52338110,0.30602866,-0.30602867,0.00244624,-0.00244624,0.42223212,-0.42223213,0.00000000,-0.00000000
-5.25562781,1.18570902,-1.18570903,0.38251097,-0.38251097,0.53747541,-0.53747542,0.31329533,-0.31329533,0.00246319,-0.00246319,0.43283166,-0.43283167,0.00000000,-0.00000000
-5.24962481,1.20999791,-1.20999791,0.39040485,-0.39040486,0.54962773,-0.54962773,0.31962936,-0.31962936,0.00248190,-0.00248190,0.44187808,-0.44187808,0.00000000,-0.00000000
-5.24362181,1.22982728,-1.22982729,0.39701638,-0.39701638,0.55958818,-0.55958818,0.32485579,-0.32485579,0.00250033,-0.00250033,0.44917577,-0.44917577,0.00000000,-0.00000000
-5.23761881,1.24473637,-1.24473637,0.40215685,-0.40215685,0.56716474,-0.56716474,0.32882919,-0.32882919,0.00251671,-0.00251671,0.45457446,-0.45457446,0.00000000,-0.00000000
-5.23161581,1.25439665,-1.25439665,0.40567499,-0.40567499,0.57222938,-0.57222938,0.33143768,-0.33143768,0.00252956,-0.00252956,0.45797374,-0.45797374,0.00000000,-0.00000000
-5.22561281,1.25862111,-1.25862111,0.40746104,-0.40746104,0.57472198,-0.57472198,0.33260585,-0.33260585,0.00253776,-0.00253776,0.45932581,-0.45932581,0.00000000,-0.00000000
-5.21960980,1.25736864,-1.25736863,0.40744940,-0.40744940,0.57465185,-0.57465185,0.33229652,-0.33229652,0.00254056,-0.00254056,0.45863647,-0.45863647,0.00000000,-0.00000000
-5.21360680,1.25074350,-1.25074350,0.40562006,-0.40562005,0.57209679,-0.57209679,0.33051120,-0.33051120,0.00253756,-0.00253756,0.45596422,-0.45596421,0.00000000,-0.00000000
-5.20760380,1.23898981,-1.23898980,0.40199835,-0.40199835,0.56719972,-0.56719972,0.32728930,-0.32728930,0.00252873,-0.00252873,0.45141751,-0.45141750,0.00000000,-0.00000000
-5.20160080,1.22248128,-1.22248128,0.39665344,-0.39665344,0.56016310,-0.56016310,0.32270612,-0.32270611,0.00251439,-0.00251439,0.44515032,-0.44515031,0.00000000,-0.00000000
-5.19559780,1.20170675,-1.20170674,0.38969521,-0.38969521,0.55124134,-0.55124134,0.31686963,-0.31686963,0.00249516,-0.00249516,0.43735620,-0.43735620,0.00000000,-0.00000000
-5.18959480,1.17725190,-1.17725189,0.38126993,-0.38126993,0.54073153,-0.54073153,0.30991634,-0.30991634,0.00247193,-0.00247193,0.42826108,-0.42826108,0.00000000,-0.00000000
-5.18359180,1.14977824,-1.14977823,0.37155475,-0.37155475,0.52896295,-0.52896295,0.30200623,-0.30200623,0.00244579,-0.00244579,0.41811507,-0.41811506,0.00000000,-0.00000000
-5.17758879,1.11999987,-1.11999986,0.36075128,-0.36075128,0.51628577,-0.51628577,0.29331707,-0.29331707,0.00241798,-0.00241798,0.40718376,-0.40718375,0.00000000,-0.00000000
-5.17158579,1.08865937,-1.08865936,0.34907850,-0.34907849,0.50305942,-0.50305942,0.28403837,-0.28403837,0.00238982,-0.00238982,0.39573924,-0.39573924,0.00000000,-0.00000000
-5.16558279,1.05650348,-1.05650347,0.33676530,-0.33676530,0.48964113,-0.48964112,0.27436514,-0.27436514,0.00236266,-0.00236266,0.38405130,-0.38405129,0.00000000,-0.00000000
