energy_ev,total_up,Nb_p_up,Nb_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.85592796,3.40172457,2.05354411,1.07844117,0.80311979,0.01452631,1.81233903,0.00000000
-5.84992496,3.39514337,2.03527067,1.08553641,0.80239809,0.01456787,1.79827881,0.00000000
-5.84392196,3.39148030,2.02017939,1.09331995,0.80298957,0.01464510,1.78440093,0.00000000
-5.83791896,3.39017277,2.00817672,1.10148854,0.80492156,0.01475755,1.77035463,0.00000000
-5.83191596,3.39065756,1.99915101,1.10974531,0.80821867,0.01490472,1.75579546,0.00000000
-5.82591296,3.39240761,1.99298780,1.11781409,0.81290649,0.01508614,1.74040749,0.00000000
-5.81990995,3.39496462,1.98958266,1.12545233,0.81901410,0.01530140,1.72392352,0.00000000
-5.81390695,3.39796566,1.98885080,1.13246171,0.82657525,0.01555018,1.70614237,0.00000000
-5.80790395,3.40116230,1.99073290,1.13869612,0.83562794,0.01583226,1.68694229,0.00000000
-5.80190095,3.40443160,1.99519706,1.14406655,0.84621255,0.01614743,1.66628983,0.00000000
-5.79589795,3.40777818,2.00223669,1.14854263,0.85836853,0.01649542,1.64424379,0.00000000
-5.78989495,3.41132777,2.01186486,1.15215096,0.87212987,0.01687582,1.62095416,0.00000000
-5.78389195,3.41531260,2.02410542,1.15497024,0.88751956,0.01728796,1.59665613,0.00000000
-5.77788894,3.42004972,2.03898167,1.15712364,0.90454359,0.01773075,1.57165960,0.00000000
-5.77188594,3.42591362,2.05650352,1.15876882,0.92318464,0.01820255,1.54633485,0.00000000
-5.76588294,3.43330484,2.07665380,1.16008618,0.94339600,0.01870109,1.52109502,0.00000000
-5.75987994,3.44261619,2.09937478,1.16126607,0.96509611,0.01922333,1.49637653,0.00000000
-5.75387694,3.45419874,2.12455578,1.16249555,0.98816399,0.01976540,1.47261826,0.00000000
-5.74787394,3.46832908,2.15202249,1.16394546,1.01243595,0.02032255,1.45024057,0.00000000
-5.74187094,3.48517976,2.18152873,1.16575844,1.03770376,0.02088919,1.42962519,0.00000000
-5.73586793,3.50479426,2.21275111,1.16803848,1.06371437,0.02145887,1.41109680,0.00000000
-5.72986493,3.52706772,2.24528688,1.17084244,1.09017136,0.02202443,1.39490720,0.00000000
-5.72386193,3.55173430,2.27865510,1.17417400,1.11673801,0.02257807,1.38122257,0.00000000
-5.71785893,3.57836172,2.31230118,1.17798022,1.14304191,0.02311159,1.37011452,0.00000000
-5.71185593,3.60635325,2.34560465,1.18215085,1.16868111,0.02361650,1.36155509,0.00000000
-5.70585293,3.63495705,2.37788981,1.18652038,1.19323134,0.02408429,1.35541595,0.00000000
-5.69984992,3.66328261,2.40843912,1.19087275,1.21625444,0.02450668,1.35147178,0.00000000
-5.69384692,3.69032356,2.43650885,1.19494847,1.23730745,0.02487577,1.34940764,0.00000000
-5.68784392,3.71498624,2.46134651,1.19845385,1.25595239,0.02518435,1.34883017,0.00000000
-5.68184092,3.73612292,2.48220979,1.20107205,1.27176629,0.02542608,1.34928195,0.00000000
-5.67583792,3.75256877,2.49838637,1.20247537,1.28435135,0.02559568,1.35025883,0.00000000
-5.66983492,3.76318118,2.50921418,1.20233853,1.29334504,0.02568908,1.35122935,0.00000000
-5.66383192,3.76688039,2.51410165,1.20035235,1.29842974,0.02570357,1.35165567,0.00000000
-5.65782891,3.76268992,2.51254730,1.19623728,1.29934193,0.02563786,1.35101533,0.00000000
-5.65182591,3.74977561,2.50415823,1.18975657,1.29588050,0.02549215,1.34882296,0.00000000
-5.64582291,3.72748183,2.48866677,1.18072830,1.28791409,0.02526812,1.34465125,0.00000000
-5.63981991,3.69536364,2.46594486,1.16903608,1.27538714,0.02496888,1.33815030,0.00000000
-5.63381691,3.65321356,2.43601537,1.15463793,1.25832442,0.02459893,1.32906477,0.00000000
-5.62781391,3.60108199,2.39905994,1.13757300,1.23683388,0.02416404,1.31724797,0.00000000
-5.62181091,3.53929015,2.35542263,1.11796593,1.21110757,0.02367108,1.30267238,0.00000000
-5.61580790,3.46843491,2.30560911,1.09602852,1.18142041,0.02312794,1.28543612,0.00000000
-5.60980490,3.38938497,2.25028090,1.07205867,1.14812684,0.02254323,1.26576503,0.00000000
-5.60380190,3.30326819,2.19024463,1.04643655,1.11165519,0.02192620,1.24401010,0.00000000
-5.59779890,3.21145013,2.12643624,1.01961799,1.07249978,0.02128645,1.22064026,0.00000000
-5.59179590,3.11550433,2.05990044,0.99212534,1.03121104,0.02063376,1.19623074,0.00000000
-5.58579290,3.01717506,1.99176584,0.96453584,0.98838362,0.01997788,1.17144726,0.00000000
-5.57978989,2.91833363,1.92321642,0.93746812,0.94464311,0.01932832,1.14702652,0.00000000
-5.57378689,2.82092961,1.85546022,0.91156687,0.90063140,0.01869417,1.12375380,0.00000000
-5.56778389,2.72693864,1.78969634,0.88748646,0.85699149,0.01808393,1.10243819,0.00000000
-5.56178089,2.63830846,1.72708132,0.86587373,0.81435202,0.01750536,1.08388661,0.00000000
-5.55577789,2.55690510,1.66869621,0.84735068,0.77331217,0.01696535,1.06887720,0.00000000
-5.54977489,2.48446094,1.61551549,0.83249743,0.73442740,0.01646982,1.05813338,0.00000000
-5.54377189,2.42252652,1.56837910,0.82183605,0.69819662,0.01602363,1.05229918,0.00000000
-5.53776888,2.37242763,1.52796864,0.81581566,0.66505114,0.01563058,1.05191687,0.00000000
-5.53176588,2.33522900,1.49478858,0.81479936,0.63534579,0.01529330,1.05740764,0.00000000
-5.52576288,2.31170584,1.46915327,0.81905321,0.60935256,0.01501336,1.06905588,0.00000000
-5.51975988,2.30232390,1.45118014,0.82873762,0.58725682,0.01479119,1.08699764,0.00000000
-5.51375688,2.30722858,1.44078938,0.84390148,0.56915621,0.01462618,1.11121369,0.00000000
-5.50775388,2.32624326,1.43770989,0.86447903,0.55506222,0.01451673,1.14152713,0.00000000
-5.50175088,2.35887666,1.44149132,0.89028960,0.54490410,0.01446032,1.17760586,0.00000000
-5.49574787,2.40433870,1.45152167,0.92104031,0.53853509,0.01445359,1.21896961,0.00000000
-5.48974487,2.46156427,1.46704947,0.95633150,0.53574042,0.01449244,1.26500124,0.00000000
-5.48374187,2.52924388,1.48720998,0.99566485,0.53624683,0.01457213,1.31496206,0.00000000
-5.47773887,2.60586002,1.51105403,1.03845391,0.53973308,0.01468738,1.36801045,0.00000000
-5.47173587,2.68972812,1.53757869,1.08403679,0.54584119,0.01483244,1.42322333,0.00000000
-5.46573287,2.77904065,1.56575846,1.13169069,0.55418772,0.01500128,1.47961968,0.00000000
-5.45972986,2.87191308,1.59457600,1.18064778,0.56437500,0.01518761,1.53618551,0.00000000
-5.45372686,2.96643035,1.62305132,1.23011226,0.57600171,0.01538501,1.59189933,0.00000000
-5.44772386,3.06069252,1.65026856,1.27927780,0.58867271,0.01558708,1.64575761,0.00000000
-5.44172086,3.15285840,1.67539956,1.32734523,0.60200769,0.01578747,1.69679926,0.00000000
-5.43571786,3.24118617,1.69772358,1.37353987,0.61564879,0.01598002,1.74412860,0.00000000
-5.42971486,3.32406991,1.71664281,1.41712800,0.62926674,0.01615886,1.78693613,0.00000000
-5.42371186,3.40007140,1.73169327,1.45743226,0.64256582,0.01631850,1.82451657,0.00000000
-5.41770885,3.46794654,1.74255114,1.49384540,0.65528745,0.01645391,1.85628368,0.00000000
-5.41170585,3.52666601,1.74903449,1.52584219,0.66721271,0.01656063,1.88178167,0.00000000
-5.40570285,3.57542997,1.75110073,1.55298920,0.67816364,0.01663482,1.90069273,0.00000000
-5.39969985,3.61367671,1.74884003,1.57495226,0.68800374,0.01667336,1.91284089,0.00000000
-5.39369685,3.64108550,1.74246527,1.59150154,0.69663760,0.01667390,1.91819196,0.00000000
-5.38769385,3.65757371,1.73229905,1.60251410,0.70400993,0.01663490,1.91684986,0.00000000
-5.38169085,3.66328887,1.71875821,1.60797411,0.71010403,0.01655570,1.90904954,0.00000000
-5.37568784,3.65859594,1.70233672,1.60797066,0.71493989,0.01643654,1.89514682,0.00000000
-5.36968484,3.64406043,1.68358737,1.60269346,0.71857182,0.01627853,1.87560561,0.00000000
-5.36368184,3.62042809,1.66310287,1.59242647,0.72108592,0.01608372,1.85098291,0.00000000
-5.35767884,3.58860159,1.64149706,1.57753983,0.72259709,0.01585500,1.82191224,0.00000000
-5.35167584,3.54961515,1.61938654,1.55848026,0.72324579,0.01559613,1.78908593,0.00000000
-5.34567284,3.50460739,1.59737344,1.53576017,0.72319449,0.01531165,1.75323684,0.00000000
-5.33966983,3.45479341,1.57602942,1.50994581,0.72262370,0.01500682,1.71512012,0.00000000
-5.33366683,3.40143640,1.55588150,1.48164478,0.72172763,0.01468755,1.67549541,0.00000000
-5.32766383,3.34581955,1.53739997,1.45149296,0.72070954,0.01436029,1.63510998,0.00000000
-5.32166083,3.28921874,1.52098839,1.42014145,0.71977671,0.01403192,1.59468322,0.00000000
-5.31565783,3.23287654,1.50697629,1.38824352,0.71913519,0.01370964,1.55489281,0.00000000
-5.30965483,3.17797812,1.49561422,1.35644195,0.71898439,0.01340088,1.51636282,0.00000000
-5.30365183,3.12562945,1.48707171,1.32535702,0.71951177,0.01311312,1.47965399,0.00000000
-5.29764882,3.07683833,1.48143788,1.29557534,0.72088765,0.01285378,1.44525626,0.00000000
-5.29164582,3.03249859,1.47872478,1.26763987,0.72326053,0.01263011,1.41358372,0.00000000
-5.28564282,2.99337795,1.47887354,1.24204118,0.72675306,0.01244905,1.38497176,0.00000000
-5.27963982,2.96010970,1.48176291,1.21921028,0.73145890,0.01231713,1.35967668,0.00000000
-5.27363682,2.93318847,1.48722032,1.19951316,0.73744061,0.01224034,1.33787730,0.00000000
-5.26763382,2.91297020,1.49503494,1.18324708,0.74472887,0.01222407,1.31967872,0.00000000
-5.26163082,2.89967628,1.50497239,1.17063884,0.75332297,0.01227300,1.30511768,0.00000000
-5.25562781,2.89340165,1.51679079,1.16184487,0.76319278,0.01239104,1.29416965,0.00000000
-5.24962481,2.89412659,1.53025739,1.15695326,0.77428194,0.01258130,1.28675704,0.00000000
-5.24362181,2.90173177,1.54516531,1.15598755,0.78651236,0.01284605,1.28275843,0.00000000
-5.23761881,2.91601583,1.56134968,1.15891208,0.79978971,0.01318671,1.28201843,0.00000000
-5.23161581,2.93671492,1.57870233,1.16563871,0.81400956,0.01360383,1.28435784,0.00000000
-5.22561281,2.96352313,1.59718453,1.17603471,0.82906403,0.01409715,1.28958382,0.00000000
-5.21960980,2.99611310,1.61683684,1.18993119,0.84484833,0.01466561,1.29749969,0.00000000
-5.21360680,3.03415568,1.63778554,1.20713203,0.86126692,0.01530741,1.30791407,0.00000000
-5.20760380,3.07733767,1.66024510,1.22742268,0.87823884,0.01602004,1.32064901,0.00000000
-5.20160080,3.12537678,1.68451614,1.25057853,0.89570186,0.01680037,1.33554695,0.00000000
-5.19559780,3.17803299,1.71097875,1.27637238,0.91361508,0.01764468,1.35247608,0.00000000
-5.18959480,3.23511549,1.74008093,1.30458074,0.93195979,0.01854878,1.37133407,0.00000000
-5.18359180,3.29648489,1.77232246,1.33498867,0.95073832,0.01950802,1.39204996,0.00000000
-5.17758879,3.36205036,1.80823445,1.36739282,0.96997112,0.02051737,1.41458399,0.00000000
-5.17158579,3.43176169,1.84835512,1.40160274,0.98969177,0.02157147,1.43892561,0.00000000
-5.16558279,3.50559662,1.89320273,1.43744025,1.00994049,0.02266465,1.46508949,0.00000000
-5.15957979,3.58354399,1.94324663,1.47473711,1.03075626,0.02379101,1.49310975,0.00000000
-5.15357679,3.66558360,1.99887756,1.51333115,1.05216814,0.02494438,1.52303268,0.00000000
-5.14757379,3.75166381,2.06037858,1.55306108,1.07418613,0.02611840,1.55490817,0.00000000
-5.14157079,3.84167824,2.12789791,1.59376058,1.09679242,0.02730645,1.58878028,0.00000000
-5.13556778,3.93544302,2.20142531,1.63525198,1.11993331,0.02850176,1.62467729,0.00000000
-5.12956478,4.03267608,2.28077297,1.67734014,1.14351275,0.02969732,1.66260191,0.00000000
-5.12356178,4.13297996,2.36556247,1.71980711,1.16738774,0.03088598,1.70252196,0.00000000
-5.11755878,4.23582962,2.45521862,1.76240809,1.19136630,0.03206043,1.74436212,0.00000000
-5.11155578,4.34056629,2.54897102,1.80486910,1.21520810,0.03321330,1.78799732,0.00000000
-5.10555278,4.44639852,2.64586370,1.84688698,1.23862827,0.03433720,1.83324805,0.00000000
-5.09954977,4.55241073,2.74477302,1.88813176,1.26130406,0.03542483,1.87987813,0.00000000
-5.09354677,4.65757970,2.84443342,1.92825173,1.28288449,0.03646910,1.92759508,0.00000000
-5.08754377,4.76079851,2.94347033,1.96688113,1.30300249,0.03746333,1.97605323,0.00000000
-5.08154077,4.86090726,3.04043929,2.00365025,1.32128901,0.03840137,2.02485971,0.00000000
-5.07553777,4.95672950,3.13386963,2.03819759,1.33738857,0.03927784,2.07358300,0.00000000
-5.06953477,5.04711268,3.22231122,2.07018351,1.35097539,0.04008832,2.12176381,0.00000000
-5.06353177,5.13097081,3.30438223,2.09930485,1.36176924,0.04082958,2.16892792,0.00000000
-5.05752876,5.20732724,3.37881604,2.12530946,1.36955018,0.04149977,2.21460037,0.00000000
-5.05152576,5.27535534,3.44450500,2.14801013,1.37417135,0.04209859,2.25832036,0.00000000
-5.04552276,5.33441493,3.50053940,2.16729677,1.37556904,0.04262747,2.29965620,0.00000000
-5.03951976,5.38408233,3.54623962,2.18314624,1.37376933,0.04308963,2.33821954,0.00000000
-5.03351676,5.42417241,3.58118012,2.19562903,1.36889096,0.04349013,2.37367829,0.00000000
-5.02751376,5.45475108,3.60520407,2.20491213,1.36114404,0.04383583,2.40576740,0.00000000
-5.02151076,5.47613738,3.61842806,2.21125786,1.35082463,0.04413527,2.43429712,0.00000000
-5.01550775,5.48889480,3.62123640,2.21501831,1.33830522,0.04439851,2.45915819,0.00000000
-5.00950475,5.49381187,3.61426549,2.21662548,1.32402177,0.04463684,2.48032379,0.00000000
-5.00350175,5.49187284,3.59837876,2.21657748,1.30845756,0.04486243,2.49784799,0.00000000
-4.99749875,5.48421959,3.57463339,2.21542112,1.29212489,0.04508794,2.51186095,0.00000000
-4.99149575,5.47210653,3.54424018,2.21373177,1.27554535,0.04532609,2.52256085,0.00000000
-4.98549275,5.45685043,3.50851833,2.21209123,1.25922955,0.04558914,2.53020320,0.00000000
-4.97948974,5.43977760,3.46884715,2.21106463,1.24365752,0.04588841,2.53508785,0.00000000
-4.97348674,5.42217064,3.42661652,2.21117739,1.22926035,0.04623384,2.53754438,0.00000000
-4.96748374,5.40521739,3.38317836,2.21289339,1.21640418,0.04663346,2.53791668,0.00000000
-4.96148074,5.38996408,3.33980080,2.21659514,1.20537706,0.04709304,2.53654721,0.00000000
-4.95547774,5.37727496,3.29762704,2.22256712,1.19637939,0.04761578,2.53376199,0.00000000
-4.94947474,5.36779992,3.25764016,2.23098278,1.18951798,0.04820205,2.52985666,0.00000000
-4.94347174,5.36195131,3.22063522,2.24189598,1.18480421,0.04884923,2.52508454,0.00000000
-4.93746873,5.35989097,3.18719946,2.25523707,1.18215600,0.04955176,2.51964702,0.00000000
-4.93146573,5.36152753,3.15770095,2.27081383,1.18140336,0.05030117,2.51368662,0.00000000
-4.92546273,5.36652387,3.13228606,2.28831718,1.18229726,0.05108631,2.50728319,0.00000000
-4.91945973,5.37431421,3.11088517,2.30733122,1.18452103,0.05189367,2.50045300,0.00000000
-4.91345673,5.38412963,3.09322626,2.32734736,1.18770396,0.05270777,2.49315103,0.00000000
-4.90745373,5.39503076,3.07885544,2.34778164,1.19143611,0.05351166,2.48527589,0.00000000
-4.90145073,5.40594599,3.06716328,2.36799460,1.19528394,0.05428748,2.47667731,0.00000000
-4.89544772,5.41571345,3.05741568,2.38731283,1.19880578,0.05501699,2.46716562,0.00000000
-4.88944472,5.42312491,3.04878782,2.40505131,1.20156685,0.05568223,2.45652274,0.00000000
-4.88344172,5.42696977,3.04039982,2.42053562,1.20315303,0.05626604,2.44451406,0.00000000
-4.87743872,5.42607743,3.03135247,2.43312323,1.20318321,0.05675264,2.43090072,0.00000000
-4.87143572,5.41935649,3.02076180,2.44222307,1.20131966,0.05712812,2.41545159,0.00000000
-4.86543272,5.40582944,3.00779113,2.44731279,1.19727642,0.05738081,2.39795444,0.00000000
-4.85942971,5.38466177,2.99167946,2.44795306,1.19082561,0.05750161,2.37822589,0.00000000
-4.85342671,5.35518484,2.97176536,2.44379872,1.18180155,0.05748418,2.35611961,0.00000000
-4.84742371,5.31691190,2.94750571,2.43460635,1.17010286,0.05732507,2.33153261,0.00000000
-4.84142071,5.26954728,2.91848877,2.42023837,1.15569279,0.05702364,2.30440942,0.00000000
-4.83541771,5.21298895,2.88444164,2.40066368,1.13859783,0.05658199,2.27474409,0.00000000
-4.82941471,5.14732481,2.84523213,2.37595507,1.11890496,0.05600469,2.24258012,0.00000000
-4.82341171,5.07282351,2.80086545,2.34628375,1.09675773,0.05529850,2.20800854,0.00000000
-4.81740870,4.98992075,2.75147634,2.31191156,1.07235149,0.05447201,2.17116441,0.00000000
-4.81140570,4.89920204,2.69731748,2.27318119,1.04592788,0.05353523,2.13222220,0.00000000
-4.80540270,4.80138313,2.63874501,2.23050525,1.01776897,0.05249918,2.09139035,0.00000000
-4.79939970,4.69728934,2.57620228,2.18435457,0.98819116,0.05137543,2.04890564,0.00000000
-4.79339670,4.58783481,2.51020266,2.13524645,0.95753893,0.05017579,2.00502769,0.00000000
-4.78739370,4.47400281,2.44131267,2.08373327,0.92617877,0.04891192,1.96003410,0.00000000
-4.78139070,4.35682784,2.37013592,2.03039213,0.89449318,0.04759508,1.91421647,0.00000000
-4.77538769,4.23738035,2.29729892,1.97581552,0.86287501,0.04623592,1.86787764,0.00000000
-4.76938469,4.11675420,2.22343902,1.92060367,0.83172207,0.04484436,1.82133016,0.00000000
-4.76338169,3.99605731,2.14919497,1.86535832,0.80143208,0.04342956,1.77489607,0.00000000
-4.75737869,3.87640496,2.07520002,1.81067804,0.77239800,0.04199995,1.72890777,0.00000000
-4.75137569,3.75891569,2.00207752,1.75715504,0.74500366,0.04056330,1.68370974,0.00000000
-4.74537269,3.64470883,1.93043865,1.70537286,0.71961977,0.03912689,1.63966074,0.00000000
-4.73936968,3.53490301,1.86088173,1.65590502,0.69660014,0.03769765,1.59713591,0.00000000
-4.73336668,3.43061470,1.79399254,1.60931376,0.67627818,0.03628238,1.55652840,0.00000000
-4.72736368,3.33295572,1.73034498,1.56614880,0.65896355,0.03488788,1.51824992,0.00000000
-4.72136068,3.24302881,1.67050126,1.52694537,0.64493902,0.03352114,1.48272972,0.00000000
-4.71535768,3.16192052,1.61501123,1.49222137,0.63445732,0.03218940,1.45041157,0.00000000
-4.70935468,3.09069072,1.56441002,1.46247315,0.62773814,0.03090025,1.42174850,0.00000000
-4.70335168,3.03035827,1.51921392,1.43816980,0.62496516,0.02966157,1.39719501,0.00000000
-4.69734867,2.98188302,1.47991414,1.41974588,0.62628311,0.02848152,1.37719693,0.00000000
-4.69134567,2.94614411,1.44696844,1.40759251,0.63179489,0.02736834,1.36217892,0.00000000
-4.68534267,2.92391533,1.42079103,1.40204729,0.64155885,0.02633020,1.35253022,0.00000000
-4.67933967,2.91583827,1.40174093,1.40338306,0.65558628,0.02537493,1.34858887,0.00000000
-4.67333667,2.92239451,1.39010946,1.41179623,0.67383910,0.02450979,1.35062546,0.00000000
-4.66733367,2.94387813,1.38610757,1.42739512,0.69622803,0.02374117,1.35882684,0.00000000
-4.66133067,2.98037009,1.38985366,1.45018892,0.72261127,0.02307428,1.37328101,0.00000000
-4.65532766,3.03171590,1.40136286,1.48007804,0.75279379,0.02251291,1.39396375,0.00000000
-4.64932466,3.09750823,1.42053831,1.51684633,0.78652752,0.02205920,1.42072820,0.00000000
-4.64332166,3.17707583,1.44716531,1.56015608,0.82351235,0.02171346,1.45329786,0.00000000
-4.63731866,3.26947983,1.48090880,1.60954599,0.86339831,0.02147405,1.49126396,0.00000000
-4.63131566,3.37351848,1.52131462,1.66443291,0.90578876,0.02133729,1.53408743,0.00000000
-4.62531266,3.48774081,1.56781476,1.72411733,0.95024489,0.02129757,1.58110606,0.00000000
-4.61930965,3.61046941,1.61973667,1.78779297,0.99629133,0.02134737,1.63154659,0.00000000
-4.61330665,3.73983208,1.67631636,1.85456037,1.04342306,0.02147748,1.68454185,0.00000000
-4.60730365,3.87380173,1.73671508,1.92344424,1.09111330,0.02167722,1.73915226,0.00000000
-4.60130065,4.01024350,1.80003887,1.99341413,1.13882252,0.02193475,1.79439120,0.00000000
-4.59529765,4.14696752,1.86536053,2.06340798,1.18600807,0.02223740,1.84925338,0.00000000
-4.58929465,4.28178576,1.93174295,2.13235772,1.23213453,0.02257205,1.90274506,0.00000000
-4.58329165,4.41257092,1.99826328,2.19921608,1.27668425,0.02292554,1.95391499,0.00000000
-4.57728864,4.53731509,2.06403665,2.26298375,1.31916789,0.02328503,2.00188496,0.00000000
-4.57128564,4.65418623,2.12823903,2.32273584,1.35913463,0.02363841,2.04587845,0.00000000
-4.56528264,4.76157999,2.19012790,2.37764674,1.39618174,0.02397461,2.08524646,0.00000000
-4.55927964,4.85816508,2.24906041,2.42701229,1.42996305,0.02428396,2.11948904,0.00000000
-4.55327664,4.94292008,2.30450807,2.47026851,1.46019623,0.02455843,2.14827198,0.00000000
-4.54727364,5.01516039,2.35606758,2.50700616,1.48666841,0.02479181,2.17143742,0.00000000
-4.54127064,5.07455396,2.40346733,2.53698027,1.50924004,0.02497987,2.18900826,0.00000000
-4.53526763,5.12112498,2.44656935,2.56011461,1.52784670,0.02512037,2.20118572,0.00000000
-4.52926463,5.15524545,2.48536660,2.57650044,1.54249887,0.02521314,2.20834037,0.00000000
-4.52326163,5.17761439,2.51997561,2.58638982,1.55327956,0.02525989,2.21099657,0.00000000
-4.51725863,5.18922565,2.55062469,2.59018357,1.56033979,0.02526415,2.20981108,0.00000000
-4.51125563,5.19132513,2.57763802,2.58841419,1.56389211,0.02523101,2.20554652,0.00000000
-4.50525263,5.18535899,2.60141618,2.58172452,1.56420224,0.02516686,2.19904063,0.00000000
-4.49924962,5.17291471,2.62241361,2.57084273,1.56157922,0.02507912,2.19117252,0.00000000
-4.49324662,5.15565718,2.64111386,2.55655473,1.55636429,0.02497589,2.18282736,0.00000000
-4.48724362,5.13526222,2.65800348,2.53967495,1.54891883,0.02486558,2.17486055,0.00000000
-4.48124062,5.11335016,2.67354550,2.52101674,1.53961202,0.02475657,2.16806328,0.00000000
-4.47523762,5.09142221,2.68815358,2.50136350,1.52880842,0.02465690,2.16313043,0.00000000
-4.46923462,5.07080229,2.70216802,2.48144177,1.51685618,0.02457388,2.16063258,0.00000000
-4.46323162,5.05258682,2.71583464,2.46189750,1.50407627,0.02451387,2.16099301,0.00000000
-4.45722861,5.03760487,2.72928773,2.44327644,1.49075330,0.02448204,2.16447103,0.00000000
-4.45122561,5.02639061,2.74253808,2.42600965,1.47712823,0.02448215,2.17115227,0.00000000
-4.44522261,5.01916961,2.75546692,2.41040481,1.46339359,0.02451653,2.18094663,0.00000000
-4.43921961,5.01585996,2.76782649,2.39664382,1.44969121,0.02458602,2.19359408,0.00000000
-4.43321661,5.01608847,2.77924756,2.38478685,1.43611291,0.02469002,2.20867821,0.00000000
-4.42721361,5.01922171,2.78925404,2.37478273,1.42270396,0.02482665,2.22564719,0.00000000
-4.42121061,5.02441067,2.79728427,2.36648537,1.40946936,0.02499295,2.24384133,0.00000000
-4.41520760,5.03064736,2.80271850,2.35967525,1.39638253,0.02518515,2.26252608,0.00000000
-4.40920460,5.03683069,2.80491132,2.35408514,1.38339612,0.02539905,2.28092920,0.00000000
-4.40320160,5.04183876,2.80322777,2.34942868,1.37045432,0.02563031,2.29828034,0.00000000
-4.39719860,5.04460396,2.79708144,2.34543033,1.35750599,0.02587489,2.31385132,0.00000000
-4.39119560,5.04418701,2.78597259,2.34185507,1.34451784,0.02612942,2.32699517,0.00000000
-4.38519260,5.03984627,2.76952439,2.33853625,1.33148693,0.02639156,2.33718206,0.00000000
-4.37918959,5.03109834,2.74751523,2.33539986,1.31845171,0.02666029,2.34403032,0.00000000
-4.37318659,5.01776672,2.71990520,2.33248385,1.30550072,0.02693615,2.34733100,0.00000000
-4.36718359,5.00001557,2.68685516,2.32995127,1.29277853,0.02722145,2.34706468,0.00000000
-4.36118059,4.97836645,2.64873714,2.32809623,1.28048827,0.02752024,2.34340954,0.00000000
-4.35517759,4.95369681,2.60613509,2.32734212,1.26889061,0.02783832,2.33674037,0.00000000
-4.34917459,4.92721982,2.55983576,2.32823199,1.25829885,0.02818309,2.32761826,0.00000000
-4.34317159,4.90044637,2.51080990,2.33141144,1.24907054,0.02856321,2.31677158,0.00000000
-4.33716858,4.87513064,2.46018431,2.33760449,1.24159570,0.02898830,2.30506907,0.00000000
-4.33116558,4.85320210,2.40920625,2.34758385,1.23628228,0.02946848,2.29348629,0.00000000
-4.32516258,4.83668681,2.35920146,2.36213671,1.23353958,0.03001382,2.28306709,0.00000000
-4.31915958,4.82762221,2.31152810,2.38202793,1.23376029,0.03063383,2.27488181,0.00000000
-4.31315658,4.82796927,2.26752848,2.40796238,1.23730227,0.03133688,2.26998440,0.00000000
-4.30715358,4.83952647,2.22848108,2.44054831,1.24447074,0.03212966,2.26937024,0.00000000
