energy_ev,total_up,Ag_p_up,Ag_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.82591296,5.48132800,0.84096568,2.73924678,1.35862979,1.44726370,0.00843839,0.60309076,0.03337470,0.41284921
-5.81990995,5.48062266,0.84136905,2.73624299,1.36557864,1.45595869,0.00835263,0.60531250,0.03203158,0.40880414
-5.81390695,5.47076178,0.84147036,2.72844149,1.36933930,1.46237765,0.00825444,0.60598770,0.03065081,0.40481085
-5.80790395,5.45231640,0.84144656,2.71619697,1.37008398,1.46653876,0.00814418,0.60514524,0.02924173,0.40096221
-5.80190095,5.42599989,0.84147972,2.69994101,1.36803119,1.46849824,0.00802206,0.60283958,0.02781409,0.39734946
-5.79589795,5.39264632,0.84175038,2.68016747,1.36343779,1.46834856,0.00788826,0.59914924,0.02637794,0.39406058
-5.78989495,5.35318431,0.84243060,2.65741562,1.35659002,1.46621499,0.00774290,0.59417439,0.02494357,0.39117865
-5.78389195,5.30860684,0.84367712,2.63225155,1.34779359,1.46225085,0.00758613,0.58803384,0.02352138,0.38877996
-5.77788894,5.25993860,0.84562485,2.60524861,1.33736340,1.45663159,0.00741819,0.58086146,0.02212179,0.38693218
-5.77188594,5.20820183,0.84838096,2.57696763,1.32561316,1.44954795,0.00723943,0.57280204,0.02075513,0.38569239
-5.76588294,5.15438242,0.85202001,2.54793771,1.31284542,1.44119873,0.00705034,0.56400704,0.01943152,0.38510519
-5.75987994,5.09939748,0.85658014,2.51863848,1.29934234,1.43178331,0.00685158,0.55463013,0.01816074,0.38520098
-5.75387694,5.04406608,0.86206074,2.48948445,1.28535749,1.42149449,0.00664398,0.54482286,0.01695210,0.38599436
-5.74787394,4.98908433,0.86842159,2.46081233,1.27110923,1.41051192,0.00642854,0.53473062,0.01581436,0.38748294
-5.74187094,4.93500602,0.87558358,2.43287175,1.25677556,1.39899645,0.00620638,0.52448893,0.01475557,0.38964642
-5.73586793,4.88222949,0.88343097,2.40581983,1.24249093,1.38708563,0.00597878,0.51422034,0.01378300,0.39244624
-5.72986493,4.83099149,0.89181512,2.37971984,1.22834477,1.37489057,0.00574708,0.50403191,0.01290300,0.39582566
-5.72386193,4.78136797,0.90055940,2.35454397,1.21438204,1.36249415,0.00551267,0.49401342,0.01212093,0.39971045
-5.71785893,4.73328166,0.90946518,2.33018000,1.20060541,1.34995072,0.00527693,0.48423628,0.01144110,0.40401012
-5.71185593,4.68651596,0.91831836,2.30644154,1.18697907,1.33728700,0.00504124,0.47475316,0.01086666,0.40861976
-5.70585293,4.64073413,0.92689636,2.28308126,1.17343388,1.32450419,0.00480689,0.46559829,0.01039961,0.41342231
-5.69984992,4.59550289,0.93497495,2.25980650,1.15987354,1.31158104,0.00457509,0.45678839,0.01004070,0.41829135
-5.69384692,4.55031898,0.94233480,2.23629632,1.14618153,1.29847753,0.00434692,0.44832416,0.00978947,0.42309424
-5.68784392,4.50463746,0.94876735,2.21221935,1.13222848,1.28513913,0.00412332,0.44019212,0.00964422,0.42769548
-5.68184092,4.45790040,0.95407969,2.18725148,1.11787953,1.27150115,0.00390512,0.43236693,0.00960203,0.43196027
-5.67583792,4.40956468,0.95809855,2.16109269,1.10300159,1.25749314,0.00369298,0.42481379,0.00965880,0.43575807
-5.66983492,4.35912789,0.96067296,2.13348224,1.08747006,1.24304318,0.00348743,0.41749113,0.00980933,0.43896602
-5.66383192,4.30615142,0.96167597,2.10421179,1.07117490,1.22808183,0.00328888,0.41035319,0.01004740,0.44147225
-5.65782891,4.25028006,0.96100529,2.07313591,1.05402581,1.21254570,0.00309762,0.40335269,0.01036587,0.44317877
-5.65182591,4.19125791,0.95858313,2.04017991,1.03595644,1.19638077,0.00291384,0.39644334,0.01075683,0.44400412
-5.64582291,4.12894031,0.95435550,2.00534474,1.01692763,1.17954524,0.00273763,0.38958215,0.01121176,0.44388546
-5.63981991,4.06330192,0.94829110,1.96870917,0.99692954,1.16201215,0.00256904,0.38273157,0.01172173,0.44278026
-5.63381691,3.99444135,0.94038036,1.93042944,0.97598284,1.14377172,0.00240804,0.37586132,0.01227755,0.44066749
-5.62781391,3.92258242,0.93063449,1.89073660,0.95413892,1.12483343,0.00225454,0.36894996,0.01287006,0.43754828
-5.62181091,3.84807277,0.91908514,1.84993203,0.93147923,1.10522799,0.00210846,0.36198614,0.01349029,0.43344614
-5.61580790,3.77137999,0.90578451,1.80838141,0.90811390,1.08500903,0.00196965,0.35496941,0.01412970,0.42840671
-5.60980490,3.69308575,0.89080613,1.76650762,0.88417962,1.06425460,0.00183795,0.34791077,0.01478041,0.42249706
-5.60380190,3.61387808,0.87424622,1.72478277,0.85983705,1.04306827,0.00171320,0.34083273,0.01543534,0.41580460
-5.59779890,3.53454215,0.85622549,1.68371970,0.83526765,1.02157981,0.00159523,0.33376904,0.01608840,0.40843560
-5.59179590,3.45594928,0.83689126,1.64386320,0.81067018,0.99994528,0.00148385,0.32676394,0.01673461,0.40051339
-5.58579290,3.37904441,0.81641956,1.60578092,0.78625686,0.97834633,0.00137887,0.31987108,0.01737013,0.39217618
-5.57978989,3.30483185,0.79501689,1.57005408,0.76224922,0.95698864,0.00128011,0.31315201,0.01799232,0.38357464
-5.57378689,3.23435910,0.77292141,1.53726808,0.73887381,0.93609934,0.00118739,0.30667429,0.01859968,0.37486916
-5.56778389,3.16869876,0.75040318,1.50800276,0.71635771,0.91592330,0.00110054,0.30050937,0.01919173,0.36622683
-5.56178089,3.10892854,0.72776322,1.48282249,0.69492400,0.89671844,0.00101939,0.29473017,0.01976894,0.35781829
-5.55577789,3.05610937,0.70533115,1.46226594,0.67478716,0.87874987,0.00094379,0.28940850,0.02033248,0.34981433
-5.54977489,3.01126207,0.68346130,1.44683562,0.65614854,0.86228321,0.00087360,0.28461241,0.02088402,0.34238237
-5.54377189,2.97534281,0.66252724,1.43698723,0.63919199,0.84757720,0.00080867,0.28040358,0.02142554,0.33568293
-5.53776888,2.94921809,0.64291488,1.43311905,0.62407969,0.83487576,0.00074889,0.27683479,0.02195903,0.32986604
-5.53176588,2.93364002,0.62501414,1.43556153,0.61094832,0.82440009,0.00069414,0.27394770,0.02248630,0.32506781
-5.52576288,2.92922260,0.60920956,1.44456739,0.59990562,0.81634081,0.00064430,0.27177092,0.02300880,0.32140718
-5.51975988,2.93642009,0.59587018,1.46030264,0.59102755,0.81085081,0.00059926,0.27031846,0.02352744,0.31898290
-5.51375688,2.95550836,0.58533900,1.48283886,0.58435600,0.80803891,0.00055890,0.26958882,0.02404253,0.31787099
-5.50775388,2.98657018,0.57792247,1.51214711,0.57989720,0.80796487,0.00052308,0.26956444,0.02455369,0.31812258
-5.50175088,3.02948520,0.57388045,1.54809401,0.57762093,0.81063580,0.00049168,0.27021193,0.02505995,0.31976236
-5.49574787,3.08392536,0.57341707,1.59044010,0.57746054,0.81600435,0.00046454,0.27148272,0.02555982,0.32278763
-5.48974487,3.14935629,0.57667285,1.63884108,0.57931373,0.82396869,0.00044148,0.27331439,0.02605146,0.32716802
-5.48374187,3.22504479,0.58371845,1.69285183,0.58304435,0.83437438,0.00042232,0.27563245,0.02653291,0.33284594
-5.47773887,3.31007263,0.59455034,1.75193353,0.58848480,0.84701806,0.00040684,0.27835260,0.02700237,0.33973769
-5.47173587,3.40335626,0.60908856,1.81546373,0.59543944,0.86165279,0.00039481,0.28138337,0.02745847,0.34773536
-5.46573287,3.50367204,0.62717677,1.88274923,0.60368855,0.87799496,0.00038599,0.28462893,0.02790060,0.35670926
-5.45972986,3.60968614,0.64858450,1.95304150,0.61299308,0.89573232,0.00038012,0.28799218,0.02832919,0.36651105
-5.45372686,3.71998821,0.67301174,2.02555412,0.62309977,0.91453297,0.00037691,0.29137775,0.02874598,0.37697733
-5.44772386,3.83312756,0.70009549,2.09948175,0.63374684,0.93405486,0.00037611,0.29469495,0.02915424,0.38793364
-5.44172086,3.94765055,0.72941831,2.17401980,0.64466981,0.95395543,0.00037742,0.29786050,0.02955893,0.39919871
-5.43571786,4.06213768,0.76051832,2.24838417,0.65560750,0.97390106,0.00038057,0.30080095,0.02996671,0.41058892
-5.42971486,4.17523886,0.79290058,2.32183012,0.66630792,0.99357590,0.00038530,0.30345465,0.03038599,0.42192265
-5.42371186,4.28570545,0.82604917,2.39366936,0.67653392,1.01268977,0.00039135,0.30577329,0.03082676,0.43302460
-5.41770885,4.39241750,0.85943978,2.46328472,0.68606839,1.03098479,0.00039848,0.30772279,0.03130036,0.44372963
-5.41170585,4.49440513,0.89255219,2.53014134,0.69471881,1.04824055,0.00040647,0.30928366,0.03181918,0.45388638
-5.40570285,4.59086288,0.92488243,2.59379401,0.70232112,1.06427762,0.00041509,0.31045073,0.03239621,0.46336010
-5.39969985,4.68115646,0.95595391,2.65389012,0.70874257,1.07895927,0.00042417,0.31123227,0.03304455,0.47203500
-5.39369685,4.76482149,0.98532753,2.71016788,0.71388356,1.09219139,0.00043352,0.31164853,0.03377684,0.47981576
-5.38769385,4.84155440,1.01261012,2.76245002,0.71767843,1.10392074,0.00044296,0.31172981,0.03460465,0.48662829
-5.38169085,4.91119592,1.03746132,2.81063306,0.72009509,1.11413157,0.00045236,0.31151411,0.03553788,0.49241977
-5.37568784,4.97370829,1.05959847,2.85467297,0.72113361,1.12284093,0.00046155,0.31104445,0.03658407,0.49715792
-5.36968484,5.02914738,1.07879972,2.89456779,0.72082382,1.13009292,0.00047040,0.31036606,0.03774789,0.50082961
-5.36368184,5.07763161,1.09490520,2.93033846,0.71922201,1.13595226,0.00047876,0.30952350,0.03903055,0.50343894
-5.35767884,5.11930947,1.10781651,2.96200901,0.71640708,1.14049754,0.00048648,0.30855798,0.04042943,0.50500494
-5.35167584,5.15432791,1.11749457,2.98958749,0.71247615,1.14381457,0.00049343,0.30750485,0.04193775,0.50555896
-5.34567284,5.18280357,1.12395630,3.01304888,0.70754003,1.14599021,0.00049945,0.30639160,0.04354438,0.50514200
-5.33966983,5.20479885,1.12727006,3.03232137,0.70171870,1.14710704,0.00050441,0.30523637,0.04523386,0.50380204
-5.33366683,5.22030454,1.12755046,3.04727695,0.69513710,1.14723908,0.00050816,0.30404702,0.04698657,0.50159170
-5.32766383,5.22923020,1.12495255,3.05772726,0.68792136,1.14644893,0.00051055,0.30282099,0.04877909,0.49856607
-5.32166083,5.23140317,1.11966582,3.06342510,0.68019563,1.14478625,0.00051147,0.30154578,0.05058469,0.49478105
-5.31565783,5.22657617,1.11190804,3.06407184,0.67207973,1.14228771,0.00051078,0.30020014,0.05237405,0.49029211
-5.30965483,5.21444326,1.10191921,3.05933032,0.66368740,1.13897831,0.00050839,0.29875589,0.05411606,0.48515350
-5.30365183,5.19466308,1.08995569,3.04884269,0.65512541,1.13487374,0.00050421,0.29718015,0.05577882,0.47941798
-5.29764882,5.16688765,1.07628453,3.03225214,0.64649324,1.12998370,0.00049819,0.29543807,0.05733063,0.47313679
-5.29164582,5.13079497,1.06117799,3.00922716,0.63788326,1.12431568,0.00049030,0.29349558,0.05874105,0.46636001
-5.28564282,5.08612302,1.04490838,2.97948695,0.62938126,1.11787890,0.00048054,0.29132230,0.05998201,0.45913704
-5.27963982,5.03270266,1.02774294,2.94282615,0.62106708,1.11068800,0.00046896,0.28889417,0.06102877,0.45151710
-5.27363682,4.97048735,1.00993903,2.89913755,0.61301524,1.10276620,0.00045562,0.28619576,0.06186083,0.44354972
-5.26763382,4.89957724,0.99173930,2.84843105,0.60529522,1.09414751,0.00044064,0.28322205,0.06246273,0.43528503
-5.26163082,4.82023602,0.97336721,2.79084769,0.59797151,1.08487794,0.00042414,0.27997960,0.06282458,0.42677375
-5.25562781,4.73289925,0.95502263,2.72666786,0.59110309,1.07501540,0.00040630,0.27648702,0.06294248,0.41806699
-5.24962481,4.63817340,0.93687785,2.65631297,0.58474246,1.06462844,0.00038732,0.27277462,0.06281859,0.40921562
-5.24362181,4.53682553,0.91907403,2.58034041,0.57893414,1.05379380,0.00036739,0.26888340,0.06246112,0.40026947
-5.23761881,4.42976421,0.90171826,2.49943214,0.57371288,1.04259298,0.00034676,0.26486334,0.06188391,0.39127620
-5.23161581,4.31801268,0.88488143,2.41437731,0.56910145,1.03110809,0.00032566,0.26077110,0.06110593,0.38228004
-5.22561281,4.20267593,0.86859697,2.32605010,0.56510849,1.01941735,0.00030432,0.25666728,0.06015051,0.37332054
-5.21960980,4.08490362,0.85286084,2.23538380,0.56172634,1.00759042,0.00028299,0.25261346,0.05904442,0.36443127
-5.21360680,3.96585096,0.83763262,2.14334259,0.55892921,0.99568407,0.00026190,0.24866907,0.05781688,0.35563876
-5.20760380,3.84663983,0.82283786,2.05089263,0.55667188,0.98373851,0.00024126,0.24488836,0.05649843,0.34696168
-5.20160080,3.72832234,0.80837178,1.95897378,0.55488900,0.97177453,0.00022128,0.24131773,0.05511986,0.33841038
-5.19559780,3.61184876,0.79410409,1.86847345,0.55349525,0.95979182,0.00020216,0.23799327,0.05371110,0.32998679
-5.18959480,3.49804134,0.77988486,1.78020374,0.55238628,0.94776854,0.00018405,0.23493906,0.05230024,0.32168481
-5.18359180,3.38757546,0.76555125,1.69488297,0.55144069,0.93566216,0.00016711,0.23216592,0.05091267,0.31349111
-5.17758879,3.28096873,0.75093479,1.61312209,0.55052277,0.92341174,0.00015148,0.22967096,0.04957037,0.30538632
-5.17158579,3.17857826,0.73586897,1.53541660,0.54948612,0.91094123,0.00013726,0.22743777,0.04829134,0.29734657
-5.16558279,3.08060612,0.72019674,1.46214390,0.54817791,0.89816393,0.00012457,0.22543730,0.04708928,0.28934528
-5.15957979,2.98711212,0.70377771,1.39356595,0.54644360,0.88498773,0.00011349,0.22362939,0.04597348,0.28135519
-5.15357679,2.89803310,0.68649458,1.32983676,0.54413210,0.87132078,0.00010410,0.22196479,0.04494884,0.27335030
-5.14757379,2.81320730,0.66825880,1.27101395,0.54110081,0.85707758,0.00009649,0.22038762,0.04401611,0.26530794
-5.14157079,2.73240234,0.64901487,1.21707360,0.53722073,0.84218480,0.00009073,0.21883812,0.04317231,0.25721058
-5.13556778,2.65534523,0.62874350,1.16792739,0.53238105,0.82658691,0.00008690,0.21725558,0.04241122,0.24904741
-5.12956478,2.58175267,0.60746324,1.12344096,0.52649329,0.81025108,0.00008509,0.21558117,0.04172401,0.24081561
-5.12356178,2.51136001,0.58523071,1.08345249,0.51949463,0.79317127,0.00008537,0.21376080,0.04109993,0.23252129
-5.11755878,2.44394756,0.56213946,1.04779046,0.51135048,0.77537120,0.00008785,0.21174762,0.04052698,0.22417990
-5.11155578,2.37936271,0.53831743,1.01628977,0.50205598,0.75690616,0.00009264,0.20950420,0.03999260,0.21581627
-5.10555278,2.31753707,0.51392335,0.98880533,0.49163653,0.73786349,0.00009984,0.20700422,0.03948431,0.20746424
-5.09954977,2.25849770,0.48914209,0.96522262,0.48014724,0.71836169,0.00010957,0.20423371,0.03899028,0.19916577
-5.09354677,2.20237200,0.46417930,0.94546476,0.46767143,0.69854825,0.00012197,0.20119168,0.03849979,0.19096978
-5.08754377,2.14938632,0.43925546,0.92949579,0.45431815,0.67859617,0.00013714,0.19789017,0.03800359,0.18293061
-5.08154077,2.09985810,0.41459973,0.91732019,0.44021880,0.65869948,0.00015522,0.19435378,0.03749418,0.17510622
-5.07553777,2.05418250,0.39044361,0.90897882,0.42552313,0.63906771,0.00017634,0.19061859,0.03696590,0.16755630
-5.06953477,2.01281380,0.36701485,0.90454151,0.41039466,0.61991979,0.00020062,0.18673072,0.03641496,0.16034018
-5.06353177,1.97624302,0.34453165,0.90409691,0.39500568,0.60147740,0.00022816,0.18274432,0.03583941,0.15351480
-5.05752876,1.94497256,0.32319738,0.90774018,0.37953209,0.58395828,0.00025907,0.17871935,0.03523889,0.14713280
-5.05152576,1.91948950,0.30319592,0.91555933,0.36414824,0.56756969,0.00029346,0.17471912,0.03461446,0.14124070
-5.04552276,1.90023873,0.28468780,0.92762091,0.34902198,0.55250233,0.00033141,0.17080769,0.03396830,0.13587742
-5.03951976,1.88759746,0.26780711,0.94395609,0.33431002,0.53892503,0.00037302,0.16704725,0.03330343,0.13107303
-5.03351676,1.88185238,0.25265932,0.96454778,0.32015388,0.52698043,0.00041837,0.16349566,0.03262336,0.12684793
-5.02751376,1.88318069,0.23931993,0.98931959,0.30667646,0.51678196,0.00046756,0.16020410,0.03193187,0.12321240
-5.02151076,1.89163594,0.22783409,1.01812754,0.29397943,0.50841212,0.00052070,0.15721514,0.03123272,0.12016657
-5.01550775,1.90713965,0.21821692,1.05075464,0.28214147,0.50192224,0.00057793,0.15456107,0.03052944,0.11770087
-5.00950475,1.92947885,0.21045472,1.08690918,0.27121737,0.49733375,0.00063940,0.15226278,0.02982524,0.11579676
-5.00350175,1.95830995,0.20450681,1.12622657,0.26123814,0.49464071,0.00070533,0.15032902,0.02912287,0.11442794
-4.99749875,1.99316868,0.20030797,1.16827484,0.25221190,0.49381372,0.00077595,0.14875632,0.02842461,0.11356179
-4.99149575,2.03348547,0.19777140,1.21256366,0.24412562,0.49480468,0.00085155,0.14752923,0.02773234,0.11316107
-4.98549275,2.07860559,0.19679202,1.25855631,0.23694763,0.49755236,0.00093250,0.14662126,0.02704760,0.11318577
-4.97948974,2.12781290,0.19724999,1.30568416,0.23063059,0.50198827,0.00101918,0.14599611,0.02637171,0.11359494
-4.97348674,2.18035605,0.19901441,1.35336280,0.22511501,0.50804260,0.00111204,0.14560938,0.02570596,0.11434861
-4.96748374,2.23547558,0.20194694,1.40100924,0.22033296,0.51564974,0.00121156,0.14541059,0.02505171,0.11540944
-4.96148074,2.29243064,0.20590533,1.44805902,0.21621188,0.52475317,0.00131825,0.14534533,0.02441062,0.11674425
-4.95547774,2.35052397,0.21074674,1.49398268,0.21267833,0.53530921,0.00143261,0.14535770,0.02378475,0.11832520
-4.94947474,2.40912376,0.21633072,1.53830065,0.20966143,0.54728966,0.00155512,0.14539259,0.02317672,0.12013062
-4.94347174,2.46768157,0.22252178,1.58059582,0.20709598,0.56068280,0.00168621,0.14539806,0.02258974,0.12214552
-4.93746873,2.52574534,0.22919164,1.62052349,0.20492500,0.57549304,0.00182623,0.14532742,0.02202770,0.12436164
-4.93146573,2.58296720,0.23622094,1.65781810,0.20310170,0.59173891,0.00197540,0.14514112,0.02149511,0.12677711
-4.92546273,2.63910586,0.24350056,1.69229676,0.20159083,0.60944967,0.00213381,0.14480835,0.02099710,0.12939581
-4.91945973,2.69402384,0.25093254,1.72385944,0.20036935,0.62866076,0.00230135,0.14430825,0.02053929,0.13222636
-4.91345673,2.74768006,0.25843062,1.75248622,0.19942645,0.64940818,0.00247768,0.14363068,0.02012767,0.13528091
-4.90745373,2.80011857,0.26592054,1.77823187,0.19876302,0.67172247,0.00266226,0.14277670,0.01976840,0.13857372
-4.90145073,2.85145433,0.27334001,1.80121827,0.19839067,0.69562233,0.00285426,0.14175858,0.01946765,0.14211976
-4.89544772,2.90185732,0.28063865,1.82162527,0.19833028,0.72110861,0.00305259,0.14059938,0.01923139,0.14593321
-4.88944472,2.95153588,0.28777772,1.83968065,0.19861036,0.74815882,0.00325591,0.13933232,0.01906520,0.15002612
-4.88344172,3.00072057,0.29472987,1.85564970,0.19926526,0.77672281,0.00346260,0.13799973,0.01897404,0.15440724
-4.87743872,3.04964943,0.30147893,1.86982503,0.20033327,0.80671963,0.00367080,0.13665181,0.01896207,0.15908107
-4.87143572,3.09855538,0.30801959,1.88251707,0.20185489,0.83803608,0.00387844,0.13534517,0.01903254,0.16404715
-4.86543272,3.14765632,0.31435724,1.89404550,0.20387117,0.87052695,0.00408327,0.13414124,0.01918760,0.16929974
-4.85942971,3.19714819,0.32050765,1.90473193,0.20642221,0.90401701,0.00428293,0.13310451,0.01942821,0.17482767
-4.85342671,3.24720089,0.32649670,1.91489371,0.20954595,0.93830465,0.00447494,0.13230079,0.01975407,0.18061454
-4.84742371,3.29795682,0.33235986,1.92483889,0.21327712,0.97316702,0.00465681,0.13179538,0.02016360,0.18663923
-4.84142071,3.34953146,0.33814159,1.93486219,0.21764631,1.00836640,0.00482608,0.13165125,0.02065386,0.19287642
-4.83541771,3.40201536,0.34389438,1.94524147,0.22267929,1.04365726,0.00498038,0.13192721,0.02122066,0.19929746
-4.82941471,3.45547669,0.34967749,1.95623466,0.22839628,1.07879390,0.00511747,0.13267622,0.02185850,0.20587114
-4.82341171,3.50996361,0.35555529,1.96807663,0.23481132,1.11353789,0.00523530,0.13394358,0.02256069,0.21256459
-4.81740870,3.56550571,0.36159522,1.98097591,0.24193157,1.14766507,0.00533208,0.13576543,0.02331941,0.21934399
-4.81140570,3.62211386,0.36786528,1.99511086,0.24975652,1.18097169,0.00540628,0.13816714,0.02412579,0.22617533
-4.80540270,3.67977825,0.37443129,2.01062538,0.25827712,1.21327919,0.00545670,0.14116201,0.02497006,0.23302489
-4.79939970,3.73846426,0.38135371,2.02762416,0.26747488,1.24443760,0.00548248,0.14475007,0.02584163,0.23985964
-4.79339670,3.79810648,0.38868437,2.04616752,0.27732081,1.27432715,0.00548313,0.14891713,0.02672923,0.24664740
-4.78739370,3.85860106,0.39646316,2.06626631,0.28777450,1.30285828,0.00545851,0.15363414,0.02762113,0.25335693
-4.78139070,3.91979723,0.40471475,2.08787700,0.29878321,1.32997000,0.00540889,0.15885684,0.02850522,0.25995778
-4.77538769,3.98148857,0.41344567,2.11089766,0.31028118,1.35562678,0.00533491,0.16452585,0.02936927,0.26642009
-4.76938469,4.04340509,0.42264181,2.13516515,0.32218929,1.37981433,0.00523758,0.17056712,0.03020109,0.27271439
-4.76338169,4.10520710,0.43226653,2.16045397,0.33441509,1.40253463,0.00511824,0.17689294,0.03098877,0.27881132
-4.75737869,4.16648165,0.44225955,2.18647726,0.34685337,1.42380050,0.00497859,0.18340337,0.03172086,0.28468143
-4.75137569,4.22674248,0.45253668,2.21289022,0.35938725,1.44363022,0.00482062,0.18998811,0.03238666,0.29029514
-4.74537269,4.28543407,0.46299054,2.23929609,0.37188997,1.46204261,0.00464660,0.19652896,0.03297641,0.29562279
-4.73936968,4.34193996,0.47349227,2.26525476,0.38422722,1.47905282,0.00445903,0.20290251,0.03348152,0.30063483
-4.73336668,4.39559563,0.48389411,2.29029389,0.39626010,1.49466925,0.00426062,0.20898328,0.03389476,0.30530233
-4.72736368,4.44570546,0.49403305,2.31392209,0.40784848,1.50889160,0.00405423,0.21464708,0.03421049,0.30959750
-4.72136068,4.49156323,0.50373511,2.33564394,0.41885484,1.52171034,0.00384286,0.21977438,0.03442476,0.31349451
-4.71535768,4.53247536,0.51282031,2.35497593,0.42914819,1.53310747,0.00362957,0.22425379,0.03453548,0.31697038
-4.70935468,4.56778568,0.52110812,2.37146295,0.43860803,1.54305838,0.00341750,0.22798530,0.03454241,0.32000596
-4.70335168,4.59690060,0.52842307,2.38469435,0.44712814,1.55153482,0.00320976,0.23088325,0.03444724,0.32258695
-4.69734867,4.61931330,0.53460039,2.39431894,0.45461997,1.55850850,0.00300947,0.23287888,0.03425353,0.32470490
-4.69134567,4.63462575,0.53949141,2.40005817,0.46101539,1.56395514,0.00281969,0.23392235,0.03396660,0.32635807
-4.68534267,4.64256728,0.54296849,2.40171698,0.46626877,1.56785864,0.00264342,0.23398412,0.03359340,0.32755222
-4.67933967,4.64300890,0.54492935,2.39919165,0.47035817,1.57021501,0.00248358,0.23305566,0.03314229,0.32830111
-4.67333667,4.63597262,0.54530047,2.39247460,0.47328558,1.57103589,0.00234301,0.23114949,0.03262281,0.32862686
-4.66733367,4.62163536,0.54403971,2.38165578,0.47507623,1.57035141,0.00222444,0.22829844,0.03204540,0.32855997
-4.66133067,4.60032762,0.54113778,2.36692081,0.47577696,1.56821230,0.00213054,0.22455431,0.03142107,0.32813917
-4.65532766,4.57252692,0.53661873,2.34854617,0.47545384,1.56469115,0.00206389,0.21998595,0.03076114,0.32741096
-4.64932466,4.53884698,0.53053943,2.32689166,0.47418906,1.55988303,0.00202698,0.21467684,0.03007686,0.32642894
-4.64332166,4.50002320,0.52298802,2.30239089,0.47207737,1.55390531,0.00202224,0.20872231,0.02937916,0.32525303
