energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.87993997,2.81131132,0.52377661,1.17367355,0.00011371,0.25161118,0.00643792,1.06644228,0.53113678,0.29886333
-5.87393697,2.79527256,0.51462123,1.17070254,0.00010358,0.25472571,0.00637150,1.05185383,0.52955409,0.29810030
-5.86793397,2.77501352,0.50542302,1.16615512,0.00009466,0.25782399,0.00629356,1.03491835,0.52716906,0.29694308
-5.86193097,2.75134443,0.49634114,1.16046676,0.00008688,0.26091192,0.00620693,1.01594906,0.52407062,0.29545116
-5.85592796,2.72524501,0.48755599,1.15416919,0.00008023,0.26399579,0.00611462,0.99533480,0.52036723,0.29369382
-5.84992496,2.69784640,0.47926489,1.14788020,0.00007465,0.26708372,0.00601979,0.97353154,0.51618438,0.29174994
-5.84392196,2.67040584,0.47167668,1.14228897,0.00007013,0.27018709,0.00592569,0.95105072,0.51166134,0.28970739
-5.83791896,2.64427474,0.46500524,1.13813721,0.00006664,0.27332194,0.00583558,0.92844503,0.50694719,0.28766221
-5.83191596,2.62086121,0.45946229,1.13619663,0.00006416,0.27651030,0.00575274,0.90629198,0.50219649,0.28571730
-5.82591296,2.60158847,0.45524988,1.13724345,0.00006266,0.27978133,0.00568038,0.88517602,0.49756466,0.28398098
-5.81990995,2.58785062,0.45255273,1.14203095,0.00006213,0.28317237,0.00562167,0.86566976,0.49320367,0.28256510
-5.81390695,2.58096763,0.45153098,1.15126090,0.00006255,0.28672986,0.00557974,0.84831519,0.48925792,0.28158311
-5.80790395,2.58214128,0.45231345,1.16555516,0.00006389,0.29051006,0.00555763,0.83360541,0.48586100,0.28114790
-5.80190095,2.59241388,0.45499196,1.18542854,0.00006614,0.29457959,0.00555840,0.82196786,0.48313320,0.28136966
-5.79589795,2.61263156,0.45961673,1.21126409,0.00006926,0.29901586,0.00558510,0.81374943,0.48118019,0.28235362
-5.78989495,2.64341357,0.46619332,1.24329195,0.00007322,0.30390719,0.00564085,0.80920427,0.48009280,0.28419799
-5.78389195,2.68512901,0.47468097,1.28157277,0.00007799,0.30935273,0.00572887,0.80848460,0.47994808,0.28699197
-5.77788894,2.73788185,0.48499276,1.32598651,0.00008351,0.31546212,0.00585255,0.81163501,0.48081142,0.29081392
-5.77188594,2.80150509,0.49699729,1.37622736,0.00008975,0.32235474,0.00601550,0.81859036,0.48273963,0.29572981
-5.76588294,2.87556403,0.51052199,1.43180507,0.00009664,0.33015863,0.00622154,0.82917746,0.48578481,0.30179182
-5.75987994,2.95936883,0.52535795,1.49205302,0.00010413,0.33900890,0.00647479,0.84312039,0.48999861,0.30903726
-5.75387694,3.05199551,0.54126591,1.55614277,0.00011216,0.34904569,0.00677958,0.86004930,0.49543659,0.31748773
-5.74787394,3.15231466,0.55798335,1.62310476,0.00012066,0.36041147,0.00714048,0.87951230,0.50216220,0.32714844
-5.74187094,3.25902659,0.57523228,1.69185455,0.00012956,0.37324786,0.00756221,0.90099000,0.51025017,0.33800784
-5.73586793,3.37070120,0.59272740,1.76122351,0.00013881,0.38769181,0.00804954,0.92391222,0.51978877,0.35003738
-5.72986493,3.48582111,0.61018435,1.82999305,0.00014835,0.40387117,0.00860711,0.94767596,0.53088066,0.36319141
-5.72386193,3.60282586,0.62732765,1.89693087,0.00015812,0.42189981,0.00923933,0.97166432,0.54364214,0.37740727
-5.71785893,3.72015547,0.64389799,1.96082789,0.00016808,0.44187228,0.00995009,0.99526528,0.55820059,0.39260544
-5.71185593,3.83629144,0.65965866,2.02053441,0.00017819,0.46385817,0.01074256,1.01788983,0.57469005,0.40868981
-5.70585293,3.94979346,0.67440071,2.07499391,0.00018843,0.48789644,0.01161893,1.03898874,0.59324500,0.42554800
-5.69984992,4.05933041,0.68794683,2.12327324,0.00019878,0.51398973,0.01258015,1.05806722,0.61399256,0.44305184
-5.69384692,4.16370449,0.70015366,2.16458784,0.00020923,0.54209915,0.01362562,1.07469719,0.63704347,0.46105793
-5.68784392,4.26186784,0.71091255,2.19832117,0.00021978,0.57213963,0.01475299,1.08852645,0.66248209,0.47940839
-5.68184092,4.35293123,0.72014887,2.22403740,0.00023042,0.60397616,0.01595793,1.09928475,0.69035619,0.49793180
-5.67583792,4.43616508,0.72781979,2.24148715,0.00024116,0.63742126,0.01723394,1.10678639,0.72066691,0.51644441
-5.66983492,4.51099335,0.73391100,2.25060618,0.00025201,0.67223392,0.01857228,1.11092968,0.75335963,0.53475168
-5.66383192,4.57698137,0.73843230,2.25150722,0.00026295,0.70812018,0.01996191,1.11169309,0.78831631,0.55265021
-5.65782891,4.63381899,0.74141268,2.24446571,0.00027398,0.74473560,0.02138955,1.10912873,0.82534989,0.56993002
-5.65182591,4.68130054,0.74289499,2.22990025,0.00028506,0.78168971,0.02283985,1.10335347,0.86420130,0.58637743
-5.64582291,4.71930356,0.74293068,2.20834909,0.00029617,0.81855252,0.02429562,1.09453823,0.90453940,0.60177827
-5.63981991,4.74776789,0.74157495,2.18044376,0.00030724,0.85486285,0.02573819,1.08289621,0.94596420,0.61592159
-5.63381691,4.76667700,0.73888256,2.14688150,0.00031821,0.89013860,0.02714783,1.06867053,0.98801337,0.62860377
-5.62781391,4.77604289,0.73490464,2.10839783,0.00032898,0.92388842,0.02850430,1.05212213,1.03017195,0.63963295
-5.62181091,4.77589577,0.72968661,2.06574064,0.00033946,0.95562458,0.02978742,1.03351841,1.07188511,0.64883359
-5.61580790,4.76627933,0.72326741,2.01964696,0.00034953,0.98487655,0.03097766,1.01312320,1.11257324,0.65605114
-5.60980490,4.74725174,0.71567997,1.97082352,0.00035907,1.01120480,0.03205687,0.99118848,1.15164914,0.66115658
-5.60380190,4.71889240,0.70695294,1.91993167,0.00036798,1.03421422,0.03300885,0.96794821,1.18853616,0.66405059
-5.59779890,4.68131356,0.69711337,1.86757712,0.00037612,1.05356662,0.03381996,0.94361429,1.22268678,0.66466726
-5.59179590,4.63467599,0.68619025,1.81430466,0.00038340,1.06899182,0.03447968,0.91837488,1.25360066,0.66297711
-5.58579290,4.57920719,0.67421849,1.76059744,0.00038974,1.08029674,0.03498103,0.89239469,1.28084119,0.65898922
-5.57978989,4.51522049,0.66124308,1.70688055,0.00039507,1.08737205,0.03532090,0.86581729,1.30405000,0.65275239
-5.57378689,4.44313357,0.64732302,1.65352800,0.00039937,1.09019622,0.03550023,0.83876877,1.32295845,0.64435519
-5.56778389,4.36348457,0.63253464,1.60087235,0.00040263,1.08883662,0.03552406,0.81136254,1.33739585,0.63392489
-5.56178089,4.27694433,0.61697416,1.54921594,0.00040490,1.08344765,0.03540141,0.78370481,1.34729383,0.62162525
-5.55577789,4.18432364,0.60075907,1.49884273,0.00040624,1.07426603,0.03514501,0.75590002,1.35268689,0.60765321
-5.54977489,4.08657461,0.58402823,1.45002989,0.00040676,1.06160350,0.03477086,0.72805614,1.35370907,0.59223469
-5.54377189,3.98478565,0.56694074,1.40305823,0.00040660,1.04583721,0.03429774,0.70028908,1.35058710,0.57561957
-5.53776888,3.88017021,0.54967338,1.35822080,0.00040592,1.02739830,0.03374656,0.67272620,1.34363049,0.55807601
-5.53176588,3.77404961,0.53241699,1.31582918,0.00040489,1.00675927,0.03313962,0.64550848,1.33321904,0.53988456
-5.52576288,3.66783081,0.51537178,1.27621722,0.00040370,0.98442063,0.03249989,0.61879131,1.31978862,0.52133200
-5.51975988,3.56298020,0.49874201,1.23974200,0.00040254,0.96089751,0.03185026,0.59274392,1.30381603,0.50270538
-5.51375688,3.46099485,0.48273029,1.20678226,0.00040158,0.93670674,0.03121281,0.56754744,1.28580348,0.48428640
-5.50775388,3.36337251,0.46753189,1.17773438,0.00040097,0.91235498,0.03060818,0.54339179,1.26626378,0.46634628
-5.50175088,3.27158180,0.45332933,1.15300641,0.00040085,0.88832826,0.03005497,0.52047164,1.24570662,0.44914136
-5.49574787,3.18703409,0.44028766,1.13301048,0.00040130,0.86508334,0.02956936,0.49898167,1.22462663,0.43290948
-5.48974487,3.11105787,0.42855067,1.11815408,0.00040237,0.84304096,0.02916481,0.47911137,1.20349360,0.41786722
-5.48374187,3.04487665,0.41823818,1.10883072,0.00040405,0.82258119,0.02885186,0.46103975,1.18274508,0.40420798
-5.47773887,2.98959094,0.40944454,1.10541025,0.00040632,0.80404077,0.02863818,0.44493015,1.16278143,0.39210083
-5.47173587,2.94616435,0.40223847,1.10822937,0.00040907,0.78771220,0.02852868,0.43092541,1.14396323,0.38169022
-5.46573287,2.91541383,0.39666398,1.11758249,0.00041217,0.77384453,0.02852577,0.41914360,1.12661085,0.37309605
-5.45972986,2.89800377,0.39274244,1.13371318,0.00041544,0.76264526,0.02862977,0.40967431,1.11100587,0.36641446
-5.45372686,2.89444316,0.39047541,1.15680633,0.00041870,0.75428328,0.02883928,0.40257592,1.09739382,0.36171871
-5.44772386,2.90508538,0.38984816,1.18698117,0.00042173,0.74889221,0.02915173,0.39787342,1.08598801,0.35906032
-5.44172086,2.93012979,0.39083340,1.22428512,0.00042430,0.74657395,0.02956381,0.39555727,1.07697375,0.35847023
-5.43571786,2.96962449,0.39339511,1.26868851,0.00042619,0.74740210,0.03007203,0.39558296,1.07051270,0.35995986
-5.42971486,3.02346959,0.39749213,1.32008028,0.00042720,0.75142496,0.03067309,0.39787130,1.06674701,0.36352201
-5.42371186,3.09142082,0.40308126,1.37826470,0.00042716,0.75866795,0.03136424,0.40230949,1.06580279,0.36913160
-5.41770885,3.17309307,0.41011976,1.44295920,0.00042592,0.76913536,0.03214357,0.40875279,1.06779290,0.37674617
-5.41170585,3.26796410,0.41856705,1.51379353,0.00042340,0.78281149,0.03301012,0.41702677,1.07281889,0.38630631
-5.40570285,3.37537855,0.42838566,1.59031043,0.00041957,0.79966107,0.03396395,0.42693016,1.08097206,0.39773594
-5.39969985,3.49455277,0.43954134,1.67196806,0.00041443,0.81962934,0.03500602,0.43823807,1.09233379,0.41094262
-5.39369685,3.62458095,0.45200261,1.75814446,0.00040807,0.84264176,0.03613800,0.45070572,1.10697519,0.42581798
-5.38769385,3.76444316,0.46573957,1.84814428,0.00040063,0.86860361,0.03736200,0.46407255,1.12495630,0.44223832
-5.38169085,3.91301594,0.48072245,1.94120795,0.00039229,0.89739974,0.03868020,0.47806660,1.14632500,0.46006560
-5.37568784,4.06908574,0.49691994,2.03652341,0.00038329,0.92889462,0.04009441,0.49240921,1.17111572,0.47914866
-5.36968484,4.23136564,0.51429743,2.13324046,0.00037392,0.96293267,0.04160563,0.50681987,1.19934824,0.49932498
-5.36368184,4.39851525,0.53281549,2.23048748,0.00036449,0.99933926,0.04321360,0.52102114,1.23102649,0.52042273
-5.35767884,4.56916352,0.55242865,2.32739030,0.00035531,1.03792205,0.04491638,0.53474365,1.26613734,0.54226327
-5.35167584,4.74193403,0.57308450,2.42309276,0.00034675,1.07847285,0.04670996,0.54773085,1.30464953,0.56466388
-5.34567284,4.91547174,0.59472340,2.51677826,0.00033912,1.12076977,0.04858796,0.55974363,1.34651238,0.58744071
-5.33966983,5.08847011,0.61727850,2.60769151,0.00033274,1.16457948,0.05054139,0.57056442,1.39165429,0.61041167
-5.33366683,5.25969738,0.64067632,2.69515969,0.00032791,1.20965946,0.05255857,0.58000090,1.43998069,0.63339931
-5.32766383,5.42802059,0.66483761,2.77861182,0.00032487,1.25575987,0.05462505,0.58788901,1.49137156,0.65623331
-5.32166083,5.59242574,0.68967841,2.85759555,0.00032382,1.30262503,0.05672376,0.59409522,1.54567801,0.67875261
-5.31565783,5.75203313,0.71511127,2.93179018,0.00032492,1.34999409,0.05883516,0.59851808,1.60271824,0.70080689
-5.30965483,5.90610647,0.74104630,3.00101520,0.00032824,1.39760108,0.06093757,0.60108881,1.66227265,0.72225748
-5.30365183,6.05405519,0.76739213,3.06523343,0.00033379,1.44517403,0.06300751,0.60177119,1.72407837,0.74297747
-5.29764882,6.19542947,0.79405648,3.12454849,0.00034154,1.49243343,0.06502016,0.60056047,1.78782346,0.76285115
-5.29164582,6.32990809,0.82094640,3.17919609,0.00035136,1.53909006,0.06694991,0.59748165,1.85314116,0.78177289
-5.28564282,6.45727965,0.84796800,3.22952950,0.00036308,1.58484254,0.06877083,0.59258711,1.91960469,0.79964532
-5.27963982,6.57741812,0.87502584,3.27599930,0.00037644,1.62937480,0.07045730,0.58595359,1.98672312,0.81637730
-5.27363682,6.69025419,0.90202194,3.31912839,0.00039118,1.67235403,0.07198455,0.57767892,2.05393902,0.83188164
-5.26763382,6.79574412,0.92885452,3.35948308,0.00040694,1.71342931,0.07332923,0.56787848,2.12062832,0.84607285
-5.26163082,6.89383814,0.95541665,3.39764172,0.00042337,1.75223153,0.07446992,0.55668147,2.18610317,0.85886521
-5.25562781,6.98445048,0.98159494,3.43416217,0.00044007,1.78837472,0.07538762,0.54422742,2.24961791,0.87017131
-5.24962481,7.06743315,1.00726855,3.46954988,0.00045664,1.82145930,0.07606620,0.53066273,2.31037881,0.87990122
-5.24362181,7.14255539,1.03230853,3.50422822,0.00047269,1.85107730,0.07649276,0.51613761,2.36755737,0.88796254
-5.23761881,7.20949033,1.05657785,3.53851251,0.00048783,1.87681957,0.07665790,0.50080330,2.42030719,0.89426130
-5.23161581,7.26781024,1.07993216,3.57258942,0.00050171,1.89828493,0.07655599,0.48480982,2.46778407,0.89870382
-5.22561281,7.31699098,1.10222134,3.60650278,0.00051399,1.91509101,0.07618526,0.46830407,2.50916867,0.90119940
-5.21960980,7.35642574,1.12329197,3.64014686,0.00052440,1.92688634,0.07554786,0.45142846,2.54369096,0.90166385
-5.21360680,7.38544786,1.14299074,3.67326750,0.00053273,1.93336318,0.07464986,0.43431994,2.57065553,0.90002350
-5.20760380,7.40336149,1.16116849,3.70547131,0.00053880,1.93427052,0.07350112,0.41710934,2.58946654,0.89621969
-5.20160080,7.40947888,1.17768511,3.73624270,0.00054251,1.92942653,0.07211510,0.39992121,2.59965129,0.89021330
-5.19559780,7.40316208,1.19241480,3.76496780,0.00054384,1.91872974,0.07050860,0.38287374,2.60088109,0.88198907
-5.18959480,7.38386712,1.20525167,3.79096448,0.00054281,1.90216848,0.06870142,0.36607905,2.59298843,0.87155957
-5.18359180,7.35118811,1.21611531,3.81351672,0.00053952,1.87982763,0.06671602,0.34964354,2.57597956,0.85896834
-5.17758879,7.30489894,1.22495620,3.83191198,0.00053414,1.85189266,0.06457702,0.33366834,2.55004155,0.84429217
-5.17158579,7.24499009,1.23176061,3.84547941,0.00052685,1.81865018,0.06231079,0.31824988,2.51554349,0.82764226
-5.16558279,7.17169878,1.23655474,3.85362734,0.00051793,1.78048519,0.05994491,0.30348037,2.47303160,0.80916414
-5.15957979,7.08553038,1.23940801,3.85587793,0.00050765,1.73787479,0.05750772,0.28944831,2.42321822,0.78903637
-5.15357679,6.98727011,1.24043526,3.85189739,0.00049634,1.69137868,0.05502772,0.27623895,2.36696512,0.76746791
-5.14757379,6.87798392,1.23979769,3.84152034,0.00048433,1.64162669,0.05253317,0.26393458,2.30526181,0.74469449
-5.14157079,6.75900857,1.23770263,3.82476696,0.00047197,1.58930387,0.05005153,0.25261484,2.23919954,0.72097385
-5.13556778,6.63193098,1.23440202,3.80185230,0.00045958,1.53513381,0.04760906,0.24235677,2.16994222,0.69658025
-5.12956478,6.49855756,1.23018958,3.77318715,0.00044749,1.47986062,0.04523041,0.23323479,2.09869528,0.67179838
-5.12356178,6.36087480,1.22539697,3.73937050,0.00043602,1.42423062,0.04293824,0.22532048,2.02667370,0.64691691
-5.11755878,6.22100247,1.22038867,3.70117392,0.00042543,1.36897412,0.04075292,0.21868211,1.95507050,0.62222200
-5.11155578,6.08114134,1.21555611,3.65951861,0.00041596,1.31478809,0.03869229,0.21338407,1.88502665,0.59799091
-5.10555278,5.94351712,1.21131079,3.61544603,0.00040783,1.26232042,0.03677146,0.20948595,1.81760362,0.57448605
-5.09954977,5.81032289,1.20807677,3.57008347,0.00040119,1.21215598,0.03500266,0.20704143,1.75375916,0.55194945
-5.09354677,5.68366164,1.20628245,3.52460594,0.00039615,1.16480512,0.03339521,0.20609697,1.69432724,0.53059809
-5.08754377,5.56549107,1.20635188,3.48019594,0.00039280,1.12069476,0.03195543,0.20669023,1.64000238,0.51061983
-5.08154077,5.45757206,1.20869554,3.43800265,0.00039116,1.08016218,0.03068676,0.20884833,1.59132868,0.49217039
-5.07553777,5.36142250,1.21370076,3.39910212,0.00039122,1.04345153,0.02958973,0.21258593,1.54869362,0.47537111
-5.06953477,5.27827747,1.22172181,3.36445984,0.00039294,1.01071305,0.02866218,0.21790329,1.51232642,0.46030758
-5.06353177,5.20905690,1.23306975,3.33489698,0.00039621,0.98200474,0.02789938,0.22478428,1.48230068,0.44702918
-5.05752876,5.15434134,1.24800225,3.31106143,0.00040092,0.95729615,0.02729421,0.23319444,1.45854088,0.43554937
-5.05152576,5.11435622,1.26671343,3.29340450,0.00040694,0.93647428,0.02683743,0.24307928,1.44083226,0.42584670
-5.04552276,5.08896504,1.28932404,3.28216400,0.00041407,0.91935089,0.02651790,0.25436287,1.42883342,0.41786648
-5.03951976,5.07767133,1.31587236,3.27735409,0.00042214,0.90567118,0.02632284,0.26694674,1.42209120,0.41152303
-5.03351676,5.07962949,1.34630603,3.27876224,0.00043095,0.89512345,0.02623814,0.28070939,1.42005724,0.40670239
-5.02751376,5.09366419,1.38047539,3.28595334,0.00044027,0.88734929,0.02624868,0.29550634,1.42210567,0.40326554
-5.02151076,5.11829802,1.41812878,3.29828081,0.00044989,0.88195432,0.02633857,0.31117090,1.42755148,0.40105189
-5.01550775,5.15178704,1.45891039,3.31490448,0.00045960,0.87851893,0.02649150,0.32751568,1.43566927,0.39988321
-5.00950475,5.19216355,1.50236098,3.33481477,0.00046917,0.87660914,0.02669107,0.34433496,1.44571189,0.39956769
-5.00350175,5.23728568,1.54792220,3.35686267,0.00047839,0.87578715,0.02692105,0.36140778,1.45692891,0.39990439
-4.99749875,5.28489274,1.59494466,3.37979475,0.00048707,0.87562168,0.02716572,0.37850198,1.46858443,0.40068771
-4.99149575,5.33266562,1.64270002,3.40229234,0.00049503,0.87569785,0.02741013,0.39537886,1.47997435,0.40171210
-4.98549275,5.37829092,1.69039722,3.42301407,0.00050208,0.87562653,0.02764043,0.41179856,1.49044265,0.40277676
-4.97948974,5.41952759,1.73720258,3.44064040,0.00050808,0.87505310,0.02784407,0.42752602,1.49939663,0.40369040
-4.97348674,5.45427432,1.78226334,3.45391911,0.00051292,0.87366553,0.02801010,0.44233724,1.50632088,0.40427586
-4.96748374,5.48063600,1.82473405,3.46171034,0.00051648,0.87120155,0.02812937,0.45602577,1.51078973,0.40437450
-4.96148074,5.49698713,1.86380478,3.46302966,0.00051869,0.86745493,0.02819469,0.46840908,1.51247787,0.40385038
-4.95547774,5.50202993,1.89873006,3.45708772,0.00051953,0.86228053,0.02820107,0.47933472,1.51116880,0.40259392
-4.94947474,5.49484504,1.92885736,3.44332500,0.00051897,0.85559815,0.02814575,0.48868586,1.50676087,0.40052501
-4.94347174,5.47493228,1.95365345,3.42144002,0.00051706,0.84739474,0.02802832,0.49638603,1.49927042,0.39759543
-4.93746873,5.44223955,1.97272760,3.39140986,0.00051385,0.83772507,0.02785073,0.50240279,1.48883175,0.39379046
-4.93146573,5.39717778,1.98584994,3.35350158,0.00050947,0.82671049,0.02761726,0.50675014,1.47569365,0.38912944
-4.92546273,5.34062052,1.99296398,3.30827378,0.00050403,0.81453568,0.02733442,0.50948946,1.46021224,0.38366545
-4.91945973,5.27388712,1.99419229,3.25656766,0.00049774,0.80144342,0.02701075,0.51072879,1.44284015,0.37748379
-4.91345673,5.19870912,1.98983479,3.19948738,0.00049079,0.78772728,0.02665666,0.51062054,1.42411195,0.37069934
-4.90745373,5.11718019,1.98035927,3.13836992,0.00048343,0.77372232,0.02628406,0.50935749,1.40462627,0.36345289
-4.90145073,5.03169070,1.96638448,3.07474533,0.00047593,0.75979404,0.02590602,0.50716717,1.38502489,0.35590643
-4.89544772,4.94484887,1.94865622,3.01028828,0.00046858,0.74632571,0.02553637,0.50430489,1.36596947,0.34823755
-4.88944472,4.85939100,1.92801758,2.94676281,0.00046167,0.73370463,0.02518921,0.50104546,1.34811674,0.34063309
-4.88344172,4.77808417,1.90537457,2.88596218,0.00045551,0.72230764,0.02487841,0.49767411,1.33209308,0.33328239
-4.87743872,4.70362518,1.88165887,2.82964603,0.00045039,0.71248648,0.02461709,0.49447680,1.31846938,0.32637015
-4.87143572,4.63853991,1.85778947,2.77947772,0.00044660,0.70455350,0.02441709,0.49173037,1.30773753,0.32006951
-4.86543272,4.58508737,1.83463525,2.73696407,0.00044438,0.69876847,0.02428851,0.48969296,1.30028940,0.31453530
-4.85942971,4.54517278,1.81298024,2.70340051,0.00044395,0.69532689,0.02423920,0.48859508,1.29639939,0.30989800
-4.85342671,4.52027375,1.79349349,2.67982379,0.00044548,0.69435056,0.02427440,0.48863175,1.29621147,0.30625856
-4.84742371,4.51138278,1.77670503,2.66697448,0.00044910,0.69588072,0.02439640,0.48995603,1.29973141,0.30368443
-4.84142071,4.51896920,1.76298897,2.66527108,0.00045484,0.69987428,0.02460439,0.49267421,1.30682454,0.30220679
-4.83541771,4.54296221,1.75255480,2.67479683,0.00046272,0.70620323,0.02489428,0.49684297,1.31721947,0.30181941
-4.82941471,4.58275616,1.74544685,2.69530001,0.00047264,0.71465758,0.02525881,0.50246846,1.33051746,0.30247893
-4.82341171,4.63723781,1.74155210,2.72620762,0.00048446,0.72495152,0.02568768,0.50950748,1.34620723,0.30410675
-4.81740870,4.70483453,1.74061551,2.76665201,0.00049796,0.73673275,0.02616784,0.51787054,1.36368451,0.30659240
-4.81140570,4.78358127,1.74226188,2.81550913,0.00051289,0.74959464,0.02668389,0.52742676,1.38227545,0.30979818
-4.80540270,4.87120317,1.74602302,2.87144674,0.00052891,0.76309060,0.02721863,0.53801023,1.40126289,0.31356498
-4.79939970,4.96521012,1.75136841,2.93298038,0.00054566,0.77675020,0.02775362,0.54942764,1.41991423,0.31771895
-4.79339670,5.06299881,1.75773767,2.99853449,0.00056275,0.79009622,0.02826990,0.56146662,1.43750971,0.32207863
-4.78739370,5.16195778,1.76457300,3.06650603,0.00057979,0.80266208,0.02874862,0.57390459,1.45336977,0.32646247
-4.78139070,5.25957052,1.77134985,3.13532766,0.00059637,0.81400864,0.02917181,0.58651762,1.46688036,0.33069603
-4.77538769,5.35351223,1.77760412,3.20352769,0.00061212,0.82373997,0.02952302,0.59908886,1.47751517,0.33461893
-4.76938469,5.44173600,1.78295473,3.26978432,0.00062670,0.83151723,0.02978797,0.61141625,1.48485371,0.33809092
-4.76338169,5.52254476,1.78712026,3.33297173,0.00063983,0.83707012,0.02995508,0.62331928,1.48859483,0.34099699
-4.75737869,5.59464627,1.78992931,3.39219639,0.00065127,0.84020561,0.03001588,0.63464439,1.48856511,0.34325127
-4.75137569,5.65718915,1.79132408,3.44682204,0.00066089,0.84081347,0.02996537,0.64526899,1.48472184,0.34479957
-4.74537269,5.70977900,1.79135741,3.49648278,0.00066863,0.83886855,0.02980215,0.65510401,1.47715096,0.34562049
-4.73936968,5.75247445,1.79018373,3.54108382,0.00067453,0.83442991,0.02952844,0.66409487,1.46605988,0.34572509
-4.73336668,5.78576421,1.78804476,3.58079057,0.00067871,0.82763662,0.02915002,0.67222111,1.45176608,0.34515522
-4.72736368,5.81052659,1.78525087,3.61600657,0.00068141,0.81870091,0.02867591,0.67949457,1.43468180,0.34398054
-4.72136068,5.82797419,1.78215954,3.64734197,0.00068291,0.80789876,0.02811803,0.68595653,1.41529578,0.34229462
-4.71535768,5.83958640,1.77915203,3.67557402,0.00068361,0.79555846,0.02749071,0.69167380,1.39415300,0.34021000
-4.70935468,5.84703341,1.77660968,3.70160166,0.00068394,0.78204775,0.02681014,0.69673418,1.37183306,0.33785287
-4.70335168,5.85209491,1.77489109,3.72639637,0.00068440,0.76775999,0.02609372,0.70124127,1.34892830,0.33535725
-4.69734867,5.85657739,1.77431131,3.75095140,0.00068549,0.75309993,0.02535946,0.70530912,1.32602242,0.33285919
-4.69134567,5.86223313,1.77512398,3.77623163,0.00068773,0.73846974,0.02462529,0.70905669,1.30367036,0.33049113
-4.68534267,5.87068421,1.77750708,3.80312601,0.00069164,0.72425554,0.02390847,0.71260240,1.28238003,0.32837662
-4.67933967,5.88335421,1.78155291,3.83240437,0.00069768,0.71081518,0.02322497,0.71605902,1.26259655,0.32662563
-4.67333667,5.90140974,1.78726240,3.86468025,0.00070627,0.69846730,0.02258900,0.71952878,1.24468933,0.32533066
-4.66733367,5.92571364,1.79454382,3.90038069,0.00071774,0.68748229,0.02201256,0.72309904,1.22894227,0.32456354
-4.66133067,5.95679086,1.80321561,3.93972415,0.00073233,0.67807508,0.02150511,0.72683855,1.21554725,0.32437326
-4.65532766,5.99480771,1.81301299,3.98270678,0.00075018,0.67040001,0.02107335,0.73079420,1.20460093,0.32478462
-4.64932466,6.03956443,1.82359779,4.02909742,0.00077132,0.66454789,0.02072109,0.73498854,1.19610481,0.32579785
-4.64332166,6.09050089,1.83457075,4.07844103,0.00079564,0.66054505,0.02044925,0.73941800,1.18996836,0.32738896
