energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-5.84992496,0.64676984,0.29138826,0.11275468,0.02304354,0.07713660,0.25189005,0.00000000
-5.84392196,0.69563954,0.31387023,0.12146116,0.02486080,0.08353112,0.26962841,0.00000000
-5.83791896,0.74486681,0.33670483,0.13013229,0.02663074,0.08999555,0.28764737,0.00000000
-5.83191596,0.79379356,0.35963110,0.13864549,0.02832422,0.09646830,0.30567677,0.00000000
-5.82591296,0.84177971,0.38239968,0.14688013,0.02991200,0.10289105,0.32345355,0.00000000
-5.81990995,0.88822546,0.40478253,0.15472152,0.03136558,0.10921129,0.34073036,0.00000000
-5.81390695,0.93259272,0.42658202,0.16206482,0.03265808,0.11538472,0.35728383,0.00000000
-5.80790395,0.97442475,0.44763899,0.16881876,0.03376518,0.12137729,0.37292200,0.00000000
-5.80190095,1.01336276,0.46783918,0.17490888,0.03466589,0.12716685,0.38749063,0.00000000
-5.79589795,1.04915853,0.48711765,0.18028018,0.03534333,0.13274427,0.40087798,0.00000000
-5.78989495,1.08168230,0.50546071,0.18489902,0.03578533,0.13811380,0.41301769,0.00000000
-5.78389195,1.11092502,0.52290515,0.18875406,0.03598492,0.14329276,0.42388963,0.00000000
-5.77788894,1.13699489,0.53953462,0.19185631,0.03594055,0.14831039,0.43351862,0.00000000
-5.77188594,1.16010795,0.55547315,0.19423812,0.03565629,0.15320591,0.44197087,0.00000000
-5.76588294,1.18057316,0.57087601,0.19595129,0.03514162,0.15802592,0.44934849,0.00000000
-5.75987994,1.19877252,0.58591839,0.19706417,0.03441125,0.16282109,0.45578214,0.00000000
-5.75387694,1.21513721,0.60078226,0.19765818,0.03348461,0.16764243,0.46142229,0.00000000
-5.74787394,1.23012116,0.61564215,0.19782367,0.03238525,0.17253730,0.46642960,0.00000000
-5.74187094,1.24417322,0.63065072,0.19765554,0.03114015,0.17754529,0.47096483,0.00000000
-5.73586793,1.25770981,0.64592477,0.19724869,0.02977893,0.18269434,0.47517898,0.00000000
-5.72986493,1.27108945,0.66153272,0.19669377,0.02833297,0.18799724,0.47920426,0.00000000
-5.72386193,1.28459079,0.67748422,0.19607318,0.02683464,0.19344882,0.48314631,0.00000000
-5.71785893,1.29839549,0.69372264,0.19545789,0.02531644,0.19902393,0.48707832,0.00000000
-5.71185593,1.31257691,0.71012110,0.19490488,0.02381029,0.20467647,0.49103723,0.00000000
-5.70585293,1.32709556,0.72648222,0.19445568,0.02234687,0.21033956,0.49502242,0.00000000
-5.69984992,1.34180144,0.74254197,0.19413576,0.02095514,0.21592677,0.49899688,0.00000000
-5.69384692,1.35644321,0.75797737,0.19395503,0.01966183,0.22133460,0.50289079,0.00000000
-5.68784392,1.37068381,0.77241784,0.19390923,0.01849124,0.22644594,0.50660730,0.00000000
-5.68184092,1.38412141,0.78545971,0.19398211,0.01746503,0.23113449,0.51003013,0.00000000
-5.67583792,1.39631457,0.79668305,0.19414834,0.01660216,0.23526975,0.51303253,0.00000000
-5.66983492,1.40681003,0.80567006,0.19437673,0.01591892,0.23872261,0.51548699,0.00000000
-5.66383192,1.41517149,0.81202407,0.19463380,0.01542899,0.24137090,0.51727511,0.00000000
-5.65782891,1.42100763,0.81538811,0.19488715,0.01514362,0.24310499,0.51829697,0.00000000
-5.65182591,1.42399766,0.81546205,0.19510867,0.01507175,0.24383277,0.51847950,0.00000000
-5.64582291,1.42391296,0.81201742,0.19527724,0.01522014,0.24348405,0.51778321,0.00000000
-5.63981991,1.42063349,0.80490925,0.19538067,0.01559350,0.24201401,0.51620698,0.00000000
-5.63381691,1.41415806,0.79408415,0.19541699,0.01619458,0.23940547,0.51379053,0.00000000
-5.62781391,1.40460796,0.77958436,0.19539479,0.01702416,0.23567004,0.51061457,0.00000000
-5.62181091,1.39222372,0.76154761,0.19533267,0.01808101,0.23084796,0.50679846,0.00000000
-5.61580790,1.37735542,0.74020285,0.19525792,0.01936177,0.22500666,0.50249571,0.00000000
-5.60980490,1.36044701,0.71586209,0.19520442,0.02086085,0.21823828,0.49788753,0.00000000
-5.60380190,1.34201589,0.68890890,0.19520995,0.02257016,0.21065611,0.49317479,0.00000000
-5.59779890,1.32262865,0.65978426,0.19531315,0.02447888,0.20239023,0.48856896,0.00000000
-5.59179590,1.30287470,0.62897035,0.19555019,0.02657328,0.19358272,0.48428242,0.00000000
-5.58579290,1.28333907,0.59697331,0.19595151,0.02883643,0.18438237,0.48051884,0.00000000
-5.57978989,1.26457596,0.56430574,0.19653880,0.03124805,0.17493957,0.47746395,0.00000000
-5.57378689,1.24708429,0.53146965,0.19732237,0.03378440,0.16540123,0.47527729,0.00000000
-5.56778389,1.23128663,0.49894083,0.19829906,0.03641821,0.15590623,0.47408529,0.00000000
-5.56178089,1.21751229,0.46715504,0.19945102,0.03911881,0.14658147,0.47397594,0.00000000
-5.55577789,1.20598526,0.43649668,0.20074508,0.04185231,0.13753866,0.47499524,0.00000000
-5.54977489,1.19681753,0.40729012,0.20213316,0.04458196,0.12887203,0.47714554,0.00000000
-5.54377189,1.19000758,0.37979409,0.20355334,0.04726866,0.12065684,0.48038575,0.00000000
-5.53776888,1.18544403,0.35419890,0.20493182,0.04987155,0.11294882,0.48463316,0.00000000
-5.53176588,1.18291387,0.33062653,0.20618549,0.05234888,0.10578450,0.48976692,0.00000000
-5.52576288,1.18211460,0.30913330,0.20722503,0.05465881,0.09918212,0.49563269,0.00000000
-5.51975988,1.18266937,0.28971472,0.20795840,0.05676047,0.09314333,0.50204826,0.00000000
-5.51375688,1.18414435,0.27231224,0.20829453,0.05861497,0.08765521,0.50880985,0.00000000
-5.50775388,1.18606718,0.25682123,0.20814702,0.06018650,0.08269270,0.51569871,0.00000000
-5.50175088,1.18794569,0.24309990,0.20743766,0.06144340,0.07822112,0.52248782,0.00000000
-5.49574787,1.18928611,0.23097861,0.20609967,0.06235916,0.07419881,0.52894830,0.00000000
-5.48974487,1.18960985,0.22026915,0.20408039,0.06291332,0.07057959,0.53485549,0.00000000
-5.48374187,1.18846849,0.21077359,0.20134349,0.06309222,0.06731506,0.53999440,0.00000000
-5.47773887,1.18545656,0.20229247,0.19787046,0.06288962,0.06435662,0.54416457,0.00000000
-5.47173587,1.18022168,0.19463202,0.19366141,0.06230708,0.06165714,0.54718409,0.00000000
-5.46573287,1.17247234,0.18761019,0.18873519,0.06135406,0.05917237,0.54889307,0.00000000
-5.45972986,1.16198309,0.18106161,0.18312883,0.06004791,0.05686188,0.54915629,0.00000000
-5.45372686,1.14859753,0.17484113,0.17689631,0.05841354,0.05468981,0.54786531,0.00000000
-5.44772386,1.13222923,0.16882632,0.17010689,0.05648285,0.05262516,0.54494001,0.00000000
-5.44172086,1.11286112,0.16291875,0.16284298,0.05429402,0.05064204,0.54032965,0.00000000
-5.43571786,1.09054334,0.15704424,0.15519765,0.05189064,0.04871954,0.53401352,0.00000000
-5.42971486,1.06539019,0.15115236,0.14727203,0.04932062,0.04684155,0.52600126,0.00000000
-5.42371186,1.03757627,0.14521508,0.13917263,0.04663508,0.04499644,0.51633280,0.00000000
-5.41770885,1.00733207,0.13922493,0.13100862,0.04388720,0.04317672,0.50507799,0.00000000
-5.41170585,0.97493904,0.13319274,0.12288933,0.04113098,0.04137862,0.49233589,0.00000000
-5.40570285,0.94072443,0.12714513,0.11492193,0.03842014,0.03960169,0.47823362,0.00000000
-5.39969985,0.90505567,0.12112176,0.10720932,0.03580699,0.03784838,0.46292483,0.00000000
-5.39369685,0.86833435,0.11517265,0.09984834,0.03334146,0.03612371,0.44658758,0.00000000
-5.38769385,0.83098976,0.10935539,0.09292829,0.03107016,0.03443482,0.42942176,0.00000000
-5.38169085,0.79347186,0.10373257,0.08652970,0.02903565,0.03279065,0.41164589,0.00000000
-5.37568784,0.75624360,0.09836920,0.08072338,0.02727572,0.03120153,0.39349334,0.00000000
-5.36968484,0.71977270,0.09333034,0.07556965,0.02582288,0.02967883,0.37520799,0.00000000
-5.36368184,0.68452277,0.08867895,0.07111783,0.02470393,0.02823454,0.35703948,0.00000000
-5.35767884,0.65094400,0.08447378,0.06740584,0.02393956,0.02688084,0.33923797,0.00000000
-5.35167584,0.61946355,0.08076763,0.06445987,0.02354414,0.02562969,0.32204877,0.00000000
-5.34567284,0.59047594,0.07760562,0.06229424,0.02352548,0.02449238,0.30570691,0.00000000
-5.33966983,0.56433367,0.07502387,0.06091122,0.02388476,0.02347908,0.29043179,0.00000000
-5.33366683,0.54133865,0.07304826,0.06030102,0.02461643,0.02259846,0.27642227,0.00000000
-5.32766383,0.52173456,0.07169355,0.06044183,0.02570827,0.02185723,0.26385236,0.00000000
-5.32166083,0.50570079,0.07096280,0.06129999,0.02714141,0.02125992,0.25286764,0.00000000
-5.31565783,0.49334824,0.07084703,0.06283031,0.02889062,0.02080856,0.24358271,0.00000000
-5.30965483,0.48471732,0.07132536,0.06497657,0.03092452,0.02050257,0.23607971,0.00000000
-5.30365183,0.47977840,0.07236547,0.06767233,0.03320603,0.02033880,0.23040818,0.00000000
-5.29764882,0.47843495,0.07392443,0.07084194,0.03569297,0.02031156,0.22658599,0.00000000
-5.29164582,0.48052928,0.07595004,0.07440191,0.03833873,0.02041296,0.22460169,0.00000000
-5.28564282,0.48585090,0.07838247,0.07826262,0.04109318,0.02063331,0.22441793,0.00000000
-5.27963982,0.49414726,0.08115631,0.08233032,0.04390375,0.02096168,0.22597585,0.00000000
-5.27363682,0.50513649,0.08420296,0.08650947,0.04671655,0.02138657,0.22920039,0.00000000
-5.26763382,0.51852163,0.08745324,0.09070530,0.04947772,0.02189676,0.23400604,0.00000000
-5.26163082,0.53400590,0.09084017,0.09482666,0.05213485,0.02248214,0.24030292,0.00000000
-5.25562781,0.55130821,0.09430185,0.09878885,0.05463840,0.02313471,0.24800280,0.00000000
-5.24962481,0.57017831,0.09778421,0.10251654,0.05694313,0.02384951,0.25702473,0.00000000
-5.24362181,0.59041073,0.10124366,0.10594654,0.05900949,0.02462555,0.26730010,0.00000000
-5.23761881,0.61185696,0.10464937,0.10903033,0.06080485,0.02546669,0.27877662,0.00000000
-5.23161581,0.63443512,0.10798516,0.11173624,0.06230453,0.02638232,0.29142124,0.00000000
-5.22561281,0.65813655,0.11125081,0.11405109,0.06349265,0.02738799,0.30522161,0.00000000
-5.21960980,0.68302889,0.11446279,0.11598133,0.06436261,0.02850573,0.32018614,0.00000000
-5.21360680,0.70925537,0.11765418,0.11755337,0.06491730,0.02976416,0.33634248,0.00000000
-5.20760380,0.73703010,0.12087393,0.11881330,0.06516895,0.03119831,0.35373448,0.00000000
-5.20160080,0.76662940,0.12418525,0.11982575,0.06513863,0.03284911,0.37241788,0.00000000
-5.19559780,0.79837938,0.12766332,0.12067204,0.06485544,0.03476254,0.39245460,0.00000000
-5.18959480,0.83264002,0.13139225,0.12144748,0.06435534,0.03698848,0.41390616,0.00000000
-5.18359180,0.86978636,0.13546138,0.12225816,0.06367977,0.03957916,0.43682637,0.00000000
-5.17758879,0.91018737,0.13996116,0.12321702,0.06287404,0.04258738,0.46125354,0.00000000
-5.17158579,0.95418319,0.14497859,0.12443949,0.06198557,0.04606438,0.48720280,0.00000000
-5.16558279,1.00206170,0.15059248,0.12603891,0.06106209,0.05005751,0.51465850,0.00000000
-5.15957979,1.05403524,0.15686872,0.12812166,0.06014981,0.05460777,0.54356736,0.00000000
-5.15357679,1.11021830,0.16385575,0.13078243,0.05929165,0.05974724,0.57383258,0.00000000
-5.14757379,1.17060738,0.17158033,0.13409966,0.05852569,0.06549655,0.60530905,0.00000000
-5.14157079,1.23506364,0.18004401,0.13813137,0.05788378,0.07186248,0.63780018,0.00000000
-5.13556778,1.30329934,0.18922028,0.14291155,0.05739037,0.07883585,0.67105631,0.00000000
-5.12956478,1.37486885,0.19905268,0.14844731,0.05706169,0.08638968,0.70477502,0.00000000
-5.12356178,1.44916478,0.20945397,0.15471687,0.05690527,0.09447794,0.73860331,0.00000000
-5.11755878,1.52541985,0.22030648,0.16166851,0.05691974,0.10303480,0.77214181,0.00000000
-5.11155578,1.60271473,0.23146362,0.16922066,0.05709500,0.11197463,0.80495090,0.00000000
-5.10555278,1.67999205,0.24275268,0.17726300,0.05741274,0.12119268,0.83655867,0.00000000
-5.09954977,1.75607644,0.25397874,0.18565873,0.05784718,0.13056660,0.86647057,0.00000000
-5.09354677,1.82970024,0.26492973,0.19424790,0.05836619,0.13995870,0.89418061,0.00000000
-5.08754377,1.89953440,0.27538235,0.20285172,0.05893253,0.14921904,0.91918365,0.00000000
-5.08154077,1.96422348,0.28510877,0.21127770,0.05950533,0.15818912,0.94098857,0.00000000
-5.07553777,2.02242395,0.29388381,0.21932548,0.06004159,0.16670620,0.95913187,0.00000000
-5.06953477,2.07284427,0.30149231,0.22679320,0.06049789,0.17460811,0.97319128,0.00000000
-5.06353177,2.11428540,0.30773645,0.23348398,0.06083191,0.18173821,0.98279882,0.00000000
-5.05752876,2.14568019,0.31244270,0.23921250,0.06100399,0.18795048,0.98765290,0.00000000
-5.05152576,2.16612990,0.31546809,0.24381127,0.06097855,0.19311449,0.98752888,0.00000000
-5.04552276,2.17493654,0.31670553,0.24713633,0.06072531,0.19711995,0.98228781,0.00000000
-5.03951976,2.17162931,0.31608797,0.24907224,0.06022033,0.19988075,0.97188263,0.00000000
-5.03351676,2.15598418,0.31359125,0.24953602,0.05944668,0.20133821,0.95636189,0.00000000
-5.02751376,2.12803546,0.30923535,0.24848004,0.05839504,0.20146345,0.93587043,0.00000000
-5.02151076,2.08807879,0.30308423,0.24589355,0.05706378,0.20025878,0.91064707,0.00000000
-5.01550775,2.03666545,0.29524409,0.24180292,0.05545893,0.19775794,0.88101940,0.00000000
-5.00950475,1.97458790,0.28586019,0.23627064,0.05359380,0.19402530,0.84739559,0.00000000
-5.00350175,1.90285737,0.27511234,0.22939291,0.05148830,0.18915397,0.81025378,0.00000000
-4.99749875,1.82267426,0.26320941,0.22129622,0.04916818,0.18326296,0.77012924,0.00000000
-4.99149575,1.73539264,0.25038285,0.21213292,0.04666399,0.17649344,0.72759991,0.00000000
-4.98549275,1.64248040,0.23687968,0.20207597,0.04400992,0.16900432,0.68327082,0.00000000
-4.97948974,1.54547656,0.22295524,0.19131324,0.04124262,0.16096735,0.63775812,0.00000000
-4.97348674,1.44594763,0.20886581,0.18004145,0.03839999,0.15256188,0.59167320,0.00000000
-4.96748374,1.34544467,0.19486159,0.16846017,0.03551995,0.14396949,0.54560757,0.00000000
-4.96148074,1.24546252,0.18118013,0.15676592,0.03263936,0.13536882,0.50011909,0.00000000
-4.95547774,1.14740289,0.16804040,0.14514677,0.02979301,0.12693053,0.45571991,0.00000000
-4.94947474,1.05254217,0.15563780,0.13377747,0.02701275,0.11881285,0.41286653,0.00000000
-4.94347174,0.96200508,0.14414009,0.12281539,0.02432687,0.11115758,0.37195226,0.00000000
-4.93746873,0.87674456,0.13368431,0.11239726,0.02175956,0.10408688,0.33330214,0.00000000
-4.93146573,0.79752827,0.12437479,0.10263679,0.01933062,0.09770066,0.29717032,0.00000000
-4.92546273,0.72493166,0.11628216,0.09362324,0.01705534,0.09207490,0.26373990,0.00000000
-4.91945973,0.65933725,0.10944334,0.08542083,0.01494453,0.08726065,0.23312486,0.00000000
-4.91345673,0.60093959,0.10386244,0.07806899,0.01300474,0.08328384,0.20537397,0.00000000
-4.90745373,0.54975544,0.09951241,0.07158335,0.01123852,0.08014578,0.18047623,0.00000000
-4.90145073,0.50563799,0.09633744,0.06595736,0.00964487,0.07782439,0.15836753,0.00000000
-4.89544772,0.46829471,0.09425594,0.06116438,0.00821971,0.07627595,0.13893818,0.00000000
-4.88944472,0.43730757,0.09316396,0.05716028,0.00695638,0.07543737,0.12204087,0.00000000
-4.88344172,0.41215500,0.09293906,0.05388619,0.00584615,0.07522899,0.10749882,0.00000000
-4.87743872,0.39223476,0.09344432,0.05127151,0.00487879,0.07555753,0.09511378,0.00000000
-4.87143572,0.37688692,0.09453263,0.04923690,0.00404301,0.07631947,0.08467358,0.00000000
-4.86543272,0.36541635,0.09605096,0.04769736,0.00332694,0.07740441,0.07595918,0.00000000
-4.85942971,0.35711417,0.09784465,0.04656502,0.00271851,0.07869860,0.06875088,0.00000000
-4.85342671,0.35127771,0.09976151,0.04575193,0.00220577,0.08008834,0.06283380,0.00000000
-4.84742371,0.34722854,0.10165574,0.04517247,0.00177720,0.08146333,0.05800241,0.00000000
-4.84142071,0.34432836,0.10339154,0.04474554,0.00142189,0.08271969,0.05406418,0.00000000
-4.83541771,0.34199246,0.10484629,0.04439645,0.00112972,0.08376274,0.05084243,0.00000000
-4.82941471,0.33970060,0.10591328,0.04405840,0.00089142,0.08450946,0.04817826,0.00000000
-4.82341171,0.33700533,0.10650391,0.04367368,0.00069867,0.08489035,0.04593184,0.00000000
-4.81740870,0.33353761,0.10654929,0.04319450,0.00054410,0.08485098,0.04398290,0.00000000
-4.81140570,0.32900986,0.10600122,0.04258342,0.00042126,0.08435291,0.04223080,0.00000000
-4.80540270,0.32321653,0.10483253,0.04181350,0.00032462,0.08337414,0.04059391,0.00000000
-4.79939970,0.31603238,0.10303679,0.04086813,0.00024949,0.08190902,0.03900877,0.00000000
-4.79339670,0.30740874,0.10062751,0.03974059,0.00019195,0.07996769,0.03742881,0.00000000
-4.78739370,0.29736796,0.09763669,0.03843336,0.00014884,0.07757506,0.03582288,0.00000000
-4.78139070,0.28599655,0.09411302,0.03695725,0.00011763,0.07476945,0.03417367,0.00000000
-4.77538769,0.27343722,0.09011971,0.03533037,0.00009642,0.07160094,0.03247601,0.00000000
-4.76938469,0.25988034,0.08573208,0.03357708,0.00008384,0.06812947,0.03073520,0.00000000
-4.76338169,0.24555524,0.08103507,0.03172685,0.00007905,0.06442294,0.02896542,0.00000000
-4.75737869,0.23072166,0.07612075,0.02981314,0.00008172,0.06055524,0.02718822,0.00000000
-4.75137569,0.21566180,0.07108595,0.02787241,0.00009196,0.05660441,0.02543127,0.00000000
-4.74537269,0.20067332,0.06603022,0.02594320,0.00011038,0.05265101,0.02372719,0.00000000
-4.73936968,0.18606342,0.06105404,0.02406537,0.00013807,0.04877670,0.02211279,0.00000000
-4.73336668,0.17214434,0.05625749,0.02227953,0.00017662,0.04506318,0.02062838,0.00000000
-4.72736368,0.15923026,0.05173933,0.02062660,0.00022819,0.04159143,0.01931746,0.00000000
-4.72136068,0.14763563,0.04759661,0.01914763,0.00029547,0.03844131,0.01822661,0.00000000
-4.71535768,0.13767489,0.04392464,0.01788376,0.00038182,0.03569154,0.01740557,0.00000000
-4.70935468,0.12966329,0.04081736,0.01687628,0.00049122,0.03341983,0.01690749,0.00000000
-4.70335168,0.12391855,0.03836810,0.01616688,0.00062837,0.03170342,0.01678930,0.00000000
-4.69734867,0.12076307,0.03667046,0.01579789,0.00079871,0.03061956,0.01711216,0.00000000
-4.69134567,0.12052617,0.03581927,0.01581258,0.00100838,0.03024614,0.01794176,0.00000000
-4.68534267,0.12354598,0.03591152,0.01625534,0.00126428,0.03066225,0.01934863,0.00000000
-4.67933967,0.13017044,0.03704707,0.01717186,0.00157398,0.03194846,0.02140814,0.00000000
-4.67333667,0.14075691,0.03932897,0.01860895,0.00194567,0.03418686,0.02420021,0.00000000
-4.66733367,0.15567014,0.04286325,0.02061434,0.00238802,0.03746066,0.02780870,0.00000000
-4.66133067,0.17527788,0.04775812,0.02323600,0.00291007,0.04185331,0.03232024,0.00000000
-4.65532766,0.19994420,0.05412238,0.02652132,0.00352093,0.04744700,0.03782257,0.00000000
-4.64932466,0.23002014,0.06206301,0.03051577,0.00422962,0.05432061,0.04440239,0.00000000
-4.64332166,0.26583169,0.07168196,0.03526139,0.00504466,0.06254695,0.05214251,0.00000000
-4.63731866,0.30766537,0.08307205,0.04079484,0.00597379,0.07218951,0.06111862,0.00000000
-4.63131566,0.35575157,0.09631221,0.04714526,0.00702353,0.08329865,0.07139540,0.00000000
-4.62531266,0.41024626,0.11146201,0.05433184,0.00819875,0.09590741,0.08302242,0.00000000
-4.61930965,0.47121176,0.12855586,0.06236136,0.00950225,0.11002708,0.09602969,0.00000000
-4.61330665,0.53859739,0.14759696,0.07122566,0.01093433,0.12564278,0.11042322,0.00000000
-4.60730365,0.61222103,0.16855143,0.08089930,0.01249236,0.14270920,0.12618068,0.00000000
-4.60130065,0.69175265,0.19134287,0.09133740,0.01417045,0.16114684,0.14324747,0.00000000
-4.59529765,0.77670100,0.21584769,0.10247404,0.01595914,0.18083899,0.16153346,0.00000000
-4.58929465,0.86640452,0.24189167,0.11422104,0.01784524,0.20162962,0.18091057,0.00000000
-4.58329165,0.96002756,0.26924793,0.12646765,0.01981171,0.22332261,0.20121151,0.00000000
-4.57728864,1.05656282,0.29763677,0.13908082,0.02183777,0.24568232,0.22222986,0.00000000
-4.57128564,1.15484051,0.32672748,0.15190656,0.02389909,0.26843580,0.24372163,0.00000000
-4.56528264,1.25354479,0.35614239,0.16477213,0.02596817,0.29127662,0.26540843,0.00000000
-4.55927964,1.35123743,0.38546308,0.17748916,0.02801484,0.31387041,0.28698229,0.00000000
-4.55327664,1.44638818,0.41423884,0.18985771,0.03000695,0.33586194,0.30811199,0.00000000
-4.54727364,1.53741145,0.44199706,0.20167104,0.03191114,0.35688361,0.32845091,0.00000000
-4.54127064,1.62270772,0.46825531,0.21272107,0.03369378,0.37656509,0.34764599,0.00000000
-4.53526763,1.70070865,0.49253470,0.22280426,0.03532190,0.39454373,0.36534763,0.00000000
-4.52926463,1.76992377,0.51437401,0.23172766,0.03676422,0.41047538,0.38122014,0.00000000
-4.52326163,1.82898709,0.53334395,0.23931496,0.03799212,0.42404513,0.39495217,0.00000000
-4.51725863,1.87670138,0.54906102,0.24541222,0.03898061,0.43497750,0.40626689,0.00000000
-4.51125563,1.91207824,0.56120029,0.24989300,0.03970918,0.44304562,0.41493129,0.00000000
-4.50525263,1.93437198,0.56950643,0.25266267,0.04016246,0.44807902,0.42076427,0.00000000
-4.49924962,1.94310578,0.57380267,0.25366178,0.04033082,0.44996954,0.42364308,0.00000000
-4.49324662,1.93808883,0.57399700,0.25286811,0.04021066,0.44867518,0.42350784,0.00000000
-4.48724362,1.91942349,0.57008549,0.25029754,0.03980460,0.44422161,0.42036392,0.00000000
-4.48124062,1.88750231,0.56215244,0.24600351,0.03912132,0.43670136,0.41428206,0.00000000
-4.47523762,1.84299497,0.55036749,0.24007525,0.03817531,0.42627060,0.40539633,0.00000000
-4.46923462,1.78682574,0.53497968,0.23263469,0.03698635,0.41314378,0.39389986,0.00000000
-4.46323162,1.72014273,0.51630889,0.22383241,0.03557882,0.39758636,0.38003885,0.00000000
-4.45722861,1.64428031,0.49473500,0.21384257,0.03398088,0.37990591,0.36410490,0.00000000
-4.45122561,1.56071657,0.47068535,0.20285740,0.03222357,0.36044214,0.34642624,0.00000000
-4.44522261,1.47102782,0.44462105,0.19108108,0.03033981,0.33955611,0.32735831,0.00000000
-4.43921961,1.37684222,0.41702279,0.17872374,0.02836339,0.31761938,0.30727401,0.00000000
-4.43321661,1.27979449,0.38837681,0.16599544,0.02632802,0.29500331,0.28655421,0.00000000
-4.42721361,1.18148361,0.35916150,0.15310062,0.02426645,0.27206905,0.26557887,0.00000000
-4.42121061,1.08343514,0.32983532,0.14023313,0.02220958,0.24915864,0.24471918,0.00000000
-4.41520760,0.98706937,0.30082634,0.12757207,0.02018589,0.22658740,0.22433097,0.00000000
-4.40920460,0.89367620,0.27252368,0.11527841,0.01822083,0.20463795,0.20474956,0.00000000
-4.40320160,0.80439723,0.24527120,0.10349266,0.01633646,0.18355583,0.18628620,0.00000000
-4.39719860,0.72021521,0.21936340,0.09233344,0.01455126,0.16354692,0.16922608,0.00000000
-4.39119560,0.64195032,0.19504339,0.08189697,0.01287999,0.14477649,0.15382767,0.00000000
-4.38519260,0.57026293,0.17250306,0.07225740,0.01133382,0.12736970,0.14032347,0.00000000
-4.37918959,0.50566163,0.15188489,0.06346792,0.00992046,0.11141362,0.12892162,0.00000000
-4.37318659,0.44851561,0.13328531,0.05556240,0.00864447,0.09696015,0.11980817,0.00000000
-4.36718359,0.39907006,0.11675921,0.04855747,0.00750760,0.08402993,0.11314972,0.00000000
-4.36118059,0.35746330,0.10232518,0.04245497,0.00650915,0.07261677,0.10909597,0.00000000
-4.35517759,0.32374445,0.08997119,0.03724446,0.00564645,0.06269242,0.10778180,0.00000000
-4.34917459,0.29789034,0.07966035,0.03290570,0.00491524,0.05421132,0.10932874,0.00000000
-4.34317159,0.27982090,0.07133645,0.02941110,0.00431009,0.04711529,0.11384532,0.00000000
-4.33716858,0.26941194,0.06492894,0.02672781,0.00382473,0.04133780,0.12142632,0.00000000
-4.33116558,0.26650500,0.06035737,0.02481960,0.00345240,0.03680777,0.13215073,0.00000000
-4.32516258,0.27091371,0.05753489,0.02364833,0.00318613,0.03345273,0.14607834,0.00000000
-4.31915958,0.28242680,0.05637093,0.02317502,0.00301887,0.03120138,0.16324520,0.00000000
-4.31315658,0.30080770,0.05677306,0.02336055,0.00294371,0.02998536,0.18365801,0.00000000
-4.30715358,0.32579125,0.05864785,0.02416599,0.00295392,0.02974041,0.20728779,0.00000000
