energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Y_p_up,Y_d_up
-3.20860430,7.35168996,0.00557368,2.50240062,0.02148693,2.61433311,1.15076475,0.71150142,4.15789623,1.55437568
-3.20260130,7.20878272,0.00551009,2.47522352,0.02161881,2.53375420,1.12027402,0.68818361,4.08645515,1.53184498
-3.19659830,7.05773476,0.00545629,2.44563376,0.02177120,2.44906902,1.08721928,0.66323807,4.00837137,1.50878724
-3.19059530,6.90037732,0.00541294,2.41393697,0.02194552,2.36146278,1.05219018,0.63701827,3.92401891,1.48533644
-3.18459230,6.73871220,0.00538062,2.38048307,0.02214367,2.27221970,1.01582036,0.60990757,3.83389767,1.46164037
-3.17858929,6.57487567,0.00535992,2.34566466,0.02236805,2.18269369,0.97877232,0.58230886,3.73864078,1.43786210
-3.17258629,6.41109662,0.00535148,2.30991377,0.02262150,2.09427620,0.94172156,0.55463362,3.63901647,1.41418053
-3.16658329,6.24965013,0.00535599,2.27369700,0.02290723,2.00836219,0.90534015,0.52729077,3.53592392,1.39079001
-3.16058029,6.09280776,0.00537423,2.23750901,0.02322865,1.92631510,0.87028034,0.50067573,3.43038310,1.36789901
-3.15457729,5.94278599,0.00540709,2.20186471,0.02358924,1.84943185,0.83715859,0.47516011,3.32351893,1.34572789
-3.14857429,5.80169444,0.00545558,2.16729032,0.02399227,1.77890899,0.80654041,0.45108213,3.21654010,1.32450572
-3.14257129,5.67148552,0.00552081,2.13431348,0.02444054,1.71581086,0.77892649,0.42873836,3.11071361,1.30446642
-3.13656828,5.55390708,0.00560397,2.10345290,0.02493615,1.66104093,0.75474041,0.40837677,3.00733585,1.28584421
-3.13056528,5.45045950,0.00570631,2.07520760,0.02548015,1.61531709,0.73431834,0.39019148,2.90770143,1.26886867
-3.12456228,5.36235871,0.00582910,2.05004619,0.02607234,1.57915176,0.71790097,0.37431910,2.81307096,1.25375935
-3.11855928,5.29050595,0.00597357,2.02839627,0.02671101,1.55283750,0.70562797,0.36083699,2.72463891,1.24072030
-3.11255628,5.23546546,0.00614084,2.01063430,0.02739272,1.53643865,0.69753507,0.34976319,2.64350268,1.22993452
-3.10655328,5.19745044,0.00633186,1.99707600,0.02811221,1.52978942,0.69355403,0.34105816,2.57063398,1.22155842
-3.10055028,5.17631779,0.00654730,1.98796752,0.02886234,1.53249842,0.69351535,0.33462804,2.50685320,1.21571661
-3.09454727,5.17157160,0.00678751,1.98347750,0.02963407,1.54395991,0.69715387,0.33032948,2.45280777,1.21249698
-3.08854427,5.18237533,0.00705241,1.98369022,0.03041657,1.56337114,0.70411705,0.32797561,2.40895489,1.21194621
-3.08254127,5.20757222,0.00734139,1.98860001,0.03119745,1.58975560,0.71397565,0.32734315,2.37554913,1.21406597
-3.07653827,5.24571346,0.00765330,1.99810716,0.03196295,1.62199134,0.72623676,0.32818017,2.35263523,1.21880981
-3.07053527,5.29509321,0.00798635,2.01201553,0.03269833,1.65884347,0.74035855,0.33021442,2.34004624,1.22608109
-3.06453227,5.35378980,0.00833808,2.03003213,0.03338823,1.69899995,0.75576644,0.33316187,2.33740701,1.23573183
-3.05852926,5.41971179,0.00870540,2.05176886,0.03401712,1.74110923,0.77187023,0.33673517,2.34414302,1.24756290
-3.05252626,5.49064792,0.00908453,2.07674666,0.03456979,1.78381862,0.78808152,0.34065170,2.35949430,1.26132551
-3.04652326,5.56431952,0.00947114,2.10440213,0.03503176,1.82581214,0.80383094,0.34464114,2.38253415,1.27672406
-3.04052026,5.63843413,0.00986038,2.13409670,0.03538980,1.86584630,0.81858471,0.34845213,2.41219217,1.29342058
-3.03451726,5.71073874,0.01024701,2.16512830,0.03563232,1.90278287,0.83185973,0.35185793,2.44728108,1.31104039
-3.02851426,5.77907126,0.01062557,2.19674528,0.03574977,1.93561736,0.84323706,0.35466096,2.48652653,1.32917923
-3.02251126,5.84140887,0.01099050,2.22816230,0.03573492,1.96350236,0.85237302,0.35669603,2.52859911,1.34741141
-3.01650825,5.89591160,0.01133638,2.25857768,0.03558311,1.98576505,0.85900778,0.35783232,2.57214755,1.36529893
-3.01050525,5.94096014,0.01165812,2.28719175,0.03529237,2.00191849,0.86297114,0.35797403,2.61583210,1.38240106
-3.00450225,5.97518660,0.01195113,2.31322543,0.03486348,2.01166641,0.86418529,0.35705982,2.65835699,1.39828426
-2.99849925,5.99749750,0.01221153,2.33593837,0.03429990,2.01490171,0.86266460,0.35506116,2.69850084,1.41253186
-2.99249625,6.00708823,0.01243632,2.35464614,0.03360767,2.01169892,0.85851254,0.35197966,2.73514400,1.42475336
-2.98649325,6.00344885,0.01262350,2.36873548,0.03279513,2.00230132,0.85191578,0.34784377,2.76729191,1.43459270
-2.98049025,5.98636118,0.01277215,2.37767744,0.03187268,1.98710337,0.84313589,0.34270472,2.79409367,1.44173556
-2.97448724,5.95588765,0.01288253,2.38103763,0.03085243,1.96662931,0.83249893,0.33663237,2.81485529,1.44591515
-2.96848424,5.91235244,0.01295601,2.37848355,0.02974780,1.94150913,0.82038330,0.32971070,2.82904726,1.44691658
-2.96248124,5.85631612,0.01299504,2.36978866,0.02857311,1.91245269,0.80720642,0.32203360,2.83630638,1.44457950
-2.95647824,5.78854474,0.01300305,2.35483336,0.02734320,1.88022310,0.79341052,0.31370081,2.83643219,1.43879932
-2.95047524,5.70997503,0.01298424,2.33360300,0.02607302,1.84561039,0.77944824,0.30481429,2.82937819,1.42952680
-2.94447224,5.62167691,0.01294341,2.30618323,0.02477725,1.80940612,0.76576834,0.29547518,2.81523887,1.41676634
-2.93846923,5.52481498,0.01288572,2.27275310,0.02346998,1.77237997,0.75280200,0.28578123,2.79423307,1.40057317
-2.93246623,5.42061046,0.01281644,2.23357640,0.02216441,1.73525864,0.74095023,0.27582498,2.76668496,1.38104958
-2.92646323,5.31030485,0.01274065,2.18899171,0.02087262,1.69870772,0.73057257,0.26569243,2.73300344,1.35834050
-2.92046023,5.19512650,0.01266301,2.13940159,0.01960539,1.66331686,0.72197755,0.25546233,2.69366114,1.33262859
-2.91445723,5.07626121,0.01258756,2.08526154,0.01837208,1.62958840,0.71541514,0.24520587,2.64917390,1.30412912
-2.90845423,4.95482740,0.01251746,2.02706884,0.01718055,1.59792962,0.71107135,0.23498683,2.60008172,1.27308478
-2.90245123,4.83185660,0.01245486,1.96535186,0.01603714,1.56864858,0.70906509,0.22486202,2.54693173,1.23976049
-2.89644822,4.70827926,0.01240082,1.90065981,0.01494669,1.54195351,0.70944756,0.21488179,2.49026381,1.20443845
-2.89044522,4.58491617,0.01235523,1.83355331,0.01391264,1.51795549,0.71220381,0.20509081,2.43059920,1.16741331
-2.88444222,4.46247505,0.01231686,1.76459568,0.01293708,1.49667422,0.71725675,0.19552875,2.36843210,1.12898770
-2.87843922,4.34155207,0.01228342,1.69434507,0.01202090,1.47804657,0.72447317,0.18623093,2.30422441,1.08946788
-2.87243622,4.22263769,0.01225171,1.62334737,0.01116392,1.46193740,0.73367160,0.17722894,2.23840319,1.04915976
-2.86643322,4.10612604,0.01221776,1.55212994,0.01036504,1.44815235,0.74463175,0.16855107,2.17136059,1.00836515
-2.86043022,3.99232715,0.01217710,1.48119602,0.00962241,1.43645183,0.75710493,0.16022268,2.10345586,0.96737822
-2.85442721,3.88148100,0.01212497,1.41101985,0.00893356,1.42656592,0.77082521,0.15226643,2.03501875,0.92648227
-2.84842421,3.77377262,0.01205655,1.34204246,0.00829558,1.41820922,0.78552054,0.14470241,1.96635394,0.88594674
-2.84242121,3.66934709,0.01196726,1.27466813,0.00770528,1.41109531,0.80092348,0.13754823,1.89774590,0.84602453
-2.83641821,3.56832382,0.01185298,1.20926147,0.00715928,1.40494998,0.81678092,0.13081898,1.82946365,0.80694960
-2.83041521,3.47080900,0.01171022,1.14614528,0.00665416,1.39952270,0.83286226,0.12452725,1.76176511,0.76893496
-2.82441221,3.37690573,0.01153636,1.08559897,0.00618655,1.39459577,0.84896564,0.11868311,1.69490059,0.73217102
-2.81840920,3.28672117,0.01132973,1.02785782,0.00575324,1.38999080,0.86492188,0.11329407,1.62911533,0.69682424
-2.81240620,3.20037035,0.01108971,0.97311291,0.00535123,1.38557206,0.88059588,0.10836510,1.56465074,0.66303630
-2.80640320,3.11797654,0.01081674,0.92151181,0.00497780,1.38124674,0.89588544,0.10389869,1.50174464,0.63092356
-2.80040020,3.03966811,0.01051233,0.87315995,0.00463052,1.37696204,0.91071755,0.09989485,1.44063025,0.60057696
-2.79439720,2.96557245,0.01017897,0.82812269,0.00430728,1.37269942,0.92504252,0.09635120,1.38153436,0.57206225
-2.78839420,2.89580714,0.00982002,0.78642809,0.00400631,1.36846631,0.93882616,0.09326308,1.32467485,0.54542060
-2.78239120,2.83046950,0.00943959,0.74807020,0.00372613,1.36428599,0.95204082,0.09062364,1.27025783,0.52066952
-2.77638819,2.76962511,0.00904233,0.71301291,0.00346557,1.36018624,0.96465576,0.08842389,1.21847486,0.49780403
-2.77038519,2.71329655,0.00863330,0.68119433,0.00322372,1.35618768,0.97662760,0.08665289,1.16950058,0.47679823
-2.76438219,2.66145327,0.00821773,0.65253152,0.00299987,1.35229247,0.98789172,0.08529779,1.12349102,0.45760702
-2.75837919,2.61400378,0.00780085,0.62692562,0.00279352,1.34847443,0.99835520,0.08434401,1.08058309,0.44016814
-2.75237619,2.57079093,0.00738774,0.60426728,0.00260429,1.34467114,1.00789192,0.08377532,1.04089536,0.42440448
-2.74637319,2.53159120,0.00698316,0.58444227,0.00243190,1.34077869,1.01634039,0.08357406,1.00453026,0.41022658
-2.74037019,2.49611834,0.00659140,0.56733731,0.00227615,1.33664960,1.02350455,0.08372131,0.97157795,0.39753540
-2.73436718,2.46403164,0.00621621,0.55284583,0.00213683,1.33209408,1.02915772,0.08419709,0.94212153,0.38622531
-2.72836418,2.43494877,0.00586074,0.54087381,0.00201375,1.32688463,1.03304950,0.08498068,0.91624358,0.37618725
-2.72236118,2.40846247,0.00552747,0.53134522,0.00190668,1.32076387,1.03491540,0.08605083,0.89403358,0.36731196
-2.71635818,2.38416062,0.00521823,0.52420715,0.00181537,1.31345501,1.03448863,0.08738617,0.87559577,0.35949330
-2.71035518,2.36164828,0.00493421,0.51943423,0.00173948,1.30467450,1.03151338,0.08896552,0.86105690,0.35263152
-2.70435218,2.34057055,0.00467604,0.51703219,0.00167865,1.29414594,1.02575881,0.09076820,0.85057320,0.34663630
-2.69834917,2.32063482,0.00444380,0.51704019,0.00163245,1.28161459,1.01703290,0.09277445,0.84433580,0.34142951
-2.69234617,2.30163072,0.00423714,0.51953169,0.00160039,1.26686147,1.00519523,0.09496568,0.84257404,0.33694754
-2.68634317,2.28344647,0.00405534,0.52461361,0.00158196,1.24971619,0.99016799,0.09732482,0.84555583,0.33314297
-2.68034017,2.26608017,0.00389743,0.53242337,0.00157661,1.23006790,0.97194438,0.09983645,0.85358454,0.32998558
-2.67433717,2.24964511,0.00376225,0.54312390,0.00158375,1.20787361,0.95059404,0.10248708,0.86699207,0.32746243
-2.66833417,2.23436821,0.00364852,0.55689617,0.00160281,1.18316350,0.92626495,0.10526512,0.88612766,0.32557714
-2.66233117,2.22058124,0.00355492,0.57392955,0.00163318,1.15604289,0.89918180,0.10816095,0.91134252,0.32434807
-2.65632816,2.20870503,0.00348015,0.59440985,0.00167429,1.12669099,0.86964085,0.11116679,0.94297055,0.32380562
-2.65032516,2.19922690,0.00342292,0.61850556,0.00172556,1.09535630,0.83800156,0.11427657,0.98130544,0.32398862
-2.64432216,2.19267249,0.00338203,0.64635247,0.00178641,1.06234932,0.80467545,0.11748564,1.02657524,0.32493992
-2.63831916,2.18957303,0.00335629,0.67803740,0.00185628,1.02803264,0.77011278,0.12079045,1.07891515,0.32670141
-2.63231616,2.19042984,0.00334461,0.71358170,0.00193460,0.99280928,0.73478774,0.12418816,1.13833999,0.32930862
-2.62631316,2.19567771,0.00334586,0.75292529,0.00202081,0.95710970,0.69918295,0.12767619,1.20471772,0.33278515
-2.62031016,2.20564924,0.00335894,0.79591221,0.00211433,0.92137817,0.66377399,0.13125170,1.27774566,0.33713740
-2.61430715,2.22054194,0.00338268,0.84227848,0.00221454,0.88605909,0.62901465,0.13491105,1.35693092,0.34234959
-2.60830415,2.24039010,0.00341582,0.89164333,0.00232082,0.85158373,0.59532357,0.13864922,1.44157666,0.34837965
-2.60230115,2.26504293,0.00345698,0.94350449,0.00243247,0.81835798,0.56307281,0.14245925,1.53077552,0.35515607
-2.59629815,2.29415045,0.00350461,0.99723822,0.00254877,0.78675135,0.53257868,0.14633160,1.62341131,0.36257606
-2.59029515,2.32715806,0.00355702,1.05210471,0.00266890,0.75708749,0.50409508,0.15025363,1.71816977,0.37050512
-2.58429215,2.36331034,0.00361234,1.10725887,0.00279202,0.72963654,0.47780951,0.15420898,1.81355870,0.37877810
-2.57828914,2.40166415,0.00366851,1.16176662,0.00291719,0.70460918,0.45384163,0.15817717,1.90793737,0.38720192
-2.57228614,2.44111073,0.00372339,1.21462633,0.00304342,0.68215261,0.43224426,0.16213309,1.99955443,0.39555976
-2.56628314,2.48040583,0.00377469,1.26479475,0.00316968,0.66234822,0.41300663,0.16604678,2.08659343,0.40361659
-2.56028014,2.51820679,0.00382012,1.31121645,0.00329490,0.64521117,0.39605939,0.16988318,2.16722393,0.41112594
-2.55427714,2.55311483,0.00385739,1.35285577,0.00341801,0.63069145,0.38128122,0.17360223,2.23965662,0.41783746
-2.54827414,2.58372081,0.00388430,1.38872977,0.00353799,0.61867667,0.36850654,0.17715896,2.30219981,0.42350508
-2.54227114,2.60865242,0.00389884,1.41794083,0.00365386,0.60899629,0.35753396,0.18050399,2.35331494,0.42789531
-2.53626813,2.62662084,0.00389922,1.43970734,0.00376482,0.60142726,0.34813509,0.18358418,2.39166856,0.43079536
-2.53026513,2.63646477,0.00388398,1.45339109,0.00387023,0.59570102,0.34006353,0.18634352,2.41617829,0.43202060
-2.52426213,2.63719007,0.00385203,1.45851998,0.00396975,0.59151175,0.33306346,0.18872432,2.42605074,0.43142113
-2.51825913,2.62800350,0.00380270,1.45480507,0.00406341,0.58852563,0.32687800,0.19066861,2.42080933,0.42888711
-2.51225613,2.60833917,0.00373580,1.44215106,0.00415166,0.58639123,0.32125676,0.19211974,2.40031102,0.42435263
-2.50625313,2.57787699,0.00365161,1.42065978,0.00423555,0.58475048,0.31596271,0.19302423,2.36475089,0.41779790
-2.50025013,2.53655250,0.00355090,1.39062652,0.00431677,0.58325029,0.31077818,0.19333358,2.31465463,0.40924982
-2.49424712,2.48455814,0.00343492,1.35252959,0.00439782,0.58155437,0.30550988,0.19300628,2.25085943,0.39878084
-2.48824412,2.42233621,0.00330538,1.30701342,0.00448206,0.57935488,0.29999299,0.19200967,2.17448407,0.38650621
-2.48224112,2.35056423,0.00316438,1.25486638,0.00457385,0.57638368,0.29409422,0.19032179,2.08689009,0.37257990
-2.47623812,2.27013365,0.00301439,1.19699423,0.00467865,0.57242262,0.28771393,0.18793288,1.98963572,0.35718927
-2.47023512,2.18212304,0.00285818,1.13439065,0.00480308,0.56731262,0.28078722,0.18484677,1.88442497,0.34054894
-2.46423212,2.08776722,0.00269873,1.06810607,0.00495499,0.56096101,0.27328413,0.18108176,1.77305416,0.32289397
-2.45822911,1.98842349,0.00253919,0.99921641,0.00514349,0.55334685,0.26520894,0.17667116,1.65735829,0.30447282
-2.45222611,1.88553651,0.00238282,0.92879286,0.00537893,0.54452395,0.25659853,0.17166330,1.53915960,0.28554041
-2.44622311,1.78060304,0.00223290,0.85787400,0.00567288,0.53462137,0.24752007,0.16612113,1.42022011,0.26635135
-2.44022011,1.67513764,0.00209268,0.78744127,0.00603802,0.52384115,0.23806788,0.16012124,1.30220006,0.24715389
-2.43421711,1.57064032,0.00196533,0.71839842,0.00648797,0.51245346,0.22835975,0.15375240,1.18662335,0.22818447
-2.42821411,1.46856690,0.00185391,0.65155558,0.00703714,0.50078906,0.21853263,0.14711368,1.07485080,0.20966330
-2.42221111,1.37030261,0.00176131,0.58761811,0.00770039,0.48922939,0.20873796,0.14031220,0.96806171,0.19179083
-2.41620810,1.27713926,0.00169026,0.52718021,0.00849274,0.47819447,0.19913670,0.13346049,0.86724350,0.17474525
-2.41020510,1.19025606,0.00164325,0.47072304,0.00942897,0.46812906,0.18989407,0.12667368,0.77318910,0.15868097
-2.40420210,1.11070415,0.00162258,0.41861692,0.01052316,0.45948748,0.18117442,0.12006661,0.68650115,0.14372803
-2.39819910,1.03939456,0.00163028,0.37112694,0.01178817,0.45271765,0.17313598,0.11375075,0.60760220,0.12999227
-2.39219610,0.97708944,0.00166816,0.32842146,0.01323514,0.44824481,0.16592604,0.10783140,0.53674946,0.11755624
-2.38619310,0.92439616,0.00173775,0.29058246,0.01487287,0.44645549,0.15967628,0.10240489,0.47405296,0.10648062
-2.38019010,0.88176397,0.00184032,0.25761725,0.01670730,0.44768236,0.15449874,0.09755614,0.41949583,0.09680598
-2.37418709,0.84948286,0.00197684,0.22947070,0.01874090,0.45219031,0.15048219,0.09335647,0.37295535,0.08855481
-2.36818409,0.82768439,0.00214799,0.20603726,0.02097219,0.46016444,0.14768935,0.08986187,0.33422375,0.08173361
-2.36218109,0.81634413,0.00235410,0.18717235,0.02339524,0.47170026,0.14615465,0.08711163,0.30302782,0.07633496
-2.35617809,0.81528562,0.00259518,0.17270255,0.02599934,0.48679646,0.14588299,0.08512752,0.27904651,0.07233939
-2.35017509,0.82418575,0.00287083,0.16243431,0.02876871,0.50535064,0.14684918,0.08391334,0.26192594,0.06971709
-2.34417209,0.84258143,0.00318029,0.15616094,0.03168238,0.52715813,0.14899830,0.08345499,0.25129166,0.06842927
-2.33816908,0.86987767,0.00352235,0.15366785,0.03471421,0.55191396,0.15224699,0.08372104,0.24675777,0.06842924
-2.33216608,0.90535704,0.00389535,0.15473601,0.03783313,0.57921816,0.15648542,0.08466368,0.24793322,0.06966318
-2.32616308,0.94819072,0.00429720,0.15914377,0.04100348,0.60858418,0.16158025,0.08622004,0.25442523,0.07207060
-2.32016008,0.99745110,0.00472531,0.16666735,0.04418558,0.63945024,0.16737821,0.08831399,0.26584054,0.07558459
-2.31415708,1.05212607,0.00517664,0.17708007,0.04733646,0.67119349,0.17371040,0.09085810,0.28178453,0.08013180
-2.30815408,1.11113515,0.00564766,0.19015091,0.05041076,0.70314644,0.18039716,0.09375595,0.30185919,0.08563245
-2.30215108,1.17334723,0.00613442,0.20564257,0.05336179,0.73461527,0.18725342,0.09690463,0.32566017,0.09200022
-2.29614807,1.23760011,0.00663257,0.22330947,0.05614259,0.76489955,0.19409437,0.10019736,0.35277368,0.09914223
-2.29014507,1.30272147,0.00713738,0.24289606,0.05870722,0.79331267,0.20074137,0.10352615,0.38277386,0.10695922
-2.28414207,1.36755116,0.00764383,0.26413577,0.06101196,0.81920244,0.20702784,0.10678455,0.41522092,0.11534599
-2.27813907,1.43096443,0.00814668,0.28675083,0.06301654,0.84197117,0.21280509,0.10987024,0.44966079,0.12419205
-2.27213607,1.49189571,0.00864054,0.31045334,0.06468527,0.86109447,0.21794791,0.11268760,0.48562641,0.13338287
-2.26613307,1.54936245,0.00912002,0.33494753,0.06598814,0.87613839,0.22235963,0.11515001,0.52264105,0.14280129
-2.26013007,1.60248845,0.00957976,0.35993354,0.06690166,0.88677403,0.22597671,0.11718194,0.56022364,0.15232962
-2.25412706,1.65052611,0.01001462,0.38511250,0.06740959,0.89278925,0.22877249,0.11872072,0.59789630,0.16185191
-2.24812406,1.69287692,0.01041975,0.41019299,0.06750341,0.89409718,0.23076015,0.11971799,0.63519369,0.17125684
-2.24212106,1.72910967,0.01079076,0.43489857,0.06718261,0.89074092,0.23199470,0.12014071,0.67167410,0.18044072
-2.23611806,1.75897564,0.01112379,0.45897624,0.06645461,0.88289463,0.23257378,0.11997180,0.70693171,0.18931080
-2.23011506,1.78242033,0.01141567,0.48220539,0.06533456,0.87086067,0.23263749,0.11921034,0.74060971,0.19778867
-2.22411206,1.79959110,0.01166400,0.50440697,0.06384486,0.85506300,0.23236694,0.11787134,0.77241352,0.20581362
-2.21810905,1.81084043,0.01186725,0.52545233,0.06201441,0.83603716,0.23198156,0.11598506,0.80212354,0.21334572
-2.21210605,1.81672436,0.01202485,0.54527145,0.05987777,0.81441688,0.23173532,0.11359603,0.82960687,0.22036870
-2.20610305,1.81799595,0.01213723,0.56385990,0.05747406,0.79091808,0.23191176,0.11076161,0.85482713,0.22689218
-2.20010005,1.81559374,0.01220584,0.58128440,0.05484591,0.76632049,0.23281782,0.10755032,0.87785201,0.23295333
-2.19409705,1.81062513,0.01223322,0.59768622,0.05203819,0.74144759,0.23477682,0.10403992,0.89885780,0.23861771
-2.18809405,1.80434491,0.01222288,0.61328257,0.04909684,0.71714538,0.23812045,0.10031524,0.91813066,0.24397920
-2.18209105,1.79812934,0.01217936,0.62836525,0.04606770,0.69426065,0.24317996,0.09646599,0.93606413,0.24915904
-2.17608804,1.79344607,0.01210807,0.64329690,0.04299540,0.67361921,0.25027688,0.09258446,0.95315288,0.25430375
-2.17008504,1.79182066,0.01201523,0.65850442,0.03992236,0.65600475,0.25971319,0.08876320,0.96998260,0.25958211
-2.16408204,1.79480020,0.01190771,0.67446993,0.03688799,0.64213872,0.27176144,0.08509285,0.98721622,0.26518112
-2.15807904,1.80391507,0.01179291,0.69171926,0.03392794,0.63266182,0.28665481,0.08166004,1.00557682,0.27130116
-2.15207604,1.82063953,0.01167856,0.71080844,0.03107361,0.62811738,0.30457758,0.07854543,1.02582765,0.27815027
-2.14607304,1.84635236,0.01157251,0.73230838,0.02835178,0.62893702,0.32565619,0.07582199,1.04874994,0.28593788
-2.14007004,1.88229836,0.01148258,0.75678841,0.02578443,0.63542902,0.34995123,0.07355352,1.07511916,0.29486818
-2.13406703,1.92955199,0.01141633,0.78479904,0.02338870,0.64776937,0.37745062,0.07179338,1.10568061,0.30513322
-2.12806403,1.98898406,0.01138083,0.81685467,0.02117702,0.66599596,0.40806443,0.07058346,1.14112515,0.31690613
-2.12206103,2.06123265,0.01138251,0.85341663,0.01915731,0.69000593,0.44162140,0.06995350,1.18206592,0.33033453
-2.11605803,2.14667901,0.01142693,0.89487736,0.01733332,0.71955626,0.47786771,0.06992060,1.22901699,0.34553463
-2.11005503,2.24542954,0.01151863,0.94154601,0.01570499,0.75426767,0.51646787,0.07048903,1.28237457,0.36258593
-2.10405203,2.35730423,0.01166102,0.99363616,0.01426897,0.79363179,0.55700819,0.07165033,1.34240156,0.38152696
-2.09804902,2.48183232,0.01185619,1.05125592,0.01301901,0.83702141,0.59900273,0.07338355,1.40921597,0.40235214
-2.09204602,2.61825520,0.01210490,1.11440077,0.01194647,0.88370388,0.64190168,0.07565592,1.48278361,0.42500994
-2.08604302,2.76553680,0.01240648,1.18294931,0.01104081,0.93285702,0.68510218,0.07842352,1.56291523,0.44940231
-2.08004002,2.92238111,0.01275885,1.25666212,0.01028998,0.98358759,0.72796122,0.08163239,1.64926828,0.47538561
-2.07403702,3.08725649,0.01315850,1.33518352,0.00968088,1.03495158,0.76981038,0.08521964,1.74135307,0.50277284
-2.06803402,3.25842599,0.01360060,1.41804643,0.00919969,1.08597604,0.80997188,0.08911488,1.83854315,0.53133726
-2.06203102,3.43398293,0.01407902,1.50467987,0.00883223,1.13568172,0.84777562,0.09324168,1.94008945,0.56081722
-2.05602801,3.61189065,0.01458652,1.59441898,0.00856421,1.18310603,0.88257638,0.09751925,2.04513771,0.59092209
-2.05002501,3.79002526,0.01511487,1.68651723,0.00838148,1.22732557,0.91377084,0.10186414,2.15274844,0.62133907
-2.04402201,3.96622034,0.01565502,1.78016048,0.00827025,1.26747762,0.94081362,0.10619202,2.26191890,0.65174077
-2.03801901,4.13831215,0.01619732,1.87448251,0.00821720,1.30277997,0.96323185,0.11041946,2.37160628,0.68179326
-2.03201601,4.30418434,0.01673172,1.96858155,0.00820967,1.33254847,0.98063767,0.11446575,2.48075137,0.71116436
-2.02601301,4.46181093,0.01724801,2.06153760,0.00823572,1.35621181,0.99273828,0.11825454,2.58830199,0.73953201
-2.02001001,4.60929658,0.01773604,2.15243003,0.00828422,1.37332306,0.99934303,0.12171552,2.69323559,0.76659235
-2.01400700,4.74491325,0.01818597,2.24035511,0.00834494,1.38356778,1.00036744,0.12478584,2.79458035,0.79206745
-2.00800400,4.86713237,0.01858851,2.32444307,0.00840859,1.38676834,0.99583405,0.12741143,2.89143421,0.81571228
-2.00200100,4.97465201,0.01893514,2.40387455,0.00846685,1.38288464,0.98586992,0.12954807,2.98298154,0.83732085
-1.99599800,5.06641853,0.01921830,2.47789572,0.00851242,1.37201104,0.97070118,0.13116224,3.06850679,0.85673129
-1.98999500,5.14164222,0.01943162,2.54583207,0.00853903,1.35436993,0.95064477,0.13223167,3.14740517,0.87382964
-1.98399200,5.19980685,0.01957004,2.60710043,0.00854145,1.33030215,0.92609769,0.13274570,3.21918983,0.88855234
-1.97798899,5.24067294,0.01962994,2.66121880,0.00851553,1.30025470,0.89752439,0.13270522,3.28349575,0.90088714
-1.97198599,5.26427469,0.01960929,2.70781389,0.00845816,1.26476616,0.86544270,0.13212241,3.34008005,0.91087258
-1.96598299,5.27091087,0.01950761,2.74662605,0.00836726,1.22445051,0.83040879,0.13102015,3.38881904,0.91859576
-1.95997999,5.26112971,0.01932604,2.77751139,0.00824177,1.17997967,0.79300194,0.12943117,3.42970211,0.92418870
-1.95397699,5.23570842,0.01906730,2.80044107,0.00808158,1.13206556,0.75380940,0.12739694,3.46282268,0.92782314
-1.94797399,5.19562772,0.01873554,2.81549765,0.00788750,1.08144211,0.71341203,0.12496635,3.48836681,0.92970412
-1.94197099,5.14204211,0.01833629,2.82286875,0.00766117,1.02884772,0.67237104,0.12219415,3.50659980,0.93006240
-1.93596798,5.07624681,0.01787621,2.82283808,0.00740497,0.97500872,0.63121629,0.11913939,3.51785139,0.92914607
-1.92996498,4.99964226,0.01736295,2.81577430,0.00712193,0.92062419,0.59043632,0.11586358,3.52250025,0.92721169
-1.92396198,4.91369736,0.01680488,2.80211803,0.00681561,0.86635251,0.55047039,0.11242901,3.52095841,0.92451520
-1.91795898,4.81991257,0.01621084,2.78236761,0.00648998,0.81279991,0.51170262,0.10889699,3.51365625,0.92130312
-1.91195598,4.71978414,0.01558986,2.75706426,0.00614931,0.76051124,0.47445820,0.10532619,3.50102878,0.91780429
-1.90595298,4.61477070,0.01495095,2.72677701,0.00579800,0.70996306,0.43900168,0.10177116,3.48350380,0.91422265
-1.89994997,4.50626325,0.01430278,2.69208833,0.00544052,0.66155912,0.40553717,0.09828103,3.46149228,0.91073123
-1.89394697,4.39555961,0.01365351,2.65358083,0.00508123,0.61562827,0.37421033,0.09489845,3.43538150,0.90746779
-1.88794397,4.28384416,0.01301056,2.61182547,0.00472430,0.57242456,0.34511184,0.09165874,3.40553093,0.90453213
-1.88194097,4.17217326,0.01238043,2.56737188,0.00437361,0.53212960,0.31828220,0.08858950,3.37227105,0.90198526
-1.87593797,4.06146681,0.01176863,2.52074084,0.00403267,0.49485678,0.29371751,0.08571030,3.33590474,0.89985042
-1.86993497,3.95250565,0.01117958,2.47241904,0.00370457,0.46065719,0.27137599,0.08303289,3.29671098,0.89811580
-1.86393197,3.84593472,0.01061657,2.42285610,0.00339190,0.42952699,0.25118501,0.08056155,3.25495044,0.89673875
-1.85792896,3.74227116,0.01008181,2.37246369,0.00309678,0.40141579,0.23304821,0.07829379,3.21087211,0.89565120
-1.85192596,3.64191646,0.00957649,2.32161631,0.00282081,0.37623577,0.21685270,0.07622122,3.16472061,0.89476592
-1.84592296,3.54517181,0.00910087,2.27065339,0.00256512,0.35387121,0.20247588,0.07433060,3.11674312,0.89398326
