energy_ev,total_up,Os_p_up,Os_d_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up
-5.42371186,1.53963821,0.53904216,0.78583950,0.53007998,0.00290268,0.39644790,0.00000000
-5.41770885,1.52372649,0.53131955,0.78063374,0.52458391,0.00291198,0.38772997,0.00000000
-5.41170585,1.50697355,0.52392651,0.77486907,0.51895087,0.00291773,0.37892060,0.00000000
-5.40570285,1.48941807,0.51675104,0.76859976,0.51306068,0.00291975,0.37015676,0.00000000
-5.39969985,1.47109190,0.50966932,0.76187957,0.50679129,0.00291797,0.36156271,0.00000000
-5.39369685,1.45202488,0.50255194,0.75476290,0.50002456,0.00291239,0.35324836,0.00000000
-5.38769385,1.43224944,0.49526996,0.74730593,0.49265155,0.00290314,0.34530836,0.00000000
-5.38169085,1.41180483,0.48770045,0.73956760,0.48457711,0.00289042,0.33782187,0.00000000
-5.37568784,1.39074068,0.47973151,0.73161035,0.47572378,0.00287452,0.33085287,0.00000000
-5.36968484,1.36911955,0.47126648,0.72350045,0.46603482,0.00285580,0.32445084,0.00000000
-5.36368184,1.34701848,0.46222745,0.71530787,0.45547640,0.00283465,0.31865171,0.00000000
-5.35767884,1.32452923,0.45255772,0.70710551,0.44403893,0.00281151,0.31347889,0.00000000
-5.35167584,1.30175717,0.44222345,0.69896788,0.43173751,0.00278681,0.30894424,0.00000000
-5.34567284,1.27881896,0.43121429,0.69096913,0.41861153,0.00276098,0.30504894,0.00000000
-5.33966983,1.25583899,0.41954309,0.68318067,0.40472354,0.00273439,0.30178411,0.00000000
-5.33366683,1.23294493,0.40724482,0.67566834,0.39015742,0.00270735,0.29913127,0.00000000
-5.32766383,1.21026263,0.39437472,0.66848946,0.37501592,0.00268009,0.29706265,0.00000000
-5.32166083,1.18791088,0.38100578,0.66169002,0.35941780,0.00265274,0.29554132,0.00000000
-5.31565783,1.16599630,0.36722592,0.65530212,0.34349460,0.00262532,0.29452150,0.00000000
-5.30965483,1.14460913,0.35313473,0.64934221,0.32738728,0.00259775,0.29394888,0.00000000
-5.30365183,1.12382008,0.33884026,0.64381007,0.31124278,0.00256981,0.29376137,0.00000000
-5.29764882,1.10367892,0.32445589,0.63868911,0.29521080,0.00254120,0.29389018,0.00000000
-5.29164582,1.08421500,0.31009743,0.63394791,0.27944085,0.00251151,0.29426152,0.00000000
-5.28564282,1.06544000,0.29588075,0.62954317,0.26407971,0.00248027,0.29479884,0.00000000
-5.27963982,1.04735290,0.28191991,0.62542408,0.24926943,0.00244698,0.29542575,0.00000000
-5.27363682,1.02994708,0.26832592,0.62153796,0.23514591,0.00241109,0.29606945,0.00000000
-5.26763382,1.01321936,0.25520617,0.61783703,0.22183813,0.00237211,0.29666475,0.00000000
-5.26163082,0.99718045,0.24266451,0.61428584,0.20946796,0.00232957,0.29715832,0.00000000
-5.25562781,0.98186621,0.23080188,0.61086916,0.19815052,0.00228311,0.29751318,0.00000000
-5.24962481,0.96734920,0.21971737,0.60759971,0.18799500,0.00223250,0.29771306,0.00000000
-5.24362181,0.95374959,0.20950962,0.60452536,0.17910579,0.00217764,0.29776648,0.00000000
-5.23761881,0.94124475,0.20027836,0.60173526,0.17158381,0.00211862,0.29771021,0.00000000
-5.23161581,0.93007685,0.19212581,0.59936446,0.16552777,0.00205573,0.29761198,0.00000000
-5.22561281,0.92055760,0.18515788,0.59759669,0.16103532,0.00198946,0.29757214,0.00000000
-5.21960980,0.91306995,0.17948502,0.59666486,0.15820375,0.00192051,0.29772412,0.00000000
-5.21360680,0.90806591,0.17522230,0.59684923,0.15713030,0.00184977,0.29823365,0.00000000
-5.20760380,0.90606075,0.17248898,0.59847311,0.15791173,0.00177832,0.29929658,0.00000000
-5.20160080,0.90762322,0.17140719,0.60189605,0.16064322,0.00170739,0.30113532,0.00000000
-5.19559780,0.91336212,0.17209983,0.60750486,0.16541652,0.00163833,0.30399405,0.00000000
-5.18959480,0.92390961,0.17468768,0.61570252,0.17231732,0.00157258,0.30813272,0.00000000
-5.18359180,0.93990164,0.17928579,0.62689554,0.18142189,0.00151163,0.31382006,0.00000000
-5.17758879,0.96195640,0.18599923,0.64148012,0.19279314,0.00145695,0.32132583,0.00000000
-5.17158579,0.99065126,0.19491849,0.65982754,0.20647623,0.00140996,0.33091253,0.00000000
-5.16558279,1.02649939,0.20611452,0.68226957,0.22249383,0.00137199,0.34282686,0.00000000
-5.15957979,1.06992673,0.21963383,0.70908410,0.24084138,0.00134421,0.35729128,0.00000000
-5.15357679,1.12125026,0.23549378,0.74048192,0.26148250,0.00132761,0.37449584,0.00000000
-5.14757379,1.18065856,0.25367838,0.77659480,0.28434482,0.00132296,0.39459075,0.00000000
-5.14157079,1.24819537,0.27413477,0.81746564,0.30931649,0.00133078,0.41767979,0.00000000
-5.13556778,1.32374698,0.29677072,0.86304092,0.33624356,0.00135132,0.44381497,0.00000000
-5.12956478,1.40703407,0.32145321,0.91316589,0.36492863,0.00138456,0.47299258,0.00000000
-5.12356178,1.49760844,0.34800846,0.96758270,0.39513064,0.00143018,0.50515081,0.00000000
-5.11755878,1.59485511,0.37622326,1.02593166,0.42656626,0.00148762,0.54016915,0.00000000
-5.11155578,1.69799982,0.40584790,1.08775572,0.45891275,0.00155604,0.57786952,0.00000000
-5.10555278,1.80612193,0.43660052,1.15250810,0.49181243,0.00163440,0.61801928,0.00000000
-5.09954977,1.91817254,0.46817283,1.21956290,0.52487860,0.00172147,0.66033591,0.00000000
-5.09354677,2.03299729,0.50023708,1.28822844,0.55770293,0.00181586,0.70449333,0.00000000
-5.08754377,2.14936317,0.53245399,1.35776302,0.58986398,0.00191611,0.75012961,0.00000000
-5.08154077,2.26598854,0.56448134,1.42739246,0.62093669,0.00202072,0.79685575,0.00000000
-5.07553777,2.38157524,0.59598288,1.49632898,0.65050248,0.00212821,0.84426520,0.00000000
-5.06953477,2.49484156,0.62663715,1.56379075,0.67815961,0.00223717,0.89194376,0.00000000
-5.06353177,2.60455491,0.65614581,1.62902131,0.70353341,0.00234631,0.93947939,0.00000000
-5.05752876,2.70956274,0.68424104,1.69130825,0.72628590,0.00245453,0.98647146,0.00000000
-5.05152576,2.80882047,0.71069166,1.75000039,0.74612455,0.00256092,1.03253916,0.00000000
-5.04552276,2.90141522,0.73530761,1.80452269,0.76280962,0.00266483,1.07732849,0.00000000
-5.03951976,2.98658433,0.75794260,1.85438851,0.77615991,0.00276585,1.12051768,0.00000000
-5.03351676,3.06372782,0.77849464,1.89920849,0.78605659,0.00286384,1.16182077,0.00000000
-5.02751376,3.13241435,0.79690465,1.93869591,0.79244498,0.00295889,1.20098921,0.00000000
-5.02151076,3.19238044,0.81315291,1.97266825,0.79533416,0.00305133,1.23781151,0.00000000
-5.01550775,3.24352322,0.82725387,2.00104502,0.79479450,0.00314166,1.27211116,0.00000000
-5.00950475,3.28588708,0.83924947,2.02384204,0.79095325,0.00323054,1.30374284,0.00000000
-5.00350175,3.31964521,0.84920132,2.04116255,0.78398835,0.00331867,1.33258757,0.00000000
-4.99749875,3.34507718,0.85718251,2.05318570,0.77412087,0.00340680,1.35854701,0.00000000
-4.99149575,3.36254378,0.86326924,2.06015303,0.76160643,0.00349561,1.38153753,0.00000000
-4.98549275,3.37246073,0.86753309,2.06235382,0.74672599,0.00358567,1.40148443,0.00000000
-4.97948974,3.37527282,0.87003437,2.06010994,0.72977656,0.00367737,1.41831699,0.00000000
-4.97348674,3.37142984,0.87081691,2.05376110,0.71106217,0.00377089,1.43196453,0.00000000
-4.96748374,3.36136579,0.86990488,2.04365129,0.69088558,0.00386612,1.44235408,0.00000000
-4.96148074,3.34548242,0.86730163,2.03011697,0.66954103,0.00396268,1.44940967,0.00000000
-4.95547774,3.32413790,0.86299082,2.01347756,0.64730836,0.00405989,1.45305349,0.00000000
-4.94947474,3.29764118,0.85693983,1.99402867,0.62444865,0.00415680,1.45320876,0.00000000
-4.94347174,3.26625215,0.84910500,1.97203819,0.60120145,0.00425218,1.44980429,0.00000000
-4.93746873,3.23018724,0.83943875,1.94774537,0.57778368,0.00434465,1.44278024,0.00000000
-4.93146573,3.18963004,0.82789772,1.92136265,0.55438994,0.00443266,1.43209482,0.00000000
-4.92546273,3.14474605,0.81445178,1.89307997,0.53119425,0.00451462,1.41773145,0.00000000
-4.91945973,3.09570031,0.79909302,1.86307124,0.50835275,0.00458900,1.39970578,0.00000000
-4.91345673,3.04267684,0.78184432,1.83150228,0.48600727,0.00465439,1.37807224,0.00000000
-4.90745373,2.98589851,0.76276683,1.79853978,0.46428923,0.00470961,1.35292954,0.00000000
-4.90145073,2.92564591,0.74196595,1.76436066,0.44332373,0.00475383,1.32442471,0.00000000
-4.89544772,2.86227418,0.71959527,1.72916109,0.42323342,0.00478663,1.29275555,0.00000000
-4.88944472,2.79622651,0.69585830,1.69316476,0.40414182,0.00480807,1.25817110,0.00000000
-4.88344172,2.72804349,0.67100776,1.65662970,0.38617588,0.00481874,1.22097024,0.00000000
-4.87743872,2.65836765,0.64534243,1.61985334,0.36946770,0.00481982,1.18149836,0.00000000
-4.87143572,2.58794266,0.61920166,1.58317535,0.35415500,0.00481306,1.14014226,0.00000000
-4.86543272,2.51760708,0.59295775,1.54697799,0.34038055,0.00480073,1.09732362,0.00000000
-4.85942971,2.44828277,0.56700660,1.51168384,0.32829038,0.00478565,1.05349121,0.00000000
-4.85342671,2.38095807,0.54175701,1.47775089,0.31803083,0.00477102,1.00911229,0.00000000
-4.84742371,2.31666652,0.51761905,1.44566489,0.30974464,0.00476041,0.96466352,0.00000000
-4.84142071,2.25646165,0.49499207,1.41592933,0.30356608,0.00475755,0.92062179,0.00000000
-4.83541771,2.20138875,0.47425289,1.38905311,0.29961541,0.00476627,0.87745518,0.00000000
-4.82941471,2.15245464,0.45574454,1.36553653,0.29799289,0.00479029,0.83561452,0.00000000
-4.82341171,2.11059663,0.43976609,1.34585580,0.29877255,0.00483307,0.79552560,0.00000000
-4.81740870,2.07665163,0.42656392,1.33044687,0.30199605,0.00489769,0.75758240,0.00000000
-4.81140570,2.05132690,0.41632480,1.31968915,0.30766690,0.00498666,0.72214129,0.00000000
-4.80540270,2.03517346,0.40917090,1.31388979,0.31574535,0.00510179,0.68951643,0.00000000
-4.79939970,2.02856346,0.40515711,1.31326930,0.32614428,0.00524409,0.65997629,0.00000000
-4.79339670,2.03167247,0.40427053,1.31794928,0.33872628,0.00541366,0.63374139,0.00000000
-4.78739370,2.04446782,0.40643225,1.32794289,0.35330232,0.00560966,0.61098305,0.00000000
-4.78139070,2.06670354,0.41150128,1.34314872,0.36963202,0.00583026,0.59182336,0.00000000
-4.77538769,2.09792253,0.41928052,1.36334850,0.38742594,0.00607266,0.57633601,0.00000000
-4.76938469,2.13746614,0.42952443,1.38820914,0.40634967,0.00633319,0.56454804,0.00000000
-4.76338169,2.18449106,0.44194818,1.41728899,0.42602990,0.00660733,0.55644246,0.00000000
-4.75737869,2.23799301,0.45623786,1.45004847,0.44606235,0.00688990,0.55196142,0.00000000
-4.75137569,2.29683649,0.47206133,1.48586460,0.46602133,0.00717520,0.55100999,0.00000000
-4.74537269,2.35978942,0.48907930,1.52404903,0.48547055,0.00745716,0.55346035,0.00000000
-4.73936968,2.42556127,0.50695615,1.56386865,0.50397503,0.00772960,0.55915624,0.00000000
-4.73336668,2.49284299,0.52537004,1.60456805,0.52111338,0.00798639,0.56791744,0.00000000
-4.72736368,2.56034704,0.54402188,1.64539265,0.53649018,0.00822168,0.57954434,0.00000000
-4.72136068,2.62684565,0.56264290,1.68561145,0.54974779,0.00843009,0.59382225,0.00000000
-4.71535768,2.69120561,0.58100028,1.72453837,0.56057708,0.00860690,0.61052536,0.00000000
-4.70935468,2.75241800,0.59890093,1.76155108,0.56872668,0.00874816,0.62942041,0.00000000
-4.70335168,2.80962165,0.61619307,1.79610647,0.57401020,0.00885088,0.65026969,0.00000000
-4.69734867,2.86211931,0.63276583,1.82775218,0.57631119,0.00891306,0.67283361,0.00000000
-4.69134567,2.90938621,0.64854683,1.85613375,0.57558555,0.00893375,0.69687268,0.00000000
-4.68534267,2.95107080,0.66349806,1.88099720,0.57186133,0.00891305,0.72214886,0.00000000
-4.67933967,2.98698825,0.67761047,1.90218726,0.56523597,0.00885208,0.74842654,0.00000000
-4.67333667,3.01710737,0.69089749,1.91964159,0.55587111,0.00875287,0.77547302,0.00000000
-4.66733367,3.04153234,0.70338812,1.93338176,0.54398540,0.00861832,0.80305869,0.00000000
-4.66133067,3.06048049,0.71511993,1.94350158,0.52984545,0.00845201,0.83095705,0.00000000
-4.65532766,3.07425780,0.72613254,1.95015390,0.51375573,0.00825808,0.85894460,0.00000000
-4.64932466,3.08323382,0.73646184,1.95353672,0.49604765,0.00804106,0.88680077,0.00000000
-4.64332166,3.08781732,0.74613546,1.95387957,0.47706847,0.00780570,0.91430798,0.00000000
-4.63731866,3.08843429,0.75516960,1.95143093,0.45717061,0.00755687,0.94125181,0.00000000
-4.63131566,3.08550913,0.76356734,1.94644745,0.43670159,0.00729932,0.96742155,0.00000000
-4.62531266,3.07944990,0.77131854,1.93918531,0.41599524,0.00703766,0.99261084,0.00000000
-4.61930965,3.07063798,0.77840117,1.92989410,0.39536429,0.00677617,1.01661869,0.00000000
-4.61330665,3.05942211,0.78478381,1.91881317,0.37509447,0.00651875,1.03925079,0.00000000
-4.60730365,3.04611660,0.79042912,1.90617028,0.35544038,0.00626888,1.06032097,0.00000000
-4.60130065,3.03100298,0.79529791,1.89218224,0.33662285,0.00602955,1.07965305,0.00000000
-4.59529765,3.01433441,0.79935341,1.87705711,0.31882781,0.00580326,1.09708280,0.00000000
-4.58929465,2.99634186,0.80256544,1.86099728,0.30220645,0.00559205,1.11246020,0.00000000
-4.58329165,2.97724116,0.80491399,1.84420300,0.28687627,0.00539746,1.12565191,0.00000000
-4.57728864,2.95723999,0.80639218,1.82687571,0.27292299,0.00522063,1.13654389,0.00000000
-4.57128564,2.93654398,0.80700814,1.80922075,0.26040282,0.00506228,1.14504432,0.00000000
-4.56528264,2.91536148,0.80678584,1.79144911,0.24934495,0.00492281,1.15108659,0.00000000
-4.55927964,2.89390637,0.80576478,1.77377783,0.23975396,0.00480229,1.15463243,0.00000000
-4.55327664,2.87239892,0.80399866,1.75642921,0.23161214,0.00470052,1.15567509,0.00000000
-4.54727364,2.85106460,0.80155304,1.73962855,0.22488142,0.00461710,1.15424232,0.00000000
-4.54127064,2.83013116,0.79850235,1.72360086,0.21950499,0.00455141,1.15039922,0.00000000
-4.53526763,2.80982428,0.79492644,1.70856659,0.21540869,0.00450267,1.14425052,0.00000000
-4.52926463,2.79036218,0.79090678,1.69473670,0.21250206,0.00446996,1.13594219,0.00000000
-4.52326163,2.77194985,0.78652291,1.68230758,0.21067936,0.00445224,1.12566215,0.00000000
-4.51725863,2.75477320,0.78184900,1.67145584,0.20982054,0.00444836,1.11363973,0.00000000
-4.51125563,2.73899365,0.77695106,1.66233357,0.20979240,0.00445707,1.10014376,0.00000000
-4.50525263,2.72474345,0.77188472,1.65506411,0.21045007,0.00447705,1.08547907,0.00000000
-4.49924962,2.71212201,0.76669377,1.64973852,0.21163880,0.00450692,1.06998123,0.00000000
-4.49324662,2.70119313,0.76140951,1.64641290,0.21319629,0.00454524,1.05400957,0.00000000
-4.48724362,2.69198341,0.75605082,1.64510647,0.21495551,0.00459054,1.03793850,0.00000000
-4.48124062,2.68448138,0.75062486,1.64580048,0.21674791,0.00464135,1.02214724,0.00000000
-4.47523762,2.67863737,0.74512832,1.64843764,0.21840714,0.00469617,1.00700838,0.00000000
-4.46923462,2.67436378,0.73954899,1.65292214,0.21977289,0.00475356,0.99287545,0.00000000
-4.46323162,2.67153546,0.73386757,1.65911996,0.22069504,0.00481210,0.98007019,0.00000000
-4.45722861,2.66999012,0.72805936,1.66685948,0.22103755,0.00487044,0.96886987,0.00000000
-4.45122561,2.66952848,0.72209595,1.67593216,0.22068222,0.00492729,0.95949539,0.00000000
-4.44522261,2.66991421,0.71594649,1.68609346,0.21953195,0.00498146,0.95210066,0.00000000
-4.43921961,2.67087369,0.70957872,1.69706379,0.21751339,0.00503186,0.94676391,0.00000000
-4.43321661,2.67209563,0.70295948,1.70852987,0.21457878,0.00507748,0.94348146,0.00000000
-4.42721361,2.67323106,0.69605492,1.72014636,0.21070701,0.00511743,0.94216423,0.00000000
-4.42121061,2.67389379,0.68883032,1.73153821,0.20590358,0.00515090,0.94263758,0.00000000
-4.41520760,2.67366175,0.68124971,1.74230376,0.20019975,0.00517718,0.94464437,0.00000000
-4.40920460,2.67207971,0.67327530,1.75201891,0.19365073,0.00519564,0.94785141,0.00000000
-4.40320160,2.66866352,0.66486700,1.76024234,0.18633302,0.00520573,0.95185912,0.00000000
-4.39719860,2.66290636,0.65598206,1.76652218,0.17834115,0.00520695,0.95621408,0.00000000
-4.39119560,2.65428681,0.64657493,1.77040377,0.16978378,0.00519887,0.96042390,0.00000000
-4.38519260,2.64227910,0.63659763,1.77143878,0.16077960,0.00518110,0.96397402,0.00000000
-4.37918959,2.62636506,0.62600043,1.76919525,0.15145299,0.00515330,0.96634553,0.00000000
-4.37318659,2.60604765,0.61473311,1.76326839,0.14192981,0.00511517,0.96703341,0.00000000
-4.36718359,2.58086546,0.60274659,1.75329168,0.13233336,0.00506647,0.96556430,0.00000000
-4.36118059,2.55040769,0.58999499,1.73894793,0.12278081,0.00500699,0.96151308,0.00000000
-4.35517759,2.51432886,0.57643799,1.71997965,0.11338012,0.00493662,0.95451761,0.00000000
-4.34917459,2.47236254,0.56204329,1.69619838,0.10422757,0.00485528,0.94429090,0.00000000
-4.34317159,2.42433342,0.54678915,1.66749240,0.09540593,0.00476300,0.93063033,0.00000000
-4.33716858,2.37016699,0.53066665,1.63383246,0.08698340,0.00465990,0.91342357,0.00000000
-4.33116558,2.30989641,0.51368179,1.59527513,0.07901309,0.00454620,0.89265101,0.00000000
-4.32516258,2.24366604,0.49585696,1.55196368,0.07153323,0.00442224,0.86838473,0.00000000
-4.31915958,2.17173141,0.47723199,1.50412620,0.06456780,0.00428847,0.84078416,0.00000000
-4.31315658,2.09445569,0.45786447,1.45207123,0.05812767,0.00414548,0.81008877,0.00000000
-4.30715358,2.01230260,0.43782941,1.39618089,0.05221204,0.00399397,0.77660826,0.00000000
