energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-3.47873937,5.48008532,0.01224263,0.92030798,1.20383504,2.12975903,1.98163322,0.97345693,2.75394861,0.00000000
-3.47273637,5.52064617,0.01226181,0.95503835,1.22516375,2.11830056,2.05011608,1.00206007,2.74449498,0.00000000
-3.46673337,5.55654509,0.01228952,0.98994902,1.24700948,2.10303023,2.11959696,1.03081773,2.73168831,0.00000000
-3.46073037,5.58671742,0.01232293,1.02462665,1.26908407,2.08373640,2.18919652,1.05936580,2.71527256,0.00000000
-3.45472736,5.61016042,0.01235900,1.05867228,1.29107936,2.06023841,2.25805493,1.08735156,2.69501582,0.00000000
-3.44872436,5.62597270,0.01239463,1.09171035,1.31267540,2.03240281,2.32535276,1.11444140,2.67072560,0.00000000
-3.44272136,5.63339092,0.01242684,1.12339662,1.33354874,2.00015897,2.39033000,1.14032739,2.64226371,0.00000000
-3.43671836,5.63182214,0.01245291,1.15342492,1.35338089,1.96351304,2.45230245,1.16473277,2.60955974,0.00000000
-3.43071536,5.62087006,0.01247051,1.18153239,1.37186630,1.92255922,2.51067509,1.18741614,2.57262222,0.00000000
-3.42471236,5.60035386,0.01247776,1.20750324,1.38871986,1.87748779,2.56495214,1.20817431,2.53154690,0.00000000
-3.41870935,5.57031882,0.01247337,1.23117102,1.40368354,1.82858892,2.61474375,1.22684389,2.48652145,0.00000000
-3.41270635,5.53103824,0.01245663,1.25241940,1.41653215,1.77625231,2.65976929,1.24330174,2.43782635,0.00000000
-3.40670335,5.48300669,0.01242743,1.27118163,1.42707800,1.72096213,2.69985740,1.25746440,2.38583185,0.00000000
-3.40070035,5.42692513,0.01238625,1.28743872,1.43517443,1.66328780,2.73494318,1.26928662,2.33099112,0.00000000
-3.39469735,5.36367872,0.01233411,1.30121676,1.44071822,1.60387078,2.76506271,1.27875941,2.27382999,0.00000000
-3.38869435,5.29430851,0.01227248,1.31258321,1.44365091,1.54340808,2.79034542,1.28590746,2.21493378,0.00000000
-3.38269135,5.21997855,0.01220319,1.32164269,1.44395901,1.48263335,2.81100462,1.29078640,2.15493204,0.00000000
-3.37668834,5.14193997,0.01212834,1.32853221,1.44167330,1.42229652,2.82732669,1.29347982,2.09448182,0.00000000
-3.37068534,5.06149365,0.01205016,1.33341601,1.43686726,1.36314285,2.83965915,1.29409630,2.03425056,0.00000000
-3.36468234,4.97995324,0.01197090,1.33648027,1.42965478,1.30589271,2.84839814,1.29276640,1.97489921,0.00000000
-3.35867934,4.89860995,0.01189272,1.33792759,1.42018732,1.25122273,2.85397542,1.28963966,1.91706663,0.00000000
-3.35267634,4.81870052,0.01181755,1.33797146,1.40865061,1.19974944,2.85684540,1.28488168,1.86135579,0.00000000
-3.34667334,4.74137952,0.01174707,1.33683073,1.39526113,1.15201596,2.85747223,1.27867110,1.80832245,0.00000000
-3.34067034,4.66769682,0.01168258,1.33472421,1.38026248,1.10848233,2.85631748,1.27119665,1.75846671,0.00000000
-3.33466733,4.59858082,0.01162496,1.33186542,1.36392173,1.06951979,2.85382838,1.26265407,1.71222769,0.00000000
-3.32866433,4.53482787,0.01157470,1.32845761,1.34652603,1.03540900,2.85042709,1.25324296,1.66998133,0.00000000
-3.32266133,4.47709776,0.01153184,1.32468914,1.32837944,1.00634225,2.84650125,1.24316362,1.63204138,0.00000000
-3.31665833,4.42591515,0.01149604,1.32072942,1.30980001,0.98242926,2.84239589,1.23261382,1.59866307,0.00000000
-3.31065533,4.38167636,0.01146662,1.31672541,1.29111734,0.96370596,2.83840714,1.22178553,1.57004915,0.00000000
-3.30465233,4.34466091,0.01144265,1.31279887,1.27267040,0.95014587,2.83477782,1.21086187,1.54635784,0.00000000
-3.29864932,4.31504677,0.01142302,1.30904448,1.25480554,0.94167308,2.83169507,1.20001409,1.52771178,0.00000000
-3.29264632,4.29292830,0.01140654,1.30552890,1.23787464,0.93817627,2.82929006,1.18939887,1.51420760,0.00000000
-3.28664332,4.27833573,0.01139205,1.30229077,1.22223320,0.93952265,2.82763979,1.17915593,1.50592509,0.00000000
-3.28064032,4.27125470,0.01137852,1.29934176,1.20823810,0.94557137,2.82677084,1.16940602,1.50293544,0.00000000
-3.27463732,4.27164492,0.01136515,1.29666851,1.19624477,0.95618530,2.82666476,1.16024942,1.50530782,0.00000000
-3.26863432,4.27945638,0.01135140,1.29423548,1.18660367,0.97124081,2.82726495,1.15176477,1.51311370,0.00000000
-3.26263132,4.29464224,0.01133714,1.29198844,1.17965571,0.99063478,2.82848447,1.14400857,1.52642853,0.00000000
-3.25662831,4.31716738,0.01132259,1.28985859,1.17572654,1.01428862,2.83021435,1.13701497,1.54533035,0.00000000
-3.25062531,4.34701191,0.01130838,1.28776693,1.17511956,1.04214901,2.83233209,1.13079617,1.56989542,0.00000000
-3.24462231,4.38416928,0.01129556,1.28562880,1.17810773,1.07418527,2.83470971,1.12534303,1.60019064,0.00000000
-3.23861931,4.42863898,0.01128550,1.28335836,1.18492421,1.11038357,2.83722105,1.12062630,1.63626333,0.00000000
-3.23261631,4.48041398,0.01127986,1.28087270,1.19575213,1.15073812,2.83974806,1.11659793,1.67812857,0.00000000
-3.22661331,4.53946369,0.01128052,1.27809558,1.21071387,1.19524000,2.84218569,1.11319290,1.72575496,0.00000000
-3.22061031,4.60571341,0.01128947,1.27496058,1.22986017,1.24386397,2.84444543,1.11033121,1.77904930,0.00000000
-3.21460730,4.67902138,0.01130869,1.27141361,1.25315990,1.29655411,2.84645750,1.10792021,1.83784146,0.00000000
-3.20860430,4.75915513,0.01134006,1.26741471,1.28049087,1.35320898,2.84817177,1.10585718,1.90187001,0.00000000
-3.20260130,4.84576859,0.01138523,1.26293929,1.31163246,1.41366716,2.84955765,1.10403221,1.97076991,0.00000000
-3.19659830,4.93838169,0.01144554,1.25797869,1.34626073,1.47769389,2.85060329,1.10233130,2.04406304,0.00000000
-3.19059530,5.03636404,0.01152193,1.25254023,1.38394657,1.54496976,2.85131441,1.10063978,2.12115242,0.00000000
-3.18459230,5.13892423,0.01161485,1.24664691,1.42415730,1.61508196,2.85171302,1.09884584,2.20132091,0.00000000
-3.17858929,5.24510576,0.01172425,1.24033675,1.46626225,1.68751894,2.85183648,1.09684426,2.28373483,0.00000000
-3.17258629,5.35379069,0.01184953,1.23366196,1.50954233,1.76166882,2.85173694,1.09454019,2.36745282,0.00000000
-3.16658329,5.46371130,0.01198955,1.22668790,1.55320363,1.83682195,2.85148150,1.09185284,2.45143987,0.00000000
-3.16058029,5.57346993,0.01214269,1.21949210,1.59639486,1.91217785,2.85115294,1.08871893,2.53458640,0.00000000
-3.15457729,5.68156639,0.01230686,1.21216308,1.63822801,1.98685642,2.85085099,1.08509583,2.61573179,0.00000000
-3.14857429,5.78643225,0.01247960,1.20479915,1.67780184,2.05991327,2.85069404,1.08096403,2.69369158,0.00000000
-3.14257129,5.88647061,0.01265820,1.19750714,1.71422713,2.13035883,2.85082081,1.07632900,2.76728745,0.00000000
-3.13656828,5.98009979,0.01283975,1.19040089,1.74665286,2.19718056,2.85139167,1.07122204,2.83537873,0.00000000
-3.13056528,6.06579891,0.01302131,1.18359947,1.77429224,2.25936764,2.85258931,1.06570018,2.89689420,0.00000000
-3.12456228,6.14215361,0.01320000,1.17722516,1.79644745,2.31593716,2.85461819,1.05984489,2.95086293,0.00000000
-3.11855928,6.20789943,0.01337312,1.17140094,1.81253214,2.36596102,2.85770247,1.05375962,2.99644277,0.00000000
-3.11255628,6.26196122,0.01353824,1.16624761,1.82209050,2.40859227,2.86208224,1.04756622,3.03294527,0.00000000
-3.10655328,6.30348647,0.01369332,1.16188042,1.82481225,2.44309013,2.86800769,1.04140021,3.05985610,0.00000000
-3.10055028,6.33187118,0.01383675,1.15840540,1.82054268,2.46884240,2.87573152,1.03540515,3.07684987,0.00000000
-3.09454727,6.34677702,0.01396740,1.15591530,1.80928737,2.48538465,2.88549947,1.02972634,3.08379897,0.00000000
-3.08854427,6.34813921,0.01408464,1.15448544,1.79121141,2.49241507,2.89753956,1.02450397,3.08077599,0.00000000
-3.08254127,6.33616473,0.01418834,1.15416966,1.76663303,2.48980459,2.91205051,1.01986626,3.06804960,0.00000000
-3.07653827,6.31132131,0.01427880,1.15499647,1.73601199,2.47760179,2.92918992,1.01592280,3.04607439,0.00000000
-3.07053527,6.27431782,0.01435676,1.15696587,1.69993341,2.45603229,2.94906315,1.01275844,3.01547501,0.00000000
-3.06453227,6.22607737,0.01442325,1.16004689,1.65908744,2.42549283,2.97171359,1.01042828,2.97702546,0.00000000
-3.05852926,6.16770453,0.01447953,1.16417633,1.61424612,2.38654015,2.99711528,1.00895378,2.93162459,0.00000000
-3.05252626,6.10044853,0.01452697,1.16925872,1.56623814,2.33987529,3.02516843,1.00832058,2.88026887,0.00000000
-3.04652326,6.02566420,0.01456696,1.17516777,1.51592269,2.28632385,3.05569865,1.00847796,2.82402358,0.00000000
-3.04052026,5.94477270,0.01460080,1.18174941,1.46416361,2.22681318,3.08846010,1.00934027,2.76399376,0.00000000
-3.03451726,5.85922364,0.01462959,1.18882633,1.41180480,2.16234726,3.12314274,1.01079010,2.70129594,0.00000000
-3.02851426,5.77046017,0.01465419,1.19620392,1.35964772,2.09398041,3.15938366,1.01268328,2.63703159,0.00000000
-3.02251126,5.67988820,0.01467514,1.20367747,1.30843207,2.02279075,3.19678167,1.01485537,2.57226330,0.00000000
-3.01650825,5.58885057,0.01469264,1.21104016,1.25881990,1.94985423,3.23491485,1.01712940,2.50799412,0.00000000
-3.01050525,5.49860650,0.01470658,1.21809159,1.21138371,1.87622027,3.27335961,1.01932429,2.44515051,0.00000000
-3.00450225,5.41031620,0.01471652,1.22464624,1.16659878,1.80288957,3.31171040,1.02126372,2.38456901,0.00000000
-2.99849925,5.32503044,0.01472181,1.23054143,1.12483939,1.73079461,3.34959841,1.02278474,2.32698657,0.00000000
-2.99249625,5.24368401,0.01472161,1.23564424,1.08637897,1.66078339,3.38670827,1.02374570,2.27303425,0.00000000
-2.98649325,5.16709237,0.01471503,1.23985693,1.05139359,1.59360649,3.42279106,1.02403300,2.22323389,0.00000000
-2.98049025,5.09595040,0.01470121,1.24312046,1.01996828,1.52990751,3.45767294,1.02356625,2.17799728,0.00000000
-2.97448724,5.03083209,0.01467945,1.24541583,0.99210549,1.47021695,3.49125824,1.02230146,2.13762721,0.00000000
-2.96848424,4.97219037,0.01464928,1.24676298,0.96773517,1.41494921,3.52352681,1.02023214,2.10231996,0.00000000
-2.96248124,4.92035647,0.01461055,1.24721751,0.94672561,1.36440255,3.55452542,1.01738817,2.07216882,0.00000000
-2.95647824,4.87553824,0.01456351,1.24686501,0.92889458,1.31876161,3.58435364,1.01383244,2.04716810,0.00000000
-2.95047524,4.83781750,0.01450883,1.24581359,0.91402017,1.27810221,3.61314509,1.00965557,2.02721762,0.00000000
-2.94447224,4.80714679,0.01444762,1.24418502,0.90185096,1.24239815,3.64104512,1.00496906,2.01212756,0.00000000
-2.93846923,4.78334587,0.01438139,1.24210485,0.89211515,1.21152948,3.66818660,0.99989705,2.00162354,0.00000000
-2.93246623,4.76609911,0.01431199,1.23969246,0.88452858,1.18529221,3.69466539,0.99456758,1.99535233,0.00000000
-2.92646323,4.75495456,0.01424157,1.23705143,0.87880159,1.16340892,3.72051749,0.98910360,1.99288821,0.00000000
-2.92046023,4.74932576,0.01417243,1.23426103,0.87464462,1.14554025,3.74569937,0.98361447,1.99374040,0.00000000
-2.91445723,4.74849737,0.01410693,1.23136943,0.87177292,1.13129681,3.77007338,0.97818841,1.99736168,0.00000000
-2.90845423,4.75163527,0.01404738,1.22838909,0.86991039,1.12025154,3.79339928,0.97288638,2.00315848,0.00000000
-2.90245123,4.75780163,0.01399588,1.22529458,0.86879276,1.11195206,3.81533291,0.96773784,2.01050246,0.00000000
-2.89644822,4.76597523,0.01395427,1.22202318,0.86817041,1.10593293,3.83543227,0.96273851,2.01874369,0.00000000
-2.89044522,4.77507645,0.01392398,1.21847816,0.86781091,1.10172756,3.85317101,0.95785039,2.02722508,0.00000000
-2.88444222,4.78399668,0.01390600,1.21453444,0.86750140,1.09887953,3.86795856,0.95300386,2.03529789,0.00000000
-2.87843922,4.79163056,0.01390084,1.21004646,0.86705093,1.09695298,3.87916586,0.94810179,2.04233782,0.00000000
-2.87243622,4.79691017,0.01390847,1.20485761,0.86629272,1.09554204,3.88615503,0.94302543,2.04776108,0.00000000
-2.86643322,4.79883913,0.01392839,1.19881059,0.86508621,1.09427881,3.88831124,0.93764146,2.05103989,0.00000000
-2.86043022,4.79652518,0.01395964,1.19175805,0.86331891,1.09283992,3.88507470,0.93180994,2.05171662,0.00000000
-2.85442721,4.78920929,0.01400087,1.18357277,0.86090789,1.09095131,3.87597079,0.92539263,2.04941601,0.00000000
-2.84842421,4.77628986,0.01405046,1.17415679,0.85780060,1.08839127,3.86063635,0.91826099,2.04385480,0.00000000
-2.84242121,4.75734057,0.01410653,1.16344867,0.85397514,1.08499165,3.83884055,0.91030363,2.03484828,0.00000000
-2.83641821,4.73212098,0.01416716,1.15142869,0.84943968,1.08063715,3.81049896,0.90143260,2.02231348,0.00000000
-2.83041521,4.70057921,0.01423038,1.13812148,0.84423095,1.07526304,3.77568014,0.89158828,2.00626873,0.00000000
-2.82441221,4.66284675,0.01429436,1.12359593,0.83841198,1.06885116,3.73460427,0.88074257,1.98682962,0.00000000
-2.81840920,4.61922555,0.01435743,1.10796256,0.83206894,1.06142471,3.68763418,0.86890043,1.96420164,0.00000000
-2.81240620,4.57016853,0.01441822,1.09136840,0.82530730,1.05304196,3.63525946,0.85609958,1.93866975,0.00000000
-2.80640320,4.51625438,0.01447567,1.07398984,0.81824757,1.04378922,3.57807470,0.84240856,1.91058553,0.00000000
-2.80040020,4.45815851,0.01452908,1.05602391,0.81102056,1.03377351,3.51675356,0.82792355,1.88035252,0.00000000
-2.79439720,4.39662154,0.01457817,1.03767865,0.80376282,1.02311515,3.45202021,0.81276387,1.84841044,0.00000000
-2.78839420,4.33241747,0.01462307,1.01916303,0.79661214,1.01194071,3.38462016,0.79706697,1.81521921,0.00000000
-2.78239120,4.26632302,0.01466428,1.00067731,0.78970361,1.00037660,3.31529218,0.78098286,1.78124341,0.00000000
-2.77638819,4.19909006,0.01470274,0.98240432,0.78316632,0.98854352,3.24474301,0.76466868,1.74693794,0.00000000
-2.77038519,4.13142228,0.01473970,0.96450210,0.77712095,0.97655202,3.17362637,0.74828362,1.71273550,0.00000000
-2.76438219,4.06395731,0.01477677,0.94709858,0.77167830,0.96449936,3.10252722,0.73198444,1.67903638,0.00000000
-2.75837919,3.99725500,0.01481584,0.93028830,0.76693884,0.95246756,3.03195200,0.71592198,1.64620086,0.00000000
-2.75237619,3.93179207,0.01485903,0.91413152,0.76299314,0.94052282,2.96232513,0.70023859,1.61454443,0.00000000
-2.74637319,3.86796294,0.01490868,0.89865565,0.75992320,0.92871617,2.89399147,0.68506671,1.58433571,0.00000000
-2.74037019,3.80608642,0.01496727,0.88385873,0.75780439,0.91708511,2.82722433,0.67052852,1.55579704,0.00000000
-2.73436718,3.74641711,0.01503739,0.86971489,0.75670777,0.90565621,2.76223789,0.65673644,1.52910722,0.00000000
-2.72836418,3.68916055,0.01512167,0.85618116,0.75670262,0.89444834,2.69920307,0.64379446,1.50440615,0.00000000
-2.72236118,3.63449070,0.01522277,0.84320530,0.75785874,0.88347627,2.63826533,0.63179994,1.48180066,0.00000000
-2.71635818,3.58256828,0.01534332,0.83073413,0.76024841,0.87275440,2.57956316,0.62084561,1.46137102,0.00000000
-2.71035518,3.53355866,0.01548586,0.81872170,0.76394768,0.86230036,2.52324562,0.61102168,1.44317764,0.00000000
-2.70435218,3.48764775,0.01565280,0.80713699,0.76903680,0.85213821,2.46948805,0.60241744,1.42726718,0.00000000
-2.69834917,3.44505494,0.01584639,0.79597044,0.77559980,0.84230104,2.41850448,0.59512257,1.41367787,0.00000000
-2.69234617,3.40604209,0.01606867,0.78523922,0.78372295,0.83283289,2.37055623,0.58922754,1.40244352,0.00000000
-2.68634317,3.37091798,0.01632145,0.77499066,0.79349247,0.82378974,2.32595611,0.58482337,1.39359602,0.00000000
-2.68034017,3.34003800,0.01660623,0.76530395,0.80499132,0.81523969,2.28506792,0.58200041,1.38716631,0.00000000
-2.67433717,3.31379913,0.01692421,0.75628977,0.81829549,0.80726224,2.24830150,0.58084640,1.38318380,0.00000000
-2.66833417,3.29263062,0.01727623,0.74808822,0.83347002,0.79994677,2.21610363,0.58144377,1.38167460,0.00000000
-2.66233117,3.27698111,0.01766280,0.74086484,0.85056500,0.79339041,2.18894543,0.58386640,1.38265865,0.00000000
-2.65632816,3.26730299,0.01808399,0.73480528,0.86961200,0.78769533,2.16730698,0.58817611,1.38614633,0.00000000
-2.65032516,3.26403511,0.01853951,0.73010868,0.89062109,0.78296576,2.15166013,0.59441901,1.39213498,0.00000000
-2.64432216,3.26758494,0.01902864,0.72698025,0.91357894,0.77930490,2.14245045,0.60262204,1.40060565,0.00000000
-2.63831916,3.27831111,0.01955027,0.72562331,0.93844793,0.77681177,2.14007916,0.61278992,1.41152061,0.00000000
-2.63231616,3.29650750,0.02010287,0.72623115,0.96516672,0.77557840,2.14488588,0.62490280,1.42482189,0.00000000
-2.62631316,3.32238946,0.02068455,0.72897916,0.99365197,0.77568728,2.15713300,0.63891457,1.44043106,0.00000000
-2.62031016,3.35608283,0.02129302,0.73401732,1.02380129,0.77720917,2.17699216,0.65475217,1.45825030,0.00000000
-2.61430715,3.39761597,0.02192568,0.74146349,1.05549723,0.78020149,2.20453311,0.67231583,1.47816473,0.00000000
-2.60830415,3.44691503,0.02257962,0.75139761,1.08861186,0.78470700,2.23971535,0.69148020,1.50004582,0.00000000
-2.60230115,3.50380203,0.02325166,0.76385694,1.12301166,0.79075297,2.28238242,0.71209634,1.52375540,0.00000000
-2.59629815,3.56799565,0.02393845,0.77883247,1.15856231,0.79835059,2.33225884,0.73399440,1.54915007,0.00000000
-2.59029515,3.63911402,0.02463644,0.79626659,1.19513281,0.80749467,2.38894950,0.75698683,1.57608540,0.00000000
-2.58429215,3.71667923,0.02534203,0.81605190,1.23259866,0.81816333,2.45194128,0.78087194,1.60441941,0.00000000
-2.57828914,3.80012273,0.02605158,0.83803140,1.27084371,0.83031782,2.52060669,0.80543758,1.63401508,0.00000000
-2.57228614,3.88879147,0.02676147,0.86199980,1.30976036,0.84390231,2.59420939,0.83046486,1.66474143,0.00000000
-2.56628314,3.98195428,0.02746821,0.88770607,1.34924813,0.85884352,2.67191136,0.85573162,1.69647292,0.00000000
-2.56028014,4.07880852,0.02816844,0.91485720,1.38921062,0.87505044,2.75278184,0.88101573,1.72908736,0.00000000
-2.55427714,4.17848693,0.02885903,0.94312307,1.42955091,0.89241395,2.83580801,0.90609802,1.76246211,0.00000000
-2.54827414,4.28006508,0.02953709,0.97214247,1.47016603,0.91080673,2.91990750,0.93076493,1.79646925,0.00000000
-2.54227114,4.38256963,0.03020001,1.00153011,1.51094070,0.93008324,3.00394298,0.95481091,1.83096985,0.00000000
-2.53626813,4.48498806,0.03084550,1.03088469,1.55174113,0.95008032,3.08673886,0.97804059,1.86580811,0.00000000
-2.53026513,4.58628023,0.03147154,1.05979765,1.59240940,0.97061825,3.16710032,1.00027090,1.90080590,0.00000000
-2.52426213,4.68539223,0.03207645,1.08786274,1.63275907,0.99150257,3.24383450,1.02133319,1.93575844,0.00000000
-2.51825913,4.78127286,0.03265881,1.11468596,1.67257270,1.01252678,3.31577385,1.04107538,1.97043165,0.00000000
-2.51225613,4.87289269,0.03321742,1.13989560,1.71160166,1.03347591,3.38180115,1.05936427,2.00456171,0.00000000
-2.50625313,4.95926564,0.03375133,1.16315225,1.74956858,1.05413101,3.44087572,1.07608795,2.03785730,0.00000000
-2.50025013,5.03947252,0.03425969,1.18415818,1.78617268,1.07427449,3.49206006,1.09115833,2.07000454,0.00000000
-2.49424712,5.11268583,0.03474178,1.20266584,1.82109789,1.09369610,3.53454596,1.10451359,2.10067469,0.00000000
-2.48824412,5.17819473,0.03519692,1.21848506,1.85402334,1.11219943,3.56767899,1.11612051,2.12953436,0.00000000
-2.48224112,5.23542907,0.03562439,1.23148864,1.88463605,1.12960863,3.59098035,1.12597647,2.15625776,0.00000000
-2.47623812,5.28398111,0.03602345,1.24161596,1.91264483,1.14577491,3.60416479,1.13411091,2.18054025,0.00000000
-2.47023512,5.32362355,0.03639324,1.24887439,1.93779482,1.16058264,3.60715368,1.14058613,2.20211259,0.00000000
-2.46423212,5.35432268,0.03673278,1.25333850,1.95988157,1.17395461,3.60008224,1.14549718,2.22075477,0.00000000
-2.45822911,5.37624566,0.03704093,1.25514689,1.97876396,1.18585609,3.58330041,1.14897078,2.23630868,0.00000000
-2.45222611,5.38976088,0.03731640,1.25449692,1.99437482,1.19629742,3.55736699,1.15116323,2.24868871,0.00000000
-2.44622311,5.39543130,0.03755774,1.25163743,2.00672860,1.20533494,3.52303697,1.15225717,2.25788947,0.00000000
-2.44022011,5.39400042,0.03776333,1.24685995,2.01592537,1.21307004,3.48124254,1.15245744,2.26399001,0.00000000
-2.43421711,5.38637143,0.03793143,1.24048874,2.02215075,1.21964631,3.43306842,1.15198602,2.26715421,0.00000000
-2.42821411,5.37358015,0.03806019,1.23287013,2.02567149,1.22524482,3.37972241,1.15107630,2.26762697,0.00000000
-2.42221111,5.35676284,0.03814768,1.22436179,2.02682680,1.23007771,3.32250254,1.14996690,2.26572645,0.00000000
-2.41620810,5.33712029,0.03819192,1.21532227,2.02601569,1.23438016,3.26276205,1.14889533,2.26183250,0.00000000
-2.41020510,5.31587956,0.03819096,1.20610140,2.02368092,1.23840131,3.20187363,1.14809155,2.25637188,0.00000000
-2.40420210,5.29425507,0.03814285,1.19703181,2.02029021,1.24239431,3.14119448,1.14777205,2.24980084,0.00000000
-2.39819910,5.27341060,0.03804576,1.18842197,2.01631575,1.24660591,3.08203320,1.14813419,2.24258606,0.00000000
-2.39219610,5.25442359,0.03789800,1.18055065,2.01221292,1.25126626,3.02561984,1.14935132,2.23518472,0.00000000
-2.38619310,5.23825314,0.03769808,1.17366313,2.00839939,1.25657905,2.97307989,1.15156866,2.22802482,0.00000000
-2.38019010,5.22571268,0.03744474,1.16796885,2.00523562,1.26271271,2.92541273,1.15489991,2.22148655,0.00000000
-2.37418709,5.21744815,0.03713706,1.16364037,2.00300777,1.26979285,2.88347492,1.15942478,2.21588570,0.00000000
-2.36818409,5.21392223,0.03677447,1.16081342,2.00191391,1.27789638,2.84796837,1.16518727,2.21145982,0.00000000
-2.36218109,5.21540474,0.03635686,1.15958776,2.00205418,1.28704754,2.81943318,1.17219465,2.20835788,0.00000000
-2.35617809,5.22196935,0.03588461,1.16002843,2.00342542,1.29721596,2.79824478,1.18041718,2.20663368,0.00000000
-2.35017509,5.23349630,0.03535865,1.16216723,2.00592064,1.30831692,2.78461496,1.18978841,2.20624354,0.00000000
-2.34417209,5.24968075,0.03478055,1.16600422,2.00933317,1.32021372,2.77859606,1.20020604,2.20704812,0.00000000
-2.33816908,5.27004629,0.03415254,1.17150892,2.01336547,1.33272210,2.78008805,1.21153333,2.20881850,0.00000000
-2.33216608,5.29396300,0.03347756,1.17862138,2.01764214,1.34561650,2.78884766,1.22360111,2.21124606,0.00000000
-2.32616308,5.32066939,0.03275926,1.18725290,2.02172659,1.35863789,2.80449932,1.23621029,2.21395590,0.00000000
-2.32016008,5.34929757,0.03200204,1.19728667,2.02514049,1.37150287,2.82654756,1.24913515,2.21652312,0.00000000
-2.31415708,5.37890086,0.03121102,1.20857844,2.02738540,1.38391367,2.85439046,1.26212725,2.21849139,0.00000000
-2.30815408,5.40848331,0.03039197,1.22095730,2.02796538,1.39556853,2.88733412,1.27492017,2.21939304,0.00000000
-2.30215108,5.43703005,0.02955129,1.23422699,2.02640986,1.40617221,2.92460801,1.28723497,2.21876984,0.00000000
-2.29614807,5.46353807,0.02869589,1.24816776,2.02229560,1.41544603,2.96538113,1.29878656,2.21619377,0.00000000
-2.29014507,5.48704629,0.02783307,1.26253903,2.01526710,1.42313721,3.00877892,1.30929069,2.21128677,0.00000000
-2.28414207,5.50666441,0.02697042,1.27708292,2.00505429,1.42902699,3.05390082,1.31847160,2.20373883,0.00000000
-2.27813907,5.52159938,0.02611562,1.29152875,1.99148714,1.43293734,3.09983846,1.32607003,2.19332371,0.00000000
-2.27213607,5.53117898,0.02527632,1.30559830,1.97450631,1.43473595,3.14569408,1.33185145,2.17991139,0.00000000
-2.26613307,5.53487155,0.02445991,1.31901190,1.95416950,1.43433944,3.19059916,1.33561407,2.16347706,0.00000000
-2.26013007,5.53230117,0.02367342,1.33149500,1.93065332,1.43171457,3.23373259,1.33719642,2.14410582,0.00000000
-2.25412706,5.52325780,0.02292331,1.34278511,1.90425042,1.42687766,3.27433832,1.33648403,2.12199324,0.00000000
-2.24812406,5.50770182,0.02221532,1.35263861,1.87536195,1.41989212,3.31174158,1.33341498,2.09744122,0.00000000
-2.24212106,5.48576289,0.02155440,1.36083739,1.84448580,1.41086445,3.34536355,1.32798391,2.07084961,0.00000000
-2.23611806,5.45773291,0.02094453,1.36719481,1.81220069,1.39993877,3.37473371,1.32024428,2.04270358,0.00000000
-2.23011506,5.42405348,0.02038873,1.37156077,1.77914709,1.38729041,3.39949941,1.31030866,2.01355719,0.00000000
-2.22411206,5.38529824,0.01988897,1.37382580,1.74600519,1.37311861,3.41943241,1.29834700,1.98401395,0.00000000
-2.21810905,5.34215065,0.01944622,1.37392372,1.71347123,1.35763894,3.43443173,1.28458277,1.95470478,0.00000000
-2.21210605,5.29537835,0.01906043,1.37183306,1.68223269,1.34107560,3.44452293,1.26928719,1.92626454,0.00000000
-2.20610305,5.24580482,0.01873063,1.36757701,1.65294351,1.32365397,3.44985336,1.25277162,1.89930787,0.00000000
-2.20010005,5.19427972,0.01845501,1.36122200,1.62620024,1.30559371,3.45068372,1.23537846,1.87440545,0.00000000
-2.19409705,5.14164888,0.01823103,1.35287490,1.60252008,1.28710265,3.44737577,1.21747077,1.85206162,0.00000000
-2.18809405,5.08872526,0.01805553,1.34267917,1.58232166,1.26837160,3.44037682,1.19942119,1.83269434,0.00000000
-2.18209105,5.03626186,0.01792490,1.33080982,1.56590942,1.24957015,3.43020117,1.18160031,1.81661829,0.00000000
-2.17608804,4.98492757,0.01783514,1.31746768,1.55346218,1.23084367,3.41740920,1.16436516,1.80403196,0.00000000
-2.17008504,4.93528678,0.01778209,1.30287288,1.54502633,1.21231126,3.40258478,1.14804811,1.79500917,0.00000000
-2.16408204,4.88778339,0.01776146,1.28725808,1.54051416,1.19406480,3.38631171,1.13294658,1.78949547,0.00000000
-2.15807904,4.84272949,0.01776899,1.27086130,1.53970719,1.17616891,3.36915003,1.11931394,1.78730950,0.00000000
-2.15207604,4.80029915,0.01780056,1.25391889,1.54226445,1.15866162,3.35161311,1.10735190,1.78814940,0.00000000
-2.14607304,4.76052706,0.01785223,1.23665854,1.54773553,1.14155580,3.33414632,1.09720465,1.79160376,0.00000000
-2.14007004,4.72331204,0.01792032,1.21929278,1.55557760,1.12484098,3.31710817,1.08895489,1.79716682,0.00000000
-2.13406703,4.68842495,0.01800151,1.20201296,1.56517597,1.10848566,3.30075473,1.08262196,1.80425725,0.00000000
-2.12806403,4.65552058,0.01809281,1.18498393,1.57586715,1.09243979,3.28522788,1.07816194,1.81223952,0.00000000
-2.12206103,4.62415296,0.01819168,1.16833960,1.58696344,1.07663752,3.27054810,1.07546989,1.82044716,0.00000000
-2.11605803,4.59379334,0.01829598,1.15217942,1.59777815,1.06100000,3.25661208,1.07438404,1.82820684,0.00000000
