energy_ev,total_up,S_s_up,S_p_up,Si_p_up,Si_d_up,Ta_p_up,Ta_d_up
-5.36968484,4.66158574,0.05045054,2.58022962,0.75761364,0.00000000,2.50503469,1.78873265
-5.36368184,4.65458955,0.04865011,2.57189056,0.75000643,0.00000000,2.48578647,1.76637828
-5.35767884,4.65270978,0.04725759,2.56084112,0.74776364,0.00000000,2.46612255,1.74844766
-5.35167584,4.65470035,0.04622422,2.54693140,0.75042134,0.00000000,2.44571708,1.73464557
-5.34567284,4.65931755,0.04549911,2.53008665,0.75744986,0.00000000,2.42430065,1.72463131
-5.33966983,4.66536512,0.04503081,2.51031486,0.76827119,0.00000000,2.40167448,1.71803447
-5.33366683,4.67173303,0.04476873,2.48771071,0.78227567,0.00000000,2.37772047,1.71446901
-5.32766383,4.67742904,0.04466443,2.46245549,0.79883758,0.00000000,2.35240702,1.71354518
-5.32166083,4.68160205,0.04467260,2.43481314,0.81732931,0.00000000,2.32579045,1.71487915
-5.31565783,4.68355730,0.04475199,2.40512275,0.83713402,0.00000000,2.29801230,1.71810019
-5.30965483,4.68276325,0.04486599,2.37378768,0.85765642,0.00000000,2.26929266,1.72285556
-5.30365183,4.67885088,0.04498311,2.34126210,0.87833198,0.00000000,2.23992029,1.72881335
-5.29764882,4.67160604,0.04507715,2.30803551,0.89863432,0.00000000,2.21023987,1.73566344
-5.29164582,4.66095603,0.04512732,2.27461585,0.91808109,0.00000000,2.18063721,1.74311718
-5.28564282,4.64695159,0.04511810,2.24151224,0.93623831,0.00000000,2.15152315,1.75090600
-5.27963982,4.62974556,0.04503899,2.20921777,0.95272355,0.00000000,2.12331677,1.75877941
-5.27363682,4.60956977,0.04488415,2.17819328,0.96720791,0.00000000,2.09642873,1.76650291
-5.26763382,4.58671126,0.04465193,2.14885259,0.97941710,0.00000000,2.07124536,1.77385589
-5.26163082,4.56148926,0.04434440,2.12154988,0.98913180,0.00000000,2.04811397,1.78063001
-5.25562781,4.53423393,0.04396671,2.09656947,0.99618730,0.00000000,2.02733017,1.78662820
-5.24962481,4.50526777,0.04352661,2.07411840,1.00047267,0.00000000,2.00912724,1.79166432
-5.24362181,4.47489047,0.04303384,2.05432206,1.00192944,0.00000000,1.99366824,1.79556361
-5.23761881,4.44336764,0.04249960,2.03722283,1.00054991,0.00000000,1.98104079,1.79816390
-5.23161581,4.41092370,0.04193609,2.02278175,0.99637498,0.00000000,1.97125486,1.79931754
-5.22561281,4.37773897,0.04135604,2.01088316,0.98949167,0.00000000,1.96424346,1.79889385
-5.21960980,4.34395073,0.04077234,2.00134194,0.98003016,0.00000000,1.95986624,1.79678202
-5.21360680,4.30965796,0.04019775,1.99391329,0.96816041,0.00000000,1.95791585,1.79289428
-5.20760380,4.27492914,0.03964462,1.98830438,0.95408831,0.00000000,1.95812682,1.78716916
-5.20160080,4.23981255,0.03912470,1.98418769,0.93805136,0.00000000,1.96018657,1.77957466
-5.19559780,4.20434813,0.03864899,1.98121545,0.92031389,0.00000000,1.96374824,1.77011115
-5.18959480,4.16858028,0.03822761,1.97903464,0.90116179,0.00000000,1.96844482,1.75881387
-5.18359180,4.13257047,0.03786975,1.97730201,0.88089685,0.00000000,1.97390401,1.74575481
-5.17758879,4.09640905,0.03758359,1.97569866,0.85983079,0.00000000,1.97976329,1.73104382
-5.17158579,4.06022536,0.03737622,1.97394337,0.83827904,0.00000000,1.98568455,1.71482889
-5.16558279,4.02419537,0.03725359,1.97180451,0.81655433,0.00000000,1.99136770,1.69729544
-5.15957979,3.98854641,0.03722048,1.96910966,0.79496037,0.00000000,1.99656262,1.67866444
-5.15357679,3.95355849,0.03728035,1.96575286,0.77378563,0.00000000,2.00107902,1.65918943
-5.14757379,3.91956199,0.03743532,1.96169892,0.75329746,0.00000000,2.00479370,1.63915235
-5.14157079,3.88693173,0.03768604,1.95698481,0.73373661,0.00000000,2.00765486,1.61885819
-5.13556778,3.85607758,0.03803159,1.95171785,0.71531246,0.00000000,2.00968338,1.59862856
-5.12956478,3.82743201,0.03846938,1.94607086,0.69819894,0.00000000,2.01097079,1.57879426
-5.12356178,3.80143512,0.03899508,1.94027454,0.68253146,0.00000000,2.01167432,1.55968714
-5.11755878,3.77851796,0.03960254,1.93460723,0.66840472,0.00000000,2.01200905,1.54163142
-5.11155578,3.75908495,0.04028378,1.92938266,0.65587179,0.00000000,2.01223762,1.52493471
-5.10555278,3.74349631,0.04102900,1.92493617,0.64494427,0.00000000,2.01265808,1.50987925
-5.09954977,3.73205148,0.04182665,1.92160999,0.63559366,0.00000000,2.01359043,1.49671355
-5.09354677,3.72497443,0.04266355,1.91973833,0.62775396,0.00000000,2.01536244,1.48564485
-5.08754377,3.72240170,0.04352512,1.91963275,0.62132537,0.00000000,2.01829556,1.47683280
-5.08154077,3.72437376,0.04439561,1.92156871,0.61617908,0.00000000,2.02269154,1.47038456
-5.07553777,3.73083036,0.04525846,1.92577355,0.61216288,0.00000000,2.02882028,1.46635162
-5.06953477,3.74160991,0.04609665,1.93241665,0.60910757,0.00000000,2.03690953,1.46472859
-5.06353177,3.75645321,0.04689319,1.94160195,0.60683384,0.00000000,2.04713679,1.46545382
-5.05752876,3.77501118,0.04763151,1.95336315,0.60515947,0.00000000,2.05962371,1.46841213
-5.05152576,3.79685635,0.04829602,1.96766171,0.60390651,0.00000000,2.07443309,1.47343929
-5.04552276,3.82149741,0.04887256,1.98438762,0.60290821,0.00000000,2.09156845,1.48032821
-5.03951976,3.84839624,0.04934890,2.00336278,0.60201547,0.00000000,2.11097607,1.48883652
-5.03351676,3.87698656,0.04971512,2.02434690,0.60110246,0.00000000,2.13254924,1.49869524
-5.02751376,3.90669321,0.04996406,2.04704533,0.60007137,0.00000000,2.15613423,1.50961806
-5.02151076,3.93695140,0.05009156,2.07111873,0.59885581,0.00000000,2.18153777,1.52131102
-5.01550775,3.96722481,0.05009669,2.09619393,0.59742303,0.00000000,2.20853536,1.53348195
-5.00950475,3.99702188,0.04998185,2.12187562,0.59577461,0.00000000,2.23687999,1.54584950
-5.00350175,4.02590969,0.04975279,2.14775837,0.59394573,0.00000000,2.26631084,1.55815127
-4.99749875,4.05352467,0.04941845,2.17343855,0.59200302,0.00000000,2.29656149,1.57015079
-4.99149575,4.07957996,0.04899077,2.19852572,0.59004097,0.00000000,2.32736729,1.58164314
-4.98549275,4.10386911,0.04848428,2.22265310,0.58817719,0.00000000,2.35847150,1.59245891
-4.97948974,4.12626610,0.04791569,2.24548680,0.58654655,0.00000000,2.38963025,1.60246667
-4.97348674,4.14672175,0.04730334,2.26673361,0.58529461,0.00000000,2.42061591,1.61157357
-4.96748374,4.16525693,0.04666658,2.28614709,0.58457042,0.00000000,2.45121910,1.61972453
-4.96148074,4.18195290,0.04602513,2.30353186,0.58451910,0.00000000,2.48124938,1.62689975
-4.95547774,4.19693926,0.04539835,2.31874604,0.58527456,0.00000000,2.51053468,1.63311110
-4.94947474,4.21038033,0.04480459,2.33170187,0.58695250,0.00000000,2.53891983,1.63839729
-4.94347174,4.22246046,0.04426050,2.34236455,0.58964416,0.00000000,2.56626433,1.64281841
-4.93746873,4.23336903,0.04378045,2.35074943,0.59341107,0.00000000,2.59243977,1.64644982
-4.93146573,4.24328592,0.04337597,2.35691765,0.59828093,0.00000000,2.61732697,1.64937602
-4.92546273,4.25236798,0.04305529,2.36097052,0.60424510,0.00000000,2.64081330,1.65168452
-4.91945973,4.26073713,0.04282308,2.36304271,0.61125754,0.00000000,2.66279015,1.65346024
-4.91345673,4.26847066,0.04268022,2.36329455,0.61923551,0.00000000,2.68315083,1.65478050
-4.90745373,4.27559386,0.04262375,2.36190362,0.62806210,0.00000000,2.70178882,1.65571096
-4.90145073,4.28207558,0.04264698,2.35905588,0.63759032,0.00000000,2.71859659,1.65630258
-4.89544772,4.28782643,0.04273974,2.35493649,0.64764887,0.00000000,2.73346462,1.65658982
-4.88944472,4.29270000,0.04288870,2.34972072,0.65804934,0.00000000,2.74628091,1.65659001
-4.88344172,4.29649674,0.04307791,2.34356504,0.66859453,0.00000000,2.75693056,1.65630400
-4.87743872,4.29897037,0.04328937,2.33659879,0.67908766,0.00000000,2.76529558,1.65571799
-4.87143572,4.29983668,0.04350368,2.32891662,0.68934211,0.00000000,2.77125480,1.65480645
-4.86543272,4.29878431,0.04370081,2.32057221,0.69919118,0.00000000,2.77468387,1.65353599
-4.85942971,4.29548714,0.04386079,2.31157340,0.70849767,0.00000000,2.77545550,1.65186998
-4.85342671,4.28961822,0.04396448,2.30187922,0.71716253,0.00000000,2.77344008,1.64977379
-4.84742371,4.28086459,0.04399427,2.29139907,0.72513249,0.00000000,2.76850683,1.64722024
-4.84142071,4.26894289,0.04393476,2.27999444,0.73240599,0.00000000,2.76052574,1.64419529
-4.83541771,4.25361530,0.04377331,2.26748326,0.73903723,0.00000000,2.74937070,1.64070339
-4.82941471,4.23470553,0.04350051,2.25364711,0.74513791,0.00000000,2.73492372,1.63677249
-4.82341171,4.21211434,0.04311059,2.23824123,0.75087653,0.00000000,2.71708077,1.63245826
-4.81740870,4.18583427,0.04260160,2.22100718,0.75647511,0.00000000,2.69575905,1.62784735
-4.81140570,4.15596301,0.04197558,2.20168778,0.76220321,0.00000000,2.67090573,1.62305944
-4.80540270,4.12271489,0.04123851,2.18004397,0.76836944,0.00000000,2.64250787,1.61824785
-4.79939970,4.08642988,0.04040018,2.15587264,0.77531064,0.00000000,2.61060325,1.61359844
-4.79339670,4.04757956,0.03947393,2.12902494,0.78337899,0.00000000,2.57529150,1.60932697
-4.78739370,4.00676947,0.03847631,2.09942391,0.79292756,0.00000000,2.53674487,1.60567449
-4.78139070,3.96473733,0.03742661,2.06708059,0.80429484,0.00000000,2.49521805,1.60290115
-4.77538769,3.92234674,0.03634635,2.03210754,0.81778882,0.00000000,2.45105603,1.60127839
-4.76938469,3.88057619,0.03525870,1.99472897,0.83367141,0.00000000,2.40469954,1.60107971
-4.76338169,3.84050327,0.03418792,1.95528668,0.85214377,0.00000000,2.35668719,1.60257062
-4.75737869,3.80328439,0.03315868,1.91424110,0.87333348,0.00000000,2.30765378,1.60599786
-4.75137569,3.77013031,0.03219549,1.87216724,0.89728408,0.00000000,2.25832464,1.61157870
-4.74537269,3.74227825,0.03132212,1.82974534,0.92394768,0.00000000,2.20950559,1.61949070
-4.73936968,3.72096141,0.03056101,1.78774643,0.95318106,0.00000000,2.16206873,1.62986254
-4.73336668,3.70737688,0.02993282,1.74701317,0.98474572,0.00000000,2.11693447,1.64276648
-4.72736368,3.70265319,0.02945600,1.70843679,1.01831195,0.00000000,2.07505011,1.65821295
-4.72136068,3.70781851,0.02914638,1.67293082,1.05346692,0.00000000,2.03736596,1.67614756
-4.71535768,3.72377073,0.02901695,1.64140290,1.08972656,0.00000000,2.00480961,1.69645086
-4.70935468,3.75125041,0.02907762,1.61472558,1.12655079,0.00000000,1.97825952,1.71894081
-4.70335168,3.79081750,0.02933509,1.59370745,1.16336143,0.00000000,1.95851878,1.74337804
-4.69734867,3.84283244,0.02979283,1.57906564,1.19956207,0.00000000,1.94629013,1.76947346
-4.69134567,3.90744225,0.03045107,1.57140088,1.23455886,0.00000000,1.94215311,1.79689787
-4.68534267,3.98457168,0.03130691,1.57117591,1.26778139,0.00000000,1.94654423,1.82529311
-4.67933967,4.07391974,0.03235444,1.57869815,1.29870258,0.00000000,1.95974085,1.85428395
-4.67333667,4.17496121,0.03358495,1.59410714,1.32685667,0.00000000,1.98184939,1.88349026
-4.66733367,4.28695320,0.03498716,1.61736717,1.35185448,0.00000000,2.01279825,1.91253861
-4.66133067,4.40894629,0.03654748,1.64826528,1.37339528,0.00000000,2.05233569,1.94107295
-4.65532766,4.53980004,0.03825033,1.68641467,1.39127475,0.00000000,2.10003292,1.96876361
-4.64932466,4.67820235,0.04007848,1.73126323,1.40538878,0.00000000,2.15529218,1.99531458
-4.64332166,4.82269265,0.04201336,1.78210703,1.41573317,0.00000000,2.21735975,2.02046862
-4.63731866,4.97168825,0.04403545,1.83810820,1.42239931,0.00000000,2.28534351,2.04401042
-4.63131566,5.12351384,0.04612465,1.89831656,1.42556626,0.00000000,2.35823459,2.06576773
-4.62531266,5.27643354,0.04826068,1.96169449,1.42548994,0.00000000,2.43493255,2.08561084
-4.61930965,5.42868521,0.05042345,2.02714413,1.42248992,0.00000000,2.51427332,2.10345077
-4.61330665,5.57851645,0.05259345,2.09353614,1.41693474,0.00000000,2.59505911,2.11923643
-4.60730365,5.72422159,0.05475212,2.15973918,1.40922647,0.00000000,2.67608931,2.13295136
-4.60130065,5.86417883,0.05688218,2.22464925,1.39978528,0.00000000,2.75619145,2.14461019
-4.59529765,5.99688657,0.05896800,2.28721786,1.38903470,0.00000000,2.83425107,2.15425531
-4.58929465,6.12099774,0.06099583,2.34647842,1.37738808,0.00000000,2.90923959,2.16195379
-4.58329165,6.23535096,0.06295402,2.40156972,1.36523681,0.00000000,2.98023899,2.16779481
-4.57728864,6.33899721,0.06483320,2.45175607,1.35294038,0.00000000,3.04646252,2.17188733
-4.57128564,6.43122072,0.06662633,2.49644321,1.34081859,0.00000000,3.10727057,2.17435823
-4.56528264,6.51155318,0.06832871,2.53518963,1.32914581,0.00000000,3.16218114,2.17535041
-4.55927964,6.57978018,0.06993789,2.56771295,1.31814723,0.00000000,3.21087450,2.17502085
-4.55327664,6.63593943,0.07145348,2.59389105,1.30799693,0.00000000,3.25319195,2.17353833
-4.54727364,6.68031051,0.07287692,2.61375820,1.29881748,0.00000000,3.28912878,2.17108058
-4.54127064,6.71339634,0.07421110,2.62749620,1.29068088,0.00000000,3.31882192,2.16783083
-4.53526763,6.73589709,0.07546005,2.63542106,1.28361059,0.00000000,3.34253285,2.16397355
-4.52926463,6.74867735,0.07662844,2.63796574,1.27758441,0.00000000,3.36062678,2.15968965
-4.52326163,6.75272815,0.07772121,2.63565971,1.27253808,0.00000000,3.37354897,2.15515102
-4.51725863,6.74912537,0.07874310,2.62910615,1.26836942,0.00000000,3.38179959,2.15051481
-4.51125563,6.73898638,0.07969827,2.61895772,1.26494295,0.00000000,3.38590803,2.14591772
-4.50525263,6.72342686,0.08058994,2.60589176,1.26209496,0.00000000,3.38640811,2.14147051
-4.49924962,6.70351971,0.08142013,2.59058608,1.25963892,0.00000000,3.38381504,2.13725330
-4.49324662,6.68025765,0.08218945,2.57369585,1.25737131,0.00000000,3.37860517,2.13331172
-4.48724362,6.65452119,0.08289704,2.55583275,1.25507774,0.00000000,3.37119931,2.12965445
-4.48124062,6.62705303,0.08354055,2.53754683,1.25253930,0.00000000,3.36194997,2.12625213
-4.47523762,6.59843970,0.08411629,2.51931159,1.24953913,0.00000000,3.35113306,2.12303791
-4.46923462,6.56910103,0.08461942,2.50151278,1.24586896,0.00000000,3.33894379,2.11990965
-4.46323162,6.53928723,0.08504424,2.48444106,1.24133562,0.00000000,3.32549694,2.11673358
-4.45722861,6.50908357,0.08538453,2.46828850,1.23576714,0.00000000,3.31083085,2.11334939
-4.45122561,6.47842183,0.08563401,2.45314892,1.22901838,0.00000000,3.29491485,2.10957646
-4.44522261,6.44709759,0.08578671,2.43902183,1.22097594,0.00000000,3.27765943,2.10522093
-4.43921961,6.41479256,0.08583740,2.42581957,1.21156220,0.00000000,3.25892840,2.10008331
-4.43321661,6.38110038,0.08578205,2.41337722,1.20073820,0.00000000,3.23855255,2.09396630
-4.42721361,6.34555493,0.08561814,2.40146480,1.18850542,0.00000000,3.21634385,2.08668250
-4.42121061,6.30765977,0.08534498,2.38980125,1.17490628,0.00000000,3.19210970,2.07806178
-4.41520760,6.26691749,0.08496395,2.37806948,1.16002330,0.00000000,3.16566670,2.06795791
-4.40920460,6.22285798,0.08447864,2.36593198,1.14397716,0.00000000,3.13685320,2.05625456
-4.40320160,6.17506464,0.08389493,2.35304652,1.12692351,0.00000000,3.10554049,2.04287014
-4.39719860,6.12319759,0.08322091,2.33908118,1.10904883,0.00000000,3.07164210,2.02776184
-4.39119560,6.06701347,0.08246680,2.32372841,1.09056552,0.00000000,3.03512120,2.01092839
-4.38519260,6.00638111,0.08164471,2.30671763,1.07170630,0.00000000,2.99599574,1.99241190
-4.37918959,5.94129296,0.08076837,2.28782602,1.05271825,0.00000000,2.95434160,1.97229853
-4.37318659,5.87187202,0.07985275,2.26688724,1.03385670,0.00000000,2.91029349,1.95071827
-4.36718359,5.79837419,0.07891371,2.24379790,1.01537905,0.00000000,2.86404400,1.92784362
-4.36118059,5.72118645,0.07796753,2.21852168,0.99753882,0.00000000,2.81584076,1.90388749
-4.35517759,5.64082077,0.07703046,2.19109115,0.98058003,0.00000000,2.76598213,1.87910014
-4.34917459,5.55790444,0.07611829,2.16160729,0.96473204,0.00000000,2.71481153,1.85376540
-4.34317159,5.47316700,0.07524591,2.13023693,0.95020491,0.00000000,2.66271077,1.82819607
-4.33716858,5.38742445,0.07442691,2.09720823,0.93718536,0.00000000,2.61009266,1.80272874
-4.33116558,5.30156131,0.07367326,2.06280459,0.92583339,0.00000000,2.55739310,1.77771794
-4.32516258,5.21651088,0.07299500,2.02735710,0.91627951,0.00000000,2.50506303,1.75352974
-4.31915958,5.13323450,0.07240003,1.99123597,0.90862262,0.00000000,2.45356030,1.73053494
-4.31315658,5.05270027,0.07189402,1.95484102,0.90292850,0.00000000,2.40334179,1.70910197
-4.30715358,4.97586161,0.07148031,1.91859177,0.89922888,0.00000000,2.35485569,1.68958945
