energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.82591296,1.62736598,-1.46892537,0.00043152,-0.00029129,0.13827978,-0.06761655,0.68328250,-0.85236788,0.21584003,-0.22337978,0.55656591,-0.70770093,0.46027790,-0.23543303,0.82339942,-0.89607841,0.00000000,-0.00000000
-5.81990995,1.58493198,-1.52944289,0.00040925,-0.00027483,0.14074309,-0.07005171,0.64754019,-0.88530844,0.20396108,-0.23328123,0.53486350,-0.73321842,0.45992407,-0.24602954,0.79170972,-0.93290679,0.00000000,-0.00000000
-5.81390695,1.54259981,-1.58608646,0.00038548,-0.00026414,0.14273505,-0.07231645,0.61322448,-0.91602034,0.19221733,-0.24245194,0.51446098,-0.75666180,0.45871268,-0.25614371,0.76098338,-0.96735337,0.00000000,-0.00000000
-5.80790395,1.50094835,-1.63767140,0.00036065,-0.00025803,0.14421967,-0.07437079,0.58078756,-0.94380472,0.18075862,-0.25071460,0.49566395,-0.77747308,0.45662540,-0.26561630,0.73166339,-0.99867609,0.00000000,-0.00000000
-5.80190095,1.46046183,-1.68316804,0.00033519,-0.00025544,0.14517170,-0.07618616,0.55060874,-0.96804700,0.16971628,-0.25791279,0.47872092,-0.79517804,0.45364702,-0.27431326,0.70411449,-1.02622268,0.00000000,-0.00000000
-5.79589795,1.42152496,-1.72173157,0.00030954,-0.00025546,0.14557879,-0.07774683,0.52298821,-0.98823292,0.15920095,-0.26391501,0.46381959,-0.80939995,0.44976923,-0.28213046,0.67861639,-1.04944865,0.00000000,-0.00000000
-5.78989495,1.38442256,-1.75272581,0.00028414,-0.00025729,0.14544341,-0.07905097,0.49814330,-1.00396121,0.14930116,-0.26861792,0.45108494,-0.81986989,0.44499477,-0.28899730,0.65536020,-1.06793172,0.00000000,-0.00000000
-5.78389195,1.34934343,-1.77573998,0.00025942,-0.00026025,0.14478428,-0.08011114,0.47620723,-1.01495251,0.14008271,-0.27194858,0.44057929,-0.82643352,0.43934147,-0.29487920,0.63444813,-1.08138222,0.00000000,-0.00000000
-5.77788894,1.31638812,-1.79059776,0.00023579,-0.00026372,0.14363749,-0.08095428,0.45723014,-1.02105431,0.13158889,-0.27386581,0.43230402,-0.82905383,0.43284633,-0.29977869,0.61589630,-1.08964908,0.00000000,-0.00000000
-5.77188594,1.28557993,-1.79735812,0.00021367,-0.00026721,0.14205695,-0.08162109,0.44118240,-1.02224164,0.12384130,-0.27436037,0.42620304,-0.82780989,0.42556908,-0.30373512,0.59964047,-1.09272106,0.00000000,-0.00000000
-5.76588294,1.25687865,-1.79630797,0.00019344,-0.00027028,0.14011440,-0.08216480,0.42795990,-1.01861360,0.11684142,-0.27345422,0.42216754,-0.82289161,0.41759525,-0.30682292,0.58554428,-1.09072324,0.00000000,-0.00000000
-5.75987994,1.23019606,-1.78794667,0.00017551,-0.00027258,0.13789881,-0.08264939,0.41739120,-1.01038594,0.11057274,-0.27119871,0.42004224,-0.81459063,0.40903841,-0.30914841,0.57340959,-1.08390899,0.00000000,-0.00000000
-5.75387694,1.20541258,-1.77296324,0.00016029,-0.00027382,0.13551521,-0.08314728,0.40924608,-0.99788004,0.10500322,-0.26767196,0.41963249,-0.80328778,0.40004151,-0.31084529,0.56298849,-1.07264757,0.00000000,-0.00000000
-5.74787394,1.18239410,-1.75220682,0.00014823,-0.00027380,0.13308303,-0.08373653,0.40324543,-0.98150866,0.10008825,-0.26297537,0.42071227,-0.78943759,0.39077722,-0.31206890,0.55399639,-1.05740807,0.00000000,-0.00000000
-5.74187094,1.16100823,-1.72665184,0.00013982,-0.00027237,0.13073390,-0.08449768,0.39907194,-0.96175921,0.09577368,-0.25722961,0.42303273,-0.77355041,0.38144697,-0.31298956,0.54612565,-1.03874019,0.00000000,-0.00000000
-5.73586793,1.14113927,-1.69735907,0.00013562,-0.00026943,0.12860903,-0.08551031,0.39638143,-0.93917504,0.09199903,-0.25057018,0.42633101,-0.75617293,0.37227896,-0.31378507,0.53905926,-1.01725271,0.00000000,-0.00000000
-5.72986493,1.12270105,-1.66543420,0.00013629,-0.00026496,0.12685619,-0.08684949,0.39481442,-0.91433559,0.08870058,-0.24314267,0.43033910,-0.73786761,0.36352471,-0.31463276,0.53248403,-0.99359047,0.00000000,-0.00000000
-5.72386193,1.10564734,-1.63198546,0.00014259,-0.00025897,0.12562633,-0.08858215,0.39400761,-0.88783614,0.08581449,-0.23509800,0.43479239,-0.71919221,0.35545456,-0.31570144,0.52610283,-0.96841077,0.00000000,-0.00000000
-5.71785893,1.08997903,-1.59808203,0.00015546,-0.00025154,0.12507001,-0.09076375,0.39360505,-0.86026783,0.08327949,-0.22658782,0.43943785,-0.70067969,0.34835186,-0.31714340,0.51964557,-0.94236004,0.00000000,-0.00000000
-5.71185593,1.07574809,-1.56471480,0.00017596,-0.00024276,0.12533347,-0.09343507,0.39326858,-0.83219864,0.08103945,-0.21776008,0.44404131,-0.68281963,0.34250613,-0.31908703,0.51287847,-0.91605177,0.00000000,-0.00000000
-5.70585293,1.06305788,-1.53276098,0.00020540,-0.00023278,0.12655469,-0.09661960,0.39268735,-0.80415612,0.07904548,-0.20875517,0.44839386,-0.66604159,0.33820518,-0.32163020,0.50561150,-0.89004632,0.00000000,-0.00000000
-5.69984992,1.05206000,-1.50295393,0.00024528,-0.00022176,0.12885928,-0.10032141,0.39158620,-0.77661217,0.07725765,-0.19970248,0.45231707,-0.65070111,0.33572652,-0.32483478,0.49770378,-0.86483351,0.00000000,-0.00000000
-5.69384692,1.04294767,-1.47585924,0.00029734,-0.00020989,0.13235638,-0.10452372,0.38973266,-0.74997063,0.07564625,-0.19071761,0.45566683,-0.63706876,0.33532812,-0.32872261,0.48906682,-0.84081844,0.00000000,-0.00000000
-5.68784392,1.03594591,-1.45185805,0.00036357,-0.00019736,0.13713459,-0.10918834,0.38694235,-0.72455772,0.07419261,-0.18190031,0.45833581,-0.62532263,0.33723888,-0.33327298,0.47966577,-0.81831103,0.00000000,-0.00000000
-5.68184092,1.03129919,-1.43113804,0.00044624,-0.00018438,0.14325809,-0.11425586,0.38308271,-0.70061580,0.07288944,-0.17333306,0.46025429,-0.61554452,0.34164904,-0.33842200,0.46951851,-0.79751962,0.00000000,-0.00000000
-5.67583792,1.02925667,-1.41369250,0.00054786,-0.00017116,0.15076303,-0.11964677,0.37807507,-0.67830044,0.07174063,-0.16508032,0.46138955,-0.60771979,0.34870093,-0.34406376,0.45869289,-0.77854869,0.00000000,-0.00000000
-5.66983492,1.03005612,-1.39932730,0.00067120,-0.00015791,0.15965424,-0.12526347,0.37189477,-0.65768080,0.07076076,-0.15718859,0.46174372,-0.60174095,0.35848034,-0.35005340,0.44730226,-0.76140072,0.00000000,-0.00000000
-5.66383192,1.03390701,-1.38767541,0.00081924,-0.00014484,0.16990256,-0.13099309,0.36456963,-0.63874320,0.06997406,-0.14968691,0.46135026,-0.59741478,0.37100895,-0.35621200,0.43549948,-0.74598202,0.00000000,-0.00000000
-5.65782891,1.04097354,-1.37821835,0.00099514,-0.00013213,0.18144272,-0.13671109,0.35617674,-0.62139760,0.06941298,-0.14258810,0.46026926,-0.59447251,0.38623814,-0.36233307,0.42346970,-0.73211207,0.00000000,-0.00000000
-5.65182591,1.05135869,-1.37031362,0.00120220,-0.00011998,0.19417217,-0.14228548,0.34683758,-0.60548675,0.06911659,-0.13589030,0.45858169,-0.59258286,0.40404459,-0.36819057,0.41142217,-0.71953613,0.00000000,-0.00000000
-5.64582291,1.06508976,-1.36322683,0.00144380,-0.00010858,0.20795078,-0.14758155,0.33671195,-0.59079739,0.06912845,-0.12957908,0.45638305,-0.59136720,0.42422806,-0.37354798,0.39958149,-0.70794025,0.00000000,-0.00000000
-5.63981991,1.08210646,-1.35616730,0.00172328,-0.00009809,0.22260169,-0.15246691,0.32599062,-0.57707322,0.06949450,-0.12362966,0.45377652,-0.59041628,0.44651144,-0.37816823,0.38817837,-0.69696829,0.00000000,-0.00000000
-5.63381691,1.10225209,-1.34832549,0.00204387,-0.00008872,0.23791331,-0.15681672,0.31488719,-0.56402884,0.07026063,-0.11800948,0.45086613,-0.58930789,0.47054349,-0.38182399,0.37744055,-0.68623993,0.00000000,-0.00000000
-5.62781391,1.12526842,-1.33891088,0.00240860,-0.00008065,0.25364264,-0.16051876,0.30362939,-0.55136427,0.07147030,-0.11268074,0.44775018,-0.58762469,0.49590433,-0.38430790,0.36758383,-0.67536917,0.00000000,-0.00000000
-5.62181091,1.15079471,-1.32718858,0.00282016,-0.00007411,0.26951982,-0.16347830,0.29245017,-0.53877939,0.07316209,-0.10760298,0.44451526,-0.58497151,0.52211352,-0.38544244,0.35880386,-0.66398234,0.00000000,-0.00000000
-5.61580790,1.17837107,-1.31251326,0.00328077,-0.00006933,0.28525395,-0.16562249,0.28157883,-0.52598765,0.07536738,-0.10273559,0.44123114,-0.58099145,0.54864091,-0.38508889,0.35126863,-0.65173503,0.00000000,-0.00000000
-5.60980490,1.20744628,-1.29435910,0.00379209,-0.00006661,0.30054001,-0.16690411,0.27123269,-0.51272866,0.07810826,-0.09804005,0.43794689,-0.57538018,0.57491974,-0.38315498,0.34511215,-0.63832718,0.00000000,-0.00000000
-5.60380190,1.23738992,-1.27234456,0.00435506,-0.00006631,0.31506672,-0.16730455,0.26160941,-0.49877905,0.08139565,-0.09348202,0.43468824,-0.56789787,0.60036174,-0.37960114,0.34042947,-0.62351586,0.00000000,-0.00000000
-5.59779890,1.26750836,-1.24625110,0.00496983,-0.00006887,0.32852513,-0.16683583,0.25288036,-0.48396133,0.08522787,-0.08903304,0.43145639,-0.55837837,0.62437376,-0.37444481,0.33727317,-0.60712522,0.00000000,-0.00000000
-5.59179590,1.29706423,-1.21603527,0.00563562,-0.00007481,0.34061757,-0.16554167,0.24518532,-0.46815040,0.08958960,-0.08467191,0.42822839,-0.54673528,0.64637529,-0.36776280,0.33565151,-0.58905331,0.00000000,-0.00000000
-5.58579290,1.32529851,-1.18183385,0.00635068,-0.00008481,0.35106674,-0.16349753,0.23862849,-0.45127765,0.09445136,-0.08038573,0.42495881,-0.53296488,0.66581623,-0.35969160,0.33552823,-0.56927576,0.00000000,-0.00000000
-5.57978989,1.35145446,-1.14396197,0.00711222,-0.00009966,0.35962447,-0.16080958,0.23327618,-0.43333240,0.09976958,-0.07617047,0.42158292,-0.51714575,0.68219417,-0.35042557,0.33682420,-0.54784605,0.00000000,-0.00000000
-5.57378689,1.37480255,-1.10290469,0.00791639,-0.00012034,0.36607980,-0.15761268,0.22915605,-0.41436104,0.10548725,-0.07203125,0.41802084,-0.49943533,0.69507053,-0.34021309,0.33942066,-0.52489281,0.00000000,-0.00000000
-5.56778389,1.39466513,-1.05930237,0.00875832,-0.00014801,0.37026610,-0.15406736,0.22625798,-0.39446379,0.11153518,-0.06798220,0.41418272,-0.48006365,0.70408488,-0.32935093,0.34316409,-0.50061420,0.00000000,-0.00000000
-5.56178089,1.41044022,-1.01393073,0.00963211,-0.00018404,0.37206684,-0.15035602,0.22453642,-0.37378951,0.11783381,-0.06404601,0.40997454,-0.45932452,0.70896671,-0.31817680,0.34787248,-0.47526997,0.00000000,-0.00000000
-5.55577789,1.42162312,-0.96767654,0.01053097,-0.00023005,0.37141973,-0.14667831,0.22391420,-0.35252887,0.12429557,-0.06025322,0.40530421,-0.43756477,0.70954437,-0.30706063,0.35334285,-0.44917143,0.00000000,-0.00000000
-5.54977489,1.42782532,-0.92150989,0.01144733,-0.00028789,0.36831918,-0.14324594,0.22428744,-0.33090622,0.13082772,-0.05664121,0.40008775,-0.41517188,0.70575064,-0.29639463,0.35935962,-0.42267010,0.00000000,-0.00000000
-5.54377189,1.42878967,-0.87645425,0.01237297,-0.00035969,0.36281680,-0.14027695,0.22553145,-0.30917074,0.13733547,-0.05325307,0.39425525,-0.39256069,0.69762479,-0.28658252,0.36570361,-0.39614544,0.00000000,-0.00000000
-5.53776888,1.42440164,-0.83355527,0.01329923,-0.00044784,0.35502005,-0.13798970,0.22750721,-0.28758714,0.14372540,-0.05013627,0.38775632,-0.37015964,0.68531112,-0.27802822,0.37216131,-0.36999228,0.00000000,-0.00000000
-5.53176588,1.41469598,-0.79384951,0.01421719,-0.00055498,0.34508915,-0.13659661,0.23006831,-0.26642642,0.14990891,-0.04734125,0.38056479,-0.34839709,0.66905405,-0.27112433,0.37853395,-0.34460834,0.00000000,-0.00000000
-5.52576288,1.39985875,-0.75833380,0.01511787,-0.00068402,0.33323229,-0.13629788,0.23306786,-0.24595705,0.15580557,-0.04492000,0.37268254,-0.32768816,0.64919013,-0.26624064,0.38464609,-0.32038248,0.00000000,-0.00000000
-5.51975988,1.38022486,-0.72793636,0.01599251,-0.00083807,0.31969953,-0.13727528,0.23636509,-0.22643681,0.16134628,-0.04292455,0.36414235,-0.30842252,0.62613732,-0.26371292,0.39035336,-0.29768384,0.00000000,-0.00000000
-5.51375688,1.35627107,-0.70349009,0.01683269,-0.00102045,0.30477564,-0.13968614,0.23983152,-0.20810570,0.16647602,-0.04140556,0.35500960,-0.29095346,0.60038217,-0.26383233,0.39554892,-0.27685227,0.00000000,-0.00000000
-5.50775388,1.32860506,-0.68570871,0.01763062,-0.00123459,0.28877221,-0.14365776,0.24335619,-0.19117982,0.17115605,-0.04041082,0.34538293,-0.27558847,0.57246544,-0.26683568,0.40016846,-0.25819020,0.00000000,-0.00000000
-5.50175088,1.29795090,-0.67516631,0.01837924,-0.00148400,0.27201943,-0.14928231,0.24684997,-0.17584667,0.17536539,-0.03998394,0.33539378,-0.26258148,0.54296687,-0.27289663,0.40419343,-0.24195608,0.00000000,-0.00000000
-5.49574787,1.26513159,-0.67228044,0.01907242,-0.00177220,0.25485789,-0.15661239,0.25024861,-0.16226153,0.17910172,-0.04016305,0.32520496,-0.25212701,0.51248968,-0.28211825,0.40765243,-0.22835937,0.00000000,-0.00000000
-5.48974487,1.23104933,-0.67729913,0.01970501,-0.00210257,0.23763071,-0.16565738,0.25351459,-0.15054519,0.18238124,-0.04097955,0.31500827,-0.24435599,0.48164553,-0.29452710,0.41062048,-0.21755708,0.00000000,-0.00000000
-5.48374187,1.19666408,-0.69029213,0.02027296,-0.00247834,0.22067630,-0.17638077,0.25663754,-0.14078276,0.18523790,-0.04245700,0.30502134,-0.23933354,0.45104037,-0.31006893,0.41321653,-0.20965181,0.00000000,-0.00000000
-5.47773887,1.16297120,-0.71114635,0.02077330,-0.00290239,0.20432192,-0.18869862,0.25963348,-0.13302351,0.18772175,-0.04461017,0.29548370,-0.23705849,0.42126162,-0.32860638,0.41559889,-0.20469107,0.00000000,-0.00000000
-5.47173587,1.13097875,-0.73956573,0.02120412,-0.00337721,0.18887831,-0.20247917,0.26254267,-0.12728167,0.18989653,-0.04744417,0.28665239,-0.23746452,0.39286714,-0.34991878,0.41795909,-0.20266796,0.00000000,-0.00000000
-5.46573287,1.10168500,-0.77507571,0.02156451,-0.00390473,0.17463527,-0.21754392,0.26542654,-0.12353793,0.19183665,-0.05095378,0.27879700,-0.24042301,0.36637591,-0.37370414,0.42051421,-0.20352284,0.00000000,-0.00000000
-5.45972986,1.07605663,-0.81703217,0.02185447,-0.00448625,0.16185834,-0.23367002,0.26836352,-0.12174167,0.19362374,-0.05512298,0.27219432,-0.24574733,0.34226080,-0.39958363,0.42349812,-0.20714613,0.00000000,-0.00000000
-5.45372686,1.05500807,-0.86463496,0.02207475,-0.00512235,0.15078640,-0.25059426,0.27144430,-0.12181354,0.19534277,-0.05992479,0.26712277,-0.25319844,0.32094310,-0.42710845,0.42715185,-0.21338201,0.00000000,-0.00000000
-5.44772386,1.03938222,-0.91694598,0.02222674,-0.00581275,0.14163016,-0.26801842,0.27476649,-0.12364866,0.19707805,-0.06532128,0.26385652,-0.26249182,0.30278881,-0.45576904,0.43171361,-0.22203293,0.00000000,-0.00000000
-5.44172086,1.02993290,-0.97291138,0.02231227,-0.00655633,0.13457122,-0.28561615,0.27842914,-0.12712002,0.19890926,-0.07126403,0.26265945,-0.27330546,0.28810639,-0.48500677,0.43740878,-0.23286500,0.00000000,-0.00000000
-5.43571786,1.02730904,-1.03138781,0.02233345,-0.00735100,0.12976166,-0.30304103,0.28252721,-0.13208215,0.20090771,-0.07769480,0.26377902,-0.28528872,0.27714570,-0.51422755,0.44444023,-0.24561407,0.00000000,-0.00000000
-5.42971486,1.03204090,-1.09117207,0.02229255,-0.00819375,0.12732380,-0.31993581,0.28714629,-0.13837505,0.20313295,-0.08454668,0.26744001,-0.29807207,0.27009773,-0.54281736,0.45297943,-0.25999256,0.00000000,-0.00000000
-5.42371186,1.04452827,-1.15103355,0.02219185,-0.00908064,0.12735015,-0.33594242,0.29235784,-0.14582828,0.20562990,-0.09174549,0.27383833,-0.31127725,0.26709505,-0.57015902,0.46315850,-0.27569678,0.00000000,-0.00000000
-5.41770885,1.06503073,-1.20974853,0.02203351,-0.01000683,0.12990310,-0.35071252,0.29821504,-0.15426512,0.20842665,-0.09921166,0.28313484,-0.32452788,0.26821231,-0.59564993,0.47506376,-0.29241490,0.00000000,-0.00000000
-5.41170585,1.09366015,-1.26613556,0.02181953,-0.01096667,0.13501459,-0.36391824,0.30474945,-0.16350686,0.21153296,-0.10686222,0.29544947,-0.33745998,0.27346704,-0.61871992,0.48873063,-0.30983517,0.00000000,-0.00000000
-5.40570285,1.13037539,-1.31909052,0.02155173,-0.01195379,0.14268544,-0.37526257,0.31196864,-0.17337700,0.21493957,-0.11461323,0.31085562,-0.34973243,0.28282021,-0.63884883,0.50414042,-0.32765434,0.00000000,-0.00000000
-5.39969985,1.17497939,-1.36762035,0.02123167,-0.01296120,0.15288445,-0.38448923,0.31985485,-0.18370547,0.21861828,-0.12238222,0.32937511,-0.36103680,0.29617674,-0.65558291,0.52121875,-0.34558610,0.00000000,-0.00000000
-5.39369685,1.22711886,-1.41087406,0.02086079,-0.01398142,0.16554741,-0.39139138,0.32836460,-0.19433255,0.22252281,-0.13009074,0.35097390,-0.37110641,0.31338593,-0.66854951,0.53983594,-0.36336910,0.00000000,-0.00000000
-5.38769385,1.28628662,-1.44816986,0.02044043,-0.01500663,0.18057604,-0.39581900,0.33742950,-0.20511264,0.22659037,-0.13766686,0.37555875,-0.37972428,0.33424188,-0.67746945,0.55980914,-0.38077447,0.00000000,-0.00000000
-5.38169085,1.35182700,-1.47901720,0.01997190,-0.01602882,0.19783714,-0.39768446,0.34695796,-0.21591745,0.23074387,-0.14504745,0.40297518,-0.38672968,0.35848421,-0.68216644,0.58090618,-0.39761237,0.00000000,-0.00000000
-5.37568784,1.42294435,-1.50313280,0.01945667,-0.01703987,0.21716208,-0.39696622,0.35683794,-0.22663882,0.23489460,-0.15218021,0.43300678,-0.39202303,0.38579917,-0.68257328,0.60285111,-0.41373737,0.00000000,-0.00000000
-5.36968484,1.49871497,-1.52044984,0.01889645,-0.01803174,0.23834696,-0.39371025,0.36694049,-0.23719069,0.23894541,-0.15902522,0.46537637,-0.39556905,0.41582160,-0.67873438,0.62533110,-0.42905236,0.00000000,-0.00000000
-5.36368184,1.57810256,-1.53111987,0.01829331,-0.01899656,0.26115352,-0.38802946,0.37712404,-0.24751049,0.24279411,-0.16555599,0.49974899,-0.39739789,0.44813790,-0.67080472,0.64800470,-0.44351070,0.00000000,-0.00000000
-5.35767884,1.65997713,-1.53550722,0.01764985,-0.01992668,0.28531117,-0.38010081,0.38723930,-0.25755953,0.24633695,-0.17175994,0.53573685,-0.39760430,0.48229027,-0.65904509,0.67051101,-0.45711650,0.00000000,-0.00000000
-5.35167584,1.74313751,-1.53417609,0.01696926,-0.02081481,0.31052016,-0.37016050,0.39713454,-0.26732257,0.24947226,-0.17763819,0.57290653,-0.39634479,0.51778255,-0.64381398,0.69247979,-0.46992290,0.00000000,-0.00000000
-5.34567284,1.82633698,-1.52787074,0.01625541,-0.02165400,0.33645598,-0.35849732,0.40666111,-0.27680639,0.25210383,-0.18320470,0.61078800,-0.39383291,0.55408756,-0.62555637,0.71354188,-0.48202835,0.00000000,-0.00000000
