energy_ev,total_up,As_p_up,As_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-5.71785893,5.30031312,1.49458798,0.00000000,1.88524739,2.76860373,0.02455776,1.11872146
-5.71185593,5.09298868,1.42969281,0.00000000,1.78044489,2.67028685,0.02391727,1.08556367
-5.70585293,4.89069544,1.36652743,0.00000000,1.68063994,2.57371423,0.02319757,1.05341343
-5.69984992,4.69596794,1.30578481,0.00000000,1.58687361,2.48015302,0.02241488,1.02275931
-5.69384692,4.51110140,1.24808868,0.00000000,1.50001732,2.39077492,0.02158673,0.99403518
-5.68784392,4.33810602,1.19398495,0.00000000,1.42076539,2.30663014,0.02073141,0.96760792
-5.68184092,4.17866681,1.14393434,0.00000000,1.34963131,2.22862312,0.01986738,0.94376689
-5.67583792,4.03411037,1.09830611,0.00000000,1.28694784,2.15749132,0.01901266,0.92271594
-5.66983492,3.90538007,1.05737343,0.00000000,1.23287061,2.09378771,0.01818426,0.90456819
-5.66383192,3.79302089,1.02131035,0.00000000,1.18738520,2.03786807,0.01739762,0.88934400
-5.65782891,3.69717475,0.99019078,0.00000000,1.15031734,1.98988358,0.01666615,0.87697223
-5.65182591,3.61758710,0.96398956,0.00000000,1.12134600,1.94977959,0.01600078,0.86729485
-5.64582291,3.55362504,0.94258573,0.00000000,1.10001913,1.91730052,0.01540972,0.86007487
-5.63981991,3.50430657,0.92576818,0.00000000,1.08577169,1.89200135,0.01489818,0.85500713
-5.63381691,3.46834053,0.91324352,0.00000000,1.07794548,1.87326520,0.01446840,0.85173179
-5.62781391,3.44417599,0.90464612,0.00000000,1.07581048,1.86032675,0.01411956,0.84984972
-5.62181091,3.43005942,0.89955015,0.00000000,1.07858703,1.85230061,0.01384806,0.84893938
-5.61580790,3.42409791,0.89748309,0.00000000,1.08546848,1.84821373,0.01364765,0.84857439
-5.60980490,3.42432593,0.89794063,0.00000000,1.09564363,1.84704065,0.01350990,0.84834096
-5.60380190,3.42877348,0.90040223,0.00000000,1.10831850,1.84774028,0.01342451,0.84785455
-5.59779890,3.43553278,0.90434695,0.00000000,1.12273678,1.84929275,0.01337987,0.84677502
-5.59179590,3.44282133,0.90926904,0.00000000,1.13819851,1.85073494,0.01336357,0.84481952
-5.58579290,3.44903886,0.91469268,0.00000000,1.15407657,1.85119341,0.01336288,0.84177273
-5.57978989,3.45281616,0.92018556,0.00000000,1.16983053,1.84991329,0.01336536,0.83749393
-5.57378689,3.45305430,0.92537067,0.00000000,1.18501764,1.84628226,0.01335929,0.83192069
-5.56778389,3.44895291,0.92993611,0.00000000,1.19930082,1.83984881,0.01333421,0.82506916
-5.56178089,3.44002700,0.93364270,0.00000000,1.21245364,1.83033414,0.01328124,0.81703099
-5.55577789,3.42611220,0.93632906,0.00000000,1.22436219,1.81763752,0.01319348,0.80796711
-5.54977489,3.40735885,0.93791433,0.00000000,1.23502433,1.80183524,0.01306622,0.79809892
-5.54377189,3.38421572,0.93839848,0.00000000,1.24454627,1.78317339,0.01289712,0.78769733
-5.53776888,3.35740483,0.93786036,0.00000000,1.25313697,1.76205516,0.01268626,0.77707022
-5.53176588,3.32788875,0.93645368,0.00000000,1.26110068,1.73902338,0.01243612,0.76654916
-5.52576288,3.29683232,0.93440117,0.00000000,1.26882779,1.71473927,0.01215148,0.75647587
-5.51975988,3.26556033,0.93198719,0.00000000,1.27678458,1.68995837,0.01183925,0.74718925
-5.51375688,3.23551314,0.92954900,0.00000000,1.28550168,1.66550480,0.01150816,0.73901334
-5.50775388,3.20820156,0.92746694,0.00000000,1.29556176,1.64224456,0.01116847,0.73224692
-5.50175088,3.18516244,0.92615371,0.00000000,1.30758622,1.62105907,0.01083163,0.72715483
-5.49574787,3.16791588,0.92604294,0.00000000,1.32222102,1.60281935,0.01050983,0.72396139
-5.48974487,3.15792462,0.92757704,0.00000000,1.34012142,1.58836165,0.01021563,0.72284580
-5.48374187,3.15655619,0.93119464,0.00000000,1.36193562,1.57846475,0.00996149,0.72393957
-5.47773887,3.16504757,0.93731743,0.00000000,1.38828712,1.57382929,0.00975938,0.72732570
-5.47173587,3.18447260,0.94633679,0.00000000,1.41975582,1.57505914,0.00962040,0.73303921
-5.46573287,3.21571172,0.95860008,0.00000000,1.45685779,1.58264488,0.00955434,0.74106881
-5.45972986,3.25942388,0.97439695,0.00000000,1.50002404,1.59694928,0.00956939,0.75135925
-5.45372686,3.31602074,0.99394588,0.00000000,1.54957857,1.61819493,0.00967185,0.76381393
-5.44772386,3.38564307,1.01738126,0.00000000,1.60571645,1.64645374,0.00986587,0.77829752
-5.44172086,3.46813989,1.04474157,0.00000000,1.66848238,1.68163871,0.01015325,0.79463833
-5.43571786,3.56305110,1.07595905,0.00000000,1.73775114,1.72349795,0.01053338,0.81263026
-5.42971486,3.66959435,1.11085151,0.00000000,1.81321058,1.77161139,0.01100310,0.83203435
-5.42371186,3.78665761,1.14911687,0.00000000,1.89434875,1.82539049,0.01155677,0.85257996
-5.41770885,3.91279865,1.19033102,0.00000000,1.98044596,1.88408149,0.01218631,0.87396575
-5.41170585,4.04625282,1.23394949,0.00000000,2.07057325,1.94677264,0.01288137,0.89586078
-5.40570285,4.18495043,1.27931342,0.00000000,2.16359793,2.01240586,0.01362952,0.91790604
-5.39969985,4.32654474,1.32566000,0.00000000,2.25819702,2.07979330,0.01441650,0.93971659
-5.39369685,4.46845118,1.37213751,0.00000000,2.35287883,2.14763878,0.01522661,0.96088486
-5.38769385,4.60789793,1.41782472,0.00000000,2.44601276,2.21456431,0.01604299,0.98098515
-5.38169085,4.74198728,1.46175440,0.00000000,2.53586664,2.27914128,0.01684812,0.99957966
-5.37568784,4.86776670,1.50294003,0.00000000,2.62065086,2.33992579,0.01762423,1.01622603
-5.36968484,4.98230769,1.54040514,0.00000000,2.69856776,2.39549722,0.01835374,1.03048635
-5.36368184,5.08279000,1.57321396,0.00000000,2.76786467,2.44449893,0.01901976,1.04193747
-5.35767884,5.16658817,1.60050233,0.00000000,2.82688851,2.48567972,0.01960651,1.05018232
-5.35167584,5.23135713,1.62150756,0.00000000,2.87413969,2.51793435,0.02009978,1.05486172
-5.34567284,5.27511302,1.63559586,0.00000000,2.90832311,2.54034165,0.02048727,1.05566630
-5.33966983,5.29630591,1.64228623,0.00000000,2.92839387,2.55219838,0.02075897,1.05234784
-5.33366683,5.29388075,1.64126961,0.00000000,2.93359576,2.55304728,0.02090739,1.04472961
-5.32766383,5.26732367,1.63242239,0.00000000,2.92349060,2.54269790,0.02092776,1.03271493
-5.32166083,5.21669119,1.61581367,0.00000000,2.89797720,2.52123915,0.02081813,1.01629366
-5.31565783,5.14262050,1.59170581,0.00000000,2.85729883,2.48904261,0.02057943,0.99554611
-5.30965483,5.04632021,1.56054825,0.00000000,2.80203913,2.44675626,0.02021533,0.97064408
-5.30365183,4.92954139,1.52296484,0.00000000,2.73310626,2.39528881,0.01973218,0.94184893
-5.29764882,4.79453001,1.47973516,0.00000000,2.65170635,2.33578485,0.01913875,0.90950665
-5.29164582,4.64396262,1.43177075,0.00000000,2.55930709,2.26959191,0.01844591,0.87404010
-5.28564282,4.48086783,1.38008708,0.00000000,2.45759345,2.19822068,0.01766637,0.83593868
-5.27963982,4.30853688,1.32577263,0.00000000,2.34841710,2.12329993,0.01681425,0.79574596
-5.27363682,4.13042692,1.26995633,0.00000000,2.23374193,2.04652791,0.01590469,0.75404559
-5.26763382,3.95006109,1.21377459,0.00000000,2.11558783,1.96962244,0.01495347,0.71144623
-5.26163082,3.77092914,1.15833931,0.00000000,1.99597489,1.89427128,0.01397658,0.66856605
-5.25562781,3.59639266,1.10470799,0.00000000,1.87687020,1.82208512,0.01298987,0.62601737
-5.24962481,3.42959824,1.05385708,0.00000000,1.76013914,1.75455468,0.01200869,0.58439199
-5.24362181,3.27340152,1.00665931,0.00000000,1.64750250,1.69301350,0.01104762,0.54424780
-5.23761881,3.13030452,0.96386566,0.00000000,1.54050085,1.63860766,0.01012019,0.50609693
-5.23161581,3.00240775,0.92609240,0.00000000,1.44046679,1.59227324,0.00923870,0.47039587
-5.22561281,2.89137795,0.89381324,0.00000000,1.34850545,1.55472184,0.00841411,0.43753768
-5.21960980,2.79843149,0.86735651,0.00000000,1.26548328,1.52643439,0.00765590,0.40784640
-5.21360680,2.72433279,0.84690708,0.00000000,1.19202458,1.50766263,0.00697206,0.38157356
-5.20760380,2.66940631,0.83251243,0.00000000,1.12851527,1.49843777,0.00636912,0.35889683
-5.20160080,2.63356050,0.82409220,0.00000000,1.07511277,1.49858527,0.00585215,0.33992044
-5.19559780,2.61632126,0.82145053,0.00000000,1.03176111,1.50774441,0.00542485,0.32467729
-5.18959480,2.61687260,0.82429030,0.00000000,0.99820982,1.52539152,0.00508964,0.31313236
-5.18359180,2.63410202,0.83222840,0.00000000,0.97403565,1.55086526,0.00484774,0.30518720
-5.17758879,2.66664807,0.84481148,0.00000000,0.95866594,1.58339278,0.00469928,0.30068527
-5.17158579,2.71294806,0.86153110,0.00000000,0.95140251,1.62211541,0.00464341,0.29941777
-5.16558279,2.77128390,0.88183816,0.00000000,0.95144540,1.66611280,0.00467838,0.30112995
-5.15957979,2.83982482,0.90515575,0.00000000,0.95791570,1.71442486,0.00480160,0.30552751
-5.15357679,2.91666576,0.93089053,0.00000000,0.96987702,1.76607074,0.00500975,0.31228319
-5.14757379,2.99986124,0.95844222,0.00000000,0.98635544,1.82006475,0.00529882,0.32104338
-5.14157079,3.08745435,0.98721143,0.00000000,1.00635764,1.87542918,0.00566413,0.33143472
-5.13556778,3.17750149,1.01660593,0.00000000,1.02888752,1.93120421,0.00610040,0.34307070
-5.12956478,3.26809336,1.04604557,0.00000000,1.05296128,1.98645555,0.00660178,0.35555827
-5.12356178,3.35737308,1.07496637,0.00000000,1.07762124,2.04028021,0.00716187,0.36850443
-5.11755878,3.44355248,1.10282389,0.00000000,1.10194869,2.09181122,0.00777378,0.38152283
-5.11155578,3.52492748,1.12909652,0.00000000,1.12507583,2.14022198,0.00843012,0.39424029
-5.10555278,3.59989334,1.15328881,0.00000000,1.14619711,2.18473084,0.00912309,0.40630327
-5.09954977,3.66696041,1.17493516,0.00000000,1.16457996,2.22460639,0.00984450,0.41738402
-5.09354677,3.72477075,1.19360414,0.00000000,1.17957476,2.25917393,0.01058588,0.42718653
-5.08754377,3.77211560,1.20890328,0.00000000,1.19062418,2.28782311,0.01133851,0.43545186
-5.08154077,3.80795338,1.22048451,0.00000000,1.19727135,2.31001681,0.01209351,0.44196291
-5.07553777,3.83142774,1.22804989,0.00000000,1.19916679,2.32530093,0.01284197,0.44654829
-5.06953477,3.84188467,1.23135750,0.00000000,1.19607365,2.33331463,0.01357503,0.44908523
-5.06353177,3.83888780,1.23022711,0.00000000,1.18787095,2.33380042,0.01428400,0.44950131
-5.05752876,3.82223074,1.22454530,0.00000000,1.17455448,2.32661344,0.01496046,0.44777496
-5.05152576,3.79194537,1.21426962,0.00000000,1.15623516,2.31172919,0.01559639,0.44393462
-5.04552276,3.74830513,1.19943138,0.00000000,1.13313456,2.28924888,0.01618430,0.43805662
-5.03951976,3.69182256,1.18013695,0.00000000,1.10557778,2.25940195,0.01671733,0.43026167
-5.03351676,3.62324044,1.15656701,0.00000000,1.07398347,2.22254502,0.01718937,0.42071027
-5.02751376,3.54351638,1.12897394,0.00000000,1.03885149,2.17915704,0.01759515,0.40959701
-5.02151076,3.45380094,1.09767707,0.00000000,1.00074833,2.12983052,0.01793033,0.39714406
-5.01550775,3.35540971,1.06305589,0.00000000,0.96029096,2.07525870,0.01819160,0.38359410
-5.00950475,3.24979004,1.02554153,0.00000000,0.91812944,2.01621914,0.01837672,0.36920283
-5.00350175,3.13848355,0.98560653,0.00000000,0.87492901,1.95355402,0.01848453,0.35423145
-4.99749875,3.02308559,0.94375348,0.00000000,0.83135235,1.88814794,0.01851501,0.33893932
-4.99149575,2.90520310,0.90050282,0.00000000,0.78804243,1.82090382,0.01846927,0.32357707
-4.98549275,2.78641235,0.85638015,0.00000000,0.74560671,1.75271807,0.01834946,0.30838027
-4.97948974,2.66821816,0.81190378,0.00000000,0.70460314,1.68445574,0.01815874,0.29356407
-4.97348674,2.55201606,0.76757264,0.00000000,0.66552833,1.61692675,0.01790122,0.27931865
-4.96748374,2.43905866,0.72385523,0.00000000,0.62880826,1.55086422,0.01758176,0.26580587
-4.96148074,2.33042756,0.68117982,0.00000000,0.59479170,1.48690561,0.01720592,0.25315690
-4.95547774,2.22701167,0.63992630,0.00000000,0.56374639,1.42557763,0.01677975,0.24147108
-4.94947474,2.12949272,0.60041985,0.00000000,0.53585791,1.36728537,0.01630967,0.23081574
-4.94347174,2.03833820,0.56292661,0.00000000,0.51123124,1.31230617,0.01580225,0.22122710
-4.93746873,1.95380205,0.52765134,0.00000000,0.48989447,1.26078846,0.01526409,0.21271197
-4.93146573,1.87593271,0.49473714,0.00000000,0.47180465,1.21275556,0.01470163,0.20525030
-4.92546273,1.80458811,0.46426708,0.00000000,0.45685514,1.16811424,0.01412104,0.19879828
-4.91945973,1.73945675,0.43626749,0.00000000,0.44488417,1.12666755,0.01352806,0.19329187
-4.91345673,1.68008393,0.41071277,0.00000000,0.43568425,1.08813152,0.01292796,0.18865071
-4.90745373,1.62590180,0.38753140,0.00000000,0.42901171,1.05215469,0.01232544,0.18478204
-4.90145073,1.57626193,0.36661279,0.00000000,0.42459641,1.01833969,0.01172459,0.18158471
-4.89544772,1.53046899,0.34781470,0.00000000,0.42215081,0.98626595,0.01112892,0.17895295
-4.88944472,1.48781400,0.33097087,0.00000000,0.42137846,0.95551229,0.01054137,0.17677990
-4.88344172,1.44760577,0.31589855,0.00000000,0.42198146,0.92567854,0.00996435,0.17496073
-4.87743872,1.40919939,0.30240565,0.00000000,0.42366689,0.89640520,0.00939982,0.17339536
-4.87143572,1.37202049,0.29029730,0.00000000,0.42615192,0.86739018,0.00884935,0.17199058
-4.86543272,1.33558458,0.27938161,0.00000000,0.42916791,0.83840206,0.00831425,0.17066178
-4.85942971,1.29951072,0.26947452,0.00000000,0.43246322,0.80928922,0.00779558,0.16933399
-4.85342671,1.26352943,0.26040365,0.00000000,0.43580509,0.77998470,0.00729432,0.16794258
-4.84742371,1.22748461,0.25201118,0.00000000,0.43898068,0.75050649,0.00681133,0.16643346
-4.84142071,1.19132996,0.24415578,0.00000000,0.44179743,0.72095363,0.00634751,0.16476285
-4.83541771,1.15512030,0.23671360,0.00000000,0.44408299,0.69149830,0.00590373,0.16289683
-4.82941471,1.11899856,0.22957863,0.00000000,0.44568484,0.66237443,0.00548090,0.16081064
-4.82341171,1.08317948,0.22266230,0.00000000,0.44646996,0.63386368,0.00507997,0.15848785
-4.81740870,1.04793087,0.21589270,0.00000000,0.44632440,0.60627933,0.00470187,0.15591949
-4.81140570,1.01355372,0.20921347,0.00000000,0.44515313,0.57994919,0.00434748,0.15310316
-4.80540270,0.98036199,0.20258240,0.00000000,0.44288007,0.55519818,0.00401761,0.15004229
-4.79939970,0.94866333,0.19597013,0.00000000,0.43944829,0.53233163,0.00371292,0.14674539
-4.79339670,0.91874150,0.18935865,0.00000000,0.43482042,0.51161996,0.00343386,0.14322553
-4.78739370,0.89084117,0.18274011,0.00000000,0.42897911,0.49328544,0.00318065,0.13949991
-4.78139070,0.86515594,0.17611555,0.00000000,0.42192751,0.47749165,0.00295323,0.13558958
-4.77538769,0.84181965,0.16949394,0.00000000,0.41368952,0.46433604,0.00275119,0.13151918
-4.76938469,0.82090139,0.16289122,0.00000000,0.40430987,0.45384567,0.00257379,0.12731684
-4.76338169,0.80240420,0.15632955,0.00000000,0.39385370,0.44597649,0.00241996,0.12301406
-4.75737869,0.78626716,0.14983660,0.00000000,0.38240581,0.44061584,0.00228827,0.11864554
-4.75137569,0.77237071,0.14344488,0.00000000,0.37006927,0.43758798,0.00217698,0.11424903
-4.74537269,0.76054461,0.13719104,0.00000000,0.35696357,0.43666236,0.00208409,0.10986504
-4.73936968,0.75057808,0.13111522,0.00000000,0.34322220,0.43756408,0.00200737,0.10553644
-4.73336668,0.74223139,0.12526023,0.00000000,0.32898987,0.43998585,0.00194444,0.10130799
-4.72736368,0.73524830,0.11967070,0.00000000,0.31441925,0.44360110,0.00189282,0.09722564
-4.72136068,0.72936863,0.11439212,0.00000000,0.29966757,0.44807724,0.00184999,0.09333580
-4.71535768,0.72434026,0.10946977,0.00000000,0.28489299,0.45308869,0.00181351,0.08968443
-4.70935468,0.71993005,0.10494755,0.00000000,0.27025111,0.45832888,0.00178102,0.08631606
-4.70335168,0.71593303,0.10086677,0.00000000,0.25589149,0.46352082,0.00175035,0.08327269
-4.69734867,0.71217958,0.09726488,0.00000000,0.24195456,0.46842571,0.00171957,0.08059273
-4.69134567,0.70854017,0.09417415,0.00000000,0.22856879,0.47284924,0.00168701,0.07830986
-4.68534267,0.70492769,0.09162045,0.00000000,0.21584836,0.47664548,0.00165130,0.07645199
-4.67933967,0.70129715,0.08962207,0.00000000,0.20389135,0.47971826,0.00161142,0.07504021
-4.67333667,0.69764328,0.08818868,0.00000000,0.19277842,0.48202014,0.00156667,0.07408801
-4.66733367,0.69399591,0.08732045,0.00000000,0.18257214,0.48354924,0.00151669,0.07360049
-4.66133067,0.69041399,0.08700743,0.00000000,0.17331682,0.48434423,0.00146143,0.07357397
-4.65532766,0.68697853,0.08722918,0.00000000,0.16503892,0.48447805,0.00140116,0.07399568
-4.64932466,0.68378515,0.08795478,0.00000000,0.15774804,0.48405074,0.00133638,0.07484389
-4.64332166,0.68093696,0.08914312,0.00000000,0.15143832,0.48318213,0.00126786,0.07608829
-4.63731866,0.67853824,0.09074371,0.00000000,0.14609040,0.48200469,0.00119654,0.07769069
-4.63131566,0.67668956,0.09269775,0.00000000,0.14167370,0.48065737,0.00112349,0.07960616
-4.62531266,0.67548486,0.09493969,0.00000000,0.13814911,0.47928053,0.00104992,0.08178441
-4.61930965,0.67501054,0.09739922,0.00000000,0.13547186,0.47801252,0.00097707,0.08417157
-4.61330665,0.67534696,0.10000346,0.00000000,0.13359468,0.47698797,0.00090624,0.08671221
-4.60730365,0.67657210,0.10267960,0.00000000,0.13247096,0.47633788,0.00083870,0.08935156
-4.60130065,0.67876716,0.10535759,0.00000000,0.13205789,0.47619130,0.00077569,0.09203788
-4.59529765,0.68202367,0.10797306,0.00000000,0.13231948,0.47667849,0.00071839,0.09472491
-4.58929465,0.68645157,0.11047016,0.00000000,0.13322925,0.47793499,0.00066792,0.09737418
-4.58329165,0.69218738,0.11280429,0.00000000,0.13477252,0.48010629,0.00062530,0.09995722
-4.57728864,0.69940187,0.11494465,0.00000000,0.13694820,0.48335238,0.00059143,0.10245742
-4.57128564,0.70830632,0.11687633,0.00000000,0.13976982,0.48785175,0.00056712,0.10487161
-4.56528264,0.71915665,0.11860211,0.00000000,0.14326594,0.49380423,0.00055306,0.10721103
-4.55927964,0.73225484,0.12014351,0.00000000,0.14747961,0.50143216,0.00054982,0.10950187
-4.55327664,0.74794711,0.12154148,0.00000000,0.15246711,0.51097966,0.00055783,0.11178514
-4.54727364,0.76661852,0.12285626,0.00000000,0.15829576,0.52270951,0.00057740,0.11411600
-4.54127064,0.78868408,0.12416675,0.00000000,0.16504101,0.53689781,0.00060869,0.11656241
-4.53526763,0.81457650,0.12556915,0.00000000,0.17278283,0.55382636,0.00065171,0.11920331
-4.52926463,0.84473088,0.12717516,0.00000000,0.18160162,0.57377307,0.00070631,0.12212624
-4.52326163,0.87956722,0.12910951,0.00000000,0.19157370,0.59700073,0.00077216,0.12542462
-4.51725863,0.91947130,0.13150723,0.00000000,0.20276668,0.62374486,0.00084874,0.12919476
-4.51125563,0.96477514,0.13451048,0.00000000,0.21523500,0.65420100,0.00093535,0.13353265
-4.50525263,1.01573779,0.13826520,0.00000000,0.22901563,0.68851236,0.00103108,0.13853076
-4.49924962,1.07252767,0.14291757,0.00000000,0.24412438,0.72675848,0.00113482,0.14427499
-4.49324662,1.13520732,0.14861039,0.00000000,0.26055289,0.76894540,0.00124524,0.15084171
-4.48724362,1.20372134,0.15547949,0.00000000,0.27826647,0.81499811,0.00136083,0.15829521
-4.48124062,1.27788822,0.16365014,0.00000000,0.29720289,0.86475570,0.00147989,0.16668537
-4.47523762,1.35739649,0.17323356,0.00000000,0.31727215,0.91796932,0.00160057,0.17604591
-4.46923462,1.44180532,0.18432350,0.00000000,0.33835728,0.97430343,0.00172090,0.18639291
-4.46323162,1.53054948,0.19699298,0.00000000,0.36031601,1.03333993,0.00183881,0.19772381
-4.45722861,1.62294845,0.21129114,0.00000000,0.38298331,1.09458530,0.00195220,0.21001679
-4.45122561,1.71821907,0.22724031,0.00000000,0.40617454,1.15748014,0.00205900,0.22323052
-4.44522261,1.81549112,0.24483323,0.00000000,0.42968909,1.22141077,0.00215720,0.23730420
-4.43921961,1.91382507,0.26403063,0.00000000,0.45331440,1.28572241,0.00224492,0.25215786
-4.43321661,2.01223117,0.28475910,0.00000000,0.47682996,1.34973310,0.00232049,0.26769296
-4.42721361,2.10968909,0.30690954,0.00000000,0.50001142,1.41274809,0.00238248,0.28379318
-4.42121061,2.20516745,0.33033618,0.00000000,0.52263437,1.47407396,0.00242977,0.30032538
-4.41520760,2.29764269,0.35485634,0.00000000,0.54447797,1.53303208,0.00246159,0.31714096
-4.40920460,2.38611667,0.38025116,0.00000000,0.56532817,1.58897110,0.00247756,0.33407733
-4.40320160,2.46963305,0.40626740,0.00000000,0.58498060,1.64127815,0.00247772,0.35095981
-4.39719860,2.54729206,0.43262037,0.00000000,0.60324315,1.68938877,0.00246249,0.36760388
-4.39119560,2.61826382,0.45899812,0.00000000,0.61993827,1.73279544,0.00243277,0.38381783
-4.38519260,2.68180035,0.48506699,0.00000000,0.63490500,1.77105482,0.00238983,0.39940584
-4.37918959,2.73724637,0.51047823,0.00000000,0.64800092,1.80379391,0.00233532,0.41417155
-4.37318659,2.78404912,0.53487586,0.00000000,0.65910394,1.83071512,0.00227125,0.42792198
-4.36718359,2.82176719,0.55790534,0.00000000,0.66811400,1.85160055,0.00219988,0.44047176
-4.36118059,2.85007852,0.57922288,0.00000000,0.67495468,1.86631533,0.00212375,0.45164767
-4.35517759,2.86878729,0.59850498,0.00000000,0.67957471,1.87481025,0.00204551,0.46129319
-4.34917459,2.87782954,0.61545786,0.00000000,0.68194921,1.87712346,0.00196793,0.46927287
-4.34317159,2.87727706,0.62982627,0.00000000,0.68208062,1.87338106,0.00189378,0.47547648
-4.33716858,2.86733915,0.64140136,0.00000000,0.67999923,1.86379637,0.00182576,0.47982256
-4.33116558,2.84836164,0.65002712,0.00000000,0.67576306,1.84866769,0.00176646,0.48226123
-4.32516258,2.82082274,0.65560503,0.00000000,0.66945708,1.82837404,0.00171823,0.48277602
-4.31915958,2.78532519,0.65809675,0.00000000,0.66119168,1.80336889,0.00168317,0.48138472
-4.31315658,2.74258452,0.65752458,0.00000000,0.65110027,1.77417143,0.00166302,0.47813890
-4.30715358,2.69341337,0.65396969,0.00000000,0.63933609,1.74135563,0.00165916,0.47312239
