energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.83791896,2.60551079,0.00970336,0.21309005,1.78795623,0.00000000,0.67900355,0.34778679
-5.83191596,2.67863611,0.00925101,0.22220657,1.83607383,0.00000000,0.69605855,0.36200881
-5.82591296,2.75750595,0.00878964,0.23147050,1.88856906,0.00000000,0.71511338,0.37674650
-5.81990995,2.84040971,0.00832530,0.24077209,1.94421964,0.00000000,0.73571682,0.39176832
-5.81390695,2.92556322,0.00786452,0.24999653,2.00174690,0.00000000,0.75739412,0.40683026
-5.80790395,3.01113151,0.00741414,0.25902514,2.05983263,0.00000000,0.77965353,0.42167897
-5.80190095,3.09525537,0.00698102,0.26773698,2.11713880,0.00000000,0.80199365,0.43605565
-5.79589795,3.17608184,0.00657189,0.27601080,2.17232987,0.00000000,0.82391185,0.44970071
-5.78989495,3.25179820,0.00619308,0.28372735,2.22409779,0.00000000,0.84491347,0.46235898
-5.78389195,3.32066877,0.00585038,0.29077193,2.27118881,0.00000000,0.86452173,0.47378549
-5.77788894,3.38107337,0.00554884,0.29703719,2.31243155,0.00000000,0.88228802,0.48375146
-5.77188594,3.43154581,0.00529268,0.30242588,2.34676497,0.00000000,0.89780203,0.49205042
-5.76588294,3.47081069,0.00508510,0.30685356,2.37326511,0.00000000,0.91070149,0.49850396
-5.75987994,3.49781656,0.00492826,0.31025096,2.39116930,0.00000000,0.92068084,0.50296701
-5.75387694,3.51176365,0.00482323,0.31256603,2.39989633,0.00000000,0.92749837,0.50533219
-5.74787394,3.51212438,0.00476993,0.31376532,2.39906157,0.00000000,0.93098151,0.50553313
-5.74187094,3.49865543,0.00476717,0.31383482,2.38848597,0.00000000,0.93102982,0.50354636
-5.73586793,3.47140041,0.00481267,0.31277997,2.36819836,0.00000000,0.92761560,0.49939191
-5.72986493,3.43068279,0.00490315,0.31062507,2.33843083,0.00000000,0.92078191,0.49313223
-5.72386193,3.37708947,0.00503440,0.30741186,2.29960723,0.00000000,0.91063823,0.48486974
-5.71785893,3.31144565,0.00520139,0.30319760,2.25232552,0.00000000,0.89735404,0.47474307
-5.71185593,3.23478253,0.00539845,0.29805258,2.19733477,0.00000000,0.88115052,0.46292207
-5.70585293,3.14829942,0.00561936,0.29205735,2.13550818,0.00000000,0.86229102,0.44960198
-5.69984992,3.05332250,0.00585759,0.28529975,2.06781337,0.00000000,0.84107086,0.43499710
-5.69384692,2.95126223,0.00610646,0.27787190,1.99528168,0.00000000,0.81780685,0.41933413
-5.68784392,2.84357173,0.00635932,0.26986750,1.91897785,0.00000000,0.79282730,0.40284566
-5.68184092,2.73170787,0.00660978,0.26137931,1.83997148,0.00000000,0.76646288,0.38576403
-5.67583792,2.61709685,0.00685188,0.25249712,1.75931149,0.00000000,0.73903873,0.36831587
-5.66983492,2.50110530,0.00708031,0.24330628,1.67800440,0.00000000,0.71086808,0.35071741
-5.66383192,2.38501774,0.00729051,0.23388665,1.59699699,0.00000000,0.68224755,0.33317081
-5.65782891,2.27002038,0.00747888,0.22431219,1.51716341,0.00000000,0.65345408,0.31586144
-5.65182591,2.15719112,0.00764285,0.21465090,1.43929671,0.00000000,0.62474335,0.29895615
-5.64582291,2.04749488,0.00778095,0.20496524,1.36410425,0.00000000,0.59634941,0.28260239
-5.63981991,1.94178327,0.00789285,0.19531271,1.29220624,0.00000000,0.56848534,0.26692810
-5.63381691,1.84079737,0.00797932,0.18574666,1.22413675,0.00000000,0.54134433,0.25204208
-5.62781391,1.74517218,0.00804216,0.17631701,1.16034604,0.00000000,0.51510104,0.23803478
-5.62181091,1.65544167,0.00808410,0.16707096,1.10120363,0.00000000,0.48991280,0.22497929
-5.61580790,1.57204314,0.00810864,0.15805343,1.04700108,0.00000000,0.46592032,0.21293221
-5.60980490,1.49532028,0.00811982,0.14930730,0.99795421,0.00000000,0.44324783,0.20193457
-5.60380190,1.42552422,0.00812205,0.14087330,0.95420408,0.00000000,0.42200245,0.19201240
-5.59779890,1.36281272,0.00811981,0.13278964,0.91581691,0.00000000,0.40227286,0.18317716
-5.59179590,1.30724751,0.00811747,0.12509137,0.88278294,0.00000000,0.38412735,0.17542580
-5.58579290,1.25879035,0.00811898,0.11780956,0.85501454,0.00000000,0.36761147,0.16874082
-5.57978989,1.21729878,0.00812767,0.11097035,0.83234428,0.00000000,0.35274545,0.16309008
-5.57378689,1.18252228,0.00814610,0.10459398,0.81452336,0.00000000,0.33952188,0.15842676
-5.56778389,1.15410004,0.00817583,0.09869392,0.80122122,0.00000000,0.32790370,0.15468937
-5.56178089,1.13156117,0.00821736,0.09327616,0.79202707,0.00000000,0.31782306,0.15180220
-5.55577789,1.11432835,0.00827007,0.08833878,0.78645365,0.00000000,0.30918110,0.14967598
-5.54977489,1.10172541,0.00833222,0.08387182,0.78394390,0.00000000,0.30184897,0.14820923
-5.54377189,1.09298926,0.00840101,0.07985754,0.78388062,0.00000000,0.29567006,0.14728996
-5.53776888,1.08728610,0.00847270,0.07627104,0.78559912,0.00000000,0.29046364,0.14679803
-5.53176588,1.08373178,0.00854279,0.07308124,0.78840268,0.00000000,0.28602960,0.14660796
-5.52576288,1.08141544,0.00860617,0.07025217,0.79158032,0.00000000,0.28215437,0.14659220
-5.51975988,1.07942571,0.00865743,0.06774452,0.79442621,0.00000000,0.27861753,0.14662461
-5.51375688,1.07687826,0.00869104,0.06551741,0.79625998,0.00000000,0.27519896,0.14658423
-5.50775388,1.07294336,0.00870165,0.06353010,0.79644689,0.00000000,0.27168620,0.14635891
-5.50175088,1.06687227,0.00868431,0.06174384,0.79441711,0.00000000,0.26788148,0.14584876
-5.49574787,1.05802101,0.00863471,0.06012344,0.78968293,0.00000000,0.26360834,0.14496930
-5.48974487,1.04587040,0.00854936,0.05863876,0.78185329,0.00000000,0.25871727,0.14365401
-5.48374187,1.03004139,0.00842578,0.05726581,0.77064486,0.00000000,0.25309023,0.14185617
-5.47773887,1.01030489,0.00826256,0.05598751,0.75588907,0.00000000,0.24664385,0.13955006
-5.47173587,0.98658575,0.00805942,0.05479409,0.73753495,0.00000000,0.23933118,0.13673119
-5.46573287,0.95896073,0.00781728,0.05368304,0.71564767,0.00000000,0.23114188,0.13341577
-5.45972986,0.92765073,0.00753812,0.05265865,0.69040290,0.00000000,0.22210099,0.12963933
-5.45372686,0.89300779,0.00722497,0.05173120,0.66207751,0.00000000,0.21226634,0.12545463
-5.44772386,0.85549771,0.00688175,0.05091581,0.63103710,0.00000000,0.20172485,0.12092893
-5.44172086,0.81567922,0.00651310,0.05023100,0.59772112,0.00000000,0.19058782,0.11614072
-5.43571786,0.77418097,0.00612423,0.04969711,0.56262650,0.00000000,0.17898567,0.11117626
-5.42971486,0.73167755,0.00572070,0.04933461,0.52629053,0.00000000,0.16706228,0.10612582
-5.42371186,0.68886576,0.00530823,0.04916246,0.48927399,0.00000000,0.15496926,0.10108008
-5.41770885,0.64644237,0.00489255,0.04919648,0.45214532,0.00000000,0.14286045,0.09612668
-5.41170585,0.60508433,0.00447916,0.04944802,0.41546646,0.00000000,0.13088688,0.09134713
-5.40570285,0.56543243,0.00407326,0.04992282,0.37978111,0.00000000,0.11919235,0.08681425
-5.39969985,0.52807883,0.00367956,0.05062023,0.34560560,0.00000000,0.10790984,0.08259016
-5.39369685,0.49355911,0.00330222,0.05153283,0.31342282,0.00000000,0.09715880,0.07872495
-5.38769385,0.46234866,0.00294478,0.05264641,0.28367904,0.00000000,0.08704340,0.07525601
-5.38169085,0.43486348,0.00261013,0.05394040,0.25678364,0.00000000,0.07765169,0.07220812
-5.37568784,0.41146487,0.00230050,0.05538863,0.23311131,0.00000000,0.06905556,0.06959404
-5.36968484,0.39246741,0.00201748,0.05696054,0.21300644,0.00000000,0.06131160,0.06741577
-5.36368184,0.37814943,0.00176208,0.05862260,0.19678886,0.00000000,0.05446243,0.06566625
-5.35767884,0.36876497,0.00153476,0.06033993,0.18476050,0.00000000,0.04853860,0.06433132
-5.35167584,0.36455627,0.00133553,0.06207809,0.17721227,0.00000000,0.04356074,0.06339200
-5.34567284,0.36576563,0.00116401,0.06380491,0.17443020,0.00000000,0.03954189,0.06282679
-5.33966983,0.37264564,0.00101948,0.06549216,0.17670042,0.00000000,0.03648977,0.06261379
-5.33366683,0.38546666,0.00090101,0.06711709,0.18431222,0.00000000,0.03440884,0.06273281
-5.32766383,0.40452092,0.00080749,0.06866368,0.19755859,0.00000000,0.03330214,0.06316699
-5.32166083,0.43012222,0.00073768,0.07012355,0.21673398,0.00000000,0.03317258,0.06390404
-5.31565783,0.46260109,0.00069030,0.07149640,0.24212880,0.00000000,0.03402385,0.06493703
-5.30965483,0.50229484,0.00066400,0.07279003,0.27402072,0.00000000,0.03586068,0.06626457
-5.30365183,0.54953285,0.00065744,0.07401987,0.31266276,0.00000000,0.03868858,0.06789047
-5.29764882,0.60461718,0.00066928,0.07520801,0.35826848,0.00000000,0.04251297,0.06982290
-5.29164582,0.66779934,0.00069817,0.07638185,0.41099471,0.00000000,0.04733783,0.07207295
-5.28564282,0.73925397,0.00074276,0.07757232,0.47092249,0.00000000,0.05316379,0.07465291
-5.27963982,0.81905074,0.00080165,0.07881186,0.53803715,0.00000000,0.05998599,0.07757413
-5.27363682,0.90712585,0.00087343,0.08013220,0.61220838,0.00000000,0.06779150,0.08084479
-5.26763382,1.00325456,0.00095661,0.08156206,0.69317144,0.00000000,0.07655681,0.08446753
-5.26163082,1.10702666,0.00104960,0.08312500,0.78051080,0.00000000,0.08624515,0.08843725
-5.25562781,1.21782628,0.00115076,0.08483732,0.87364716,0.00000000,0.09680416,0.09273907
-5.24962481,1.33481781,0.00125829,0.08670639,0.97182918,0.00000000,0.10816375,0.09734675
-5.24362181,1.45693927,0.00137031,0.08872934,1.07413076,0.00000000,0.12023458,0.10222153
-5.23761881,1.58290429,0.00148485,0.09089228,1.17945476,0.00000000,0.13290705,0.10731154
-5.23161581,1.71121349,0.00159983,0.09316999,1.28654371,0.00000000,0.14605115,0.11255196
-5.22561281,1.84017562,0.00171313,0.09552634,1.39399772,0.00000000,0.15951706,0.11786575
-5.21960980,1.96793840,0.00182260,0.09791523,1.50029954,0.00000000,0.17313670,0.12316514
-5.21360680,2.09252850,0.00192609,0.10028206,1.60384627,0.00000000,0.18672620,0.12835378
-5.20760380,2.21189946,0.00202156,0.10256580,1.70298695,0.00000000,0.20008924,0.13332939
-5.20160080,2.32398616,0.00210705,0.10470140,1.79606483,0.00000000,0.21302127,0.13798694
-5.19559780,2.42676375,0.00218079,0.10662261,1.88146287,0.00000000,0.22531434,0.14222223
-5.18959480,2.51830891,0.00224123,0.10826495,1.95765070,0.00000000,0.23676262,0.14593555
-5.18359180,2.59686087,0.00228709,0.10956873,2.02323128,0.00000000,0.24716817,0.14903547
-5.17758879,2.66087975,0.00231741,0.11048211,2.07698527,0.00000000,0.25634696,0.15144250
-5.17158579,2.70909966,0.00233158,0.11096390,2.11791122,0.00000000,0.26413474,0.15309242
-5.16558279,2.74057431,0.00232933,0.11098609,2.14525983,0.00000000,0.27039262,0.15393926
-5.15957979,2.75471313,0.00231081,0.11053600,2.15856086,0.00000000,0.27501207,0.15395767
-5.15357679,2.75130636,0.00227651,0.10961800,2.15764138,0.00000000,0.27791919,0.15314471
-5.14757379,2.73053804,0.00222733,0.10825460,2.14263460,0.00000000,0.27907797,0.15152088
-5.14157079,2.69298635,0.00216446,0.10648709,2.11397899,0.00000000,0.27849245,0.14913043
-5.13556778,2.63961138,0.00208942,0.10437557,2.07240761,0.00000000,0.27620770,0.14604094
-5.12956478,2.57173095,0.00200398,0.10199837,2.01892823,0.00000000,0.27230947,0.14234217
-5.12356178,2.49098548,0.00191012,0.09945105,1.95479510,0.00000000,0.26692262,0.13814424
-5.11755878,2.39929347,0.00180996,0.09684475,1.88147356,0.00000000,0.26020827,0.13357523
-5.11155578,2.29879945,0.00170571,0.09430419,1.80059903,0.00000000,0.25235992,0.12877826
-5.10555278,2.19181629,0.00159962,0.09196524,1.71393187,0.00000000,0.24359850,0.12390814
-5.09954977,2.08076422,0.00149391,0.08997207,1.62331000,0.00000000,0.23416662,0.11912779
-5.09354677,1.96810837,0.00139071,0.08847403,1.53060086,0.00000000,0.22432223,0.11460434
-5.08754377,1.85629713,0.00129203,0.08762230,1.43765435,0.00000000,0.21433184,0.11050517
-5.08154077,1.74770285,0.00119973,0.08756621,1.34625819,0.00000000,0.20446356,0.10699389
-5.07553777,1.64456664,0.00111543,0.08844947,1.25809689,0.00000000,0.19498013,0.10422633
-5.06953477,1.54894836,0.00104056,0.09040626,1.17471542,0.00000000,0.18613219,0.10234669
-5.06353177,1.46268286,0.00097628,0.09355719,1.09748817,0.00000000,0.17815190,0.10148376
-5.05752876,1.38734312,0.00092348,0.09800532,1.02759374,0.00000000,0.17124714,0.10174747
-5.05152576,1.32421076,0.00088280,0.10383224,0.96599584,0.00000000,0.16559646,0.10322560
-5.04552276,1.27425411,0.00085460,0.11109436,0.91343024,0.00000000,0.16134472,0.10598098
-5.03951976,1.23811400,0.00083897,0.11981948,0.87039784,0.00000000,0.15859981,0.11004899
-5.03351676,1.21609727,0.00083574,0.13000382,0.83716344,0.00000000,0.15743028,0.11543567
-5.02751376,1.20817781,0.00084450,0.14160975,0.81376012,0.00000000,0.15786406,0.12211637
-5.02151076,1.21400516,0.00086460,0.15456419,0.79999870,0.00000000,0.15988838,0.13003510
-5.01550775,1.23292044,0.00089518,0.16875803,0.79548205,0.00000000,0.16345073,0.13910471
-5.00950475,1.26397944,0.00093518,0.18404668,0.79962383,0.00000000,0.16846104,0.14920791
-5.00350175,1.30598261,0.00098337,0.20025177,0.81167121,0.00000000,0.17479506,0.16019921
-4.99749875,1.35751160,0.00103840,0.21716425,0.83073113,0.00000000,0.18229874,0.17190794
-4.99149575,1.41697178,0.00109879,0.23454886,0.85579974,0.00000000,0.19079369,0.18414212
-4.98549275,1.48264015,0.00116301,0.25214992,0.88579417,0.00000000,0.20008360,0.19669345
-4.97948974,1.55271752,0.00122946,0.26969837,0.91958631,0.00000000,0.20996128,0.20934303
-4.97348674,1.62538387,0.00129658,0.28691991,0.95603747,0.00000000,0.22021640,0.22186792
-4.96748374,1.69885534,0.00136283,0.30354398,0.99403322,0.00000000,0.23064344,0.23404824
-4.96148074,1.77144115,0.00142676,0.31931326,1.03251743,0.00000000,0.24104975,0.24567448
-4.95547774,1.84159839,0.00148705,0.33399333,1.07052415,0.00000000,0.25126331,0.25655497
-4.94947474,1.90798273,0.00154254,0.34738204,1.10720646,0.00000000,0.26113986,0.26652298
-4.94347174,1.96949273,0.00159227,0.35931819,1.14186096,0.00000000,0.27056922,0.27544322
-4.93746873,2.02530588,0.00163549,0.36968906,1.17394684,0.00000000,0.27948019,0.28321742
-4.93146573,2.07490433,0.00167171,0.37843633,1.20309863,0.00000000,0.28784412,0.28978868
-4.92546273,2.11808878,0.00170068,0.38556009,1.22913174,0.00000000,0.29567655,0.29514426
-4.91945973,2.15497950,0.00172243,0.39112062,1.25204056,0.00000000,0.30303698,0.29931675
-4.91345673,2.18600390,0.00173723,0.39523763,1.27198863,0.00000000,0.31002658,0.30238328
-4.90745373,2.21187055,0.00174559,0.39808708,1.28929148,0.00000000,0.31678391,0.30446295
-4.90145073,2.23353068,0.00174822,0.39989542,1.30439246,0.00000000,0.32347859,0.30571233
-4.89544772,2.25212826,0.00174603,0.40093139,1.31783277,0.00000000,0.33030337,0.30631930
-4.88944472,2.26894092,0.00174006,0.40149586,1.33021696,0.00000000,0.33746463,0.30649533
-4.88344172,2.28531418,0.00173144,0.40190981,1.34217556,0.00000000,0.34517199,0.30646670
-4.87743872,2.30259207,0.00172136,0.40250111,1.35432682,0.00000000,0.35362717,0.30646474
-4.87143572,2.32204742,0.00171098,0.40359059,1.36723948,0.00000000,0.36301289,0.30671585
-4.86543272,2.34481533,0.00170146,0.40547797,1.38139868,0.00000000,0.37348218,0.30743146
-4.85942971,2.37183305,0.00169384,0.40842830,1.39717680,0.00000000,0.38514876,0.30879860
-4.85342671,2.40378952,0.00168907,0.41265949,1.41481110,0.00000000,0.39807885,0.31097137
-4.84742371,2.44108703,0.00168794,0.41833151,1.43438928,0.00000000,0.41228503,0.31406378
-4.84142071,2.48381731,0.00169110,0.42553781,1.45584410,0.00000000,0.42772239,0.31814433
-4.83541771,2.53175313,0.00169905,0.43429919,1.47895729,0.00000000,0.44428735,0.32323250
-4.82941471,2.58435613,0.00171212,0.44456074,1.50337275,0.00000000,0.46181911,0.32929740
-4.82341171,2.64080043,0.00173052,0.45619172,1.52861830,0.00000000,0.48010398,0.33625863
-4.81740870,2.70001095,0.00175437,0.46898863,1.55413476,0.00000000,0.49888224,0.34398926
-4.81140570,2.76071437,0.00178371,0.48268132,1.57931079,0.00000000,0.51785742,0.35232095
-4.80540270,2.82150016,0.00181853,0.49694194,1.60352131,0.00000000,0.53670743,0.36105076
-4.79939970,2.88088847,0.00185884,0.51139635,1.62616735,0.00000000,0.55509727,0.36994952
-4.79339670,2.93740129,0.00190471,0.52563764,1.64671483,0.00000000,0.57269251,0.37877136
-4.78739370,2.98963318,0.00195626,0.53924108,1.66472986,0.00000000,0.58917307,0.38726380
-4.78139070,3.03631776,0.00201374,0.55178011,1.67990838,0.00000000,0.60424658,0.39517822
-4.77538769,3.07638666,0.00207752,0.56284248,1.69209819,0.00000000,0.61766061,0.40227995
-4.76938469,3.10901781,0.00214809,0.57204606,1.70131188,0.00000000,0.62921337,0.40835781
-4.76338169,3.13367057,0.00222609,0.57905371,1.70772974,0.00000000,0.63876221,0.41323246
-4.75737869,3.15010630,0.00231226,0.58358648,1.71169222,0.00000000,0.64622952,0.41676342
-4.75137569,3.15839319,0.00240743,0.58543476,1.71368224,0.00000000,0.65160592,0.41885427
-4.74537269,3.15889570,0.00251247,0.58446694,1.71429825,0.00000000,0.65495046,0.41945608
-4.73936968,3.15224935,0.00262825,0.58063522,1.71421942,0.00000000,0.65638797,0.41856881
-4.73336668,3.13932266,0.00275557,0.57397854,1.71416503,0.00000000,0.65610369,0.41624077
-4.72736368,3.12116865,0.00289514,0.56462240,1.71485025,0.00000000,0.65433547,0.41256624
-4.72136068,3.09896881,0.00304748,0.55277583,1.71694097,0.00000000,0.65136411,0.40768145
-4.71535768,3.07397304,0.00321289,0.53872555,1.72101030,0.00000000,0.64750220,0.40175911
-4.70935468,3.04743882,0.00339143,0.52282783,1.72749931,0.00000000,0.64308212,0.39500198
-4.70335168,3.02057316,0.00358284,0.50549821,1.73668441,0.00000000,0.63844380,0.38763559
-4.69734867,2.99448056,0.00378658,0.48719972,1.74865337,0.00000000,0.63392280,0.37990076
-4.69134567,2.97011949,0.00400180,0.46842995,1.76329129,0.00000000,0.62983921,0.37204599
-4.68534267,2.94826961,0.00422735,0.44970763,1.78027780,0.00000000,0.62648789,0.36432029
-4.67933967,2.92951112,0.00446188,0.43155892,1.79909531,0.00000000,0.62413036,0.35696652
-4.67333667,2.91421669,0.00470380,0.41450420,1.81904839,0.00000000,0.62298852,0.35021566
-4.66733367,2.90255577,0.00495143,0.39904544,1.83929287,0.00000000,0.62324040,0.34428197
-4.66133067,2.89451036,0.00520303,0.38565465,1.85887336,0.00000000,0.62501788,0.33935921
-4.65532766,2.88990038,0.00545692,0.37476357,1.87676701,0.00000000,0.62840621,0.33561788
-4.64932466,2.88841653,0.00571151,0.36675481,1.89193122,0.00000000,0.63344520,0.33320347
-4.64332166,2.88965800,0.00596544,0.36195449,1.90335252,0.00000000,0.64013181,0.33223553
-4.63731866,2.89317216,0.00621761,0.36062646,1.91009427,0.00000000,0.64842367,0.33280741
-4.63131566,2.89849351,0.00646723,0.36296809,1.91134037,0.00000000,0.65824339,0.33498654
-4.62531266,2.90517925,0.00671388,0.36910752,1.90643295,0.00000000,0.66948327,0.33881504
-4.61930965,2.91283918,0.00695749,0.37910230,1.89490202,0.00000000,0.68201014,0.34431045
-4.61330665,2.92115838,0.00719838,0.39293945,1.87648576,0.00000000,0.69567009,0.35146654
-4.60730365,2.92991125,0.00743713,0.41053665,1.85114062,0.00000000,0.71029307,0.36025397
-4.60130065,2.93896683,0.00767462,0.43174467,1.81904102,0.00000000,0.72569708,0.37062089
-4.59529765,2.94828532,0.00791186,0.45635092,1.78056894,0.00000000,0.74169224,0.38249342
-4.58929465,2.95790677,0.00814995,0.48408393,1.73629433,0.00000000,0.75808450,0.39577601
-4.58329165,2.96793347,0.00838991,0.51461906,1.68694778,0.00000000,0.77467929,0.41035189
-4.57728864,2.97850763,0.00863262,0.54758506,1.63338705,0.00000000,0.79128520,0.42608370
-4.57128564,2.98978669,0.00887866,0.58257170,1.57655962,0.00000000,0.80771776,0.44281443
-4.56528264,3.00191843,0.00912820,0.61913833,1.51746318,0.00000000,0.82380346,0.46036890
-4.55927964,3.01501813,0.00938092,0.65682344,1.45710646,0.00000000,0.83938411,0.47855587
-4.55327664,3.02914968,0.00963593,0.69515495,1.39647202,0.00000000,0.85432155,0.49717092
-4.54727364,3.04431252,0.00989172,0.73366130,1.33648315,0.00000000,0.86850261,0.51600030
-4.54127064,3.06043542,0.01014614,0.77188308,1.27797600,0.00000000,0.88184431,0.53482550
-4.53526763,3.07737797,0.01039646,0.80938492,1.22167816,0.00000000,0.89429909,0.55342886
-4.52926463,3.09493970,0.01063934,0.84576753,1.16819420,0.00000000,0.90585978,0.57159982
-4.52326163,3.11287651,0.01087099,0.88067929,1.11799851,0.00000000,0.91656410,0.58914174
-4.51725863,3.13092331,0.01108728,0.91382721,1.07143504,0.00000000,0.92649845,0.60587905
-4.51125563,3.14882131,0.01128386,0.94498680,1.02872347,0.00000000,0.93580047,0.62166439
-4.50525263,3.16634814,0.01145633,0.97401024,0.98997088,0.00000000,0.94466027,0.63638542
-4.49924962,3.18334864,0.01160044,1.00083263,0.95518776,0.00000000,0.95331997,0.64997085
-4.49324662,3.19976394,0.01171228,1.02547578,0.92430700,0.00000000,0.96207128,0.66239540
-4.48724362,3.21565670,0.01178840,1.04804915,0.89720469,0.00000000,0.97125110,0.67368326
-4.48124062,3.23123050,0.01182606,1.06874777,0.87372107,0.00000000,0.98123493,0.68390979
-4.47523762,3.24684138,0.01182331,1.08784690,0.85368069,0.00000000,0.99242819,0.69320116
-4.46923462,3.26300049,0.01177914,1.10569343,0.83691040,0.00000000,1.00525564,0.70173180
-4.46323162,3.28036699,0.01169351,1.12269405,0.82325437,0.00000000,1.02014905,0.70971961
-4.45722861,3.29973080,0.01156745,1.13930057,0.81258560,0.00000000,1.03753351,0.71741900
-4.45122561,3.32198598,0.01140302,1.15599278,0.80481322,0.00000000,1.05781282,0.72511187
-4.44522261,3.34809533,0.01120326,1.17325935,0.79988583,0.00000000,1.08135452,0.73309696
-4.43921961,3.37904818,0.01097207,1.19157753,0.79779067,0.00000000,1.10847504,0.74167782
-4.43321661,3.41581300,0.01071416,1.21139249,0.79854922,0.00000000,1.13942565,0.75114998
-4.42721361,3.45928756,0.01043480,1.23309704,0.80220972,0.00000000,1.17437984,0.76178788
-4.42121061,3.51024899,0.01013968,1.25701279,0.80883727,0.00000000,1.21342265,0.77383213
-4.41520760,3.56930657,0.00983469,1.28337343,0.81850247,0.00000000,1.25654252,0.78747763
-4.40920460,3.63685968,0.00952573,1.31231105,0.83126926,0.00000000,1.30362612,0.80286322
-4.40320160,3.71306351,0.00921846,1.34384614,0.84718312,0.00000000,1.35445647,0.82006336
-4.39719860,3.79780423,0.00891816,1.37788181,0.86626013,0.00000000,1.40871459,0.83908218
-4.39119560,3.89068538,0.00862951,1.41420254,0.88847778,0.00000000,1.46598466,0.85985030
-4.38519260,3.99102630,0.00835643,1.45247771,0.91376813,0.00000000,1.52576273,0.88222458
-4.37918959,4.09787293,0.00810202,1.49226971,0.94201351,0.00000000,1.58746854,0.90599081
-4.37318659,4.21002072,0.00786844,1.53304644,0.97304519,0.00000000,1.65046025,0.93086938
-4.36718359,4.32604871,0.00765685,1.57419778,1.00664500,0.00000000,1.71405142,0.95652352
-4.36118059,4.44436325,0.00746749,1.61505522,1.04254953,0.00000000,1.77752953,0.98256990
-4.35517759,4.56324946,0.00729961,1.65491408,1.08045690,0.00000000,1.84017556,1.00859119
-4.34917459,4.68092804,0.00715164,1.69305729,1.12003533,0.00000000,1.90128358,1.03414982
-4.34317159,4.79561489,0.00702126,1.72877981,1.16093305,0.00000000,1.96017969,1.05880267
-4.33716858,4.90558080,0.00690551,1.76141282,1.20278885,0.00000000,2.01623963,1.08211580
-4.33116558,5.00920859,0.00680100,1.79034668,1.24524257,0.00000000,2.06890413,1.10367886
-4.32516258,5.10504523,0.00670400,1.81505177,1.28794488,0.00000000,2.11769166,1.12311849
-4.31915958,5.19184672,0.00661067,1.83509663,1.33056567,0.00000000,2.16220793,1.14011016
-4.31315658,5.26861401,0.00651721,1.85016256,1.37280065,0.00000000,2.20215194,1.15438826
-4.30715358,5.33461858,0.00642001,1.86005442,1.41437571,0.00000000,2.23731834,1.16575383
