energy_ev,total_up,In_p_up,In_d_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-4.30115058,1.68527574,0.10175380,0.00181616,0.02444603,1.15938351,0.80223561,0.76427581
-4.29514757,1.74732752,0.10478201,0.00185500,0.02631832,1.20565674,0.82813258,0.79155315
-4.28914457,1.80547954,0.10747923,0.00188834,0.02822648,1.24890837,0.85200682,0.81691197
-4.28314157,1.85914216,0.10982443,0.00191544,0.03015844,1.28876888,0.87358209,0.84015947
-4.27713857,1.90780369,0.11180285,0.00193571,0.03210101,1.32491529,0.89263047,0.86113363
-4.27113557,1.95102770,0.11340583,0.00194879,0.03403983,1.35706979,0.90897105,0.87970006
-4.26513257,1.98844897,0.11463069,0.00195448,0.03595944,1.38499771,0.92246794,0.89574848
-4.25912956,2.01976890,0.11548054,0.00195273,0.03784329,1.40850495,0.93302785,0.90918892
-4.25312656,2.04475099,0.11596427,0.00194367,0.03967387,1.42743538,0.94059763,0.91994836
-4.24712356,2.06321696,0.11609643,0.00192755,0.04143285,1.44166858,0.94516194,0.92796790
-4.24112056,2.07504394,0.11589734,0.00190471,0.04310127,1.45111824,0.94674136,0.93320086
-4.23511756,2.08016335,0.11539321,0.00187560,0.04465983,1.45573144,0.94539107,0.93561205
-4.22911456,2.07856131,0.11461630,0.00184075,0.04608920,1.45548911,0.94120021,0.93517821
-4.22311156,2.07028095,0.11360516,0.00180071,0.04737042,1.45040753,0.93429187,0.93188980
-4.21710855,2.05542624,0.11240482,0.00175609,0.04848538,1.44054105,0.92482364,0.92575386
-4.21110555,2.03416710,0.11106693,0.00170751,0.04941729,1.42598565,0.91298857,0.91679788
-4.20510255,2.00674521,0.10964975,0.00165561,0.05015124,1.40688317,0.89901637,0.90507438
-4.19909955,1.97348009,0.10821798,0.00160103,0.05067477,1.38342582,0.88317436,0.89066577
-4.19309655,1.93477457,0.10684241,0.00154440,0.05097833,1.35586056,0.86576821,0.87368918
-4.18709355,1.89111911,0.10559918,0.00148636,0.05105589,1.32449279,0.84714180,0.85430077
-4.18109055,1.84309420,0.10456887,0.00142754,0.05090531,1.28968910,0.82767626,0.83269923
-4.17508754,1.79137025,0.10383528,0.00136859,0.05052868,1.25187835,0.80778772,0.80912798
-4.16908454,1.73670457,0.10348386,0.00131014,0.04993261,1.21155097,0.78792370,0.78387586
-4.16308154,1.67993504,0.10359995,0.00125286,0.04912827,1.16925610,0.76855804,0.75727602
-4.15707854,1.62197026,0.10426685,0.00119742,0.04813134,1.12559632,0.75018439,0.72970298
-4.15107554,1.56377637,0.10556368,0.00114448,0.04696182,1.08122004,0.73330821,0.70156773
-4.14507254,1.50636064,0.10756330,0.00109476,0.04564360,1.03681158,0.71843760,0.67331101
-4.13906953,1.45075226,0.11033019,0.00104896,0.04420394,0.99307906,0.70607312,0.64539493
-4.13306653,1.39798093,0.11391849,0.00100779,0.04267281,0.95074057,0.69669680,0.61829320
-4.12706353,1.34905380,0.11837027,0.00097197,0.04108205,0.91050884,0.69076089,0.59248028
-4.12106053,1.30493168,0.12371407,0.00094220,0.03946451,0.87307508,0.68867645,0.56841984
-4.11505753,1.26650520,0.12996373,0.00091914,0.03785311,0.83909238,0.69080232,0.54655294
-4.10905453,1.23457182,0.13711771,0.00090341,0.03627986,0.80915933,0.69743473,0.52728636
-4.10305153,1.20981435,0.14515869,0.00089558,0.03477492,0.78380444,0.70879793,0.51098147
-4.09704852,1.19278187,0.15405359,0.00089611,0.03336576,0.76347175,0.72503597,0.49794414
-4.09104552,1.18387349,0.16375398,0.00090537,0.03207632,0.74850839,0.74620605,0.48841579
-4.08504252,1.18332562,0.17419675,0.00092359,0.03092637,0.73915424,0.77227350,0.48256620
-4.07903952,1.19120307,0.18530505,0.00095087,0.02993101,0.73553430,0.80310843,0.48048806
-4.07303652,1.20739424,0.19698943,0.00098715,0.02910033,0.73765382,0.83848437,0.48219356
-4.06703352,1.23161065,0.20914907,0.00103218,0.02843923,0.74539656,0.87807867,0.48761310
-4.06103052,1.26339069,0.22167308,0.00108554,0.02794748,0.75852611,0.92147485,0.49659613
-4.05502751,1.30210763,0.23444179,0.00114662,0.02761986,0.77669036,0.96816680,0.50891419
-4.04902451,1.34698169,0.24732810,0.00121462,0.02744661,0.79942896,1.01756481,0.52426591
-4.04302151,1.39709585,0.26019865,0.00128856,0.02741388,0.82618359,1.06900344,0.54228398
-4.03701851,1.45141507,0.27291512,0.00136730,0.02750443,0.85631086,1.12175113,0.56254387
-4.03101551,1.50880858,0.28533547,0.00144954,0.02769832,0.88909734,1.17502146,0.58457400
-4.02501251,1.56807457,0.29731522,0.00153387,0.02797374,0.92377647,1.22798605,0.60786709
-4.01900950,1.62796696,0.30870892,0.00161876,0.02830784,0.95954687,1.27978896,0.63189254
-4.01300650,1.68722340,0.31937180,0.00170263,0.02867757,0.99559145,1.32956235,0.65610927
-4.00700350,1.74459399,0.32916155,0.00178389,0.02906046,1.03109695,1.37644329,0.67997885
-4.00100050,1.79886987,0.33794060,0.00186094,0.02943537,1.06527318,1.41959139,0.70297843
-3.99499750,1.84891116,0.34557852,0.00193224,0.02978311,1.09737157,1.45820690,0.72461317
-3.98899450,1.89367307,0.35195482,0.00199634,0.03008701,1.12670228,1.49154881,0.74442774
-3.98299150,1.93222986,0.35696202,0.00205194,0.03033326,1.15264958,1.51895252,0.76201663
-3.97698849,1.96379555,0.36050889,0.00209789,0.03051120,1.17468474,1.53984652,0.77703281
-3.97098549,1.98774089,0.36252372,0.00213323,0.03061344,1.19237626,1.55376742,0.78919456
-3.96498249,2.00360584,0.36295757,0.00215725,0.03063581,1.20539698,1.56037284,0.79829031
-3.95897949,2.01110728,0.36178728,0.00216946,0.03057718,1.21352785,1.55945146,0.80418112
-3.95297649,2.01014147,0.35901802,0.00216961,0.03043922,1.21665830,1.55092993,0.80680099
-3.94697349,2.00078118,0.35468521,0.00215771,0.03022594,1.21478331,1.53487597,0.80615489
-3.94097049,1.98326762,0.34885577,0.00213403,0.02994328,1.20799710,1.51149760,0.80231454
-3.93496748,1.95799741,0.34162829,0.00209904,0.02959856,1.19648416,1.48113822,0.79541236
-3.92896448,1.92550517,0.33313229,0.00205344,0.02919992,1.18050761,1.44426771,0.78563367
-3.92296148,1.88644226,0.32352631,0.00199811,0.02875583,1.16039577,1.40146966,0.77320759
-3.91695848,1.84155279,0.31299487,0.00193408,0.02827450,1.13652740,1.35342523,0.75839701
-3.91095548,1.79164764,0.30174443,0.00186249,0.02776352,1.10931632,1.30089413,0.74148814
-3.90495248,1.73757768,0.28999829,0.00178458,0.02722941,1.07919612,1.24469347,0.72277999
-3.89894947,1.68020727,0.27799070,0.00170159,0.02667737,1.04660556,1.18567528,0.70257431
-3.89294647,1.62038902,0.26596036,0.00161480,0.02611109,1.01197538,1.12470353,0.68116638
-3.88694347,1.55894075,0.25414352,0.00152546,0.02553272,0.97571689,1.06263153,0.65883691
-3.88094047,1.49662550,0.24276688,0.00143473,0.02494285,0.93821282,1.00028055,0.63584543
-3.87493747,1.43413517,0.23204078,0.00134372,0.02434071,0.89981071,0.93842041,0.61242534
-3.86893447,1.37207814,0.22215264,0.00125342,0.02372432,0.86081875,0.87775269,0.58878058
-3.86293147,1.31097115,0.21326116,0.00116470,0.02309088,0.82150424,0.81889706,0.56508407
-3.85692846,1.25123535,0.20549141,0.00107831,0.02243702,0.78209427,0.76238107,0.54147768
-3.85092546,1.19319621,0.19893101,0.00099485,0.02175921,0.74277851,0.70863353,0.51807369
-3.84492246,1.13708711,0.19362760,0.00091483,0.02105410,0.70371342,0.65798151,0.49495728
-3.83891946,1.08305578,0.18958762,0.00083859,0.02031890,0.66502766,0.61065090,0.47219003
-3.83291646,1.03117315,0.18677657,0.00076639,0.01955163,0.62682804,0.56677000,0.44981392
-3.82691346,0.98144397,0.18512065,0.00069837,0.01875139,0.58920559,0.52637607,0.42785560
-3.82091046,0.93381833,0.18450971,0.00063461,0.01791855,0.55224125,0.48942397,0.40633062
-3.81490745,0.88820367,0.18480154,0.00057507,0.01705480,0.51601089,0.45579681,0.38524746
-3.80890445,0.84447657,0.18582713,0.00051970,0.01616319,0.48058922,0.42531765,0.36461101
-3.80290145,0.80249390,0.18739687,0.00046838,0.01524805,0.44605259,0.39776196,0.34442551
-3.79689845,0.76210295,0.18930733,0.00042094,0.01431489,0.41248049,0.37287030,0.32469674
-3.79089545,0.72315035,0.19134847,0.00037723,0.01337018,0.37995580,0.35036062,0.30543357
-3.78489245,0.68548945,0.19331089,0.00033705,0.01242110,0.34856390,0.32993996,0.28664873
-3.77888944,0.64898631,0.19499292,0.00030022,0.01147532,0.31839090,0.31131512,0.26835907
-3.77288644,0.61352417,0.19620724,0.00026654,0.01054066,0.28952112,0.29420202,0.25058523
-3.76688344,0.57900649,0.19678686,0.00023582,0.00962489,0.26203420,0.27833369,0.23335090
-3.76088044,0.54535871,0.19659008,0.00020788,0.00873537,0.23600201,0.26346664,0.21668188
-3.75487744,0.51252892,0.19550446,0.00018255,0.00787890,0.21148574,0.24938565,0.20060490
-3.74887444,0.48048741,0.19344953,0.00015965,0.00706150,0.18853326,0.23590699,0.18514642
-3.74287144,0.44922552,0.19037827,0.00013902,0.00628822,0.16717708,0.22288009,0.17033154
-3.73686843,0.41875370,0.18627719,0.00012052,0.00556313,0.14743287,0.21018791,0.15618291
-3.73086543,0.38909907,0.18116536,0.00010399,0.00488916,0.12929877,0.19774591,0.14271988
-3.72486243,0.36030259,0.17509209,0.00008928,0.00426816,0.11275540,0.18550007,0.12995783
-3.71885943,0.33241596,0.16813377,0.00007627,0.00370095,0.09776652,0.17342402,0.11790769
-3.71285643,0.30549831,0.16038981,0.00006480,0.00318733,0.08428041,0.16151544,0.10657566
-3.70685343,0.27961293,0.15197807,0.00005477,0.00272623,0.07223159,0.14979207,0.09596308
-3.70085043,0.25482401,0.14302980,0.00004602,0.00231579,0.06154314,0.13828746,0.08606648
-3.69484742,0.23119361,0.13368461,0.00003846,0.00195356,0.05212903,0.12704666,0.07687776
-3.68884442,0.20877886,0.12408537,0.00003195,0.00163656,0.04389676,0.11612202,0.06838447
-3.68284142,0.18762950,0.11437352,0.00002640,0.00136148,0.03674987,0.10556936,0.06057015
-3.67683842,0.16778594,0.10468481,0.00002169,0.00112477,0.03059036,0.09544443,0.05341473
-3.67083542,0.14927776,0.09514562,0.00001773,0.00092279,0.02532101,0.08580001,0.04689504
-3.66483242,0.13212272,0.08587010,0.00001443,0.00075189,0.02084726,0.07668352,0.04098527
-3.65882941,0.11632640,0.07695796,0.00001172,0.00060852,0.01707899,0.06813529,0.03565753
-3.65282641,0.10188240,0.06849315,0.00000951,0.00048929,0.01393188,0.06018749,0.03088240
-3.64682341,0.08877310,0.06054324,0.00000776,0.00039105,0.01132852,0.05286363,0.02662952
-3.64082041,0.07697090,0.05315964,0.00000641,0.00031088,0.00919923,0.04617871,0.02286822
-3.63481741,0.06644001,0.04637832,0.00000542,0.00024617,0.00748266,0.04013988,0.01956819
-3.62881441,0.05713861,0.04022122,0.00000476,0.00019462,0.00612618,0.03474750,0.01670008
-3.62281141,0.04902137,0.03469806,0.00000442,0.00015423,0.00508610,0.02999671,0.01423627
-3.61680840,0.04204225,0.02980842,0.00000440,0.00012330,0.00432783,0.02587919,0.01215153
-3.61080540,0.03615743,0.02554415,0.00000471,0.00010044,0.00382599,0.02238523,0.01042380
-3.60480240,0.03132839,0.02189181,0.00000537,0.00008453,0.00356438,0.01950580,0.00903483
-3.59879940,0.02752502,0.01883518,0.00000644,0.00007474,0.00353608,0.01723485,0.00797099
-3.59279640,0.02472852,0.01635767,0.00000796,0.00007049,0.00374351,0.01557145,0.00722393
-3.58679340,0.02293435,0.01444453,0.00001003,0.00007143,0.00419848,0.01452191,0.00679121
-3.58079040,0.02215472,0.01308497,0.00001275,0.00007745,0.00492232,0.01410168,0.00667692
-3.57478739,0.02242086,0.01227390,0.00001623,0.00008864,0.00594588,0.01433707,0.00689222
-3.56878439,0.02378479,0.01201338,0.00002062,0.00010532,0.00730963,0.01526660,0.00745566
-3.56278139,0.02632058,0.01231373,0.00002609,0.00012797,0.00906352,0.01694204,0.00839348
-3.55677839,0.03012483,0.01319426,0.00003283,0.00015723,0.01126676,0.01942892,0.00973960
-3.55077539,0.03531654,0.01468350,0.00004107,0.00019394,0.01398742,0.02280654,0.01153548
-3.54477239,0.04203588,0.01681908,0.00005103,0.00023905,0.01730159,0.02716740,0.01382966
-3.53876938,0.05044210,0.01964704,0.00006297,0.00029364,0.02129240,0.03261585,0.01667695
-3.53276638,0.06071020,0.02322068,0.00007716,0.00035888,0.02604844,0.03926613,0.02013731
-3.52676338,0.07302649,0.02759893,0.00009388,0.00043600,0.03166181,0.04723950,0.02427438
-3.52076038,0.08758285,0.03284413,0.00011341,0.00052625,0.03822566,0.05666060,0.02915351
-3.51475738,0.10456977,0.03901941,0.00013602,0.00063088,0.04583116,0.06765302,0.03483950
-3.50875438,0.12416830,0.04618557,0.00016198,0.00075105,0.05456407,0.08033404,0.04139391
-3.50275138,0.14654082,0.05439754,0.00019150,0.00088780,0.06450073,0.09480878,0.04887204
-3.49674837,0.17182118,0.06370062,0.00022478,0.00104199,0.07570385,0.11116373,0.05731963
-3.49074537,0.20010418,0.07412644,0.00026195,0.00121423,0.08821791,0.12946003,0.06676947
-3.48474237,0.23143502,0.08568896,0.00030307,0.00140482,0.10206457,0.14972653,0.07723787
-3.47873937,0.26579903,0.09838053,0.00034813,0.00161366,0.11723822,0.17195325,0.08872135
-3.47273637,0.30311223,0.11216833,0.00039702,0.00184026,0.13370180,0.19608514,0.10119353
-3.46673337,0.34321333,0.12699130,0.00044952,0.00208361,0.15138327,0.22201694,0.11460259
-3.46073037,0.38585767,0.14275783,0.00050532,0.00234221,0.17017293,0.24958916,0.12886929
-3.45472736,0.43071360,0.15934435,0.00056395,0.00261399,0.18992173,0.27858576,0.14388590
-3.44872436,0.47736193,0.17659510,0.00062488,0.00289637,0.21044098,0.30873365,0.15951612
-3.44272136,0.52529874,0.19432307,0.00068741,0.00318621,0.23150347,0.33970453,0.17559616
-3.43671836,0.57394173,0.21231236,0.00075077,0.00347988,0.25284616,0.37111888,0.19193696
-3.43071536,0.62264043,0.23032192,0.00081408,0.00377333,0.27417456,0.40255251,0.20832778
-3.42471236,0.67068995,0.24809059,0.00087638,0.00406214,0.29516866,0.43354539,0.22454087
-3.41870935,0.71734814,0.26534344,0.00093669,0.00434165,0.31549033,0.46361265,0.24033736
-3.41270635,0.76185556,0.28179914,0.00099395,0.00460706,0.33479207,0.49225749,0.25547404
-3.40670335,0.80345762,0.29717816,0.00104714,0.00485360,0.35272665,0.51898542,0.26971087
-3.40070035,0.84142814,0.31121145,0.00109525,0.00507661,0.36895739,0.54331943,0.28281884
-3.39469735,0.87509307,0.32364924,0.00113735,0.00527174,0.38316870,0.56481541,0.29458799
-3.38869435,0.90385369,0.33426958,0.00117258,0.00543505,0.39507629,0.58307707,0.30483508
-3.38269135,0.92720788,0.34288627,0.00120023,0.00556318,0.40443670,0.59776983,0.31341060
-3.37668834,0.94476857,0.34935562,0.00121970,0.00565344,0.41105570,0.60863280,0.32020476
-3.37068534,0.95627848,0.35358200,0.00123059,0.00570391,0.41479505,0.61548846,0.32515213
-3.36468234,0.96162023,0.35552151,0.00123266,0.00571350,0.41557747,0.61824942,0.32823467
-3.35867934,0.96082133,0.35518388,0.00122586,0.00568200,0.41338938,0.61692186,0.32948293
-3.35267634,0.95405378,0.35263234,0.00121035,0.00561011,0.40828144,0.61160557,0.32897530
-3.34667334,0.94162802,0.34798140,0.00118645,0.00549934,0.40036668,0.60249045,0.32683538
-3.34067034,0.92398182,0.34139276,0.00115468,0.00535205,0.38981655,0.58984966,0.32322742
-3.33466733,0.90166413,0.33306935,0.00111568,0.00517130,0.37685484,0.57402972,0.31835018
-3.32866433,0.87531512,0.32324796,0.00107026,0.00496077,0.36174991,0.55543799,0.31242924
-3.32266133,0.84564288,0.31219069,0.00101931,0.00472464,0.34480562,0.53452816,0.30570838
-3.31665833,0.81339822,0.30017557,0.00096382,0.00446743,0.32635124,0.51178445,0.29844021
-3.31065533,0.77934844,0.28748694,0.00090481,0.00419390,0.30673101,0.48770512,0.29087651
-3.30465233,0.74425148,0.27440584,0.00084331,0.00390885,0.28629362,0.46278616,0.28325883
-3.29864932,0.70883135,0.26120095,0.00078034,0.00361702,0.26538215,0.43750580,0.27580967
-3.29264632,0.67375604,0.24812042,0.00071690,0.00332295,0.24432490,0.41231042,0.26872457
-3.28664332,0.63961865,0.23538484,0.00065388,0.00303089,0.22342729,0.38760257,0.26216564
-3.28064032,0.60692249,0.22318173,0.00059212,0.00274468,0.20296526,0.36373125,0.25625657
-3.27463732,0.57607054,0.21166159,0.00053234,0.00246768,0.18318018,0.34098496,0.25107946
-3.26863432,0.54735950,0.20093568,0.00047517,0.00220278,0.16427546,0.31958757,0.24667347
-3.26263132,0.52097853,0.19107544,0.00042109,0.00195229,0.14641477,0.29969686,0.24303534
-3.25662831,0.49701222,0.18211359,0.00037050,0.00171800,0.12972186,0.28140590,0.24012165
-3.25062531,0.47544765,0.17404663,0.00032366,0.00150117,0.11428174,0.26474666,0.23785274
-3.24462231,0.45618483,0.16683859,0.00028072,0.00130258,0.10014308,0.24969579,0.23611796
-3.23861931,0.43904983,0.16042584,0.00024175,0.00112256,0.08732162,0.23618201,0.23478208
-3.23261631,0.42380995,0.15472257,0.00020672,0.00096105,0.07580430,0.22409470,0.23369243
-3.22661331,0.41019011,0.14962674,0.00017555,0.00081770,0.06555380,0.21329323,0.23268651
-3.22061031,0.39788969,0.14502618,0.00014806,0.00069187,0.05651345,0.20361661,0.23159978
-3.21460730,0.38659909,0.14080460,0.00012406,0.00058278,0.04861206,0.19489293,0.23027318
-3.20860430,0.37601544,0.13684726,0.00010331,0.00048952,0.04176865,0.18694844,0.22856013
-3.20260130,0.36585691,0.13304605,0.00008557,0.00041115,0.03589687,0.17961567,0.22633288
-3.19659830,0.35587505,0.12930399,0.00007057,0.00034676,0.03090896,0.17274061,0.22348782
-3.19059530,0.34586513,0.12553878,0.00005805,0.00029551,0.02671934,0.16618868,0.21994966
-3.18459230,0.33567403,0.12168559,0.00004777,0.00025671,0.02324754,0.15984932,0.21567454
-3.17858929,0.32520583,0.11769890,0.00003950,0.00022986,0.02042066,0.15363932,0.21065169
-3.17258629,0.31442491,0.11355345,0.00003304,0.00021466,0.01817531,0.14750481,0.20490409
-3.16658329,0.30335694,0.10924443,0.00002820,0.00021109,0.01645902,0.14142204,0.19848780
-3.16058029,0.29208770,0.10478683,0.00002486,0.00021941,0.01523120,0.13539702,0.19149034
-3.15457729,0.28076018,0.10021420,0.00002288,0.00024020,0.01446369,0.12946421,0.18402804
-3.14857429,0.26957002,0.09557684,0.00002219,0.00027435,0.01414092,0.12368440,0.17624277
-3.14257129,0.25875971,0.09093959,0.00002276,0.00032309,0.01425969,0.11814186,0.16829792
-3.13656828,0.24861170,0.08637929,0.00002455,0.00038797,0.01482873,0.11294100,0.16037398
-3.13056528,0.23944068,0.08198201,0.00002760,0.00047086,0.01586781,0.10820267,0.15266386
-3.12456228,0.23158520,0.07784020,0.00003193,0.00057390,0.01740674,0.10406012,0.14536797
-3.11855928,0.22539882,0.07404981,0.00003763,0.00069952,0.01948392,0.10065482,0.13868931
-3.11255628,0.22124088,0.07070738,0.00004477,0.00085031,0.02214470,0.09813210,0.13282855
-3.10655328,0.21946686,0.06790728,0.00005347,0.00102899,0.02543942,0.09663677,0.12797924
-3.10055028,0.22041868,0.06573900,0.00006382,0.00123836,0.02942115,0.09630869,0.12432312
-3.09454727,0.22441462,0.06428461,0.00007595,0.00148114,0.03414318,0.09727833,0.12202572
-3.08854427,0.23173927,0.06361635,0.00008997,0.00175988,0.03965619,0.09966236,0.12123203
-3.08254127,0.24263338,0.06379436,0.00010598,0.00207684,0.04600530,0.10355928,0.12206250
-3.07653827,0.25728382,0.06486468,0.00012405,0.00243384,0.05322687,0.10904518,0.12460927
-3.07053527,0.27581394,0.06685731,0.00014425,0.00283210,0.06134526,0.11616970,0.12893275
-3.06453227,0.29827440,0.06978462,0.00016660,0.00327214,0.07036965,0.12495224,0.13505850
-3.05852926,0.32463493,0.07363999,0.00019106,0.00375360,0.08029097,0.13537862,0.14297472
-3.05252626,0.35477737,0.07839675,0.00021758,0.00427511,0.09107916,0.14739819,0.15263017
-3.04652326,0.38849035,0.08400754,0.00024601,0.00483419,0.10268089,0.16092178,0.16393289
-3.04052026,0.42546612,0.09040408,0.00027617,0.00542720,0.11501783,0.17582043,0.17674973
-3.03451726,0.46529983,0.09749748,0.00030781,0.00604925,0.12798578,0.19192518,0.19090687
-3.02851426,0.50749188,0.10517913,0.00034062,0.00669421,0.14145460,0.20902811,0.20619140
-3.02251126,0.55145326,0.11332217,0.00037422,0.00735476,0.15526917,0.22688460,0.22235418
-3.01650825,0.59651452,0.12178366,0.00040819,0.00802250,0.16925144,0.24521705,0.23911384
-3.01050525,0.64193798,0.13040735,0.00044205,0.00868805,0.18320354,0.26371999,0.25616217
-3.00450225,0.68693343,0.13902714,0.00047528,0.00934128,0.19691191,0.28206649,0.27317063
-2.99849925,0.73067673,0.14747105,0.00050733,0.00997155,0.21015246,0.29991586,0.28979798
-2.99249625,0.77233101,0.15556570,0.00053766,0.01056796,0.22269650,0.31692234,0.30569888
-2.98649325,0.81106966,0.16314113,0.00056572,0.01111971,0.23431729,0.33274454,0.32053300
-2.98049025,0.84610046,0.17003575,0.00059096,0.01161634,0.24479696,0.34705532,0.33397462
-2.97448724,0.87668971,0.17610136,0.00061289,0.01204815,0.25393355,0.35955167,0.34572210
-2.96848424,0.90218557,0.18120798,0.00063107,0.01240647,0.26154775,0.36996428,0.35550702
-2.96248124,0.92203946,0.18524816,0.00064513,0.01268395,0.26748927,0.37806625,0.36310248
-2.95647824,0.93582452,0.18814088,0.00065476,0.01287483,0.27164222,0.38368065,0.36833027
-2.95047524,0.94325044,0.18983450,0.00065977,0.01297516,0.27392957,0.38668658,0.37106656
-2.94447224,0.94417366,0.19030893,0.00066004,0.01298291,0.27431622,0.38702332,0.37124576
-2.93846923,0.93860275,0.18957669,0.00065557,0.01289805,0.27281066,0.38469250,0.36886249
-2.93246623,0.92669837,0.18768290,0.00064645,0.01272259,0.26946511,0.37975806,0.36397147
-2.92646323,0.90876797,0.18470412,0.00063288,0.01246047,0.26437401,0.37234408,0.35668530
-2.92046023,0.88525539,0.18074615,0.00061515,0.01211747,0.25767115,0.36263049,0.34717033
-2.91445723,0.85672584,0.17594077,0.00059362,0.01170095,0.24952533,0.35084691,0.33564065
-2.90845423,0.82384682,0.17044164,0.00056872,0.01121965,0.24013484,0.33726488,0.32235069
-2.90245123,0.78736605,0.16441939,0.00054096,0.01068338,0.22972111,0.32218879,0.30758647
-2.89644822,0.74808705,0.15805625,0.00051086,0.01010270,0.21852153,0.30594591,0.29165622
-2.89044522,0.70684378,0.15154025,0.00047897,0.00948859,0.20678211,0.28887609,0.27488043
-2.88444222,0.66447502,0.14505932,0.00044585,0.00885211,0.19474994,0.27132126,0.25758206
-2.87843922,0.62179973,0.13879548,0.00041204,0.00820411,0.18266592,0.25361545,0.24007703
-2.87243622,0.57959420,0.13291927,0.00037805,0.00755491,0.17075805,0.23607546,0.22266554
-2.86643322,0.53857172,0.12758463,0.00034438,0.00691406,0.15923541,0.21899267,0.20562436
-2.86043022,0.49936550,0.12292441,0.00031146,0.00629015,0.14828302,0.20262609,0.18920042
-2.85442721,0.46251518,0.11904658,0.00027966,0.00569063,0.13805781,0.18719694,0.17360583
-2.84842421,0.42845715,0.11603136,0.00024930,0.00512171,0.12868573,0.17288479,0.15901438
-2.84242121,0.39751892,0.11392917,0.00022064,0.00458830,0.12025991,0.15982526,0.14555954
-2.83641821,0.36991725,0.11275963,0.00019388,0.00409402,0.11284013,0.14810942,0.13333400
-2.83041521,0.34575999,0.11251139,0.00016913,0.00364121,0.10645319,0.13778449,0.12239048
-2.82441221,0.32505111,0.11314310,0.00014649,0.00323103,0.10109447,0.12885598,0.11274378
-2.81840920,0.30769875,0.11458510,0.00012597,0.00286355,0.09673019,0.12129092,0.10437382
-2.81240620,0.29352544,0.11674207,0.00010754,0.00253788,0.09330054,0.11502205,0.09722961
-2.80640320,0.28228038,0.11949641,0.00009115,0.00225233,0.09072333,0.10995275,0.09123366
-2.80040020,0.27365290,0.12271220,0.00007670,0.00200453,0.08889809,0.10596242,0.08628694
-2.79439720,0.26728674,0.12623979,0.00006408,0.00179163,0.08771044,0.10291223,0.08227393
-2.78839420,0.26279466,0.12992062,0.00005315,0.00161040,0.08703665,0.10065089,0.07906780
-2.78239120,0.25977285,0.13359239,0.00004377,0.00145741,0.08674806,0.09902039,0.07653532
-2.77638819,0.25781474,0.13709418,0.00003579,0.00132914,0.08671547,0.09786141,0.07454155
-2.77038519,0.25652382,0.14027148,0.00002905,0.00122210,0.08681319,0.09701840,0.07295417
-2.76438219,0.25552520,0.14298097,0.00002341,0.00113295,0.08692271,0.09634408,0.07164718
-2.75837919,0.25447561,0.14509475,0.00001873,0.00105854,0.08693593,0.09570334,0.07050417
-2.75237619,0.25307163,0.14650411,0.00001488,0.00099599,0.08675782,0.09497646,0.06942087
-2.74637319,0.25105606,0.14712249,0.00001173,0.00094275,0.08630847,0.09406157,0.06830717
-2.74037019,0.24822232,0.14688765,0.00000919,0.00089661,0.08552457,0.09287634,0.06708839
-2.73436718,0.24441691,0.14576297,0.00000714,0.00085576,0.08436017,0.09135897,0.06570601
-2.72836418,0.23953989,0.14373786,0.00000551,0.00081874,0.08278687,0.08946836,0.06411782
-2.72236118,0.23354368,0.14082728,0.00000422,0.00078447,0.08079337,0.08718369,0.06229743
-2.71635818,0.22643013,0.13707038,0.00000321,0.00075223,0.07838454,0.08450335,0.06023342
-2.71035518,0.21824627,0.13252845,0.00000243,0.00072165,0.07557990,0.08144328,0.05792806
-2.70435218,0.20907885,0.12728213,0.00000182,0.00069268,0.07241185,0.07803502,0.05539564
-2.69834917,0.19904806,0.12142823,0.00000136,0.00066558,0.06892343,0.07432327,0.05266067
-2.69234617,0.18830068,0.11507612,0.00000100,0.00064086,0.06516610,0.07036342,0.04975584
-2.68634317,0.17700297,0.10834395,0.00000074,0.00061930,0.06119719,0.06621883,0.04672001
-2.68034017,0.16533358,0.10135486,0.00000054,0.00060188,0.05707757,0.06195823,0.04359615
-2.67433717,0.15347680,0.09423329,0.00000039,0.00058981,0.05286925,0.05765317,0.04042939
-2.66833417,0.14161625,0.08710162,0.00000029,0.00058443,0.04863332,0.05337566,0.03726530
-2.66233117,0.12992942,0.08007705,0.00000021,0.00058725,0.04442799,0.04919612,0.03414826
-2.65632816,0.11858289,0.07326911,0.00000016,0.00059990,0.04030707,0.04518156,0.03112018
-2.65032516,0.10772867,0.06677750,0.00000013,0.00062412,0.03631869,0.04139416,0.02821943
-2.64432216,0.09750136,0.06069061,0.00000011,0.00066169,0.03250444,0.03789015,0.02548010
-2.63831916,0.08801640,0.05508444,0.00000010,0.00071447,0.02889882,0.03471903,0.02293146
-2.63231616,0.07936913,0.05002212,0.00000011,0.00078430,0.02552904,0.03192311,0.02059778
-2.62631316,0.07163470,0.04555381,0.00000013,0.00087301,0.02241516,0.02953731,0.01849828
-2.62031016,0.06486875,0.04171701,0.00000017,0.00098236,0.01957044,0.02758923,0.01664741
-2.61430715,0.05910862,0.03853710,0.00000023,0.00111400,0.01700198,0.02609939,0.01505518
-2.60830415,0.05437502,0.03602828,0.00000031,0.00126944,0.01471153,0.02508162,0.01372775
-2.60230115,0.05067410,0.03419447,0.00000041,0.00144997,0.01269636,0.02454362,0.01266802
