energy_ev,total_up,Pb_p_up,Pb_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.23761881,2.96910066,0.00243844,0.00021431,0.89848516,2.16357468,0.19744508,0.35796934
-5.23161581,2.98222589,0.00235102,0.00021401,0.91216028,2.19023320,0.17461121,0.35837246
-5.22561281,2.97887011,0.00226295,0.00021281,0.91948799,2.20277425,0.15346168,0.35701106
-5.21960980,2.95835881,0.00217373,0.00021062,0.92029395,2.20067009,0.13405088,0.35377883
-5.21360680,2.92043652,0.00208298,0.00020739,0.91454750,2.18374240,0.11639301,0.34862138
-5.20760380,2.86527539,0.00199048,0.00020308,0.90236235,2.15216554,0.10046697,0.34153724
-5.20160080,2.79346813,0.00189619,0.00019772,0.88399217,2.10645736,0.08622185,0.33257681
-5.19559780,2.70600599,0.00180024,0.00019134,0.85982153,2.04745855,0.07358249,0.32183964
-5.18959480,2.60424299,0.00170300,0.00018402,0.83035237,1.97630132,0.06245510,0.30946987
-5.18359180,2.48984831,0.00160499,0.00017586,0.79618688,1.89436932,0.05273259,0.29565040
-5.17758879,2.36474960,0.00150697,0.00016697,0.75800758,1.80325076,0.04429949,0.28059579
-5.17158579,2.23106991,0.00140985,0.00015750,0.71655547,1.70468705,0.03703627,0.26454448
-5.16558279,2.09106150,0.00131472,0.00014759,0.67260728,1.60051958,0.03082314,0.24775057
-5.15957979,1.94703968,0.00122281,0.00013740,0.62695298,1.49263679,0.02554311,0.23047558
-5.15357679,1.80131951,0.00113551,0.00012708,0.58037428,1.38292414,0.02108442,0.21298056
-5.14757379,1.65615815,0.00105429,0.00011679,0.53362508,1.27321873,0.01734235,0.19551883
-5.14157079,1.51370489,0.00098078,0.00010668,0.48741463,1.16527033,0.01422045,0.17832966
-5.13556778,1.37596041,0.00091668,0.00009688,0.44239366,1.06070987,0.01163130,0.16163305
-5.12956478,1.24474629,0.00086381,0.00008751,0.39914412,0.96102614,0.00949672,0.14562573
-5.12356178,1.12168499,0.00082406,0.00007869,0.35817232,0.86755068,0.00774783,0.13047847
-5.11755878,1.00818985,0.00079944,0.00007051,0.31990561,0.78145073,0.00632461,0.11633460
-5.11155578,0.90546440,0.00079207,0.00006305,0.28469213,0.70372925,0.00517546,0.10330976
-5.10555278,0.81450936,0.00080415,0.00005637,0.25280348,0.63523088,0.00425649,0.09149263
-5.09954977,0.73613574,0.00083798,0.00005052,0.22443946,0.57665259,0.00353079,0.08094652
-5.09354677,0.67098189,0.00089593,0.00004554,0.19973463,0.52855712,0.00296766,0.07171161
-5.08754377,0.61953270,0.00098043,0.00004146,0.17876578,0.49138785,0.00254183,0.06380756
-5.08154077,0.58213853,0.00109394,0.00003830,0.16155988,0.46548325,0.00223269,0.05723639
-5.07553777,0.55903240,0.00123889,0.00003605,0.14810187,0.45108951,0.00202362,0.05198529
-5.06953477,0.55034356,0.00141761,0.00003472,0.13834184,0.44837018,0.00190127,0.04802926
-5.06353177,0.55610635,0.00163228,0.00003431,0.13220113,0.45741171,0.00185501,0.04533344
-5.05752876,0.57626358,0.00188479,0.00003479,0.12957716,0.47822444,0.00187637,0.04385497
-5.05152576,0.61066405,0.00217667,0.00003617,0.13034676,0.51073873,0.00195854,0.04354438
-5.04552276,0.65905450,0.00250899,0.00003840,0.13436802,0.55479657,0.00209595,0.04434642
-5.03951976,0.72106652,0.00288218,0.00004146,0.14148069,0.61013913,0.00228391,0.04620049
-5.03351676,0.79619973,0.00329594,0.00004532,0.15150540,0.67639129,0.00251824,0.04904047
-5.02751376,0.88380261,0.00374916,0.00004994,0.16424189,0.75304445,0.00279501,0.05279441
-5.02151076,0.98305270,0.00423974,0.00005525,0.17946674,0.83943909,0.00311029,0.05738378
-5.01550775,1.09293842,0.00476458,0.00006120,0.19693083,0.93474882,0.00345995,0.06272280
-5.00950475,1.21224427,0.00531949,0.00006772,0.21635717,1.03796760,0.00383951,0.06871769
-5.00350175,1.33954164,0.00589919,0.00007472,0.23743923,1.14790182,0.00424404,0.07526620
-4.99749875,1.47318685,0.00649729,0.00008210,0.25984049,1.26316886,0.00466808,0.08225734
-4.99149575,1.61132810,0.00710642,0.00008976,0.28319526,1.38220317,0.00510561,0.08957163
-4.98549275,1.75192220,0.00771829,0.00009759,0.30711105,1.50327103,0.00555011,0.09708177
-4.97948974,1.89276175,0.00832387,0.00010545,0.33117284,1.62449412,0.00599459,0.10465390
-4.97348674,2.03151257,0.00891360,0.00011323,0.35494892,1.74388202,0.00643173,0.11214938
-4.96748374,2.16576086,0.00947764,0.00012077,0.37799854,1.85937306,0.00685401,0.11942715
-4.96148074,2.29306852,0.01000610,0.00012794,0.39988090,1.96888210,0.00725388,0.12634653
-4.95547774,2.41103503,0.01048942,0.00013461,0.42016542,2.07035401,0.00762398,0.13277035
-4.94947474,2.51736323,0.01091862,0.00014064,0.43844257,2.16182042,0.00795733,0.13856845
-4.94347174,2.60992639,0.01128564,0.00014592,0.45433509,2.24145761,0.00824759,0.14362112
-4.93746873,2.68683361,0.01158364,0.00015034,0.46750884,2.30764285,0.00848924,0.14782260
-4.93146573,2.74649040,0.01180728,0.00015381,0.47768293,2.35900675,0.00867780,0.15108427
-4.92546273,2.78765164,0.01195296,0.00015625,0.48463853,2.39447882,0.00881004,0.15333749
-4.91945973,2.80946428,0.01201902,0.00015761,0.48822583,2.41332441,0.00888410,0.15453587
-4.91345673,2.81149763,0.01200588,0.00015787,0.48836902,2.41517082,0.00889962,0.15465687
-4.90745373,2.79375972,0.01191609,0.00015703,0.48506873,2.40002150,0.00885782,0.15370275
-4.90145073,2.75669881,0.01175442,0.00015512,0.47840199,2.36825750,0.00876153,0.15170055
-4.89544772,2.70119005,0.01152775,0.00015217,0.46851963,2.32062602,0.00861516,0.14870145
-4.88944472,2.62850775,0.01124500,0.00014826,0.45564115,2.25821675,0.00842467,0.14477920
-4.88344172,2.54028462,0.01091696,0.00014348,0.44004743,2.18242688,0.00819741,0.14002794
-4.87743872,2.43846000,0.01055610,0.00013794,0.42207152,2.09491666,0.00794206,0.13455935
-4.87143572,2.32521928,0.01017629,0.00013177,0.40208798,1.99755744,0.00766839,0.12849934
-4.86543272,2.20292730,0.00979258,0.00012510,0.38050119,1.89237444,0.00738705,0.12198441
-4.85942971,2.07405872,0.00942082,0.00011807,0.35773321,1.78148700,0.00710943,0.11515779
-4.85342671,1.94112794,0.00907740,0.00011083,0.33421168,1.66704841,0.00684732,0.10816555
-4.84742371,1.80662155,0.00877889,0.00010352,0.31035813,1.55118787,0.00661273,0.10115278
-4.84142071,1.67293545,0.00854172,0.00009628,0.28657724,1.43595665,0.00641761,0.09426009
-4.83541771,1.54231874,0.00838182,0.00008924,0.26324740,1.32327989,0.00627359,0.08762028
-4.82941471,1.41682583,0.00831428,0.00008254,0.24071264,1.21491561,0.00619176,0.08135555
-4.82341171,1.29827763,0.00835305,0.00007626,0.21927638,1.11242158,0.00618235,0.07557511
-4.81740870,1.18823241,0.00851056,0.00007052,0.19919676,1.01713047,0.00625455,0.07037320
-4.81140570,1.08796619,0.00879742,0.00006538,0.18068383,0.93013325,0.00641623,0.06582771
-4.80540270,0.99846221,0.00922208,0.00006091,0.16389825,0.85227044,0.00667371,0.06199918
-4.79939970,0.92040884,0.00979057,0.00005716,0.14895158,0.78413065,0.00703155,0.05893025
-4.79339670,0.85420480,0.01050613,0.00005413,0.13590772,0.72605540,0.00749233,0.05664551
-4.78739370,0.79997073,0.01136904,0.00005186,0.12478558,0.67814937,0.00805649,0.05515168
-4.78139070,0.75756587,0.01237635,0.00005032,0.11556250,0.64029513,0.00872216,0.05443815
-4.77538769,0.72660890,0.01352173,0.00004950,0.10817829,0.61217125,0.00948504,0.05447775
-4.76938469,0.70650191,0.01479539,0.00004935,0.10253982,0.59327315,0.01033838,0.05522778
-4.76338169,0.69645667,0.01618404,0.00004982,0.09852576,0.58293587,0.01127289,0.05663129
-4.75737869,0.69552269,0.01767103,0.00005086,0.09599155,0.58035817,0.01227688,0.05861860
-4.75137569,0.70261650,0.01923651,0.00005238,0.09477436,0.58462760,0.01333637,0.06110898
-4.74537269,0.71655178,0.02085776,0.00005432,0.09469798,0.59474623,0.01443529,0.06401259
-4.73936968,0.73607023,0.02250971,0.00005657,0.09557774,0.60965676,0.01555579,0.06723261
-4.73336668,0.75987284,0.02416547,0.00005906,0.09722513,0.62826894,0.01667866,0.07066759
-4.72736368,0.78665153,0.02579706,0.00006169,0.09945244,0.64948604,0.01778374,0.07421394
-4.72136068,0.81512077,0.02737629,0.00006437,0.10207714,0.67223135,0.01885053,0.07776865
-4.71535768,0.84404910,0.02887565,0.00006700,0.10492613,0.69547424,0.01985870,0.08123201
-4.70935468,0.87228997,0.03026932,0.00006952,0.10783976,0.71825582,0.02078882,0.08451053
-4.70335168,0.89881158,0.03153427,0.00007184,0.11067559,0.73971350,0.02162293,0.08751975
-4.69734867,0.92272506,0.03265127,0.00007390,0.11331192,0.75910419,0.02234526,0.09018702
-4.69134567,0.94331042,0.03360594,0.00007565,0.11565087,0.77582559,0.02294280,0.09245409
-4.68534267,0.96003954,0.03438976,0.00007705,0.11762111,0.78943506,0.02340587,0.09427952
-4.67933967,0.97259561,0.03500090,0.00007808,0.11918008,0.79966539,0.02372864,0.09564068
-4.67333667,0.98088826,0.03544500,0.00007873,0.12031563,0.80643720,0.02390949,0.09653542
-4.66733367,0.98506395,0.03573575,0.00007904,0.12104704,0.80986729,0.02395128,0.09698322
-4.66133067,0.98551109,0.03589527,0.00007902,0.12142534,0.81027267,0.02386150,0.09702587
-4.65532766,0.98285961,0.03595435,0.00007874,0.12153291,0.80817008,0.02365227,0.09672754
-4.64932466,0.97797480,0.03595241,0.00007829,0.12148230,0.80427068,0.02334020,0.09617432
-4.64332166,0.97194546,0.03593725,0.00007775,0.12141432,0.79947018,0.02294615,0.09547317
-4.63731866,0.96606641,0.03596466,0.00007724,0.12149530,0.79483417,0.02249479,0.09475030
-4.63131566,0.96181576,0.03609768,0.00007692,0.12191368,0.79157927,0.02201412,0.09414898
-4.62531266,0.96082725,0.03640581,0.00007694,0.12287587,0.79105004,0.02153487,0.09382697
-4.61930965,0.96485820,0.03696388,0.00007747,0.12460157,0.79469243,0.02108980,0.09395339
-4.61330665,0.97575366,0.03785092,0.00007872,0.12731840,0.80402386,0.02071295,0.09470527
-4.60730365,0.99540741,0.03914870,0.00008088,0.13125630,0.82060087,0.02043889,0.09626383
-4.60130065,1.02572042,0.04094028,0.00008419,0.13664148,0.84598456,0.02030189,0.09881043
-4.59529765,1.06855770,0.04330837,0.00008887,0.14369028,0.88170463,0.02033512,0.10252247
-4.58929465,1.12570419,0.04633367,0.00009517,0.15260295,0.92922275,0.02056990,0.10756918
-4.58329165,1.19882060,0.05009309,0.00010333,0.16355771,0.98989576,0.02103491,0.11410739
-4.57728864,1.28940021,0.05465802,0.00011362,0.17670502,1.06493973,0.02175553,0.12227750
-4.57128564,1.39872747,0.06009259,0.00012627,0.19216255,1.15539553,0.02275317,0.13219964
-4.56528264,1.52783963,0.06645195,0.00014154,0.21001084,1.26209694,0.02404469,0.14397013
-4.55927964,1.67749240,0.07378072,0.00015967,0.23028994,1.38564218,0.02564195,0.15765841
-4.55327664,1.84813086,0.08211154,0.00018089,0.25299726,1.52636975,0.02755138,0.17330458
-4.54727364,2.03986669,0.09146388,0.00020540,0.27808676,1.68433974,0.02977370,0.19091748
-4.54127064,2.25246294,0.10184301,0.00023340,0.30546969,1.85932126,0.03230372,0.21047368
-4.53526763,2.48532708,0.11323939,0.00026504,0.33501686,2.05078705,0.03513026,0.23191720
-4.52926463,2.73751338,0.12562838,0.00030044,0.36656271,2.25791558,0.03823622,0.25516024
-4.52326163,3.00773485,0.13897031,0.00033968,0.39991088,2.47960141,0.04159873,0.28008480
-4.51725863,3.29438516,0.15321109,0.00038279,0.43484141,2.71447358,0.04518945,0.30654520
-4.51125563,3.59557019,0.16828321,0.00042975,0.47111926,2.96092213,0.04897503,0.33437156
-4.50525263,3.90914867,0.18410730,0.00048047,0.50850387,3.21713191,0.05291764,0.36337397
-4.49924962,4.23278075,0.20059410,0.00053479,0.54675948,3.48112303,0.05697562,0.39334735
-4.49324662,4.56398308,0.21764699,0.00059251,0.58566571,3.75079639,0.06110434,0.42407667
-4.48724362,4.90018852,0.23516490,0.00065332,0.62502791,4.02398289,0.06525700,0.45534244
-4.48124062,5.23880817,0.25304562,0.00071687,0.66468682,4.29849433,0.06938559,0.48692610
-4.47523762,5.57729336,0.27118944,0.00078272,0.70452692,4.57217401,0.07344195,0.51861506
-4.46923462,5.91319498,0.28950294,0.00085037,0.74448308,4.84294490,0.07737874,0.55020722
-4.46323162,6.24421768,0.30790295,0.00091927,0.78454487,5.10885333,0.08115050,0.58151453
-4.45722861,6.56826641,0.32632045,0.00098880,0.82475827,5.36810621,0.08471467,0.61236554
-4.45122561,6.88348336,0.34470426,0.00105831,0.86522451,5.61910020,0.08803255,0.64260681
-4.44522261,7.18827354,0.36302447,0.00112711,0.90609579,5.86044154,0.09107013,0.67210283
-4.43921961,7.48131775,0.38127522,0.00119450,0.94756787,6.09095569,0.09379890,0.70073485
-4.43321661,7.76157258,0.39947695,0.00125978,0.98986984,6.30968657,0.09619644,0.72839828
-4.42721361,8.02825741,0.41767765,0.00132226,1.03325116,6.51588552,0.09824691,0.75499916
-4.42121061,8.28082916,0.43595318,0.00138126,1.07796658,6.70899098,0.09994130,0.78044973
-4.41520760,8.51894642,0.45440641,0.00143618,1.12425942,6.88860012,0.10127759,0.80466351
-4.40920460,8.74242471,0.47316501,0.00148645,1.17234404,7.05443416,0.10226060,0.82755025
-4.40320160,8.95118558,0.49237799,0.00153157,1.22238823,7.20629978,0.10290172,0.84901110
-4.39719860,9.14520248,0.51221080,0.00157113,1.27449628,7.34404880,0.10321845,0.86893442
-4.39119560,9.32444637,0.53283914,0.00160479,1.32869379,7.46753885,0.10323369,0.88719262
-4.38519260,9.48883440,0.55444146,0.00163232,1.38491481,7.57659744,0.10297501,0.90364035
-4.37918959,9.63818472,0.57719052,0.00165357,1.44299218,7.67099195,0.10247366,0.91811430
-4.37318659,9.77218029,0.60124405,0.00166848,1.50265164,7.75040734,0.10176356,0.93043471
-4.36718359,9.89034387,0.62673498,0.00167709,1.56351024,7.81443354,0.10088019,0.94040874
-4.36118059,9.99202630,0.65376158,0.00167951,1.62507915,7.86256324,0.09985955,0.94783559
-4.35517759,10.07640888,0.68237791,0.00167593,1.68677126,7.89420087,0.09873701,0.95251315
-4.34917459,10.14252029,0.71258512,0.00166659,1.74791308,7.90868238,0.09754633,0.95424598
-4.34317159,10.18926764,0.74432402,0.00165182,1.80776085,7.90530513,0.09631876,0.95285414
-4.33716858,10.21548019,0.77746938,0.00163196,1.86552021,7.88336628,0.09508222,0.94818247
-4.33116558,10.21996395,0.81182648,0.00160740,1.92036869,7.84220799,0.09386073,0.94010985
-4.32516258,10.20156437,0.84713010,0.00157856,1.97148024,7.78126665,0.09267392,0.92855783
-4.31915958,10.15923402,0.88304634,0.00154586,2.01805065,7.70012383,0.09153681,0.91349818
-4.31315658,10.09210193,0.91917735,0.00150973,2.05932312,7.59855581,0.09045972,0.89495899
-4.30715358,9.99954091,0.95506901,0.00147063,2.09461268,7.47657914,0.08944839,0.87302877
