energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.76588294,2.13039479,0.03220357,0.19631522,0.08026306,0.58353934,0.98868590,0.04064355,0.78748703
-5.75987994,1.98813816,0.02973718,0.18381857,0.07562792,0.54276123,0.93170523,0.03733411,0.72667001
-5.75387694,1.84665962,0.02731644,0.17134291,0.07099449,0.50248665,0.87401156,0.03409626,0.66710674
-5.74787394,1.70722105,0.02496358,0.15899630,0.06639407,0.46305917,0.81613442,0.03096022,0.60931677
-5.74187094,1.57095014,0.02269746,0.14687656,0.06185526,0.42477823,0.75857396,0.02795166,0.55374031
-5.73586793,1.43883180,0.02053357,0.13507047,0.05740394,0.38789778,0.70179472,0.02509158,0.50073696
-5.72986493,1.31170411,0.01848404,0.12365336,0.05306339,0.35262639,0.64622063,0.02239627,0.45058695
-5.72386193,1.19025837,0.01655784,0.11268893,0.04885434,0.31912858,0.59223127,0.01987751,0.40349461
-5.71785893,1.07504273,0.01476099,0.10222944,0.04479514,0.28752719,0.54015929,0.01754278,0.35959341
-5.71185593,0.96646871,0.01309682,0.09231609,0.04090185,0.25790640,0.49028893,0.01539560,0.31895246
-5.70585293,0.86482009,0.01156631,0.08297950,0.03718833,0.23031544,0.44285563,0.01343596,0.28158388
-5.69984992,0.77026349,0.01016842,0.07424047,0.03366642,0.20477251,0.39804651,0.01166080,0.24745071
-5.69384692,0.68286024,0.00890040,0.06611073,0.03034596,0.18126895,0.35600182,0.01006445,0.21647500
-5.68784392,0.60257899,0.00775821,0.05859379,0.02723492,0.15977336,0.31681704,0.00863912,0.18854582
-5.68184092,0.52930861,0.00673676,0.05168588,0.02433947,0.14023572,0.28054581,0.00737543,0.16352702
-5.67583792,0.46287125,0.00583029,0.04537683,0.02166415,0.12259129,0.24720332,0.00626280,0.14126436
-5.66983492,0.40303499,0.00503262,0.03965104,0.01921192,0.10676423,0.21677023,0.00528989,0.12159211
-5.66383192,0.34952613,0.00433740,0.03448837,0.01698439,0.09267100,0.18919700,0.00444496,0.10433892
-5.65782891,0.30204072,0.00373838,0.02986505,0.01498197,0.08022349,0.16440840,0.00371621,0.08933289
-5.65182591,0.26025540,0.00322954,0.02575454,0.01320411,0.06933175,0.14230820,0.00309202,0.07640596
-5.64582291,0.22383718,0.00280532,0.02212835,0.01164952,0.05990645,0.12278390,0.00256120,0.06539746
-5.63981991,0.19245228,0.00246070,0.01895681,0.01031640,0.05186098,0.10571128,0.00211312,0.05615696
-5.63381691,0.16577378,0.00219131,0.01620973,0.00920275,0.04511324,0.09095880,0.00173787,0.04854642
-5.62781391,0.14348812,0.00199350,0.01385708,0.00830656,0.03958704,0.07839165,0.00142633,0.04244171
-5.62181091,0.12530027,0.00186438,0.01186950,0.00762606,0.03521316,0.06787528,0.00117022,0.03773343
-5.61580790,0.11093764,0.00180180,0.01021875,0.00715985,0.03193003,0.05927854,0.00096210,0.03432720
-5.60980490,0.10015253,0.00180433,0.00887809,0.00690700,0.02968401,0.05247610,0.00079537,0.03214338
-5.60380190,0.09272332,0.00187120,0.00782252,0.00686715,0.02842932,0.04735028,0.00066425,0.03111630
-5.59779890,0.08845421,0.00200221,0.00702894,0.00704034,0.02812750,0.04379217,0.00056372,0.03119291
-5.59179590,0.08717369,0.00219759,0.00647621,0.00742697,0.02874658,0.04170214,0.00048946,0.03233114
-5.58579290,0.08873174,0.00245786,0.00614512,0.00802747,0.03025982,0.04098957,0.00043780,0.03449772
-5.57978989,0.09299599,0.00278366,0.00601827,0.00884202,0.03264412,0.04157210,0.00040564,0.03766579
-5.57378689,0.09984690,0.00317556,0.00607982,0.00987008,0.03587822,0.04337427,0.00039035,0.04181212
-5.56778389,0.10917222,0.00363383,0.00631529,0.01110992,0.03994059,0.04632575,0.00038976,0.04691431
-5.56178089,0.12086105,0.00415826,0.00671122,0.01255807,0.04480730,0.05035923,0.00040203,0.05294774
-5.55577789,0.13479766,0.00474792,0.00725482,0.01420877,0.05044973,0.05540818,0.00042561,0.05988274
-5.54977489,0.15085554,0.00540098,0.00793363,0.01605338,0.05683251,0.06140454,0.00045921,0.06768174
-5.54377189,0.16889185,0.00611453,0.00873518,0.01807991,0.06391156,0.06827651,0.00050167,0.07629692
-5.53776888,0.18874277,0.00688442,0.00964671,0.02027255,0.07163243,0.07594665,0.00055201,0.08566809
-5.53176588,0.21021996,0.00770519,0.01065486,0.02261134,0.07992917,0.08433037,0.00060931,0.09572131
-5.52576288,0.23310842,0.00857001,0.01174556,0.02507202,0.08872365,0.09333498,0.00067274,0.10636806
-5.51975988,0.25716601,0.00947069,0.01290387,0.02762595,0.09792551,0.10285933,0.00074152,0.11750523
-5.51375688,0.28212478,0.01039776,0.01411399,0.03024036,0.10743283,0.11279419,0.00081488,0.12901595
-5.50775388,0.30769410,0.01134061,0.01535937,0.03287866,0.11713346,0.12302337,0.00089211,0.14077121
-5.50175088,0.33356570,0.01228771,0.01662287,0.03550110,0.12690702,0.13342551,0.00097251,0.15263239
-5.49574787,0.35942021,0.01322691,0.01788705,0.03806547,0.13662762,0.14387659,0.00105546,0.16445443
-5.48974487,0.38493533,0.01414570,0.01913452,0.04052810,0.14616704,0.15425289,0.00114037,0.17608978
-5.48374187,0.40979478,0.01503165,0.02034833,0.04284499,0.15539834,0.16443450,0.00122672,0.18739265
-5.47773887,0.43369805,0.01587272,0.02151246,0.04497296,0.16419975,0.17430885,0.00131409,0.19822366
-5.47173587,0.45637009,0.01665775,0.02261225,0.04687096,0.17245853,0.18377444,0.00140218,0.20845444
-5.46573287,0.47757059,0.01737674,0.02363488,0.04850130,0.18007481,0.19274419,0.00149078,0.21797206
-5.45972986,0.49710211,0.01802126,0.02456972,0.04983090,0.18696489,0.20114844,0.00157984,0.22668290
-5.45372686,0.51481673,0.01858471,0.02540869,0.05083234,0.19306412,0.20893724,0.00166940,0.23451588
-5.44772386,0.53062062,0.01906254,0.02614649,0.05148482,0.19832891,0.21608183,0.00175965,0.24142469
-5.44172086,0.54447620,0.01945241,0.02678074,0.05177486,0.20273797,0.22257512,0.00185087,0.24738894
-5.43571786,0.55640167,0.01975416,0.02731190,0.05169676,0.20629245,0.22843114,0.00194342,0.25241413
-5.42971486,0.56646790,0.01996981,0.02774322,0.05125277,0.20901513,0.23368343,0.00203770,0.25653029
-5.42371186,0.57479269,0.02010336,0.02808041,0.05045305,0.21094858,0.23838240,0.00213415,0.25978953
-5.41770885,0.58153269,0.02016054,0.02833129,0.04931523,0.21215241,0.24259182,0.00223311,0.26226234
-5.41170585,0.58687348,0.02014850,0.02850531,0.04786381,0.21269974,0.24638469,0.00233487,0.26403314
-5.40570285,0.59101834,0.02007538,0.02861298,0.04612928,0.21267306,0.24983859,0.00243956,0.26519506
-5.39969985,0.59417626,0.01994989,0.02866532,0.04414706,0.21215984,0.25303101,0.00254713,0.26584437
-5.39369685,0.59655020,0.01978088,0.02867325,0.04195630,0.21124792,0.25603482,0.00265728,0.26607488
-5.38769385,0.59832604,0.01957686,0.02864709,0.03959864,0.21002114,0.25891423,0.00276945,0.26597268
-5.38169085,0.59966320,0.01934566,0.02859599,0.03711683,0.20855544,0.26172163,0.00288279,0.26561138
-5.37568784,0.60068735,0.01909400,0.02852764,0.03455353,0.20691555,0.26449551,0.00299614,0.26504836
-5.36968484,0.60148590,0.01882730,0.02844796,0.03195011,0.20515263,0.26725960,0.00310807,0.26432211
-5.36368184,0.60210648,0.01854944,0.02836104,0.02934554,0.20330281,0.27002347,0.00321687,0.26345084
-5.35767884,0.60255858,0.01826270,0.02826911,0.02677556,0.20138690,0.27278456,0.00332060,0.26243253
-5.35167584,0.60281837,0.01796775,0.02817279,0.02427192,0.19941111,0.27553156,0.00341716,0.26124631
-5.34567284,0.60283627,0.01766381,0.02807136,0.02186192,0.19736879,0.27824898,0.00350434,0.25985514
-5.33966983,0.60254699,0.01734878,0.02796325,0.01956804,0.19524313,0.28092274,0.00357990,0.25820958
-5.33366683,0.60188126,0.01701957,0.02784652,0.01740790,0.19301044,0.28354625,0.00364168,0.25625246
-5.32766383,0.60077851,0.01667237,0.02771949,0.01539429,0.19064402,0.28612678,0.00368766,0.25392409
-5.32166083,0.59919973,0.01630302,0.02758126,0.01353542,0.18811812,0.28869159,0.00371605,0.25116766
-5.31565783,0.59713947,0.01590739,0.02743231,0.01183529,0.18541199,0.29129333,0.00372536,0.24793467
-5.30965483,0.59463632,0.01548168,0.02727499,0.01029411,0.18251347,0.29401430,0.00371449,0.24418972
-5.30365183,0.59178082,0.01502280,0.02711388,0.00890888,0.17942208,0.29696921,0.00368278,0.23991472
-5.29764882,0.58872039,0.01452856,0.02695602,0.00767393,0.17615136,0.30030596,0.00363001,0.23511198
-5.29164582,0.58566059,0.01399795,0.02681099,0.00658150,0.17273020,0.30420436,0.00355647,0.22980617
-5.28564282,0.58286253,0.01343119,0.02669085,0.00562227,0.16920323,0.30887250,0.00346292,0.22404491
-5.27963982,0.58063632,0.01282985,0.02660977,0.00478596,0.16563006,0.31454084,0.00335058,0.21789803
-5.27363682,0.57933062,0.01219679,0.02658364,0.00406170,0.16208359,0.32145399,0.00322110,0.21145558
-5.26763382,0.57931890,0.01153608,0.02662942,0.00343856,0.15864724,0.32986066,0.00307651,0.20482454
-5.26163082,0.58098273,0.01085287,0.02676440,0.00290580,0.15541156,0.34000186,0.00291911,0.19812464
-5.25562781,0.58469311,0.01015315,0.02700535,0.00245324,0.15247007,0.35209806,0.00275148,0.19148341
-5.24962481,0.59079061,0.00944353,0.02736766,0.00207144,0.14991492,0.36633573,0.00257633,0.18503073
-5.24362181,0.59956540,0.00873100,0.02786440,0.00175192,0.14783229,0.38285403,0.00239644,0.17889325
-5.23761881,0.61123830,0.00802266,0.02850553,0.00148721,0.14629811,0.40173224,0.00221463,0.17318904
-5.23161581,0.62594382,0.00732547,0.02929712,0.00127106,0.14537408,0.42297870,0.00203363,0.16802255
-5.22561281,0.64371623,0.00664601,0.03024082,0.00109838,0.14510446,0.44652190,0.00185606,0.16348047
-5.21960980,0.66447965,0.00599030,0.03133338,0.00096539,0.14551369,0.47220437,0.00168440,0.15962845
-5.21360680,0.68804270,0.00536364,0.03256657,0.00086959,0.14660509,0.49977981,0.00152094,0.15650897
-5.20760380,0.71409843,0.00477047,0.03392723,0.00080984,0.14836073,0.52891391,0.00136777,0.15414059
-5.20160080,0.74222965,0.00421431,0.03539759,0.00078637,0.15074248,0.55918907,0.00122680,0.15251831
-5.19559780,0.77191984,0.00369775,0.03695597,0.00080087,0.15369435,0.59011298,0.00109977,0.15161542
-5.18959480,0.80256918,0.00322240,0.03857759,0.00085652,0.15714590,0.62113101,0.00098827,0.15138647
-5.18359180,0.83351537,0.00278902,0.04023571,0.00095807,0.16101672,0.65164196,0.00089381,0.15177128
-5.17758879,0.86405825,0.00239750,0.04190290,0.00111192,0.16522172,0.68101672,0.00081783,0.15269990
-5.17158579,0.89348747,0.00204702,0.04355245,0.00132617,0.16967699,0.70861904,0.00076181,0.15409817
-5.16558279,0.92111171,0.00173615,0.04515991,0.00161074,0.17430604,0.73382762,0.00072726,0.15589360
-5.15957979,0.94628840,0.00146295,0.04670450,0.00197733,0.17904597,0.75605852,0.00071584,0.15802130
-5.15357679,0.96845236,0.00122508,0.04817060,0.00243953,0.18385335,0.77478699,0.00072937,0.16042976
-5.14757379,0.98714221,0.00101996,0.04954899,0.00301268,0.18870955,0.78956761,0.00076986,0.16308593
-5.14157079,1.00202297,0.00084485,0.05083785,0.00371387,0.19362499,0.80005190,0.00083958,0.16597958
-5.13556778,1.01290403,0.00069695,0.05204362,0.00456170,0.19864235,0.80600246,0.00094102,0.16912654
-5.12956478,1.01975133,0.00057349,0.05318131,0.00557604,0.20383824,0.80730311,0.00107694,0.17257067
-5.12356178,1.02269313,0.00047179,0.05427462,0.00677768,0.20932334,0.80396442,0.00125029,0.17638445
-5.11755878,1.02201914,0.00038934,0.05535557,0.00818785,0.21524082,0.79612449,0.00146417,0.18066801
-5.11155578,1.01817283,0.00032383,0.05646369,0.00982763,0.22176307,0.78404485,0.00172181,0.18554671
-5.10555278,1.01173724,0.00027317,0.05764494,0.01171730,0.22908680,0.76810176,0.00202642,0.19116722
-5.09954977,1.00341498,0.00023551,0.05895014,0.01387549,0.23742660,0.74877341,0.00238110,0.19769235
-5.09354677,0.99400328,0.00020928,0.06043317,0.01631840,0.24700727,0.72662356,0.00278872,0.20529471
-5.08754377,0.98436522,0.00019313,0.06214896,0.01905883,0.25805513,0.70228247,0.00325178,0.21414955
-5.08154077,0.97539848,0.00018601,0.06415127,0.02210524,0.27078881,0.67642606,0.00377228,0.22442707
-5.07553777,0.96800304,0.00018707,0.06649047,0.02546086,0.28540963,0.64975420,0.00435154,0.23628450
-5.06953477,0.96304931,0.00019573,0.06921136,0.02912283,0.30209241,0.62296922,0.00499009,0.24985840
-5.06353177,0.96134812,0.00021160,0.07235111,0.03308147,0.32097674,0.59675539,0.00568756,0.26525746
-5.05752876,0.96362381,0.00023454,0.07593749,0.03731970,0.34215940,0.57176034,0.00644253,0.28255626
-5.05152576,0.97049164,0.00026459,0.07998740,0.04181270,0.36568818,0.54857907,0.00725252,0.30179025
-5.04552276,0.98244035,0.00030198,0.08450585,0.04652785,0.39155740,0.52774101,0.00811391,0.32295212
-5.03951976,0.99982048,0.00034716,0.08948531,0.05142489,0.41970550,0.50970045,0.00902195,0.34599001
-5.03351676,1.02283873,0.00040074,0.09490568,0.05645650,0.45001465,0.49483057,0.00997082,0.37080746
-5.02751376,1.05155841,0.00046353,0.10073466,0.06156913,0.48231261,0.48342088,0.01095372,0.39726519
-5.02151076,1.08590565,0.00053653,0.10692863,0.06670422,0.51637665,0.47567793,0.01196300,0.42518470
-5.01550775,1.12568066,0.00062091,0.11343403,0.07179966,0.55193942,0.47172885,0.01299034,0.45435349
-5.00950475,1.17057350,0.00071803,0.12018906,0.07679152,0.58869650,0.47162730,0.01402696,0.48453173
-5.00350175,1.22018308,0.00082942,0.12712574,0.08161600,0.62631533,0.47536117,0.01506385,0.51545997
-4.99749875,1.27403848,0.00095678,0.13417217,0.08621142,0.66444499,0.48286154,0.01609205,0.54686766
-4.99149575,1.33162142,0.00110199,0.14125496,0.09052034,0.70272664,0.49401225,0.01710287,0.57848199
-4.98549275,1.39238862,0.00126703,0.14830159,0.09449149,0.74080390,0.50865953,0.01808818,0.61003675
-4.97948974,1.45579325,0.00145404,0.15524283,0.09808162,0.77833294,0.52662126,0.01904064,0.64128073
-4.97348674,1.52130433,0.00166519,0.16201486,0.10125706,0.81499185,0.54769531,0.01995389,0.67198538
-4.96748374,1.58842346,0.00190272,0.16856124,0.10399489,0.85048885,0.57166698,0.02082273,0.70195135
-4.96148074,1.65669833,0.00216885,0.17483454,0.10628377,0.88456923,0.59831499,0.02164326,0.73101376
-4.95547774,1.72573274,0.00246571,0.18079760,0.10812429,0.91702073,0.62741620,0.02241297,0.75904600
-4.94947474,1.79519294,0.00279528,0.18642441,0.10952874,0.94767730,0.65874903,0.02313070,0.78596189
-4.94347174,1.86481035,0.00315931,0.19170062,0.11052056,0.97642121,0.69209564,0.02379671,0.81171634
-4.93746873,1.93438108,0.00355926,0.19662362,0.11113316,1.00318348,0.72724299,0.02441253,0.83630445
-4.93146573,2.00376233,0.00399616,0.20120223,0.11140845,1.02794291,0.76398312,0.02498090,0.85975914
-4.92546273,2.07286641,0.00447057,0.20545606,0.11139498,1.05072351,0.80211268,0.02550559,0.88214763
-4.91945973,2.14165253,0.00498247,0.20941451,0.11114580,1.07159089,0.84143201,0.02599120,0.90356670
-4.91345673,2.21011719,0.00553121,0.21311548,0.11071626,1.09064734,0.88174396,0.02644303,0.92413719
-4.90745373,2.27828327,0.00611540,0.21660380,0.11016169,1.10802610,0.92285243,0.02686679,0.94399766
-4.90145073,2.34618852,0.00673294,0.21992947,0.10953519,1.12388476,0.96456102,0.02726845,0.96329772
-4.89544772,2.41387357,0.00738094,0.22314564,0.10888559,1.13839801,1.00667148,0.02765397,0.98219091
-4.88944472,2.48136993,0.00805572,0.22630652,0.10825568,1.15174984,1.04898238,0.02802917,1.00082748
-4.88344172,2.54868812,0.00875288,0.22946511,0.10768075,1.16412543,1.09128766,0.02839946,1.01934721
-4.87743872,2.61580623,0.00946734,0.23267092,0.10718758,1.17570272,1.13337533,0.02876974,1.03787238
-4.87143572,2.68265913,0.01019339,0.23596763,0.10679384,1.18664405,1.17502617,0.02914421,1.05650110
-4.86543272,2.74912859,0.01092490,0.23939088,0.10650788,1.19708798,1.21601254,0.02952626,1.07530112
-4.85942971,2.81503464,0.01165536,0.24296617,0.10632903,1.20714154,1.25609735,0.02991833,1.09430434
-4.85342671,2.88012847,0.01237812,0.24670693,0.10624821,1.21687324,1.29503318,0.03032186,1.11350218
-4.84742371,2.94408717,0.01308654,0.25061297,0.10624897,1.22630727,1.33256187,0.03073718,1.13284202
-4.84142071,3.00651084,0.01377421,0.25466928,0.10630868,1.23541892,1.36841449,0.03116351,1.15222487
-4.83541771,3.06692239,0.01443508,0.25884531,0.10640003,1.24413194,1.40231211,0.03159888,1.17150452
-4.82941471,3.12477029,0.01506373,0.26309480,0.10649256,1.25231770,1.43396723,0.03204020,1.19048821
-4.82341171,3.17943469,0.01565547,0.26735619,0.10655427,1.25979672,1.46308634,0.03248323,1.20893905
-4.81740870,3.23023692,0.01620652,0.27155371,0.10655313,1.26634246,1.48937343,0.03292266,1.22658019
-4.81140570,3.27645252,0.01671414,0.27559904,0.10645852,1.27168739,1.51253467,0.03335218,1.24310067
-4.80540270,3.31732752,0.01717670,0.27939364,0.10624248,1.27553141,1.53228417,0.03376459,1.25816298
-4.79939970,3.35209772,0.01759374,0.28283157,0.10588072,1.27755210,1.54835079,0.03415196,1.27141204
-4.79339670,3.38001034,0.01796601,0.28580278,0.10535344,1.27741663,1.56048569,0.03450576,1.28248544
-4.78739370,3.40034754,0.01829542,0.28819676,0.10464583,1.27479480,1.56847061,0.03481709,1.29102445
-4.78139070,3.41245067,0.01858502,0.28990628,0.10374839,1.26937256,1.57212625,0.03507687,1.29668566
-4.77538769,3.41574465,0.01883892,0.29083132,0.10265696,1.26086550,1.57132070,0.03527608,1.29915257
-4.76938469,3.40976123,0.01906221,0.29088264,0.10137265,1.24903162,1.56597732,0.03540602,1.29814677
-4.76338169,3.39416029,0.01926087,0.28998526,0.09990149,1.23368284,1.55608171,0.03545855,1.29343839
-4.75737869,3.36874817,0.01944163,0.28808134,0.09825410,1.21469460,1.54168750,0.03542635,1.28485518
-4.75137569,3.33349226,0.01961188,0.28513258,0.09644517,1.19201328,1.52292038,0.03530315,1.27229004
-4.74537269,3.28853115,0.01977957,0.28112187,0.09449300,1.16566090,1.49998039,0.03508400,1.25570660
-4.73936968,3.23417979,0.01995310,0.27605430,0.09241906,1.13573724,1.47314189,0.03476541,1.23514275
-4.73336668,3.17092952,0.02014122,0.26995732,0.09024751,1.10241900,1.44275143,0.03434557,1.21071187
-4.72736368,3.09944266,0.02035292,0.26288023,0.08800488,1.06595642,1.40922316,0.03382445,1.18260190
-4.72136068,3.02054203,0.02059734,0.25489294,0.08571974,1.02666746,1.37303210,0.03320389,1.15107213
-4.71535768,2.93519546,0.02088367,0.24608410,0.08342250,0.98492984,1.33470516,0.03248764,1.11644808
-4.70935468,2.84449600,0.02122096,0.23655874,0.08114520,0.94117159,1.29481033,0.03168134,1.07911452
-4.70335168,2.74963838,0.02161804,0.22643552,0.07892139,0.89586036,1.25394414,0.03079244,1.03950700
-4.69734867,2.65189232,0.02208328,0.21584363,0.07678598,0.84949208,1.21271793,0.02983009,0.99810214
-4.69134567,2.55257375,0.02262436,0.20491964,0.07477506,0.80257947,1.17174314,0.02880494,0.95540708
-4.68534267,2.45301464,0.02324809,0.19380428,0.07292566,0.75564076,1.13161627,0.02772896,0.91194841
-4.67933967,2.35453234,0.02396000,0.18263926,0.07127542,0.70918907,1.09290370,0.02661514,0.86826085
-4.67333667,2.25839933,0.02476415,0.17156435,0.06986216,0.66372266,1.05612711,0.02547720,0.82487612
-4.66733367,2.16581427,0.02566270,0.16071463,0.06872324,0.61971624,1.02174980,0.02432928,0.78231205
-4.66133067,2.07787497,0.02665562,0.15021808,0.06789487,0.57761360,0.99016440,0.02318561,0.74106252
-4.65532766,1.99555428,0.02774040,0.14019347,0.06741122,0.53782133,0.96168243,0.02206016,0.70158803
-4.64932466,1.91967919,0.02891171,0.13074861,0.06730340,0.50070392,0.93652602,0.02096629,0.66430746
-4.64332166,1.85091404,0.03016126,0.12197891,0.06759837,0.46657982,0.91482218,0.01991643,0.62959087
-4.63731866,1.78974799,0.03147760,0.11396629,0.06831778,0.43571863,0.89659980,0.01892180,0.59775352
-4.63131566,1.73648720,0.03284614,0.10677836,0.06947674,0.40833907,0.88178960,0.01799214,0.56905127
-4.62531266,1.69125184,0.03424922,0.10046784,0.07108271,0.38460766,0.87022706,0.01713547,0.54367727
-4.61930965,1.65397804,0.03566630,0.09507229,0.07313446,0.36463806,0.86165828,0.01635794,0.52175999
-4.61330665,1.62442453,0.03707434,0.09061398,0.07562112,0.34849084,0.85574865,0.01566370,0.50336260
-4.60730365,1.60218399,0.03844828,0.08709997,0.07852157,0.33617366,0.85209409,0.01505485,0.48848367
-4.60130065,1.58669833,0.03976160,0.08452241,0.08180398,0.32764190,0.85023440,0.01453144,0.47705910
-4.59529765,1.57727790,0.04098707,0.08285892,0.08542580,0.32279971,0.84966843,0.01409153,0.46896525
-4.58929465,1.57312352,0.04209746,0.08207325,0.08933395,0.32150144,0.84987037,0.01373131,0.46402321
-4.58329165,1.57335104,0.04306646,0.08211601,0.09346557,0.32355374,0.85030670,0.01344526,0.46200405
-4.57728864,1.57701740,0.04386942,0.08292567,0.09774899,0.32871819,0.85045311,0.01322637,0.46263506
-4.57128564,1.58314757,0.04448422,0.08442974,0.10210520,0.33671472,0.84981084,0.01306644,0.46560670
-4.56528264,1.59076146,0.04489201,0.08654611,0.10644962,0.34722587,0.84792178,0.01295628,0.47058030
-4.55927964,1.59890006,0.04507787,0.08918465,0.11069422,0.35990187,0.84438187,0.01288607,0.47719625
-4.55327664,1.60665013,0.04503133,0.09224902,0.11474984,0.37436673,0.83885229,0.01284569,0.48508249
-4.54727364,1.61316665,0.04474678,0.09563857,0.11852878,0.39022504,0.83106806,0.01282498,0.49386329
-4.54127064,1.61769256,0.04422363,0.09925052,0.12194742,0.40706975,0.82084390,0.01281406,0.50316782
-4.53526763,1.61957530,0.04346639,0.10298218,0.12492892,0.42449041,0.80807716,0.01280363,0.51263870
-4.52926463,1.61827971,0.04248448,0.10673320,0.12740576,0.44208195,0.79274783,0.01278517,0.52193990
-4.52326163,1.61339711,0.04129197,0.11040785,0.12932222,0.45945351,0.77491576,0.01275121,0.53076403
-4.51725863,1.60465041,0.03990703,0.11391723,0.13063650,0.47623718,0.75471537,0.01269545,0.53883879
-4.51125563,1.59189525,0.03835138,0.11718120,0.13132255,0.49209615,0.73234810,0.01261289,0.54593216
-4.50525263,1.57511719,0.03664958,0.12013020,0.13137150,0.50673212,0.70807302,0.01249990,0.55185650
-4.49924962,1.55442531,0.03482821,0.12270663,0.13079258,0.51989142,0.68219616,0.01235425,0.55647101
-4.49324662,1.53004239,0.03291511,0.12486590,0.12961356,0.53136972,0.65505879,0.01217509,0.55968286
