energy_ev,total_up,Ge_p_up,Ge_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.88594297,0.73206538,0.25730410,0.00000000,0.20335461,0.00000000,0.34895032,0.24810826
-5.87993997,0.72479422,0.25351971,0.00000000,0.20275957,0.00000000,0.34386452,0.24846273
-5.87393697,0.72413906,0.25161410,0.00000000,0.20435648,0.00000000,0.34118251,0.25113315
-5.86793397,0.72980579,0.25152967,0.00000000,0.20803199,0.00000000,0.34097123,0.25594222
-5.86193097,0.74147589,0.25319421,0.00000000,0.21367441,0.00000000,0.34328590,0.26268980
-5.85592796,0.75881264,0.25652171,0.00000000,0.22117629,0.00000000,0.34816873,0.27115757
-5.84992496,0.78146767,0.26141327,0.00000000,0.23043710,0.00000000,0.35564754,0.28111408
-5.84392196,0.80908768,0.26775827,0.00000000,0.24136578,0.00000000,0.36573446,0.29231995
-5.83791896,0.84132085,0.27543561,0.00000000,0.25388305,0.00000000,0.37842441,0.30453319
-5.83191596,0.87782256,0.28431503,0.00000000,0.26792330,0.00000000,0.39369350,0.31751434
-5.82591296,0.91826011,0.29425841,0.00000000,0.28343579,0.00000000,0.41149722,0.33103131
-5.81990995,0.96231583,0.30512099,0.00000000,0.30038503,0.00000000,0.43176849,0.34486369
-5.81390695,1.00968842,0.31675246,0.00000000,0.31875016,0.00000000,0.45441546,0.35880635
-5.80790395,1.06009216,0.32899785,0.00000000,0.33852322,0.00000000,0.47931928,0.37267228
-5.80190095,1.11325401,0.34169830,0.00000000,0.35970626,0.00000000,0.50633176,0.38629442
-5.79589795,1.16890856,0.35469162,0.00000000,0.38230722,0.00000000,0.53527333,0.39952654
-5.78989495,1.22679114,0.36781281,0.00000000,0.40633492,0.00000000,0.56593135,0.41224320
-5.78389195,1.28662953,0.38089449,0.00000000,0.43179301,0.00000000,0.59805900,0.42433867
-5.77788894,1.34813490,0.39376754,0.00000000,0.45867350,0.00000000,0.63137522,0.43572526
-5.77188594,1.41099265,0.40626189,0.00000000,0.48694995,0.00000000,0.66556575,0.44633094
-5.76588294,1.47485404,0.41820772,0.00000000,0.51657088,0.00000000,0.70028569,0.45609664
-5.75987994,1.53932946,0.42943708,0.00000000,0.54745383,0.00000000,0.73516360,0.46497341
-5.75387694,1.60398413,0.43978607,0.00000000,0.57948041,0.00000000,0.76980741,0.47291977
-5.74787394,1.66833690,0.44909764,0.00000000,0.61249288,0.00000000,0.80381200,0.47989938
-5.74187094,1.73186286,0.45722487,0.00000000,0.64629261,0.00000000,0.83676839,0.48587927
-5.73586793,1.79399975,0.46403480,0.00000000,0.68064055,0.00000000,0.86827417,0.49082888
-5.72986493,1.85415851,0.46941258,0.00000000,0.71526011,0.00000000,0.89794500,0.49471982
-5.72386193,1.91173749,0.47326571,0.00000000,0.74984230,0.00000000,0.92542640,0.49752650
-5.71785893,1.96613985,0.47552830,0.00000000,0.78405299,0.00000000,0.95040541,0.49922753
-5.71185593,2.01679327,0.47616483,0.00000000,0.81754218,0.00000000,0.97262145,0.49980776
-5.70585293,2.06317092,0.47517335,0.00000000,0.84995476,0.00000000,0.99187565,0.49926071
-5.69984992,2.10481246,0.47258768,0.00000000,0.88094220,0.00000000,1.00803815,0.49759132
-5.69384692,2.14134371,0.46847851,0.00000000,0.91017468,0.00000000,1.02105267,0.49481853
-5.68784392,2.17249384,0.46295315,0.00000000,0.93735283,0.00000000,1.03093814,0.49097760
-5.68184092,2.19810859,0.45615374,0.00000000,0.96221860,0.00000000,1.03778689,0.48612185
-5.67583792,2.21815884,0.44825406,0.00000000,0.98456436,0.00000000,1.04175958,0.48032362
-5.66983492,2.23274350,0.43945492,0.00000000,1.00423990,0.00000000,1.04307694,0.47367425
-5.66383192,2.24208645,0.42997817,0.00000000,1.02115679,0.00000000,1.04200848,0.46628301
-5.65782891,2.24652743,0.42005976,0.00000000,1.03528970,0.00000000,1.03885908,0.45827502
-5.65182591,2.24650709,0.40994202,0.00000000,1.04667472,0.00000000,1.03395375,0.44978813
-5.64582291,2.24254699,0.39986556,0.00000000,1.05540471,0.00000000,1.02762169,0.44096891
-5.63981991,2.23522552,0.39006106,0.00000000,1.06162180,0.00000000,1.02018024,0.43196795
-5.63381691,2.22515080,0.38074155,0.00000000,1.06550760,0.00000000,1.01191992,0.42293477
-5.62781391,2.21293222,0.37209527,0.00000000,1.06727165,0.00000000,1.00309099,0.41401250
-5.62181091,2.19915201,0.36427963,0.00000000,1.06713869,0.00000000,0.99389268,0.40533269
-5.61580790,2.18433826,0.35741640,0.00000000,1.06533558,0.00000000,0.98446529,0.39701054
-5.60980490,2.16894102,0.35158841,0.00000000,1.06207863,0.00000000,0.97488586,0.38914071
-5.60380190,2.15331250,0.34683781,0.00000000,1.05756193,0.00000000,0.96516737,0.38179412
-5.59779890,2.13769249,0.34316585,0.00000000,1.05194750,0.00000000,0.95526155,0.37501563
-5.59179590,2.12219960,0.34053431,0.00000000,1.04535766,0.00000000,0.94506511,0.36882304
-5.58579290,2.10682882,0.33886828,0.00000000,1.03787006,0.00000000,0.93442882,0.36320710
-5.57978989,2.09145530,0.33806017,0.00000000,1.02951563,0.00000000,0.92316906,0.35813283
-5.57378689,2.07584407,0.33797479,0.00000000,1.02027948,0.00000000,0.91108099,0.35354195
-5.56778389,2.05966530,0.33845520,0.00000000,1.01010461,0.00000000,0.89795273,0.34935619
-5.56178089,2.04251405,0.33932907,0.00000000,0.99889821,0.00000000,0.88357970,0.34548156
-5.55577789,2.02393369,0.34041544,0.00000000,0.98654022,0.00000000,0.86777852,0.34181322
-5.54977489,2.00344185,0.34153138,0.00000000,0.97289345,0.00000000,0.85039972,0.33824079
-5.54377189,1.98055764,0.34249872,0.00000000,0.95781500,0.00000000,0.83133883,0.33465399
-5.53776888,1.95482910,0.34315032,0.00000000,0.94116805,0.00000000,0.81054543,0.33094820
-5.53176588,1.92585979,0.34333600,0.00000000,0.92283377,0.00000000,0.78802994,0.32702999
-5.52576288,1.89333335,0.34292789,0.00000000,0.90272247,0.00000000,0.76386807,0.32282230
-5.51975988,1.85703548,0.34182512,0.00000000,0.88078373,0.00000000,0.73820297,0.31826911
-5.51375688,1.81687238,0.33995789,0.00000000,0.85701500,0.00000000,0.71124526,0.31333956
-5.50775388,1.77288527,0.33729070,0.00000000,0.83146836,0.00000000,0.68327126,0.30803132
-5.50175088,1.72526061,0.33382486,0.00000000,0.80425517,0.00000000,0.65461956,0.30237318
-5.49574787,1.67433585,0.32960013,0.00000000,0.77554862,0.00000000,0.62568657,0.29642670
-5.48974487,1.62060055,0.32469555,0.00000000,0.74558402,0.00000000,0.59692102,0.29028703
-5.48374187,1.56469311,0.31922931,0.00000000,0.71465698,0.00000000,0.56881798,0.28408262
-5.47773887,1.50739312,0.31335774,0.00000000,0.68311960,0.00000000,0.54191248,0.27797403
-5.47173587,1.44960960,0.30727333,0.00000000,0.65137480,0.00000000,0.51677286,0.27215166
-5.46573287,1.39236552,0.30120168,0.00000000,0.61986910,0.00000000,0.49399393,0.26683247
-5.45972986,1.33677874,0.29539753,0.00000000,0.58908399,0.00000000,0.47418991,0.26225570
-5.45372686,1.28403996,0.29013971,0.00000000,0.55952626,0.00000000,0.45798686,0.25867762
-5.44772386,1.23538775,0.28572509,0.00000000,0.53171739,0.00000000,0.44601461,0.25636538
-5.44172086,1.19208144,0.28246166,0.00000000,0.50618235,0.00000000,0.43889782,0.25559002
-5.43571786,1.15537184,0.28066058,0.00000000,0.48343792,0.00000000,0.43724591,0.25661878
-5.42971486,1.12647060,0.28062768,0.00000000,0.46398086,0.00000000,0.44164169,0.25970683
-5.42371186,1.10651854,0.28265419,0.00000000,0.44827590,0.00000000,0.45262855,0.26508868
-5.41770885,1.09655342,0.28700718,0.00000000,0.43674395,0.00000000,0.47069606,0.27296928
-5.41170585,1.09747793,0.29391982,0.00000000,0.42975053,0.00000000,0.49626409,0.28351537
-5.40570285,1.11002845,0.30358177,0.00000000,0.42759476,0.00000000,0.52966574,0.29684700
-5.39969985,1.13474541,0.31612998,0.00000000,0.43049896,0.00000000,0.57112927,0.31302984
-5.39369685,1.17194616,0.33164026,0.00000000,0.43859919,0.00000000,0.62075984,0.33206830
-5.38769385,1.22170110,0.35011995,0.00000000,0.45193708,0.00000000,0.67852156,0.35390000
-5.38169085,1.28381433,0.37150206,0.00000000,0.47045297,0.00000000,0.74422081,0.37839174
-5.37568784,1.35780948,0.39564112,0.00000000,0.49398103,0.00000000,0.81749185,0.40533731
-5.36968484,1.44292202,0.42231118,0.00000000,0.52224643,0.00000000,0.89778564,0.43445736
-5.36368184,1.53809872,0.45120608,0.00000000,0.55486491,0.00000000,0.98436302,0.46540148
-5.35767884,1.64200505,0.48194222,0.00000000,0.59134526,0.00000000,1.07629310,0.49775266
-5.35167584,1.75304121,0.51406398,0.00000000,0.63109459,0.00000000,1.17245781,0.53103406
-5.34567284,1.86936677,0.54705175,0.00000000,0.67342684,0.00000000,1.27156318,0.56471813
-5.33966983,1.98893428,0.58033246,0.00000000,0.71757450,0.00000000,1.37215773,0.59823781
-5.33366683,2.10953096,0.61329246,0.00000000,0.76270331,0.00000000,1.47265796,0.63099964
-5.32766383,2.22882811,0.64529238,0.00000000,0.80792993,0.00000000,1.57138068,0.66239828
-5.32166083,2.34443670,0.67568356,0.00000000,0.85234207,0.00000000,1.66658141,0.69183216
-5.31565783,2.45396763,0.70382554,0.00000000,0.89502055,0.00000000,1.75649778,0.71871957
-5.30965483,2.55509479,0.72910399,0.00000000,0.93506261,0.00000000,1.83939657,0.74251478
-5.30365183,2.64561862,0.75094842,0.00000000,0.97160580,0.00000000,1.91362253,0.76272340
-5.29764882,2.72352785,0.76884900,0.00000000,1.00385135,0.00000000,1.97764724,0.77891661
-5.29164582,2.78705695,0.78237187,0.00000000,1.03108634,0.00000000,2.03011577,0.79074348
-5.28564282,2.83473701,0.79117222,0.00000000,1.05270356,0.00000000,2.06988930,0.79794105
-5.27963982,2.86543783,0.79500466,0.00000000,1.06821840,0.00000000,2.09608165,0.80034167
-5.27363682,2.87839940,0.79373048,0.00000000,1.07728189,0.00000000,2.10808807,0.79787728
-5.26763382,2.87325153,0.78732133,0.00000000,1.07968941,0.00000000,2.10560492,0.79058053
-5.26163082,2.85002060,0.77585940,0.00000000,1.07538462,0.00000000,2.08863931,0.77858275
-5.25562781,2.80912331,0.75953392,0.00000000,1.06445851,0.00000000,2.05750818,0.76210867
-5.24962481,2.75134773,0.73863423,0.00000000,1.04714363,0.00000000,2.01282697,0.74146840
-5.24362181,2.67782264,0.71353969,0.00000000,1.02380381,0.00000000,1.95548825,0.71704695
-5.23761881,2.58997660,0.68470707,0.00000000,0.99491981,0.00000000,1.88663149,0.68929166
-5.23161581,2.48948874,0.65265570,0.00000000,0.96107182,0.00000000,1.80760539,0.65869831
-5.22561281,2.37823355,0.61795129,0.00000000,0.92291941,0.00000000,1.71992437,0.62579635
-5.21960980,2.25822217,0.58118900,0.00000000,0.88118000,0.00000000,1.62522147,0.59113395
-5.21360680,2.13154273,0.54297646,0.00000000,0.83660690,0.00000000,1.52519949,0.55526345
-5.20760380,2.00030223,0.50391746,0.00000000,0.78996761,0.00000000,1.42158266,0.51872778
-5.20160080,1.86657231,0.46459686,0.00000000,0.74202356,0.00000000,1.31607057,0.48204828
-5.19559780,1.73234062,0.42556727,0.00000000,0.69351182,0.00000000,1.21029632,0.44571435
-5.18959480,1.59946965,0.38733785,0.00000000,0.64512944,0.00000000,1.10579010,0.41017518
-5.18359180,1.46966373,0.35036558,0.00000000,0.59752084,0.00000000,1.00394934,0.37583368
-5.17758879,1.34444494,0.31504904,0.00000000,0.55126845,0.00000000,0.90601597,0.34304262
-5.17158579,1.22513787,0.28172476,0.00000000,0.50688656,0.00000000,0.81306119,0.31210294
-5.16558279,1.11286288,0.25066599,0.00000000,0.46481833,0.00000000,0.72597735,0.28326404
-5.15957979,1.00853695,0.22208375,0.00000000,0.42543550,0.00000000,0.64547665,0.25672568
-5.15357679,0.91288105,0.19612965,0.00000000,0.38904057,0.00000000,0.57209573,0.23264126
-5.14757379,0.82643262,0.17290042,0.00000000,0.35587067,0.00000000,0.50620523,0.21112212
-5.14157079,0.74956179,0.15244347,0.00000000,0.32610278,0.00000000,0.44802311,0.19224240
-5.13556778,0.68248975,0.13476323,0.00000000,0.29985971,0.00000000,0.39763058,0.17604411
-5.12956478,0.62530800,0.11982786,0.00000000,0.27721623,0.00000000,0.35498950,0.16254225
-5.12356178,0.57799709,0.10757592,0.00000000,0.25820496,0.00000000,0.31996013,0.15172938
-5.11755878,0.54044404,0.09792277,0.00000000,0.24282175,0.00000000,0.29231824,0.14357976
-5.11155578,0.51245754,0.09076638,0.00000000,0.23103014,0.00000000,0.27177102,0.13805266
-5.10555278,0.49378053,0.08599243,0.00000000,0.22276497,0.00000000,0.25797102,0.13509490
-5.09954977,0.48410002,0.08347858,0.00000000,0.21793487,0.00000000,0.25052800,0.13464257
-5.09354677,0.48305422,0.08309783,0.00000000,0.21642407,0.00000000,0.24901847,0.13662199
-5.08754377,0.49023734,0.08472103,0.00000000,0.21809340,0.00000000,0.25299306,0.14095003
-5.08154077,0.50520254,0.08821863,0.00000000,0.22278090,0.00000000,0.26198199,0.14753391
-5.07553777,0.52746376,0.09346161,0.00000000,0.23030233,0.00000000,0.27549900,0.15627072
-5.06953477,0.55649699,0.10032199,0.00000000,0.24045184,0.00000000,0.29304425,0.16704680
-5.06353177,0.59174185,0.10867275,0.00000000,0.25300314,0.00000000,0.31410664,0.17973718
-5.05752876,0.63260402,0.11838762,0.00000000,0.26771146,0.00000000,0.33816610,0.19420520
-5.05152576,0.67845907,0.12934050,0.00000000,0.28431637,0.00000000,0.36469626,0.21030252
-5.04552276,0.72865797,0.14140501,0.00000000,0.30254576,0.00000000,0.39316784,0.22786960
-5.03951976,0.78253452,0.15445391,0.00000000,0.32212083,0.00000000,0.42305307,0.24673654
-5.03351676,0.83941470,0.16835871,0.00000000,0.34276208,0.00000000,0.45383114,0.26672453
-5.02751376,0.89862739,0.18298935,0.00000000,0.36419607,0.00000000,0.48499467,0.28764768
-5.02151076,0.95951640,0.19821398,0.00000000,0.38616268,0.00000000,0.51605712,0.30931509
-5.01550775,1.02145280,0.21389890,0.00000000,0.40842252,0.00000000,0.54656059,0.33153329
-5.00950475,1.08384706,0.22990860,0.00000000,0.43076388,0.00000000,0.57608396,0.35410856
-5.00350175,1.14616014,0.24610583,0.00000000,0.45300906,0.00000000,0.60425053,0.37684933
-4.99749875,1.20791267,0.26235177,0.00000000,0.47501931,0.00000000,0.63073494,0.39956821
-4.99149575,1.26869158,0.27850618,0.00000000,0.49669816,0.00000000,0.65526879,0.42208375
-4.98549275,1.32815357,0.29442775,0.00000000,0.51799265,0.00000000,0.67764444,0.44422171
-4.97948974,1.38602503,0.30997430,0.00000000,0.53889230,0.00000000,0.69771693,0.46581595
-4.97348674,1.44209825,0.32500334,0.00000000,0.55942564,0.00000000,0.71540343,0.48670870
-4.96748374,1.49622394,0.33937260,0.00000000,0.57965430,0.00000000,0.73068056,0.50675058
-4.96148074,1.54830058,0.35294096,0.00000000,0.59966489,0.00000000,0.74357933,0.52580016
-4.95547774,1.59826099,0.36556963,0.00000000,0.61955896,0.00000000,0.75417813,0.54372345
-4.94947474,1.64605720,0.37712366,0.00000000,0.63944148,0.00000000,0.76259422,0.56039328
-4.94347174,1.69164428,0.38747403,0.00000000,0.65940854,0.00000000,0.76897394,0.57568892
-4.93746873,1.73496466,0.39650002,0.00000000,0.67953479,0.00000000,0.77348257,0.58949598
-4.93146573,1.77593361,0.40409214,0.00000000,0.69986156,0.00000000,0.77629422,0.60170675
-4.92546273,1.81442739,0.41015542,0.00000000,0.72038617,0.00000000,0.77758252,0.61222120
-4.91945973,1.85027470,0.41461303,0.00000000,0.74105335,0.00000000,0.77751258,0.62094854
-4.91345673,1.88325249,0.41741001,0.00000000,0.76174926,0.00000000,0.77623482,0.62780953
-4.90745373,1.91308639,0.41851714,0.00000000,0.78229860,0.00000000,0.77388099,0.63273932
-4.90145073,1.93945631,0.41793450,0.00000000,0.80246519,0.00000000,0.77056256,0.63569092
-4.89544772,1.96200679,0.41569479,0.00000000,0.82195622,0.00000000,0.76637165,0.63663888
-4.88944472,1.98036204,0.41186597,0.00000000,0.84042987,0.00000000,0.76138426,0.63558334
-4.88344172,1.99414480,0.40655317,0.00000000,0.85750640,0.00000000,0.75566563,0.63255381
-4.87743872,2.00299807,0.39989963,0.00000000,0.87278186,0.00000000,0.74927727,0.62761285
-4.87143572,2.00660871,0.39208655,0.00000000,0.88584415,0.00000000,0.74228504,0.62085911
-4.86543272,2.00473144,0.38333179,0.00000000,0.89629040,0.00000000,0.73476790,0.61242969
-4.85942971,1.99721206,0.37388736,0.00000000,0.90374494,0.00000000,0.72682637,0.60250145
-4.85342671,1.98400836,0.36403567,0.00000000,0.90787695,0.00000000,0.71859028,0.59129139
-4.84742371,1.96520765,0.35408473,0.00000000,0.90841683,0.00000000,0.71022512,0.57905567
-4.84142071,1.94103969,0.34436234,0.00000000,0.90517051,0.00000000,0.70193636,0.56608744
-4.83541771,1.91188425,0.33520949,0.00000000,0.89803088,0.00000000,0.69397151,0.55271346
-4.82941471,1.87827251,0.32697314,0.00000000,0.88698589,0.00000000,0.68661939,0.53928946
-4.82341171,1.84088224,0.31999867,0.00000000,0.87212263,0.00000000,0.68020667,0.52619437
-4.81740870,1.80052653,0.31462220,0.00000000,0.85362747,0.00000000,0.67509157,0.51382371
-4.81140570,1.75813653,0.31116305,0.00000000,0.83178199,0.00000000,0.67165497,0.50258209
-4.80540270,1.71473867,0.30991651,0.00000000,0.80695503,0.00000000,0.67028913,0.49287517
-4.79939970,1.67142733,0.31114728,0.00000000,0.77959117,0.00000000,0.67138458,0.48510127
-4.79339670,1.62933393,0.31508353,0.00000000,0.75019618,0.00000000,0.67531565,0.47964276
-4.78739370,1.58959361,0.32191190,0.00000000,0.71932010,0.00000000,0.68242534,0.47685754
-4.78139070,1.55331095,0.33177351,0.00000000,0.68753881,0.00000000,0.69301002,0.47707083
-4.77538769,1.52152584,0.34476086,0.00000000,0.65543477,0.00000000,0.70730488,0.48056730
-4.76938469,1.49518103,0.36091599,0.00000000,0.62357791,0.00000000,0.72547063,0.48758390
-4.76338169,1.47509237,0.38022943,0.00000000,0.59250733,0.00000000,0.74758209,0.49830341
-4.75737869,1.46192298,0.40264033,0.00000000,0.56271471,0.00000000,0.77361925,0.51284895
-4.75137569,1.45616214,0.42803740,0.00000000,0.53462993,0.00000000,0.80346131,0.53127948
-4.74537269,1.45810969,0.45626071,0.00000000,0.50860951,0.00000000,0.83688384,0.55358640
-4.73936968,1.46786647,0.48710426,0.00000000,0.48492819,0.00000000,0.87355959,0.57969147
-4.73336668,1.48533099,0.52031921,0.00000000,0.46377395,0.00000000,0.91306269,0.60944596
-4.72736368,1.51020246,0.55561773,0.00000000,0.44524642,0.00000000,0.95487650,0.64263123
-4.72136068,1.54199007,0.59267739,0.00000000,0.42935872,0.00000000,0.99840472,0.67896083
-4.71535768,1.58002806,0.63114609,0.00000000,0.41604247,0.00000000,1.04298560,0.71808403
-4.70935468,1.62349627,0.67064747,0.00000000,0.40515565,0.00000000,1.08790875,0.75959100
-4.70335168,1.67144528,0.71078683,0.00000000,0.39649282,0.00000000,1.13243408,0.80301958
-4.69734867,1.72282558,0.75115752,0.00000000,0.38979732,0.00000000,1.17581225,0.84786364
-4.69134567,1.77651969,0.79134785,0.00000000,0.38477472,0.00000000,1.21730604,0.89358294
-4.68534267,1.83137646,0.83094846,0.00000000,0.38110707,0.00000000,1.25621193,0.93961447
-4.67933967,1.88624635,0.86956018,0.00000000,0.37846727,0.00000000,1.29188111,0.98538505
-4.67333667,1.94001668,0.90680217,0.00000000,0.37653306,0.00000000,1.32373936,1.03032490
-4.66733367,1.99164589,0.94232050,0.00000000,0.37499999,0.00000000,1.35130503,1.07388203
-4.66133067,2.04019566,0.97579666,0.00000000,0.37359306,0.00000000,1.37420463,1.11553689
-4.65532766,2.08485981,1.00695605,0.00000000,0.37207642,0.00000000,1.39218532,1.15481696
-4.64932466,2.12498922,1.03557617,0.00000000,0.37026107,0.00000000,1.40512406,1.19131075
-4.64332166,2.16011178,1.06149398,0.00000000,0.36801014,0.00000000,1.41303297,1.22468057
-4.63731866,2.18994664,1.08461233,0.00000000,0.36524178,0.00000000,1.41606061,1.25467377
-4.63131566,2.21441227,1.10490502,0.00000000,0.36192959,0.00000000,1.41448935,1.28113160
-4.62531266,2.23362790,1.12241999,0.00000000,0.35810072,0.00000000,1.40872851,1.30399541
-4.61930965,2.24790805,1.13728057,0.00000000,0.35383176,0.00000000,1.39930376,1.32330974
-4.61330665,2.25775037,1.14968418,0.00000000,0.34924282,0.00000000,1.38684276,1.33922181
-4.60730365,2.26381686,1.15989863,0.00000000,0.34448997,0.00000000,1.37205772,1.35197752
-4.60130065,2.26690911,1.16825549,0.00000000,0.33975649,0.00000000,1.35572512,1.36191351
-4.59529765,2.26793818,1.17514097,0.00000000,0.33524341,0.00000000,1.33866332,1.36944580
-4.58929465,2.26789023,1.18098408,0.00000000,0.33115964,0.00000000,1.32170862,1.37505496
-4.58329165,2.26778880,1.18624256,0.00000000,0.32771212,0.00000000,1.30569058,1.37926849
-4.57728864,2.26865536,1.19138691,0.00000000,0.32509648,0.00000000,1.29140718,1.38264083
-4.57128564,2.27146926,1.19688306,0.00000000,0.32348844,0.00000000,1.27960066,1.38573193
-4.56528264,2.27712882,1.20317440,0.00000000,0.32303637,0.00000000,1.27093486,1.38908500
-4.55927964,2.28641486,1.21066374,0.00000000,0.32385508,0.00000000,1.26597458,1.39320458
-4.55327664,2.29995833,1.21969629,0.00000000,0.32602121,0.00000000,1.26516789,1.39853567
-4.54727364,2.31821323,1.23054410,0.00000000,0.32957016,0.00000000,1.26883183,1.40544502
-4.54127064,2.34143617,1.24339303,0.00000000,0.33449476,0.00000000,1.27714216,1.41420528
-4.53526763,2.36967334,1.25833292,0.00000000,0.34074544,0.00000000,1.29012758,1.42498295
-4.52926463,2.40275589,1.27535138,0.00000000,0.34823209,0.00000000,1.30766878,1.43783057
-4.52326163,2.44030373,1.29433196,0.00000000,0.35682723,0.00000000,1.32950249,1.45268368
-4.51725863,2.48173820,1.31505668,0.00000000,0.36637049,0.00000000,1.35523056,1.46936284
-4.51125563,2.52630294,1.33721329,0.00000000,0.37667411,0.00000000,1.38433410,1.48758048
-4.50525263,2.57309257,1.36040679,0.00000000,0.38752924,0.00000000,1.41619217,1.50695269
-4.49924962,2.62108801,1.38417525,0.00000000,0.39871293,0.00000000,1.45010469,1.52701515
-4.49324662,2.66919713,1.40800889,0.00000000,0.40999534,0.00000000,1.48531884,1.54724283
-4.48724362,2.71629915,1.43137205,0.00000000,0.42114709,0.00000000,1.52105818,1.56707239
-4.48124062,2.76129100,1.45372688,0.00000000,0.43194649,0.00000000,1.55655334,1.58592641
-4.47523762,2.80313364,1.47455774,0.00000000,0.44218636,0.00000000,1.59107339,1.60323841
-4.46923462,2.84089628,1.49339523,0.00000000,0.45168028,0.00000000,1.62395634,1.61847732
-4.46323162,2.87379664,1.50983861,0.00000000,0.46026803,0.00000000,1.65463789,1.63117049
-4.45722861,2.90123533,1.52357560,0.00000000,0.46782007,0.00000000,1.68267674,1.64092408
-4.45122561,2.92282263,1.53439850,0.00000000,0.47424091,0.00000000,1.70777556,1.64743987
-4.44522261,2.93839647,1.54221568,0.00000000,0.47947123,0.00000000,1.72979639,1.65052769
-4.43921961,2.94803048,1.54705796,0.00000000,0.48348873,0.00000000,1.74876950,1.65011304
-4.43321661,2.95203160,1.54907929,0.00000000,0.48630759,0.00000000,1.76489506,1.64623927
-4.42721361,2.95092714,1.54855158,0.00000000,0.48797657,0.00000000,1.77853728,1.63906449
-4.42121061,2.94544169,1.54585388,0.00000000,0.48857590,0.00000000,1.79021072,1.62885326
-4.41520760,2.93646460,1.54145612,0.00000000,0.48821288,0.00000000,1.80055924,1.61596337
-4.40920460,2.92500944,1.53589823,0.00000000,0.48701651,0.00000000,1.81032793,1.60082850
-4.40320160,2.91216705,1.52976534,0.00000000,0.48513128,0.00000000,1.82032925,1.58393749
-4.39719860,2.89905417,1.52366027,0.00000000,0.48271031,0.00000000,1.83140431,1.56581121
-4.39119560,2.88675992,1.51817440,0.00000000,0.47990825,0.00000000,1.84438110,1.54697810
-4.38519260,2.87629249,1.51385834,0.00000000,0.47687407,0.00000000,1.86003124,1.52794956
-4.37918959,2.86852841,1.51119373,0.00000000,0.47374419,0.00000000,1.87902726,1.50919631
-4.37318659,2.86416682,1.51056738,0.00000000,0.47063614,0.00000000,1.90190231,1.49112682
-4.36718359,2.86369075,1.51224921,0.00000000,0.46764312,0.00000000,1.92901423,1.47406874
-4.36118059,2.86733747,1.51637479,0.00000000,0.46482962,0.00000000,1.96051590,1.45825427
-4.35517759,2.87507910,1.52293367,0.00000000,0.46222844,0.00000000,1.99633328,1.44381005
-4.34917459,2.88661481,1.53176390,0.00000000,0.45983905,0.00000000,2.03615260,1.43075203
-4.34317159,2.90137489,1.54255327,0.00000000,0.45762758,0.00000000,2.07941759,1.41898560
-4.33716858,2.91853683,1.55484732,0.00000000,0.45552830,0.00000000,2.12533709,1.40831085
-4.33116558,2.93705287,1.56806378,0.00000000,0.45344659,0.00000000,2.17290327,1.39843287
-4.32516258,2.95568776,1.58151316,0.00000000,0.45126323,0.00000000,2.22091978,1.38897644
-4.31915958,2.97306553,1.59442439,0.00000000,0.44883985,0.00000000,2.26803901,1.37950464
-4.31315658,2.98772309,1.60597480,0.00000000,0.44602524,0.00000000,2.31280694,1.36954045
-4.30715358,2.99816846,1.61532293,0.00000000,0.44266225,0.00000000,2.35371390,1.35859047
