energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.38769385,6.45579167,0.92649295,3.77633003,0.06413491,0.15815194,0.28561719,1.27453692,0.54049241,0.36880398
-5.38169085,6.84328293,0.98881047,3.99891462,0.06783145,0.16666087,0.29917868,1.35545592,0.57686794,0.39014441
-5.37568784,7.21331715,1.04953510,4.21058902,0.07132877,0.17457312,0.31139960,1.43349327,0.61238214,0.41043806
-5.36968484,7.56117166,1.10798728,4.40854838,0.07458107,0.18177298,0.32207744,1.50771583,0.64665827,0.42942923
-5.36368184,7.88240826,1.16351150,4.59016799,0.07754590,0.18815485,0.33103414,1.57723681,0.67933460,0.44687914
-5.35767884,8.17299432,1.21549215,4.75307811,0.08018523,0.19362616,0.33812147,1.64123869,0.71007309,0.46257211
-5.35167584,8.42941410,1.26336829,4.89523312,0.08246641,0.19810992,0.34322558,1.69899423,0.73856724,0.47632113
-5.34567284,8.64876567,1.30664655,5.01497185,0.08436296,0.20154685,0.34627055,1.74988485,0.76454889,0.48797252
-5.33966983,8.82883914,1.34491194,5.11106646,0.08585505,0.20389692,0.34722072,1.79341554,0.78779355,0.49740973
-5.33366683,8.96817295,1.37783579,5.18275775,0.08692990,0.20514031,0.34608180,1.82922560,0.80812422,0.50455585
-5.32766383,9.06608566,1.40518088,5.22977516,0.08758185,0.20527778,0.34290058,1.85709504,0.82541344,0.50937489
-5.32166083,9.12268213,1.42680349,5.25234063,0.08781217,0.20433031,0.33776337,1.87694610,0.83958362,0.51187178
-5.31565783,9.13883377,1.44265235,5.25115604,0.08762872,0.20233823,0.33079318,1.88884022,0.85060571,0.51209103
-5.30965483,9.11613425,1.45276485,5.22737500,0.08704540,0.19935968,0.32214580,1.89297046,0.85849631,0.51011420
-5.30365183,9.05683273,1.45726064,5.18256022,0.08608140,0.19546868,0.31200492,1.88964994,0.86331344,0.50605628
-5.29764882,8.96374804,1.45633316,5.11862846,0.08476036,0.19075273,0.30057649,1.87929695,0.86515135,0.50006113
-5.29164582,8.84016783,1.45023961,5.03778585,0.08310953,0.18531013,0.28808263,1.86241734,0.86413455,0.49229625
-5.28564282,8.68973758,1.43928985,4.94245626,0.08115876,0.17924720,0.27475526,1.83958530,0.86041150,0.48294704
-5.27963982,8.51634429,1.42383493,4.83520628,0.07893965,0.17267528,0.26082967,1.81142314,0.85414826,0.47221087
-5.27363682,8.32400021,1.40425566,4.71866988,0.07648470,0.16570796,0.24653843,1.77858129,0.84552239,0.46029117
-5.26763382,8.11673119,1.38095180,4.59547614,0.07382653,0.15845827,0.23210560,1.74171906,0.83471742,0.44739178
-5.26163082,7.89847431,1.35433235,4.46818272,0.07099730,0.15103621,0.21774172,1.70148719,0.82191810,0.43371176
-5.25562781,7.67298828,1.32480708,4.33921779,0.06802814,0.14354656,0.20363941,1.65851260,0.80730650,0.41944089
-5.24962481,7.44377947,1.29277971,4.21083205,0.06494880,0.13608697,0.18996993,1.61338586,0.79105918,0.40475588
-5.24362181,7.21404542,1.25864267,4.08506240,0.06178744,0.12874644,0.17688067,1.56665176,0.77334528,0.38981751
-5.23761881,6.98663666,1.22277350,3.96370751,0.05857044,0.12160422,0.16449351,1.51880293,0.75432569,0.37476870
-5.23161581,6.76403660,1.18553281,3.84831548,0.05532238,0.11472899,0.15290414,1.47027654,0.73415292,0.35973340
-5.22561281,6.54835837,1.14726347,3.74018263,0.05206611,0.10817848,0.14218231,1.42145391,0.71297183,0.34481644
-5.21960980,6.34135675,1.10829093,3.64036225,0.04882278,0.10199932,0.13237271,1.37266259,0.69092083,0.33010414
-5.21360680,6.14445255,1.06892425,3.54968145,0.04561200,0.09622725,0.12349667,1.32418051,0.66813341,0.31566559
-5.20760380,5.95876641,1.02945757,3.46876414,0.04245194,0.09088755,0.11555435,1.27624179,0.64473989,0.30155445
-5.20160080,5.78515896,0.99017178,3.39805772,0.03935942,0.08599563,0.10852741,1.22904356,0.62086920,0.28781123
-5.19559780,5.62427375,0.95133602,3.33786135,0.03635000,0.08155782,0.10238196,1.18275327,0.59665039,0.27446577
-5.18959480,5.47658009,0.91320883,3.28835348,0.03343803,0.07757235,0.09707174,1.13751619,0.57221401,0.26153986
-5.18359180,5.34241291,0.87603876,3.24961682,0.03063664,0.07403029,0.09254140,1.09346231,0.54769299,0.24904979
-5.17758879,5.22200732,0.84006440,3.22165907,0.02795771,0.07091671,0.08872972,1.05071262,0.52322323,0.23700887
-5.17158579,5.11552610,0.80551359,3.20442828,0.02541185,0.06821176,0.08557283,1.00938424,0.49894358,0.22542960
-5.16558279,5.02307913,0.77260208,3.19782229,0.02300826,0.06589187,0.08300714,0.96959432,0.47499553,0.21432554
-5.15957979,4.94473421,0.74153145,3.20169182,0.02075470,0.06393089,0.08097210,0.93146263,0.45152233,0.20371287
-5.15357679,4.88051950,0.71248658,3.21583797,0.01865737,0.06230126,0.07941260,0.89511261,0.42866779,0.19361146
-5.14757379,4.83041836,0.68563275,3.24000449,0.01672086,0.06097508,0.07828109,0.86067127,0.40657476,0.18404549
-5.14157079,4.79435785,0.66111252,3.27386631,0.01494807,0.05992520,0.07753919,0.82826773,0.38538328,0.17504367
-5.13556778,4.77219248,0.63904260,3.31701566,0.01334020,0.05912615,0.07715892,0.79803082,0.36522856,0.16663904
-5.12956478,4.76368521,0.61951094,3.36894747,0.01189677,0.05855501,0.07712348,0.77008572,0.34623883,0.15886831
-5.12356178,4.76848748,0.60257409,3.42904569,0.01061562,0.05819213,0.07742740,0.74455010,0.32853305,0.15177089
-5.11755878,4.78612050,0.58825517,3.49657230,0.00949302,0.05802169,0.07807637,0.72152979,0.31221873,0.14538757
-5.11155578,4.81595938,0.57654244,3.57066029,0.00852374,0.05803208,0.07908631,0.70111433,0.29738967,0.13975898
-5.10555278,4.85722174,0.56738857,3.65031199,0.00770122,0.05821607,0.08048218,0.68337261,0.28412386,0.13492380
-5.09954977,4.90896194,0.56071083,3.73440337,0.00701767,0.05857084,0.08229603,0.66834868,0.27248159,0.13091685
-5.09354677,4.97007183,0.55639203,3.82169496,0.00646428,0.05909767,0.08456485,0.65605814,0.26250364,0.12776713
-5.08754377,5.03928808,0.55428231,3.91084902,0.00603139,0.05980157,0.08732789,0.64648496,0.25420990,0.12549582
-5.08154077,5.11520622,0.55420171,4.00045285,0.00570864,0.06069054,0.09062369,0.63957907,0.24759814,0.12411439
-5.07553777,5.19630073,0.55594348,4.08904700,0.00548519,0.06177483,0.09448697,0.63525474,0.24264328,0.12362284
-5.06953477,5.28095020,0.55927792,4.17515739,0.00534990,0.06306586,0.09894542,0.63338976,0.23929699,0.12400820
-5.06353177,5.36746659,0.56395668,4.25732972,0.00529147,0.06457519,0.10401650,0.63382553,0.23748769,0.12524323
-5.05752876,5.45412700,0.56971750,4.33416447,0.00529865,0.06631331,0.10970451,0.63636797,0.23712117,0.12728557
-5.05152576,5.53920660,0.57628897,4.40435099,0.00536036,0.06828843,0.11599799,0.64078943,0.23808156,0.13007732
-5.04552276,5.62101134,0.58339548,4.46669872,0.00546584,0.07050531,0.12286755,0.64683130,0.24023288,0.13354497
-5.03951976,5.69790902,0.59076195,4.52016450,0.00560479,0.07296414,0.13026441,0.65420755,0.24342106,0.13759998
-5.03351676,5.76835781,0.59811843,4.56387446,0.00576748,0.07565958,0.13811963,0.66260899,0.24747648,0.14213976
-5.02751376,5.83093117,0.60520434,4.59713994,0.00594485,0.07857994,0.14634411,0.67170815,0.25221685,0.14704926
-5.02151076,5.88433894,0.61177236,4.61946691,0.00612857,0.08170660,0.15482952,0.68116481,0.25745061,0.15220298
-5.01550775,5.92744427,0.61759179,4.63055906,0.00631115,0.08501364,0.16345005,0.69063199,0.26298052,0.15746752
-5.00950475,5.95927663,0.62245154,4.63031493,0.00648594,0.08846784,0.17206506,0.69976229,0.26860750,0.16270443
-5.00350175,5.97904129,0.62616255,4.61882002,0.00664722,0.09202885,0.18052237,0.70821450,0.27413462,0.16777343
-4.99749875,5.98612613,0.62855984,4.59633493,0.00679013,0.09564976,0.18866236,0.71566024,0.27937105,0.17253580
-4.99149575,5.98010633,0.62950399,4.56328106,0.00691072,0.09927791,0.19632241,0.72179058,0.28413593,0.17685788
-4.98549275,5.96074810,0.62888238,4.52022508,0.00700591,0.10285602,0.20334183,0.72632242,0.28826208,0.18061451
-4.97948974,5.92801209,0.62660995,4.46786390,0.00707344,0.10632349,0.20956670,0.72900446,0.29159925,0.18369230
-4.97348674,5.88205731,0.62262970,4.40701124,0.00711183,0.10961802,0.21485486,0.72962270,0.29401715,0.18599262
-4.96748374,5.82324601,0.61691296,4.33858696,0.00712029,0.11267726,0.21908039,0.72800516,0.29540778,0.18743420
-4.96148074,5.75214973,0.60945938,4.26360989,0.00709867,0.11544071,0.22213771,0.72402581,0.29568738,0.18795518
-4.95547774,5.66955643,0.60029671,4.18319437,0.00704736,0.11785151,0.22394502,0.71760754,0.29479769,0.18751463
-4.94947474,5.57647821,0.58948036,4.09855058,0.00696721,0.11985835,0.22444690,0.70872413,0.29270652,0.18609341
-4.94347174,5.47415884,0.57709274,4.01098785,0.00685947,0.12141714,0.22361599,0.69740099,0.28940784,0.18369435
-4.93746873,5.36407995,0.56324238,3.92192021,0.00672571,0.12249267,0.22145373,0.68371486,0.28492107,0.18034182
-4.93146573,5.24796464,0.54806266,3.83287262,0.00656774,0.12305989,0.21799016,0.66779224,0.27928994,0.17608062
-4.92546273,5.12777681,0.53171034,3.74548637,0.00638755,0.12310504,0.21328271,0.64980675,0.27258064,0.17097434
-4.91945973,5.00571484,0.51436358,3.66152189,0.00618730,0.12262638,0.20741417,0.62997534,0.26487964,0.16510319
-4.91345673,4.88419797,0.49621966,3.58285695,0.00596923,0.12163452,0.20048990,0.60855348,0.25629099,0.15856146
-4.90745373,4.76584412,0.47749210,3.51147884,0.00573566,0.12015246,0.19263447,0.58582948,0.24693335,0.15145466
-4.90145073,4.65343814,0.45840741,3.44946863,0.00548896,0.11821509,0.18398777,0.56211800,0.23693670,0.14389653
-4.89544772,4.54988968,0.43920135,3.39897681,0.00523154,0.11586846,0.17470093,0.53775300,0.22643899,0.13600593
-4.88944472,4.45818082,0.42011468,3.36218928,0.00496582,0.11316846,0.16493209,0.51308016,0.21558264,0.12790377
-4.88344172,4.38130362,0.40138858,3.34128375,0.00469424,0.11017941,0.15484227,0.48844913,0.20451109,0.11971017
-4.87743872,4.32218873,0.38325967,3.33837706,0.00441925,0.10697212,0.14459138,0.46420568,0.19336547,0.11154169
-4.87143572,4.28362663,0.36595495,3.35546447,0.00414329,0.10362195,0.13433465,0.44068395,0.18228144,0.10350902
-4.86543272,4.26818370,0.34968650,3.39435270,0.00386879,0.10020651,0.12421941,0.41819906,0.17138630,0.09571483
-4.85942971,4.27811580,0.33464641,3.45658909,0.00359814,0.09680346,0.11438240,0.39704019,0.16079646,0.08825216
-4.85342671,4.31528251,0.32100184,3.54338951,0.00333371,0.09348824,0.10494765,0.37746438,0.15061525,0.08120302
-4.84742371,4.38106536,0.30889061,3.65556834,0.00307782,0.09033186,0.09602482,0.35969111,0.14093119,0.07463751
-4.84142071,4.47629371,0.29841734,3.79347375,0.00283269,0.08739893,0.08770813,0.34389784,0.13181680,0.06861319
-4.83541771,4.60118170,0.28965032,3.95693176,0.00260050,0.08474588,0.08007577,0.33021666,0.12332776,0.06317480
-4.82941471,4.75527966,0.28261941,4.14520229,0.00238333,0.08241947,0.07318975,0.31873206,0.11550271,0.05835432
-4.82341171,4.93744304,0.27731490,4.35695022,0.00218318,0.08045566,0.06709616,0.30947992,0.10836347,0.05417124
-4.81740870,5.14582118,0.27368752,4.59023394,0.00200196,0.07887880,0.06182567,0.30244771,0.10191571,0.05063304
-4.81140570,5.37786782,0.27164971,4.84251334,0.00184154,0.07770131,0.05739438,0.29757593,0.09615012,0.04773589
-4.80540270,5.63037432,0.27107794,5.11067824,0.00170371,0.07692360,0.05380478,0.29476074,0.09104388,0.04546545
-4.79939970,5.89952565,0.27181641,5.39109769,0.00159030,0.07653450,0.05104690,0.29385768,0.08656252,0.04379781
-4.79339670,6.18097849,0.27368162,5.67968955,0.00150316,0.07651200,0.04909953,0.29468641,0.08266192,0.04270052
-4.78739370,6.46995954,0.27646807,5.97200866,0.00144424,0.07682424,0.04793148,0.29703636,0.07929059,0.04213370
-4.78139070,6.76138162,0.27995466,6.26335155,0.00141570,0.07743091,0.04750291,0.30067312,0.07639197,0.04205118
-4.77538769,7.04997396,0.28391175,6.54887422,0.00141994,0.07828474,0.04776661,0.30534540,0.07390678,0.04240172
-4.76938469,7.33042267,0.28810865,6.82371948,0.00145972,0.07933324,0.04866936,0.31079241,0.07177528,0.04313022
-4.76338169,7.59751676,0.29232115,7.08314924,0.00153829,0.08052053,0.05015320,0.31675143,0.06993942,0.04417904
-4.75737869,7.84629481,0.29633909,7.32267741,0.00165948,0.08178922,0.05215674,0.32296545,0.06834485,0.04548919
-4.75137569,8.07218707,0.29997359,7.53819833,0.00182785,0.08308227,0.05461646,0.32919051,0.06694260,0.04700166
-4.74537269,8.27114825,0.30306366,7.72610645,0.00204882,0.08434483,0.05746791,0.33520279,0.06569062,0.04865863
-4.73936968,8.43977614,0.30548216,7.88340256,0.00232881,0.08552595,0.06064695,0.34080503,0.06455499,0.05040468
-4.73336668,8.57541209,0.30714079,8.00778306,0.00267539,0.08658010,0.06409089,0.34583229,0.06351084,0.05218785
-4.72736368,8.67621984,0.30799401,8.09770883,0.00309743,0.08746858,0.06773954,0.35015679,0.06254300,0.05396075
-4.72136068,8.74124007,0.30804185,8.15245161,0.00360524,0.08816062,0.07153614,0.35369174,0.06164642,0.05568136
-4.71535768,8.77041916,0.30733140,8.17211629,0.00421069,0.08863426,0.07542822,0.35639411,0.06082631,0.05731377
-4.70935468,8.76461132,0.30595721,8.15763866,0.00492737,0.08887697,0.07936821,0.35826617,0.06009805,0.05882874
-4.70335168,8.72555456,0.30406030,8.11075910,0.00577062,0.08888599,0.08331388,0.35935589,0.05948697,0.06020401
-4.69734867,8.65582162,0.30182610,8.03397350,0.00675765,0.08866831,0.08722865,0.35975608,0.05902788,0.06142439
-4.69134567,8.55874811,0.29948124,7.93046353,0.00790750,0.08824047,0.09108156,0.35960239,0.05876454,0.06248167
-4.68534267,8.43834045,0.29728936,7.80400895,0.00924103,0.08762798,0.09484712,0.35907020,0.05874891,0.06337428
-4.67933967,8.29916717,0.29554596,7.65888538,0.01078079,0.08686456,0.09850493,0.35837044,0.05904032,0.06410669
-4.67333667,8.14623711,0.29457249,7.49975079,0.01255079,0.08599112,0.10203907,0.35774448,0.05970453,0.06468878
-4.66733367,7.98486833,0.29470972,7.33152461,0.01457624,0.08505445,0.10543743,0.35745818,0.06081258,0.06513485
-4.66133067,7.82055181,0.29631045,7.15926299,0.01688309,0.08410586,0.10869084,0.35779527,0.06243954,0.06546273
-4.65532766,7.65881332,0.29973178,6.98803358,0.01949752,0.08319959,0.11179222,0.35905012,0.06466307,0.06569265
-4.64932466,7.50507711,0.30532683,6.82279312,0.02244524,0.08239115,0.11473566,0.36152005,0.06756178,0.06584619
-4.64332166,7.36453430,0.31343611,6.66827038,0.02575072,0.08173557,0.11751563,0.36549733,0.07121335,0.06594523
