energy_ev,total_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-4.30115058,0.72374748,0.30126256,0.33049693,0.01259702,0.50334202,0.03482241,0.00021795
-4.29514757,0.73378491,0.30835560,0.32841266,0.01242893,0.50659905,0.03999996,0.00022852
-4.28914457,0.74411158,0.31639085,0.32619907,0.01220330,0.50878177,0.04625201,0.00024008
-4.28314157,0.75480812,0.32526338,0.32397600,0.01192433,0.50981658,0.05363918,0.00025264
-4.27713857,0.76600174,0.33489397,0.32189254,0.01159712,0.50966564,0.06222064,0.00026623
-4.27113557,0.77785039,0.34522315,0.32011679,0.01122747,0.50832171,0.07204992,0.00028087
-4.26513257,0.79052621,0.35620486,0.31882506,0.01082161,0.50580286,0.08317049,0.00029657
-4.25912956,0.80419865,0.36780000,0.31819121,0.01038604,0.50214742,0.09561103,0.00031335
-4.25312656,0.81901814,0.37996999,0.31837620,0.00992726,0.49740916,0.10938059,0.00033119
-4.24712356,0.83510067,0.39267071,0.31951857,0.00945167,0.49165300,0.12446405,0.00035006
-4.24112056,0.85251399,0.40584686,0.32172591,0.00896536,0.48495114,0.14081777,0.00036989
-4.23511756,0.87126583,0.41942704,0.32506780,0.00847401,0.47737976,0.15836597,0.00039060
-4.22911456,0.89129470,0.43331974,0.32957052,0.00798279,0.46901620,0.17699795,0.00041204
-4.22311156,0.91246360,0.44741033,0.33521351,0.00749630,0.45993665,0.19656634,0.00043405
-4.21710855,0.93455702,0.46155933,0.34192800,0.00701855,0.45021430,0.21688678,0.00045642
-4.21110555,0.95728146,0.47560205,0.34959765,0.00655290,0.43991782,0.23773890,0.00047888
-4.20510255,0.98026952,0.48934965,0.35806130,0.00610213,0.42911041,0.25886905,0.00050117
-4.19909955,1.00308771,0.50259170,0.36711778,0.00566843,0.41784896,0.27999452,0.00052294
-4.19309655,1.02524758,0.51510032,0.37653244,0.00525346,0.40618379,0.30080946,0.00054385
-4.18709355,1.04622015,0.52663562,0.38604537,0.00485838,0.39415855,0.32099216,0.00056353
-4.18109055,1.06545290,0.53695243,0.39538086,0.00448391,0.38181054,0.34021364,0.00058160
-4.17508754,1.08238895,0.54580809,0.40425770,0.00413040,0.36917129,0.35814713,0.00059768
-4.16908454,1.09648736,0.55297088,0.41240002,0.00379788,0.35626745,0.37447823,0.00061139
-4.16308154,1.10724411,0.55822880,0.41954808,0.00348609,0.34312197,0.38891505,0.00062241
-4.15707854,1.11421232,0.56139823,0.42546852,0.00319456,0.32975543,0.40119825,0.00063041
-4.15107554,1.11702118,0.56233213,0.42996374,0.00292267,0.31618759,0.41111007,0.00063514
-4.14507254,1.11539241,0.56092718,0.43287978,0.00266963,0.30243890,0.41848236,0.00063641
-4.13906953,1.10915334,0.55712954,0.43411248,0.00243460,0.28853213,0.42320275,0.00063406
-4.13306653,1.09824613,0.55093888,0.43361148,0.00221665,0.27449372,0.42521898,0.00062805
-4.12706353,1.08273230,0.54241034,0.43138193,0.00201483,0.26035504,0.42454097,0.00061839
-4.12106053,1.06279242,0.53165428,0.42748371,0.00182819,0.24615325,0.42124050,0.00060516
-4.11505753,1.03872082,0.51883369,0.42202839,0.00165578,0.23193184,0.41544851,0.00058854
-4.10905453,1.01091546,0.50415945,0.41517373,0.00149669,0.21774068,0.40735021,0.00056875
-4.10305153,0.97986350,0.48788351,0.40711631,0.00135003,0.20363567,0.39717800,0.00054611
-4.09704852,0.94612314,0.47029026,0.39808241,0.00121497,0.18967794,0.38520285,0.00052096
-4.09104552,0.91030261,0.45168666,0.38831777,0.00109074,0.17593264,0.37172419,0.00049371
-4.08504252,0.87303745,0.43239141,0.37807654,0.00097662,0.16246736,0.35705911,0.00046477
-4.07903952,0.83496694,0.41272381,0.36761015,0.00087193,0.14935037,0.34153120,0.00043460
-4.07303652,0.79671107,0.39299273,0.35715655,0.00077606,0.13664862,0.32545957,0.00040365
-4.06703352,0.75884901,0.37348643,0.34693032,0.00068844,0.12442583,0.30914855,0.00037235
-4.06103052,0.72189999,0.35446335,0.33711422,0.00060854,0.11274052,0.29287855,0.00034112
-4.05502751,0.68630766,0.33614467,0.32785242,0.00053588,0.10164433,0.27689838,0.00031037
-4.04902451,0.65242827,0.31870864,0.31924582,0.00047000,0.09118051,0.26141935,0.00028044
-4.04302151,0.62052335,0.30228703,0.31134966,0.00041047,0.08138286,0.24661125,0.00025163
-4.03701851,0.59075681,0.28696376,0.30417326,0.00035689,0.07227497,0.23260039,0.00022421
-4.03101551,0.56319655,0.27277566,0.29768210,0.00030885,0.06386987,0.21946957,0.00019838
-4.02501251,0.53782023,0.25971519,0.29180188,0.00026598,0.05617016,0.20725986,0.00017430
-4.01900950,0.51452457,0.24773495,0.28642429,0.00022791,0.04916841,0.19597399,0.00015206
-4.01300650,0.49313774,0.23675363,0.28141431,0.00019428,0.04284796,0.18558105,0.00013173
-4.00700350,0.47343386,0.22666295,0.27661828,0.00016474,0.03718400,0.17602221,0.00011330
-4.00100050,0.45514885,0.21733535,0.27187269,0.00013896,0.03214482,0.16721708,0.00009677
-3.99499750,0.43799676,0.20863187,0.26701293,0.00011660,0.02769324,0.15907027,0.00008206
-3.98899450,0.42168580,0.20040987,0.26188166,0.00009736,0.02378806,0.15147801,0.00006910
-3.98299150,0.40593324,0.19253028,0.25633650,0.00008095,0.02038558,0.14433434,0.00005777
-3.97698849,0.39047862,0.18486404,0.25025656,0.00006710,0.01744100,0.13753667,0.00004795
-3.97098549,0.37509479,0.17729744,0.24354761,0.00005557,0.01490977,0.13099056,0.00003952
-3.96498249,0.35959636,0.16973632,0.23614579,0.00004614,0.01274881,0.12461348,0.00003235
-3.95897949,0.34384553,0.16210898,0.22801968,0.00003865,0.01091761,0.11833757,0.00002629
-3.95297649,0.32775519,0.15436770,0.21917077,0.00003297,0.00937909,0.11211132,0.00002122
-3.94697349,0.31128942,0.14648918,0.20963252,0.00002903,0.00810046,0.10590026,0.00001701
-3.94097049,0.29446178,0.13847377,0.19946800,0.00002680,0.00705386,0.09968665,0.00001355
-3.93496748,0.27733158,0.13034377,0.18876653,0.00002635,0.00621690,0.09346848,0.00001073
-3.92896448,0.25999873,0.12214107,0.17763944,0.00002781,0.00557319,0.08725778,0.00000845
-3.92296148,0.24259748,0.11392423,0.16621530,0.00003140,0.00511277,0.08107841,0.00000663
-3.91695848,0.22528970,0.10576529,0.15463496,0.00003747,0.00483256,0.07496362,0.00000520
-3.91095548,0.20825804,0.09774654,0.14304653,0.00004647,0.00473674,0.06895350,0.00000410
-3.90495248,0.19169934,0.08995744,0.13160073,0.00005902,0.00483730,0.06309237,0.00000326
-3.89894947,0.17581880,0.08249178,0.12044674,0.00007587,0.00515445,0.05742642,0.00000265
-3.89294647,0.16082503,0.07544532,0.10972863,0.00009798,0.00571718,0.05200155,0.00000224
-3.88694347,0.14692606,0.06891391,0.09958263,0.00012650,0.00656378,0.04686160,0.00000199
-3.88094047,0.13432665,0.06299209,0.09013517,0.00016281,0.00774233,0.04204693,0.00000188
-3.87493747,0.12322653,0.05777229,0.08150171,0.00020852,0.00931118,0.03759342,0.00000191
-3.86893447,0.11381967,0.05334439,0.07378629,0.00026551,0.01133922,0.03353186,0.00000207
-3.86293147,0.10629432,0.04979572,0.06708169,0.00033590,0.01390604,0.02988769,0.00000236
-3.85692846,0.10083346,0.04721120,0.06147013,0.00042209,0.01710175,0.02668102,0.00000277
-3.85092546,0.09761553,0.04567368,0.05702418,0.00052672,0.02102652,0.02392695,0.00000332
-3.84492246,0.09681493,0.04526413,0.05380782,0.00065265,0.02578955,0.02163597,0.00000402
-3.83891946,0.09860207,0.04606168,0.05187750,0.00080296,0.03150761,0.01981454,0.00000488
-3.83291646,0.10314268,0.04814324,0.05128287,0.00098083,0.03830291,0.01846559,0.00000591
-3.82691346,0.11059600,0.05158273,0.05206725,0.00118952,0.04630034,0.01758907,0.00000714
-3.82091046,0.12111182,0.05644961,0.05426747,0.00143229,0.05562394,0.01718232,0.00000857
-3.81490745,0.13482610,0.06280692,0.05791322,0.00171224,0.06639274,0.01724032,0.00001023
-3.80890445,0.15185526,0.07070861,0.06302581,0.00203221,0.07871592,0.01775579,0.00001213
-3.80290145,0.17228919,0.08019629,0.06961626,0.00239466,0.09268741,0.01871909,0.00001429
-3.79689845,0.19618325,0.09129550,0.07768294,0.00280150,0.10838006,0.02011798,0.00001671
-3.79089545,0.22354938,0.10401166,0.08720872,0.00325392,0.12583956,0.02193715,0.00001941
-3.78489245,0.25434702,0.11832577,0.09815797,0.00375226,0.14507841,0.02415778,0.00002238
-3.77888944,0.28847413,0.13419030,0.11047343,0.00429586,0.16607018,0.02675687,0.00002562
-3.77288644,0.32575889,0.15152534,0.12407327,0.00488289,0.18874430,0.02970671,0.00002912
-3.76688344,0.36595284,0.17021541,0.13884857,0.00551029,0.21298190,0.03297436,0.00003287
-3.76088044,0.40872591,0.19010720,0.15466145,0.00617364,0.23861280,0.03652119,0.00003682
-3.75487744,0.45366393,0.21100841,0.17134412,0.00686717,0.26541417,0.04030273,0.00004096
-3.74887444,0.50026922,0.23268807,0.18869893,0.00758377,0.29311097,0.04426864,0.00004523
-3.74287144,0.54796451,0.25487840,0.20649978,0.00831499,0.32137845,0.04836307,0.00004959
-3.73686843,0.59610056,0.27727838,0.22449477,0.00905126,0.34984683,0.05252524,0.00005398
-3.73086543,0.64396739,0.29955906,0.24241029,0.00978196,0.37810809,0.05669042,0.00005834
-3.72486243,0.69080911,0.32137049,0.25995640,0.01049573,0.40572494,0.06079121,0.00006260
-3.71885943,0.73584197,0.34235016,0.27683346,0.01118072,0.43224155,0.06475911,0.00006668
-3.71285643,0.77827498,0.36213273,0.29273974,0.01182489,0.45719592,0.06852633,0.00007053
-3.70685343,0.81733258,0.38036058,0.30737973,0.01241636,0.48013327,0.07202783,0.00007405
-3.70085043,0.85227824,0.39669492,0.32047293,0.01294380,0.50062003,0.07520341,0.00007720
-3.69484742,0.88243818,0.41082687,0.33176261,0.01339676,0.51825792,0.07799988,0.00007990
-3.68884442,0.90722402,0.42248813,0.34102422,0.01376600,0.53269726,0.08037308,0.00008210
-3.68284142,0.92615339,0.43146057,0.34807302,0.01404385,0.54364915,0.08228979,0.00008376
-3.67683842,0.93886748,0.43758454,0.35277064,0.01422444,0.55089587,0.08372927,0.00008483
-3.67083542,0.94514466,0.44076516,0.35503009,0.01430391,0.55429883,0.08468453,0.00008531
-3.66483242,0.94490939,0.44097656,0.35481907,0.01428057,0.55380395,0.08516310,0.00008517
-3.65882941,0.93823607,0.43826356,0.35216143,0.01415491,0.54944400,0.08518727,0.00008442
-3.65282641,0.92534749,0.43274099,0.34713655,0.01392965,0.54133774,0.08479388,0.00008307
-3.64682341,0.90660788,0.42459022,0.33987678,0.01360959,0.52968611,0.08403344,0.00008116
-3.64082041,0.88251102,0.41405352,0.33056298,0.01320147,0.51476539,0.08296886,0.00007873
-3.63481741,0.85366358,0.40142603,0.31941839,0.01271371,0.49691779,0.08167351,0.00007582
-3.62881441,0.82076489,0.38704603,0.30670109,0.01215615,0.47653988,0.08022898,0.00007249
-3.62281141,0.78458360,0.37128364,0.29269541,0.01153970,0.45406936,0.07872235,0.00006881
-3.61680840,0.74593253,0.35452874,0.27770260,0.01087599,0.42997085,0.07724330,0.00006485
-3.61080540,0.70564273,0.33717826,0.26203129,0.01017702,0.40472119,0.07588095,0.00006067
-3.60480240,0.66453767,0.31962367,0.24598801,0.00945479,0.37879499,0.07472068,0.00005636
-3.59879940,0.62340883,0.30223897,0.22986821,0.00872097,0.35265093,0.07384105,0.00005198
-3.59279640,0.58299342,0.28536970,0.21394816,0.00798662,0.32671942,0.07331083,0.00004760
-3.58679340,0.54395499,0.26932333,0.19847783,0.00726190,0.30139187,0.07318639,0.00004327
-3.58079040,0.50686773,0.25436137,0.18367525,0.00655588,0.27701207,0.07350939,0.00003905
-3.57478739,0.47220460,0.24069339,0.16972217,0.00587642,0.25386980,0.07430502,0.00003499
-3.56878439,0.44032973,0.22847313,0.15676137,0.00523001,0.23219673,0.07558080,0.00003113
-3.56278139,0.41149497,0.21779665,0.14489544,0.00462179,0.21216463,0.07732590,0.00002749
-3.55677839,0.38584051,0.20870264,0.13418701,0.00405554,0.19388581,0.07951116,0.00002411
-3.55077539,0.36339931,0.20117461,0.12466035,0.00353374,0.17741547,0.08208978,0.00002099
-3.54477239,0.34410476,0.19514489,0.11630413,0.00305764,0.16275580,0.08499858,0.00001814
-3.53876938,0.32780128,0.19050012,0.10907514,0.00262743,0.14986151,0.08815988,0.00001557
-3.53276638,0.31425705,0.18708806,0.10290278,0.00224233,0.13864636,0.09148397,0.00001326
-3.52676338,0.30317837,0.18472527,0.09769410,0.00190077,0.12899043,0.09487192,0.00001122
-3.52076038,0.29422503,0.18320549,0.09333908,0.00160057,0.12074783,0.09821888,0.00000942
-3.51475738,0.28702593,0.18230826,0.08971604,0.00133904,0.11375433,0.10141754,0.00000786
-3.50875438,0.28119463,0.18180753,0.08669694,0.00111319,0.10783490,0.10436165,0.00000650
-3.50275138,0.27634398,0.18147992,0.08415235,0.00091979,0.10281072,0.10694965,0.00000534
-3.49674837,0.27209962,0.18111247,0.08195598,0.00075558,0.09850551,0.10908797,0.00000436
-3.49074537,0.26811189,0.18050937,0.07998873,0.00061729,0.09475106,0.11069417,0.00000353
-3.48474237,0.26406581,0.17949784,0.07814196,0.00050175,0.09139181,0.11169956,0.00000284
-3.47873937,0.25968897,0.17793266,0.07632012,0.00040598,0.08828849,0.11205131,0.00000227
-3.47273637,0.25475721,0.17569949,0.07444269,0.00032719,0.08532068,0.11171402,0.00000180
-3.46673337,0.24909806,0.17271683,0.07244528,0.00026284,0.08238844,0.11067055,0.00000142
-3.46073037,0.24259199,0.16893662,0.07028012,0.00021063,0.07941300,0.10892223,0.00000111
-3.45472736,0.23517161,0.16434365,0.06791583,0.00016855,0.07633657,0.10648833,0.00000086
-3.44872436,0.22681900,0.15895371,0.06533668,0.00013482,0.07312145,0.10340496,0.00000066
-3.44272136,0.21756152,0.15281079,0.06254128,0.00010793,0.06974849,0.09972338,0.00000051
-3.43671836,0.20746625,0.14598343,0.05954090,0.00008658,0.06621504,0.09550783,0.00000038
-3.43071536,0.19663354,0.13856046,0.05635756,0.00006967,0.06253260,0.09083297,0.00000029
-3.42471236,0.18518993,0.13064631,0.05302181,0.00005630,0.05872416,0.08578114,0.00000022
-3.41870935,0.17328076,0.12235616,0.04957057,0.00004574,0.05482155,0.08043943,0.00000016
-3.41270635,0.16106293,0.11381109,0.04604489,0.00003739,0.05086271,0.07489684,0.00000012
-3.40670335,0.14869787,0.10513348,0.04248783,0.00003075,0.04688918,0.06924147,0.00000009
-3.40070035,0.13634523,0.09644281,0.03894259,0.00002546,0.04294372,0.06355810,0.00000007
-3.39469735,0.12415728,0.08785191,0.03545077,0.00002121,0.03906827,0.05792590,0.00000006
-3.38869435,0.11227428,0.07946400,0.03205101,0.00001777,0.03530224,0.05241671,0.00000005
-3.38269135,0.10082088,0.07137021,0.02877788,0.00001496,0.03168110,0.04709361,0.00000005
-3.37668834,0.08990357,0.06364803,0.02566113,0.00001264,0.02823541,0.04201006,0.00000006
-3.37068534,0.07960924,0.05636031,0.02272520,0.00001073,0.02499014,0.03720937,0.00000008
-3.36468234,0.07000463,0.04955500,0.01998911,0.00000913,0.02196440,0.03272464,0.00000010
-3.35867934,0.06113677,0.04326549,0.01746654,0.00000780,0.01917140,0.02857914,0.00000014
-3.35267634,0.05303416,0.03751145,0.01516623,0.00000670,0.01661871,0.02478689,0.00000020
-3.34667334,0.04570863,0.03230009,0.01309251,0.00000579,0.01430876,0.02135365,0.00000027
-3.34067034,0.03915763,0.02762778,0.01124604,0.00000508,0.01223941,0.01827800,0.00000038
-3.33466733,0.03336696,0.02348180,0.00962468,0.00000454,0.01040478,0.01555260,0.00000053
-3.32866433,0.02831374,0.01984236,0.00822438,0.00000419,0.00879601,0.01316562,0.00000072
-3.32266133,0.02396939,0.01668455,0.00704025,0.00000403,0.00740217,0.01110204,0.00000099
-3.31665833,0.02030283,0.01398027,0.00606754,0.00000408,0.00621108,0.00934511,0.00000135
-3.31065533,0.01728341,0.01170023,0.00530270,0.00000437,0.00521020,0.00787761,0.00000182
-3.30465233,0.01488389,0.00981560,0.00474440,0.00000494,0.00438742,0.00668320,0.00000244
-3.29864932,0.01308322,0.00829976,0.00439454,0.00000585,0.00373180,0.00574752,0.00000325
-3.29264632,0.01186912,0.00712972,0.00425926,0.00000716,0.00323427,0.00505935,0.00000430
-3.28664332,0.01124054,0.00628751,0.00434981,0.00000898,0.00288830,0.00461157,0.00000565
-3.28064032,0.01120983,0.00576133,0.00468347,0.00001140,0.00269043,0.00440205,0.00000737
-3.27463732,0.01180484,0.00554664,0.00528435,0.00001456,0.00264087,0.00443451,0.00000955
-3.26863432,0.01307063,0.00564711,0.00618408,0.00001864,0.00274392,0.00471918,0.00001229
-3.26263132,0.01507111,0.00607539,0.00742246,0.00002383,0.00300848,0.00527345,0.00001571
-3.25662831,0.01789030,0.00685389,0.00904787,0.00003036,0.00344838,0.00612242,0.00001995
-3.25062531,0.02163326,0.00801531,0.01111760,0.00003852,0.00408281,0.00729932,0.00002516
-3.24462231,0.02642674,0.00960319,0.01369789,0.00004861,0.00493653,0.00884581,0.00003151
-3.23861931,0.03241922,0.01167215,0.01686375,0.00006102,0.00604016,0.01081214,0.00003921
-3.23261631,0.03978046,0.01428812,0.02069840,0.00007616,0.00743029,0.01325716,0.00004846
-3.22661331,0.04870044,0.01752824,0.02529248,0.00009451,0.00914951,0.01624806,0.00005949
-3.22061031,0.05938740,0.02148053,0.03074267,0.00011659,0.01124628,0.01985994,0.00007255
-3.21460730,0.07206518,0.02624326,0.03715009,0.00014300,0.01377464,0.02417500,0.00008788
-3.20860430,0.08696943,0.03192389,0.04461802,0.00017437,0.01679370,0.02928150,0.00010575
-3.20260130,0.10434303,0.03863767,0.05324931,0.00021140,0.02036690,0.03527225,0.00012642
-3.19659830,0.12443023,0.04650569,0.06314328,0.00025485,0.02456100,0.04224284,0.00015014
-3.19059530,0.14746993,0.05565243,0.07439223,0.00030550,0.02944473,0.05028934,0.00017714
-3.18459230,0.17368795,0.06620281,0.08707752,0.00036420,0.03508720,0.05950568,0.00020763
-3.17858929,0.20328835,0.07827865,0.10126556,0.00043180,0.04155591,0.06998064,0.00024179
-3.17258629,0.23644418,0.09199466,0.11700351,0.00050922,0.04891454,0.08179445,0.00027975
-3.16658329,0.27328777,0.10745398,0.13431509,0.00059736,0.05722035,0.09501522,0.00032157
-3.16058029,0.31390079,0.12474334,0.15319655,0.00069713,0.06652149,0.10969507,0.00036727
-3.15457729,0.35830467,0.14392804,0.17361309,0.00080946,0.07685402,0.12586634,0.00041678
-3.14857429,0.40645158,0.16504681,0.19549571,0.00093525,0.08823898,0.14353771,0.00046994
-3.14257129,0.45821649,0.18810686,0.21873902,0.00107536,0.10067943,0.16269077,0.00052651
-3.13656828,0.51339080,0.21307929,0.24319992,0.00123064,0.11415773,0.18327681,0.00058614
-3.13056528,0.57167803,0.23989514,0.26869741,0.00140191,0.12863309,0.20521436,0.00064839
-3.12456228,0.63269186,0.26844228,0.29501372,0.00158992,0.14403972,0.22838747,0.00071272
-3.11855928,0.69595709,0.29856354,0.32189683,0.00179539,0.16028553,0.25264492,0.00077851
-3.11255628,0.76091374,0.33005612,0.34906438,0.00201902,0.17725166,0.27780063,0.00084504
-3.10655328,0.82692446,0.36267273,0.37620905,0.00226145,0.19479300,0.30363525,0.00091150
-3.10055028,0.89328544,0.39612441,0.40300523,0.00252332,0.21273967,0.32989910,0.00097706
-3.09454727,0.95924069,0.43008528,0.42911696,0.00280525,0.23089966,0.35631646,0.00104080
-3.08854427,1.02399943,0.46419909,0.45420687,0.00310792,0.24906262,0.38259120,0.00110182
-3.08254127,1.08675633,0.49808769,0.47794589,0.00343199,0.26700472,0.40841364,0.00115918
-3.07653827,1.14671393,0.53136101,0.50002340,0.00377825,0.28449455,0.43346843,0.00121200
-3.07053527,1.20310662,0.56362844,0.52015749,0.00414758,0.30129982,0.45744331,0.00125941
-3.06453227,1.25522530,0.59451118,0.53810492,0.00454098,0.31719480,0.48003841,0.00130064
-3.05852926,1.30244183,0.62365505,0.55367041,0.00495963,0.33196804,0.50097573,0.00133499
-3.05252626,1.34423214,0.65074326,0.56671487,0.00540492,0.34543024,0.52000842,0.00136189
-3.04652326,1.38019711,0.67550857,0.57716210,0.00587846,0.35742172,0.53692949,0.00138091
-3.04052026,1.41008013,0.69774414,0.58500379,0.00638207,0.36781934,0.55157949,0.00139176
-3.03451726,1.43378036,0.71731258,0.59030229,0.00691784,0.37654233,0.56385279,0.00139429
-3.02851426,1.45136091,0.73415258,0.59319115,0.00748803,0.38355678,0.57370212,0.00138855
-3.02251126,1.46305128,0.74828264,0.59387317,0.00809513,0.38887848,0.58114102,0.00137472
-3.01650825,1.46924362,0.75980162,0.59261587,0.00874171,0.39257378,0.58624409,0.00135317
-3.01050525,1.47048260,0.76888573,0.58974450,0.00943039,0.39475853,0.58914480,0.00132439
-3.00450225,1.46744907,0.77578212,0.58563275,0.01016371,0.39559471,0.59003095,0.00128903
-2.99849925,1.46093780,0.78079904,0.58069120,0.01094397,0.39528513,0.58913786,0.00124786
-2.99249625,1.45182995,0.78429286,0.57535421,0.01177308,0.39406604,0.58673946,0.00120171
-2.98649325,1.44106139,0.78665258,0.57006530,0.01265237,0.39219813,0.58313773,0.00115152
-2.98049025,1.42958781,0.78828227,0.56526180,0.01358236,0.38995616,0.57865077,0.00109824
-2.97448724,1.41834821,0.78958243,0.56135921,0.01456255,0.38761756,0.57360015,0.00104287
-2.96848424,1.40822814,0.79093087,0.55873587,0.01559122,0.38545072,0.56829792,0.00098636
-2.96248124,1.40002437,0.79266428,0.55771865,0.01666515,0.38370326,0.56303412,0.00092966
-2.95647824,1.39441255,0.79506123,0.55857016,0.01777952,0.38259098,0.55806508,0.00087362
-2.95047524,1.39191929,0.79832757,0.56147812,0.01892770,0.38228796,0.55360331,0.00081905
-2.94447224,1.39290016,0.80258498,0.56654743,0.02010116,0.38291831,0.54980934,0.00076662
-2.93846923,1.39752462,0.80786325,0.57379526,0.02128946,0.38454998,0.54678588,0.00071693
-2.93246623,1.40576861,0.81409688,0.58314952,0.02248026,0.38719099,0.54457472,0.00067043
-2.92646323,1.41741558,0.82112614,0.59445089,0.02365948,0.39078825,0.54315638,0.00062746
-2.92046023,1.43206566,0.82870261,0.60745845,0.02481148,0.39522916,0.54245270,0.00058825
-2.91445723,1.44915305,0.83649915,0.62185862,0.02591939,0.40034578,0.54233204,0.00055291
-2.90845423,1.46797063,0.84412360,0.63727729,0.02696546,0.40592160,0.54261699,0.00052143
-2.90245123,1.48770093,0.85113584,0.65329451,0.02793157,0.41170046,0.54309422,0.00049373
-2.89644822,1.50745200,0.85706725,0.66946130,0.02879971,0.41739736,0.54352584,0.00046965
-2.89044522,1.52629654,0.86144169,0.68531768,0.02955256,0.42271049,0.54366182,0.00044897
-2.88444222,1.54331244,0.86379690,0.70041122,0.03017405,0.42733410,0.54325285,0.00043141
-2.87843922,1.55762296,0.86370550,0.71431529,0.03064993,0.43097153,0.54206294,0.00041669
-2.87243622,1.56843445,0.86079428,0.72664605,0.03096831,0.43334781,0.53988122,0.00040451
-2.86643322,1.57506999,0.85476115,0.73707746,0.03112013,0.43422126,0.53653232,0.00039458
-2.86043022,1.57699738,0.84538881,0.74535352,0.03109949,0.43339357,0.53188482,0.00038665
-2.85442721,1.57385012,0.83255459,0.75129725,0.03090400,0.43071805,0.52585758,0.00038046
-2.84842421,1.56544052,0.81623609,0.75481588,0.03053489,0.42610545,0.51842334,0.00037583
-2.84242121,1.55176450,0.79651241,0.75590202,0.02999699,0.41952748,0.50960988,0.00037261
-2.83641821,1.53299793,0.77356112,0.75463092,0.02929870,0.41101762,0.49949849,0.00037070
-2.83041521,1.50948502,0.74765108,0.75115389,0.02845168,0.40066955,0.48821995,0.00037003
-2.82441221,1.48171946,0.71913186,0.74568822,0.02747048,0.38863314,0.47594848,0.00037061
-2.81840920,1.45031946,0.68842007,0.73850436,0.02637212,0.37510838,0.46289378,0.00037246
-2.81240620,1.41599822,0.65598358,0.72991093,0.02517552,0.36033759,0.44929191,0.00037563
-2.80640320,1.37953142,0.62232444,0.72023846,0.02390085,0.34459630,0.43539527,0.00038022
-2.80040020,1.34172340,0.58796115,0.70982264,0.02256901,0.32818325,0.42146246,0.00038631
-2.79439720,1.30337385,0.55341134,0.69898817,0.02120090,0.31141000,0.40774829,0.00039402
-2.78839420,1.26524659,0.51917545,0.68803378,0.01981688,0.29459058,0.39449463,0.00040344
-2.78239120,1.22804187,0.48572210,0.67721942,0.01843622,0.27803162,0.38192239,0.00041467
-2.77638819,1.19237334,0.45347565,0.66675597,0.01707665,0.26202328,0.37022493,0.00042778
-2.77038519,1.15875044,0.42280629,0.65679811,0.01575393,0.24683124,0.35956324,0.00044283
-2.76438219,1.12756689,0.39402292,0.64744041,0.01448165,0.23269012,0.35006275,0.00045986
-2.75837919,1.09909515,0.36736876,0.63871681,0.01327097,0.21979822,0.34181202,0.00047885
-2.75237619,1.07348675,0.34301970,0.63060323,0.01213062,0.20831388,0.33486298,0.00049980
-2.74637319,1.05077791,0.32108511,0.62302301,0.01106688,0.19835327,0.32923271,0.00052263
-2.74037019,1.03089970,0.30161086,0.61585477,0.01008369,0.18998963,0.32490630,0.00054727
-2.73436718,1.01369167,0.28458411,0.60894200,0.00918285,0.18325379,0.32184060,0.00057360
-2.72836418,0.99891798,0.26993946,0.60210385,0.00836420,0.17813588,0.31996859,0.00060148
-2.72236118,0.98628484,0.25756616,0.59514632,0.00762597,0.17458800,0.31920381,0.00063075
-2.71635818,0.97545822,0.24731584,0.58787338,0.00696498,0.17252765,0.31944485,0.00066121
-2.71035518,0.96608096,0.23901042,0.58009730,0.00637701,0.17184184,0.32057945,0.00069266
-2.70435218,0.95778836,0.23245000,0.57164779,0.00585705,0.17239160,0.32248807,0.00072485
-2.69834917,0.95022170,0.22742029,0.56237956,0.00539957,0.17401676,0.32504686,0.00075752
-2.69234617,0.94303946,0.22369963,0.55217801,0.00499878,0.17654097,0.32812990,0.00079041
-2.68634317,0.93592580,0.22106530,0.54096309,0.00464881,0.17977665,0.33161090,0.00082320
-2.68034017,0.92859671,0.21929911,0.52869119,0.00434392,0.18352998,0.33536418,0.00085557
-2.67433717,0.92080368,0.21819239,0.51535529,0.00407858,0.18760568,0.33926534,0.00088718
-2.66833417,0.91233553,0.21755021,0.50098355,0.00384762,0.19181163,0.34319165,0.00091767
-2.66233117,0.90301879,0.21719508,0.48563671,0.00364628,0.19596320,0.34702235,0.00094667
-2.65632816,0.89271700,0.21697018,0.46940453,0.00347021,0.19988729,0.35063910,0.00097379
-2.65032516,0.88132961,0.21674216,0.45240168,0.00331558,0.20342600,0.35392672,0.00099865
-2.64432216,0.86879088,0.21640357,0.43476338,0.00317896,0.20643993,0.35677438,0.00102086
-2.63831916,0.85506902,0.21587522,0.41664111,0.00305745,0.20881103,0.35907726,0.00104005
-2.63231616,0.84016612,0.21510821,0.39819862,0.00294853,0.21044498,0.36073886,0.00105587
-2.62631316,0.82411873,0.21408595,0.37960844,0.00285015,0.21127313,0.36167374,0.00106801
-2.62031016,0.80699935,0.21282598,0.36104892,0.00276067,0.21125385,0.36181079,0.00107620
-2.61430715,0.78891855,0.21138164,0.34270202,0.00267885,0.21037342,0.36109678,0.00108023
-2.60830415,0.77002766,0.20984366,0.32475161,0.00260385,0.20864630,0.35950006,0.00107995
-2.60230115,0.75052159,0.20834127,0.30738239,0.00253525,0.20611490,0.35701413,0.00107530
