energy_ev,total_up,Ir_p_up,Ir_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-5.77188594,5.91184464,2.43677405,3.08654319,0.01098510,1.73912622,0.01746946,1.14743636
-5.76588294,5.88295286,2.39456175,3.08667578,0.01097813,1.71109137,0.01815805,1.14850495
-5.75987994,5.84454807,2.34652719,3.08151198,0.01107016,1.67712526,0.01884735,1.15043398
-5.75387694,5.79784988,2.29357714,3.07154700,0.01126157,1.63786938,0.01953513,1.15336432
-5.74787394,5.74421543,2.23670419,3.05734699,0.01155155,1.59404703,0.02021868,1.15743765
-5.74187094,5.68509000,2.17695832,3.03952531,0.01193807,1.54644020,0.02089479,1.16279007
-5.73586793,5.62195320,2.11541641,3.01871662,0.01241778,1.49586506,0.02155964,1.16954435
-5.72986493,5.55626299,2.05315129,2.99555008,0.01298589,1.44314712,0.02220873,1.17780143
-5.72386193,5.48940016,1.99120100,2.97062282,0.01363610,1.38909697,0.02283685,1.18763140
-5.71785893,5.42261566,1.93053982,2.94447498,0.01436048,1.33448768,0.02343811,1.19906460
-5.71185593,5.35698332,1.87205183,2.91756735,0.01514945,1.28003455,0.02400594,1.21208340
-5.70585293,5.29335979,1.81650803,2.89026284,0.01599175,1.22637809,0.02453314,1.22661503
-5.69984992,5.23235380,1.76454773,2.86281243,0.01687446,1.17407060,0.02501205,1.24252603
-5.69384692,5.17430570,1.71666473,2.83534638,0.01778317,1.12356689,0.02543466,1.25961873
-5.68784392,5.11927843,1.67319868,2.80787097,0.01870207,1.07521902,0.02579279,1.27763008
-5.68184092,5.06706007,1.63433167,2.78027100,0.01961428,1.02927537,0.02607830,1.29623305
-5.67583792,5.01717788,1.60009007,2.75231789,0.02050215,0.98588338,0.02628337,1.31504075
-5.66983492,4.96892310,1.57035136,2.72368294,0.02134762,0.94509596,0.02640069,1.33361330
-5.66383192,4.92138548,1.54485546,2.69395520,0.02213270,0.90688079,0.02642376,1.35146722
-5.65782891,4.87349592,1.52322014,2.66266307,0.02283990,0.87113205,0.02634711,1.36808736
-5.65182591,4.82407547,1.50495977,2.62929881,0.02345277,0.83768377,0.02616656,1.38294067
-5.64582291,4.77188854,1.48950668,2.59334459,0.02395636,0.80632429,0.02587941,1.39549163
-5.63981991,4.71569820,1.47623434,2.55429922,0.02433769,0.77681097,0.02548462,1.40521867
-5.63381691,4.65432113,1.46448157,2.51170415,0.02458617,0.74888461,0.02498290,1.41163099
-5.62781391,4.58668002,1.45357687,2.46516776,0.02469395,0.72228301,0.02437682,1.41428506
-5.62181091,4.51185146,1.44286214,2.41438678,0.02465622,0.69675315,0.02367081,1.41280019
-5.61580790,4.42910715,1.43171487,2.35916404,0.02447131,0.67206166,0.02287108,1.40687253
-5.60980490,4.33794706,1.41956829,2.29942170,0.02414085,0.64800324,0.02198555,1.39628675
-5.60380190,4.23812323,1.40592872,2.23520955,0.02366967,0.62440695,0.02102363,1.38092504
-5.59779890,4.12965349,1.39038964,2.16670807,0.02306571,0.60114023,0.01999607,1.36077299
-5.59179590,4.01282464,1.37264214,2.09422618,0.02233972,0.57811083,0.01891464,1.33592189
-5.58579290,3.88818540,1.35248151,2.01819392,0.02150503,0.55526663,0.01779186,1.30656767
-5.57978989,3.75652956,1.32980984,1.93915058,0.02057706,0.53259371,0.01664067,1.27300619
-5.57378689,3.61887051,1.30463476,1.85772879,0.01957298,0.51011284,0.01547414,1.23562528
-5.56778389,3.47640835,1.27706460,1.77463555,0.01851116,0.48787483,0.01430513,1.19489384
-5.56178089,3.33049144,1.24730019,1.69063101,0.01741074,0.46595492,0.01314597,1.15134847
-5.55577789,3.18257408,1.21562400,1.60650610,0.01629114,0.44444675,0.01200823,1.10557828
-5.54977489,3.03417239,1.18238705,1.52306002,0.01517165,0.42345609,0.01090246,1.05820848
-5.54377189,2.88682033,1.14799436,1.44107847,0.01407099,0.40309477,0.00983798,1.00988347
-5.53776888,2.74202755,1.11288956,1.36131370,0.01300699,0.38347493,0.00882279,0.96125022
-5.53176588,2.60124094,1.07753938,1.28446690,0.01199630,0.36470402,0.00786342,0.91294240
-5.52576288,2.46581095,1.04241870,1.21117364,0.01105419,0.34688055,0.00696493,0.86556605
-5.51975988,2.33696389,1.00799661,1.14199273,0.01019434,0.33009073,0.00613090,0.81968707
-5.51375688,2.21578072,0.97472404,1.07739855,0.00942881,0.31440612,0.00536350,0.77582101
-5.50775388,2.10318262,0.94302330,1.01777704,0.00876793,0.29988219,0.00466355,0.73442528
-5.50175088,1.99992312,0.91327967,0.96342486,0.00822032,0.28655776,0.00403068,0.69589386
-5.49574787,1.90658650,0.88583509,0.91455162,0.00779289,0.27445526,0.00346346,0.66055450
-5.48974487,1.82359152,0.86098403,0.87128448,0.00749091,0.26358152,0.00295953,0.62866808
-5.48374187,1.75119967,0.83897120,0.83367473,0.00731801,0.25392919,0.00251582,0.60043002
-5.47773887,1.68952674,0.81999094,0.80170558,0.00727626,0.24547831,0.00212870,0.57597326
-5.47173587,1.63855663,0.80418785,0.77530068,0.00736619,0.23819813,0.00179410,0.55537245
-5.46573287,1.59815633,0.79165849,0.75433269,0.00758680,0.23204885,0.00150774,0.53864898
-5.45972986,1.56809091,0.78245350,0.73863158,0.00793557,0.22698327,0.00126518,0.52577635
-5.45372686,1.54803769,0.77658011,0.72799202,0.00840846,0.22294817,0.00106202,0.51668568
-5.44772386,1.53759901,0.77400443,0.72217983,0.00899989,0.21988535,0.00089391,0.51127088
-5.44172086,1.53631294,0.77465357,0.72093716,0.00970270,0.21773241,0.00075673,0.50939342
-5.43571786,1.54366193,0.77841722,0.72398640,0.01050813,0.21642311,0.00064655,0.51088640
-5.42971486,1.55907912,0.78514885,0.73103294,0.01140587,0.21588744,0.00055977,0.51555799
-5.42371186,1.58195279,0.79466637,0.74176685,0.01238399,0.21605151,0.00049308,0.52319414
-5.41770885,1.61162917,0.80675253,0.75586380,0.01342908,0.21683723,0.00044348,0.53356069
-5.41170585,1.64741409,0.82115510,0.77298552,0.01452632,0.21816191,0.00040832,0.54640504
-5.40570285,1.68857424,0.83758730,0.79278001,0.01565962,0.21993801,0.00038530,0.56145743
-5.39969985,1.73433853,0.85572843,0.81488195,0.01681183,0.22207293,0.00037239,0.57843221
-5.39369685,1.78390026,0.87522533,0.83891352,0.01796500,0.22446915,0.00036790,0.59702913
-5.38769385,1.83642064,0.89569465,0.86448603,0.01910066,0.22702465,0.00037042,0.61693497
-5.38169085,1.89103419,0.91672627,0.89120235,0.02020024,0.22963371,0.00037880,0.63782560
-5.37568784,1.94685630,0.93788802,0.91866045,0.02124536,0.23218816,0.00039217,0.65936867
-5.36968484,2.00299315,0.95873181,0.94645814,0.02221833,0.23457899,0.00040989,0.68122689
-5.36368184,2.05855413,0.97880099,0.97419877,0.02310248,0.23669846,0.00043154,0.70306219
-5.35767884,2.11266636,0.99763905,1.00149808,0.02388267,0.23844233,0.00045696,0.72454038
-5.35167584,2.16449126,1.01479928,1.02799175,0.02454559,0.23971258,0.00048617,0.74533661
-5.34567284,2.21324245,1.02985525,1.05334364,0.02508016,0.24042001,0.00051941,0.76514117
-5.33966983,2.25820449,1.04241155,1.07725423,0.02547780,0.24048704,0.00055715,0.78366576
-5.33366683,2.29875168,1.05211464,1.09946905,0.02573271,0.23985024,0.00060005,0.80064973
-5.32766383,2.33436615,1.05866309,1.11978668,0.02584196,0.23846268,0.00064900,0.81586631
-5.32166083,2.36465433,1.06181697,1.13806586,0.02580564,0.23629587,0.00070511,0.82912838
-5.31565783,2.38936106,1.06140584,1.15423144,0.02562680,0.23334116,0.00076969,0.84029366
-5.30965483,2.40838049,1.05733502,1.16827876,0.02531139,0.22961059,0.00084431,0.84926889
-5.30365183,2.42176310,1.04958973,1.18027613,0.02486810,0.22513711,0.00093073,0.85601306
-5.29764882,2.42971824,1.03823696,1.19036508,0.02430809,0.21997400,0.00103094,0.86053910
-5.29164582,2.43261179,1.02342482,1.19875836,0.02364470,0.21419373,0.00114716,0.86291415
-5.28564282,2.43095866,1.00537943,1.20573533,0.02289311,0.20788608,0.00128177,0.86325825
-5.27963982,2.42541019,0.98439932,1.21163497,0.02206992,0.20115565,0.00143733,0.86174126
-5.27363682,2.41673646,0.96084756,1.21684645,0.02119270,0.19411893,0.00161654,0.85857809
-5.26763382,2.40580415,0.93514190,1.22179749,0.02027960,0.18690092,0.00182217,0.85402241
-5.26163082,2.39355041,0.90774315,1.22694090,0.01934885,0.17963146,0.00205700,0.84835883
-5.25562781,2.38095355,0.87914240,1.23273971,0.01841835,0.17244148,0.00232376,0.84189386
-5.24962481,2.36900184,0.84984735,1.23965137,0.01750525,0.16545923,0.00262503,0.83494585
-5.24362181,2.35866118,0.82036831,1.24811171,0.01662555,0.15880664,0.00296315,0.82783442
-5.23761881,2.35084331,0.79120441,1.25851928,0.01579376,0.15259603,0.00334008,0.82086957
-5.23161581,2.34637559,0.76283046,1.27122089,0.01502261,0.14692714,0.00375731,0.81434100
-5.22561281,2.34597384,0.73568482,1.28649882,0.01432279,0.14188469,0.00421573,0.80850806
-5.21960980,2.35021936,0.71015886,1.30456062,0.01370275,0.13753654,0.00471551,0.80359081
-5.21360680,2.35954123,0.68658819,1.32553187,0.01316860,0.13393243,0.00525598,0.79976248
-5.20760380,2.37420481,0.66524601,1.34945237,0.01272400,0.13110338,0.00583557,0.79714385
-5.20160080,2.39430692,0.64633872,1.37627607,0.01237023,0.12906177,0.00645168,0.79579968
-5.19559780,2.41977806,0.63000392,1.40587478,0.01210619,0.12780201,0.00710068,0.79573747
-5.18959480,2.45039147,0.61631068,1.43804546,0.01192854,0.12730177,0.00777791,0.79690872
-5.18359180,2.48577861,0.60526215,1.47252087,0.01183194,0.12752376,0.00847764,0.79921240
-5.17758879,2.52545020,0.59680021,1.50898282,0.01180923,0.12841783,0.00919323,0.80250080
-5.17158579,2.56882165,0.59081183,1.54707736,0.01185173,0.12992345,0.00991716,0.80658721
-5.16558279,2.61524136,0.58713698,1.58643099,0.01194962,0.13197231,0.01064124,0.81125519
-5.15957979,2.66402029,0.58557750,1.62666685,0.01209222,0.13449099,0.01135677,0.81626889
-5.15357679,2.71446107,0.58590658,1.66741984,0.01226843,0.13740358,0.01205475,0.82138394
-5.14757379,2.76588477,0.58787837,1.70834967,0.01246710,0.14063408,0.01272614,0.82635820
-5.14157079,2.81765385,0.59123733,1.74915099,0.01267736,0.14410853,0.01336212,0.83096190
-5.13556778,2.86918985,0.59572677,1.78955977,0.01288903,0.14775676,0.01395430,0.83498659
-5.12956478,2.91998479,0.60109631,1.82935568,0.01309291,0.15151367,0.01449501,0.83825246
-5.12356178,2.96960566,0.60710796,1.86835995,0.01328107,0.15532010,0.01497745,0.84061356
-5.11755878,3.01769199,0.61354053,1.90642928,0.01344703,0.15912311,0.01539597,0.84196083
-5.11155578,3.06394677,0.62019244,1.94344583,0.01358596,0.16287583,0.01574609,0.84222273
-5.10555278,3.10812168,0.62688270,1.97930438,0.01369473,0.16653693,0.01602469,0.84136365
-5.09954977,3.14999798,0.63345040,2.01389748,0.01377193,0.17006967,0.01622998,0.83938024
-5.09354677,3.18936473,0.63975287,2.04709986,0.01381778,0.17344075,0.01636150,0.83629596
-5.08754377,3.22599621,0.64566266,2.07875343,0.01383403,0.17661905,0.01642006,0.83215450
-5.08154077,3.25963067,0.65106400,2.10865414,0.01382375,0.17957430,0.01640760,0.82701237
-5.07553777,3.28995228,0.65584889,2.13654192,0.01379104,0.18227594,0.01632706,0.82093136
-5.06953477,3.31657804,0.65991337,2.16209492,0.01374082,0.18469221,0.01618219,0.81397144
-5.06353177,3.33905111,0.66315433,2.18492846,0.01367840,0.18678955,0.01597736,0.80618446
-5.05752876,3.35684150,0.66546719,2.20459961,0.01360925,0.18853247,0.01571734,0.79760931
-5.05152576,3.36935451,0.66674474,2.22061705,0.01353862,0.18988382,0.01540715,0.78826865
-5.04552276,3.37594683,0.66687724,2.23245614,0.01347124,0.19080564,0.01505185,0.77816743
-5.03951976,3.37594950,0.66575397,2.23957845,0.01341107,0.19126032,0.01465642,0.76729341
-5.03351676,3.36869663,0.66326594,2.24145466,0.01336102,0.19121227,0.01422564,0.75561932
-5.02751376,3.35355801,0.65930989,2.23758972,0.01332287,0.19062981,0.01376402,0.74310662
-5.02151076,3.32997389,0.65379307,2.22754860,0.01329709,0.18948727,0.01327575,0.72971052
-5.01550775,3.29748953,0.64663858,2.21098131,0.01328282,0.18776705,0.01276470,0.71538571
-5.00950475,3.25578754,0.63779087,2.18764562,0.01327795,0.18546170,0.01223445,0.70009252
-5.00350175,3.20471588,0.62722101,2.15742606,0.01327915,0.18257556,0.01168829,0.68380299
-4.99749875,3.14430975,0.61493127,2.12034827,0.01328207,0.17912619,0.01112936,0.66650635
-4.99149575,3.07480608,0.60095877,2.07658756,0.01328157,0.17514510,0.01056062,0.64821361
-4.98549275,2.99664955,0.58537777,2.02647149,0.01327190,0.17067804,0.00998499,0.62896098
-4.97948974,2.91048983,0.56830046,1.97047600,0.01324705,0.16578452,0.00940535,0.60881178
-4.97348674,2.81717002,0.54987615,1.90921558,0.01320099,0.16053677,0.00882461,0.58785692
-4.96748374,2.71770700,0.53028875,1.84342777,0.01312800,0.15501796,0.00824574,0.56621377
-4.96148074,2.61326455,0.50975274,1.77395286,0.01302290,0.14931988,0.00767174,0.54402362
-4.95547774,2.50512061,0.48850764,1.70170984,0.01288132,0.14354020,0.00710565,0.52144792
-4.94947474,2.39463034,0.46681138,1.62766968,0.01269989,0.13777920,0.00655051,0.49866342
-4.94347174,2.28318647,0.44493276,1.55282711,0.01247642,0.13213649,0.00600932,0.47585661
-4.93746873,2.17217899,0.42314339,1.47817220,0.01220998,0.12670747,0.00548498,0.45321773
-4.93146573,2.06295553,0.40170947,1.40466276,0.01190093,0.12157998,0.00498018,0.43093465
-4.92546273,1.95678415,0.38088375,1.33319861,0.01155096,0.11683123,0.00449743,0.40918687
-4.91945973,1.85481980,0.36089801,1.26459860,0.01116293,0.11252496,0.00403889,0.38814004
-4.91345673,1.75807551,0.34195640,1.19958097,0.01074085,0.10870929,0.00360641,0.36794105
-4.90745373,1.66739908,0.32422982,1.13874759,0.01028963,0.10541507,0.00320142,0.34871403
-4.90145073,1.58345581,0.30785165,1.08257233,0.00981491,0.10265489,0.00282495,0.33055722
-4.89544772,1.50671754,0.29291477,1.03139374,0.00932286,0.10042284,0.00247759,0.31354097
-4.88944472,1.43745795,0.27947019,0.98541189,0.00881990,0.09869501,0.00215949,0.29770674
-4.88344172,1.37575397,0.26752702,0.94468940,0.00831252,0.09743060,0.00187040,0.28306716
-4.87743872,1.32149293,0.25705403,0.90915615,0.00780700,0.09657373,0.00160969,0.26960709
-4.87143572,1.27438488,0.24798235,0.87861754,0.00730924,0.09605575,0.00137639,0.25728553
-4.86543272,1.23397948,0.24020943,0.85276582,0.00682460,0.09579804,0.00116923,0.24603839
-4.85942971,1.19968678,0.23360396,0.83119396,0.00635769,0.09571514,0.00098672,0.23578186
-4.85342671,1.17080107,0.22801153,0.81341166,0.00591236,0.09571797,0.00082717,0.22641626
-4.84742371,1.14652697,0.22326078,0.79886307,0.00549156,0.09571727,0.00068879,0.21783029
-4.84142071,1.12600710,0.21916987,0.78694549,0.00509737,0.09562681,0.00056971,0.20990546
-4.83541771,1.10835025,0.21555299,0.77702877,0.00473096,0.09536647,0.00046803,0.20252051
-4.82941471,1.09265951,0.21222661,0.76847472,0.00439272,0.09486497,0.00038188,0.19555576
-4.82341171,1.07805941,0.20901546,0.76065610,0.00408225,0.09406220,0.00030947,0.18889718
-4.81740870,1.06372145,0.20575779,0.75297477,0.00379852,0.09291097,0.00024907,0.18244017
-4.81140570,1.04888730,0.20231001,0.74487833,0.00353997,0.09137833,0.00019909,0.17609276
-4.80540270,1.03288918,0.19855046,0.73587511,0.00330461,0.08944625,0.00015804,0.16977842
-4.79939970,1.01516695,0.19438220,0.72554698,0.00309020,0.08711172,0.00012459,0.16343817
-4.79339670,0.99528146,0.18973498,0.71355968,0.00289430,0.08438636,0.00009755,0.15703213
-4.78739370,0.97292414,0.18456615,0.69967066,0.00271448,0.08129550,0.00007585,0.15054055
-4.78139070,0.94792260,0.17886070,0.68373402,0.00254832,0.07787692,0.00005857,0.14396416
-4.77538769,0.92024231,0.17263051,0.66570281,0.00239358,0.07417921,0.00004491,0.13732405
-4.76938469,0.88998468,0.16591282,0.64562856,0.00224822,0.07025989,0.00003421,0.13066117
-4.76338169,0.85738160,0.15876811,0.62365825,0.00211046,0.06618351,0.00002588,0.12403532
-4.75737869,0.82278709,0.15127754,0.60002904,0.00197881,0.06201962,0.00001945,0.11752400
-4.75137569,0.78666636,0.14354000,0.57506088,0.00185210,0.05784082,0.00001453,0.11122092
-4.74537269,0.74958282,0.13566899,0.54914750,0.00172945,0.05372103,0.00001079,0.10523447
-4.73936968,0.71218357,0.12778945,0.52274606,0.00161028,0.04973387,0.00000798,0.09968601
-4.73336668,0.67518388,0.12003457,0.49636582,0.00149426,0.04595129,0.00000589,0.09470820
-4.72736368,0.63935105,0.11254280,0.47055621,0.00138129,0.04244251,0.00000435,0.09044320
-4.72136068,0.60548811,0.10545500,0.44589460,0.00127144,0.03927318,0.00000325,0.08704085
-4.71535768,0.57441752,0.09891177,0.42297399,0.00116495,0.03650473,0.00000248,0.08465679
-4.70935468,0.54696524,0.09305116,0.40239083,0.00106213,0.03419401,0.00000198,0.08345037
-4.70335168,0.52394507,0.08800643,0.38473320,0.00096337,0.03239300,0.00000169,0.08358239
-4.69734867,0.50614347,0.08390406,0.37056921,0.00086906,0.03114860,0.00000158,0.08521248
-4.69134567,0.49430461,0.08086197,0.36043593,0.00077959,0.03050252,0.00000163,0.08849620
-4.68534267,0.48911583,0.07898766,0.35482854,0.00069530,0.03049103,0.00000182,0.09358158
-4.67933967,0.49119311,0.07837648,0.35418995,0.00061650,0.03114470,0.00000218,0.10060527
-4.67333667,0.50106676,0.07910981,0.35890071,0.00054340,0.03248798,0.00000270,0.10968814
-4.66733367,0.51916725,0.08125322,0.36926933,0.00047613,0.03453860,0.00000340,0.12093048
-4.66133067,0.54581125,0.08485445,0.38552300,0.00041475,0.03730684,0.00000433,0.13440675
-4.65532766,0.58118815,0.08994147,0.40779893,0.00035922,0.04079465,0.00000550,0.15016017
-4.64932466,0.62534743,0.09652032,0.43613651,0.00030946,0.04499466,0.00000698,0.16819721
-4.64332166,0.67818738,0.10457321,0.47047052,0.00026529,0.04988908,0.00000880,0.18848234
-4.63731866,0.73944572,0.11405659,0.51062589,0.00022648,0.05544874,0.00001104,0.21093320
-4.63131566,0.80869286,0.12489968,0.55631429,0.00019278,0.06163205,0.00001377,0.23541661
-4.62531266,0.88532862,0.13700328,0.60713302,0.00016388,0.06838436,0.00001704,0.26174572
-4.61930965,0.96858291,0.15023933,0.66256672,0.00013950,0.07563748,0.00002096,0.28967858
-4.61330665,1.05752140,0.16445110,0.72199221,0.00011930,0.08330963,0.00002559,0.31891846
-4.60730365,1.15105634,0.17945439,0.78468672,0.00010299,0.09130584,0.00003104,0.34911616
-4.60130065,1.24796326,0.19503961,0.84983986,0.00009028,0.09951897,0.00003738,0.37987446
-4.59529765,1.34690334,0.21097505,0.91656916,0.00008092,0.10783118,0.00004472,0.41075474
-4.58929465,1.44645156,0.22701120,0.98393917,0.00007469,0.11611606,0.00005313,0.44128590
-4.58329165,1.54512994,0.24288614,1.05098376,0.00007142,0.12424133,0.00006269,0.47097512
-4.57728864,1.64144531,0.25833190,1.11673104,0.00007096,0.13207199,0.00007349,0.49932053
-4.57128564,1.73393032,0.27308160,1.18023027,0.00007325,0.13947388,0.00008557,0.52582510
-4.56528264,1.82118650,0.28687718,1.24057980,0.00007828,0.14631764,0.00009898,0.55001148
-4.55927964,1.90192779,0.29947745,1.29695519,0.00008608,0.15248265,0.00011376,0.57143706
-4.55327664,1.97502287,0.31066607,1.34863628,0.00009676,0.15786106,0.00012992,0.58970871
-4.54727364,2.03953450,0.32025927,1.39503234,0.00011051,0.16236162,0.00014744,0.60449655
-4.54127064,2.09475436,0.32811274,1.43570409,0.00012757,0.16591305,0.00016630,0.61554606
-4.53526763,2.14023160,0.33412767,1.47038169,0.00014826,0.16846696,0.00018645,0.62268799
-4.52926463,2.17579390,0.33825524,1.49897785,0.00017297,0.17000003,0.00020782,0.62584562
-4.52326163,2.20155993,0.34049972,1.52159549,0.00020218,0.17051538,0.00023032,0.62503883
-4.51725863,2.21794236,0.34091964,1.53852935,0.00023642,0.17004302,0.00025385,0.62038497
-4.51125563,2.22564115,0.33962711,1.55026131,0.00027629,0.16863942,0.00027830,0.61209614
-4.50525263,2.22562698,0.33678520,1.55744961,0.00032245,0.16638602,0.00030356,0.60047321
-4.49924962,2.21911521,0.33260338,1.56091180,0.00037561,0.16338687,0.00032949,0.58589664
-4.49324662,2.20753108,0.32733123,1.56160214,0.00043652,0.15976547,0.00035598,0.56881440
-4.48724362,2.19246714,0.32125052,1.56058389,0.00050591,0.15566075,0.00038291,0.54972771
-4.48124062,2.17563419,0.31466605,1.55899719,0.00058455,0.15122263,0.00041020,0.52917483
-4.47523762,2.15880726,0.30789548,1.55802358,0.00067312,0.14660703,0.00043773,0.50771384
-4.46923462,2.14376832,0.30125852,1.55884801,0.00077224,0.14197073,0.00046545,0.48590493
-4.46323162,2.13224747,0.29506603,1.56261954,0.00088245,0.13746617,0.00049329,0.46429285
-4.45722861,2.12586453,0.28960917,1.57041186,0.00100411,0.13323643,0.00052121,0.44339031
-4.45122561,2.12607294,0.28514924,1.58318488,0.00113738,0.12941053,0.00054917,0.42366273
-4.44522261,2.13410771,0.28190845,1.60174862,0.00128224,0.12609928,0.00057716,0.40551503
-4.43921961,2.15093942,0.28006202,1.62673061,0.00143835,0.12339176,0.00060515,0.38928080
-4.43321661,2.17723567,0.27973185,1.65854807,0.00160512,0.12135261,0.00063314,0.37521417
-4.42721361,2.21333173,0.28098212,1.69738595,0.00178162,0.12002021,0.00066110,0.36348457
-4.42121061,2.25921150,0.28381681,1.74318194,0.00196658,0.11940576,0.00068901,0.35417452
-4.41520760,2.31449981,0.28817947,1.79561918,0.00215842,0.11949338,0.00071682,0.34728045
-4.40920460,2.37846673,0.29395504,1.85412743,0.00235520,0.12024112,0.00074448,0.34271633
-4.40320160,2.45004426,0.30097386,1.91789307,0.00255471,0.12158287,0.00077193,0.34031999
-4.39719860,2.52785499,0.30901763,1.98587794,0.00275448,0.12343119,0.00079909,0.33986184
-4.39119560,2.61025247,0.31782715,2.05684688,0.00295182,0.12568080,0.00082587,0.34105556
-4.38519260,2.69537187,0.32711162,2.12940318,0.00314392,0.12821267,0.00085219,0.34357033
-4.37918959,2.78118966,0.33655904,2.20203104,0.00332792,0.13089862,0.00087798,0.34704430
-4.37318659,2.86559000,0.34584743,2.27314365,0.00350097,0.13360611,0.00090317,0.35109848
-4.36718359,2.94643581,0.35465644,2.34113509,0.00366040,0.13620322,0.00092776,0.35535097
-4.36118059,3.02164153,0.36267883,2.40443426,0.00380371,0.13856344,0.00095175,0.35943058
-4.35517759,3.08924491,0.36963139,2.46155849,0.00392875,0.14057023,0.00097523,0.36298979
-4.34917459,3.14747482,0.37526497,2.51116480,0.00403377,0.14212112,0.00099833,0.36571618
-4.34317159,3.19481229,0.37937300,2.55209655,0.00411750,0.14313118,0.00102126,0.36734240
-4.33716858,3.23004218,0.38179842,2.58342328,0.00417918,0.14353577,0.00104432,0.36765391
-4.33116558,3.25229318,0.38243855,2.60447233,0.00421861,0.14329237,0.00106787,0.36649463
-4.32516258,3.26106457,0.38124775,2.61485035,0.00423620,0.14238161,0.00109233,0.36377012
-4.31915958,3.25623843,0.37823787,2.61445420,0.00423290,0.14080728,0.00111820,0.35944827
-4.31315658,3.23807691,0.37347643,2.60347031,0.00421019,0.13859539,0.00114601,0.35355774
-4.30715358,3.20720480,0.36708262,2.58236299,0.00417003,0.13579250,0.00117631,0.34618400
