energy_ev,total_up,Ir_p_up,Ir_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-5.71185593,3.28650523,1.07301729,2.29622860,1.03294326,0.00732359,0.00301018,0.09626761
-5.70585293,3.28580349,1.05519673,2.28410983,1.06119436,0.00723015,0.00283915,0.09682634
-5.69984992,3.28482703,1.03850802,2.27133964,1.09017702,0.00712255,0.00268732,0.09746314
-5.69384692,3.28299694,1.02282048,2.25777051,1.11923254,0.00700026,0.00255620,0.09814244
-5.68784392,3.27972708,1.00796651,2.24326767,1.14767179,0.00686326,0.00244722,0.09882434
-5.68184092,3.27442985,0.99374402,2.22770510,1.17479038,0.00671195,0.00236159,0.09946547
-5.67583792,3.26652344,0.97992080,2.21096205,1.19988500,0.00654718,0.00230032,0.10002013
-5.66983492,3.25544067,0.96624073,2.19292039,1.22227056,0.00637018,0.00226410,0.10044162
-5.66383192,3.24063932,0.95243160,2.17346327,1.24129757,0.00618245,0.00225332,0.10068370
-5.65782891,3.22161403,0.93821418,2.15247516,1.25636917,0.00598576,0.00226796,0.10070221
-5.65182591,3.19790908,0.92331218,2.12984361,1.26695718,0.00578204,0.00230757,0.10045667
-5.64582291,3.16913195,0.90746253,2.10546240,1.27261662,0.00557333,0.00237125,0.09991179
-5.63981991,3.13496678,0.89042554,2.07923616,1.27299805,0.00536170,0.00245762,0.09903893
-5.63381691,3.09518727,0.87199436,2.05108612,1.26785749,0.00514919,0.00256480,0.09781732
-5.62781391,3.04966826,0.85200339,2.02095654,1.25706316,0.00493774,0.00269044,0.09623497
-5.62181091,2.99839539,0.83033507,1.98882151,1.24059915,0.00472919,0.00283173,0.09428932
-5.61580790,2.94147214,0.80692492,1.95469162,1.21856564,0.00452518,0.00298544,0.09198750
-5.60980490,2.87912390,0.78176448,1.91861997,1.19117576,0.00432717,0.00314798,0.08934625
-5.60380190,2.81169854,0.75490212,1.88070710,1.15874931,0.00413643,0.00331549,0.08639146
-5.59779890,2.73966335,0.72644171,1.84110447,1.12170342,0.00395399,0.00348387,0.08315739
-5.59179590,2.66359821,0.69653930,1.80001606,1.08054073,0.00378067,0.00364895,0.07968553
-5.58579290,2.58418510,0.66539796,1.75769791,1.03583550,0.00361711,0.00380656,0.07602327
-5.57978989,2.50219425,0.63326104,1.71445545,0.98821807,0.00346377,0.00395264,0.07222240
-5.57378689,2.41846718,0.60040436,1.67063851,0.93835853,0.00332093,0.00408336,0.06833742
-5.56778389,2.33389731,0.56712743,1.62663429,0.88694978,0.00318875,0.00419523,0.06442385
-5.56178089,2.24940865,0.53374434,1.58285819,0.83469102,0.00306731,0.00428521,0.06053664
-5.55577789,2.16593330,0.50057450,1.53974310,0.78227170,0.00295658,0.00435078,0.05672854
-5.54977489,2.08438856,0.46793369,1.49772741,0.73035681,0.00285647,0.00439002,0.05304876
-5.54377189,2.00565429,0.43612568,1.45724221,0.67957360,0.00276689,0.00440168,0.04954179
-5.53776888,1.93055143,0.40543472,1.41869830,0.63050008,0.00268770,0.00438515,0.04624641
-5.53176588,1.85982231,0.37611903,1.38247350,0.58365563,0.00261875,0.00434055,0.04319510
-5.52576288,1.79411342,0.34840551,1.34890088,0.53949362,0.00255989,0.00426865,0.04041358
-5.51975988,1.73396128,0.32248569,1.31825847,0.49839619,0.00251097,0.00417084,0.03792074
-5.51375688,1.67978179,0.29851300,1.29076089,0.46067106,0.00247183,0.00404909,0.03572876
-5.50775388,1.63186347,0.27660129,1.26655340,0.42655029,0.00244227,0.00390586,0.03384350
-5.50175088,1.59036475,0.25682455,1.24570860,0.39619089,0.00242209,0.00374400,0.03226511
-5.49574787,1.55531537,0.23921774,1.22822602,0.36967690,0.00241103,0.00356665,0.03098873
-5.48974487,1.52662187,0.22377862,1.21403463,0.34702293,0.00240877,0.00337716,0.03000541
-5.48374187,1.50407669,0.21047035,1.20299812,0.32817882,0.00241495,0.00317893,0.02930303
-5.47773887,1.48737065,0.19922484,1.19492279,0.31303526,0.00242913,0.00297539,0.02886732
-5.47173587,1.47610821,0.18994658,1.18956747,0.30143009,0.00245080,0.00276980,0.02868283
-5.46573287,1.46982476,0.18251686,1.18665519,0.29315523,0.00247935,0.00256527,0.02873388
-5.45972986,1.46800516,0.17679821,1.18588571,0.28796389,0.00251413,0.00236464,0.02900543
-5.45372686,1.47010277,0.17263891,1.18694838,0.28557805,0.00255441,0.00217040,0.02948377
-5.44772386,1.47555808,0.16987753,1.18953457,0.28569596,0.00259942,0.00198473,0.03015722
-5.44172086,1.48381603,0.16834723,1.19334895,0.28799955,0.00264834,0.00180940,0.03101648
-5.43571786,1.49434133,0.16787987,1.19811896,0.29216167,0.00270034,0.00164581,0.03205498
-5.42971486,1.50663102,0.16830975,1.20360194,0.29785300,0.00275458,0.00149498,0.03326889
-5.42371186,1.52022393,0.16947698,1.20958957,0.30474844,0.00281023,0.00135755,0.03465705
-5.41770885,1.53470642,0.17123036,1.21590931,0.31253301,0.00286649,0.00123384,0.03622066
-5.41170585,1.54971460,0.17342976,1.22242282,0.32090708,0.00292261,0.00112386,0.03796277
-5.40570285,1.56493285,0.17594797,1.22902157,0.32959084,0.00297789,0.00102733,0.03988767
-5.39969985,1.58008917,0.17867199,1.23561999,0.33832797,0.00303168,0.00094376,0.04200008
-5.39369685,1.59494769,0.18150387,1.24214665,0.34688845,0.00308336,0.00087246,0.04430425
-5.38769385,1.60929926,0.18436094,1.24853420,0.35507050,0.00313241,0.00081258,0.04680304
-5.38169085,1.62295087,0.18717572,1.25470894,0.36270171,0.00317831,0.00076316,0.04949690
-5.37568784,1.63571476,0.18989539,1.26058065,0.36963936,0.00322060,0.00072315,0.05238293
-5.36968484,1.64739842,0.19248097,1.26603382,0.37577003,0.00325883,0.00069145,0.05545401
-5.36368184,1.65779621,0.19490635,1.27092082,0.38100864,0.00329254,0.00066692,0.05869810
-5.35767884,1.66668354,0.19715723,1.27505782,0.38529709,0.00332130,0.00064843,0.06209762
-5.35167584,1.67381428,0.19923005,1.27822394,0.38860258,0.00334463,0.00063488,0.06562927
-5.34567284,1.67892187,0.20113114,1.28016382,0.39091585,0.00336206,0.00062517,0.06926389
-5.33966983,1.68172430,0.20287595,1.28059385,0.39224945,0.00337308,0.00061829,0.07296685
-5.33366683,1.68193285,0.20448869,1.27921173,0.39263617,0.00337716,0.00061327,0.07669860
-5.32766383,1.67926443,0.20600221,1.27570890,0.39212775,0.00337378,0.00060924,0.08041568
-5.32166083,1.67345657,0.20745819,1.26978541,0.39079396,0.00336241,0.00060541,0.08407189
-5.31565783,1.66428443,0.20890763,1.26116608,0.38872188,0.00334256,0.00060109,0.08761984
-5.30965483,1.65157871,0.21041153,1.24961727,0.38601561,0.00331379,0.00059569,0.09101268
-5.30365183,1.63524314,0.21204166,1.23496309,0.38279599,0.00327573,0.00058873,0.09420587
-5.29764882,1.61527048,0.21388119,1.21709999,0.37920048,0.00322811,0.00057985,0.09715913
-5.29164582,1.59175573,0.21602513,1.19600887,0.37538272,0.00317080,0.00056879,0.09983820
-5.28564282,1.56490538,0.21858038,1.17176374,0.37151185,0.00310382,0.00055542,0.10221654
-5.27963982,1.53504190,0.22166503,1.14453638,0.36777115,0.00302737,0.00053969,0.10427664
-5.27363682,1.50260277,0.22540702,1.11459644,0.36435592,0.00294181,0.00052168,0.10601112
-5.26763382,1.46813356,0.22994177,1.08230693,0.36147045,0.00284770,0.00050155,0.10742325
-5.26163082,1.43227524,0.23540891,1.04811502,0.35932386,0.00274581,0.00047953,0.10852702
-5.25562781,1.39574578,0.24194785,1.01253867,0.35812498,0.00263704,0.00045597,0.10934676
-5.24962481,1.35931692,0.24969254,0.97614954,0.35807613,0.00252249,0.00043126,0.10991604
-5.24362181,1.32378691,0.25876523,0.93955305,0.35936603,0.00240336,0.00040585,0.11027627
-5.23761881,1.28995053,0.26926973,0.90336657,0.36216203,0.00228097,0.00038028,0.11047469
-5.23161581,1.25856776,0.28128420,0.86819673,0.36660210,0.00215671,0.00035511,0.11056207
-5.22561281,1.23033273,0.29485408,0.83461716,0.37278674,0.00203198,0.00033096,0.11059018
-5.21960980,1.20584443,0.30998533,0.80314753,0.38077145,0.00190817,0.00030853,0.11060908
-5.21360680,1.18558090,0.32663857,0.77423516,0.39056017,0.00178665,0.00028856,0.11066451
-5.20760380,1.16987816,0.34472447,0.74824004,0.40210005,0.00166869,0.00027188,0.11079543
-5.20160080,1.15891525,0.36410091,0.72542398,0.41527818,0.00155545,0.00025942,0.11103187
-5.19559780,1.15270629,0.38457208,0.70594452,0.42992045,0.00144795,0.00025222,0.11139330
-5.18959480,1.15110007,0.40588999,0.68985381,0.44579298,0.00134709,0.00025148,0.11188745
-5.18359180,1.15378757,0.42775846,0.67710265,0.46260618,0.00125360,0.00025856,0.11250990
-5.17758879,1.16031723,0.44983956,0.66754932,0.48002157,0.00116806,0.00027503,0.11324424
-5.17158579,1.17011729,0.47176262,0.66097297,0.49766108,0.00109089,0.00030270,0.11406299
-5.16558279,1.18252438,0.49313526,0.65709071,0.51511878,0.00102240,0.00034366,0.11492913
-5.15957979,1.19681711,0.51355629,0.65557774,0.53197443,0.00096279,0.00040030,0.11579824
-5.15357679,1.21225297,0.53262986,0.65608930,0.54780840,0.00091216,0.00047533,0.11662103
-5.14757379,1.22810690,0.54998020,0.65828357,0.56221729,0.00087057,0.00057179,0.11734626
-5.14157079,1.24370952,0.56526639,0.66184420,0.57482956,0.00083804,0.00069308,0.11792384
-5.13556778,1.25848315,0.57819624,0.66650135,0.58532038,0.00081459,0.00084289,0.11830783
-5.12956478,1.27197379,0.58853869,0.67205023,0.59342497,0.00080026,0.00102523,0.11845938
-5.12356178,1.28387726,0.59613407,0.67836602,0.59894973,0.00079514,0.00124434,0.11834925
-5.11755878,1.29405814,0.60090150,0.68541446,0.60178060,0.00079938,0.00150462,0.11795986
-5.11155578,1.30256042,0.60284315,0.69325749,0.60188816,0.00081317,0.00181055,0.11728679
-5.10555278,1.30960915,0.60204487,0.70205351,0.59932918,0.00083678,0.00216651,0.11633949
-5.09954977,1.31560288,0.59867331,0.71205220,0.59424443,0.00087054,0.00257672,0.11514137
-5.09354677,1.32109706,0.59296942,0.72358403,0.58685301,0.00091481,0.00304498,0.11372906
-5.08754377,1.32677919,0.58523869,0.73704495,0.57744316,0.00096996,0.00357455,0.11215105
-5.08154077,1.33343682,0.57583857,0.75287686,0.56636028,0.00103633,0.00416794,0.11046564
-5.07553777,1.34191991,0.56516365,0.77154488,0.55399253,0.00111425,0.00482669,0.10873838
-5.06953477,1.35309940,0.55362936,0.79351246,0.54075485,0.00120392,0.00555123,0.10703921
-5.06353177,1.36782412,0.54165501,0.81921555,0.52707207,0.00130544,0.00634068,0.10543928
-5.05752876,1.38687808,0.52964693,0.84903724,0.51336204,0.00141874,0.00719274,0.10400777
-5.05152576,1.41094047,0.51798266,0.88328406,0.50001948,0.00154355,0.00810356,0.10280884
-5.04552276,1.44055028,0.50699688,0.92216537,0.48740142,0.00167937,0.00906774,0.10189880
-5.03951976,1.47607752,0.49696976,0.96577674,0.47581484,0.00182549,0.01007832,0.10132381
-5.03351676,1.51770248,0.48811838,1.01408858,0.46550702,0.00198092,0.01112691,0.10111801
-5.02751376,1.56540415,0.48059142,1.06694044,0.45665908,0.00214443,0.01220380,0.10130240
-5.02151076,1.61895849,0.47446750,1.12404156,0.44938287,0.00231459,0.01329826,0.10188436
-5.01550775,1.67794665,0.46975702,1.18497771,0.44372133,0.00248972,0.01439879,0.10285791
-5.00950475,1.74177283,0.46640750,1.24922418,0.43965203,0.00266801,0.01549353,0.10420471
-5.00350175,1.80969080,0.46431193,1.31616423,0.43709395,0.00284752,0.01657065,0.10589563
-4.99749875,1.88083788,0.46331970,1.38511226,0.43591662,0.00302625,0.01761882,0.10789305
-4.99149575,1.95427461,0.46324954,1.45534057,0.43595154,0.00320222,0.01862762,0.11015344
-4.98549275,2.02902811,0.46390374,1.52610830,0.43700495,0.00337351,0.01958803,0.11263039
-4.97948974,2.10413689,0.46508290,1.59669129,0.43887144,0.00353836,0.02049280,0.11527783
-4.97348674,2.17869499,0.46660057,1.66641114,0.44134763,0.00369519,0.02133680,0.11805313
-4.96748374,2.25189314,0.46829696,1.73466216,0.44424541,0.00384270,0.02211727,0.12092023
-4.96148074,2.32305490,0.47005122,1.80093473,0.44740395,0.00397989,0.02283397,0.12385236
-4.95547774,2.39166618,0.47179171,1.86483397,0.45070014,0.00410612,0.02348921,0.12683440
-4.94947474,2.45739668,0.47350380,1.92609287,0.45405695,0.00422109,0.02408775,0.12986463
-4.94347174,2.52011240,0.47523510,1.98457914,0.45744938,0.00432489,0.02463661,0.13295592
-4.93746873,2.57987885,0.47709779,2.04029568,0.46090796,0.00441796,0.02514470,0.13613620
-4.93146573,2.63695507,0.47926824,2.09337476,0.46451967,0.00450108,0.02562237,0.13944818
-4.92546273,2.69177905,0.48198398,2.14406638,0.46842631,0.00457534,0.02608090,0.14294843
-4.91945973,2.74494562,0.48553827,2.19272160,0.47282066,0.00464205,0.02653193,0.14670575
-4.91345673,2.79717829,0.49027258,2.23977200,0.47794053,0.00470272,0.02698682,0.15079898
-4.90745373,2.84929663,0.49656748,2.28570635,0.48406121,0.00475899,0.02745606,0.15531423
-4.90145073,2.90218109,0.50483223,2.33104614,0.49148655,0.00481255,0.02794871,0.16034186
-4.89544772,2.95673716,0.51549351,2.37632100,0.50053918,0.00486509,0.02847193,0.16597309
-4.88944472,3.01386052,0.52898377,2.42204565,0.51155025,0.00491823,0.02903060,0.17229654
-4.88344172,3.07440492,0.54572942,2.46869932,0.52484896,0.00497348,0.02962706,0.17939479
-4.87743872,3.13915392,0.56613931,2.51670864,0.54075238,0.00503221,0.03026104,0.18734106
-4.87143572,3.20879745,0.59059355,2.56643458,0.55955564,0.00509559,0.03092966,0.19619620
-4.86543272,3.28391374,0.61943296,2.61816374,0.58152282,0.00516461,0.03162769,0.20600596
-4.85942971,3.36495657,0.65294923,2.67210399,0.60687860,0.00524005,0.03234780,0.21679874
-4.85342671,3.45224769,0.69137583,2.72838409,0.63580085,0.00532252,0.03308111,0.22858384
-4.84742371,3.54597372,0.73487973,2.78705663,0.66841410,0.00541245,0.03381766,0.24135017
-4.84142071,3.64618659,0.78355391,2.84810354,0.70478394,0.00551010,0.03454701,0.25506550
-4.83541771,3.75280659,0.83741080,2.91144312,0.74491241,0.00561565,0.03525890,0.26967622
-4.82941471,3.86562686,0.89637656,2.97693766,0.78873427,0.00572916,0.03594385,0.28510761
-4.82341171,3.98431834,0.96028644,3.04440063,0.83611424,0.00585062,0.03659363,0.30126451
-4.81740870,4.10843436,1.02888120,3.11360259,0.88684515,0.00598000,0.03720184,0.31803240
-4.81140570,4.23741408,1.10180492,3.18427529,0.94064724,0.00611721,0.03776414,0.33527890
-4.80540270,4.37058473,1.17860429,3.25611340,0.99716843,0.00626216,0.03827853,0.35285550
-4.79939970,4.50716233,1.25872965,3.32877394,1.05598598,0.00641470,0.03874538,0.37059962
-4.79339670,4.64625149,1.34153795,3.40187346,1.11660934,0.00657465,0.03916731,0.38833696
-4.78739370,4.78684469,1.42629789,3.47498354,1.17848456,0.00674176,0.03954899,0.40588393
-4.78139070,4.92782194,1.51219729,3.54762521,1.24100018,0.00691568,0.03989672,0.42305045
-4.77538769,5.06795191,1.59835284,3.61926325,1.30349480,0.00709593,0.04021797,0.43964276
-4.76938469,5.20589529,1.68382219,3.68930127,1.36526610,0.00728186,0.04052075,0.45546650
-4.76338169,5.34021167,1.76761813,3.75707856,1.42558153,0.00747259,0.04081306,0.47032981
-4.75737869,5.46937056,1.84872488,3.82186961,1.48369024,0.00766702,0.04110216,0.48404657
-4.75137569,5.59176724,1.92611587,3.88288710,1.53883623,0.00786378,0.04139402,0.49643961
-4.74537269,5.70574377,1.99877278,3.93928887,1.59027227,0.00806118,0.04169270,0.50734399
-4.73936968,5.80961509,2.06570522,3.99018916,1.63727430,0.00825726,0.04199993,0.51661007
-4.73336668,5.90169988,2.12597056,4.03467415,1.67915601,0.00844975,0.04231470,0.52410647
-4.72736368,5.98035542,2.17869326,4.07182140,1.71528285,0.00863611,0.04263309,0.52972285
-4.72136068,6.04401543,2.22308321,4.10072275,1.74508549,0.00881355,0.04294818,0.53337218
-4.71535768,6.09122960,2.25845236,4.12050969,1.76807185,0.00897908,0.04325017,0.53499280
-4.70935468,6.12070333,2.28422941,4.13038024,1.78383772,0.00912958,0.04352660,0.53454983
-4.70335168,6.13133614,2.29997190,4.12962617,1.79207541,0.00926185,0.04376278,0.53203612
-4.69734867,6.12225705,2.30537554,4.11765922,1.79258027,0.00937270,0.04394235,0.52747255
-4.69134567,6.09285558,2.30028047,4.09403520,1.78525496,0.00945905,0.04404784,0.52090776
-4.68534267,6.04280682,2.28467437,4.05847472,1.77011129,0.00951800,0.04406148,0.51241714
-4.67933967,5.97208949,2.25869245,4.01087948,1.74726970,0.00954694,0.04396586,0.50210132
-4.67333667,5.88099615,2.22261419,3.95134339,1.71695646,0.00954360,0.04374479,0.49008399
-4.66733367,5.77013481,2.17685724,3.88015779,1.67949863,0.00950618,0.04338394,0.47650919
-4.66133067,5.64042193,2.12196847,3.79781050,1.63531706,0.00943341,0.04287156,0.46153824
-4.65532766,5.49306658,2.05861251,3.70497857,1.58491757,0.00932456,0.04219903,0.44534619
-4.64932466,5.32954652,1.98755817,3.60251488,1.52888069,0.00917956,0.04136129,0.42811813
-4.64332166,5.15157658,1.90966287,3.49142921,1.46785000,0.00899895,0.04035717,0.41004528
-4.63731866,4.96107059,1.82585566,3.37286424,1.40251969,0.00878393,0.03918950,0.39132114
-4.63131566,4.76009807,1.73711915,3.24806750,1.33362124,0.00853634,0.03786511,0.37213765
-4.62531266,4.55083688,1.64447072,3.11836032,1.26190989,0.00825858,0.03639464,0.35268161
-4.61930965,4.33552379,1.54894341,2.98510489,1.18815095,0.00795363,0.03479224,0.33313138
-4.61330665,4.11640421,1.45156714,2.84967066,1.11310631,0.00762493,0.03307509,0.31365402
-4.60730365,3.89568300,1.35335034,2.71340136,1.03752148,0.00727626,0.03126284,0.29440279
-4.60130065,3.67547792,1.25526275,2.57758377,0.96211344,0.00691174,0.02937699,0.27551524
-4.59529765,3.45777704,1.15821957,2.44341941,0.88755946,0.00653562,0.02744023,0.25711183
-4.58929465,3.24440179,1.06306749,2.31200005,0.81448727,0.00615224,0.02547568,0.23929507
-4.58329165,3.03697630,0.97057274,2.18428795,0.74346673,0.00576589,0.02350626,0.22214923
-4.57728864,2.83690439,0.88141165,2.06110130,0.67500310,0.00538070,0.02155404,0.20574058
-4.57128564,2.64535429,0.79616373,1.94310536,0.60953223,0.00500058,0.01963968,0.19011801
-4.56528264,2.46325168,0.71530744,1.83080937,0.54741749,0.00462910,0.01778192,0.17531421
-4.55927964,2.29128080,0.63921871,1.72456911,0.48894877,0.00426945,0.01599727,0.16134702
-4.55327664,2.12989326,0.56817215,1.62459491,0.43434316,0.00392437,0.01429968,0.14822116
-4.54727364,1.97932389,0.50234464,1.53096438,0.38374754,0.00359612,0.01270042,0.13593013
-4.54127064,1.83961269,0.44182136,1.44363925,0.33724274,0.00328647,0.01120802,0.12445811
-4.53526763,1.71063169,0.38660362,1.36248546,0.29484909,0.00299672,0.00982838,0.11378202
-4.52926463,1.59211548,0.33661850,1.28729537,0.25653321,0.00272770,0.00856485,0.10387344
-4.52326163,1.48369391,0.29172953,1.21781121,0.22221566,0.00247979,0.00741851,0.09470049
-4.51725863,1.38492561,0.25174845,1.15374857,0.19177930,0.00225300,0.00638843,0.08622952
-4.51125563,1.29533099,0.21644721,1.09481893,0.16507795,0.00204701,0.00547200,0.07842665
-4.50525263,1.21442330,0.18557023,1.04075030,0.14194517,0.00186121,0.00466531,0.07125912
-4.49924962,1.14173667,0.15884625,0.99130517,0.12220286,0.00169479,0.00396347,0.06469642
-4.49324662,1.07685031,0.13599974,0.94629496,0.10566949,0.00154681,0.00336102,0.05871121
-4.48724362,1.01940792,0.11676143,0.90559064,0.09216769,0.00141619,0.00285225,0.05328010
-4.48124062,0.96913213,0.10087786,0.86912912,0.08153115,0.00130186,0.00243152,0.04838421
-4.47523762,0.92583347,0.08811973,0.83691543,0.07361061,0.00120272,0.00209357,0.04400959
-4.46923462,0.88941422,0.07828897,0.80902067,0.06827893,0.00111776,0.00183374,0.04014751
-4.46323162,0.85986706,0.07122452,0.78557620,0.06543506,0.00104601,0.00164823,0.03679464
-4.45722861,0.83726927,0.06680662,0.76676439,0.06500702,0.00098661,0.00153421,0.03395309
-4.45122561,0.82177286,0.06495967,0.75280667,0.06695378,0.00093882,0.00148997,0.03163041
-4.44522261,0.81359151,0.06565368,0.74394945,0.07126597,0.00090201,0.00151499,0.02983937
-4.43921961,0.81298485,0.06890411,0.74044881,0.07796560,0.00087568,0.00160996,0.02859779
-4.43321661,0.82024106,0.07477033,0.74255456,0.08710451,0.00085945,0.00177673,0.02792805
-4.42721361,0.83565839,0.08335239,0.75049442,0.09876184,0.00085303,0.00201828,0.02785660
-4.42121061,0.85952628,0.09478630,0.76445916,0.11304023,0.00085622,0.00233854,0.02841320
-4.41520760,0.89210660,0.10923771,0.78458891,0.13006096,0.00086892,0.00274225,0.02963000
-4.40920460,0.93361552,0.12689393,0.81096137,0.14995788,0.00089108,0.00323472,0.03154039
-4.40320160,0.98420623,0.14795454,0.84358202,0.17287029,0.00092270,0.00382157,0.03417757
-4.39719860,1.04395281,0.17262041,0.88237659,0.19893473,0.00096379,0.00450837,0.03757299
-4.39119560,1.11283534,0.20108149,0.92718571,0.22827575,0.00101437,0.00530033,0.04175447
-4.38519260,1.19072637,0.23350357,0.97776175,0.26099595,0.00107447,0.00620191,0.04674415
-4.37918959,1.27737874,0.27001420,1.03376762,0.29716536,0.00114406,0.00721638,0.05255636
-4.37318659,1.37241492,0.31068837,1.09477733,0.33681054,0.00122305,0.00834544,0.05919533
-4.36718359,1.47531807,0.35553430,1.16027820,0.37990366,0.00131129,0.00958880,0.06665297
-4.36118059,1.58542486,0.40448006,1.22967425,0.42635211,0.00140852,0.01094383,0.07490676
-4.35517759,1.70192067,0.45736152,1.30229099,0.47598899,0.00151434,0.01240518,0.08391787
-4.34917459,1.82383737,0.51391240,1.37738124,0.52856511,0.00162823,0.01396458,0.09362961
-4.34317159,1.95005443,0.57375712,1.45413206,0.58374302,0.00174947,0.01561061,0.10396643
-4.33716858,2.07930383,0.63640702,1.53167303,0.64109351,0.00187719,0.01732866,0.11483344
-4.33116558,2.21017946,0.70126059,1.60908581,0.70009522,0.00201030,0.01910096,0.12611667
-4.32516258,2.34115147,0.76760801,1.68541529,0.76013769,0.00214751,0.02090677,0.13768409
-4.31915958,2.47058614,0.83464044,1.75968245,0.82052807,0.00228733,0.02272270,0.14938742
-4.31315658,2.59677134,0.90146400,1.83089920,0.88050177,0.00242807,0.02452316,0.16106480
-4.30715358,2.71794757,0.96711820,1.89808498,0.93923687,0.00256788,0.02628091,0.17254416
