energy_ev,total_up,Cd_p_up,Cd_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.76588294,1.28385238,0.16178360,0.26159210,0.13392812,0.18622254,0.03292565,0.02091642,0.05313619,0.56483399
-5.75987994,1.34463935,0.16678564,0.27254800,0.14388857,0.19418161,0.03312426,0.02232132,0.05665975,0.59470008
-5.75387694,1.41230356,0.17250345,0.28421952,0.15738970,0.20286810,0.03345317,0.02375168,0.06026474,0.62859450
-5.74787394,1.48715591,0.17895571,0.29657306,0.17477120,0.21231098,0.03389717,0.02521414,0.06394194,0.66676993
-5.74187094,1.56958544,0.18617258,0.30958562,0.19637939,0.22255617,0.03444019,0.02671846,0.06768418,0.70951314
-5.73586793,1.66006174,0.19419703,0.32324632,0.22256146,0.23366850,0.03506581,0.02827746,0.07148650,0.75714369
-5.72986493,1.75912902,0.20308507,0.33755656,0.25365770,0.24573265,0.03575773,0.02990681,0.07534613,0.81000869
-5.72386193,1.86739179,0.21290476,0.35252887,0.28999152,0.25885294,0.03650013,0.03162450,0.07926227,0.86847365
-5.71785893,1.98549197,0.22373398,0.36818448,0.33185750,0.27315205,0.03727784,0.03345028,0.08323580,0.93290927
-5.71185593,2.11407848,0.23565703,0.38454967,0.37950773,0.28876846,0.03807655,0.03540477,0.08726875,1.00367476
-5.70585293,2.25377014,0.24876010,0.40165118,0.43313685,0.30585303,0.03888278,0.03750847,0.09136375,1.08109827
-5.69984992,2.40511382,0.26312591,0.41951087,0.49286639,0.32456454,0.03968394,0.03978063,0.09552340,1.16545508
-5.69384692,2.56853970,0.27882769,0.43814014,0.55872896,0.34506459,0.04046827,0.04223804,0.09974955,1.25694495
-5.68784392,2.74431614,0.29592285,0.45753415,0.63065337,0.36751205,0.04122477,0.04489376,0.10404269,1.35566937
-5.68184092,2.93250648,0.31444662,0.47766665,0.70845116,0.39205716,0.04194322,0.04775591,0.10840130,1.46161031
-5.67583792,3.13293044,0.33440608,0.49848535,0.79180581,0.41883566,0.04261421,0.05082653,0.11282130,1.57461149
-5.66983492,3.34513241,0.35577488,0.51990855,0.88026519,0.44796314,0.04322915,0.05410060,0.11729560,1.69436349
-5.66383192,3.56835875,0.37848899,0.54182299,0.97323826,0.47952972,0.04378048,0.05756532,0.12181374,1.82039361
-5.65782891,3.80154593,0.40244381,0.56408329,1.06999650,0.51359535,0.04426186,0.06119958,0.12636170,1.95206154
-5.65182591,4.04332050,0.42749285,0.58651315,1.16968074,0.55018575,0.04466838,0.06497385,0.13092177,2.08856116
-5.64582291,4.29201175,0.45344807,0.60890809,1.27131335,0.58928916,0.04499690,0.06885033,0.13547259,2.22892895
-5.63981991,4.54567670,0.48008213,0.63103991,1.37381608,0.63085374,0.04524629,0.07278353,0.13998920,2.37205883
-5.63381691,4.80213691,0.50713234,0.65266249,1.47603292,0.67478591,0.04541778,0.07672117,0.14444331,2.51672306
-5.62781391,5.05902571,0.53430635,0.67351881,1.57675749,0.72094929,0.04551513,0.08060542,0.14880358,2.66159837
-5.62181091,5.31384365,0.56128922,0.69334880,1.67476400,0.76916434,0.04554485,0.08437447,0.15303594,2.80529644
-5.61580790,5.56402007,0.58775180,0.71189753,1.76884058,0.81920856,0.04551618,0.08796430,0.15710403,2.94639720
-5.60980490,5.80697765,0.61335979,0.72892355,1.85782350,0.87081723,0.04544110,0.09131061,0.16096966,3.08348359
-5.60380190,6.04019719,0.63778333,0.74420672,1.94063086,0.92368458,0.04533405,0.09435090,0.16459333,3.21517618
-5.59779890,6.26127948,0.66070647,0.75755530,2.01629403,0.97746535,0.04521162,0.09702645,0.16793483,3.34016601
-5.59179590,6.46800154,0.68183619,0.76881181,2.08398540,1.03177686,0.04509200,0.09928432,0.17095380,3.45724421
-5.58579290,6.65836452,0.70091054,0.77785742,2.14304085,1.08620145,0.04499436,0.10107903,0.17361045,3.56532707
-5.57978989,6.83063160,0.71770546,0.78461471,2.19297602,1.14028957,0.04493808,0.10237409,0.17586626,3.66347547
-5.57378689,6.98335414,0.73203997,0.78904856,2.23349521,1.19356343,0.04494193,0.10314315,0.17768471,3.75090809
-5.56778389,7.11538567,0.74377961,0.79116515,2.26449267,1.24552161,0.04502316,0.10337079,0.17903211,3.82700795
-5.56178089,7.22588375,0.75283791,0.79100937,2.28604612,1.29564450,0.04519658,0.10305290,0.17987831,3.89132247
-5.55577789,7.31430043,0.75917582,0.78866047,2.29840287,1.34340093,0.04547376,0.10219661,0.18019756,3.94355756
-5.54977489,7.38036293,0.76279943,0.78422654,2.30195943,1.38825596,0.04586217,0.10081982,0.17996918,3.98356652
-5.54377189,7.42404656,0.76375589,0.77783797,2.29723571,1.42968004,0.04636458,0.09895044,0.17917826,4.01133500
-5.53776888,7.44554247,0.76212811,0.76964035,2.28484539,1.46715943,0.04697858,0.09662516,0.17781620,4.02696345
-5.53176588,7.44522293,0.75802830,0.75978725,2.26546412,1.50020783,0.04769622,0.09388804,0.17588118,4.03064842
-5.52576288,7.42360695,0.75159109,0.74843326,2.23979746,1.52837916,0.04850399,0.09078893,0.17337840,4.02266447
-5.51975988,7.38132894,0.74296639,0.73572768,2.20855026,1.55128111,0.04938297,0.08738168,0.17032022,4.00334796
-5.51375688,7.31911278,0.73231254,0.72180923,2.17239926,1.56858909,0.05030921,0.08372248,0.16672606,3.97308403
-5.50775388,7.23775287,0.71979013,0.70680213,2.13197029,1.58006036,0.05125439,0.07986806,0.16262219,3.93229762
-5.50175088,7.13810356,0.70555676,0.69081353,2.08782120,1.58554746,0.05218662,0.07587421,0.15804121,3.88144917
-5.49574787,7.02107717,0.68976303,0.67393257,2.04043122,1.58501071,0.05307147,0.07179428,0.15302153,3.82103508
-5.48974487,6.88765026,0.67254991,0.65623103,1.99019694,1.57852895,0.05387315,0.06767810,0.14760654,3.75159267
-5.48374187,6.73887702,0.65404742,0.63776532,1.93743486,1.56630790,0.05455572,0.06357099,0.14184381,3.67370881
-5.47773887,6.57590797,0.63437474,0.61857973,1.88238977,1.54868574,0.05508439,0.05951314,0.13578413,3.58803133
-5.47173587,6.40001152,0.61364146,0.59871063,1.82524802,1.52613504,0.05542681,0.05553925,0.12948052,3.49528163
-5.46573287,6.21259590,0.59194981,0.57819124,1.76615441,1.49926092,0.05555424,0.05167836,0.12298724,3.39626708
-5.45972986,6.01522823,0.56939754,0.55705658,1.70523126,1.46879481,0.05544260,0.04795396,0.11635882,3.29189149
-5.45372686,5.80964820,0.54608118,0.53534836,1.64259800,1.43558373,0.05507344,0.04438429,0.10964915,3.18316200
-5.44772386,5.59777351,0.52209929,0.51311920,1.57838993,1.40057503,0.05443456,0.04098276,0.10291063,3.07119107
-5.44172086,5.38169520,0.49755542,0.49043618,1.51277461,1.36479665,0.05352046,0.03775845,0.09619342,2.95719231
-5.43571786,5.16366105,0.47256056,0.46738315,1.44596475,1.32933322,0.05233255,0.03471678,0.08954481,2.84246933
-5.42971486,4.94604663,0.44723474,0.44406184,1.37822679,1.29529844,0.05087907,0.03186003,0.08300864,2.72839735
-5.42371186,4.73131378,0.42170769,0.42059166,1.30988454,1.26380451,0.04917476,0.02918802,0.07662494,2.61639757
-5.41770885,4.52195776,0.39611858,0.39710812,1.24131773,1.23592928,0.04724024,0.02669856,0.07042955,2.50790499
-5.41170585,4.32044449,0.37061463,0.37375998,1.17295579,1.21268223,0.04510135,0.02438803,0.06445394,2.40433066
-5.40570285,4.12914076,0.34534894,0.35070537,1.10526712,1.19497034,0.04278811,0.02225167,0.05872507,2.30701999
-5.39969985,3.95024019,0.32047747,0.32810708,1.03874492,1.18356510,0.04033373,0.02028399,0.05326536,2.21720887
-5.39369685,3.78568872,0.29615544,0.30612731,0.97389033,1.17907188,0.03777350,0.01847893,0.04809270,2.13597968
-5.38769385,3.63711330,0.27253348,0.28492217,0.91119422,1.18190297,0.03514360,0.01683005,0.04322060,2.06421951
-5.38169085,3.50575770,0.24975357,0.26463624,0.85111868,1.19225558,0.03248006,0.01533058,0.03865826,2.00258278
-5.37568784,3.39242893,0.22794525,0.24539765,0.79407945,1.21009589,0.02981770,0.01397350,0.03441089,1.95146033
-5.36968484,3.29745764,0.20722212,0.22731365,0.74043029,1.23515014,0.02718920,0.01275155,0.03047986,1.91095706
-5.36368184,3.22067504,0.18767898,0.21046725,0.69045021,1.26690366,0.02462438,0.01165716,0.02686307,1.88087937
-5.35767884,3.16140829,0.16938963,0.19491480,0.64433424,1.30460820,0.02214955,0.01068251,0.02355520,1.86073387
-5.35167584,3.11849538,0.15240560,0.18068477,0.60218827,1.34729787,0.01978708,0.00981951,0.02054816,1.84973762
-5.34567284,3.09031953,0.13675560,0.16777778,0.56402799,1.39381358,0.01755517,0.00905979,0.01783135,1.84684025
-5.33966983,3.07486240,0.12244599,0.15616772,0.52978208,1.44283541,0.01546774,0.00839479,0.01539216,1.85075714
-5.33366683,3.06977416,0.10946195,0.14580400,0.49929927,1.49292199,0.01353451,0.00781581,0.01321630,1.86001291
-5.32766383,3.07245789,0.09776942,0.13661472,0.47235878,1.54255579,0.01176118,0.00731414,0.01128822,1.87299333
-5.32166083,3.08016490,0.08731762,0.12851058,0.44868362,1.59019262,0.01014982,0.00688118,0.00959152,1.88800385
-5.31565783,3.09009708,0.07804200,0.12138937,0.42795590,1.63431362,0.00869917,0.00650859,0.00810936,1.90333216
-5.30965483,3.09951191,0.06986747,0.11514076,0.40983335,1.67347764,0.00740519,0.00618847,0.00682477,1.91731246
-5.30365183,3.10582578,0.06271179,0.10965111,0.39396631,1.70637196,0.00626153,0.00591350,0.00572105,1.92838836
-5.29764882,3.10671115,0.05648890,0.10480826,0.38001423,1.73185925,0.00526001,0.00567716,0.00478211,1.93517205
-5.29164582,3.10018337,0.05111206,0.10050591,0.36766109,1.74901874,0.00439117,0.00547382,0.00399270,1.93649707
-5.28564282,3.08467375,0.04649672,0.09664752,0.35662887,1.75717984,0.00364469,0.00529891,0.00333874,1.93146235
-5.27963982,3.05908563,0.04256304,0.09314954,0.34668880,1.75594677,0.00300981,0.00514900,0.00280752,1.91946591
-5.27363682,3.02283138,0.03923792,0.08994396,0.33766972,1.74521306,0.00247573,0.00502189,0.00238792,1.90022667
-5.26763382,2.97584916,0.03645654,0.08697996,0.32946345,1.72516536,0.00203193,0.00491660,0.00207057,1.87379355
-5.26163082,2.91859877,0.03416346,0.08422482,0.32202696,1.69627640,0.00166838,0.00483342,0.00184804,1.84054178
-5.25562781,2.85203743,0.03231310,0.08166396,0.31538144,1.65928738,0.00137576,0.00477384,0.00171495,1.80115652
-5.24962481,2.77757679,0.03086993,0.07930027,0.30960829,1.61518065,0.00114559,0.00474045,0.00166812,1.75660487
-5.24362181,2.69702335,0.02980807,0.07715269,0.30484242,1.56514391,0.00097034,0.00473689,0.00170669,1.70809746
-5.23761881,2.61250533,0.02911066,0.07525429,0.30126315,1.51052752,0.00084341,0.00476765,0.00183222,1.65704151
-5.23161581,2.52638906,0.02876889,0.07364978,0.29908308,1.45279669,0.00075922,0.00483799,0.00204885,1.60498733
-5.22561281,2.44118888,0.02878080,0.07239280,0.29853559,1.39348063,0.00071306,0.00495374,0.00236342,1.55357073
-5.21960980,2.35947411,0.02914998,0.07154291,0.29986135,1.33412076,0.00070114,0.00512118,0.00278560,1.50445345
-5.21360680,2.28377695,0.02988422,0.07116259,0.30329437,1.27621995,0.00072045,0.00534688,0.00332806,1.45926422
-5.20760380,2.21650492,0.03099412,0.07131420,0.30904829,1.22119476,0.00076866,0.00563758,0.00400662,1.41954261
-5.20160080,2.15986091,0.03249187,0.07205719,0.31730333,1.17033236,0.00084401,0.00600008,0.00484040,1.38668762
-5.19559780,2.11577376,0.03439007,0.07344556,0.32819437,1.12475360,0.00094524,0.00644123,0.00585195,1.36191299
-5.18959480,2.08584146,0.03670086,0.07552571,0.34180065,1.08538341,0.00107140,0.00696786,0.00706742,1.34621040
-5.18359180,2.07128857,0.03943521,0.07833463,0.35813759,1.05292907,0.00122178,0.00758683,0.00851659,1.34032182
-5.17758879,2.07293887,0.04260243,0.08189864,0.37715078,1.02786715,0.00139575,0.00830508,0.01023294,1.34472156
-5.17158579,2.09120343,0.04621009,0.08623263,0.39871268,1.01043878,0.00159267,0.00912979,0.01225355,1.35960829
-5.16558279,2.12608388,0.05026402,0.09133974,0.42262197,1.00065338,0.00181181,0.01006848,0.01461899,1.38490690
-5.15957979,2.17718999,0.05476872,0.09721155,0.44860567,0.99829995,0.00205217,0.01112920,0.01737298,1.42027973
-5.15357679,2.24376993,0.05972778,0.10382874,0.47632399,1.00296537,0.00231249,0.01232072,0.02056196,1.46514620
-5.14757379,2.32475160,0.06514463,0.11116204,0.50537773,1.01405851,0.00259112,0.01365273,0.02423443,1.51870987
-5.14157079,2.41879258,0.07102323,0.11917355,0.53531796,1.03083910,0.00288600,0.01513594,0.02844008,1.57999148
-5.13556778,2.52433618,0.07736876,0.12781823,0.56565769,1.05244991,0.00319461,0.01678227,0.03322876,1.64786629
-5.12956478,2.63967108,0.08418830,0.13704551,0.59588505,1.07795100,0.00351398,0.01860479,0.03864911,1.72110431
-5.12356178,2.76299159,0.09149118,0.14680088,0.62547741,1.10635463,0.00384069,0.02061772,0.04474703,1.79841143
-5.11755878,2.89245600,0.09928915,0.15702739,0.65391609,1.13665947,0.00417094,0.02283623,0.05156390,1.87846985
-5.11155578,3.02624055,0.10759618,0.16766690,0.68070089,1.16788292,0.00450055,0.02527609,0.05913464,1.95997620
-5.10555278,3.16258669,0.11642776,0.17866110,0.70536396,1.19909041,0.00482511,0.02795320,0.06748559,2.04167590
-5.09954977,3.29984001,0.12579982,0.18995213,0.72748250,1.22942075,0.00514004,0.03088298,0.07663229,2.12239246
-5.09354677,3.43647942,0.13572714,0.20148279,0.74668973,1.25810679,0.00544070,0.03407954,0.08657736,2.20105092
-5.08754377,3.57113595,0.14622128,0.21319634,0.76268382,1.28449089,0.00572256,0.03755479,0.09730832,2.27669464
-5.08154077,3.70260093,0.15728818,0.22503594,0.77523443,1.30803501,0.00598128,0.04131739,0.10879572,2.34849542
-5.07553777,3.82982421,0.16892537,0.23694368,0.78418667,1.32832527,0.00621285,0.04537166,0.12099153,2.41575689
-5.06953477,3.95190330,0.18111912,0.24885940,0.78946255,1.34507147,0.00641377,0.04971645,0.13382790,2.47791179
-5.06353177,4.06806528,0.19384148,0.26071929,0.79105976,1.35810182,0.00658106,0.05434406,0.14721652,2.53451394
-5.05752876,4.17764339,0.20704756,0.27245456,0.78904828,1.36735372,0.00671245,0.05923929,0.16104857,2.58522603
-5.05152576,4.28005078,0.22067320,0.28399012,0.78356484,1.37286143,0.00680639,0.06437863,0.17519530,2.62980447
-5.04552276,4.37475383,0.23463322,0.29524364,0.77480583,1.37474151,0.00686213,0.06972971,0.18950946,2.66808293
-5.03951976,4.46124788,0.24882042,0.30612492,0.76301898,1.37317721,0.00687971,0.07525110,0.20382740,2.69995590
-5.03351676,4.53903736,0.26310555,0.31653587,0.74849435,1.36840267,0.00685997,0.08089243,0.21797199,2.72536378
-5.02751376,4.60762269,0.27733846,0.32637115,0.73155505,1.36068814,0.00680451,0.08659490,0.23175619,2.74428071
-5.02151076,4.66649535,0.29135027,0.33551940,0.71254827,1.35032673,0.00671563,0.09229231,0.24498725,2.75670619
-5.01550775,4.71514210,0.30495683,0.34386535,0.69183680,1.33762384,0.00659624,0.09791237,0.25747135,2.76266119
-5.00950475,4.75305863,0.31796341,0.35129249,0.66979158,1.32288926,0.00644977,0.10337855,0.26901864,2.76218898
-5.00350175,4.77977217,0.33017031,0.35768644,0.64678532,1.30643265,0.00628009,0.10861219,0.27944829,2.75536079
-4.99749875,4.79487203,0.34137943,0.36293874,0.62318746,1.28856210,0.00609136,0.11353490,0.28859358,2.74228571
-4.99149575,4.79804612,0.35140158,0.36695106,0.59936031,1.26958567,0.00588795,0.11807121,0.29630668,2.72312402
-4.98549275,4.78912125,0.36006398,0.36963943,0.57565649,1.24981548,0.00567435,0.12215117,0.30246290,2.69810298
-4.97948974,4.76810444,0.36721805,0.37093847,0.55241732,1.22957362,0.00545509,0.12571308,0.30696439,2.66753344
-4.97348674,4.73522232,0.37274669,0.37080521,0.52997203,1.20919916,0.00523466,0.12870590,0.30974294,2.63182615
-4.96748374,4.69095564,0.37657115,0.36922243,0.50863742,1.18905535,0.00501750,0.13109153,0.31076184,2.59150583
-4.96148074,4.63606605,0.37865683,0.36620125,0.48871774,1.16953608,0.00480794,0.13284658,0.31001681,2.54722185
-4.95547774,4.57161267,0.37901787,0.36178274,0.47050441,1.15107066,0.00461023,0.13396376,0.30753575,2.49975387
-4.94947474,4.49895638,0.37772026,0.35603850,0.45427535,1.13412618,0.00442855,0.13445274,0.30337760,2.45001165
-4.94347174,4.41975059,0.37488332,0.34907020,0.44029360,1.11920664,0.00426703,0.13434032,0.29763013,2.39902794
-4.93746873,4.33591757,0.37067935,0.34100785,0.42880516,1.10684853,0.00412977,0.13367017,0.29040692,2.34794426
-4.93146573,4.24961073,0.36533150,0.33200698,0.42003587,1.09761229,0.00402093,0.13250185,0.28184361,2.29798945
-4.92546273,4.16316341,0.35910982,0.32224490,0.41418737,1.09206996,0.00394469,0.13090940,0.27209366,2.25045137
-4.91945973,4.07902590,0.35232568,0.31191593,0.41143222,1.09078890,0.00390530,0.12897936,0.26132366,2.20664260
-4.91345673,3.99969300,0.34532463,0.30122604,0.41190836,1.09431233,0.00390709,0.12680852,0.24970861,2.16786125
-4.90745373,3.92762467,0.33847806,0.29038694,0.41571320,1.10313713,0.00395442,0.12450124,0.23742712,2.13534835
-4.90145073,3.86516311,0.33217375,0.27960993,0.42289763,1.11769008,0.00405161,0.12216665,0.22465694,2.11024357
-4.89544772,3.81444971,0.32680576,0.26909977,0.43346033,1.13830336,0.00420289,0.11991576,0.21157078,2.09354114
-4.88944472,3.77734523,0.32276391,0.25904872,0.44734287,1.16519075,0.00441223,0.11785855,0.19833266,2.08604787
-4.88344172,3.75535676,0.32042312,0.24963106,0.46442597,1.19842549,0.00468324,0.11610110,0.18509491,2.08834527
-4.87743872,3.74957474,0.32013303,0.24099826,0.48452727,1.23792139,0.00501894,0.11474299,0.17199574,2.10075761
-4.87143572,3.76062263,0.32220803,0.23327491,0.50740109,1.28341803,0.00542158,0.11387485,0.15915755,2.12332755
-4.86543272,3.78862181,0.32691812,0.22655569,0.53274032,1.33447130,0.00589245,0.11357617,0.14668588,2.15580059
-4.85942971,3.83317331,0.33448077,0.22090330,0.56018075,1.39045010,0.00643163,0.11391345,0.13466904,2.19761966
-4.85342671,3.89335748,0.34505394,0.21634746,0.58930780,1.45053970,0.00703783,0.11493866,0.12317822,2.24793012
-4.84742371,3.96775188,0.35873054,0.21288510,0.61966569,1.51375222,0.00770816,0.11668806,0.11226819,2.30559565
-4.84142071,4.05446712,0.37553439,0.21048150,0.65076872,1.57894421,0.00843805,0.11918125,0.10197831,2.36922468
-4.83541771,4.15119944,0.39541782,0.20907251,0.68211446,1.64484094,0.00922111,0.12242070,0.09233385,2.43720659
-4.82941471,4.25529832,0.41826100,0.20856765,0.71319838,1.71006689,0.01004910,0.12639152,0.08334754,2.50775668
-4.82341171,4.36384664,0.44387291,0.20885393,0.74352916,1.77318145,0.01091202,0.13106158,0.07502121,2.57896825
-4.81740870,4.47375062,0.47199424,0.20980037,0.77264432,1.83271861,0.01179814,0.13638196,0.06734742,2.64887002
-4.81140570,4.58183615,0.50230177,0.21126297,0.80012519,1.88722938,0.01269425,0.14228772,0.06031110,2.71548673
-4.80540270,4.68494803,0.53441457,0.21308992,0.82561068,1.93532513,0.01358592,0.14869899,0.05389104,2.77690062
-4.79939970,4.78004837,0.56790158,0.21512696,0.84880905,1.97572040,0.01445784,0.15552242,0.04806130,2.83131149
-4.79339670,4.86431066,0.60229060,0.21722265,0.86950701,2.00727350,0.01529420,0.16265283,0.04279244,2.87709296
-4.78739370,4.93520597,0.63707842,0.21923337,0.88757573,2.02902323,0.01607922,0.16997528,0.03805253,2.91284284
-4.78139070,4.99057834,0.67174189,0.22102794,0.90297327,2.04022035,0.01679756,0.17736735,0.03380809,2.93742566
-4.77538769,5.02870663,0.70574964,0.22249163,0.91574326,2.04035269,0.01743492,0.18470165,0.03002482,2.95000580
-4.76938469,5.04835102,0.73857415,0.22352955,0.92600974,2.02916273,0.01797848,0.19184853,0.02666816,2.95007004
-4.76338169,5.04878270,0.76970393,0.22406922,0.93396843,2.00665734,0.01841743,0.19867900,0.02370382,2.93743896
-4.75737869,5.02979632,0.79865541,0.22406225,0.93987474,1.97310913,0.01874341,0.20506766,0.02109812,2.91226685
-4.75137569,4.99170522,0.82498426,0.22348530,0.94402903,1.92904980,0.01895088,0.21089564,0.01881831,2.87503067
-4.74537269,4.93532051,0.84829588,0.22234003,0.94676005,1.87525563,0.01903742,0.21605358,0.01683280,2.82650864
-4.73936968,4.86191541,0.86825470,0.22065228,0.94840711,1.81272604,0.01900393,0.22044428,0.01511137,2.76774988
-4.73336668,4.77317701,0.88459200,0.21847058,0.94930215,1.74265619,0.01885475,0.22398534,0.01362535,2.70003665
-4.72736368,4.67114796,0.89711224,0.21586388,0.94975259,1.66640478,0.01859767,0.22661128,0.01234771,2.62484098
-4.72136068,4.55816083,0.90569744,0.21291887,0.95002573,1.58545830,0.01824379,0.22827539,0.01125327,2.54377771
-4.71535768,4.43676811,0.91030966,0.20973685,0.95033580,1.50139336,0.01780734,0.22895112,0.01031873,2.45855601
-4.70935468,4.30967055,0.91099152,0.20643037,0.95083410,1.41583809,0.01730538,0.22863292,0.00952277,2.37093137
-4.70335168,4.17964658,0.90786457,0.20311974,0.95160289,1.33043425,0.01675743,0.22733654,0.00884614,2.28265960
-4.69734867,4.04948496,0.90112573,0.19992959,0.95265326,1.24680086,0.01618501,0.22509876,0.00827166,2.19545474
-4.69134567,3.92192250,0.89104174,0.19698546,0.95392704,1.16650049,0.01561118,0.22197655,0.00778422,2.11095159
-4.68534267,3.79958815,0.87794185,0.19441068,0.95530265,1.09100887,0.01505996,0.21804566,0.00737076,2.03067403
-4.67933967,3.68495429,0.86220882,0.19232346,0.95660437,1.02168824,0.01455586,0.21339861,0.00702018,1.95600930
-4.67333667,3.58029528,0.84426858,0.19083423,0.95761447,0.95976483,0.01412328,0.20814228,0.00672324,1.88818831
-4.66733367,3.48765336,0.82457870,0.19004335,0.95808751,0.90631042,0.01378596,0.20239502,0.00647240,1.82827172
-4.66133067,3.40881102,0.80361602,0.19003904,0.95776576,0.86222799,0.01356646,0.19628342,0.00626167,1.77714119
-4.65532766,3.34526939,0.78186383,0.19089557,0.95639491,0.82824115,0.01348566,0.18993886,0.00608635,1.73549493
-4.64932466,3.29823143,0.75979877,0.19267168,0.95373916,0.80488709,0.01356226,0.18349386,0.00594285,1.70384693
-4.64332166,3.26858932,0.73787811,0.19540922,0.94959471,0.79251269,0.01381233,0.17707848,0.00582845,1.68252868
