energy_ev,total_up,Hg_p_up,Hg_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.30465233,2.28856976,0.64161456,0.25367913,0.47885165,0.41021529,0.03102631,0.30442769,0.05037626,0.93716073
-3.29864932,2.17234193,0.63470073,0.24305938,0.44667212,0.38243196,0.03121167,0.29342865,0.04626631,0.87297412
-3.29264632,2.06464195,0.62738782,0.23311859,0.41683769,0.35681957,0.03127450,0.28350954,0.04261936,0.81381362
-3.28664332,1.96567953,0.61956987,0.22386216,0.38948841,0.33347319,0.03120368,0.27466954,0.03944765,0.75989207
-3.28064032,1.87551907,0.61116043,0.21528397,0.36471987,0.31244644,0.03099175,0.26689288,0.03675545,0.71132816
-3.27463732,1.79410856,0.60210038,0.20736984,0.34258543,0.29375636,0.03063528,0.26015305,0.03454013,0.66815675
-3.26863432,1.72130780,0.59236367,0.20010083,0.32309955,0.27738862,0.03013516,0.25441640,0.03279330,0.63034044
-3.26263132,1.65691427,0.58196088,0.19345599,0.30624158,0.26330291,0.02949668,0.24964516,0.03150184,0.59778142
-3.25662831,1.60068517,0.57094024,0.18741455,0.29196006,0.25143806,0.02872952,0.24579959,0.03064899,0.57033298
-3.25062531,1.55235499,0.55938638,0.18195750,0.28017693,0.24171672,0.02784755,0.24283941,0.03021519,0.54781004
-3.24462231,1.51164802,0.54741691,0.17706844,0.27079167,0.23404938,0.02686848,0.24072436,0.03017891,0.52999845
-3.23861931,1.47828620,0.53517725,0.17273380,0.26368512,0.22833780,0.02581336,0.23941426,0.03051728,0.51666273
-3.23261631,1.45199280,0.52283415,0.16894263,0.25872295,0.22447757,0.02470603,0.23886850,0.03120662,0.50755240
-3.22661331,1.43249271,0.51056860,0.16568591,0.25575883,0.22236015,0.02357241,0.23904548,0.03222289,0.50240676
-3.22061031,1.41951064,0.49856844,0.16295571,0.25463717,0.22187425,0.02243976,0.23990191,0.03354196,0.50095856
-3.21460730,1.41276810,0.48702159,0.16074420,0.25519580,0.22290676,0.02133592,0.24139244,0.03513991,0.50293667
-3.20860430,1.41198058,0.47611004,0.15904283,0.25726832,0.22534345,0.02028854,0.24346975,0.03699318,0.50806814
-3.20260130,1.41685554,0.46600525,0.15784161,0.26068648,0.22906934,0.01932433,0.24608514,0.03907877,0.51607974
-3.19659830,1.42709222,0.45686513,0.15712878,0.26528254,0.23396911,0.01846837,0.24918979,0.04137431,0.52669958
-3.19059530,1.44238354,0.44883271,0.15689074,0.27089158,0.23992744,0.01774352,0.25273678,0.04385821,0.53965851
-3.18459230,1.46242027,0.44203649,0.15711246,0.27735395,0.24682941,0.01716988,0.25668355,0.04650974,0.55469187
-3.17858929,1.48689732,0.43659236,0.15777810,0.28451754,0.25456108,0.01676439,0.26099497,0.04930907,0.57154135
-3.17258629,1.51552174,0.43260672,0.15887201,0.29224014,0.26301001,0.01654055,0.26564660,0.05223731,0.58995694
-3.16658329,1.54802177,0.43018051,0.16037987,0.30039147,0.27206600,0.01650823,0.27062808,0.05527655,0.60969913
-3.16058029,1.58415627,0.42941352,0.16228996,0.30885500,0.28162180,0.01667368,0.27594628,0.05840976,0.63054100
-3.15457729,1.62372358,0.43040878,0.16459435,0.31752937,0.29157385,0.01703961,0.28162800,0.06162073,0.65227019
-3.14857429,1.66656930,0.43327627,0.16728998,0.32632932,0.30182299,0.01760545,0.28772199,0.06489392,0.67469075
-3.14257129,1.71259203,0.43813576,0.17037952,0.33518601,0.31227525,0.01836768,0.29430008,0.06821428,0.69762464
-3.13656828,1.76174687,0.44511829,0.17387187,0.34404684,0.32284246,0.01932036,0.30145724,0.07156699,0.72091295
-3.13056528,1.81404617,0.45436607,0.17778230,0.35287456,0.33344301,0.02045571,0.30931046,0.07493721,0.74441674
-3.12456228,1.86955755,0.46603079,0.18213222,0.36164585,0.34400252,0.02176480,0.31799650,0.07830982,0.76801777
-3.11855928,1.92839934,0.48027017,0.18694853,0.37034938,0.35445463,0.02323837,0.32766844,0.08166912,0.79161887
-3.11255628,1.99073377,0.49724303,0.19226263,0.37898355,0.36474190,0.02486764,0.33849128,0.08499862,0.81514435
-3.10655328,2.05675838,0.51710311,0.19810913,0.38755383,0.37481680,0.02664516,0.35063662,0.08828086,0.83854041
-3.10055028,2.12669627,0.53999185,0.20452436,0.39607011,0.38464291,0.02856570,0.36427676,0.09149726,0.86177558
-3.09454727,2.20078584,0.56603079,0.21154473,0.40454404,0.39419625,0.03062709,0.37957844,0.09462815,0.88484145
-3.08854427,2.27927055,0.59531384,0.21920511,0.41298655,0.40346674,0.03283092,0.39669652,0.09765284,0.90775343
-3.08254127,2.36238933,0.62790001,0.22753720,0.42140571,0.41245969,0.03518320,0.41576779,0.10054981,0.93055177
-3.07653827,2.45036798,0.66380700,0.23656811,0.42980503,0.42119729,0.03769479,0.43690537,0.10329704,0.95330248
-3.07053527,2.54341179,0.70300610,0.24631910,0.43818225,0.42971994,0.04038172,0.46019375,0.10587243,0.97609818
-3.06453227,2.64169951,0.74541857,0.25680458,0.44652867,0.43808724,0.04326514,0.48568467,0.10825428,0.99905856
-3.05852926,2.74537845,0.79091393,0.26803135,0.45482907,0.44637852,0.04637112,0.51339412,0.11042190,1.02233023
-3.05252626,2.85456051,0.83931000,0.27999815,0.46306208,0.45469276,0.04973017,0.54330041,0.11235622,1.04608564
-3.04652326,2.96931864,0.89037479,0.29269534,0.47120112,0.46314771,0.05337636,0.57534321,0.11404042,1.07052096
-3.04052026,3.08968331,0.94383009,0.30610486,0.47921559,0.47187807,0.05734634,0.60942381,0.11546058,1.09585245
-3.03451726,3.21563840,0.99935635,0.32020025,0.48707239,0.48103274,0.06167797,0.64540621,0.11660621,1.12231141
-3.02851426,3.34711606,1.05659872,0.33494675,0.49473752,0.49077101,0.06640881,0.68311898,0.11747077,1.15013735
-3.02251126,3.48399012,1.11517361,0.35030139,0.50217778,0.50125768,0.07157447,0.72235778,0.11805201,1.17956963
-3.01650825,3.62606787,1.17467551,0.36621305,0.50936226,0.51265739,0.07720685,0.76288836,0.11835228,1.21083751
-3.01050525,3.77308008,1.23468358,0.38262242,0.51626366,0.52512806,0.08333237,0.80444975,0.11837855,1.24414882
-3.00450225,3.92466962,1.29476765,0.39946186,0.52285934,0.53881384,0.08997033,0.84675761,0.11814239,1.27967780
-2.99849925,4.08037898,1.35449331,0.41665514,0.52913199,0.55383779,0.09713135,0.88950759,0.11765969,1.31755231
-2.99249625,4.23963753,1.41342599,0.43411713,0.53506985,0.57029456,0.10481615,0.93237862,0.11695026,1.35784111
-2.98649325,4.40174935,1.47113387,0.45175353,0.54066657,0.58824348,0.11301460,0.97503613,0.11603728,1.40054180
-2.98049025,4.56588274,1.52718973,0.46946058,0.54592072,0.60770242,0.12170510,1.01713513,0.11494656,1.44557004
-2.97448724,4.73106255,1.58117184,0.48712497,0.55083490,0.62864267,0.13085447,1.05832336,0.11370575,1.49275078
-2.96848424,4.89616658,1.63266436,0.50462402,0.55541457,0.65098531,0.14041819,1.09824447,0.11234343,1.54181205
-2.96248124,5.05992700,1.68125733,0.52182612,0.55966678,0.67459919,0.15034111,1.13654135,0.11088820,1.59238196
-2.95647824,5.22093786,1.72654691,0.53859165,0.56359866,0.69930082,0.16055851,1.17285982,0.10936769,1.64398927
-2.95047524,5.37766908,1.76813610,0.55477437,0.56721607,0.72485624,0.17099753,1.20685257,0.10780769,1.69606793
-2.94447224,5.52848748,1.80563639,0.57022318,0.57052217,0.75098491,0.18157882,1.23818360,0.10623131,1.74796564
-2.93846923,5.67168448,1.83867065,0.58478455,0.57351627,0.77736549,0.19221842,1.26653299,0.10465828,1.79895649
-2.93246623,5.80550999,1.86687736,0.59830521,0.57619288,0.80364349,0.20282961,1.29160211,0.10310435,1.84825722
-2.92646323,5.92821166,1.88991632,0.61063529,0.57854098,0.82944031,0.21332477,1.31311898,0.10158093,1.89504693
-2.92046023,6.03807785,1.90747577,0.62163170,0.58054364,0.85436346,0.22361711,1.33084379,0.10009484,1.93848930
-2.91445723,6.13348299,1.91928060,0.63116152,0.58217799,0.87801761,0.23362214,1.34457425,0.09864831,1.97775673
-2.90845423,6.21293318,1.92510137,0.63910548,0.58341536,0.90001586,0.24325885,1.35415063,0.09723915,2.01205542
-2.90245123,6.27511026,1.92476372,0.64536109,0.58422187,0.91999095,0.25245051,1.35946009,0.09586110,2.04065034
-2.89644822,6.31891231,1.91815749,0.64984551,0.58455912,0.93760587,0.26112519,1.36044032,0.09450433,2.06288918
-2.89044522,6.34348884,1.90524516,0.65249789,0.58438520,0.95256356,0.26921590,1.35708196,0.09315611,2.07822423
-2.88444222,6.34826922,1.88606899,0.65328112,0.58365584,0.96461519,0.27666036,1.34942990,0.09180153,2.08623135
-2.87843922,6.33298316,1.86075623,0.65218295,0.58232574,0.97356702,0.28340073,1.33758326,0.09042433,2.08662519
-2.87243622,6.29767251,1.82952231,0.64921637,0.58035004,0.97928545,0.28938297,1.32169395,0.08900774,2.07927025
-2.86643322,6.24269425,1.79267132,0.64441940,0.57768585,0.98170018,0.29455641,1.30196405,0.08753530,2.06418722
-2.86043022,6.16871488,1.75059398,0.63785426,0.57429400,0.98080570,0.29887323,1.27864191,0.08599167,2.04155450
-2.85442721,6.07669664,1.70376282,0.62960592,0.57014079,0.97666090,0.30228819,1.25201731,0.08436337,2.01170509
-2.84842421,5.96787688,1.65272488,0.61978037,0.56519986,0.96938718,0.30475865,1.22241585,0.08263936,1.97511886
-2.84242121,5.84374145,1.59809210,0.60850244,0.55945411,0.95916511,0.30624488,1.19019280,0.08081162,1.93241083
-2.83641821,5.70599372,1.54052972,0.59591357,0.55289769,0.94623002,0.30671075,1.15572667,0.07887550,1.88431594
-2.83041521,5.55652044,1.48074325,0.58216938,0.54553790,0.93086662,0.30612480,1.11941285,0.07683005,1.83167102
-2.82441221,5.39735589,1.41946437,0.56743726,0.53739705,0.91340292,0.30446162,1.08165734,0.07467809,1.77539463
-2.81840920,5.23064535,1.35743628,0.55189409,0.52851415,0.89420373,0.30170343,1.04287089,0.07242629,1.71646562
-2.81240620,5.05860895,1.29539899,0.53572395,0.51894635,0.87366387,0.29784192,1.00346361,0.07008505,1.65590096
-2.80640320,4.88350652,1.23407499,0.51911594,0.50876998,0.85220121,0.29287999,0.96384007,0.06766829,1.59473369
-2.80040020,4.70760405,1.17415567,0.50226213,0.49808122,0.83024975,0.28683344,0.92439501,0.06519317,1.53399148
-2.79439720,4.53314182,1.11628876,0.48535545,0.48699614,0.80825265,0.27973237,0.88550942,0.06267970,1.47467631
-2.78839420,4.36230464,1.06106718,0.46858763,0.47565022,0.78665554,0.27162224,0.84754722,0.06015033,1.41774579
-2.78239120,4.19719387,1.00901936,0.45214703,0.46419719,0.76589987,0.26256437,0.81085213,0.05762944,1.36409628
-2.77638819,4.03980161,0.96060125,0.43621648,0.45280723,0.74641660,0.25263589,0.77574498,0.05514281,1.31454834
-2.77038519,3.89198684,0.91619012,0.42097091,0.44166463,0.72862015,0.24192907,0.74252120,0.05271709,1.26983444
-2.76438219,3.75545374,0.87608017,0.40657497,0.43096486,0.71290274,0.23055000,0.71144849,0.05037925,1.23058931
-2.75837919,3.63173248,0.84048011,0.39318063,0.42091130,0.69962924,0.21861665,0.68276481,0.04815601,1.19734282
-2.75237619,3.52216273,0.80951259,0.38092475,0.41171170,0.68913254,0.20625642,0.65667655,0.04607330,1.17051570
-2.74637319,3.42788036,0.78321559,0.36992684,0.40357450,0.68170971,0.19360326,0.63335708,0.04415576,1.15041784
-2.74037019,3.34980767,0.76154572,0.36028703,0.39670533,0.67761886,0.18079451,0.61294570,0.04242627,1.13724933
-2.73436718,3.28864764,0.74438333,0.35208429,0.39130359,0.67707695,0.16796749,0.59554701,0.04090549,1.13110404
-2.72836418,3.24488238,0.73153930,0.34537518,0.38755951,0.68025844,0.15525624,0.58123097,0.03961148,1.13197556
-2.72236118,3.21877583,0.72276348,0.34019303,0.38565155,0.68729492,0.14278825,0.57003337,0.03855936,1.13976527
-2.71635818,3.21038064,0.71775435,0.33654769,0.38574428,0.69827547,0.13068164,0.56195702,0.03776106,1.15429209
-2.71035518,3.21954869,0.71616970,0.33442584,0.38798678,0.71324786,0.11904258,0.55697333,0.03722504,1.17530361
-2.70435218,3.24594453,0.71763801,0.33379180,0.39251133,0.73222010,0.10796335,0.55502437,0.03695611,1.20248783
-2.69834917,3.28906085,0.72176998,0.33458889,0.39943240,0.75516240,0.09752081,0.55602514,0.03695535,1.23548521
-2.69234617,3.34823476,0.72816980,0.33674110,0.40884572,0.78200910,0.08777556,0.55986590,0.03721997,1.27390005
-2.68634317,3.42266367,0.73644575,0.34015509,0.42082725,0.81266026,0.07877161,0.56641431,0.03774329,1.31731092
-2.68034017,3.51141957,0.74621954,0.34472228,0.43543194,0.84698280,0.07053662,0.57551733,0.03851472,1.36527927
-2.67433717,3.61346063,0.75713409,0.35032106,0.45269196,0.88481088,0.06308257,0.58700244,0.03951978,1.41735592
-2.66833417,3.72763930,0.76885935,0.35681878,0.47261447,0.92594535,0.05640689,0.60067839,0.04074020,1.47308496
-2.66233117,3.85270662,0.78109602,0.36407367,0.49517870,0.97015233,0.05049393,0.61633514,0.04215400,1.53200500
-2.65632816,3.98731254,0.79357698,0.37193650,0.52033253,1.01716083,0.04531659,0.63374328,0.04373566,1.59364764
-2.65032516,4.13000304,0.80606663,0.38025195,0.54798843,1.06665983,0.04083811,0.65265289,0.04545636,1.65753353
-2.64432216,4.27921483,0.81835825,0.38885988,0.57801923,1.11829477,0.03701404,0.67279219,0.04728425,1.72316644
-2.63831916,4.43326923,0.83026984,0.39759631,0.61025375,1.17166428,0.03379400,0.69386628,0.04918484,1.79002598
-2.63231616,4.59036692,0.84163884,0.40629451,0.64447279,1.22631721,0.03112355,0.71555620,0.05112147,1.85755979
-2.62631316,4.74858566,0.85231638,0.41478603,0.68040579,1.28175083,0.02894584,0.73751895,0.05305585,1.92517608
-2.62031016,4.90588280,0.86216163,0.42290208,0.71772853,1.33741048,0.02720314,0.75938863,0.05494876,1.99223761
-2.61430715,5.06010473,0.87103692,0.43047507,0.75606251,1.39269133,0.02583826,0.78077914,0.05676080,2.05805791
-2.60830415,5.20900455,0.87880412,0.43734075,0.79497601,1.44694264,0.02479570,0.80128873,0.05845325,2.12190062
-2.60230115,5.35026919,0.88532277,0.44334069,0.83398748,1.49947472,0.02402273,0.82050648,0.05998900,2.18298280
-2.59629815,5.48155641,0.89045034,0.44832539,0.87257127,1.54956890,0.02347022,0.83802064,0.06133354,2.24048234
-2.59029515,5.60054125,0.89404468,0.45215771,0.91016578,1.59649031,0.02309344,0.85342890,0.06245599,2.29354998
-2.58429215,5.70497107,0.89596861,0.45471685,0.94618410,1.63950343,0.02285261,0.86635001,0.06333007,2.34132568
-2.57828914,5.79272721,0.89609654,0.45590235,0.98002678,1.67788979,0.02271341,0.87643649,0.06393511,2.38295881
-2.57228614,5.86189101,0.89432250,0.45563826,1.01109647,1.71096744,0.02264734,0.88338769,0.06425681,2.41763175
-2.56628314,5.91081100,0.89056919,0.45387702,1.03881391,1.73811122,0.02263202,0.88696261,0.06428809,2.44458553
-2.56028014,5.93816796,0.88479726,0.45060291,1.06263466,1.75877318,0.02265136,0.88699182,0.06402955,2.46314667
-2.55427714,5.94303439,0.87701408,0.44583480,1.08206589,1.77250200,0.02269564,0.88338748,0.06348987,2.47275363
-2.54827414,5.92492485,0.86728125,0.43962791,1.09668251,1.77896059,0.02276155,0.87615117,0.06268593,2.47298159
-2.54227114,5.88383391,0.85572016,0.43207448,1.10614187,1.77794091,0.02285209,0.86537863,0.06164269,2.46356417
-2.53626813,5.82025917,0.84251495,0.42330312,1.11019629,1.76937513,0.02297635,0.85126111,0.06039277,2.44441073
-2.53026513,5.73520718,0.82791250,0.41347679,1.10870287,1.75334248,0.02314925,0.83408310,0.05897588,2.41561822
-2.52426213,5.63018120,0.81221899,0.40278934,1.10162994,1.73007127,0.02339119,0.81421628,0.05743789,2.37747669
-2.51825913,5.50715034,0.79579324,0.39146082,1.08905984,1.69993583,0.02372746,0.79210987,0.05582979,2.33046794
-2.51225613,5.36850092,0.77903682,0.37973145,1.07118788,1.66344821,0.02418778,0.76827777,0.05420638,2.27525704
-2.50625313,5.21697150,0.76238127,0.36785473,1.04831729,1.62124508,0.02480551,0.74328291,0.05262489,2.21267698
-2.50025013,5.05557414,0.74627324,0.35608975,1.02085049,1.57406998,0.02561690,0.71771955,0.05114344,2.14370679
-2.49424712,4.88750499,0.73115803,0.34469305,0.98927696,1.52275198,0.02666028,0.69219427,0.04981953,2.06944422
-2.48824412,4.71604795,0.71746252,0.33391044,0.95415823,1.46818122,0.02797507,0.66730659,0.04870840,1.99107379
-2.48224112,4.54447557,0.70557847,0.32396911,0.91611062,1.41128276,0.02960080,0.64362995,0.04786160,1.90983190
-2.47623812,4.37595141,0.69584699,0.31507030,0.87578651,1.35298954,0.03157609,0.62169410,0.04732555,1.82697027
-2.47023512,4.21343801,0.68854516,0.30738291,0.83385501,1.29421582,0.03393760,0.60196946,0.04714025,1.74371931
-2.46423212,4.05961449,0.68387559,0.30103839,0.79098271,1.23583214,0.03671889,0.58485432,0.04733820,1.66125321
-2.45822911,3.91680708,0.68195958,0.29612699,0.74781543,1.17864286,0.03994943,0.57066527,0.04794352,1.58065794
-2.45222611,3.78693540,0.68283424,0.29269573,0.70496168,1.12336723,0.04365352,0.55963130,0.04897127,1.50290367
-2.44622311,3.67147656,0.68645402,0.29074797,0.66297845,1.07062468,0.04784931,0.55189172,0.05042711,1.42882259
-2.44022011,3.57144802,0.69269642,0.29024478,0.62235972,1.02092478,0.05254793,0.54749794,0.05230707,1.35909298
-2.43421711,3.48740960,0.70137183,0.29110793,0.58352819,0.97466223,0.05775264,0.54641883,0.05459774,1.29422987
-2.42821411,3.41948379,0.71223702,0.29322444,0.54683025,0.93211676,0.06345826,0.54854941,0.05727663,1.23458257
-2.42221111,3.36739286,0.72501149,0.29645234,0.51253420,0.89345774,0.06965056,0.55372243,0.06031281,1.18033870
-2.41620810,3.33051033,0.73939600,0.30062764,0.48083159,0.85875300,0.07630604,0.56172197,0.06366775,1.13153429
-2.41020510,3.30792390,0.75509221,0.30557183,0.45184129,0.82798109,0.08339176,0.57229867,0.06729638,1.08806903
-2.40420210,3.29850625,0.77182237,0.31109992,0.42561589,0.80104629,0.09086552,0.58518554,0.07114833,1.04972579
-2.39819910,3.30098993,0.78934789,0.31702840,0.40214991,0.77779522,0.09867613,0.60011376,0.07516927,1.01619305
-2.39219610,3.31404243,0.80748587,0.32318286,0.38138916,0.75803418,0.10676411,0.61682755,0.07930233,0.98708906
-2.38619310,3.33633755,0.82612236,0.32940492,0.36324075,0.74154618,0.11506242,0.63509742,0.08348961,0.96198638
-2.38019010,3.36661948,0.84522171,0.33555809,0.34758312,0.72810666,0.12349760,0.65473106,0.08767358,0.94043559
-2.37418709,3.40375651,0.86483107,0.34153238,0.33427550,0.71749718,0.13199094,0.67558146,0.09179851,0.92198701
-2.36818409,3.44678173,0.88507981,0.34724738,0.32316644,0.70951637,0.14045996,0.69755165,0.09581172,0.90620951
-2.36218109,3.49491894,0.90617348,0.35265372,0.31410100,0.70398752,0.14881987,0.72059583,0.09966471,0.89270565
-2.35617809,3.54759286,0.92838245,0.35773279,0.30692629,0.70076287,0.15698524,0.74471691,0.10331402,0.88112267
-2.35017509,3.60442331,0.95202567,0.36249484,0.30149536,0.69972412,0.16487158,0.76996032,0.10672195,0.87115915
-2.34417209,3.66520424,0.97744996,0.36697547,0.29766931,0.70077973,0.17239695,0.79640453,0.10985698,0.86256737
-2.33816908,3.72986905,1.00500604,0.37123085,0.29531780,0.70385908,0.17948350,0.82414857,0.11269388,0.85515154
-2.33216608,3.79844465,1.03502209,0.37533167,0.29431807,0.70890423,0.18605880,0.85329733,0.11521371,0.84876265
-2.32616308,3.87099697,1.06777643,0.37935645,0.29455284,0.71585977,0.19205715,0.88394514,0.11740337,0.84329026
-2.32016008,3.94757167,1.10347057,0.38338432,0.29590735,0.72466178,0.19742058,0.91615873,0.11925518,0.83865238
-2.31415708,4.02813342,1.14220405,0.38748777,0.29826597,0.73522648,0.20209970,0.94996036,0.12076610,0.83478412
-2.30815408,4.11250792,1.18395270,0.39172573,0.30150869,0.74743961,0.20605436,0.98531209,0.12193690,0.83162590
-2.30215108,4.20033017,1.22855136,0.39613740,0.30550788,0.76114719,0.20925410,1.02210223,0.12277135,0.82911239
-2.29614807,4.29100255,1.27568255,0.40073705,0.31012573,0.77614840,0.21167839,1.06013474,0.12327528,0.82716261
-2.29014507,4.38366566,1.32487162,0.40551023,0.31521242,0.79219124,0.21331677,1.09912244,0.12345576,0.82567208
-2.28414207,4.47718409,1.37548926,0.41041150,0.32060551,0.80897117,0.21416879,1.13868459,0.12332041,0.82450731
-2.27813907,4.57014876,1.42676153,0.41536386,0.32613042,0.82613320,0.21424392,1.17834919,0.12287681,0.82350319
-2.27213607,4.66089622,1.47778713,0.42025999,0.33160215,0.84327725,0.21356131,1.21756029,0.12213212,0.82246319
-2.26613307,4.74754474,1.52756168,0.42496511,0.33682822,0.85996676,0.21214950,1.25569010,0.12109291,0.82116236
-2.26013007,4.82804563,1.57500779,0.42932147,0.34161258,0.87574010,0.21004613,1.29205555,0.11976519,0.81935302
-2.25412706,4.90024785,1.61901002,0.43315424,0.34576044,0.89012431,0.20729754,1.32593878,0.11815459,0.81677265
-2.24812406,4.96197272,1.65845303,0.43627846,0.34908365,0.90265047,0.20395830,1.35661068,0.11626680,0.81315343
-2.24212106,5.01109516,1.69226124,0.43850671,0.35140642,0.91287001,0.20009068,1.38335631,0.11410804,0.80823301
-2.23611806,5.04562749,1.71943828,0.43965721,0.35257096,0.92037097,0.19576408,1.40550134,0.11168571,0.80176565
-2.23011506,5.06380156,1.73910441,0.43956180,0.35244292,0.92479363,0.19105418,1.42243790,0.10900897,0.79353324
-2.22411206,5.06414482,1.75052999,0.43807356,0.35091615,0.92584445,0.18604206,1.43364881,0.10608936,0.78335545
-2.21810905,5.04554659,1.75316363,0.43507357,0.34791657,0.92330782,0.18081311,1.43872897,0.10294135,0.77109856
-2.21210605,5.00731100,1.74665368,0.43047657,0.34340501,0.91705477,0.17545564,1.43740272,0.09958269,0.75668237
-2.20610305,4.94919378,1.73086194,0.42423518,0.33737885,0.90704850,0.17005946,1.42953637,0.09603467,0.74008486
-2.20010005,4.87142112,1.70586925,0.41634259,0.32987226,0.89334612,0.16471405,1.41514528,0.09232213,0.72134444
-2.19409705,4.77468953,1.67197263,0.40683349,0.32095527,0.87609683,0.15950673,1.39439506,0.08847328,0.70055962
-2.18809405,4.66014681,1.62967425,0.39578331,0.31073143,0.85553632,0.15452059,1.36759687,0.08451935,0.67788619
-2.18209105,4.52935522,1.57966304,0.38330589,0.29933449,0.83197805,0.14983235,1.33519718,0.08049396,0.65353207
-2.17608804,4.38423876,1.52278972,0.36954951,0.28692404,0.80580151,0.14551025,1.29776230,0.07643239,0.62775020
-2.17008504,4.22701737,1.46003678,0.35469187,0.27368044,0.77743835,0.14161198,1.25595870,0.07237072,0.60082974
-2.16408204,4.06013162,1.39248487,0.33893394,0.25979934,0.74735690,0.13818282,1.21053010,0.06834484,0.57308624
-2.15807904,3.88616145,1.32127712,0.32249321,0.24548592,0.71604594,0.13525399,1.16227236,0.06438949,0.54485111
-2.15207604,3.70774333,1.24758331,0.30559668,0.23094922,0.68399847,0.13284143,1.11200761,0.06053725,0.51646107
-2.14607304,3.52748962,1.17256523,0.28847384,0.21639680,0.65169624,0.13094499,1.06055869,0.05681770,0.48824800
-2.14007004,3.34791401,1.09734484,0.27135001,0.20202988,0.61959578,0.12954815,1.00872518,0.05325661,0.46052969
-2.13406703,3.17136614,1.02297643,0.25444034,0.18803923,0.58811642,0.12861833,0.95726209,0.04987532,0.43360194
-2.12806403,2.99997826,0.95042366,0.23794470,0.17460181,0.55763082,0.12810777,0.90686195,0.04669036,0.40773219
-2.12206103,2.83562539,0.88054218,0.22204361,0.16187842,0.52845838,0.12795507,0.85814099,0.04371321,0.38315504
-2.11605803,2.67990026,0.81406804,0.20689530,0.15001213,0.50086148,0.12808722,0.81162982,0.04095029,0.36006962
-2.11005503,2.53410284,0.75161195,0.19263402,0.13912772,0.47504461,0.12842222,0.76776852,0.03840315,0.33863894
-2.10405203,2.39924386,0.69365893,0.17936942,0.12933179,0.45115632,0.12887205,0.72690615,0.03606892,0.31899088
-2.09804902,2.27606054,0.64057284,0.16718707,0.12071360,0.42929333,0.12934596,0.68930410,0.03394080,0.30122084
-2.09204602,2.16504247,0.59260497,0.15614977,0.11334638,0.40950671,0.12975397,0.65514274,0.03200876,0.28539556
-2.08604302,2.06646496,0.54990560,0.14629966,0.10728896,0.39180931,0.13001029,0.62453052,0.03026032,0.27155787
-2.08004002,1.98042668,0.51253772,0.13766078,0.10258751,0.37618396,0.13003666,0.59751466,0.02868134,0.25973186
-2.07403702,1.90688880,0.48049163,0.13024186,0.09927722,0.36259192,0.12976538,0.57409254,0.02725682,0.24992817
-2.06803402,1.84571249,0.45369952,0.12403919,0.09738373,0.35098088,0.12914190,0.55422288,0.02597165,0.24214898
-2.06203102,1.79669225,0.43204912,0.11903925,0.09692423,0.34129199,0.12812682,0.53783592,0.02481133,0.23639226
-2.05602801,1.75958279,0.41539568,0.11522107,0.09790803,0.33346568,0.12669725,0.52484194,0.02376250,0.23265511
-2.05002501,1.73411805,0.40357171,0.11255805,0.10033659,0.32744578,0.12484749,0.51513757,0.02281338,0.23093587
-2.04402201,1.72002133,0.39639407,0.11101919,0.10420299,0.32318183,0.12258891,0.50860984,0.02195408,0.23123497
-2.03801901,1.71700633,0.39366840,0.11056973,0.10949091,0.32062959,0.11994911,0.50513756,0.02117674,0.23355433
-2.03201601,1.72476982,0.39519082,0.11117121,0.11617309,0.31974971,0.11697038,0.50459051,0.02047548,0.23789553
-2.02601301,1.74297694,0.40074726,0.11278098,0.12420958,0.32050494,0.11370762,0.50682652,0.01984631,0.24425687
-2.02001001,1.77124092,0.41011077,0.11535123,0.13354569,0.32285606,0.11022566,0.51168715,0.01928684,0.25262939
-2.01400700,1.80909955,0.42303747,0.11882774,0.14411011,0.32675703,0.10659632,0.51899244,0.01879596,0.26299245
-2.00800400,1.85599059,0.43926164,0.12314856,0.15581316,0.33214973,0.10289519,0.52853547,0.01837341,0.27530898
-2.00200100,1.91122896,0.45849071,0.12824260,0.16854555,0.33895887,0.09919837,0.54007749,0.01801935,0.28952088
-1.99599800,1.97398793,0.48040088,0.13402853,0.18217769,0.34708744,0.09557934,0.55334423,0.01773391,0.30554498
-1.98999500,2.04328675,0.50463384,0.14041394,0.19655989,0.35641319,0.09210600,0.56802405,0.01751681,0.32327000
-1.98399200,2.11798644,0.53079526,0.14729509,0.21152341,0.36678655,0.08883812,0.58376823,0.01736698,0.34255461
-1.97798899,2.19679512,0.55845540,0.15455721,0.22688254,0.37803018,0.08582530,0.60019397,0.01728232,0.36322723
-1.97198599,2.27828357,0.58715213,0.16207549,0.24243776,0.38994038,0.08310534,0.61688998,0.01725945,0.38508749
-1.96598299,2.36091106,0.61639648,0.16971677,0.25797989,0.40229044,0.08070339,0.63342460,0.01729371,0.40790952
-1.95997999,2.44306086,0.64568057,0.17734190,0.27329509,0.41483587,0.07863155,0.64935636,0.01737915,0.43144724
-1.95397699,2.52308412,0.67448784,0.18480868,0.28817071,0.42732125,0.07688920,0.66424624,0.01750865,0.45544128
-1.94797399,2.59935027,0.70230501,0.19197542,0.30240161,0.43948860,0.07546377,0.67767131,0.01767418,0.47962753
-1.94197099,2.67030167,0.72863540,0.19870472,0.31579680,0.45108673,0.07433214,0.68923883,0.01786712,0.50374687
