energy_ev,total_up,Ge_p_up,Ge_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-5.81990995,2.19346570,0.29974497,0.00000000,1.09192535,0.58286713,0.04753784,1.11105770
-5.81390695,2.13590500,0.29914282,0.00000000,1.08021081,0.57292852,0.04515199,1.07076451
-5.80790395,2.07498475,0.29852831,0.00000000,1.06781893,0.56263094,0.04272736,1.02791946
-5.80190095,2.01100622,0.29775175,0.00000000,1.05449544,0.55189812,0.04028642,0.98297119
-5.79589795,1.94434718,0.29668416,0.00000000,1.04003794,0.54068106,0.03785057,0.93639101
-5.78989495,1.87545986,0.29522199,0.00000000,1.02430504,0.52896197,0.03543996,0.88866424
-5.78389195,1.80486599,0.29329079,0.00000000,1.00722284,0.51675679,0.03307327,0.84028128
-5.77788894,1.73314922,0.29084749,0.00000000,0.98878869,0.50411634,0.03076761,0.79172875
-5.77188594,1.66094522,0.28788163,0.00000000,0.96907229,0.49112596,0.02853845,0.74348107
-5.76588294,1.58892990,0.28441516,0.00000000,0.94821414,0.47790389,0.02639958,0.69599260
-5.75987994,1.51780617,0.28050115,0.00000000,0.92642164,0.46459825,0.02436311,0.64969062
-5.75387694,1.44828979,0.27622139,0.00000000,0.90396306,0.45138305,0.02243956,0.60496937
-5.74787394,1.38109465,0.27168300,0.00000000,0.88115962,0.43845310,0.02063785,0.56218512
-5.74187094,1.31691814,0.26701421,0.00000000,0.85837606,0.42601828,0.01896546,0.52165255
-5.73586793,1.25642682,0.26235952,0.00000000,0.83601000,0.41429722,0.01742846,0.48364227
-5.72986493,1.20024289,0.25787441,0.00000000,0.81448036,0.40351063,0.01603163,0.44837951
-5.72386193,1.14893173,0.25371967,0.00000000,0.79421531,0.39387458,0.01477853,0.41604390
-5.71785893,1.10299065,0.25005577,0.00000000,0.77563986,0.38559383,0.01367162,0.38677021
-5.71185593,1.06283929,0.24703722,0.00000000,0.75916349,0.37885546,0.01271232,0.36064984
-5.70585293,1.02881150,0.24480721,0.00000000,0.74516807,0.37382303,0.01190105,0.33773298
-5.69984992,1.00114897,0.24349269,0.00000000,0.73399641,0.37063130,0.01123731,0.31803116
-5.69384692,0.97999670,0.24319995,0.00000000,0.72594148,0.36938179,0.01071970,0.30152013
-5.68784392,0.96540017,0.24401086,0.00000000,0.72123681,0.37013923,0.01034594,0.28814281
-5.68184092,0.95730431,0.24597995,0.00000000,0.72004814,0.37292895,0.01011286,0.27781219
-5.67583792,0.95555429,0.24913222,0.00000000,0.72246655,0.37773533,0.01001642,0.27041424
-5.66983492,0.95989795,0.25346186,0.00000000,0.72850335,0.38450135,0.01005167,0.26581046
-5.66383192,0.96999001,0.25893191,0.00000000,0.73808692,0.39312915,0.01021276,0.26384035
-5.65782891,0.98539780,0.26547474,0.00000000,0.75106156,0.40348164,0.01049289,0.26432361
-5.65182591,1.00560855,0.27299351,0.00000000,0.76718854,0.41538514,0.01088431,0.26706210
-5.64582291,1.03003805,0.28136430,0.00000000,0.78614945,0.42863285,0.01137830,0.27184178
-5.63981991,1.05804065,0.29043910,0.00000000,0.80755172,0.44298911,0.01196522,0.27843443
-5.63381691,1.08892023,0.30004940,0.00000000,0.83093638,0.45819436,0.01263446,0.28659946
-5.62781391,1.12194215,0.31001030,0.00000000,0.85578779,0.47397056,0.01337458,0.29608578
-5.62181091,1.15634581,0.32012503,0.00000000,0.88154516,0.49002695,0.01417329,0.30663375
-5.61580790,1.19135765,0.33018974,0.00000000,0.90761558,0.50606603,0.01501761,0.31797737
-5.60980490,1.22620427,0.33999838,0.00000000,0.93338809,0.52178955,0.01589394,0.32984669
-5.60380190,1.26012541,0.34934756,0.00000000,0.95824844,0.53690433,0.01678826,0.34197045
-5.59779890,1.29238657,0.35804124,0.00000000,0.98159407,0.55112782,0.01768623,0.35407893
-5.59179590,1.32229089,0.36589517,0.00000000,1.00284879,0.56419329,0.01857343,0.36590711
-5.58579290,1.34919027,0.37274078,0.00000000,1.02147671,0.57585445,0.01943554,0.37719789
-5.57978989,1.37249526,0.37842875,0.00000000,1.03699495,0.58588954,0.02025853,0.38770547
-5.57378689,1.39168385,0.38283183,0.00000000,1.04898485,0.59410482,0.02102889,0.39719884
-5.56778389,1.40630889,0.38584721,0.00000000,1.05710123,0.60033733,0.02173386,0.40546511
-5.56178089,1.41600406,0.38739812,0.00000000,1.06107957,0.60445712,0.02236160,0.41231278
-5.55577789,1.42048854,0.38743487,0.00000000,1.06074096,0.60636884,0.02290142,0.41757481
-5.54977489,1.41957021,0.38593531,0.00000000,1.05599476,0.60601275,0.02334395,0.42111135
-5.54377189,1.41314758,0.38290470,0.00000000,1.04683911,0.60336531,0.02368130,0.42281210
-5.53776888,1.40121045,0.37837515,0.00000000,1.03335933,0.59843924,0.02390719,0.42259815
-5.53176588,1.38383934,0.37240459,0.00000000,1.01572451,0.59128327,0.02401707,0.42042338
-5.52576288,1.36120391,0.36507546,0.00000000,0.99418247,0.58198158,0.02400822,0.41627514
-5.51975988,1.33356028,0.35649307,0.00000000,0.96905347,0.57065286,0.02387976,0.41017440
-5.51375688,1.30124732,0.34678382,0.00000000,0.94072288,0.55744918,0.02363268,0.40217510
-5.50775388,1.26468211,0.33609320,0.00000000,0.90963308,0.54255459,0.02326985,0.39236294
-5.50175088,1.22435431,0.32458372,0.00000000,0.87627497,0.52618333,0.02279591,0.38085337
-5.49574787,1.18081966,0.31243272,0.00000000,0.84117912,0.50857783,0.02221722,0.36778898
-5.48974487,1.13469252,0.29983007,0.00000000,0.80490681,0.49000634,0.02154170,0.35333632
-5.48374187,1.08663746,0.28697585,0.00000000,0.76804114,0.47076006,0.02077870,0.33768206
-5.47773887,1.03735985,0.27407784,0.00000000,0.73117819,0.45114993,0.01993876,0.32102887
-5.47173587,0.98759564,0.26134895,0.00000000,0.69491819,0.43150291,0.01903345,0.30359080
-5.46573287,0.93810022,0.24900452,0.00000000,0.65985693,0.41215774,0.01807506,0.28558857
-5.45972986,0.88963659,0.23725942,0.00000000,0.62657719,0.39346028,0.01707641,0.26724475
-5.45372686,0.84296296,0.22632507,0.00000000,0.59564028,0.37575833,0.01605050,0.24877898
-5.44772386,0.79881992,0.21640628,0.00000000,0.56757766,0.35939609,0.01501033,0.23040344
-5.44172086,0.75791758,0.20769801,0.00000000,0.54288266,0.34470836,0.01396855,0.21231866
-5.43571786,0.72092270,0.20038204,0.00000000,0.52200244,0.33201447,0.01293729,0.19470978
-5.42971486,0.68844635,0.19462363,0.00000000,0.50533012,0.32161224,0.01192785,0.17774342
-5.42371186,0.66103230,0.19056830,0.00000000,0.49319741,0.31377201,0.01095056,0.16156514
-5.41770885,0.63914650,0.18833866,0.00000000,0.48586779,0.30873099,0.01001459,0.14629770
-5.41170585,0.62316785,0.18803161,0.00000000,0.48353049,0.30668807,0.00912782,0.13203995
-5.40570285,0.61338083,0.18971583,0.00000000,0.48629545,0.30779921,0.00829679,0.11886655
-5.39969985,0.60996986,0.19342972,0.00000000,0.49418962,0.31217377,0.00752661,0.10682828
-5.39369685,0.61301598,0.19917997,0.00000000,0.50715473,0.31987168,0.00682099,0.09595314
-5.38769385,0.62249573,0.20694068,0.00000000,0.52504673,0.33090176,0.00618231,0.08624784
-5.38169085,0.63828245,0.21665335,0.00000000,0.54763721,0.34522124,0.00561165,0.07769992
-5.37568784,0.66015004,0.22822746,0.00000000,0.57461679,0.36273641,0.00510898,0.07028016
-5.36968484,0.68777899,0.24154202,0.00000000,0.60560062,0.38330469,0.00467325,0.06394521
-5.36368184,0.72076473,0.25644781,0.00000000,0.64013594,0.40673780,0.00430258,0.05864050
-5.35767884,0.75862795,0.27277043,0.00000000,0.67771167,0.43280610,0.00399445,0.05430300
-5.35167584,0.80082667,0.29031405,0.00000000,0.71776974,0.46124402,0.00374590,0.05086410
-5.34567284,0.84676968,0.30886572,0.00000000,0.75971794,0.49175631,0.00355368,0.04825222
-5.33966983,0.89583105,0.32820016,0.00000000,0.80294404,0.52402499,0.00341449,0.04639523
-5.33366683,0.94736509,0.34808497,0.00000000,0.84683051,0.55771676,0.00332511,0.04522257
-5.32766383,1.00072151,0.36828584,0.00000000,0.89076973,0.59249063,0.00328258,0.04466710
-5.32166083,1.05526017,0.38857191,0.00000000,0.93417880,0.62800550,0.00328433,0.04466649
-5.31565783,1.11036502,0.40872084,0.00000000,0.97651383,0.66392759,0.00332827,0.04516432
-5.30965483,1.16545683,0.42852358,0.00000000,1.01728292,0.69993721,0.00341291,0.04611074
-5.30365183,1.22000433,0.44778867,0.00000000,1.05605759,0.73573503,0.00353735,0.04746283
-5.29764882,1.27353352,0.46634584,0.00000000,1.09248220,0.77104745,0.00370135,0.04918457
-5.29164582,1.32563493,0.48404904,0.00000000,1.12628109,0.80563102,0.00390532,0.05124652
-5.28564282,1.37596872,0.50077854,0.00000000,1.15726333,0.83927595,0.00415026,0.05362523
-5.27963982,1.42426768,0.51644241,0.00000000,1.18532485,0.87180857,0.00443770,0.05630243
-5.27363682,1.47033818,0.53097712,0.00000000,1.21044816,0.90309292,0.00476963,0.05926401
-5.26763382,1.51405922,0.54434746,0.00000000,1.23269967,0.93303142,0.00514838,0.06249896
-5.26163082,1.55537996,0.55654580,0.00000000,1.25222498,0.96156487,0.00557652,0.06599816
-5.25562781,1.59431589,0.56759088,0.00000000,1.26924230,0.98867182,0.00605668,0.06975322
-5.24962481,1.63094411,0.57752606,0.00000000,1.28403454,1.01436754,0.00659146,0.07375533
-5.24362181,1.66539788,0.58641730,0.00000000,1.29694026,1.03870271,0.00718326,0.07799422
-5.23761881,1.69786100,0.59435098,0.00000000,1.30834419,1.06176183,0.00783410,0.08245731
-5.23161581,1.72856208,0.60143148,0.00000000,1.31866732,1.08366171,0.00854556,0.08712894
-5.22561281,1.75776904,0.60777888,0.00000000,1.32835722,1.10454976,0.00931859,0.09199001
-5.21960980,1.78578392,0.61352653,0.00000000,1.33787868,1.12460241,0.01015341,0.09701769
-5.21360680,1.81293809,0.61881874,0.00000000,1.34770492,1.14402330,0.01104944,0.10218558
-5.20760380,1.83958791,0.62380851,0.00000000,1.35830946,1.16304148,0.01200523,0.10746405
-5.20160080,1.86611059,0.62865526,0.00000000,1.37015868,1.18190920,0.01301841,0.11282100
-5.19559780,1.89290028,0.63352256,0.00000000,1.38370503,1.20089944,0.01408568,0.11822282
-5.18959480,1.92036404,0.63857579,0.00000000,1.39938069,1.22030277,0.01520284,0.12363568
-5.18359180,1.94891764,0.64397975,0.00000000,1.41759167,1.24042362,0.01636486,0.12902706
-5.17758879,1.97898080,0.64989598,0.00000000,1.43871200,1.26157572,0.01756593,0.13436749
-5.17158579,2.01097182,0.65648010,0.00000000,1.46307790,1.28407664,0.01879960,0.13963240
-5.16558279,2.04530144,0.66387873,0.00000000,1.49098182,1.30824152,0.02005890,0.14480412
-5.15957979,2.08236574,0.67222645,0.00000000,1.52266610,1.33437585,0.02133653,0.14987378
-5.15357679,2.12253821,0.68164246,0.00000000,1.55831643,1.36276760,0.02262499,0.15484327
-5.14757379,2.16616116,0.69222724,0.00000000,1.59805495,1.39367878,0.02391677,0.15972692
-5.14157079,2.21353637,0.70405933,0.00000000,1.64193330,1.42733661,0.02520458,0.16455294
-5.13556778,2.26491559,0.71719213,0.00000000,1.68992588,1.46392483,0.02648144,0.16936461
-5.12956478,2.32049110,0.73165115,0.00000000,1.74192351,1.50357530,0.02774090,0.17422089
-5.12356178,2.38038673,0.74743168,0.00000000,1.79772812,1.54636037,0.02897714,0.17919669
-5.11755878,2.44464985,0.76449708,0.00000000,1.85704889,1.59228643,0.03018512,0.18438248
-5.11155578,2.51324487,0.78277789,0.00000000,1.91950027,1.64128902,0.03136059,0.18988332
-5.10555278,2.58604849,0.80217184,0.00000000,1.98460247,1.69322980,0.03250020,0.19581728
-5.09954977,2.66284741,0.82254481,0.00000000,2.05178480,1.74789572,0.03360145,0.20231321
-5.09354677,2.74333846,0.84373291,0.00000000,2.12039227,1.80500064,0.03466266,0.20950790
-5.08754377,2.82713165,0.86554560,0.00000000,2.18969553,1.86418927,0.03568294,0.21754269
-5.08154077,2.91375593,0.88776979,0.00000000,2.25890437,1.92504373,0.03666205,0.22655952
-5.07553777,3.00266780,0.91017483,0.00000000,2.32718441,1.98709225,0.03760028,0.23669662
-5.06953477,3.09326228,0.93251832,0.00000000,2.39367679,2.04981999,0.03849831,0.24808388
-5.06353177,3.18488598,0.95455232,0.00000000,2.45752015,2.11268137,0.03935704,0.26083801
-5.05752876,3.27685165,0.97602992,0.00000000,2.51787425,2.17511353,0.04017745,0.27505769
-5.05152576,3.36845347,0.99671175,0.00000000,2.57394421,2.23655028,0.04096040,0.29081884
-5.04552276,3.45898251,1.01637218,0.00000000,2.62500427,2.29643587,0.04170650,0.30817016
-5.03951976,3.54774138,1.03480498,0.00000000,2.67042013,2.35423802,0.04241595,0.32712903
-5.03351676,3.63405746,1.05182799,0.00000000,2.70966857,2.40945952,0.04308846,0.34767811
-5.02751376,3.71729405,1.06728685,0.00000000,2.74235332,2.46164783,0.04372309,0.36976257
-5.02151076,3.79685870,1.08105728,0.00000000,2.76821639,2.51040231,0.04431823,0.39328819
-5.01550775,3.87220864,1.09304613,0.00000000,2.78714401,2.55537873,0.04487154,0.41812041
-5.00950475,3.94285283,1.10319090,0.00000000,2.79916678,2.59629091,0.04537993,0.44408443
-5.00350175,4.00835090,1.11145799,0.00000000,2.80445385,2.63290946,0.04583958,0.47096637
-4.99749875,4.06830908,1.11783962,0.00000000,2.80330132,2.66505799,0.04624600,0.49851552
-4.99149575,4.12237370,1.12234977,0.00000000,2.79611523,2.69260692,0.04659407,0.52644772
-4.98549275,4.17022287,1.12501929,0.00000000,2.78339010,2.71546560,0.04687817,0.55444969
-4.97948974,4.21155708,1.12589059,0.00000000,2.76568379,2.73357327,0.04709225,0.58218444
-4.97348674,4.24608975,1.12501211,0.00000000,2.74359016,2.74688948,0.04723004,0.60929742
-4.96748374,4.27353853,1.12243301,0.00000000,2.71771077,2.75538486,0.04728512,0.63542345
-4.96148074,4.29361819,1.11819836,0.00000000,2.68862703,2.75903277,0.04725114,0.66019413
-4.95547774,4.30603604,1.11234505,0.00000000,2.65687437,2.75780253,0.04712200,0.68324566
-4.94947474,4.31049033,1.10489884,0.00000000,2.62291950,2.75165476,0.04689199,0.70422681
-4.94347174,4.30667227,1.09587240,0.00000000,2.58714212,2.74053918,0.04655601,0.72280685
-4.93746873,4.29427159,1.08526485,0.00000000,2.54982171,2.72439512,0.04610976,0.73868322
-4.93146573,4.27298590,1.07306238,0.00000000,2.51113031,2.70315473,0.04554988,0.75158879
-4.92546273,4.24253336,1.05924024,0.00000000,2.47113120,2.67674880,0.04487414,0.76129839
-4.91945973,4.20266815,1.04376580,0.00000000,2.42978370,2.64511488,0.04408159,0.76763464
-4.91345673,4.15319813,1.02660250,0.00000000,2.38695368,2.60820722,0.04317268,0.77047267
-4.90745373,4.09400362,1.00771450,0.00000000,2.34242892,2.56600791,0.04214936,0.76974382
-4.90145073,4.02505637,0.98707180,0.00000000,2.29593869,2.51853865,0.04101516,0.76543805
-4.89544772,3.94643770,0.96465540,0.00000000,2.24717622,2.46587240,0.03977521,0.75760509
-4.88944472,3.85835462,0.94046239,0.00000000,2.19582295,2.40814411,0.03843627,0.74635420
-4.88344172,3.76115301,0.91451062,0.00000000,2.14157326,2.34555998,0.03700666,0.73185258
-4.87743872,3.65532694,0.88684263,0.00000000,2.08415837,2.27840452,0.03549624,0.71432250
-4.87143572,3.54152342,0.85752885,0.00000000,2.02336828,2.20704499,0.03391622,0.69403705
-4.86543272,3.42054207,0.82666964,0.00000000,1.95907062,2.13193274,0.03227907,0.67131486
-4.85942971,3.29332940,0.79439632,0.00000000,1.89122571,2.05360139,0.03059831,0.64651358
-4.85342671,3.16096769,0.76087095,0.00000000,1.81989699,1.97266156,0.02888829,0.62002270
-4.84742371,3.02465875,0.72628500,0.00000000,1.74525668,1.88979248,0.02716398,0.59225546
-4.84142071,2.88570291,0.69085678,0.00000000,1.66758629,1.80573053,0.02544065,0.56364035
-4.83541771,2.74547396,0.65482802,0.00000000,1.58727245,1.72125525,0.02373370,0.53461236
-4.82941471,2.60539099,0.61845940,0.00000000,1.50479801,1.63717329,0.02205828,0.50560409
-4.82341171,2.46688796,0.58202549,0.00000000,1.42072939,1.55430089,0.02042910,0.47703704
-4.81740870,2.33138227,0.54580911,0.00000000,1.33570061,1.47344559,0.01886011,0.44931331
-4.81140570,2.20024333,0.51009537,0.00000000,1.25039492,1.39538788,0.01736432,0.42280787
-4.80540270,2.07476227,0.47516568,0.00000000,1.16552505,1.32086348,0.01595351,0.39786153
-4.79939970,1.95612398,0.44129178,0.00000000,1.08181280,1.25054695,0.01463810,0.37477490
-4.79339670,1.84538218,0.40873016,0.00000000,0.99996899,1.18503717,0.01342696,0.35380330
-4.78739370,1.74343852,0.37771688,0.00000000,0.92067452,1.12484524,0.01232727,0.33515290
-4.78139070,1.65102634,0.34846308,0.00000000,0.84456330,1.07038520,0.01134447,0.31897792
-4.77538769,1.56869931,0.32115122,0.00000000,0.77220750,1.02196784,0.01048217,0.30537917
-4.76938469,1.49682547,0.29593214,0.00000000,0.70410568,0.97979770,0.00974217,0.29440368
-4.76338169,1.43558650,0.27292306,0.00000000,0.64067394,0.94397332,0.00912443,0.28604563
-4.75737869,1.38498214,0.25220644,0.00000000,0.58224026,0.91449053,0.00862719,0.28024833
-4.75137569,1.34483940,0.23382979,0.00000000,0.52904193,0.89124871,0.00824700,0.27690731
-4.74537269,1.31482615,0.21780636,0.00000000,0.48122595,0.87405951,0.00797885,0.27587434
-4.73936968,1.29446840,0.20411657,0.00000000,0.43885212,0.86265769,0.00781635,0.27696235
-4.73336668,1.28317067,0.19271029,0.00000000,0.40189840,0.85671369,0.00775183,0.27995106
-4.72736368,1.28023859,0.18350960,0.00000000,0.37026814,0.85584728,0.00777660,0.28459323
-4.72136068,1.28490313,0.17641220,0.00000000,0.34379880,0.85964194,0.00788110,0.29062141
-4.71535768,1.29634545,0.17129516,0.00000000,0.32227156,0.86765932,0.00805514,0.29775493
-4.70935468,1.31372180,0.16801897,0.00000000,0.30542157,0.87945345,0.00828814,0.30570711
-4.70335168,1.33618758,0.16643173,0.00000000,0.29294820,0.89458417,0.00856935,0.31419237
-4.69734867,1.36292011,0.16637340,0.00000000,0.28452513,0.91262940,0.00888812,0.32293320
-4.69134567,1.39313921,0.16768003,0.00000000,0.27980982,0.93319600,0.00923410,0.33166671
-4.68534267,1.42612543,0.17018771,0.00000000,0.27845226,0.95592894,0.00959749,0.34015062
-4.67933967,1.46123523,0.17373637,0.00000000,0.28010268,0.98051859,0.00996925,0.34816858
-4.67333667,1.49791302,0.17817316,0.00000000,0.28441818,1.00670602,0.01034130,0.35553455
-4.66733367,1.53569975,0.18335545,0.00000000,0.29106820,1.03428631,0.01070666,0.36209629
-4.66133067,1.57423797,0.18915329,0.00000000,0.29973888,1.06310987,0.01105963,0.36773769
-4.65532766,1.61327354,0.19545145,0.00000000,0.31013623,1.09308185,0.01139587,0.37238003
-4.64932466,1.65265385,0.20215075,0.00000000,0.32198838,1.12415975,0.01171242,0.37598207
-4.64332166,1.69232302,0.20916898,0.00000000,0.33504674,1.15634955,0.01200779,0.37853903
-4.63731866,1.73231427,0.21644113,0.00000000,0.34908653,1.18970027,0.01228186,0.38008053
-4.63131566,1.77273977,0.22391907,0.00000000,0.36390651,1.22429751,0.01253585,0.38066755
-4.62531266,1.81377851,0.23157068,0.00000000,0.37932820,1.26025591,0.01277218,0.38038862
-4.61930965,1.85566248,0.23937850,0.00000000,0.39519466,1.29771101,0.01299432,0.37935528
-4.61330665,1.89866164,0.24733788,0.00000000,0.41136896,1.33681043,0.01320657,0.37769716
-4.60730365,1.94306819,0.25545470,0.00000000,0.42773235,1.37770485,0.01341389,0.37555661
-4.60130065,1.98918029,0.26374276,0.00000000,0.44418234,1.42053871,0.01362161,0.37308338
-4.59529765,2.03728586,0.27222094,0.00000000,0.46063051,1.46544100,0.01383517,0.37042917
-4.58929465,2.08764660,0.28091009,0.00000000,0.47700041,1.51251603,0.01405988,0.36774248
-4.58329165,2.14048258,0.28982987,0.00000000,0.49322517,1.56183453,0.01430063,0.36516376
-4.57728864,2.19595768,0.29899562,0.00000000,0.50924518,1.61342506,0.01456169,0.36282097
-4.57128564,2.25416609,0.30841527,0.00000000,0.52500571,1.66726592,0.01484639,0.36082574
-4.56528264,2.31512018,0.31808649,0.00000000,0.54045444,1.72327772,0.01515701,0.35927006
-4.55927964,2.37874000,0.32799414,0.00000000,0.55553912,1.78131676,0.01549457,0.35822370
-4.55327664,2.44484472,0.33810822,0.00000000,0.57020520,1.84116955,0.01585870,0.35773223
-4.54727364,2.51314630,0.34838221,0.00000000,0.58439372,1.90254866,0.01624759,0.35781590
-4.54127064,2.58324587,0.35875220,0.00000000,0.59803941,1.96509026,0.01665793,0.35846911
-4.53526763,2.65463308,0.36913659,0.00000000,0.61106921,2.02835358,0.01708498,0.35966078
-4.52926463,2.72668883,0.37943663,0.00000000,0.62340120,2.09182285,0.01752260,0.36133533
-4.52326163,2.79869173,0.38953776,0.00000000,0.63494427,2.15491171,0.01796341,0.36341453
-4.51725863,2.86982849,0.39931178,0.00000000,0.64559836,2.21697059,0.01839899,0.36579993
-4.51125563,2.93920841,0.40861977,0.00000000,0.65525561,2.27729707,0.01882005,0.36837606
-4.50525263,3.00588183,0.41731575,0.00000000,0.66380226,2.33514927,0.01921674,0.37101416
-4.49924962,3.06886250,0.42525103,0.00000000,0.67112134,2.38976216,0.01957897,0.37357646
-4.49324662,3.12715316,0.43227897,0.00000000,0.67709620,2.44036650,0.01989664,0.37592081
-4.48724362,3.17977390,0.43826007,0.00000000,0.68161455,2.48620983,0.02016007,0.37790557
-4.48124062,3.22579220,0.44306720,0.00000000,0.68457301,2.52657899,0.02036025,0.37939461
-4.47523762,3.26435376,0.44659070,0.00000000,0.68588194,2.56082324,0.02048920,0.38026219
-4.46923462,3.29471258,0.44874307,0.00000000,0.68547011,2.58837705,0.02054023,0.38039759
-4.46323162,3.31625930,0.44946323,0.00000000,0.68328922,2.60878157,0.02050820,0.37970925
-4.45722861,3.32854618,0.44871979,0.00000000,0.67931774,2.62170369,0.02038972,0.37812830
-4.45122561,3.33130751,0.44651348,0.00000000,0.67356398,2.62695170,0.02018329,0.37561129
-4.44522261,3.32447436,0.44287844,0.00000000,0.66606809,2.62448662,0.01988936,0.37214198
-4.43921961,3.30818266,0.43788215,0.00000000,0.65690285,2.61442842,0.01951038,0.36773225
-4.43321661,3.28277407,0.43162427,0.00000000,0.64617314,2.59705672,0.01905070,0.36242184
-4.42721361,3.24878924,0.42423415,0.00000000,0.63401408,2.57280562,0.01851647,0.35627720
-4.42121061,3.20695375,0.41586711,0.00000000,0.62058785,2.54225265,0.01791543,0.34938935
-4.41520760,3.15815693,0.40669986,0.00000000,0.60607944,2.50610236,0.01725671,0.34187088
-4.40920460,3.10342470,0.39692495,0.00000000,0.59069139,2.46516497,0.01655048,0.33385234
-4.40320160,3.04388737,0.38674471,0.00000000,0.57463779,2.42033112,0.01580770,0.32547799
-4.39719860,2.98074389,0.37636482,0.00000000,0.55813804,2.37254368,0.01503975,0.31690138
-4.39119560,2.91522417,0.36598784,0.00000000,0.54141033,2.32276808,0.01425811,0.30828059
-4.38519260,2.84855111,0.35580694,0.00000000,0.52466547,2.27196217,0.01347404,0.29977377
-4.37918959,2.78190394,0.34600012,0.00000000,0.50810118,2.22104733,0.01269827,0.29153467
-4.37318659,2.71638455,0.33672511,0.00000000,0.49189711,2.17088172,0.01194075,0.28370871
-4.36718359,2.65298807,0.32811516,0.00000000,0.47621088,2.12223702,0.01121042,0.27642944
-4.36118059,2.59257871,0.32027583,0.00000000,0.46117507,2.07577948,0.01051509,0.26981559
-4.35517759,2.53587195,0.31328295,0.00000000,0.44689549,2.03205600,0.00986126,0.26396869
-4.34917459,2.48342306,0.30718167,0.00000000,0.43345042,1.99148550,0.00925417,0.25897129
-4.34317159,2.43562251,0.30198661,0.00000000,0.42089106,1.95435592,0.00869770,0.25488577
-4.33716858,2.39269766,0.29768314,0.00000000,0.40924278,1.92082639,0.00819454,0.25175361
-4.33116558,2.35472045,0.29422952,0.00000000,0.39850727,1.89093442,0.00774621,0.24959522
-4.32516258,2.32162014,0.29155990,0.00000000,0.38866519,1.86460726,0.00735325,0.24841008
-4.31915958,2.29320023,0.28958795,0.00000000,0.37967928,1.84167674,0.00701537,0.24817725
-4.31315658,2.26915851,0.28821091,0.00000000,0.37149768,1.82189667,0.00673166,0.24885622
-4.30715358,2.24910899,0.28731401,0.00000000,0.36405723,1.80496173,0.00650073,0.25038789
