energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.62781391,4.27101017,0.00084037,0.02487489,0.96255869,2.42571384,0.01507308,1.90589714,0.30631108,0.20035935
-5.62181091,4.29049684,0.00083535,0.02480359,0.96936124,2.43663326,0.01543673,1.91504918,0.30479124,0.20141378
-5.61580790,4.28864635,0.00082607,0.02458588,0.97171886,2.43446742,0.01574191,1.91517481,0.30214287,0.20152904
-5.60980490,4.26514261,0.00081303,0.02422600,0.96945568,2.41916342,0.01598137,1.90605705,0.29833306,0.20068137
-5.60380190,4.22016251,0.00079688,0.02373133,0.96250249,2.39095510,0.01614900,1.88769713,0.29336202,0.19886994
-5.59779890,4.15437139,0.00077836,0.02311214,0.95089819,2.35035776,0.01624002,1.86031441,0.28726266,0.19611683
-5.59179590,4.06890284,0.00075834,0.02238127,0.93478763,2.29815388,0.01625108,1.82433920,0.28009901,0.19246621
-5.58579290,3.96532370,0.00073773,0.02155377,0.91441629,2.23537045,0.01618034,1.78039884,0.27196373,0.18798291
-5.57978989,3.84558577,0.00071754,0.02064642,0.89012173,2.16324875,0.01602747,1.72929773,0.26297462,0.18275029
-5.57378689,3.71196613,0.00069876,0.01967725,0.86232245,2.08320785,0.01579368,1.67199196,0.25327052,0.17686761
-5.56778389,3.56699851,0.00068239,0.01866500,0.83150444,1.99680315,0.01548165,1.60955977,0.24300659,0.17044693
-5.56178089,3.41339807,0.00066943,0.01762859,0.79820607,1.90568158,0.01509547,1.54316869,0.23234929,0.16360970
-5.55577789,3.25398252,0.00066076,0.01658662,0.76300175,1.81153493,0.01464048,1.47404078,0.22147117,0.15648314
-5.54977489,3.09159219,0.00065722,0.01555684,0.72648507,1.71605319,0.01412315,1.40341709,0.21054560,0.14919653
-5.54377189,2.92901171,0.00065951,0.01455574,0.68925188,1.62087919,0.01355088,1.33252246,0.19974177,0.14187756
-5.53776888,2.76889593,0.00066821,0.01359813,0.65188401,1.52756614,0.01293185,1.26253197,0.18921995,0.13464882
-5.53176588,2.61370219,0.00068372,0.01269687,0.61493393,1.43753941,0.01227473,1.19453989,0.17912720,0.12762455
-5.52576288,2.46563092,0.00070628,0.01186255,0.57891103,1.35206344,0.01158855,1.12953221,0.16959363,0.12090777
-5.51975988,2.32657623,0.00073593,0.01110339,0.54426978,1.27221482,0.01088239,1.06836334,0.16072933,0.11458784
-5.51375688,2.19808760,0.00077251,0.01042514,0.51140004,1.19886210,0.01016524,1.01173780,0.15262202,0.10873848
-5.50775388,2.08134345,0.00081566,0.00983103,0.48061988,1.13265258,0.00944575,0.96019704,0.14533538,0.10341639
-5.50175088,1.97713711,0.00086481,0.00932187,0.45217089,1.07400637,0.00873207,0.91411187,0.13890829,0.09866041
-5.49574787,1.88587496,0.00091921,0.00889618,0.42621614,1.02311754,0.00803167,0.87368042,0.13335468,0.09449130
-5.48974487,1.80758661,0.00097791,0.00855038,0.40284065,0.97996193,0.00735125,0.83893160,0.12866427,0.09091202
-5.48374187,1.74194612,0.00103981,0.00827899,0.38205438,0.94431133,0.00669659,0.80973370,0.12480396,0.08790864
-5.47773887,1.68830345,0.00110365,0.00807498,0.36379734,0.91575308,0.00607250,0.78580772,0.12171986,0.08545169
-5.47173587,1.64572459,0.00116809,0.00793005,0.34794676,0.89371451,0.00548282,0.76674488,0.11933995,0.08349803
-5.46573287,1.61303898,0.00123169,0.00783496,0.33432585,0.87749109,0.00493035,0.75202760,0.11757716,0.08199303
-5.45972986,1.58889233,0.00129299,0.00777988,0.32271388,0.86627740,0.00441697,0.74105313,0.11633283,0.08087306
-5.45372686,1.57180301,0.00135053,0.00775476,0.31285708,0.85919976,0.00394359,0.73315904,0.11550050,0.08006825
-5.44772386,1.56022004,0.00140289,0.00774964,0.30448001,0.85534949,0.00351033,0.72764948,0.11496968,0.07950525
-5.44172086,1.55258068,0.00144877,0.00775497,0.29729702,0.85381565,0.00311655,0.72382157,0.11462975,0.07911008
-5.43571786,1.54736570,0.00148696,0.00776192,0.29102325,0.85371622,0.00276097,0.72099069,0.11437365,0.07881088
-5.42971486,1.54315039,0.00151644,0.00776262,0.28538496,0.85422676,0.00244180,0.71851403,0.11410131,0.07854040
-5.42371186,1.53864988,0.00153638,0.00775033,0.28012870,0.85460566,0.00215685,0.71581152,0.11372273,0.07823830
-5.41770885,1.53275702,0.00154618,0.00771967,0.27502914,0.85421518,0.00190366,0.71238343,0.11316057,0.07785306
-5.41170585,1.52457200,0.00154547,0.00766666,0.26989527,0.85253769,0.00167958,0.70782415,0.11235214,0.07734344
-5.40570285,1.51342256,0.00153414,0.00758881,0.26457483,0.84918673,0.00148187,0.70183168,0.11125084,0.07667950
-5.39969985,1.49887460,0.00151231,0.00748508,0.25895693,0.84391251,0.00130784,0.69421270,0.10982687,0.07584316
-5.39369685,1.48073286,0.00148036,0.00735587,0.25297277,0.83660200,0.00115484,0.68488306,0.10806733,0.07482817
-5.38769385,1.45903210,0.00143890,0.00720284,0.24659464,0.82727356,0.00102038,0.67386385,0.10597567,0.07363968
-5.38169085,1.43401936,0.00138870,0.00702884,0.23983316,0.81606662,0.00090213,0.66127336,0.10357046,0.07229330
-5.37568784,1.40612829,0.00133076,0.00683763,0.23273323,0.80322688,0.00079801,0.64731545,0.10088378,0.07081374
-5.36968484,1.37594686,0.00126616,0.00663374,0.22536865,0.78908774,0.00070611,0.63226472,0.09795896,0.06923319
-5.36368184,1.34417985,0.00119611,0.00642218,0.21783589,0.77404877,0.00062480,0.61644947,0.09484819,0.06758930
-5.35767884,1.31160801,0.00112188,0.00620820,0.21024728,0.75855228,0.00055263,0.60023297,0.09160971,0.06592313
-5.35167584,1.27904553,0.00104473,0.00599709,0.20272385,0.74305887,0.00048838,0.58399406,0.08830502,0.06427695
-5.34567284,1.24729769,0.00096593,0.00579385,0.19538833,0.72802302,0.00043102,0.56810780,0.08499605,0.06269204
-5.33966983,1.21712055,0.00088667,0.00560310,0.18835840,0.71386983,0.00037970,0.55292711,0.08174241,0.06120664
-5.33366683,1.18918424,0.00080809,0.00542876,0.18174060,0.70097380,0.00033370,0.53876595,0.07859898,0.05985412
-5.32766383,1.16404139,0.00073119,0.00527402,0.17562512,0.68964047,0.00029243,0.52588505,0.07561373,0.05866137
-5.32166083,1.14210191,0.00065687,0.00514115,0.17008161,0.68009178,0.00025540,0.51448031,0.07282597,0.05764755
-5.31565783,1.12361504,0.00058587,0.00503147,0.16515621,0.67245557,0.00022221,0.50467472,0.07026506,0.05682326
-5.30965483,1.10865931,0.00051879,0.00494532,0.16086977,0.66675975,0.00019252,0.49651370,0.06794959,0.05619008
-5.30365183,1.09714065,0.00045610,0.00488210,0.15721745,0.66293116,0.00016603,0.48996421,0.06588711,0.05574057
-5.29764882,1.08879850,0.00039811,0.00484032,0.15416947,0.66079922,0.00014247,0.48491747,0.06407427,0.05545867
-5.29164582,1.08321949,0.00034499,0.00481771,0.15167309,0.66010406,0.00012162,0.48119505,0.06249749,0.05532050
-5.28564282,1.07985799,0.00029682,0.00481136,0.14965561,0.66050867,0.00010324,0.47855804,0.06113400,0.05529551
-5.27963982,1.07806223,0.00025354,0.00481792,0.14802815,0.66161455,0.00008714,0.47671878,0.05995328,0.05534794
-5.27363682,1.07710505,0.00021501,0.00483375,0.14669019,0.66297997,0.00007311,0.47535453,0.05891871,0.05543846
-5.26763382,1.07621741,0.00018103,0.00485511,0.14553443,0.66414014,0.00006096,0.47412250,0.05798946,0.05552597
-5.26163082,1.07462345,0.00015133,0.00487842,0.14445194,0.66462811,0.00005051,0.47267548,0.05712243,0.05556950
-5.25562781,1.07157521,0.00012559,0.00490039,0.14333719,0.66399572,0.00004158,0.47067731,0.05627425,0.05553000
-5.24962481,1.06638563,0.00010348,0.00491825,0.14209285,0.66183341,0.00003401,0.46781769,0.05540317,0.05537214
-5.24362181,1.05845842,0.00008465,0.00492986,0.14063415,0.65778818,0.00002763,0.46382541,0.05447081,0.05506580
-5.23761881,1.04731341,0.00006875,0.00493392,0.13889255,0.65157885,0.00002230,0.45847979,0.05344363,0.05458743
-5.23161581,1.03260654,0.00005544,0.00492999,0.13681871,0.64300806,0.00001787,0.45161958,0.05229425,0.05392105
-5.22561281,1.01414367,0.00004438,0.00491864,0.13438449,0.63197055,0.00001423,0.44314922,0.05100229,0.05305896
-5.21960980,0.99188793,0.00003527,0.00490140,0.13158414,0.61845740,0.00001125,0.43304224,0.04955501,0.05200203
-5.21360680,0.96596038,0.00002783,0.00488079,0.12843449,0.60255627,0.00000883,0.42134169,0.04794747,0.05075975
-5.20760380,0.93663432,0.00002181,0.00486031,0.12497422,0.58444777,0.00000688,0.40815779,0.04618253,0.04934979
-5.20160080,0.90432371,0.00001696,0.00484428,0.12126235,0.56439815,0.00000533,0.39366299,0.04427034,0.04779742
-5.19559780,0.86956648,0.00001310,0.00483777,0.11737597,0.54274890,0.00000410,0.37808475,0.04222772,0.04613449
-5.18959480,0.83300367,0.00001004,0.00484646,0.11340738,0.51990380,0.00000313,0.36169653,0.04007722,0.04439830
-5.18359180,0.79535542,0.00000764,0.00487646,0.10946069,0.49631410,0.00000238,0.34480734,0.03784609,0.04263023
-5.17758879,0.75739507,0.00000578,0.00493412,0.10564827,0.47246248,0.00000179,0.32775048,0.03556508,0.04087431
-5.17158579,0.71992242,0.00000434,0.00502582,0.10208687,0.44884663,0.00000135,0.31087182,0.03326719,0.03917569
-5.16558279,0.68373733,0.00000324,0.00515781,0.09889386,0.42596301,0.00000101,0.29451830,0.03098650,0.03757918
-5.15957979,0.64961459,0.00000240,0.00533595,0.09618355,0.40429151,0.00000076,0.27902684,0.02875698,0.03612780
-5.15357679,0.61828099,0.00000177,0.00556555,0.09406381,0.38428145,0.00000058,0.26471424,0.02661143,0.03486145
-5.14757379,0.59039524,0.00000130,0.00585117,0.09263299,0.36633951,0.00000045,0.25186823,0.02458056,0.03381573
-5.14157079,0.56653124,0.00000096,0.00619648,0.09197735,0.35081968,0.00000037,0.24074001,0.02269225,0.03302095
-5.13556778,0.54716511,0.00000072,0.00660405,0.09216895,0.33801563,0.00000033,0.23153825,0.02097092,0.03250131
-5.12956478,0.53266603,0.00000055,0.00707533,0.09326409,0.32815544,0.00000032,0.22442480,0.01943714,0.03227434
-5.12356178,0.52329094,0.00000045,0.00761049,0.09530228,0.32139881,0.00000035,0.21951200,0.01810740,0.03235046
-5.11755878,0.51918290,0.00000040,0.00820845,0.09830582,0.31783644,0.00000043,0.21686152,0.01699403,0.03273289
-5.11155578,0.52037298,0.00000040,0.00886683,0.10227989,0.31749167,0.00000054,0.21648475,0.01610529,0.03341763
-5.10555278,0.52678519,0.00000044,0.00958201,0.10721308,0.32032390,0.00000072,0.21834440,0.01544556,0.03439376
-5.09954977,0.53824413,0.00000054,0.01034923,0.11307850,0.32623371,0.00000097,0.22235731,0.01501566,0.03564382
-5.09354677,0.55448500,0.00000070,0.01116271,0.11983523,0.33506930,0.00000130,0.22839830,0.01481322,0.03714443
-5.08754377,0.57516537,0.00000093,0.01201583,0.12743014,0.34663401,0.00000176,0.23630473,0.01483316,0.03886702
-5.08154077,0.59987842,0.00000125,0.01290132,0.13580000,0.36069469,0.00000238,0.24588174,0.01506811,0.04077865
-5.07553777,0.62816717,0.00000169,0.01381151,0.14487387,0.37699052,0.00000319,0.25690795,0.01550893,0.04284302
-5.06953477,0.65953926,0.00000228,0.01473860,0.15457551,0.39524223,0.00000426,0.26914141,0.01614513,0.04502144
-5.06353177,0.69348193,0.00000305,0.01567492,0.16482600,0.41516127,0.00000565,0.28232564,0.01696536,0.04727392
-5.05752876,0.72947678,0.00000407,0.01661322,0.17554625,0.43645895,0.00000746,0.29619572,0.01795774,0.04956024
-5.05152576,0.76701403,0.00000539,0.01754690,0.18665948,0.45885522,0.00000978,0.31048409,0.01911022,0.05184100
-5.04552276,0.80560592,0.00000710,0.01847029,0.19809343,0.48208696,0.00001275,0.32492609,0.02041082,0.05407864
-5.03951976,0.84479892,0.00000927,0.01937885,0.20978246,0.50591562,0.00001652,0.33926500,0.02184783,0.05623834
-5.03351676,0.88418466,0.00001203,0.02026931,0.22166924,0.53013418,0.00002128,0.35325659,0.02340991,0.05828889
-5.02751376,0.92340915,0.00001551,0.02113980,0.23370608,0.55457318,0.00002723,0.36667291,0.02508613,0.06020330
-5.02151076,0.96218036,0.00001984,0.02198988,0.24585590,0.57910585,0.00003463,0.37930549,0.02686593,0.06195941
-5.01550775,1.00027390,0.00002521,0.02282054,0.25809278,0.60365229,0.00004377,0.39096772,0.02873903,0.06354017
-5.00950475,1.03753693,0.00003182,0.02363408,0.27040201,0.62818253,0.00005498,0.40149650,0.03069528,0.06493389
-5.00350175,1.07389018,0.00003987,0.02443399,0.28277988,0.65271871,0.00006862,0.41075311,0.03272453,0.06613417
-4.99749875,1.10932833,0.00004961,0.02522474,0.29523300,0.67733622,0.00008512,0.41862351,0.03481641,0.06713979
-4.99149575,1.14391883,0.00006130,0.02601152,0.30777745,0.70216385,0.00010492,0.42501799,0.03696019,0.06795434
-4.98549275,1.17779946,0.00007524,0.02679999,0.32043757,0.72738315,0.00012853,0.42987034,0.03914465,0.06858576
-4.97948974,1.21117473,0.00009171,0.02759597,0.33324484,0.75322700,0.00015648,0.43313668,0.04135800,0.06904577
-4.97348674,1.24431158,0.00011102,0.02840520,0.34623656,0.77997737,0.00018932,0.43479416,0.04358787,0.06934924
-4.96748374,1.27753447,0.00013350,0.02923303,0.35945470,0.80796260,0.00022765,0.43483944,0.04582142,0.06951350
-4.96148074,1.31122017,0.00015945,0.03008426,0.37294492,0.83755393,0.00027206,0.43328733,0.04804551,0.06955766
-4.95547774,1.34579242,0.00018917,0.03096296,0.38675573,0.86916169,0.00032316,0.43016946,0.05024701,0.06950192
-4.94947474,1.38171654,0.00022296,0.03187243,0.40093806,0.90323078,0.00038154,0.42553323,0.05241316,0.06936706
-4.94347174,1.41949408,0.00026107,0.03281514,0.41554508,0.94023578,0.00044778,0.41944097,0.05453209,0.06917388
-4.93746873,1.45965745,0.00030373,0.03379288,0.43063228,0.98067533,0.00052240,0.41196926,0.05659333,0.06894281
-4.93146573,1.50276444,0.00035111,0.03480685,0.44625803,1.02506600,0.00060590,0.40320851,0.05858845,0.06869364
-4.92546273,1.54939242,0.00040334,0.03585799,0.46248420,1.07393527,0.00069868,0.39326264,0.06051160,0.06844538
-4.91945973,1.60013208,0.00046048,0.03694717,0.47937709,1.12781378,0.00080109,0.38224875,0.06236019,0.06821613
-4.91345673,1.65558039,0.00052254,0.03807564,0.49700845,1.18722654,0.00091337,0.37029674,0.06413533,0.06802319
-4.90745373,1.71633252,0.00058945,0.03924530,0.51545645,1.25268318,0.00103566,0.35754872,0.06584235,0.06788312
-4.90145073,1.78297265,0.00066108,0.04045909,0.53480657,1.32466711,0.00116798,0.34415812,0.06749104,0.06781193
-4.89544772,1.85606328,0.00073724,0.04172132,0.55515226,1.40362362,0.00131025,0.33028848,0.06909585,0.06782525
-4.88944472,1.93613319,0.00081768,0.04303792,0.57659522,1.48994697,0.00146227,0.31611170,0.07067584,0.06793850
-4.88344172,2.02366379,0.00090209,0.04441664,0.59924523,1.58396669,0.00162371,0.30180598,0.07225446,0.06816702
-4.87743872,2.11907427,0.00099015,0.04586709,0.62321935,1.68593321,0.00179416,0.28755321,0.07385909,0.06852617
-4.87143572,2.22270553,0.00108148,0.04740071,0.64864045,1.79600326,0.00197307,0.27353599,0.07552043,0.06903131
-4.86543272,2.33480342,0.00117571,0.04903054,0.67563498,1.91422531,0.00215982,0.25993440,0.07727162,0.06969765
-4.85942971,2.45550166,0.00127248,0.05077088,0.70432993,2.04052563,0.00235370,0.24692249,0.07914727,0.07054011
-4.85342671,2.58480506,0.00137141,0.05263681,0.73484885,2.17469554,0.00255393,0.23466476,0.08118223,0.07157291
-4.84742371,2.72257372,0.00147217,0.05464347,0.76730713,2.31638028,0.00275966,0.22331263,0.08341036,0.07280911
-4.84142071,2.86850883,0.00157447,0.05680534,0.80180641,2.46507030,0.00297000,0.21300120,0.08586314,0.07426012
-4.83541771,3.02214093,0.00167805,0.05913528,0.83842836,2.62009547,0.00318402,0.20384627,0.08856829,0.07593499
-4.82941471,3.18282127,0.00178269,0.06164367,0.87722785,2.78062276,0.00340074,0.19594185,0.09154842,0.07783976
-4.82341171,3.34971702,0.00188822,0.06433731,0.91822585,2.94565801,0.00361916,0.18935819,0.09481973,0.07997673
-4.81740870,3.52181083,0.00199448,0.06721853,0.96140223,3.11405193,0.00383824,0.18414045,0.09839089,0.08234372
-4.81140570,3.69790542,0.00210134,0.07028425,1.00668877,3.28451087,0.00405689,0.18030800,0.10226202,0.08493350
-4.80540270,3.87663332,0.00220868,0.07352525,1.05396280,3.45561215,0.00427400,0.17785436,0.10642403,0.08773318
-4.79939970,4.05647208,0.00231635,0.07692553,1.10304176,3.62582404,0.00448840,0.17674783,0.11085815,0.09072388
-4.79339670,4.23576485,0.00242416,0.08046201,1.15367915,3.79352993,0.00469888,0.17693275,0.11553583,0.09388047
-4.78739370,4.41274609,0.00253186,0.08410445,1.20556212,3.95705631,0.00490418,0.17833118,0.12041897,0.09717168
-4.78139070,4.58557189,0.00263913,0.08781570,1.25831116,4.11470377,0.00510300,0.18084522,0.12546060,0.10056034
-4.77538769,4.75235435,0.00274552,0.09155230,1.31148214,4.26478018,0.00529399,0.18435961,0.13060591,0.10400399
-4.76938469,4.91119908,0.00285050,0.09526540,1.36457083,4.40563513,0.00547578,0.18874465,0.13579367,0.10745574
-4.76338169,5.06024478,0.00295338,0.09890206,1.41702009,4.53569451,0.00564703,0.19385938,0.14095803,0.11086542
-4.75737869,5.19770392,0.00305336,0.10240682,1.46822964,4.65349414,0.00580641,0.19955480,0.14603068,0.11418096
-4.75137569,5.32190313,0.00314952,0.10572353,1.51756829,4.75771149,0.00595269,0.20567720,0.15094324,0.11735006
-4.74537269,5.43132229,0.00324082,0.10879741,1.56438837,4.84719432,0.00608474,0.21207140,0.15562995,0.12032194
-4.73936968,5.52463095,0.00332611,0.11157716,1.60804185,4.92098564,0.00620165,0.21858394,0.16003034,0.12304924
-4.73336668,5.60072110,0.00340420,0.11401714,1.64789783,4.97834402,0.00630273,0.22506609,0.16409205,0.12548990
-4.72736368,5.65873532,0.00347385,0.11607947,1.68336052,5.01875898,0.00638761,0.23137660,0.16777348,0.12760902
-4.72136068,5.69808928,0.00353384,0.11773586,1.71388726,5.04196105,0.00645627,0.23738427,0.17104624,0.12938050
-4.71535768,5.71848825,0.00358299,0.11896929,1.73900572,5.04792640,0.00650911,0.24297019,0.17389728,0.13078847
-4.70935468,5.71993689,0.00362020,0.11977519,1.75832966,5.03687626,0.00654698,0.24802971,0.17633052,0.13182841
-4.70335168,5.70274215,0.00364452,0.12016221,1.77157247,5.00927118,0.00657124,0.25247395,0.17836798,0.13250778
-4.69734867,5.66750929,0.00365516,0.12015254,1.77855798,4.96580074,0.00658370,0.25623112,0.18005017,0.13284630
-4.69134567,5.61513097,0.00365155,0.11978152,1.77922801,4.90736899,0.00658671,0.25924736,0.18143584,0.13287566
-4.68534267,5.54676980,0.00363335,0.11909687,1.77364620,4.83507632,0.00658303,0.26148718,0.18260088,0.13263874
-4.67933967,5.46383468,0.00360048,0.11815726,1.76199807,4.75019808,0.00657585,0.26293357,0.18363645,0.13218835
-4.67333667,5.36795152,0.00355315,0.11703038,1.74458704,4.65416066,0.00656868,0.26358772,0.18464637,0.13158546
-4.66733367,5.26092899,0.00349182,0.11579062,1.72182666,4.54851538,0.00656527,0.26346824,0.18574375,0.13089703
-4.66133067,5.14472000,0.00341724,0.11451642,1.69422926,4.43491065,0.00656947,0.26261014,0.18704701,0.13019357
-4.65532766,5.02137978,0.00333040,0.11328729,1.66239138,4.31506283,0.00658514,0.26106338,0.18867539,0.12954635
-4.64932466,4.89302153,0.00323252,0.11218086,1.62697656,4.19072612,0.00661598,0.25889108,0.19074418,0.12902466
-4.64332166,4.76177056,0.00312501,0.11126983,1.58869616,4.06366192,0.00666541,0.25616746,0.19335970,0.12869288
