energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.58579290,5.58083911,0.00577290,2.10647665,0.06449712,1.00277664,2.49196425,1.40266192
-5.57978989,5.69368229,0.00576785,2.15211646,0.06667029,1.02152004,2.50616693,1.44397687
-5.57378689,5.79532044,0.00573970,2.19565827,0.06864707,1.03581703,2.51571360,1.48413856
-5.56778389,5.88481801,0.00568811,2.23681758,0.07039620,1.04541635,2.52057030,1.52291404
-5.56178089,5.96138408,0.00561306,2.27532722,0.07188908,1.05013934,2.52074245,1.56008548
-5.55577789,6.02439967,0.00551490,2.31094644,0.07310068,1.04988649,2.51628260,1.59545456
-5.54977489,6.07343941,0.00539430,2.34346835,0.07401040,1.04464201,2.50729682,1.62884546
-5.54377189,6.10828615,0.00525230,2.37272542,0.07460269,1.03447622,2.49394908,1.66010620
-5.53776888,6.12893715,0.00509027,2.39859239,0.07486767,1.01954535,2.47646322,1.68910834
-5.53176588,6.13560158,0.00490988,2.42098657,0.07480139,1.00008892,2.45512190,1.71574500
-5.52576288,6.12868908,0.00471311,2.43986546,0.07440600,0.97642443,2.43026254,1.73992734
-5.51975988,6.10879014,0.00450218,2.45522206,0.07368966,0.94893966,2.40227023,1.76157999
-5.51375688,6.07664954,0.00427952,2.46707814,0.07266628,0.91808286,2.37156800,1.78063576
-5.50775388,6.03313429,0.00404771,2.47547629,0.07135501,0.88435105,2.33860497,1.79703020
-5.50175088,5.97919842,0.00380945,2.48047133,0.06977963,0.84827716,2.30384308,1.81069647
-5.49574787,5.91584656,0.00356748,2.48212199,0.06796781,0.81041623,2.26774333,1.82156125
-5.48974487,5.84409876,0.00332453,2.48048343,0.06595022,0.77133163,2.23075238,1.82954193
-5.48374187,5.76495866,0.00308326,2.47560148,0.06375967,0.73158160,2.19329049,1.83454560
-5.47773887,5.67938686,0.00284621,2.46750910,0.06143021,0.69170672,2.15574164,1.83647001
-5.47173587,5.58828102,0.00261576,2.45622536,0.05899623,0.65221900,2.11844657,1.83520665
-5.46573287,5.49246362,0.00239407,2.44175721,0.05649175,0.61359268,2.08169911,1.83064575
-5.45972986,5.39267782,0.00218305,2.42410406,0.05394964,0.57625725,2.04574637,1.82268306
-5.45372686,5.28959128,0.00198438,2.40326478,0.05140113,0.54059278,2.01079254,1.81122814
-5.44772386,5.18380738,0.00179943,2.37924692,0.04887535,0.50692752,1.97700620,1.79621342
-5.44172086,5.07588249,0.00162929,2.35207749,0.04639904,0.47553770,1.94453078,1.77760387
-5.43571786,4.96634807,0.00147477,2.32181463,0.04399641,0.44664931,1.91349724,1.75540636
-5.42971486,4.85573565,0.00133641,2.28855957,0.04168911,0.42044144,1.88403848,1.72967856
-5.42371186,4.74460294,0.00121452,2.25246809,0.03949631,0.39705090,1.85630421,1.70053646
-5.41770885,4.63355906,0.00110915,2.21376075,0.03743485,0.37657754,1.83047549,1.66816056
-5.41170585,4.52328730,0.00102017,2.17273150,0.03551947,0.35908986,1.80677797,1.63279999
-5.40570285,4.41456366,0.00094727,2.12975386,0.03376303,0.34463044,1.78549278,1.59477467
-5.39969985,4.30826991,0.00089000,2.08528455,0.03217676,0.33322085,1.76696449,1.55447520
-5.39369685,4.20540025,0.00084777,2.03986410,0.03077048,0.32486555,1.75160534,1.51236062
-5.38769385,4.10706095,0.00081994,1.99411446,0.02955274,0.31955475,1.73989549,1.46895400
-5.38169085,4.01446258,0.00080574,1.94873348,0.02853092,0.31726592,1.73237895,1.42483610
-5.37568784,3.92890519,0.00080440,1.90448631,0.02771128,0.31796397,1.72965535,1.38063719
-5.36968484,3.85175662,0.00081506,1.86219408,0.02709884,0.32160029,1.73236768,1.33702733
-5.36368184,3.78442487,0.00083684,1.82271990,0.02669732,0.32811059,1.74118654,1.29470533
-5.35767884,3.72832536,0.00086884,1.78695266,0.02650889,0.33741211,1.75679146,1.25438655
-5.35167584,3.68484444,0.00091010,1.75578891,0.02653395,0.34940026,1.77985005,1.21678986
-5.34567284,3.65530027,0.00095963,1.73011334,0.02677085,0.36394528,1.81099591,1.18262387
-5.33966983,3.64090279,0.00101642,1.71077826,0.02721562,0.38088915,1.85080612,1.15257275
-5.33366683,3.64271388,0.00107939,1.69858258,0.02786174,0.40004330,1.89977930,1.12728185
-5.32766383,3.66160963,0.00114742,1.69425093,0.02869994,0.42118728,1.95831501,1.10734331
-5.32166083,3.69824562,0.00121936,1.69841325,0.02971804,0.44406881,2.02669544,1.09328196
-5.31565783,3.75302697,0.00129401,1.71158564,0.03090103,0.46840540,2.10506989,1.08554181
-5.30965483,3.82608386,0.00137012,1.73415288,0.03223105,0.49388754,2.19344265,1.08447349
-5.30365183,3.91725368,0.00144645,1.76635313,0.03368767,0.52018349,2.29166454,1.09032287
-5.29764882,4.02607038,0.00152173,1.80826545,0.03524823,0.54694562,2.39942830,1.10322140
-5.29164582,4.15176140,0.00159473,1.85980037,0.03688822,0.57381790,2.51626782,1.12317838
-5.28564282,4.29325228,0.00166425,1.92069410,0.03858186,0.60044437,2.64156092,1.15007567
-5.27963982,4.44917877,0.00172918,1.99050645,0.04030273,0.62647804,2.77453543,1.18366504
-5.27363682,4.61790608,0.00178852,2.06862280,0.04202437,0.65158992,2.91427804,1.22356845
-5.26763382,4.79755442,0.00184142,2.15426007,0.04372098,0.67547752,3.05974547,1.26928153
-5.26163082,4.98603014,0.00188719,2.24647672,0.04536806,0.69787258,3.20977742,1.32018026
-5.25562781,5.18106132,0.00192537,2.34418647,0.04694302,0.71854740,3.36311081,1.37553084
-5.24962481,5.38023680,0.00195573,2.44617567,0.04842567,0.73731963,3.51839486,1.43450261
-5.24362181,5.58104741,0.00197831,2.55112364,0.04979862,0.75405512,3.67420673,1.49618374
-5.23761881,5.78092839,0.00199343,2.65762579,0.05104760,0.76866884,3.82906741,1.55959932
-5.23161581,5.97730196,0.00200169,2.76421867,0.05216158,0.78112378,3.98145799,1.62373130
-5.22561281,6.16761897,0.00200401,2.86940658,0.05313278,0.79142801,4.12983603,1.68753972
-5.21960980,6.34939899,0.00200158,2.97168894,0.05395657,0.79963005,4.27265243,1.74998459
-5.21360680,6.52026808,0.00199590,3.06958777,0.05463127,0.80581299,4.40836878,1.81004768
-5.20760380,6.67799366,0.00198870,3.16167467,0.05515777,0.81008765,4.53547541,1.86675359
-5.20160080,6.82051613,0.00198197,3.24659660,0.05553922,0.81258521,4.65251032,1.91918939
-5.19559780,6.94597682,0.00197791,3.32309986,0.05578056,0.81344979,4.75807884,1.96652219
-5.18959480,7.05274207,0.00197887,3.39005175,0.05588806,0.81283132,4.85087419,2.00801430
-5.18359180,7.13942310,0.00198732,3.44645943,0.05586897,0.81087907,4.92969840,2.04303530
-5.17758879,7.20489157,0.00200582,3.49148540,0.05573104,0.80773606,4.99348333,2.07107098
-5.17158579,7.24829061,0.00203691,3.52445963,0.05548223,0.80353458,5.04131122,2.09172880
-5.16558279,7.26904110,0.00208313,3.54488767,0.05513039,0.79839286,5.07243388,2.10474008
-5.15957979,7.26684319,0.00214686,3.55245501,0.05468304,0.79241291,5.08628993,2.10995876
-5.15357679,7.24167283,0.00223034,3.54702741,0.05414721,0.78567944,5.08251909,2.10735728
-5.14757379,7.19377356,0.00233553,3.52864745,0.05352934,0.77825963,5.06097273,2.09701966
-5.14157079,7.12364343,0.00246409,3.49752746,0.05283523,0.77020372,5.02172008,2.07913241
-5.13556778,7.03201759,0.00261727,3.45403907,0.05206999,0.76154607,4.96504946,2.05397361
-5.12956478,6.91984676,0.00279585,3.39869999,0.05123808,0.75230663,4.89146419,2.02190080
-5.12356178,6.78827241,0.00300009,3.33215831,0.05034337,0.74249249,4.80167322,1.98333818
-5.11755878,6.63859928,0.00322965,3.25517500,0.04938912,0.73209961,4.69657666,1.93876357
-5.11155578,6.47226613,0.00348354,3.16860518,0.04837809,0.72111447,4.57724664,1.88869566
-5.10555278,6.29081591,0.00376008,3.07337885,0.04731259,0.70951568,4.44490428,1.83368199
-5.09954977,6.09586608,0.00405689,2.97048152,0.04619451,0.69727564,4.30089376,1.77428789
-5.09354677,5.88908040,0.00437088,2.86093554,0.04502542,0.68436217,4.14665442,1.71108667
-5.08754377,5.67214287,0.00469828,2.74578242,0.04380664,0.67074035,3.98369223,1.64465125
-5.08154077,5.44673478,0.00503464,2.62606677,0.04253934,0.65637450,3.81355153,1.57554726
-5.07553777,5.21451529,0.00537497,2.50282194,0.04122463,0.64123043,3.63778829,1.50432751
-5.06953477,4.97710598,0.00571377,2.37705779,0.03986369,0.62527797,3.45794563,1.43152785
-5.06353177,4.73607940,0.00604520,2.24975052,0.03845789,0.60849376,3.27553250,1.35766422
-5.05752876,4.49295143,0.00636317,2.12183463,0.03700898,0.59086431,3.09200566,1.28323065
-5.05152576,4.24917705,0.00666153,1.99419680,0.03551915,0.57238907,2.90875560,1.20869796
-5.04552276,4.00614893,0.00693425,1.86767153,0.03399126,0.55308350,2.72709598,1.13451311
-5.03951976,3.76519798,0.00717556,1.74303833,0.03242890,0.53298196,2.54825666,1.06109869
-5.03351676,3.52759524,0.00738017,1.62102002,0.03083650,0.51214009,2.37337972,0.98885261
-5.02751376,3.29455405,0.00754339,1.50228192,0.02921942,0.49063668,2.20351795,0.91814766
-5.02151076,3.06723180,0.00766135,1.38743166,0.02758391,0.46857472,2.03963528,0.84933095
-5.01550775,2.84673067,0.00773103,1.27701921,0.02593714,0.44608153,1.88260830,0.78272307
-5.00950475,2.63409675,0.00775049,1.17153706,0.02428709,0.42330792,1.73322842,0.71861699
-5.00350175,2.43031719,0.00771882,1.07142026,0.02264242,0.40042630,1.59220392,0.65727676
-4.99749875,2.23631537,0.00763625,0.97704629,0.02101230,0.37762774,1.46016151,0.59893600
-4.99149575,2.05294403,0.00750410,0.88873465,0.01940619,0.35511813,1.33764704,0.54379640
-4.98549275,1.88097663,0.00732476,0.80674627,0.01783363,0.33311355,1.22512496,0.49202621
-4.97948974,1.72109743,0.00710158,0.73128270,0.01630395,0.31183494,1.12297671,0.44375890
-4.97348674,1.57389061,0.00683881,0.66248516,0.01482606,0.29150244,1.03149776,0.39909218
-4.96748374,1.43982910,0.00654139,0.60043376,0.01340819,0.27232947,0.95089369,0.35808726
-4.96148074,1.31926380,0.00621481,0.54514669,0.01205768,0.25451690,0.88127544,0.32076879
-4.95547774,1.21241359,0.00586499,0.49657982,0.01078083,0.23824749,0.82265408,0.28712510
-4.94947474,1.11935693,0.00549801,0.45462672,0.00958273,0.22368078,0.77493558,0.25710918
-4.94347174,1.04002537,0.00511999,0.41911917,0.00846720,0.21094868,0.73791593,0.23064012
-4.93746873,0.97419959,0.00473692,0.38982841,0.00743675,0.20015188,0.71127720,0.20760508
-4.93146573,0.92150817,0.00435447,0.36646713,0.00649261,0.19135715,0.69458503,0.18786184
-4.92546273,0.88142953,0.00397789,0.34869235,0.00563481,0.18459574,0.68728798,0.17124167
-4.91945973,0.85329712,0.00361190,0.33610923,0.00486227,0.17986273,0.68871919,0.15755265
-4.91345673,0.83630800,0.00326060,0.32827587,0.00417295,0.17711754,0.69810087,0.14658324
-4.90745373,0.82953482,0.00292742,0.32470916,0.00356405,0.17628543,0.71455176,0.13810608
-4.90145073,0.83194109,0.00261510,0.32489152,0.00303219,0.17726003,0.73709787,0.13188193
-4.89544772,0.84239957,0.00232570,0.32827878,0.00257360,0.17990669,0.76468651,0.12766367
-4.88944472,0.85971341,0.00206062,0.33430872,0.00218438,0.18406682,0.79620356,0.12520034
-4.88344172,0.88263975,0.00182063,0.34241054,0.00186067,0.18956275,0.83049369,0.12424106
-4.87743872,0.90991508,0.00160597,0.35201473,0.00159885,0.19620326,0.86638311,0.12453892
-4.87143572,0.94028198,0.00141639,0.36256334,0.00139572,0.20378950,0.90270430,0.12585466
-4.86543272,0.97251620,0.00125128,0.37352031,0.00124867,0.21212115,0.93832185,0.12796009
-4.85942971,1.00545360,0.00110968,0.38438143,0.00115580,0.22100266,0.97215863,0.13064136
-4.85342671,1.03801584,0.00099046,0.39468385,0.00111603,0.23024940,1.00322135,0.13370173
-4.84742371,1.06923416,0.00089231,0.40401454,0.00112916,0.23969346,1.03062437,0.13696411
-4.84142071,1.09827021,0.00081390,0.41201750,0.00119596,0.24918905,1.05361086,0.14027309
-4.83541771,1.12443334,0.00075388,0.41839950,0.00131812,0.25861719,1.07157037,0.14349649
-4.82941471,1.14719352,0.00071099,0.42293389,0.00149826,0.26788959,1.08405201,0.14652647
-4.82341171,1.16618944,0.00068408,0.42546255,0.00173986,0.27695160,1.09077261,0.14927998
-4.81740870,1.18123146,0.00067215,0.42589569,0.00204717,0.28578397,1.09161949,0.15169878
-4.81140570,1.19229919,0.00067436,0.42420966,0.00242506,0.29440358,1.08664763,0.15374880
-4.80540270,1.19953389,0.00069008,0.42044281,0.00287887,0.30286279,1.07607153,0.15541906
-4.79939970,1.20322586,0.00071886,0.41468953,0.00341418,0.31124763,1.06025192,0.15672001
-4.79339670,1.20379752,0.00076043,0.40709294,0.00403659,0.31967475,1.03967820,0.15768146
-4.78739370,1.20178272,0.00081469,0.39783639,0.00475143,0.32828719,1.01494717,0.15835018
-4.78139070,1.19780314,0.00088165,0.38713430,0.00556351,0.33724920,0.98673932,0.15878707
-4.77538769,1.19254292,0.00096145,0.37522275,0.00647674,0.34674005,0.95579357,0.15906432
-4.76938469,1.18672227,0.00105429,0.36235013,0.00749391,0.35694731,0.92288168,0.15926224
-4.76338169,1.18107134,0.00116039,0.34876854,0.00861629,0.36805956,0.88878338,0.15946629
-4.75737869,1.17630519,0.00127993,0.33472590,0.00984340,0.38025892,0.85426322,0.15976399
-4.75137569,1.17310077,0.00141304,0.32045948,0.01117270,0.39371370,0.82005005,0.16024220
-4.74537269,1.17207677,0.00155972,0.30619067,0.01259937,0.40857130,0.78681976,0.16098447
-4.73936968,1.17377696,0.00171981,0.29212142,0.01411618,0.42495175,0.75518178,0.16206883
-4.73336668,1.17865743,0.00189294,0.27843220,0.01571332,0.44294221,0.72566954,0.16356593
-4.72736368,1.18707810,0.00207851,0.26528147,0.01737843,0.46259242,0.69873513,0.16553754
-4.72136068,1.19929866,0.00227564,0.25280656,0.01909661,0.48391166,0.67474772,0.16803564
-4.71535768,1.21547877,0.00248316,0.24112573,0.02085058,0.50686711,0.65399573,0.17110182
-4.70935468,1.23568252,0.00269959,0.23034122,0.02262094,0.53138383,0.63669206,0.17476733
-4.70335168,1.25988667,0.00292317,0.22054289,0.02438644,0.55734650,0.62298201,0.17905344
-4.69734867,1.28799230,0.00315181,0.21181237,0.02612444,0.58460277,0.61295314,0.18397237
-4.69134567,1.31983925,0.00338316,0.20422729,0.02781135,0.61296826,0.60664653,0.18952859
-4.68534267,1.35522279,0.00361463,0.19786532,0.02942314,0.64223293,0.60406869,0.19572049
-4.67933967,1.39391167,0.00384344,0.19280790,0.03093597,0.67216883,0.60520360,0.20254229
-4.67333667,1.43566682,0.00406666,0.18914334,0.03232673,0.70253860,0.61002423,0.20998624
-4.66733367,1.48025980,0.00428127,0.18696907,0.03357365,0.73310462,0.61850294,0.21804484
-4.66133067,1.52749014,0.00448426,0.18639310,0.03465687,0.76363835,0.63062039,0.22671308
-4.65532766,1.57720061,0.00467266,0.18753427,0.03555893,0.79392922,0.64637243,0.23599044
-4.64932466,1.62928954,0.00484368,0.19052151,0.03626531,0.82379282,0.66577471,0.24588266
-4.64332166,1.68371936,0.00499473,0.19549182,0.03676472,0.85307783,0.68886454,0.25640299
-4.63731866,1.74052053,0.00512352,0.20258710,0.03704948,0.88167114,0.71570002,0.26757275
-4.63131566,1.79979035,0.00522811,0.21194979,0.03711566,0.90950097,0.74635609,0.27942125
-4.62531266,1.86168607,0.00530701,0.22371739,0.03696318,0.93653753,0.78091767,0.29198476
-4.61930965,1.92641226,0.00535918,0.23801590,0.03659578,0.96279105,0.81946984,0.30530454
-4.61330665,1.99420242,0.00538409,0.25495246,0.03602089,0.98830720,0.86208546,0.31942388
-4.60730365,2.06529531,0.00538172,0.27460728,0.03524938,1.01315995,0.90881048,0.33438426
-4.60130065,2.13990682,0.00535257,0.29702516,0.03429528,1.03744205,0.95964753,0.35022064
-4.59529765,2.21819837,0.00529767,0.32220693,0.03317532,1.06125363,1.01453865,0.36695604
-4.58929465,2.30024343,0.00521847,0.35010121,0.03190848,1.08468945,1.07334770,0.38459573
-4.58329165,2.38599391,0.00511687,0.38059684,0.03051549,1.10782550,1.13584376,0.40312130
-4.57728864,2.47524818,0.00499513,0.41351647,0.02901828,1.13070559,1.20168630,0.42248486
-4.57128564,2.56762300,0.00485577,0.44861185,0.02743946,1.15332900,1.27041334,0.44260390
-4.56528264,2.66253127,0.00470154,0.48556105,0.02580171,1.17563976,1.34143352,0.46335706
-4.55927964,2.75916750,0.00453526,0.52396823,0.02412735,1.19751848,1.41402313,0.48458124
-4.55327664,2.85650274,0.00435984,0.56336617,0.02243780,1.21877731,1.48732872,0.50607042
-4.54727364,2.95328999,0.00417807,0.60322175,0.02075320,1.23915868,1.56037590,0.52757635
-4.54127064,3.04808101,0.00399267,0.64294452,0.01909205,1.25833795,1.63208446,0.54881134
-4.53526763,3.13925444,0.00380611,0.68189829,0.01747090,1.27593016,1.70128976,0.56945322
-4.52926463,3.22505484,0.00362063,0.71941543,0.01590416,1.29150073,1.76676984,0.58915235
-4.52326163,3.30364134,0.00343816,0.75481361,0.01440397,1.30457973,1.82727740,0.60754059
-4.51725863,3.37314404,0.00326031,0.78741429,0.01298014,1.31467900,1.88157558,0.62424184
-4.51125563,3.43172598,0.00308836,0.81656239,0.01164015,1.32131142,1.92847594,0.63888371
-4.50525263,3.47764773,0.00292323,0.84164624,0.01038922,1.32401131,1.96687711,0.65110991
-4.49924962,3.50933157,0.00276553,0.86211707,0.00923049,1.32235494,1.99580225,0.66059277
-4.49324662,3.52542232,0.00261557,0.87750708,0.00816513,1.31598012,2.01443361,0.66704519
-4.48724362,3.52484164,0.00247338,0.88744524,0.00719258,1.30460372,2.02214254,0.67023162
-4.48124062,3.50683320,0.00233879,0.89167020,0.00631083,1.28803642,2.01851330,0.66997740
-4.47523762,3.47099645,0.00221145,0.89003949,0.00551658,1.26619374,2.00335974,0.66617604
-4.46923462,3.41730733,0.00209085,0.88253474,0.00480556,1.23910298,1.97673380,0.65879409
-4.46323162,3.34612503,0.00197644,0.86926250,0.00417276,1.20690567,1.93892555,0.64787339
-4.45722861,3.25818451,0.00186760,0.85045076,0.00361265,1.16985557,1.89045479,0.63353064
-4.45122561,3.15457542,0.00176370,0.82644125,0.00311942,1.12831234,1.83205456,0.61595424
-4.44522261,3.03670855,0.00166417,0.79767791,0.00268712,1.08273135,1.76464763,0.59539873
-4.43921961,2.90627173,0.00156847,0.76469214,0.00230987,1.03365036,1.68931689,0.57217706
-4.43321661,2.76517748,0.00147616,0.72808549,0.00198198,0.98167355,1.60727133,0.54665118
-4.42721361,2.61550503,0.00138686,0.68851061,0.00169805,0.92745412,1.51980907,0.51922127
-4.42121061,2.45943949,0.00130031,0.64665135,0.00145304,0.87167597,1.42827924,0.49031440
-4.41520760,2.29921106,0.00121634,0.60320288,0.00124234,0.81503564,1.33404425,0.46037292
-4.40920460,2.13703668,0.00113490,0.55885263,0.00106181,0.75822509,1.23844407,0.42984314
-4.40320160,1.97506669,0.00105599,0.51426284,0.00090776,0.70191611,1.14276385,0.39916488
-4.39719860,1.81533815,0.00097972,0.47005533,0.00077701,0.64674680,1.04820595,0.36876208
-4.39119560,1.65973638,0.00090627,0.42679892,0.00066683,0.59331061,0.95586713,0.33903493
-4.38519260,1.50996551,0.00083588,0.38499996,0.00057493,0.54214800,0.86672147,0.31035355
-4.37918959,1.36752837,0.00076886,0.34509590,0.00049946,0.49374093,0.78160909,0.28305350
-4.37318659,1.23371561,0.00070555,0.30745207,0.00043901,0.44850982,0.70123053,0.25743284
-4.36718359,1.10960339,0.00064636,0.27236147,0.00039250,0.40681306,0.62614656,0.23375095
-4.36118059,0.99605870,0.00059175,0.24004720,0.00035926,0.36894836,0.55678263,0.21222865
-4.35517759,0.89375097,0.00054220,0.21066722,0.00033895,0.33515590,0.49343730,0.19304959
-4.34917459,0.80316863,0.00049830,0.18432098,0.00033156,0.30562252,0.43629384,0.17636249
-4.34317159,0.72463910,0.00046067,0.16105735,0.00033737,0.28048670,0.38543409,0.16228404
-4.33716858,0.65835056,0.00043004,0.14088342,0.00035698,0.25984379,0.34085363,0.15090211
-4.33116558,0.60437426,0.00040723,0.12377360,0.00039123,0.24375121,0.30247751,0.14227904
-4.32516258,0.56268603,0.00039320,0.10967861,0.00044123,0.23223315,0.27017581,0.13645470
-4.31915958,0.53318588,0.00038903,0.09853382,0.00050829,0.22528468,0.24377831,0.13344920
-4.31315658,0.51571486,0.00039599,0.09026676,0.00059390,0.22287503,0.22308777,0.13326503
-4.30715358,0.51006873,0.00041554,0.08480336,0.00069972,0.22494999,0.20789154,0.13588865
