energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-5.85592796,2.49969836,0.01244251,0.02242211,0.50237294,0.24095101,1.03824770,0.67645488,0.00433067,1.71252263
-5.84992496,2.56202362,0.01165557,0.02366505,0.49858980,0.25065714,1.05527791,0.70055717,0.00471254,1.75364338
-5.84392196,2.62743904,0.01090412,0.02494015,0.49472968,0.26028549,1.07208796,0.72801991,0.00513467,1.79627049
-5.83791896,2.69632688,0.01019515,0.02624305,0.49095844,0.26982364,1.08877663,0.75906632,0.00559606,1.84063453
-5.83191596,2.76899745,0.00953469,0.02756822,0.48742487,0.27925889,1.10541516,0.79388513,0.00609508,1.88691876
-5.82591296,2.84566987,0.00892777,0.02890897,0.48425632,0.28857705,1.12204198,0.83262250,0.00662936,1.93524703
-5.81990995,2.92645460,0.00837828,0.03025743,0.48155500,0.29776115,1.13865867,0.87537388,0.00719576,1.98567310
-5.81390695,3.01133821,0.00788899,0.03160453,0.47939531,0.30679015,1.15522744,0.92217632,0.00779035,2.03817161
-5.80790395,3.10017095,0.00746144,0.03294012,0.47782206,0.31563779,1.17167009,0.97300127,0.00840832,2.09263100
-5.80190095,3.19265755,0.00709603,0.03425301,0.47684968,0.32427168,1.18786844,1.02774811,0.00904407,2.14884883
-5.79589795,3.28835162,0.00679201,0.03553120,0.47646242,0.33265251,1.20366626,1.08623874,0.00969116,2.20652932
-5.78989495,3.38665392,0.00654755,0.03676199,0.47661534,0.34073365,1.21887254,1.14821339,0.01034240,2.26528354
-5.78389195,3.48681458,0.00635980,0.03793222,0.47723621,0.34846098,1.23326590,1.21332782,0.01098994,2.32463207
-5.77788894,3.58793942,0.00622500,0.03902852,0.47822816,0.35577321,1.24660000,1.28115234,0.01162536,2.38401020
-5.77188594,3.68900028,0.00613858,0.04003755,0.47947281,0.36260238,1.25860972,1.35117250,0.01223984,2.44277551
-5.76588294,3.78884917,0.00609529,0.04094629,0.48083403,0.36887488,1.26901792,1.42279199,0.01282434,2.50021777
-5.75987994,3.88623618,0.00608931,0.04174226,0.48216201,0.37451267,1.27754242,1.49533754,0.01336974,2.55557081
-5.75387694,3.97983065,0.00611435,0.04241386,0.48329760,0.37943492,1.28390325,1.56806615,0.01386713,2.60802635
-5.74787394,4.06824531,0.00616387,0.04295055,0.48407676,0.38355978,1.28782965,1.64017442,0.01430796,2.65674929
-5.74187094,4.15006289,0.00623114,0.04334313,0.48433506,0.38680643,1.28906695,1.71081015,0.01468431,2.70089431
-5.73586793,4.22386474,0.00630939,0.04358394,0.48391208,0.38909723,1.28738297,1.77908593,0.01498907,2.73962336
-5.72986493,4.28826066,0.00639199,0.04366703,0.48265564,0.39035992,1.28257397,1.84409446,0.01521620,2.77212375
-5.72386193,4.34191950,0.00647252,0.04358830,0.48042578,0.39052985,1.27446996,1.90492551,0.01536085,2.79762632
-5.71785893,4.38359961,0.00654494,0.04334564,0.47709832,0.38955208,1.26293931,1.96068387,0.01541954,2.81542345
-5.71185593,4.41217856,0.00660369,0.04293898,0.47256813,0.38738335,1.24789270,2.01050810,0.01539029,2.82488635
-5.70585293,4.42668112,0.00664381,0.04237032,0.46675179,0.38399385,1.22928615,2.05358938,0.01527267,2.82548125
-5.69984992,4.42630502,0.00666102,0.04164375,0.45958984,0.37936868,1.20712340,2.08919003,0.01506786,2.81678400
-5.69384692,4.41044346,0.00665180,0.04076538,0.45104833,0.37350901,1.18145725,2.11666114,0.01477857,2.79849279
-5.68784392,4.37870380,0.00661345,0.03974329,0.44111987,0.36643282,1.15239011,2.13545870,0.01440906,2.77043841
-5.68184092,4.33092183,0.00654415,0.03858739,0.42982395,0.35817533,1.12007363,2.14515776,0.01396497,2.73259187
-5.67583792,4.26717109,0.00644294,0.03730930,0.41720668,0.34878894,1.08470740,2.14546405,0.01345318,2.68506900
-5.66983492,4.18776678,0.00630977,0.03592216,0.40333984,0.33834275,1.04653667,2.13622282,0.01288163,2.62813184
-5.66383192,4.09326428,0.00614541,0.03444046,0.38831934,0.32692172,1.00584931,2.11742438,0.01225910,2.56218677
-5.65782891,3.98445196,0.00595143,0.03287979,0.37226310,0.31462542,0.96297171,2.08920624,0.01159499,2.48777927
-5.65182591,3.86233866,0.00573014,0.03125663,0.35530836,0.30156644,0.91826410,2.05185183,0.01089904,2.40558554
-5.64582291,3.72813608,0.00548448,0.02958813,0.33760866,0.28786846,0.87211502,2.00578558,0.01018112,2.31640101
-5.63981991,3.58323656,0.00521792,0.02789182,0.31933031,0.27366418,0.82493524,1.95156474,0.00945095,2.22112623
-5.63381691,3.42918692,0.00493438,0.02618536,0.30064877,0.25909296,0.77715132,1.88986808,0.00871791,2.12075045
-5.62781391,3.26765917,0.00463806,0.02448637,0.28174481,0.24429844,0.72919876,1.82148181,0.00799081,2.01633332
-5.62181091,3.10041885,0.00433334,0.02281210,0.26280067,0.22942606,0.68151517,1.74728319,0.00727774,1.90898540
-5.61580790,2.92929202,0.00402470,0.02117929,0.24399638,0.21462069,0.63453342,1.66822229,0.00658591,1.79984777
-5.60980490,2.75613167,0.00371657,0.01960390,0.22550619,0.20002423,0.58867502,1.58530251,0.00592154,1.69007157
-5.60380190,2.58278459,0.00341323,0.01810100,0.20749548,0.18577347,0.54434396,1.49956028,0.00528982,1.58079781
-5.59779890,2.41105939,0.00311877,0.01668451,0.19011788,0.17199805,0.50192094,1.41204469,0.00469486,1.47313804
-5.59179590,2.24269635,0.00283699,0.01536716,0.17351301,0.15881870,0.46175831,1.32379744,0.00413971,1.36815624
-5.58579290,2.07933989,0.00257137,0.01416028,0.15780463,0.14634565,0.42417564,1.23583360,0.00362638,1.26685230
-5.57978989,1.92251391,0.00232503,0.01307374,0.14309934,0.13467733,0.38945596,1.14912375,0.00315592,1.17014743
-5.57378689,1.77360043,0.00210074,0.01211583,0.12948575,0.12389930,0.35784277,1.06457773,0.00272849,1.07887150
-5.56778389,1.63382172,0.00190086,0.01129320,0.11703419,0.11408341,0.32953770,0.98303041,0.00234347,0.99375264
-5.56178089,1.50422601,0.00172746,0.01061078,0.10579679,0.10528718,0.30469877,0.90522962,0.00199959,0.91540885
-5.55577789,1.38567667,0.00158221,0.01007173,0.09580791,0.09755337,0.28343921,0.83182642,0.00169501,0.84434187
-5.54977489,1.27884488,0.00146653,0.00967739,0.08708497,0.09090972,0.26582683,0.76336776,0.00142747,0.78093302
-5.54377189,1.18420551,0.00138152,0.00942721,0.07962936,0.08536889,0.25188376,0.70029163,0.00119441,0.72544094
-5.53776888,1.10203616,0.00132804,0.00931878,0.07342759,0.08092854,0.24158657,0.64292448,0.00099302,0.67800122
-5.53176588,1.03241903,0.00130671,0.00934772,0.06845250,0.07757149,0.23486680,0.59148097,0.00082044,0.63862763
-5.52576288,0.97524553,0.00131790,0.00950778,0.06466444,0.07526613,0.23161177,0.54606580,0.00067375,0.60721503
-5.51975988,0.93022348,0.00136176,0.00979079,0.06201247,0.07396692,0.23166580,0.50667758,0.00055008,0.58354376
-5.51375688,0.89688665,0.00143821,0.01018674,0.06043553,0.07361503,0.23483185,0.47321443,0.00044667,0.56728549
-5.50775388,0.87460681,0.00154686,0.01068385,0.05986344,0.07413924,0.24087362,0.44548117,0.00036093,0.55801051
-5.50175088,0.86260784,0.00168706,0.01126873,0.06021794,0.07545699,0.24951825,0.42319795,0.00029042,0.55519650
-5.49574787,0.85998221,0.00185780,0.01192654,0.06141358,0.07747564,0.26045962,0.40601004,0.00023294,0.55823867
-5.48974487,0.86570943,0.00205769,0.01264118,0.06335869,0.08009400,0.27336244,0.39349867,0.00018648,0.56646128
-5.48374187,0.87867662,0.00228490,0.01339565,0.06595621,0.08320407,0.28786708,0.38519259,0.00014926,0.57913063
-5.47773887,0.89770079,0.00253714,0.01417227,0.06910467,0.08669299,0.30359518,0.38058027,0.00011972,0.59546921
-5.47173587,0.92155280,0.00281162,0.01495315,0.07269923,0.09044527,0.32015611,0.37912249,0.00009649,0.61467103
-5.46573287,0.94898248,0.00310504,0.01572053,0.07663273,0.09434512,0.33715408,0.38026500,0.00007840,0.63591793
-5.45972986,0.97874470,0.00341355,0.01645722,0.08079701,0.09827893,0.35419596,0.38345126,0.00006445,0.65839649
-5.45372686,1.00962562,0.00373284,0.01714709,0.08508426,0.10213789,0.37089942,0.38813470,0.00005380,0.68131528
-5.44772386,1.04046875,0.00405810,0.01777543,0.08938854,0.10582043,0.38690137,0.39379056,0.00004576,0.70392201
-5.44172086,1.07019993,0.00438416,0.01832944,0.09360740,0.10923475,0.40186633,0.39992690,0.00003974,0.72552009
-5.43571786,1.09785068,0.00470551,0.01879855,0.09764367,0.11230107,0.41549451,0.40609449,0.00003528,0.74548418
-5.42971486,1.12257906,0.00501650,0.01917476,0.10140716,0.11495357,0.42752914,0.41189551,0.00003199,0.76327403
-5.42371186,1.14368727,0.00531137,0.01945285,0.10481644,0.11714206,0.43776301,0.41699069,0.00002957,0.77844636
-5.41770885,1.16063549,0.00558446,0.01963058,0.10780052,0.11883311,0.44604360,0.42110472,0.00002776,0.79066399
-5.41170585,1.17305120,0.00583037,0.01970870,0.11030035,0.12001075,0.45227680,0.42402987,0.00002640,0.79970215
-5.40570285,1.18073359,0.00604408,0.01969091,0.11227012,0.12067653,0.45642887,0.42562756,0.00002532,0.80545134
-5.39969985,1.18365289,0.00622111,0.01958372,0.11367825,0.12084911,0.45852656,0.42582795,0.00002442,0.80791681
-5.39369685,1.18194435,0.00635771,0.01939619,0.11450802,0.12056317,0.45865521,0.42462756,0.00002362,0.80721433
-5.38769385,1.17589715,0.00645089,0.01913956,0.11475785,0.11986782,0.45695504,0.42208487,0.00002285,0.80356260
-5.38169085,1.16593852,0.00649861,0.01882687,0.11444104,0.11882454,0.45361547,0.41831423,0.00002207,0.79727231
-5.37568784,1.15261358,0.00649979,0.01847243,0.11358517,0.11750460,0.44886792,0.41347819,0.00002127,0.78873231
-5.36968484,1.13656172,0.00645437,0.01809132,0.11223100,0.11598631,0.44297710,0.40777856,0.00002042,0.77839339
-5.36368184,1.11849031,0.00636330,0.01769887,0.11043102,0.11435189,0.43623132,0.40144655,0.00001952,0.76675028
-5.35767884,1.09914692,0.00622851,0.01731009,0.10824754,0.11268440,0.42893211,0.39473235,0.00001856,0.75432259
-5.35167584,1.07929098,0.00605282,0.01693918,0.10575059,0.11106462,0.42138358,0.38789453,0.00001756,0.74163540
-5.34567284,1.05966613,0.00583986,0.01659910,0.10301558,0.10956818,0.41388192,0.38118978,0.00001651,0.72920030
-5.33966983,1.04097436,0.00559395,0.01630117,0.10012082,0.10826290,0.40670561,0.37486318,0.00001544,0.71749772
-5.33366683,1.02385280,0.00531992,0.01605480,0.09714500,0.10720664,0.40010652,0.36913955,0.00001435,0.70696110
-5.32766383,1.00885432,0.00502299,0.01586725,0.09416486,0.10644556,0.39430241,0.36421614,0.00001326,0.69796359
-5.32166083,0.99643236,0.00470857,0.01574364,0.09125288,0.10601298,0.38947113,0.36025687,0.00001217,0.69080782
-5.31565783,0.98693063,0.00438214,0.01568685,0.08847531,0.10592885,0.38574656,0.35738825,0.00001110,0.68571895
-5.30965483,0.98057791,0.00404906,0.01569775,0.08589055,0.10619975,0.38321653,0.35569728,0.00001006,0.68284126
-5.30365183,0.97748786,0.00371443,0.01577533,0.08354776,0.10681958,0.38192277,0.35523104,0.00000907,0.68223820
-5.29764882,0.97766364,0.00338298,0.01591705,0.08148604,0.10777070,0.38186257,0.35599805,0.00000812,0.68389585
-5.29164582,0.98100687,0.00305898,0.01611914,0.07973391,0.10902553,0.38299229,0.35797118,0.00000722,0.68772922
-5.28564282,0.98733008,0.00274615,0.01637702,0.07830917,0.11054849,0.38523220,0.36109184,0.00000638,0.69359112
-5.27963982,0.99637197,0.00244761,0.01668569,0.07721926,0.11229823,0.38847246,0.36527516,0.00000561,0.70128294
-5.27363682,1.00781438,0.00216586,0.01704009,0.07646177,0.11422989,0.39257982,0.37041574,0.00000491,0.71056657
-5.26763382,1.02130006,0.00190277,0.01743552,0.07602536,0.11629740,0.39740473,0.37639378,0.00000427,0.72117691
-5.26163082,1.03645010,0.00165964,0.01786786,0.07589083,0.11845556,0.40278832,0.38308097,0.00000371,0.73283417
-5.25562781,1.05288024,0.00143718,0.01833389,0.07603232,0.12066193,0.40856908,0.39034606,0.00000321,0.74525539
-5.24962481,1.07021518,0.00123560,0.01883137,0.07641864,0.12287835,0.41458880,0.39805968,0.00000279,0.75816453
-5.24362181,1.08810028,0.00105467,0.01935911,0.07701457,0.12507203,0.42069759,0.40609821,0.00000244,0.77130082
-5.23761881,1.10621033,0.00089377,0.01991697,0.07778219,0.12721619,0.42675770,0.41434665,0.00000217,0.78442503
-5.23161581,1.12425500,0.00075197,0.02050571,0.07868210,0.12929026,0.43264628,0.42270029,0.00000198,0.79732348
-5.22561281,1.14198133,0.00062813,0.02112677,0.07967457,0.13127959,0.43825680,0.43106533,0.00000187,0.80980994
-5.21960980,1.15917322,0.00052091,0.02178206,0.08072062,0.13317482,0.44349946,0.43935852,0.00000186,0.82172541
-5.21360680,1.17564859,0.00042890,0.02247364,0.08178291,0.13497091,0.44830054,0.44750596,0.00000196,0.83293635
-5.20760380,1.19125473,0.00035060,0.02320336,0.08282662,0.13666593,0.45260105,0.45544136,0.00000219,0.84333149
-5.20160080,1.20586249,0.00028454,0.02397263,0.08382021,0.13825976,0.45635489,0.46310396,0.00000257,0.85281787
-5.19559780,1.21936018,0.00022926,0.02478209,0.08473603,0.13975279,0.45952665,0.47043639,0.00000312,0.86131659
-5.18959480,1.23164769,0.00018340,0.02563143,0.08555101,0.14114463,0.46208954,0.47738279,0.00000390,0.86875863
-5.18359180,1.24263175,0.00014566,0.02651924,0.08624714,0.14243318,0.46402341,0.48388735,0.00000494,0.87508135
-5.17758879,1.25222247,0.00011485,0.02744302,0.08681203,0.14361378,0.46531332,0.48989348,0.00000631,0.88022590
-5.17158579,1.26033192,0.00008991,0.02839916,0.08723938,0.14467887,0.46594854,0.49534381,0.00000807,0.88413578
-5.16558279,1.26687454,0.00006988,0.02938324,0.08752934,0.14561786,0.46592222,0.50018086,0.00001031,0.88675678
-5.15957979,1.27176968,0.00005392,0.03039020,0.08768890,0.14641750,0.46523163,0.50434861,0.00001312,0.88803813
-5.15357679,1.27494574,0.00004131,0.03141479,0.08773207,0.14706250,0.46387900,0.50779467,0.00001661,0.88793493
-5.14757379,1.27634577,0.00003142,0.03245194,0.08768005,0.14753646,0.46187271,0.51047302,0.00002092,0.88641136
-5.14157079,1.27593387,0.00002373,0.03349729,0.08756113,0.14782307,0.45922876,0.51234695,0.00002617,0.88344456
-5.13556778,1.27370182,0.00001779,0.03454760,0.08741045,0.14790735,0.45597230,0.51339215,0.00003253,0.87902871
-5.12956478,1.26967518,0.00001324,0.03560126,0.08726950,0.14777701,0.45213900,0.51359946,0.00004017,0.87317882
-5.12356178,1.26391834,0.00000978,0.03665861,0.08718541,0.14742369,0.44777603,0.51297719,0.00004927,0.86593392
-5.11755878,1.25653781,0.00000718,0.03772226,0.08720987,0.14684403,0.44294248,0.51155270,0.00006002,0.85735917
-5.11155578,1.24768327,0.00000523,0.03879715,0.08739783,0.14604052,0.43770911,0.50937296,0.00007264,0.84754676
-5.10555278,1.23754604,0.00000378,0.03989059,0.08780592,0.14502196,0.43215729,0.50650419,0.00008731,0.83661509
-5.09954977,1.22635485,0.00000272,0.04101201,0.08849059,0.14380364,0.42637708,0.50303019,0.00010425,0.82470646
-5.09354677,1.21436875,0.00000194,0.04217260,0.08950602,0.14240698,0.42046450,0.49904967,0.00012365,0.81198305
-5.08754377,1.20186766,0.00000137,0.04338470,0.09090190,0.14085894,0.41451815,0.49467247,0.00014569,0.79862144
-5.08154077,1.18914068,0.00000096,0.04466111,0.09272112,0.13919090,0.40863513,0.49001496,0.00017054,0.78480590
-5.07553777,1.17647291,0.00000067,0.04601420,0.09499744,0.13743735,0.40290672,0.48519471,0.00019833,0.77072074
-5.06953477,1.16413146,0.00000047,0.04745500,0.09775331,0.13563426,0.39741388,0.48032491,0.00022918,0.75654229
-5.06353177,1.15235133,0.00000032,0.04899219,0.10099783,0.13381739,0.39222283,0.47550865,0.00026314,0.74243077
-5.05752876,1.14132220,0.00000022,0.05063111,0.10472508,0.13202042,0.38738117,0.47083352,0.00030024,0.72852277
-5.05152576,1.13117670,0.00000015,0.05237293,0.10891289,0.13027333,0.38291452,0.46636680,0.00034045,0.71492456
-5.04552276,1.12198107,0.00000010,0.05421383,0.11352204,0.12860074,0.37882414,0.46215155,0.00038369,0.70170686
-5.03951976,1.11372885,0.00000007,0.05614449,0.11849615,0.12702071,0.37508560,0.45820382,0.00042981,0.68890131
-5.03351676,1.10633790,0.00000005,0.05814968,0.12376216,0.12554370,0.37164865,0.45451122,0.00047863,0.67649883
-5.02751376,1.09965124,0.00000003,0.06020827,0.12923153,0.12417206,0.36843836,0.45103286,0.00052989,0.66445017
-5.02151076,1.09344160,0.00000002,0.06229342,0.13480203,0.12289985,0.36535749,0.44770076,0.00058327,0.65266845
-5.01550775,1.08741959,0.00000002,0.06437310,0.14036032,0.12171313,0.36229010,0.44442270,0.00063843,0.64103378
-5.00950475,1.08124518,0.00000001,0.06641091,0.14578492,0.12059071,0.35910605,0.44108619,0.00069495,0.62939945
-5.00350175,1.07454183,0.00000001,0.06836710,0.15094979,0.11950513,0.35566640,0.43756363,0.00075238,0.61759973
-4.99749875,1.06691260,0.00000002,0.07019988,0.15572817,0.11842413,0.35182936,0.43371813,0.00081025,0.60545846
-4.99149575,1.05795751,0.00000002,0.07186683,0.15999663,0.11731216,0.34745638,0.42940979,0.00086805,0.59279829
-4.98549275,1.04729109,0.00000003,0.07332637,0.16363910,0.11613218,0.34241832,0.42450217,0.00092526,0.57944987
-4.97948974,1.03455940,0.00000004,0.07453933,0.16655082,0.11484739,0.33660117,0.41886855,0.00098136,0.56526066
-4.97348674,1.01945564,0.00000007,0.07547039,0.16864188,0.11342294,0.32991115,0.41239761,0.00103582,0.55010279
-4.96748374,1.00173357,0.00000010,0.07608942,0.16984034,0.11182753,0.32227899,0.40499844,0.00108813,0.53387965
-4.96148074,0.98121815,0.00000014,0.07637264,0.17009468,0.11003472,0.31366304,0.39660448,0.00113780,0.51653091
-4.95547774,0.95781304,0.00000020,0.07630351,0.16937563,0.10802410,0.30405125,0.38717633,0.00118437,0.49803579
-4.94947474,0.93150462,0.00000029,0.07587344,0.16767710,0.10578199,0.29346186,0.37670338,0.00122743,0.47841440
-4.94347174,0.90236264,0.00000042,0.07508208,0.16501646,0.10330200,0.28194285,0.36520413,0.00126661,0.45772725
-4.93746873,0.87053741,0.00000059,0.07393745,0.16143390,0.10058516,0.26957017,0.35272534,0.00130160,0.43607296
-4.93146573,0.83625412,0.00000084,0.07245571,0.15699122,0.09763980,0.25644496,0.33934012,0.00133217,0.41358451
-4.92546273,0.79980461,0.00000117,0.07066076,0.15176989,0.09448122,0.24268985,0.32514512,0.00135819,0.39042401
-4.91945973,0.76153713,0.00000163,0.06858363,0.14586869,0.09113112,0.22844462,0.31025696,0.00137960,0.36677673
-4.91345673,0.72184489,0.00000225,0.06626168,0.13940106,0.08761696,0.21386145,0.29480824,0.00139649,0.34284426
-4.90745373,0.68115389,0.00000308,0.06373782,0.13249219,0.08397117,0.19909990,0.27894327,0.00140906,0.31883759
-4.90145073,0.63991081,0.00000419,0.06105966,0.12527621,0.08023046,0.18432208,0.26281375,0.00141766,0.29497013
-4.89544772,0.59857151,0.00000566,0.05827869,0.11789349,0.07643508,0.16968795,0.24657462,0.00142280,0.27145115
-4.88944472,0.55759064,0.00000759,0.05544957,0.11048825,0.07262820,0.15535118,0.23038033,0.00142518,0.24847991
-4.88344172,0.51741280,0.00001010,0.05262958,0.10320664,0.06885546,0.14145552,0.21438154,0.00142570,0.22624051
-4.87743872,0.47846547,0.00001335,0.04987820,0.09619521,0.06516457,0.12813196,0.19872238,0.00142543,0.20489786
-4.87143572,0.44115396,0.00001752,0.04725682,0.08960002,0.06160517,0.11549656,0.18353846,0.00142569,0.18459467
-4.86543272,0.40585826,0.00002282,0.04482871,0.08356622,0.05822869,0.10364911,0.16895543,0.00142800,0.16544953
-4.85942971,0.37293178,0.00002952,0.04265901,0.07823810,0.05508845,0.09267254,0.15508824,0.00143409,0.14755606
-4.85342671,0.34270169,0.00003791,0.04081498,0.07375960,0.05223976,0.08263294,0.14204100,0.00144590,0.13098301
-4.84742371,0.31547062,0.00004834,0.03936615,0.07027502,0.04974008,0.07358020,0.12990725,0.00146555,0.11577530
-4.84142071,0.29151930,0.00006119,0.03838456,0.06792987,0.04764914,0.06554914,0.11877072,0.00149533,0.10195562
-4.83541771,0.27110962,0.00007690,0.03794492,0.06687170,0.04602909,0.05856093,0.10870631,0.00153766,0.08952672
-4.82941471,0.25448789,0.00009595,0.03812459,0.06725059,0.04494436,0.05262467,0.09978122,0.00159503,0.07847394
-4.82341171,0.24188760,0.00011887,0.03900339,0.06921926,0.04446153,0.04773914,0.09205612,0.00166999,0.06876801
-4.81740870,0.23353142,0.00014620,0.04066307,0.07293254,0.04464884,0.04389439,0.08558621,0.00176506,0.06036787
-4.81140570,0.22963204,0.00017852,0.04318647,0.07854601,0.04557550,0.04107323,0.08042210,0.00188267,0.05322339
-4.80540270,0.23039147,0.00021643,0.04665626,0.08621371,0.04731070,0.03925245,0.07661033,0.00202511,0.04727785
-4.79939970,0.23599872,0.00026051,0.05115324,0.09608488,0.04992227,0.03840373,0.07419352,0.00219442,0.04247015
-4.79339670,0.24662557,0.00031132,0.05675424,0.10829959,0.05347507,0.03849424,0.07321017,0.00239238,0.03873662
-4.78739370,0.26242055,0.00036937,0.06352955,0.12298335,0.05802902,0.03948687,0.07369383,0.00262036,0.03601244
-4.78139070,0.28350123,0.00043510,0.07153997,0.14024089,0.06363687,0.04134016,0.07567197,0.00287931,0.03423262
-4.77538769,0.30994486,0.00050886,0.08083357,0.16014904,0.07034170,0.04400793,0.07916424,0.00316966,0.03333257
-4.76938469,0.34177804,0.00059086,0.09144218,0.18274929,0.07817434,0.04743870,0.08418044,0.00349127,0.03324834
-4.76338169,0.37896546,0.00068116,0.10337789,0.20804007,0.08715054,0.05157503,0.09071814,0.00384341,0.03391646
-4.75737869,0.42139867,0.00077963,0.11662949,0.23596927,0.09726838,0.05635270,0.09876004,0.00422468,0.03527363
-4.75137569,0.46888514,0.00088594,0.13115930,0.26642740,0.10850560,0.06170011,0.10827128,0.00463303,0.03725613
-4.74537269,0.52113859,0.00099954,0.14690030,0.29924186,0.12081737,0.06753768,0.11919682,0.00506571,0.03979919
-4.73936968,0.57777104,0.00111963,0.16375397,0.33417268,0.13413437,0.07377766,0.13145905,0.00551933,0.04283633
-4.73336668,0.63828747,0.00124517,0.18158891,0.37091033,0.14836148,0.08032408,0.14495572,0.00598984,0.04629879
-4.72736368,0.70208352,0.00137487,0.20024044,0.40907575,0.16337708,0.08707333,0.15955852,0.00647262,0.05011504
-4.72136068,0.76844699,0.00150722,0.21951137,0.44822312,0.17903320,0.09391497,0.17511240,0.00696249,0.05421058
-4.71535768,0.83656335,0.00164048,0.23917389,0.48784541,0.19515651,0.10073312,0.19143562,0.00745385,0.05850792
-4.70935468,0.90552551,0.00177274,0.25897285,0.52738276,0.21155030,0.10740826,0.20832093,0.00794069,0.06292686
-4.70335168,0.97434810,0.00190196,0.27863021,0.56623375,0.22799736,0.11381945,0.22553771,0.00841678,0.06738517
-4.69734867,1.04198579,0.00202601,0.29785078,0.60376912,0.24426384,0.11984688,0.24283521,0.00887573,0.07179938
-4.69134567,1.10735543,0.00214271,0.31632893,0.63934773,0.26010401,0.12537469,0.25994683,0.00931111,0.07608610
-4.68534267,1.16936143,0.00224995,0.33375626,0.67233409,0.27526575,0.13029391,0.27659541,0.00971664,0.08016336
-4.67933967,1.22692346,0.00234567,0.34982980,0.70211688,0.28949669,0.13450545,0.29249930,0.01008624,0.08395231
-4.67333667,1.27900552,0.00242800,0.36426063,0.72812779,0.30255070,0.13792296,0.30737918,0.01041422,0.08737896
-4.66733367,1.32464538,0.00249529,0.37678239,0.74985977,0.31419470,0.14047544,0.32096519,0.01069540,0.09037601
-4.66133067,1.36298316,0.00254617,0.38715958,0.76688396,0.32421526,0.14210950,0.33300442,0.01092523,0.09288465
-4.65532766,1.39328788,0.00257959,0.39519503,0.77886459,0.33242504,0.14279111,0.34326811,0.01109987,0.09485623
-4.64932466,1.41498089,0.00259488,0.40073649,0.78557117,0.33866858,0.14250684,0.35155856,0.01121636,0.09625383
-4.64332166,1.42765525,0.00259176,0.40368192,0.78688741,0.34282729,0.14126441,0.35771537,0.01127263,0.09705347
