energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.87993997,2.17028324,0.00713067,0.05298776,0.50021309,0.00000000,0.54357858,1.48314955,0.78066920,0.00000000
-5.87393697,2.22113887,0.00769030,0.05543276,0.51585493,0.00000000,0.57195299,1.51404282,0.79777964,0.00000000
-5.86793397,2.26150125,0.00823882,0.05778930,0.53043767,0.00000000,0.59916346,1.53659395,0.81152220,0.00000000
-5.86193097,2.29095208,0.00876884,0.06003366,0.54388297,0.00000000,0.62488888,1.55051979,0.82179268,0.00000000
-5.85592796,2.30926217,0.00927320,0.06214150,0.55611236,0.00000000,0.64881222,1.55570491,0.82853880,0.00000000
-5.84992496,2.31639802,0.00974529,0.06408845,0.56704770,0.00000000,0.67062862,1.55220623,0.83176070,0.00000000
-5.84392196,2.31252363,0.01017929,0.06585081,0.57661263,0.00000000,0.69005401,1.54025252,0.83151063,0.00000000
-5.83791896,2.29799742,0.01057047,0.06740631,0.58473497,0.00000000,0.70683397,1.52023875,0.82789175,0.00000000
-5.83191596,2.27336427,0.01091537,0.06873497,0.59135001,0.00000000,0.72075252,1.49271548,0.82105605,0.00000000
-5.82591296,2.23934308,0.01121201,0.06981996,0.59640450,0.00000000,0.73164035,1.45837377,0.81120166,0.00000000
-5.81990995,2.19680994,0.01146007,0.07064838,0.59986112,0.00000000,0.73938211,1.41802586,0.79856925,0.00000000
-5.81390695,2.14677735,0.01166086,0.07121202,0.60170295,0.00000000,0.74392235,1.37258270,0.78343780,0.00000000
-5.80790395,2.09037011,0.01181744,0.07150799,0.60193771,0.00000000,0.74526963,1.32302869,0.76611966,0.00000000
-5.80190095,2.02879827,0.01193443,0.07153908,0.60060130,0.00000000,0.74349857,1.27039483,0.74695485,0.00000000
-5.79589795,1.96332782,0.01201795,0.07131400,0.59776028,0.00000000,0.73874949,1.21573088,0.72630467,0.00000000
-5.78989495,1.89524994,0.01207533,0.07084729,0.59351290,0.00000000,0.73122553,1.16007761,0.70454467,0.00000000
-5.78389195,1.82584932,0.01211485,0.07015903,0.58798858,0.00000000,0.72118728,1.10443989,0.68205701,0.00000000
-5.77788894,1.75637265,0.01214539,0.06927424,0.58134549,0.00000000,0.70894492,1.04976146,0.65922231,0.00000000
-5.77188594,1.68799786,0.01217601,0.06822204,0.57376640,0.00000000,0.69484816,0.99690215,0.63641118,0.00000000
-5.76588294,1.62180518,0.01221559,0.06703458,0.56545282,0.00000000,0.67927448,0.94661811,0.61397556,0.00000000
-5.75987994,1.55875077,0.01227236,0.06574585,0.55661757,0.00000000,0.66261589,0.89954561,0.59224022,0.00000000
-5.75387694,1.49964384,0.01235355,0.06439033,0.54747641,0.00000000,0.64526508,0.85618891,0.57149463,0.00000000
-5.74787394,1.44512803,0.01246498,0.06300156,0.53823882,0.00000000,0.62760141,0.81691230,0.55198555,0.00000000
-5.74187094,1.39566784,0.01261076,0.06161085,0.52909880,0.00000000,0.60997746,0.78193669,0.53391063,0.00000000
-5.73586793,1.35154055,0.01279305,0.06024597,0.52022601,0.00000000,0.59270684,0.75134059,0.51741343,0.00000000
-5.72986493,1.31283426,0.01301191,0.05893007,0.51175789,0.00000000,0.57605378,0.72506546,0.50258010,0.00000000
-5.72386193,1.27945210,0.01326522,0.05768078,0.50379328,0.00000000,0.56022506,0.70292521,0.48943794,0.00000000
-5.71785893,1.25112280,0.01354873,0.05650966,0.49638793,0.00000000,0.54536473,0.68461946,0.47795607,0.00000000
-5.71185593,1.22741717,0.01385619,0.05542187,0.48955233,0.00000000,0.53155178,0.66975002,0.46804831,0.00000000
-5.70585293,1.20777031,0.01417961,0.05441617,0.48325186,0.00000000,0.51880090,0.65784018,0.45957813,0.00000000
-5.69984992,1.19150851,0.01450958,0.05348532,0.47740953,0.00000000,0.50706632,0.64835594,0.45236579,0.00000000
-5.69384692,1.17788010,0.01483564,0.05261666,0.47191106,0.00000000,0.49624845,0.64072861,0.44619714,0.00000000
-5.68784392,1.16608909,0.01514684,0.05179305,0.46661210,0.00000000,0.48620294,0.63437791,0.44083399,0.00000000
-5.68184092,1.15533021,0.01543216,0.05099393,0.46134719,0.00000000,0.47675178,0.62873481,0.43602560,0.00000000
-5.67583792,1.14482410,0.01568111,0.05019663,0.45594005,0.00000000,0.46769569,0.62326331,0.43152068,0.00000000
-5.66983492,1.13385119,0.01588421,0.04937764,0.45021452,0.00000000,0.45882728,0.61748051,0.42707953,0.00000000
-5.66383192,1.12178297,0.01603356,0.04851403,0.44400571,0.00000000,0.44994430,0.61097417,0.42248573,0.00000000
-5.65782891,1.10810943,0.01612323,0.04758464,0.43717060,0.00000000,0.44086227,0.60341733,0.41755685,0.00000000
-5.65182591,1.09246151,0.01614974,0.04657132,0.42959765,0.00000000,0.43142592,0.59457950,0.41215374,0.00000000
-5.64582291,1.07462791,0.01611229,0.04545986,0.42121492,0.00000000,0.42151891,0.58433415,0.40618800,0.00000000
-5.63981991,1.05456544,0.01601304,0.04424076,0.41199610,0.00000000,0.41107143,0.57266231,0.39962719,0.00000000
-5.63381691,1.03240280,0.01585717,0.04290974,0.40196453,0.00000000,0.40006533,0.55965233,0.39249782,0.00000000
-5.62781391,1.00843775,0.01565293,0.04146792,0.39119458,0.00000000,0.38853667,0.54549592,0.38488567,0.00000000
-5.62181091,0.98312770,0.01541152,0.03992188,0.37981078,0.00000000,0.37657560,0.53048079,0.37693373,0.00000000
-5.61580790,0.95707454,0.01514682,0.03828326,0.36798440,0.00000000,0.36432377,0.51498013,0.36883772,0.00000000
-5.60980490,0.93100411,0.01487513,0.03656833,0.35592801,0.00000000,0.35196926,0.49943962,0.36083938,0.00000000
-5.60380190,0.90574126,0.01461471,0.03479723,0.34388801,0.00000000,0.33973952,0.48436218,0.35321787,0.00000000
-5.59779890,0.88218155,0.01438529,0.03299311,0.33213567,0.00000000,0.32789269,0.47029135,0.34627957,0.00000000
-5.59179590,0.86126037,0.01420750,0.03118118,0.32095702,0.00000000,0.31670749,0.45779346,0.34034672,0.00000000
-5.58579290,0.84392076,0.01410224,0.02938771,0.31064207,0.00000000,0.30647238,0.44743947,0.33574518,0.00000000
-5.57978989,0.83108068,0.01409002,0.02763896,0.30147369,0.00000000,0.29747429,0.43978663,0.33279197,0.00000000
-5.57378689,0.82360086,0.01419027,0.02596024,0.29371672,0.00000000,0.28998737,0.43536066,0.33178267,0.00000000
-5.56778389,0.82225401,0.01442068,0.02437499,0.28760763,0.00000000,0.28426213,0.43463869,0.33297939,0.00000000
-5.56178089,0.82769616,0.01479650,0.02290401,0.28334508,0.00000000,0.28051540,0.43803328,0.33659954,0.00000000
-5.55577789,0.84044090,0.01532991,0.02156477,0.28108176,0.00000000,0.27892135,0.44587793,0.34280568,0.00000000
-5.54977489,0.86083710,0.01602947,0.02037092,0.28091761,0.00000000,0.27960388,0.45841427,0.35169691,0.00000000
-5.54377189,0.88905063,0.01689960,0.01933194,0.28289488,0.00000000,0.28263045,0.47578117,0.36330197,0.00000000
-5.53776888,0.92505069,0.01794014,0.01845297,0.28699489,0.00000000,0.28800781,0.49800604,0.37757429,0.00000000
-5.53176588,0.96860105,0.01914611,0.01773476,0.29313683,0.00000000,0.29567937,0.52499858,0.39438924,0.00000000
-5.52576288,1.01925663,0.02050748,0.01717380,0.30117843,0.00000000,0.30552456,0.55654710,0.41354368,0.00000000
-5.51975988,1.07636572,0.02200919,0.01676258,0.31091865,0.00000000,0.31736011,0.59231780,0.43475785,0.00000000
-5.51375688,1.13907793,0.02363125,0.01648994,0.32210224,0.00000000,0.33094322,0.63185704,0.45767977,0.00000000
-5.50775388,1.20635811,0.02534905,0.01634158,0.33442607,0.00000000,0.34597657,0.67459682,0.48189202,0.00000000
-5.50175088,1.27700605,0.02713378,0.01630059,0.34754710,0.00000000,0.36211510,0.71986361,0.50692079,0.00000000
-5.49574787,1.34968173,0.02895311,0.01634804,0.36109168,0.00000000,0.37897433,0.76689053,0.53224707,0.00000000
-5.48974487,1.42293578,0.03077190,0.01646372,0.37466608,0.00000000,0.39614014,0.81483267,0.55731964,0.00000000
-5.48374187,1.49524444,0.03255312,0.01662673,0.38786773,0.00000000,0.41317960,0.86278553,0.58156962,0.00000000
-5.47773887,1.56504807,0.03425886,0.01681622,0.40029699,0.00000000,0.42965265,0.90980608,0.60442599,0.00000000
-5.47173587,1.63079246,0.03585138,0.01701206,0.41156902,0.00000000,0.44512434,0.95493604,0.62533176,0.00000000
-5.46573287,1.69097126,0.03729426,0.01719550,0.42132536,0.00000000,0.45917706,0.99722666,0.64376006,0.00000000
-5.45972986,1.74416857,0.03855348,0.01734976,0.42924474,0.00000000,0.47142257,1.03576437,0.65922972,0.00000000
-5.45372686,1.78909991,0.03959848,0.01746060,0.43505294,0.00000000,0.48151330,1.06969634,0.67131970,0.00000000
-5.44772386,1.82465032,0.04040310,0.01751686,0.43853113,0.00000000,0.48915260,1.09825515,0.67968179,0.00000000
-5.44172086,1.84990794,0.04094644,0.01751085,0.43952257,0.00000000,0.49410350,1.12078163,0.68405111,0.00000000
-5.43571786,1.86419203,0.04121352,0.01743877,0.43793731,0.00000000,0.49619578,1.13674497,0.68425397,0.00000000
-5.42971486,1.86707414,0.04119565,0.01730099,0.43375482,0.00000000,0.49533099,1.14575935,0.68021283,0.00000000
-5.42371186,1.85839171,0.04089077,0.01710227,0.42702448,0.00000000,0.49148537,1.14759638,0.67194805,0.00000000
-5.41770885,1.83825361,0.04030337,0.01685199,0.41786393,0.00000000,0.48471048,1.14219295,0.65957655,0.00000000
-5.41170585,1.80703748,0.03944428,0.01656420,0.40645538,0.00000000,0.47513168,1.12965405,0.64330734,0.00000000
-5.40570285,1.76537907,0.03833023,0.01625772,0.39304012,0.00000000,0.46294450,1.11025069,0.62343419,0.00000000
-5.39969985,1.71415416,0.03698319,0.01595618,0.37791153,0.00000000,0.44840911,1.08441284,0.60032586,0.00000000
-5.39369685,1.65445391,0.03542959,0.01568795,0.36140681,0.00000000,0.43184319,1.05271791,0.57441426,0.00000000
-5.38769385,1.58755487,0.03369933,0.01548608,0.34389780,0.00000000,0.41361349,1.01587526,0.54618111,0.00000000
-5.38169085,1.51488480,0.03182484,0.01538824,0.32578141,0.00000000,0.39412651,0.97470747,0.51614373,0.00000000
-5.37568784,1.43798592,0.02983996,0.01543653,0.30746973,0.00000000,0.37381860,0.93012916,0.48484048,0.00000000
-5.36968484,1.35847680,0.02777894,0.01567724,0.28938040,0.00000000,0.35314587,0.88312414,0.45281651,0.00000000
-5.36368184,1.27801447,0.02567542,0.01616062,0.27192735,0.00000000,0.33257429,0.83472203,0.42061023,0.00000000
-5.35767884,1.19825789,0.02356156,0.01694038,0.25551217,0.00000000,0.31257017,0.78597485,0.38874107,0.00000000
-5.35167584,1.12083377,0.02146722,0.01807325,0.24051631,0.00000000,0.29359136,0.73793460,0.35769880,0.00000000
-5.34567284,1.04730566,0.01941935,0.01961822,0.22729404,0.00000000,0.27607916,0.69163225,0.32793467,0.00000000
-5.33966983,0.97914671,0.01744150,0.02163569,0.21616641,0.00000000,0.26045120,0.64805874,0.29985448,0.00000000
-5.33366683,0.91771641,0.01555348,0.02418634,0.20741598,0.00000000,0.24709518,0.60814823,0.27381372,0.00000000
-5.32766383,0.86424135,0.01377120,0.02732978,0.20128237,0.00000000,0.23636342,0.57276375,0.25011448,0.00000000
-5.32166083,0.81979970,0.01210668,0.03112303,0.19795853,0.00000000,0.22856818,0.54268517,0.22900416,0.00000000
-5.31565783,0.78530921,0.01056817,0.03561858,0.19758759,0.00000000,0.22397763,0.51859948,0.21067565,0.00000000
-5.30965483,0.76151795,0.00916034,0.04086243,0.20026030,0.00000000,0.22281225,0.50109299,0.19526871,0.00000000
-5.30365183,0.74899763,0.00788464,0.04689180,0.20601294,0.00000000,0.22524166,0.49064521,0.18287233,0.00000000
-5.29764882,0.74813873,0.00673971,0.05373275,0.21482574,0.00000000,0.23138173,0.48762407,0.17352767,0.00000000
-5.29164582,0.75914707,0.00572175,0.06139783,0.22662180,0.00000000,0.24129190,0.49228220,0.16723133,0.00000000
-5.28564282,0.78204167,0.00482502,0.06988368,0.24126671,0.00000000,0.25497271,0.50475396,0.16393881,0.00000000
-5.27963982,0.81665352,0.00404226,0.07916885,0.25856878,0.00000000,0.27236375,0.52505306,0.16356785,0.00000000
-5.27363682,0.86262546,0.00336514,0.08921198,0.27828029,0.00000000,0.29334185,0.55307080,0.16600156,0.00000000
-5.26763382,0.91941325,0.00278462,0.09995028,0.30009962,0.00000000,0.31772002,0.58857484,0.17109132,0.00000000
-5.26163082,0.98628831,0.00229133,0.11129873,0.32367479,0.00000000,0.34524708,0.63120874,0.17865939,0.00000000
-5.25562781,1.06234239,0.00187587,0.12314983,0.34860811,0.00000000,0.37560830,0.68049256,0.18850122,0.00000000
-5.24962481,1.14649483,0.00152903,0.13537423,0.37446242,0.00000000,0.40842733,0.73582480,0.20038770,0.00000000
-5.24362181,1.23750294,0.00124201,0.14782217,0.40076870,0.00000000,0.44326954,0.79648609,0.21406721,0.00000000
-5.23761881,1.33397594,0.00100658,0.16032578,0.42703509,0.00000000,0.47964695,0.86164504,0.22926793,0.00000000
-5.23161581,1.43439280,0.00081513,0.17270233,0.45275717,0.00000000,0.51702488,0.93036666,0.24570021,0.00000000
-5.22561281,1.53712434,0.00066079,0.18475824,0.47742928,0.00000000,0.55483034,1.00162355,0.26305935,0.00000000
-5.21960980,1.64045950,0.00053742,0.19629385,0.50055661,0.00000000,0.59246211,1.07431013,0.28102878,0.00000000
-5.21360680,1.74263555,0.00043960,0.20710872,0.52166758,0.00000000,0.62930223,1.14725998,0.29928386,0.00000000
-5.20760380,1.84187187,0.00036262,0.21700741,0.54032621,0.00000000,0.66472887,1.21926610,0.31749607,0.00000000
-5.20160080,1.93640647,0.00030246,0.22580528,0.55614396,0.00000000,0.69813002,1.28910394,0.33533789,0.00000000
-5.19559780,2.02453450,0.00025569,0.23333436,0.56879047,0.00000000,0.72891773,1.35555651,0.35248811,0.00000000
-5.18959480,2.10464732,0.00021946,0.23944881,0.57800296,0.00000000,0.75654236,1.41744125,0.36863751,0.00000000
-5.18359180,2.17527121,0.00019140,0.24402983,0.58359371,0.00000000,0.78050638,1.47363757,0.38349489,0.00000000
-5.17758879,2.23510406,0.00016958,0.24698981,0.58545530,0.00000000,0.80037718,1.52311435,0.39679303,0.00000000
-5.17158579,2.28304888,0.00015245,0.24827547,0.58356351,0.00000000,0.81579841,1.56495638,0.40829472,0.00000000
-5.16558279,2.31824274,0.00013879,0.24786982,0.57797759,0.00000000,0.82649943,1.59838875,0.41779825,0.00000000
-5.15957979,2.34007997,0.00012763,0.24579303,0.56883796,0.00000000,0.83230249,1.62279813,0.42514253,0.00000000
-5.15357679,2.34822863,0.00011824,0.24210183,0.55636149,0.00000000,0.83312732,1.63775022,0.43021128,0.00000000
-5.14757379,2.34263955,0.00011009,0.23688786,0.54083449,0.00000000,0.82899301,1.64300234,0.43293636,0.00000000
-5.14157079,2.32354745,0.00010277,0.23027474,0.52260373,0.00000000,0.82001707,1.63851087,0.43329981,0.00000000
-5.13556778,2.29146398,0.00009602,0.22241417,0.50206603,0.00000000,0.80641169,1.62443282,0.43133477,0.00000000
-5.12956478,2.24716292,0.00008966,0.21348111,0.47965661,0.00000000,0.78847748,1.60112162,0.42712491,0.00000000
-5.12356178,2.19165800,0.00008359,0.20366845,0.45583699,0.00000000,0.76659477,1.56911703,0.42080250,0.00000000
-5.11755878,2.12617413,0.00007779,0.19318115,0.43108264,0.00000000,0.74121295,1.52912961,0.41254511,0.00000000
-5.11155578,2.05211312,0.00007226,0.18223036,0.40587106,0.00000000,0.71283831,1.48202021,0.40257102,0.00000000
-5.10555278,1.97101505,0.00006704,0.17102751,0.38067063,0.00000000,0.68202064,1.42877525,0.39113346,0.00000000
-5.09954977,1.88451680,0.00006221,0.15977876,0.35593054,0.00000000,0.64933938,1.37047877,0.37851389,0.00000000
-5.09354677,1.79430911,0.00005785,0.14868003,0.33207227,0.00000000,0.61538953,1.30828221,0.36501457,0.00000000
-5.08754377,1.70209378,0.00005409,0.13791255,0.30948258,0.00000000,0.58076806,1.24337302,0.35095062,0.00000000
-5.08154077,1.60954230,0.00005104,0.12763931,0.28850836,0.00000000,0.54606107,1.17694340,0.33664196,0.00000000
-5.07553777,1.51825735,0.00004886,0.11800232,0.26945322,0.00000000,0.51183221,1.11016004,0.32240529,0.00000000
-5.06953477,1.42973834,0.00004770,0.10912074,0.25257588,0.00000000,0.47861260,1.04413601,0.30854651,0.00000000
-5.06353177,1.34535188,0.00004773,0.10108998,0.23809008,0.00000000,0.44689255,0.97990570,0.29535382,0.00000000
-5.05752876,1.26630783,0.00004916,0.09398146,0.22616607,0.00000000,0.41711508,0.91840346,0.28309158,0.00000000
-5.05152576,1.19364162,0.00005219,0.08784332,0.21693313,0.00000000,0.38967147,0.86044651,0.27199543,0.00000000
-5.04552276,1.12820264,0.00005707,0.08270161,0.21048316,0.00000000,0.36489864,0.80672247,0.26226840,0.00000000
-5.03951976,1.07064894,0.00006404,0.07856208,0.20687478,0.00000000,0.34307825,0.75778160,0.25407837,0.00000000
-5.03351676,1.02144767,0.00007339,0.07541239,0.20613773,0.00000000,0.32443737,0.71403361,0.24755679,0.00000000
-5.02751376,0.98088077,0.00008541,0.07322450,0.20827735,0.00000000,0.30915039,0.67574893,0.24279855,0.00000000
-5.02151076,0.94905513,0.00010043,0.07195727,0.21327861,0.00000000,0.29734178,0.64306385,0.23986288,0.00000000
-5.01550775,0.92591640,0.00011877,0.07155899,0.22110963,0.00000000,0.28908958,0.61598907,0.23877519,0.00000000
-5.00950475,0.91126539,0.00014076,0.07196993,0.23172434,0.00000000,0.28442894,0.59442094,0.23952957,0.00000000
-5.00350175,0.90477612,0.00016676,0.07312453,0.24506413,0.00000000,0.28335574,0.57815486,0.24209175,0.00000000
-4.99749875,0.90601467,0.00019708,0.07495348,0.26105840,0.00000000,0.28582966,0.56689994,0.24640228,0.00000000
-4.99149575,0.91445779,0.00023204,0.07738542,0.27962386,0.00000000,0.29177678,0.56029440,0.25237967,0.00000000
-4.98549275,0.92951070,0.00027191,0.08034829,0.30066276,0.00000000,0.30109131,0.55792117,0.25992339,0.00000000
-4.97948974,0.95052351,0.00031694,0.08377035,0.32406004,0.00000000,0.31363659,0.55932296,0.26891649,0.00000000
-4.97348674,0.97680580,0.00036731,0.08758090,0.34967962,0.00000000,0.32924526,0.56401664,0.27922780,0.00000000
-4.96748374,1.00763946,0.00042313,0.09171064,0.37736021,0.00000000,0.34771878,0.57150659,0.29071360,0.00000000
-4.96148074,1.04228956,0.00048445,0.09609189,0.40691087,0.00000000,0.36882662,0.58129682,0.30321893,0.00000000
-4.95547774,1.08001385,0.00055124,0.10065849,0.43810676,0.00000000,0.39230530,0.59290186,0.31657847,0.00000000
-4.94947474,1.12007100,0.00062340,0.10534580,0.47068558,0.00000000,0.41785765,0.60585655,0.33061726,0.00000000
-4.94347174,1.16172828,0.00070073,0.11009048,0.50434512,0.00000000,0.44515285,0.61972478,0.34515136,0.00000000
-4.93746873,1.20426930,0.00078298,0.11483052,0.53874227,0.00000000,0.47382741,0.63410738,0.35998877,0.00000000
-4.93146573,1.24700219,0.00086983,0.11950526,0.57349401,0.00000000,0.50348769,0.64864942,0.37493072,0.00000000
-4.92546273,1.28926887,0.00096095,0.12405573,0.60818062,0.00000000,0.53371402,0.66304705,0.38977356,0.00000000
-4.91945973,1.33045578,0.00105596,0.12842516,0.64235120,0.00000000,0.56406683,0.67705395,0.40431143,0.00000000
-4.91345673,1.37000610,0.00115452,0.13255978,0.67553167,0.00000000,0.59409471,0.69048762,0.41833987,0.00000000
-4.90745373,1.40743352,0.00125634,0.13640987,0.70723512,0.00000000,0.62334443,0.70323528,0.43166019,0.00000000
-4.90145073,1.44233727,0.00136121,0.13993106,0.73697415,0.00000000,0.65137261,0.71525937,0.44408485,0.00000000
-4.89544772,1.47441777,0.00146903,0.14308581,0.76427485,0.00000000,0.67775872,0.72660235,0.45544337,0.00000000
-4.88944472,1.50349217,0.00157987,0.14584494,0.78869184,0.00000000,0.70211888,0.73739051,0.46558885,0.00000000
-4.88344172,1.52950882,0.00169397,0.14818920,0.80982363,0.00000000,0.72411982,0.74783634,0.47440451,0.00000000
-4.87743872,1.55255958,0.00181178,0.15011071,0.82732760,0.00000000,0.74349225,0.75823903,0.48181011,0.00000000
-4.87143572,1.57288869,0.00193395,0.15161415,0.84093377,0.00000000,0.76004294,0.76898259,0.48776766,0.00000000
-4.86543272,1.59089725,0.00206137,0.15271758,0.85045651,0.00000000,0.77366474,0.78053131,0.49228617,0.00000000
-4.85942971,1.60714215,0.00219512,0.15345285,0.85580365,0.00000000,0.78434380,0.79342196,0.49542493,0.00000000
-4.85342671,1.62232870,0.00233648,0.15386536,0.85698210,0.00000000,0.79216352,0.80825270,0.49729494,0.00000000
-4.84742371,1.63729641,0.00248685,0.15401334,0.85409987,0.00000000,0.79730463,0.82566845,0.49805841,0.00000000
-4.84142071,1.65299776,0.00264775,0.15396633,0.84736400,0.00000000,0.80004128,0.84634288,0.49792595,0.00000000
-4.83541771,1.67047009,0.00282070,0.15380317,0.83707440,0.00000000,0.80073308,0.87095726,0.49715143,0.00000000
-4.82941471,1.69080131,0.00300720,0.15360929,0.82361389,0.00000000,0.79981312,0.90017663,0.49602479,0.00000000
-4.82341171,1.71509038,0.00320861,0.15347355,0.80743473,0.00000000,0.79777267,0.93462404,0.49486260,0.00000000
-4.81740870,1.74440396,0.00342609,0.15348469,0.78904230,0.00000000,0.79514273,0.97485361,0.49399715,0.00000000
-4.81140570,1.77973088,0.00366050,0.15372753,0.76897663,0.00000000,0.79247362,1.02132349,0.49376406,0.00000000
-4.80540270,1.82193640,0.00391235,0.15427914,0.74779267,0.00000000,0.79031315,1.07436984,0.49448922,0.00000000
-4.79939970,1.87171823,0.00418170,0.15520508,0.72604028,0.00000000,0.78918459,1.13418290,0.49647553,0.00000000
-4.79339670,1.92956642,0.00446815,0.15655595,0.70424476,0.00000000,0.78956524,1.20078644,0.49998990,0.00000000
-4.78739370,1.99572911,0.00477076,0.15836451,0.68288889,0.00000000,0.79186674,1.27402153,0.50525136,0.00000000
-4.78139070,2.07018578,0.00508808,0.16064329,0.66239732,0.00000000,0.79641788,1.35353572,0.51242057,0.00000000
-4.77538769,2.15262961,0.00541815,0.16338313,0.64312383,0.00000000,0.80345062,1.43877825,0.52159137,0.00000000
-4.76938469,2.24245993,0.00575849,0.16655245,0.62534207,0.00000000,0.81309016,1.52900193,0.53278468,0.00000000
-4.76338169,2.33878542,0.00610622,0.17009755,0.60923995,0.00000000,0.82534908,1.62327183,0.54594512,0.00000000
-4.75737869,2.44043811,0.00645805,0.17394379,0.59491789,0.00000000,0.84012605,1.72048078,0.56094041,0.00000000
-4.75137569,2.54599789,0.00681045,0.17799764,0.58239074,0.00000000,0.85720888,1.81937132,0.57756360,0.00000000
-4.74537269,2.65382666,0.00715965,0.18214962,0.57159308,0.00000000,0.87628177,1.91856331,0.59553816,0.00000000
-4.73936968,2.76211078,0.00750181,0.18627786,0.56238753,0.00000000,0.89693633,2.01658647,0.61452550,0.00000000
-4.73336668,2.86891015,0.00783310,0.19025225,0.55457538,0.00000000,0.91868568,2.11191649,0.63413474,0.00000000
-4.72736368,2.97221208,0.00814978,0.19393892,0.54790907,0.00000000,0.94098118,2.20301355,0.65393436,0.00000000
-4.72136068,3.06998773,0.00844826,0.19720493,0.54210569,0.00000000,0.96323081,2.28836166,0.67346506,0.00000000
-4.71535768,3.16024891,0.00872525,0.19992286,0.53686090,0.00000000,0.98481845,2.36650757,0.69225356,0.00000000
-4.70935468,3.24110322,0.00897774,0.20197527,0.53186258,0.00000000,1.00512340,2.43609758,0.70982660,0.00000000
-4.70335168,3.31080543,0.00920305,0.20325862,0.52680372,0.00000000,1.02353929,2.49591126,0.72572477,0.00000000
-4.69734867,3.36780328,0.00939889,0.20368676,0.52139398,0.00000000,1.03949167,2.54489065,0.73951559,0.00000000
-4.69134567,3.41077638,0.00956331,0.20319363,0.51536952,0.00000000,1.05245391,2.58216430,0.75080546,0.00000000
-4.68534267,3.43866703,0.00969475,0.20173518,0.50850102,0.00000000,1.06196081,2.60706537,0.75925004,0.00000000
-4.67933967,3.45070223,0.00979198,0.19929050,0.50059955,0.00000000,1.06761963,2.61914340,0.76456286,0.00000000
-4.67333667,3.44640657,0.00985409,0.19586199,0.49152034,0.00000000,1.06911845,2.61816975,0.76652189,0.00000000
-4.66733367,3.42560618,0.00988047,0.19147486,0.48116466,0.00000000,1.06623172,2.60413687,0.76497396,0.00000000
-4.66133067,3.38842399,0.00987079,0.18617565,0.46947967,0.00000000,1.05882308,2.57725165,0.75983702,0.00000000
-4.65532766,3.33526712,0.00982497,0.18003027,0.45645675,0.00000000,1.04684556,2.53792364,0.75110029,0.00000000
-4.64932466,3.26680735,0.00974319,0.17312135,0.44212848,0.00000000,1.03033943,2.48674874,0.73882235,0.00000000
-4.64332166,3.18395576,0.00962586,0.16554520,0.42656443,0.00000000,1.00942791,2.42448924,0.72312750,0.00000000
