energy_ev,total_up,Au_p_up,Au_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.84992496,10.50550631,3.16886473,5.68566924,1.00273521,0.00000000,0.01073034,0.81601010,0.08724548,2.66416506
-5.84392196,10.35536309,3.16111212,5.57189537,1.00682768,0.00000000,0.01059482,0.79003471,0.08826527,2.65899556
-5.83791896,10.22069564,3.16115054,5.46678241,1.01221553,0.00000000,0.01047151,0.76795877,0.08954530,2.65393252
-5.83191596,10.10148751,3.16869087,5.37048013,1.01881123,0.00000000,0.01036320,0.74966132,0.09104553,2.64904072
-5.82591296,9.99733608,3.18323235,5.28297944,1.02647063,0.00000000,0.01027236,0.73495326,0.09271778,2.64431318
-5.81990995,9.90745197,3.20406812,5.20410893,1.03499456,0.00000000,0.01020105,0.72358260,0.09450683,2.63966579
-5.81390695,9.83066985,3.23029661,5.13353579,1.04413243,0.00000000,0.01015081,0.71524069,0.09635186,2.63493532
-5.80790395,9.76547248,3.26083882,5.07077239,1.05358767,0.00000000,0.01012263,0.70956957,0.09818800,2.62988130
-5.80190095,9.71002854,3.29446147,5.01518910,1.06302502,0.00000000,0.01011690,0.70617019,0.09994823,2.62419198
-5.79589795,9.66224449,3.32980568,4.96603380,1.07207955,0.00000000,0.01013340,0.70461155,0.10156530,2.61749445
-5.78989495,9.61982949,3.36542064,4.92245786,1.08036716,0.00000000,0.01017131,0.70444050,0.10297380,2.60936867
-5.78389195,9.58037181,3.39980136,4.88354808,1.08749626,0.00000000,0.01022931,0.70519216,0.10411223,2.59936506
-5.77788894,9.54142404,3.43142947,4.84836338,1.09308030,0.00000000,0.01030567,0.70640057,0.10492496,2.58702481
-5.77188594,9.50059408,3.45881584,4.81597476,1.09675072,0.00000000,0.01039838,0.70760948,0.10536407,2.57190229
-5.76588294,9.45563809,3.48054363,4.78550675,1.09816992,0.00000000,0.01050527,0.70838295,0.10539102,2.55358834
-5.75987994,9.40455147,3.49531038,4.75617821,1.09704382,0.00000000,0.01062425,0.70831541,0.10497797,2.53173359
-5.75387694,9.34565374,3.50196764,4.72734052,1.09313351,0.00000000,0.01075346,0.70704109,0.10410880,2.50607054
-5.74787394,9.27766351,3.49955675,4.69851097,1.08626568,0.00000000,0.01089146,0.70424230,0.10277983,2.47643356
-5.74187094,9.19976014,3.48733963,4.66939967,1.07634137,0.00000000,0.01103743,0.69965655,0.10100005,2.44277565
-5.73586793,9.11162909,3.46482325,4.63992848,1.06334285,0.00000000,0.01119134,0.69308210,0.09879103,2.40518143
-5.72986493,9.01348899,3.43177714,4.61024075,1.04733820,0.00000000,0.01135414,0.68438190,0.09618646,2.36387548
-5.72386193,8.90609911,3.38824312,4.58070151,1.02848360,0.00000000,0.01152783,0.67348575,0.09323129,2.31922591
-5.71785893,8.79074696,3.33453698,4.55188772,1.00702306,0.00000000,0.01171560,0.66039058,0.08998063,2.27174279
-5.71185593,8.66921637,3.27124195,4.52456928,0.98328571,0.00000000,0.01192189,0.64515890,0.08649835,2.22207157
-5.70585293,8.54373758,3.19919419,4.49968136,0.95768050,0.00000000,0.01215241,0.62791536,0.08285543,2.17098172
-5.69984992,8.41692107,3.11946080,4.47828945,0.93068857,0.00000000,0.01241416,0.60884168,0.07912831,2.11935099
-5.69384692,8.29167793,3.03331087,4.46154845,0.90285336,0.00000000,0.01271534,0.58816995,0.07539697,2.06814587
-5.68784392,8.17112952,2.94218073,4.45065756,0.87476874,0.00000000,0.01306526,0.56617465,0.07174317,2.01839878
-5.68184092,8.05850957,2.84763423,4.44681266,0.84706536,0.00000000,0.01347429,0.54316346,0.06824854,1.97118293
-5.67583792,7.95706194,2.75131952,4.45115783,0.82039557,0.00000000,0.01395358,0.51946742,0.06499288,1.92758525
-5.66983492,7.86993709,2.65492343,4.46473771,0.79541725,0.00000000,0.01451498,0.49543043,0.06205242,1.88867842
-5.66383192,7.80009018,2.56012491,4.48845202,0.77277694,0.00000000,0.01517071,0.47139874,0.05949835,1.85549252
-5.65782891,7.75018349,2.46854893,4.52301348,0.75309267,0.00000000,0.01593311,0.44771050,0.05739536,1.82898692
-5.65182591,7.72249535,2.38172208,4.56891029,0.73693683,0.00000000,0.01681437,0.42468584,0.05580037,1.81002321
-5.64582291,7.71883788,2.30103113,4.62637381,0.72481966,0.00000000,0.01782611,0.40261781,0.05476147,1.79933943
-5.63981991,7.74048505,2.22768576,4.69535223,0.71717361,0.00000000,0.01897905,0.38176429,0.05431688,1.79752643
-5.63381691,7.78811285,2.16268639,4.77549075,0.71433918,0.00000000,0.02028253,0.36234134,0.05449420,1.80500656
-5.62781391,7.86175267,2.10679797,4.86611860,0.71655250,0.00000000,0.02174416,0.34451802,0.05530969,1.82201536
-5.62181091,7.96075938,2.06053045,4.96624360,0.72393517,0.00000000,0.02336927,0.32841281,0.05676779,1.84858670
-5.61580790,8.08379504,2.02412640,5.07455423,0.73648663,0.00000000,0.02516047,0.31409183,0.05886078,1.88454171
-5.60980490,8.22882923,1.99755603,5.18943000,0.75407945,0.00000000,0.02711722,0.30156881,0.06156854,1.92948218
-5.60380190,8.39315708,1.98051983,5.30896015,0.77645777,0.00000000,0.02923538,0.29080668,0.06485862,1.98278874
-5.59779890,8.57343539,1.97245871,5.43097117,0.80323916,0.00000000,0.03150684,0.28172088,0.06868644,2.04362430
-5.59179590,8.76573753,1.97257123,5.55306320,0.83391993,0.00000000,0.03391920,0.27418404,0.07299576,2.11094323
-5.58579290,8.96562703,1.97983773,5.67265532,0.86788397,0.00000000,0.03645563,0.26803192,0.07771938,2.18350645
-5.57978989,9.16824946,1.99305044,5.78703956,0.90441505,0.00000000,0.03909470,0.26307036,0.08278015,2.25990260
-5.57378689,9.36844172,2.01084898,5.89344289,0.94271243,0.00000000,0.04181056,0.25908293,0.08809221,2.33857541
-5.56778389,9.56085684,2.03176008,5.98909642,0.98190941,0.00000000,0.04457309,0.25583909,0.09356262,2.41785685
-5.56178089,9.74010208,2.05424057,6.07131027,1.02109436,0.00000000,0.04734839,0.25310239,0.09909318,2.49600571
-5.55577789,9.90088716,2.07672235,6.13755249,1.05933393,0.00000000,0.05009932,0.25063854,0.10458255,2.57125091
-5.54977489,10.03817852,2.09765800,6.18552974,1.09569749,0.00000000,0.05278636,0.24822309,0.10992860,2.64183836
-5.54377189,10.14735538,2.11556570,6.21326730,1.12928228,0.00000000,0.05536852,0.24564834,0.11503090,2.70608040
-5.53776888,10.22436245,2.12907214,6.21918566,1.15923848,0.00000000,0.05780446,0.24272934,0.11979339,2.76240597
-5.53176588,10.26585396,2.13695191,6.20217082,1.18479325,0.00000000,0.06005370,0.23930885,0.12412692,2.80941022
-5.52576288,10.26932370,2.13816239,6.16163549,1.20527308,0.00000000,0.06207793,0.23526103,0.12795192,2.84590149
-5.51975988,10.23321591,2.13187273,6.09756852,1.22012349,0.00000000,0.06384230,0.23049382,0.13120069,2.87094405
-5.51375688,10.15701218,2.11748624,6.01057017,1.22892550,0.00000000,0.06531669,0.22495009,0.13381959,2.88389462
-5.50775388,10.04129042,2.09465524,5.90187141,1.23140815,0.00000000,0.06647693,0.21860739,0.13577077,2.88443130
-5.50175088,9.88775255,2.06328814,5.77333567,1.22745659,0.00000000,0.06730580,0.21147661,0.13703346,2.87257320
-5.49574787,9.69921912,2.02354831,5.62744251,1.21711544,0.00000000,0.06779386,0.20359953,0.13760478,2.84868994
-5.48974487,9.47958970,1.97584511,5.46725301,1.20058723,0.00000000,0.06794010,0.19504543,0.13749989,2.81349999
-5.48374187,9.23376956,1.92081726,5.29635733,1.17822593,0.00000000,0.06775217,0.18590704,0.13675163,2.76805776
-5.47773887,8.96756426,1.85930927,5.11880580,1.15052584,0.00000000,0.06724642,0.17629598,0.13540945,2.71372938
-5.47173587,8.68754485,1.79234200,4.93902510,1.11810619,0.00000000,0.06644760,0.16633780,0.13353782,2.65215778
-5.46573287,8.40088750,1.72107815,4.76172178,1.08169204,0.00000000,0.06538817,0.15616707,0.13121406,2.58521800
-5.45972986,8.11519229,1.64678429,4.59177561,1.04209217,0.00000000,0.06410747,0.14592250,0.12852570,2.51496422
-5.45372686,7.83828644,1.57079059,4.43412549,1.00017476,0.00000000,0.06265047,0.13574228,0.12556752,2.44357007
-5.44772386,7.57801778,1.49444974,4.29365084,0.95684177,0.00000000,0.06106644,0.12575994,0.12243826,2.37326422
-5.44172086,7.34204438,1.41909646,4.17505138,0.91300286,0.00000000,0.05940739,0.11610067,0.11923730,2.30626352
-5.43571786,7.13762647,1.34600891,4.08272815,0.86954987,0.00000000,0.05772643,0.10687826,0.11606125,2.24470577
-5.42971486,6.97142630,1.27637331,4.02066855,0.82733255,0.00000000,0.05607615,0.09819268,0.11300081,2.19058448
-5.42371186,6.84932161,1.21125260,3.99233807,0.78713644,0.00000000,0.05450699,0.09012837,0.11013781,2.14568773
-5.41770885,6.77623756,1.15156022,4.00058107,0.74966358,0.00000000,0.05306570,0.08275310,0.10754269,2.11154321
-5.41170585,6.75600160,1.09803947,4.04753303,0.71551638,0.00000000,0.05179404,0.07611746,0.10527246,2.08937104
-5.40570285,6.79122528,1.05124898,4.13454642,0.68518536,0.00000000,0.05072758,0.07025496,0.10336926,2.08004616
-5.39969985,6.88321580,1.01155428,4.26213204,0.65904066,0.00000000,0.04989482,0.06518247,0.10185949,2.08407110
-5.39369685,7.03192003,0.97912566,4.42991780,0.63732772,0.00000000,0.04931648,0.06090117,0.10075358,2.10156017
-5.38769385,7.23590249,0.95394177,4.63662638,0.62016679,0.00000000,0.04900520,0.05739772,0.10004642,2.13223539
-5.38169085,7.49235830,0.93579888,4.88007321,0.60755626,0.00000000,0.04896534,0.05464574,0.09971833,2.17543423
-5.37568784,7.79716117,0.92432486,5.15718589,0.59937952,0.00000000,0.04919318,0.05260737,0.09973653,2.23012875
-5.36968484,8.14494581,0.91899751,5.46404552,0.59541480,0.00000000,0.04967726,0.05123498,0.10005711,2.29495556
-5.36368184,8.52922323,0.91916618,5.79595031,0.59534768,0.00000000,0.05039901,0.05047287,0.10062724,2.36825549
-5.35767884,8.94252664,0.92407611,6.14750100,0.59878564,0.00000000,0.05133343,0.05025904,0.10138767,2.44812173
-5.35167584,9.37658462,0.93289446,6.51270713,0.60527415,0.00000000,0.05245008,0.05052688,0.10227528,2.53245479
-5.34567284,9.82251769,0.94473727,6.88511228,0.61431375,0.00000000,0.05371397,0.05120679,0.10322561,2.61902271
-5.33966983,10.27105329,0.95869652,7.25793591,0.62537749,0.00000000,0.05508668,0.05222779,0.10417534,2.70552444
-5.33366683,10.71275362,0.97386660,7.62422846,0.63792822,0.00000000,0.05652743,0.05351903,0.10506440,2.78965453
-5.32766383,11.13825024,0.98936932,7.97703561,0.65143534,0.00000000,0.05799414,0.05501125,0.10583797,2.86916714
-5.32166083,11.53847861,1.00437715,8.30956715,0.66539029,0.00000000,0.05944448,0.05663808,0.10644799,2.94193736
-5.31565783,11.90490575,1.01813392,8.61536544,0.67932067,0.00000000,0.06083692,0.05833738,0.10685433,3.00601805
-5.30965483,12.22974410,1.02997265,8.88846773,0.69280248,0.00000000,0.06213163,0.06005238,0.10702559,3.05969054
-5.30365183,12.50614479,1.03933027,9.12355714,0.70547020,0.00000000,0.06329132,0.06173280,0.10693944,3.10150764
-5.29764882,12.72836428,1.04575897,9.31609692,0.71702462,0.00000000,0.06428208,0.06333585,0.10658269,3.13032792
-5.29164582,12.89189885,1.04893403,9.46244302,0.72723823,0.00000000,0.06507400,0.06482704,0.10595091,3.14534029
-5.28564282,12.99358270,1.04865821,9.55993090,0.73595815,0.00000000,0.06564177,0.06618096,0.10504794,3.14607844
-5.27963982,13.03164665,1.04486277,9.60693346,0.74310663,0.00000000,0.06596512,0.06738183,0.10388503,3.13242489
-5.27363682,13.00573577,1.03760519,9.60288772,0.74867927,0.00000000,0.06602919,0.06842387,0.10247997,3.10460496
-5.26763382,12.91688591,1.02706398,9.54828967,0.75274110,0.00000000,0.06582477,0.06931156,0.10085603,3.06317121
-5.26163082,12.76746070,1.01353081,9.44465756,0.75542083,0.00000000,0.06534840,0.07005956,0.09904094,3.00897908
-5.25562781,12.56105194,0.99740029,9.29446548,0.75690355,0.00000000,0.06460237,0.07069255,0.09706590,2.94315511
-5.24962481,12.30234780,0.97915780,9.10105021,0.75742214,0.00000000,0.06359466,0.07124473,0.09496458,2.86705889
-5.24362181,11.99697441,0.95936581,8.86849528,0.75724793,0.00000000,0.06233862,0.07175913,0.09277227,2.78224048
-5.23761881,11.65131713,0.93864904,8.60149730,0.75668083,0.00000000,0.06085271,0.07228676,0.09052515,2.69039470
-5.23161581,11.27232849,0.91767884,8.30521987,0.75603926,0.00000000,0.05916003,0.07288540,0.08825961,2.59331405
-5.22561281,10.86733000,0.89715724,7.98514100,0.75565044,0.00000000,0.05728780,0.07361834,0.08601173,2.49284177
-5.21960980,10.44381476,0.87780090,7.64689970,0.75584104,0.00000000,0.05526673,0.07455286,0.08381680,2.39082650
-5.21360680,10.00925748,0.86032529,7.29614744,0.75692859,0.00000000,0.05313041,0.07575854,0.08170901,2.28907972
-5.20760380,9.57093773,0.84542940,6.93840923,0.75921383,0.00000000,0.05091454,0.07730550,0.07972106,2.18933713
-5.20160080,9.13578118,0.83378108,6.57895876,0.76297403,0.00000000,0.04865623,0.07926256,0.07788393,2.09322464
-5.19559780,8.71022261,0.82600320,6.22271079,0.76845735,0.00000000,0.04639328,0.08169527,0.07622655,2.00222955
-5.18959480,8.30009313,0.82266091,5.87413311,0.77587825,0.00000000,0.04416338,0.08466399,0.07477555,1.91767721
-5.18359180,7.91053288,0.82424976,5.53717946,0.78541385,0.00000000,0.04200350,0.08822202,0.07355494,1.84071314
-5.17758879,7.54592926,0.83118518,5.21524338,0.79720114,0.00000000,0.03994913,0.09241375,0.07258576,1.77229052
-5.17158579,7.20987990,0.84379299,4.91113272,0.81133493,0.00000000,0.03803373,0.09727295,0.07188571,1.71316268
-5.16558279,6.90517828,0.86230136,4.62706291,0.82786640,0.00000000,0.03628814,0.10282124,0.07146875,1.66388008
-5.15957979,6.63381989,0.88683403,4.36466726,0.84680211,0.00000000,0.03474008,0.10906673,0.07134469,1.62479134
-5.15357679,6.39702575,0.91740513,4.12502148,0.86810337,0.00000000,0.03341375,0.11600296,0.07151880,1.59604773
-5.14757379,6.19528032,0.95391547,3.90867986,0.89168599,0.00000000,0.03232942,0.12360808,0.07199141,1.57761053
-5.14157079,6.02838072,0.99615069,3.71571995,0.91742021,0.00000000,0.03150317,0.13184440,0.07275759,1.56926079
-5.13556778,5.89549420,1.04378119,3.54579332,0.94513104,0.00000000,0.03094662,0.14065822,0.07380689,1.57061095
-5.12956478,5.79522133,1.09636412,3.39817953,0.97459892,0.00000000,0.03066678,0.14998014,0.07512320,1.58111818
-5.12356178,5.72566258,1.15334752,3.27184130,1.00556081,0.00000000,0.03066592,0.15972570,0.07668475,1.60009882
-5.11755878,5.68448660,1.21407667,3.16547894,1.03771198,0.00000000,0.03094152,0.16979642,0.07846417,1.62674401
-5.11155578,5.66899874,1.27780282,3.07758275,1.07070836,0.00000000,0.03148630,0.18008127,0.08042881,1.66013618
-5.10555278,5.67620891,1.34369418,3.00648221,1.10416990,0.00000000,0.03228829,0.19045852,0.08254121,1.69926639
-5.09954977,5.70289831,1.41084924,2.95039170,1.13768477,0.00000000,0.03333100,0.20079791,0.08475966,1.74305243
-5.09354677,5.74568451,1.47831224,2.90745206,1.17081466,0.00000000,0.03459361,0.21096323,0.08703902,1.79035760
-5.08754377,5.80108505,1.54509056,2.87576841,1.20310112,0.00000000,0.03605131,0.22081505,0.08933165,1.84001007
-5.08154077,5.86557920,1.61017374,2.85344417,1.23407299,0.00000000,0.03767568,0.23021374,0.09158848,1.89082283
-5.07553777,5.93566815,1.67255387,2.83861166,1.26325472,0.00000000,0.03943513,0.23902261,0.09376014,1.94161386
-5.06953477,6.00793340,1.73124672,2.82945977,1.29017563,0.00000000,0.04129546,0.24711111,0.09579826,1.99122653
-5.06353177,6.07909314,1.78531320,2.82425885,1.31437975,0.00000000,0.04322047,0.25435798,0.09765672,2.03854984
-5.05752876,6.14605642,1.83388068,2.82138340,1.33543601,0.00000000,0.04517260,0.26065433,0.09929296,2.08253822
-5.05152576,6.20597445,1.87616340,2.81933251,1.35294861,0.00000000,0.04711368,0.26590646,0.10066920,2.12223061
-5.04552276,6.25628870,1.91148155,2.81674854,1.36656716,0.00000000,0.04900566,0.27003850,0.10175369,2.15676833
-5.03951976,6.29477477,1.93927842,2.81243373,1.37599628,0.00000000,0.05081139,0.27299453,0.10252172,2.18541155
-5.03351676,6.31958161,1.95913499,2.80536506,1.38100435,0.00000000,0.05249536,0.27474042,0.10295662,2.20755378
-5.02751376,6.32926513,1.97078172,2.79470705,1.38143114,0.00000000,0.05402449,0.27526509,0.10305049,2.22273426
-5.02151076,6.32281557,1.97410689,2.77982243,1.37719392,0.00000000,0.05536878,0.27458126,0.10280481,2.23064775
-5.01550775,6.29967793,1.96916145,2.76028063,1.36829207,0.00000000,0.05650201,0.27272563,0.10223081,2.23115161
-5.00950475,6.25976500,1.95616001,2.73586374,1.35480963,0.00000000,0.05740228,0.26975848,0.10134965,2.22426992
-5.00350175,6.20346253,1.93547800,2.70657006,1.33691607,0.00000000,0.05805255,0.26576270,0.10019236,2.21019437
-4.99749875,6.13162638,1.90764497,2.67261491,1.31486479,0.00000000,0.05844098,0.26084223,0.09879950,2.18928211
-4.99149575,6.04557141,1.87333423,2.63442873,1.28898975,0.00000000,0.05856127,0.25512004,0.09722072,2.16205019
-4.98549275,5.94705229,1.83334893,2.59265245,1.25969985,0.00000000,0.05841281,0.24873554,0.09551394,2.12916684
-4.97948974,5.83823621,1.78860507,2.54813002,1.22747146,0.00000000,0.05800079,0.24184168,0.09374447,2.09143958
-4.97348674,5.72166785,1.74011164,2.50189810,1.19283909,0.00000000,0.05733613,0.23460159,0.09198380,2.04980017
-4.96748374,5.60022696,1.68894850,2.45517296,1.15638436,0.00000000,0.05643532,0.22718505,0.09030829,2.00528673
-4.96148074,5.47707881,1.63624234,2.40933444,1.11872364,0.00000000,0.05532017,0.21976470,0.08879760,1.95902305
-4.95547774,5.35561808,1.58314137,2.36590710,1.08049439,0.00000000,0.05401742,0.21251219,0.08753306,1.91219546
-4.94947474,5.23940672,1.53078924,2.32653833,1.04234075,0.00000000,0.05255829,0.20559428,0.08659583,1.86602745
-4.94347174,5.13210644,1.48029873,2.29297352,1.00489850,0.00000000,0.05097786,0.19916906,0.08606493,1.82175258
-4.93746873,5.03740639,1.43272586,2.26702808,0.96877992,0.00000000,0.04931442,0.19338223,0.08601530,1.78058591
-4.93146573,4.95894710,1.38904502,2.25055650,0.93455880,0.00000000,0.04760873,0.18836375,0.08651564,1.74369466
-4.92546273,4.90024153,1.35012557,2.24541820,0.90275608,0.00000000,0.04590317,0.18422466,0.08762641,1.71216868
-4.91945973,4.86459444,1.31671070,2.25344053,0.87382659,0.00000000,0.04424086,0.18105443,0.08939775,1.68699127
-4.91345673,4.85502151,1.28939895,2.27637895,0.84814717,0.00000000,0.04266474,0.17891867,0.09186757,1.66901136
-4.90745373,4.87416961,1.26862899,2.31587480,0.82600667,0.00000000,0.04121659,0.17785743,0.09505974,1.65891767
-4.90145073,4.92424018,1.25466812,2.37341117,0.80759823,0.00000000,0.03993606,0.17788402,0.09898254,1.65721577
-4.89544772,5.00691736,1.24760497,2.45026749,0.79301403,0.00000000,0.03885969,0.17898452,0.10362739,1.66420898
-4.88944472,5.12330314,1.24734659,2.54747390,0.78224294,0.00000000,0.03802000,0.18111791,0.10896790,1.67998373
-4.88344172,5.27386141,1.25362041,2.66576622,0.77517112,0.00000000,0.03744461,0.18421687,0.11495940,1.70440028
-4.87743872,5.45837307,1.26598086,2.80554300,0.77158569,0.00000000,0.03715543,0.18818931,0.12153887,1.73708933
-4.87143572,5.67590425,1.28382090,2.96682609,0.77118143,0.00000000,0.03716801,0.19292049,0.12862543,1.77745502
-4.86543272,5.92478926,1.30638803,3.14922610,0.77357037,0.00000000,0.03749096,0.19827583,0.13612138,1.82468448
-4.85942971,6.20263000,1.33280465,3.35191464,0.77829395,0.00000000,0.03812561,0.20410425,0.14391374,1.87776402
-4.85342671,6.50631291,1.36209196,3.57360480,0.78483744,0.00000000,0.03906575,0.21024195,0.15187641,1.93550175
-4.84742371,6.83204419,1.39319700,3.81254155,0.79264601,0.00000000,0.04029765,0.21651667,0.15987277,1.99655596
-4.84142071,7.17540347,1.42502185,4.06650349,0.80114199,0.00000000,0.04180024,0.22275211,0.16775882,2.05946880
-4.83541771,7.53141574,1.45645409,4.33281703,0.80974264,0.00000000,0.04354548,0.22877250,0.17538655,2.12270403
-4.82941471,7.89464029,1.48639757,4.60838396,0.81787778,0.00000000,0.04549898,0.23440719,0.18260780,2.18468774
-4.82341171,8.25927533,1.51380242,4.88972282,0.82500653,0.00000000,0.04762081,0.23949503,0.18927808,2.24385083
-4.81740870,8.61927584,1.53769332,5.17302388,0.83063271,0.00000000,0.04986645,0.24388841,0.19526052,2.29867161
-4.81140570,8.96848205,1.55719498,5.45421728,0.83431819,0.00000000,0.05218789,0.24745697,0.20042974,2.34771720
-4.80540270,9.30075510,1.57155418,5.72905297,0.83569380,0.00000000,0.05453495,0.25009056,0.20467540,2.38968223
-4.79939970,9.61011621,1.58015736,5.99319080,0.83446740,0.00000000,0.05685653,0.25170173,0.20790540,2.42342348
-4.79339670,9.89088533,1.58254355,6.24229827,0.83042899,0.00000000,0.05910203,0.25222734,0.21004863,2.44798926
-4.78739370,10.13781504,1.57841198,6.47215325,0.82345263,0.00000000,0.06122268,0.25162946,0.21105704,2.46264253
-4.78139070,10.34621551,1.56762456,6.67874823,0.81349543,0.00000000,0.06317291,0.24989545,0.21090704,2.46687706
-4.77538769,10.51206653,1.55020303,6.85839283,0.80059363,0.00000000,0.06491148,0.24703729,0.20960020,2.46042603
-4.76938469,10.63211274,1.52632126,7.00781068,0.78485622,0.00000000,0.06640263,0.24309021,0.20716313,2.44326315
-4.76338169,10.70393904,1.49629312,7.12422725,0.76645641,0.00000000,0.06761694,0.23811060,0.20364656,2.41559616
-4.75737869,10.72602340,1.46055657,7.20544510,0.74562158,0.00000000,0.06853203,0.23217349,0.19912380,2.37785335
-4.75137569,10.69776536,1.41965475,7.24990369,0.72262205,0.00000000,0.06913299,0.22536951,0.19368836,2.33066381
-4.74537269,10.61948926,1.37421480,7.25672119,0.69775940,0.00000000,0.06941259,0.21780166,0.18745118,2.27483221
-4.73936968,10.49242209,1.32492559,7.22571662,0.67135473,0.00000000,0.06937124,0.20958181,0.18053721,2.21130929
-4.73336668,10.31864698,1.27251486,7.15741132,0.64373741,0.00000000,0.06901665,0.20082727,0.17308177,2.14115943
-4.72736368,10.10103398,1.21772702,7.05300953,0.61523478,0.00000000,0.06836336,0.19165747,0.16522665,2.06552641
-4.72136068,9.84315084,1.16130203,6.91435905,0.58616301,0.00000000,0.06743192,0.18219077,0.15711616,1.98559877
-4.71535768,9.54915718,1.10395629,6.74389334,0.55681953,0.00000000,0.06624806,0.17254166,0.14889325,1.90257603
-4.70935468,9.22368581,1.04636596,6.54455742,0.52747710,0.00000000,0.06484159,0.16281834,0.14069586,1.81763683
-4.70335168,8.87171551,0.98915306,6.31972062,0.49837950,0.00000000,0.06324531,0.15312075,0.13265353,1.73191012
-4.69734867,8.49843976,0.93287472,6.07307957,0.46973901,0.00000000,0.06149380,0.14353899,0.12488448,1.64644997
-4.69134567,8.10913584,0.87801554,5.80855502,0.44173536,0.00000000,0.05962228,0.13415233,0.11749314,1.56221479
-4.68534267,7.70903841,0.82498305,5.53018661,0.41451608,0.00000000,0.05766549,0.12502862,0.11056827,1.48005117
-4.67933967,7.30322150,0.77410613,5.24202913,0.38819801,0.00000000,0.05565666,0.11622410,0.10418161,1.40068253
-4.67333667,6.89649227,0.72563605,4.94805391,0.36286969,0.00000000,0.05362658,0.10778365,0.09838706,1.32470251
-4.66733367,6.49329901,0.67974981,4.65205852,0.33859438,0.00000000,0.05160289,0.09974129,0.09322053,1.25257275
-4.66133067,6.09765551,0.63655530,4.35758725,0.31541346,0.00000000,0.04960949,0.09212098,0.08870016,1.18462485
-4.65532766,5.71308297,0.59609794,4.06786464,0.29334990,0.00000000,0.04766612,0.08493757,0.08482713,1.12106570
-4.64932466,5.34256988,0.55836823,3.78574313,0.27241169,0.00000000,0.04578816,0.07819785,0.08158681,1.06198591
-4.64332166,4.98854985,0.52330990,3.51366579,0.25259502,0.00000000,0.04398660,0.07190170,0.07895025,1.00737040
