energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.75987994,4.44616879,0.04417657,0.00000000,0.03630875,0.36819173,0.28991182,2.27623097,0.34937936,0.86902806
-5.75387694,4.43285794,0.04394644,0.00000000,0.03720205,0.36485006,0.28943375,2.26990462,0.34555457,0.86836343
-5.74787394,4.41242118,0.04360973,0.00000000,0.03819293,0.36076859,0.28862306,2.25948533,0.34111879,0.86630770
-5.74187094,4.38611717,0.04317944,0.00000000,0.03929251,0.35609916,0.28757304,2.24564760,0.33616548,0.86307674
-5.73586793,4.35537800,0.04267012,0.00000000,0.04051471,0.35103229,0.28637842,2.22913286,0.33080584,0.85891204
-5.72986493,4.32176383,0.04209750,0.00000000,0.04187552,0.34578969,0.28513191,2.21072837,0.32516575,0.85407328
-5.72386193,4.28691321,0.04147799,0.00000000,0.04339216,0.34061557,0.28392075,2.19124503,0.31938224,0.84883032
-5.71785893,4.25249099,0.04082832,0.00000000,0.04508214,0.33576712,0.28282353,2.17149476,0.31359963,0.84345469
-5.71185593,4.22013550,0.04016504,0.00000000,0.04696219,0.33150437,0.28190747,2.15226835,0.30796562,0.83821098
-5.70585293,4.19140684,0.03950414,0.00000000,0.04904719,0.32807990,0.28122604,2.13431434,0.30262724,0.83334843
-5.69984992,4.16773785,0.03886061,0.00000000,0.05134910,0.32572873,0.28081733,2.11831968,0.29772687,0.82909303
-5.69384692,4.15038937,0.03824811,0.00000000,0.05387590,0.32465872,0.28070299,2.10489254,0.29339846,0.82564038
-5.68784392,4.14041100,0.03767870,0.00000000,0.05663062,0.32504185,0.28088787,2.09454777,0.28976391,0.82314967
-5.68184092,4.13860857,0.03716254,0.00000000,0.05961052,0.32700663,0.28136034,2.08769528,0.28692980,0.82173890
-5.67583792,4.14551919,0.03670778,0.00000000,0.06280643,0.33063194,0.28209333,2.08463153,0.28498445,0.82148150
-5.66983492,4.16139454,0.03632039,0.00000000,0.06620227,0.33594260,0.28304590,2.08553416,0.28399541,0.82240461
-5.66383192,4.18619279,0.03600420,0.00000000,0.06977488,0.34290674,0.28416539,2.09045984,0.28400744,0.82448890
-5.65782891,4.21957946,0.03576087,0.00000000,0.07349401,0.35143519,0.28538989,2.09934514,0.28504091,0.82766995
-5.65182591,4.26093700,0.03558999,0.00000000,0.07732273,0.36138288,0.28665113,2.11201044,0.28709089,0.83184127
-5.64582291,4.30938300,0.03548926,0.00000000,0.08121797,0.37255238,0.28787739,2.12816658,0.29012672,0.83685858
-5.63981991,4.36379646,0.03545466,0.00000000,0.08513147,0.38469935,0.28899650,2.14742404,0.29409228,0.84254533
-5.63381691,4.42285130,0.03548069,0.00000000,0.08901087,0.39753993,0.28993876,2.16930454,0.29890691,0.84869924
-5.62781391,4.48505643,0.03556065,0.00000000,0.09280116,0.41075967,0.29063958,2.19325455,0.30446703,0.85509944
-5.62181091,4.54880098,0.03568690,0.00000000,0.09644613,0.42402394,0.29104183,2.21866074,0.31064837,0.86151410
-5.61580790,4.61240356,0.03585124,0.00000000,0.09989009,0.43698923,0.29109778,2.24486674,0.31730899,0.86770819
-5.60980490,4.67416408,0.03604512,0.00000000,0.10307951,0.44931513,0.29077063,2.27119104,0.32429282,0.87345103
-5.60380190,4.73241642,0.03626005,0.00000000,0.10596479,0.46067648,0.29003543,2.29694560,0.33143379,0.87852344
-5.59779890,4.78558043,0.03648779,0.00000000,0.10850177,0.47077518,0.28887964,2.32145473,0.33856047,0.88272421
-5.59179590,4.83221148,0.03672070,0.00000000,0.11065324,0.47935127,0.28730313,2.34407373,0.34550099,0.88587569
-5.58579290,4.87104588,0.03695194,0.00000000,0.11239008,0.48619277,0.28531768,2.36420686,0.35208821,0.88782830
-5.57978989,4.90104061,0.03717563,0.00000000,0.11369227,0.49114396,0.28294618,2.38132409,0.35816486,0.88846392
-5.57378689,4.92140588,0.03738709,0.00000000,0.11454948,0.49411155,0.28022138,2.39497601,0.36358857,0.88769796
-5.56778389,4.93162927,0.03758283,0.00000000,0.11496134,0.49506874,0.27718444,2.40480646,0.36823655,0.88548033
-5.56178089,4.93149054,0.03776069,0.00000000,0.11493739,0.49405669,0.27388323,2.41056237,0.37200971,0.88179503
-5.55577789,4.92106635,0.03791975,0.00000000,0.11449667,0.49118358,0.27037054,2.41210031,0.37483612,0.87665866
-5.54977489,4.90072463,0.03806035,0.00000000,0.11366694,0.48662103,0.26670218,2.40938942,0.37667352,0.87011797
-5.54377189,4.87110870,0.03818388,0.00000000,0.11248367,0.48059816,0.26293518,2.40251056,0.37751092,0.86224642
-5.53776888,4.83311157,0.03829266,0.00000000,0.11098879,0.47339352,0.25912598,2.39165143,0.37736904,0.85314004
-5.53176588,4.78784127,0.03838976,0.00000000,0.10922918,0.46532500,0.25532878,2.37709782,0.37629965,0.84291288
-5.52576288,4.73657844,0.03847869,0.00000000,0.10725511,0.45673843,0.25159406,2.35922117,0.37438375,0.83169194
-5.51975988,4.68072774,0.03856319,0.00000000,0.10511862,0.44799494,0.24796733,2.33846281,0.37172873,0.81961212
-5.51375688,4.62176487,0.03864693,0.00000000,0.10287188,0.43945795,0.24448798,2.31531550,0.36846439,0.80681112
-5.50775388,4.56118122,0.03873326,0.00000000,0.10056563,0.43147991,0.24118854,2.29030281,0.36473831,0.79342462
-5.50175088,4.50042831,0.03882490,0.00000000,0.09824773,0.42438969,0.23809401,2.26395740,0.36071038,0.77958180
-5.49574787,4.44086417,0.03892376,0.00000000,0.09596197,0.41848070,0.23522156,2.23679882,0.35654703,0.76540144
-5.48974487,4.38370380,0.03903066,0.00000000,0.09374697,0.41400056,0.23258038,2.20931203,0.35241515,0.75098862
-5.48374187,4.32997571,0.03914523,0.00000000,0.09163538,0.41114247,0.23017181,2.18192748,0.34847608,0.73643218
-5.47773887,4.28048625,0.03926579,0.00000000,0.08965336,0.41003867,0.22798962,2.15500356,0.34487994,0.72180293
-5.47173587,4.23579317,0.03938925,0.00000000,0.08782025,0.41075626,0.22602053,2.12881247,0.34176035,0.70715275
-5.46573287,4.19618943,0.03951115,0.00000000,0.08614858,0.41329555,0.22424486,2.10352995,0.33922998,0.69251449
-5.45972986,4.16169793,0.03962573,0.00000000,0.08464422,0.41759083,0.22263734,2.07922942,0.33737695,0.67790263
-5.45372686,4.13207723,0.03972604,0.00000000,0.08330684,0.42351380,0.22116801,2.05588091,0.33626221,0.66331477
-5.44772386,4.10683795,0.03980411,0.00000000,0.08213049,0.43087920,0.21980325,2.03335463,0.33591804,0.64873376
-5.44172086,4.08526890,0.03985121,0.00000000,0.08110438,0.43945266,0.21850680,2.01142918,0.33634764,0.63413032
-5.43571786,4.06647193,0.03985810,0.00000000,0.08021372,0.44896023,0.21724085,1.98980390,0.33752580,0.61946624
-5.42971486,4.04940353,0.03981532,0.00000000,0.07944068,0.45909933,0.21596711,1.96811468,0.33940058,0.60469777
-5.42371186,4.03292141,0.03971352,0.00000000,0.07876535,0.46955060,0.21464780,1.94595256,0.34189586,0.58977918
-5.41770885,4.01583387,0.03954377,0.00000000,0.07816672,0.47999013,0.21324662,1.92288409,0.34491462,0.57466629
-5.41170585,3.99694966,0.03929792,0.00000000,0.07762352,0.49010151,0.21172957,1.89847252,0.34834276,0.55931990
-5.40570285,3.97512599,0.03896883,0.00000000,0.07711511,0.49958734,0.21006568,1.87229871,0.35205331,0.54370874
-5.39969985,3.94931283,0.03855070,0.00000000,0.07662210,0.50817946,0.20822760,1.84398086,0.35591073,0.52781215
-5.39369685,3.91859131,0.03803924,0.00000000,0.07612695,0.51564765,0.20619196,1.81319212,0.35977529,0.51162197
-5.38769385,3.88220498,0.03743189,0.00000000,0.07561436,0.52180640,0.20393970,1.77967527,0.36350722,0.49514398
-5.38169085,3.83958263,0.03672793,0.00000000,0.07507144,0.52651942,0.20145614,1.74325407,0.36697047,0.47839842
-5.37568784,3.79035224,0.03592854,0.00000000,0.07448786,0.52970180,0.19873098,1.70384070,0.37003620,0.46141996
-5.36968484,3.73434574,0.03503678,0.00000000,0.07385569,0.53131977,0.19575812,1.66143933,0.37258562,0.44425678
-5.36368184,3.67159514,0.03405758,0.00000000,0.07316922,0.53138815,0.19253546,1.61614581,0.37451238,0.42696917
-5.35767884,3.60232075,0.03299756,0.00000000,0.07242462,0.52996566,0.18906454,1.56814382,0.37572442,0.40962744
-5.35167584,3.52691274,0.03186496,0.00000000,0.07161954,0.52714846,0.18535029,1.51769798,0.37614529,0.39230946
-5.34567284,3.44590767,0.03066934,0.00000000,0.07075266,0.52306233,0.18140064,1.46514447,0.37571504,0.37509790
-5.33966983,3.35996161,0.02942144,0.00000000,0.06982328,0.51785387,0.17722627,1.41087994,0.37439069,0.35807730
-5.33366683,3.26982166,0.02813288,0.00000000,0.06883089,0.51168131,0.17284039,1.35534946,0.37214648,0.34133126
-5.32766383,3.17629781,0.02681592,0.00000000,0.06777487,0.50470545,0.16825863,1.29903426,0.36897377,0.32493970
-5.32166083,3.08023665,0.02548318,0.00000000,0.06665421,0.49708116,0.16349897,1.24243986,0.36488091,0.30897658
-5.31565783,2.98249834,0.02414747,0.00000000,0.06546741,0.48894998,0.15858187,1.18608535,0.35989294,0.29350795
-5.30965483,2.88393800,0.02282150,0.00000000,0.06421250,0.48043409,0.15353044,1.13049412,0.35405134,0.27859063
-5.30365183,2.78539206,0.02151769,0.00000000,0.06288712,0.47163202,0.14837065,1.07618630,0.34741373,0.26427144
-5.29764882,2.68767006,0.02024808,0.00000000,0.06148882,0.46261623,0.14313171,1.02367318,0.34005357,0.25058704
-5.29164582,2.59155147,0.01902411,0.00000000,0.06001537,0.45343260,0.13784632,0.97345338,0.33205993,0.23756431
-5.28564282,2.49778730,0.01785658,0.00000000,0.05846518,0.44410181,0.13255107,0.92601060,0.32353719,0.22522135
-5.27963982,2.40710540,0.01675558,0.00000000,0.05683775,0.43462244,0.12728659,0.88181270,0.31460474,0.21356878
-5.27363682,2.32021837,0.01573044,0.00000000,0.05513420,0.42497544,0.12209776,0.84131142,0.30539645,0.20261145
-5.26763382,2.23783288,0.01478969,0.00000000,0.05335761,0.41512975,0.11703363,0.80494249,0.29606012,0.19235026
-5.26163082,2.16065876,0.01394109,0.00000000,0.05151348,0.40504863,0.11214728,0.77312544,0.28675653,0.18278403
-5.25562781,2.08941667,0.01319159,0.00000000,0.04960999,0.39469626,0.10749539,0.74626268,0.27765834,0.17391129
-5.24962481,2.02484301,0.01254736,0.00000000,0.04765815,0.38404417,0.10313757,0.72473735,0.26894844,0.16573182
-5.24362181,1.96769094,0.01201374,0.00000000,0.04567188,0.37307724,0.09913556,0.70890981,0.26081806,0.15824779
-5.23761881,1.91872688,0.01159522,0.00000000,0.04366786,0.36179870,0.09555206,0.69911229,0.25346433,0.15146458
-5.23161581,1.87872187,0.01129542,0.00000000,0.04166534,0.35023407,0.09244947,0.69564198,0.24708743,0.14539101
-5.22561281,1.84843784,0.01111697,0.00000000,0.03968570,0.33843371,0.08988840,0.69875245,0.24188726,0.14003910
-5.21960980,1.82860901,0.01106149,0.00000000,0.03775205,0.32647384,0.08792608,0.70864390,0.23805978,0.13542338
-5.21360680,1.81991918,0.01112943,0.00000000,0.03588858,0.31445616,0.08661465,0.72545244,0.23579298,0.13155967
-5.20760380,1.82297586,0.01132002,0.00000000,0.03411997,0.30250590,0.08599951,0.74923922,0.23526256,0.12846353
-5.20160080,1.83828244,0.01163114,0.00000000,0.03247072,0.29076865,0.08611769,0.77997985,0.23662753,0.12614841
-5.19559780,1.86621006,0.01205918,0.00000000,0.03096448,0.27940604,0.08699630,0.81755489,0.24002583,0.12462367
-5.18959480,1.90697047,0.01259904,0.00000000,0.02962343,0.26859057,0.08865131,0.86174211,0.24556996,0.12389253
-5.18359180,1.96059172,0.01324401,0.00000000,0.02846774,0.25849977,0.09108645,0.91221112,0.25334307,0.12395013
-5.17758879,2.02689797,0.01398576,0.00000000,0.02751505,0.24931020,0.09429249,0.96852096,0.26339529,0.12478178
-5.17158579,2.10549473,0.01481440,0.00000000,0.02678017,0.24119131,0.09824690,1.03012105,0.27574080,0.12636161
-5.16558279,2.19576072,0.01571851,0.00000000,0.02627478,0.23429956,0.10291384,1.09635579,0.29035551,0.12865151
-5.15957979,2.29684681,0.01668532,0.00000000,0.02600733,0.22877310,0.10824464,1.16647281,0.30717552,0.13160074
-5.15357679,2.40768251,0.01770084,0.00000000,0.02598303,0.22472704,0.11417859,1.23963484,0.32609653,0.13514587
-5.14757379,2.52698999,0.01875014,0.00000000,0.02620399,0.22224953,0.12064416,1.31493476,0.34697412,0.13921145
-5.14157079,2.65330503,0.01981757,0.00000000,0.02666940,0.22139882,0.12756058,1.39141337,0.36962496,0.14371108
-5.13556778,2.78500423,0.02088715,0.00000000,0.02737584,0.22220119,0.13483964,1.46807929,0.39382899,0.14854898
-5.12956478,2.92033729,0.02194283,0.00000000,0.02831768,0.22464989,0.14238776,1.54392997,0.41933240,0.15362201
-5.12356178,3.05746316,0.02296886,0.00000000,0.02948741,0.22870504,0.15010821,1.61797331,0.44585140,0.15882199
-5.11755878,3.19448839,0.02395015,0.00000000,0.03087611,0.23429431,0.15790327,1.68924863,0.47307672,0.16403821
-5.11155578,3.32950640,0.02487257,0.00000000,0.03247381,0.24131448,0.16567650,1.75684648,0.50067858,0.16916007
-5.10555278,3.46063602,0.02572322,0.00000000,0.03426987,0.24963368,0.17333478,1.81992640,0.52831218,0.17407970
-5.09954977,3.58605806,0.02649070,0.00000000,0.03625322,0.25909418,0.18079016,1.87773199,0.55562343,0.17869450
-5.09354677,3.70404868,0.02716529,0.00000000,0.03841265,0.26951574,0.18796144,1.92960295,0.58225486,0.18290941
-5.08754377,3.81300884,0.02773906,0.00000000,0.04073685,0.28069932,0.19477546,1.97498377,0.60785164,0.18663897
-5.08154077,3.91148903,0.02820596,0.00000000,0.04321446,0.29243110,0.20116794,2.01342900,0.63206749,0.18980894
-5.07553777,3.99820918,0.02856183,0.00000000,0.04583397,0.30448674,0.20708404,2.04460530,0.65457049,0.19235764
-5.06953477,4.07207357,0.02880433,0.00000000,0.04858353,0.31663574,0.21247845,2.06829044,0.67504861,0.19423677
-5.06353177,4.13218111,0.02893283,0.00000000,0.05145066,0.32864585,0.21731524,2.08436982,0.69321508,0.19541191
-5.05752876,4.17783137,0.02894835,0.00000000,0.05442188,0.34028753,0.22156729,2.09283094,0.70881326,0.19586262
-5.05152576,4.20852680,0.02885330,0.00000000,0.05748234,0.35133822,0.22521559,2.09375634,0.72162117,0.19558214
-5.04552276,4.22397202,0.02865136,0.00000000,0.06061539,0.36158652,0.22824828,2.08731573,0.73145557,0.19457681
-5.03951976,4.22407054,0.02834728,0.00000000,0.06380217,0.37083607,0.23065966,2.07375765,0.73817546,0.19286524
-5.03351676,4.20891960,0.02794673,0.00000000,0.06702129,0.37890915,0.23244912,2.05340120,0.74168497,0.19047728
-5.02751376,4.17880358,0.02745610,0.00000000,0.07024855,0.38564989,0.23362018,2.02662816,0.74193557,0.18745279
-5.02151076,4.13418622,0.02688237,0.00000000,0.07345689,0.39092698,0.23417968,1.99387568,0.73892756,0.18384035
-5.01550775,4.07570194,0.02623301,0.00000000,0.07661636,0.39463597,0.23413702,1.95562962,0.73271062,0.17969589
-5.00950475,4.00414614,0.02551588,0.00000000,0.07969444,0.39670087,0.23350384,1.91241859,0.72338356,0.17508127
-5.00350175,3.92046456,0.02473914,0.00000000,0.08265640,0.39707524,0.23229371,1.86480842,0.71109299,0.17006294
-4.99749875,3.82574142,0.02391123,0.00000000,0.08546603,0.39574265,0.23052225,1.81339698,0.69603104,0.16471051
-4.99149575,3.72118616,0.02304081,0.00000000,0.08808647,0.39271652,0.22820741,1.75880917,0.67843206,0.15909550
-4.98549275,3.60811860,0.02213673,0.00000000,0.09048125,0.38803928,0.22536992,1.70169162,0.65856836,0.15329002
-4.97948974,3.48795246,0.02120802,0.00000000,0.09261547,0.38178105,0.22203395,1.64270712,0.63674495,0.14736561
-4.97348674,3.36217694,0.02026386,0.00000000,0.09445716,0.37403774,0.21822781,1.58252855,0.61329355,0.14139213
-4.96748374,3.23233670,0.01931351,0.00000000,0.09597856,0.36492867,0.21398470,1.52183212,0.58856596,0.13543672
-4.96148074,3.10001018,0.01836628,0.00000000,0.09715748,0.35459386,0.20934337,1.46128997,0.56292678,0.12956288
-4.95547774,2.96678666,0.01743146,0.00000000,0.09797853,0.34319089,0.20434863,1.40156230,0.53674608,0.12382967
-4.94947474,2.83424240,0.01651825,0.00000000,0.09843418,0.33089169,0.19905174,1.34328885,0.51039175,0.11829094
-4.94347174,2.70391639,0.01563564,0.00000000,0.09852565,0.31787898,0.19351041,1.28708027,0.48422220,0.11299481
-4.93746873,2.57728613,0.01479233,0.00000000,0.09826339,0.30434285,0.18778858,1.23350937,0.45857929,0.10798316
-4.93146573,2.45574417,0.01399663,0.00000000,0.09766739,0.29047715,0.18195580,1.18310251,0.43378184,0.10329129
-4.92546273,2.34057579,0.01325630,0.00000000,0.09676695,0.27647605,0.17608633,1.13633155,0.41011989,0.09894770
-4.91945973,2.23293842,0.01257849,0.00000000,0.09560015,0.26253074,0.17025778,1.09360639,0.38784977,0.09497401
-4.91345673,2.13384324,0.01196963,0.00000000,0.09421295,0.24882615,0.16454958,1.05526844,0.36719013,0.09138498
-4.90745373,2.04413938,0.01143531,0.00000000,0.09265789,0.23553809,0.15904106,1.02158513,0.34831894,0.08818862
-4.90145073,1.96450097,0.01098024,0.00000000,0.09099246,0.22283045,0.15380946,0.99274569,0.33137155,0.08538640
-4.89544772,1.89541743,0.01060816,0.00000000,0.08927727,0.21085279,0.14892770,0.96885818,0.31643971,0.08297357
-4.88944472,1.83718698,0.01032179,0.00000000,0.08757400,0.19973819,0.14446225,0.94994789,0.30357157,0.08093950
-4.88344172,1.78991369,0.01012282,0.00000000,0.08594328,0.18960145,0.14047104,0.93595722,0.29277258,0.07926810
-4.87743872,1.75350801,0.01001191,0.00000000,0.08444253,0.18053765,0.13700155,0.92674691,0.28400722,0.07793832
-4.87143572,1.72769094,0.00998864,0.00000000,0.08312398,0.17262116,0.13408918,0.92209871,0.27720151,0.07692462
-4.86543272,1.71200174,0.01005158,0.00000000,0.08203276,0.16590498,0.13175601,0.92171948,0.27224610,0.07619751
-4.85942971,1.70580918,0.01019829,0.00000000,0.08120536,0.16042059,0.13000992,0.92524659,0.26900008,0.07572419
-4.85342671,1.70832630,0.01042535,0.00000000,0.08066834,0.15617832,0.12884432,0.93225477,0.26729526,0.07546912
-4.84742371,1.71862853,0.01072844,0.00000000,0.08043749,0.15316809,0.12823825,0.94226415,0.26694087,0.07539468
-4.84142071,1.73567490,0.01110238,0.00000000,0.08051737,0.15136078,0.12815707,0.95474951,0.26772871,0.07546194
-4.83541771,1.75833214,0.01154117,0.00000000,0.08090130,0.15070993,0.12855369,0.96915069,0.26943854,0.07563133
-4.82941471,1.78540137,0.01203811,0.00000000,0.08157174,0.15115406,0.12937013,0.98488397,0.27184380,0.07586351
-4.82341171,1.81564660,0.01258588,0.00000000,0.08250116,0.15261925,0.13053961,1.00135419,0.27471734,0.07612013
-4.81740870,1.84782488,0.01317661,0.00000000,0.08365314,0.15502216,0.13198885,1.01796757,0.27783723,0.07636469
-4.81140570,1.88071694,0.01380200,0.00000000,0.08498388,0.15827330,0.13364064,1.03414476,0.28099254,0.07656340
-4.80540270,1.91315791,0.01445346,0.00000000,0.08644391,0.16228039,0.13541651,1.04933406,0.28398873,0.07668596
-4.79939970,1.94406693,0.01512224,0.00000000,0.08797989,0.16695184,0.13723940,1.06302423,0.28665277,0.07670632
-4.79339670,1.97247494,0.01579955,0.00000000,0.08953662,0.17220012,0.13903622,1.07475672,0.28883768,0.07660338
-4.78739370,1.99754956,0.01647676,0.00000000,0.09105889,0.17794482,0.14074023,1.08413693,0.29042630,0.07636149
-4.78139070,2.01861628,0.01714554,0.00000000,0.09249338,0.18411549,0.14229313,1.09084395,0.29133430,0.07597091
-4.77538769,2.03517497,0.01779803,0.00000000,0.09379035,0.19065378,0.14364672,1.09463872,0.29151209,0.07542800
-4.76938469,2.04691110,0.01842703,0.00000000,0.09490507,0.19751513,0.14476419,1.09536999,0.29094572,0.07473524
-4.76338169,2.05370115,0.01902612,0.00000000,0.09579915,0.20466958,0.14562096,1.09297808,0.28965651,0.07390109
-4.75737869,2.05561170,0.01958984,0.00000000,0.09644136,0.21210187,0.14620494,1.08749602,0.28769955,0.07293956
-4.75137569,2.05289220,0.02011377,0.00000000,0.09680834,0.21981060,0.14651644,1.07904806,0.28516096,0.07186960
-4.74537269,2.04596147,0.02059469,0.00000000,0.09688482,0.22780664,0.14656748,1.06784557,0.28215404,0.07071434
-4.73936968,2.03538839,0.02103055,0.00000000,0.09666367,0.23611062,0.14638077,1.05418026,0.27881437,0.06950005
-4.73336668,2.02186721,0.02142057,0.00000000,0.09614550,0.24474977,0.14598833,1.03841496,0.27529412,0.06825513
-4.72736368,2.00618863,0.02176515,0.00000000,0.09533816,0.25375407,0.14542976,1.02097226,0.27175563,0.06700884
-4.72136068,1.98920740,0.02206585,0.00000000,0.09425584,0.26315211,0.14475034,1.00232128,0.26836459,0.06579014
-4.71535768,1.97180787,0.02232526,0.00000000,0.09291816,0.27296661,0.14399897,0.98296307,0.26528308,0.06462647
-4.70935468,1.95486878,0.02254683,0.00000000,0.09134899,0.28320999,0.14322615,0.96341500,0.26266269,0.06354257
-4.70335168,1.93922862,0.02273474,0.00000000,0.08957530,0.29388026,0.14248187,0.94419486,0.26063798,0.06255949
-4.69734867,1.92565305,0.02289363,0.00000000,0.08762594,0.30495741,0.14181376,0.92580503,0.25932066,0.06169373
-4.69134567,1.91480560,0.02302845,0.00000000,0.08553052,0.31640057,0.14126536,0.90871739,0.25879456,0.06095655
-4.68534267,1.90722293,0.02314419,0.00000000,0.08331827,0.32814614,0.14087468,0.89335935,0.25911172,0.06035358
-4.67933967,1.90329560,0.02324569,0.00000000,0.08101718,0.34010725,0.14067305,0.88010161,0.26028973,0.05988456
-4.67333667,1.90325506,0.02333744,0.00000000,0.07865319,0.35217434,0.14068436,0.86924795,0.26231038,0.05954351
-4.66733367,1.90716753,0.02342340,0.00000000,0.07624964,0.36421726,0.14092456,0.86102741,0.26511983,0.05931897
-4.66133067,1.91493472,0.02350692,0.00000000,0.07382688,0.37608867,0.14140164,0.85558899,0.26863007,0.05919457
-4.65532766,1.92630145,0.02359058,0.00000000,0.07140209,0.38762875,0.14211582,0.85299910,0.27272189,0.05914984
-4.64932466,1.94086963,0.02367623,0.00000000,0.06898935,0.39867096,0.14306014,0.85324171,0.27724904,0.05916104
-4.64332166,1.95811795,0.02376492,0.00000000,0.06659984,0.40904871,0.14422127,0.85622113,0.28204346,0.05920232
