energy_ev,total_up,Ga_p_up,Ga_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.75987994,6.86048562,0.15230778,0.00000000,0.03897492,4.35349353,3.30790364,2.57928346
-5.75387694,6.81988832,0.15069680,0.00000000,0.03793555,4.35854675,3.30996514,2.57760723
-5.74787394,6.76514731,0.14844218,0.00000000,0.03668158,4.35553696,3.30810142,2.57071279
-5.74187094,6.69773298,0.14559423,0.00000000,0.03523648,4.34498548,3.30262166,2.55895606
-5.73586793,6.61926160,0.14221201,0.00000000,0.03362675,4.32752154,3.29384659,2.54275963
-5.72986493,6.53142193,0.13836119,0.00000000,0.03188108,4.30384246,3.28208251,2.52258796
-5.72386193,6.43590870,0.13411192,0.00000000,0.03002949,4.27467789,3.26760098,2.49892456
-5.71785893,6.33436637,0.12953666,0.00000000,0.02810253,4.24076003,3.25062523,2.47225273
-5.71185593,6.22834562,0.12470828,0.00000000,0.02613040,4.20280142,3.23132422,2.44304058
-5.70585293,6.11927407,0.11969825,0.00000000,0.02414226,4.16148119,3.20981446,2.41173105
-5.69984992,6.00844163,0.11457513,0.00000000,0.02216552,4.11743991,3.18616912,2.37873703
-5.69384692,5.89699988,0.10940337,0.00000000,0.02022535,4.07128249,3.16043341,2.34444135
-5.68784392,5.78597385,0.10424236,0.00000000,0.01834421,4.02358807,3.13264496,2.30920099
-5.68184092,5.67628378,0.09914580,0.00000000,0.01654156,3.97492495,3.10285725,2.27335477
-5.67583792,5.56877403,0.09416137,0.00000000,0.01483376,3.92586877,3.07116415,2.23723321
-5.66983492,5.46424561,0.08933062,0.00000000,0.01323396,3.87702143,3.03772340,2.20116928
-5.66383192,5.36348890,0.08468908,0.00000000,0.01175224,3.82902829,3.00277706,2.16550892
-5.65782891,5.26731328,0.08026657,0.00000000,0.01039579,3.78259162,2.96666698,2.13061979
-5.65182591,5.17657048,0.07608765,0.00000000,0.00916916,3.73847799,2.92984380,2.09689735
-5.64582291,5.09216923,0.07217204,0.00000000,0.00807460,3.69751827,2.89286826,2.06476713
-5.63981991,5.01507946,0.06853528,0.00000000,0.00711243,3.66059904,2.85640432,2.03468280
-5.63381691,4.94632491,0.06518921,0.00000000,0.00628147,3.62864521,2.82120387,2.00711954
-5.62781391,4.88696413,0.06214252,0.00000000,0.00557937,3.60259387,2.78808354,1.98256293
-5.62181091,4.83806054,0.05940125,0.00000000,0.00500305,3.58336056,2.75789456,1.96149359
-5.61580790,4.80064307,0.05696920,0.00000000,0.00454901,3.57179940,2.73148721,1.94436850
-5.60980490,4.77565969,0.05484825,0.00000000,0.00421368,3.56865925,2.70967163,1.93159985
-5.60380190,4.76392655,0.05303864,0.00000000,0.00399361,3.57453841,2.69317713,1.92353280
-5.59779890,4.76607600,0.05153916,0.00000000,0.00388570,3.58984065,2.68261239,1.92042342
-5.59179590,4.78250676,0.05034728,0.00000000,0.00388730,3.61473547,2.67842870,1.92241832
-5.58579290,4.81333975,0.04945917,0.00000000,0.00399631,3.64912530,2.68088864,1.92953739
-5.57978989,4.85838248,0.04886977,0.00000000,0.00421113,3.69262225,2.69004197,1.94166087
-5.57378689,4.91710488,0.04857278,0.00000000,0.00453061,3.74453640,2.70571038,1.95852184
-5.56778389,4.98862846,0.04856063,0.00000000,0.00495394,3.80387704,2.72748226,1.97970502
-5.56178089,5.07173033,0.04882452,0.00000000,0.00548051,3.86936783,2.75471801,2.00465215
-5.55577789,5.16486251,0.04935442,0.00000000,0.00610969,3.93947562,2.78656592,2.03267422
-5.54977489,5.26618639,0.05013914,0.00000000,0.00684061,4.01245247,2.82198814,2.06297016
-5.54377189,5.37362100,0.05116648,0.00000000,0.00767199,4.08638918,2.85979557,2.09465137
-5.53776888,5.48490367,0.05242338,0.00000000,0.00860188,4.15927824,2.89869011,2.12677116
-5.53176588,5.59766017,0.05389616,0.00000000,0.00962750,4.22908351,2.93731254,2.15835768
-5.52576288,5.70948177,0.05557087,0.00000000,0.01074508,4.29381363,2.97429356,2.18844916
-5.51975988,5.81800575,0.05743361,0.00000000,0.01194975,4.35159571,3.00830590,2.21612968
-5.51375688,5.92099608,0.05947096,0.00000000,0.01323550,4.40074620,3.03811509,2.24056390
-5.50775388,6.01642087,0.06167045,0.00000000,0.01459519,4.43983559,3.06262662,2.26102932
-5.50175088,6.10252351,0.06402101,0.00000000,0.01602067,4.46774427,3.08092768,2.27694458
-5.49574787,6.17788452,0.06651346,0.00000000,0.01750288,4.48370709,3.09232161,2.28789256
-5.48974487,6.24147196,0.06914094,0.00000000,0.01903215,4.48734484,3.09635392,2.29363747
-5.48374187,6.29267827,0.07189926,0.00000000,0.02059846,4.47868136,3.09282890,2.29413506
-5.47773887,6.33134229,0.07478725,0.00000000,0.02219174,4.45814596,3.08181652,2.28953576
-5.47173587,6.35775564,0.07780682,0.00000000,0.02380229,4.42656086,3.06364941,2.28018057
-5.46573287,6.37265312,0.08096307,0.00000000,0.02542111,4.38511470,3.03891034,2.26658993
-5.45972986,6.37718738,0.08426399,0.00000000,0.02704027,4.33532294,3.00841091,2.24944600
-5.45372686,6.37288842,0.08772017,0.00000000,0.02865322,4.27897695,2.97316227,2.22956906
-5.44772386,6.36160906,0.09134409,0.00000000,0.03025506,4.21808350,2.93433910,2.20788878
-5.44172086,6.34545783,0.09514933,0.00000000,0.03184269,4.15479690,2.89323804,2.18541141
-5.43571786,6.32672097,0.09914950,0.00000000,0.03341490,4.09134595,2.85123205,2.16318387
-5.42971486,6.30777583,0.10335694,0.00000000,0.03497233,4.02995800,2.80972198,2.14225588
-5.42371186,6.29099807,0.10778136,0.00000000,0.03651731,3.97278257,2.77008703,2.12364137
-5.41770885,6.27866534,0.11242828,0.00000000,0.03805359,3.92181657,2.73363536,2.10828023
-5.41170585,6.27286068,0.11729750,0.00000000,0.03958598,3.87883360,2.70155646,2.09700166
-5.40570285,6.27537874,0.12238156,0.00000000,0.04111986,3.84531923,2.67487659,2.09049027
-5.39969985,6.28763842,0.12766441,0.00000000,0.04266065,3.82241448,2.65441888,2.08925608
-5.39369685,6.31060535,0.13312022,0.00000000,0.04421327,3.81086916,2.64076925,2.09360940
-5.38769385,6.34472775,0.13871254,0.00000000,0.04578154,3.81100682,2.63424952,2.10364178
-5.38169085,6.38988894,0.14439385,0.00000000,0.04736765,3.82270289,2.63489880,2.11921367
-5.37568784,6.44537931,0.15010560,0.00000000,0.04897168,3.84537693,2.64246420,2.13994969
-5.36968484,6.50989016,0.15577869,0.00000000,0.05059125,3.87799996,2.65640144,2.16524196
-5.36368184,6.58153099,0.16133461,0.00000000,0.05222122,3.91911724,2.67588599,2.19426171
-5.35767884,6.65787086,0.16668693,0.00000000,0.05385364,3.96688626,2.69983468,2.22597929
-5.35167584,6.73600353,0.17174353,0.00000000,0.05547778,4.01912946,2.72693759,2.25919210
-5.34567284,6.81263490,0.17640908,0.00000000,0.05708035,4.07340023,2.75569950,2.29255991
-5.33966983,6.88419031,0.18058796,0.00000000,0.05864590,4.12706057,2.78448977,2.32464651
-5.33366683,6.94693787,0.18418748,0.00000000,0.06015737,4.17736782,2.81159908,2.35396636
-5.32766383,6.99712353,0.18712108,0.00000000,0.06159671,4.22156771,2.83530120,2.37903474
-5.32166083,7.03111239,0.18931168,0.00000000,0.06294565,4.25699038,2.85391751,2.39841941
-5.31565783,7.04553059,0.19069471,0.00000000,0.06418656,4.28114580,2.86588191,2.41079199
-5.30965483,7.03740179,0.19122091,0.00000000,0.06530325,4.29181500,2.86980364,2.41497691
-5.30365183,7.00427238,0.19085870,0.00000000,0.06628186,4.28713348,2.86452545,2.40999607
-5.29764882,6.94431986,0.18959597,0.00000000,0.06711161,4.26566346,2.84917489,2.39510726
-5.29164582,6.85643994,0.18744126,0.00000000,0.06778558,4.22645210,2.82320656,2.36983481
-5.28564282,6.74030843,0.18442423,0.00000000,0.06830125,4.16907344,2.78643378,2.33399127
-5.27963982,6.59641540,0.18059551,0.00000000,0.06866103,4.09365230,2.73904831,2.28768922
-5.27363682,6.42607056,0.17602571,0.00000000,0.06887256,4.00086944,2.68162754,2.23134273
-5.26763382,6.23137966,0.17080394,0.00000000,0.06894882,3.89194801,2.61512879,2.16565869
-5.26163082,6.01519358,0.16503564,0.00000000,0.06890815,3.76862189,2.54087128,2.09161834
-5.25562781,5.78103252,0.15883993,0.00000000,0.06877404,3.63308777,2.46050632,2.01045004
-5.24962481,5.53298889,0.15234662,0.00000000,0.06857470,3.48794280,2.37597726,1.92359446
-5.24362181,5.27561329,0.14569290,0.00000000,0.06834255,3.33611071,2.28947036,1.83266373
-5.23761881,5.01378829,0.13901987,0.00000000,0.06811345,3.18075936,2.20335880,1.73939633
-5.23161581,4.75259509,0.13246907,0.00000000,0.06792587,3.02521276,2.12014136,1.64560940
-5.22561281,4.49717798,0.12617905,0.00000000,0.06781989,2.87286086,2.04237796,1.55315032
-5.21960980,4.25261132,0.12028206,0.00000000,0.06783605,2.72706996,1.97262393,1.46384918
-5.21360680,4.02377313,0.11490107,0.00000000,0.06801420,2.59109667,1.91336474,1.37947364
-5.20760380,3.81522890,0.11014700,0.00000000,0.06839224,2.46800755,1.86695292,1.30168744
-5.20160080,3.63112838,0.10611633,0.00000000,0.06900483,2.36060656,1.83554862,1.23201347
-5.19559780,3.47511755,0.10288916,0.00000000,0.06988219,2.27137167,1.82106508,1.17180223
-5.18959480,3.35026690,0.10052763,0.00000000,0.07104885,2.20240174,1.82512028,1.12220602
-5.18359180,3.25901698,0.09907474,0.00000000,0.07252262,2.15537438,1.84899552,1.08415903
-5.17758879,3.20314121,0.09855371,0.00000000,0.07431361,2.13151502,1.89360195,1.05836346
-5.17158579,3.18372568,0.09896774,0.00000000,0.07642354,2.13157728,1.95945569,1.04528126
-5.16558279,3.20116522,0.10030019,0.00000000,0.07884523,2.15583445,2.04666219,1.04513139
-5.15957979,3.25517493,0.10251528,0.00000000,0.08156239,2.20408176,2.15491025,1.05789213
-5.15357679,3.34481593,0.10555917,0.00000000,0.08454974,2.27564894,2.28347603,1.08330802
-5.14757379,3.46853422,0.10936150,0.00000000,0.08777343,2.36942255,2.43123731,1.12090104
-5.14157079,3.62421117,0.11383733,0.00000000,0.09119182,2.48387747,2.59669774,1.16998553
-5.13556778,3.80922432,0.11888943,0.00000000,0.09475654,2.61711665,2.77802085,1.22968660
-5.12956478,4.02051683,0.12441095,0.00000000,0.09841390,2.76691839,2.97307314,1.29896135
-5.12356178,4.25467390,0.13028830,0.00000000,0.10210650,2.93079015,3.17947509,1.37662277
-5.11755878,4.50800431,0.13640424,0.00000000,0.10577506,3.10602747,3.39465885,1.46136562
-5.11155578,4.77662503,0.14264109,0.00000000,0.10936035,3.28977695,3.61593073,1.55179397
-5.10555278,5.05654677,0.14888390,0.00000000,0.11280516,3.47910141,3.84053646,1.64644981
-5.09954977,5.34375813,0.15502358,0.00000000,0.11605623,3.67104573,4.06572687,1.74384211
-5.09354677,5.63430614,0.16095973,0.00000000,0.11906605,3.86270146,4.28882156,1.84247577
-5.08754377,5.92437072,0.16660320,0.00000000,0.12179445,4.05126832,4.50726811,1.94087970
-5.08154077,6.21033125,0.17187812,0.00000000,0.12420987,4.23411061,4.71869436,2.03763350
-5.07553777,6.48882305,0.17672353,0.00000000,0.12629036,4.40880708,4.92095183,2.13139188
-5.06953477,6.75678262,0.18109429,0.00000000,0.12802413,4.57319240,5.11214858,2.22090639
-5.06353177,7.01148045,0.18496139,0.00000000,0.12940980,4.72538929,5.29067028,2.30504379
-5.05752876,7.25054105,0.18831165,0.00000000,0.13045614,4.86383033,5.45518913,2.38280084
-5.05152576,7.47195045,0.19114664,0.00000000,0.13118151,4.98726915,5.60466071,2.45331502
-5.04552276,7.67405183,0.19348119,0.00000000,0.13161299,5.09478116,5.73830963,2.51587131
-5.03951976,7.85553075,0.19534126,0.00000000,0.13178512,5.18575424,5.85560545,2.56990489
-5.03351676,8.01539181,0.19676142,0.00000000,0.13173848,5.25987070,5.95623083,2.61500021
-5.02751376,8.15292882,0.19778212,0.00000000,0.13151817,5.31708166,6.04004452,2.65088667
-5.02151076,8.26769118,0.19844679,0.00000000,0.13117206,5.35757585,6.10704162,2.67743138
-5.01550775,8.35944870,0.19879895,0.00000000,0.13074918,5.38174453,6.15731404,2.69462985
-5.00950475,8.42815746,0.19887950,0.00000000,0.13029804,5.39014472,6.19101385,2.70259485
-5.00350175,8.47392876,0.19872432,0.00000000,0.12986515,5.38346262,6.20832158,2.70154444
-4.99749875,8.49700295,0.19836230,0.00000000,0.12949361,5.36247901,6.20942184,2.69178959
-4.99149575,8.49772948,0.19781389,0.00000000,0.12922202,5.32803829,6.19448716,2.67372193
-4.98549275,8.47655379,0.19709019,0.00000000,0.12908345,5.28102222,6.16367112,2.64780217
-4.97948974,8.43401131,0.19619273,0.00000000,0.12910480,5.22232935,6.11711063,2.61454940
-4.97348674,8.37072804,0.19511376,0.00000000,0.12930633,5.15286037,6.05493682,2.57453154
-4.96748374,8.28742694,0.19383725,0.00000000,0.12970145,5.07350959,5.97729334,2.52835698
-4.96148074,8.18493868,0.19234024,0.00000000,0.13029677,4.98516186,5.88436042,2.47666741
-4.95547774,8.06421518,0.19059475,0.00000000,0.13109239,4.88869448,5.77638256,2.42013168
-4.94947474,7.92634414,0.18856987,0.00000000,0.13208233,4.78498281,5.65369769,2.35944047
-4.94347174,7.77256252,0.18623407,0.00000000,0.13325523,4.67490857,5.51676542,2.29530156
-4.93746873,7.60426734,0.18355760,0.00000000,0.13459517,4.55936935,5.36619213,2.22843530
-4.93146573,7.42302195,0.18051473,0.00000000,0.13608257,4.43928798,5.20275105,2.15957016
-4.92546273,7.23055646,0.17708579,0.00000000,0.13769524,4.31562053,5.02739555,2.08943786
-4.91945973,7.02876119,0.17325894,0.00000000,0.13940941,4.18936166,4.84126453,2.01876800
-4.91345673,6.81967243,0.16903151,0.00000000,0.14120077,4.06154637,4.64567934,1.94828201
-4.90745373,6.60545035,0.16441091,0.00000000,0.14304542,3.93324744,4.44213184,1.87868609
-4.90145073,6.38834896,0.15941502,0.00000000,0.14492079,3.80556807,4.23226428,1.81066336
-4.89544772,6.17067896,0.15407213,0.00000000,0.14680626,3.67962950,4.01784158,1.74486496
-4.88944472,5.95476425,0.14842040,0.00000000,0.14868373,3.55655405,3.80071745,1.68190047
-4.88344172,5.74289359,0.14250690,0.00000000,0.15053782,3.43744372,3.58279583,1.62232761
-4.87743872,5.53726896,0.13638626,0.00000000,0.15235594,3.32335548,3.36598958,1.56664165
-4.87143572,5.33995268,0.13011917,0.00000000,0.15412795,3.21527411,3.15217813,1.51526475
-4.86543272,5.15281535,0.12377052,0.00000000,0.15584572,3.11408399,2.94316628,1.46853582
-4.85942971,4.97748694,0.11740764,0.00000000,0.15750237,3.02054125,2.74064571,1.42670116
-4.85342671,4.81531326,0.11109843,0.00000000,0.15909135,2.93524788,2.54616109,1.38990661
-4.84742371,4.66732013,0.10490965,0.00000000,0.16060544,2.85862927,2.36108192,1.35819164
-4.84142071,4.53418717,0.09890536,0.00000000,0.16203570,2.79091687,2.18658134,1.33148583
-4.83541771,4.41623312,0.09314563,0.00000000,0.16337045,2.73213711,2.02362251,1.30960841
-4.82941471,4.31341383,0.08768553,0.00000000,0.16459444,2.68210782,1.87295270,1.29227113
-4.82341171,4.22533391,0.08257440,0.00000000,0.16568823,2.64044283,1.73510532,1.27908468
-4.81740870,4.15127220,0.07785551,0.00000000,0.16662785,2.60656521,1.61040900,1.26956899
-4.81140570,4.09022058,0.07356593,0.00000000,0.16738487,2.57972902,1.49900318,1.26316712
-4.80540270,4.04093490,0.06973675,0.00000000,0.16792682,2.55904898,1.40085904,1.25926266
-4.79939970,4.00199635,0.06639353,0.00000000,0.16821812,2.54353714,1.31580427,1.25720016
-4.79339670,3.97188044,0.06355682,0.00000000,0.16822122,2.53214490,1.24355036,1.25630773
-4.78739370,3.94903073,0.06124292,0.00000000,0.16789830,2.52380859,1.18372079,1.25592124
-4.78139070,3.93193355,0.05946457,0.00000000,0.16721301,2.51749641,1.13587840,1.25540886
-4.77538769,3.91918997,0.05823163,0.00000000,0.16613255,2.51225421,1.09955060,1.25419495
-4.76938469,3.90958121,0.05755163,0.00000000,0.16462967,2.50724777,1.07425101,1.25178210
-4.76338169,3.90212357,0.05743023,0.00000000,0.16268460,2.50179903,1.05949641,1.24777008
-4.75737869,3.89610973,0.05787134,0.00000000,0.16028680,2.49541431,1.05481812,1.24187088
-4.75137569,3.89113371,0.05887712,0.00000000,0.15743627,2.48780252,1.05976743,1.23391857
-4.74537269,3.88709755,0.06044761,0.00000000,0.15414454,2.47888223,1.07391491,1.22387373
-4.73936968,3.88419890,0.06258023,0.00000000,0.15043500,2.46877684,1.09684374,1.21182173
-4.73336668,3.88289967,0.06526891,0.00000000,0.14634270,2.45779784,1.12813788,1.19796497
-4.72736368,3.88387714,0.06850316,0.00000000,0.14191363,2.44641690,1.16736585,1.18260924
-4.72136068,3.88795987,0.07226696,0.00000000,0.13720330,2.43522814,1.21406153,1.16614490
-4.71535768,3.89605179,0.07653759,0.00000000,0.13227496,2.42490242,1.26770337,1.14902367
-4.70935468,3.90904886,0.08128449,0.00000000,0.12719727,2.41613645,1.32769370,1.13173233
-4.70335168,3.92775279,0.08646834,0.00000000,0.12204179,2.40959921,1.39333986,1.11476453
-4.69734867,3.95278729,0.09204016,0.00000000,0.11688024,2.40587904,1.46383873,1.09859232
-4.69134567,3.98452167,0.09794094,0.00000000,0.11178178,2.40543441,1.53826622,1.08363895
-4.68534267,4.02300673,0.10410145,0.00000000,0.10681042,2.40855122,1.61557309,1.07025428
-4.67933967,4.06792724,0.11044259,0.00000000,0.10202265,2.41530936,1.69458787,1.05869426
-4.67333667,4.11857420,0.11687619,0.00000000,0.09746555,2.42556063,1.77402756,1.04910552
-4.66733367,4.17383924,0.12330627,0.00000000,0.09317529,2.43891937,1.85251631,1.04151598
-4.66133067,4.23223228,0.12963085,0.00000000,0.08917621,2.45476670,1.92861157,1.03583193
-4.65532766,4.29192198,0.13574410,0.00000000,0.08548054,2.47226835,2.00083704,1.03184167
-4.64932466,4.35079760,0.14153896,0.00000000,0.08208854,2.49040523,2.06772121,1.02922563
-4.64332166,4.40654933,0.14691003,0.00000000,0.07898938,2.50801532,2.12783988,1.02757233
-4.63731866,4.45676330,0.15175663,0.00000000,0.07616237,2.52384478,2.17986079,1.02639916
-4.63131566,4.49902630,0.15598599,0.00000000,0.07357861,2.53660550,2.22258833,1.02517712
-4.62531266,4.53103525,0.15951632,0.00000000,0.07120302,2.54503634,2.25500623,1.02335789
-4.61930965,4.55070536,0.16227969,0.00000000,0.06899641,2.54796454,2.27631613,1.02040198
-4.61330665,4.55627176,0.16422470,0.00000000,0.06691773,2.54436447,2.28597010,1.01580634
-4.60730365,4.54637908,0.16531853,0.00000000,0.06492624,2.53341042,2.28369548,1.00913013
-4.60130065,4.52015456,0.16554863,0.00000000,0.06298347,2.51452084,2.26951078,1.00001721
-4.59529765,4.47726082,0.16492363,0.00000000,0.06105501,2.48739186,2.24373160,0.98821439
-4.58929465,4.41792565,0.16347372,0.00000000,0.05911189,2.45201835,2.20696644,0.97358441
-4.58329165,4.34294745,0.16125021,0.00000000,0.05713167,2.40870163,2.16010217,0.95611330
-4.57728864,4.25367584,0.15832446,0.00000000,0.05509906,2.35804348,2.10427994,0.93591170
-4.57128564,4.15196872,0.15478611,0.00000000,0.05300617,2.30092685,2.04086231,0.91321026
-4.56528264,4.04012771,0.15074075,0.00000000,0.05085235,2.23848439,1.97139311,0.88834956
-4.55927964,3.92081524,0.14630700,0.00000000,0.04864371,2.17205632,1.89755151,0.86176499
-4.55327664,3.79695706,0.14161325,0.00000000,0.04639228,2.10313978,1.82110229,0.83396770
-4.54727364,3.67163487,0.13679406,0.00000000,0.04411499,2.03333200,1.74384398,0.80552243
-4.54127064,3.54797377,0.13198639,0.00000000,0.04183243,1.96427007,1.66755716,0.77702342
-4.53526763,3.42902945,0.12732581,0.00000000,0.03956754,1.89756982,1.59395438,0.74906960
-4.52926463,3.31767984,0.12294274,0.00000000,0.03734432,1.83476654,1.52463366,0.72224024
-4.52326163,3.21652551,0.11895897,0.00000000,0.03518650,1.77725997,1.46103677,0.69707202
-4.51725863,3.12780267,0.11548438,0.00000000,0.03311636,1.72626559,1.40441368,0.67403861
-4.51125563,3.05331158,0.11261413,0.00000000,0.03115377,1.68277407,1.35579377,0.65353345
-4.50525263,2.99436279,0.11042620,0.00000000,0.02931528,1.64752015,1.31596452,0.63585641
-4.49924962,2.95174232,0.10897955,0.00000000,0.02761357,1.62096166,1.28545776,0.62120466
-4.49324662,2.92569644,0.10831272,0.00000000,0.02605706,1.60326924,1.26454352,0.60966787
-4.48724362,2.91593555,0.10844298,0.00000000,0.02464973,1.59432647,1.25323111,0.60122792
-4.48124062,2.92165609,0.10936610,0.00000000,0.02339120,1.59373996,1.25127696,0.59576259
-4.47523762,2.94157877,0.11105657,0.00000000,0.02227701,1.60085855,1.25819855,0.59305306
-4.46923462,2.97400089,0.11346834,0.00000000,0.02129897,1.61480027,1.27329362,0.59279468
-4.46323162,3.01686002,0.11653605,0.00000000,0.02044579,1.63448590,1.29566398,0.59461028
-4.45722861,3.06780640,0.12017673,0.00000000,0.01970365,1.65867739,1.32424293,0.59806543
-4.45122561,3.12428097,0.12429181,0.00000000,0.01905693,1.68601963,1.35782555,0.60268490
-4.44522261,3.18359617,0.12876954,0.00000000,0.01848892,1.71508394,1.39510105,0.60796968
-4.43921961,3.24301687,0.13348770,0.00000000,0.01798251,1.74441179,1.43468636,0.61341380
-4.43321661,3.29983880,0.13831651,0.00000000,0.01752083,1.77255732,1.47516033,0.61852047
-4.42721361,3.35146228,0.14312181,0.00000000,0.01708785,1.79812744,1.51509779,0.62281692
-4.42121061,3.39545941,0.14776823,0.00000000,0.01666887,1.81981839,1.55310285,0.62586756
-4.41520760,3.42963313,0.15212255,0.00000000,0.01625089,1.83644799,1.58784080,0.62728521
-4.40920460,3.45206706,0.15605689,0.00000000,0.01582292,1.84698289,1.61806807,0.62674000
-4.40320160,3.46116529,0.15945194,0.00000000,0.01537615,1.85056028,1.64265954,0.62396603
-4.39719860,3.45568159,0.16219987,0.00000000,0.01490405,1.84650402,1.66063277,0.61876567
-4.39119560,3.43473804,0.16420704,0.00000000,0.01440230,1.83433481,1.67116855,0.61101146
-4.38519260,3.39783304,0.16539631,0.00000000,0.01386876,1.81377473,1.67362727,0.60064595
-4.37918959,3.34483914,0.16570895,0.00000000,0.01330324,1.78474619,1.66756062,0.58767950
-4.37318659,3.27599140,0.16510599,0.00000000,0.01270731,1.74736576,1.65271847,0.57218626
-4.36718359,3.19186685,0.16356904,0.00000000,0.01208405,1.70193313,1.62905049,0.55429873
-4.36118059,3.09335621,0.16110054,0.00000000,0.01143773,1.64891601,1.59670255,0.53420102
-4.35517759,2.98162881,0.15772335,0.00000000,0.01077355,1.58893124,1.55600793,0.51212120
-4.34917459,2.85809213,0.15347976,0.00000000,0.01009736,1.52272312,1.50747360,0.48832294
-4.34317159,2.72434704,0.14842994,0.00000000,0.00941532,1.45113939,1.45176198,0.46309687
-4.33716858,2.58214035,0.14264984,0.00000000,0.00873373,1.37510583,1.38966890,0.43675171
-4.33116558,2.43331588,0.13622872,0.00000000,0.00805876,1.29560006,1.32209824,0.40960564
-4.32516258,2.27976571,0.12926630,0.00000000,0.00739626,1.21362550,1.25003449,0.38197801
-4.31915958,2.12338275,0.12186968,0.00000000,0.00675163,1.13018604,1.17451396,0.35418159
-4.31315658,1.96601613,0.11415017,0.00000000,0.00612967,1.04626223,1.09659565,0.32651561
-4.30715358,1.80943041,0.10622015,0.00000000,0.00553451,0.96278961,1.01733306,0.29925969
