energy_ev,total_up,As_p_up,As_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-4.30115058,4.85460405,2.88907441,0.00000000,0.01627760,0.77133906,4.45938729,2.88956832
-4.29514757,4.62851971,2.70151085,0.00000000,0.01658591,0.76804656,4.17422948,2.73420308
-4.28914457,4.41047073,2.51847859,0.00000000,0.01692057,0.76654745,3.89980394,2.58174576
-4.28314157,4.20329987,2.34238905,0.00000000,0.01727425,0.76687505,3.63919632,2.43437846
-4.27713857,4.00968556,2.17550899,0.00000000,0.01763984,0.76906086,3.39524780,2.29418301
-4.27113557,3.83210074,2.01991706,0.00000000,0.01801071,0.77313890,3.17050921,2.16310262
-4.26513257,3.67277846,1.87746558,0.00000000,0.01838097,0.77915049,2.96720258,2.04290773
-4.25912956,3.53368377,1.74974834,0.00000000,0.01874571,0.78714887,2.78719068,1.93516661
-4.25312656,3.41649148,1.63807510,0.00000000,0.01910121,0.79720303,2.63195451,1.84122099
-4.24712356,3.32256926,1.54345295,0.00000000,0.01944507,0.80940024,2.50257872,1.76216695
-4.24112056,3.25296513,1.46657458,0.00000000,0.01977635,0.82384685,2.39974461,1.69884085
-4.23511756,3.20839884,1.40781345,0.00000000,0.02009558,0.84066705,2.32373031,1.65181026
-4.22911456,3.18925662,1.36722536,0.00000000,0.02040480,0.85999961,2.27441767,1.62136956
-4.22311156,3.19558889,1.34455611,0.00000000,0.02070748,0.88199257,2.25130540,1.60753982
-4.21710855,3.22711103,1.33925482,0.00000000,0.02100846,0.90679629,2.25352820,1.61007297
-4.21110555,3.28320738,1.35049220,0.00000000,0.02131380,0.93455515,2.27988130,1.62845967
-4.20510255,3.36293895,1.37718350,0.00000000,0.02163069,0.96539864,2.32885042,1.66194111
-4.19909955,3.46505545,1.41801546,0.00000000,0.02196726,0.99943221,2.39864672,1.70952435
-4.19309655,3.58801243,1.47147678,0.00000000,0.02233247,1.03672874,2.48724659,1.77000134
-4.18709355,3.72999396,1.53589164,0.00000000,0.02273600,1.07732111,2.59243601,1.84197157
-4.18109055,3.88894159,1.60945577,0.00000000,0.02318809,1.12119639,2.71185885,1.92386816
-4.17508754,4.06258957,1.69027439,0.00000000,0.02369948,1.16829215,2.84306868,2.01398738
-4.16908454,4.24850630,1.77640141,0.00000000,0.02428135,1.21849491,2.98358301,2.11052131
-4.16308154,4.44414135,1.86587927,0.00000000,0.02494519,1.27164107,3.13093893,2.21159311
-4.15707854,4.64687696,1.95677838,0.00000000,0.02570278,1.32751993,3.28274858,2.31529442
-4.15107554,4.85408268,2.04723555,0.00000000,0.02656605,1.38587871,3.43675286,2.41972400
-4.14507254,5.06317101,2.13549017,0.00000000,0.02754700,1.44642902,3.59087141,2.52302668
-4.13906953,5.27165218,2.21991735,0.00000000,0.02865750,1.50885436,3.74324687,2.62343147
-4.13306653,5.47718541,2.29905688,0.00000000,0.02990909,1.57281787,3.89228147,2.71928764
-4.12706353,5.67762461,2.37163729,0.00000000,0.03131267,1.63796992,4.03666404,2.80909753
-4.12106053,5.87105612,2.43659401,0.00000000,0.03287818,1.70395482,4.17538583,2.89154486
-4.11505753,6.05582670,2.49308111,0.00000000,0.03461412,1.77041617,4.30774403,2.96551747
-4.10905453,6.23056025,2.54047630,0.00000000,0.03652710,1.83700053,4.43333221,3.03012355
-4.10305153,6.39416253,2.57837887,0.00000000,0.03862128,1.90335910,4.55201773,3.08470087
-4.09704852,6.54581356,2.60660097,0.00000000,0.04089781,1.96914741,4.66390658,3.12881843
-4.09104552,6.68494824,2.62515250,0.00000000,0.04335419,2.03402308,4.76929716,3.16227082
-4.08504252,6.81122638,2.63422050,0.00000000,0.04598379,2.09764203,4.86862486,3.18506540
-4.07903952,6.92449394,2.63414402,0.00000000,0.04877528,2.15965344,4.96239999,3.19740321
-4.07303652,7.02473791,2.62538564,0.00000000,0.05171221,2.21969418,5.05114234,3.19965445
-4.06703352,7.11203747,2.60850114,0.00000000,0.05477277,2.27738321,5.13531548,3.19232994
-4.06103052,7.18651462,2.58410859,0.00000000,0.05792958,2.33231675,5.21526463,3.17604987
-4.05502751,7.24828715,2.55285847,0.00000000,0.06114980,2.38406472,5.29116139,3.15151139
-4.04902451,7.29742699,2.51540605,0.00000000,0.06439534,2.43216931,5.36295870,3.11945668
-4.04302151,7.33392649,2.47238727,0.00000000,0.06762335,2.47614582,5.43035869,3.08064279
-4.03701851,7.35767463,2.42439899,0.00000000,0.07078692,2.51548646,5.49279557,3.03581468
-4.03101551,7.36844479,2.37198439,0.00000000,0.07383599,2.54966701,5.54943491,2.98568234
-4.02501251,7.36589456,2.31562374,0.00000000,0.07671846,2.57815640,5.59918967,2.93090289
-4.01900950,7.34957783,2.25573072,0.00000000,0.07938149,2.60042900,5.64075253,2.87206804
-4.01300650,7.31896803,2.19265377,0.00000000,0.08177288,2.61597910,5.67264301,2.80969697
-4.00700350,7.27349121,2.12668223,0.00000000,0.08384258,2.62433694,5.69326715,2.74423442
-4.00100050,7.21256671,2.05805610,0.00000000,0.08554416,2.62508565,5.70098671,2.67605351
-3.99499750,7.13565280,1.98697865,0.00000000,0.08683634,2.61787811,5.69419433,2.60546250
-3.98899450,7.04229435,1.91363078,0.00000000,0.08768430,2.60245289,5.67139060,2.53271461
-3.98299150,6.93216964,1.83818588,0.00000000,0.08806091,2.57864840,5.63125926,2.45801989
-3.97698849,6.80513323,1.76082415,0.00000000,0.08794770,2.54641435,5.57273632,2.38155794
-3.97098549,6.66125237,1.68174545,0.00000000,0.08733561,2.50581998,5.49506985,2.30349084
-3.96498249,6.50083472,1.60117977,0.00000000,0.08622537,2.45705840,5.39786711,2.22397498
-3.95897949,6.32444588,1.51939479,0.00000000,0.08462767,2.40044682,5.28112710,2.14317143
-3.95297649,6.13291565,1.43669999,0.00000000,0.08256284,2.33642258,5.14525688,2.06125412
-3.94697349,5.92733304,1.35344736,0.00000000,0.08006041,2.26553511,4.99107118,1.97841570
-3.94097049,5.70903025,1.27002871,0.00000000,0.07715819,2.18843428,4.81977580,1.89487082
-3.93496748,5.47955707,1.18686979,0.00000000,0.07390121,2.10585557,4.63293598,1.81085710
-3.92896448,5.24064711,1.10442195,0.00000000,0.07034039,2.01860298,4.43243176,1.72663403
-3.92296148,4.99417809,1.02315163,0.00000000,0.06653112,1.92753040,4.22040290,1.64248023
-3.91695848,4.74212849,0.94352876,0.00000000,0.06253166,1.83352237,3.99918653,1.55868951
-3.91095548,4.48653297,0.86601448,0.00000000,0.05840164,1.73747516,3.77125062,1.47556643
-3.90495248,4.22943894,0.79104916,0.00000000,0.05420050,1.64027898,3.53912660,1.39342166
-3.89894947,3.97286637,0.71904117,0.00000000,0.04998609,1.54280206,3.30534434,1.31256778
-3.89294647,3.71877265,0.65035719,0.00000000,0.04581347,1.44587722,3.07237214,1.23331587
-3.88694347,3.46902388,0.58531436,0.00000000,0.04173381,1.35029128,2.84256403,1.15597312
-3.88094047,3.22537345,0.52417462,0.00000000,0.03779363,1.25677764,2.61811631,1.08084155
-3.87493747,2.98944832,0.46714143,0.00000000,0.03403425,1.16601201,2.40103413,1.00821812
-3.86893447,2.76274286,0.41435887,0.00000000,0.03049153,1.07861118,2.19310896,0.93839584
-3.86293147,2.54661981,0.36591297,0.00000000,0.02719578,0.99513458,1.99590645,0.87166595
-3.85692846,2.34231737,0.32183511,0.00000000,0.02417208,0.91608812,1.81076434,0.80832086
-3.85092546,2.15096128,0.28210713,0.00000000,0.02144060,0.84192998,1.63879899,0.74865747
-3.84492246,1.97358061,0.24666776,0.00000000,0.01901726,0.77307757,1.48091922,0.69298069
-3.83891946,1.81112558,0.21542000,0.00000000,0.01691448,0.70991529,1.33784560,0.64160682
-3.83291646,1.66448607,0.18823895,0.00000000,0.01514191,0.65280232,1.21013334,0.59486631
-3.82691346,1.53450934,0.16497969,0.00000000,0.01370737,0.60207995,1.09819686,0.55310592
-3.82091046,1.42201550,0.14548490,0.00000000,0.01261766,0.55807799,1.00233418,0.51668966
-3.81490745,1.32780965,0.12959173,0.00000000,0.01187937,0.52111971,0.92274953,0.48599861
-3.80890445,1.25268957,0.11713781,0.00000000,0.01149956,0.49152506,0.85957263,0.46142916
-3.80290145,1.19744830,0.10796599,0.00000000,0.01148634,0.46961176,0.81287366,0.44338981
-3.79689845,1.16287081,0.10192786,0.00000000,0.01184930,0.45569422,0.78267298,0.43229606
-3.79089545,1.14972471,0.09888585,0.00000000,0.01259973,0.45007998,0.76894520,0.42856367
-3.78489245,1.15874465,0.09871393,0.00000000,0.01375065,0.45306397,0.77161752,0.43260002
-3.77888944,1.19061079,0.10129696,0.00000000,0.01531665,0.46492033,0.79056250,0.44479373
-3.77288644,1.24592171,0.10652889,0.00000000,0.01731352,0.48589230,0.82558595,0.46550252
-3.76688344,1.32516246,0.11430974,0.00000000,0.01975765,0.51618027,0.87641077,0.49503961
-3.76088044,1.42866883,0.12454191,0.00000000,0.02266531,0.55592851,0.94265780,0.53365872
-3.75487744,1.55658896,0.13712569,0.00000000,0.02605170,0.60521091,1.02382521,0.58153820
-3.74887444,1.70884394,0.15195446,0.00000000,0.02992996,0.66401657,1.11926763,0.63876453
-3.74287144,1.88508894,0.16890983,0.00000000,0.03430999,0.73223554,1.22817684,0.70531590
-3.73686843,2.08467687,0.18785685,0.00000000,0.03919733,0.80964575,1.34956545,0.78104630
-3.73086543,2.30662643,0.20863972,0.00000000,0.04459197,0.89590153,1.48225496,0.86567101
-3.72486243,2.54959649,0.23107816,0.00000000,0.05048723,0.99052473,1.62486973,0.95875407
-3.71885943,2.81186888,0.25496469,0.00000000,0.05686882,1.09289889,1.77583768,1.05969863
-3.71285643,3.09134103,0.28006301,0.00000000,0.06371395,1.20226718,1.93339876,1.16774089
-3.70685343,3.38553012,0.30610768,0.00000000,0.07099078,1.31773455,2.09562138,1.28194835
-3.70085043,3.69158969,0.33280501,0.00000000,0.07865798,1.43827441,2.26042699,1.40122303
-3.69484742,4.00633940,0.35983557,0.00000000,0.08666474,1.56274005,2.42562235,1.52431005
-3.68884442,4.32630786,0.38685786,0.00000000,0.09495098,1.68988070,2.58893875,1.64981197
-3.68284142,4.64778813,0.41351349,0.00000000,0.10344794,1.81836187,2.74807691,1.77620886
-3.67683842,4.96690483,0.43943338,0.00000000,0.11207909,1.94678978,2.90075616,1.90188395
-3.67083542,5.27969094,0.46424511,0.00000000,0.12076136,2.07373880,3.04476608,2.02515448
-3.66483242,5.58217235,0.48758093,0.00000000,0.12940662,2.19778137,3.17801861,2.14430689
-3.65882941,5.87045723,0.50908633,0.00000000,0.13792347,2.31751926,3.29859869,2.25763558
-3.65282641,6.14082745,0.52842876,0.00000000,0.14621911,2.43161505,3.40481137,2.36348383
-3.64682341,6.38982852,0.54530627,0.00000000,0.15420147,2.53882281,3.49522359,2.46028570
-3.64082041,6.61435511,0.55945568,0.00000000,0.16178122,2.63801674,3.56869886,2.54660727
-3.63481741,6.81172867,0.57065992,0.00000000,0.16887394,2.72821690,3.62442376,2.62118575
-3.62881441,6.97976435,0.57875445,0.00000000,0.17540206,2.80861083,3.66192500,2.68296483
-3.62281141,7.11682460,0.58363218,0.00000000,0.18129667,2.87857067,3.68107675,2.73112486
-3.61680840,7.22185740,0.58524701,0.00000000,0.18649914,2.93766489,3.68209794,2.76510654
-3.61080540,7.29441771,0.58361563,0.00000000,0.19096240,2.98566446,3.66553989,2.78462701
-3.60480240,7.33467113,0.57881745,0.00000000,0.19465197,3.02254331,3.63226494,2.78968762
-3.59879940,7.34337995,0.57099288,0.00000000,0.19754654,3.04847313,3.58341699,2.78057289
-3.59279640,7.32187185,0.56033969,0.00000000,0.19963831,3.06381287,3.52038532,2.75784053
-3.58679340,7.27199265,0.54710775,0.00000000,0.20093285,3.06909331,3.44476294,2.72230289
-3.58079040,7.19604470,0.53159230,0.00000000,0.20144870,3.06499739,3.35830122,2.67500040
-3.57478739,7.09671327,0.51412586,0.00000000,0.20121656,3.05233692,3.26286216,2.61716809
-3.56878439,6.97698357,0.49506915,0.00000000,0.20027824,3.03202652,3.16036992,2.55019631
-3.56278139,6.84005109,0.47480130,0.00000000,0.19868532,3.00505553,3.05276312,2.47558739
-3.55677839,6.68922856,0.45370966,0.00000000,0.19649760,2.97245872,2.94194901,2.39490973
-3.55077539,6.52785230,0.43217944,0.00000000,0.19378139,2.93528659,2.82976085,2.30975114
-3.54477239,6.35919120,0.41058379,0.00000000,0.19060766,2.89457610,2.71791925,2.22167330
-3.53876938,6.18636084,0.38927427,0.00000000,0.18705014,2.85132241,2.60799848,2.13216889
-3.53276638,6.01224566,0.36857232,0.00000000,0.18318341,2.80645253,2.50139804,2.04262309
-3.52676338,5.83943102,0.34876182,0.00000000,0.17908096,2.76080138,2.39932017,1.95428059
-3.52076038,5.67014743,0.33008296,0.00000000,0.17481345,2.71509094,2.30275343,1.86821941
-3.51475738,5.50622798,0.31272770,0.00000000,0.17044698,2.66991306,2.21246250,1.78533197
-3.50875438,5.34908033,0.29683678,0.00000000,0.16604160,2.62571642,2.12898418,1.70631408
-3.50275138,5.19967357,0.28249850,0.00000000,0.16165001,2.58279818,2.05262957,1.63166176
-3.49674837,5.05854004,0.26974908,0.00000000,0.15731658,2.54130046,1.98349198,1.56167554
-3.49074537,4.92579180,0.25857477,0.00000000,0.15307656,2.50121213,1.92146047,1.49647180
-3.48474237,4.80115059,0.24891535,0.00000000,0.14895566,2.46237579,1.86623826,1.43600014
-3.47873937,4.68399021,0.24066912,0.00000000,0.14497000,2.42450008,1.81736557,1.38006572
-3.47273637,4.57338921,0.23369895,0.00000000,0.14112629,2.38717676,1.77424616,1.32835526
-3.46673337,4.46819210,0.22783928,0.00000000,0.13742247,2.34990232,1.73617654,1.28046538
-3.46073037,4.36707620,0.22290375,0.00000000,0.13384853,2.31210333,1.70237708,1.23593187
-3.45472736,4.26862186,0.21869325,0.00000000,0.13038767,2.27316462,1.67202381,1.19425853
-3.44872436,4.17138292,0.21500398,0.00000000,0.12701771,2.23245918,1.64427997,1.15494423
-3.44272136,4.07395492,0.21163533,0.00000000,0.12371257,2.18937871,1.61832605,1.11750728
-3.43671836,3.97503813,0.20839732,0.00000000,0.12044397,2.14336343,1.59338739,1.08150607
-3.43071536,3.87349319,0.20511721,0.00000000,0.11718302,2.09392978,1.56875822,1.04655531
-3.42471236,3.76838715,0.20164528,0.00000000,0.11390189,2.04069502,1.54382156,1.01233764
-3.41870935,3.65902838,0.19785944,0.00000000,0.11057523,1.98339733,1.51806405,0.97861030
-3.41270635,3.54498934,0.19366858,0.00000000,0.10718149,1.92191072,1.49108558,0.94520712
-3.40670335,3.42611659,0.18901472,0.00000000,0.10370396,1.85625396,1.46260343,0.91203610
-3.40070035,3.30252837,0.18387369,0.00000000,0.10013151,1.78659327,1.43245110,0.87907329
-3.39469735,3.17460032,0.17825467,0.00000000,0.09645903,1.71323867,1.40057223,0.84635348
-3.38869435,3.04294080,0.17219834,0.00000000,0.09268753,1.63663422,1.36701020,0.81395881
-3.38269135,2.90835729,0.16577412,0.00000000,0.08882399,1.55734295,1.33189437,0.78200592
-3.37668834,2.77181626,0.15907635,0.00000000,0.08488085,1.47602698,1.29542365,0.75063266
-3.37068534,2.63439849,0.15221972,0.00000000,0.08087532,1.39342431,1.25784882,0.71998521
-3.36468234,2.49725249,0.14533424,0.00000000,0.07682846,1.31032302,1.21945431,0.69020625
-3.35867934,2.36154808,0.13855975,0.00000000,0.07276418,1.22753457,1.18054071,0.66142478
-3.35267634,2.22843252,0.13204033,0.00000000,0.06870815,1.14586715,1.14140870,0.63374812
-3.34667334,2.09899076,0.12591881,0.00000000,0.06468672,1.06610040,1.10234529,0.60725622
-3.34067034,1.97421149,0.12033145,0.00000000,0.06072586,0.98896251,1.06361271,0.58199840
-3.33466733,1.85495989,0.11540306,0.00000000,0.05685029,0.91511054,1.02544049,0.55799256
-3.32866433,1.74195785,0.11124265,0.00000000,0.05308265,0.84511465,0.98802062,0.53522642
-3.32266133,1.63577160,0.10793977,0.00000000,0.04944295,0.77944656,0.95150569,0.51366066
-3.31665833,1.53680677,0.10556152,0.00000000,0.04594811,0.71847247,0.91600993,0.49323340
-3.31065533,1.44531031,0.10415051,0.00000000,0.04261170,0.66245043,0.88161242,0.47386573
-3.30465233,1.36137831,0.10372353,0.00000000,0.03944394,0.61153184,0.84836225,0.45546769
-3.29864932,1.28496905,0.10427127,0.00000000,0.03645174,0.56576682,0.81628491,0.43794427
-3.29264632,1.21592008,0.10575876,0.00000000,0.03363895,0.52511282,0.78538944,0.42120127
-3.28664332,1.15396831,0.10812682,0.00000000,0.03100669,0.48944604,0.75567584,0.40515043
-3.28064032,1.09877219,0.11129425,0.00000000,0.02855375,0.45857498,0.72714238,0.38971386
-3.27463732,1.04993498,0.11516082,0.00000000,0.02627705,0.43225552,0.69979242,0.37482752
-3.26863432,1.00702840,0.11961094,0.00000000,0.02417210,0.41020696,0.67364053,0.36044381
-3.26263132,0.96961595,0.12451792,0.00000000,0.02223347,0.39212842,0.64871789,0.34653324
-3.25662831,0.93727539,0.12974863,0.00000000,0.02045525,0.37771515,0.62507672,0.33308531
-3.25062531,0.90961979,0.13516855,0.00000000,0.01883145,0.36667423,0.60279400,0.32010881
-3.24462231,0.88631696,0.14064693,0.00000000,0.01735635,0.35873924,0.58197422,0.30763152
-3.23861931,0.86710663,0.14606184,0.00000000,0.01602486,0.35368354,0.56275149,0.29569975
-3.23261631,0.85181531,0.15130511,0.00000000,0.01483276,0.35133177,0.54529077,0.28437750
-3.22661331,0.84036815,0.15628675,0.00000000,0.01377692,0.35156927,0.52978836,0.27374563
-3.22061031,0.83279777,0.16093876,0.00000000,0.01285547,0.35434909,0.51647144,0.26390097
-3.21460730,0.82924929,0.16521822,0.00000000,0.01206796,0.35969633,0.50559670,0.25495538
-3.20860430,0.82998152,0.16910936,0.00000000,0.01141535,0.36770965,0.49744772,0.24703469
-3.20260130,0.83536370,0.17262456,0.00000000,0.01090013,0.37855956,0.49233100,0.24027759
-3.19659830,0.84586759,0.17580425,0.00000000,0.01052624,0.39248358,0.49057052,0.23483418
-3.19059530,0.86205469,0.17871560,0.00000000,0.01029902,0.40977811,0.49250051,0.23086427
-3.18459230,0.88455866,0.18145003,0.00000000,0.01022510,0.43078708,0.49845647,0.22853513
-3.17858929,0.91406287,0.18411970,0.00000000,0.01031221,0.45588750,0.50876450,0.22801882
-3.17258629,0.95127371,0.18685297,0.00000000,0.01056897,0.48547231,0.52372877,0.22948885
-3.16658329,0.99689009,0.18978915,0.00000000,0.01100460,0.51993083,0.54361778,0.23311638
-3.16058029,1.05157008,0.19307268,0.00000000,0.01162859,0.55962747,0.56864942,0.23906581
-3.15457729,1.11589580,0.19684702,0.00000000,0.01245036,0.60487938,0.59897560,0.24749002
-3.14857429,1.19033795,0.20124857,0.00000000,0.01347880,0.65593388,0.63466705,0.25852537
-3.14257129,1.27522139,0.20640086,0.00000000,0.01472188,0.71294659,0.67569894,0.27228667
-3.13656828,1.37069352,0.21240930,0.00000000,0.01618625,0.77596121,0.72193831,0.28886232
-3.13056528,1.47669709,0.21935686,0.00000000,0.01787672,0.84489218,0.77313406,0.30831010
-3.12456228,1.59294908,0.22730074,0.00000000,0.01979601,0.91951088,0.82891024,0.33065359
-3.11855928,1.71892724,0.23627037,0.00000000,0.02194432,0.99943665,0.88876363,0.35587974
-3.11255628,1.85386545,0.24626678,0.00000000,0.02431913,1.08413323,0.95206591,0.38393780
-3.10655328,1.99675906,0.25726347,0.00000000,0.02691507,1.17291132,1.01807113,0.41473965
-3.10055028,2.14638064,0.26920865,0.00000000,0.02972385,1.26493765,1.08592846,0.44816190
-3.09454727,2.30130641,0.28202893,0.00000000,0.03273442,1.35925062,1.15470029,0.48404971
-3.08854427,2.45995281,0.29563419,0.00000000,0.03593314,1.45478255,1.22338534,0.52222220
-3.08254127,2.62062259,0.30992338,0.00000000,0.03930427,1.55038774,1.29094609,0.56247959
-3.07653827,2.78155865,0.32479110,0.00000000,0.04283038,1.64487578,1.35633973,0.60461163
-3.07053527,2.94100404,0.34013450,0.00000000,0.04649306,1.73704890,1.41855137,0.64840704
-3.06453227,3.09726563,0.35586021,0.00000000,0.05027360,1.82574198,1.47662836,0.69366377
-3.05852926,3.24877874,0.37189088,0.00000000,0.05415383,1.90986364,1.52971407,0.74019925
-3.05252626,3.39416999,0.38817105,0.00000000,0.05811686,1.98843664,1.57707963,0.78786051
-3.04652326,3.53231520,0.40467181,0.00000000,0.06214796,2.06063582,1.61815220,0.83653327
-3.04052026,3.66238959,0.42139414,0.00000000,0.06623519,2.12582169,1.65253820,0.88614972
-3.03451726,3.78390728,0.43837060,0.00000000,0.07037010,2.18356813,1.68004020,0.93669416
-3.02851426,3.89674803,0.45566506,0.00000000,0.07454809,2.23368250,1.70066668,0.98820634
-3.02251126,4.00116898,0.47337063,0.00000000,0.07876872,2.27621711,1.71463363,1.04078173
-3.01650825,4.09780030,0.49160547,0.00000000,0.08303567,2.31147110,1.72235787,1.09456869
-3.01050525,4.18762416,0.51050689,0.00000000,0.08735650,2.33998230,1.72444211,1.14976217
-3.00450225,4.27193696,0.53022366,0.00000000,0.09174213,2.36250910,1.72165210,1.20659402
-2.99849925,4.35229607,0.55090701,0.00000000,0.09620598,2.38000273,1.71488685,1.26531994
-2.99249625,4.43045263,0.57270063,0.00000000,0.10076295,2.39357089,1.70514299,1.32620353
-2.98649325,4.50827292,0.59573004,0.00000000,0.10542811,2.40443413,1.69347497,1.38949779
-2.98049025,4.58765155,0.62009201,0.00000000,0.11021523,2.41387666,1.68095265,1.45542488
-2.97448724,4.67041999,0.64584450,0.00000000,0.11513523,2.42319360,1.66861834,1.52415480
-2.96848424,4.75825458,0.67299750,0.00000000,0.12019451,2.43363699,1.65744508,1.59578426
-2.96248124,4.85258820,0.70150568,0.00000000,0.12539341,2.44636290,1.64829830,1.67031647
-2.95647824,4.95452997,0.73126291,0.00000000,0.13072479,2.46238199,1.64190230,1.74764329
-2.95047524,5.06479679,0.76209937,0.00000000,0.13617276,2.48251583,1.63881336,1.82753055
-2.94447224,5.18366060,0.79378144,0.00000000,0.14171183,2.50736095,1.63940055,1.90960799
-2.93846923,5.31091412,0.82601445,0.00000000,0.14730633,2.53726247,1.64383504,1.99336428
-2.93246623,5.44585743,0.85844857,0.00000000,0.15291040,2.57229846,1.65208838,2.07814829
-2.92646323,5.58730654,0.89068748,0.00000000,0.15846834,2.61227596,1.66393970,2.16317674
-2.92046023,5.73362423,0.92229965,0.00000000,0.16391557,2.65673891,1.67899128,2.24754860
-2.91445723,5.88277218,0.95283187,0.00000000,0.16917998,2.70498754,1.69669177,2.33026596
-2.90845423,6.03238249,0.98182434,0.00000000,0.17418387,2.75610865,1.71636549,2.41026082
-2.90245123,6.17984539,1.00882679,0.00000000,0.17884614,2.80901503,1.73724665,2.48642693
-2.89644822,6.32240943,1.03341479,0.00000000,0.18308491,2.86249238,1.75851635,2.55765543
-2.89044522,6.45728927,1.05520546,0.00000000,0.18682029,2.91525139,1.77934078,2.62287273
-2.88444222,6.58177609,1.07387200,0.00000000,0.18997718,2.96598240,1.79890847,2.68107889
-2.87843922,6.69334514,1.08915598,0.00000000,0.19248810,3.01341008,1.81646505,2.73138480
-2.87243622,6.78975530,1.10087710,0.00000000,0.19429573,3.05634538,1.83134365,2.77304609
-2.86643322,6.86913566,1.10893963,0.00000000,0.19535523,3.09373230,1.84298977,2.80549222
-2.86043022,6.93005510,1.11333544,0.00000000,0.19563596,3.12468731,1.85097957,2.82834913
-2.85442721,6.97157138,1.11414325,0.00000000,0.19512287,3.14852957,1.85503094,2.84145426
-2.84842421,6.99325785,1.11152430,0.00000000,0.19381710,3.16480073,1.85500713,2.84486321
-2.84242121,6.99520674,1.10571459,0.00000000,0.19173606,3.17327376,1.85091330,2.83884751
-2.83641821,6.97800948,1.09701419,0.00000000,0.18891285,3.17395051,1.84288631,2.82388388
-2.83041521,6.94271579,1.08577410,0.00000000,0.18539507,3.16704889,1.83117900,2.80063537
-2.82441221,6.89077414,1.07238142,0.00000000,0.18124310,3.15298056,1.81613985,2.76992555
-2.81840920,6.82395764,1.05724368,0.00000000,0.17652796,3.13232087,1.79818965,2.73270712
-2.81240620,6.74427940,1.04077289,0.00000000,0.17132884,3.10577299,1.77779647,2.69002663
-2.80640320,6.65390243,1.02337043,0.00000000,0.16573041,3.07412847,1.75545051,2.64298706
-2.80040020,6.55504890,1.00541315,0.00000000,0.15982010,3.03822644,1.73164010,2.59271034
-2.79439720,6.44991326,0.98724151,0.00000000,0.15368539,2.99891383,1.70683018,2.54030134
-2.78839420,6.34058349,0.96915019,0.00000000,0.14741137,2.95700847,1.68144412,2.48681509
-2.78239120,6.22897374,0.95138127,0.00000000,0.14107848,2.91326686,1.65584953,2.43322853
-2.77638819,6.11677095,0.93412045,0.00000000,0.13476068,2.86835793,1.63034855,2.38041769
-2.77038519,6.00539672,0.91749587,0.00000000,0.12852401,2.82284364,1.60517266,2.32914095
-2.76438219,5.89598513,0.90157966,0.00000000,0.12242558,2.77716675,1.58048173,2.28002855
-2.75837919,5.78937583,0.88639163,0.00000000,0.11651301,2.73164575,1.55636688,2.23357821
-2.75237619,5.68612123,0.87190493,0.00000000,0.11082428,2.68647647,1.53285669,2.19015641
-2.74637319,5.58650577,0.85805292,0.00000000,0.10538797,2.64173955,1.50992571,2.15000462
-2.74037019,5.49057502,0.84473696,0.00000000,0.10022377,2.59741277,1.48750473,2.11324951
-2.73436718,5.39817191,0.83183451,0.00000000,0.09534328,2.55338705,1.46549188,2.07991639
-2.72836418,5.30897761,0.81920722,0.00000000,0.09075099,2.50948486,1.44376388,2.04994480
-2.72236118,5.22255462,0.80670846,0.00000000,0.08644535,2.46548011,1.42218683,2.02320534
-2.71635818,5.13838997,0.79419019,0.00000000,0.08241990,2.42111813,1.40062604,1.99951714
-2.71035518,5.05593691,0.78150897,0.00000000,0.07866439,2.37613526,1.37895466,1.97866514
-2.70435218,4.97465383,0.76853086,0.00000000,0.07516586,2.33027719,1.35706089,1.96041689
-2.69834917,4.89403964,0.75513551,0.00000000,0.07190964,2.28331567,1.33485386,1.94453843
-2.69234617,4.81366525,0.74121925,0.00000000,0.06888022,2.23506337,1.31226814,1.93080911
-2.68634317,4.73320099,0.72669742,0.00000000,0.06606208,2.18538686,1.28926721,1.91903516
-2.68034017,4.65244016,0.71150616,0.00000000,0.06344029,2.13421765,1.26584606,1.90906192
-2.67433717,4.57131878,0.69560367,0.00000000,0.06100113,2.08156152,1.24203302,1.90078473
-2.66833417,4.48993183,0.67897115,0.00000000,0.05873250,2.02750617,1.21789126,1.89415819
-2.66233117,4.40854593,0.66161356,0.00000000,0.05662429,1.97222741,1.19351978,1.88920364
-2.65632816,4.32760839,0.64356018,0.00000000,0.05466867,1.91599372,1.16905419,1.88601478
-2.65032516,4.24775241,0.62486502,0.00000000,0.05286023,1.85916939,1.14466704,1.88476079
-2.64432216,4.16979783,0.60560701,0.00000000,0.05119611,1.80221582,1.12056780,1.88568692
-2.63831916,4.09474702,0.58588996,0.00000000,0.04967603,1.74569100,1.09700208,1.88911202
-2.63231616,4.02377512,0.56584204,0.00000000,0.04830227,1.69024660,1.07425011,1.89542276
-2.62631316,3.95821423,0.54561482,0.00000000,0.04707950,1.63662262,1.05262414,1.90506437
-2.62031016,3.89953084,0.52538160,0.00000000,0.04601461,1.58563904,1.03246459,1.91852786
-2.61430715,3.84929649,0.50533502,0.00000000,0.04511641,1.53818427,1.01413491,1.93633372
-2.60830415,3.80915154,0.48568388,0.00000000,0.04439529,1.49520031,0.99801502,1.95901248
-2.60230115,3.78076267,0.46664902,0.00000000,0.04386279,1.45766444,0.98449339,1.98708274
