energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.29864932,8.87565120,0.64278783,4.22019277,0.01362626,1.64700306,0.07821831,1.98978452,3.42024428,1.07515348
-3.29264632,8.70989329,0.63260895,4.16040109,0.01349341,1.61701897,0.07635089,1.93284381,3.35225142,1.04980989
-3.28664332,8.55527582,0.62266669,4.10599180,0.01342037,1.58855602,0.07457591,1.87885054,3.28704385,1.02602053
-3.28064032,8.41384093,0.61306693,4.05807514,0.01340996,1.56190241,0.07291670,1.82819227,3.22525914,1.00396245
-3.27463732,8.28733081,0.60389803,4.01764548,0.01346377,1.53729339,0.07139354,1.78116565,3.16743252,0.98376882
-3.26863432,8.17717958,0.59523142,3.98557161,0.01358206,1.51491127,0.07002360,1.73798010,3.11399947,0.96553069
-3.26263132,8.08451420,0.58712296,3.96259004,0.01376380,1.49488723,0.06882085,1.69876414,3.06530150,0.94929990
-3.25662831,8.01016256,0.57961474,3.94930090,0.01400674,1.47730476,0.06779617,1.66357355,3.02159452,0.93509290
-3.25062531,7.95466674,0.57273712,3.94616580,0.01430740,1.46220408,0.06695745,1.63240059,2.98305858,0.92289533
-3.24462231,7.91829924,0.56651088,3.95350687,0.01466129,1.44958735,0.06630967,1.60518371,2.94980810,0.91266672
-3.23861931,7.90108041,0.56094913,3.97150632,0.01506296,1.43942408,0.06585510,1.58181681,2.92190163,0.90434530
-3.23261631,7.90279507,0.55605891,4.00020625,0.01550617,1.43165641,0.06559346,1.56215767,2.89935044,0.89785239
-3.22661331,7.92300720,0.55184230,4.03950804,0.01598409,1.42620390,0.06552198,1.54603501,2.88212518,0.89309630
-3.22061031,7.96107189,0.54829692,4.08917157,0.01648945,1.42296766,0.06563560,1.53325393,2.87016034,0.88997551
-3.21460730,8.01614414,0.54541594,4.14881408,0.01701474,1.42183358,0.06592701,1.52359963,2.86335635,0.88838103
-3.20860430,8.08718507,0.54318745,4.21790939,0.01755236,1.42267460,0.06638672,1.51683950,2.86157939,0.88819795
-3.20260130,8.17296624,0.54159354,4.29578766,0.01809483,1.42535225,0.06700317,1.51272381,2.86465934,0.88930619
-3.19659830,8.27207355,0.54060892,4.38163690,0.01863490,1.42971733,0.06776275,1.51098539,2.87238628,0.89158069
-3.19059530,8.38291219,0.54019966,4.47450659,0.01916575,1.43561022,0.06864992,1.51133876,2.88450647,0.89489108
-3.18459230,8.50371452,0.54032186,4.57331467,0.01968104,1.44286097,0.06964729,1.51347921,2.90071834,0.89910111
-3.17858929,8.63255259,0.54092072,4.67685834,0.02017504,1.45128942,0.07073582,1.51708234,2.92066962,0.90406809
-3.17258629,8.76735688,0.54193012,4.78382942,0.02064273,1.46070587,0.07189507,1.52180463,2.94395617,0.90964262
-3.16658329,8.90594227,0.54327282,4.89283464,0.02107978,1.47091227,0.07310347,1.52728525,2.97012332,0.91566869
-3.16058029,9.04604204,0.54486138,5.00242074,0.02148266,1.48170439,0.07433874,1.53314955,2.99867014,0.92198447
-3.15457729,9.18534958,0.54659992,5.11110412,0.02184860,1.49287498,0.07557834,1.53901427,3.02905700,0.92842387
-3.14857429,9.32156739,0.54838667,5.21740437,0.02217560,1.50421788,0.07680004,1.54449434,3.06071629,0.93481887
-3.14257129,9.45246159,0.55011707,5.31988045,0.02246244,1.51553308,0.07798245,1.54921131,3.09306617,0.94100269
-3.13656828,9.57591997,0.55168756,5.41716830,0.02270863,1.52663248,0.07910568,1.55280281,3.12552654,0.94681359
-3.13056528,9.69001093,0.55299959,5.50801805,0.02291440,1.53734593,0.08015197,1.55493269,3.15753671,0.95209927
-3.12456228,9.79304011,0.55396372,5.59132920,0.02308064,1.54752730,0.08110623,1.55530129,3.18857345,0.95672142
-3.11855928,9.88360171,0.55450360,5.66618175,0.02320891,1.55706001,0.08195656,1.55365520,3.21816852,0.96056039
-3.11255628,9.96062102,0.55455943,5.73186172,0.02330134,1.56586153,0.08269473,1.54979591,3.24592417,0.96351943
-3.10655328,10.02338564,0.55409078,5.78787941,0.02336063,1.57388646,0.08331640,1.54358676,3.27152578,0.96552837
-3.10055028,10.07156261,0.55307855,5.83397922,0.02338997,1.58112772,0.08382128,1.53495778,3.29475031,0.96654628
-3.09454727,10.10520017,0.55152576,5.87014029,0.02339299,1.58761558,0.08421310,1.52390798,3.31546995,0.96656301
-3.08854427,10.12471315,0.54945733,5.89656773,0.02337368,1.59341432,0.08449937,1.51050490,3.33365026,0.96559932
-3.08254127,10.13085219,0.54691861,5.91367455,0.02333631,1.59861664,0.08469104,1.49488138,3.34934289,0.96370555
-3.07653827,10.12465810,0.54397287,5.92205533,0.02328537,1.60333579,0.08480189,1.47722972,3.36267285,0.96095877
-3.07053527,10.10740337,0.54069773,5.92245271,0.02322542,1.60769595,0.08484786,1.45779336,3.37382113,0.95745866
-3.06453227,10.08052389,0.53718097,5.91571867,0.02316103,1.61182118,0.08484626,1.43685673,3.38300348,0.95332203
-3.05852926,10.04554448,0.53351565,5.90277246,0.02309663,1.61582378,0.08481491,1.41473360,3.39044677,0.94867657
-3.05252626,10.00400242,0.52979510,5.88455756,0.02303642,1.61979253,0.08477123,1.39175459,3.39636436,0.94365396
-3.04652326,9.95737307,0.52610795,5.86200006,0.02298425,1.62378183,0.08473139,1.36825465,3.40093209,0.93838285
-3.04052026,9.90700194,0.52253350,5.83597051,0.02294352,1.62780231,0.08470956,1.34456085,3.40426654,0.93298200
-3.03451726,9.85404689,0.51913770,5.80725144,0.02291706,1.63181371,0.08471718,1.32098136,3.40640715,0.92755418
-3.02851426,9.79943367,0.51597004,5.77651206,0.02290709,1.63572058,0.08476247,1.29779595,3.40730340,0.92218097
-3.02251126,9.74382712,0.51306140,5.74429144,0.02291515,1.63937126,0.08485006,1.27524847,3.40680821,0.91691898
-3.01650825,9.68761939,0.51042307,5.71099073,0.02294208,1.64256027,0.08498087,1.25354154,3.40467807,0.91179755
-3.01050525,9.63093553,0.50804693,5.67687454,0.02298797,1.64503422,0.08515211,1.23283359,3.40058005,0.90681813
-3.00450225,9.57365557,0.50590668,5.64208109,0.02305225,1.64650101,0.08535757,1.21323819,3.39410558,0.90195537
-2.99849925,9.51545145,0.50396011,5.60664009,0.02313370,1.64664183,0.08558798,1.19482562,3.38479012,0.89715979
-2.99249625,9.45583598,0.50215222,5.57049685,0.02323049,1.64512537,0.08583157,1.17762618,3.37213764,0.89236184
-2.98649325,9.39422071,0.50041884,5.53354103,0.02334033,1.64162347,0.08607480,1.16163514,3.35564854,0.88747713
-2.98049025,9.32997867,0.49869072,5.49563794,0.02346049,1.63582741,0.08630301,1.14681873,3.33484930,0.88241241
-2.97448724,9.26250817,0.49689759,5.45666031,0.02358799,1.62746377,0.08650127,1.13312073,3.30932202,0.87707192
-2.96848424,9.19129373,0.49497215,5.41651856,0.02371961,1.61630905,0.08665507,1.12046933,3.27873228,0.87136384
-2.96248124,9.11596040,0.49285361,5.37518775,0.02385208,1.60220232,0.08675107,1.10878369,3.24285342,0.86520622
-2.95647824,9.03631850,0.49049059,5.33272962,0.02398212,1.58505499,0.08677766,1.09797989,3.20158596,0.85853226
-2.95047524,8.95239642,0.48784342,5.28930853,0.02410650,1.56485732,0.08672543,1.08797601,3.15497116,0.85129450
-2.94447224,8.86445988,0.48488539,5.24520061,0.02422216,1.54168133,0.08658753,1.07869614,3.10319770,0.84346778
-2.93846923,8.77301704,0.48160335,5.20079575,0.02432623,1.51567995,0.08635986,1.07007307,3.04660151,0.83505082
-2.93246623,8.67880973,0.47799735,5.15659269,0.02441602,1.48708254,0.08604104,1.06204980,2.98565865,0.82606635
-2.92646323,8.58279186,0.47407950,5.11318765,0.02448911,1.45618708,0.08563232,1.05457989,2.92097185,0.81655992
-2.92046023,8.48609676,0.46987235,5.07125756,0.02454329,1.42334959,0.08513731,1.04762666,2.85325154,0.80659748
-2.91445723,8.38999591,0.46540662,5.03153896,0.02457659,1.38897125,0.08456160,1.04116159,2.78329261,0.79626195
-2.90845423,8.29585170,0.46071878,4.99480412,0.02458726,1.35348421,0.08391235,1.03516207,2.71194819,0.78564904
-2.90245123,8.20506715,0.45584845,4.96183562,0.02457376,1.31733657,0.08319774,1.02960871,2.64010189,0.77486260
-2.89644822,8.11903556,0.45083592,4.93340092,0.02453477,1.28097753,0.08242654,1.02448257,2.56864002,0.76400990
-2.89044522,8.03909268,0.44571991,4.91022838,0.02446916,1.24484338,0.08160753,1.01976246,2.49842522,0.75319699
-2.88444222,7.96647385,0.44053573,4.89298549,0.02437606,1.20934487,0.08074916,1.01542255,2.43027256,0.74252453
-2.87843922,7.90227786,0.43531385,4.88226061,0.02425481,1.17485667,0.07985909,1.01143055,2.36492923,0.73208424
-2.87243622,7.84743896,0.43007911,4.87854845,0.02410502,1.14170902,0.07894398,1.00774642,2.30305854,0.72195624
-2.86643322,7.80270771,0.42485043,4.88223991,0.02392661,1.11018211,0.07800929,1.00432198,2.24522857,0.71220726
-2.86043022,7.76864074,0.41964106,4.89361606,0.02371982,1.08050290,0.07705919,1.00110107,2.19190565,0.70288984
-2.85442721,7.74559912,0.41445936,4.91284619,0.02348525,1.05284455,0.07609665,0.99802071,2.14345243,0.69404247
-2.84842421,7.73375447,0.40930991,4.93998944,0.02322389,1.02732810,0.07512350,0.99501274,2.10013029,0.68569065
-2.84242121,7.73310155,0.40419492,4.97499949,0.02293716,1.00402603,0.07414067,0.99200622,2.06210522,0.67784859
-2.83641821,7.74347591,0.39911587,5.01773166,0.02262687,0.98296738,0.07314847,0.98893022,2.02945660,0.67052152
-2.83041521,7.76457511,0.39407506,5.06795170,0.02229525,0.96414390,0.07214685,0.98571691,2.00218789,0.66370836
-2.82441221,7.79598179,0.38907719,5.12534568,0.02194488,0.94751673,0.07113579,0.98230485,1.98023842,0.65740451
-2.81840920,7.83718729,0.38413067,5.18953042,0.02157870,0.93302312,0.07011553,0.97864215,1.96349526,0.65160458
-2.81240620,7.88761435,0.37924860,5.26006397,0.02119990,0.92058293,0.06908693,0.97468943,1.95180460,0.64630490
-2.80640320,7.94663803,0.37444952,5.33645587,0.02081184,0.91010428,0.06805169,0.97042240,1.94498174,0.64150553
-2.80040020,8.01360388,0.36975754,5.41817689,0.02041802,0.90148828,0.06701251,0.96583382,1.94281933,0.63721181
-2.79439720,8.08784302,0.36520223,5.50466826,0.02002188,0.89463256,0.06597322,0.96093480,1.94509341,0.63343519
-2.78839420,8.16868385,0.36081795,5.59535026,0.01962681,0.88943355,0.06493884,0.95575539,1.95156718,0.63019334
-2.78239120,8.25546036,0.35664282,5.68963025,0.01923596,0.88578747,0.06391548,0.95034416,1.96199249,0.62750965
-2.77638819,8.34751734,0.35271738,5.78691031,0.01885222,0.88359020,0.06291029,0.94476716,1.97610918,0.62541195
-2.77038519,8.44421290,0.34908293,5.88659429,0.01847810,0.88273609,0.06193124,0.93910586,1.99364274,0.62393077
-2.76438219,8.54491857,0.34577970,5.98809460,0.01811571,0.88311612,0.06098691,0.93345444,2.01430065,0.62309702
-2.75837919,8.64901778,0.34284498,6.09083842,0.01776667,0.88461555,0.06008619,0.92791646,2.03776804,0.62293941
-2.75237619,8.75590308,0.34031117,6.19427338,0.01743216,0.88711133,0.05923800,0.92260095,2.06370319,0.62348172
-2.74637319,8.86497265,0.33820404,6.29787263,0.01711289,0.89046984,0.05845097,0.91761828,2.09173358,0.62474005
-2.74037019,8.97562659,0.33654113,6.40113893,0.01680915,0.89454493,0.05773311,0.91307589,2.12145304,0.62672028
-2.73436718,9.08726341,0.33533043,6.50360768,0.01652084,0.89917670,0.05709155,0.90907403,2.15242050,0.62941584
-2.72836418,9.19927710,0.33456952,6.60484881,0.01624757,0.90419125,0.05653227,0.90570195,2.18416080,0.63280605
-2.72236118,9.31105494,0.33424500,6.70446707,0.01598872,0.90940142,0.05605986,0.90303444,2.21616793,0.63685502
-2.71635818,9.42197657,0.33433241,6.80210115,0.01574352,0.91460872,0.05567740,0.90112913,2.24791070,0.64151128
-2.71035518,9.53141419,0.33479666,6.89742117,0.01551117,0.91960636,0.05538632,0.90002457,2.27884101,0.64670822
-2.70435218,9.63873431,0.33559282,6.99012509,0.01529089,0.92418336,0.05518638,0.89973926,2.30840447,0.65236526
-2.69834917,9.74330116,0.33666740,7.07993421,0.01508203,0.92812956,0.05507570,0.90027160,2.33605306,0.65838981
-2.69234617,9.84448175,0.33795993,7.16658805,0.01488412,0.93124135,0.05505082,0.90160093,2.36125945,0.66467993
-2.68634317,9.94165279,0.33940489,7.24983934,0.01469690,0.93332787,0.05510689,0.90368936,2.38353229,0.67112763
-2.68034017,10.03420954,0.34093380,7.32944955,0.01452040,0.93421731,0.05523784,0.90648464,2.40243193,0.67762254
-2.67433717,10.12157655,0.34247745,7.40518561,0.01435490,0.93376319,0.05543664,0.90992357,2.41758577,0.68405604
-2.66833417,10.20322028,0.34396816,7.47681850,0.01420099,0.93185007,0.05569557,0.91393607,2.42870257,0.69032543
-2.66233117,10.27866357,0.34534190,7.54412419,0.01405948,0.92839869,0.05600657,0.91844957,2.43558503,0.69633810
-2.65632816,10.34750171,0.34654032,7.60688736,0.01393139,0.92337001,0.05636153,0.92339353,2.43813995,0.70201555
-2.65032516,10.40941993,0.34751242,7.66490837,0.01381793,0.91676815,0.05675263,0.92870388,2.43638556,0.70729695
-2.64432216,10.46421196,0.34821598,7.71801337,0.01372039,0.90864206,0.05717265,0.93432724,2.43045547,0.71214224
-2.63831916,10.51179915,0.34861862,7.76606762,0.01364011,0.89908570,0.05761531,0.94022462,2.42059918,0.71653455
-2.63231616,10.55224969,0.34869843,7.80899168,0.01357839,0.88823693,0.05807548,0.94637448,2.40717893,0.72048186
-2.62631316,10.58579716,0.34844423,7.84677980,0.01353645,0.87627495,0.05854946,0.95277518,2.39066303,0.72401791
-2.62031016,10.61285769,0.34785548,7.87951984,0.01351536,0.86341659,0.05903512,0.95944645,2.37161601,0.72720219
-2.61430715,10.63404485,0.34694182,7.90741363,0.01351598,0.84991142,0.05953206,0.96643015,2.35068581,0.73011918
-2.60830415,10.65018130,0.34572239,7.93079654,0.01353894,0.83603608,0.06004161,0.97379004,2.32858870,0.73287669
-2.60230115,10.66230618,0.34422489,7.95015506,0.01358460,0.82208782,0.06056687,0.98161085,2.30609235,0.73560356
-2.59629815,10.67167725,0.34248451,7.96614085,0.01365304,0.80837767,0.06111259,0.98999649,2.28399781,0.73844665
-2.59029515,10.67976674,0.34054278,7.97957993,0.01374408,0.79522339,0.06168504,0.99906765,2.26312108,0.74156729
-2.58429215,10.68825003,0.33844640,7.99147573,0.01385725,0.78294236,0.06229177,1.00895878,2.24427468,0.74513729
-2.57828914,10.69898641,0.33624615,8.00300472,0.01399188,0.77184476,0.06294135,1.01981467,2.22825001,0.74933465
-2.57228614,10.71399125,0.33399574,8.01550386,0.01414706,0.76222699,0.06364300,1.03178654,2.21580094,0.75433901
-2.56628314,10.73539956,0.33175091,8.03044918,0.01432177,0.75436569,0.06440622,1.04502803,2.20762885,0.76032711
-2.56028014,10.76542077,0.32956846,8.04942537,0.01451486,0.74851220,0.06524036,1.05969090,2.20436962,0.76746813
-2.55427714,10.80628544,0.32750551,8.07408660,0.01472512,0.74488781,0.06615417,1.07592072,2.20658261,0.77591928
-2.54827414,10.86018469,0.32561868,8.10610942,0.01495135,0.74367958,0.06715536,1.09385252,2.21474166,0.78582150
-2.54227114,10.92920393,0.32396338,8.14713883,0.01519241,0.74503689,0.06825011,1.11360645,2.22922827,0.79729551
-2.53626813,11.01525258,0.32259308,8.19872948,0.01544723,0.74906872,0.06944272,1.13528365,2.25032659,0.81043813
-2.53026513,11.11999218,0.32155847,8.26228389,0.01571487,0.75584155,0.07073515,1.15896216,2.27822043,0.82531915
-2.52426213,11.24476546,0.32090667,8.33899032,0.01599452,0.76537800,0.07212676,1.18469309,2.31299177,0.84197849
-2.51825913,11.39052929,0.32068028,8.42976295,0.01628556,0.77765617,0.07361405,1.21249711,2.35462094,0.86042408
-2.51225613,11.55779433,0.32091634,8.53518722,0.01658750,0.79260955,0.07519048,1.24236112,2.40298810,0.88063013
-2.50625313,11.74657452,0.32164529,8.65547298,0.01690002,0.81012779,0.07684644,1.27423551,2.45787603,0.90253612
-2.50025013,11.95634902,0.32288986,8.79041812,0.01722292,0.83005804,0.07856929,1.30803175,2.51897413,0.92604640
-2.49424712,12.18603904,0.32466390,8.93938480,0.01755609,0.85220712,0.08034349,1.34362071,2.58588357,0.95103042
-2.48824412,12.43400145,0.32697144,9.10129002,0.01789949,0.87634444,0.08215094,1.38083155,2.65812361,0.97732372
-2.48224112,12.69804046,0.32980571,9.27461163,0.01825310,0.90220572,0.08397127,1.41945155,2.73513915,1.00472959
-2.47623812,12.97543788,0.33314847,9.45741027,0.01861684,0.92949743,0.08578238,1.45922677,2.81630947,1.03302149
-2.47023512,13.26300183,0.33696958,9.64736681,0.01899056,0.95790210,0.08756099,1.49986379,2.90095824,1.06194615
-2.46423212,13.55713263,0.34122685,9.84183440,0.01937401,0.98708435,0.08928323,1.54103262,2.98836479,1.09122735
-2.45822911,13.85390428,0.34586637,10.03790329,0.01976672,1.01669751,0.09092535,1.58237068,3.07777661,1.12057048
-2.45222611,14.14915873,0.35082316,10.23247615,0.02016804,1.04639090,0.09246443,1.62348813,3.16842295,1.14966754
-2.44622311,14.43861001,0.35602227,10.42235098,0.02057708,1.07581746,0.09387901,1.66397434,3.25952942,1.17820280
-2.44022011,14.71795430,0.36138036,10.60430844,0.02099270,1.10464168,0.09514984,1.70340553,3.35033327,1.20585885
-2.43421711,14.98298229,0.36680755,10.77520016,0.02141350,1.13254749,0.09626043,1.74135346,3.44009919,1.23232297
-2.42821411,15.22968949,0.37220970,10.93203467,0.02183781,1.15924604,0.09719764,1.77739492,3.52813511,1.25729366
-2.42221111,15.45438079,0.37749096,11.07205761,0.02226374,1.18448296,0.09795205,1.81112192,3.61380768,1.28048720
-2.41620810,15.65376533,0.38255642,11.19282328,0.02268917,1.20804497,0.09851835,1.84215215,3.69655692,1.30164405
-2.41020510,15.82503855,0.38731493,11.29225513,0.02311181,1.22976556,0.09889547,1.87013941,3.77590968,1.32053489
-2.40420210,15.96594877,0.39168183,11.36869313,0.02352927,1.24952945,0.09908662,1.89478376,3.85149131,1.33696615
-2.39819910,16.07484619,0.39558162,11.42092686,0.02393905,1.26727573,0.09909923,1.91584087,3.92303530,1.35078479
-2.39219610,16.15071332,0.39895032,11.44821377,0.02433870,1.28299951,0.09894463,1.93313016,3.99039032,1.36188225
-2.38619310,16.19317628,0.40173754,11.45028267,0.02472581,1.29675188,0.09863772,1.94654159,4.05352471,1.37019735
-2.38019010,16.20249756,0.40390818,11.42732324,0.02509815,1.30863831,0.09819644,1.95604054,4.11252789,1.37571810
-2.37418709,16.17955133,0.40544360,11.37996292,0.02545371,1.31881541,0.09764117,1.96167068,4.16760894,1.37848225
-2.36818409,16.12578308,0.40634229,11.30923306,0.02579083,1.32748615,0.09699403,1.96355464,4.21909224,1.37857667
-2.36218109,16.04315611,0.40662006,11.21652633,0.02610824,1.33489373,0.09627817,1.96189233,4.26741037,1.37613556
-2.35617809,15.93408742,0.40630961,11.10354785,0.02640519,1.34131432,0.09551700,1.95695707,4.31309454,1.37133744
-2.35017509,15.80137599,0.40545969,10.97226235,0.02668148,1.34704892,0.09473347,1.94908947,4.35676283,1.36440122
-2.34417209,15.64812650,0.40413370,10.82483967,0.02693758,1.35241462,0.09394935,1.93868946,4.39910665,1.35558132
-2.33816908,15.47767108,0.40240789,10.66360066,0.02717465,1.35773559,0.09318462,1.92620661,4.44087581,1.34516211
-2.33216608,15.29349199,0.40036926,10.49096516,0.02739459,1.36333414,0.09245690,1.91212919,4.48286247,1.33345189
-2.32616308,15.09914703,0.39811310,10.30940345,0.02760006,1.36952204,0.09178102,1.89697227,4.52588447,1.32077646
-2.32016008,14.89819958,0.39574038,10.12139197,0.02779450,1.37659257,0.09116873,1.88126539,4.57076815,1.30747261
-2.31415708,14.69415435,0.39335499,9.92937389,0.02798206,1.38481321,0.09062849,1.86554006,4.61833095,1.29388160
-2.30815408,14.49039942,0.39106093,9.73572444,0.02816758,1.39441951,0.09016542,1.85031757,4.66936395,1.28034280
-2.30215108,14.29015472,0.38895953,9.54272068,0.02835647,1.40560985,0.08978136,1.83609733,4.72461426,1.26718758
-2.29614807,14.09642660,0.38714673,9.35251525,0.02855460,1.41854149,0.08947507,1.82334610,4.78476746,1.25473355
-2.29014507,13.91196796,0.38571050,9.16711318,0.02876813,1.43332756,0.08924246,1.81248818,4.85042995,1.24327911
-2.28414207,13.73924297,0.38472847,8.98835099,0.02900335,1.45003520,0.08907698,1.80389679,4.92211125,1.23309831
-2.27813907,13.58039564,0.38426576,8.81787735,0.02926642,1.46868457,0.08897004,1.79788661,5.00020618,1.22443616
-2.27213607,13.43722138,0.38437304,8.65713454,0.02956318,1.48924855,0.08891141,1.79470756,5.08497722,1.21750413
-2.26613307,13.31114103,0.38508500,8.50734053,0.02989886,1.51165322,0.08888969,1.79453969,5.17653709,1.21247600
-2.26013007,13.20317700,0.38641905,8.36947121,0.03027783,1.53577865,0.08889280,1.79748926,5.27483198,1.20948393
-2.25412706,13.11393173,0.38837440,8.24424342,0.03070337,1.56146021,0.08890836,1.80358595,5.37962592,1.20861490
-2.24812406,13.04356895,0.39093159,8.13209885,0.03117739,1.58849003,0.08892413,1.81278109,5.49048690,1.20990745
-2.24212106,12.99179871,0.39405241,8.03319002,0.03170024,1.61661880,0.08892833,1.82494707,5.60677557,1.21334887
-2.23611806,12.95786748,0.39768030,7.94736916,0.03227052,1.64555777,0.08890993,1.83987796,5.72763735,1.21887304
-2.23011506,12.94055497,0.40174117,7.87418128,0.03288494,1.67498112,0.08885893,1.85729137,5.85199894,1.22635894
-2.22411206,12.93817931,0.40614488,7.81286276,0.03353829,1.70452870,0.08876655,1.87683187,5.97857000,1.23563024
-2.21810905,12.94861234,0.41078705,7.76234663,0.03422334,1.73380940,0.08862535,1.89807595,6.10585114,1.24645594
-2.21210605,12.96930675,0.41555156,7.72127571,0.03493101,1.76240520,0.08842938,1.92053885,6.23214863,1.25855252
-2.20610305,12.99733602,0.42031341,7.68802429,0.03565041,1.78987608,0.08817423,1.94368332,6.35559652,1.27158757
-2.20010005,13.02944814,0.42494215,7.66072891,0.03636912,1.81576605,0.08785710,1.96693035,6.47418640,1.28518517
-2.19409705,13.06213312,0.42930561,7.63732828,0.03707344,1.83961011,0.08747684,1.98967203,6.58580455,1.29893304
-2.18809405,13.09170360,0.43327399,7.61561175,0.03774874,1.86094244,0.08703393,2.01128624,6.68827613,1.31239144
-2.18209105,13.11438724,0.43672414,7.59327549,0.03837985,1.87930571,0.08653056,2.03115310,6.77941549,1.32510372
-2.17608804,13.12642858,0.43954385,7.56798488,0.03895154,1.89426117,0.08597057,2.04867264,6.85708128,1.33660838
-2.17008504,13.12419740,0.44163610,7.53744118,0.03944899,1.90539964,0.08535942,2.06328331,6.91923485,1.34645213
-2.16408204,13.10429990,0.44292299,7.49945026,0.03985822,1.91235273,0.08470421,2.07448068,6.96399988,1.35420378
-2.15807904,13.06368862,0.44334928,7.45199089,0.04016665,1.91480421,0.08401358,2.08183553,6.98972117,1.35946827
-2.15207604,12.99976665,0.44288530,7.39327983,0.04036348,1.91250081,0.08329761,2.08501051,6.99502026,1.36190035
-2.14607304,12.91048146,0.44152906,7.32183116,0.04044012,1.90526215,0.08256768,2.08377467,6.97884555,1.36121736
-2.14007004,12.79440437,0.43930753,7.23650733,0.04039053,1.89298918,0.08183628,2.07801498,6.94051470,1.35721040
-2.13406703,12.65079140,0.43627683,7.13655959,0.04021150,1.87567074,0.08111679,2.06774409,6.87974731,1.34975346
-2.12806403,12.47962255,0.43252142,7.02165610,0.03990274,1.85338772,0.08042314,2.05310388,6.79668624,1.33880986
-2.12206103,12.28161707,0.42815217,6.89189637,0.03946705,1.82631453,0.07976951,2.03436429,6.69190618,1.32443578
-2.11605803,12.05822351,0.42330331,6.74781134,0.03891021,1.79471769,0.07916987,2.01191725,6.56640884,1.30678041
-2.11005503,11.81158428,0.41812847,6.59034888,0.03824086,1.75895128,0.07863758,1.98626588,6.42160461,1.28608273
-2.10405203,11.54447600,0.41279583,6.42084557,0.03747025,1.71944950,0.07818493,1.95800916,6.25928095,1.26266496
-2.09804902,11.26022753,0.40748254,6.24098565,0.03661194,1.67671638,0.07782262,1.92782260,6.08155859,1.23692275
-2.09204602,10.96261918,0.40236872,6.05274897,0.03568133,1.63131297,0.07755937,1.89643581,5.89083709,1.20931261
-2.08604302,10.65576708,0.39763115,5.85835021,0.03469524,1.58384260,0.07740145,1.86460776,5.68973168,1.18033701
-2.08004002,10.34399745,0.39343704,5.66017177,0.03367136,1.53493461,0.07735235,1.83310091,5.48100374,1.15052775
-2.07403702,10.03171604,0.38993799,5.46069305,0.03262776,1.48522734,0.07741247,1.80265529,5.26748769,1.12042836
-2.06803402,9.72327794,0.38726452,5.26241895,0.03158227,1.43535097,0.07757899,1.77396373,5.05201682,1.09057625
-2.06203102,9.42286294,0.38552135,5.06781026,0.03055205,1.38591089,0.07784578,1.74764925,4.83735103,1.06148532
-2.05602801,9.13436109,0.38478355,4.87921832,0.02955307,1.33747242,0.07820346,1.72424558,4.62610893,1.03362980
-2.05002501,8.86127266,0.38509387,4.69882619,0.02859968,1.29054719,0.07863965,1.70418167,4.42070674,1.00743002
-2.04402201,8.60662548,0.38646124,4.52859804,0.02770426,1.24558196,0.07913922,1.68777064,4.22330590,0.98324049
-2.03801901,8.37291213,0.38886053,4.37023789,0.02687700,1.20295004,0.07968477,1.67520345,4.03577106,0.96134095
-2.03201601,8.16204806,0.39223351,4.22515866,0.02612563,1.16294563,0.08025718,1.66654757,3.85963927,0.94193039
-2.02601301,7.97535084,0.39649113,4.09446162,0.02545539,1.12578114,0.08083614,1.66175012,3.69610107,0.92512436
-2.02001001,7.81353981,0.40151673,3.97892614,0.02486900,1.09158737,0.08140088,1.66064539,3.54599338,0.91095542
-2.01400700,7.67675432,0.40717029,3.87900905,0.02436673,1.06041650,0.08193078,1.66296594,3.40980360,0.89937658
-2.00800400,7.56458843,0.41329338,3.79485280,0.02394654,1.03224735,0.08240601,1.66835657,3.28768419,0.89026732
-2.00200100,7.47613899,0.41971466,3.72630112,0.02360433,1.00699268,0.08280816,1.67639040,3.17947614,0.88344197
-1.99599800,7.41006409,0.42625567,3.67292085,0.02333417,0.98450799,0.08312067,1.68658619,3.08473997,0.87865970
-1.98999500,7.36464853,0.43273673,3.63402868,0.02312859,0.96460134,0.08332935,1.69842595,3.00279244,0.87563576
-1.98399200,7.33787318,0.43898261,3.60872121,0.02297897,0.94704366,0.08342257,1.71137226,2.93274711,0.87405340
-1.97798899,7.32748524,0.44482798,3.59590713,0.02287581,0.93157906,0.08339151,1.72488454,2.87355703,0.87357587
-1.97198599,7.33106702,0.45012227,3.59434037,0.02280912,0.91793485,0.08323018,1.73843378,2.82405778,0.87385811
-1.96598299,7.34610101,0.45473383,3.60265310,0.02276872,0.90583072,0.08293538,1.75151540,2.78300947,0.87455765
-1.95997999,7.37002981,0.45855340,3.61938797,0.02274457,0.89498701,0.08250648,1.76366004,2.74913629,0.87534446
-1.95397699,7.40030999,0.46149670,3.64302872,0.02272703,0.88513182,0.08194526,1.77444226,2.72116267,0.87590952
-1.94797399,7.43445922,0.46350615,3.67202906,0.02270714,0.87600681,0.08125554,1.78348712,2.69784531,0.87597185
-1.94197099,7.47009683,0.46455176,3.70483921,0.02267683,0.86737185,0.08044285,1.79047501,2.67800066,0.87528413
-1.93596798,7.50497793,0.46463117,3.73993035,0.02262904,0.85900849,0.07951413,1.79514486,2.66052751,0.87363682
