energy_ev,total_up,Bi_p_up,Bi_d_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-5.57378689,2.75978022,0.47178074,0.00873654,1.48068880,1.68752393,1.99668065,0.00000000
-5.56778389,2.76141660,0.47944340,0.00914711,1.49251481,1.68336088,1.98770925,0.00000000
-5.56178089,2.76756697,0.48868241,0.00959987,1.50528198,1.68339814,1.98158861,0.00000000
-5.55577789,2.77883067,0.49959081,0.01009539,1.51934645,1.68796805,1.97873497,0.00000000
-5.54977489,2.79556627,0.51221691,0.01063293,1.53497304,1.69721156,1.97938013,0.00000000
-5.54377189,2.81786697,0.52655738,0.01121027,1.55231579,1.71106806,1.98355893,0.00000000
-5.53776888,2.84554516,0.54255180,0.01182365,1.57140272,1.72927199,1.99110382,0.00000000
-5.53176588,2.87812744,0.56007902,0.01246775,1.59212573,1.75135698,2.00164727,0.00000000
-5.52576288,2.91486150,0.57895607,0.01313572,1.61423678,1.77666785,2.01463247,0.00000000
-5.51975988,2.95473532,0.59893972,0.01381934,1.63735102,1.80438055,2.02933231,0.00000000
-5.51375688,2.99650899,0.61973111,0.01450916,1.66095722,1.83352964,2.04487632,0.00000000
-5.50775388,3.03875850,0.64098350,0.01519482,1.68443556,1.86304285,2.06028496,0.00000000
-5.50175088,3.07993043,0.66231311,0.01586535,1.70708235,1.89178149,2.07451000,0.00000000
-5.49574787,3.11840557,0.68331274,0.01650954,1.72814075,1.91858539,2.08647948,0.00000000
-5.48974487,3.15256908,0.70356773,0.01711640,1.74683637,1.94232061,2.09514552,0.00000000
-5.48374187,3.18088414,0.72267370,0.01767559,1.76241612,1.96192804,2.09953278,0.00000000
-5.47773887,3.20196588,0.74025523,0.01817788,1.77418838,1.97647062,2.09878540,0.00000000
-5.47173587,3.21465187,0.75598465,0.01861558,1.78156257,1.98517719,2.09221023,0.00000000
-5.46573287,3.21806577,0.76959987,0.01898295,1.78408603,1.98748071,2.07931412,0.00000000
-5.45972986,3.21167075,0.78092040,0.01927653,1.78147609,1.98304909,2.05983354,0.00000000
-5.45372686,3.19530971,0.78986056,0.01949538,1.77364556,1.97180686,2.03375479,0.00000000
-5.44772386,3.16922998,0.79643900,0.01964128,1.76072012,1.95394663,2.00132391,0.00000000
-5.44172086,3.13409083,0.80078379,0.01971875,1.74304638,1.92992946,1.96304549,0.00000000
-5.43571786,3.09095294,0.80313279,0.01973503,1.72118985,1.90047396,1.91967047,0.00000000
-5.42971486,3.04124989,0.80382868,0.01969985,1.69592278,1.86653442,1.87217331,0.00000000
-5.42371186,2.98674262,0.80330895,0.01962518,1.66820196,1.82926875,1.82171959,0.00000000
-5.41770885,2.92945858,0.80209085,0.01952483,1.63913743,1.78999755,1.76962538,0.00000000
-5.41170585,2.87161813,0.80075201,0.01941394,1.60995327,1.75015604,1.71731033,0.00000000
-5.40570285,2.81555129,0.79990735,0.01930846,1.58194220,1.71124083,1.66624635,0.00000000
-5.39969985,2.76360840,0.80018329,0.01922455,1.55641590,1.67475380,1.61790426,0.00000000
-5.39369685,2.71806860,0.80219045,0.01917791,1.53465326,1.64214539,1.57370055,0.00000000
-5.38769385,2.68105002,0.80649607,0.01918318,1.51784879,1.61475982,1.53494646,0.00000000
-5.38169085,2.65442556,0.81359743,0.01925336,1.50706355,1.59378418,1.50280131,0.00000000
-5.37568784,2.63974773,0.82389761,0.01939924,1.50318063,1.58020375,1.47823184,0.00000000
-5.36968484,2.63818582,0.83768487,0.01962892,1.50686721,1.57476498,1.46197897,0.00000000
-5.36368184,2.65047780,0.85511658,0.01994748,1.51854479,1.57794777,1.45453300,0.00000000
-5.35767884,2.67689900,0.87620869,0.02035666,1.53836892,1.58994772,1.45611786,0.00000000
-5.35167584,2.71724856,0.90083140,0.02085480,1.56621908,1.61066921,1.46668478,0.00000000
-5.34567284,2.77085416,0.92871114,0.02143676,1.60169939,1.63972916,1.48591516,0.00000000
-5.33966983,2.83659461,0.95943918,0.02209407,1.64414978,1.67647120,1.51323230,0.00000000
-5.33366683,2.91293916,0.99248623,0.02281521,1.69266728,1.71998955,1.54782125,0.00000000
-5.32766383,2.99800172,1.02722270,0.02358592,1.74613634,1.76916147,1.58865576,0.00000000
-5.32166083,3.08960766,1.06294337,0.02438973,1.80326695,1.82268691,1.63453125,0.00000000
-5.31565783,3.18537019,1.09889565,0.02520849,1.86263875,1.87913357,1.68410243,0.00000000
-5.30965483,3.28277329,1.13430972,0.02602303,1.92274943,1.93698575,1.73592422,0.00000000
-5.30365183,3.37925750,1.16842936,0.02681377,1.98206526,1.99469483,1.78849459,0.00000000
-5.29764882,3.47230536,1.20054171,0.02756147,2.03907157,2.05072962,1.84029776,0.00000000
-5.29164582,3.55952286,1.23000471,0.02824786,2.09232140,2.10362456,1.88984661,0.00000000
-5.28564282,3.63871388,1.25627062,0.02885632,2.14048011,2.15202403,1.93572282,0.00000000
-5.27963982,3.70794489,1.27890475,0.02937243,2.18236444,2.19472129,1.97661373,0.00000000
-5.27363682,3.76559745,1.29759831,0.02978445,2.21697460,2.23069066,2.01134482,0.00000000
-5.26763382,3.81040705,1.31217495,0.03008379,2.24351831,2.25911200,2.03890705,0.00000000
-5.26163082,3.84148707,1.32259080,0.03026522,2.26142613,2.27938686,2.05847830,0.00000000
-5.25562781,3.85833765,1.32892815,0.03032704,2.27035799,2.29114607,2.06943864,0.00000000
-5.24962481,3.86083975,1.33138330,0.03027112,2.27020096,2.29424872,2.07137909,0.00000000
-5.24362181,3.84923539,1.33024943,0.03010279,2.26105888,2.28877322,2.06410382,0.00000000
-5.23761881,3.82409553,1.32589567,0.02983056,2.24323482,2.27500091,2.04762609,0.00000000
-5.23161581,3.78627788,1.31874345,0.02946582,2.21720747,2.25339352,2.02215834,0.00000000
-5.22561281,3.73687666,1.30924179,0.02902232,2.18360290,2.22456559,1.98809681,0.00000000
-5.21960980,3.67716724,1.29784272,0.02851567,2.14316328,2.18925321,1.94600170,0.00000000
-5.21360680,3.60854808,1.28497830,0.02796271,2.09671388,2.14828066,1.89657347,0.00000000
-5.20760380,3.53248277,1.27104031,0.02738086,2.04513022,2.10252638,1.84062643,0.00000000
-5.20160080,3.45044460,1.25636376,0.02678746,1.98930634,2.05288958,1.77906043,0.00000000
-5.19559780,3.36386568,1.24121473,0.02619911,1.93012579,2.00025895,1.71283195,0.00000000
-5.18959480,3.27409257,1.22578305,0.02563108,1.86843607,1.94548445,1.64292523,0.00000000
-5.18359180,3.18234969,1.21017992,0.02509674,1.80502731,1.88935312,1.57032475,0.00000000
-5.17758879,3.08971145,1.19444031,0.02460710,1.74061576,1.83256965,1.49598966,0.00000000
-5.17158579,2.99708345,1.17852958,0.02417043,1.67583210,1.77574195,1.42083102,0.00000000
-5.16558279,2.90519286,1.16235381,0.02379205,1.61121473,1.71937212,1.34569245,0.00000000
-5.15957979,2.81458751,1.14577289,0.02347415,1.54720757,1.66385260,1.27133451,0.00000000
-5.15357679,2.72564283,1.12861550,0.02321582,1.48416203,1.60946726,1.19842325,0.00000000
-5.14757379,2.63857583,1.11069504,0.02301320,1.42234263,1.55639699,1.12752282,0.00000000
-5.14157079,2.55346454,1.09182556,0.02285969,1.36193537,1.50472918,1.05909229,0.00000000
-5.13556778,2.47027183,1.07183677,0.02274632,1.30305831,1.45447029,0.99348619,0.00000000
-5.12956478,2.38887193,1.05058747,0.02266222,1.24577354,1.40556080,0.93095861,0.00000000
-5.12356178,2.30907825,1.02797679,0.02259512,1.19009985,1.35789161,0.87167026,0.00000000
-5.11755878,2.23067115,1.00395273,0.02253192,1.13602527,1.31132102,0.81569797,0.00000000
-5.11155578,2.15342430,0.97851776,0.02245928,1.08351916,1.26569155,0.76304589,0.00000000
-5.10555278,2.07712850,0.95173147,0.02236421,1.03254309,1.22084570,0.71365792,0.00000000
-5.09954977,2.00161206,0.92371018,0.02223461,0.98306023,1.17664013,0.66743057,0.00000000
-5.09354677,1.92675691,0.89462371,0.02205977,0.93504292,1.13295752,0.62422566,0.00000000
-5.08754377,1.85251004,0.86468971,0.02183078,0.88847828,1.08971579,0.58388237,0.00000000
-5.08154077,1.77888993,0.83416582,0.02154088,0.84337170,1.04687436,0.54622819,0.00000000
-5.07553777,1.70598800,0.80334015,0.02118563,0.79974830,1.00443732,0.51108827,0.00000000
-5.06953477,1.63396525,0.77252053,0.02076307,0.75765250,0.96245354,0.47829314,0.00000000
-5.06353177,1.56304463,0.74202313,0.02027363,0.71714583,0.92101385,0.44768448,0.00000000
-5.05752876,1.49349969,0.71216087,0.01972011,0.67830334,0.88024576,0.41911906,0.00000000
-5.05152576,1.42564038,0.68323216,0.01910737,0.64120891,0.84030594,0.39247087,0.00000000
-5.04552276,1.35979689,0.65551046,0.01844210,0.60594982,0.80137122,0.36763164,0.00000000
-5.03951976,1.29630261,0.62923509,0.01773240,0.57261105,0.76362861,0.34451005,0.00000000
-5.03351676,1.23547718,0.60460360,0.01698741,0.54126958,0.72726499,0.32302985,0.00000000
-5.02751376,1.17761063,0.58176607,0.01621688,0.51198923,0.69245708,0.30312731,0.00000000
-5.02151076,1.12294956,0.56082153,0.01543074,0.48481617,0.65936241,0.28474825,0.00000000
-5.01550775,1.07168604,0.54181662,0.01463871,0.45977555,0.62811162,0.26784511,0.00000000
-5.00950475,1.02394989,0.52474653,0.01384994,0.43686942,0.59880262,0.25237407,0.00000000
-5.00350175,0.97980465,0.50955804,0.01307272,0.41607585,0.57149687,0.23829281,0.00000000
-4.99749875,0.93924731,0.49615469,0.01231426,0.39734962,0.54621789,0.22555866,0.00000000
-4.99149575,0.90221181,0.48440354,0.01158053,0.38062408,0.52295199,0.21412756,0.00000000
-4.98549275,0.86857578,0.47414333,0.01087620,0.36581418,0.50165109,0.20395363,0.00000000
-4.97948974,0.83817014,0.46519353,0.01020462,0.35282051,0.48223728,0.19498940,0.00000000
-4.97348674,0.81079065,0.45736383,0.00956789,0.34153382,0.46460880,0.18718654,0.00000000
-4.96748374,0.78621083,0.45046359,0.00896702,0.33183999,0.44864702,0.18049693,0.00000000
-4.96148074,0.76419514,0.44431071,0.00840206,0.32362494,0.43422371,0.17487395,0.00000000
-4.95547774,0.74451173,0.43873948,0.00787229,0.31677915,0.42120842,0.17027371,0.00000000
-4.94947474,0.72694393,0.43360718,0.00737650,0.31120166,0.40947519,0.16665613,0.00000000
-4.94347174,0.71129980,0.42879890,0.00691316,0.30680323,0.39890846,0.16398563,0.00000000
-4.93746873,0.69741927,0.42423062,0.00648065,0.30350843,0.38940763,0.16223141,0.00000000
-4.93146573,0.68517867,0.41985038,0.00607745,0.30125682,0.38089031,0.16136716,0.00000000
-4.92546273,0.67449236,0.41563763,0.00570236,0.30000301,0.37329397,0.16137023,0.00000000
-4.91945973,0.66531190,0.41160097,0.00535458,0.29971587,0.36657617,0.16222031,0.00000000
-4.91345673,0.65762280,0.40777448,0.00503385,0.30037691,0.36071349,0.16389764,0.00000000
-4.90745373,0.65143944,0.40421309,0.00474053,0.30197826,0.35569932,0.16638106,0.00000000
-4.90145073,0.64679880,0.40098733,0.00447562,0.30452023,0.35154089,0.16964577,0.00000000
-4.89544772,0.64375348,0.39817787,0.00424079,0.30800902,0.34825589,0.17366131,0.00000000
-4.88944472,0.64236476,0.39587031,0.00403832,0.31245454,0.34586890,0.17838972,0.00000000
-4.88344172,0.64269626,0.39415051,0.00387109,0.31786875,0.34440805,0.18378411,0.00000000
-4.87743872,0.64480857,0.39310075,0.00374248,0.32426457,0.34390219,0.18978778,0.00000000
-4.87143572,0.64875531,0.39279702,0.00365631,0.33165542,0.34437858,0.19633407,0.00000000
-4.86543272,0.65458066,0.39330729,0.00361669,0.34005541,0.34586145,0.20334679,0.00000000
-4.85942971,0.66231840,0.39469096,0.00362792,0.34948002,0.34837124,0.21074144,0.00000000
-4.85342671,0.67199228,0.39699921,0.00369438,0.35994717,0.35192446,0.21842701,0.00000000
-4.84742371,0.68361729,0.40027607,0.00382032,0.37147837,0.35653413,0.22630825,0.00000000
-4.84142071,0.69720151,0.40455991,0.00400974,0.38409967,0.36221038,0.23428836,0.00000000
-4.83541771,0.71274786,0.40988499,0.00426622,0.39784210,0.36896115,0.24227177,0.00000000
-4.82941471,0.73025537,0.41628274,0.00459270,0.41274145,0.37679255,0.25016684,0.00000000
-4.82341171,0.74971936,0.42378244,0.00499135,0.42883691,0.38570872,0.25788840,0.00000000
-4.81740870,0.77113023,0.43241101,0.00546332,0.44616864,0.39571093,0.26535976,0.00000000
-4.81140570,0.79447051,0.44219175,0.00600861,0.46477405,0.40679592,0.27251413,0.00000000
-4.80540270,0.81971016,0.45314193,0.00662584,0.48468294,0.41895320,0.27929542,0.00000000
-4.79939970,0.84680020,0.46526927,0.00731213,0.50591157,0.43216165,0.28565826,0.00000000
-4.79339670,0.87566508,0.47856742,0.00806295,0.52845602,0.44638536,0.29156733,0.00000000
-4.78739370,0.90619408,0.49301078,0.00887204,0.55228519,0.46156910,0.29699612,0.00000000
-4.78139070,0.93823264,0.50854887,0.00973134,0.57733393,0.47763368,0.30192522,0.00000000
-4.77538769,0.97157423,0.52510093,0.01063104,0.60349686,0.49447168,0.30634029,0.00000000
-4.76938469,1.00595359,0.54255088,0.01155962,0.63062331,0.51194380,0.31023009,0.00000000
-4.76338169,1.04104223,0.56074338,0.01250399,0.65851413,0.52987649,0.31358462,0.00000000
-4.75737869,1.07644674,0.57948139,0.01344974,0.68692058,0.54806100,0.31639366,0.00000000
-4.75137569,1.11171064,0.59852546,0.01438140,0.71554588,0.56625423,0.31864599,0.00000000
-4.74537269,1.14632014,0.61759518,0.01528276,0.74404950,0.58418162,0.32032932,0.00000000
-4.73936968,1.17971374,0.63637289,0.01613736,0.77205435,0.60154212,0.32143101,0.00000000
-4.73336668,1.21129592,0.65450972,0.01692882,0.79915670,0.61801509,0.32193971,0.00000000
-4.72736368,1.24045409,0.67163370,0.01764142,0.82493867,0.63326913,0.32184771,0.00000000
-4.72136068,1.26657858,0.68735990,0.01826052,0.84898262,0.64697230,0.32115400,0.00000000
-4.71535768,1.28908444,0.70130199,0.01877301,0.87088702,0.65880342,0.31986765,0.00000000
-4.70935468,1.30743425,0.71308483,0.01916781,0.89028303,0.66846390,0.31801149,0.00000000
-4.70335168,1.32116069,0.72235761,0.01943620,0.90685090,0.67568949,0.31562554,0.00000000
-4.69734867,1.32988764,0.72880668,0.01957210,0.92033549,0.68026133,0.31277008,0.00000000
-4.69134567,1.33334883,0.73216768,0.01957237,0.93055996,0.68201579,0.30952793,0.00000000
-4.68534267,1.33140274,0.73223633,0.01943683,0.93743700,0.68085244,0.30600580,0.00000000
-4.67933967,1.32404312,0.72887726,0.01916835,0.94097681,0.67673989,0.30233428,0.00000000
-4.67333667,1.31140441,0.72203056,0.01877274,0.94129159,0.66971896,0.29866663,0.00000000
-4.66733367,1.29376164,0.71171574,0.01825854,0.93859596,0.65990314,0.29517599,0.00000000
-4.66133067,1.27152482,0.69803290,0.01763675,0.93320348,0.64747625,0.29205134,0.00000000
-4.65532766,1.24522811,0.68116102,0.01692051,0.92551925,0.63268735,0.28949207,0.00000000
-4.64932466,1.21551407,0.66135360,0.01612464,0.91602893,0.61584324,0.28770156,0.00000000
-4.64332166,1.18311406,0.63893185,0.01526521,0.90528483,0.59729883,0.28688005,0.00000000
-4.63731866,1.14882549,0.61427565,0.01435908,0.89388965,0.57744589,0.28721705,0.00000000
-4.63131566,1.11348721,0.58781291,0.01342343,0.88247869,0.55670079,0.28888381,0.00000000
-4.62531266,1.07795415,0.56000766,0.01247535,0.87170152,0.53549160,0.29202624,0.00000000
-4.61930965,1.04307251,0.53134746,0.01153143,0.86220392,0.51424548,0.29675865,0.00000000
-4.61330665,1.00965657,0.50233067,0.01060742,0.85461095,0.49337663,0.30315883,0.00000000
-4.60730365,0.97846817,0.47345404,0.00971800,0.84951214,0.47327550,0.31126459,0.00000000
-4.60130065,0.95019975,0.44520115,0.00887659,0.84744917,0.45429964,0.32107227,0.00000000
-4.59529765,0.92546164,0.41803198,0.00809521,0.84890680,0.43676653,0.33253713,0.00000000
-4.58929465,0.90477384,0.39237403,0.00738448,0.85430713,0.42094866,0.34557580,0.00000000
-4.58329165,0.88856264,0.36861519,0.00675363,0.86400733,0.40707097,0.36007073,0.00000000
-4.57728864,0.87716172,0.34709845,0.00621062,0.87830071,0.39531052,0.37587627,0.00000000
-4.57128564,0.87081756,0.32811854,0.00576225,0.89742061,0.38579849,0.39282629,0.00000000
-4.56528264,0.86969838,0.31192048,0.00541432,0.92154661,0.37862408,0.41074272,0.00000000
-4.55927964,0.87390602,0.29869988,0.00517188,0.95081230,0.37384003,0.42944467,0.00000000
-4.55327664,0.88348963,0.28860482,0.00503932,0.98531367,0.37146947,0.44875745,0.00000000
-4.54727364,0.89846038,0.28173914,0.00502066,1.02511734,0.37151353,0.46852109,0.00000000
-4.54127064,0.91880599,0.27816680,0.00511962,1.07026760,0.37395938,0.48859758,0.00000000
-4.53526763,0.94450425,0.27791710,0.00533978,1.12079158,0.37878805,0.50887662,0.00000000
-4.52926463,0.97553460,0.28099032,0.00568466,1.17670171,0.38598186,0.52927920,0.00000000
-4.52326163,1.01188695,0.28736364,0.00615773,1.23799516,0.39553071,0.54975893,0.00000000
-4.51725863,1.05356725,0.29699692,0.00676245,1.30464989,0.40743727,0.57030083,0.00000000
-4.51125563,1.10059944,0.30983810,0.00750213,1.37661740,0.42172040,0.59091769,0.00000000
-4.50525263,1.15302353,0.32582795,0.00837990,1.45381249,0.43841691,0.61164412,0.00000000
-4.49924962,1.21089003,0.34490388,0.00939851,1.53610054,0.45758139,0.63252860,0.00000000
-4.49324662,1.27425086,0.36700270,0.01056014,1.62328317,0.47928409,0.65362409,0.00000000
-4.48724362,1.34314734,0.39206212,0.01186620,1.71508323,0.50360692,0.67497768,0.00000000
-4.48124062,1.41759573,0.42002090,0.01331711,1.81113021,0.53063776,0.69662001,0.00000000
-4.47523762,1.49757130,0.45081753,0.01491202,1.91094736,0.56046320,0.71855516,0.00000000
-4.46923462,1.58299148,0.48438757,0.01664857,2.01394149,0.59316000,0.74075163,0.00000000
-4.46323162,1.67369922,0.52065964,0.01852268,2.11939660,0.62878576,0.76313513,0.00000000
-4.45722861,1.76944733,0.55955016,0.02052829,2.22647213,0.66736892,0.78558367,0.00000000
-4.45122561,1.86988452,0.60095723,0.02265722,2.33420652,0.70889877,0.80792532,0.00000000
-4.44522261,1.97454422,0.64475376,0.02489896,2.44152630,0.75331581,0.82993891,0.00000000
-4.43921961,2.08283651,0.69078031,0.02724060,2.54726083,0.80050293,0.85135775,0.00000000
-4.43321661,2.19404396,0.73883804,0.02966677,2.65016232,0.85027791,0.87187621,0.00000000
-4.42721361,2.30732180,0.78868223,0.03215965,2.74893059,0.90238767,0.89115877,0.00000000
-4.42121061,2.42170254,0.84001688,0.03469903,2.84224161,0.95650472,0.90885130,0.00000000
-4.41520760,2.53610543,0.89249077,0.03726247,2.92877887,1.01222610,0.92459375,0.00000000
-4.40920460,2.64935058,0.94569560,0.03982554,3.00726624,1.06907526,0.93803379,0.00000000
-4.40320160,2.76017762,0.99916651,0.04236210,3.07650100,1.12650679,0.94884051,0.00000000
-4.39719860,2.86726862,1.05238526,0.04484469,3.13538593,1.18391440,0.95671766,0.00000000
-4.39119560,2.96927466,1.10478626,0.04724499,3.18295888,1.24064181,0.96141558,0.00000000
-4.38519260,3.06484547,1.15576564,0.04953436,3.21841896,1.29599646,0.96274140,0.00000000
-4.37918959,3.15266127,1.20469291,0.05168439,3.24114830,1.34926570,0.96056700,0.00000000
-4.37318659,3.23146585,1.25092529,0.05366754,3.25072856,1.39973483,0.95483430,0.00000000
-4.36718359,3.30009969,1.29382388,0.05545781,3.24695181,1.44670643,0.94555783,0.00000000
-4.36118059,3.35753205,1.33277131,0.05703134,3.22982541,1.48952011,0.93282448,0.00000000
-4.35517759,3.40289056,1.36718997,0.05836708,3.19957078,1.52757192,0.91679048,0.00000000
-4.34917459,3.43548733,1.39655998,0.05944736,3.15661640,1.56033249,0.89767595,0.00000000
-4.34317159,3.45484000,1.42043606,0.06025836,3.10158527,1.58736294,0.87575721,0.00000000
-4.33716858,3.46068702,1.43846241,0.06079058,3.03527739,1.60832785,0.85135740,0.00000000
-4.33116558,3.45299602,1.45038475,0.06103909,2.95864798,1.62300454,0.82483575,0.00000000
-4.32516258,3.43196489,1.45605888,0.06100367,2.87278219,1.63128819,0.79657609,0.00000000
-4.31915958,3.39801510,1.45545527,0.06068885,2.77886727,1.63319236,0.76697503,0.00000000
-4.31315658,3.35177757,1.44865937,0.06010372,2.67816291,1.62884505,0.73643032,0.00000000
-4.30715358,3.29407142,1.43586759,0.05926164,2.57197111,1.61848032,0.70532983,0.00000000
