energy_ev,total_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.71785893,2.29972657,0.06454842,0.00060978,1.52108261,0.00000000,2.03704625,0.55942140
-5.71185593,2.25045123,0.06505138,0.00060109,1.49471720,0.00000000,1.95462422,0.54886763
-5.70585293,2.20360060,0.06555613,0.00059538,1.47025533,0.00000000,1.87301779,0.53874786
-5.69984992,2.16073183,0.06610945,0.00059305,1.44869126,0.00000000,1.79372408,0.52942362
-5.69384692,2.12325552,0.06675714,0.00059445,1.43091622,0.00000000,1.71812019,0.52121836
-5.68784392,2.09238424,0.06754203,0.00059985,1.41768374,0.00000000,1.64742242,0.51440413
-5.68184092,2.06908808,0.06850221,0.00060947,1.40957962,0.00000000,1.58265190,0.50919015
-5.67583792,2.05405901,0.06966935,0.00062345,1.40699805,0.00000000,1.52460784,0.50571374
-5.66983492,2.04768580,0.07106742,0.00064182,1.41012485,0.00000000,1.47384939,0.50403412
-5.66383192,2.05004046,0.07271156,0.00066456,1.41892871,0.00000000,1.43068656,0.50412941
-5.65782891,2.06087688,0.07460753,0.00069154,1.43316095,0.00000000,1.39518027,0.50589688
-5.65182591,2.07964164,0.07675135,0.00072256,1.45236375,0.00000000,1.36715142,0.50915663
-5.64582291,2.10549644,0.07912947,0.00075732,1.47588652,0.00000000,1.34619810,0.51365848
-5.63981991,2.13735109,0.08171922,0.00079548,1.50290976,0.00000000,1.33172013,0.51909172
-5.63381691,2.17390537,0.08448964,0.00083659,1.53247518,0.00000000,1.32294948,0.52509743
-5.62781391,2.21369778,0.08740251,0.00088017,1.56352072,0.00000000,1.31898522,0.53128260
-5.62181091,2.25515898,0.09041370,0.00092570,1.59491887,0.00000000,1.31883117,0.53723569
-5.61580790,2.29666729,0.09347452,0.00097259,1.62551656,0.00000000,1.32143469,0.54254257
-5.60980490,2.33660395,0.09653322,0.00102025,1.65417465,0.00000000,1.32572488,0.54680243
-5.60380190,2.37340554,0.09953648,0.00106805,1.67980557,0.00000000,1.33064870,0.54964277
-5.59779890,2.40561173,0.10243075,0.00111536,1.70140733,0.00000000,1.33520367,0.55073288
-5.59179590,2.43190629,0.10516361,0.00116154,1.71809266,0.00000000,1.33846595,0.54979520
-5.58579290,2.45115023,0.10768482,0.00120595,1.72911229,0.00000000,1.33961324,0.54661424
-5.57978989,2.46240613,0.10994733,0.00124797,1.73387173,0.00000000,1.33794180,0.54104260
-5.57378689,2.46495339,0.11190801,0.00128700,1.73194115,0.00000000,1.33287758,0.53300403
-5.56778389,2.45829441,0.11352828,0.00132245,1.72305865,0.00000000,1.32398160,0.52249360
-5.56178089,2.44215256,0.11477451,0.00135377,1.70712716,0.00000000,1.31094995,0.50957490
-5.55577789,2.41646274,0.11561838,0.00138045,1.68420585,0.00000000,1.29360914,0.49437490
-5.54977489,2.38135581,0.11603702,0.00140200,1.65449678,0.00000000,1.27190751,0.47707648
-5.54377189,2.33713844,0.11601320,0.00141800,1.61832814,0.00000000,1.24590376,0.45790943
-5.53776888,2.28426981,0.11553535,0.00142810,1.57613505,0.00000000,1.21575331,0.43714027
-5.53176588,2.22333665,0.11459768,0.00143199,1.52843904,0.00000000,1.18169358,0.41506143
-5.52576288,2.15502795,0.11320012,0.00142945,1.47582746,0.00000000,1.14402898,0.39198039
-5.51975988,2.08011046,0.11134841,0.00142034,1.41893353,0.00000000,1.10311618,0.36820924
-5.51375688,1.99940592,0.10905401,0.00140462,1.35841783,0.00000000,1.05935036,0.34405503
-5.50775388,1.91377049,0.10633411,0.00138234,1.29495183,0.00000000,1.01315274,0.31981130
-5.50175088,1.82407688,0.10321146,0.00135363,1.22920366,0.00000000,0.96495961,0.29575096
-5.49574787,1.73119908,0.09971419,0.00131876,1.16182630,0.00000000,0.91521294,0.27212079
-5.48974487,1.63599973,0.09587552,0.00127807,1.09344821,0.00000000,0.86435252,0.24913742
-5.48374187,1.53931967,0.09173333,0.00123201,1.02466598,0.00000000,0.81280951,0.22698495
-5.47773887,1.44196943,0.08732962,0.00118111,0.95603904,0.00000000,0.76100114,0.20581398
-5.47173587,1.34472221,0.08270981,0.00112599,0.88808579,0.00000000,0.70932638,0.18574183
-5.46573287,1.24830792,0.07792196,0.00106732,0.82128107,0.00000000,0.65816232,0.16685402
-5.45972986,1.15340800,0.07301585,0.00100583,0.75605441,0.00000000,0.60786112,0.14920636
-5.45372686,1.06065078,0.06804196,0.00094228,0.69278902,0.00000000,0.55874733,0.13282786
-5.44772386,0.97060716,0.06305049,0.00087743,0.63182119,0.00000000,0.51111554,0.11772392
-5.44172086,0.88378681,0.05809024,0.00081206,0.57343994,0.00000000,0.46522821,0.10387973
-5.43571786,0.80063461,0.05320765,0.00074691,0.51788702,0.00000000,0.42131389,0.09126374
-5.42971486,0.72152782,0.04844583,0.00068266,0.46535714,0.00000000,0.37956571,0.07983096
-5.42371186,0.64677395,0.04384374,0.00061998,0.41599845,0.00000000,0.34014030,0.06952609
-5.41770885,0.57660952,0.03943552,0.00055944,0.36991350,0.00000000,0.30315723,0.06028628
-5.41170585,0.51120006,0.03524995,0.00050153,0.32716056,0.00000000,0.26869900,0.05204367
-5.40570285,0.45064121,0.03131014,0.00044667,0.28775552,0.00000000,0.23681174,0.04472745
-5.39969985,0.39496128,0.02763338,0.00039518,0.25167440,0.00000000,0.20750651,0.03826570
-5.39369685,0.34412500,0.02423121,0.00034730,0.21885633,0.00000000,0.18076139,0.03258678
-5.38769385,0.29803862,0.02110958,0.00030317,0.18920716,0.00000000,0.15652409,0.02762053
-5.38169085,0.25655601,0.01826927,0.00026286,0.16260356,0.00000000,0.13471518,0.02329913
-5.37568784,0.21948564,0.01570637,0.00022636,0.13889746,0.00000000,0.11523179,0.01955779
-5.36968484,0.18659829,0.01341286,0.00019360,0.11792076,0.00000000,0.09795157,0.01633523
-5.36368184,0.15763492,0.01137724,0.00016444,0.09949019,0.00000000,0.08273687,0.01357398
-5.35767884,0.13231481,0.00958527,0.00013871,0.08341207,0.00000000,0.06943892,0.01122059
-5.35167584,0.11034330,0.00802060,0.00011620,0.06948693,0.00000000,0.05790190,0.00922573
-5.34567284,0.09141922,0.00666543,0.00009666,0.05751384,0.00000000,0.04796681,0.00754418
-5.33966983,0.07524156,0.00550117,0.00007985,0.04729423,0.00000000,0.03947493,0.00613482
-5.33366683,0.06151539,0.00450895,0.00006550,0.03863533,0.00000000,0.03227087,0.00496048
-5.32766383,0.04995680,0.00367009,0.00005336,0.03135294,0.00000000,0.02620519,0.00398782
-5.32166083,0.04029693,0.00296656,0.00004316,0.02527368,0.00000000,0.02113644,0.00318713
-5.31565783,0.03228500,0.00238121,0.00003466,0.02023663,0.00000000,0.01693274,0.00253215
-5.30965483,0.02569035,0.00189807,0.00002764,0.01609442,0.00000000,0.01347285,0.00199985
-5.30365183,0.02030372,0.00150245,0.00002189,0.01271382,0.00000000,0.01064677,0.00157017
-5.29764882,0.01593768,0.00118111,0.00001721,0.00997585,0.00000000,0.00835600,0.00122582
-5.29164582,0.01242645,0.00092222,0.00001343,0.00777557,0.00000000,0.00651339,0.00095202
-5.28564282,0.00962523,0.00071540,0.00001041,0.00602153,0.00000000,0.00504277,0.00073626
-5.27963982,0.00740903,0.00055164,0.00000802,0.00463500,0.00000000,0.00387833,0.00056814
-5.27363682,0.00567140,0.00042323,0.00000613,0.00354905,0.00000000,0.00296389,0.00043913
-5.26763382,0.00432283,0.00032372,0.00000465,0.00270758,0.00000000,0.00225205,0.00034240
-5.26163082,0.00328921,0.00024774,0.00000351,0.00206429,0.00000000,0.00170334,0.00027273
-5.25562781,0.00251027,0.00019098,0.00000263,0.00158173,0.00000000,0.00128530,0.00022634
-5.24962481,0.00193818,0.00015004,0.00000197,0.00123041,0.00000000,0.00097169,0.00020092
-5.24362181,0.00153622,0.00012241,0.00000147,0.00098803,0.00000000,0.00074171,0.00019559
-5.23761881,0.00127781,0.00010638,0.00000110,0.00083888,0.00000000,0.00057934,0.00021095
-5.23161581,0.00114567,0.00010099,0.00000083,0.00077343,0.00000000,0.00047274,0.00024926
-5.22561281,0.00113135,0.00010604,0.00000065,0.00078807,0.00000000,0.00041380,0.00031458
-5.21960980,0.00123505,0.00012213,0.00000053,0.00088512,0.00000000,0.00039780,0.00041314
-5.21360680,0.00146573,0.00015064,0.00000048,0.00107310,0.00000000,0.00042323,0.00055370
-5.20760380,0.00184169,0.00019386,0.00000047,0.00136715,0.00000000,0.00049161,0.00074803
-5.20160080,0.00239134,0.00025510,0.00000051,0.00178981,0.00000000,0.00060761,0.00101155
-5.19559780,0.00315443,0.00033880,0.00000060,0.00237193,0.00000000,0.00077911,0.00136403
-5.18959480,0.00418358,0.00045073,0.00000075,0.00315398,0.00000000,0.00101751,0.00183044
-5.18359180,0.00554618,0.00059820,0.00000096,0.00418746,0.00000000,0.00133803,0.00244192
-5.17758879,0.00732647,0.00079027,0.00000126,0.00553659,0.00000000,0.00176020,0.00323681
-5.17158579,0.00962801,0.00103806,0.00000165,0.00728014,0.00000000,0.00230831,0.00426182
-5.16558279,0.01257618,0.00135496,0.00000215,0.00951346,0.00000000,0.00301204,0.00557322
-5.15957979,0.01632084,0.00175697,0.00000281,0.01235041,0.00000000,0.00390698,0.00723804
-5.15357679,0.02103887,0.00226295,0.00000364,0.01592541,0.00000000,0.00503527,0.00933526
-5.14757379,0.02693659,0.00289489,0.00000469,0.02039524,0.00000000,0.00644607,0.01195689
-5.14157079,0.03425171,0.00367814,0.00000601,0.02594056,0.00000000,0.00819603,0.01520884
-5.13556778,0.04325477,0.00464157,0.00000765,0.03276698,0.00000000,0.01034959,0.01921153
-5.12956478,0.05424974,0.00581769,0.00000968,0.04110553,0.00000000,0.01297902,0.02410013
-5.12356178,0.06757361,0.00724262,0.00001216,0.05121235,0.00000000,0.01616430,0.03002431
-5.11755878,0.08359471,0.00895603,0.00001517,0.06336734,0.00000000,0.01999256,0.03714738
-5.11155578,0.10270952,0.01100087,0.00001882,0.07787174,0.00000000,0.02455726,0.04564474
-5.10555278,0.12533790,0.01342297,0.00002319,0.09504435,0.00000000,0.02995683,0.05570155
-5.09954977,0.15191639,0.01627052,0.00002839,0.11521637,0.00000000,0.03629292,0.06750956
-5.09354677,0.18288977,0.01959339,0.00003454,0.13872483,0.00000000,0.04366811,0.08126295
-5.08754377,0.21870068,0.02344223,0.00004177,0.16590449,0.00000000,0.05218321,0.09715344
-5.08154077,0.25977755,0.02786754,0.00005019,0.19707838,0.00000000,0.06193399,0.11536442
-5.07553777,0.30652106,0.03291854,0.00005994,0.23254725,0.00000000,0.07300764,0.13606437
-5.06953477,0.35928943,0.03864202,0.00007116,0.27257799,0.00000000,0.08547879,0.15939982
-5.06353177,0.41838307,0.04508118,0.00008399,0.31739159,0.00000000,0.09940549,0.18548779
-5.05752876,0.48402924,0.05227444,0.00009854,0.36715094,0.00000000,0.11482502,0.21440831
-5.05152576,0.55636724,0.06025435,0.00011496,0.42194918,0.00000000,0.13174996,0.24619711
-5.04552276,0.63543503,0.06904668,0.00013337,0.48179893,0.00000000,0.15016455,0.28083901
-5.03951976,0.72115801,0.07866967,0.00015388,0.54662331,0.00000000,0.17002162,0.31826221
-5.03351676,0.81334061,0.08913356,0.00017660,0.61624907,0.00000000,0.19124035,0.35833410
-5.02751376,0.91166149,0.10044031,0.00020161,0.69040256,0.00000000,0.21370498,0.40085871
-5.02151076,1.01567288,0.11258375,0.00022900,0.76870892,0.00000000,0.23726462,0.44557626
-5.01550775,1.12480440,0.12554996,0.00025883,0.85069486,0.00000000,0.26173444,0.49216498
-5.00950475,1.23837151,0.13931789,0.00029114,0.93579514,0.00000000,0.28689819,0.54024535
-5.00350175,1.35558868,0.15386033,0.00032597,1.02336280,0.00000000,0.31251211,0.58938681
-4.99749875,1.47558677,0.16914497,0.00036332,1.11268293,0.00000000,0.33831020,0.63911679
-4.99149575,1.59743418,0.18513558,0.00040320,1.20298951,0.00000000,0.36401077,0.68893183
-4.98549275,1.72016088,0.20179327,0.00044557,1.29348469,0.00000000,0.38932395,0.73831054
-4.97948974,1.84278442,0.21907756,0.00049040,1.38335988,0.00000000,0.41396004,0.78672778
-4.97348674,1.96433664,0.23694742,0.00053761,1.47181761,0.00000000,0.43763845,0.83366960
-4.96748374,2.08389005,0.25536196,0.00058712,1.55809322,0.00000000,0.46009661,0.87864826
-4.96148074,2.20058248,0.27428094,0.00063883,1.64147548,0.00000000,0.48109886,0.92121682
-4.95547774,2.31363909,0.29366486,0.00069259,1.72132515,0.00000000,0.50044468,0.96098237
-4.94947474,2.42239058,0.31347484,0.00074825,1.79709057,0.00000000,0.51797602,0.99761771
-4.94347174,2.52628699,0.33367213,0.00080563,1.86831985,0.00000000,0.53358343,1.03087052
-4.93746873,2.62490656,0.35421750,0.00086450,1.93466891,0.00000000,0.54721076,1.06057006
-4.93146573,2.71795950,0.37507045,0.00092462,1.99590530,0.00000000,0.55885818,1.08663075
-4.92546273,2.80528666,0.39618841,0.00098572,2.05190784,0.00000000,0.56858337,1.10905276
-4.91945973,2.88685362,0.41752607,0.00104749,2.10266204,0.00000000,0.57650107,1.12791953
-4.91345673,2.96274058,0.43903487,0.00110959,2.14825206,0.00000000,0.58278064,1.14339243
-4.90745373,3.03312903,0.46066279,0.00117168,2.18884948,0.00000000,0.58764213,1.15570276
-4.90145073,3.09828578,0.48235446,0.00123338,2.22469975,0.00000000,0.59135068,1.16514164
-4.89544772,3.15854541,0.50405162,0.00129429,2.25610698,0.00000000,0.59420964,1.17204808
-4.88944472,3.21429177,0.52569391,0.00135401,2.28341782,0.00000000,0.59655251,1.17679592
-4.88344172,3.26593938,0.54721980,0.00141217,2.30700510,0.00000000,0.59873399,1.17977993
-4.87743872,3.31391510,0.56856770,0.00146836,2.32725184,0.00000000,0.60112031,1.18140183
-4.87143572,3.35864065,0.58967699,0.00152222,2.34453612,0.00000000,0.60407913,1.18205650
-4.86543272,3.40051607,0.61048877,0.00157341,2.35921724,0.00000000,0.60796914,1.18211885
-4.85942971,3.43990435,0.63094626,0.00162162,2.37162326,0.00000000,0.61312961,1.18193181
-4.85342671,3.47711718,0.65099460,0.00166658,2.38204029,0.00000000,0.61987016,1.18179557
-4.84742371,3.51240201,0.67058002,0.00170805,2.39070351,0.00000000,0.62846076,1.18195848
-4.84142071,3.54593024,0.68964824,0.00174587,2.39779001,0.00000000,0.63912245,1.18260967
-4.83541771,3.57778695,0.70814227,0.00177987,2.40341355,0.00000000,0.65201871,1.18387367
-4.82941471,3.60796227,0.72599947,0.00180997,2.40762120,0.00000000,0.66724805,1.18580708
-4.82341171,3.63634479,0.74314838,0.00183610,2.41039213,0.00000000,0.68483776,1.18839741
-4.81740870,3.66271772,0.75950526,0.00185823,2.41163858,0.00000000,0.70473943,1.19156417
-4.81140570,3.68675808,0.77497086,0.00187635,2.41120920,0.00000000,0.72682624,1.19516222
-4.80540270,3.70803988,0.78942767,0.00189048,2.40889485,0.00000000,0.75089249,1.19898737
-4.79939970,3.72604168,0.80273808,0.00190065,2.40443709,0.00000000,0.77665553,1.20278424
-4.79339670,3.74015895,0.81474361,0.00190688,2.39753923,0.00000000,0.80376024,1.20625609
-4.78739370,3.74972156,0.82526573,0.00190924,2.38787989,0.00000000,0.83178613,1.20907650
-4.78139070,3.75401623,0.83410825,0.00190778,2.37512881,0.00000000,0.86025718,1.21090252
-4.77538769,3.75231346,0.84106144,0.00190255,2.35896437,0.00000000,0.88865404,1.21138899
-4.76938469,3.74389822,0.84590787,0.00189364,2.33909228,0.00000000,0.91642848,1.21020321
-4.76338169,3.72810317,0.84842975,0.00188113,2.31526457,0.00000000,0.94301958,1.20703982
-4.75737869,3.70434284,0.84841751,0.00186516,2.28729785,0.00000000,0.96787115,1.20163475
-4.75137569,3.67214710,0.84567929,0.00184588,2.25509002,0.00000000,0.99044963,1.19377797
-4.74537269,3.63119214,0.84005073,0.00182348,2.21863410,0.00000000,1.01026181,1.18332412
-4.73936968,3.58132685,0.83140472,0.00179819,2.17802851,0.00000000,1.02687158,1.17020065
-4.73336668,3.52259316,0.81966040,0.00177031,2.13348268,0.00000000,1.03991489,1.15441272
-4.72736368,3.45523875,0.80479104,0.00174018,2.08531768,0.00000000,1.04911225,1.13604481
-4.72136068,3.37972121,0.78683022,0.00170817,2.03396127,0.00000000,1.05427820,1.11525871
-4.71535768,3.29670298,0.76587609,0.00167473,1.97993762,0.00000000,1.05532722,1.09228788
-4.70935468,3.20703738,0.74209331,0.00164031,1.92385197,0.00000000,1.05227590,1.06742861
-4.70335168,3.11174608,0.71571265,0.00160540,1.86637093,0.00000000,1.04524124,1.04102829
-4.69734867,3.01198934,0.68702819,0.00157049,1.80819946,0.00000000,1.03443529,1.01347139
-4.69134567,2.90903061,0.65639238,0.00153605,1.75005585,0.00000000,1.02015647,0.98516404
-4.68534267,2.80419750,0.62420907,0.00150256,1.69264612,0.00000000,1.00277814,0.95651794
-4.67933967,2.69884137,0.59092496,0.00147041,1.63663920,0.00000000,0.98273503,0.92793462
-4.67333667,2.59429776,0.55701991,0.00143998,1.58264466,0.00000000,0.96050850,0.89979074
-4.66733367,2.49184997,0.52299645,0.00141156,1.53119405,0.00000000,0.93661122,0.87242555
-4.66133067,2.39269751,0.48936906,0.00138536,1.48272703,0.00000000,0.91157230,0.84613080
-4.65532766,2.29793120,0.45665357,0.00136153,1.43758315,0.00000000,0.88592349,0.82114395
-4.64932466,2.20851576,0.42535705,0.00134013,1.39599956,0.00000000,0.86018712,0.79764466
-4.64332166,2.12528038,0.39596848,0.00132117,1.35811471,0.00000000,0.83486612,0.77575487
-4.63731866,2.04891719,0.36895038,0.00130458,1.32397768,0.00000000,0.81043659,0.75554209
-4.63131566,1.97998685,0.34473152,0.00129027,1.29356217,0.00000000,0.78734269,0.73702570
-4.62531266,1.91893008,0.32370060,0.00127810,1.26678435,0.00000000,0.76599395,0.72018547
-4.61930965,1.86608352,0.30620102,0.00126796,1.24352291,0.00000000,0.74676445,0.70497180
-4.61330665,1.82169798,0.29252640,0.00125970,1.22364004,0.00000000,0.72999363,0.69131671
-4.60730365,1.78595720,0.28291684,0.00125326,1.20700170,0.00000000,0.71598792,0.67914489
-4.60130065,1.75899508,0.27755561,0.00124857,1.19349582,0.00000000,0.70502278,0.66838380
-4.59529765,1.74090968,0.27656627,0.00124566,1.18304702,0.00000000,0.69734451,0.65897235
-4.58929465,1.73177265,0.28000997,0.00124461,1.17562694,0.00000000,0.69317128,0.65086739
-4.58329165,1.73163314,0.28788297,0.00124555,1.17125950,0.00000000,0.69269300,0.64404762
-4.57728864,1.74051572,0.30011440,0.00124868,1.17002073,0.00000000,0.69606991,0.63851486
-4.57128564,1.75841262,0.31656433,0.00125428,1.17203324,0.00000000,0.70342966,0.63429250
-4.56528264,1.78527084,0.33702242,0.00126262,1.17745593,0.00000000,0.71486318,0.63142143
-4.55927964,1.82097546,0.36120734,0.00127402,1.18646968,0.00000000,0.73041954,0.62995390
-4.55327664,1.86533066,0.38876729,0.00128879,1.19926000,0.00000000,0.75010027,0.62994574
-4.54727364,1.91804032,0.41928194,0.00130721,1.21599819,0.00000000,0.77385373,0.63144767
-4.54127064,1.97869012,0.45226606,0.00132954,1.23682214,0.00000000,0.80157011,0.63449642
-4.53526763,2.04673319,0.48717515,0.00135594,1.26181825,0.00000000,0.83307758,0.63910636
-4.52926463,2.12148078,0.52341318,0.00138649,1.29100567,0.00000000,0.86814032,0.64526227
-4.52326163,2.20209946,0.56034254,0.00142121,1.32432403,0.00000000,0.90645858,0.65291384
-4.51725863,2.28761571,0.59729613,0.00145996,1.36162521,0.00000000,0.94767126,0.66197237
-4.51125563,2.37692816,0.63359137,0.00150252,1.40266981,0.00000000,0.99136093,0.67230978
-4.50525263,2.46882727,0.66854576,0.00154856,1.44712833,0.00000000,1.03706124,0.68376018
-4.49924962,2.56202169,0.70149360,0.00159764,1.49458673,0.00000000,1.08426634,0.69612377
-4.49324662,2.65516994,0.73180309,0.00164923,1.54455599,0.00000000,1.13244189,0.70917279
-4.48724362,2.74691563,0.75889335,0.00170273,1.59648468,0.00000000,1.18103691,0.72265922
-4.48124062,2.83592436,0.78225041,0.00175748,1.64977368,0.00000000,1.22949594,0.73632358
-4.47523762,2.92092015,0.80144169,0.00181277,1.70379194,0.00000000,1.27727060,0.74990431
-4.46923462,3.00071929,0.81612803,0.00186788,1.75789218,0.00000000,1.32383009,0.76314721
-4.46323162,3.07425986,0.82607291,0.00192208,1.81142573,0.00000000,1.36866987,0.77581430
-4.45722861,3.14062531,0.83114832,0.00197465,1.86375552,0.00000000,1.41131822,0.78769160
-4.45122561,3.19906130,0.83133696,0.00202492,1.91426687,0.00000000,1.45134058,0.79859565
-4.44522261,3.24898498,0.82673071,0.00207221,1.96237578,0.00000000,1.48834135,0.80837828
-4.43921961,3.28998702,0.81752546,0.00211593,2.00753468,0.00000000,1.52196380,0.81692971
-4.43321661,3.32182681,0.80401249,0.00215551,2.04923596,0.00000000,1.55188810,0.82417991
-4.42721361,3.34442189,0.78656697,0.00219045,2.08701385,0.00000000,1.57782833,0.83009844
-4.42121061,3.35783295,0.76563397,0.00222029,2.12044516,0.00000000,1.59952895,0.83469288
-4.41520760,3.36224592,0.74171283,0.00224464,2.14914964,0.00000000,1.61676142,0.83800629
-4.40920460,3.35795280,0.71534044,0.00226316,2.17279061,0.00000000,1.62932176,0.84011384
-4.40320160,3.34533276,0.68707429,0.00227556,2.19107652,0.00000000,1.63702940,0.84111908
-4.39719860,3.32483465,0.65747593,0.00228162,2.20376363,0.00000000,1.63972778,0.84114993
-4.39119560,3.29696206,0.62709542,0.00228121,2.21066018,0.00000000,1.63728699,0.84035471
-4.38519260,3.26226132,0.59645744,0.00227424,2.21163179,0.00000000,1.62960811,0.83889821
-4.37918959,3.22131259,0.56604925,0.00226072,2.20660780,0.00000000,1.61662939,0.83695788
-4.37318659,3.17472381,0.53631094,0.00224074,2.19558801,0.00000000,1.59833337,0.83472004
-4.36718359,3.12312674,0.50762803,0.00221451,2.17864897,0.00000000,1.57475469,0.83237609
-4.36118059,3.06717435,0.48032639,0.00218233,2.15594911,0.00000000,1.54598765,0.83011837
-4.35517759,3.00753846,0.45466951,0.00214459,2.12773179,0.00000000,1.51219273,0.82813584
-4.34917459,2.94490655,0.43085770,0.00210181,2.09432553,0.00000000,1.47360154,0.82660914
-4.34317159,2.87997705,0.40902931,0.00205463,2.05614089,0.00000000,1.43051940,0.82570531
-4.33716858,2.81345227,0.38926337,0.00200375,2.01366361,0.00000000,1.38332511,0.82557194
-4.33116558,2.74602883,0.37158360,0.00194998,1.96744404,0.00000000,1.33246778,0.82633108
-4.32516258,2.67838556,0.35596344,0.00189419,1.91808299,0.00000000,1.27846051,0.82807309
-4.31915958,2.61116940,0.34233187,0.00183728,1.86621486,0.00000000,1.22187140,0.83085081
-4.31315658,2.54498020,0.33057983,0.00178019,1.81248857,0.00000000,1.16331200,0.83467443
-4.30715358,2.48035532,0.32056712,0.00172383,1.75754766,0.00000000,1.10342415,0.83950755
