energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-6.00000000,3.38305490,-3.61671536,0.04728741,-0.04916458,0.65701858,-0.68971608,2.11818620,-2.42355362,0.79378341,-0.75824957,0.46438042,-0.52456969,0.42359357,-0.45988787,1.08251455,-1.20353470,0.00000000,-0.00000000
-5.99399700,3.30554674,-3.54201602,0.04641969,-0.04899173,0.64334823,-0.68002061,2.04063946,-2.33593724,0.78367212,-0.75621036,0.44941928,-0.50434357,0.41854817,-0.45534403,1.05437597,-1.17024704,0.00000000,-0.00000000
-5.98799400,3.23750891,-3.47368845,0.04553494,-0.04868967,0.63039962,-0.67036754,1.97333109,-2.25643696,0.77344344,-0.75304969,0.43773856,-0.48673602,0.41465549,-0.45180439,1.03127326,-1.14101823,0.00000000,-0.00000000
-5.98199100,3.18013333,-3.41238801,0.04466949,-0.04827002,0.61842366,-0.66081026,1.91719297,-2.18578882,0.76343188,-0.74878500,0.42959320,-0.47199618,0.41201210,-0.44935819,1.01359820,-1.11619621,0.00000000,-0.00000000
-5.97598799,3.13459785,-3.35878192,0.04386143,-0.04774902,0.60767867,-0.65142259,1.87315027,-2.12469776,0.75398765,-0.74347715,0.42523467,-0.46036805,0.41070427,-0.44808353,1.00172623,-1.09611048,0.00000000,-0.00000000
-5.96998499,3.10204683,-3.31357031,0.04314963,-0.04714760,0.59842361,-0.64230309,1.84211336,-2.07385550,0.74546539,-0.73723458,0.42490965,-0.45209341,0.41080769,-0.44804905,0.99601375,-1.08107857,0.00000000,-0.00000000
-5.96398199,3.08356607,-3.27750070,0.04257264,-0.04649138,0.59091022,-0.63357756,1.82496346,-2.03395381,0.73821202,-0.73021503,0.42885715,-0.44741386,0.41238688,-0.44931546,0.99679353,-1.07141076,0.00000000,-0.00000000
-5.95797899,3.08015293,-3.25137392,0.04216755,-0.04581030,0.58537436,-0.62539946,1.82253187,-2.00569114,0.73255387,-0.72262454,0.43730408,-0.44657142,0.41549441,-0.45193636,1.00436796,-1.06741258,0.00000000,-0.00000000
-5.95197599,3.09268262,-3.23604030,0.04196881,-0.04513818,0.58202703,-0.61794804,1.83557344,-1.98977150,0.72878416,-0.71471364,0.45045916,-0.44980734,0.42016973,-0.45595860,1.01900027,-1.06938426,0.00000000,-0.00000000
-5.94597299,3.12187190,-3.23238522,0.04200707,-0.04451185,0.58104545,-0.61142427,1.86473490,-1.98689467,0.72715103,-0.70677084,0.46850534,-0.45735886,0.42643772,-0.46142175,1.04090381,-1.07761688,0.00000000,-0.00000000
-5.93996998,3.16824161,-3.24130415,0.04230809,-0.04397027,0.58256464,-0.60604452,1.91051937,-1.99773765,0.72784707,-0.69911366,0.49159079,-0.46945366,0.43430691,-0.46835680,1.07022979,-1.09238482,0.00000000,-0.00000000
-5.93396698,3.23207976,-3.26366776,0.04289180,-0.04355328,0.58666991,-0.60203243,1.97324852,-2.02292757,0.73100067,-0.69207756,0.51981876,-0.48630219,0.44376746,-0.47678409,1.10705380,-1.11393482,0.00000000,-0.00000000
-5.92796398,3.31340676,-3.30027851,0.04377149,-0.04330031,0.59339073,-0.59960927,2.05302410,-2.06300727,0.73666982,-0.68600321,0.55323680,-0.50808771,0.45478888,-0.48671048,1.15136176,-1.14247174,0.00000000,-0.00000000
-5.92196098,3.41194459,-3.35182071,0.04495316,-0.04324895,0.60269618,-0.59898323,2.14969084,-2.11839495,0.74483843,-0.68122289,0.59182559,-0.53495468,0.46731757,-0.49812600,1.20303582,-1.17814167,0.00000000,-0.00000000
-5.91595798,3.52709143,-3.41880643,0.04643520,-0.04343352,0.61449239,-0.60033832,2.26280290,-2.18934015,0.75541570,-0.67804646,0.63548812,-0.56699577,0.48127443,-0.51100000,1.26184106,-1.22101321,0.00000000,-0.00000000
-5.90995498,3.65790352,-3.50152026,0.04820816,-0.04388356,0.62862199,-0.60382326,2.39159588,-2.27587830,0.76823824,-0.67674768,0.68403971,-0.60423804,0.49655241,-0.52527720,1.32741376,-1.27105783,0.00000000,-0.00000000
-5.90395198,3.80308544,-3.59996592,0.05025489,-0.04462256,0.64486580,-0.60954121,2.53496658,-2.37778680,0.78307513,-0.67755164,0.73719953,-0.64662915,0.51301446,-0.54087378,1.39925197,-1.32813046,0.00000000,-0.00000000
-5.89794897,3.96099023,-3.71381799,0.05255087,-0.04566670,0.66294670,-0.61754073,2.69146248,-2.49454540,0.79963549,-0.68062379,0.79458425,-0.69402436,0.53049189,-0.55767387,1.47670936,-1.39195151,0.00000000,-0.00000000
-5.89194597,4.12963005,-3.84238200,0.05506479,-0.04702389,0.68253552,-0.62780863,2.85928241,-2.62530385,0.81757825,-0.68606115,0.85570445,-0.74617506,0.54878341,-0.57552655,1.55899306,-1.46209167,0.00000000,-0.00000000
-5.88594297,4.30669815,-3.98456566,0.05775933,-0.04869307,0.70325889,-0.64026503,3.03628993,-2.76885943,0.83652371,-0.69388630,0.91996428,-0.80271984,0.56765507,-0.59424393,1.64516609,-1.53796063,0.00000000,-0.00000000
-5.87993997,4.48960220,-4.13886404,0.06059209,-0.05066377,0.72470866,-0.65476113,3.22003993,-2.92364684,0.85606622,-0.70404431,0.98666488,-0.86317882,0.58684126,-0.61360030,1.73415509,-1.61880092,0.00000000,-0.00000000
-5.87393697,4.67550895,-4.30336046,0.06351679,-0.05291605,0.74645265,-0.67107984,3.40781886,-3.08774227,0.87578750,-0.71640286,1.05501181,-0.92695202,0.60604708,-0.63333273,1.82476361,-1.70368786,0.00000000,-0.00000000
-5.86793397,4.86139921,-4.47574472,0.06648437,-0.05542084,0.76804619,-0.68893936,3.59669781,-3.25888290,0.89526992,-0.73075564,1.12412661,-0.99332221,0.62495206,-0.65314326,1.91569095,-1.79153631,0.00000000,-0.00000000
-5.86193097,5.04413224,-4.65334909,0.06944434,-0.05814054,0.78904424,-0.70799968,3.78359758,-3.43450244,0.91410914,-0.74682888,1.19306243,-1.06146290,0.64321538,-0.67270281,2.00555670,-1.88111470,0.00000000,-0.00000000
-5.85592796,5.22051768,-4.83320183,0.07234601,-0.06103005,0.80901335,-0.72787179,3.96536360,-3.61178225,0.93192557,-0.76429067,1.26082349,-1.13045127,0.66048259,-0.69165681,2.09293007,-1.97106645,0.00000000,-0.00000000
-5.84992496,5.38739283,-5.01209703,0.07513975,-0.06403804,0.82754323,-0.74812932,4.13884819,-3.78771693,0.94837425,-0.78276279,1.32638774,-1.19928618,0.67639374,-0.70963259,2.17636370,-2.05993844,0.00000000,-0.00000000
-5.84392196,5.54170294,-5.18667865,0.07777814,-0.06710858,0.84425732,-0.76832196,4.30099723,-3.95919239,0.96315263,-0.80183442,1.38873218,-1.26691084,0.69059268,-0.72624828,2.25443056,-2.14621589,0.00000000,-0.00000000
-5.83791896,5.68058140,-5.35353588,0.08021704,-0.07018283,0.85882206,-0.78799034,4.44893748,-4.12307341,0.97600613,-0.82107709,1.44685977,-1.33223929,0.70273730,-0.74112309,2.32576274,-2.22836249,0.00000000,-0.00000000
-5.83191596,5.80142706,-5.50930592,0.08241648,-0.07320096,0.87095447,-0.80668140,4.58006097,-4.27629726,0.98673130,-0.84006021,1.49982699,-1.39418603,0.71251030,-0.75388861,2.38909072,-2.30486441,0.00000000,-0.00000000
-5.82591296,5.90197541,-5.65078006,0.08434142,-0.07610408,0.88042780,-0.82396380,4.69210253,-4.41596925,0.99517670,-0.85836639,1.54677099,-1.45169740,0.71963015,-0.76420060,2.44328135,-2.37427637,0.00000000,-0.00000000
-5.81990995,5.98036095,-5.77500823,0.08596232,-0.07883614,0.88707498,-0.83944245,4.78320684,-4.53945590,1.00124147,-0.87560580,1.58693493,-1.50378352,0.72386161,-0.77175110,2.48737293,-2.43526789,0.00000000,-0.00000000
-5.81390695,6.03516795,-5.87939730,0.08725558,-0.08134565,0.89079002,-0.85277150,4.85198187,-4.64447113,1.00487206,-0.89142891,1.61969058,-1.54954936,0.72502539,-0.77627995,2.52060586,-2.48666743,0.00000000,-0.00000000
-5.80790395,6.06546757,-5.96179829,0.08820368,-0.08358726,0.89152712,-0.86366519,4.89753589,-4.72915137,1.00605737,-0.90553699,1.64455712,-1.58822340,0.72300656,-0.77758553,2.54244728,-2.52750260,0.00000000,-0.00000000
-5.80190095,6.07083967,-6.02057838,0.08879533,-0.08552307,0.88929786,-0.87190596,4.91949640,-4.79211559,1.00482285,-0.91768979,1.66121515,-1.61918259,0.71776101,-0.77553397,2.55260860,-2.55703418,0.00000000,-0.00000000
-5.79589795,6.05137851,-6.05467398,0.08902534,-0.08712354,0.88416659,-0.87734951,4.91800996,-4.83250717,1.00122389,-0.92771028,1.66951534,-1.64197228,0.70931985,-0.77006647,2.55105500,-2.57478237,0.00000000,-0.00000000
-5.78989495,6.00768218,-6.06362221,0.08889442,-0.08836816,0.87624430,-0.87992647,4.89372296,-4.85001535,0.99533918,-0.93548604,1.66948131,-1.65632023,0.69779126,-0.76120424,2.53800644,-2.58054392,0.00000000,-0.00000000
-5.78389195,5.94082625,-6.04756921,0.08840888,-0.08924560,0.86568155,-0.87964079,4.84774444,-4.84487510,0.98726439,-0.94096756,1.66130660,-1.66214381,0.68335981,-0.74905085,2.51393000,-2.57439899,0.00000000,-0.00000000
-5.77788894,5.85232314,-6.00725486,0.08758022,-0.08975361,0.85266057,-0.87656484,4.78159293,-4.81784528,0.97710651,-0.94416351,1.64534593,-1.65955020,0.66628292,-0.73379165,2.47952398,-2.55670756,0.00000000,-0.00000000
-5.77188594,5.74406901,-5.94397477,0.08642466,-0.08989851,0.83738718,-0.87083178,4.69713015,-4.77016632,0.96497942,-0.94513355,1.62210118,-1.64882941,0.64688493,-0.71569035,2.43569446,-2.52809539,0.00000000,-0.00000000
-5.76588294,5.61828074,-5.85952163,0.08496269,-0.08969436,0.82008290,-0.86262543,4.59648493,-4.70349963,0.95100062,-0.94397903,1.59220284,-1.63044071,0.62554860,-0.69508270,2.38352537,-2.48943012,0.00000000,-0.00000000
-5.75987994,5.47742575,-5.75610898,0.08321850,-0.08916192,0.80097756,-0.85216850,4.48197140,-4.61985192,0.93528933,-0.94083250,1.55638785,-1.60499296,0.60270460,-0.67236758,2.32424349,-2.44178880,0.00000000,-0.00000000
-5.75387694,5.32414771,-5.63628151,0.08121944,-0.08832737,0.78030267,-0.83970980,4.35600534,-4.52148861,0.91796601,-0.93584656,1.51547477,-1.57322007,0.57881932,-0.64799579,2.25917990,-2.38641842,0.00000000,-0.00000000
-5.74787394,5.16119113,-5.50281652,0.07899547,-0.08722096,0.75828601,-0.82551123,4.22102281,-4.41084063,0.89915301,-0.92918286,1.47033771,-1.53595274,0.55438146,-0.62245694,2.18972956,-2.32469128,0.00000000,-0.00000000
-5.74187094,4.99132781,-5.35862141,0.07657862,-0.08587558,0.73514728,-0.80983523,4.07940469,-4.29040973,0.87897622,-0.92100207,1.42187982,-1.49408809,0.52988794,-0.59626502,2.11731073,-2.25805747,0.00000000,-0.00000000
-5.73586793,4.81728753,-5.20663234,0.07400236,-0.08432542,0.71109512,-0.79293356,3.93341032,-4.16267677,0.85756738,-0.91145530,1.37100779,-1.44855843,0.50582966,-0.56994317,2.04332577,-2.18799659,0.00000000,-0.00000000
-5.72986493,4.64169534,-5.04971861,0.07130111,-0.08260468,0.68632532,-0.77503780,3.78512277,-4.03001764,0.83506666,-0.90067753,1.31860806,-1.40030087,0.48267764,-0.54400827,1.96912468,-2.11597088,0.00000000,-0.00000000
-5.72386193,4.46701696,-4.89059703,0.06850955,-0.08074642,0.66102011,-0.75635215,3.63640727,-3.89463040,0.81162513,-0.88878343,1.26552585,-1.35022915,0.46087000,-0.51895590,1.89597277,-2.04338185,0.00000000,-0.00000000
-5.71785893,4.29551361,-4.73175950,0.06566215,-0.07878168,0.63534855,-0.73704882,3.48888395,-3.75847689,0.78740688,-0.87586566,1.21254730,-1.29920857,0.44080029,-0.49524626,1.82502313,-1.97153199,0.00000000,-0.00000000
-5.71185593,4.12920668,-4.57541620,0.06279246,-0.07673871,0.60946748,-0.71726601,3.34391447,-3.62324060,0.76259027,-0.86199554,1.16038552,-1.24803541,0.42280743,-0.47329151,1.75729469,-1.90159294,0.00000000,-0.00000000
-5.70585293,3.96985260,-4.42345591,0.05993260,-0.07464253,0.58352306,-0.69710852,3.20260215,-3.49030200,0.73736830,-0.84722606,1.10967035,-1.19742094,0.40716776,-0.45344496,1.69365613,-1.83458106,0.00000000,-0.00000000
-5.69984992,3.81892747,-4.27742351,0.05711267,-0.07251461,0.55765258,-0.67665069,3.06580387,-3.36073104,0.71194772,-0.83159664,1.06094218,-1.14798078,0.39408916,-0.43599245,1.63481568,-1.77134087,0.00000000,-0.00000000
-5.69384692,3.67762099,-4.13851423,0.05436015,-0.07037282,0.53198623,-0.65594123,2.93415189,-3.23529602,0.68654706,-0.81513926,1.01464926,-1.10022929,0.38370765,-0.42114617,1.58131673,-1.71253628,0.00000000,-0.00000000
-5.68784392,3.54683879,-4.00758301,0.05169945,-0.06823153,0.50664867,-0.63500955,2.80808325,-3.11448664,0.66139351,-0.79788531,0.97114850,-1.05457884,0.37608631,-0.40904102,1.53353874,-1.65864944,0.00000000,-0.00000000
-5.68184092,3.42721229,-3.88516689,0.04915143,-0.06610184,0.48176035,-0.61387295,2.68787425,-2.99854890,0.63671873,-0.77987257,0.93070906,-1.01134337,0.37121674,-0.39973364,1.49170310,-1.60998636,0.00000000,-0.00000000
-5.67583792,3.31911495,-3.77151773,0.04673304,-0.06399189,0.45743829,-0.59254407,2.57367763,-2.88752859,0.61275407,-0.76115174,0.89351832,-0.97074560,0.36902277,-0.39320397,1.45588314,-1.56668846,0.00000000,-0.00000000
-5.66983492,3.22268417,-3.66664258,0.04445702,-0.06190730,0.43379643,-0.57103810,2.46556005,-2.78132027,0.58972534,-0.74179189,0.85968975,-0.93292690,0.36936639,-0.38935939,1.42601793,-1.52874886,0.00000000,-0.00000000
-5.66383192,3.13784763,-3.57034857,0.04233180,-0.05985155,0.41094548,-0.54937917,2.36353793,-2.67971829,0.56784744,-0.72188459,0.82927198,-0.89795910,0.37205568,-0.38804107,1.40192895,-1.49603232,0.00000000,-0.00000000
-5.65782891,3.06435349,-3.48228997,0.04036139,-0.05782640,0.38899234,-0.52760561,2.26761001,-2.58246697,0.54731940,-0.70154621,0.80225881,-0.86585730,0.37685454,-0.38903250,1.38333914,-1.46829753,0.00000000,-0.00000000
-5.65182591,3.00180340,-3.40201483,0.03854557,-0.05583232,0.36803915,-0.50577361,2.17778543,-2.48930707,0.52832003,-0.68091842,0.77859956,-0.83659281,0.38349370,-0.39206966,1.36989368,-1.44522076,0.00000000,-0.00000000
-5.64582291,2.94968779,-3.32900938,0.03688006,-0.05386879,0.34818223,-0.48395934,2.09410654,-2.40001658,0.51100450,-0.66016684,0.75820953,-0.81010571,0.39168291,-0.39685276,1.36118191,-1.42641979,0.00000000,-0.00000000
-5.63981991,2.90742249,-3.26273874,0.03535693,-0.05193460,0.32951078,-0.46225927,2.01666607,-2.31444407,0.49550218,-0.63947796,0.74098016,-0.78631630,0.40112369,-0.40305895,1.35675983,-1.41147739,0.00000000,-0.00000000
-5.63381691,2.87438593,-3.20268298,0.03396505,-0.05002813,0.31210575,-0.44078900,1.94561863,-2.23253379,0.48191574,-0.61905474,0.72678878,-0.76513525,0.41152226,-0.41035573,1.35617250,-1.39996349,0.00000000,-0.00000000
-5.62781391,2.84995595,-3.14836802,0.03269075,-0.04814755,0.29603877,-0.41968057,1.88118671,-2.15434213,0.47032173,-0.59911110,0.71550762,-0.74647203,0.42260226,-0.41841455,1.35897588,-1.39145580,0.00000000,-0.00000000
-5.62181091,2.83354517,-3.09939121,0.03151840,-0.04629094,0.28137139,-0.39907874,1.82366162,-2.08004565,0.46077233,-0.57986591,0.70701197,-0.73024177,0.43411650,-0.42692417,1.36475744,-1.38555828,0.00000000,-0.00000000
-5.61580790,2.82463371,-3.05544169,0.03043121,-0.04445646,0.26815453,-0.37913642,1.77339988,-2.00994126,0.45329843,-0.56153679,0.70118733,-0.71637043,0.44585760,-0.43560335,1.37315475,-1.38191734,0.00000000,-0.00000000
-5.60980490,2.82279793,-3.01631572,0.02941189,-0.04264243,0.25642831,-0.36000965,1.73081544,-1.94443954,0.44791343,-0.54433429,0.69793529,-0.70479842,0.45766670,-0.44421234,1.38387157,-1.38023555,0.00000000,-0.00000000
-5.60380190,2.82773374,-2.98192739,0.02844342,-0.04084747,0.24622206,-0.34185255,1.69636838,-1.88405234,0.44461764,-0.52845666,0.69717811,-0.69548291,0.46944003,-0.45256280,1.39669060,-1.38028272,0.00000000,-0.00000000
-5.59779890,2.83927313,-2.95231481,0.02750968,-0.03907054,0.23755461,-0.32481244,1.67055029,-1.82937585,0.44340283,-0.51408559,0.69886157,-0.68839897,0.48113287,-0.46052571,1.41148227,-1.38190420,0.00000000,-0.00000000
-5.59179590,2.85739260,-2.92764200,0.02659610,-0.03731104,0.23043472,-0.30902544,1.65386685,-1.78107031,0.44425649,-0.50138319,0.70295621,-0.68353972,0.49276069,-0.46803687,1.42820891,-1.38502633,0.00000000,-0.00000000
-5.58579290,2.88221226,-2.90819645,0.02569008,-0.03556892,0.22486142,-0.29461276,1.64681779,-1.73983737,0.44716532,-0.49048997,0.70945650,-0.68091554,0.50439713,-0.47509982,1.44692394,-1.38965880,0.00000000,-0.00000000
-5.57978989,2.91398507,-2.89438208,0.02478143,-0.03384470,0.22082442,-0.28167778,1.64987449,-1.70639613,0.45211770,-0.48152409,0.71837798,-0.68055261,0.51616907,-0.48178580,1.46776560,-1.39589387,0.00000000,-0.00000000
-5.57378689,2.95307551,-2.88670759,0.02386261,-0.03213958,0.21830420,-0.27030397,1.66345558,-1.68145830,0.45910474,-0.47458156,0.72975231,-0.68249051,0.52824864,-0.48823088,1.49094515,-1.40390212,0.00000000,-0.00000000
-5.56778389,2.99992823,-2.88576967,0.02292878,-0.03045546,0.21727187,-0.26055355,1.68790098,-1.66570322,0.46811967,-0.46973706,0.74362018,-0.68677917,0.54084255,-0.49462995,1.51672990,-1.41392484,0.00000000,-0.00000000
-5.56178089,3.05502726,-2.89223102,0.02197787,-0.02879495,0.21768874,-0.25246695,1.72344488,-1.65975294,0.47915558,-0.46704526,0.76002235,-0.69347488,0.55417920,-0.50122810,1.54542118,-1.42626284,0.00000000,-0.00000000
-5.55577789,3.11884732,-2.90679298,0.02101037,-0.02716137,0.21950551,-0.24606273,1.77018839,-1.66414768,0.49220144,-0.46654222,0.77898897,-0.70263538,0.56849401,-0.50830925,1.57732839,-1.44126173,0.00000000,-0.00000000
-5.54977489,3.19179927,-2.93016309,0.02002909,-0.02555871,0.22266120,-0.24133805,1.82807304,-1.67932193,0.50723663,-0.46824648,0.80052771,-0.71431411,0.58401375,-0.51618281,1.61273998,-1.45929408,0.00000000,-0.00000000
-5.54377189,3.27417236,-2.96301789,0.01903882,-0.02399152,0.22708183,-0.23826935,1.89685600,-1.70558138,0.52422422,-0.47215975,0.82461124,-0.72855349,0.60094060,-0.52516850,1.65189280,-1.48073863,0.00000000,-0.00000000
-5.53776888,3.36607640,-3.00596206,0.01804590,-0.02246483,0.23267901,-0.23681317,1.97608872,-1.74308127,0.54310357,-0.47826679,0.85116463,-0.74537735,0.61943673,-0.53558025,1.69494139,-1.50595723,0.00000000,-0.00000000
-5.53176588,3.46738718,-3.05948503,0.01705781,-0.02098396,0.23934862,-0.23690704,2.06510018,-1.79180635,0.56378256,-0.48653450,0.88005360,-0.76478281,0.63961030,-0.54770969,1.74192892,-1.53527032,0.00000000,-0.00000000
-5.52576288,3.57769878,-3.12391684,0.01608264,-0.01955438,0.24696969,-0.23847025,2.16298641,-1.85155348,0.58613022,-0.49691020,0.91107420,-0.78673182,0.66150362,-0.56181001,1.79276156,-1.56893184,0.00000000,-0.00000000
-5.51975988,3.69628595,-3.19938524,0.01512869,-0.01818151,0.25540370,-0.24140471,2.26860768,-1.92191750,0.60997025,-0.50931914,0.94394493,-0.81114267,0.68508423,-0.57808090,1.84718797,-1.60710485,0.00000000,-0.00000000
-5.51375688,3.82207984,-3.28577636,0.01420399,-0.01687049,0.26449457,-0.24559556,2.38059450,-2.00228138,0.63507612,-0.52366146,0.97830186,-0.83788216,0.71023941,-0.59665542,1.90478538,-1.64983884,0.00000000,-0.00000000
-5.50775388,3.95365939,-3.38270121,0.01331596,-0.01562603,0.27406932,-0.25091203,2.49736331,-2.09181164,0.66116816,-0.53980896,1.01369744,-0.86675866,0.73677462,-0.61758931,1.96495365,-1.69705026,0.00000000,-0.00000000
-5.50175088,4.08926023,-3.48947061,0.01247107,-0.01445221,0.28393968,-0.25720823,2.61714241,-2.18946001,0.68791324,-0.55760189,1.04960356,-0.89751686,0.76441606,-0.64085339,2.02691804,-1.74850730,0.00000000,-0.00000000
-5.49574787,4.22680175,-3.60508037,0.01167461,-0.01335229,0.29390467,-0.26432425,2.73800784,-2.29397220,0.71492721,-0.57684630,1.08541886,-0.92983464,0.79281726,-0.66632951,2.08974114,-1.80382010,0.00000000,-0.00000000
-5.48974487,4.36393237,-3.72820876,0.01093053,-0.01232862,0.30375410,-0.27208765,2.85792881,-2.40390439,0.74178036,-0.59731224,1.12048052,-0.96332247,0.82156966,-0.69381033,2.15234397,-1.86243737,0.00000000,-0.00000000
-5.48374187,4.49809150,-3.85722741,0.01024136,-0.01138254,0.31327303,-0.28031526,2.97482106,-2.51764755,0.76800581,-0.61873312,1.15408025,-0.99752580,0.85021654,-0.72300299,2.21353551,-1.92364986,0.00000000,-0.00000000
-5.47773887,4.62658615,-3.99022616,0.00960819,-0.01051431,0.32224698,-0.28881565,3.08660669,-2.63345980,0.79311065,-0.64080677,1.18548384,-1.03193066,0.87826976,-0.75353661,2.27204961,-1.98660112,0.00000000,-0.00000000
-5.47173587,4.74667878,-4.12505186,0.00903076,-0.00972312,0.33046776,-0.29739203,3.19127775,-2.74950590,0.81658948,-0.66319800,1.21395371,-1.06597244,0.90522849,-0.78497341,2.32658775,-2.05030551,0.00000000,-0.00000000
-5.46573287,4.85568270,-4.25936000,0.00850755,-0.00900711,0.33773963,-0.30584578,3.28696115,-2.86390298,0.83793976,-0.68554323,1.23877338,-1.09904785,0.93059905,-0.81682286,2.37586572,-2.11367280,0.00000000,-0.00000000
-5.45972986,4.95106029,-4.39067766,0.00803596,-0.00836345,0.34388551,-0.31398042,3.37198168,-2.97477104,0.85667843,-0.70745675,1.25927289,-1.13052962,0.95391474,-0.84855838,2.41866189,-2.17553873,0.00000000,-0.00000000
-5.45372686,5.03051958,-4.51647520,0.00761250,-0.00778845,0.34875299,-0.32160597,3.44492031,-3.08028614,0.87235889,-0.72853876,1.27485391,-1.15978357,0.97475485,-0.87963578,2.45386498,-2.23470013,0.00000000,-0.00000000
-5.44772386,5.09210436,-4.63424386,0.00723303,-0.00727767,0.35221976,-0.32854351,3.50466459,-3.17873427,0.88458774,-0.74838485,1.28501341,-1.18618722,0.99276179,-0.90951251,2.48051882,-2.28995337,0.00000000,-0.00000000
-5.44172086,5.13427339,-4.74157591,0.00689295,-0.00682611,0.35419822,-0.33462978,3.55044887,-3.26856338,0.89304032,-0.76659647,1.28936467,-1.20914939,1.00765560,-0.93766710,2.49786202,-2.34013418,0.00000000,-0.00000000
-5.43571786,5.15596511,-4.83624364,0.00658744,-0.00642833,0.35463899,-0.33972153,3.58188194,-3.34843118,0.89747452,-0.78279216,1.28765475,-1.22812975,1.01924512,-0.96361759,2.50536069,-2.38415736,0.00000000,-0.00000000
-5.42971486,5.15664463,-4.91627380,0.00631163,-0.00607864,0.35353313,-0.34369955,3.59896079,-3.41724639,0.89774202,-0.79661885,1.27977746,-1.24265757,1.02743543,-0.98693839,2.50273261,-2.42105438,0.00000000,-0.00000000
-5.42371186,5.13633114,-4.98001407,0.00606081,-0.00577126,0.35091300,-0.34647196,3.60206956,-3.47420152,0.89379662,-0.80776295,1.26578128,-1.25234873,1.03223122,-1.00727475,2.48996190,-2.45000729,0.00000000,-0.00000000
-5.41770885,5.09560471,-5.02618877,0.00583057,-0.00550047,0.34685160,-0.34797670,3.59196396,-3.51879538,0.88569922,-0.81596055,1.24587194,-1.25692033,1.03373625,-1.02435423,2.46730373,-2.47037762,0.00000000,-0.00000000
-5.41170585,5.03559276,-5.05394137,0.00561692,-0.00526074,0.34146053,-0.34818316,3.56974172,-3.55084443,0.87361928,-0.82100649,1.22040958,-1.25620225,1.03214895,-1.03799492,2.43527894,-2.48172885,0.00000000,-0.00000000
-5.40570285,4.95793725,-5.06286241,0.00541635,-0.00504688,0.33488660,-0.34709256,3.53680086,-3.57048236,0.85783288,-0.82276171,1.18990058,-1.25014509,1.02775466,-1.04811004,2.39465932,-2.48384189,0.00000000,-0.00000000
-5.39969985,4.86474505,-5.05300207,0.00522595,-0.00485408,0.32730738,-0.34473739,3.49478787,-3.57814820,0.83871732,-0.82115885,1.15498476,-1.23882437,1.02091511,-1.05470903,2.34644442,-2.47672307,0.00000000,-0.00000000
-5.39369685,4.75852415,-5.02486734,0.00504338,-0.00467805,0.31892575,-0.34117972,3.44553850,-3.57456365,0.81674282,-0.81620570,1.11641847,-1.22244079,1.01205582,-1.05789534,2.29183132,-2.46060451,0.00000000,-0.00000000
-5.38769385,4.64210939,-4.97940486,0.00486691,-0.00451500,0.30996395,-0.33650849,3.39101422,-3.56070117,0.79246157,-0.80798649,1.07505436,-1.20131673,1.00165208,-1.05786109,2.23217904,-2.43593750,0.00000000,-0.00000000
-5.38169085,4.51858141,-4.91797083,0.00469541,-0.00436175,0.30065724,-0.33083603,3.33323747,-3.53774452,0.76649477,-0.79666117,1.03181897,-1.17588916,0.99021454,-1.05487942,2.16896936,-2.40337925,0.00000000,-0.00000000
-5.37568784,4.39118257,-4.84229014,0.00452833,-0.00421567,0.29124759,-0.32429391,3.27422865,-3.50704415,0.73951818,-0.78246254,0.98768889,-1.14669955,0.97827476,-1.04929474,2.10376585,-2.36377427,0.00000000,-0.00000000
-5.36968484,4.26323355,-4.75440719,0.00436566,-0.00407471,0.28197766,-0.31702839,3.21594768,-3.47006974,0.71224663,-0.76569162,0.94366656,-1.11438121,0.96637168,-1.04151185,2.03817290,-2.31813124,0.00000000,-0.00000000
-5.36368184,4.13805355,-4.65663096,0.00420790,-0.00393737,0.27308526,-0.30919565,3.16024235,-3.42836237,0.68541830,-0.74671147,0.90075654,-1.07964467,0.95503924,-1.03198430,1.97379617,-2.26759687,0.00000000,-0.00000000
-5.35767884,4.01888678,-4.55147706,0.00405604,-0.00380270,0.26479856,-0.30095715,3.10880533,-3.38348862,0.65977894,-0.72593966,0.85994299,-1.04326168,0.94479565,-1.02120272,1.91220579,-2.21342766,0.00000000,-0.00000000
-5.35167584,3.90883684,-4.44160899,0.00391152,-0.00367024,0.25733210,-0.29247527,3.06314055,-3.33699853,0.63606665,-0.70383976,0.82216895,-1.00604857,0.93613431,-1.00968351,1.85490322,-2.15696094,0.00000000,-0.00000000
-5.34567284,3.81081012,-4.32978078,0.00377617,-0.00353998,0.25088374,-0.28390948,3.02453978,-3.29038908,0.61499731,-0.68091213,0.78831773,-0.96884933,0.92951647,-0.99795832,1.80329218,-2.09958593,0.00000000,-0.00000000
-5.33966983,3.72746842,-4.21878253,0.00365224,-0.00341235,0.24563244,-0.27541313,2.99406856,-3.24507415,0.59725104,-0.65768427,0.75919673,-0.93251887,0.92536535,-0.98656442,1.75865402,-2.04271581,0.00000000,-0.00000000
