energy_ev,total_up,Al_p_up,Al_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.84992496,2.04324181,0.38246395,0.00000000,0.06747738,0.70431217,0.84561450,0.71984995
-5.84392196,2.04448994,0.38250519,0.00000000,0.06718707,0.70555743,0.85759227,0.71912997
-5.83791896,2.04287768,0.38209735,0.00000000,0.06680044,0.70596033,0.86839865,0.71731027
-5.83191596,2.03837469,0.38123759,0.00000000,0.06632146,0.70547309,0.87801475,0.71438599
-5.82591296,2.03101730,0.37993032,0.00000000,0.06575605,0.70407206,0.88644519,0.71037696
-5.81990995,2.02090255,0.37818609,0.00000000,0.06511172,0.70175660,0.89371496,0.70532553
-5.81390695,2.00817958,0.37602016,0.00000000,0.06439723,0.69854703,0.89986552,0.69929331
-5.80790395,1.99303897,0.37345086,0.00000000,0.06362214,0.69448183,0.90495020,0.69235718
-5.80190095,1.97570078,0.37049787,0.00000000,0.06279638,0.68961432,0.90902920,0.68460474
-5.79589795,1.95640208,0.36718056,0.00000000,0.06192978,0.68400903,0.91216472,0.67612957
-5.78989495,1.93538485,0.36351642,0.00000000,0.06103171,0.67773808,0.91441640,0.66702662
-5.78389195,1.91288495,0.35951985,0.00000000,0.06011073,0.67087761,0.91583742,0.65738794
-5.77788894,1.88912276,0.35520119,0.00000000,0.05917433,0.66350469,0.91647152,0.64729914
-5.77188594,1.86429607,0.35056620,0.00000000,0.05822877,0.65569467,0.91635118,0.63683657
-5.76588294,1.83857553,0.34561597,0.00000000,0.05727898,0.64751917,0.91549696,0.62606561
-5.75987994,1.81210273,0.34034722,0.00000000,0.05632858,0.63904474,0.91391808,0.61503990
-5.75387694,1.78499093,0.33475299,0.00000000,0.05537999,0.63033220,0.91161422,0.60380168
-5.74787394,1.75732810,0.32882377,0.00000000,0.05443458,0.62143659,0.90857818,0.59238303
-5.74187094,1.72918196,0.32254880,0.00000000,0.05349291,0.61240758,0.90479942,0.58080790
-5.73586793,1.70060636,0.31591761,0.00000000,0.05255495,0.60329039,0.90026794,0.56909476
-5.72986493,1.67164852,0.30892165,0.00000000,0.05162037,0.59412680,0.89497831,0.55725961
-5.72386193,1.64235630,0.30155592,0.00000000,0.05068883,0.58495627,0.88893344,0.54531905
-5.71785893,1.61278498,0.29382046,0.00000000,0.04976013,0.57581700,0.88214781,0.53329325
-5.71185593,1.58300297,0.28572169,0.00000000,0.04883447,0.56674668,0.87464976,0.52120857
-5.70585293,1.55309585,0.27727343,0.00000000,0.04791254,0.55778291,0.86648277,0.50909950
-5.69984992,1.52316854,0.26849760,0.00000000,0.04699559,0.54896321,0.85770539,0.49700998
-5.69384692,1.49334535,0.25942457,0.00000000,0.04608542,0.54032456,0.84839002,0.48499389
-5.68784392,1.46376796,0.25009311,0.00000000,0.04518432,0.53190254,0.83862029,0.47311465
-5.68184092,1.43459140,0.24054992,0.00000000,0.04429489,0.52373008,0.82848743,0.46144412
-5.67583792,1.40597850,0.23084889,0.00000000,0.04341994,0.51583601,0.81808580,0.45006069
-5.66983492,1.37809310,0.22104997,0.00000000,0.04256220,0.50824345,0.80750776,0.43904690
-5.66383192,1.35109273,0.21121784,0.00000000,0.04172415,0.50096836,0.79683845,0.42848662
-5.65782891,1.32512110,0.20142041,0.00000000,0.04090775,0.49401822,0.78615066,0.41846206
-5.65182591,1.30030124,0.19172722,0.00000000,0.04011431,0.48739110,0.77550028,0.40905082
-5.64582291,1.27672962,0.18220777,0.00000000,0.03934423,0.48107530,0.76492264,0.40032309
-5.63981991,1.25447176,0.17293001,0.00000000,0.03859697,0.47504948,0.75442995,0.39233932
-5.63381691,1.23355965,0.16395884,0.00000000,0.03787096,0.46928352,0.74401018,0.38514833
-5.62781391,1.21399117,0.15535487,0.00000000,0.03716360,0.46373996,0.73362731,0.37878607
-5.62181091,1.19573151,0.14717331,0.00000000,0.03647139,0.45837601,0.72322315,0.37327497
-5.61580790,1.17871646,0.13946311,0.00000000,0.03578999,0.45314604,0.71272042,0.36862401
-5.60980490,1.16285736,0.13226639,0.00000000,0.03511446,0.44800436,0.70202718,0.36482935
-5.60380190,1.14804732,0.12561798,0.00000000,0.03443952,0.44290819,0.69104203,0.36187544
-5.59779890,1.13416824,0.11954529,0.00000000,0.03375973,0.43782047,0.67966011,0.35973655
-5.59179590,1.12109820,0.11406823,0.00000000,0.03306984,0.43271254,0.66777923,0.35837858
-5.58579290,1.10871872,0.10919934,0.00000000,0.03236504,0.42756626,0.65530608,0.35776094
-5.57978989,1.09692131,0.10494402,0.00000000,0.03164122,0.42237564,0.64216195,0.35783847
-5.57378689,1.08561321,0.10130077,0.00000000,0.03089519,0.41714774,0.62828780,0.35856320
-5.56778389,1.07472168,0.09826152,0.00000000,0.03012489,0.41190279,0.61364835,0.35988588
-5.56178089,1.06419691,0.09581195,0.00000000,0.02932953,0.40667354,0.59823516,0.36175725
-5.55577789,1.05401334,0.09393178,0.00000000,0.02850969,0.40150392,0.58206839,0.36412894
-5.54977489,1.04416943,0.09259511,0.00000000,0.02766733,0.39644703,0.56519740,0.36695405
-5.54377189,1.03468616,0.09177072,0.00000000,0.02680581,0.39156264,0.54770016,0.37018746
-5.53776888,1.02560422,0.09142234,0.00000000,0.02592984,0.38691432,0.52968152,0.37378577
-5.53176588,1.01698045,0.09150908,0.00000000,0.02504533,0.38256651,0.51127065,0.37770718
-5.52576288,1.00888368,0.09198574,0.00000000,0.02415929,0.37858150,0.49261766,0.38191111
-5.51975988,1.00139035,0.09280336,0.00000000,0.02327964,0.37501679,0.47388971,0.38635786
-5.51375688,0.99458020,0.09390976,0.00000000,0.02241501,0.37192266,0.45526685,0.39100830
-5.50775388,0.98853240,0.09525022,0.00000000,0.02157458,0.36934045,0.43693764,0.39582359
-5.50175088,0.98332218,0.09676833,0.00000000,0.02076782,0.36730127,0.41909494,0.40076511
-5.49574787,0.97901829,0.09840696,0.00000000,0.02000428,0.36582553,0.40193188,0.40579452
-5.48974487,0.97568121,0.10010928,0.00000000,0.01929341,0.36492299,0.38563814,0.41087401
-5.48374187,0.97336231,0.10182000,0.00000000,0.01864434,0.36459358,0.37039671,0.41596680
-5.47773887,0.97210374,0.10348658,0.00000000,0.01806572,0.36482865,0.35638106,0.42103765
-5.47173587,0.97193902,0.10506058,0.00000000,0.01756551,0.36561273,0.34375294,0.42605363
-5.46573287,0.97289422,0.10649894,0.00000000,0.01715089,0.36692556,0.33266051,0.43098487
-5.45972986,0.97498946,0.10776520,0.00000000,0.01682807,0.36874432,0.32323707,0.43580532
-5.45372686,0.97824067,0.10883067,0.00000000,0.01660223,0.37104578,0.31560011,0.44049350
-5.44772386,0.98266134,0.10967543,0.00000000,0.01647744,0.37380847,0.30985076,0.44503309
-5.44172086,0.98826403,0.11028906,0.00000000,0.01645658,0.37701438,0.30607357,0.44941348
-5.43571786,0.99506176,0.11067119,0.00000000,0.01654135,0.38065050,0.30433640,0.45363004
-5.42971486,1.00306878,0.11083178,0.00000000,0.01673225,0.38470970,0.30469056,0.45768420
-5.42371186,1.01230106,0.11079100,0.00000000,0.01702862,0.38919126,0.30717096,0.46158344
-5.41770885,1.02277610,0.11057890,0.00000000,0.01742869,0.39410077,0.31179638,0.46534092
-5.41170585,1.03451226,0.11023470,0.00000000,0.01792967,0.39944951,0.31856959,0.46897500
-5.40570285,1.04752759,0.10980576,0.00000000,0.01852785,0.40525334,0.32747748,0.47250860
-5.39969985,1.06183816,0.10934628,0.00000000,0.01921869,0.41153119,0.33849108,0.47596836
-5.39369685,1.07745591,0.10891583,0.00000000,0.01999702,0.41830308,0.35156543,0.47938370
-5.38769385,1.09438631,0.10857752,0.00000000,0.02085710,0.42558796,0.36663931,0.48278575
-5.38169085,1.11262556,0.10839618,0.00000000,0.02179282,0.43340132,0.38363492,0.48620627
-5.37568784,1.13215777,0.10843640,0.00000000,0.02279780,0.44175274,0.40245737,0.48967638
-5.36968484,1.15295201,0.10876052,0.00000000,0.02386550,0.45064354,0.42299418,0.49322541
-5.36368184,1.17495938,0.10942674,0.00000000,0.02498938,0.46006449,0.44511473,0.49687957
-5.35767884,1.19811031,0.11048728,0.00000000,0.02616292,0.46999386,0.46866986,0.50066080
-5.35167584,1.22231206,0.11198676,0.00000000,0.02737972,0.48039586,0.49349154,0.50458544
-5.34567284,1.24744668,0.11396082,0.00000000,0.02863352,0.49121943,0.51939284,0.50866321
-5.33966983,1.27336961,0.11643495,0.00000000,0.02991820,0.50239768,0.54616826,0.51289606
-5.33366683,1.29990892,0.11942375,0.00000000,0.03122777,0.51384787,0.57359447,0.51727740
-5.32766383,1.32686548,0.12293041,0.00000000,0.03255638,0.52547210,0.60143161,0.52179137
-5.32166083,1.35401417,0.12694668,0.00000000,0.03389821,0.53715861,0.62942527,0.52641253
-5.31565783,1.38110621,0.13145306,0.00000000,0.03524752,0.54878385,0.65730903,0.53110586
-5.30965483,1.40787284,0.13641948,0.00000000,0.03659854,0.56021516,0.68480783,0.53582714
-5.30365183,1.43403017,0.14180626,0.00000000,0.03794548,0.57131412,0.71164202,0.54052387
-5.29764882,1.45928551,0.14756536,0.00000000,0.03928257,0.58194041,0.73753207,0.54513666
-5.29164582,1.48334484,0.15364195,0.00000000,0.04060402,0.59195622,0.76220399,0.54960117
-5.28564282,1.50592153,0.15997621,0.00000000,0.04190417,0.60123093,0.78539516,0.55385054
-5.27963982,1.52674588,0.16650529,0.00000000,0.04317753,0.60964599,0.80686067,0.55781835
-5.27363682,1.54557550,0.17316544,0.00000000,0.04441894,0.61709996,0.82637979,0.56144197
-5.26763382,1.56220590,0.17989416,0.00000000,0.04562374,0.62351326,0.84376253,0.56466618
-5.26163082,1.57648113,0.18663245,0.00000000,0.04678797,0.62883276,0.85885596,0.56744706
-5.25562781,1.58830397,0.19332694,0.00000000,0.04790856,0.63303579,0.87155012,0.56975579
-5.24962481,1.59764511,0.19993195,0.00000000,0.04898355,0.63613354,0.88178330,0.57158236
-5.24362181,1.60455109,0.20641133,0.00000000,0.05001229,0.63817362,0.88954640,0.57293892
-5.23761881,1.60915022,0.21274015,0.00000000,0.05099565,0.63924164,0.89488610,0.57386254
-5.23161581,1.61165642,0.21890598,0.00000000,0.05193612,0.63946167,0.89790682,0.57441727
-5.22561281,1.61237024,0.22490985,0.00000000,0.05283796,0.63899553,0.89877103,0.57469530
-5.21960980,1.61167711,0.23076679,0.00000000,0.05370717,0.63804074,0.89769797,0.57481704
-5.21360680,1.61004227,0.23650583,0.00000000,0.05455149,0.63682728,0.89496054,0.57493004
-5.20760380,1.60800255,0.24216949,0.00000000,0.05538029,0.63561291,0.89088040,0.57520670
-5.20160080,1.60615486,0.24781275,0.00000000,0.05620431,0.63467734,0.88582127,0.57584065
-5.19559780,1.60514151,0.25350134,0.00000000,0.05703541,0.63431522,0.88018043,0.57704201
-5.18959480,1.60563276,0.25930946,0.00000000,0.05788616,0.63482813,0.87437868,0.57903137
-5.18359180,1.60830687,0.26531705,0.00000000,0.05876941,0.63651567,0.86884897,0.58203289
-5.17758879,1.61382824,0.27160638,0.00000000,0.05969773,0.63966612,0.86402386,0.58626648
-5.17158579,1.62282434,0.27825833,0.00000000,0.06068284,0.64454660,0.86032241,0.59193947
-5.16558279,1.63586213,0.28534835,0.00000000,0.06173501,0.65139339,0.85813672,0.59923796
-5.15957979,1.65342482,0.29294220,0.00000000,0.06286246,0.66040246,0.85781872,0.60831820
-5.15357679,1.67588996,0.30109171,0.00000000,0.06407070,0.67172077,0.85966766,0.61929836
-5.14757379,1.70350960,0.30983076,0.00000000,0.06536204,0.68543860,0.86391883,0.63225101
-5.14157079,1.73639368,0.31917160,0.00000000,0.06673505,0.70158323,0.87073405,0.64719669
-5.13556778,1.77449725,0.32910173,0.00000000,0.06818420,0.72011441,0.88019430,0.66409886
-5.12956478,1.81761234,0.33958167,0.00000000,0.06969962,0.74092173,0.89229491,0.68286058
-5.12356178,1.86536514,0.35054352,0.00000000,0.07126694,0.76382425,0.90694371,0.70332309
-5.11755878,1.91721869,0.36189073,0.00000000,0.07286739,0.78857240,0.92396206,0.72526654
-5.11155578,1.97248151,0.37349903,0.00000000,0.07447802,0.81485223,0.94308913,0.74841290
-5.10555278,2.03032175,0.38521851,0.00000000,0.07607211,0.84229200,0.96398897,0.77243103
-5.09954977,2.08978686,0.39687705,0.00000000,0.07761978,0.87047079,0.98626051,0.79694395
-5.09354677,2.14982798,0.40828472,0.00000000,0.07908872,0.89892911,1.00944971,0.82153790
-5.08754377,2.20932835,0.41923932,0.00000000,0.08044512,0.92718087,1.03306374,0.84577314
-5.08154077,2.26713461,0.42953259,0.00000000,0.08165465,0.95472657,1.05658633,0.86919594
-5.07553777,2.32208998,0.43895707,0.00000000,0.08268357,0.98106703,1.07949380,0.89135147
-5.06953477,2.37306795,0.44731316,0.00000000,0.08349985,1.00571718,1.10127101,0.91179702
-5.06353177,2.41900526,0.45441618,0.00000000,0.08407426,1.02821953,1.12142666,0.93011509
-5.05752876,2.45893291,0.46010302,0.00000000,0.08438144,1.04815669,1.13950727,0.94592588
-5.05152576,2.49200396,0.46423828,0.00000000,0.08440087,1.06516252,1.15510937,0.95889869
-5.04552276,2.51751734,0.46671935,0.00000000,0.08411764,1.07893162,1.16788943,0.96876172
-5.03951976,2.53493663,0.46748046,0.00000000,0.08352311,1.08922679,1.17757143,0.97531018
-5.03351676,2.54390343,0.46649540,0.00000000,0.08261533,1.09588423,1.18395167,0.97841202
-5.02751376,2.54424489,0.46377883,0.00000000,0.08139923,1.09881656,1.18690113,0.97801156
-5.02151076,2.53597545,0.45938615,0.00000000,0.07988663,1.09801345,1.18636526,0.97413056
-5.01550775,2.51929283,0.45341195,0.00000000,0.07809597,1.09354005,1.18236162,0.96686699
-5.00950475,2.49456876,0.44598718,0.00000000,0.07605183,1.08553337,1.17497561,0.95639143
-5.00350175,2.46233500,0.43727510,0.00000000,0.07378428,1.07419686,1.16435466,0.94294146
-4.99749875,2.42326515,0.42746625,0.00000000,0.07132804,1.05979337,1.15070140,0.92681407
-4.99149575,2.37815335,0.41677270,0.00000000,0.06872149,1.04263683,1.13426593,0.90835661
-4.98549275,2.32789029,0.40542173,0.00000000,0.06600566,1.02308296,1.11533788,0.88795642
-4.97948974,2.27343766,0.39364924,0.00000000,0.06322300,1.00151927,1.09423824,0.86602966
-4.97348674,2.21580164,0.38169316,0.00000000,0.06041633,0.97835461,1.07131139,0.84300956
-4.96748374,2.15600627,0.36978698,0.00000000,0.05762763,0.95400860,1.04691734,0.81933452
-4.96148074,2.09506729,0.35815372,0.00000000,0.05489695,0.92890112,1.02142441,0.79543643
-4.95547774,2.03396717,0.34700035,0.00000000,0.05226146,0.90344214,0.99520226,0.77172943
-4.94947474,1.97363189,0.33651301,0.00000000,0.04975447,0.87802205,0.96861525,0.74859957
-4.94347174,1.91490987,0.32685297,0.00000000,0.04740473,0.85300275,0.94201631,0.72639548
-4.93746873,1.85855358,0.31815335,0.00000000,0.04523575,0.82870968,0.91574091,0.70542038
-4.93146573,1.80520425,0.31051695,0.00000000,0.04326535,0.80542487,0.89010153,0.68592569
-4.92546273,1.75537996,0.30401481,0.00000000,0.04150542,0.78338145,0.86538234,0.66810627
-4.91945973,1.70946738,0.29868584,0.00000000,0.03996171,0.76275940,0.84183420,0.65209751
-4.91345673,1.66771743,0.29453725,0.00000000,0.03863399,0.74368304,0.81967025,0.63797439
-4.90745373,1.63024502,0.29154590,0.00000000,0.03751620,0.72622008,0.79906188,0.62575234
-4.90145073,1.59703265,0.28966040,0.00000000,0.03659688,0.71038251,0.78013550,0.61539016
-4.89544772,1.56793817,0.28880401,0.00000000,0.03585971,0.69612910,0.76297021,0.60679458
-4.88944472,1.54270613,0.28887809,0.00000000,0.03528420,0.68336970,0.74759637,0.59982657
-4.88344172,1.52098254,0.28976613,0.00000000,0.03484644,0.67197104,0.73399546,0.59430900
-4.87743872,1.50233256,0.29133815,0.00000000,0.03452001,0.66176394,0.72210111,0.59003544
-4.87143572,1.48626048,0.29345537,0.00000000,0.03427690,0.65255157,0.71180154,0.58677982
-4.86543272,1.47223126,0.29597510,0.00000000,0.03408850,0.64411863,0.70294333,0.58430646
-4.85942971,1.45969292,0.29875550,0.00000000,0.03392651,0.63624095,0.69533647,0.58238023
-4.85342671,1.44809895,0.30166024,0.00000000,0.03376393,0.62869522,0.68876061,0.58077638
-4.84742371,1.43692986,0.30456287,0.00000000,0.03357584,0.62126843,0.68297245,0.57928967
-4.84142071,1.42571317,0.30735077,0.00000000,0.03334023,0.61376673,0.67771383,0.57774253
-4.83541771,1.41404114,0.30992848,0.00000000,0.03303858,0.60602329,0.67272050,0.57599183
-4.82941471,1.40158554,0.31222049,0.00000000,0.03265634,0.59790497,0.66773124,0.57393418
-4.82341171,1.38810915,0.31417322,0.00000000,0.03218329,0.58931751,0.66249694,0.57150953
-4.81740870,1.37347363,0.31575629,0.00000000,0.03161363,0.58020914,0.65678951,0.56870301
-4.81140570,1.35764364,0.31696294,0.00000000,0.03094600,0.57057257,0.65041022,0.56554494
-4.80540270,1.34068716,0.31780973,0.00000000,0.03018326,0.56044533,0.64319732,0.56210916
-4.79939970,1.32277235,0.31833541,0.00000000,0.02933215,0.54990850,0.63503258,0.55850985
-4.79339670,1.30416109,0.31859913,0.00000000,0.02840281,0.53908412,0.62584661,0.55489687
-4.78739370,1.28519969,0.31867799,0.00000000,0.02740821,0.52813131,0.61562285,0.55144997
-4.78139070,1.26630723,0.31866402,0.00000000,0.02636342,0.51724147,0.60439998,0.54837216
-4.77538769,1.24796207,0.31866079,0.00000000,0.02528498,0.50663266,0.59227272,0.54588238
-4.76938469,1.23068705,0.31877960,0.00000000,0.02419013,0.49654356,0.57939102,0.54420787
-4.76338169,1.21503387,0.31913550,0.00000000,0.02309609,0.48722717,0.56595757,0.54357641
-4.75737869,1.20156731,0.31984316,0.00000000,0.02201945,0.47894441,0.55222369,0.54420877
-4.75137569,1.19084950,0.32101289,0.00000000,0.02097556,0.47195798,0.53848370,0.54631146
-4.74537269,1.18342488,0.32274661,0.00000000,0.01997805,0.46652646,0.52506796,0.55007019
-4.73936968,1.17980601,0.32513427,0.00000000,0.01903847,0.46289882,0.51233461,0.55564385
-4.73336668,1.18046067,0.32825046,0.00000000,0.01816606,0.46130946,0.50066038,0.56315962
-4.72736368,1.18580028,0.33215165,0.00000000,0.01736760,0.46197379,0.49043064,0.57270878
-4.72136068,1.19616997,0.33687383,0.00000000,0.01664745,0.46508428,0.48202893,0.58434377
-4.71535768,1.21184040,0.34243091,0.00000000,0.01600764,0.47080708,0.47582643,0.59807621
-4.70935468,1.23300121,0.34881376,0.00000000,0.01544809,0.47927913,0.47217140,0.61387608
-4.70335168,1.25975650,0.35598996,0.00000000,0.01496696,0.49060566,0.47137920,0.63167199
-4.69734867,1.29212194,0.36390440,0.00000000,0.01456096,0.50485809,0.47372293,0.65135255
-4.69134567,1.33002379,0.37248059,0.00000000,0.01422574,0.52207231,0.47942516,0.67276877
-4.68534267,1.37329967,0.38162272,0.00000000,0.01395636,0.54224717,0.48865084,0.69573740
-4.67933967,1.42170097,0.39121840,0.00000000,0.01374765,0.56534336,0.50150167,0.72004517
-4.67333667,1.47489686,0.40114210,0.00000000,0.01359460,0.59128250,0.51801215,0.74545380
-4.66733367,1.53247975,0.41125896,0.00000000,0.01349267,0.61994656,0.53814724,0.77170558
-4.66133067,1.59397218,0.42142908,0.00000000,0.01343807,0.65117763,0.56180185,0.79852949
-4.65532766,1.65883478,0.43151205,0.00000000,0.01342793,0.68477807,0.58880213,0.82564753
-4.64932466,1.72647540,0.44137146,0.00000000,0.01346040,0.72051123,0.61890844,0.85278124
-4.64332166,1.79625898,0.45087938,0.00000000,0.01353468,0.75810263,0.65182000,0.87965810
-4.63731866,1.86751831,0.45992055,0.00000000,0.01365097,0.79724198,0.68718099,0.90601766
-4.63131566,1.93956521,0.46839608,0.00000000,0.01381028,0.83758584,0.72458810,0.93161728
-4.62531266,2.01170214,0.47622664,0.00000000,0.01401433,0.87876128,0.76359911,0.95623724
-4.61930965,2.08323413,0.48335483,0.00000000,0.01426523,0.92037039,0.80374245,0.97968517
-4.61330665,2.15348068,0.48974681,0.00000000,0.01456524,0.96199589,0.84452749,1.00179959
-4.60730365,2.22178766,0.49539306,0.00000000,0.01491649,1.00320760,0.88545521,1.02245258
-4.60130065,2.28753898,0.50030817,0.00000000,0.01532070,1.04356997,0.92602912,1.04155160
-4.59529765,2.35016790,0.50452986,0.00000000,0.01577894,1.08265040,0.96576611,1.05904025
-4.58929465,2.40916771,0.50811713,0.00000000,0.01629140,1.12002828,1.00420693,1.07489830
-4.58329165,2.46410178,0.51114777,0.00000000,0.01685727,1.15530446,1.04092619,1.08914078
-4.57728864,2.51461252,0.51371524,0.00000000,0.01747461,1.18811102,1.07554142,1.10181647
-4.57128564,2.56042930,0.51592511,0.00000000,0.01814034,1.21812087,1.10772117,1.11300569
-4.56528264,2.60137480,0.51789138,0.00000000,0.01885031,1.24505692,1.13719171,1.12281763
-4.55927964,2.63736977,0.51973251,0.00000000,0.01959935,1.26870043,1.16374230,1.13138726
-4.55327664,2.66843575,0.52156771,0.00000000,0.02038149,1.28889816,1.18722871,1.13887203
-4.54727364,2.69469565,0.52351333,0.00000000,0.02119017,1.30556795,1.20757499,1.14544818
-4.54127064,2.71637182,0.52567965,0.00000000,0.02201842,1.31870238,1.22477322,1.15130708
-4.53526763,2.73378157,0.52816806,0.00000000,0.02285919,1.32837033,1.23888131,1.15665135
-4.52926463,2.74732986,0.53106879,0.00000000,0.02370552,1.33471606,1.25001887,1.16169094
-4.52326163,2.75749935,0.53445913,0.00000000,0.02455081,1.33795589,1.25836106,1.16663907
-4.51725863,2.76483771,0.53840218,0.00000000,0.02538897,1.33837237,1.26413088,1.17170823
-4.51125563,2.76994251,0.54294613,0.00000000,0.02621457,1.33630605,1.26758972,1.17710601
-4.50525263,2.77344394,0.54812396,0.00000000,0.02702286,1.33214503,1.26902680,1.18303095
-4.49924962,2.77598597,0.55395360,0.00000000,0.02780981,1.32631278,1.26874775,1.18966840
-4.49324662,2.77820627,0.56043835,0.00000000,0.02857198,1.31925435,1.26706259,1.19718639
-4.48724362,2.78071592,0.56756767,0.00000000,0.02930643,1.31142181,1.26427386,1.20573168
-4.48124062,2.78407932,0.57531808,0.00000000,0.03001049,1.30325915,1.26066508,1.21542605
-4.47523762,2.78879532,0.58365432,0.00000000,0.03068157,1.29518754,1.25649029,1.22636288
-4.46923462,2.79528028,0.59253058,0.00000000,0.03131690,1.28759128,1.25196494,1.23860428
-4.46323162,2.80385378,0.60189183,0.00000000,0.03191328,1.28080511,1.24725866,1.25217879
-4.45722861,2.81472764,0.61167524,0.00000000,0.03246691,1.27510349,1.24249021,1.26707980
-4.45122561,2.82799878,0.62181167,0.00000000,0.03297320,1.27069207,1.23772500,1.28326475
-4.44522261,2.84364624,0.63222717,0.00000000,0.03342667,1.26770188,1.23297509,1.30065535
-4.43921961,2.86153246,0.64284456,0.00000000,0.03382095,1.26618626,1.22820194,1.31913852
-4.43321661,2.88140896,0.65358502,0.00000000,0.03414884,1.26612076,1.22332176,1.33856837
-4.42721361,2.90292584,0.66436964,0.00000000,0.03440247,1.26740585,1.21821303,1.35876899
-4.42121061,2.92564496,0.67512097,0.00000000,0.03457353,1.26987229,1.21272614,1.37953798
-4.41520760,2.94905599,0.68576450,0.00000000,0.03465362,1.27328886,1.20669442,1.40065059
-4.40920460,2.97259464,0.69623001,0.00000000,0.03463461,1.27737206,1.19994609,1.42186435
-4.40320160,2.99566230,0.70645274,0.00000000,0.03450905,1.28179730,1.19231662,1.44292407
-4.39719860,3.01764615,0.71637441,0.00000000,0.03427062,1.28621107,1.18366060,1.46356686
-4.39119560,3.03793899,0.72594393,0.00000000,0.03391452,1.29024367,1.17386283,1.48352734
-4.38519260,3.05595793,0.73511790,0.00000000,0.03343789,1.29352185,1.16284776,1.50254255
-4.37918959,3.07116146,0.74386078,0.00000000,0.03284010,1.29568095,1.15058691,1.52035683
-4.37318659,3.08306421,0.75214486,0.00000000,0.03212297,1.29637622,1.13710402,1.53672627
-4.36718359,3.09124911,0.75994989,0.00000000,0.03129096,1.29529291,1.12247738,1.55142293
-4.36118059,3.09537689,0.76726257,0.00000000,0.03035115,1.29215488,1.10683961,1.56423877
-4.35517759,3.09519264,0.77407586,0.00000000,0.02931317,1.28673160,1.09037461,1.57498921
-4.34917459,3.09052982,0.78038816,0.00000000,0.02818907,1.27884348,1.07331221,1.58351638
-4.34317159,3.08131164,0.78620250,0.00000000,0.02699295,1.26836556,1.05592058,1.58969222
-4.33716858,3.06755042,0.79152580,0.00000000,0.02574069,1.25522951,1.03849700,1.59342113
-4.33116558,3.04934501,0.79636815,0.00000000,0.02444944,1.23942415,1.02135746,1.59464251
-4.32516258,3.02687677,0.80074240,0.00000000,0.02313724,1.22099469,1.00482567,1.59333283
-4.31915958,3.00040435,0.80466378,0.00000000,0.02182250,1.20004065,0.98922198,1.58950741
-4.31315658,2.97025768,0.80814993,0.00000000,0.02052354,1.17671289,0.97485287,1.58322167
-4.30715358,2.93683120,0.81122105,0.00000000,0.01925814,1.15120967,0.96200132,1.57457184
