energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.83791896,2.12209673,0.05938935,0.07014644,0.95775614,0.46615860,0.03112909,1.32736091
-5.83191596,2.08022026,0.05769942,0.06888022,0.95260744,0.46028744,0.02949343,1.30379384
-5.82591296,2.03931303,0.05599964,0.06750914,0.94890127,0.45490509,0.02782045,1.28102307
-5.81990995,2.00085138,0.05434663,0.06607777,0.94725986,0.45035494,0.02613520,1.25994287
-5.81390695,1.96621110,0.05279355,0.06463036,0.94826946,0.44695429,0.02446133,1.24138311
-5.80790395,1.93662739,0.05138836,0.06320952,0.95246164,0.44498473,0.02282053,1.22608502
-5.80190095,1.91316016,0.05017222,0.06185494,0.96029617,0.44468371,0.02123212,1.21468021
-5.79589795,1.89666542,0.04917818,0.06060228,0.97214569,0.44623756,0.01971269,1.20767352
-5.78989495,1.88777369,0.04843024,0.05948222,0.98828292,0.44977625,0.01827592,1.20543023
-5.78389195,1.88687587,0.04794259,0.05851960,1.00887061,0.45536984,0.01693244,1.20816775
-5.77788894,1.89411663,0.04771933,0.05773290,1.03395453,0.46302682,0.01568986,1.21595207
-5.77188594,1.90939546,0.04775448,0.05713386,1.06345986,0.47269431,0.01455283,1.22869876
-5.76588294,1.93237486,0.04803236,0.05672734,1.09719082,0.48426006,0.01352322,1.24617845
-5.75987994,1.96249543,0.04852828,0.05651142,1.13483385,0.49755607,0.01260038,1.26802638
-5.75387694,1.99899686,0.04920953,0.05647770,1.17596407,0.51236387,0.01178137,1.29375571
-5.74787394,2.04094429,0.05003663,0.05661178,1.22005487,0.52842105,0.01106138,1.32277386
-5.74187094,2.08725890,0.05096483,0.05689396,1.26649051,0.54542893,0.01043401,1.35440158
-5.73586793,2.13675179,0.05194570,0.05730000,1.31458123,0.56306118,0.00989165,1.38789395
-5.72986493,2.18816014,0.05292888,0.05780208,1.36358066,0.58097299,0.00942585,1.42246270
-5.72386193,2.24018464,0.05386387,0.05836980,1.41270496,0.59881068,0.00902766,1.45729933
-5.71785893,2.29152701,0.05470175,0.05897116,1.46115326,0.61622144,0.00868796,1.49159830
-5.71185593,2.34092691,0.05539687,0.05957371,1.50812896,0.63286288,0.00839775,1.52457982
-5.70585293,2.38719715,0.05590843,0.06014550,1.55286119,0.64841227,0.00814842,1.55551159
-5.69984992,2.42925641,0.05620177,0.06065612,1.59462613,0.66257522,0.00793197,1.58372913
-5.69384692,2.46615888,0.05624958,0.06107760,1.63276744,0.67509355,0.00774122,1.60865416
-5.68784392,2.49712002,0.05603272,0.06138523,1.66671534,0.68575221,0.00756993,1.62981072
-5.68184092,2.52153796,0.05554080,0.06155824,1.69600392,0.69438509,0.00741295,1.64683860
-5.67583792,2.53901020,0.05477249,0.06158045,1.72028607,0.70087961,0.00726629,1.65950393
-5.66983492,2.54934502,0.05373548,0.06144061,1.73934559,0.70517993,0.00712714,1.66770649
-5.66383192,2.55256759,0.05244621,0.06113280,1.75310613,0.70728872,0.00699394,1.67148374
-5.65782891,2.54892035,0.05092922,0.06065650,1.76163659,0.70726739,0.00686630,1.67101131
-5.65182591,2.53885786,0.04921643,0.06001660,1.76515264,0.70523485,0.00674501,1.66659985
-5.64582291,2.52303585,0.04734606,0.05922328,1.76401423,0.70136464,0.00663193,1.65868830
-5.63981991,2.50229492,0.04536150,0.05829168,1.75871899,0.69588058,0.00652996,1.64783355
-5.63381691,2.47763892,0.04331005,0.05724147,1.74989154,0.68905096,0.00644291,1.63469672
-5.62781391,2.45020865,0.04124157,0.05609634,1.73826878,0.68118134,0.00637537,1.62002616
-5.62181091,2.42125124,0.03920717,0.05488328,1.72468169,0.67260625,0.00633262,1.60463773
-5.61580790,2.39208620,0.03725791,0.05363184,1.71003382,0.66367975,0.00632046,1.58939255
-5.60980490,2.36406877,0.03544353,0.05237333,1.69527725,0.65476539,0.00634508,1.57517314
-5.60380190,2.33855190,0.03381138,0.05113990,1.68138668,0.64622558,0.00641293,1.56285830
-5.59779890,2.31684768,0.03240535,0.04996364,1.66933249,0.63841094,0.00653055,1.55329775
-5.59179590,2.30018977,0.03126503,0.04887567,1.66005368,0.63164981,0.00670443,1.54728728
-5.58579290,2.28969795,0.03042493,0.04790526,1.65443169,0.62623837,0.00694086,1.54554528
-5.57978989,2.28634604,0.02991395,0.04707896,1.65326605,0.62243176,0.00724580,1.54869160
-5.57378689,2.29093443,0.02975484,0.04641988,1.65725278,0.62043652,0.00762472,1.55722945
-5.56778389,2.30406827,0.02996391,0.04594701,1.66696627,0.62040464,0.00808251,1.57153117
-5.56178089,2.32614209,0.03055079,0.04567470,1.68284545,0.62242956,0.00862329,1.59182835
-5.55577789,2.35733144,0.03151833,0.04561226,1.70518460,0.62654422,0.00925035,1.61820685
-5.54977489,2.39759188,0.03286256,0.04576374,1.73412908,0.63272128,0.00996604,1.65060667
-5.54377189,2.44666519,0.03457274,0.04612787,1.76967604,0.64087557,0.01077161,1.68882687
-5.53776888,2.50409242,0.03663154,0.04669814,1.81167976,0.65086855,0.01166719,1.73253508
-5.53176588,2.56923307,0.03901522,0.04746305,1.85986131,0.66251462,0.01265166,1.78128114
-5.52576288,2.64128939,0.04169396,0.04840656,1.91382176,0.67558903,0.01372260,1.83451414
-5.51975988,2.71933455,0.04463225,0.04950855,1.97305807,0.68983689,0.01487621,1.89160200
-5.51375688,2.80234327,0.04778933,0.05074553,2.03698091,0.70498296,0.01610731,1.95185257
-5.50775388,2.88922346,0.05111977,0.05209132,2.10493326,0.72074167,0.01740925,2.01453519
-5.50175088,2.97884732,0.05457415,0.05351780,2.17620896,0.73682690,0.01877393,2.07890167
-5.49574787,3.07008061,0.05809976,0.05499575,2.25007018,0.75296105,0.02019182,2.14420585
-5.48974487,3.16180888,0.06164151,0.05649559,2.32576329,0.76888307,0.02165199,2.20972067
-5.48374187,3.25295954,0.06514285,0.05798810,2.40253236,0.78435502,0.02314215,2.27475231
-5.47773887,3.34251939,0.06854674,0.05944511,2.47963001,0.79916688,0.02464878,2.33865091
-5.47173587,3.42954702,0.07179678,0.06084009,2.55632546,0.81313965,0.02615724,2.40081758
-5.46573287,3.51318013,0.07483828,0.06214857,2.63190984,0.82612652,0.02765194,2.46070781
-5.45972986,3.59263816,0.07761939,0.06334856,2.70569897,0.83801225,0.02911654,2.51783158
-5.45372686,3.66722060,0.08009215,0.06442079,2.77703412,0.84871095,0.03053420,2.57175040
-5.44772386,3.73630194,0.08221360,0.06534880,2.84528112,0.85816258,0.03188782,2.62207221
-5.44172086,3.79932404,0.08394664,0.06611903,2.90982856,0.86632830,0.03316037,2.66844449
-5.43571786,3.85578707,0.08526090,0.06672069,2.97008572,0.87318528,0.03433519,2.71054660
-5.42971486,3.90523983,0.08613338,0.06714569,3.02548061,0.87872119,0.03539631,2.74808197
-5.42371186,3.94727063,0.08654896,0.06738838,3.07545890,0.88292880,0.03632884,2.78077087
-5.41770885,3.98149937,0.08650065,0.06744535,3.11948399,0.88580109,0.03711925,2.80834437
-5.41170585,4.00757156,0.08598968,0.06731518,3.15703858,0.88732703,0.03775572,2.83054000
-5.40570285,4.02515478,0.08502533,0.06699817,3.18762783,0.88748839,0.03822839,2.84709935
-5.39969985,4.03393778,0.08362459,0.06649613,3.21078425,0.88625777,0.03852965,2.85776801
-5.39369685,4.03363231,0.08181158,0.06581213,3.22607404,0.88359771,0.03865435,2.86229753
-5.38769385,4.02397752,0.07961678,0.06495041,3.23310478,0.87946118,0.03859986,2.86044967
-5.38169085,4.00474665,0.07707617,0.06391618,3.23153410,0.87379312,0.03836626,2.85200239
-5.37568784,3.97575553,0.07423017,0.06271559,3.22107894,0.86653307,0.03795626,2.83675737
-5.36968484,3.93687240,0.07112253,0.06135567,3.20152500,0.85761865,0.03737517,2.81454868
-5.36368184,3.88802843,0.06779921,0.05984433,3.17273593,0.84698959,0.03663079,2.78525198
-5.35767884,3.82922830,0.06430718,0.05819040,3.13466185,0.83459221,0.03573321,2.74879391
-5.35167584,3.76056030,0.06069336,0.05640362,3.08734674,0.82038397,0.03469453,2.70516120
-5.34567284,3.68220524,0.05700354,0.05449471,3.03093449,0.80433797,0.03352862,2.65440884
-5.33966983,3.59444392,0.05328142,0.05247539,2.96567306,0.78644700,0.03225074,2.59666719
-5.33366683,3.49766242,0.04956787,0.05035838,2.89191683,0.76672710,0.03087721,2.53214748
-5.32766383,3.39235507,0.04590020,0.04815739,2.81012665,0.74522040,0.02942503,2.46114542
-5.32166083,3.27912481,0.04231169,0.04588702,2.72086768,0.72199707,0.02791152,2.38404281
-5.31565783,3.15868079,0.03883125,0.04356272,2.62480485,0.69715636,0.02635398,2.30130690
-5.30965483,3.03183302,0.03548322,0.04120060,2.52269610,0.67082660,0.02476931,2.21348749
-5.30365183,2.89948438,0.03228735,0.03881727,2.41538325,0.64316432,0.02317377,2.12121167
-5.29764882,2.76261976,0.02925889,0.03642961,2.30378090,0.61435227,0.02158265,2.02517642
-5.29164582,2.62229288,0.02640882,0.03405458,2.18886330,0.58459662,0.02001013,1.92613909
-5.28564282,2.47961079,0.02374417,0.03170887,2.07164968,0.55412337,0.01846905,1.82490598
-5.27963982,2.33571663,0.02126838,0.02940870,1.95318811,0.52317405,0.01697080,1.72231936
-5.27363682,2.19177085,0.01898176,0.02716953,1.83453850,0.49200093,0.01552526,1.61924319
-5.26763382,2.04893160,0.01688192,0.02500576,1.71675481,0.46086184,0.01414075,1.51654786
-5.26163082,1.90833459,0.01496427,0.02293056,1.60086723,0.43001477,0.01282404,1.41509450
-5.25562781,1.77107306,0.01322247,0.02095558,1.48786448,0.39971249,0.01158038,1.31571914
-5.24962481,1.63817845,0.01164886,0.01909080,1.37867689,0.37019723,0.01041362,1.21921725
-5.24362181,1.51060219,0.01023485,0.01734441,1.27416050,0.34169578,0.00932621,1.12632909
-5.23761881,1.38919922,0.00897129,0.01572268,1.17508278,0.31441486,0.00831941,1.03772625
-5.23161581,1.27471363,0.00784877,0.01422991,1.08211027,0.28853725,0.00739334,0.95399981
-5.22561281,1.16776692,0.00685789,0.01286844,0.99579836,0.26421846,0.00654714,0.87565040
-5.21960980,1.06884913,0.00598942,0.01163864,0.91658366,0.24158422,0.00577913,0.80308057
-5.21360680,0.97831305,0.00523451,0.01053904,0.84477904,0.22072882,0.00508687,0.73658947
-5.20760380,0.89637175,0.00458476,0.00956641,0.78057138,0.20171424,0.00446736,0.67637012
-5.20160080,0.82309932,0.00403231,0.00871588,0.72402226,0.18457015,0.00391711,0.62250928
-5.19559780,0.75843488,0.00356987,0.00798116,0.67507126,0.16929475,0.00343229,0.57498982
-5.18959480,0.70218956,0.00319070,0.00735469,0.63354192,0.15585633,0.00300881,0.53369548
-5.18359180,0.65405625,0.00288859,0.00682791,0.59915002,0.14419558,0.00264242,0.49841789
-5.17758879,0.61362177,0.00265783,0.00639140,0.57151400,0.13422847,0.00232881,0.46886546
-5.17158579,0.58038097,0.00249313,0.00603518,0.55016705,0.12584958,0.00206366,0.44467389
-5.16558279,0.55375241,0.00238952,0.00574893,0.53457055,0.11893589,0.00184272,0.42541799
-5.15957979,0.53309505,0.00234230,0.00552221,0.52412848,0.11335073,0.00166187,0.41062429
-5.15357679,0.51772555,0.00234693,0.00534472,0.51820232,0.10894794,0.00151718,0.39978424
-5.14757379,0.50693549,0.00239895,0.00520645,0.51612613,0.10557598,0.00140490,0.39236743
-5.14157079,0.50000838,0.00249387,0.00509798,0.51722131,0.10308195,0.00132159,0.38783458
-5.13556778,0.49623576,0.00262714,0.00501056,0.52081073,0.10131542,0.00126407,0.38565005
-5.12956478,0.49493222,0.00279405,0.00493634,0.52623207,0.10013200,0.00122950,0.38529338
-5.12356178,0.49544889,0.00298969,0.00486847,0.53284983,0.09939648,0.00121539,0.38626984
-5.11755878,0.49718541,0.00320895,0.00480124,0.54006613,0.09898565,0.00121963,0.38811972
-5.11155578,0.49959998,0.00344647,0.00473009,0.54732998,0.09879058,0.00124055,0.39042619
-5.10555278,0.50221752,0.00369669,0.00465171,0.55414497,0.09871851,0.00127686,0.39282178
-5.09954977,0.50463597,0.00395389,0.00456405,0.56007540,0.09869419,0.00132778,0.39499338
-5.09354677,0.50653059,0.00421224,0.00446624,0.56475089,0.09866081,0.00139297,0.39668576
-5.08754377,0.50765644,0.00446587,0.00435862,0.56786944,0.09858038,0.00147262,0.39770367
-5.08154077,0.50784910,0.00470901,0.00424260,0.56919906,0.09843375,0.00156740,0.39791264
-5.07553777,0.50702366,0.00493607,0.00412059,0.56857815,0.09822013,0.00167851,0.39723846
-5.06953477,0.50517219,0.00514179,0.00399587,0.56591460,0.09795623,0.00180762,0.39566550
-5.06353177,0.50235966,0.00532132,0.00387243,0.56118370,0.09767501,0.00195693,0.39323391
-5.05752876,0.49871854,0.00547042,0.00375484,0.55442514,0.09742409,0.00212903,0.39003574
-5.05152576,0.49444206,0.00558549,0.00364805,0.54573888,0.09726376,0.00232692,0.38621015
-5.04552276,0.48977619,0.00566371,0.00355727,0.53528024,0.09726477,0.00255390,0.38193765
-5.03951976,0.48501058,0.00570312,0.00348773,0.52325398,0.09750568,0.00281346,0.37743347
-5.03351676,0.48046831,0.00570264,0.00344456,0.50990772,0.09807008,0.00310917,0.37294013
-5.02751376,0.47649473,0.00566214,0.00343256,0.49552445,0.09904350,0.00344451,0.36871932
-5.02151076,0.47344546,0.00558236,0.00345611,0.48041443,0.10051009,0.00382270,0.36504303
-5.01550775,0.47167371,0.00546495,0.00351893,0.46490645,0.10254927,0.00424655,0.36218427
-5.00950475,0.47151723,0.00531235,0.00362403,0.44933860,0.10523221,0.00471819,0.36040736
-5.00350175,0.47328509,0.00512770,0.00377349,0.43404869,0.10861842,0.00523893,0.35995813
-4.99749875,0.47724470,0.00491475,0.00396841,0.41936456,0.11275240,0.00580900,0.36105416
-4.99149575,0.48360943,0.00467772,0.00420882,0.40559440,0.11766057,0.00642744,0.36387543
-4.98549275,0.49252739,0.00442114,0.00449357,0.39301749,0.12334858,0.00709187,0.36855575
-4.97948974,0.50407168,0.00414974,0.00482037,0.38187556,0.12979914,0.00779840,0.37517516
-4.97348674,0.51823271,0.00386826,0.00518573,0.37236506,0.13697046,0.00854153,0.38375384
-4.96748374,0.53491310,0.00358135,0.00558501,0.36463073,0.14479547,0.00931415,0.39424773
-4.96148074,0.55392537,0.00329346,0.00601247,0.35876066,0.15318195,0.01010760,0.40654634
-4.95547774,0.57499300,0.00300868,0.00646144,0.35478317,0.16201353,0.01091171,0.42047276
-4.94947474,0.59775487,0.00273071,0.00692438,0.35266573,0.17115174,0.01171502,0.43578635
-4.94347174,0.62177332,0.00246279,0.00739311,0.35231592,0.18043907,0.01250506,0.45218794
-4.93746873,0.64654565,0.00220762,0.00785904,0.35358474,0.18970287,0.01326857,0.46932764
-4.93146573,0.67151883,0.00196742,0.00831335,0.35627197,0.19876023,0.01399194,0.48681518
-4.92546273,0.69610714,0.00174385,0.00874734,0.36013367,0.20742344,0.01466158,0.50423227
-4.91945973,0.71971198,0.00153811,0.00915264,0.36489146,0.21550610,0.01526432,0.52114691
-4.91345673,0.74174331,0.00135094,0.00952154,0.37024338,0.22282939,0.01578790,0.53712884
-4.90745373,0.76164176,0.00118268,0.00984728,0.37587582,0.22922849,0.01622133,0.55176582
-4.90145073,0.77890065,0.00103333,0.01012426,0.38147623,0.23455871,0.01655534,0.56467989
-4.89544772,0.79308685,0.00090264,0.01034835,0.38674588,0.23870118,0.01678267,0.57554297
-4.88944472,0.80385962,0.00079013,0.01051703,0.39141232,0.24156772,0.01689837,0.58409123
-4.88344172,0.81098655,0.00069523,0.01062959,0.39524099,0.24310479,0.01690003,0.59013738
-4.87743872,0.81435587,0.00061726,0.01068720,0.39804531,0.24329625,0.01678781,0.59358044
-4.87143572,0.81398434,0.00055556,0.01069292,0.39969499,0.24216478,0.01656453,0.59441242
-4.86543272,0.81002052,0.00050947,0.01065172,0.40012205,0.23977191,0.01623556,0.59272151
-4.85942971,0.80274291,0.00047842,0.01057035,0.39932426,0.23621661,0.01580864,0.58869166
-4.85342671,0.79255309,0.00046195,0.01045713,0.39736584,0.23163250,0.01529361,0.58259836
-4.84742371,0.77996392,0.00045969,0.01032181,0.39437534,0.22618374,0.01470214,0.57480064
-4.84142071,0.76558322,0.00047139,0.01017518,0.39054065,0.22005980,0.01404726,0.56572977
-4.83541771,0.75009355,0.00049694,0.01002880,0.38610152,0.21346923,0.01334303,0.55587475
-4.82941471,0.73422866,0.00053632,0.00989458,0.38133965,0.20663284,0.01260399,0.54576533
-4.82341171,0.71874771,0.00058960,0.00978442,0.37656685,0.19977629,0.01184481,0.53595301
-4.81740870,0.70440801,0.00065690,0.00970973,0.37211179,0.19312265,0.01107980,0.52699093
-4.81140570,0.69193753,0.00073840,0.00968109,0.36830579,0.18688502,0.01032251,0.51941319
-4.80540270,0.68200801,0.00083427,0.00970778,0.36546834,0.18125956,0.00958540,0.51371464
-4.79939970,0.67520991,0.00094467,0.00979747,0.36389292,0.17641922,0.00887956,0.51033174
-4.79339670,0.67203014,0.00106975,0.00995586,0.36383378,0.17250827,0.00821441,0.50962544
-4.78739370,0.67283337,0.00120960,0.01018640,0.36549426,0.16963804,0.00759761,0.51186663
-4.78139070,0.67784791,0.00136425,0.01049012,0.36901717,0.16788381,0.00703493,0.51722495
-4.77538769,0.68715657,0.00153372,0.01086548,0.37447776,0.16728310,0.00653025,0.52576136
-4.76938469,0.70069314,0.00171803,0.01130833,0.38187957,0.16783538,0.00608557,0.53742495
-4.76338169,0.71824474,0.00191721,0.01181198,0.39115350,0.16950321,0.00570117,0.55205420
-4.75737869,0.73945996,0.00213140,0.01236728,0.40216013,0.17221484,0.00537569,0.56938274
-4.75137569,0.76386278,0.00236087,0.01296291,0.41469546,0.17586802,0.00510638,0.58904961
-4.74537269,0.79087184,0.00260617,0.01358565,0.42849961,0.18033514,0.00488930,0.61061360
-4.73936968,0.81982438,0.00286814,0.01422078,0.44326856,0.18546928,0.00471958,0.63357139
-4.73336668,0.85000403,0.00314807,0.01485251,0.45866816,0.19111107,0.00459164,0.65737872
-4.72736368,0.88067158,0.00344777,0.01546448,0.47435011,0.19709613,0.00449952,0.68147383
-4.72136068,0.91109725,0.00376961,0.01604032,0.48996911,0.20326268,0.00443704,0.70530242
-4.71535768,0.94059349,0.00411667,0.01656413,0.50520047,0.20945913,0.00439812,0.72834285
-4.70935468,0.96854667,0.00449271,0.01702106,0.51975752,0.21555131,0.00437692,0.75013076
-4.70335168,0.99444641,0.00490218,0.01739779,0.53340780,0.22142895,0.00436810,0.77028191
-4.69734867,1.01791126,0.00535024,0.01768298,0.54598751,0.22701125,0.00436689,0.78851220
-4.69134567,1.03870928,0.00584260,0.01786762,0.55741328,0.23225110,0.00436927,0.80465391
-4.68534267,1.05677282,0.00638545,0.01794540,0.56769086,0.23713794,0.00437202,0.81866738
-4.67933967,1.07220639,0.00698521,0.01791281,0.57692003,0.24169894,0.00437276,0.83064744
-4.67333667,1.08528722,0.00764833,0.01776931,0.58529555,0.24599840,0.00436995,0.84082412
-4.66733367,1.09645833,0.00838097,0.01751726,0.59310386,0.25013550,0.00436284,0.84955761
-4.66133067,1.10631416,0.00918867,0.01716183,0.60071572,0.25424029,0.00435145,0.85732725
-4.65532766,1.11557929,0.01007594,0.01671076,0.60857475,0.25846815,0.00433641,0.86471529
-4.64932466,1.12508101,0.01104595,0.01617407,0.61718258,0.26299289,0.00431887,0.87238562
-4.64332166,1.13571680,0.01210007,0.01556363,0.62708082,0.26799886,0.00430038,0.88105856
-4.63731866,1.14841817,0.01323753,0.01489276,0.63883085,0.27367225,0.00428272,0.89148262
-4.63131566,1.16411224,0.01445511,0.01417577,0.65299213,0.28019211,0.00426776,0.90440443
-4.62531266,1.18368277,0.01574689,0.01342743,0.67009978,0.28772142,0.00425732,0.92053805
-4.61930965,1.20793230,0.01710402,0.01266254,0.69064264,0.29639863,0.00425305,0.94053504
-4.61330665,1.23754694,0.01851473,0.01189544,0.71504244,0.30633002,0.00425630,0.96495643
-4.60730365,1.27306545,0.01996433,0.01113963,0.74363511,0.31758331,0.00426804,0.99424790
-4.60130065,1.31485373,0.02143542,0.01040744,0.77665483,0.33018276,0.00428877,1.02871906
-4.59529765,1.36308585,0.02290817,0.00970971,0.81422170,0.34410598,0.00431855,1.06852777
-4.58929465,1.41773236,0.02436077,0.00905565,0.85633322,0.35928261,0.00435690,1.11367007
-4.58329165,1.47855625,0.02576997,0.00845268,0.90286007,0.37559498,0.00440291,1.16397601
-4.57728864,1.54511651,0.02711177,0.00790638,0.95354625,0.39288058,0.00445522,1.21911153
-4.57128564,1.61677922,0.02836206,0.00742055,1.00801352,0.41093637,0.00451213,1.27858621
-4.56528264,1.69273534,0.02949748,0.00699728,1.06576984,0.42952464,0.00457166,1.34176640
-4.55927964,1.77202433,0.03049614,0.00663713,1.12622143,0.44838013,0.00463167,1.40789305
-4.55327664,1.85356264,0.03133838,0.00633927,1.18868793,0.46721815,0.00468998,1.47610349
-4.54727364,1.93617552,0.03200749,0.00610172,1.25241986,0.48574326,0.00474441,1.54545613
-4.54127064,2.01863099,0.03249025,0.00592160,1.31661779,0.50365817,0.00479295,1.61495687
-4.53526763,2.09967434,0.03277750,0.00579535,1.38045238,0.52067252,0.00483383,1.68358640
-4.52926463,2.17806203,0.03286437,0.00571899,1.44308443,0.53651106,0.00486558,1.75032706
-4.52326163,2.25259346,0.03275053,0.00568831,1.50368445,0.55092105,0.00488710,1.81418836
-4.51725863,2.32213985,0.03244013,0.00569910,1.56145080,0.56367859,0.00489768,1.87423035
-4.51125563,2.38566904,0.03194167,0.00574731,1.61562615,0.57459359,0.00489703,1.92958405
-4.50525263,2.44226588,0.03126764,0.00582923,1.66551167,0.58351348,0.00488529,1.97946840
-4.49924962,2.49114771,0.03043408,0.00594155,1.71047869,0.59032534,0.00486296,2.02320362
-4.49324662,2.53167489,0.02945997,0.00608154,1.74997786,0.59495676,0.00483089,2.06022055
-4.48724362,2.56335650,0.02836658,0.00624705,1.78354559,0.59737535,0.00479024,2.09006640
-4.48124062,2.58585177,0.02717673,0.00643660,1.81080810,0.59758712,0.00474240,2.11240696
-4.47523762,2.59896746,0.02591405,0.00664938,1.83148326,0.59563393,0.00468890,2.12702568
-4.46923462,2.60265218,0.02460225,0.00688533,1.84538044,0.59159020,0.00463142,2.13382023
-4.46323162,2.59698816,0.02326446,0.00714506,1.85239882,0.58555916,0.00457165,2.13279704
-4.45722861,2.58218127,0.02192261,0.00742995,1.85252450,0.57766879,0.00451128,2.12406428
-4.45122561,2.55854995,0.02059690,0.00774204,1.84582667,0.56806771,0.00445196,2.10782398
-4.44522261,2.52651362,0.01930544,0.00808410,1.83245319,0.55692120,0.00439522,2.08436365
-4.43921961,2.48658112,0.01806391,0.00845954,1.81262580,0.54440741,0.00434252,2.05404772
-4.43321661,2.43933926,0.01688544,0.00887239,1.78663495,0.53071389,0.00429517,2.01730915
-4.42721361,2.38544196,0.01578049,0.00932725,1.75483457,0.51603447,0.00425436,1.97464136
-4.42121061,2.32559977,0.01475692,0.00982917,1.71763647,0.50056656,0.00422114,1.92659028
-4.41520760,2.26056976,0.01382011,0.01038359,1.67550452,0.48450864,0.00419647,1.87374682
-4.40920460,2.19114567,0.01297311,0.01099616,1.62894832,0.46805814,0.00418118,1.81673925
-4.40320160,2.11814802,0.01221690,0.01167257,1.57851635,0.45140940,0.00417599,1.75622562
-4.39719860,2.04241410,0.01155063,0.01241839,1.52478842,0.43475189,0.00418154,1.69288580
-4.39119560,1.96478746,0.01097188,0.01323881,1.46836744,0.41826831,0.00419838,1.62741325
-4.38519260,1.88610716,0.01047692,0.01413840,1.40987032,0.40213285,0.00422696,1.56050619
-4.37918959,1.80719644,0.01006096,0.01512085,1.34991833,0.38650935,0.00426762,1.49285838
-4.37318659,1.72885116,0.00971837,0.01618873,1.28912688,0.37154955,0.00432062,1.42514949
-4.36718359,1.65182829,0.00944286,0.01734320,1.22809505,0.35739126,0.00438611,1.35803534
-4.36118059,1.57683464,0.00922761,0.01858382,1.16739529,0.34415677,0.00446409,1.29213823
-4.35517759,1.50451643,0.00906546,0.01990839,1.10756346,0.33195138,0.00455447,1.22803772
-4.34917459,1.43545016,0.00894899,0.02131276,1.04908989,0.32086225,0.00465705,1.16626239
-4.34317159,1.37013520,0.00887060,0.02279084,0.99241164,0.31095765,0.00477149,1.10728276
-4.33716858,1.30898859,0.00882262,0.02433460,0.93790652,0.30228668,0.00489739,1.05150596
-4.33116558,1.25234243,0.00879736,0.02593419,0.88588903,0.29487959,0.00503429,0.99927230
-4.32516258,1.20044402,0.00878723,0.02757814,0.83660859,0.28874867,0.00518170,0.95085406
-4.31915958,1.15345889,0.00878481,0.02925365,0.79024995,0.28388974,0.00533915,0.90645655
-4.31315658,1.11147651,0.00878293,0.03094699,0.74693601,0.28028426,0.00550622,0.86622135
-4.30715358,1.07451857,0.00877484,0.03264388,0.70673257,0.27790191,0.00568261,0.83023158
