energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up,Y_p_up,Y_d_up
-5.75987994,1.87148684,0.00512800,0.15869848,1.13131686,0.00000000,0.51186863,0.42401656,0.39628698,0.29433736
-5.75387694,1.86079562,0.00503198,0.16221451,1.12348685,0.00000000,0.50830251,0.41039861,0.39648388,0.30267392
-5.74787394,1.84834595,0.00494856,0.16609495,1.11418975,0.00000000,0.50436123,0.39600950,0.39545467,0.31151046
-5.74187094,1.83482613,0.00488203,0.17039815,1.10378925,0.00000000,0.50023647,0.38112903,0.39330164,0.32089980
-5.73586793,1.82091255,0.00483640,0.17517179,1.09265226,0.00000000,0.49611675,0.36603294,0.39015551,0.33087730
-5.72986493,1.80724472,0.00481528,0.18044998,1.08113570,0.00000000,0.49218172,0.35098617,0.38617069,0.34145700
-5.72386193,1.79440386,0.00482188,0.18625090,1.06957516,0.00000000,0.48859739,0.33623712,0.38152003,0.35262870
-5.71785893,1.78289579,0.00485894,0.19257528,1.05827582,0.00000000,0.48551258,0.32201318,0.37638941,0.36435639
-5.71185593,1.77313910,0.00492873,0.19940549,1.04750593,0.00000000,0.48305676,0.30851747,0.37097227,0.37657788
-5.70585293,1.76545873,0.00503313,0.20670571,1.03749327,0.00000000,0.48133909,0.29592699,0.36546431,0.38920603
-5.69984992,1.76008496,0.00517354,0.21442271,1.02842427,0.00000000,0.48044872,0.28439201,0.36005856,0.40213114
-5.69384692,1.75715752,0.00535101,0.22248759,1.02044573,0.00000000,0.48045619,0.27403663,0.35494086,0.41522471
-5.68784392,1.75673398,0.00556622,0.23081810,1.01366862,0.00000000,0.48141553,0.26496026,0.35028579,0.42834417
-5.68184092,1.75880147,0.00581954,0.23932152,1.00817353,0.00000000,0.48336687,0.25723988,0.34625318,0.44133829
-5.67583792,1.76329051,0.00611099,0.24789790,1.00401692,0.00000000,0.48633913,0.25093261,0.34298509,0.45405307
-5.66983492,1.77008967,0.00644028,0.25644345,1.00123755,0.00000000,0.49035247,0.24607859,0.34060330,0.46633761
-5.66383192,1.77905974,0.00680680,0.26485398,0.99986241,0.00000000,0.49542020,0.24270350,0.33920718,0.47804962
-5.65782891,1.79004620,0.00720954,0.27302798,0.99991140,0.00000000,0.50154977,0.24082091,0.33887196,0.48906036
-5.65182591,1.80288901,0.00764706,0.28086948,1.00140034,0.00000000,0.50874285,0.24043380,0.33964730,0.49925857
-5.64582291,1.81742890,0.00811740,0.28829031,1.00434183,0.00000000,0.51699407,0.24153549,0.34155617,0.50855314
-5.63981991,1.83350983,0.00861800,0.29521177,1.00874393,0.00000000,0.52628888,0.24410965,0.34459400,0.51687462
-5.63381691,1.85097750,0.00914563,0.30156567,1.01460659,0.00000000,0.53660023,0.24812951,0.34872816,0.52417523
-5.62781391,1.86967424,0.00969629,0.30729473,1.02191623,0.00000000,0.54788460,0.25355629,0.35389775,0.53042762
-5.62181091,1.88943100,0.01026514,0.31235234,1.03063875,0.00000000,0.56007761,0.26033714,0.36001388,0.53562251
-5.61580790,1.91005726,0.01084647,0.31670188,1.04071180,0.00000000,0.57308960,0.26840262,0.36696044,0.53976530
-5.60980490,1.93133009,0.01143371,0.32031558,1.05203696,0.00000000,0.58680170,0.27766414,0.37459550,0.54287218
-5.60380190,1.95298373,0.01201939,0.32317320,1.06447261,0.00000000,0.60106273,0.28801159,0.38275346,0.54496579
-5.59779890,1.97470069,0.01259530,0.32526056,1.07782838,0.00000000,0.61568754,0.29931156,0.39124796,0.54607105
-5.59179590,1.99610601,0.01315256,0.32656818,1.09186188,0.00000000,0.63045691,0.31140626,0.39987571,0.54621133
-5.58579290,2.01676525,0.01368180,0.32709002,1.10627827,0.00000000,0.64511950,0.32411361,0.40842103,0.54540527
-5.57978989,2.03618728,0.01417341,0.32682258,1.12073323,0.00000000,0.65939587,0.33722859,0.41666141,0.54366460
-5.57378689,2.05383211,0.01461772,0.32576439,1.13483937,0.00000000,0.67298457,0.35052596,0.42437357,0.54099298
-5.56778389,2.06912385,0.01500536,0.32391579,1.14817617,0.00000000,0.68557026,0.36376443,0.43134024,0.53738606
-5.56178089,2.08146841,0.01532752,0.32127919,1.16030314,0.00000000,0.69683348,0.37669222,0.43735717,0.53283268
-5.55577789,2.09027531,0.01557626,0.31785974,1.17077567,0.00000000,0.70646168,0.38905391,0.44224033,0.52731715
-5.54977489,2.09498239,0.01574479,0.31366612,1.17916282,0.00000000,0.71416110,0.40059817,0.44583293,0.52082239
-5.54377189,2.09508240,0.01582774,0.30871174,1.18506633,0.00000000,0.71966875,0.41108635,0.44801190,0.51333375
-5.53776888,2.09014975,0.01582139,0.30301582,1.18813961,0.00000000,0.72276407,0.42030122,0.44869375,0.50484315
-5.53176588,2.07986604,0.01572384,0.29660457,1.18810599,0.00000000,0.72327951,0.42805577,0.44783936,0.49535331
-5.52576288,2.06404303,0.01553510,0.28951218,1.18477500,0.00000000,0.72110949,0.43420142,0.44545749,0.48488172
-5.51975988,2.04264133,0.01525718,0.28178153,1.17805588,0.00000000,0.71621738,0.43863527,0.44160693,0.47346408
-5.51375688,2.01578411,0.01489400,0.27346464,1.16796759,0.00000000,0.70863985,0.44130607,0.43639707,0.46115695
-5.50775388,1.98376458,0.01445134,0.26462269,1.15464459,0.00000000,0.69848864,0.44221852,0.42998681,0.44803946
-5.50175088,1.94704697,0.01393664,0.25532565,1.13833810,0.00000000,0.68594940,0.44143558,0.42258190,0.43421392
-5.49574787,1.90626059,0.01335881,0.24565160,1.11941273,0.00000000,0.67127767,0.43907875,0.41443070,0.41980531
-5.48974487,1.86218727,0.01272794,0.23568558,1.09833836,0.00000000,0.65479225,0.43532600,0.40581852,0.40495968
-5.48374187,1.81574248,0.01205501,0.22551827,1.07567783,0.00000000,0.63686611,0.43040766,0.39706065,0.38984143
-5.47773887,1.76795100,0.01135155,0.21524445,1.05207056,0.00000000,0.61791535,0.42460002,0.38849441,0.37462984
-5.47173587,1.71991797,0.01062932,0.20496124,1.02821312,0.00000000,0.59838646,0.41821720,0.38047036,0.35951482
-5.46573287,1.67279653,0.00989998,0.19476653,1.00483713,0.00000000,0.57874272,0.41160124,0.37334292,0.34469213
-5.45972986,1.62775330,0.00917480,0.18475731,0.98268561,0.00000000,0.55944987,0.40511097,0.36746077,0.33035845
-5.45372686,1.58593289,0.00846437,0.17502825,0.96248848,0.00000000,0.54096193,0.39910995,0.36315724,0.31670635
-5.44772386,1.54842294,0.00777834,0.16567049,0.94493823,0.00000000,0.52370742,0.39395396,0.36074090,0.30391946
-5.44172086,1.51622060,0.00712532,0.15677071,0.93066644,0.00000000,0.50807664,0.38997847,0.36048668,0.29216800
-5.43571786,1.49020192,0.00651264,0.14841049,0.92022213,0.00000000,0.49441019,0.38748660,0.36262778,0.28160492
-5.42971486,1.47109494,0.00594633,0.14066595,0.91405265,0.00000000,0.48298932,0.38673789,0.36734849,0.27236268
-5.42371186,1.45945737,0.00543103,0.13360768,0.91248754,0.00000000,0.47402811,0.38793844,0.37477813,0.26455073
-5.41770885,1.45565964,0.00497006,0.12730091,0.91572624,0.00000000,0.46766795,0.39123271,0.38498645,0.25825395
-5.41170585,1.45987372,0.00456539,0.12180584,0.92382968,0.00000000,0.46397417,0.39669728,0.39798040,0.25353178
-5.40570285,1.47206812,0.00421777,0.11717808,0.93671643,0.00000000,0.46293506,0.40433692,0.41370256,0.25041822
-5.39969985,1.49200913,0.00392684,0.11346915,0.95416315,0.00000000,0.46446325,0.41408294,0.43203126,0.24892257
-5.39369685,1.51926837,0.00369120,0.11072688,0.97580979,0.00000000,0.46839925,0.42579417,0.45278248,0.24903088
-5.38769385,1.55323623,0.00350861,0.10899582,1.00116911,0.00000000,0.47451718,0.43926037,0.47571346,0.25070792
-5.38169085,1.59314096,0.00337611,0.10831733,1.02964039,0.00000000,0.48253240,0.45420800,0.50052806,0.25389962
-5.37568784,1.63807271,0.00329015,0.10872958,1.06052700,0.00000000,0.49211092,0.47030832,0.52688377,0.25853593
-5.36968484,1.68701174,0.00324675,0.11026722,1.09305725,0.00000000,0.50288017,0.48718735,0.55440017,0.26453377
-5.36368184,1.73886001,0.00324163,0.11296079,1.12640783,0.00000000,0.51444095,0.50443753,0.58266872,0.27180014
-5.35767884,1.79247491,0.00327033,0.11683590,1.15972932,0.00000000,0.52638013,0.52163051,0.61126353,0.28023518
-5.35167584,1.84670432,0.00332835,0.12191207,1.19217268,0.00000000,0.53828381,0.53833083,0.63975293,0.28973500
-5.34567284,1.90042145,0.00341120,0.12820143,1.22291606,0.00000000,0.54975041,0.55410975,0.66771141,0.30019436
-5.33966983,1.95255868,0.00351456,0.13570721,1.25119096,0.00000000,0.56040347,0.56855896,0.69473161,0.31150884
-5.33366683,2.00213895,0.00363432,0.14442211,1.27630687,0.00000000,0.56990359,0.58130353,0.72043599,0.32357676
-5.32766383,2.04830380,0.00376670,0.15432671,1.29767345,0.00000000,0.57795928,0.59201374,0.74448774,0.33630051
-5.32166083,2.09033713,0.00390827,0.16538783,1.31481969,0.00000000,0.58433625,0.60041528,0.76660067,0.34958742
-5.31565783,2.12768387,0.00405605,0.17755719,1.32740919,0.00000000,0.58886497,0.60629761,0.78654760,0.36335023
-5.30965483,2.15996298,0.00420756,0.19077012,1.33525112,0.00000000,0.59144606,0.60952008,0.80416710,0.37750696
-5.30365183,2.18697447,0.00436088,0.20494479,1.33830650,0.00000000,0.59205359,0.61001575,0.81936818,0.39198052
-5.29764882,2.20870032,0.00451465,0.21998162,1.33668957,0.00000000,0.59073586,0.60779274,0.83213286,0.40669790
-5.29164582,2.22529927,0.00466817,0.23576335,1.33066419,0.00000000,0.58761390,0.60293323,0.84251639,0.42158908
-5.28564282,2.23709589,0.00482135,0.25215541,1.32063541,0.00000000,0.58287751,0.59559017,0.85064511,0.43658578
-5.27963982,2.24456439,0.00497477,0.26900699,1.30713655,0.00000000,0.57677911,0.58598181,0.85671196,0.45162015
-5.27363682,2.24830777,0.00512963,0.28615247,1.29081211,0.00000000,0.56962541,0.57438451,0.86096969,0.46662337
-5.26763382,2.24903306,0.00528774,0.30341350,1.27239717,0.00000000,0.56176731,0.56112392,0.86372195,0.48152440
-5.26163082,2.24752365,0.00545145,0.32060145,1.25269385,0.00000000,0.55358817,0.54656506,0.86531248,0.49624879
-5.25562781,2.24460952,0.00562359,0.33752033,1.23254567,0.00000000,0.54549094,0.53110150,0.86611266,0.51071778
-5.24962481,2.24113635,0.00580735,0.35397004,1.21281043,0.00000000,0.53788447,0.51514418,0.86650780,0.52484756
-5.24362181,2.23793462,0.00600616,0.36974990,1.19433265,0.00000000,0.53116939,0.49911010,0.86688265,0.53854889
-5.23761881,2.23578951,0.00622356,0.38466238,1.17791633,0.00000000,0.52572410,0.48341122,0.86760639,0.55172700
-5.23161581,2.23541264,0.00646300,0.39851683,1.16429874,0.00000000,0.52189121,0.46844399,0.86901784,0.56428186
-5.22561281,2.23741646,0.00672772,0.41113330,1.15412630,0.00000000,0.51996507,0.45457959,0.87141131,0.57610878
-5.21960980,2.24229210,0.00702052,0.42234615,1.14793316,0.00000000,0.52018054,0.44215525,0.87502351,0.58709930
-5.21360680,2.25039143,0.00734360,0.43200750,1.14612315,0.00000000,0.52270373,0.43146673,0.88002237,0.59714259
-5.20760380,2.26191373,0.00769840,0.43999038,1.14895584,0.00000000,0.52762480,0.42276212,0.88649786,0.60612695
-5.20160080,2.27689765,0.00808542,0.44619145,1.15653707,0.00000000,0.53495331,0.41623698,0.89445558,0.61394182
-5.19559780,2.29521849,0.00850411,0.45053326,1.16881440,0.00000000,0.54461619,0.41203095,0.90381336,0.62047991
-5.18959480,2.31659098,0.00895277,0.45296599,1.18557764,0.00000000,0.55645865,0.41022576,0.91440103,0.62563960
-5.18359180,2.34057754,0.00942850,0.45346862,1.20646438,0.00000000,0.57024778,0.41084458,0.92596372,0.62932747
-5.17758879,2.36660152,0.00992716,0.45204933,1.23097064,0.00000000,0.58567907,0.41385274,0.93816843,0.63146086
-5.17158579,2.39396511,0.01044343,0.44874538,1.25846593,0.00000000,0.60238536,0.41915963,0.95061390,0.63197046
-5.16558279,2.42187110,0.01097089,0.44362216,1.28821249,0.00000000,0.61994812,0.42662169,0.96284339,0.63080268
-5.15957979,2.44944770,0.01150213,0.43677160,1.31938784,0.00000000,0.63791050,0.43604642,0.97435993,0.62792178
-5.15357679,2.47577545,0.01202891,0.42830994,1.35110987,0.00000000,0.65579168,0.44719726,0.98464343,0.62331170
-5.14757379,2.49991513,0.01254240,0.41837474,1.38246348,0.00000000,0.67310204,0.45979907,0.99316899,0.61697728
-5.14157079,2.52093566,0.01303337,0.40712151,1.41252777,0.00000000,0.68935840,0.47354429,0.99942570,0.60894503
-5.13556778,2.53794082,0.01349251,0.39471971,1.44040282,0.00000000,0.70409876,0.48809950,1.00293504,0.59926323
-5.12956478,2.55009395,0.01391060,0.38134852,1.46523495,0.00000000,0.71689599,0.50311225,1.00326815,0.58800129
-5.12356178,2.55663972,0.01427889,0.36719235,1.48623968,0.00000000,0.72736993,0.51821812,1.00006126,0.57524853
-5.11755878,2.55692233,0.01458927,0.35243627,1.50272146,0.00000000,0.73519736,0.53304785,0.99302857,0.56111224
-5.11155578,2.55039969,0.01483454,0.33726160,1.51408983,0.00000000,0.74011963,0.54723443,0.98197219,0.54571517
-5.10555278,2.53665336,0.01500865,0.32184175,1.51987129,0.00000000,0.74194765,0.56042010,0.96678857,0.52919257
-5.09954977,2.51539424,0.01510682,0.30633842,1.51971695,0.00000000,0.74056421,0.57226315,0.94747142,0.51168885
-5.09354677,2.48646422,0.01512571,0.29089843,1.51340587,0.00000000,0.73592366,0.58244439,0.92411100,0.49335411
-5.08754377,2.44983417,0.01506351,0.27565118,1.50084423,0.00000000,0.72804922,0.59067328,0.89688992,0.47434053
-5.08154077,2.40559873,0.01491996,0.26070688,1.48206090,0.00000000,0.71702809,0.59669361,0.86607583,0.45479906
-5.07553777,2.35396863,0.01469635,0.24615554,1.45719974,0.00000000,0.70300484,0.60028854,0.83201133,0.43487625
-5.06953477,2.29526104,0.01439549,0.23206679,1.42650936,0.00000000,0.68617356,0.60128501,0.79510177,0.41471164
-5.06353177,2.22988860,0.01402157,0.21849053,1.39033094,0.00000000,0.66676909,0.59955733,0.75580151,0.39443556
-5.05752876,2.15834780,0.01358006,0.20545814,1.34908482,0.00000000,0.64505794,0.59502992,0.71459918,0.37416762
-5.05152576,2.08120706,0.01307754,0.19298447,1.30325644,0.00000000,0.62132926,0.58767897,0.67200287,0.35401580
-5.04552276,1.99909497,0.01252149,0.18107017,1.25338225,0.00000000,0.59588628,0.57753308,0.62852553,0.33407611
-5.03951976,1.91268898,0.01192011,0.16970441,1.20003600,0.00000000,0.56903848,0.56467275,0.58467139,0.31443290
-5.03351676,1.82270457,0.01128208,0.15886780,1.14381587,0.00000000,0.54109474,0.54922863,0.54092370,0.29515954
-5.02751376,1.72988516,0.01061636,0.14853532,1.08533270,0.00000000,0.51235760,0.53137867,0.49773424,0.27631962
-5.02151076,1.63499262,0.00993196,0.13867911,1.02519939,0.00000000,0.48311871,0.51134410,0.45551482,0.25796835
-5.01550775,1.53879840,0.00923778,0.12927106,0.96402169,0.00000000,0.45365545,0.48938447,0.41463088,0.24015408
-5.00950475,1.44207522,0.00854236,0.12028510,0.90239042,0.00000000,0.42422858,0.46579173,0.37539727,0.22291997
-5.00350175,1.34558934,0.00785379,0.11169903,0.84087494,0.00000000,0.39508091,0.44088376,0.33807610,0.20630550
-4.99749875,1.25009335,0.00717955,0.10349595,0.78001795,0.00000000,0.36643676,0.41499734,0.30287653,0.19034792
-4.99149575,1.15631956,0.00652640,0.09566522,0.72033155,0.00000000,0.33850216,0.38848109,0.26995638,0.17508349
-4.98549275,1.06497413,0.00590034,0.08820305,0.66229440,0.00000000,0.31146550,0.36168834,0.23942511,0.16054848
-4.97948974,0.97673194,0.00530655,0.08111266,0.60635000,0.00000000,0.28549861,0.33497049,0.21134813,0.14678001
-4.97348674,0.89223255,0.00474937,0.07440413,0.55290595,0.00000000,0.26075817,0.30867083,0.18575200,0.13381664
-4.96748374,0.81207722,0.00423234,0.06809406,0.50233422,0.00000000,0.23738724,0.28311928,0.16263024,0.12169883
-4.96148074,0.73682729,0.00375824,0.06220498,0.45497229,0.00000000,0.21551695,0.25862800,0.14194955,0.11046924
-4.95547774,0.66700383,0.00332913,0.05676480,0.41112511,0.00000000,0.19526829,0.23548805,0.12365613,0.10017298
-4.94947474,0.60308865,0.00294646,0.05180609,0.37106778,0.00000000,0.17675384,0.21396722,0.10768189,0.09085782
-4.94347174,0.54552662,0.00261112,0.04736550,0.33504877,0.00000000,0.16007959,0.19430882,0.09395034,0.08257435
-4.93746873,0.49472897,0.00232355,0.04348323,0.30329353,0.00000000,0.14534658,0.17673144,0.08238199,0.07537620
-4.93146573,0.45107728,0.00208383,0.04020255,0.27600835,0.00000000,0.13265248,0.16142954,0.07289913,0.06932019
-4.92546273,0.41492783,0.00189177,0.03756941,0.25338392,0.00000000,0.12209292,0.14857454,0.06542987,0.06446646
-4.91945973,0.38661567,0.00174696,0.03563208,0.23559867,0.00000000,0.11376256,0.13831628,0.05991130,0.06087855
-4.91345673,0.36645791,0.00164886,0.03444085,0.22282124,0.00000000,0.10775566,0.13078456,0.05629176,0.05862319
-4.90745373,0.35475558,0.00159682,0.03404759,0.21521196,0.00000000,0.10416618,0.12609039,0.05453218,0.05776999
-4.90145073,0.35179361,0.00159011,0.03450525,0.21292283,0.00000000,0.10308717,0.12432686,0.05460633,0.05839071
-4.89544772,0.35783818,0.00162794,0.03586720,0.21609598,0.00000000,0.10460944,0.12556929,0.05650018,0.06055815
-4.88944472,0.37313136,0.00170942,0.03818623,0.22486018,0.00000000,0.10881926,0.12987459,0.06021023,0.06434447
-4.88344172,0.39788252,0.00183352,0.04151337,0.23932541,0.00000000,0.11579525,0.13727962,0.06574088,0.06981909
-4.87743872,0.43225661,0.00199908,0.04589634,0.25957550,0.00000000,0.12560427,0.14779872,0.07310102,0.07704594
-4.87143572,0.47635953,0.00220464,0.05137765,0.28565889,0.00000000,0.13829641,0.16142027,0.08229985,0.08608016
-4.86543272,0.53022087,0.00244848,0.05799246,0.31757793,0.00000000,0.15389929,0.17810261,0.09334208,0.09696435
-4.85942971,0.59377487,0.00272846,0.06576612,0.35527703,0.00000000,0.17241169,0.19776943,0.10622282,0.10972441
-4.85342671,0.66684038,0.00304203,0.07471162,0.39863029,0.00000000,0.19379695,0.22030504,0.12092219,0.12436518
-4.84742371,0.74910106,0.00338610,0.08482691,0.44742926,0.00000000,0.21797636,0.24554982,0.13740004,0.14086601
-4.84142071,0.84008700,0.00375702,0.09609236,0.50137171,0.00000000,0.24482286,0.27329625,0.15559109,0.15917655
-4.83541771,0.93915920,0.00415061,0.10846846,0.56005206,0.00000000,0.27415570,0.30328594,0.17540058,0.17921307
-4.82941471,1.04549828,0.00456208,0.12189391,0.62295452,0.00000000,0.30573623,0.33520815,0.19670094,0.20085544
-4.82341171,1.15809885,0.00498613,0.13628435,0.68944960,0.00000000,0.33926539,0.36869998,0.21932965,0.22394524
-4.81740870,1.27577051,0.00541701,0.15153181,0.75879473,0.00000000,0.37438328,0.40334864,0.24308853,0.24828507
-4.81140570,1.39714669,0.00584860,0.16750511,0.83013966,0.00000000,0.41067106,0.43869610,0.26774472,0.27363942
-4.80540270,1.52070166,0.00627457,0.18405125,0.90253673,0.00000000,0.44765550,0.47424590,0.29303341,0.29973723
-4.79939970,1.64477613,0.00668854,0.20099787,0.97495646,0.00000000,0.48481622,0.50947244,0.31866243,0.32627616
-4.79339670,1.76761105,0.00708424,0.21815681,1.04630799,0.00000000,0.52159551,0.54383228,0.34431865,0.35292868
-4.78739370,1.88738889,0.00745578,0.23532877,1.11546408,0.00000000,0.55741082,0.57677738,0.36967605,0.37934975
-4.78139070,2.00228129,0.00779779,0.25230876,1.18129002,0.00000000,0.59166921,0.60776962,0.39440517,0.40518604
-4.77538769,2.11050128,0.00810569,0.26889246,1.24267515,0.00000000,0.62378367,0.63629624,0.41818374,0.43008624
-4.76938469,2.21035817,0.00837585,0.28488291,1.29856617,0.00000000,0.65319035,0.66188544,0.44070785,0.45371221
-4.76338169,2.30031268,0.00860581,0.30009755,1.34800050,0.00000000,0.67936632,0.68412161,0.46170346,0.47575036
-4.75737869,2.37902994,0.00879440,0.31437504,1.39013847,0.00000000,0.70184691,0.70265925,0.48093736,0.49592290
-4.75137569,2.44542773,0.00894186,0.32758163,1.42429269,0.00000000,0.72024184,0.71723525,0.49822737,0.51399824
-4.74537269,2.49871757,0.00904991,0.33961669,1.44995327,0.00000000,0.73424955,0.72767860,0.51345099,0.52980021
-4.73936968,2.53843665,0.00912173,0.35041710,1.46680762,0.00000000,0.74366881,0.73391722,0.52655210,0.54321534
-4.73336668,2.56446851,0.00916196,0.35996014,1.47475371,0.00000000,0.74840723,0.73598145,0.53754526,0.55419803
-4.72736368,2.57705154,0.00917656,0.36826475,1.47390621,0.00000000,0.74848607,0.73400401,0.54651735,0.56277307
-4.72136068,2.57677433,0.00917264,0.37539085,1.46459496,0.00000000,0.74404123,0.72821631,0.55362623,0.56903542
-4.71535768,2.56455800,0.00915830,0.38143695,1.44735590,0.00000000,0.73532014,0.71894133,0.55909649,0.57314705
-4.70935468,2.54162595,0.00914233,0.38653569,1.42291466,0.00000000,0.72267496,0.70658313,0.56321231,0.57533109
-4.70335168,2.50946229,0.00913396,0.39084790,1.39216363,0.00000000,0.70655204,0.69161368,0.56630768,0.57586322
-4.69734867,2.46976075,0.00914251,0.39455501,1.35613348,0.00000000,0.68747841,0.67455736,0.56875444,0.57506103
-4.69134567,2.42436625,0.00917709,0.39785051,1.31596034,0.00000000,0.66604573,0.65597377,0.57094851,0.57327139
-4.68534267,2.37521159,0.00924627,0.40093056,1.27285022,0.00000000,0.64289246,0.63643971,0.57329496,0.57085681
-4.67933967,2.32425221,0.00935778,0.40398439,1.22804195,0.00000000,0.61868499,0.61653089,0.57619265,0.56818109
-4.67333667,2.27340160,0.00951819,0.40718494,1.18277049,0.00000000,0.59409854,0.59680416,0.58001894,0.56559512
-4.66733367,2.22447018,0.00973266,0.41068009,1.13823173,0.00000000,0.56979860,0.57778092,0.58511534,0.56342340
-4.66133067,2.17910998,0.01000476,0.41458508,1.09555041,0.00000000,0.54642346,0.55993231,0.59177453,0.56195186
-4.65532766,2.13876728,0.01033627,0.41897644,1.05575190,0.00000000,0.52456857,0.54366662,0.60022944,0.56141758
-4.64932466,2.10464471,0.01072709,0.42388767,1.01973901,0.00000000,0.50477312,0.52931942,0.61064471,0.56200077
-4.64332166,2.07767404,0.01117519,0.42930700,0.98827412,0.00000000,0.48750909,0.51714648,0.62311091,0.56381933
