energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.24462231,1.98478764,0.00009189,0.19751118,0.61267916,1.15264490,0.00499739,0.44306429,0.47068362,0.15671383
-3.23861931,1.93531412,0.00010151,0.19297306,0.59349305,1.12244035,0.00495925,0.43074989,0.46298618,0.15288632
-3.23261631,1.87828192,0.00011259,0.18754179,0.57203276,1.08810316,0.00489316,0.41689306,0.45264993,0.14860982
-3.22661331,1.81429603,0.00012509,0.18129590,0.54856324,1.04993078,0.00479963,0.40168243,0.43984815,0.14392951
-3.22061031,1.74416670,0.00013894,0.17433487,0.52340680,1.00834124,0.00467984,0.38534753,0.42480621,0.13890573
-3.21460730,1.66887986,0.00015404,0.16677579,0.49693183,0.96385631,0.00453555,0.36815197,0.40779388,0.13361190
-3.20860430,1.58956179,0.00017027,0.15874949,0.46954024,0.91708131,0.00436908,0.35038528,0.38911643,0.12813206
-3.20260130,1.50743984,0.00018746,0.15039628,0.44165402,0.86868258,0.00418315,0.33235405,0.36910480,0.12255798
-3.19659830,1.42380102,0.00020541,0.14186156,0.41370184,0.81936390,0.00398086,0.31437255,0.34810524,0.11698609
-3.19059530,1.33995033,0.00022392,0.13329134,0.38610580,0.76984277,0.00376551,0.29675329,0.32646903,0.11151428
-3.18459230,1.25717051,0.00024272,0.12482800,0.35926925,0.72082765,0.00354055,0.27979789,0.30454246,0.10623875
-3.17858929,1.17668466,0.00026153,0.11660630,0.33356574,0.67299704,0.00330940,0.26378850,0.28265765,0.10125101
-3.17258629,1.09962323,0.00028006,0.10874989,0.30932973,0.62698108,0.00307543,0.24898013,0.26112437,0.09663518
-3.16658329,1.02699599,0.00029797,0.10136833,0.28684900,0.58334619,0.00284180,0.23559412,0.24022316,0.09246559
-3.16058029,0.95967005,0.00031496,0.09455475,0.26635916,0.54258317,0.00261141,0.22381284,0.22019991,0.08880481
-3.15457729,0.89835392,0.00033069,0.08838413,0.24804005,0.50509876,0.00238687,0.21377582,0.20126207,0.08570218
-3.14857429,0.84358789,0.00034486,0.08291229,0.23201420,0.47121076,0.00217039,0.20557731,0.18357625,0.08319276
-3.14257129,0.79574043,0.00035718,0.07817555,0.21834711,0.44114642,0.00196383,0.19926532,0.16726753,0.08129679
-3.13656828,0.75501025,0.00036738,0.07419092,0.20704920,0.41504388,0.00176861,0.19484200,0.15242000,0.08001962
-3.13056528,0.72143326,0.00037525,0.07095698,0.19807923,0.39295622,0.00158581,0.19226544,0.13907863,0.07935211
-3.12456228,0.69489401,0.00038060,0.06845517,0.19134901,0.37485764,0.00141609,0.19145258,0.12725215,0.07927135
-3.11855928,0.67514051,0.00038332,0.06665150,0.18672907,0.36065139,0.00125981,0.19228327,0.11691672,0.07974180
-3.11255628,0.66180191,0.00038334,0.06549864,0.18405499,0.35017893,0.00111702,0.19460512,0.10802026,0.08071671
-3.10655328,0.65440802,0.00038064,0.06493823,0.18313437,0.34322990,0.00098750,0.19823918,0.10048713,0.08213980
-3.10055028,0.65241008,0.00037529,0.06490330,0.18375393,0.33955247,0.00087085,0.20298602,0.09422299,0.08394706
-3.09454727,0.65520198,0.00036739,0.06532084,0.18568665,0.33886382,0.00076650,0.20863224,0.08911969,0.08606876
-3.08854427,0.66214132,0.00035710,0.06611432,0.18869882,0.34086034,0.00067375,0.21495704,0.08505992,0.08843150
-3.08254127,0.67256979,0.00034464,0.06720610,0.19255660,0.34522740,0.00059187,0.22173869,0.08192163,0.09096022
-3.07653827,0.68583219,0.00033025,0.06851976,0.19703217,0.35164844,0.00052006,0.22876076,0.07958199,0.09358031
-3.07053527,0.70129394,0.00031421,0.06998211,0.20190918,0.35981322,0.00045757,0.23581785,0.07792094,0.09621943
-3.06453227,0.71835641,0.00029685,0.07152507,0.20698731,0.36942511,0.00040363,0.24272067,0.07682406,0.09880938
-3.05852926,0.73646992,0.00027847,0.07308710,0.21208615,0.38020733,0.00035756,0.24930033,0.07618508,0.10128762
-3.05252626,0.75514417,0.00025941,0.07461440,0.21704790,0.39190796,0.00031872,0.25541170,0.07590761,0.10359863
-3.04652326,0.77395576,0.00023998,0.07606166,0.22173927,0.40430378,0.00028656,0.26093574,0.07590642,0.10569500
-3.04052026,0.79255293,0.00022049,0.07739257,0.22605222,0.41720278,0.00026060,0.26578076,0.07610821,0.10753814
-3.03451726,0.81065725,0.00020123,0.07857979,0.22990385,0.43044538,0.00024044,0.26988257,0.07645177,0.10909874
-3.02851426,0.82806260,0.00018246,0.07960473,0.23323532,0.44390436,0.00022575,0.27320361,0.07688779,0.11035683
-3.02251126,0.84463139,0.00016441,0.08045695,0.23600994,0.45748363,0.00021626,0.27573103,0.07737823,0.11130154
-3.01650825,0.86028843,0.00014729,0.08113327,0.23821060,0.47111577,0.00021176,0.27747402,0.07789537,0.11193053
-3.01050525,0.87501289,0.00013125,0.08163673,0.23983670,0.48475880,0.00021208,0.27846035,0.07842061,0.11224914
-3.00450225,0.88882866,0.00011643,0.08197533,0.24090064,0.49839207,0.00021709,0.27873246,0.07894311,0.11226932
-2.99849925,0.90179394,0.00010292,0.08216074,0.24142430,0.51201180,0.00022666,0.27834328,0.07945826,0.11200835
-2.99249625,0.91399039,0.00009079,0.08220698,0.24143538,0.52562644,0.00024068,0.27735194,0.07996617,0.11148748
-2.98649325,0.92551273,0.00008008,0.08212912,0.24096414,0.53925222,0.00025901,0.27581974,0.08047018,0.11073053
-2.98049025,0.93645925,0.00007079,0.08194220,0.24004047,0.55290917,0.00028151,0.27380647,0.08097546,0.10976251
-2.97448724,0.94692397,0.00006292,0.08166023,0.23869150,0.56661803,0.00030800,0.27136725,0.08148779,0.10860837
-2.96848424,0.95699072,0.00005646,0.08129548,0.23693989,0.58039820,0.00033826,0.26855021,0.08201250,0.10729190
-2.96248124,0.96672977,0.00005137,0.08085799,0.23480291,0.59426703,0.00037202,0.26539489,0.08255370,0.10583488
-2.95647824,0.97619695,0.00004762,0.08035539,0.23229217,0.60824056,0.00040898,0.26193156,0.08311372,0.10425644
-2.95047524,0.98543558,0.00004517,0.07979294,0.22941420,0.62233563,0.00044876,0.25818138,0.08369283,0.10257278
-2.94447224,0.99448083,0.00004400,0.07917388,0.22617153,0.63657348,0.00049096,0.25415740,0.08428926,0.10079710
-2.93846923,1.00336635,0.00004410,0.07849988,0.22256451,0.65098449,0.00053512,0.24986622,0.08489933,0.09893984
-2.93246623,1.01213263,0.00004548,0.07777182,0.21859337,0.66561381,0.00058075,0.24531021,0.08551798,0.09700912
-2.92646323,1.02083654,0.00004817,0.07699053,0.21426060,0.68052754,0.00062735,0.24049010,0.08613925,0.09501144
-2.92046023,1.02956120,0.00005225,0.07615763,0.20957339,0.69581891,0.00067440,0.23540776,0.08675705,0.09295243
-2.91445723,1.03842569,0.00005783,0.07527637,0.20454593,0.71161409,0.00072139,0.23006892,0.08736590,0.09083774
-2.90845423,1.04759351,0.00006509,0.07435235,0.19920146,0.72807702,0.00076785,0.22448571,0.08796172,0.08867393
-2.90245123,1.05727935,0.00007427,0.07339411,0.19357390,0.74541286,0.00081336,0.21867876,0.08854261,0.08646930
-2.89644822,1.06775338,0.00008568,0.07241354,0.18770899,0.76386950,0.00085756,0.21267886,0.08910950,0.08423463
-2.89044522,1.07934263,0.00009972,0.07142605,0.18166476,0.78373698,0.00090021,0.20652789,0.08966679,0.08198379
-2.88444222,1.09242917,0.00011691,0.07045055,0.17551143,0.80534442,0.00094117,0.20027918,0.09022278,0.07973413
-2.87843922,1.10744487,0.00013788,0.06950915,0.16933072,0.82905447,0.00098045,0.19399709,0.09078995,0.07750675
-2.87243622,1.12486290,0.00016337,0.06862661,0.16321448,0.85525529,0.00101821,0.18775595,0.09138519,0.07532653
-2.86643322,1.14518615,0.00019428,0.06782968,0.15726287,0.88435023,0.00105478,0.18163848,0.09202977,0.07322193
-2.86043022,1.16893311,0.00023168,0.06714618,0.15158213,0.91674561,0.00109069,0.17573363,0.09274921,0.07122475
-2.85442721,1.19662167,0.00027675,0.06660404,0.14628199,0.95283697,0.00112665,0.17013409,0.09357303,0.06936960
-2.84842421,1.22875164,0.00033088,0.06623027,0.14147291,0.99299436,0.00116355,0.16493365,0.09453436,0.06769336
-2.84242121,1.26578672,0.00039559,0.06604987,0.13726328,1.03754732,0.00120249,0.16022436,0.09566952,0.06623457
-2.83641821,1.30813666,0.00047255,0.06608489,0.13375652,1.08677009,0.00124473,0.15609380,0.09701738,0.06503273
-2.83041521,1.35614043,0.00056357,0.06635351,0.13104844,1.14086769,0.00129171,0.15262258,0.09861881,0.06412762
-2.82441221,1.41005102,0.00067058,0.06686932,0.12922468,1.19996353,0.00134499,0.14988201,0.10051595,0.06355870
-2.81840920,1.47002237,0.00079556,0.06764069,0.12835846,1.26408881,0.00140625,0.14793217,0.10275143,0.06336445
-2.81240620,1.53609902,0.00094053,0.06867047,0.12850849,1.33317439,0.00147724,0.14682039,0.10536756,0.06358184
-2.80640320,1.60820852,0.00110750,0.06995571,0.12971736,1.40704504,0.00155977,0.14658006,0.10840543,0.06424578
-2.80040020,1.68615684,0.00129838,0.07148776,0.13201003,1.48541656,0.00165560,0.14722997,0.11190384,0.06538865
-2.79439720,1.76962673,0.00151492,0.07325236,0.13539276,1.56789543,0.00176644,0.14877389,0.11589829,0.06703982
-2.78839420,1.85817874,0.00175865,0.07523007,0.13985225,1.65398114,0.00189388,0.15120058,0.12041975,0.06922516
-2.78239120,1.95125482,0.00203079,0.07739664,0.14535513,1.74307095,0.00203933,0.15448400,0.12549335,0.07196653
-2.77638819,2.04818403,0.00233216,0.07972367,0.15184773,1.83446666,0.00220396,0.15858386,0.13113704,0.07528118
-2.77038519,2.14819012,0.00266308,0.08217911,0.15925613,1.92738347,0.00238861,0.16344620,0.13736017,0.07918111
-2.76438219,2.25040060,0.00302336,0.08472798,0.16748657,2.02096026,0.00259380,0.16900423,0.14416199,0.08367231
-2.75837919,2.35385722,0.00341214,0.08733301,0.17642628,2.11427135,0.00281959,0.17517917,0.15153026,0.08875395
-2.75237619,2.45752748,0.00382791,0.08995521,0.18594460,2.20633943,0.00306560,0.18188130,0.15943990,0.09441746
-2.74637319,2.56031724,0.00426843,0.09255454,0.19589466,2.29614946,0.00333094,0.18901092,0.16785183,0.10064555
-2.74037019,2.66108440,0.00473072,0.09509041,0.20611545,2.38266357,0.00361416,0.19645958,0.17671204,0.10741130
-2.73436718,2.75865377,0.00521105,0.09752225,0.21643443,2.46483688,0.00391328,0.20411134,0.18595098,0.11467718
-2.72836418,2.85183312,0.00570500,0.09981001,0.22667066,2.54163411,0.00422575,0.21184413,0.19548341,0.12239429
-2.72236118,2.93943073,0.00620746,0.10191459,0.23663832,2.61204714,0.00454849,0.21953141,0.20520870,0.13050175
-2.71635818,3.02027431,0.00671274,0.10379840,0.24615076,2.67511329,0.00487791,0.22704387,0.21501169,0.13892634
-2.71035518,3.09323143,0.00721466,0.10542575,0.25502484,2.72993422,0.00520995,0.23425148,0.22476413,0.14758253
-2.70435218,3.15723121,0.00770668,0.10676344,0.26308550,2.77569522,0.00554020,0.24102561,0.23432677,0.15637285
-2.69834917,3.21128708,0.00818201,0.10778118,0.27017044,2.81168458,0.00586391,0.24724142,0.24355204,0.16518880
-2.69234617,3.25452004,0.00863383,0.10845220,0.27613470,2.83731241,0.00617616,0.25278039,0.25228721,0.17391226
-2.68634317,3.28618186,0.00905539,0.10875371,0.28085501,2.85212849,0.00647193,0.25753283,0.26037815,0.18241734
-2.68034017,3.30567735,0.00944022,0.10866748,0.28423368,2.85583826,0.00674625,0.26140056,0.26767341,0.19057287
-2.67433717,3.31258489,0.00978231,0.10818030,0.28620181,2.84831639,0.00699433,0.26429934,0.27402853,0.19824518
-2.66833417,3.30667403,0.01007623,0.10728447,0.28672183,2.82961693,0.00721167,0.26616123,0.27931049,0.20530147
-2.66233117,3.28791949,0.01031734,0.10597811,0.28578892,2.79997946,0.00739421,0.26693661,0.28340205,0.21161330
-2.65632816,3.25651023,0.01050186,0.10426549,0.28343158,2.75983053,0.00753843,0.26659581,0.28620592,0.21706032
-2.65032516,3.21285310,0.01062704,0.10215713,0.27971093,2.70977984,0.00764149,0.26513027,0.28764842,0.22153404
-2.64432216,3.15757032,0.01069121,0.09966981,0.27471900,2.65061088,0.00770129,0.26255313,0.28768263,0.22494141
-2.63831916,3.09149040,0.01069380,0.09682640,0.26857593,2.58326610,0.00771657,0.25889923,0.28629085,0.22720816
-2.63231616,3.01563252,0.01063544,0.09365553,0.26142616,2.50882652,0.00768693,0.25422443,0.28348618,0.22828166
-2.62631316,2.93118459,0.01051785,0.09019113,0.25343381,2.42848654,0.00761289,0.24860431,0.27931322,0.22813319
-2.62031016,2.83947545,0.01034386,0.08647173,0.24477740,2.34352458,0.00749587,0.24213229,0.27384788,0.22675953
-2.61430715,2.74194236,0.01011730,0.08253972,0.23564409,2.25527047,0.00733817,0.23491709,0.26719616,0.22418375
-2.60830415,2.64009457,0.00984291,0.07844047,0.22622376,2.16507087,0.00714290,0.22707984,0.25949210,0.22045512
-2.60230115,2.53547457,0.00952618,0.07422133,0.21670301,2.07425397,0.00691394,0.21875073,0.25089489,0.21564825
-2.59629815,2.42961847,0.00917323,0.06993068,0.20725955,1.98409488,0.00665582,0.21006542,0.24158522,0.20986128
-2.59029515,2.32401696,0.00879063,0.06561686,0.19805687,1.89578302,0.00637361,0.20116135,0.23176109,0.20321342
-2.58429215,2.22007849,0.00838522,0.06132719,0.18923977,1.81039288,0.00607282,0.19217408,0.22163316,0.19584174
-2.57828914,2.11909598,0.00796396,0.05710710,0.18093056,1.72885931,0.00575923,0.18323374,0.21141985,0.18789749
-2.57228614,2.02221848,0.00753373,0.05299922,0.17322631,1.65195809,0.00543879,0.17446178,0.20134228,0.17954202
-2.56628314,1.93042855,0.00710118,0.04904268,0.16619699,1.58029277,0.00511743,0.16596809,0.19161933,0.17094244
-2.56028014,1.84452626,0.00667257,0.04527255,0.15988484,1.51428787,0.00480100,0.15784864,0.18246281,0.16226725
-2.55427714,1.76512005,0.00625366,0.04171932,0.15430456,1.45418868,0.00449507,0.15018366,0.17407300,0.15368212
-2.54827414,1.69262454,0.00584956,0.03840865,0.14944470,1.40006740,0.00420485,0.14303632,0.16663455,0.14534586
-2.54227114,1.62726499,0.00546470,0.03536111,0.14526975,1.35183503,0.00393511,0.13645219,0.16031291,0.13740678
-2.53626813,1.56908783,0.00510272,0.03259225,0.14172309,1.30925831,0.00369001,0.13045914,0.15525124,0.12999955
-2.53026513,1.51797631,0.00476645,0.03011255,0.13873053,1.27198073,0.00347313,0.12506791,0.15156796,0.12324259
-2.52426213,1.47367037,0.00445790,0.02792767,0.13620426,1.23954641,0.00328734,0.12027314,0.14935475,0.11723605
-2.51825913,1.43578941,0.00417827,0.02603870,0.13404713,1.21142569,0.00313478,0.11605487,0.14867520,0.11206036
-2.51225613,1.40385675,0.00392800,0.02444244,0.13215690,1.18704121,0.00301686,0.11238035,0.14956395,0.10777545
-2.50625313,1.37732464,0.00370679,0.02313181,0.13043054,1.16579330,0.00293421,0.10920620,0.15202635,0.10442038
-2.50025013,1.35559859,0.00351371,0.02209622,0.12876812,1.14708365,0.00288674,0.10648062,0.15603854,0.10201361
-2.49424712,1.33806010,0.00334724,0.02132201,0.12707649,1.13033637,0.00287362,0.10414578,0.16154806,0.10055361
-2.48824412,1.32408699,0.00320541,0.02079286,0.12527227,1.11501576,0.00289332,0.10214011,0.16847482,0.10001988
-2.48224112,1.31307078,0.00308585,0.02049021,0.12328440,1.10064038,0.00294370,0.10040056,0.17671249,0.10037426
-2.47623812,1.30443089,0.00298593,0.02039370,0.12105594,1.08679328,0.00302203,0.09886468,0.18613034,0.10156245
-2.47023512,1.29762549,0.00290281,0.02048159,0.11854526,1.07312833,0.00312505,0.09747250,0.19657536,0.10351584
-2.46423212,1.29215932,0.00283362,0.02073119,0.11572653,1.05937303,0.00324910,0.09616816,0.20787495,0.10615328
-2.45822911,1.28758870,0.00277544,0.02111925,0.11258962,1.04532822,0.00339015,0.09490134,0.21983981,0.10938320
-2.45222611,1.28352446,0.00272549,0.02162243,0.10913934,1.03086534,0.00354396,0.09362838,0.23226741,0.11310562
-2.44622311,1.27963315,0.00268115,0.02221773,0.10539436,1.01592184,0.00370611,0.09231317,0.24494569,0.11721434
-2.44022011,1.27563745,0.00264005,0.02288291,0.10138556,1.00049552,0.00387214,0.09092780,0.25765717,0.12159916
-2.43421711,1.27131620,0.00260010,0.02359698,0.09715421,0.98463859,0.00403766,0.08945302,0.27018337,0.12614813
-2.42821411,1.26650470,0.00255957,0.02434066,0.09274997,0.96845193,0.00419845,0.08787849,0.28230939,0.13074991
-2.42221111,1.26109569,0.00251712,0.02509684,0.08822877,0.95208015,0.00435054,0.08620292,0.29382879,0.13529601
-2.41620810,1.25504126,0.00247182,0.02585104,0.08365083,0.93570786,0.00449031,0.08443398,0.30454829,0.13968316
-2.41020510,1.24835581,0.00242316,0.02659183,0.07907864,0.91955723,0.00461461,0.08258819,0.31429264,0.14381557
-2.40420210,1.24111981,0.00237108,0.02731128,0.07457533,0.90388694,0.00472077,0.08069065,0.32290900,0.14760707
-2.39819910,1.23348425,0.00231594,0.02800524,0.07020309,0.88899231,0.00480675,0.07877470,0.33027119,0.15098320
-2.39219610,1.22567502,0.00225853,0.02867363,0.06602198,0.87520618,0.00487107,0.07688144,0.33628319,0.15388301
-2.38619310,1.21799698,0.00220004,0.02932065,0.06208896,0.86290027,0.00491296,0.07505917,0.34088213,0.15626062
-2.38019010,1.21083651,0.00214202,0.02995479,0.05845720,0.85248609,0.00493228,0.07336271,0.34404030,0.15808648
-2.37418709,1.20466230,0.00208636,0.03058879,0.05517562,0.84441511,0.00492953,0.07185254,0.34576627,0.15934814
-2.36818409,1.20002319,0.00203526,0.03123940,0.05228857,0.83917722,0.00490584,0.07059386,0.34610495,0.16005061
-2.36218109,1.19754265,0.00199113,0.03192703,0.04983578,0.83729701,0.00486293,0.06965540,0.34513651,0.16021624
-2.35617809,1.19790925,0.00195658,0.03267519,0.04785219,0.83932736,0.00480299,0.06910810,0.34297411,0.15988394
-2.35017509,1.20186283,0.00193437,0.03350981,0.04636804,0.84583978,0.00472866,0.06902355,0.33976055,0.15910800
-2.34417209,1.21017604,0.00192727,0.03445839,0.04540871,0.85741148,0.00464289,0.06947231,0.33566382,0.15795619
-2.33816908,1.22363171,0.00193808,0.03554899,0.04499471,0.87460902,0.00454888,0.07052198,0.33087170,0.15650751
-2.33216608,1.24299610,0.00196951,0.03680918,0.04514135,0.89796888,0.00444992,0.07223520,0.32558553,0.15484937
-2.32616308,1.26898896,0.00202409,0.03826483,0.04585854,0.92797532,0.00434931,0.07466747,0.32001349,0.15307448
-2.32016008,1.30225134,0.00210416,0.03993892,0.04715024,0.96503636,0.00425026,0.07786499,0.31436343,0.15127746
-2.31415708,1.34331220,0.00221169,0.04185032,0.04901405,1.00945871,0.00415576,0.08186244,0.30883566,0.14955131
-2.30815408,1.39255551,0.00234832,0.04401265,0.05144053,1.06142281,0.00406849,0.08668088,0.30361603,0.14798391
-2.30215108,1.45018920,0.00251518,0.04643325,0.05441265,1.12095924,0.00399075,0.09232590,0.29886933,0.14665463
-2.29614807,1.51621758,0.00271289,0.04911228,0.05790524,1.18792775,0.00392440,0.09878586,0.29473370,0.14563134
-2.29014507,1.59041899,0.00294148,0.05204208,0.06188449,1.26200031,0.00387079,0.10603071,0.29131585,0.14496773
-2.28414207,1.67233003,0.00320032,0.05520673,0.06630770,1.34264939,0.00383076,0.11401109,0.28868768,0.14470130
-2.27813907,1.76123771,0.00348808,0.05858194,0.07112320,1.42914255,0.00380465,0.12265804,0.28688426,0.14485196
-2.27213607,1.85618056,0.00380274,0.06213520,0.07627053,1.52054417,0.00379229,0.13188332,0.28590329,0.14542137
-2.26613307,1.95595926,0.00414152,0.06582635,0.08168101,1.61572509,0.00379306,0.14158030,0.28570621,0.14639313
-2.26013007,2.05915712,0.00450094,0.06960835,0.08727861,1.71338008,0.00380597,0.15162560,0.28622068,0.14773363
-2.25412706,2.16417010,0.00487684,0.07342845,0.09298113,1.81205325,0.00382970,0.16188131,0.28734463,0.14939382
-2.24812406,2.26924567,0.00526441,0.07722953,0.09870179,1.91017081,0.00386274,0.17219785,0.28895143,0.15131158
-2.24212106,2.37252929,0.00565829,0.08095173,0.10435106,2.00608001,0.00390350,0.18241744,0.29089611,0.15341469
-2.23611806,2.47211705,0.00605269,0.08453423,0.10983879,2.09809331,0.00395035,0.19237786,0.29302226,0.15562440
-2.23011506,2.56611228,0.00644148,0.08791703,0.11507644,2.18453585,0.00400184,0.20191671,0.29516937,0.15785917
-2.22411206,2.65268407,0.00681836,0.09104281,0.11997948,2.26379452,0.00405672,0.21087569,0.29718023,0.16003875
-2.21810905,2.73012523,0.00717702,0.09385870,0.12446969,2.33436659,0.00411408,0.21910499,0.29890804,0.16208811
-2.21210605,2.79690728,0.00751131,0.09631785,0.12847744,2.39490588,0.00417345,0.22646745,0.30022293,0.16394135
-2.20610305,2.85173010,0.00781544,0.09838083,0.13194366,2.44426439,0.00423483,0.23284237,0.30101768,0.16554516
-2.20010005,2.89356407,0.00808411,0.10001670,0.13482161,2.48152773,0.00429877,0.23812893,0.30121220,0.16686188
-2.19409705,2.92168293,0.00831276,0.10120378,0.13707819,2.50604270,0.00436639,0.24224885,0.30075686,0.16787187
-2.18809405,2.93568600,0.00849766,0.10193003,0.13869480,2.51743590,0.00443939,0.24514836,0.29963438,0.16857521
-2.18209105,2.93550877,0.00863607,0.10219312,0.13966781,2.51562258,0.00452001,0.24679936,0.29786021,0.16899264
-2.17608804,2.92142151,0.00872637,0.10200008,0.14000836,2.50080545,0.00461099,0.24719968,0.29548157,0.16916553
-2.17008504,2.89401616,0.00876810,0.10136665,0.13974180,2.47346365,0.00471550,0.24637252,0.29257514,0.16915507
-2.16408204,2.85418220,0.00876198,0.10031638,0.13890657,2.43433246,0.00483707,0.24436500,0.28924354,0.16904066
-2.15807904,2.80307255,0.00870997,0.09887943,0.13755268,2.38437487,0.00497946,0.24124603,0.28561081,0.16891737
-2.15207604,2.74206141,0.00861514,0.09709129,0.13573983,2.32474635,0.00514653,0.23710352,0.28181712,0.16889279
-2.14607304,2.67269567,0.00848161,0.09499138,0.13353521,2.25675449,0.00534215,0.23204104,0.27801298,0.16908318
-2.14007004,2.59664221,0.00831444,0.09262160,0.13101124,2.18181541,0.00556999,0.22617424,0.27435308,0.16960917
-2.13406703,2.51563324,0.00811944,0.09002503,0.12824303,2.10140877,0.00583345,0.21962699,0.27099022,0.17059108
-2.12806403,2.43141200,0.00790296,0.08724464,0.12530603,2.01703323,0.00613548,0.21252756,0.26806932,0.17214405
-2.12206103,2.34568082,0.00767174,0.08432225,0.12227370,1.93016424,0.00647847,0.20500487,0.26572197,0.17437310
-2.11605803,2.26005343,0.00743262,0.08129764,0.11921536,1.84221548,0.00686411,0.19718509,0.26406152,0.17736846
-2.11005503,2.17601325,0.00719236,0.07820786,0.11619436,1.75450544,0.00729333,0.18918858,0.26317904,0.18120112
-2.10405203,2.09487877,0.00695742,0.07508689,0.11326651,1.66822993,0.00776622,0.18112730,0.26314008,0.18591894
-2.09804902,2.01777707,0.00673374,0.07196536,0.11047891,1.58444116,0.00828196,0.17310279,0.26398258,0.19154353
-2.09204602,1.94562589,0.00652662,0.06887056,0.10786921,1.50403371,0.00883884,0.16520471,0.26571574,0.19806781
-2.08604302,1.87912442,0.00634052,0.06582667,0.10546517,1.42773731,0.00943428,0.15750993,0.26832014,0.20545479
-2.08004002,1.81875269,0.00617902,0.06285500,0.10328472,1.35611613,0.01006486,0.15008221,0.27174882,0.21363720
-2.07403702,1.76477886,0.00604471,0.05997441,0.10133635,1.28957381,0.01072649,0.14297238,0.27592961,0.22251850
-2.06803402,1.71727380,0.00593923,0.05720178,0.09961988,1.22836372,0.01141449,0.13621893,0.28076837,0.23197492
-2.06203102,1.67613180,0.00586325,0.05455249,0.09812745,1.17260328,0.01212379,0.12984901,0.28615323,0.24185876
-2.05602801,1.64109617,0.00581655,0.05204082,0.09684490,1.12229140,0.01284913,0.12387971,0.29195953,0.25200277
-2.05002501,1.61178857,0.00579814,0.04968038,0.09575321,1.07732804,0.01358526,0.11831955,0.29805545,0.26222542
-2.04402201,1.58774048,0.00580635,0.04748443,0.09483009,1.03753469,0.01432723,0.11317009,0.30430806,0.27233703
-2.03801901,1.56842550,0.00583902,0.04546606,0.09405168,1.00267501,0.01507056,0.10842754,0.31058947,0.28214643
-2.03201601,1.55329102,0.00589362,0.04363834,0.09339419,0.97247448,0.01581152,0.10408443,0.31678298,0.29146787
-2.02601301,1.54178804,0.00596743,0.04201430,0.09283537,0.94663849,0.01654730,0.10013107,0.32278885,0.30012789
-2.02001001,1.53339786,0.00605769,0.04060686,0.09235596,0.92486816,0.01727619,0.09655693,0.32852939,0.30797199
-2.01400700,1.52765474,0.00616173,0.03942865,0.09194081,0.90687339,0.01799766,0.09335180,0.33395328,0.31487047
-2.00800400,1.52416361,0.00627713,0.03849170,0.09157974,0.89238288,0.01871247,0.09050674,0.33903860,0.32072354
-2.00200100,1.52261237,0.00640176,0.03780714,0.09126813,0.88115093,0.01942260,0.08801471,0.34379460,0.32546513
-1.99599800,1.52277840,0.00653387,0.03738481,0.09100710,0.87296110,0.02013121,0.08587104,0.34826201,0.32906539
-1.98999500,1.52452939,0.00667211,0.03723287,0.09080341,0.86762683,0.02084243,0.08407358,0.35251164,0.33153169
-1.98399200,1.52781859,0.00681556,0.03735738,0.09066892,0.86498942,0.02156120,0.08262257,0.35664160,0.33290809
-1.97798899,1.53267508,0.00696366,0.03776192,0.09061983,0.86491371,0.02229290,0.08152040,0.36077283,0.33327322
-1.97198599,1.53918992,0.00711617,0.03844719,0.09067555,0.86728207,0.02304311,0.08077101,0.36504347,0.33273680
-1.96598299,1.54749896,0.00727311,0.03941073,0.09085743,0.87198720,0.02381716,0.08037926,0.36960208,0.33143489
-1.95997999,1.55776356,0.00743465,0.04064663,0.09118726,0.87892448,0.02461979,0.08035010,0.37460009,0.32952413
-1.95397699,1.57015041,0.00760102,0.04214539,0.09168580,0.88798438,0.02545477,0.08068767,0.38018393,0.32717527
-1.94797399,1.58481160,0.00777241,0.04389376,0.09237119,0.89904562,0.02632455,0.08139442,0.38648716,0.32456633
-1.94197099,1.60186615,0.00794890,0.04587477,0.09325765,0.91196947,0.02722994,0.08247009,0.39362299,0.32187560
-1.93596798,1.62138411,0.00813032,0.04806778,0.09435415,0.92659576,0.02816990,0.08391095,0.40167776,0.31927508
-1.92996498,1.64337401,0.00831629,0.05044865,0.09566355,0.94274084,0.02914134,0.08570892,0.41070551,0.31692429
-1.92396198,1.66777437,0.00850607,0.05298997,0.09718187,0.96019762,0.03013906,0.08785097,0.42072415,0.31496505
-1.91795898,1.69444964,0.00869862,0.05566141,0.09889808,0.97873788,0.03115577,0.09031862,0.43171332,0.31351725
-1.91195598,1.72319089,0.00889255,0.05843009,0.10079414,0.99811653,0.03218217,0.09308758,0.44361408,0.31267571
-1.90595298,1.75372078,0.00908617,0.06126107,0.10284549,1.01807787,0.03320715,0.09612768,0.45633057,0.31250843
-1.89994997,1.78570284,0.00927751,0.06411782,0.10502190,1.03836328,0.03421807,0.09940291,0.46973336,0.31305594
-1.89394697,1.81875416,0.00946438,0.06696279,0.10728857,1.05872010,0.03520111,0.10287176,0.48366450,0.31433194
-1.88794397,1.85246099,0.00964446,0.06975801,0.10960757,1.07891114,0.03614162,0.10648775,0.49794383,0.31632497
-1.88194097,1.88639626,0.00981532,0.07246564,0.11193947,1.09872439,0.03702455,0.11020011,0.51237641,0.31900098
