energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-4.30115058,3.98356233,0.00436856,1.82062579,2.54602396,0.82597123,0.52603934,0.00000000
-4.29514757,3.87981743,0.00428687,1.77257197,2.47158573,0.80496717,0.51561646,0.00000000
-4.28914457,3.76890312,0.00418869,1.72058117,2.39215669,0.78307988,0.50529090,0.00000000
-4.28314157,3.65237220,0.00407603,1.66542332,2.30859287,0.76073027,0.49517923,0.00000000
-4.27713857,3.53193208,0.00395123,1.60792645,2.22184157,0.73835770,0.48543587,0.00000000
-4.27113557,3.40940197,0.00381691,1.54895784,2.13292385,0.71640804,0.47624680,0.00000000
-4.26513257,3.28666512,0.00367588,1.48940397,2.04291315,0.69532150,0.46782108,0.00000000
-4.25912956,3.16561798,0.00353104,1.43014995,1.95291088,0.67552059,0.46038079,0.00000000
-4.25312656,3.04811831,0.00338531,1.37205912,1.86401983,0.65739876,0.45414970,0.00000000
-4.24712356,2.93593437,0.00324149,1.31595363,1.77731665,0.64131001,0.44934146,0.00000000
-4.24112056,2.83069725,0.00310222,1.26259667,1.69382458,0.62755997,0.44614772,0.00000000
-4.23511756,2.73385832,0.00296988,1.21267698,1.61448768,0.61639873,0.44472707,0.00000000
-4.22911456,2.64665353,0.00284651,1.16679620,1.54014784,0.60801552,0.44519522,0.00000000
-4.22311156,2.57007610,0.00273376,1.12545935,1.47152562,0.60253565,0.44761707,0.00000000
-4.21710855,2.50485855,0.00263285,1.08906886,1.40920585,0.60001957,0.45200119,0.00000000
-4.21110555,2.45146493,0.00254457,1.05792220,1.35362878,0.60046414,0.45829694,0.00000000
-4.20510255,2.41009333,0.00246926,1.03221302,1.30508714,0.60380615,0.46639465,0.00000000
-4.19909955,2.38068852,0.00240682,1.01203571,1.26372929,0.60992761,0.47612886,0.00000000
-4.19309655,2.36296398,0.00235676,0.99739298,1.22956827,0.61866293,0.48728446,0.00000000
-4.18709355,2.35643226,0.00231826,0.98820601,1.20249623,0.62980742,0.49960574,0.00000000
-4.18109055,2.36044209,0.00229020,0.98432673,1.18230362,0.64312688,0.51280769,0.00000000
-4.17508754,2.37422047,0.00227128,0.98555140,1.16870180,0.65836783,0.52658924,0.00000000
-4.16908454,2.39691773,0.00226005,0.99163503,1.16134822,0.67526799,0.54064772,0.00000000
-4.16308154,2.42765339,0.00225505,1.00230583,1.15987244,0.69356651,0.55469381,0.00000000
-4.15707854,2.46556053,0.00225487,1.01727915,1.16390184,0.71301367,0.56846626,0.00000000
-4.15107554,2.50982684,0.00225819,1.03627012,1.17308545,0.73337948,0.58174555,0.00000000
-4.14507254,2.55973018,0.00226394,1.05900480,1.18711463,0.75446098,0.59436579,0.00000000
-4.13906953,2.61466716,0.00227127,1.08522909,1.20573950,0.77608800,0.60622420,0.00000000
-4.13306653,2.67417357,0.00227965,1.11471533,1.22878013,0.79812698,0.61728755,0.00000000
-4.12706353,2.73793575,0.00228885,1.14726643,1.25613205,0.82048302,0.62759517,0.00000000
-4.12106053,2.80579249,0.00229902,1.18271739,1.28776569,0.84309989,0.63725841,0.00000000
-4.11505753,2.87772786,0.00231059,1.22093450,1.32371982,0.86595832,0.64645621,0.00000000
-4.10905453,2.95385524,0.00232431,1.26181232,1.36408967,0.88907246,0.65542724,0.00000000
-4.10305153,3.03439384,0.00234117,1.30526883,1.40901019,0.91248499,0.66445870,0.00000000
-4.09704852,3.11963900,0.00236235,1.35123921,1.45863580,0.93626102,0.67387231,0.00000000
-4.09104552,3.20992801,0.00238911,1.39966865,1.51311774,0.96048114,0.68400830,0.00000000
-4.08504252,3.30560328,0.00242277,1.45050473,1.57258057,0.98523403,0.69520781,0.00000000
-4.07903952,3.40697499,0.00246457,1.50368986,1.63709926,1.01060897,0.70779497,0.00000000
-4.07303652,3.51428504,0.00251559,1.55915421,1.70667839,1.03668863,0.72205908,0.00000000
-4.06703352,3.62767433,0.00257665,1.61680961,1.78123485,1.06354237,0.73823807,0.00000000
-4.06103052,3.74715501,0.00264827,1.67654466,1.86058510,1.09122055,0.75650390,0.00000000
-4.05502751,3.87258904,0.00273058,1.73822151,1.94443803,1.11974982,0.77695060,0.00000000
-4.04902451,4.00367430,0.00282327,1.80167415,2.03239390,1.14912983,0.79958557,0.00000000
-4.04302151,4.13993878,0.00292554,1.86670871,2.12394962,1.17933127,0.82432455,0.00000000
-4.03701851,4.28074329,0.00303613,1.93310535,2.21851023,1.21029545,0.85099053,0.00000000
-4.03101551,4.42529250,0.00315331,2.00062194,2.31540610,1.24193523,0.87931667,0.00000000
-4.02501251,4.57265390,0.00327492,2.06899916,2.41391500,1.27413746,0.90895316,0.00000000
-4.01900950,4.72178382,0.00339842,2.13796693,2.51328798,1.30676660,0.93947769,0.00000000
-4.01300650,4.87155944,0.00352098,2.20725176,2.61277784,1.33966945,0.97040919,0.00000000
-4.00700350,5.02081527,0.00363954,2.27658470,2.71166861,1.37268077,1.00122420,0.00000000
-4.00100050,5.16838272,0.00375097,2.34570966,2.80930481,1.40562957,1.03137535,0.00000000
-3.99499750,5.31313103,0.00385212,2.41439153,2.90511884,1.43834572,1.06031097,0.00000000
-3.98899450,5.45400775,0.00393999,2.48242387,2.99865535,1.47066667,1.08749540,0.00000000
-3.98299150,5.59007721,0.00401179,2.54963574,3.08959145,1.50244402,1.11242885,0.00000000
-3.97698849,5.72055529,0.00406511,2.61589738,3.17775167,1.53354951,1.13466637,0.00000000
-3.97098549,5.84483896,0.00409795,2.68112437,3.26311727,1.56388025,1.15383494,0.00000000
-3.96498249,5.96252949,0.00410883,2.74527996,3.34582932,1.59336296,1.16964828,0.00000000
-3.95897949,6.07344804,0.00409686,2.80837552,3.42618560,1.62195681,1.18191870,0.00000000
-3.95297649,6.17764309,0.00406175,2.87046876,3.50463137,1.64965489,1.19056557,0.00000000
-3.94697349,6.27538913,0.00400383,2.93165976,3.58174453,1.67648398,1.19562019,0.00000000
-3.94097049,6.36717644,0.00392404,2.99208478,3.65821575,1.70250267,1.19722682,0.00000000
-3.93496748,6.45369232,0.00382390,3.05190800,3.73482430,1.72779777,1.19563988,0.00000000
-3.92896448,6.53579418,0.00370547,3.11131128,3.81241051,1.75247907,1.19121740,0.00000000
-3.92296148,6.61447528,0.00357123,3.17048233,3.89184595,1.77667264,1.18441093,0.00000000
-3.91695848,6.69082452,0.00342406,3.22960174,3.97400198,1.80051299,1.17575228,0.00000000
-3.91095548,6.76598133,0.00326710,3.28882916,4.05971807,1.82413415,1.16583757,0.00000000
-3.90495248,6.84108761,0.00310367,3.34828932,4.14977049,1.84766033,1.15530889,0.00000000
-3.89894947,6.91723811,0.00293712,3.40805850,4.24484235,1.87119641,1.14483451,0.00000000
-3.89294647,6.99543138,0.00277081,3.46815190,4.34549574,1.89481874,1.13508791,0.00000000
-3.88694347,7.07652285,0.00260795,3.52851267,4.45214671,1.91856666,1.12672647,0.00000000
-3.88094047,7.16118193,0.00245152,3.58900309,4.56504340,1.94243526,1.12037055,0.00000000
-3.87493747,7.24985468,0.00230422,3.64939837,4.68424813,1.96636966,1.11658330,0.00000000
-3.86893447,7.34273346,0.00216841,3.70938338,4.80962347,1.99026116,1.11585222,0.00000000
-3.86293147,7.43973464,0.00204601,3.76855280,4.94082274,2.01394556,1.11857261,0.00000000
-3.85692846,7.54048531,0.00193854,3.82641446,5.07728504,2.03720362,1.12503386,0.00000000
-3.85092546,7.64431938,0.00184704,3.88239616,5.21823496,2.05976391,1.13540856,0.00000000
-3.84492246,7.75028333,0.00177210,3.93585554,5.36268699,2.08130775,1.14974514,0.00000000
-3.83891946,7.85715142,0.00171387,3.98609286,5.50945462,2.10147634,1.16796408,0.00000000
-3.83291646,7.96344976,0.00167204,4.03236612,5.65716404,2.11987948,1.18985792,0.00000000
-3.82691346,8.06748867,0.00164592,4.07390807,5.80427241,2.13610589,1.21509507,0.00000000
-3.82091046,8.16740208,0.00163445,4.10994449,5.94909041,2.14973443,1.24322739,0.00000000
-3.81490745,8.26119291,0.00163625,4.13971309,6.08980893,2.16034604,1.27370130,0.00000000
-3.80890445,8.34678291,0.00164969,4.16248242,6.22452961,2.16753579,1.30587218,0.00000000
-3.80290145,8.42206552,0.00167290,4.17757021,6.35129864,2.17092464,1.33902161,0.00000000
-3.79689845,8.48496028,0.00170388,4.18436049,6.46814370,2.17017062,1.37237702,0.00000000
-3.79089545,8.53346717,0.00174054,4.18231916,6.57311305,2.16497884,1.40513314,0.00000000
-3.78489245,8.56571934,0.00178072,4.17100750,6.66431643,2.15511027,1.43647459,0.00000000
-3.77888944,8.58003309,0.00182233,4.15009343,6.73996670,2.14038890,1.46559904,0.00000000
-3.77288644,8.57495350,0.00186331,4.11936023,6.79842152,2.12070711,1.49174013,0.00000000
-3.76688344,8.54929481,0.00190178,4.07871267,6.83822399,2.09602933,1.51418954,0.00000000
-3.76088044,8.50217459,0.00193598,4.02818057,6.85814121,2.06639375,1.53231756,0.00000000
-3.75487744,8.43304087,0.00196439,3.96791978,6.85719976,2.03191225,1.54559147,0.00000000
-3.74887444,8.34169174,0.00198575,3.89821073,6.83471691,1.99276875,1.55359138,0.00000000
-3.74287144,8.22828715,0.00199902,3.81945472,6.79032674,1.94921584,1.55602289,0.00000000
-3.73686843,8.09335259,0.00200348,3.73216807,6.72399995,1.90157027,1.55272649,0.00000000
-3.73086543,7.93777502,0.00199870,3.63697447,6.63605688,1.85020717,1.54368327,0.00000000
-3.72486243,7.76279100,0.00198453,3.53459562,6.52717284,1.79555343,1.52901703,0.00000000
-3.71885943,7.56996766,0.00196108,3.42584041,6.39837543,1.73808039,1.50899278,0.00000000
-3.71285643,7.36117692,0.00192874,3.31159287,6.25103362,1.67829607,1.48401164,0.00000000
-3.70685343,7.13856374,0.00188813,3.19279912,6.08683861,1.61673707,1.45460260,0.00000000
-3.70085043,6.90450907,0.00184008,3.07045348,5.90777664,1.55396042,1.42141115,0.00000000
-3.69484742,6.66158827,0.00178558,2.94558383,5.71609437,1.49053543,1.38518536,0.00000000
-3.68884442,6.41252594,0.00172574,2.81923667,5.51425739,1.42703558,1.34675963,0.00000000
-3.68284142,6.16014790,0.00166179,2.69246174,5.30490291,1.36403069,1.30703653,0.00000000
-3.67683842,5.90733109,0.00159498,2.56629663,5.09078748,1.30207924,1.26696718,0.00000000
-3.67083542,5.65695230,0.00152659,2.44175142,4.87473117,1.24172091,1.22753040,0.00000000
-3.66483242,5.41183645,0.00145788,2.31979364,4.65955931,1.18346938,1.18971117,0.00000000
-3.65882941,5.17470512,0.00139006,2.20133362,4.44804326,1.12780533,1.15447866,0.00000000
-3.65282641,4.94812624,0.00132423,2.08721065,4.24284154,1.07516968,1.12276410,0.00000000
-3.64682341,4.73446556,0.00126142,1.97817998,4.04644281,1.02595706,1.09543904,0.00000000
-3.64082041,4.53584077,0.00120250,1.87490103,3.86111199,0.98050959,1.07329422,0.00000000
-3.63481741,4.35407928,0.00114823,1.77792706,3.68884089,0.93911100,1.05701942,0.00000000
-3.62881441,4.19068024,0.00109920,1.68769650,3.53130478,0.90198129,1.04718486,0.00000000
-3.62281141,4.04678215,0.00105584,1.60452630,3.38982580,0.86927196,1.04422444,0.00000000
-3.61680840,3.92313672,0.00101844,1.52860750,3.26534459,0.84106219,1.04842138,0.00000000
-3.61080540,3.82009019,0.00098712,1.46000331,3.15840092,0.81735592,1.05989672,0.00000000
-3.60480240,3.73757300,0.00096188,1.39864988,3.06912407,0.79808035,1.07860124,0.00000000
-3.59879940,3.67509860,0.00094254,1.34435991,2.99723355,0.78308580,1.10431107,0.00000000
-3.59279640,3.63177213,0.00092881,1.29682921,2.94205048,0.77214742,1.13662763,0.00000000
-3.58679340,3.60630939,0.00092030,1.25564625,2.90251956,0.76496860,1.17498209,0.00000000
-3.58079040,3.59706627,0.00091650,1.22030450,2.87724131,0.76118646,1.21864443,0.00000000
-3.57478739,3.60207829,0.00091681,1.19021745,2.86451402,0.76037928,1.26673731,0.00000000
-3.56878439,3.61910973,0.00092058,1.16473588,2.86238426,0.76207578,1.31825451,0.00000000
-3.56278139,3.64571116,0.00092712,1.14316711,2.86870463,0.76576624,1.37208360,0.00000000
-3.55677839,3.67928394,0.00093570,1.12479536,2.88119709,0.77091499,1.42703222,0.00000000
-3.55077539,3.71714971,0.00094558,1.10890297,2.89751983,0.77697406,1.48185747,0.00000000
-3.54477239,3.75662277,0.00095605,1.09479136,2.91533549,0.78339748,1.53529722,0.00000000
-3.53876938,3.79508277,0.00096641,1.08180125,2.93237845,0.78965573,1.58610261,0.00000000
-3.53276638,3.83004518,0.00097604,1.06933126,2.94651879,0.79524984,1.63307048,0.00000000
-3.52676338,3.85922708,0.00098435,1.05685417,2.95582067,0.79972453,1.67507460,0.00000000
-3.52076038,3.88060566,0.00099085,1.04393020,2.95859305,0.80267995,1.71109475,0.00000000
-3.51475738,3.89246748,0.00099512,1.03021680,2.95343095,0.80378151,1.74024246,0.00000000
-3.50875438,3.89344667,0.00099686,1.01547455,2.93924592,0.80276745,1.76178272,0.00000000
-3.50275138,3.88255079,0.00099583,0.99956899,2.91528474,0.79945382,1.77515077,0.00000000
-3.49674837,3.85917376,0.00099190,0.98246831,2.88113607,0.79373680,1.77996367,0.00000000
-3.49074537,3.82309575,0.00098505,0.96423720,2.83672504,0.78559233,1.77602631,0.00000000
-3.48474237,3.77447035,0.00097532,0.94502712,2.78229663,0.77507299,1.76333177,0.00000000
-3.47873937,3.71380039,0.00096284,0.92506356,2.71838889,0.76230266,1.74205648,0.00000000
-3.47273637,3.64190359,0.00094779,0.90463098,2.64579756,0.74746896,1.71255023,0.00000000
-3.46673337,3.55987009,0.00093042,0.88405621,2.56553412,0.73081410,1.67532197,0.00000000
-3.46073037,3.46901397,0.00091099,0.86369104,2.47877913,0.71262452,1.63102187,0.00000000
-3.45472736,3.37082098,0.00088982,0.84389498,2.38683321,0.69321974,1.58042049,0.00000000
-3.44872436,3.26689473,0.00086721,0.82501880,2.29106779,0.67294108,1.52438600,0.00000000
-3.44272136,3.15890342,0.00084349,0.80738960,2.19287741,0.65214043,1.46386004,0.00000000
-3.43671836,3.04852910,0.00081897,0.79129804,2.09363569,0.63116972,1.39983334,0.00000000
-3.43071536,2.93742092,0.00079397,0.77698805,1.99465600,0.61037127,1.33332144,0.00000000
-3.42471236,2.82715365,0.00076877,0.76464937,1.89715817,0.59006927,1.26534150,0.00000000
-3.41870935,2.71919228,0.00074366,0.75441286,1.80224185,0.57056258,1.19689046,0.00000000
-3.41270635,2.61486322,0.00071896,0.74634866,1.71086677,0.55211890,1.12892503,0.00000000
-3.40670335,2.51533211,0.00069494,0.74046694,1.62383987,0.53497032,1.06234393,0.00000000
-3.40070035,2.42158809,0.00067195,0.73672081,1.54180895,0.51931012,0.99797238,0.00000000
-3.39469735,2.33443417,0.00065035,0.73501116,1.46526217,0.50529084,0.93654923,0.00000000
-3.38869435,2.25448298,0.00063055,0.73519276,1.39453265,0.49302331,0.87871649,0.00000000
-3.38269135,2.18215729,0.00061308,0.73708134,1.32980721,0.48257662,0.82501155,0.00000000
-3.37668834,2.11769465,0.00059853,0.74046115,1.27113837,0.47397885,0.77586185,0.00000000
-3.37068534,2.06115536,0.00058764,0.74509250,1.21845860,0.46721838,0.73158213,0.00000000
-3.36468234,2.01243321,0.00058129,0.75071911,1.17159601,0.46224570,0.69237395,0.00000000
-3.35867934,1.97126857,0.00058051,0.75707504,1.13029080,0.45897578,0.65832766,0.00000000
-3.35267634,1.93726335,0.00058654,0.76389090,1.09421174,0.45729076,0.62942655,0.00000000
-3.34667334,1.90989760,0.00060080,0.77089948,1.06297232,0.45704304,0.60555307,0.00000000
-3.34067034,1.88854755,0.00062492,0.77784069,1.03614614,0.45805890,0.58649703,0.00000000
-3.33466733,1.87250490,0.00066076,0.78446598,1.01328138,0.46014248,0.57196566,0.00000000
-3.32866433,1.86099732,0.00071037,0.79054222,0.99391421,0.46308026,0.56159517,0.00000000
-3.32266133,1.85320988,0.00077599,0.79585535,0.97758101,0.46664599,0.55496370,0.00000000
-3.31665833,1.84830728,0.00086005,0.80021367,0.96382949,0.47060611,0.55160533,0.00000000
-3.31065533,1.84545656,0.00096509,0.80345112,0.95222852,0.47472555,0.55102483,0.00000000
-3.30465233,1.84384990,0.00109378,0.80543028,0.94237681,0.47877378,0.55271275,0.00000000
-3.29864932,1.84272699,0.00124877,0.80604535,0.93391031,0.48253109,0.55616049,0.00000000
-3.29264632,1.84139642,0.00143273,0.80522487,0.92650829,0.48579483,0.56087489,0.00000000
-3.28664332,1.83925544,0.00164818,0.80293412,0.91989799,0.48838546,0.56639200,0.00000000
-3.28064032,1.83580745,0.00189743,0.79917706,0.91385784,0.49015211,0.57228957,0.00000000
-3.27463732,1.83067658,0.00218249,0.79399764,0.90821904,0.49097758,0.57819788,0.00000000
-3.26863432,1.82361877,0.00250497,0.78748031,0.90286563,0.49078244,0.58380865,0.00000000
-3.26263132,1.81452889,0.00286595,0.77974958,0.89773287,0.48952803,0.58888179,0.00000000
-3.25662831,1.80344364,0.00326591,0.77096858,0.89280419,0.48721835,0.59324979,0.00000000
-3.25062531,1.79053997,0.00370462,0.76133652,0.88810659,0.48390055,0.59681966,0.00000000
-3.24462231,1.77612919,0.00418106,0.75108498,0.88370496,0.47966417,0.59957254,0.00000000
-3.23861931,1.76064684,0.00469338,0.74047326,0.87969541,0.47463890,0.60156094,0.00000000
-3.23261631,1.74463890,0.00523886,0.72978278,0.87619796,0.46899117,0.60290395,0.00000000
-3.22661331,1.72874459,0.00581389,0.71931070,0.87334897,0.46291950,0.60378050,0.00000000
-3.22061031,1.71367665,0.00641398,0.70936303,0.87129370,0.45664882,0.60442113,0.00000000
-3.21460730,1.70019964,0.00703385,0.70024738,0.87017917,0.45042403,0.60509842,0.00000000
-3.20860430,1.68910695,0.00766751,0.69226565,0.87014788,0.44450285,0.60611658,0.00000000
-3.20260130,1.68119731,0.00830833,0.68570679,0.87133233,0.43914837,0.60780041,0.00000000
-3.19659830,1.67725124,0.00894926,0.68083990,0.87385074,0.43462134,0.61048399,0.00000000
-3.19059530,1.67800822,0.00958292,0.67790781,0.87780380,0.43117255,0.61449937,0.00000000
-3.18459230,1.68414486,0.01020181,0.67712121,0.88327257,0.42903544,0.62016549,0.00000000
-3.17858929,1.69625456,0.01079851,0.67865356,0.89031734,0.42841918,0.62777757,0.00000000
-3.17258629,1.71482894,0.01136586,0.68263668,0.89897726,0.42950223,0.63759717,0.00000000
-3.16658329,1.74024133,0.01189712,0.68915724,0.90927052,0.43242680,0.64984305,0.00000000
-3.16058029,1.77273258,0.01238614,0.69825398,0.92119492,0.43729402,0.66468299,0.00000000
-3.15457729,1.81239944,0.01282749,0.70991587,0.93472853,0.44416024,0.68222680,0.00000000
-3.14857429,1.85918580,0.01321660,0.72408115,0.94983028,0.45303433,0.70252061,0.00000000
-3.14257129,1.91287708,0.01354979,0.74063732,0.96644048,0.46387618,0.72554264,0.00000000
-3.13656828,1.97309808,0.01382434,0.75942207,0.98448108,0.47659653,0.75120060,0.00000000
-3.13056528,2.03931472,0.01403846,0.78022533,1.00385599,0.49105796,0.77933097,0.00000000
-3.12456228,2.11083988,0.01419133,0.80279244,1.02445127,0.50707741,0.80970027,0.00000000
-3.11855928,2.18684370,0.01428298,0.82682842,1.04613569,0.52442992,0.84200844,0.00000000
-3.11255628,2.26636840,0.01431425,0.85200350,1.06876169,0.54285370,0.87589443,0.00000000
-3.10655328,2.34834768,0.01428671,0.87795977,1.09216706,0.56205647,0.91094404,0.00000000
-3.10055028,2.43163055,0.01420256,0.90431896,1.11617745,0.58172284,0.94669980,0.00000000
-3.09454727,2.51500893,0.01406450,0.93069119,1.14060991,0.60152258,0.98267292,0.00000000
-3.08854427,2.59724863,0.01387573,0.95668435,1.16527744,0.62111956,1.01835667,0.00000000
-3.08254127,2.67712251,0.01363979,0.98191413,1.18999444,0.64018104,1.05324116,0.00000000
-3.07653827,2.75344480,0.01336052,1.00601395,1.21458291,0.65838693,1.08682861,0.00000000
-3.07053527,2.82510518,0.01304208,1.02864480,1.23887906,0.67543878,1.11864878,0.00000000
-3.06453227,2.89110118,0.01268883,1.04950424,1.26273985,0.69106800,1.14827380,0.00000000
-3.05852926,2.95056750,0.01230539,1.06833438,1.28604920,0.70504311,1.17533168,0.00000000
-3.05252626,3.00280076,0.01189660,1.08492832,1.30872306,0.71717553,1.19951797,0.00000000
-3.04652326,3.04727859,0.01146758,1.09913488,1.33071324,0.72732388,1.22060496,0.00000000
-3.04052026,3.08367214,0.01102368,1.11086115,1.35200932,0.73539645,1.23844797,0.00000000
-3.03451726,3.11185135,0.01057057,1.12007307,1.37263854,0.74135184,1.25298843,0.00000000
-3.02851426,3.13188291,0.01011418,1.12679380,1.39266355,0.74519778,1.26425371,0.00000000
-3.02251126,3.14402120,0.00966074,1.13110010,1.41217789,0.74698830,1.27235377,0.00000000
-3.01650825,3.14869276,0.00921677,1.13311707,1.43129969,0.74681934,1.27747474,0.00000000
-3.01050525,3.14647549,0.00878901,1.13301152,1.45016377,0.74482335,1.27987016,0.00000000
-3.00450225,3.13807387,0.00838444,1.13098443,1.46891274,0.74116293,1.27985020,0.00000000
-2.99849925,3.12429171,0.00801013,1.12726302,1.48768773,0.73602413,1.27776962,0.00000000
-2.99249625,3.10600410,0.00767325,1.12209300,1.50661940,0.72960980,1.27401527,0.00000000
-2.98649325,3.08413010,0.00738090,1.11573120,1.52581985,0.72213318,1.26899371,0.00000000
-2.98049025,3.05960760,0.00714002,1.10843931,1.54537610,0.71381225,1.26311960,0.00000000
-2.97448724,3.03337138,0.00695726,1.10047871,1.56534553,0.70486494,1.25680553,0.00000000
-2.96848424,3.00633526,0.00683884,1.09210672,1.58575353,0.69550547,1.25045340,0.00000000
-2.96248124,2.97937855,0.00679042,1.08357415,1.60659364,0.68594172,1.24444785,0.00000000
-2.95647824,2.95333676,0.00681691,1.07512412,1.62782989,0.67637363,1.23915145,0.00000000
-2.95047524,2.92899621,0.00692231,1.06699182,1.64940112,0.66699258,1.23490173,0.00000000
-2.94447224,2.90709147,0.00710958,1.05940495,1.67122687,0.65798126,1.23200953,0.00000000
-2.93846923,2.88830481,0.00738047,1.05258424,1.69321410,0.64951399,1.23075838,0.00000000
-2.93246623,2.87326622,0.00773536,1.04674380,1.71526423,0.64175705,1.23140422,0.00000000
-2.92646323,2.86255295,0.00817315,1.04209078,1.73727957,0.63486872,1.23417513,0.00000000
-2.92046023,2.85668729,0.00869111,1.03882395,1.75916871,0.62899872,1.23927037,0.00000000
-2.91445723,2.85613169,0.00928483,1.03713096,1.78085011,0.62428692,1.24685849,0.00000000
-2.90845423,2.86128074,0.00994813,1.03718415,1.80225358,0.62086105,1.25707406,0.00000000
-2.90245123,2.87244955,0.01067309,1.03913485,1.82331927,0.61883357,1.27001306,0.00000000
-2.89644822,2.88985903,0.01145004,1.04310643,1.84399434,0.61829745,1.28572685,0.00000000
-2.89044522,2.91361832,0.01226765,1.04918621,1.86422728,0.61932142,1.30421511,0.00000000
-2.88444222,2.94370570,0.01311312,1.05741695,1.88396031,0.62194462,1.32541798,0.00000000
-2.87843922,2.97994906,0.01397232,1.06778812,1.90312052,0.62617115,1.34920814,0.00000000
-2.87243622,3.02200756,0.01483006,1.08022783,1.92161026,0.63196491,1.37538336,0.00000000
-2.86643322,3.06935611,0.01567045,1.09459592,1.93929771,0.63924508,1.40366024,0.00000000
-2.86043022,3.12127428,0.01647721,1.11067883,1.95600836,0.64788275,1.43367001,0.00000000
-2.85442721,3.17684126,0.01723407,1.12818687,1.97151816,0.65769895,1.46495678,0.00000000
-2.84842421,3.23493797,0.01792522,1.14675429,1.98554909,0.66846455,1.49697910,0.00000000
-2.84242121,3.29425738,0.01853573,1.16594250,1.99776782,0.67990209,1.52911500,0.00000000
-2.83641821,3.35332351,0.01905197,1.18524659,2.00778761,0.69168985,1.56067090,0.00000000
-2.83041521,3.41051906,0.01946202,1.20410520,2.01517394,0.70346797,1.59089427,0.00000000
-2.82441221,3.46412126,0.01975602,1.22191341,2.01945371,0.71484671,1.61899004,0.00000000
-2.81840920,3.51234503,0.01992649,1.23803848,2.02012779,0.72541642,1.64413999,0.00000000
-2.81240620,3.55339178,0.01996854,1.25183766,2.01668657,0.73475903,1.66552492,0.00000000
-2.80640320,3.58550243,0.01988004,1.26267764,2.00862777,0.74246053,1.68234841,0.00000000
-2.80040020,3.60701210,0.01966166,1.26995468,1.99547581,0.74812397,1.69386151,0.00000000
-2.79439720,3.61640459,0.01931684,1.27311466,1.97680185,0.75138245,1.69938708,0.00000000
-2.78839420,3.61236394,0.01885163,1.27167214,1.95224339,0.75191148,1.69834301,0.00000000
-2.78239120,3.59382101,0.01827454,1.26522770,1.92152271,0.74944018,1.69026299,0.00000000
-2.77638819,3.55999286,0.01759617,1.25348256,1.88446292,0.74376089,1.67481407,0.00000000
-2.77038519,3.51041304,0.01682891,1.23625005,1.84100103,0.73473661,1.65181010,0.00000000
-2.76438219,3.44495154,0.01598650,1.21346329,1.79119717,0.72230608,1.62122043,0.00000000
-2.75837919,3.36382327,0.01508362,1.18517871,1.73523951,0.70648621,1.58317340,0.00000000
-2.75237619,3.26758475,0.01413542,1.15157529,1.67344451,0.68737172,1.53795449,0.00000000
-2.74637319,3.15711912,0.01315709,1.11294962,1.60625249,0.66513214,1.48599909,0.00000000
-2.74037019,3.03361012,0.01216349,1.06970687,1.53421858,0.64000616,1.42788030,0.00000000
-2.73436718,2.89850617,0.01116870,1.02234819,1.45799951,0.61229381,1.36429221,0.00000000
-2.72836418,2.75347625,0.01018576,0.97145511,1.37833666,0.58234661,1.29602935,0.00000000
-2.72236118,2.60035944,0.00922638,0.91767164,1.29603633,0.55055632,1.22396337,0.00000000
-2.71635818,2.44111026,0.00830076,0.86168473,1.21194782,0.51734271,1.14901775,0.00000000
-2.71035518,2.27774225,0.00741747,0.80420415,1.12694059,0.48314089,1.07214168,0.00000000
-2.70435218,2.11227195,0.00658336,0.74594239,1.04188113,0.44838870,0.99428417,0.00000000
-2.69834917,1.94666553,0.00580359,0.68759551,0.95761074,0.41351471,0.91636938,0.00000000
-2.69234617,1.78278995,0.00508168,0.62982560,0.87492497,0.37892723,0.83927407,0.00000000
-2.68634317,1.62237033,0.00441962,0.57324539,0.79455552,0.34500468,0.76380787,0.00000000
-2.68034017,1.46695481,0.00381797,0.51840556,0.71715511,0.31208767,0.69069704,0.00000000
-2.67433717,1.31788768,0.00327610,0.46578499,0.64328588,0.28047289,0.62057209,0.00000000
-2.66833417,1.17629117,0.00279232,0.41578412,0.57341140,0.25040897,0.55395933,0.00000000
-2.66233117,1.04305599,0.00236408,0.36872141,0.50789248,0.22209428,0.49127659,0.00000000
-2.65632816,0.91884011,0.00198818,0.32483277,0.44698659,0.19567654,0.43283265,0.00000000
-2.65032516,0.80407506,0.00166094,0.28427365,0.39085056,0.17125414,0.37883026,0.00000000
-2.64432216,0.69897885,0.00137837,0.24712358,0.33954623,0.14887890,0.32937219,0.00000000
-2.63831916,0.60357425,0.00113632,0.21339249,0.29304858,0.12856004,0.28446979,0.00000000
-2.63231616,0.51771110,0.00093061,0.18302863,0.25125562,0.11026902,0.24405349,0.00000000
-2.62631316,0.44109146,0.00075715,0.15592737,0.21399970,0.09394505,0.20798455,0.00000000
-2.62031016,0.37329627,0.00061202,0.13194060,0.18105939,0.07950087,0.17606759,0.00000000
-2.61430715,0.31381225,0.00049151,0.11088621,0.15217169,0.06682866,0.14806330,0.00000000
-2.60830415,0.26205825,0.00039222,0.09255730,0.12704384,0.05580579,0.12370077,0.00000000
-2.60230115,0.21740990,0.00031104,0.07673082,0.10536451,0.04630019,0.10268924,0.00000000
