energy_ev,total_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.83791896,1.76976679,0.06948381,0.00096230,0.00739889,1.34302969,1.06091365,0.75686934
-5.83191596,1.88366200,0.07315086,0.00101777,0.00731899,1.43050673,1.12564114,0.80916720
-5.82591296,1.99644101,0.07714283,0.00107604,0.00732271,1.51620634,1.18875028,0.86065537
-5.81990995,2.10629576,0.08140884,0.00113642,0.00740011,1.59873579,1.24912048,0.91054229
-5.81390695,2.21147430,0.08590151,0.00119828,0.00754105,1.67675072,1.30567931,0.95805313
-5.80790395,2.31032524,0.09057794,0.00126110,0.00773540,1.74899078,1.35743160,1.00244980
-5.80190095,2.40134070,0.09540048,0.00132448,0.00797315,1.81431420,1.40348735,1.04305089
-5.79589795,2.48319607,0.10033722,0.00138816,0.00824457,1.87172980,1.44308703,1.07925042
-5.78989495,2.55478480,0.10536225,0.00145205,0.00854033,1.92042496,1.47562343,1.11053487
-5.78389195,2.61524674,0.11045570,0.00151621,0.00885152,1.95978840,1.50065871,1.13649748
-5.77788894,2.66398862,0.11560340,0.00158088,0.00916976,1.98942643,1.51793600,1.15684926
-5.77188594,2.70069573,0.12079640,0.00164645,0.00948726,2.00917198,1.52738488,1.17142610
-5.76588294,2.72533404,0.12603011,0.00171346,0.00979681,2.01908574,1.52912033,1.18019164
-5.75987994,2.73814257,0.13130333,0.00178257,0.01009188,2.01944934,1.52343513,1.18323567
-5.75387694,2.73961632,0.13661698,0.00185453,0.01036665,2.01075067,1.51078597,1.18076807
-5.74787394,2.73048016,0.14197271,0.00193012,0.01061599,1.99366189,1.49177377,1.17310860
-5.74187094,2.71165502,0.14737143,0.00201015,0.01083556,1.96901112,1.46711911,1.16067286
-5.73586793,2.68421763,0.15281171,0.00209537,0.01102180,1.93774885,1.43763372,1.14395511
-5.72986493,2.64935560,0.15828829,0.00218643,0.01117195,1.90091079,1.40418945,1.12350866
-5.72386193,2.60831992,0.16379062,0.00228382,0.01128409,1.85957848,1.36768589,1.09992482
-5.71785893,2.56237682,0.16930161,0.00238786,0.01135709,1.81483972,1.32901823,1.07381119
-5.71185593,2.51276127,0.17479659,0.00249861,0.01139065,1.76775023,1.28904667,1.04577041
-5.70585293,2.46063401,0.18024272,0.00261584,0.01138524,1.71929850,1.24856876,1.01638023
-5.69984992,2.40704423,0.18559864,0.00273907,0.01134208,1.67037510,1.20829574,0.98617577
-5.69384692,2.35289916,0.19081475,0.00286749,0.01126310,1.62174781,1.16883392,0.95563469
-5.68784392,2.29894215,0.19583386,0.00299999,0.01115084,1.57404352,1.13067163,0.92516592
-5.68184092,2.24573977,0.20059248,0.00313521,0.01100846,1.52773751,1.09417236,0.89510221
-5.67583792,2.19367850,0.20502253,0.00327155,0.01083961,1.48315031,1.05957389,0.86569683
-5.66983492,2.14297074,0.20905360,0.00340722,0.01064842,1.44045207,1.02699339,0.83712427
-5.66383192,2.09366963,0.21261554,0.00354035,0.01043943,1.39967392,0.99643788,0.80948478
-5.65782891,2.04569160,0.21564144,0.00366901,0.01021753,1.36072545,0.96781938,0.78281235
-5.65182591,1.99884534,0.21807072,0.00379135,0.00998797,1.32341726,0.94097359,0.75708547
-5.64582291,1.95286530,0.21985233,0.00390565,0.00975636,1.28748725,0.91568120,0.73224010
-5.63981991,1.90744799,0.22094773,0.00401043,0.00952860,1.25262909,0.89169049,0.70818390
-5.63381691,1.86228896,0.22133365,0.00410452,0.00931099,1.21852144,0.86874001,0.68481110
-5.62781391,1.81711849,0.22100445,0.00418713,0.00911021,1.18485640,0.84658018,0.66201703
-5.62181091,1.77173411,0.21997374,0.00425791,0.00893335,1.15136566,0.82499269,0.63971160
-5.61580790,1.72602821,0.21827548,0.00431700,0.00878796,1.11784327,0.80380690,0.61783112
-5.60980490,1.68000955,0.21596418,0.00436501,0.00868206,1.08416386,0.78291235,0.59634783
-5.60380190,1.63381753,0.21311433,0.00440305,0.00862417,1.05029573,0.76226714,0.57527679
-5.59779890,1.58772868,0.20981906,0.00443269,0.00862324,1.01630815,0.74190170,0.55467983
-5.59179590,1.54215534,0.20618798,0.00445589,0.00868865,0.98237300,0.72191821,0.53466660
-5.58579290,1.49763668,0.20234443,0.00447498,0.00883008,0.94876066,0.70248578,0.51539267
-5.57978989,1.45482283,0.19842219,0.00449250,0.00905741,0.91583078,0.68383197,0.49705502
-5.57378689,1.41445304,0.19456184,0.00451118,0.00938050,0.88401844,0.66623113,0.47988517
-5.56778389,1.37732915,0.19090699,0.00453378,0.00980897,0.85381673,0.64999057,0.46414047
-5.56178089,1.34428587,0.18760045,0.00456301,0.01035193,0.82575651,0.63543512,0.45009399
-5.55577789,1.31615915,0.18478063,0.00460141,0.01101765,0.80038454,0.62289113,0.43802364
-5.54977489,1.29375435,0.18257833,0.00465128,0.01181322,0.77824099,0.61267068,0.42820082
-5.54377189,1.27781543,0.18111384,0.00471455,0.01274416,0.75983717,0.60505670,0.42087946
-5.53776888,1.26899641,0.18049477,0.00479276,0.01381403,0.74563471,0.60028968,0.41628548
-5.53176588,1.26783620,0.18081429,0.00488700,0.01502404,0.73602649,0.59855654,0.41460733
-5.52576288,1.27473741,0.18214997,0.00499784,0.01637271,0.73132045,0.59998182,0.41598785
-5.51975988,1.28994974,0.18456315,0.00512537,0.01785550,0.73172628,0.60462170,0.42051753
-5.51375688,1.31355822,0.18809868,0.00526918,0.01946460,0.73734560,0.61246052,0.42822949
-5.50775388,1.34547627,0.19278492,0.00542839,0.02118868,0.74816571,0.62341012,0.43909604
-5.50175088,1.38544349,0.19863388,0.00560167,0.02301284,0.76405681,0.63731141,0.45302703
-5.49574787,1.43302789,0.20564146,0.00578733,0.02491859,0.78477276,0.65393825,0.46986976
-5.48974487,1.48763208,0.21378742,0.00598332,0.02688402,0.80995511,0.67300304,0.48941050
-5.48374187,1.54850318,0.22303531,0.00618732,0.02888399,0.83914014,0.69416382,0.51137735
-5.47773887,1.61474579,0.23333205,0.00639677,0.03089062,0.87176862,0.71703235,0.53544458
-5.47173587,1.68533772,0.24460730,0.00660897,0.03287373,0.90719805,0.74118307,0.56123806
-5.46573287,1.75914809,0.25677261,0.00682107,0.03480154,0.94471678,0.76616234,0.58834182
-5.45972986,1.83495741,0.26972053,0.00703018,0.03664139,0.98355994,0.79149790,0.61630554
-5.45372686,1.91147942,0.28332366,0.00723335,0.03836060,1.02292651,0.81670825,0.64465295
-5.44772386,1.98738430,0.29743406,0.00742763,0.03992733,1.06199735,0.84131176,0.67289079
-5.44172086,2.06132313,0.31188297,0.00761013,0.04131155,1.09995360,0.86483547,0.70051847
-5.43571786,2.13195323,0.32648122,0.00777798,0.04248593,1.13599517,0.88682338,0.72703803
-5.42971486,2.19796407,0.34102043,0.00792844,0.04342671,1.16935882,0.90684426,0.75196433
-5.42371186,2.25810342,0.35527517,0.00805886,0.04411450,1.19933537,0.92449883,0.77483522
-5.41770885,2.31120321,0.36900615,0.00816674,0.04453496,1.22528569,0.93942635,0.79522153
-5.41170585,2.35620460,0.38196451,0.00824980,0.04467936,1.24665496,0.95131053,0.81273651
-5.40570285,2.39218166,0.39389712,0.00830596,0.04454489,1.26298489,0.95988469,0.82704455
-5.39969985,2.41836299,0.40455279,0.00833343,0.04413490,1.27392350,0.96493606,0.83786896
-5.39369685,2.43415047,0.41368916,0.00833074,0.04345880,1.27923219,0.96630927,0.84499839
-5.38769385,2.43913459,0.42108002,0.00829678,0.04253192,1.27878982,0.96390877,0.84829176
-5.38169085,2.43310558,0.42652269,0.00823087,0.04137503,1.27259383,0.95770023,0.84768159
-5.37568784,2.41605977,0.42984521,0.00813279,0.04001373,1.26075806,0.94771078,0.84317536
-5.36968484,2.38820079,0.43091278,0.00800281,0.03847774,1.24350768,0.93402804,0.83485493
-5.36368184,2.34993517,0.42963332,0.00784170,0.03679999,1.22117110,0.91679788,0.82287401
-5.35767884,2.30186239,0.42596163,0.00765079,0.03501564,1.19416923,0.89622103,0.80745364
-5.35167584,2.24475944,0.41990205,0.00743190,0.03316103,1.16300244,0.87254835,0.78887580
-5.34567284,2.17956010,0.41150932,0.00718735,0.03127270,1.12823561,0.84607511,0.76747534
-5.33966983,2.10732971,0.40088767,0.00691991,0.02938628,1.09048167,0.81713414,0.74363053
-5.33366683,2.02923609,0.38818800,0.00663278,0.02753558,1.05038431,0.78608819,0.71775237
-5.32766383,1.94651743,0.37360346,0.00632943,0.02575171,1.00860026,0.75332168,0.69027318
-5.32166083,1.86044852,0.35736342,0.00601362,0.02406229,0.96578174,0.71923187,0.66163476
-5.31565783,1.77230624,0.33972630,0.00568921,0.02249087,0.92255958,0.68422007,0.63227651
-5.30965483,1.68333568,0.32097146,0.00536012,0.02105641,0.87952756,0.64868271,0.60262396
-5.30365183,1.59471803,0.30139058,0.00503021,0.01977305,0.83722845,0.61300293,0.57307801
-5.29764882,1.50754143,0.28127894,0.00470317,0.01864986,0.79614203,0.57754269,0.54400534
-5.29164582,1.42277587,0.26092699,0.00438244,0.01769095,0.75667550,0.54263574,0.51573026
-5.28564282,1.34125279,0.24061253,0.00407112,0.01689557,0.71915662,0.50858168,0.48852825
-5.27963982,1.26365036,0.22059381,0.00377190,0.01625845,0.68382950,0.47564125,0.46262132
-5.27363682,1.19048457,0.20110381,0.00348702,0.01577019,0.65085340,0.44403297,0.43817553
-5.26763382,1.12210656,0.18234596,0.00321825,0.01541779,0.62030422,0.41393130,0.41530048
-5.26163082,1.05870593,0.16449115,0.00296683,0.01518528,0.59217887,0.38546619,0.39405079
-5.25562781,1.00031983,0.14767635,0.00273354,0.01505436,0.56640200,0.35872423,0.37442962
-5.24962481,0.94684736,0.13200457,0.00251866,0.01500512,0.54283508,0.33375108,0.35639385
-5.24362181,0.89806824,0.11754609,0.00232207,0.01501671,0.52128723,0.31055521,0.33986072
-5.23761881,0.85366529,0.10434089,0.00214324,0.01506811,0.50152750,0.28911273,0.32471572
-5.23161581,0.81324928,0.09240192,0.00198137,0.01513878,0.48329812,0.26937308,0.31082132
-5.22561281,0.77638534,0.08171910,0.00183537,0.01520929,0.46632811,0.25126539,0.29802612
-5.21960980,0.74261972,0.07226380,0.00170401,0.01526190,0.45034687,0.23470516,0.28617416
-5.21360680,0.71150578,0.06399350,0.00158594,0.01528103,0.43509714,0.21960111,0.27511393
-5.20760380,0.68262833,0.05685644,0.00147982,0.01525369,0.42034696,0.20586181,0.26470677
-5.20160080,0.65562532,0.05079617,0.00138431,0.01516974,0.40590004,0.19340200,0.25483432
-5.19559780,0.63020613,0.04575566,0.00129818,0.01502212,0.39160445,0.18214813,0.24540478
-5.18959480,0.60616598,0.04168090,0.00122034,0.01480691,0.37735914,0.17204326,0.23635777
-5.18359180,0.58339598,0.03852401,0.00114990,0.01452328,0.36311822,0.16305074,0.22766764
-5.17758879,0.56188865,0.03624559,0.00108615,0.01417346,0.34889292,0.15515702,0.21934509
-5.17158579,0.54173878,0.03481636,0.00102862,0.01376240,0.33475115,0.14837301,0.21143719
-5.16558279,0.52313992,0.03421812,0.00097705,0.01329760,0.32081493,0.14273441,0.20402577
-5.15957979,0.50637659,0.03444397,0.00093141,0.01278867,0.30725568,0.13830072,0.19722429
-5.15357679,0.49181269,0.03549779,0.00089187,0.01224691,0.29428767,0.13515296,0.19117335
-5.14757379,0.47987661,0.03739315,0.00085877,0.01168495,0.28215994,0.13339046,0.18603499
-5.14157079,0.47104346,0.04015149,0.00083261,0.01111619,0.27114697,0.13312639,0.18198602
-5.13556778,0.46581519,0.04379991,0.00081398,0.01055436,0.26153838,0.13448258,0.17921060
-5.12956478,0.46469901,0.04836841,0.00080356,0.01001310,0.25362804,0.13758341,0.17789232
-5.12356178,0.46818502,0.05388676,0.00080204,0.00950546,0.24770291,0.14254924,0.17820597
-5.11755878,0.47672333,0.06038116,0.00081010,0.00904356,0.24403185,0.14948939,0.18030940
-5.11155578,0.49070171,0.06787073,0.00082834,0.00863819,0.24285478,0.15849493,0.18433548
-5.10555278,0.51042411,0.07636394,0.00085727,0.00829855,0.24437239,0.16963149,0.19038467
-5.09954977,0.53609080,0.08585516,0.00089723,0.00803195,0.24873674,0.18293242,0.19851822
-5.09354677,0.56778080,0.09632147,0.00094839,0.00784367,0.25604289,0.19839245,0.20875234
-5.08754377,0.60543715,0.10771985,0.00101069,0.00773679,0.26632190,0.21596210,0.22105355
-5.08154077,0.64885561,0.11998484,0.00108381,0.00771216,0.27953538,0.23554323,0.23533529
-5.07553777,0.69767740,0.13302697,0.00116718,0.00776836,0.29557178,0.25698581,0.25145622
-5.06953477,0.75138645,0.14673190,0.00125995,0.00790176,0.31424467,0.28008632,0.26922000
-5.06353177,0.80931144,0.16096043,0.00136097,0.00810663,0.33529315,0.30458775,0.28837699
-5.05752876,0.87063313,0.17554953,0.00146884,0.00837531,0.35838444,0.33018158,0.30862766
-5.05152576,0.93439686,0.19031434,0.00158188,0.00869840,0.38311890,0.35651163,0.32962792
-5.04552276,0.99953031,0.20505118,0.00169820,0.00906500,0.40903726,0.38317996,0.35099615
-5.03951976,1.06486620,0.21954147,0.00181570,0.00946307,0.43563018,0.40975454,0.37232180
-5.03351676,1.12916939,0.23355652,0.00193216,0.00987967,0.46234982,0.43577875,0.39317546
-5.02751376,1.19116775,0.24686312,0.00204524,0.01030138,0.48862325,0.46078234,0.41311998
-5.02151076,1.24958580,0.25922949,0.00215259,0.01071464,0.51386731,0.48429346,0.43172235
-5.01550775,1.30317999,0.27043176,0.00225191,0.01110613,0.53750436,0.50585152,0.44856592
-5.00950475,1.35077434,0.28026030,0.00234097,0.01146312,0.55897858,0.52502023,0.46326249
-5.00350175,1.39129519,0.28852609,0.00241774,0.01177387,0.57777203,0.54140041,0.47546382
-4.99749875,1.42380345,0.29506642,0.00248041,0.01202791,0.59341995,0.55464208,0.48487211
-4.99149575,1.44752325,0.29975010,0.00252747,0.01221634,0.60552469,0.56445514,0.49124896
-4.98549275,1.46186550,0.30248158,0.00255773,0.01233206,0.61376753,0.57061846,0.49442248
-4.97948974,1.46644562,0.30320403,0.00257040,0.01236996,0.61791817,0.57298663,0.49429224
-4.97348674,1.46109434,0.30190123,0.00256508,0.01232700,0.61784106,0.57149444,0.49083177
-4.96748374,1.44586137,0.29859798,0.00254176,0.01220227,0.61349874,0.56615854,0.48408862
-4.96148074,1.42101158,0.29335931,0.00250085,0.01199697,0.60495162,0.55707641,0.47418189
-4.95547774,1.38701405,0.28628827,0.00244316,0.01171428,0.59235456,0.54442270,0.46129741
-4.94947474,1.34452439,0.27752257,0.00236983,0.01135922,0.57595020,0.52844299,0.44568081
-4.94347174,1.29436123,0.26723014,0.00228233,0.01093844,0.55605950,0.50944532,0.42762869
-4.93746873,1.23747806,0.25560385,0.00218237,0.01045993,0.53306980,0.48778998,0.40747852
-4.93146573,1.17493147,0.24285563,0.00207189,0.00993276,0.50742116,0.46387780,0.38559744
-4.92546273,1.10784751,0.22921020,0.00195293,0.00936678,0.47959143,0.43813772,0.36237077
-4.91945973,1.03738731,0.21489867,0.00182764,0.00877224,0.45008073,0.41101395,0.33819038
-4.91345673,0.96471361,0.20015239,0.00169814,0.00815955,0.41939615,0.38295336,0.31344368
-4.90745373,0.89095931,0.18519712,0.00156651,0.00753896,0.38803707,0.35439357,0.28850337
-4.90145073,0.81719928,0.17024777,0.00143474,0.00692032,0.35648185,0.32575212,0.26371857
-4.89544772,0.74442624,0.15550389,0.00130463,0.00631283,0.32517611,0.29741717,0.23940733
-4.88944472,0.67353141,0.14114611,0.00117783,0.00572489,0.29452327,0.26973981,0.21585090
-4.88344172,0.60529021,0.12733338,0.00105572,0.00516398,0.26487716,0.24302832,0.19328966
-4.87743872,0.54035319,0.11420121,0.00093949,0.00463655,0.23653714,0.21754438,0.17192093
-4.87143572,0.47924197,0.10186086,0.00083007,0.00414797,0.20974551,0.19350105,0.15189826
-4.86543272,0.42234987,0.09039929,0.00072813,0.00370259,0.18468711,0.17106263,0.13333242
-4.85942971,0.36994660,0.07987993,0.00063413,0.00330371,0.16149089,0.15034606,0.11629351
-4.85342671,0.32218645,0.07034404,0.00054831,0.00295368,0.14023318,0.13142362,0.10081425
-4.84742371,0.27911904,0.06181252,0.00047070,0.00265397,0.12094231,0.11432676,0.08689397
-4.84142071,0.24070205,0.05428810,0.00040118,0.00240525,0.10360420,0.09905063,0.07450320
-4.83541771,0.20681503,0.04775772,0.00033947,0.00220751,0.08816858,0.08555909,0.06358846
-4.82941471,0.17727353,0.04219489,0.00028520,0.00206010,0.07455553,0.07379002,0.05407713
-4.82341171,0.15184305,0.03756213,0.00023789,0.00196188,0.06266203,0.06366046,0.04588214
-4.81740870,0.13025225,0.03381309,0.00019700,0.00191124,0.05236817,0.05507160,0.03890638
-4.81140570,0.11220486,0.03089460,0.00016197,0.00190617,0.04354298,0.04791333,0.03304658
-4.80540270,0.09739030,0.02874836,0.00013221,0.00194429,0.03604963,0.04206833,0.02819673
-4.79939970,0.08549254,0.02731238,0.00010715,0.00202289,0.02974983,0.03741546,0.02425095
-4.79339670,0.07619742,0.02652209,0.00008622,0.00213893,0.02450759,0.03383272,0.02110577
-4.78739370,0.06919826,0.02631129,0.00006887,0.00228907,0.02019211,0.03119944,0.01866179
-4.78139070,0.06420007,0.02661273,0.00005463,0.00246961,0.01668003,0.02939800,0.01682501
-4.77538769,0.06092238,0.02735865,0.00004301,0.00267655,0.01385692,0.02831511,0.01550753
-4.76938469,0.05910098,0.02848115,0.00003363,0.00290556,0.01161824,0.02784255,0.01462804
-4.76338169,0.05848887,0.02991242,0.00002610,0.00315199,0.00986975,0.02787775,0.01411189
-4.75737869,0.05885651,0.03158513,0.00002012,0.00341093,0.00852754,0.02832400,0.01389106
-4.75137569,0.05999165,0.03343269,0.00001539,0.00367720,0.00751775,0.02909062,0.01390391
-4.74537269,0.06169896,0.03538971,0.00001169,0.00394545,0.00677601,0.03009297,0.01409488
-4.73936968,0.06379962,0.03739247,0.00000882,0.00421023,0.00624681,0.03125251,0.01441412
-4.73336668,0.06613090,0.03937953,0.00000661,0.00446604,0.00588269,0.03249685,0.01481716
-4.72736368,0.06854585,0.04129247,0.00000493,0.00470752,0.00564348,0.03375988,0.01526460
-4.72136068,0.07091321,0.04307667,0.00000365,0.00492947,0.00549550,0.03498191,0.01572188
-4.71535768,0.07311741,0.04468212,0.00000270,0.00512708,0.00541085,0.03610993,0.01615899
-4.70935468,0.07505871,0.04606436,0.00000199,0.00529595,0.00536667,0.03709787,0.01655039
-4.70335168,0.07665344,0.04718524,0.00000149,0.00543229,0.00534460,0.03790687,0.01687483
-4.69734867,0.07783421,0.04801367,0.00000114,0.00553298,0.00533019,0.03850556,0.01711530
-4.69134567,0.07855012,0.04852631,0.00000092,0.00559569,0.00531249,0.03887025,0.01725889
-4.68534267,0.07876677,0.04870797,0.00000080,0.00561891,0.00528362,0.03898508,0.01729673
-4.67933967,0.07846613,0.04855191,0.00000079,0.00560203,0.00523854,0.03884206,0.01722387
-4.67333667,0.07764624,0.04805989,0.00000087,0.00554535,0.00517471,0.03844095,0.01703912
-4.66733367,0.07632059,0.04724201,0.00000105,0.00545001,0.00509198,0.03778902,0.01674488
-4.66133067,0.07451732,0.04611633,0.00000137,0.00531801,0.00499242,0.03690075,0.01634690
-4.65532766,0.07227818,0.04470827,0.00000183,0.00515212,0.00488031,0.03579732,0.01585402
-4.64932466,0.06965733,0.04304991,0.00000250,0.00495574,0.00476207,0.03450610,0.01527788
-4.64332166,0.06672006,0.04117908,0.00000341,0.00473284,0.00464637,0.03306001,0.01463264
-4.63731866,0.06354144,0.03913848,0.00000467,0.00448779,0.00454425,0.03149693,0.01393462
-4.63131566,0.06020509,0.03697464,0.00000635,0.00422525,0.00446930,0.02985911,0.01320205
-4.62531266,0.05680199,0.03473709,0.00000859,0.00395000,0.00443797,0.02819262,0.01245480
-4.61930965,0.05342964,0.03247746,0.00001155,0.00366683,0.00446993,0.02654700,0.01171416
-4.61330665,0.05019136,0.03024881,0.00001542,0.00338039,0.00458848,0.02497493,0.01100272
-4.60730365,0.04719604,0.02810509,0.00002046,0.00309513,0.00482109,0.02353216,0.01034427
-4.60130065,0.04455814,0.02610077,0.00002694,0.00281512,0.00519995,0.02227757,0.00976383
-4.59529765,0.04239813,0.02429073,0.00003524,0.00254407,0.00576258,0.02127338,0.00928774
-4.58929465,0.04084315,0.02273031,0.00004577,0.00228520,0.00655248,0.02058555,0.00894379
-4.58329165,0.04002799,0.02147549,0.00005904,0.00204129,0.00761968,0.02028425,0.00876142
-4.57728864,0.04009610,0.02058330,0.00007562,0.00181458,0.00902130,0.02044439,0.00877201
-4.57128564,0.04120074,0.02011224,0.00009620,0.00160686,0.01082193,0.02114615,0.00900906
-4.56528264,0.04350588,0.02012278,0.00012152,0.00141946,0.01309388,0.02247535,0.00950843
-4.55927964,0.04718680,0.02067777,0.00015245,0.00125330,0.01591708,0.02452371,0.01030851
-4.55327664,0.05243024,0.02184276,0.00018993,0.00110890,0.01937874,0.02738874,0.01145019
-4.54727364,0.05943380,0.02368617,0.00023501,0.00098651,0.02357259,0.03117329,0.01297681
-4.54127064,0.06840453,0.02627908,0.00028881,0.00088607,0.02859764,0.03598459,0.01493385
-4.53526763,0.07955645,0.02969489,0.00035251,0.00080735,0.03455639,0.04193277,0.01736841
-4.52926463,0.09310709,0.03400837,0.00042735,0.00074992,0.04155263,0.04912868,0.02032844
-4.52326163,0.10927265,0.03929452,0.00051457,0.00071325,0.04968845,0.05768123,0.02386179
-4.51725863,0.12826217,0.04562689,0.00061545,0.00069670,0.05906091,0.06769388,0.02801487
-4.51125563,0.15027046,0.05307553,0.00073119,0.00069957,0.06975811,0.07926074,0.03283119
-4.50525263,0.17547010,0.06170455,0.00086293,0.00072109,0.08185479,0.09246198,0.03834965
-4.49924962,0.20400267,0.07156944,0.00101169,0.00076044,0.09540772,0.10735902,0.04460259
-4.49324662,0.23596953,0.08271409,0.00117833,0.00081673,0.11045096,0.12398940,0.05161387
-4.48724362,0.27142251,0.09516781,0.00136350,0.00088900,0.12699108,0.14236171,0.05939679
-4.48124062,0.31035494,0.10894228,0.00156758,0.00097621,0.14500277,0.16245079,0.06795219
-4.47523762,0.35269346,0.12402876,0.00179068,0.00107720,0.16442494,0.18419341,0.07726664
-4.46923462,0.39829119,0.14039558,0.00203258,0.00119069,0.18515762,0.20748480,0.08731092
-4.46323162,0.44692252,0.15798618,0.00229266,0.00131526,0.20705987,0.23217624,0.09803889
-4.45722861,0.49828026,0.17671765,0.00256997,0.00144933,0.22994898,0.25807397,0.10938682
-4.45122561,0.55197521,0.19648014,0.00286312,0.00159119,0.25360109,0.28493966,0.12127321
-4.44522261,0.60753867,0.21713699,0.00317034,0.00173895,0.27775344,0.31249253,0.13359931
-4.43921961,0.66442783,0.23852583,0.00348947,0.00189060,0.30210820,0.34041326,0.14625017
-4.43321661,0.72203428,0.26046052,0.00381800,0.00204402,0.32633797,0.36834967,0.15909640
-4.42721361,0.77969526,0.28273396,0.00415306,0.00219701,0.35009286,0.39592404,0.17199656
-4.42121061,0.83670759,0.30512178,0.00449152,0.00234731,0.37300882,0.42274193,0.18480000
-4.41520760,0.89234364,0.32738663,0.00483000,0.00249272,0.39471719,0.44840219,0.19735032
-4.40920460,0.94586905,0.34928311,0.00516496,0.00263107,0.41485487,0.47250787,0.20948904
-4.40320160,0.99656128,0.37056305,0.00549276,0.00276035,0.43307494,0.49467750,0.22105962
-4.39719860,1.04372849,0.39098103,0.00580971,0.00287874,0.44905716,0.51455647,0.23191147
-4.39119560,1.08672795,0.41029992,0.00611218,0.00298470,0.46251794,0.53182782,0.24190395
-4.38519260,1.12498326,0.42829627,0.00639662,0.00307700,0.47321935,0.54622222,0.25091011
-4.37918959,1.15799983,0.44476542,0.00665968,0.00315480,0.48097678,0.55752652,0.25882015
-4.37318659,1.18537784,0.45952615,0.00689825,0.00321770,0.48566485,0.56559068,0.26554433
-4.36718359,1.20682263,0.47242469,0.00710947,0.00326578,0.48722139,0.57033260,0.27101540
-4.36118059,1.22215177,0.48333826,0.00729089,0.00329965,0.48564930,0.57174095,0.27519038
-4.35517759,1.23129909,0.49217771,0.00744038,0.00332042,0.48101617,0.56987557,0.27805167
-4.34917459,1.23431540,0.49888958,0.00755628,0.00332979,0.47345177,0.56486581,0.27960757
-4.34317159,1.23136609,0.50345737,0.00763736,0.00332999,0.46314361,0.55690667,0.27989209
-4.33716858,1.22272598,0.50590209,0.00768285,0.00332377,0.45033065,0.54625306,0.27896415
-4.33116558,1.20877160,0.50628216,0.00769249,0.00331443,0.43529568,0.53321253,0.27690630
-4.32516258,1.18997137,0.50469251,0.00766650,0.00330571,0.41835651,0.51813658,0.27382289
-4.31915958,1.16687403,0.50126315,0.00760558,0.00330180,0.39985667,0.50141122,0.26983780
-4.31315658,1.14009584,0.49615697,0.00751094,0.00330727,0.38015569,0.48344684,0.26509186
-4.30715358,1.11030681,0.48956695,0.00738426,0.00332696,0.35961965,0.46466796,0.25973988
