energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-3.49074537,6.98690245,1.15414301,0.46353376,0.02274333,2.49413827,0.03221723,2.59480267,5.94818698,1.27186375
-3.48474237,7.11916514,1.16047097,0.46488753,0.02315474,2.58359115,0.03214314,2.59311730,6.16778517,1.31150543
-3.47873937,7.24132046,1.16685893,0.46567589,0.02350822,2.66995857,0.03195218,2.58775143,6.37872606,1.34929047
-3.47273637,7.35070898,1.17284559,0.46580358,0.02379566,2.75170481,0.03164767,2.57834968,6.57737306,1.38450763
-3.46673337,7.44481891,1.17797770,0.46518744,0.02401001,2.82730316,0.03123541,2.56465135,6.76012243,1.41646261
-3.46073037,7.52134286,1.18182000,0.46375663,0.02414542,2.89527599,0.03072353,2.54649098,6.92349556,1.44449615
-3.45472736,7.57823057,1.18396459,0.46145262,0.02419738,2.95423468,0.03012225,2.52379609,7.06423129,1.46800148
-3.44872436,7.61373678,1.18403975,0.45822911,0.02416280,3.00291802,0.02944361,2.49658273,7.17937529,1.48644068
-3.44272136,7.62646270,1.18171803,0.45405191,0.02404011,3.04022790,0.02870110,2.46494924,7.26636336,1.49935951
-3.43671836,7.61539031,1.17672334,0.44889891,0.02382924,3.06526085,0.02790932,2.42906872,7.32309582,1.50640008
-3.43071536,7.57990815,1.16883701,0.44275998,0.02353164,3.07733443,0.02708353,2.38918066,7.34800010,1.50731108
-3.42471236,7.51982781,1.15790260,0.43563711,0.02315018,3.07600736,0.02623924,2.34558198,7.34007914,1.50195512
-3.41870935,7.43539009,1.14382921,0.42754436,0.02268912,3.06109256,0.02539180,2.29861784,7.29894357,1.49031300
-3.41270635,7.32726048,1.12659322,0.41850804,0.02215396,3.03266253,0.02455597,2.24867238,7.22482624,1.47248455
-3.40670335,7.19651344,1.10623835,0.40856660,0.02155128,2.99104678,0.02374554,2.19615940,7.11857824,1.44868614
-3.40070035,7.04460561,1.08287389,0.39777061,0.02088857,2.93682139,0.02297297,2.14151318,6.98164642,1.41924476
-3.39469735,6.87333845,1.05667118,0.38618236,0.02017404,2.87079093,0.02224907,2.08517933,6.81603303,1.38458891
-3.38869435,6.68481107,1.02785827,0.37387539,0.01941642,2.79396354,0.02158276,2.02760576,6.62423880,1.34523649
-3.38269135,6.48136465,0.99671296,0.36093360,0.01862470,2.70752001,0.02098085,1.96923378,6.40919164,1.30178015
-3.37668834,6.26552022,0.96355450,0.34745011,0.01780795,2.61277814,0.02044788,1.91048938,6.17416358,1.25487062
-3.37068534,6.03991170,0.92873395,0.33352582,0.01697509,2.51115382,0.01998605,1.85177488,5.92267904,1.20519854
-3.36468234,5.80721682,0.89262390,0.31926766,0.01613470,2.40412023,0.01959522,1.79346102,5.65841798,1.15347547
-3.35867934,5.57008817,0.85560755,0.30478659,0.01529483,2.29316695,0.01927294,1.73587984,5.38511752,1.10041477
-3.35267634,5.33108716,0.81806789,0.29019538,0.01446283,2.17976032,0.01901459,1.67931854,5.10647553,1.04671308
-3.34667334,5.09262325,0.78037722,0.27560642,0.01364526,2.06530671,0.01881351,1.62401465,4.82605982,0.99303300
-3.34067034,4.85690070,0.74288739,0.26112932,0.01284775,1.95111981,0.01866131,1.57015275,4.54722575,0.93998756
-3.33466733,4.62587477,0.70592130,0.24686878,0.01207499,1.83839313,0.01854811,1.51786301,4.27304504,0.88812715
-3.32866433,4.40121881,0.66976584,0.23292249,0.01133065,1.72817838,0.01846288,1.46722174,4.00624760,0.83792907
-3.32266133,4.18430302,0.63466651,0.21937942,0.01061746,1.62137023,0.01839381,1.41825400,3.74917785,0.78979018
-3.31665833,3.97618543,0.60082406,0.20631829,0.00993719,1.51869758,0.01832873,1.37093821,3.50376607,0.74402271
-3.31065533,3.77761463,0.56839292,0.19380655,0.00929076,1.42072123,0.01825546,1.32521277,3.27151483,0.70085315
-3.30465233,3.58904347,0.53748170,0.18189969,0.00867832,1.32783744,0.01816225,1.28098416,3.05349975,0.66042424
-3.29864932,3.41065257,0.50815535,0.17064097,0.00809937,1.24028680,0.01803815,1.23813638,2.85038351,0.62279961
-3.29264632,3.24238166,0.48043908,0.16006157,0.00755290,1.15816740,0.01787335,1.19654114,2.66244127,0.58797082
-3.28664332,3.08396703,0.45432343,0.15018111,0.00703750,1.08145151,0.01765950,1.15606827,2.48959576,0.55586630
-3.28064032,2.93498269,0.42977044,0.14100841,0.00655147,1.01000465,0.01738996,1.11659582,2.33145967,0.52636171
-3.27463732,2.79488316,0.40672046,0.13254259,0.00609302,0.94360587,0.01706000,1.07801936,2.18738316,0.49929113
-3.26863432,2.66304592,0.38509914,0.12477432,0.00566028,0.88196846,0.01666688,1.04025987,2.05650429,0.47445863
-3.26263132,2.53881136,0.36482445,0.11768717,0.00525149,0.82476012,0.01620995,1.00326992,1.93780027,0.45164973
-3.25662831,2.42151892,0.34581322,0.11125904,0.00486501,0.77162169,0.01569058,0.96703779,1.83013761,0.43064220
-3.25062531,2.31053815,0.32798698,0.10546353,0.00449939,0.72218411,0.01511205,0.93158948,1.73231978,0.41121592
-3.24462231,2.20529375,0.31127695,0.10027138,0.00415345,0.67608291,0.01447943,0.89698838,1.64313077,0.39316155
-3.23861931,2.10528431,0.29562782,0.09565166,0.00382624,0.63297019,0.01379930,0.86333296,1.56137396,0.37628759
-3.23261631,2.01009475,0.28100048,0.09157298,0.00351707,0.59252380,0.01307953,0.83075254,1.48590528,0.36042597
-3.22661331,1.91940255,0.26737339,0.08800451,0.00322548,0.55445396,0.01232895,0.79940151,1.41566063,0.34543592
-3.22061031,1.83297861,0.25474281,0.08491685,0.00295124,0.51850736,0.01155704,0.76945249,1.34967720,0.33120625
-3.21460730,1.75068326,0.24312192,0.08228290,0.00269428,0.48446896,0.01077363,0.74108871,1.28710888,0.31765608
-3.20860430,1.67245846,0.23253881,0.08007839,0.00245468,0.45216196,0.00998856,0.71449618,1.22723613,0.30473422
-3.20260130,1.59831705,0.22303374,0.07828253,0.00223261,0.42144611,0.00921143,0.68985602,1.16947060,0.29241727
-3.19659830,1.52832996,0.21465555,0.07687834,0.00202827,0.39221489,0.00845132,0.66733721,1.11335506,0.28070675
-3.19059530,1.46261223,0.20745769,0.07585303,0.00184191,0.36439177,0.00771659,0.64709020,1.05855924,0.26962544
-3.18459230,1.40130861,0.20149382,0.07519813,0.00167373,0.33792587,0.00701469,0.62924148,1.00487215,0.25921307
-3.17858929,1.34457926,0.19681335,0.07490956,0.00152392,0.31278749,0.00635210,0.61388921,0.95219162,0.24952172
-3.17258629,1.29258620,0.19345699,0.07498754,0.00139256,0.28896344,0.00573417,0.60110003,0.90051147,0.24061093
-3.16658329,1.24548067,0.19145261,0.07543632,0.00127969,0.26645266,0.00516516,0.59090697,0.84990715,0.23254297
-3.16058029,1.20339183,0.19081140,0.07626373,0.00118525,0.24526203,0.00464825,0.58330837,0.80052036,0.22537820
-3.15457729,1.16641694,0.19152467,0.07748054,0.00110905,0.22540263,0.00418553,0.57826785,0.75254311,0.21917080
-3.14857429,1.13461306,0.19356133,0.07909961,0.00105086,0.20688645,0.00377813,0.57571501,0.70620194,0.21396499
-3.14257129,1.10799049,0.19686617,0.08113484,0.00101030,0.18972354,0.00342628,0.57554699,0.66174255,0.20979184
-3.13656828,1.08650795,0.20135904,0.08359992,0.00098693,0.17391977,0.00312941,0.57763064,0.61941546,0.20666674
-3.13056528,1.07006954,0.20693502,0.08650693,0.00098019,0.15947493,0.00288629,0.58180532,0.57946294,0.20458770
-3.12456228,1.05852359,0.21346556,0.08986477,0.00098942,0.14638139,0.00269508,0.58788637,0.54210749,0.20353438
-3.11855928,1.05166340,0.22080069,0.09367762,0.00101388,0.13462322,0.00255347,0.59566904,0.50754224,0.20346798
-3.11255628,1.04922992,0.22877211,0.09794326,0.00105269,0.12417558,0.00245877,0.60493306,0.47592319,0.20433192
-3.10655328,1.05091628,0.23719724,0.10265161,0.00110490,0.11500459,0.00240797,0.61544774,0.44736364,0.20605335
-3.10055028,1.05637418,0.24588396,0.10778328,0.00116941,0.10706749,0.00239781,0.62697754,0.42193053,0.20854532
-3.09454727,1.06522189,0.25463604,0.11330849,0.00124502,0.10031298,0.00242484,0.63928809,0.39964286,0.21170959
-3.08854427,1.07705371,0.26325883,0.11918621,0.00133040,0.09468188,0.00248547,0.65215246,0.38047188,0.21543993
-3.08254127,1.09145050,0.27156523,0.12536378,0.00142412,0.09010797,0.00257602,0.66535757,0.36434303,0.21962578
-3.07653827,1.10799092,0.27938151,0.13177691,0.00152461,0.08651889,0.00269272,0.67871039,0.35113920,0.22415606
-3.07053527,1.12626290,0.28655279,0.13835022,0.00163022,0.08383725,0.00283179,0.69204381,0.34070531,0.22892304
-3.06453227,1.14587480,0.29294791,0.14499830,0.00173921,0.08198170,0.00298942,0.70522175,0.33285367,0.23382605
-3.05852926,1.16646576,0.29846344,0.15162723,0.00184978,0.08086810,0.00316186,0.71814326,0.32737004,0.23877479
-3.05252626,1.18771461,0.30302662,0.15813667,0.00196007,0.08041066,0.00334543,0.73074525,0.32402005,0.24369223
-3.04652326,1.20934703,0.30659712,0.16442230,0.00206827,0.08052309,0.00353657,0.74300361,0.32255560,0.24851684
-3.04052026,1.23114033,0.30916745,0.17037861,0.00217258,0.08111957,0.00373190,0.75493264,0.32272130,0.25320417
-3.03451726,1.25292576,0.31076198,0.17590202,0.00227128,0.08211582,0.00392827,0.76658240,0.32426036,0.25772754
-3.02851426,1.27458800,0.31143471,0.18089405,0.00236280,0.08342996,0.00412280,0.77803427,0.32692015,0.26207806
-3.02251126,1.29606207,0.31126566,0.18526456,0.00244570,0.08498330,0.00431297,0.78939462,0.33045702,0.26626382
-3.01650825,1.31732755,0.31035638,0.18893482,0.00251878,0.08670103,0.00449666,0.80078686,0.33464043,0.27030836
-3.01050525,1.33840070,0.30882441,0.19184041,0.00258109,0.08851279,0.00467220,0.81234229,0.33925634,0.27424864
-3.00450225,1.35932481,0.30679730,0.19393375,0.00263192,0.09035317,0.00483841,0.82419001,0.34410981,0.27813248
-2.99849925,1.38015938,0.30440630,0.19518618,0.00267090,0.09216209,0.00499465,0.83644654,0.34902693,0.28201585
-2.99249625,1.40096901,0.30178005,0.19558960,0.00269795,0.09388504,0.00514084,0.84920570,0.35385599,0.28596000
-2.98649325,1.42181253,0.29903860,0.19515746,0.00271331,0.09547335,0.00527746,0.86252920,0.35846821,0.29002880
-2.98049025,1.44273328,0.29628813,0.19392532,0.00271754,0.09688430,0.00540557,0.87643865,0.36275787,0.29428632
-2.97448724,1.46375128,0.29361648,0.19195082,0.00271150,0.09808123,0.00552679,0.89090945,0.36664216,0.29879498
-2.96848424,1.48485775,0.29108974,0.18931315,0.00269634,0.09903360,0.00564326,0.90586692,0.37006079,0.30361426
-2.96248124,1.50601265,0.28875019,0.18611215,0.00267347,0.09971701,0.00575762,0.92118512,0.37297545,0.30880013
-2.95647824,1.52714545,0.28661538,0.18246702,0.00264454,0.10011326,0.00587299,0.93668839,0.37536925,0.31440518
-2.95047524,1.54815918,0.28467867,0.17851486,0.00261139,0.10021030,0.00599286,0.95215568,0.37724616,0.32047955
-2.94447224,1.56893776,0.28291095,0.17440898,0.00257603,0.10000226,0.00612109,0.96732760,0.37863061,0.32707238
-2.93846923,1.58935608,0.28126349,0.17031720,0.00254062,0.09948947,0.00626180,0.98191577,0.37956710,0.33423379
-2.93246623,1.60929238,0.27967175,0.16642015,0.00250744,0.09867835,0.00641933,0.99561409,0.38011989,0.34201717
-2.92646323,1.62864205,0.27805990,0.16290953,0.00247883,0.09758145,0.00659815,1.00811138,0.38037274,0.35048151
-2.92046023,1.64733195,0.27634581,0.15998654,0.00245722,0.09621724,0.00680278,1.01910466,0.38042846,0.35969349
-2.91445723,1.66533426,0.27444623,0.15786024,0.00244508,0.09461004,0.00703774,1.02831243,0.38040840,0.36972915
-2.90845423,1.68267868,0.27228180,0.15674593,0.00244491,0.09278970,0.00730740,1.03548714,0.38045146,0.38067483
-2.90245123,1.69946214,0.26978180,0.15686344,0.00245923,0.09079127,0.00761596,1.04042631,0.38071274,0.39262710
-2.89644822,1.71585480,0.26688824,0.15843513,0.00249053,0.08865453,0.00796729,1.04298145,0.38136154,0.40569162
-2.89044522,1.73210195,0.26355914,0.16168371,0.00254130,0.08642335,0.00836486,1.04306454,0.38257866,0.41998071
-2.88444222,1.74852092,0.25977092,0.16682945,0.00261397,0.08414500,0.00881162,1.04065148,0.38455295,0.43560961
-2.87843922,1.76549307,0.25551964,0.17408694,0.00271086,0.08186917,0.00930988,1.03578251,0.38747701,0.45269162
-2.87243622,1.78345074,0.25082129,0.18366115,0.00283418,0.07964703,0.00986121,1.02855952,0.39154213,0.47133201
-2.86643322,1.80285964,0.24571089,0.19574284,0.00298595,0.07753001,0.01046632,1.01914044,0.39693251,0.49162118
-2.86043022,1.82419735,0.24024071,0.21050320,0.00316793,0.07556862,0.01112496,1.00773115,0.40381892,0.51362731
-2.85442721,1.84792900,0.23447760,0.22808787,0.00338157,0.07381112,0.01183583,0.99457533,0.41235200,0.53738883
-2.84842421,1.87448122,0.22849965,0.24861040,0.00362792,0.07230221,0.01259652,0.97994297,0.42265545,0.56290720
-2.84242121,1.90421591,0.22239233,0.27214540,0.00390756,0.07108173,0.01340344,0.96411822,0.43481937,0.59014047
-2.83641821,1.93740519,0.21624447,0.29872149,0.00422050,0.07018347,0.01425183,0.94738738,0.44889412,0.61899804
-2.83041521,1.97420908,0.21014411,0.32831457,0.00456616,0.06963404,0.01513573,0.93002764,0.46488501,0.64933703
-2.82441221,2.01465720,0.20417462,0.36084147,0.00494321,0.06945200,0.01604808,0.91229727,0.48274817,0.68096064
-2.81840920,2.05863579,0.19841110,0.39615470,0.00534962,0.06964709,0.01698077,0.89442793,0.50238777,0.71361872
-2.81240620,2.10588080,0.19291748,0.43403840,0.00578257,0.07021984,0.01792479,0.87661922,0.52365498,0.74701071
-2.80640320,2.15597794,0.18774417,0.47420603,0.00623848,0.07116137,0.01887039,0.85903589,0.54634880,0.78079103
-2.80040020,2.20836959,0.18292660,0.51630015,0.00671300,0.07245350,0.01980723,0.84180767,0.57021881,0.81457674
-2.79439720,2.26236867,0.17848451,0.55989446,0.00720111,0.07406917,0.02072468,0.82503154,0.59496984,0.84795721
-2.78839420,2.31717885,0.17442211,0.60449841,0.00769714,0.07597318,0.02161196,0.80877615,0.62026858,0.88050554
-2.78239120,2.37192017,0.17072900,0.64956442,0.00819494,0.07812311,0.02245848,0.79308785,0.64575181,0.91179118
-2.77638819,2.42565897,0.16738177,0.69449771,0.00868800,0.08047060,0.02325399,0.77799783,0.67103607,0.94139321
-2.77038519,2.47744071,0.16434620,0.73866854,0.00916960,0.08296269,0.02398891,0.76352971,0.69572835,0.96891373
-2.76438219,2.52632401,0.16157989,0.78142661,0.00963299,0.08554348,0.02465447,0.74970692,0.71943746,0.99399070
-2.75837919,2.57141444,0.15903513,0.82211723,0.01007159,0.08815569,0.02524296,0.73655928,0.74178555,1.01630973
-2.75237619,2.61189645,0.15666195,0.86009864,0.01047915,0.09074240,0.02574785,0.72412822,0.76241945,1.03561411
-2.74637319,2.64706197,0.15441109,0.89476008,0.01084996,0.09324875,0.02616392,0.71247031,0.78102118,1.05171292
-2.74037019,2.67633461,0.15223679,0.92553967,0.01117897,0.09562349,0.02648736,0.70165873,0.79731745,1.06448659
-2.73436718,2.69928839,0.15009931,0.95194172,0.01146198,0.09782054,0.02671576,0.69178276,0.81108756,1.07388998
-2.72836418,2.71566058,0.14796704,0.97355252,0.01169569,0.09980025,0.02684814,0.68294520,0.82216963,1.07995277
-2.72236118,2.72535837,0.14581810,0.99005426,0.01187782,0.10153063,0.02688486,0.67525807,0.83046481,1.08277729
-2.71635818,2.72845950,0.14364155,1.00123632,0.01200711,0.10298825,0.02682758,0.66883692,0.83593954,1.08253411
-2.71035518,2.72520740,0.14143794,1.00700363,0.01208335,0.10415901,0.02667914,0.66379431,0.83862575,1.07945559
-2.70435218,2.71600154,0.13921957,1.00738183,0.01210732,0.10503862,0.02644339,0.66023292,0.83861924,1.07382795
-2.69834917,2.70138389,0.13701011,1.00251891,0.01208072,0.10563299,0.02612510,0.65823893,0.83607636,1.06598239
-2.69234617,2.68202283,0.13484401,0.99268365,0.01200606,0.10595832,0.02572977,0.65787626,0.83120934,1.05628559
-2.68634317,2.65869528,0.13276553,0.97826065,0.01188654,0.10604108,0.02526348,0.65918204,0.82428058,1.04513033
-2.68034017,2.63226849,0.13082758,0.95974254,0.01172592,0.10591781,0.02473279,0.66216379,0.81559624,1.03292656
-2.67433717,2.60368217,0.12909035,0.93771948,0.01152836,0.10563484,0.02414454,0.66679857,0.80549943,1.02009335
-2.66833417,2.57393191,0.12761998,0.91286669,0.01129827,0.10524782,0.02350583,0.67303406,0.79436346,1.00705195
-2.66233117,2.54405419,0.12648710,0.88593024,0.01104018,0.10482122,0.02282383,0.68079163,0.78258518,0.99422018
-2.65632816,2.51511336,0.12576543,0.85771176,0.01075859,0.10442763,0.02210579,0.68997108,0.77057885,0.98200810
-2.65032516,2.48819041,0.12553040,0.82905262,0.01045791,0.10414710,0.02135893,0.70045674,0.75877037,0.97081495
-2.64432216,2.46437320,0.12585781,0.80081783,0.01014233,0.10406617,0.02059041,0.71212435,0.74759217,0.96102705
-2.63831916,2.44474766,0.12682254,0.77388021,0.00981576,0.10427698,0.01980732,0.72484829,0.73747841,0.95301644
-2.63231616,2.43038914,0.12849718,0.74910511,0.00948182,0.10487607,0.01901662,0.73850840,0.72886058,0.94713984
-2.62631316,2.42235320,0.13095072,0.72733581,0.00914376,0.10596312,0.01822515,0.75299603,0.72216319,0.94373756
-2.62031016,2.42166509,0.13424709,0.70937983,0.00880455,0.10763941,0.01743959,0.76821863,0.71779930,0.94313207
-2.61430715,2.42930720,0.13844367,0.69599614,0.00846679,0.11000624,0.01666645,0.78410255,0.71616585,0.94562571
-2.60830415,2.44620409,0.14358964,0.68788339,0.00813280,0.11316297,0.01591205,0.80059387,0.71763836,0.95149752
-2.60230115,2.47320476,0.14972429,0.68566899,0.00780463,0.11720505,0.01518244,0.81765695,0.72256506,0.96099885
-2.59629815,2.51106247,0.15687517,0.68989913,0.00748408,0.12222172,0.01448342,0.83527104,0.73126021,0.97434789
-2.59029515,2.56041223,0.16505628,0.70102963,0.00717273,0.12829375,0.01382046,0.85342501,0.74399689,0.99172314
-2.58429215,2.62174698,0.17426625,0.71941766,0.00687197,0.13549090,0.01319867,0.87211065,0.76099904,1.01325607
-2.57828914,2.69539327,0.18448662,0.74531431,0.00658304,0.14386950,0.01262278,0.89131518,0.78243337,1.03902337
-2.57228614,2.78148781,0.19568046,0.77885818,0.00630699,0.15347003,0.01209707,0.91101340,0.80840110,1.06903921
-2.56628314,2.87995623,0.20779121,0.82007000,0.00604473,0.16431475,0.01162539,0.93116038,0.83893023,1.10324795
-2.56028014,2.99049554,0.22074203,0.86884853,0.00579700,0.17640570,0.01121113,0.95168521,0.87396860,1.14151800
-2.55427714,3.11256172,0.23443579,0.92496800,0.00556441,0.18972283,0.01085726,0.97248655,0.91337827,1.18363712
-2.54827414,3.24536360,0.24875561,0.98807721,0.00534739,0.20422266,0.01056633,0.99343036,0.95693176,1.22930978
-2.54227114,3.38786424,0.26356626,1.05770056,0.00514622,0.21983738,0.01034051,1.01435034,1.00431041,1.27815697
-2.53626813,3.53879024,0.27871625,1.13324131,0.00496102,0.23647448,0.01018168,1.03505122,1.05510537,1.32971857
-2.53026513,3.69664959,0.29404075,1.21398708,0.00479174,0.25401707,0.01009145,1.05531493,1.10882132,1.38345853
-2.52426213,3.85975756,0.30936520,1.29911790,0.00463819,0.27232481,0.01007127,1.07490945,1.16488310,1.43877282
-2.51825913,4.02627045,0.32450961,1.38771664,0.00450003,0.29123561,0.01012243,1.09359997,1.22264521,1.49500000
-2.51225613,4.19422591,0.33929334,1.47878191,0.00437683,0.31056792,0.01024619,1.11116183,1.28140388,1.55143396
-2.50625313,4.36158856,0.35354017,1.57124317,0.00426804,0.33012377,0.01044371,1.12739452,1.34041161,1.60733865
-2.50025013,4.52629931,0.36708363,1.66397792,0.00417305,0.34969240,0.01071617,1.14213588,1.39889341,1.66196404
-2.49424712,4.68632637,0.37977211,1.75583048,0.00409123,0.36905442,0.01106463,1.15527575,1.45606449,1.71456292
-2.48824412,4.83971596,0.39147372,1.84563211,0.00402189,0.38798635,0.01149007,1.16676802,1.51114845,1.76440772
-2.48224112,4.98464078,0.40208060,1.93222177,0.00396440,0.40626551,0.01199324,1.17664046,1.56339559,1.81080698
-2.47623812,5.11944409,0.41151239,2.01446725,0.00391813,0.42367504,0.01257457,1.18500132,1.61210032,1.85312064
-2.47023512,5.24267796,0.41971881,2.09128592,0.00388249,0.44000886,0.01323402,1.19204237,1.65661733,1.89077383
-2.46423212,5.35313386,0.42668109,2.16166465,0.00385697,0.45507648,0.01397090,1.19803775,1.69637569,1.92326864
-2.45822911,5.44986480,0.43241222,2.22467841,0.00384110,0.46870747,0.01478371,1.20333842,1.73089049,1.95019350
-2.45222611,5.53219810,0.43695583,2.27950701,0.00383447,0.48075531,0.01566996,1.20836229,1.75977166,1.97123011
-2.44622311,5.59973854,0.44038400,2.32544958,0.00383672,0.49110070,0.01662599,1.21358019,1.78272970,1.98615760
-2.44022011,5.65236212,0.44279368,2.36193659,0.00384752,0.49965399,0.01764688,1.21949812,1.79957820,1.99485408
-2.43421711,5.69020079,0.44430224,2.38853885,0.00386656,0.50635674,0.01872629,1.22663636,1.81023329,1.99729563
-2.42821411,5.71361923,0.44504206,2.40497368,0.00389355,0.51118235,0.01985644,1.23550645,1.81471009,1.99355288
-2.42221111,5.72318492,0.44515448,2.41110787,0.00392816,0.51413568,0.02102809,1.24658676,1.81311656,1.98378546
-2.41620810,5.71963278,0.44478341,2.40695750,0.00397006,0.51525174,0.02223064,1.26029799,1.80564507,1.96823457
-2.41020510,5.70382628,0.44406881,2.39268484,0.00401886,0.51459342,0.02345218,1.27697945,1.79256211,1.94721404
-2.40420210,5.67671662,0.44314042,2.36859209,0.00407413,0.51224848,0.02467976,1.29686751,1.77419678,1.92110015
-2.39819910,5.63930174,0.44211185,2.33511260,0.00413537,0.50832582,0.02589956,1.32007715,1.75092838,1.89032065
-2.39219610,5.59258688,0.44107558,2.29279942,0.00420203,0.50295119,0.02709719,1.34658752,1.72317373,1.85534315
-2.38619310,5.53754815,0.44009876,2.24231171,0.00427349,0.49626263,0.02825805,1.37623260,1.69137459,1.81666336
-2.38019010,5.47510063,0.43922030,2.18439929,0.00434910,0.48840570,0.02936760,1.40869723,1.65598568,1.77479325
-2.37418709,5.40607186,0.43844919,2.11988562,0.00442810,0.47952875,0.03041178,1.44351922,1.61746358,1.73024971
-2.36818409,5.33118175,0.43776420,2.04964976,0.00450971,0.46977845,0.03137727,1.48009749,1.57625678,1.68354359
-2.36218109,5.25102931,0.43711496,1.97460766,0.00459311,0.45929572,0.03225189,1.51770616,1.53279718,1.63516959
-2.35617809,5.16608650,0.43642441,1.89569324,0.00467739,0.44821219,0.03302478,1.55551425,1.48749305,1.58559715
-2.35017509,5.07669898,0.43559241,1.81383978,0.00476162,0.43664735,0.03368667,1.59261023,1.44072364,1.53526246
-2.34417209,4.98309360,0.43450047,1.72996207,0.00484481,0.42470647,0.03423004,1.62803066,1.39283536,1.48456176
-2.33816908,4.88539183,0.43301726,1.64493970,0.00492589,0.41247932,0.03464919,1.66079166,1.34413953,1.43384617
-2.33216608,4.78362826,0.43100475,1.55960210,0.00500377,0.40003969,0.03494032,1.68992220,1.29491162,1.38341800
-2.32616308,4.67777335,0.42832468,1.47471556,0.00507726,0.38744570,0.03510145,1.71449768,1.24539178,1.33352875
-2.32016008,4.56775900,0.42484506,1.39097256,0.00514514,0.37474082,0.03513238,1.73367263,1.19578660,1.28437876
-2.31415708,4.45350590,0.42044633,1.30898377,0.00520612,0.36195546,0.03503454,1.74671102,1.14627188,1.23611853
-2.30815408,4.33495123,0.41502719,1.22927275,0.00525885,0.34910914,0.03481086,1.75301312,1.09699612,1.18885162
-2.30215108,4.21207556,0.40850947,1.15227346,0.00530197,0.33621286,0.03446557,1.75213779,1.04808473,1.14263904
-2.29614807,4.08492763,0.40084218,1.07833056,0.00533410,0.32327184,0.03400401,1.74381928,0.99964451,1.09750496
-2.29014507,3.95364611,0.39200438,1.00770226,0.00535389,0.31028817,0.03343247,1.72797788,0.95176836,1.05344347
-2.28414207,3.81847710,0.38200688,0.94056551,0.00536006,0.29726341,0.03275801,1.70472427,0.90453993,1.01042611
-2.27813907,3.67978696,0.37089268,0.87702317,0.00535140,0.28420104,0.03198829,1.67435708,0.85803806,0.96840983
-2.27213607,3.53806959,0.35873610,0.81711281,0.00532690,0.27110848,0.03113146,1.63735428,0.81234074,0.92734516
-2.26613307,3.39394810,0.34564085,0.76081653,0.00528571,0.25799878,0.03019609,1.59435847,0.76752865,0.88718396
-2.26013007,3.24817053,0.33173695,0.70807143,0.00522724,0.24489181,0.02919100,1.54615689,0.72368786,0.84788665
-2.25412706,3.10159993,0.31717675,0.65878020,0.00515120,0.23181503,0.02812529,1.49365707,0.68091185,0.80942844
-2.24812406,2.95519907,0.30213031,0.61282134,0.00505761,0.21880366,0.02700826,1.43785885,0.63930267,0.77180428
-2.24212106,2.81001039,0.28678016,0.57005863,0.00494687,0.20590051,0.02584934,1.37982421,0.59897121,0.73503239
-2.23611806,2.66713188,0.27131582,0.53034949,0.00481971,0.19315529,0.02465812,1.32064571,0.56003672,0.69915611
-2.23011506,2.52768997,0.25592828,0.49355191,0.00467726,0.18062368,0.02344422,1.26141489,0.52262541,0.66424411
-2.22411206,2.39281024,0.24080453,0.45952993,0.00452098,0.16836598,0.02221730,1.20319163,0.48686850,0.63038888
-2.21810905,2.26358728,0.22612251,0.42815740,0.00435266,0.15644575,0.02098693,1.14697548,0.45289955,0.59770385
-2.21210605,2.14105482,0.21204645,0.39932026,0.00417438,0.14492815,0.01976257,1.09367978,0.42085146,0.56631902
-2.20610305,2.02615723,0.19872294,0.37291726,0.00398843,0.13387846,0.01855337,1.04410948,0.39085312,0.53637571
-2.20010005,1.91972360,0.18627768,0.34885944,0.00379726,0.12336049,0.01736815,0.99894297,0.36302591,0.50802057
-2.19409705,1.82244542,0.17481301,0.32706858,0.00360341,0.11343521,0.01621520,0.95871867,0.33748034,0.48139940
-2.18809405,1.73485866,0.16440636,0.30747492,0.00340941,0.10415957,0.01510223,0.92382627,0.31431278,0.45665094
-2.18209105,1.65733114,0.15510948,0.29001434,0.00321775,0.09558544,0.01403620,0.89450301,0.29360258,0.43390125
-2.17608804,1.59005556,0.14694854,0.27462553,0.00303076,0.08775891,0.01302324,0.87083476,0.27540971,0.41325891
-2.17008504,1.53304856,0.13992497,0.26124713,0.00285056,0.08071973,0.01206860,0.85276168,0.25977288,0.39481135
-2.16408204,1.48615582,0.13401703,0.24981539,0.00267902,0.07450107,0.01117658,0.84008819,0.24670837,0.37862246
-2.15807904,1.44906300,0.12918202,0.24026225,0.00251769,0.06912937,0.01035055,0.83249675,0.23620955,0.36473178
-2.15207604,1.42131220,0.12535897,0.23251414,0.00236777,0.06462446,0.00959295,0.82956486,0.22824703,0.35315504
-2.14607304,1.40232299,0.12247180,0.22649157,0.00223013,0.06099976,0.00890535,0.83078464,0.22276958,0.34388630
-2.14007004,1.39141748,0.12043270,0.22210934,0.00210525,0.05826253,0.00828857,0.83558434,0.21970560,0.33690122
-2.13406703,1.38784811,0.11914576,0.21927759,0.00199330,0.05641416,0.00774280,0.84335097,0.21896517,0.33216144
-2.12806403,1.39082718,0.11851068,0.21790329,0.00189410,0.05545039,0.00726771,0.85345327,0.22044254,0.32961972
