energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-3.01650825,2.08532802,0.00389891,0.03707100,0.29084525,1.47666913,0.18569243,0.61132401,0.17596625,0.00000000
-3.01050525,2.08200269,0.00449670,0.03622343,0.29501338,1.47514964,0.18366787,0.61030770,0.17748280,0.00000000
-3.00450225,2.07853376,0.00516498,0.03540394,0.29931720,1.47318342,0.18139199,0.60923896,0.17933292,0.00000000
-2.99849925,2.07502021,0.00590555,0.03462508,0.30370019,1.47084885,0.17888214,0.60809327,0.18147036,0.00000000
-2.99249625,2.07147080,0.00671882,0.03389663,0.30809332,1.46816905,0.17615297,0.60681460,0.18383771,0.00000000
-2.98649325,2.06780707,0.00760362,0.03322553,0.31241692,1.46511461,0.17321618,0.60531790,0.18636776,0.00000000
-2.98049025,2.06387187,0.00855701,0.03261578,0.31658333,1.46160985,0.17008054,0.60349353,0.18898533,0.00000000
-2.97448724,2.05944281,0.00957410,0.03206871,0.32050002,1.45754222,0.16675220,0.60121336,0.19160951,0.00000000
-2.96848424,2.05424971,0.01064799,0.03158315,0.32407315,1.45277401,0.16323522,0.59833820,0.19415615,0.00000000
-2.96248124,2.04799497,0.01176974,0.03115587,0.32721121,1.44715582,0.15953230,0.59472619,0.19654059,0.00000000
-2.95647824,2.04037563,0.01292838,0.03078207,0.32982867,1.44054076,0.15564556,0.59024153,0.19868030,0.00000000
-2.95047524,2.03110591,0.01411106,0.03045592,0.33184928,1.43279883,0.15157740,0.58476322,0.20049752,0.00000000
-2.94447224,2.01993899,0.01530323,0.03017110,0.33320911,1.42383036,0.14733140,0.57819326,0.20192171,0.00000000
-2.93846923,2.00668692,0.01648895,0.02992151,0.33385892,1.41357804,0.14291308,0.57046377,0.20289174,0.00000000
-2.93246623,1.99123753,0.01765119,0.02970171,0.33376595,1.40203682,0.13833057,0.56154285,0.20335766,0.00000000
-2.92646323,1.97356769,0.01877228,0.02950756,0.33291496,1.38926115,0.13359520,0.55143865,0.20328222,0.00000000
-2.92046023,1.95375211,0.01983436,0.02933661,0.33130862,1.37536929,0.12872184,0.54020154,0.20264182,0.00000000
-2.91445723,1.93196736,0.02081987,0.02918843,0.32896716,1.36054440,0.12372910,0.52792428,0.20142716,0.00000000
-2.90845423,1.90849100,0.02171207,0.02906489,0.32592734,1.34503249,0.11863939,0.51474012,0.19964333,0.00000000
-2.90245123,1.88369570,0.02249552,0.02897018,0.32224096,1.32913720,0.11347878,0.50081887,0.19730957,0.00000000
-2.89644822,1.85803886,0.02315658,0.02891078,0.31797277,1.31321173,0.10827666,0.48636130,0.19445860,0.00000000
-2.89044522,1.83204803,0.02368378,0.02889524,0.31319818,1.29764830,0.10306539,0.47159191,0.19113552,0.00000000
-2.88444222,1.80630290,0.02406825,0.02893382,0.30800055,1.28286550,0.09787970,0.45675066,0.18739653,0.00000000
-2.87843922,1.78141459,0.02430393,0.02903805,0.30246852,1.26929417,0.09275610,0.44208378,0.18330720,0.00000000
-2.87243622,1.75800308,0.02438778,0.02922009,0.29669321,1.25736227,0.08773220,0.42783429,0.17894065,0.00000000
-2.86643322,1.73667389,0.02431986,0.02949213,0.29076552,1.24747941,0.08284598,0.41423262,0.17437548,0.00000000
-2.86043022,1.71799475,0.02410328,0.02986562,0.28477363,1.24002175,0.07813506,0.40148763,0.16969359,0.00000000
-2.85442721,1.70247347,0.02374411,0.03035056,0.27880063,1.23531756,0.07363596,0.38977860,0.16497797,0.00000000
-2.84842421,1.69053761,0.02325112,0.03095482,0.27292254,1.23363433,0.06938341,0.37924836,0.16031046,0.00000000
-2.84242121,1.68251705,0.02263553,0.03168344,0.26720656,1.23516763,0.06540957,0.36999801,0.15576958,0.00000000
-2.83641821,1.67862995,0.02191060,0.03253812,0.26170972,1.24003239,0.06174347,0.36208335,0.15142849,0.00000000
-2.83041521,1.67897265,0.02109124,0.03351673,0.25647783,1.24825658,0.05841036,0.35551309,0.14735314,0.00000000
-2.82441221,1.68351406,0.02019352,0.03461308,0.25154486,1.25977792,0.05543116,0.35024908,0.14360062,0.00000000
-2.81840920,1.69209447,0.01923425,0.03581675,0.24693266,1.27444335,0.05282198,0.34620839,0.14021783,0.00000000
-2.81240620,1.70442912,0.01823048,0.03711317,0.24265097,1.29201155,0.05059378,0.34326709,0.13724044,0.00000000
-2.80640320,1.72011605,0.01719909,0.03848388,0.23869787,1.31215829,0.04875199,0.34126573,0.13469220,0.00000000
-2.80040020,1.73864822,0.01615634,0.03990695,0.23506047,1.33448441,0.04729637,0.34001609,0.13258468,0.00000000
-2.79439720,1.75942927,0.01511754,0.04135758,0.23171584,1.35852633,0.04622090,0.33930902,0.13091733,0.00000000
-2.78839420,1.78179239,0.01409671,0.04280883,0.22863233,1.38376852,0.04551382,0.33892291,0.12967791,0.00000000
-2.78239120,1.80502163,0.01310635,0.04423252,0.22577092,1.40965782,0.04515782,0.33863269,0.12884333,0.00000000
-2.77638819,1.82837505,0.01215726,0.04560016,0.22308694,1.43561896,0.04513037,0.33821863,0.12838079,0.00000000
-2.77038519,1.85110877,0.01125837,0.04688396,0.22053175,1.46107110,0.04540414,0.33747495,0.12824918,0.00000000
-2.76438219,1.87250138,0.01041673,0.04805788,0.21805462,1.48544478,0.04594767,0.33621772,0.12840079,0.00000000
-2.75837919,1.89187796,0.00963748,0.04909857,0.21560468,1.50819895,0.04672609,0.33429179,0.12878318,0.00000000
-2.75237619,1.90863294,0.00892388,0.04998634,0.21313276,1.52883775,0.04770205,0.33157656,0.12934116,0.00000000
-2.74637319,1.92225149,0.00827743,0.05070597,0.21059337,1.54692657,0.04883673,0.32799050,0.13001893,0.00000000
-2.74037019,1.93232861,0.00769801,0.05124738,0.20794643,1.56210707,0.05009094,0.32349406,0.13076211,0.00000000
-2.73436718,1.93858577,0.00718402,0.05160618,0.20515904,1.57411092,0.05142633,0.31809125,0.13151991,0.00000000
-2.72836418,1.94088453,0.00673258,0.05178404,0.20220695,1.58277184,0.05280664,0.31182966,0.13224698,0.00000000
-2.72236118,1.93923701,0.00633977,0.05178880,0.19907592,1.58803562,0.05419895,0.30479913,0.13290536,0.00000000
-2.71635818,1.93381275,0.00600082,0.05163448,0.19576279,1.58996799,0.05557485,0.29712915,0.13346598,0.00000000
-2.71035518,1.92494192,0.00571036,0.05134099,0.19227624,1.58875976,0.05691160,0.28898516,0.13391010,0.00000000
-2.70435218,1.91311465,0.00546263,0.05093376,0.18863730,1.58472920,0.05819310,0.28056389,0.13423039,0.00000000
-2.69834917,1.89897634,0.00525172,0.05044308,0.18487942,1.57832129,0.05941078,0.27208806,0.13443161,0.00000000
-2.69234617,1.88331875,0.00507177,0.04990336,0.18104815,1.57010350,0.06056413,0.26380050,0.13453104,0.00000000
-2.68634317,1.86706710,0.00491714,0.04935220,0.17720054,1.56075812,0.06166111,0.25595792,0.13455842,0.00000000
-2.68034017,1.85126292,0.00478260,0.04882936,0.17340395,1.55107089,0.06271824,0.24882462,0.13455554,0.00000000
-2.67433717,1.83704294,0.00466345,0.04837561,0.16973463,1.54191591,0.06376033,0.24266613,0.13457534,0.00000000
-2.66833417,1.82561427,0.00455562,0.04803158,0.16627581,1.53423708,0.06481996,0.23774296,0.13468065,0.00000000
-2.66233117,1.81822611,0.00445578,0.04783651,0.16311553,1.52902622,0.06593663,0.23430466,0.13494246,0.00000000
-2.65632816,1.81613870,0.00436132,0.04782702,0.16034418,1.52729829,0.06715561,0.23258415,0.13543787,0.00000000
-2.65032516,1.82058995,0.00427043,0.04803596,0.15805177,1.53006430,0.06852645,0.23279246,0.13624765,0.00000000
-2.64432216,1.83276083,0.00418203,0.04849125,0.15632520,1.53830268,0.07010140,0.23511388,0.13745358,0.00000000
-2.63831916,1.85374019,0.00409572,0.04921489,0.15524543,1.55292985,0.07193348,0.23970160,0.13913554,0.00000000
-2.63231616,1.88449032,0.00401174,0.05022207,0.15488471,1.57477101,0.07407457,0.24667389,0.14136854,0.00000000
-2.62631316,1.92581419,0.00393083,0.05152048,0.15530412,1.60453214,0.07657331,0.25611082,0.14421974,0.00000000
-2.62031016,1.97832566,0.00385418,0.05310980,0.15655121,1.64277431,0.07947315,0.26805161,0.14774551,0.00000000
-2.61430715,2.04242362,0.00378326,0.05498139,0.15865823,1.68989108,0.08281035,0.28249259,0.15198881,0.00000000
-2.60830415,2.11827121,0.00371973,0.05711829,0.16164062,1.74609019,0.08661227,0.29938596,0.15697682,0.00000000
-2.60230115,2.20578092,0.00366532,0.05949542,0.16549615,1.81138003,0.09089576,0.31863919,0.16271895,0.00000000
-2.59629815,2.30460633,0.00362175,0.06208005,0.17020458,1.88556167,0.09566594,0.34011534,0.16920548,0.00000000
-2.59029515,2.41414073,0.00359062,0.06483256,0.17572782,1.96822663,0.10091522,0.36363413,0.17640665,0.00000000
-2.58429215,2.53352312,0.00357332,0.06770733,0.18201075,2.05876075,0.10662279,0.38897398,0.18427244,0.00000000
-2.57828914,2.66165112,0.00357103,0.07065400,0.18898251,2.15635386,0.11275437,0.41587484,0.19273300,0.00000000
-2.57228614,2.79720074,0.00358469,0.07361874,0.19655821,2.26001497,0.11926251,0.44404193,0.20169965,0.00000000
-2.56628314,2.93865218,0.00361495,0.07654572,0.20464112,2.36859256,0.12608717,0.47315029,0.21106661,0.00000000
-2.56028014,3.08432093,0.00366224,0.07937867,0.21312512,2.48079901,0.13315673,0.50285005,0.22071318,0.00000000
-2.55427714,3.23239311,0.00372679,0.08206240,0.22189731,2.59523856,0.14038935,0.53277237,0.23050651,0.00000000
-2.54827414,3.38096395,0.00380867,0.08454430,0.23084082,2.71043772,0.14769466,0.56253596,0.24030468,0.00000000
-2.54227114,3.52807826,0.00390787,0.08677572,0.23983754,2.82487720,0.15497566,0.59175388,0.24996016,0.00000000
-2.53626813,3.67177162,0.00402436,0.08871328,0.24877084,2.93702448,0.16213086,0.62004067,0.25932338,0.00000000
-2.53026513,3.81011128,0.00415814,0.09031982,0.25752807,3.04536595,0.16905662,0.64701950,0.26824643,0.00000000
-2.52426213,3.94123564,0.00430933,0.09156529,0.26600288,3.14843802,0.17564947,0.67232927,0.27658659,0.00000000
-2.51825913,4.06339137,0.00447817,0.09242729,0.27409722,3.24485638,0.18180857,0.69563135,0.28420987,0.00000000
-2.51225613,4.17496744,0.00466509,0.09289135,0.28172305,3.33334279,0.18743803,0.71661597,0.29099412,0.00000000
-2.50625313,4.27452544,0.00487068,0.09295096,0.28880369,3.41274903,0.19244922,0.73500800,0.29683184,0.00000000
-2.50025013,4.36082555,0.00509569,0.09260738,0.29527480,3.48207771,0.19676287,0.75057198,0.30163264,0.00000000
-2.49424712,4.43284799,0.00534097,0.09186920,0.30108509,3.54049946,0.20031095,0.76311636,0.30532502,0.00000000
-2.48824412,4.48980951,0.00560742,0.09075169,0.30619661,3.58736659,0.20303838,0.77249677,0.30785786,0.00000000
-2.48224112,4.53117490,0.00589586,0.08927605,0.31058474,3.62222298,0.20490430,0.77861835,0.30920114,0.00000000
-2.47623812,4.55666342,0.00620696,0.08746853,0.31423794,3.64481014,0.20588315,0.78143693,0.30934626,0.00000000
-2.47023512,4.56625009,0.00654107,0.08535949,0.31715713,3.65506951,0.20596526,0.78095925,0.30830569,0.00000000
-2.46423212,4.56016203,0.00689814,0.08298241,0.31935497,3.65314088,0.20515713,0.77724207,0.30611223,0.00000000
-2.45822911,4.53886996,0.00727752,0.08037302,0.32085478,3.63935718,0.20348131,0.77039024,0.30281768,0.00000000
-2.45222611,4.50307505,0.00767790,0.07756833,0.32168947,3.61423556,0.20097586,0.76055385,0.29849110,0.00000000
-2.44622311,4.45369153,0.00809714,0.07460588,0.32190022,3.57846506,0.19769344,0.74792446,0.29321679,0.00000000
-2.44022011,4.39182538,0.00853225,0.07152296,0.32153510,3.53289106,0.19370005,0.73273063,0.28709192,0.00000000
-2.43421711,4.31874970,0.00897930,0.06835603,0.32064772,3.47849682,0.18907348,0.71523272,0.28022390,0.00000000
-2.42821411,4.23587729,0.00943343,0.06514017,0.31929582,3.41638261,0.18390148,0.69571735,0.27272775,0.00000000
-2.42221111,4.14473126,0.00988887,0.06190869,0.31753994,3.34774281,0.17827965,0.67449142,0.26472330,0.00000000
-2.41620810,4.04691429,0.01033907,0.05869280,0.31544218,3.27384169,0.17230932,0.65187604,0.25633256,0.00000000
-2.41020510,3.94407747,0.01077674,0.05552139,0.31306509,3.19598838,0.16609524,0.62820047,0.24767706,0.00000000
-2.40420210,3.83788953,0.01119411,0.05242087,0.31047072,3.11551180,0.15974329,0.60379624,0.23887554,0.00000000
-2.39819910,3.73000714,0.01158309,0.04941508,0.30771985,3.03373618,0.15335834,0.57899158,0.23004174,0.00000000
-2.39219610,3.62204714,0.01193554,0.04652528,0.30487137,2.95195771,0.14704207,0.55410624,0.22128257,0.00000000
-2.38619310,3.51556115,0.01224351,0.04377012,0.30198186,2.87142306,0.14089116,0.52944687,0.21269655,0.00000000
-2.38019010,3.41201306,0.01249950,0.04116570,0.29910530,2.79330993,0.13499557,0.50530300,0.20437265,0.00000000
-2.37418709,3.31275967,0.01269677,0.03872563,0.29629286,2.71871021,0.12943713,0.48194350,0.19638938,0.00000000
-2.36818409,3.21903460,0.01282955,0.03646111,0.29359283,2.64861571,0.12428843,0.45961380,0.18881425,0.00000000
-2.36218109,3.13193527,0.01289328,0.03438102,0.29105045,2.58390657,0.11961192,0.43853351,0.18170351,0.00000000
-2.35617809,3.05241293,0.01288478,0.03249205,0.28870784,2.52534229,0.11545937,0.41889471,0.17510215,0.00000000
-2.35017509,2.98126532,0.01280242,0.03079874,0.28660373,2.47355506,0.11187152,0.40086057,0.16904406,0.00000000
-2.34417209,2.91913161,0.01264613,0.02930368,0.28477313,2.42904523,0.10887798,0.38456445,0.16355245,0.00000000
-2.33816908,2.86648927,0.01241750,0.02800755,0.28324691,2.39217868,0.10649730,0.37010929,0.15864029,0.00000000
-2.33216608,2.82365262,0.01211966,0.02690924,0.28205118,2.36318567,0.10473727,0.35756731,0.15431089,0.00000000
-2.32616308,2.79077273,0.01175723,0.02600602,0.28120659,2.34216111,0.10359528,0.34698001,0.15055853,0.00000000
-2.32016008,2.76783878,0.01133615,0.02529359,0.28072760,2.32906618,0.10305887,0.33835837,0.14736911,0.00000000
-2.31415708,2.75468063,0.01086346,0.02476621,0.28062168,2.32373105,0.10310624,0.33168336,0.14472077,0.00000000
-2.30815408,2.75097310,0.01034708,0.02441685,0.28088859,2.32585911,0.10370702,0.32690684,0.14258466,0.00000000
-2.30215108,2.75624203,0.00979556,0.02423725,0.28151985,2.33503261,0.10482298,0.32395274,0.14092559,0.00000000
-2.29614807,2.76987249,0.00921778,0.02421810,0.28249837,2.35072007,0.10640885,0.32271875,0.13970283,0.00000000
-2.29014507,2.79111965,0.00862270,0.02434916,0.28379835,2.37228569,0.10841330,0.32307849,0.13887091,0.00000000
-2.28414207,2.81912245,0.00801910,0.02461938,0.28538557,2.39900096,0.11077992,0.32488428,0.13838052,0.00000000
-2.27813907,2.85292029,0.00741533,0.02501708,0.28721806,2.43005857,0.11344841,0.32797042,0.13817953,0.00000000
-2.27213607,2.89147294,0.00681914,0.02553010,0.28924706,2.46458869,0.11635577,0.33215717,0.13821403,0.00000000
-2.26613307,2.93368336,0.00623747,0.02614598,0.29141844,2.50167742,0.11943776,0.33725520,0.13842959,0.00000000
-2.26013007,2.97842307,0.00567638,0.02685215,0.29367439,2.54038720,0.12263031,0.34307055,0.13877244,0.00000000
-2.25412706,3.02455959,0.00514092,0.02763611,0.29595538,2.57977861,0.12587112,0.34941000,0.13919090,0.00000000
-2.24812406,3.07098508,0.00463517,0.02848564,0.29820226,2.61893294,0.12910131,0.35608666,0.13963669,0.00000000
-2.24212106,3.11664517,0.00416218,0.02938902,0.30035848,2.65697488,0.13226704,0.36292562,0.14006625,0.00000000
-2.23611806,3.16056711,0.00372405,0.03033521,0.30237223,2.69309444,0.13532116,0.36976943,0.14044205,0.00000000
-2.23011506,3.20188605,0.00332200,0.03131405,0.30419844,2.72656728,0.13822477,0.37648336,0.14073375,0.00000000
-2.22411206,3.23986846,0.00295648,0.03231648,0.30580063,2.75677263,0.14094857,0.38296000,0.14091912,0.00000000
-2.21810905,3.27393175,0.00262727,0.03333473,0.30715236,2.78320830,0.14347414,0.38912320,0.14098483,0.00000000
-2.21210605,3.30365943,0.00233362,0.03436245,0.30823845,2.80550190,0.14579487,0.39493113,0.14092694,0.00000000
-2.20610305,3.32881120,0.00207436,0.03539492,0.30905569,2.82341826,0.14791656,0.40037832,0.14075105,0.00000000
-2.20010005,3.34932772,0.00184807,0.03642919,0.30961319,2.83686266,0.14985780,0.40549658,0.14047223,0.00000000
-2.19409705,3.36532992,0.00165312,0.03746415,0.30993238,2.84587990,0.15164981,0.41035476,0.14011450,0.00000000
-2.18809405,3.37711321,0.00148785,0.03850071,0.31004651,2.85064953,0.15333598,0.41505738,0.13971010,0.00000000
-2.18209105,3.38513663,0.00135062,0.03954179,0.30999988,2.85147745,0.15497093,0.41974207,0.13929840,0.00000000
-2.17608804,3.39000780,0.00123987,0.04059241,0.30984665,2.84878438,0.15661919,0.42457603,0.13892458,0.00000000
-2.17008504,3.39246385,0.00115420,0.04165964,0.30964936,2.84309169,0.15835344,0.42975146,0.13863806,0.00000000
-2.16408204,3.39334938,0.00109238,0.04275259,0.30947726,2.83500511,0.16025240,0.43548020,0.13849072,0.00000000
-2.15807904,3.39359175,0.00105337,0.04388229,0.30940421,2.82519676,0.16239841,0.44198776,0.13853510,0.00000000
-2.15207604,3.39417447,0.00103635,0.04506156,0.30950654,2.81438611,0.16487467,0.44950672,0.13882239,0.00000000
-2.14607304,3.39610932,0.00104064,0.04630473,0.30986060,2.80331999,0.16776235,0.45826999,0.13940053,0.00000000
-2.14007004,3.40040757,0.00106575,0.04762746,0.31054020,2.79275230,0.17113752,0.46850377,0.14031235,0.00000000
-2.13406703,3.40805100,0.00111129,0.04904633,0.31161394,2.78342341,0.17506808,0.48042068,0.14159373,0.00000000
-2.12806403,3.41996307,0.00117696,0.05057851,0.31314245,2.77603974,0.17961075,0.49421313,0.14327209,0.00000000
-2.12206103,3.43698092,0.00126249,0.05224130,0.31517567,2.77125371,0.18480819,0.51004705,0.14536497,0.00000000
-2.11605803,3.45982866,0.00136758,0.05405167,0.31775028,2.76964434,0.19068652,0.52805636,0.14787898,0.00000000
-2.11005503,3.48909258,0.00149190,0.05602581,0.32088726,2.77169897,0.19725312,0.54833809,0.15080904,0.00000000
-2.10405203,3.52519908,0.00163499,0.05817856,0.32458981,2.77779650,0.20449501,0.57094856,0.15413798,0.00000000
-2.09804902,3.56839596,0.00179625,0.06052304,0.32884176,2.78819264,0.21237780,0.59590052,0.15783652,0.00000000
-2.09204602,3.61873787,0.00197490,0.06307010,0.33360647,2.80300782,0.22084535,0.62316150,0.16186371,0.00000000
-2.08604302,3.67607673,0.00216996,0.06582798,0.33882653,2.82221838,0.22982014,0.65265338,0.16616763,0.00000000
-2.08004002,3.74005764,0.00238020,0.06880194,0.34442406,2.84565156,0.23920445,0.68425317,0.17068665,0.00000000
-2.07403702,3.81012101,0.00260415,0.07199398,0.35030204,2.87298495,0.24888228,0.71779506,0.17535090,0.00000000
-2.06803402,3.88551110,0.00284013,0.07540264,0.35634627,2.90375065,0.25872198,0.75307350,0.18008410,0.00000000
-2.06203102,3.96529113,0.00308617,0.07902284,0.36242832,2.93734462,0.26857959,0.78984741,0.18480567,0.00000000
-2.05602801,4.04836473,0.00334012,0.08284584,0.36840911,2.97304098,0.27830267,0.82784507,0.18943293,0.00000000
-2.05002501,4.13350322,0.00359964,0.08685919,0.37414313,3.01001127,0.28773461,0.86676979,0.19388343,0.00000000
-2.04402201,4.21937792,0.00386220,0.09104682,0.37948308,3.04734799,0.29671909,0.90630586,0.19807724,0.00000000
-2.03801901,4.30459626,0.00412519,0.09538908,0.38428478,3.08409183,0.30510471,0.94612471,0.20193922,0.00000000
-2.03201601,4.38774055,0.00438593,0.09986290,0.38841204,3.11926149,0.31274937,0.98589093,0.20540093,0.00000000
-2.02601301,4.46740771,0.00464171,0.10444188,0.39174130,3.15188499,0.31952447,1.02526805,0.20840248,0.00000000
-2.02001001,4.54224838,0.00488989,0.10909651,0.39416583,3.18103115,0.32531851,1.06392379,0.21089383,0.00000000
-2.01400700,4.61100408,0.00512794,0.11379431,0.39559926,3.20583990,0.33004013,1.10153476,0.21283588,0.00000000
-2.00800400,4.67254053,0.00535350,0.11850006,0.39597816,3.22555014,0.33362036,1.13779038,0.21420101,0.00000000
-2.00200100,4.72587629,0.00556441,0.12317605,0.39526384,3.23952390,0.33601407,1.17239619,0.21497328,0.00000000
-1.99599800,4.77020541,0.00575882,0.12778239,0.39344288,3.24726580,0.33720050,1.20507645,0.21514819,0.00000000
-1.98999500,4.80491350,0.00593517,0.13227732,0.39052680,3.24843698,0.33718300,1.23557614,0.21473206,0.00000000
-1.98399200,4.82958688,0.00609229,0.13661774,0.38655062,3.24286311,0.33598792,1.26366253,0.21374110,0.00000000
-1.97798899,4.84401471,0.00622935,0.14075963,0.38157057,3.23053607,0.33366275,1.28912635,0.21220028,0.00000000
-1.97198599,4.84818454,0.00634594,0.14465877,0.37566107,3.21160959,0.33027371,1.31178287,0.21014191,0.00000000
-1.96598299,4.84227175,0.00644201,0.14827134,0.36891122,3.18638914,0.32590283,1.33147277,0.20760426,0.00000000
-1.95997999,4.82662376,0.00651790,0.15155480,0.36142085,3.15531675,0.32064471,1.34806310,0.20463004,0.00000000
-1.95397699,4.80174001,0.00657430,0.15446869,0.35329666,3.11895159,0.31460312,1.36144825,0.20126501,0.00000000
-1.94797399,4.76824884,0.00661218,0.15697551,0.34464831,3.07794742,0.30788755,1.37155101,0.19755664,0.00000000
-1.94197099,4.72688236,0.00663278,0.15904163,0.33558491,3.03302788,0.30060996,1.37832354,0.19355298,0.00000000
-1.93596798,4.67845038,0.00663753,0.16063814,0.32621203,2.98496094,0.29288164,1.38174842,0.18930158,0.00000000
-1.92996498,4.62381458,0.00662797,0.16174159,0.31662924,2.93453345,0.28481048,1.38183929,0.18484878,0.00000000
-1.92396198,4.56386374,0.00660574,0.16233466,0.30692833,2.88252702,0.27649864,1.37864139,0.18023905,0.00000000
-1.91795898,4.49949091,0.00657242,0.16240665,0.29719225,2.82969603,0.26804056,1.37223144,0.17551455,0.00000000
-1.91195598,4.43157305,0.00652955,0.16195383,0.28749473,2.77674849,0.25952159,1.36271712,0.17071484,0.00000000
-1.90595298,4.36095382,0.00647853,0.16097948,0.27790048,2.72433057,0.25101689,1.35023585,0.16587680,0.00000000
-1.89994997,4.28842965,0.00642060,0.15949387,0.26846590,2.67301481,0.24259098,1.33495290,0.16103452,0.00000000
-1.89394697,4.21473943,0.00635676,0.15751392,0.25924022,2.62329252,0.23429754,1.31705897,0.15621938,0.00000000
-1.88794397,4.14055777,0.00628781,0.15506272,0.25026686,2.57557022,0.22617965,1.29676708,0.15146016,0.00000000
-1.88194097,4.06649174,0.00621433,0.15216890,0.24158490,2.53016979,0.21827044,1.27430920,0.14678316,0.00000000
-1.87593797,3.99308085,0.00613666,0.14886584,0.23323056,2.48733220,0.21059389,1.24993246,0.14221239,0.00000000
-1.86993497,3.92079992,0.00605496,0.14519085,0.22523854,2.44722417,0.20316598,1.22389532,0.13776973,0.00000000
-1.86393197,3.85006443,0.00596925,0.14118426,0.21764313,2.40994701,0.19599596,1.19646388,0.13347517,0.00000000
-1.85792896,3.78123764,0.00587944,0.13688856,0.21047900,2.37554728,0.18908783,1.16790834,0.12934698,0.00000000
-1.85192596,3.71463904,0.00578541,0.13234754,0.20378171,2.34402815,0.18244182,1.13849984,0.12540196,0.00000000
-1.84592296,3.65055332,0.00568706,0.12760554,0.19758778,2.31536099,0.17605594,1.10850781,0.12165565,0.00000000
-1.83991996,3.58923933,0.00558439,0.12270675,0.19193452,2.28949630,0.16992753,1.07819776,0.11812262,0.00000000
-1.83391696,3.53093811,0.00547751,0.11769468,0.18685947,2.26637351,0.16405471,1.04782955,0.11481667,0.00000000
-1.82791396,3.47587969,0.00536675,0.11261166,0.18239963,2.24592896,0.15843774,1.01765607,0.11175109,0.00000000
-1.82191096,3.42428790,0.00525267,0.10749848,0.17859050,2.22810176,0.15308013,0.98792224,0.10893892,0.00000000
-1.81590795,3.37638291,0.00513608,0.10239415,0.17546501,2.21283729,0.14798967,0.95886413,0.10639310,0.00000000
-1.80990495,3.33238129,0.00501809,0.09733568,0.17305243,2.20008815,0.14317905,0.93070820,0.10412666,0.00000000
-1.80390195,3.29249341,0.00490005,0.09235791,0.17137724,2.18981281,0.13866633,0.90367033,0.10215280,0.00000000
-1.79789895,3.25691845,0.00478362,0.08749341,0.17045817,2.18197205,0.13447502,0.87795474,0.10048490,0.00000000
-1.79189595,3.22583719,0.00467069,0.08277235,0.17030737,2.17652359,0.13063389,0.85375250,0.09913645,0.00000000
-1.78589295,3.19940311,0.00456336,0.07822240,0.17092966,2.17341551,0.12717640,0.83123977,0.09812086,0.00000000
-1.77988994,3.17773233,0.00446393,0.07386859,0.17232208,2.17257887,0.12413989,0.81057575,0.09745113,0.00000000
-1.77388694,3.16089316,0.00437484,0.06973323,0.17447354,2.17392023,0.12156448,0.79190026,0.09713949,0.00000000
-1.76788394,3.14889592,0.00429866,0.06583574,0.17736468,2.17731460,0.11949169,0.77533128,0.09719683,0.00000000
-1.76188094,3.14168376,0.00423807,0.06219254,0.18096787,2.18259950,0.11796290,0.76096246,0.09763206,0.00000000
-1.75587794,3.13912528,0.00419581,0.05881695,0.18524732,2.18957049,0.11701764,0.74886076,0.09845147,0.00000000
-1.74987494,3.14100947,0.00417469,0.05571916,0.19015927,2.19797869,0.11669190,0.73906455,0.09965787,0.00000000
-1.74387194,3.14704353,0.00417761,0.05290618,0.19565225,2.20753046,0.11701631,0.73158222,0.10124988,0.00000000
-1.73786893,3.15685395,0.00420752,0.05038192,0.20166736,2.21788958,0.11801448,0.72639156,0.10322106,0.00000000
-1.73186593,3.16999107,0.00426750,0.04814733,0.20813858,2.22868173,0.11970152,0.72344001,0.10555923,0.00000000
-1.72586293,3.18593712,0.00436073,0.04620059,0.21499310,2.23950138,0.12208268,0.72264600,0.10824582,0.00000000
-1.71985993,3.20411767,0.00449049,0.04453741,0.22215166,2.24992083,0.12515241,0.72390129,0.11125533,0.00000000
-1.71385693,3.22391625,0.00466023,0.04315140,0.22952902,2.25950102,0.12889365,0.72707442,0.11455507,0.00000000
-1.70785393,3.24469160,0.00487349,0.04203446,0.23703448,2.26780387,0.13327766,0.73201521,0.11810502,0.00000000
-1.70185093,3.26579719,0.00513391,0.04117726,0.24457260,2.27440558,0.13826414,0.73856017,0.12185810,0.00000000
-1.69584792,3.28660210,0.00544519,0.04056966,0.25204410,2.27891053,0.14380197,0.74653854,0.12576057,0.00000000
-1.68984492,3.30651270,0.00581096,0.04020116,0.25934704,2.28096514,0.14983028,0.75577895,0.12975292,0.00000000
-1.68384192,3.32499416,0.00623470,0.04006133,0.26637827,2.28027125,0.15628002,0.76611619,0.13377095,0.00000000
-1.67783892,3.34159098,0.00671961,0.04014012,0.27303521,2.27659845,0.16307589,0.77739783,0.13774723,0.00000000
-1.67183592,3.35594552,0.00726842,0.04042810,0.27921791,2.26979484,0.17013866,0.78949038,0.14161285,0.00000000
-1.66583292,3.36781366,0.00788321,0.04091663,0.28483133,2.25979572,0.17738764,0.80228464,0.14529934,0.00000000
-1.65982991,3.37707678,0.00856518,0.04159782,0.28978792,2.24662978,0.18474338,0.81569977,0.14874080,0.00000000
-1.65382691,3.38374919,0.00931449,0.04246447,0.29401019,2.23042230,0.19213029,0.82968593,0.15187612,0.00000000
