energy_ev,total_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.32166083,1.12630201,0.01065229,0.00018059,1.29080356,0.00000000,0.24050976,0.04426653
-5.31565783,1.00068610,0.00899259,0.00016254,1.14750405,0.00000000,0.21266866,0.03937316
-5.30965483,0.88341071,0.00766924,0.00014568,1.01313255,0.00000000,0.18716697,0.03478080
-5.30365183,0.77510471,0.00666293,0.00013022,0.88843854,0.00000000,0.16408490,0.03051626
-5.29764882,0.67618637,0.00596130,0.00011636,0.77390355,0.00000000,0.14347685,0.02659713
-5.29164582,0.58688611,0.00556009,0.00010425,0.66976405,0.00000000,0.12537830,0.02303256
-5.28564282,0.50727430,0.00546422,0.00009408,0.57603994,0.00000000,0.10981338,0.01982426
-5.27963982,0.43729231,0.00568886,0.00008602,0.49256703,0.00000000,0.09680322,0.01696761
-5.27363682,0.37678566,0.00626046,0.00008025,0.41903154,0.00000000,0.08637442,0.01445288
-5.26763382,0.32553752,0.00721777,0.00007699,0.35500527,0.00000000,0.07856771,0.01226645
-5.26163082,0.28330157,0.00861289,0.00007647,0.29997982,0.00000000,0.07344623,0.01039204
-5.25562781,0.24983276,0.01051209,0.00007896,0.25339882,0.00000000,0.07110321,0.00881184
-5.24962481,0.22491529,0.01299664,0.00008479,0.21468712,0.00000000,0.07166887,0.00750756
-5.24362181,0.20838672,0.01616339,0.00009435,0.18327633,0.00000000,0.07531598,0.00646135
-5.23761881,0.20015786,0.02012507,0.00010806,0.15862625,0.00000000,0.08226408,0.00565659
-5.23161581,0.20022764,0.02501023,0.00012642,0.14024182,0.00000000,0.09278179,0.00507854
-5.22561281,0.20869290,0.03096274,0.00014999,0.12768586,0.00000000,0.10718720,0.00471483
-5.21960980,0.22575275,0.03814074,0.00017939,0.12058728,0.00000000,0.12584593,0.00455580
-5.21360680,0.25170748,0.04671491,0.00021528,0.11864541,0.00000000,0.14916673,0.00459470
-5.20760380,0.28695196,0.05686610,0.00025836,0.12163045,0.00000000,0.17759452,0.00482778
-5.20160080,0.33196393,0.06878213,0.00030938,0.12938066,0.00000000,0.21160071,0.00525425
-5.19559780,0.38728719,0.08265388,0.00036906,0.14179653,0.00000000,0.25167095,0.00587614
-5.18959480,0.45351037,0.09867056,0.00043813,0.15883259,0.00000000,0.29829042,0.00669802
-5.18359180,0.53124165,0.11701429,0.00051727,0.18048711,0.00000000,0.35192687,0.00772671
-5.17758879,0.62108027,0.13785416,0.00060710,0.20679040,0.00000000,0.41301192,0.00897090
-5.17158579,0.72358568,0.16133971,0.00070815,0.23779199,0.00000000,0.48192101,0.01044063
-5.16558279,0.83924521,0.18759433,0.00082079,0.27354727,0.00000000,0.55895289,0.01214689
-5.15957979,0.96844146,0.21670854,0.00094528,0.31410410,0.00000000,0.64430910,0.01410096
-5.15357679,1.11142048,0.24873362,0.00108165,0.35948961,0.00000000,0.73807463,0.01631397
-5.14757379,1.26826208,0.28367577,0.00122976,0.40969792,0.00000000,0.84020030,0.01879622
-5.14157079,1.43885321,0.32149113,0.00138922,0.46467889,0.00000000,0.95048808,0.02155664
-5.13556778,1.62286575,0.36208189,0.00155940,0.52432835,0.00000000,1.06857985,0.02460217
-5.12956478,1.81973951,0.40529378,0.00173943,0.58848011,0.00000000,1.19395049,0.02793721
-5.12356178,2.02867121,0.45091512,0.00192819,0.65689984,0.00000000,1.32590584,0.03156301
-5.11755878,2.24861002,0.49867747,0.00212431,0.72928110,0.00000000,1.46358578,0.03547717
-5.11155578,2.47825985,0.54825799,0.00232622,0.80524338,0.00000000,1.60597257,0.03967308
-5.10555278,2.71608831,0.59928352,0.00253214,0.88433232,0.00000000,1.75190435,0.04413954
-5.09954977,2.96034205,0.65133605,0.00274013,0.96602182,0.00000000,1.90009329,0.04886026
-5.09354677,3.20906790,0.70395963,0.00294813,1.04971803,0.00000000,2.04914785,0.05381359
-5.08754377,3.46013889,0.75666827,0.00315400,1.13476487,0.00000000,2.19759818,0.05897225
-5.08154077,3.71128428,0.80895451,0.00335557,1.22045090,0.00000000,2.34392383,0.06430316
-5.07553777,3.96012260,0.86029852,0.00355068,1.30601741,0.00000000,2.48658252,0.06976740
-5.06953477,4.20419653,0.91017710,0.00373720,1.39066724,0.00000000,2.62403906,0.07532028
-5.06353177,4.44100883,0.95807251,0.00391315,1.47357438,0.00000000,2.75479323,0.08091162
-5.05752876,4.66805839,1.00348072,0.00407663,1.55389410,0.00000000,2.87740589,0.08648608
-5.05152576,4.88287582,1.04591896,0.00422595,1.63077351,0.00000000,2.99052246,0.09198381
-5.04552276,5.08305813,1.08493235,0.00435958,1.70336249,0.00000000,3.09289340,0.09734113
-5.03951976,5.26630233,1.12009963,0.00447621,1.77082504,0.00000000,3.18339138,0.10249154
-5.03351676,5.43043778,1.15103806,0.00457474,1.83235097,0.00000000,3.26102508,0.10736681
-5.02751376,5.57345741,1.17740741,0.00465429,1.88716809,0.00000000,3.32494986,0.11189829
-5.02151076,5.69354789,1.19891337,0.00471422,1.93455468,0.00000000,3.37447562,0.11601836
-5.01550775,5.78911874,1.21531041,0.00475408,1.97385235,0.00000000,3.40907224,0.11966202
-5.00950475,5.85883038,1.22640424,0.00477363,2.00447910,0.00000000,3.42837313,0.12276844
-5.00350175,5.90162076,1.23205412,0.00477283,2.02594226,0.00000000,3.43217728,0.12528267
-4.99749875,5.91673032,1.23217491,0.00475184,2.03785114,0.00000000,3.42045013,0.12715723
-4.99149575,5.90372429,1.22673905,0.00471097,2.03992880,0.00000000,3.39332359,0.12835358
-4.98549275,5.86251162,1.21577836,0.00465074,2.03202257,0.00000000,3.35109510,0.12884344
-4.97948974,5.79335944,1.19938539,0.00457180,2.01411272,0.00000000,3.29422564,0.12860989
-4.97348674,5.69690172,1.17771446,0.00447496,1.98631870,0.00000000,3.22333661,0.12764814
-4.96748374,5.57414108,1.15098185,0.00436121,1.94890242,0.00000000,3.13920489,0.12596600
-4.96148074,5.42644272,1.11946505,0.00423168,1.90226818,0.00000000,3.04275586,0.12358390
-4.95547774,5.25551953,1.08350088,0.00408763,1.84695880,0.00000000,2.93505392,0.12053465
-4.94947474,5.06340797,1.04348217,0.00393048,1.78364781,0.00000000,2.81728999,0.11686269
-4.94347174,4.85243475,0.99985289,0.00376177,1.71312779,0.00000000,2.69076595,0.11262302
-4.93746873,4.62517450,0.95310182,0.00358315,1.63629483,0.00000000,2.55687580,0.10787982
-4.93146573,4.38439968,0.90375459,0.00339639,1.55412979,0.00000000,2.41708371,0.10270473
-4.92546273,4.13302381,0.85236435,0.00320331,1.46767671,0.00000000,2.27289949,0.09717498
-4.91945973,3.87404000,0.79950138,0.00300578,1.37801929,0.00000000,2.12585179,0.09137134
-4.91345673,3.61045697,0.74574185,0.00280571,1.28625617,0.00000000,1.97746013,0.08537601
-4.90745373,3.34523467,0.69165611,0.00260497,1.19347600,0.00000000,1.82920645,0.07927060
-4.90145073,3.08122209,0.63779717,0.00240541,1.10073335,0.00000000,1.68250736,0.07313411
-4.89544772,2.82109952,0.58468956,0.00220876,1.00902612,0.00000000,1.53868807,0.06704118
-4.88944472,2.56732729,0.53281913,0.00201669,0.91927556,0.00000000,1.39895899,0.06106052
-4.88344172,2.32210280,0.48262425,0.00183067,0.83230931,0.00000000,1.26439590,0.05525365
-4.87743872,2.08732720,0.43448854,0.00165204,0.74884824,0.00000000,1.13592440,0.04967392
-4.87143572,1.86458248,0.38873559,0.00148194,0.66949713,0.00000000,1.01430909,0.04436590
-4.86543272,1.65511935,0.34562567,0.00132128,0.59473957,0.00000000,0.90014784,0.03936504
-4.85942971,1.45985569,0.30535443,0.00117080,0.52493678,0.00000000,0.79387100,0.03469770
-4.85342671,1.27938491,0.26805369,0.00103099,0.46033025,0.00000000,0.69574546,0.03038145
-4.84742371,1.11399316,0.23379400,0.00090216,0.40104779,0.00000000,0.60588307,0.02642552
-4.84142071,0.96368407,0.20258881,0.00078440,0.34711228,0.00000000,0.52425281,0.02283160
-4.83541771,0.82820926,0.17439994,0.00067762,0.29845283,0.00000000,0.45069595,0.01959469
-4.82941471,0.70710312,0.14914408,0.00058158,0.25491742,0.00000000,0.38494343,0.01670403
-4.82341171,0.59972004,0.12669989,0.00049589,0.21628650,0.00000000,0.32663459,0.01414418
-4.81740870,0.50527241,0.10691545,0.00042003,0.18228702,0.00000000,0.27533644,0.01189604
-4.81140570,0.42286804,0.08961568,0.00035343,0.15260616,0.00000000,0.23056273,0.00993779
-4.80540270,0.35154567,0.07460953,0.00029541,0.12690442,0.00000000,0.19179213,0.00824589
-4.79939970,0.29030750,0.06169662,0.00024527,0.10482765,0.00000000,0.15848507,0.00679589
-4.79339670,0.23814816,0.05067325,0.00020228,0.08601775,0.00000000,0.13009871,0.00556316
-4.78739370,0.19407948,0.04133763,0.00016573,0.07012188,0.00000000,0.10609989,0.00452354
-4.78139070,0.15715099,0.03349415,0.00013490,0.05680006,0.00000000,0.08597589,0.00365381
-4.77538769,0.12646601,0.02695690,0.00010912,0.04573121,0.00000000,0.06924295,0.00293212
-4.76938469,0.10119375,0.02155227,0.00008774,0.03661768,0.00000000,0.05545266,0.00233822
-4.76338169,0.08057749,0.01712069,0.00007019,0.02918839,0.00000000,0.04419644,0.00185368
-4.75737869,0.06393950,0.01351779,0.00005592,0.02320080,0.00000000,0.03510815,0.00146197
-4.75137569,0.05068317,0.01061479,0.00004446,0.01844174,0.00000000,0.02786541,0.00114851
-4.74537269,0.04029278,0.00829846,0.00003540,0.01472757,0.00000000,0.02218948,0.00090060
-4.73936968,0.03233158,0.00647067,0.00002838,0.01190356,0.00000000,0.01784441,0.00070738
-4.73336668,0.02643854,0.00504757,0.00002310,0.00984284,0.00000000,0.01463536,0.00055971
-4.72736368,0.02232428,0.00395863,0.00001932,0.00844514,0.00000000,0.01240649,0.00045003
-4.72136068,0.01976650,0.00314553,0.00001684,0.00763515,0.00000000,0.01103864,0.00037228
-4.71535768,0.01860515,0.00256092,0.00001553,0.00736098,0.00000000,0.01044677,0.00032168
-4.70935468,0.01873761,0.00216729,0.00001528,0.00759251,0.00000000,0.01057741,0.00029466
-4.70335168,0.02011393,0.00193579,0.00001605,0.00831971,0.00000000,0.01140620,0.00028870
-4.69734867,0.02273210,0.00184512,0.00001782,0.00955104,0.00000000,0.01293532,0.00030221
-4.69134567,0.02663352,0.00188054,0.00002060,0.01131185,0.00000000,0.01519108,0.00033441
-4.68534267,0.03189830,0.00203287,0.00002445,0.01364263,0.00000000,0.01822136,0.00038522
-4.67933967,0.03864050,0.00229770,0.00002945,0.01659724,0.00000000,0.02209305,0.00045517
-4.67333667,0.04700300,0.00267457,0.00003570,0.02024094,0.00000000,0.02688914,0.00054528
-4.66733367,0.05715196,0.00316622,0.00004332,0.02464817,0.00000000,0.03270571,0.00065698
-4.66133067,0.06927060,0.00377796,0.00005244,0.02990000,0.00000000,0.03964839,0.00079200
-4.65532766,0.08355224,0.00451701,0.00006321,0.03608126,0.00000000,0.04782846,0.00095226
-4.64932466,0.10019258,0.00539190,0.00007577,0.04327725,0.00000000,0.05735848,0.00113977
-4.64332166,0.11938106,0.00641191,0.00009028,0.05157007,0.00000000,0.06834741,0.00135654
-4.63731866,0.14129156,0.00758655,0.00010685,0.06103458,0.00000000,0.08089531,0.00160440
-4.63131566,0.16607241,0.00892504,0.00012560,0.07173407,0.00000000,0.09508768,0.00188495
-4.62531266,0.19383610,0.01043590,0.00014663,0.08371571,0.00000000,0.11098964,0.00219935
-4.61930965,0.22464895,0.01212661,0.00017000,0.09700601,0.00000000,0.12864006,0.00254827
-4.61330665,0.25852118,0.01400334,0.00019571,0.11160633,0.00000000,0.14804594,0.00293174
-4.60730365,0.29539793,0.01607089,0.00022374,0.12748880,0.00000000,0.16917740,0.00334903
-4.60130065,0.33515168,0.01833281,0.00025401,0.14459278,0.00000000,0.19196339,0.00379855
-4.59529765,0.37757678,0.02079171,0.00028639,0.16282212,0.00000000,0.21628871,0.00427782
-4.58929465,0.42238652,0.02344985,0.00032069,0.18204354,0.00000000,0.24199247,0.00478339
-4.58329165,0.46921330,0.02631010,0.00035667,0.20208619,0.00000000,0.26886838,0.00531083
-4.57728864,0.51761242,0.02937714,0.00039403,0.22274271,0.00000000,0.29666708,0.00585478
-4.57128564,0.56706957,0.03265908,0.00043245,0.24377187,0.00000000,0.32510067,0.00640903
-4.56528264,0.61701238,0.03616939,0.00047157,0.26490284,0.00000000,0.35384957,0.00696658
-4.55927964,0.66682576,0.03992916,0.00051101,0.28584105,0.00000000,0.38257154,0.00751988
-4.55327664,0.71587089,0.04396966,0.00055039,0.30627556,0.00000000,0.41091290,0.00806097
-4.54727364,0.76350723,0.04833501,0.00058935,0.32588781,0.00000000,0.43852133,0.00858173
-4.54127064,0.80911688,0.05308509,0.00062759,0.34436128,0.00000000,0.46506018,0.00907413
-4.53526763,0.85213035,0.05829822,0.00066484,0.36139191,0.00000000,0.49022342,0.00953054
-4.52926463,0.89205251,0.06407382,0.00070094,0.37669867,0.00000000,0.51375078,0.00994396
-4.52326163,0.92848766,0.07053450,0.00073582,0.39003403,0.00000000,0.53544219,0.01030835
-4.51725863,0.96116228,0.07782769,0.00076954,0.40119357,0.00000000,0.55517093,0.01061884
-4.51125563,0.98994427,0.08612628,0.00080229,0.41002451,0.00000000,0.57289456,0.01087199
-4.50525263,1.01485729,0.09562839,0.00083441,0.41643253,0.00000000,0.58866296,0.01106593
-4.49924962,1.03608941,0.10655567,0.00086638,0.42038666,0.00000000,0.60262289,0.01120050
-4.49324662,1.05399491,0.11915033,0.00089885,0.42192183,0.00000000,0.61501848,0.01127731
-4.48724362,1.06908898,0.13367048,0.00093256,0.42113894,0.00000000,0.62618740,0.01129971
-4.48124062,1.08203475,0.15038378,0.00096841,0.41820246,0.00000000,0.63655243,0.01127274
-4.47523762,1.09362315,0.16955945,0.00100735,0.41333548,0.00000000,0.64660863,0.01120291
-4.46923462,1.10474574,0.19145868,0.00105042,0.40681258,0.00000000,0.65690641,0.01109808
-4.46323162,1.11636173,0.21632350,0.00109864,0.39895072,0.00000000,0.66803087,0.01096710
-4.45722861,1.12946017,0.24436464,0.00115302,0.39009861,0.00000000,0.68057842,0.01081955
-4.45122561,1.14501901,0.27574855,0.00121449,0.38062508,0.00000000,0.69513137,0.01066537
-4.44522261,1.16396275,0.31058417,0.00128384,0.37090697,0.00000000,0.71223171,0.01051452
-4.43921961,1.18712059,0.34891007,0.00136171,0.36131714,0.00000000,0.73235535,0.01037660
-4.43321661,1.21518722,0.39068253,0.00144847,0.35221324,0.00000000,0.75588786,0.01026055
-4.42721361,1.24868805,0.43576530,0.00154427,0.34392762,0.00000000,0.78310316,0.01017433
-4.42121061,1.28795092,0.48392180,0.00164894,0.33675903,0.00000000,0.81414627,0.01012467
-4.41520760,1.33308571,0.53481028,0.00176201,0.33096638,0.00000000,0.84902105,0.01011692
-4.40920460,1.38397335,0.58798273,0.00188267,0.32676476,0.00000000,0.88758389,0.01015490
-4.40320160,1.44026485,0.64288770,0.00200980,0.32432406,0.00000000,0.92954379,0.01024086
-4.39719860,1.50139089,0.69887771,0.00214198,0.32376988,0.00000000,0.97446924,0.01037556
-4.39119560,1.56658177,0.75522098,0.00227751,0.32518684,0.00000000,1.02180160,0.01055835
-4.38519260,1.63489698,0.81111755,0.00241446,0.32862381,0.00000000,1.07087481,0.01078736
-4.37918959,1.70526321,0.86571935,0.00255076,0.33410074,0.00000000,1.12094037,0.01105975
-4.37318659,1.77651906,0.91815358,0.00268422,0.34161659,0.00000000,1.17119681,0.01137194
-4.36718359,1.84746422,0.96754854,0.00281262,0.35115765,0.00000000,1.22082194,0.01171996
-4.36118059,1.91691084,1.01306097,0.00293383,0.36270585,0.00000000,1.26900661,0.01209972
-4.35517759,1.98373429,1.05390358,0.00304581,0.37624619,0.00000000,1.31498794,0.01250732
-4.34917459,2.04692066,1.08937155,0.00314675,0.39177294,0.00000000,1.35808065,0.01293927
-4.34317159,2.10560848,1.11886686,0.00323512,0.40929391,0.00000000,1.39770438,0.01339275
-4.33716858,2.15912238,1.14191907,0.00330970,0.42883255,0.00000000,1.43340589,0.01386568
-4.33116558,2.20699671,1.15820153,0.00336966,0.45042760,0.00000000,1.46487455,0.01435684
-4.32516258,2.24898801,1.16754232,0.00341454,0.47413021,0.00000000,1.49195053,0.01486583
-4.31915958,2.28507543,1.16992912,0.00344430,0.49999866,0.00000000,1.51462497,0.01539299
-4.31315658,2.31544943,1.16550790,0.00345929,0.52809107,0.00000000,1.53303230,0.01593918
-4.30715358,2.34048934,1.15457546,0.00346021,0.55845664,0.00000000,1.54743515,0.01650558
