energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.73586793,6.07909590,0.01043600,0.00000000,0.01637237,1.26842650,0.06357892,2.46000458,2.66807512,1.76021431
-5.72986493,6.08452477,0.01047049,0.00000000,0.01667188,1.26825098,0.06515438,2.46051072,2.69044418,1.75336245
-5.72386193,6.08220856,0.01048425,0.00000000,0.01700342,1.26808764,0.06663170,2.45628635,2.71248048,1.74474465
-5.71785893,6.07406709,0.01048102,0.00000000,0.01737104,1.26836111,0.06802140,2.44811036,2.73488238,1.73493037
-5.71185593,6.06209857,0.01046469,0.00000000,0.01777754,1.26948454,0.06933490,2.43682412,2.75832754,1.72450326
-5.70585293,6.04829864,0.01043914,0.00000000,0.01822420,1.27184422,0.07058360,2.42329679,2.78344505,1.71403841
-5.69984992,6.03457984,0.01040811,0.00000000,0.01871066,1.27578504,0.07177802,2.40838981,2.81079013,1.70407973
-5.69384692,6.02269593,0.01037504,0.00000000,0.01923478,1.28159772,0.07292688,2.39292238,2.84082280,1.69511874
-5.68784392,6.01417501,0.01034297,0.00000000,0.01979258,1.28950842,0.07403645,2.37763962,2.87389190,1.68757598
-5.68184092,6.01026493,0.01031446,0.00000000,0.02037833,1.29967147,0.07510996,2.36318528,2.91022519,1.68178606
-5.67583792,6.01189388,0.01029152,0.00000000,0.02098461,1.31216546,0.07614723,2.35008000,2.94992624,1.67798713
-5.66983492,6.01964792,0.01027556,0.00000000,0.02160254,1.32699305,0.07714454,2.33870653,2.99297810,1.67631533
-5.66383192,6.03376637,0.01026740,0.00000000,0.02222202,1.34408430,0.07809469,2.32930230,3.03925340,1.67680443
-5.65782891,6.05415486,0.01026729,0.00000000,0.02283209,1.36330336,0.07898735,2.32195962,3.08853026,1.67939056
-5.65182591,6.08041472,0.01027499,0.00000000,0.02342134,1.38445812,0.07980958,2.31663331,3.14051271,1.68392166
-5.64582291,6.11188662,0.01028982,0.00000000,0.02397829,1.40731195,0.08054653,2.31315510,3.19485437,1.69017089
-5.63981991,6.14770539,0.01031080,0.00000000,0.02449192,1.43159698,0.08118230,2.31125376,3.25118366,1.69785324
-5.63381691,6.18686264,0.01033671,0.00000000,0.02495214,1.45702795,0.08170085,2.31057980,3.30912893,1.70664405
-5.62781391,6.22827305,0.01036628,0.00000000,0.02535021,1.48331574,0.08208701,2.31073308,3.36834179,1.71619846
-5.62181091,6.27084062,0.01039826,0.00000000,0.02567918,1.51017978,0.08232738,2.31129183,3.42851712,1.72617055
-5.61580790,6.31352086,0.01043157,0.00000000,0.02593429,1.53735857,0.08241121,2.31184151,3.48940845,1.73623095
-5.60980490,6.35537566,0.01046538,0.00000000,0.02611322,1.56461767,0.08233111,2.31200172,3.55083773,1.74608214
-5.60380190,6.39561784,0.01049920,0.00000000,0.02621633,1.59175481,0.08208362,2.31145019,3.61269878,1.75547045
-5.59779890,6.43364349,0.01053298,0.00000000,0.02624677,1.61860185,0.08166952,2.30994223,3.67495443,1.76419429
-5.59179590,6.46905055,0.01056708,0.00000000,0.02621046,1.64502358,0.08109405,2.30732515,3.73762726,1.77210837
-5.58579290,6.50164353,0.01060235,0.00000000,0.02611596,1.67091362,0.08036671,2.30354691,3.80078478,1.77912373
-5.57978989,6.53142460,0.01064008,0.00000000,0.02597433,1.69618788,0.07950108,2.29865878,3.86451986,1.78520402
-5.57378689,6.55857231,0.01068194,0.00000000,0.02579871,1.72077594,0.07851424,2.29281219,3.92892770,1.79035835
-5.56778389,6.58340988,0.01072996,0.00000000,0.02560400,1.74461138,0.07742619,2.28625006,3.99408077,1.79463144
-5.56178089,6.60636543,0.01078641,0.00000000,0.02540632,1.76762154,0.07625907,2.27929331,4.06000323,1.79809188
-5.55577789,6.62792683,0.01085371,0.00000000,0.02522252,1.78971763,0.07503632,2.27232341,4.12664640,1.80081937
-5.54977489,6.64859401,0.01093434,0.00000000,0.02506955,1.81078596,0.07378182,2.26576185,4.19386684,1.80289185
-5.54377189,6.66883169,0.01103068,0.00000000,0.02496398,1.83068081,0.07251906,2.26004781,4.26140824,1.80437339
-5.53776888,6.68902504,0.01114494,0.00000000,0.02492135,1.84921970,0.07127034,2.25561490,4.32888825,1.80530361
-5.53176588,6.70944062,0.01127903,0.00000000,0.02495566,1.86618121,0.07005604,2.25286824,4.39579115,1.80568923
-5.52576288,6.73019449,0.01143445,0.00000000,0.02507891,1.88130570,0.06889408,2.25216280,4.46146666,1.80549822
-5.51975988,6.75122884,0.01161221,0.00000000,0.02530068,1.89429889,0.06779941,2.25378384,4.52513519,1.80465679
-5.51375688,6.77229784,0.01181280,0.00000000,0.02562779,1.90483812,0.06678376,2.25793033,4.58589933,1.80304926
-5.50775388,6.79296320,0.01203604,0.00000000,0.02606407,1.91258097,0.06585537,2.26470182,4.64276096,1.80052080
-5.50175088,6.81259898,0.01228116,0.00000000,0.02661024,1.91717582,0.06501903,2.27408918,4.69464352,1.79688252
-5.49574787,6.83040520,0.01254670,0.00000000,0.02726384,1.91827371,0.06427611,2.28596955,4.74041822,1.79191873
-5.48974487,6.84542907,0.01283055,0.00000000,0.02801930,1.91554093,0.06362476,2.30010550,4.77893326,1.78539567
-5.48374187,6.85659280,0.01312999,0.00000000,0.02886812,1.90867175,0.06306015,2.31614833,4.80904498,1.77707122
-5.47773887,6.86272640,0.01344171,0.00000000,0.02979906,1.89740050,0.06257485,2.33364546,4.82964957,1.76670499
-5.47173587,6.86260415,0.01376187,0.00000000,0.03079848,1.88151272,0.06215912,2.35205138,4.83971431,1.75406829
-5.46573287,6.85498319,0.01408618,0.00000000,0.03185069,1.86085466,0.06180139,2.37074204,4.83830742,1.73895341
-5.45972986,6.83864311,0.01441001,0.00000000,0.03293840,1.83534090,0.06148864,2.38903190,4.82462535,1.72118192
-5.45372686,6.81242502,0.01472846,0.00000000,0.03404312,1.80495989,0.06120681,2.40619349,4.79801692,1.70061166
-5.44772386,6.77526938,0.01503649,0.00000000,0.03514567,1.76977714,0.06094126,2.42147858,4.75800368,1.67714223
-5.44172086,6.72625146,0.01532902,0.00000000,0.03622664,1.72993625,0.06067713,2.43414053,4.70429599,1.65071905
-5.43571786,6.66461387,0.01560106,0.00000000,0.03726686,1.68565778,0.06039978,2.44345724,4.63680460,1.62133587
-5.42971486,6.58979555,0.01584788,0.00000000,0.03824785,1.63723611,0.06009519,2.44875394,4.55564751,1.58903601
-5.42371186,6.50145672,0.01606505,0.00000000,0.03915226,1.58503475,0.05975033,2.44942531,4.46115227,1.55391242
-5.41770885,6.39949946,0.01624867,0.00000000,0.03996427,1.52948007,0.05935355,2.44495630,4.35385360,1.51610684
-5.41170585,6.28408358,0.01639541,0.00000000,0.04066988,1.47105414,0.05889496,2.43494098,4.23448681,1.47580821
-5.40570285,6.15563749,0.01650267,0.00000000,0.04125730,1.41028659,0.05836679,2.41909893,4.10397706,1.43325064
-5.39969985,6.01486388,0.01656867,0.00000000,0.04171712,1.34774614,0.05776371,2.39728867,3.96342500,1.38871103
-5.39369685,5.86273988,0.01659252,0.00000000,0.04204252,1.28403175,0.05708317,2.36951760,3.81408911,1.34250651
-5.38769385,5.70051159,0.01657431,0.00000000,0.04222943,1.21976371,0.05632565,2.33594815,3.65736523,1.29499174
-5.38169085,5.52968278,0.01651513,0.00000000,0.04227655,1.15557490,0.05549483,2.29689987,3.49476379,1.24655609
-5.37568784,5.35199772,0.01641711,0.00000000,0.04218537,1.09210212,0.05459780,2.25284717,3.32788528,1.19762071
-5.36968484,5.16941819,0.01628337,0.00000000,0.04196012,1.02997778,0.05364505,2.20441292,3.15839457,1.14863527
-5.36368184,4.98409474,0.01611798,0.00000000,0.04160759,0.96982175,0.05265045,2.15235766,2.98799447,1.10007449
-5.35767884,4.79833269,0.01592589,0.00000000,0.04113699,0.91223358,0.05163109,2.09756498,2.81839942,1.05243402
-5.35167584,4.61455311,0.01571284,0.00000000,0.04055969,0.85778499,0.05060698,2.04102314,2.65130961,1.00622587
-5.34567284,4.43524971,0.01548515,0.00000000,0.03988888,0.80701265,0.04960067,1.98380360,2.48838621,0.96197303
-5.33966983,4.26294228,0.01524963,0.00000000,0.03913926,0.76041119,0.04863676,1.92703698,2.33122822,0.92020343
-5.33366683,4.10012786,0.01501338,0.00000000,0.03832665,0.71842664,0.04774126,1.87188706,2.18135126,0.88144298
-5.32766383,3.94923067,0.01478356,0.00000000,0.03746754,0.68145021,0.04694085,1.81952372,2.04016884,0.84620793
-5.32166083,3.81255212,0.01456720,0.00000000,0.03657872,0.64981249,0.04626218,1.77109549,1.90897623,0.81499656
-5.31565783,3.69222222,0.01437104,0.00000000,0.03567680,0.62377826,0.04573096,1.72770249,1.78893715,0.78828027
-5.30965483,3.59015378,0.01420125,0.00000000,0.03477783,0.60354209,0.04537118,1.69037074,1.68107331,0.76649438
-5.30365183,3.50800062,0.01406334,0.00000000,0.03389691,0.58922462,0.04520424,1.66002824,1.58625687,0.75002882
-5.29764882,3.44712104,0.01396194,0.00000000,0.03304781,0.58087001,0.04524821,1.63748382,1.50520545,0.73921895
-5.29164582,3.40854761,0.01390072,0.00000000,0.03224273,0.57844446,0.04551711,1.62340906,1.43847966,0.73433693
-5.28564282,3.39296420,0.01388224,0.00000000,0.03149202,0.58183608,0.04602031,1.61832387,1.38648273,0.73558368
-5.27963982,3.40069081,0.01390794,0.00000000,0.03080403,0.59085614,0.04676215,1.62258596,1.34946190,0.74308206
-5.27363682,3.43167660,0.01397809,0.00000000,0.03018501,0.60524176,0.04774158,1.63638437,1.32751123,0.75687120
-5.26763382,3.48550134,0.01409182,0.00000000,0.02963909,0.62466020,0.04895209,1.65973711,1.32057534,0.77690246
-5.26163082,3.56138498,0.01424714,0.00000000,0.02916834,0.64871441,0.05038176,1.69249286,1.32845389,0.80303696
-5.25562781,3.65820495,0.01444106,0.00000000,0.02877285,0.67695015,0.05201354,1.73433640,1.35080633,0.83504508
-5.24962481,3.77452056,0.01466967,0.00000000,0.02845095,0.70886409,0.05382566,1.78479750,1.38715683,0.87260769
-5.24362181,3.90860361,0.01492827,0.00000000,0.02819937,0.74391300,0.05579222,1.84326286,1.43689916,0.91531934
-5.23761881,4.05847403,0.01521154,0.00000000,0.02801351,0.78152360,0.05788392,1.90899062,1.49930152,0.96269321
-5.23161581,4.22193957,0.01551369,0.00000000,0.02788774,0.82110283,0.06006885,1.98112687,1.57351142,1.01416777
-5.22561281,4.39663816,0.01582859,0.00000000,0.02781562,0.86204816,0.06231342,2.05872375,1.65856074,1.06911491
-5.21960980,4.58008176,0.01614997,0.00000000,0.02779020,0.90375775,0.06458328,2.14075835,1.75337129,1.12684941
-5.21360680,4.76970051,0.01647157,0.00000000,0.02780429,0.94564004,0.06684422,2.22615227,1.85676109,1.18663947
-5.20760380,4.96288613,0.01678726,0.00000000,0.02785066,0.98712256,0.06906307,2.31379099,1.96745199,1.24771802
-5.20160080,5.15703359,0.01709117,0.00000000,0.02792222,1.02765976,0.07120845,2.40254291,2.08407879,1.30929459
-5.19559780,5.34958030,0.01737782,0.00000000,0.02801223,1.06673976,0.07325151,2.49127758,2.20520041,1.37056757
-5.18959480,5.53804230,0.01764221,0.00000000,0.02811435,1.10388981,0.07516644,2.57888291,2.32931345,1.43073639
-5.18359180,5.72004705,0.01787986,0.00000000,0.02822274,1.13868065,0.07693088,2.66428107,2.45486828,1.48901373
-5.17758879,5.89336267,0.01808690,0.00000000,0.02833210,1.17072967,0.07852619,2.74644314,2.58028790,1.54463729
-5.17158579,6.05592362,0.01826007,0.00000000,0.02843766,1.19970313,0.07993751,2.82440214,2.70398957,1.59688109
-5.16558279,6.20585290,0.01839678,0.00000000,0.02853514,1.22531746,0.08115373,2.89726476,2.82440884,1.64506627
-5.15957979,6.34148114,0.01849506,0.00000000,0.02862072,1.24734001,0.08216730,2.96422158,2.94002584,1.68857095
-5.15357679,6.46136266,0.01855357,0.00000000,0.02869097,1.26558923,0.08297397,3.02455590,3.04939310,1.72683944
-5.14757379,6.56428889,0.01857161,0.00000000,0.02874279,1.27993468,0.08357244,3.07765133,3.15116420,1.75939042
-5.14157079,6.64929940,0.01854904,0.00000000,0.02877338,1.29029680,0.08396393,3.12299804,3.24412248,1.78582410
-5.13556778,6.71569052,0.01848629,0.00000000,0.02878014,1.29664669,0.08415184,3.16019786,3.32720864,1.80582828
-5.12956478,6.76302186,0.01838430,0.00000000,0.02876069,1.29900589,0.08414131,3.18896821,3.39954637,1.81918320
-5.12356178,6.79112034,0.01824449,0.00000000,0.02871285,1.29744604,0.08393890,3.20914475,3.46046480,1.82576503
-5.11755878,6.80008182,0.01806874,0.00000000,0.02863466,1.29208854,0.08355232,3.22068286,3.50951686,1.82554794
-5.11155578,6.79026988,0.01785934,0.00000000,0.02852443,1.28310384,0.08299021,3.22365779,3.54649249,1.81860465
-5.10555278,6.76231137,0.01761897,0.00000000,0.02838077,1.27071036,0.08226201,3.21826336,3.57142608,1.80510532
-5.09954977,6.71708847,0.01735065,0.00000000,0.02820273,1.25517278,0.08137795,3.20480913,3.58459743,1.78531478
-5.09354677,6.65572666,0.01705778,0.00000000,0.02798981,1.23679952,0.08034899,3.18371589,3.58652596,1.75958793
-5.08754377,6.57957842,0.01674402,0.00000000,0.02774213,1.21593919,0.07918696,3.15550944,3.57795802,1.72836343
-5.08154077,6.49020238,0.01641335,0.00000000,0.02746047,1.19297593,0.07790459,3.12081244,3.55984748,1.69215569
-5.07553777,6.38933775,0.01607003,0.00000000,0.02714638,1.16832361,0.07651567,3.08033446,3.53333005,1.65154512
-5.06953477,6.27887431,0.01571854,0.00000000,0.02680219,1.14241868,0.07503507,3.03486017,3.49969209,1.60716701
-5.06353177,6.16081809,0.01536363,0.00000000,0.02643112,1.11571198,0.07347882,2.98523573,3.46033459,1.55969907
-5.05752876,6.03725337,0.01501021,0.00000000,0.02603721,1.08865953,0.07186409,2.93235375,3.41673379,1.50984795
-5.05152576,5.91030185,0.01466340,0.00000000,0.02562531,1.06171250,0.07020908,2.87713692,3.37039932,1.45833510
-5.04552276,5.78207983,0.01432847,0.00000000,0.02520106,1.03530670,0.06853289,2.82052064,3.32283156,1.40588227
-5.03951976,5.65465461,0.01401080,0.00000000,0.02477073,1.00985205,0.06685524,2.76343532,3.27547942,1.35319706
-5.03351676,5.53000157,0.01371587,0.00000000,0.02434111,0.98572215,0.06519613,2.70678848,3.22970000,1.30095887
-5.02751376,5.40996299,0.01344917,0.00000000,0.02391939,0.96324467,0.06357551,2.65144751,3.18672164,1.24980584
-5.02151076,5.29621031,0.01321624,0.00000000,0.02351294,0.94269276,0.06201282,2.59822335,3.14761141,1.20032282
-5.01550775,5.19021102,0.01302255,0.00000000,0.02312918,0.92427797,0.06052653,2.54785575,3.11324829,1.15303113
-5.00950475,5.09320131,0.01287349,0.00000000,0.02277533,0.90814498,0.05913371,2.50100059,3.08430298,1.10838004
-5.00350175,5.00616564,0.01277428,0.00000000,0.02245832,0.89436845,0.05784957,2.45821958,3.06122493,1.06674050
-4.99749875,4.92982383,0.01272996,0.00000000,0.02218453,0.88295210,0.05668714,2.41997265,3.04423705,1.02840106
-4.99149575,4.86462610,0.01274527,0.00000000,0.02195974,0.87383022,0.05565691,2.38661337,3.03333834,0.99356619
-4.98549275,4.81075620,0.01282462,0.00000000,0.02178892,0.86687153,0.05476660,2.35838717,3.02831406,0.96235696
-4.97948974,4.76814219,0.01297199,0.00000000,0.02167622,0.86188530,0.05402108,2.33543259,3.02875326,0.93481397
-4.97348674,4.73647443,0.01319084,0.00000000,0.02162482,0.85862939,0.05342228,2.31778506,3.03407264,0.91090232
-4.96748374,4.71522958,0.01348402,0.00000000,0.02163697,0.85682014,0.05296926,2.30538316,3.04354598,0.89051839
-4.96148074,4.70369953,0.01385369,0.00000000,0.02171390,0.85614340,0.05265839,2.29807662,3.05633769,0.87349817
-4.95547774,4.70102379,0.01430117,0.00000000,0.02185587,0.85626649,0.05248350,2.29563583,3.07153930,0.85962662
-4.94947474,4.70622378,0.01482686,0.00000000,0.02206216,0.85685041,0.05243623,2.29776215,3.08820717,0.84864782
-4.94347174,4.71823745,0.01543013,0.00000000,0.02233110,0.85756194,0.05250629,2.30409859,3.10540007,0.84027540
-4.93746873,4.73595281,0.01610921,0.00000000,0.02266010,0.85808499,0.05268177,2.31424034,3.12221498,0.83420291
-4.93146573,4.75823904,0.01686108,0.00000000,0.02304569,0.85813084,0.05294955,2.32774476,3.13781986,0.83011371
-4.92546273,4.78397415,0.01768142,0.00000000,0.02348354,0.85744689,0.05329553,2.34414048,3.15148214,0.82769021
-4.91945973,4.81206840,0.01856452,0.00000000,0.02396851,0.85582358,0.05370494,2.36293558,3.16259196,0.82662201
-4.91345673,4.84148324,0.01950326,0.00000000,0.02449468,0.85309927,0.05416260,2.38362463,3.17067952,0.82661289
-4.90745373,4.87124547,0.02048911,0.00000000,0.02505538,0.84916310,0.05465314,2.40569478,3.17542626,0.82738661
-4.90145073,4.90045719,0.02151220,0.00000000,0.02564327,0.84395566,0.05516111,2.42863110,3.17666972,0.82869126
-4.89544772,4.92830186,0.02256137,0.00000000,0.02625038,0.83746778,0.05567121,2.45192138,3.17440234,0.83030248
-4.88944472,4.95404731,0.02362431,0.00000000,0.02686818,0.82973755,0.05616834,2.47506068,3.16876481,0.83202544
-4.88344172,4.97704653,0.02468775,0.00000000,0.02748773,0.82084584,0.05663777,2.49755607,3.16003457,0.83369584
-4.87743872,4.99673719,0.02573770,0.00000000,0.02809978,0.81091066,0.05706521,2.51893167,3.14861030,0.83517998
-4.87143572,5.01264044,0.02675969,0.00000000,0.02869493,0.80008072,0.05743694,2.53873423,3.13499335,0.83637422
-4.86543272,5.02435996,0.02773905,0.00000000,0.02926378,0.78852851,0.05774002,2.55653937,3.11976690,0.83720378
-4.85942971,5.03158131,0.02866129,0.00000000,0.02979719,0.77644322,0.05796237,2.57195838,3.10357382,0.83762121
-4.85342671,5.03407192,0.02951235,0.00000000,0.03028641,0.76402377,0.05809306,2.58464532,3.08709368,0.83760455
-4.84742371,5.03168153,0.03027902,0.00000000,0.03072335,0.75147217,0.05812248,2.59430423,3.07101980,0.83715513
-4.84142071,5.02434270,0.03094920,0.00000000,0.03110079,0.73898739,0.05804260,2.60069594,3.05603647,0.83629527
-4.83541771,5.01207077,0.03151218,0.00000000,0.03141252,0.72675982,0.05784723,2.60364397,3.04279675,0.83506561
-4.82941471,4.99496266,0.03195896,0.00000000,0.03165357,0.71496633,0.05753224,2.60303905,3.03190108,0.83352222
-4.82341171,4.97319378,0.03228239,0.00000000,0.03182031,0.70376603,0.05709577,2.59884178,3.02387675,0.83173340
-4.81740870,4.94701239,0.03247737,0.00000000,0.03191052,0.69329659,0.05653841,2.59108294,3.01915839,0.82977603
-4.81140570,4.91673097,0.03254090,0.00000000,0.03192350,0.68367115,0.05586326,2.57986126,3.01806976,0.82773168
-4.80540270,4.88271441,0.03247215,0.00000000,0.03186000,0.67497574,0.05507602,2.56533847,3.02080699,0.82568225
-4.79939970,4.84536512,0.03227238,0.00000000,0.03172218,0.66726730,0.05418486,2.54773178,3.02742386,0.82370545
-4.79339670,4.80510547,0.03194489,0.00000000,0.03151352,0.66057206,0.05320033,2.52730394,3.03781960,0.82187010
-4.78739370,4.76235834,0.03149486,0.00000000,0.03123866,0.65488469,0.05213508,2.50435143,3.05172998,0.82023147
-4.78139070,4.71752689,0.03092917,0.00000000,0.03090324,0.65016789,0.05100355,2.47919142,3.06872245,0.81882690
-4.77538769,4.67097478,0.03025617,0.00000000,0.03051368,0.64635284,0.04982154,2.45214816,3.08819619,0.81767200
-4.76938469,4.62300821,0.02948549,0.00000000,0.03007700,0.64334042,0.04860575,2.42353972,3.10938793,0.81675762
-4.76338169,4.57386125,0.02862773,0.00000000,0.02960060,0.64100343,0.04737325,2.39366576,3.13138401,0.81604796
-4.75737869,4.52368579,0.02769428,0.00000000,0.02909207,0.63918976,0.04614097,2.36279736,3.15313934,0.81547996
-4.75137569,4.47254697,0.02669702,0.00000000,0.02855902,0.63772672,0.04492508,2.33116930,3.17350322,0.81496424
-4.74537269,4.42042510,0.02564815,0.00000000,0.02800891,0.63642638,0.04374054,2.29897553,3.19125176,0.81438773
-4.73936968,4.36722418,0.02455997,0.00000000,0.02744892,0.63509196,0.04260060,2.26636794,3.20512623,0.81361786
-4.73336668,4.31278698,0.02344470,0.00000000,0.02688590,0.63352502,0.04151635,2.23345872,3.21387630,0.81250849
-4.72736368,4.25691605,0.02231435,0.00000000,0.02632626,0.63153334,0.04049643,2.20032597,3.21630648,0.81090715
-4.72136068,4.19939963,0.02118056,0.00000000,0.02577593,0.62893916,0.03954682,2.16702232,3.21132394,0.80866348
-4.71535768,4.14004105,0.02005456,0.00000000,0.02524036,0.62558739,0.03867065,2.13358587,3.19798572,0.80563845
-4.70935468,4.07868990,0.01894703,0.00000000,0.02472449,0.62135351,0.03786824,2.10005288,3.17554292,0.80171397
-4.70335168,4.01527315,0.01786808,0.00000000,0.02423275,0.61615072,0.03713722,2.06647116,3.14347963,0.79680234
-4.69734867,3.94982414,0.01682718,0.00000000,0.02376909,0.60993599,0.03647267,2.03291346,3.10154467,0.79085508
-4.69134567,3.88250784,0.01583311,0.00000000,0.02333691,0.60271460,0.03586750,1.99948987,3.04977422,0.78387074
-4.68534267,3.81364045,0.01489394,0.00000000,0.02293914,0.59454298,0.03531279,1.96635840,2.98850401,0.77590104
-4.67933967,3.74370217,0.01401701,0.00000000,0.02257817,0.58552966,0.03479827,1.93373308,2.91837019,0.76705519
-4.67333667,3.67334213,0.01320887,0.00000000,0.02225584,0.57583400,0.03431281,1.90188893,2.84029862,0.75750183
-4.66733367,3.60337482,0.01247525,0.00000000,0.02197347,0.56566305,0.03384491,1.87116348,2.75548285,0.74746865
-4.66133067,3.53476815,0.01182104,0.00000000,0.02173176,0.55526628,0.03338326,1.84195455,2.66535164,0.73723932
-4.65532766,3.46862316,0.01125028,0.00000000,0.02153088,0.54492858,0.03291720,1.81471428,2.57152742,0.72714794
-4.64932466,3.40614646,0.01076608,0.00000000,0.02137040,0.53496173,0.03243717,1.78993971,2.47577751,0.71757103
-4.64332166,3.34861623,0.01037064,0.00000000,0.02124931,0.52569466,0.03193510,1.76815999,2.37996012,0.70891734
