energy_ev,total_up,P_s_up,P_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-4.30115058,1.49639484,0.00848238,0.08287226,0.48942094,1.05920971,0.00195375,0.34700312
-4.29514757,1.37862708,0.00837347,0.07660965,0.45469577,0.97469465,0.00168015,0.31963729
-4.28914457,1.26590887,0.00823163,0.07049746,0.42093119,0.89386718,0.00143566,0.29360778
-4.28314157,1.15895579,0.00805661,0.06458883,0.38834540,0.81728482,0.00121887,0.26902229
-4.27713857,1.05839801,0.00784891,0.05893098,0.35712794,0.74544380,0.00102813,0.24597005
-4.27113557,0.96478586,0.00760978,0.05356502,0.32744065,0.67878262,0.00086158,0.22452406
-4.26513257,0.87859806,0.00734120,0.04852600,0.29941954,0.61768785,0.00071730,0.20474375
-4.25912956,0.80025211,0.00704586,0.04384309,0.27317724,0.56250156,0.00059326,0.18667754
-4.25312656,0.73011595,0.00672706,0.03954005,0.24880607,0.51352994,0.00048744,0.17036556
-4.24712356,0.66852020,0.00638866,0.03563566,0.22638123,0.47105250,0.00039789,0.15584197
-4.24112056,0.61577035,0.00603498,0.03214440,0.20596416,0.43533123,0.00032268,0.14313718
-4.23511756,0.57215805,0.00567069,0.02907710,0.18760581,0.40661928,0.00026004,0.13227951
-4.22911456,0.53797103,0.00530067,0.02644161,0.17134960,0.38516862,0.00020829,0.12329644
-4.22311156,0.51350097,0.00492991,0.02424348,0.15723409,0.37123620,0.00016591,0.11621542
-4.21710855,0.49904908,0.00456337,0.02248653,0.14529513,0.36508827,0.00013152,0.11106397
-4.21110555,0.49492883,0.00420589,0.02117343,0.13556746,0.36700254,0.00010391,0.10786940
-4.20510255,0.50146563,0.00386207,0.02030602,0.12808570,0.37726796,0.00008199,0.10665789
-4.19909955,0.51899342,0.00353619,0.01988568,0.12288471,0.39618193,0.00006485,0.10745311
-4.19309655,0.54784792,0.00323209,0.01991335,0.11999918,0.42404493,0.00005171,0.11027441
-4.18709355,0.58835684,0.00295319,0.02038958,0.11946270,0.46115254,0.00004190,0.11513455
-4.18109055,0.64082690,0.00270237,0.02131431,0.12130599,0.50778501,0.00003489,0.12203720
-4.17508754,0.70552830,0.00248198,0.02268654,0.12555466,0.56419454,0.00003025,0.13097416
-4.16908454,0.78267666,0.00229382,0.02450389,0.13222629,0.63059059,0.00002763,0.14192254
-4.16308154,0.87241316,0.00213912,0.02676195,0.14132706,0.70712359,0.00002679,0.15484183
-4.15707854,0.97478333,0.00201858,0.02945371,0.15284802,0.79386751,0.00002755,0.16967118
-4.15107554,1.08971525,0.00193234,0.03256872,0.16676105,0.89080184,0.00002977,0.18632686
-4.14507254,1.21699785,0.00188007,0.03609243,0.18301470,0.99779358,0.00003339,0.20470008
-4.13906953,1.35626020,0.00186091,0.04000541,0.20153023,1.11457998,0.00003838,0.22465531
-4.13306653,1.50695273,0.00187356,0.04428269,0.22219773,1.24075262,0.00004475,0.24602920
-4.12706353,1.66833125,0.00191627,0.04889321,0.24487291,1.37574383,0.00005252,0.26863019
-4.12106053,1.83944478,0.00198691,0.05379937,0.26937451,1.51881598,0.00006175,0.29223890
-4.11505753,2.01912807,0.00208297,0.05895690,0.29548267,1.66905455,0.00007250,0.31660944
-4.10905453,2.20599978,0.00220159,0.06431476,0.32293847,1.82536571,0.00008484,0.34147157
-4.10305153,2.39846697,0.00233964,0.06981549,0.35144482,1.98647892,0.00009884,0.36653385
-4.09704852,2.59473659,0.00249371,0.07539575,0.38066879,2.15095522,0.00011457,0.39148771
-4.09104552,2.79283434,0.00266021,0.08098713,0.41024558,2.31720156,0.00013210,0.41601232
-4.08504252,2.99063116,0.00283538,0.08651733,0.43978403,2.48349127,0.00015148,0.43978040
-4.07903952,3.18587707,0.00301540,0.09191152,0.46887378,2.64799071,0.00017276,0.46246461
-4.07303652,3.37624215,0.00319640,0.09709400,0.49709380,2.80879176,0.00019597,0.48374446
-4.06703352,3.55936363,0.00337458,0.10199005,0.52402213,2.96394962,0.00022114,0.50331364
-4.06103052,3.73289820,0.00354626,0.10652785,0.54924659,3.11152505,0.00024826,0.52088740
-4.05502751,3.89457791,0.00370798,0.11064058,0.57237609,3.24962981,0.00027735,0.53620980
-4.04902451,4.04226799,0.00385655,0.11426837,0.59305196,3.37647414,0.00030840,0.54906071
-4.04302151,4.17402460,0.00398915,0.11736024,0.61095911,3.49041443,0.00034140,0.55926201
-4.03701851,4.28815033,0.00410338,0.11987583,0.62583629,3.58999946,0.00037633,0.56668306
-4.03101551,4.38324506,0.00419730,0.12178685,0.63748513,3.67401343,0.00041316,0.57124499
-4.02501251,4.45825034,0.00426953,0.12307817,0.64577744,3.74151370,0.00045189,0.57292370
-4.01900950,4.51248478,0.00431919,0.12374856,0.65066041,3.79186187,0.00049250,0.57175138
-4.01300650,4.54566903,0.00434600,0.12381090,0.65215941,3.82474633,0.00053495,0.56781647
-4.00700350,4.55793878,0.00435021,0.12329199,0.65037822,3.84019525,0.00057923,0.56126195
-4.00100050,4.54984483,0.00433258,0.12223185,0.64549652,3.83857915,0.00062530,0.55228211
-3.99499750,4.52233998,0.00429438,0.12068250,0.63776479,3.82060248,0.00067310,0.54111764
-3.98899450,4.47675275,0.00423727,0.11870643,0.62749663,3.78728452,0.00072256,0.52804947
-3.98299150,4.41474899,0.00416326,0.11637459,0.61505896,3.73992988,0.00077357,0.51339134
-3.97698849,4.33828251,0.00407462,0.11376416,0.60086038,3.68009000,0.00082598,0.49748139
-3.97098549,4.24953683,0.00397379,0.11095610,0.58533809,3.60951677,0.00087958,0.48067319
-3.96498249,4.15086027,0.00386328,0.10803263,0.56894407,3.53011044,0.00093411,0.46332637
-3.95897949,4.04469699,0.00374559,0.10507465,0.55213094,3.44386376,0.00098924,0.44579714
-3.95297649,3.93351677,0.00362312,0.10215930,0.53533808,3.35280469,0.00104455,0.42842926
-3.94697349,3.81974638,0.00349807,0.09935775,0.51897859,3.25893997,0.00109956,0.41154541
-3.94097049,3.70570508,0.00337243,0.09673320,0.50342759,3.16420177,0.00115371,0.39543956
-3.93496748,3.59354662,0.00324789,0.09433928,0.48901214,3.07039941,0.00120638,0.38037023
-3.92896448,3.48520989,0.00312581,0.09221882,0.47600333,2.97917776,0.00125688,0.36655518
-3.92296148,3.38237947,0.00300721,0.09040306,0.46461044,2.89198381,0.00130449,0.35416728
-3.91695848,3.28645724,0.00289281,0.08891130,0.45497772,2.81004194,0.00134848,0.34333192
-3.91095548,3.19854538,0.00278298,0.08775101,0.44718330,2.73433855,0.00138812,0.33412582
-3.90495248,3.11944057,0.00267783,0.08691829,0.44124063,2.66561581,0.00142272,0.32657728
-3.89894947,3.04963892,0.00257721,0.08639880,0.43710193,2.60437403,0.00145167,0.32066778
-3.89294647,2.98935040,0.00248079,0.08616896,0.43466357,2.55088189,0.00147446,0.31633483
-3.88694347,2.93852142,0.00238811,0.08619744,0.43377311,2.50519326,0.00149072,0.31347597
-3.88094047,2.89686410,0.00229864,0.08644683,0.43423758,2.46716931,0.00150026,0.31195370
-3.87493747,2.86389025,0.00221180,0.08687551,0.43583271,2.43650456,0.00150309,0.31160129
-3.86893447,2.83894846,0.00212707,0.08743954,0.43831278,2.41275521,0.00149945,0.31222916
-3.86293147,2.82126262,0.00204399,0.08809459,0.44142068,2.39536868,0.00148983,0.31363180
-3.85692846,2.80997027,0.00196219,0.08879777,0.44489792,2.38371277,0.00147499,0.31559487
-3.85092546,2.80415944,0.00188143,0.08950942,0.44849426,2.37710371,0.00145597,0.31790249
-3.84492246,2.80290298,0.00180163,0.09019463,0.45197673,2.37483198,0.00143410,0.32034429
-3.83891946,2.80528945,0.00172281,0.09082462,0.45513767,2.37618544,0.00141097,0.32272228
-3.83291646,2.81044993,0.00164515,0.09137785,0.45780185,2.38046941,0.00138846,0.32485715
-3.82691346,2.81758048,0.00156893,0.09184085,0.45983220,2.38702325,0.00136868,0.32659393
-3.82091046,2.82595997,0.00149450,0.09220868,0.46113426,2.39523371,0.00135398,0.32780677
-3.81490745,2.83496330,0.00142228,0.09248515,0.46165904,2.40454487,0.00134691,0.32840278
-3.80890445,2.84407003,0.00135272,0.09268266,0.46140446,2.41446502,0.00135019,0.32832462
-3.80290145,2.85286868,0.00128624,0.09282170,0.46041502,2.42457062,0.00136664,0.32755195
-3.79689845,2.86105687,0.00122324,0.09293006,0.45877997,2.43450766,0.00139917,0.32610151
-3.79089545,2.86843758,0.00116404,0.09304171,0.45662989,2.44399056,0.00145069,0.32402577
-3.78489245,2.87491189,0.00110887,0.09319542,0.45413167,2.45279899,0.00152409,0.32141036
-3.77888944,2.88046843,0.00105787,0.09343319,0.45148216,2.46077278,0.00162211,0.31837011
-3.77288644,2.88516995,0.00101105,0.09379840,0.44890049,2.46780506,0.00174731,0.31504394
-3.76688344,2.88913741,0.00096833,0.09433393,0.44661938,2.47383395,0.00190200,0.31158873
-3.76088044,2.89253202,0.00092948,0.09508014,0.44487557,2.47883293,0.00208811,0.30817239
-3.75487744,2.89553575,0.00089421,0.09607290,0.44389975,2.48280020,0.00230710,0.30496630
-3.74887444,2.89833093,0.00086213,0.09734167,0.44390624,2.48574727,0.00255991,0.30213753
-3.74287144,2.90107955,0.00083278,0.09890772,0.44508283,2.48768713,0.00284684,0.29984104
-3.73686843,2.90390308,0.00080566,0.10078254,0.44758115,2.48862246,0.00316747,0.29821218
-3.73086543,2.90686364,0.00078026,0.10296659,0.45150796,2.48853427,0.00352058,0.29735988
-3.72486243,2.90994730,0.00075606,0.10544836,0.45691767,2.48737154,0.00390408,0.29736072
-3.71885943,2.91305045,0.00073259,0.10820380,0.46380665,2.48504248,0.00431502,0.29825424
-3.71285643,2.91597003,0.00070938,0.11119618,0.47210939,2.48140783,0.00474949,0.30003966
-3.70685343,2.91839844,0.00068605,0.11437653,0.48169697,2.47627686,0.00520270,0.30267418
-3.70085043,2.91992364,0.00066230,0.11768436,0.49237798,2.46940655,0.00566901,0.30607304
-3.69484742,2.92003488,0.00063787,0.12104900,0.50390191,2.46050423,0.00614196,0.31011128
-3.68884442,2.91813441,0.00061262,0.12439130,0.51596501,2.44923391,0.00661446,0.31462723
-3.68284142,2.91355473,0.00058646,0.12762576,0.52821863,2.43522649,0.00707885,0.31942758
-3.67683842,2.90558137,0.00055939,0.13066295,0.54027957,2.41809343,0.00752715,0.32429390
-3.67083542,2.89348015,0.00053148,0.13341223,0.55174227,2.39744367,0.00795124,0.32899025
-3.66483242,2.87652816,0.00050286,0.13578456,0.56219225,2.37290311,0.00834304,0.33327169
-3.65882941,2.85404691,0.00047369,0.13769539,0.57122045,2.34413581,0.00869482,0.33689327
-3.65282641,2.82543647,0.00044419,0.13906749,0.57843760,2.31086591,0.00899938,0.33961909
-3.64682341,2.79020862,0.00041459,0.13983357,0.58348826,2.27289920,0.00925029,0.34123109
-3.64082041,2.74801751,0.00038513,0.13993861,0.58606383,2.23014301,0.00944213,0.34153719
-3.63481741,2.69868620,0.00035605,0.13934182,0.58591379,2.18262341,0.00957061,0.34037843
-3.62881441,2.64222732,0.00032758,0.13801808,0.58285502,2.13049845,0.00963278,0.33763472
-3.62281141,2.57885686,0.00029995,0.13595890,0.57677835,2.07406659,0.00962712,0.33322909
-3.61680840,2.50899994,0.00027333,0.13317271,0.56765240,2.01376954,0.00955355,0.32713023
-3.61080540,2.43328805,0.00024789,0.12968464,0.55552439,1.95018903,0.00941347,0.31935316
-3.60480240,2.35254758,0.00022377,0.12553566,0.54051800,1.88403745,0.00920970,0.30995821
-3.59879940,2.26778009,0.00020107,0.12078116,0.52282828,1.81614242,0.00894639,0.29904818
-3.59279640,2.18013478,0.00017984,0.11548916,0.50271409,1.74742584,0.00862886,0.28676412
-3.58679340,2.09087464,0.00016014,0.10973799,0.48048835,1.67887830,0.00826340,0.27327969
-3.58079040,2.00133750,0.00014198,0.10361377,0.45650659,1.61152971,0.00785713,0.25879464
-3.57478739,1.91289371,0.00012534,0.09720772,0.43115439,1.54641761,0.00741770,0.24352753
-3.56878439,1.82690250,0.00011020,0.09061338,0.40483437,1.48455436,0.00695307,0.22770821
-3.56278139,1.74466856,0.00009651,0.08392388,0.37795314,1.42689469,0.00647131,0.21157029
-3.55677839,1.66740107,0.00008422,0.07722948,0.35090897,1.37430495,0.00598035,0.19534389
-3.55077539,1.59617650,0.00007327,0.07061526,0.32408055,1.32753537,0.00548778,0.17924912
-3.54477239,1.53190675,0.00006359,0.06415921,0.29781724,1.28719633,0.00500071,0.16349033
-3.53876938,1.47531384,0.00005512,0.05793072,0.27243120,1.25373961,0.00452561,0.14825137
-3.53276638,1.42691174,0.00004781,0.05198949,0.24819154,1.22744515,0.00406823,0.13369209
-3.52676338,1.38699595,0.00004162,0.04638492,0.22532055,1.20841382,0.00363352,0.11994596
-3.52076038,1.35564089,0.00003651,0.04115589,0.20399210,1.19656617,0.00322567,0.10711887
-3.51475738,1.33270479,0.00003247,0.03633098,0.18433194,1.19164717,0.00284811,0.09528910
-3.50875438,1.31784176,0.00002953,0.03192908,0.16641983,1.19323648,0.00250354,0.08450831
-3.50275138,1.31052016,0.00002773,0.02796025,0.15029323,1.20076383,0.00219408,0.07480343
-3.49674837,1.31004657,0.00002715,0.02442696,0.13595217,1.21352888,0.00192137,0.06617925
-3.49074537,1.31559421,0.00002792,0.02132533,0.12336513,1.23072475,0.00168671,0.05862165
-3.48474237,1.32623478,0.00003021,0.01864671,0.11247549,1.25146445,0.00149118,0.05210113
-3.47873937,1.34097284,0.00003426,0.01637911,0.10320827,1.27480942,0.00133587,0.04657666
-3.47273637,1.35878132,0.00004036,0.01450881,0.09547699,1.29979935,0.00122198,0.04199958
-3.46673337,1.37863744,0.00004889,0.01302176,0.08919021,1.32548236,0.00115101,0.03831740
-3.46073037,1.39955786,0.00006029,0.01190495,0.08425776,1.35094484,0.00112488,0.03547744
-3.45472736,1.42063218,0.00007512,0.01114767,0.08059629,1.37534011,0.00114609,0.03343023
-3.44872436,1.44105383,0.00009400,0.01074246,0.07813415,1.39791513,0.00121775,0.03213245
-3.44272136,1.46014768,0.00011767,0.01068597,0.07681542,1.41803450,0.00134373,0.03154947
-3.43671836,1.47739329,0.00014696,0.01097950,0.07660301,1.43520116,0.00152863,0.03165743
-3.43071536,1.49244334,0.00018282,0.01162935,0.07748091,1.44907289,0.00177780,0.03244473
-3.42471236,1.50513645,0.00022627,0.01264681,0.07945527,1.45947429,0.00209728,0.03391293
-3.41870935,1.51550373,0.00027844,0.01404796,0.08255470,1.46640340,0.00249367,0.03607715
-3.41270635,1.52376886,0.00034050,0.01585314,0.08682933,1.47003274,0.00297402,0.03896572
-3.40670335,1.53034112,0.00041371,0.01808609,0.09234906,1.47070436,0.00354557,0.04261932
-3.40070035,1.53580135,0.00049931,0.02077291,0.09920068,1.46891877,0.00421550,0.04708943
-3.39469735,1.54088102,0.00059857,0.02394068,0.10748411,1.46531775,0.00499063,0.05243622
-3.38869435,1.54643454,0.00071267,0.02761589,0.11730776,1.46066137,0.00587705,0.05872583
-3.38269135,1.55340561,0.00084272,0.03182269,0.12878300,1.45579970,0.00687972,0.06602712
-3.37668834,1.56278831,0.00098966,0.03658095,0.14201806,1.45163986,0.00800209,0.07440800
-3.37068534,1.57558424,0.00115424,0.04190427,0.15711128,1.44910953,0.00924565,0.08393132
-3.36468234,1.59275699,0.00133692,0.04779803,0.17414405,1.44911801,0.01060953,0.09465057
-3.35867934,1.61518566,0.00153788,0.05425746,0.19317359,1.45251635,0.01209017,0.10660543
-3.35267634,1.64361920,0.00175688,0.06126592,0.21422586,1.46005789,0.01368094,0.11981729
-3.34667334,1.67863351,0.00199327,0.06879341,0.23728886,1.47236112,0.01537197,0.13428508
-3.34067034,1.72059320,0.00224594,0.07679553,0.26230664,1.48987627,0.01714995,0.14998144
-3.33466733,1.76961986,0.00251327,0.08521278,0.28917424,1.51285733,0.01899819,0.16684944
-3.32866433,1.82556866,0.00279314,0.09397045,0.31773405,1.54134091,0.02089665,0.18480013
-3.32266133,1.88801456,0.00308291,0.10297909,0.34777365,1.57513313,0.02282226,0.20371097
-3.31665833,1.95624929,0.00337945,0.11213560,0.37902546,1.61380553,0.02474931,0.22342543
-3.31065533,2.02928985,0.00367917,0.12132492,0.41116845,1.65670048,0.02665001,0.24375370
-3.30465233,2.10589852,0.00397810,0.13042232,0.44383187,1.70294626,0.02849514,0.26447481
-3.29864932,2.18461424,0.00427195,0.13929633,0.47660111,1.75148151,0.03025490,0.28533991
-3.29264632,2.26379430,0.00455620,0.14781203,0.50902560,1.80108840,0.03189975,0.30607697
-3.28664332,2.34166509,0.00482623,0.15583476,0.54062861,1.85043317,0.03340137,0.32639653
-3.28064032,2.41637986,0.00507743,0.16323402,0.57091855,1.89811268,0.03473357,0.34599863
-3.27463732,2.48608143,0.00530534,0.16988747,0.59940165,1.94270500,0.03587325,0.36458039
-3.26863432,2.54896710,0.00550575,0.17568480,0.62559528,1.98282188,0.03680125,0.38184428
-3.26263132,2.60335308,0.00567488,0.18053133,0.64904174,2.01716094,0.03750304,0.39750660
-3.25662831,2.64773566,0.00580946,0.18435118,0.66932167,2.04455524,0.03796932,0.41130584
-3.25062531,2.68084642,0.00590683,0.18708985,0.68606680,2.06401799,0.03819646,0.42301071
-3.24462231,2.70169893,0.00596507,0.18871609,0.69897134,2.07478044,0.03818662,0.43242734
-3.23861931,2.70962496,0.00598300,0.18922299,0.70780155,2.07632122,0.03794780,0.43940544
-3.23261631,2.70429843,0.00596028,0.18862816,0.71240318,2.06838580,0.03749353,0.44384309
-3.22661331,2.68574615,0.00589739,0.18697310,0.71270623,2.05099518,0.03684244,0.44568998
-3.22061031,2.65434479,0.00579561,0.18432163,0.70872708,2.02444354,0.03601757,0.44494887
-3.21460730,2.61080430,0.00565700,0.18075764,0.70056763,1.98928490,0.03504557,0.44167531
-3.20860430,2.55613858,0.00548430,0.17638200,0.68841167,1.94630952,0.03395569,0.43597540
-3.20260130,2.49162482,0.00528086,0.17130909,0.67251856,1.89651113,0.03277879,0.42800202
-3.19659830,2.41875329,0.00505053,0.16566276,0.65321450,1.84104665,0.03154617,0.41794930
-3.19059530,2.33917013,0.00479755,0.15957215,0.63088175,1.78119011,0.03028853,0.40604592
-3.18459230,2.25461540,0.00452638,0.15316743,0.60594636,1.71828305,0.02903490,0.39254728
-3.17858929,2.16685949,0.00424162,0.14657569,0.57886481,1.65368347,0.02781170,0.37772701
-3.17258629,2.07764038,0.00394787,0.13991709,0.55011024,1.58871567,0.02664192,0.36186822
-3.16658329,1.98860456,0.00364959,0.13330143,0.52015875,1.52462314,0.02554450,0.34525473
-3.16058029,1.90125393,0.00335100,0.12682538,0.48947633,1.46252630,0.02453384,0.32816275
-3.15457729,1.81690082,0.00305600,0.12057025,0.45850694,1.40338687,0.02361956,0.31085340
-3.14857429,1.73663266,0.00276811,0.11460053,0.42766214,1.34798023,0.02280642,0.29356611
-3.14257129,1.66128744,0.00249036,0.10896324,0.39731255,1.29687647,0.02209448,0.27651346
-3.13656828,1.59144064,0.00222532,0.10368788,0.36778146,1.25043077,0.02147943,0.25987735
-3.13056528,1.52740354,0.00197504,0.09878719,0.33934055,1.20878322,0.02095307,0.24380666
-3.12456228,1.46923257,0.00174108,0.09425845,0.31220793,1.17186745,0.02050390,0.22841648
-3.11855928,1.41674872,0.00152449,0.09008539,0.28654823,1.13942759,0.02011791,0.21378871
-3.11255628,1.36956560,0.00132590,0.08624046,0.26247461,1.11104237,0.01977927,0.19997398
-3.10655328,1.32712470,0.00114551,0.08268734,0.24005247,1.08615497,0.01947122,0.18699468
-3.10055028,1.28873573,0.00098315,0.07938374,0.21930450,1.06410719,0.01917680,0.17484881
-3.09454727,1.25362014,0.00083837,0.07628408,0.20021677,1.04417623,0.01887966,0.16351450
-3.08854427,1.22095586,0.00071044,0.07334218,0.18274538,1.02561245,0.01856473,0.15295481
-3.08254127,1.18992109,0.00059849,0.07051368,0.16682351,1.00767639,0.01821878,0.14312267
-3.07653827,1.15973558,0.00050147,0.06775817,0.15236834,0.98967369,0.01783092,0.13396560
-3.07053527,1.12969756,0.00041828,0.06504098,0.13928767,0.97098648,0.01739293,0.12543002
-3.06453227,1.09921529,0.00034778,0.06233454,0.12748593,0.95110015,0.01689950,0.11746510
-3.05852926,1.06783210,0.00028882,0.05961922,0.11686943,0.92962472,0.01634827,0.11002583
-3.05252626,1.03524438,0.00024033,0.05688389,0.10735072,0.90631027,0.01573982,0.10307531
-3.04652326,1.00131225,0.00020127,0.05412590,0.09885190,0.88105608,0.01507749,0.09658634
-3.04052026,0.96606309,0.00017074,0.05135073,0.09130698,0.85391364,0.01436718,0.09054207
-3.03451726,0.92968814,0.00014791,0.04857137,0.08466330,0.82508376,0.01361701,0.08493602
-3.02851426,0.89253298,0.00013208,0.04580733,0.07888194,0.79490828,0.01283694,0.07977133
-3.02251126,0.85508269,0.00012268,0.04308355,0.07393741,0.76385708,0.01203841,0.07505958
-3.01650825,0.81794259,0.00011925,0.04042914,0.06981667,0.73251118,0.01123389,0.07081900
-3.01050525,0.78181574,0.00012147,0.03787611,0.06651749,0.70154288,0.01043656,0.06707256
-3.00450225,0.74747823,0.00012909,0.03545807,0.06404650,0.67169379,0.00965990,0.06384567
-2.99849925,0.71575320,0.00014199,0.03320907,0.06241692,0.64375164,0.00891739,0.06116402
-2.99249625,0.68748477,0.00016012,0.03116249,0.06164610,0.61852672,0.00822225,0.05905131
-2.98649325,0.66351240,0.00018348,0.02935014,0.06175306,0.59682869,0.00758720,0.05752724
-2.98049025,0.64464673,0.00021213,0.02780149,0.06275601,0.57944437,0.00702432,0.05660566
-2.97448724,0.63164713,0.00024615,0.02654310,0.06467009,0.56711704,0.00654490,0.05629302
-2.96848424,0.62520156,0.00028565,0.02559820,0.06750522,0.56052750,0.00615940,0.05658722
-2.96248124,0.62590900,0.00033068,0.02498645,0.07126428,0.56027743,0.00587736,0.05747671
-2.95647824,0.63426450,0.00038131,0.02472377,0.07594150,0.56687489,0.00570737,0.05894006
-2.95047524,0.65064700,0.00043752,0.02482233,0.08152130,0.58072227,0.00565702,0.06094588
-2.94447224,0.67530989,0.00049927,0.02529059,0.08797736,0.60210672,0.00573287,0.06345309
-2.93846923,0.70837432,0.00056640,0.02613335,0.09527213,0.63119290,0.00594038,0.06641155
-2.93246623,0.74982504,0.00063872,0.02735182,0.10335663,0.66801816,0.00628378,0.06976300
-2.92646323,0.79950895,0.00071592,0.02894367,0.11217075,0.71249011,0.00676599,0.07344231
-2.92046023,0.85713597,0.00079765,0.03090308,0.12164370,0.76438646,0.00738842,0.07737892
-2.91445723,0.92228246,0.00088345,0.03322065,0.13169500,0.82335724,0.00815082,0.08149850
-2.90845423,0.99439698,0.00097284,0.03588337,0.14223555,0.88892923,0.00905106,0.08572476
-2.90245123,1.07280832,0.00106530,0.03887447,0.15316914,0.96051271,0.01008496,0.08998131
-2.89644822,1.15673590,0.00116029,0.04217330,0.16439400,1.03741044,0.01124608,0.09419359
-2.89044522,1.24530219,0.00125731,0.04575520,0.17580462,1.11882879,0.01252557,0.09829070
-2.88444222,1.33754738,0.00135587,0.04959139,0.18729363,1.20389101,0.01391209,0.10220722
-2.87843922,1.43244586,0.00145559,0.05364892,0.19875363,1.29165241,0.01539179,0.10588480
-2.87243622,1.52892451,0.00155618,0.05789082,0.21007916,1.38111738,0.01694839,0.10927362
-2.86643322,1.62588251,0.00165747,0.06227626,0.22116848,1.47125797,0.01856335,0.11233355
-2.86043022,1.72221241,0.00175946,0.06676097,0.23192528,1.56103379,0.02021616,0.11503506
-2.85442721,1.81682202,0.00186227,0.07129788,0.24226036,1.64941285,0.02188482,0.11735981
-2.84842421,1.90865703,0.00196622,0.07583792,0.25209305,1.73539300,0.02354636,0.11930092
-2.84242121,1.99672358,0.00207173,0.08033109,0.26135260,1.81802366,0.02517747,0.12086295
-2.83641821,2.08011069,0.00217940,0.08472771,0.26997948,1.89642716,0.02675533,0.12206152
-2.83041521,2.15801180,0.00228989,0.08897992,0.27792648,1.96981955,0.02825838,0.12292275
-2.82441221,2.22974513,0.00240394,0.09304323,0.28515994,2.03753002,0.02966718,0.12348234
-2.81840920,2.29477223,0.00252231,0.09687829,0.29166076,2.09901879,0.03096531,0.12378458
-2.81240620,2.35271420,0.00264569,0.10045258,0.29742556,2.15389271,0.03214014,0.12388113
-2.80640320,2.40336510,0.00277470,0.10374207,0.30246772,2.20191814,0.03318358,0.12382976
-2.80040020,2.44670201,0.00290980,0.10673280,0.30681843,2.24303065,0.03409266,0.12369306
-2.79439720,2.48289111,0.00305124,0.10942215,0.31052764,2.27734106,0.03486996,0.12353714
-2.78839420,2.51228948,0.00319903,0.11181981,0.31366486,2.30513727,0.03552382,0.12343038
-2.78239120,2.53544202,0.00335287,0.11394839,0.31631973,2.32688170,0.03606833,0.12344230
-2.77638819,2.55307317,0.00351220,0.11584347,0.31860221,2.34320383,0.03652307,0.12364240
-2.77038519,2.56607331,0.00367610,0.11755315,0.32064219,2.35488778,0.03691255,0.12409928
-2.76438219,2.57547947,0.00384339,0.11913710,0.32258863,2.36285486,0.03726550,0.12487960
-2.75837919,2.58245071,0.00401260,0.12066489,0.32460776,2.36814108,0.03761379,0.12604728
-2.75237619,2.58823821,0.00418204,0.12221391,0.32688051,2.37187007,0.03799127,0.12766260
-2.74637319,2.59415072,0.00434984,0.12386662,0.32959895,2.37522174,0.03843240,0.12978131
-2.74037019,2.60151600,0.00451407,0.12570750,0.33296176,2.37939754,0.03897073,0.13245367
-2.73436718,2.61163931,0.00467274,0.12781957,0.33716877,2.38558306,0.03963743,0.13572342
-2.72836418,2.62576022,0.00482394,0.13028074,0.34241461,2.39490934,0.04045974,0.13962664
-2.72236118,2.64500909,0.00496590,0.13316006,0.34888166,2.40841391,0.04145961,0.14419044
-2.71635818,2.67036481,0.00509706,0.13651412,0.35673259,2.42700328,0.04265237,0.14943169
-2.71035518,2.70261568,0.00521613,0.14038364,0.36610261,2.45141820,0.04404572,0.15535556
-2.70435218,2.74232495,0.00532214,0.14479061,0.37709198,2.48220322,0.04563900,0.16195416
-2.69834917,2.78980281,0.00541448,0.14973586,0.38975894,2.51968218,0.04742266,0.16920525
-2.69234617,2.84508638,0.00549287,0.15519754,0.40411364,2.56394065,0.04937828,0.17707114
-2.68634317,2.90792882,0.00555740,0.16113031,0.42011326,2.61481669,0.05147878,0.18549786
-2.68034017,2.97779869,0.00560845,0.16746553,0.43765880,2.67190042,0.05368913,0.19441476
-2.67433717,3.05388995,0.00564671,0.17411243,0.45659383,2.73454298,0.05596741,0.20373465
-2.66833417,3.13514267,0.00567304,0.18096016,0.47670532,2.80187475,0.05826613,0.21335446
-2.66233117,3.22027405,0.00568848,0.18788089,0.49772675,2.87283244,0.06053391,0.22315662
-2.65632816,3.30781879,0.00569411,0.19473362,0.51934358,2.94619409,0.06271731,0.23301115
-2.65032516,3.39617734,0.00569101,0.20136874,0.54120079,3.02062073,0.06476286,0.24277838
-2.64432216,3.48367018,0.00568021,0.20763307,0.56291249,3.09470302,0.06661909,0.25231238
-2.63831916,3.56859590,0.00566260,0.21337519,0.58407314,3.16701091,0.06823850,0.26146490
-2.63231616,3.64929068,0.00563890,0.21845085,0.60427002,3.23614423,0.06957947,0.27008977
-2.62631316,3.72418655,0.00560960,0.22272822,0.62309638,3.30078197,0.07060782,0.27804753
-2.62031016,3.79186584,0.00557503,0.22609273,0.64016483,3.35972813,0.07129823,0.28521008
-2.61430715,3.85110951,0.00553527,0.22845124,0.65512023,3.41195207,0.07163512,0.29146526
-2.60830415,3.90093709,0.00549023,0.22973543,0.66765166,3.45662172,0.07161325,0.29672093
-2.60230115,3.94063667,0.00543969,0.22990423,0.67750276,3.49312806,0.07123779,0.30090847
