energy_ev,total_up,Ga_p_up,Ga_d_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up
-5.78989495,0.30865682,0.15512869,0.00000000,0.11888270,0.12730817,0.00281742,0.05062124
-5.78389195,0.30975310,0.15405288,0.00000000,0.11499655,0.12687813,0.00289836,0.05169157
-5.77788894,0.31234015,0.15351483,0.00000000,0.11147295,0.12680019,0.00296345,0.05327682
-5.77188594,0.31632946,0.15348210,0.00000000,0.10829167,0.12705370,0.00301236,0.05535386
-5.76588294,0.32163258,0.15392956,0.00000000,0.10544207,0.12762656,0.00304524,0.05789266
-5.75987994,0.32816846,0.15484335,0.00000000,0.10292664,0.12851824,0.00306282,0.06085755
-5.75387694,0.33587000,0.15622403,0.00000000,0.10076374,0.12974227,0.00306638,0.06420854
-5.74787394,0.34468977,0.15808915,0.00000000,0.09898957,0.13132805,0.00305774,0.06790274
-5.74187094,0.35460476,0.16047494,0.00000000,0.09765925,0.13332195,0.00303928,0.07189596
-5.73586793,0.36561997,0.16343713,0.00000000,0.09684693,0.13578759,0.00301383,0.07614422
-5.72986493,0.37777081,0.16705088,0.00000000,0.09664490,0.13880537,0.00298463,0.08060540
-5.72386193,0.39112410,0.17140979,0.00000000,0.09716186,0.14247115,0.00295525,0.08524078
-5.71785893,0.40577778,0.17662396,0.00000000,0.09852018,0.14689405,0.00292952,0.09001651
-5.71185593,0.42185906,0.18281717,0.00000000,0.10085244,0.15219357,0.00291136,0.09490498
-5.70585293,0.43952114,0.19012318,0.00000000,0.10429721,0.15849591,0.00290471,0.09988591
-5.69984992,0.45893833,0.19868128,0.00000000,0.10899413,0.16592957,0.00291340,0.10494715
-5.69384692,0.48029975,0.20863109,0.00000000,0.11507866,0.17462046,0.00294100,0.11008521
-5.68784392,0.50380153,0.22010677,0.00000000,0.12267639,0.18468648,0.00299072,0.11530536
-5.68184092,0.52963777,0.23323080,0.00000000,0.13189722,0.19623179,0.00306527,0.12062122
-5.67583792,0.55799046,0.24810747,0.00000000,0.14282955,0.20934095,0.00316677,0.12605406
-5.66983492,0.58901853,0.26481632,0.00000000,0.15553472,0.22407310,0.00329663,0.13163156
-5.66383192,0.62284664,0.28340576,0.00000000,0.17004185,0.24045647,0.00345548,0.13738616
-5.65782891,0.65955395,0.30388714,0.00000000,0.18634326,0.25848335,0.00364311,0.14335315
-5.65182591,0.69916353,0.32622952,0.00000000,0.20439087,0.27810597,0.00385841,0.14956845
-5.64582291,0.74163285,0.35035547,0.00000000,0.22409348,0.29923328,0.00409938,0.15606628
-5.63981991,0.78684604,0.37613813,0.00000000,0.24531538,0.32172914,0.00436315,0.16287670
-5.63381691,0.83460826,0.40339986,0.00000000,0.26787624,0.34541194,0.00464599,0.17002342
-5.62781391,0.88464291,0.43191252,0.00000000,0.29155258,0.37005583,0.00494341,0.17752162
-5.62181091,0.93659176,0.46139966,0.00000000,0.31608064,0.39539374,0.00525027,0.18537631
-5.61580790,0.99001841,0.49154065,0.00000000,0.34116084,0.42112212,0.00556088,0.19358090
-5.60980490,1.04441511,0.52197663,0.00000000,0.36646374,0.44690732,0.00586920,0.20211650
-5.60380190,1.09921282,0.55231825,0.00000000,0.39163721,0.47239355,0.00616895,0.21095155
-5.59779890,1.15379424,0.58215499,0.00000000,0.41631484,0.49721205,0.00645385,0.22004218
-5.59179590,1.20750932,0.61106567,0.00000000,0.44012513,0.52099122,0.00671780,0.22933300
-5.58579290,1.25969274,0.63862979,0.00000000,0.46270131,0.54336733,0.00695502,0.23875845
-5.57978989,1.30968252,0.66443939,0.00000000,0.48369134,0.56399537,0.00716031,0.24824454
-5.57378689,1.35683910,0.68811074,0.00000000,0.50276779,0.58255954,0.00732918,0.25771094
-5.56778389,1.40056398,0.70929559,0.00000000,0.51963717,0.59878297,0.00745795,0.26707325
-5.56178089,1.44031724,0.72769145,0.00000000,0.53404852,0.61243637,0.00754394,0.27624547
-5.55577789,1.47563312,0.74305044,0.00000000,0.54580070,0.62334500,0.00758549,0.28514244
-5.54977489,1.50613319,0.75518648,0.00000000,0.55474843,0.63139400,0.00758200,0.29368224
-5.54377189,1.53153666,0.76398052,0.00000000,0.56080658,0.63653161,0.00753398,0.30178841
-5.53776888,1.55166753,0.76938369,0.00000000,0.56395285,0.63877042,0.00744294,0.30939208
-5.53176588,1.56645857,0.77141834,0.00000000,0.56422867,0.63818658,0.00731138,0.31643379
-5.52576288,1.57595225,0.77017701,0.00000000,0.56173834,0.63491714,0.00714264,0.32286518
-5.51975988,1.58029888,0.76581955,0.00000000,0.55664664,0.62915570,0.00694079,0.32865037
-5.51375688,1.57975230,0.75856858,0.00000000,0.54917489,0.62114675,0.00671049,0.33376729
-5.50775388,1.57466366,0.74870365,0.00000000,0.53959587,0.61117890,0.00645683,0.33820873
-5.50175088,1.56547377,0.73655430,0.00000000,0.52822765,0.59957751,0.00618515,0.34198333
-5.49574787,1.55270443,0.72249255,0.00000000,0.51542671,0.58669694,0.00590094,0.34511638
-5.48974487,1.53694927,0.70692493,0.00000000,0.50158053,0.57291284,0.00560966,0.34765060
-5.48374187,1.51886435,0.69028446,0.00000000,0.48709986,0.55861463,0.00531666,0.34964663
-5.47773887,1.49915871,0.67302277,0.00000000,0.47241093,0.54419848,0.00502707,0.35118338
-5.47173587,1.47858500,0.65560243,0.00000000,0.45794766,0.53006084,0.00474578,0.35235814
-5.46573287,1.45793004,0.63848967,0.00000000,0.44414403,0.51659261,0.00447733,0.35328625
-5.45972986,1.43800519,0.62214754,0.00000000,0.43142669,0.50417379,0.00422602,0.35410035
-5.45372686,1.41963627,0.60702923,0.00000000,0.42020779,0.49316880,0.00399581,0.35494901
-5.44772386,1.40365261,0.59357183,0.00000000,0.41087814,0.48392194,0.00379046,0.35599476
-5.44172086,1.39087511,0.58219013,0.00000000,0.40380056,0.47675326,0.00361352,0.35741132
-5.43571786,1.38210287,0.57327043,0.00000000,0.39930348,0.47195434,0.00346839,0.35938006
-5.42971486,1.37809833,0.56716442,0.00000000,0.39767480,0.46978401,0.00335843,0.36208562
-5.42371186,1.37957086,0.56418285,0.00000000,0.39915601,0.47046397,0.00328693,0.36571084
-5.41770885,1.38715896,0.56458912,0.00000000,0.40393662,0.47417412,0.00325720,0.37043096
-5.41170585,1.40141130,0.56859288,0.00000000,0.41214890,0.48104776,0.00327255,0.37640732
-5.40570285,1.42276718,0.57634361,0.00000000,0.42386322,0.49116671,0.00333625,0.38378076
-5.39969985,1.45153715,0.58792460,0.00000000,0.43908399,0.50455658,0.00345153,0.39266490
-5.39369685,1.48788429,0.60334732,0.00000000,0.45774641,0.52118231,0.00362146,0.40313962
-5.38769385,1.53180748,0.62254668,0.00000000,0.47971428,0.54094444,0.00384883,0.41524511
-5.38169085,1.58312718,0.64537734,0.00000000,0.50477904,0.56367621,0.00413603,0.42897658
-5.37568784,1.64147505,0.67161149,0.00000000,0.53266020,0.58914196,0.00448489,0.44428019
-5.36968484,1.70628793,0.70093839,0.00000000,0.56300737,0.61703703,0.00489645,0.46105025
-5.36368184,1.77680719,0.73296581,0.00000000,0.59540405,0.64698947,0.00537082,0.47912804
-5.35767884,1.85208385,0.76722376,0.00000000,0.62937313,0.67856368,0.00590697,0.49830234
-5.35167584,1.93098989,0.80317048,0.00000000,0.66438433,0.71126612,0.00650257,0.51831175
-5.34567284,2.01223583,0.84020078,0.00000000,0.69986327,0.74455314,0.00715384,0.53884900
-5.33966983,2.09439429,0.87765667,0.00000000,0.73520223,0.77784074,0.00785543,0.55956685
-5.33366683,2.17592926,0.91484006,0.00000000,0.76977228,0.81051616,0.00860038,0.58008576
-5.32766383,2.25523018,0.95102732,0.00000000,0.80293657,0.84195105,0.00938011,0.60000296
-5.32166083,2.33064996,0.98548529,0.00000000,0.83406436,0.87151568,0.01018448,0.61890265
-5.31565783,2.40054574,1.01748827,0.00000000,0.86254544,0.89859397,0.01100193,0.63636703
-5.30965483,2.46332112,1.04633550,0.00000000,0.88780454,0.92259872,0.01181968,0.65198771
-5.30365183,2.51746836,1.07136866,0.00000000,0.90931518,0.94298655,0.01262399,0.66537723
-5.29764882,2.56160917,1.09198860,0.00000000,0.92661260,0.95927202,0.01340050,0.67618014
-5.29164582,2.59453267,1.10767099,0.00000000,0.93930530,0.97104045,0.01413458,0.68408337
-5.28564282,2.61522910,1.11798008,0.00000000,0.94708480,0.97795902,0.01481179,0.68882539
-5.27963982,2.62291813,1.12258035,0.00000000,0.94973329,0.97978560,0.01541828,0.69020398
-5.27363682,2.61707079,1.12124535,0.00000000,0.94712889,0.97637513,0.01594123,0.68808219
-5.26763382,2.59742415,1.11386367,0.00000000,0.93924838,0.96768334,0.01636928,0.68239245
-5.26163082,2.56398839,1.10044160,0.00000000,0.92616717,0.95376749,0.01669289,0.67313853
-5.25562781,2.51704595,1.08110257,0.00000000,0.90805676,0.93478437,0.01690473,0.66039549
-5.24962481,2.45714289,1.05608321,0.00000000,0.88517954,0.91098548,0.01699987,0.64430746
-5.24362181,2.38507288,1.02572636,0.00000000,0.85788123,0.88270964,0.01697602,0.62508351
-5.23761881,2.30185453,0.99047122,0.00000000,0.82658134,0.85037334,0.01683359,0.60299184
-5.23161581,2.20870296,0.95084101,0.00000000,0.79176180,0.81445927,0.01657571,0.57835232
-5.22561281,2.10699674,0.90742859,0.00000000,0.75395437,0.77550331,0.01620815,0.55152798
-5.21960980,1.99824159,0.86088079,0.00000000,0.71372719,0.73408065,0.01573913,0.52291561
-5.21360680,1.88403226,0.81188170,0.00000000,0.67167098,0.69079146,0.01517908,0.49293588
-5.20760380,1.76601390,0.76113591,0.00000000,0.62838535,0.64624673,0.01454033,0.46202346
-5.20160080,1.64584459,0.70935200,0.00000000,0.58446580,0.60105458,0.01383677,0.43061741
-5.19559780,1.52516007,0.65722707,0.00000000,0.54049164,0.55580779,0.01308343,0.39915220
-5.18959480,1.40554212,0.60543271,0.00000000,0.49701540,0.51107264,0.01229614,0.36804970
-5.18359180,1.28849134,0.55460286,0.00000000,0.45455388,0.46737967,0.01149109,0.33771234
-5.17758879,1.17540515,0.50532392,0.00000000,0.41358113,0.42521630,0.01068452,0.30851771
-5.17158579,1.06756147,0.45812731,0.00000000,0.37452347,0.38502164,0.00989235,0.28081449
-5.16558279,0.96610813,0.41348448,0.00000000,0.33775653,0.34718354,0.00912995,0.25491998
-5.15957979,0.87205800,0.37180448,0.00000000,0.30360425,0.31203752,0.00841188,0.23111900
-5.15357679,0.78628929,0.33343390,0.00000000,0.27233976,0.27986783,0.00775173,0.20966414
-5.14757379,0.70955054,0.29865883,0.00000000,0.24418775,0.25091001,0.00716205,0.19077708
-5.14157079,0.64246933,0.26770862,0.00000000,0.21932820,0.22535494,0.00665421,0.17465079
-5.13556778,0.58556374,0.24076101,0.00000000,0.19790102,0.20335379,0.00623847,0.16145234
-5.12956478,0.53925556,0.21794818,0.00000000,0.18001126,0.18502363,0.00592393,0.15132603
-5.12356178,0.50388403,0.19936322,0.00000000,0.16573452,0.17045323,0.00571862,0.14439641
-5.11755878,0.47971915,0.18506666,0.00000000,0.15512221,0.15970870,0.00562951,0.14077118
-5.11155578,0.46697342,0.17509251,0.00000000,0.14820633,0.15283857,0.00566259,0.14054334
-5.10555278,0.46581130,0.16945362,0.00000000,0.14500336,0.14987798,0.00582289,0.14379269
-5.09954977,0.47635561,0.16814580,0.00000000,0.14551728,0.15085183,0.00611451,0.15058634
-5.09354677,0.49869040,0.17115077,0.00000000,0.14974128,0.15577656,0.00654064,0.16097815
-5.08754377,0.53286001,0.17843751,0.00000000,0.15765828,0.16466055,0.00710351,0.17500711
-5.08154077,0.57886441,0.18996222,0.00000000,0.16924004,0.17750299,0.00780432,0.19269463
-5.07553777,0.63665080,0.20566678,0.00000000,0.18444518,0.19429147,0.00864320,0.21404085
-5.06953477,0.70610215,0.22547579,0.00000000,0.20321598,0.21499816,0.00961906,0.23902019
-5.06353177,0.78702307,0.24929267,0.00000000,0.22547433,0.23957499,0.01072950,0.26757625
-5.05752876,0.87912396,0.27699471,0.00000000,0.25111696,0.26794795,0.01197065,0.29961642
-5.05152576,0.98200425,0.30842779,0.00000000,0.28001041,0.30001089,0.01333705,0.33500645
-5.04552276,1.09513578,0.34340077,0.00000000,0.31198581,0.33561916,0.01482156,0.37356533
-5.03951976,1.21784734,0.38168024,0.00000000,0.34683410,0.37458343,0.01641518,0.41506079
-5.03351676,1.34931154,0.42298579,0.00000000,0.38430181,0.41666411,0.01810705,0.45920571
-5.02751376,1.48853482,0.46698628,0.00000000,0.42408784,0.46156674,0.01988437,0.50565588
-5.02151076,1.63435177,0.51329747,0.00000000,0.46584149,0.50893869,0.02173242,0.55400924
-5.01550775,1.78542440,0.56148115,0.00000000,0.50916209,0.55836753,0.02363459,0.60380688
-5.00950475,1.94024711,0.61104624,0.00000000,0.55360034,0.60938128,0.02557255,0.65453602
-5.00350175,2.09715776,0.66145179,0.00000000,0.59866149,0.66145075,0.02752634,0.70563503
-4.99749875,2.25435519,0.71211211,0.00000000,0.64381062,0.71399424,0.02947466,0.75650051
-4.99149575,2.40992303,0.76240400,0.00000000,0.68847973,0.76638436,0.03139513,0.80649641
-4.98549275,2.56185970,0.81167596,0.00000000,0.73207677,0.81795722,0.03326462,0.85496508
-4.97948974,2.70811398,0.85925925,0.00000000,0.77399635,0.86802365,0.03505968,0.90123992
-4.97348674,2.84662544,0.90448056,0.00000000,0.81363187,0.91588233,0.03675695,0.94465947
-4.96748374,2.97536861,0.94667591,0.00000000,0.85038866,0.96083436,0.03833368,0.98458243
-4.96148074,3.09239973,0.98520541,0.00000000,0.88369796,1.00219905,0.03976818,1.02040322
-4.95547774,3.19590456,1.01946846,0.00000000,0.91303091,1.03933028,0.04104041,1.05156757
-4.94947474,3.28424569,1.04891886,0.00000000,0.93791248,1.07163301,0.04213247,1.07758755
-4.94347174,3.35600754,1.07307930,0.00000000,0.95793443,1.09857921,0.04302916,1.09805553
-4.93746873,3.41003758,1.09155476,0.00000000,0.97276707,1.11972287,0.04371841,1.11265641
-4.93146573,3.44548175,1.10404429,0.00000000,0.98216923,1.13471318,0.04419179,1.12117773
-4.92546273,3.46181284,1.11035067,0.00000000,0.98599590,1.14330569,0.04444483,1.12351706
-4.91945973,3.45885029,1.11038755,0.00000000,0.98420342,1.14537062,0.04447736,1.11968634
-4.91345673,3.43677039,1.10418379,0.00000000,0.97685171,1.14089820,0.04429369,1.10981286
-4.90745373,3.39610622,1.09188459,0.00000000,0.96410355,1.13000058,0.04390265,1.09413681
-4.90145073,3.33773690,1.07374949,0.00000000,0.94622066,1.11291021,0.04331762,1.07300522
-4.89544772,3.26286626,1.05014705,0.00000000,0.92355698,1.08997460,0.04255627,1.04686264
-4.88944472,3.17299161,1.02154628,0.00000000,0.89654904,1.06164773,0.04164028,1.01623863
-4.88344172,3.06986337,0.98850523,0.00000000,0.86570395,1.02847812,0.04059486,0.98173274
-4.87743872,2.95543712,0.95165690,0.00000000,0.83158537,0.99109416,0.03944817,0.94399727
-4.87143572,2.83181974,0.91169293,0.00000000,0.79479806,0.95018710,0.03823059,0.90371865
-4.86543272,2.70121150,0.86934572,0.00000000,0.75597147,0.90649241,0.03697393,0.86159814
-4.85942971,2.56584654,0.82536941,0.00000000,0.71574317,0.86076995,0.03571054,0.81833247
-4.85342671,2.42793359,0.78052047,0.00000000,0.67474253,0.81378401,0.03447235,0.77459538
-4.84742371,2.28959948,0.73553857,0.00000000,0.63357544,0.76628362,0.03328997,0.73102055
-4.84142071,2.15283719,0.69112826,0.00000000,0.59281053,0.71898397,0.03219169,0.68818670
-4.83541771,2.01946036,0.64794213,0.00000000,0.55296731,0.67254960,0.03120266,0.64660529
-4.82941471,1.89106576,0.60656611,0.00000000,0.51450661,0.62757982,0.03034403,0.60671125
-4.82341171,1.76900472,0.56750708,0.00000000,0.47782360,0.58459682,0.02963231,0.56885690
-4.81740870,1.65436418,0.53118343,0.00000000,0.44324349,0.54403683,0.02907878,0.53330921
-4.81140570,1.54795769,0.49791868,0.00000000,0.41101978,0.50624447,0.02868919,0.50025032
-4.80540270,1.45032604,0.46793822,0.00000000,0.38133519,0.47147032,0.02846348,0.46978097
-4.79939970,1.36174697,0.44136933,0.00000000,0.35430471,0.43987168,0.02839586,0.44192673
-4.79339670,1.28225308,0.41824418,0.00000000,0.32998080,0.41151623,0.02847498,0.41664638
-4.78739370,1.21165667,0.39850568,0.00000000,0.30836013,0.38638841,0.02868437,0.39384205
-4.78139070,1.14958004,0.38201584,0.00000000,0.28939151,0.36439798,0.02900296,0.37337056
-4.77538769,1.09548998,0.36856622,0.00000000,0.27298469,0.34539039,0.02940592,0.35505538
-4.76938469,1.04873447,0.35788998,0.00000000,0.25901946,0.32915846,0.02986547,0.33869877
-4.76338169,1.00858056,0.34967506,0.00000000,0.24735482,0.31545488,0.03035194,0.32409347
-4.75737869,0.97425149,0.34357798,0.00000000,0.23783774,0.30400491,0.03083480,0.31103374
-4.75137569,0.94496217,0.33923764,0.00000000,0.23031138,0.29451905,0.03128374,0.29932519
-4.74537269,0.91995174,0.33628882,0.00000000,0.22462246,0.28670496,0.03166979,0.28879334
-4.73936968,0.89851233,0.33437477,0.00000000,0.22062765,0.28027852,0.03196630,0.27929060
-4.73336668,0.88001343,0.33315852,0.00000000,0.21819900,0.27497358,0.03214988,0.27070169
-4.72736368,0.86392144,0.33233269,0.00000000,0.21722822,0.27055017,0.03220119,0.26294744
-4.72136068,0.84981422,0.33162752,0.00000000,0.21762996,0.26680115,0.03210558,0.25598699
-4.71535768,0.83739045,0.33081689,0.00000000,0.21934412,0.26355701,0.03185352,0.24981856
-4.70935468,0.82647419,0.32972241,0.00000000,0.22233724,0.26068905,0.03144087,0.24447884
-4.70335168,0.81701472,0.32821551,0.00000000,0.22660302,0.25811074,0.03086888,0.24004114
-4.69734867,0.80908203,0.32621758,0.00000000,0.23216212,0.25577750,0.03014409,0.23661246
-4.69134567,0.80285844,0.32369847,0.00000000,0.23906115,0.25368506,0.02927793,0.23432957
-4.68534267,0.79862672,0.32067335,0.00000000,0.24737103,0.25186643,0.02828620,0.23335426
-4.67933967,0.79675522,0.31719836,0.00000000,0.25718455,0.25038777,0.02718843,0.23386782
-4.67333667,0.79768037,0.31336517,0.00000000,0.26861319,0.24934331,0.02600710,0.23606473
-4.66733367,0.80188706,0.30929477,0.00000000,0.28178313,0.24884954,0.02476672,0.24014590
-4.66133067,0.80988734,0.30513077,0.00000000,0.29683034,0.24903881,0.02349302,0.24631117
-4.65532766,0.82219770,0.30103243,0.00000000,0.31389477,0.25005261,0.02221196,0.25475145
-4.64932466,0.83931565,0.29716766,0.00000000,0.33311360,0.25203468,0.02094888,0.26564039
-4.64332166,0.86169580,0.29370621,0.00000000,0.35461358,0.25512404,0.01972770,0.27912586
-4.63731866,0.88972624,0.29081310,0.00000000,0.37850253,0.25944833,0.01857016,0.29532132
-4.63131566,0.92370553,0.28864273,0.00000000,0.40486023,0.26511740,0.01749518,0.31429740
-4.62531266,0.96382132,0.28733345,0.00000000,0.43372900,0.27221756,0.01651842,0.33607381
-4.61930965,1.01013106,0.28700298,0.00000000,0.46510426,0.28080644,0.01565186,0.36061220
-4.61330665,1.06254586,0.28774467,0.00000000,0.49892559,0.29090891,0.01490360,0.38780996
-4.60730365,1.12081819,0.28962471,0.00000000,0.53506879,0.30251401,0.01427780,0.41749576
-4.60130065,1.18453436,0.29268037,0.00000000,0.57333956,0.31557327,0.01377470,0.44942688
-4.59529765,1.25311262,0.29691940,0.00000000,0.61346929,0.33000036,0.01339085,0.48328889
-4.58929465,1.32580743,0.30232059,0.00000000,0.65511367,0.34567250,0.01311936,0.51869800
-4.58329165,1.40172056,0.30883560,0.00000000,0.69785447,0.36243336,0.01295032,0.55520616
-4.57728864,1.47981916,0.31639201,0.00000000,0.74120497,0.38009782,0.01287128,0.59230920
-4.57128564,1.55896079,0.32489761,0.00000000,0.78461921,0.39845831,0.01286777,0.62945786
-4.56528264,1.63792511,0.33424584,0.00000000,0.82750510,0.41729270,0.01292393,0.66607159
-4.55927964,1.71545129,0.34432230,0.00000000,0.86924123,0.43637361,0.01302305,0.70155481
-4.55327664,1.79028025,0.35501207,0.00000000,0.90919699,0.45547868,0.01314821,0.73531500
-4.54727364,1.86120006,0.36620762,0.00000000,0.94675521,0.47440160,0.01328290,0.76678217
-4.54127064,1.92709287,0.37781713,0.00000000,0.98133677,0.49296337,0.01341150,0.79542881
-4.53526763,1.98698136,0.38977261,0.00000000,1.01242582,0.51102327,0.01351988,0.82078951
-4.52926463,2.04007259,0.40203770,0.00000000,1.03959471,0.52848915,0.01359574,0.84247934
-4.52326163,2.08579708,0.41461456,0.00000000,1.06252733,0.54532630,0.01362906,0.86021028
-4.51725863,2.12384127,0.42754952,0.00000000,1.08103958,0.56156460,0.01361230,0.87380454
-4.51125563,2.15417133,0.44093704,0.00000000,1.09509595,0.57730328,0.01354060,0.88320446
-4.50525263,2.17704707,0.45492174,0.00000000,1.10482103,0.59271309,0.01341187,0.88847812
-4.49924962,2.19302469,0.46969799,0.00000000,1.11050527,0.60803538,0.01322676,0.88982043
-4.49324662,2.20294796,0.48550718,0.00000000,1.11260431,0.62357818,0.01298852,0.88754955
-4.48724362,2.20792769,0.50263220,0.00000000,1.11173171,0.63970891,0.01270281,0.88209860
-4.48124062,2.20931002,0.52138948,0.00000000,1.10864490,0.65684408,0.01237742,0.87400308
-4.47523762,2.20863456,0.54211843,0.00000000,1.10422494,0.67543614,0.01202191,0.86388429
-4.46923462,2.20758385,0.56516871,0.00000000,1.09945054,0.69595772,0.01164720,0.85242964
-4.46323162,2.20792605,0.59088565,0.00000000,1.09536734,0.71888394,0.01126514,0.84037054
-4.45722861,2.21145306,0.61959423,0.00000000,1.09305361,0.74467326,0.01088804,0.82845873
-4.45122561,2.21991653,0.65158224,0.00000000,1.09358363,0.77374762,0.01052822,0.81744214
-4.44522261,2.23496421,0.68708330,0.00000000,1.09799031,0.80647251,0.01019753,0.80804113
-4.43921961,2.25807921,0.72626029,0.00000000,1.10722845,0.84313789,0.00990697,0.80092617
-4.43321661,2.29052453,0.76919011,0.00000000,1.12214017,0.88394064,0.00966629,0.79669760
-4.42721361,2.33329497,0.81585030,0.00000000,1.14342396,0.92896924,0.00948365,0.79586839
-4.42121061,2.38707835,0.86610835,0.00000000,1.17160846,0.97819159,0.00936540,0.79885033
-4.41520760,2.45222741,0.91971420,0.00000000,1.20703222,1.03144634,0.00931587,0.80594412
-4.40920460,2.52874353,0.97629662,0.00000000,1.24983006,1.08843841,0.00933727,0.81733359
-4.40320160,2.61627273,1.03536363,0.00000000,1.29992668,1.14873893,0.00942963,0.83308396
-4.39719860,2.71411409,1.09630751,0.00000000,1.35703765,1.21179002,0.00959086,0.85314421
-4.39119560,2.82124006,1.15841417,0.00000000,1.42067769,1.27691409,0.00981688,0.87735312
-4.38519260,2.93632794,1.22087705,0.00000000,1.49017593,1.34332791,0.01010178,0.90544855
-4.37918959,3.05780091,1.28281494,0.00000000,1.56469717,1.41016071,0.01043804,0.93707947
-4.37318659,3.18387720,1.34329357,0.00000000,1.64326846,1.47647603,0.01081686,0.97182007
-4.36718359,3.31262507,1.40134986,0.00000000,1.72480957,1.54129642,0.01122845,1.00918514
-4.36118059,3.44202151,1.45601837,0.00000000,1.80816603,1.60363026,0.01166235,1.04864623
-4.35517759,3.57001218,1.50635865,0.00000000,1.89214333,1.66249948,0.01210785,1.08964760
-4.34917459,3.69457020,1.55148270,0.00000000,1.97554076,1.71696736,0.01255427,1.13162149
-4.34317159,3.81375142,1.59058118,0.00000000,2.05718334,1.76616515,0.01299130,1.17400199
-4.33716858,3.92574415,1.62294752,0.00000000,2.13595071,1.80931643,0.01340932,1.21623717
-4.33116558,4.02891150,1.64799878,0.00000000,2.21080183,1.84575836,0.01379963,1.25779887
-4.32516258,4.12182492,1.66529253,0.00000000,2.28079452,1.87495891,0.01415468,1.29819023
-4.31915958,4.20328816,1.67453893,0.00000000,2.34509962,1.89652936,0.01446820,1.33695064
-4.31315658,4.27235123,1.67560776,0.00000000,2.40300925,1.91023183,0.01473529,1.37365845
-4.30715358,4.32831454,1.66852999,0.00000000,2.45393965,1.91598152,0.01495249,1.40793151
