energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Na_s_up,Se_s_up,Se_p_up
-3.14857429,0.45895751,0.24758287,0.19475394,0.00560697,0.04847339,0.05942307,0.00924847,0.14403036
-3.14257129,0.42266844,0.22704729,0.18103987,0.00527745,0.04431610,0.05325472,0.00821547,0.13135373
-3.13656828,0.38731788,0.20730089,0.16729633,0.00493163,0.04034496,0.04754140,0.00727034,0.11930326
-3.13056528,0.35309830,0.18839366,0.15366547,0.00457537,0.03656629,0.04227260,0.00640950,0.10789090
-3.12456228,0.32019178,0.17037589,0.14028238,0.00421437,0.03298633,0.03743463,0.00562883,0.09712795
-3.11855928,0.28876528,0.15329554,0.12727201,0.00385397,0.02961089,0.03301140,0.00492385,0.08702420
-3.11255628,0.25896617,0.13719566,0.11474652,0.00349909,0.02644493,0.02898496,0.00428987,0.07758706
-3.10655328,0.23091866,0.12211203,0.10280335,0.00315407,0.02349219,0.02533602,0.00372211,0.06882074
-3.10055028,0.20472108,0.10807119,0.09152378,0.00282265,0.02075489,0.02204431,0.00321578,0.06072548
-3.09454727,0.18044429,0.09508897,0.08097223,0.00250792,0.01823344,0.01908890,0.00276616,0.05329703
-3.08854427,0.15813118,0.08316960,0.07119616,0.00221228,0.01592633,0.01644843,0.00236864,0.04652636
-3.08254127,0.13779731,0.07230534,0.06222666,0.00193747,0.01383007,0.01410133,0.00201879,0.04039957
-3.07653827,0.11943258,0.06247678,0.05407945,0.00168462,0.01193923,0.01202605,0.00171231,0.03489807
-3.07053527,0.10300369,0.05365353,0.04675642,0.00145425,0.01024659,0.01020116,0.00144515,0.02999907
-3.06453227,0.08845739,0.04579540,0.04024745,0.00124636,0.00874331,0.00860560,0.00121344,0.02567609
-3.05852926,0.07572420,0.03885390,0.03453249,0.00106053,0.00741925,0.00721875,0.00101355,0.02189982
-3.05252626,0.06472228,0.03277391,0.02958372,0.00089592,0.00626321,0.00602068,0.00084205,0.01863892
-3.04652326,0.05536155,0.02749552,0.02536771,0.00075143,0.00526329,0.00499223,0.00069578,0.01586092
-3.04052026,0.04754747,0.02295583,0.02184750,0.00062573,0.00440724,0.00411518,0.00057178,0.01353314
-3.03451726,0.04118465,0.01909070,0.01898446,0.00051731,0.00368269,0.00337239,0.00046737,0.01162348
-3.02851426,0.03617991,0.01583636,0.01674000,0.00042463,0.00307752,0.00274785,0.00038008,0.01010117
-3.02251126,0.03244486,0.01313083,0.01507682,0.00034606,0.00258006,0.00222688,0.00030769,0.00893740
-3.01650825,0.02989780,0.01091510,0.01396002,0.00028004,0.00217930,0.00179608,0.00024824,0.00810579
-3.01050525,0.02846498,0.00913408,0.01335771,0.00022502,0.00186506,0.00144351,0.00020002,0.00758269
-3.00450225,0.02808125,0.00773731,0.01324141,0.00017957,0.00162815,0.00115865,0.00016156,0.00734737
-2.99849925,0.02869007,0.00667946,0.01358604,0.00014236,0.00146037,0.00093249,0.00013164,0.00738205
-2.99249625,0.03024301,0.00592060,0.01436974,0.00011217,0.00135462,0.00075756,0.00010933,0.00767181
-2.98649325,0.03269875,0.00542635,0.01557334,0.00008793,0.00130490,0.00062794,0.00009394,0.00820441
-2.98049025,0.03602187,0.00516786,0.01717971,0.00006868,0.00130628,0.00053937,0.00008510,0.00897002
-2.97448724,0.04018133,0.00512172,0.01917303,0.00005361,0.00135492,0.00048927,0.00008273,0.00996092
-2.96848424,0.04514891,0.00526985,0.02153791,0.00004204,0.00144801,0.00047689,0.00008710,0.01117123
-2.96248124,0.05089779,0.00559931,0.02425861,0.00003340,0.00158377,0.00050339,0.00009884,0.01259666
-2.95647824,0.05740128,0.00610219,0.02731832,0.00002724,0.00176143,0.00057208,0.00011904,0.01423427
-2.95047524,0.06463192,0.00677550,0.03069853,0.00002325,0.00198123,0.00068860,0.00014924,0.01608242
-2.94447224,0.07256107,0.00762113,0.03437873,0.00002118,0.00224443,0.00086120,0.00019154,0.01814077
-2.93846923,0.08115899,0.00864587,0.03833622,0.00002091,0.00255333,0.00110106,0.00024867,0.02041045
-2.93246623,0.09039555,0.00986149,0.04254628,0.00002242,0.00291135,0.00142266,0.00032408,0.02289436
-2.92646323,0.10024162,0.01128485,0.04698265,0.00002578,0.00332308,0.00184416,0.00042203,0.02559761
-2.92046023,0.11067094,0.01293807,0.05161827,0.00003115,0.00379431,0.00238785,0.00054769,0.02852808
-2.91445723,0.12166259,0.01484863,0.05642628,0.00003880,0.00433214,0.00308054,0.00070723,0.03169704
-2.90845423,0.13320387,0.01704950,0.06138136,0.00004910,0.00494500,0.00395398,0.00090795,0.03511985
-2.90245123,0.14529333,0.01957906,0.06646105,0.00006250,0.00564266,0.00504524,0.00115831,0.03881663
-2.89644822,0.15794387,0.02248096,0.07164738,0.00007960,0.00643627,0.00639696,0.00146804,0.04281279
-2.89044522,0.17118558,0.02580372,0.07692826,0.00010106,0.00733820,0.00805753,0.00184813,0.04713946
-2.88444222,0.18506806,0.02960006,0.08229889,0.00012768,0.00836195,0.01008104,0.00231087,0.05183366
-2.87843922,0.19966193,0.03392593,0.08776285,0.00016037,0.00952188,0.01252710,0.00286977,0.05693810
-2.87243622,0.21505927,0.03883918,0.09333285,0.00020011,0.01083293,0.01546031,0.00353945,0.06250061
-2.86643322,0.23137276,0.04439785,0.09903099,0.00024800,0.01231012,0.01894946,0.00433543,0.06857311
-2.86043022,0.24873325,0.05065811,0.10488845,0.00030522,0.01396811,0.02306642,0.00527393,0.07521011
-2.85442721,0.26728581,0.05767177,0.11094463,0.00037298,0.01582049,0.02788459,0.00637146,0.08246661
-2.84842421,0.28718396,0.06548359,0.11724550,0.00045254,0.01787916,0.03347701,0.00764441,0.09039562
-2.84242121,0.30858241,0.07412829,0.12384144,0.00054515,0.02015348,0.03991406,0.00910854,0.09904514
-2.83641821,0.33162839,0.08362741,0.13078444,0.00065203,0.02264953,0.04726080,0.01077834,0.10845489
-2.83041521,0.35645176,0.09398625,0.13812480,0.00077427,0.02536928,0.05557402,0.01266640,0.11865273
-2.82441221,0.38315449,0.10519094,0.14590745,0.00091285,0.02830987,0.06489904,0.01478267,0.12965106
-2.81840920,0.41179989,0.11720583,0.15416817,0.00106853,0.03146293,0.07526636,0.01713369,0.14144330
-2.81240620,0.44240218,0.12997139,0.16292976,0.00124182,0.03481404,0.08668839,0.01972190,0.15400079
-2.80640320,0.47491706,0.14340283,0.17219846,0.00143289,0.03834245,0.09915625,0.02254484,0.16727009
-2.80040020,0.50923388,0.15738957,0.18196088,0.00164155,0.04202095,0.11263696,0.02559461,0.18117116
-2.79439720,0.54517005,0.17179563,0.19218165,0.00186718,0.04581603,0.12707114,0.02885730,0.19559635
-2.78839420,0.58246822,0.18646118,0.20280185,0.00210870,0.04968838,0.14237137,0.03231266,0.21041060
-2.78239120,0.62079666,0.20120523,0.21373866,0.00236451,0.05359366,0.15842148,0.03593391,0.22545279
-2.77638819,0.65975322,0.21582936,0.22488607,0.00263255,0.05748358,0.17507682,0.03968787,0.24053836
-2.77038519,0.69887286,0.23012266,0.23611690,0.00291022,0.06130729,0.19216574,0.04353524,0.25546322
-2.76438219,0.73763890,0.24386753,0.24728600,0.00319448,0.06501305,0.20949219,0.04743125,0.27000885
-2.75837919,0.77549750,0.25684621,0.25823463,0.00348185,0.06855003,0.22683961,0.05132653,0.28394848
-2.75237619,0.81187514,0.26884793,0.26879582,0.00376852,0.07187036,0.24397603,0.05516825,0.29705403
-2.74637319,0.84619819,0.27967622,0.27880049,0.00405042,0.07493108,0.26066020,0.05890154,0.30910377
-2.74037019,0.87791406,0.28915610,0.28808412,0.00432335,0.07769626,0.27664858,0.06247109,0.31989013
-2.73436718,0.90651274,0.29714094,0.29649359,0.00458308,0.08013876,0.29170303,0.06582287,0.32922751
-2.72836418,0.93154781,0.30351854,0.30389386,0.00482553,0.08224196,0.30559881,0.06890596,0.33695961
-2.72236118,0.95265598,0.30821606,0.31017415,0.00504688,0.08400101,0.31813257,0.07167438,0.34296606
-2.71635818,0.96957395,0.31120378,0.31525334,0.00524374,0.08542381,0.32912997,0.07408883,0.34716783
-2.71035518,0.98215188,0.31249719,0.31908414,0.00541327,0.08653143,0.33845254,0.07611826,0.34953139
-2.70435218,0.99036262,0.31215749,0.32165593,0.00555333,0.08735803,0.34600350,0.07774122,0.35007123
-2.69834917,0.99430606,0.31029027,0.32299604,0.00566258,0.08795030,0.35173205,0.07894689,0.34885060
-2.69234617,0.99420843,0.30704255,0.32316925,0.00574055,0.08836625,0.35563604,0.07973574,0.34598055
-2.68634317,0.99041632,0.30259811,0.32227570,0.00578771,0.08867362,0.35776282,0.08011973,0.34161711
-2.68034017,0.98338564,0.29717143,0.32044709,0.00580548,0.08894768,0.35820795,0.08012217,0.33595692
-2.67433717,0.97366598,0.29100044,0.31784143,0.00579623,0.08926880,0.35711217,0.07977703,0.32923128
-2.66833417,0.96188099,0.28433838,0.31463654,0.00576324,0.08971960,0.35465627,0.07912792,0.32169910
-2.66233117,0.94870569,0.27744512,0.31102263,0.00571060,0.09038199,0.35105447,0.07822664,0.31363882
-2.65632816,0.93484174,0.27057831,0.30719434,0.00564313,0.09133414,0.34654629,0.07713140,0.30533986
-2.65032516,0.92099167,0.26398479,0.30334250,0.00556619,0.09264751,0.34138749,0.07590483,0.29709374
-2.64432216,0.90783338,0.25789245,0.29964627,0.00548559,0.09438408,0.33584023,0.07461181,0.28918540
-2.63831916,0.89599597,0.25250311,0.29626569,0.00540736,0.09659392,0.33016327,0.07331720,0.28188487
-2.63231616,0.88603787,0.24798646,0.29333540,0.00533760,0.09931317,0.32460222,0.07208363,0.27543975
-2.62631316,0.87842831,0.24447541,0.29095941,0.00528227,0.10256253,0.31938059,0.07096941,0.27006853
-2.62031016,0.87353272,0.24206296,0.28920756,0.00524701,0.10634633,0.31469195,0.07002658,0.26595510
-2.61430715,0.87160267,0.24080060,0.28811348,0.00523695,0.11065221,0.31069336,0.06929929,0.26324450
-2.60830415,0.87277051,0.24069843,0.28767434,0.00525656,0.11545151,0.30750062,0.06882245,0.26203998
-2.60230115,0.87704886,0.24172663,0.28785227,0.00530949,0.12070011,0.30518521,0.06862079,0.26240126
-2.59629815,0.88433464,0.24381844,0.28857730,0.00539846,0.12634003,0.30377314,0.06870825,0.26434418
-2.59029515,0.89441736,0.24687428,0.28975172,0.00552515,0.13230135,0.30324572,0.06908780,0.26784143
-2.58429215,0.90699095,0.25076686,0.29125554,0.00569009,0.13850469,0.30354200,0.06975164,0.27282437
-2.57828914,0.92166854,0.25534698,0.29295281,0.00589270,0.14486384,0.30456280,0.07068167,0.27918574
-2.57228614,0.93799936,0.26044986,0.29469828,0.00613120,0.15128868,0.30617608,0.07185040,0.28678323
-2.56628314,0.95548698,0.26590155,0.29634435,0.00640267,0.15768808,0.30822327,0.07322204,0.29544368
-2.56028014,0.97360792,0.27152538,0.29774771,0.00670308,0.16397277,0.31052635,0.07475379,0.30496784
-2.55427714,0.99183020,0.27714812,0.29877547,0.00702743,0.17005803,0.31289529,0.07639735,0.31513562
-2.54827414,1.00963082,0.28260563,0.29931059,0.00736977,0.17586606,0.31513551,0.07810051,0.32571165
-2.54227114,1.02651191,0.28774797,0.29925623,0.00772346,0.18132806,0.31705513,0.07980878,0.33645119
-2.53626813,1.04201503,0.29244378,0.29853910,0.00808123,0.18638593,0.31847170,0.08146702,0.34710624
-2.53026513,1.05573342,0.29658394,0.29711153,0.00843548,0.19099344,0.31921825,0.08302109,0.35743181
-2.52426213,1.06732209,0.30008446,0.29495246,0.00877842,0.19511715,0.31914842,0.08441933,0.36719237
-2.51825913,1.07650574,0.30288865,0.29206733,0.00910234,0.19873677,0.31814062,0.08561404,0.37616821
-2.51225613,1.08308470,0.30496866,0.28848695,0.00939984,0.20184531,0.31610121,0.08656271,0.38416187
-2.50625313,1.08693894,0.30632640,0.28426561,0.00966409,0.20444889,0.31296654,0.08722918,0.39100433
-2.50025013,1.08803061,0.30699399,0.27947861,0.00988902,0.20656625,0.30870403,0.08758457,0.39656094
-2.49424712,1.08640508,0.30703386,0.27421940,0.01006958,0.20822826,0.30331230,0.08760807,0.40073690
-2.48824412,1.08219091,0.30653844,0.26859647,0.01020195,0.20947722,0.29682038,0.08728746,0.40348218
-2.48224112,1.07559882,0.30562965,0.26273035,0.01028364,0.21036614,0.28928622,0.08661945,0.40479560
-2.47623812,1.06691984,0.30445818,0.25675065,0.01031371,0.21095801,0.28079445,0.08560982,0.40472799
-2.47023512,1.05652254,0.30320247,0.25079350,0.01029279,0.21132509,0.27145369,0.08427330,0.40338425
-2.46423212,1.04484959,0.30206755,0.24499921,0.01022318,0.21154815,0.26139336,0.08263322,0.40092411
-2.45822911,1.03241319,0.30128348,0.23951035,0.01010877,0.21171569,0.25076015,0.08072098,0.39756149
-2.45222611,1.01978960,0.30110348,0.23447024,0.00995505,0.21192308,0.23971430,0.07857526,0.39356241
-2.44622311,1.00761230,0.30180152,0.23002162,0.00976893,0.21227156,0.22842563,0.07624108,0.38924131
-2.44022011,0.99656383,0.30366945,0.22630558,0.00955864,0.21286701,0.21706955,0.07376866,0.38495588
-2.43421711,0.98736598,0.30701336,0.22346059,0.00933347,0.21381849,0.20582305,0.07121209,0.38110048
-2.42821411,0.98076834,0.31214924,0.22162150,0.00910355,0.21523645,0.19486070,0.06862796,0.37809807
-2.42221111,0.97753521,0.31939789,0.22091842,0.00887960,0.21723059,0.18435077,0.06607380,0.37639107
-2.41620810,0.97843075,0.32907898,0.22147537,0.00867256,0.21990737,0.17445154,0.06360657,0.37643116
-2.41020510,0.98420279,0.34150437,0.22340868,0.00849335,0.22336725,0.16530778,0.06128109,0.37866834
-2.40420210,0.99556529,0.35697074,0.22682503,0.00835254,0.22770152,0.15704753,0.05914847,0.38353954
-2.39819910,1.01318008,0.37575162,0.23181918,0.00826001,0.23298910,0.14977927,0.05725475,0.39145703
-2.39219610,1.03763816,0.39808914,0.23847147,0.00822470,0.23929315,0.14358941,0.05563951,0.40279694
-2.38619310,1.06944125,0.42418553,0.24684506,0.00825431,0.24665780,0.13854031,0.05433475,0.41788825
-2.38019010,1.10898399,0.45419476,0.25698310,0.00835508,0.25510506,0.13466875,0.05336397,0.43700249
-2.37418709,1.15653767,0.48821459,0.26890591,0.00853159,0.26463219,0.13198502,0.05274144,0.46034443
-2.36818409,1.21223581,0.52627926,0.28260833,0.00878661,0.27520951,0.13047264,0.05247175,0.48804410
-2.36218109,1.27606236,0.56835318,0.29805741,0.00912098,0.28677901,0.13008863,0.05254966,0.52015018
-2.35617809,1.34784290,0.61432581,0.31519047,0.00953355,0.29925367,0.13076454,0.05296022,0.55662514
-2.35017509,1.42723925,0.66400807,0.33391383,0.01002121,0.31251778,0.13240804,0.05367919,0.59734213
-2.34417209,1.51374778,0.71713034,0.35410209,0.01057887,0.32642814,0.13490529,0.05467372,0.64208370
-2.33816908,1.60670152,0.77334231,0.37559824,0.01119965,0.34081626,0.13812373,0.05590333,0.69054255
-2.33216608,1.70527609,0.83221466,0.39821447,0.01187491,0.35549147,0.14191553,0.05732103,0.74232405
-2.32616308,1.80849945,0.89324272,0.42173382,0.01259456,0.37024482,0.14612142,0.05887477,0.79695067
-2.32016008,1.91526495,0.95585193,0.44591254,0.01334718,0.38485371,0.15057488,0.06050890,0.85386821
-2.31415708,2.02434772,1.01940506,0.47048313,0.01412035,0.39908707,0.15510653,0.06216582,0.91245358
-2.30815408,2.13442370,1.08321113,0.49515808,0.01490091,0.41271081,0.15954860,0.06378764,0.97202416
-2.30215108,2.24409109,1.14653579,0.51963413,0.01567527,0.42549351,0.16373931,0.06531783,1.03184847
-2.29614807,2.35189363,1.20861290,0.54359694,0.01642973,0.43721199,0.16752700,0.06670275,1.09115794
-2.29014507,2.45634529,1.26865726,0.56672622,0.01715079,0.44765663,0.17077401,0.06789320,1.14915968
-2.28414207,2.55595599,1.32587810,0.58870100,0.01782547,0.45663631,0.17335990,0.06884558,1.20505005
-2.27813907,2.64925786,1.37949321,0.60920521,0.01844160,0.46398272,0.17518421,0.06952306,1.25802872
-2.27213607,2.73483169,1.42874336,0.62793325,0.01898812,0.46955405,0.17616847,0.06989635,1.30731314
-2.26613307,2.81133321,1.47290686,0.64459567,0.01945535,0.47323787,0.17625743,0.06994429,1.35215316
-2.26013007,2.87751878,1.51131398,0.65892471,0.01983515,0.47495322,0.17541960,0.06965410,1.39184552
-2.25412706,2.93227027,1.54336092,0.67067975,0.02012119,0.47465192,0.17364698,0.06902145,1.42574805
-2.24812406,2.97461847,1.56852309,0.67965253,0.02030906,0.47231909,0.17095407,0.06805019,1.45329319
-2.24212106,3.00376490,1.58636737,0.68567197,0.02039640,0.46797298,0.16737628,0.06675190,1.47400072
-2.23611806,3.01910132,1.59656311,0.68860869,0.02038296,0.46166404,0.16296770,0.06514518,1.48748908
-2.23011506,3.02022647,1.59889141,0.68837880,0.02027064,0.45347354,0.15779852,0.06325488,1.49348534
-2.22411206,3.00695947,1.59325247,0.68494711,0.02006352,0.44351162,0.15195210,0.06111109,1.49183309
-2.21810905,2.97934940,1.57967069,0.67832950,0.01976775,0.43191489,0.14552185,0.05874814,1.48249815
-2.21210605,2.93768027,1.55829705,0.66859418,0.01939153,0.41884377,0.13860806,0.05620353,1.46557180
-2.20610305,2.88247109,1.52940880,0.65586201,0.01894498,0.40447939,0.13131483,0.05351684,1.44127105
-2.20010005,2.81447048,1.49340604,0.64030550,0.01843996,0.38902038,0.12374710,0.05072871,1.40993608
-2.19409705,2.73464560,1.45080522,0.62214652,0.01788992,0.37267936,0.11600802,0.04787989,1.37202439
-2.18809405,2.64416532,1.40222955,0.60165272,0.01730969,0.35567926,0.10819658,0.04501035,1.32810202
-2.18209105,2.54437769,1.34839639,0.57913258,0.01671520,0.33824949,0.10040569,0.04215848,1.27883167
-2.17608804,2.43678209,1.29010201,0.55492923,0.01612325,0.32062201,0.09272052,0.03936047,1.22495811
-2.17008504,2.32299680,1.22820388,0.52941320,0.01555115,0.30302726,0.08521743,0.03664967,1.16729123
-2.16408204,2.20472250,1.16360125,0.50297411,0.01501644,0.28569005,0.07796308,0.03405620,1.10668729
-2.15807904,2.08370319,1.09721437,0.47601178,0.01453652,0.26882547,0.07101404,0.03160654,1.04402878
-2.15207604,1.96168532,1.02996313,0.44892684,0.01412826,0.25263487,0.06441666,0.02932332,0.98020370
-2.14607304,1.84037683,0.96274585,0.42211128,0.01380760,0.23730194,0.05820723,0.02722509,0.91608499
-2.14007004,1.72140730,0.89641883,0.39593914,0.01358917,0.22298911,0.05241234,0.02532622,0.85251069
-2.13406703,1.60629056,0.83177751,0.37075779,0.01348587,0.20983423,0.04704944,0.02363688,0.79026563
-2.12806403,1.49639132,0.76953969,0.34688009,0.01350849,0.19794772,0.04212755,0.02216301,0.73006524
-2.12206103,1.39289676,0.71033157,0.32457761,0.01366528,0.18741027,0.03764802,0.02090646,0.67254205
-2.11605803,1.29679408,0.65467688,0.30407532,0.01396167,0.17827121,0.03360537,0.01986504,0.61823523
-2.11005503,1.20885491,0.60298948,0.28554776,0.01439988,0.17054760,0.02998820,0.01903275,0.56758361
-2.10405203,1.12962687,0.55556962,0.26911703,0.01497878,0.16422411,0.02678001,0.01840001,0.52092213
-2.09804902,1.05943251,0.51260378,0.25485235,0.01569364,0.15925383,0.02396011,0.01795392,0.47848184
-2.09204602,0.99837555,0.47416807,0.24277159,0.01653608,0.15555983,0.02150444,0.01767867,0.44039333
-2.08604302,0.94635384,0.44023487,0.23284423,0.01749409,0.15303767,0.01938640,0.01755588,0.40669313
-2.08004002,0.90307862,0.41068229,0.22499597,0.01855219,0.15155873,0.01757760,0.01756510,0.37733282
-2.07403702,0.86809887,0.38530607,0.21911459,0.01969162,0.15097412,0.01604855,0.01768431,0.35219034
-2.06803402,0.84082986,0.36383327,0.21505683,0.02089077,0.15111941,0.01476938,0.01789046,0.33108284
-2.06203102,0.82058452,0.34593724,0.21265598,0.02212562,0.15181961,0.01371044,0.01816008,0.31378049
-2.05602801,0.80660633,0.33125311,0.21172995,0.02337035,0.15289463,0.01284280,0.01846984,0.30002065
-2.05002501,0.79810236,0.31939335,0.21208928,0.02459801,0.15416471,0.01213882,0.01879717,0.28952173
-2.04402201,0.79427499,0.30996273,0.21354490,0.02578124,0.15545584,0.01157248,0.01912080,0.28199616
-2.03801901,0.79435125,0.30257210,0.21591528,0.02689308,0.15660484,0.01111981,0.01942133,0.27716195
-2.03201601,0.79760832,0.29685059,0.21903259,0.02790778,0.15746400,0.01075910,0.01968165,0.27475242
-2.02601301,0.80339451,0.29245587,0.22274772,0.02880153,0.15790507,0.01047111,0.01988738,0.27452365
-2.02001001,0.81114474,0.28908211,0.22693380,0.02955322,0.15782239,0.01023921,0.02002712,0.27625959
-2.01400700,0.82039021,0.28646555,0.23148830,0.03014510,0.15713519,0.01004937,0.02009263,0.27977453
-2.00800400,0.83076191,0.28438758,0.23633341,0.03056327,0.15578884,0.00989013,0.02007894,0.28491312
-2.00200100,0.84198819,0.28267534,0.24141493,0.03079810,0.15375516,0.00975251,0.01998427,0.29154787
-1.99599800,0.85388675,0.28120018,0.24669960,0.03084445,0.15103166,0.00962982,0.01980985,0.29957468
-1.98999500,0.86635160,0.27987397,0.25217122,0.03070179,0.14763995,0.00951742,0.01955971,0.30890648
-1.98399200,0.87933620,0.27864384,0.25782561,0.03037403,0.14362324,0.00941249,0.01924025,0.31946561
-1.97798899,0.89283362,0.27748557,0.26366502,0.02986934,0.13904324,0.00931368,0.01885987,0.33117551
-1.97198599,0.90685523,0.27639626,0.26969200,0.02919971,0.13397649,0.00922087,0.01842848,0.34395213
-1.96598299,0.92140921,0.27538659,0.27590347,0.02838043,0.12851046,0.00913480,0.01795695,0.35769579
-1.95997999,0.93648022,0.27447323,0.28228508,0.02742943,0.12273943,0.00905686,0.01745673,0.37228411
-1.95397699,0.95201166,0.27367178,0.28880649,0.02636666,0.11676054,0.00898878,0.01693925,0.38756631
-1.94797399,0.96789153,0.27299077,0.29541772,0.02521329,0.11066999,0.00893246,0.01641563,0.40335963
-1.94197099,0.98394299,0.27242677,0.30204690,0.02399100,0.10455978,0.00888982,0.01589625,0.41944795
-1.93596798,0.99992010,0.27196119,0.30859965,0.02272134,0.09851483,0.00886270,0.01539055,0.43558296
-1.92996498,1.01550930,0.27155864,0.31496014,0.02142500,0.09261084,0.00885284,0.01490685,0.45148789
-1.92396198,1.03033636,0.27116693,0.32099378,0.02012139,0.08691280,0.00886190,0.01445231,0.46686369
-1.91795898,1.04397875,0.27071882,0.32655151,0.01882808,0.08147414,0.00889160,0.01403293,0.48139745
-1.91195598,1.05598243,0.27013509,0.33147542,0.01756059,0.07633661,0.00894380,0.01365373,0.49477261
-1.90595298,1.06588235,0.26932889,0.33560544,0.01633211,0.07153071,0.00902075,0.01331890,0.50668052
-1.89994997,1.07322536,0.26821095,0.33878667,0.01515346,0.06707668,0.00912526,0.01303209,0.51683264
-1.89394697,1.07759409,0.26669533,0.34087698,0.01403311,0.06298588,0.00926091,0.01279666,0.52497282
-1.88794397,1.07863062,0.26470532,0.34175446,0.01297728,0.05926244,0.00943228,0.01261602,0.53088887
-1.88194097,1.07605821,0.26217911,0.34132427,0.01199015,0.05590517,0.00964514,0.01249386,0.53442290
-1.87593797,1.06970016,0.25907484,0.33952448,0.01107413,0.05290944,0.00990661,0.01243445,0.53547965
-1.86993497,1.05949437,0.25537487,0.33633055,0.01023010,0.05026903,0.01022527,0.01244278,0.53403245
-1.86393197,1.04550301,0.25108879,0.33175832,0.00945777,0.04797787,0.01061118,0.01252473,0.53012643
-1.85792896,1.02791660,0.24625523,0.32586517,0.00875594,0.04603151,0.01107596,0.01268708,0.52387871
-1.85192596,1.00705237,0.24094234,0.31874938,0.00812279,0.04442842,0.01163267,0.01293747,0.51547553
-1.84592296,0.98334701,0.23524681,0.31054781,0.00755615,0.04317086,0.01229572,0.01328428,0.50516655
-1.83991996,0.95734432,0.22929177,0.30143188,0.00705370,0.04226561,0.01308074,0.01373641,0.49325646
-1.83391696,0.92967845,0.22322354,0.29160221,0.00661311,0.04172439,0.01400443,0.01430301,0.48009444
-1.82791396,0.90105378,0.21720760,0.28128225,0.00623222,0.04156395,0.01508433,0.01499320,0.46606198
-1.82191096,0.87222260,0.21142391,0.27071115,0.00590910,0.04180617,0.01633871,0.01581567,0.45155962
-1.81590795,0.84396183,0.20606204,0.26013634,0.00564210,0.04247784,0.01778643,0.01677840,0.43699348
-1.80990495,0.81705004,0.20131629,0.24980618,0.00542986,0.04361053,0.01944684,0.01788829,0.42276197
-1.80390195,0.79224593,0.19738112,0.23996309,0.00527137,0.04524033,0.02133977,0.01915096,0.40924357
-1.79789895,0.77026940,0.19444711,0.23083739,0.00516593,0.04740764,0.02348560,0.02057049,0.39678611
-1.79189595,0.75178589,0.19269763,0.22264227,0.00511316,0.05015706,0.02590539,0.02214935,0.38569805
-1.78589295,0.73739469,0.19230631,0.21556979,0.00511302,0.05353725,0.02862105,0.02388841,0.37624208
-1.77988994,0.72762141,0.19343547,0.20978837,0.00516580,0.05760085,0.03165560,0.02578698,0.36863118
-1.77388694,0.72291458,0.19623520,0.20544146,0.00527220,0.06240442,0.03503341,0.02784303,0.36302722
-1.76788394,0.72364609,0.20084323,0.20264742,0.00543334,0.06800827,0.03878046,0.03005344,0.35954199
-1.76188094,0.73011479,0.20738531,0.20150053,0.00565084,0.07447617,0.04292442,0.03241432,0.35824030
-1.75587794,0.74255254,0.21597575,0.20207267,0.00592689,0.08187483,0.04749477,0.03492139,0.35914481
-1.74987494,0.76113161,0.22671805,0.20441569,0.00626431,0.09027310,0.05252255,0.03757028,0.36224213
-1.74387194,0.78597246,0.23970514,0.20856385,0.00666659,0.09974066,0.05804000,0.04035685,0.36748963
-1.73786893,0.81715076,0.25501909,0.21453632,0.00713796,0.11034630,0.06407983,0.04327742,0.37482239
-1.73186593,0.85470262,0.27272998,0.22233914,0.00768334,0.12215567,0.07067418,0.04632883,0.38415967
-1.72586293,0.89862728,0.29289373,0.23196667,0.00830832,0.13522840,0.07785322,0.04950841,0.39541057
-1.71985993,0.94888646,0.31554888,0.24340212,0.00901905,0.14961469,0.08564338,0.05281372,0.40847822
-1.71385693,1.00540024,0.34071219,0.25661714,0.00982207,0.16535145,0.09406531,0.05624220,0.42326245
-1.70785393,1.06803920,0.36837325,0.27157047,0.01072407,0.18245798,0.10313147,0.05979052,0.43966057
-1.70185093,1.13661330,0.39848829,0.28820556,0.01173161,0.20093144,0.11284363,0.06345392,0.45756638
-1.69584792,1.21085812,0.43097344,0.30644748,0.01285072,0.22074233,0.12319024,0.06722528,0.47686740
-1.68984492,1.29041930,0.46569796,0.32619924,0.01408650,0.24183010,0.13414390,0.07109429,0.49744079
-1.68384192,1.37483660,0.50247781,0.34733784,0.01544264,0.26409930,0.14565907,0.07504643,0.51914822
-1.67783892,1.46352884,0.54107015,0.36971047,0.01692092,0.28741644,0.15767013,0.07906219,0.54183021
-1.67183592,1.55578121,0.58116931,0.39313117,0.01852077,0.31160794,0.17009008,0.08311633,0.56530062
-1.66583292,1.65073655,0.62240469,0.41737839,0.02023873,0.33645927,0.18280991,0.08717732,0.58934182
-1.65982991,1.74739197,0.66434112,0.44219376,0.02206805,0.36171570,0.19569887,0.09120719,0.61370110
-1.65382691,1.84460181,0.70648201,0.46728251,0.02399838,0.38708465,0.20860565,0.09516160,0.63808896
-1.64782391,1.94108809,0.74827551,0.49231558,0.02601550,0.41223986,0.22136067,0.09899028,0.66217963
-1.64182091,2.03545853,0.78912375,0.51693379,0.02810122,0.43682719,0.23377934,0.10263795,0.68561414
-1.63581791,2.12623253,0.82839507,0.54075392,0.03023345,0.46047223,0.24566627,0.10604554,0.70800612
