energy_ev,total_up,As_p_up,As_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-5.55577789,3.34003798,0.48960526,0.00000000,2.53504453,2.41562797,0.00907030,0.42809028
-5.54977489,3.24534011,0.46178345,0.00000000,2.41073992,2.35951261,0.00930509,0.41083106
-5.54377189,3.16051200,0.43610997,0.00000000,2.29569470,2.31018604,0.00955348,0.39478331
-5.53776888,3.08501570,0.41250472,0.00000000,2.18957292,2.26725601,0.00981045,0.37986958
-5.53176588,3.01829372,0.39087931,0.00000000,2.09204257,2.23030708,0.01007107,0.36602094
-5.52576288,2.95977128,0.37113962,0.00000000,2.00278141,2.19890127,0.01033055,0.35317756
-5.51975988,2.90885416,0.35318768,0.00000000,1.92147831,2.17257590,0.01058419,0.34128846
-5.51375688,2.86492322,0.33692288,0.00000000,1.84783036,2.15083943,0.01082738,0.33031042
-5.50775388,2.82732680,0.32224258,0.00000000,1.78153672,2.13316633,0.01105564,0.32020623
-5.50175088,2.79537245,0.30904229,0.00000000,1.72228975,2.11899205,0.01126455,0.31094245
-5.49574787,2.76831950,0.29721550,0.00000000,1.66976465,2.10770917,0.01144984,0.30248691
-5.48974487,2.74537376,0.28665330,0.00000000,1.62360874,2.09866565,0.01160736,0.29480613
-5.48374187,2.72568556,0.27724409,0.00000000,1.58343115,2.09116611,0.01173316,0.28786283
-5.47773887,2.70835207,0.26887333,0.00000000,1.54879434,2.08447660,0.01182353,0.28161378
-5.47173587,2.69242442,0.26142350,0.00000000,1.51920790,2.07783325,0.01187509,0.27600807
-5.46573287,2.67691972,0.25477449,0.00000000,1.49412558,2.07045462,0.01188487,0.27098601
-5.45972986,2.66083790,0.24880420,0.00000000,1.47294584,2.06155757,0.01185037,0.26647859
-5.45372686,2.64318258,0.24338972,0.00000000,1.45501620,2.05037601,0.01176970,0.26240770
-5.44772386,2.62298523,0.23840864,0.00000000,1.43964117,2.03618154,0.01164162,0.25868697
-5.44172086,2.59933134,0.23374088,0.00000000,1.42609378,2.01830518,0.01146564,0.25522327
-5.43571786,2.57138722,0.22927061,0.00000000,1.41362987,1.99615884,0.01124205,0.25191873
-5.42971486,2.53842617,0.22488838,0.00000000,1.40150476,1.96925551,0.01097197,0.24867321
-5.42371186,2.49985245,0.22049326,0.00000000,1.38899138,1.93722702,0.01065736,0.24538707
-5.41770885,2.45522192,0.21599488,0.00000000,1.37539906,1.89983844,0.01030097,0.24196416
-5.41170585,2.40425813,0.21131534,0.00000000,1.36009208,1.85699821,0.00990633,0.23831474
-5.40570285,2.34686317,0.20639083,0.00000000,1.34250714,1.80876359,0.00947765,0.23435841
-5.39969985,2.28312257,0.20117290,0.00000000,1.32216907,1.75534099,0.00901974,0.23002670
-5.39369685,2.21330412,0.19562930,0.00000000,1.29870380,1.69708121,0.00853784,0.22526536
-5.38769385,2.13785058,0.18974444,0.00000000,1.27184839,1.63446977,0.00803758,0.22003618
-5.38169085,2.05736675,0.18351927,0.00000000,1.24145749,1.56811282,0.00752472,0.21431828
-5.37568784,1.97260136,0.17697083,0.00000000,1.20750598,1.49871915,0.00700511,0.20810881
-5.36968484,1.88442473,0.17013118,0.00000000,1.17008779,1.42707931,0.00648447,0.20142307
-5.36368184,1.79380301,0.16304608,0.00000000,1.12941098,1.35404253,0.00596830,0.19429397
-5.35767884,1.70177025,0.15577320,0.00000000,1.08578921,1.28049247,0.00546175,0.18677097
-5.35167584,1.60939924,0.14838003,0.00000000,1.03963008,1.20732285,0.00496951,0.17891844
-5.34567284,1.51777231,0.14094160,0.00000000,0.99142076,1.13541374,0.00449573,0.17081355
-5.33966983,1.42795312,0.13353799,0.00000000,0.94171157,1.06560936,0.00404398,0.16254378
-5.33366683,1.34096039,0.12625181,0.00000000,0.89109806,0.99869821,0.00361720,0.15420417
-5.32766383,1.25774432,0.11916564,0.00000000,0.84020243,0.93539603,0.00321768,0.14589432
-5.32166083,1.17916655,0.11235957,0.00000000,0.78965482,0.87633208,0.00284713,0.13771545
-5.31565783,1.10598404,0.10590894,0.00000000,0.74007535,0.82203899,0.00250662,0.12976737
-5.30965483,1.03883721,0.09988228,0.00000000,0.69205731,0.77294643,0.00219672,0.12214574
-5.30365183,0.97824264,0.09433955,0.00000000,0.64615234,0.72937851,0.00191749,0.11493954
-5.29764882,0.92459031,0.08933078,0.00000000,0.60285778,0.69155483,0.00166861,0.10822893
-5.29164582,0.87814520,0.08489507,0.00000000,0.56260675,0.65959494,0.00144939,0.10208351
-5.28564282,0.83905293,0.08106006,0.00000000,0.52576104,0.63352596,0.00125892,0.09656109
-5.27963982,0.80734923,0.07784176,0.00000000,0.49260705,0.61329269,0.00109611,0.09170702
-5.27363682,0.78297249,0.07524493,0.00000000,0.46335450,0.59877004,0.00095974,0.08755395
-5.26763382,0.76577880,0.07326376,0.00000000,0.43813801,0.58977693,0.00084858,0.08412216
-5.26163082,0.75555886,0.07188304,0.00000000,0.41702110,0.58609122,0.00076141,0.08142038
-5.25562781,0.75205590,0.07107951,0.00000000,0.40000226,0.58746503,0.00069708,0.07944689
-5.24962481,0.75498381,0.07082363,0.00000000,0.38702265,0.59363973,0.00065453,0.07819110
-5.24362181,0.76404472,0.07108139,0.00000000,0.37797508,0.60436010,0.00063283,0.07763523
-5.23761881,0.77894511,0.07181625,0.00000000,0.37271350,0.61938694,0.00063119,0.07775618
-5.23161581,0.79940994,0.07299114,0.00000000,0.37106277,0.63850767,0.00064896,0.07852742
-5.22561281,0.82519388,0.07457029,0.00000000,0.37282812,0.66154445,0.00068558,0.07992079
-5.21960980,0.85608939,0.07652093,0.00000000,0.37780400,0.68835934,0.00074061,0.08190819
-5.21360680,0.89193105,0.07881472,0.00000000,0.38578193,0.71885639,0.00081369,0.08446292
-5.20760380,0.93259617,0.08142891,0.00000000,0.39655722,0.75298045,0.00090448,0.08756088
-5.20160080,0.97800143,0.08434714,0.00000000,0.40993448,0.79071276,0.00101260,0.09118128
-5.19559780,1.02809598,0.08755980,0.00000000,0.42573176,0.83206341,0.00113766,0.09530712
-5.18959480,1.08285125,0.09106409,0.00000000,0.44378364,0.87706122,0.00127913,0.09992524
-5.18359180,1.14224815,0.09486364,0.00000000,0.46394328,0.92574127,0.00143633,0.10502612
-5.17758879,1.20626228,0.09896789,0.00000000,0.48608359,0.97813095,0.00160842,0.11060336
-5.17158579,1.27484820,0.10339105,0.00000000,0.51009802,1.03423504,0.00179429,0.11665296
-5.16558279,1.34792354,0.10815095,0.00000000,0.53590086,1.09402088,0.00199261,0.12317251
-5.15957979,1.42535407,0.11326766,0.00000000,0.56342754,1.15740415,0.00220174,0.13016022
-5.15357679,1.50694052,0.11876211,0.00000000,0.59263494,1.22423643,0.00241979,0.13761407
-5.14757379,1.59240818,0.12465465,0.00000000,0.62350177,1.29429506,0.00264457,0.14553089
-5.14157079,1.68139991,0.13096364,0.00000000,0.65602907,1.36727611,0.00287366,0.15390572
-5.13556778,1.77347301,0.13770427,0.00000000,0.69024059,1.44279086,0.00310437,0.16273116
-5.12956478,1.86810043,0.14488745,0.00000000,0.72618295,1.52036632,0.00333385,0.17199706
-5.12356178,1.96467620,0.15251892,0.00000000,0.76392514,1.59944968,0.00355911,0.18169017
-5.11755878,2.06252495,0.16059853,0.00000000,0.80355716,1.67941684,0.00377709,0.19179416
-5.11155578,2.16091507,0.16911978,0.00000000,0.84518722,1.75958451,0.00398472,0.20228950
-5.10555278,2.25907474,0.17806940,0.00000000,0.88893741,1.83922556,0.00417901,0.21315360
-5.09954977,2.35621012,0.18742717,0.00000000,0.93493730,1.91758676,0.00435711,0.22436075
-5.09354677,2.45152458,0.19716578,0.00000000,0.98331551,1.99390813,0.00451640,0.23588213
-5.08754377,2.54423794,0.20725072,0.00000000,1.03418901,2.06744303,0.00465457,0.24768556
-5.08154077,2.63360484,0.21764018,0.00000000,1.08765057,2.13747796,0.00476963,0.25973517
-5.07553777,2.71893101,0.22828497,0.00000000,1.14375441,2.20335104,0.00486002,0.27199086
-5.06953477,2.79958696,0.23912833,0.00000000,1.20250090,2.26446855,0.00492465,0.28440752
-5.06353177,2.87501812,0.25010578,0.00000000,1.26382075,2.32031842,0.00496286,0.29693413
-5.05752876,2.94475146,0.26114488,0.00000000,1.32755987,2.37048053,0.00497452,0.30951282
-5.05152576,3.00839807,0.27216512,0.00000000,1.39346565,2.41463304,0.00495995,0.32207773
-5.04552276,3.06565221,0.28307785,0.00000000,1.46117588,2.45255500,0.00491995,0.33455418
-5.03951976,3.11628710,0.29378636,0.00000000,1.53021121,2.48412510,0.00485574,0.34685788
-5.03351676,3.16014800,0.30418628,0.00000000,1.59997215,2.50931701,0.00476892,0.35889450
-5.02751376,3.19714362,0.31416625,0.00000000,1.66974136,2.52819178,0.00466142,0.37055975
-5.02151076,3.22723655,0.32360906,0.00000000,1.73869167,2.54088803,0.00453544,0.38173990
-5.01550775,3.25043381,0.33239321,0.00000000,1.80590012,2.54761066,0.00439337,0.39231303
-5.00950475,3.26677827,0.34039499,0.00000000,1.87036782,2.54861897,0.00423771,0.40215086
-5.00350175,3.27634186,0.34749102,0.00000000,1.93104522,2.54421485,0.00407107,0.41112128
-4.99749875,3.27922110,0.35356132,0.00000000,1.98686193,2.53473199,0.00389601,0.41909156
-4.99149575,3.27553524,0.35849268,0.00000000,2.03675987,2.52052645,0.00371509,0.42593202
-4.98549275,3.26542731,0.36218233,0.00000000,2.07972846,2.50196927,0.00353074,0.43152011
-4.97948974,3.24906772,0.36454175,0.00000000,2.11484019,2.47944112,0.00334528,0.43574480
-4.97348674,3.22666006,0.36550035,0.00000000,2.14128481,2.45332919,0.00316087,0.43851088
-4.96748374,3.19844851,0.36500896,0.00000000,2.15840065,2.42402610,0.00297952,0.43974312
-4.96148074,3.16472590,0.36304284,0.00000000,2.16570111,2.39193041,0.00280306,0.43938997
-4.95547774,3.12584166,0.35960400,0.00000000,2.16289542,2.35744831,0.00263314,0.43742666
-4.94947474,3.08220850,0.35472277,0.00000000,2.14990209,2.32099587,0.00247127,0.43385738
-4.94347174,3.03430702,0.34845832,0.00000000,2.12685467,2.28300118,0.00231881,0.42871648
-4.93746873,2.98268747,0.34089821,0.00000000,2.09409929,2.24390582,0.00217698,0.42206863
-4.93146573,2.92796783,0.33215680,0.00000000,2.05218415,2.20416499,0.00204689,0.41400771
-4.92546273,2.87082809,0.32237256,0.00000000,2.00184142,2.16424588,0.00192954,0.40465463
-4.91945973,2.81200038,0.31170440,0.00000000,1.94396248,2.12462409,0.00182584,0.39415405
-4.91345673,2.75225517,0.30032717,0.00000000,1.87956772,2.08577766,0.00173658,0.38267014
-4.90745373,2.69238408,0.28842641,0.00000000,1.80977230,2.04817917,0.00166248,0.37038167
-4.90145073,2.63317977,0.27619269,0.00000000,1.73574956,2.01228575,0.00160413,0.35747649
-4.89544772,2.57541398,0.26381574,0.00000000,1.65869377,1.97852771,0.00156197,0.34414574
-4.88944472,2.51981471,0.25147860,0.00000000,1.57978384,1.94729618,0.00153632,0.33057815
-4.88344172,2.46704370,0.23935218,0.00000000,1.50014958,1.91893051,0.00152732,0.31695446
-4.87743872,2.41767529,0.22759031,0.00000000,1.42084178,1.89370611,0.00153488,0.30344246
-4.87143572,2.37217798,0.21632565,0.00000000,1.34280723,1.87182360,0.00155872,0.29019268
-4.86543272,2.33089949,0.20566650,0.00000000,1.26686952,1.85339988,0.00159827,0.27733496
-4.85942971,2.29405632,0.19569473,0.00000000,1.19371585,1.83846190,0.00165269,0.26497606
-4.85342671,2.26172848,0.18646482,0.00000000,1.12389021,1.82694362,0.00172089,0.25319828
-4.84742371,2.23385963,0.17800410,0.00000000,1.05779262,1.81868660,0.00180144,0.24205921
-4.84142071,2.21026290,0.17031399,0.00000000,0.99568387,1.81344452,0.00189266,0.23159244
-4.83541771,2.19063227,0.16337228,0.00000000,0.93769522,1.81089151,0.00199260,0.22180919
-4.82941471,2.17455895,0.15713619,0.00000000,0.88384210,1.81063435,0.00209906,0.21270079
-4.82341171,2.16155232,0.15154612,0.00000000,0.83404080,1.81222797,0.00220967,0.20424167
-4.81740870,2.15106431,0.14652976,0.00000000,0.78812713,1.81519383,0.00232192,0.19639288
-4.81140570,2.14251641,0.14200641,0.00000000,0.74587607,1.81904047,0.00243321,0.18910566
-4.80540270,2.13532795,0.13789136,0.00000000,0.70702128,1.82328529,0.00254096,0.18232526
-4.79939970,2.12894451,0.13409994,0.00000000,0.67127383,1.82747662,0.00264265,0.17599441
-4.79339670,2.12286510,0.13055129,0.00000000,0.63833919,1.83121522,0.00273589,0.17005654
-4.78739370,2.11666702,0.12717154,0.00000000,0.60793209,1.83417397,0.00281853,0.16445863
-4.78139070,2.11002703,0.12389632,0.00000000,0.57978869,1.83611504,0.00288872,0.15915337
-4.77538769,2.10273819,0.12067264,0.00000000,0.55367593,1.83690340,0.00294495,0.15410088
-4.76938469,2.09472132,0.11745999,0.00000000,0.52939801,1.83651623,0.00298608,0.14926969
-4.76338169,2.08603063,0.11423073,0.00000000,0.50679990,1.83504749,0.00301144,0.14463722
-4.75737869,2.07685329,0.11096983,0.00000000,0.48576838,1.83270745,0.00302078,0.14018959
-4.75137569,2.06750293,0.10767402,0.00000000,0.46623055,1.82981691,0.00301430,0.13592105
-4.74537269,2.05840729,0.10435047,0.00000000,0.44815045,1.82679656,0.00299264,0.13183290
-4.73936968,2.05009054,0.10101505,0.00000000,0.43152412,1.82415156,0.00295681,0.12793222
-4.73336668,2.04315122,0.09769046,0.00000000,0.41637340,1.82245214,0.00290817,0.12423032
-4.72736368,2.03823650,0.09440406,0.00000000,0.40273903,1.82231094,0.00284837,0.12074108
-4.72136068,2.03601407,0.09118590,0.00000000,0.39067343,1.82435812,0.00277924,0.11747939
-4.71535768,2.03714290,0.08806662,0.00000000,0.38023337,1.82921524,0.00270274,0.11445958
-4.70935468,2.04224397,0.08507571,0.00000000,0.37147299,1.83746902,0.00262090,0.11169408
-4.70335168,2.05187230,0.08223991,0.00000000,0.36443727,1.84964622,0.00253569,0.10919221
-4.69734867,2.06649156,0.07958194,0.00000000,0.35915628,1.86619054,0.00244897,0.10695936
-4.69134567,2.08645202,0.07711947,0.00000000,0.35564026,1.88744262,0.00236246,0.10499630
-4.68534267,2.11197304,0.07486455,0.00000000,0.35387561,1.91362397,0.00227761,0.10329886
-4.67933967,2.14313053,0.07282323,0.00000000,0.35382195,1.94482533,0.00219565,0.10185787
-4.67333667,2.17984979,0.07099554,0.00000000,0.35541020,1.98100003,0.00211750,0.10065936
-4.66733367,2.22190418,0.06937569,0.00000000,0.35854175,2.02196241,0.00204381,0.09968497
-4.66133067,2.26891925,0.06795256,0.00000000,0.36308858,2.06739144,0.00197491,0.09891257
-4.65532766,2.32038223,0.06671031,0.00000000,0.36889460,2.11683901,0.00191091,0.09831704
-4.64932466,2.37565632,0.06562917,0.00000000,0.37577779,2.16974277,0.00185167,0.09787117
-4.64332166,2.43399912,0.06468632,0.00000000,0.38353353,2.22544267,0.00179687,0.09754662
-4.63731866,2.49458438,0.06385682,0.00000000,0.39193861,2.28320046,0.00174606,0.09731494
-4.63131566,2.55652624,0.06311459,0.00000000,0.40075632,2.34222154,0.00169873,0.09714857
-4.62531266,2.61890487,0.06243335,0.00000000,0.40974209,2.40167806,0.00165431,0.09702181
-4.61930965,2.68079279,0.06178755,0.00000000,0.41864993,2.46073248,0.00161231,0.09691171
-4.61330665,2.74128080,0.06115321,0.00000000,0.42723923,2.51856095,0.00157227,0.09679884
-4.60730365,2.79950289,0.06050875,0.00000000,0.43528196,2.57437558,0.00153389,0.09666799
-4.60130065,2.85465933,0.05983564,0.00000000,0.44256993,2.62744513,0.00149698,0.09650865
-4.59529765,2.90603749,0.05911902,0.00000000,0.44892197,2.67711369,0.00146157,0.09631537
-4.58929465,2.95303003,0.05834821,0.00000000,0.45419074,2.72281695,0.00142782,0.09608794
-4.58329165,2.99515013,0.05751705,0.00000000,0.45826886,2.76409594,0.00139611,0.09583132
-4.57728864,3.03204366,0.05662414,0.00000000,0.46109431,2.80060816,0.00136698,0.09555552
-4.57128564,3.06349832,0.05567305,0.00000000,0.46265452,2.83213606,0.00134110,0.09527516
-4.56528264,3.08944980,0.05467226,0.00000000,0.46298925,2.85859303,0.00131930,0.09500897
-4.55927964,3.10998487,0.05363505,0.00000000,0.46219188,2.88002694,0.00130248,0.09477914
-4.55327664,3.12534175,0.05257930,0.00000000,0.46040900,2.89662131,0.00129162,0.09461046
-4.54727364,3.13590750,0.05152712,0.00000000,0.45783817,2.90869413,0.00128771,0.09452950
-4.54127064,3.14221270,0.05050430,0.00000000,0.45472393,2.91669426,0.00129173,0.09456361
-4.53526763,3.14492305,0.04953980,0.00000000,0.45135191,2.92119544,0.00130459,0.09473996
-4.52926463,3.14482798,0.04866493,0.00000000,0.44804123,2.92288741,0.00132712,0.09508455
-4.52326163,3.14282599,0.04791260,0.00000000,0.44513539,2.92256427,0.00136004,0.09562122
-4.51725863,3.13990646,0.04731632,0.00000000,0.44299169,2.92110944,0.00140391,0.09637077
-4.51125563,3.13712781,0.04690924,0.00000000,0.44196963,2.91947727,0.00145910,0.09735009
-4.50525263,3.13559201,0.04672304,0.00000000,0.44241860,2.91867091,0.00152582,0.09857141
-4.49924962,3.13641526,0.04678686,0.00000000,0.44466506,2.91971652,0.00160403,0.10004170
-4.49324662,3.14069532,0.04712611,0.00000000,0.44899989,2.92363389,0.00169349,0.10176207
-4.48724362,3.14947590,0.04776145,0.00000000,0.45566612,2.93140393,0.00179371,0.10372744
-4.48124062,3.16370875,0.04870772,0.00000000,0.46484766,2.94393368,0.00190397,0.10592626
-4.47523762,3.18421476,0.04997301,0.00000000,0.47665933,2.96201969,0.00202330,0.10834045
-4.46923462,3.21164521,0.05155791,0.00000000,0.49113885,2.98631120,0.00215051,0.11094537
-4.46323162,3.24644484,0.05345493,0.00000000,0.50824090,3.01727447,0.00228415,0.11371014
-4.45722861,3.28881854,0.05564818,0.00000000,0.52783389,3.05515999,0.00242259,0.11659795
-4.45122561,3.33870351,0.05811328,0.00000000,0.54969960,3.09997444,0.00256395,0.11956668
-4.44522261,3.39574877,0.06081762,0.00000000,0.57353582,3.15145910,0.00270622,0.12256964
-4.43921961,3.45930376,0.06372090,0.00000000,0.59896222,3.20907658,0.00284721,0.12555650
-4.43321661,3.52841743,0.06677602,0.00000000,0.62552934,3.27200720,0.00298462,0.12847443
-4.42721361,3.60184908,0.06993027,0.00000000,0.65273050,3.33915621,0.00311609,0.13126937
-4.42121061,3.67809129,0.07312677,0.00000000,0.68001638,3.40917254,0.00323922,0.13388748
-4.41520760,3.75540513,0.07630619,0.00000000,0.70681182,3.48047913,0.00335166,0.13627667
-4.40920460,3.83186684,0.07940860,0.00000000,0.73253417,3.55131440,0.00345112,0.13838820
-4.40320160,3.90542480,0.08237544,0.00000000,0.75661264,3.61978369,0.00353548,0.14017836
-4.39719860,3.97396472,0.08515154,0.00000000,0.77850774,3.68391899,0.00360283,0.14160998
-4.39119560,4.03538062,0.08768698,0.00000000,0.79773011,3.74174461,0.00365149,0.14265390
-4.38519260,4.08764862,0.08993886,0.00000000,0.81385777,3.79134620,0.00368013,0.14329024
-4.37918959,4.12890031,0.09187278,0.00000000,0.82655111,3.83094003,0.00368778,0.14350933
-4.37318659,4.15749233,0.09346398,0.00000000,0.83556486,3.85893937,0.00367385,0.14331240
-4.36718359,4.17206892,0.09469812,0.00000000,0.84075638,3.87401493,0.00363820,0.14271176
-4.36118059,4.17161437,0.09557157,0.00000000,0.84208996,3.87514648,0.00358110,0.14173059
-4.35517759,4.15549287,0.09609130,0.00000000,0.83963668,3.86166306,0.00350330,0.14040231
-4.34917459,4.12347374,0.09627421,0.00000000,0.83357006,3.83326993,0.00340593,0.13876939
-4.34317159,4.07574091,0.09614610,0.00000000,0.82415743,3.79006094,0.00329054,0.13688184
-4.33716858,4.01288604,0.09574026,0.00000000,0.81174758,3.73251565,0.00315904,0.13479523
-4.33116558,3.93588586,0.09509569,0.00000000,0.79675516,3.66148163,0.00301364,0.13256844
-4.32516258,3.84606465,0.09425511,0.00000000,0.77964270,3.57814254,0.00285678,0.13026127
-4.31915958,3.74504405,0.09326289,0.00000000,0.76090099,3.48397386,0.00269113,0.12793186
-4.31315658,3.63468242,0.09216293,0.00000000,0.74102889,3.38068846,0.00251943,0.12563421
-4.30715358,3.51700684,0.09099661,0.00000000,0.72051348,3.27017438,0.00234452,0.12341590
