energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-6.00000000,3.39484605,0.01902601,0.31758062,1.99887736,1.82428836,1.14845402,0.00000000,0.79426837,0.32683507
-5.99399700,3.42809592,0.01905077,0.31979001,2.02849242,1.83354614,1.16503288,0.00000000,0.81234050,0.33232589
-5.98799400,3.45358179,0.01900455,0.32150395,2.05346336,1.83877904,1.17855508,0.00000000,0.82840774,0.33701703
-5.98199100,3.47171166,0.01889362,0.32275353,2.07359218,1.84032914,1.18910801,0.00000000,0.84241984,0.34095231
-5.97598799,3.48299707,0.01872634,0.32357006,2.08873407,1.83858202,1.19682903,0.00000000,0.85436126,0.34419234
-5.96998499,3.48803853,0.01851290,0.32398478,2.09880637,1.83395456,1.20190131,0.00000000,0.86425163,0.34681298
-5.96398199,3.48750946,0.01826509,0.32402860,2.10379708,1.82688247,1.20454858,0.00000000,0.87214539,0.34890341
-5.95797899,3.48213872,0.01799600,0.32373192,2.10377217,1.81780777,1.20502905,0.00000000,0.87813027,0.35056379
-5.95197599,3.47269202,0.01771968,0.32312434,2.09888080,1.80716654,1.20362832,0.00000000,0.88232482,0.35190256
-5.94597299,3.45995208,0.01745083,0.32223425,2.08935804,1.79537684,1.20065171,0.00000000,0.88487478,0.35303345
-5.93996998,3.44469818,0.01720440,0.32108832,2.07552436,1.78282742,1.19641578,0.00000000,0.88594845,0.35407222
-5.93396698,3.42768541,0.01699526,0.31971085,2.05778180,1.76986730,1.19123967,0.00000000,0.88573125,0.35513328
-5.92796398,3.40962441,0.01683782,0.31812301,2.03660665,1.75679665,1.18543623,0.00000000,0.88441953,0.35632626
-5.92196098,3.39116231,0.01674568,0.31634208,2.01253903,1.74385945,1.17930339,0.00000000,0.88221420,0.35775261
-5.91595798,3.37286575,0.01673130,0.31438068,1.98616967,1.73123823,1.17311612,0.00000000,0.87931414,0.35950246
-5.90995498,3.35520699,0.01680572,0.31224623,1.95812453,1.71905133,1.16711931,0.00000000,0.87591004,0.36165169
-5.90395198,3.33855368,0.01697820,0.30994058,1.92904824,1.70735302,1.16152187,0.00000000,0.87217881,0.36425946
-5.89794897,3.32316334,0.01725604,0.30745999,1.89958695,1.69613664,1.15649241,0.00000000,0.86827896,0.36736620
-5.89194597,3.30918275,0.01764434,0.30479552,1.87037168,1.68534083,1.15215663,0.00000000,0.86434715,0.37099224
-5.88594297,3.29665254,0.01814580,0.30193385,1.84200286,1.67485879,1.14859660,0.00000000,0.86049608,0.37513697
-5.87993997,3.28551702,0.01876059,0.29885851,1.81503692,1.66455017,1.14585194,0.00000000,0.85681378,0.37977871
-5.87393697,3.27563861,0.01948629,0.29555150,1.78997526,1.65425525,1.14392285,0.00000000,0.85336434,0.38487522
-5.86793397,3.26681633,0.02031782,0.29199525,1.76725618,1.64381051,1.14277470,0.00000000,0.85018982,0.39036484
-5.86193097,3.25880718,0.02124748,0.28817474,1.74724978,1.63306506,1.14234401,0.00000000,0.84731329,0.39616823
-5.85592796,3.25134932,0.02226501,0.28407965,1.73025580,1.62189674,1.14254543,0.00000000,0.84474263,0.40219054
-5.84992496,3.24418558,0.02335779,0.27970647,1.71650421,1.61022713,1.14327928,0.00000000,0.84247476,0.40832415
-5.84392196,3.23708600,0.02451100,0.27506025,1.70615810,1.59803439,1.14443929,0.00000000,0.84049999,0.41445169
-5.83791896,3.22986801,0.02570795,0.27015595,1.69931839,1.58536323,1.14592001,0.00000000,0.83880621,0.42044929
-5.83191596,3.22241308,0.02693044,0.26501927,1.69602987,1.57233114,1.14762367,0.00000000,0.83738246,0.42619006
-5.82591296,3.21467894,0.02815920,0.25968674,1.69628787,1.55913045,1.14946597,0.00000000,0.83622180,0.43154762
-5.81990995,3.20670659,0.02937440,0.25420519,1.70004516,1.54602598,1.15138071,0.00000000,0.83532329,0.43639960
-5.81390695,3.19862186,0.03055616,0.24863044,1.70721845,1.53334820,1.15332300,0.00000000,0.83469285,0.44063100
-5.80790395,3.19063151,0.03168522,0.24302538,1.71769433,1.52148212,1.15527092,0.00000000,0.83434318,0.44413745
-5.80190095,3.18301409,0.03274350,0.23745743,1.73133414,1.51085252,1.15722576,0.00000000,0.83429273,0.44682803
-5.79589795,3.17610626,0.03371475,0.23199563,1.74797774,1.50190611,1.15921088,0.00000000,0.83456387,0.44862792
-5.78989495,3.17028536,0.03458513,0.22670739,1.76744621,1.49509154,1.16126915,0.00000000,0.83518043,0.44948039
-5.78389195,3.16594922,0.03534373,0.22165529,1.78954326,1.49083829,1.16345952,0.00000000,0.83616492,0.44934848
-5.77788894,3.16349431,0.03598307,0.21689385,1.81405581,1.48953549,1.16585250,0.00000000,0.83753557,0.44821593
-5.77188594,3.16329337,0.03649942,0.21246675,1.84075361,1.49151166,1.16852520,0.00000000,0.83930356,0.44608759
-5.76588294,3.16567358,0.03689303,0.20840449,1.86938836,1.49701641,1.17155587,0.00000000,0.84147039,0.44298905
-5.75987994,3.17089626,0.03716818,0.20472266,1.89969233,1.50620503,1.17501827,0.00000000,0.84402590,0.43896567
-5.75387694,3.17913894,0.03733310,0.20142094,1.93137691,1.51912657,1.17897612,0.00000000,0.84694670,0.43408085
-5.74787394,3.19048052,0.03739966,0.19848290,1.96413115,1.53571589,1.18347778,0.00000000,0.85019534,0.42841367
-5.74187094,3.20488997,0.03738295,0.19587661,1.99762057,1.55579023,1.18855130,0.00000000,0.85372008,0.42205598
-5.73586793,3.22221900,0.03730066,0.19355593,2.03148632,1.57905006,1.19420002,0.00000000,0.85745522,0.41510893
-5.72986493,3.24219873,0.03717230,0.19146251,2.06534498,1.60508437,1.20039896,0.00000000,0.86132206,0.40767923
-5.72386193,3.26444049,0.03701839,0.18952838,2.09878896,1.63337991,1.20709188,0.00000000,0.86523022,0.39987513
-5.71785893,3.28844057,0.03685945,0.18767883,2.13138774,1.66333400,1.21418942,0.00000000,0.86907935,0.39180245
-5.71185593,3.31358872,0.03671509,0.18583564,2.16269005,1.69427037,1.22156818,0.00000000,0.87276104,0.38356070
-5.70585293,3.33918011,0.03660300,0.18392031,2.19222695,1.72545719,1.22907097,0.00000000,0.87616095,0.37523957
-5.69984992,3.36443037,0.03653807,0.18185726,2.21951614,1.75612672,1.23650824,0.00000000,0.87916100,0.36691596
-5.69384692,3.38849327,0.03653161,0.17957671,2.24406726,1.78549581,1.24366081,0.00000000,0.88164158,0.35865163
-5.68784392,3.41048068,0.03659067,0.17701726,2.26538848,1.81278645,1.25028381,0.00000000,0.88348387,0.35049167
-5.68184092,3.42948418,0.03671762,0.17412799,2.28299419,1.83724581,1.25611184,0.00000000,0.88457217,0.34246378
-5.67583792,3.44459794,0.03690986,0.17086998,2.29641381,1.85816513,1.26086542,0.00000000,0.88479618,0.33457852
-5.66983492,3.45494213,0.03715987,0.16721731,2.30520157,1.87489688,1.26425831,0.00000000,0.88405345,0.32683037
-5.66383192,3.45968651,0.03745536,0.16315747,2.30894706,1.88686997,1.26600581,0.00000000,0.88225181,0.31919959
-5.65782891,3.45807333,0.03777979,0.15869125,2.30728624,1.89360241,1.26583362,0.00000000,0.87931181,0.31165485
-5.65182591,3.44943898,0.03811297,0.15383206,2.29991261,1.89471147,1.26348692,0.00000000,0.87516920,0.30415634
-5.64582291,3.43323381,0.03843191,0.14860495,2.28658805,1.88992101,1.25873954,0.00000000,0.86977723,0.29665921
-5.63981991,3.40903922,0.03871183,0.14304515,2.26715282,1.87906595,1.25140255,0.00000000,0.86310887,0.28911728
-5.63381691,3.37658167,0.03892718,0.13719654,2.24153432,1.86209399,1.24133213,0.00000000,0.85515861,0.28148659
-5.62781391,3.33574271,0.03905277,0.13110977,2.20975395,1.83906452,1.22843617,0.00000000,0.84594388,0.27372876
-5.62181091,3.28656485,0.03906487,0.12484048,2.17193170,1.81014490,1.21267925,0.00000000,0.83550580,0.26581394
-5.61580790,3.22925258,0.03894219,0.11844741,2.12828793,1.77560426,1.19408586,0.00000000,0.82390928,0.25772311
-5.60980490,3.16416862,0.03866685,0.11199066,2.07914220,1.73580507,1.17274139,0.00000000,0.81124216,0.24944975
-5.60380190,3.09182516,0.03822508,0.10553004,2.02490877,1.69119268,1.14879094,0.00000000,0.79761352,0.24100070
-5.59779890,3.01287035,0.03760782,0.09912361,1.96608889,1.64228317,1.12243587,0.00000000,0.78315100,0.23239624
-5.59179590,2.92807045,0.03681105,0.09282638,1.90325998,1.58964985,1.09392811,0.00000000,0.76799717,0.22366942
-5.58579290,2.83828815,0.03583593,0.08668926,1.83706204,1.53390874,1.06356258,0.00000000,0.75230520,0.21486463
-5.57978989,2.74445804,0.03468870,0.08075818,1.76818174,1.47570349,1.03166784,0.00000000,0.73623374,0.20603560
-5.57378689,2.64756000,0.03338042,0.07507345,1.69733488,1.41569020,0.99859565,0.00000000,0.71994145,0.19724293
-5.56778389,2.54859168,0.03192645,0.06966926,1.62524799,1.35452253,0.96470958,0.00000000,0.70358139,0.18855132
-5.56178089,2.44854131,0.03034584,0.06457346,1.55263974,1.29283761,0.93037349,0.00000000,0.68729543,0.18002662
-5.55577789,2.34836190,0.02866058,0.05980741,1.48020318,1.23124319,0.89594031,0.00000000,0.67120924,0.17173295
-5.54977489,2.24894796,0.02689480,0.05538605,1.40858955,1.17030645,0.86174163,0.00000000,0.65542787,0.16372998
-5.54377189,2.15111584,0.02507388,0.05131810,1.33839439,1.11054488,0.82807864,0.00000000,0.64003246,0.15607053
-5.53776888,2.05558840,0.02322364,0.04760638,1.27014653,1.05241942,0.79521482,0.00000000,0.62507811,0.14879868
-5.53176588,1.96298475,0.02136955,0.04424826,1.20430055,0.99633020,0.76337070,0.00000000,0.61059311,0.14194834
-5.52576288,1.87381526,0.01953597,0.04123626,1.14123282,0.94261487,0.73272092,0.00000000,0.59657974,0.13554248
-5.51975988,1.78848210,0.01774562,0.03855865,1.08124138,0.89154966,0.70339361,0.00000000,0.58301641,0.12959294
-5.51375688,1.70728496,0.01601900,0.03620022,1.02454933,0.84335286,0.67547219,0.00000000,0.56986127,0.12410086
-5.50775388,1.63043155,0.01437412,0.03414311,0.97131166,0.79819066,0.64899922,0.00000000,0.55705699,0.11905762
-5.50175088,1.55805218,0.01282623,0.03236768,0.92162478,0.75618486,0.62398219,0.00000000,0.54453649,0.11444630
-5.49574787,1.49021739,0.01138774,0.03085334,0.87553832,0.71742208,0.60040084,0.00000000,0.53222945,0.11024354
-5.48974487,1.42695773,0.01006824,0.02957956,0.83306841,0.68196400,0.57821542,0.00000000,0.52006900,0.10642157
-5.48374187,1.36828431,0.00887467,0.02852665,0.79421154,0.64985784,0.55737568,0.00000000,0.50799854,0.10295051
-5.47773887,1.31420906,0.00781146,0.02767667,0.75895841,0.62114679,0.53782972,0.00000000,0.49597804,0.09980059
-5.47173587,1.26476347,0.00688086,0.02701416,0.72730671,0.59587951,0.51953252,0.00000000,0.48398969,0.09694428
-5.46573287,1.22001465,0.00608319,0.02652677,0.69927233,0.57411834,0.50245344,0.00000000,0.47204240,0.09435825
-5.45972986,1.18007783,0.00541720,0.02620585,0.67489824,0.55594556,0.48658239,0.00000000,0.46017507,0.09202497
-5.45372686,1.14512450,0.00488035,0.02604673,0.65426051,0.54146743,0.47193426,0.00000000,0.44845823,0.08993391
-5.44772386,1.11538568,0.00446913,0.02604899,0.63747123,0.53081561,0.45855149,0.00000000,0.43699409,0.08808230
-5.44172086,1.09114995,0.00417926,0.02621642,0.62467800,0.52414583,0.44650445,0.00000000,0.42591486,0.08647540
-5.43571786,1.07275634,0.00400593,0.02655685,0.61606008,0.52163375,0.43588976,0.00000000,0.41537940,0.08512627
-5.42971486,1.06058224,0.00394393,0.02708173,0.61182119,0.52346821,0.42682657,0.00000000,0.40556836,0.08405507
-5.42371186,1.05502693,0.00398777,0.02780563,0.61217950,0.52984202,0.41945100,0.00000000,0.39667790,0.08328788
-5.41770885,1.05649141,0.00413166,0.02874544,0.61735499,0.54094075,0.41390899,0.00000000,0.38891237,0.08285522
-5.41170585,1.06535552,0.00436959,0.02991951,0.62755496,0.55693012,0.41034799,0.00000000,0.38247623,0.08279019
-5.40570285,1.08195349,0.00469522,0.03134666,0.64295837,0.57794242,0.40890789,0.00000000,0.37756551,0.08312642
-5.39969985,1.10654909,0.00510181,0.03304511,0.66369963,0.60406286,0.40971158,0.00000000,0.37435927,0.08389597
-5.39369685,1.13931166,0.00558217,0.03503137,0.68985282,0.63531646,0.41285579,0.00000000,0.37301139,0.08512710
-5.38769385,1.18029434,0.00612854,0.03731913,0.72141703,0.67165615,0.41840253,0.00000000,0.37364313,0.08684228
-5.38169085,1.22941550,0.00673252,0.03991822,0.75830363,0.71295293,0.42637166,0.00000000,0.37633669,0.08905630
-5.37568784,1.28644459,0.00738500,0.04283362,0.80032621,0.75898854,0.43673501,0.00000000,0.38113020,0.09177465
-5.36968484,1.35099304,0.00807613,0.04606468,0.84719372,0.80945108,0.44941226,0.00000000,0.38801422,0.09499235
-5.36368184,1.42251090,0.00879538,0.04960441,0.89850734,0.86393417,0.46426892,0.00000000,0.39693006,0.09869308
-5.35767884,1.50028953,0.00953150,0.05343901,0.95376136,0.92193945,0.48111651,0.00000000,0.40776987,0.10284880
-5.35167584,1.58347023,0.01027275,0.05754764,1.01234808,0.98288272,0.49971491,0.00000000,0.42037852,0.10741983
-5.34567284,1.67105858,0.01100694,0.06190234,1.07356691,1.04610341,0.51977684,0.00000000,0.43455723,0.11235533
-5.33966983,1.76194400,0.01172173,0.06646827,1.13663717,1.11087691,0.54097432,0.00000000,0.45006865,0.11759427
-5.33366683,1.85492359,0.01240481,0.07120407,1.20071419,1.17642954,0.56294666,0.00000000,0.46664327,0.12306668
-5.32766383,1.94872923,0.01304417,0.07606251,1.26490828,1.24195522,0.58530984,0.00000000,0.48398681,0.12869529
-5.32166083,2.04205700,0.01362843,0.08099127,1.32830560,1.30663337,0.60766669,0.00000000,0.50178817,0.13439733
-5.31565783,2.13359746,0.01414707,0.08593393,1.38999026,1.36964729,0.62961748,0.00000000,0.51972772,0.14008658
-5.30965483,2.22206576,0.01459076,0.09083101,1.44906681,1.43020223,0.65077050,0.00000000,0.53748548,0.14567535
-5.30365183,2.30623046,0.01495160,0.09562120,1.50468206,1.48754257,0.67075212,0.00000000,0.55474891,0.15107659
-5.29764882,2.38494003,0.01522335,0.10024254,1.55604563,1.54096758,0.68921606,0.00000000,0.57121995,0.15620585
-5.29164582,2.45714627,0.01540158,0.10463371,1.60244832,1.58984530,0.70585131,0.00000000,0.58662115,0.16098307
-5.28564282,2.52192412,0.01548383,0.10873523,1.64327780,1.63362428,0.72038876,0.00000000,0.60070070,0.16533420
-5.27963982,2.57848751,0.01546964,0.11249071,1.67803108,1.67184299,0.73260610,0.00000000,0.61323619,0.16919258
-5.27363682,2.62620118,0.01536058,0.11584792,1.70632347,1.70413700,0.74233109,0.00000000,0.62403728,0.17250005
-5.26763382,2.66458852,0.01516012,0.11875986,1.72789402,1.73024389,0.74944314,0.00000000,0.63294705,0.17520773
-5.26163082,2.69333578,0.01487356,0.12118568,1.74260731,1.75000614,0.75387334,0.00000000,0.63984241,0.17727667
-5.25562781,2.71229298,0.01450783,0.12309147,1.75045194,1.76337230,0.75560304,0.00000000,0.64463354,0.17867811
-5.24962481,2.72147193,0.01407122,0.12445090,1.75153597,1.77039645,0.75466133,0.00000000,0.64726271,0.17939354
-5.24362181,2.72104186,0.01357318,0.12524578,1.74607971,1.77123635,0.75112147,0.00000000,0.64770251,0.17941466
-5.23761881,2.71132292,0.01302398,0.12546637,1.73440637,1.76615033,0.74509674,0.00000000,0.64595386,0.17874305
-5.23161581,2.69277795,0.01243443,0.12511157,1.71693100,1.75549290,0.73673570,0.00000000,0.64204387,0.17738976
-5.22561281,2.66600255,0.01181558,0.12418898,1.69414814,1.73970910,0.72621729,0.00000000,0.63602374,0.17537483
-5.21960980,2.63171355,0.01117842,0.12271473,1.66661867,1.71932755,0.71374582,0.00000000,0.62796675,0.17272662
-5.21360680,2.59073579,0.01053361,0.12071313,1.63495611,1.69495178,0.69954599,0.00000000,0.61796648,0.16948117
-5.20760380,2.54398699,0.00989125,0.11821623,1.59981266,1.66724994,0.68385796,0.00000000,0.60613509,0.16568142
-5.20160080,2.49246070,0.00926067,0.11526308,1.56186520,1.63694242,0.66693266,0.00000000,0.59260184,0.16137646
-5.19559780,2.43720691,0.00865025,0.11189894,1.52180128,1.60478742,0.64902709,0.00000000,0.57751157,0.15662059
-5.18959480,2.37931052,0.00806730,0.10817429,1.48030533,1.57156445,0.63039981,0.00000000,0.56102308,0.15147241
-5.18359180,2.31986759,0.00751794,0.10414368,1.43804504,1.53805575,0.61130644,0.00000000,0.54330743,0.14599384
-5.17758879,2.25995961,0.00700710,0.09986454,1.39565802,1.50502601,0.59199510,0.00000000,0.52454588,0.14024901
-5.17158579,2.20062646,0.00653844,0.09539585,1.35373895,1.47320098,0.57270205,0.00000000,0.50492750,0.13430315
-5.16558279,2.14283851,0.00611440,0.09079680,1.31282725,1.44324534,0.55364714,0.00000000,0.48464645,0.12822144
-5.15957979,2.08746902,0.00573622,0.08612545,1.27339562,1.41574098,0.53502954,0.00000000,0.46389874,0.12206775
-5.15357679,2.03526771,0.00540401,0.08143742,1.23583971,1.39116640,0.51702355,0.00000000,0.44287883,0.11590348
-5.14757379,1.98683696,0.00511685,0.07678468,1.20046928,1.36987840,0.49977486,0.00000000,0.42177584,0.10978640
-5.14157079,1.94261157,0.00487286,0.07221448,1.16750129,1.35209697,0.48339723,0.00000000,0.40076981,0.10376954
-5.13556778,1.90284363,0.00466932,0.06776842,1.13705528,1.33789442,0.46796996,0.00000000,0.38002793,0.09790023
-5.12956478,1.86759326,0.00450281,0.06348178,1.10915145,1.32718960,0.45353620,0.00000000,0.35970112,0.09221932
-5.12356178,1.83672625,0.00436933,0.05938301,1.08371172,1.31974769,0.44010232,0.00000000,0.33992099,0.08676049
-5.11755878,1.80991905,0.00426443,0.05549353,1.06056405,1.31518611,0.42763852,0.00000000,0.32079746,0.08154996
-5.11155578,1.78667134,0.00418336,0.05182773,1.03945003,1.31298652,0.41608061,0.00000000,0.30241715,0.07660626
-5.10555278,1.76632597,0.00412120,0.04839326,1.02003563,1.31251267,0.40533319,0.00000000,0.28484264,0.07194040
-5.09954977,1.74809557,0.00407301,0.04519147,1.00192505,1.31303352,0.39527392,0.00000000,0.26811261,0.06755622
-5.09354677,1.73109502,0.00403396,0.04221812,0.98467689,1.31375081,0.38575903,0.00000000,0.25224294,0.06345099
-5.08754377,1.71437826,0.00399944,0.03946421,0.96782247,1.31382996,0.37662962,0.00000000,0.23722865,0.05961625
-5.08154077,1.69697802,0.00396518,0.03691694,0.95088525,1.31243291,0.36771860,0.00000000,0.22304654,0.05603878
-5.07553777,1.67794657,0.00392740,0.03456068,0.93340073,1.30875155,0.35885807,0.00000000,0.20965853,0.05270169
-5.06953477,1.65639583,0.00388282,0.03237809,0.91493588,1.30204016,0.34988659,0.00000000,0.19701532,0.04958568
-5.06353177,1.63153488,0.00382878,0.03035107,0.89510737,1.29164559,0.34065623,0.00000000,0.18506027,0.04667017
-5.05752876,1.60270330,0.00376330,0.02846171,0.87359762,1.27703368,0.33103887,0.00000000,0.17373335,0.04393452
-5.05152576,1.56939894,0.00368508,0.02669321,0.85016820,1.25781091,0.32093172,0.00000000,0.16297484,0.04135915
-5.04552276,1.53129897,0.00359352,0.02503049,0.82466982,1.23374045,0.31026153,0.00000000,0.15272871,0.03892643
-5.03951976,1.48827348,0.00348872,0.02346085,0.79704874,1.20475199,0.29898760,0.00000000,0.14294548,0.03662160
-5.03351676,1.44039128,0.00337145,0.02197435,0.76734925,1.17094512,0.28710331,0.00000000,0.13358446,0.03443335
-5.02751376,1.38791794,0.00324310,0.02056405,0.73571243,1.13258640,0.27463623,0.00000000,0.12461541,0.03235428
-5.02151076,1.33130653,0.00310561,0.01922611,0.70237116,1.09010046,0.26164689,0.00000000,0.11601939,0.03038118
-5.01550775,1.27118181,0.00296143,0.01795976,0.66764205,1.04405573,0.24822625,0.00000000,0.10778908,0.02851507
-5.00950475,1.20831881,0.00281340,0.01676712,0.63191456,0.99514576,0.23449212,0.00000000,0.09992845,0.02676111
-5.00350175,1.14361712,0.00266469,0.01565293,0.59563806,0.94416709,0.22058480,0.00000000,0.09245189,0.02512836
-4.99749875,1.07807226,0.00251870,0.01462420,0.55930752,0.89199473,0.20666200,0.00000000,0.08538296,0.02362935
-4.99149575,1.01274522,0.00237900,0.01368980,0.52344838,0.83955635,0.19289359,0.00000000,0.07875288,0.02227962
-4.98549275,0.94873180,0.00224922,0.01286001,0.48860141,0.78780637,0.17945610,0.00000000,0.07259876,0.02109714
-4.97948974,0.88713267,0.00213299,0.01214603,0.45530805,0.73770069,0.16652752,0.00000000,0.06696182,0.02010168
-4.97348674,0.82902524,0.00203388,0.01155958,0.42409679,0.69017303,0.15428236,0.00000000,0.06188559,0.01931412
-4.96748374,0.77543816,0.00195530,0.01111238,0.39547093,0.64611356,0.14288723,0.00000000,0.05741426,0.01875581
-4.96148074,0.72732895,0.00190051,0.01081575,0.36989798,0.60635002,0.13249712,0.00000000,0.05359113,0.01844787
-4.95547774,0.68556515,0.00187253,0.01068017,0.34780098,0.57163197,0.12325225,0.00000000,0.05045726,0.01841053
-4.94947474,0.65090905,0.00187410,0.01071495,0.32955157,0.54261797,0.11527577,0.00000000,0.04805041,0.01866247
-4.94347174,0.62400607,0.00190769,0.01092789,0.31546496,0.51986586,0.10867211,0.00000000,0.04640407,0.01922021
-4.93746873,0.60537657,0.00197539,0.01132493,0.30579657,0.50382579,0.10352596,0.00000000,0.04554681,0.02009755
-4.93146573,0.59541071,0.00207898,0.01190996,0.30074021,0.49483603,0.09990192,0.00000000,0.04550172,0.02130502
-4.92546273,0.59436623,0.00221982,0.01268457,0.30042758,0.49312101,0.09784465,0.00000000,0.04628604,0.02284942
-4.91945973,0.60236865,0.00239888,0.01364791,0.30492892,0.49879155,0.09737942,0.00000000,0.04791092,0.02473340
-4.91345673,0.61941361,0.00261666,0.01479659,0.31425462,0.51184682,0.09851304,0.00000000,0.05038122,0.02695519
-4.90745373,0.64537117,0.00287321,0.01612468,0.32835755,0.53217789,0.10123500,0.00000000,0.05369543,0.02950832
-4.90145073,0.67999159,0.00316807,0.01762369,0.34713610,0.55957270,0.10551886,0.00000000,0.05784558,0.03238153
-4.89544772,0.72291275,0.00350028,0.01928275,0.37043770,0.59372217,0.11132369,0.00000000,0.06281722,0.03555875
-4.88944472,0.77366873,0.00386832,0.02108877,0.39806283,0.63422749,0.11859567,0.00000000,0.06858941,0.03901928
-4.88344172,0.83169968,0.00427008,0.02302678,0.42976939,0.68060838,0.12726959,0.00000000,0.07513468,0.04273799
-4.87743872,0.89636279,0.00470291,0.02508026,0.46527744,0.73231234,0.13727048,0.00000000,0.08241908,0.04668581
-4.87143572,0.96694424,0.00516355,0.02723160,0.50427423,0.78872472,0.14851517,0.00000000,0.09040222,0.05083018
-4.86543272,1.04267201,0.00564815,0.02946265,0.54641945,0.84917954,0.16091374,0.00000000,0.09903735,0.05513580
-4.85942971,1.12272943,0.00615231,0.03175524,0.59135069,0.91297098,0.17437099,0.00000000,0.10827149,0.05956531
-4.85342671,1.20626909,0.00667107,0.03409183,0.63868892,0.97936525,0.18878781,0.00000000,0.11804565,0.06408018
-4.84742371,1.29242695,0.00719898,0.03645606,0.68804396,1.04761272,0.20406233,0.00000000,0.12829506,0.06864159
-4.84142071,1.38033637,0.00773011,0.03883334,0.73901982,1.11695999,0.22009111,0.00000000,0.13894957,0.07321129
-4.83541771,1.46914145,0.00825820,0.04121136,0.79121963,1.18666166,0.23677004,0.00000000,0.14993409,0.07775249
-4.82941471,1.55800968,0.00877665,0.04358050,0.84425022,1.25599144,0.25399509,0.00000000,0.16116915,0.08223064
-4.82341171,1.64614315,0.00927872,0.04593417,0.89772605,1.32425237,0.27166292,0.00000000,0.17257158,0.08661416
-4.81740870,1.73278836,0.00975753,0.04826893,0.95127249,1.39078585,0.28967121,0.00000000,0.18405530,0.09087494
-4.81140570,1.81724414,0.01020630,0.05058452,1.00452831,1.45497927,0.30791886,0.00000000,0.19553227,0.09498877
-4.80540270,1.89886765,0.01061839,0.05288371,1.05714738,1.51627208,0.32630595,0.00000000,0.20691346,0.09893557
-4.79939970,1.97707826,0.01098748,0.05517193,1.10879962,1.57416024,0.34473356,0.00000000,0.21811009,0.10269944
-4.79339670,2.05135951,0.01130772,0.05745684,1.15917120,1.62819893,0.36310346,0.00000000,0.22903481,0.10626849
-4.78739370,2.12125920,0.01157383,0.05974769,1.20796420,1.67800378,0.38131773,0.00000000,0.23960313,0.10963458
-4.78139070,2.18638782,0.01178127,0.06205456,1.25489583,1.72325063,0.39927833,0.00000000,0.24973476,0.11279286
-4.77538769,2.24641568,0.01192632,0.06438758,1.29969737,1.76367404,0.41688680,0.00000000,0.25935510,0.11574124
-4.76938469,2.30106917,0.01200622,0.06675608,1.34211320,1.79906489,0.43404397,0.00000000,0.26839670,0.11847975
-4.76338169,2.35012643,0.01201925,0.06916774,1.38189996,1.82926727,0.45064993,0.00000000,0.27680063,0.12100987
-4.75737869,2.39341283,0.01196474,0.07162789,1.41882607,1.85417497,0.46660420,0.00000000,0.28451777,0.12333389
-4.75137569,2.43079681,0.01184319,0.07413874,1.45267193,1.87372793,0.48180618,0.00000000,0.29150998,0.12545429
-4.74537269,2.46218612,0.01165618,0.07669894,1.48323066,1.88790869,0.49615591,0.00000000,0.29775103,0.12737320
-4.73936968,2.48752484,0.01140641,0.07930313,1.51030973,1.89673930,0.50955512,0.00000000,0.30322722,0.12909191
-4.73336668,2.50679137,0.01109762,0.08194184,1.53373323,1.90027859,0.52190859,0.00000000,0.30793779,0.13061059
-4.72736368,2.51999725,0.01073449,0.08460150,1.55334481,1.89861999,0.53312575,0.00000000,0.31189481,0.13192808
-4.72136068,2.52718691,0.01032254,0.08726464,1.56901124,1.89188986,0.54312244,0.00000000,0.31512285,0.13304181
-4.71535768,2.52843809,0.00986798,0.08991033,1.58062620,1.88024625,0.55182286,0.00000000,0.31765811,0.13394788
-4.70935468,2.52386284,0.00937755,0.09251480,1.58811426,1.86387801,0.55916138,0.00000000,0.31954719,0.13464121
-4.70335168,2.51360862,0.00885840,0.09505209,1.59143461,1.84300403,0.56508446,0.00000000,0.32084548,0.13511587
-4.69734867,2.49785944,0.00831782,0.09749496,1.59058444,1.81787249,0.56955224,0.00000000,0.32161522,0.13536538
-4.69134567,2.47683655,0.00776316,0.09981573,1.58560162,1.78875992,0.57253989,0.00000000,0.32192321,0.13538315
-4.68534267,2.45079857,0.00720159,0.10198718,1.57656642,1.75596982,0.57403863,0.00000000,0.32183842,0.13516289
-4.67933967,2.42004065,0.00663998,0.10398348,1.56360230,1.71983083,0.57405633,0.00000000,0.32142943,0.13469907
-4.67333667,2.38489280,0.00608474,0.10578101,1.54687549,1.68069423,0.57261764,0.00000000,0.32076191,0.13398737
-4.66733367,2.34571705,0.00554172,0.10735911,1.52659346,1.63893073,0.56976369,0.00000000,0.31989626,0.13302502
-4.66133067,2.30290370,0.00501609,0.10870074,1.50300237,1.59492669,0.56555132,0.00000000,0.31888546,0.13181121
-4.65532766,2.25686663,0.00451228,0.10979302,1.47638364,1.54907958,0.56005205,0.00000000,0.31777337,0.13034737
-4.64932466,2.20803807,0.00403397,0.11062769,1.44704994,1.50179312,0.55335060,0.00000000,0.31659342,0.12863745
-4.64332166,2.15686290,0.00358401,0.11120142,1.41534083,1.45347204,0.54554339,0.00000000,0.31536802,0.12668809
-4.63731866,2.10379306,0.00316451,0.11151604,1.38161849,1.40451672,0.53673681,0.00000000,0.31410850,0.12450882
