energy_ev,total_up,Au_p_up,Au_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.81990995,1.51887618,0.17715603,1.00935737,0.06223493,0.00412532,0.33754884,0.00000000
-5.81390695,1.53279751,0.18134021,1.01590829,0.06285521,0.00416497,0.33764068,0.00000000
-5.80790395,1.54323916,0.18494090,1.02103383,0.06320035,0.00419903,0.33613211,0.00000000
-5.80190095,1.55006222,0.18792253,1.02455845,0.06327445,0.00422594,0.33312509,0.00000000
-5.79589795,1.55321710,0.19025696,1.02636882,0.06308589,0.00424442,0.32874582,0.00000000
-5.78989495,1.55273451,0.19192376,1.02640863,0.06264708,0.00425346,0.32313940,0.00000000
-5.78389195,1.54871554,0.19291066,1.02467267,0.06197401,0.00425231,0.31646417,0.00000000
-5.77788894,1.54132173,0.19321407,1.02120072,0.06108593,0.00424048,0.30888612,0.00000000
-5.77188594,1.53076588,0.19283977,1.01607187,0.06000494,0.00421779,0.30057344,0.00000000
-5.76588294,1.51730438,0.19180375,1.00939981,0.05875567,0.00418432,0.29169172,0.00000000
-5.75987994,1.50123129,0.19013299,1.00132931,0.05736491,0.00414041,0.28239984,0.00000000
-5.75387694,1.48287457,0.18786638,0.99203411,0.05586136,0.00408671,0.27284679,0.00000000
-5.74787394,1.46259431,0.18505551,0.98171623,0.05427528,0.00402411,0.26316940,0.00000000
-5.74187094,1.44078265,0.18176531,0.97060655,0.05263821,0.00395376,0.25349113,0.00000000
-5.73586793,1.41786512,0.17807450,0.95896615,0.05098269,0.00387707,0.24392183,0.00000000
-5.72986493,1.39430256,0.17407568,0.94708831,0.04934188,0.00379565,0.23455830,0.00000000
-5.72386193,1.37059309,0.16987518,0.93530036,0.04774923,0.00371129,0.22548558,0.00000000
-5.71785893,1.34727330,0.16559236,0.92396492,0.04623806,0.00362594,0.21677880,0.00000000
-5.71185593,1.32491812,0.16135862,0.91348016,0.04484107,0.00354165,0.20850522,0.00000000
-5.70585293,1.30413848,0.15731582,0.90427834,0.04358985,0.00346050,0.20072651,0.00000000
-5.69984992,1.28557662,0.15361439,0.89682254,0.04251431,0.00338458,0.19350087,0.00000000
-5.69384692,1.26989854,0.15041097,0.89160107,0.04164209,0.00331590,0.18688482,0.00000000
-5.68784392,1.25778357,0.14786566,0.88911963,0.04099800,0.00325635,0.18093466,0.00000000
-5.68184092,1.24991119,0.14613904,0.88989123,0.04060339,0.00320760,0.17570725,0.00000000
-5.67583792,1.24694535,0.14538881,0.89442399,0.04047562,0.00317112,0.17126032,0.00000000
-5.66983492,1.24951688,0.14576631,0.90320726,0.04062761,0.00314805,0.16765202,0.00000000
-5.66383192,1.25820444,0.14741292,0.91669644,0.04106736,0.00313922,0.16493987,0.00000000
-5.65782891,1.27351490,0.15045633,0.93529707,0.04179771,0.00314512,0.16317920,0.00000000
-5.65182591,1.29586390,0.15500686,0.95934879,0.04281612,0.00316585,0.16242103,0.00000000
-5.64582291,1.32555728,0.16115382,0.98910983,0.04411461,0.00320115,0.16270958,0.00000000
-5.63981991,1.36277431,0.16896203,1.02474260,0.04567983,0.00325042,0.16407959,0.00000000
-5.63381691,1.40755338,0.17846859,1.06630110,0.04749323,0.00331272,0.16655356,0.00000000
-5.62781391,1.45978072,0.18967983,1.11372056,0.04953139,0.00338682,0.17013897,0.00000000
-5.62181091,1.51918277,0.20256887,1.16680989,0.05176639,0.00347125,0.17482577,0.00000000
-5.61580790,1.58532265,0.21707353,1.22524733,0.05416633,0.00356435,0.18058432,0.00000000
-5.60980490,1.65760084,0.23309494,1.28857951,0.05669586,0.00366430,0.18736366,0.00000000
-5.60380190,1.73526041,0.25049694,1.35622431,0.05931684,0.00376921,0.19509054,0.00000000
-5.59779890,1.81739680,0.26910631,1.42747732,0.06198894,0.00387716,0.20366917,0.00000000
-5.59179590,1.90297198,0.28871405,1.50152220,0.06467034,0.00398624,0.21298165,0.00000000
-5.58579290,1.99083292,0.30907776,1.57744464,0.06731841,0.00409462,0.22288939,0.00000000
-5.57978989,2.07973396,0.32992512,1.65424965,0.06989037,0.00420059,0.23323534,0.00000000
-5.57378689,2.16836267,0.35095866,1.73088205,0.07234404,0.00430257,0.24384696,0.00000000
-5.56778389,2.25536862,0.37186161,1.80624941,0.07463843,0.00439915,0.25454015,0.00000000
-5.56178089,2.33939447,0.39230488,1.87924721,0.07673451,0.00448912,0.26512369,0.00000000
-5.55577789,2.41910845,0.41195492,1.94878527,0.07859583,0.00457147,0.27540428,0.00000000
-5.54977489,2.49323740,0.43048237,2.01381480,0.08018922,0.00464539,0.28519203,0.00000000
-5.54377189,2.56059937,0.44757102,2.07335535,0.08148542,0.00471028,0.29430598,0.00000000
-5.53776888,2.62013473,0.46292703,2.12652049,0.08245974,0.00476577,0.30257967,0.00000000
-5.53176588,2.67093463,0.47628783,2.17254155,0.08309265,0.00481166,0.30986646,0.00000000
-5.52576288,2.71226580,0.48743037,2.21078840,0.08337034,0.00484796,0.31604424,0.00000000
-5.51975988,2.74359065,0.49617847,2.24078646,0.08328524,0.00487484,0.32101953,0.00000000
-5.51375688,2.76458181,0.50240876,2.26222911,0.08283635,0.00489265,0.32473064,0.00000000
-5.50775388,2.77513036,0.50605505,2.27498506,0.08202964,0.00490185,0.32714973,0.00000000
-5.50175088,2.77534734,0.50711082,2.27910018,0.08087812,0.00490305,0.32828378,0.00000000
-5.49574787,2.76555845,0.50562971,2.27479372,0.07940191,0.00489694,0.32817434,0.00000000
-5.48974487,2.74629183,0.50172404,2.26244893,0.07762809,0.00488427,0.32689604,0.00000000
-5.48374187,2.71825976,0.49556130,2.24259859,0.07559038,0.00486587,0.32455403,0.00000000
-5.47773887,2.68233471,0.48735887,2.21590600,0.07332870,0.00484254,0.32128046,0.00000000
-5.47173587,2.63952102,0.47737721,2.18314224,0.07088848,0.00481511,0.31723005,0.00000000
-5.46573287,2.59092344,0.46591169,2.14516096,0.06831991,0.00478434,0.31257520,0.00000000
-5.45972986,2.53771386,0.45328371,2.10287162,0.06567705,0.00475095,0.30750059,0.00000000
-5.45372686,2.48109784,0.43983117,2.05721254,0.06301678,0.00471556,0.30219778,0.00000000
-5.44772386,2.42228227,0.42589905,2.00912493,0.06039774,0.00467871,0.29685977,0.00000000
-5.44172086,2.36244552,0.41183007,1.95952897,0.05787922,0.00464081,0.29167602,0.00000000
-5.43571786,2.30271104,0.39795617,1.90930284,0.05551997,0.00460218,0.28682776,0.00000000
-5.42971486,2.24412541,0.38459074,1.85926532,0.05337714,0.00456303,0.28248402,0.00000000
-5.42371186,2.18764101,0.37202200,1.81016248,0.05150511,0.00452347,0.27879819,0.00000000
-5.41770885,2.13410370,0.36050752,1.76265843,0.04995452,0.00448352,0.27590532,0.00000000
-5.41170585,2.08424506,0.35027002,1.71733001,0.04877121,0.00444319,0.27392004,0.00000000
-5.40570285,2.03867886,0.34149436,1.67466503,0.04799537,0.00440240,0.27293499,0.00000000
-5.39969985,1.99790083,0.33432554,1.63506332,0.04766072,0.00436110,0.27301977,0.00000000
-5.39369685,1.96229101,0.32886783,1.59883999,0.04779372,0.00431927,0.27422031,0.00000000
-5.38769385,1.93211766,0.32518459,1.56622991,0.04841294,0.00427690,0.27655846,0.00000000
-5.38169085,1.90754182,0.32329888,1.53739274,0.04952853,0.00423407,0.28003178,0.00000000
-5.37568784,1.88862184,0.32319454,1.51241776,0.05114171,0.00419092,0.28461356,0.00000000
-5.36968484,1.87531724,0.32481774,1.49132790,0.05324446,0.00414769,0.29025291,0.00000000
-5.36368184,1.86749169,0.32807891,1.47408280,0.05581925,0.00410468,0.29687500,0.00000000
-5.35767884,1.86491503,0.33285499,1.46058059,0.05883904,0.00406227,0.30438157,0.00000000
-5.35167584,1.86726461,0.33899206,1.45065867,0.06226729,0.00402091,0.31265164,0.00000000
-5.34567284,1.87412644,0.34630834,1.44409371,0.06605830,0.00398109,0.32154265,0.00000000
-5.33966983,1.88499683,0.35459762,1.44060156,0.07015765,0.00394334,0.33089214,0.00000000
-5.33366683,1.89928535,0.36363324,1.43983745,0.07450298,0.00390821,0.34051993,0.00000000
-5.32766383,1.91631985,0.37317256,1.44139737,0.07902488,0.00387625,0.35023102,0.00000000
-5.32166083,1.93535423,0.38296212,1.44482116,0.08364817,0.00384801,0.35981926,0.00000000
-5.31565783,1.95557975,0.39274326,1.44959789,0.08829328,0.00382406,0.36907158,0.00000000
-5.30965483,1.97613986,0.40225832,1.45517391,0.09287800,0.00380496,0.37777305,0.00000000
-5.30365183,1.99614894,0.41125724,1.46096376,0.09731924,0.00379132,0.38571233,0.00000000
-5.29764882,2.01471438,0.41950433,1.46636390,0.10153511,0.00378379,0.39268758,0.00000000
-5.29164582,2.03096163,0.42678512,1.47076885,0.10544695,0.00378312,0.39851249,0.00000000
-5.28564282,2.04406112,0.43291294,1.47358937,0.10898147,0.00379016,0.40302227,0.00000000
-5.27963982,2.05325601,0.43773497,1.47427168,0.11207276,0.00380591,0.40607920,0.00000000
-5.27363682,2.05788934,0.44113747,1.47231704,0.11466419,0.00383156,0.40757763,0.00000000
-5.26763382,2.05742917,0.44304994,1.46730047,0.11671014,0.00386849,0.40744805,0.00000000
-5.26163082,2.05149036,0.44344792,1.45888764,0.11817736,0.00391829,0.40565998,0.00000000
-5.25562781,2.03985144,0.44235422,1.44684894,0.11904600,0.00398275,0.40222365,0.00000000
-5.24962481,2.02246569,0.43983848,1.43106976,0.11931030,0.00406382,0.39719014,0.00000000
-5.24362181,1.99946530,0.43601503,1.41155634,0.11897872,0.00416360,0.39065010,0.00000000
-5.23761881,1.97115833,0.43103892,1.38843664,0.11807369,0.00428425,0.38273091,0.00000000
-5.23161581,1.93801825,0.42510039,1.36195604,0.11663093,0.00442787,0.37359249,0.00000000
-5.22561281,1.90066626,0.41841793,1.33246797,0.11469823,0.00459648,0.36342189,0.00000000
-5.21960980,1.85984726,0.41123014,1.30041981,0.11233399,0.00479182,0.35242683,0.00000000
-5.21360680,1.81640035,0.40378682,1.26633468,0.10960532,0.00501524,0.34082855,0.00000000
-5.20760380,1.77122544,0.39633954,1.23079002,0.10658599,0.00526761,0.32885421,0.00000000
-5.20160080,1.72524734,0.38913234,1.19439403,0.10335419,0.00554912,0.31672923,0.00000000
-5.19559780,1.67937928,0.38239267,1.15776114,0.09999024,0.00585924,0.30466983,0.00000000
-5.18959480,1.63448767,0.37632330,1.12148770,0.09657440,0.00619655,0.29287626,0.00000000
-5.18359180,1.59135969,0.37109530,1.08612919,0.09318472,0.00655876,0.28152669,0.00000000
-5.17758879,1.55067545,0.36684259,1.05218001,0.08989524,0.00694258,0.27077241,0.00000000
-5.17158579,1.51298600,0.36365823,1.02005684,0.08677438,0.00734383,0.26073415,0.00000000
-5.16558279,1.47869822,0.36159252,0.99008635,0.08388371,0.00775743,0.25149986,0.00000000
-5.15957979,1.44806713,0.36065316,0.96249766,0.08127710,0.00817752,0.24312396,0.00000000
-5.15357679,1.42119589,0.36080722,0.93741994,0.07900026,0.00859762,0.23562795,0.00000000
-5.14757379,1.39804320,0.36198481,0.91488489,0.07709058,0.00901084,0.22900236,0.00000000
-5.14157079,1.37843750,0.36408437,0.89483387,0.07557738,0.00941004,0.22320988,0.00000000
-5.13556778,1.36209684,0.36697900,0.87712907,0.07448239,0.00978817,0.21818938,0.00000000
-5.12956478,1.34865319,0.37052366,0.86156783,0.07382042,0.01013850,0.21386070,0.00000000
-5.12356178,1.33767955,0.37456278,0.84789922,0.07360021,0.01045488,0.21012985,0.00000000
-5.11755878,1.32871827,0.37893775,0.83584179,0.07382531,0.01073204,0.20689428,0.00000000
-5.11155578,1.32130880,0.38349407,0.82510137,0.07449490,0.01096581,0.20404815,0.00000000
-5.10555278,1.31501329,0.38808758,0.81538790,0.07560459,0.01115333,0.20148707,0.00000000
-5.09954977,1.30943864,0.39258964,0.80643038,0.07714693,0.01129319,0.19911240,0.00000000
-5.09354677,1.30425375,0.39689091,0.79798909,0.07911189,0.01138557,0.19683467,0.00000000
-5.08754377,1.29920126,0.40090364,0.78986457,0.08148693,0.01143219,0.19457613,0.00000000
-5.08154077,1.29410320,0.40456246,0.78190297,0.08425699,0.01143633,0.19227246,0.00000000
-5.07553777,1.28886060,0.40782358,0.77399776,0.08740414,0.01140272,0.18987343,0.00000000
-5.06953477,1.28344734,0.41066275,0.76608782,0.09090714,0.01133729,0.18734275,0.00000000
-5.06353177,1.27789883,0.41307206,0.75815237,0.09474079,0.01124700,0.18465714,0.00000000
-5.05752876,1.27229675,0.41505585,0.75020330,0.09887523,0.01113949,0.18180479,0.00000000
-5.05152576,1.26675076,0.41662622,0.74227554,0.10327530,0.01102277,0.17878334,0.00000000
-5.04552276,1.26137880,0.41779831,0.73441635,0.10789986,0.01090490,0.17559758,0.00000000
-5.03951976,1.25628720,0.41858576,0.72667426,0.11270137,0.01079354,0.17225711,0.00000000
-5.03351676,1.25155209,0.41899668,0.71908858,0.11762563,0.01069569,0.16877410,0.00000000
-5.02751376,1.24720332,0.41903038,0.71168008,0.12261183,0.01061732,0.16516122,0.00000000
-5.02151076,1.24321193,0.41867511,0.70444366,0.12759288,0.01056310,0.16142999,0.00000000
-5.01550775,1.23948201,0.41790681,0.69734323,0.13249616,0.01053618,0.15758959,0.00000000
-5.00950475,1.23584740,0.41668918,0.69030937,0.13724457,0.01053803,0.15364616,0.00000000
-5.00350175,1.23207347,0.41497476,0.68323957,0.14175791,0.01056839,0.14960256,0.00000000
-4.99749875,1.22786384,0.41270724,0.67600136,0.14595465,0.01062523,0.14545866,0.00000000
-4.99149575,1.22287152,0.40982454,0.66843766,0.14975384,0.01070487,0.14121202,0.00000000
-4.98549275,1.21671400,0.40626278,0.66037439,0.15307734,0.01080211,0.13685888,0.00000000
-4.97948974,1.20899115,0.40196061,0.65162942,0.15585200,0.01091045,0.13239538,0.00000000
-4.97348674,1.19930502,0.39686388,0.64202272,0.15801200,0.01102240,0.12781891,0.00000000
-4.96748374,1.18728051,0.39093023,0.63138664,0.15950104,0.01112978,0.12312944,0.00000000
-4.96148074,1.17258549,0.38413342,0.61957609,0.16027430,0.01122406,0.11833070,0.00000000
-4.95547774,1.15494954,0.37646713,0.60647783,0.16030024,0.01129677,0.11343128,0.00000000
-4.94947474,1.13418023,0.36794810,0.59201830,0.15956197,0.01133981,0.10844532,0.00000000
-4.94347174,1.11017605,0.35861821,0.57616982,0.15805816,0.01134579,0.10339302,0.00000000
-4.93746873,1.08293540,0.34854576,0.55895455,0.15580361,0.01130836,0.09830067,0.00000000
-4.93146573,1.05256125,0.33782547,0.54044627,0.15282912,0.01122244,0.09320047,0.00000000
-4.92546273,1.01926118,0.32657744,0.52076968,0.14918100,0.01108439,0.08812989,0.00000000
-4.91945973,0.98334289,0.31494493,0.50009753,0.14491994,0.01089216,0.08313084,0.00000000
-4.91345673,0.94520546,0.30309118,0.47864549,0.14011945,0.01064534,0.07824850,0.00000000
-4.90745373,0.90532663,0.29119511,0.45666525,0.13486386,0.01034516,0.07352998,0.00000000
-4.90145073,0.86424702,0.27944641,0.43443595,0.12924590,0.00999434,0.06902287,0.00000000
-4.89544772,0.82255160,0.26803977,0.41225462,0.12336411,0.00959705,0.06477371,0.00000000
-4.88944472,0.78084967,0.25716881,0.39042577,0.11731992,0.00915864,0.06082641,0.00000000
-4.88344172,0.73975381,0.24701973,0.36925076,0.11121474,0.00868545,0.05722080,0.00000000
-4.87743872,0.69985901,0.23776491,0.34901737,0.10514708,0.00818454,0.05399121,0.00000000
-4.87143572,0.66172254,0.22955679,0.32998987,0.09920976,0.00766343,0.05116526,0.00000000
-4.86543272,0.62584558,0.22252224,0.31240006,0.09348738,0.00712983,0.04876283,0.00000000
-4.85942971,0.59265711,0.21675753,0.29643963,0.08805410,0.00659137,0.04679527,0.00000000
-4.85342671,0.56250069,0.21232424,0.28225400,0.08297184,0.00605538,0.04526482,0.00000000
-4.84742371,0.53562457,0.20924631,0.26993788,0.07828891,0.00552866,0.04416435,0.00000000
-4.84142071,0.51217547,0.20750815,0.25953271,0.07403915,0.00501733,0.04347736,0.00000000
-4.83541771,0.49219603,0.20705425,0.25102596,0.07024160,0.00452671,0.04317825,0.00000000
-4.82941471,0.47562611,0.20779006,0.24435238,0.06690067,0.00406120,0.04323289,0.00000000
-4.82341171,0.46230761,0.20958428,0.23939697,0.06400680,0.00362424,0.04359938,0.00000000
-4.81740870,0.45199270,0.21227252,0.23599968,0.06153756,0.00321834,0.04422919,0.00000000
-4.81140570,0.44435496,0.21566214,0.23396152,0.05945922,0.00284506,0.04506836,0.00000000
-4.80540270,0.43900298,0.21953826,0.23305189,0.05772854,0.00250510,0.04605894,0.00000000
-4.79939970,0.43549582,0.22367055,0.23301687,0.05629492,0.00219839,0.04714063,0.00000000
-4.79339670,0.43335980,0.22782065,0.23358805,0.05510257,0.00192415,0.04825237,0.00000000
-4.78739370,0.43210581,0.23175004,0.23449172,0.05409291,0.00168105,0.04933410,0.00000000
-4.78139070,0.43124667,0.23522781,0.23545795,0.05320684,0.00146729,0.05032844,0.00000000
-4.77538769,0.43031369,0.23803831,0.23622931,0.05238690,0.00128073,0.05118226,0.00000000
-4.76938469,0.42887209,0.23998811,0.23656894,0.05157933,0.00111904,0.05184822,0.00000000
-4.76338169,0.42653450,0.24091228,0.23626755,0.05073582,0.00097972,0.05228603,0.00000000
-4.75737869,0.42297236,0.24067952,0.23514942,0.04981496,0.00086029,0.05246359,0.00000000
-4.75137569,0.41792468,0.23919608,0.23307684,0.04878340,0.00075830,0.05235778,0.00000000
-4.74537269,0.41120419,0.23640834,0.22995328,0.04761662,0.00067143,0.05195506,0.00000000
-4.73936968,0.40270057,0.23230396,0.22572486,0.04629936,0.00059751,0.05125174,0.00000000
-4.73336668,0.39238104,0.22691167,0.22038053,0.04482572,0.00053460,0.05025403,0.00000000
-4.72736368,0.38028835,0.22029969,0.21395066,0.04319895,0.00048098,0.04897772,0.00000000
-4.72136068,0.36653650,0.21257302,0.20650454,0.04143095,0.00043521,0.04744781,0.00000000
-4.71535768,0.35130460,0.20386977,0.19814674,0.03954158,0.00039606,0.04569780,0.00000000
-4.70935468,0.33482924,0.19435666,0.18901263,0.03755781,0.00036259,0.04376896,0.00000000
-4.70335168,0.31739594,0.18422414,0.17926347,0.03551277,0.00033409,0.04170947,0.00000000
-4.69734867,0.29933011,0.17368123,0.16908101,0.03344471,0.00031008,0.03957360,0.00000000
-4.69134567,0.28098801,0.16295032,0.15866227,0.03139611,0.00029031,0.03742091,0.00000000
-4.68534267,0.26274818,0.15226238,0.14821435,0.02941269,0.00027474,0.03531553,0.00000000
-4.67933967,0.24500357,0.14185241,0.13794972,0.02754264,0.00026352,0.03332563,0.00000000
-4.67333667,0.22815489,0.13195561,0.12808212,0.02583586,0.00025698,0.03152297,0.00000000
-4.66733367,0.21260495,0.12280415,0.11882300,0.02434349,0.00025561,0.02998273,0.00000000
-4.66133067,0.19875452,0.11462453,0.11037877,0.02311735,0.00026006,0.02878338,0.00000000
-4.65532766,0.18699917,0.10763567,0.10294872,0.02220968,0.00027114,0.02800679,0.00000000
-4.64932466,0.17772736,0.10204743,0.09672353,0.02167284,0.00028979,0.02773840,0.00000000
-4.64332166,0.17131917,0.09805953,0.09188432,0.02155904,0.00031706,0.02806737,0.00000000
-4.63731866,0.16814560,0.09586067,0.08860208,0.02192014,0.00035414,0.02908673,0.00000000
-4.63131566,0.16856800,0.09562763,0.08703728,0.02280730,0.00040233,0.03089346,0.00000000
-4.62531266,0.17293719,0.09752424,0.08733949,0.02427055,0.00046300,0.03358821,0.00000000
-4.61930965,0.18159197,0.10169988,0.08964686,0.02635828,0.00053761,0.03727488,0.00000000
-4.61330665,0.19485677,0.10828760,0.09408528,0.02911641,0.00062767,0.04205973,0.00000000
-4.60730365,0.21303803,0.11740160,0.10076719,0.03258754,0.00073472,0.04805001,0.00000000
-4.60130065,0.23641933,0.12913408,0.10978976,0.03680977,0.00086030,0.05535226,0.00000000
-4.59529765,0.26525506,0.14355158,0.12123274,0.04181542,0.00100592,0.06406993,0.00000000
-4.58929465,0.29976295,0.16069087,0.13515576,0.04762964,0.00117301,0.07430064,0.00000000
-4.58329165,0.34011549,0.18055461,0.15159528,0.05426893,0.00136289,0.08613296,0.00000000
-4.57728864,0.38643060,0.20310703,0.17056138,0.06173963,0.00157675,0.09964284,0.00000000
-4.57128564,0.43876221,0.22826999,0.19203452,0.07003661,0.00181558,0.11488989,0.00000000
-4.56528264,0.49709101,0.25591969,0.21596261,0.07914210,0.00208014,0.13191349,0.00000000
-4.55927964,0.56131625,0.28588449,0.24225851,0.08902478,0.00237093,0.15072917,0.00000000
-4.55327664,0.63124898,0.31794412,0.27079830,0.09963938,0.00268816,0.17132527,0.00000000
-4.54727364,0.70660754,0.35183059,0.30142058,0.11092665,0.00303173,0.19366016,0.00000000
-4.54127064,0.78701569,0.38723109,0.33392688,0.12281390,0.00340120,0.21766034,0.00000000
-4.53526763,0.87200391,0.42379290,0.36808342,0.13521613,0.00379580,0.24321940,0.00000000
-4.52926463,0.96101411,0.46113046,0.40362424,0.14803771,0.00421445,0.27019828,0.00000000
-4.52326163,1.05340786,0.49883443,0.44025572,0.16117454,0.00465572,0.29842676,0.00000000
-4.51725863,1.14847813,0.53648248,0.47766232,0.17451679,0.00511790,0.32770632,0.00000000
-4.51125563,1.24546412,0.57365146,0.51551344,0.18795186,0.00559903,0.35781435,0.00000000
-4.50525263,1.34356888,0.60993044,0.55347107,0.20136759,0.00609689,0.38850966,0.00000000
-4.49924962,1.44197887,0.64493406,0.59119803,0.21465556,0.00660911,0.41953914,0.00000000
-4.49324662,1.53988487,0.67831549,0.62836623,0.22771418,0.00713318,0.45064526,0.00000000
-4.48724362,1.63650312,0.70977841,0.66466480,0.24045153,0.00766650,0.48157425,0.00000000
-4.48124062,1.73109592,0.73908720,0.69980763,0.25278766,0.00820645,0.51208450,0.00000000
-4.47523762,1.82299075,0.76607492,0.73353988,0.26465631,0.00875041,0.54195481,0.00000000
-4.46923462,1.91159693,0.79064844,0.76564333,0.27600588,0.00929583,0.57099220,0.00000000
-4.46323162,1.99641922,0.81279052,0.79594036,0.28679957,0.00984027,0.59903871,0.00000000
-4.45722861,2.07706777,0.83255847,0.82429621,0.29701472,0.01038141,0.62597700,0.00000000
-4.45122561,2.15326397,0.85007954,0.85061981,0.30664140,0.01091714,0.65173430,0.00000000
-4.44522261,2.22484219,0.86554320,0.87486303,0.31568023,0.01144552,0.67628457,0.00000000
-4.43921961,2.29174733,0.87919055,0.89701847,0.32413977,0.01196485,0.69964867,0.00000000
-4.43321661,2.35402855,0.89130161,0.91711616,0.33203348,0.01247366,0.72189247,0.00000000
-4.42721361,2.41182951,0.90218094,0.93521927,0.33937654,0.01297074,0.74312297,0.00000000
-4.42121061,2.46537579,0.91214239,0.95141919,0.34618276,0.01345513,0.76348252,0.00000000
-4.41520760,2.51495998,0.92149375,0.96583014,0.35246181,0.01392615,0.78314139,0.00000000
-4.40920460,2.56092524,0.93052213,0.97858376,0.35821685,0.01438336,0.80228894,0.00000000
-4.40320160,2.60364787,0.93948059,0.98982361,0.36344297,0.01482657,0.82112380,0.00000000
-4.39719860,2.64351963,0.94857680,0.99970000,0.36812624,0.01525581,0.83984340,0.00000000
-4.39119560,2.68093012,0.95796408,1.00836504,0.37224371,0.01567132,0.85863326,0.00000000
-4.38519260,2.71624994,0.96773525,1.01596808,0.37576415,0.01607347,0.87765645,0.00000000
-4.37918959,2.74981477,0.97791931,1.02265147,0.37864968,0.01646276,0.89704371,0.00000000
-4.37318659,2.78191071,0.98848109,1.02854663,0.38085791,0.01683970,0.91688444,0.00000000
-4.36718359,2.81276125,0.99932358,1.03377041,0.38234466,0.01720477,0.93721910,0.00000000
-4.36118059,2.84251593,1.01029283,1.03842161,0.38306699,0.01755835,0.95803314,0.00000000
-4.35517759,2.87124099,1.02118493,1.04257784,0.38298626,0.01790056,0.97925291,0.00000000
-4.34917459,2.89891229,1.03175469,1.04629256,0.38207109,0.01823125,1.00074355,0.00000000
-4.34317159,2.92541081,1.04172562,1.04959256,0.38030000,0.01854987,1.02230917,0.00000000
-4.33716858,2.95052106,1.05080061,1.05247592,0.37766360,0.01885536,1.04369540,0.00000000
-4.33116558,2.97393270,1.05867309,1.05491072,0.37416610,0.01914616,1.06459418,0.00000000
-4.32516258,2.99524595,1.06503807,1.05683465,0.36982620,0.01942008,1.08465104,0.00000000
-4.31915958,3.01398085,1.06960288,1.05815584,0.36467721,0.01967437,1.10347441,0.00000000
-4.31315658,3.02959069,1.07209730,1.05875507,0.35876654,0.01990569,1.12064713,0.00000000
-4.30715358,3.04147975,1.07228279,1.05848945,0.35215456,0.02011018,1.13573958,0.00000000
