energy_ev,total_up,Ag_p_up,Ag_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.57978989,0.60983709,0.20121241,0.45490477,0.00890567,0.08446943,0.01845565,0.00046051
-5.57378689,0.57942357,0.19258614,0.42945475,0.00815109,0.08217244,0.01722626,0.00044427
-5.56778389,0.55435138,0.18684364,0.40756359,0.00751560,0.08068204,0.01642871,0.00043376
-5.56178089,0.53501909,0.18406231,0.38949902,0.00699902,0.08009152,0.01605763,0.00042929
-5.55577789,0.52176682,0.18429413,0.37548674,0.00660066,0.08048530,0.01610578,0.00043114
-5.54977489,0.51486311,0.18756271,0.36570133,0.00631936,0.08193628,0.01656413,0.00043957
-5.54377189,0.51449275,0.19386010,0.36025828,0.00615342,0.08450322,0.01742178,0.00045481
-5.53776888,0.52074557,0.20314319,0.35920702,0.00610052,0.08822813,0.01866574,0.00047702
-5.53176588,0.53360663,0.21533035,0.36252532,0.00615769,0.09313375,0.02028055,0.00050627
-5.52576288,0.55294814,0.23029803,0.37011513,0.00632114,0.09922122,0.02224789,0.00054257
-5.51975988,0.57852343,0.24787808,0.38180002,0.00658619,0.10646804,0.02454605,0.00058579
-5.51375688,0.60996344,0.26785570,0.39732439,0.00694711,0.11482646,0.02714951,0.00063568
-5.50775388,0.64677615,0.28996857,0.41635468,0.00739706,0.12422240,0.03002849,0.00069186
-5.50175088,0.68834933,0.31390727,0.43848275,0.00792801,0.13455507,0.03314870,0.00075381
-5.49574787,0.73395693,0.33931742,0.46323145,0.00853070,0.14569723,0.03647118,0.00082085
-5.48974487,0.78276949,0.36580352,0.49006260,0.00919465,0.15749652,0.03995243,0.00089217
-5.48374187,0.83386846,0.39293478,0.51838722,0.00990825,0.16977756,0.04354474,0.00096681
-5.47773887,0.88626466,0.42025288,0.54757809,0.01065888,0.18234507,0.04719678,0.00104371
-5.47173587,0.93892048,0.44728159,0.57698430,0.01143313,0.19498804,0.05085455,0.00112169
-5.46573287,0.99077554,0.47353810,0.60594764,0.01221707,0.20748463,0.05446254,0.00119952
-5.45972986,1.04077508,0.49854575,0.63382029,0.01299659,0.21960804,0.05796518,0.00127593
-5.45372686,1.08790041,0.52184774,0.65998336,0.01375779,0.23113292,0.06130847,0.00134965
-5.44772386,1.13120031,0.54302143,0.68386583,0.01448742,0.24184223,0.06444184,0.00141947
-5.44172086,1.16982241,0.56169259,0.70496293,0.01517336,0.25153433,0.06732003,0.00148428
-5.43571786,1.20304324,0.57754913,0.72285353,0.01580505,0.26002997,0.06990505,0.00154310
-5.42971486,1.23029571,0.59035352,0.73721577,0.01637402,0.26717887,0.07216801,0.00159513
-5.42371186,1.25119284,0.59995357,0.74784016,0.01687427,0.27286570,0.07409083,0.00163984
-5.41770885,1.26554661,0.60629080,0.75463955,0.01730268,0.27701506,0.07566764,0.00167690
-5.41170585,1.27338086,0.60940603,0.75765559,0.01765928,0.27959527,0.07690592,0.00170634
-5.40570285,1.27493747,0.60944187,0.75706101,0.01794748,0.28062076,0.07782713,0.00172844
-5.39969985,1.27067522,0.60664166,0.75315763,0.01817412,0.28015286,0.07846692,0.00174384
-5.39369685,1.26126111,0.60134501,0.74636994,0.01834948,0.27829894,0.07887479,0.00175347
-5.38769385,1.24755400,0.59397970,0.73723421,0.01848706,0.27520980,0.07911322,0.00175858
-5.38169085,1.23058097,0.58505021,0.72638347,0.01860326,0.27107548,0.07925621,0.00176066
-5.37568784,1.21150700,0.57512321,0.71452868,0.01871698,0.26611947,0.07938730,0.00176145
-5.36968484,1.19159864,0.56481035,0.70243655,0.01884899,0.26059161,0.07959710,0.00176285
-5.36368184,1.17218306,0.55474886,0.69090480,0.01902124,0.25475982,0.07998036,0.00176688
-5.35767884,1.15460352,0.54558067,0.68073552,0.01925611,0.24890107,0.08063274,0.00177560
-5.35167584,1.14017292,0.53793070,0.67270756,0.01957552,0.24329184,0.08164723,0.00179102
-5.34567284,1.13012682,0.53238496,0.66754875,0.02000005,0.23819839,0.08311060,0.00181506
-5.33966983,1.12557778,0.52946939,0.66590906,0.02054801,0.23386729,0.08509968,0.00184943
-5.33366683,1.12747246,0.52963002,0.66833545,0.02123460,0.23051649,0.08767789,0.00189557
-5.32766383,1.13655321,0.53321536,0.67524951,0.02207109,0.22832733,0.09089199,0.00195459
-5.32166083,1.15332554,0.54046148,0.68692865,0.02306406,0.22743766,0.09476932,0.00202718
-5.31565783,1.17803286,0.55148062,0.70349151,0.02421487,0.22793654,0.09931548,0.00211361
-5.30965483,1.21063965,0.56625366,0.72488855,0.02551920,0.22986052,0.10451282,0.00221365
-5.30365183,1.25082382,0.58462693,0.75089799,0.02696680,0.23319185,0.11031956,0.00232655
-5.29764882,1.29797896,0.60631362,0.78112766,0.02854150,0.23785852,0.11666986,0.00245108
-5.29164582,1.35122673,0.63089991,0.81502284,0.03022138,0.24373631,0.12347476,0.00258554
-5.28564282,1.40943913,0.65785562,0.85188006,0.03197917,0.25065268,0.13062400,0.00272776
-5.27963982,1.47127036,0.68654935,0.89086650,0.03378289,0.25839249,0.13798879,0.00287521
-5.27363682,1.53519720,0.71626758,0.93104455,0.03559669,0.26670524,0.14542530,0.00302505
-5.26763382,1.59956680,0.74623710,0.97140076,0.03738184,0.27531368,0.15277897,0.00317421
-5.26163082,1.66265015,0.77565006,1.01087817,0.03909793,0.28392340,0.15988932,0.00331952
-5.25562781,1.72269934,0.80369087,1.04841094,0.04070407,0.29223313,0.16659524,0.00345782
-5.24962481,1.77800655,0.82956365,1.08295997,0.04216024,0.29994519,0.17274037,0.00358605
-5.24362181,1.82696237,0.85251949,1.11354818,0.04342861,0.30677597,0.17817857,0.00370139
-5.23761881,1.86811118,0.87188221,1.13929388,0.04447476,0.31246569,0.18277909,0.00380134
-5.23161581,1.90020132,0.88707165,1.15944112,0.04526891,0.31678731,0.18643126,0.00388386
-5.22561281,1.92222792,0.89762351,1.17338550,0.04578682,0.31955418,0.18904857,0.00394742
-5.21960980,1.93346668,0.90320488,1.18069454,0.04601069,0.32062597,0.19057176,0.00399108
-5.21360680,1.93349706,0.90362474,1.18112158,0.04592966,0.31991294,0.19097108,0.00401451
-5.20760380,1.92221408,0.89883921,1.17461282,0.04554017,0.31737809,0.19024726,0.00401804
-5.20160080,1.89982821,0.88895099,1.16130711,0.04484595,0.31303741,0.18843146,0.00400263
-5.19559780,1.86685356,0.87420346,1.14152860,0.04385785,0.30695803,0.18558404,0.00396983
-5.18959480,1.82408503,0.85496939,1.11577269,0.04259334,0.29925455,0.18179216,0.00392175
-5.18359180,1.77256560,0.83173515,1.08468605,0.04107582,0.29008374,0.17716658,0.00386096
-5.17758879,1.71354549,0.80508096,1.04904157,0.03933372,0.27963775,0.17183749,0.00379039
-5.17158579,1.64843508,0.77565819,1.00970963,0.03739947,0.26813637,0.16594983,0.00371323
-5.16558279,1.57875390,0.74416493,0.96762696,0.03530839,0.25581860,0.15965817,0.00363281
-5.15957979,1.50607808,0.71132068,0.92376451,0.03309750,0.24293389,0.15312150,0.00355248
-5.15357679,1.43198850,0.67784153,0.87909584,0.03080435,0.22973353,0.14649806,0.00347550
-5.14757379,1.35802192,0.64441671,0.83456732,0.02846592,0.21646249,0.13994052,0.00340489
-5.14157079,1.28562703,0.61168766,0.79107125,0.02611764,0.20335206,0.13359162,0.00334340
-5.13556778,1.21612698,0.58023013,0.74942309,0.02379245,0.19061353,0.12758060,0.00329337
-5.12956478,1.15068961,0.55054020,0.71034327,0.02152016,0.17843310,0.12202031,0.00325669
-5.12356178,1.09030606,0.52302441,0.67444413,0.01932686,0.16696822,0.11700526,0.00323479
-5.11755878,1.03577804,0.49799418,0.64222218,0.01723458,0.15634532,0.11261059,0.00322856
-5.11155578,0.98771351,0.47566452,0.61405542,0.01526111,0.14665888,0.10889191,0.00323844
-5.10555278,0.94653009,0.45615667,0.59020534,0.01341999,0.13797189,0.10588590,0.00326437
-5.09954977,0.91246528,0.43950424,0.57082308,0.01172066,0.13031739,0.10361170,0.00330587
-5.09354677,0.88559216,0.42566232,0.55595881,0.01016872,0.12370099,0.10207277,0.00336211
-5.08754377,0.86583908,0.41451874,0.54557354,0.00876631,0.11810412,0.10125930,0.00343195
-5.08154077,0.85301188,0.40590680,0.53955237,0.00751255,0.11348777,0.10115066,0.00351401
-5.07553777,0.84681695,0.39961870,0.53771821,0.00640404,0.10979648,0.10171809,0.00360677
-5.06953477,0.84688396,0.39541892,0.53984517,0.00543537,0.10696239,0.10292716,0.00370862
-5.06353177,0.85278674,0.39305683,0.54567083,0.00459962,0.10490907,0.10474008,0.00381791
-5.05752876,0.86406153,0.39227812,0.55490687,0.00388891,0.10355506,0.10711757,0.00393304
-5.05152576,0.88022184,0.39283442,0.56724752,0.00329476,0.10281693,0.11002034,0.00405242
-5.04552276,0.90076962,0.39449098,0.58237583,0.00280860,0.10261186,0.11341007,0.00417458
-5.03951976,0.92520265,0.39703225,0.59996769,0.00242204,0.10285953,0.11724986,0.00429811
-5.03351676,0.95301843,0.40026529,0.61969380,0.00212724,0.10348359,0.12150427,0.00442168
-5.02751376,0.98371533,0.40402127,0.64121995,0.00191710,0.10441257,0.12613889,0.00454402
-5.02151076,1.01679142,0.40815531,0.66420627,0.00178546,0.10558032,0.13111969,0.00466391
-5.01550775,1.05174222,0.41254498,0.68830578,0.00172726,0.10692618,0.13641211,0.00478014
-5.00950475,1.08805825,0.41708791,0.71316319,0.00173859,0.10839491,0.14198009,0.00489147
-5.00350175,1.12522327,0.42169905,0.73841419,0.00181680,0.10993655,0.14778524,0.00499664
-4.99749875,1.16271419,0.42630781,0.76368618,0.00196052,0.11150627,0.15378613,0.00509434
-4.99149575,1.20000336,0.43085578,0.78860048,0.00216965,0.11306433,0.15993795,0.00518320
-4.98549275,1.23656370,0.43529510,0.81277658,0.00244541,0.11457627,0.16619255,0.00526183
-4.97948974,1.27187695,0.43958782,0.83583837,0.00279031,0.11601325,0.17249894,0.00532882
-4.97348674,1.30544494,0.44370652,0.85742239,0.00320814,0.11735269,0.17880433,0.00538279
-4.96748374,1.33680354,0.44763589,0.87718772,0.00370402,0.11857907,0.18505557,0.00542244
-4.96148074,1.36553883,0.45137558,0.89482717,0.00428432,0.11968498,0.19120112,0.00544664
-4.95547774,1.39130446,0.45494370,0.91007918,0.00495675,0.12067210,0.19719333,0.00545445
-4.94947474,1.41383930,0.45838105,0.92273978,0.00573032,0.12155237,0.20299097,0.00544525
-4.94347174,1.43298442,0.46175545,0.93267376,0.00661533,0.12234883,0.20856190,0.00541877
-4.93746873,1.44869800,0.46516594,0.93982461,0.00762343,0.12309641,0.21388570,0.00537518
-4.93146573,1.46106736,0.46874631,0.94422220,0.00876753,0.12384224,0.21895606,0.00531512
-4.92546273,1.47031701,0.47266773,0.94598790,0.01006183,0.12464559,0.22378296,0.00523978
-4.91945973,1.47681200,0.47713997,0.94533654,0.01152169,0.12557731,0.22839424,0.00515089
-4.91345673,1.48105607,0.48241112,0.94257490,0.01316361,0.12671867,0.23283661,0.00505071
-4.90745373,1.48368434,0.48876543,0.93809673,0.01500501,0.12815974,0.23717595,0.00494205
-4.90145073,1.48545050,0.49651940,0.93237424,0.01706411,0.12999711,0.24149690,0.00482823
-4.89544772,1.48720895,0.50601605,0.92594642,0.01935965,0.13233125,0.24590153,0.00471297
-4.88944472,1.48989240,0.51761753,0.91940452,0.02191058,0.13526344,0.25050733,0.00460037
-4.88344172,1.49448568,0.53169632,0.91337532,0.02473577,0.13889250,0.25544437,0.00449481
-4.87743872,1.50199695,0.54862537,0.90850281,0.02785350,0.14331132,0.26085183,0.00440082
-4.87143572,1.51342725,0.56876755,0.90542898,0.03128108,0.14860352,0.26687399,0.00432302
-4.86543272,1.52973964,0.59246478,0.90477457,0.03503427,0.15484030,0.27365568,0.00426596
-4.85942971,1.55182918,0.62002740,0.90712040,0.03912675,0.16207759,0.28133762,0.00423406
-4.85342671,1.58049475,0.65172402,0.91299000,0.04356952,0.17035372,0.29005157,0.00423144
-4.84742371,1.61641382,0.68777236,0.92283419,0.04837031,0.17968776,0.29991553,0.00426190
-4.84142071,1.66012091,0.72833130,0.93701801,0.05353295,0.19007838,0.31102927,0.00432876
-4.83541771,1.71199048,0.77349434,0.95581044,0.05905682,0.20150357,0.32347021,0.00443479
-4.82941471,1.77222459,0.82328468,0.97937708,0.06493623,0.21392096,0.33728988,0.00458217
-4.82341171,1.84084558,0.87765181,1.00777587,0.07115999,0.22726889,0.35251105,0.00477238
-4.81740870,1.91769371,0.93646973,1.04095587,0.07771091,0.24146800,0.36912566,0.00500617
-4.81140570,2.00242950,0.99953647,1.07875887,0.08456550,0.25642330,0.38709353,0.00528355
-4.80540270,2.09454047,1.06657486,1.12092364,0.09169371,0.27202658,0.40634198,0.00560368
-4.79939970,2.19335158,1.13723433,1.16709236,0.09905883,0.28815899,0.42676629,0.00596496
-4.79339670,2.29803890,1.21109341,1.21681903,0.10661749,0.30469359,0.44823104,0.00636494
-4.78739370,2.40764561,1.28766288,1.26957929,0.11431986,0.32149781,0.47057210,0.00680037
-4.78139070,2.52109989,1.36638931,1.32478130,0.12210994,0.33843560,0.49359944,0.00726722
-4.77538769,2.63723376,1.44665902,1.38177730,0.12992605,0.35536926,0.51710040,0.00776072
-4.76938469,2.75480259,1.52780235,1.43987546,0.13770152,0.37216079,0.54084352,0.00827541
-4.76338169,2.87250451,1.60909850,1.49835183,0.14536540,0.38867283,0.56458264,0.00880519
-4.75737869,2.98899959,1.68978096,1.55646193,0.15284350,0.40476915,0.58806127,0.00934346
-4.75137569,3.10292853,1.76904391,1.61345214,0.16005940,0.42031484,0.61101708,0.00988318
-4.74537269,3.21293063,1.84604975,1.66857048,0.16693568,0.43517625,0.63318647,0.01041698
-4.73936968,3.31766125,1.91993813,1.72107699,0.17339518,0.44922080,0.65430897,0.01093732
-4.73336668,3.41580879,1.98983672,1.77025355,0.17936235,0.46231691,0.67413166,0.01143661
-4.72736368,3.50611124,2.05487390,1.81541323,0.18476465,0.47433412,0.69241336,0.01190739
-4.72136068,3.58737274,2.11419335,1.85590937,0.18953390,0.48514356,0.70892867,0.01234241
-4.71535768,3.65848002,2.16697067,1.89114420,0.19360765,0.49461894,0.72347178,0.01273487
-4.70935468,3.71841903,2.21243159,1.92057725,0.19693047,0.50263805,0.73586010,0.01307850
-4.70335168,3.76629162,2.24987152,1.94373346,0.19945511,0.50908496,0.74593758,0.01336773
-4.69734867,3.80133229,2.27867586,1.96021106,0.20114355,0.51385271,0.75357788,0.01359779
-4.69134567,3.82292461,2.29834022,1.96968896,0.20196793,0.51684657,0.75868722,0.01376484
-4.68534267,3.83061715,2.30849005,1.97193370,0.20191122,0.51798767,0.76120688,0.01386606
-4.67933967,3.82413817,2.30889848,1.96680568,0.20096777,0.51721688,0.76111544,0.01389966
-4.67333667,3.80340873,2.29950166,1.95426448,0.19914354,0.51449868,0.75843052,0.01386500
-4.66733367,3.76855339,2.28041074,1.93437293,0.19645625,0.50982484,0.75321005,0.01376250
-4.66133067,3.71990788,2.25191967,1.90729981,0.19293513,0.50321769,0.74555294,0.01359374
-4.65532766,3.65802310,2.21450826,1.87332077,0.18862061,0.49473271,0.73559910,0.01336131
-4.64932466,3.58366480,2.16884007,1.83281729,0.18356363,0.48446028,0.72352870,0.01306883
-4.64332166,3.49780853,2.11575495,1.78627352,0.17782487,0.47252641,0.70956052,0.01272081
-4.63731866,3.40162941,2.05625615,1.73427081,0.17147369,0.45909239,0.69394955,0.01232261
-4.63131566,3.29648674,1.99149236,1.67747988,0.16458698,0.44435321,0.67698347,0.01188024
-4.62531266,3.18390332,1.92273513,1.61665070,0.15724777,0.42853479,0.65897830,0.01140031
-4.61930965,3.06553989,1.85135226,1.55260016,0.14954380,0.41189015,0.64027309,0.01088986
-4.61330665,2.94316503,1.77877792,1.48619779,0.14156596,0.39469449,0.62122373,0.01035620
-4.60730365,2.81862137,1.70648057,1.41834978,0.13340667,0.37723942,0.60219600,0.00980683
-4.60130065,2.69378866,1.63592944,1.34998170,0.12515826,0.35982649,0.58355793,0.00924922
-4.59529765,2.57054494,1.56856063,1.28202035,0.11691136,0.34276026,0.56567178,0.00869073
-4.58929465,2.45072666,1.50574377,1.21537525,0.10875333,0.32634109,0.54888560,0.00813847
-4.58329165,2.33608894,1.44875008,1.15092019,0.10076680,0.31085797,0.53352482,0.00759915
-4.57728864,2.22826709,1.39872267,1.08947540,0.09302831,0.29658144,0.51988393,0.00707903
-4.57128564,2.12874036,1.35664973,1.03179084,0.08560714,0.28375697,0.50821860,0.00658374
-4.56528264,2.03879909,1.32334131,0.97853102,0.07856428,0.27259898,0.49873843,0.00611829
-4.55927964,1.95951604,1.29941002,0.93026174,0.07195163,0.26328552,0.49160059,0.00568691
-4.55327664,1.89172280,1.28525624,0.88743914,0.06581142,0.25595394,0.48690456,0.00529307
-4.54727364,1.83599187,1.28105810,0.85040138,0.06017583,0.25069745,0.48468825,0.00493942
-4.54127064,1.79262502,1.28676646,0.81936299,0.05506687,0.24756292,0.48492562,0.00462777
-4.53526763,1.76164824,1.30210515,0.79441223,0.05049649,0.24654972,0.48752599,0.00435910
-4.52926463,1.74281354,1.32657648,0.77551142,0.04646687,0.24760983,0.49233513,0.00413357
-4.52326163,1.73560766,1.35947229,0.76250021,0.04297096,0.25064907,0.49913829,0.00395058
-4.51725863,1.73926756,1.39989017,0.75510184,0.03999318,0.25552966,0.50766498,0.00380878
-4.51125563,1.75280243,1.44675508,0.75293212,0.03751025,0.26207379,0.51759576,0.00370620
-4.50525263,1.77502180,1.49884572,0.75551099,0.03549223,0.27006835,0.52857058,0.00364028
-4.49924962,1.80456910,1.55482552,0.76227644,0.03390354,0.27927068,0.54019881,0.00360801
-4.49324662,1.83995982,1.61327742,0.77260035,0.03270416,0.28941515,0.55207040,0.00360599
-4.48724362,1.87962343,1.67274181,0.78580597,0.03185084,0.30022042,0.56376810,0.00363059
-4.48124062,1.92194782,1.73175652,0.80118659,0.03129826,0.31139731,0.57488022,0.00367802
-4.47523762,1.96532492,1.78889782,0.81802479,0.03100024,0.32265686,0.58501348,0.00374450
-4.46923462,2.00819630,1.84282104,0.83561186,0.03091085,0.33371850,0.59380557,0.00382633
-4.46323162,2.04909706,1.89229947,0.85326678,0.03098551,0.34431804,0.60093683,0.00392000
-4.45722861,2.08669661,1.93626005,0.87035414,0.03118189,0.35421506,0.60614066,0.00402231
-4.45122561,2.11983492,1.97381442,0.88630037,0.03146079,0.36319959,0.60921217,0.00413046
-4.44522261,2.14755265,2.00428395,0.90060787,0.03178680,0.37109778,0.61001462,0.00424206
-4.43921961,2.16911420,2.02721764,0.91286635,0.03212888,0.37777625,0.60848341,0.00435525
-4.43321661,2.18402258,2.04240190,0.92276101,0.03246069,0.38314494,0.60462743,0.00446864
-4.42721361,2.19202532,2.04986151,0.93007725,0.03276086,0.38715844,0.59852749,0.00458139
-4.42121061,2.19311130,2.04985176,0.93470168,0.03301299,0.38981552,0.59033205,0.00469312
-4.41520760,2.18749838,2.04284155,0.93661929,0.03320552,0.39115700,0.58025032,0.00480391
-4.40920460,2.17561239,2.02948838,0.93590704,0.03333152,0.39126202,0.56854294,0.00491418
-4.40320160,2.15805828,2.01060594,0.93272397,0.03338819,0.39024281,0.55551079,0.00502464
-4.39719860,2.13558476,1.98712584,0.92729836,0.03337640,0.38823818,0.54148224,0.00513619
-4.39119560,2.10904400,1.96005505,0.91991243,0.03330004,0.38540614,0.52679955,0.00524974
-4.38519260,2.07934822,1.93043112,0.91088543,0.03316537,0.38191585,0.51180501,0.00536620
-4.37918959,2.04742532,1.89927713,0.90055574,0.03298027,0.37793943,0.49682740,0.00548627
-4.37318659,2.01417554,1.86755862,0.88926303,0.03275362,0.37364394,0.48216942,0.00561036
-4.36718359,1.98043140,1.83614457,0.87733120,0.03249457,0.36918400,0.46809666,0.00573854
-4.36118059,1.94692281,1.80577430,0.86505311,0.03221203,0.36469537,0.45482867,0.00587041
-4.35517759,1.91424906,1.77703192,0.85267770,0.03191416,0.36028995,0.44253238,0.00600508
-4.34917459,1.88285911,1.75032964,0.84040028,0.03160806,0.35605227,0.43131830,0.00614116
-4.34317159,1.85304110,1.72590068,0.82835642,0.03129952,0.35203785,0.42123946,0.00627679
-4.33716858,1.82492150,1.70380213,0.81661977,0.03099305,0.34827342,0.41229330,0.00640965
-4.33116558,1.79847394,1.68392752,0.80520374,0.03069191,0.34475898,0.40442618,0.00653705
-4.32516258,1.77353693,1.66602837,0.79406713,0.03039844,0.34147159,0.39754028,0.00665609
-4.31915958,1.74983969,1.64974356,0.78312311,0.03011438,0.33837072,0.39150253,0.00676372
-4.31315658,1.72703424,1.63463481,0.77225113,0.02984137,0.33540476,0.38615512,0.00685694
-4.30715358,1.70473211,1.62022630,0.76131100,0.02958154,0.33251836,0.38132683,0.00693293
