energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.60380190,4.48580456,0.01591833,0.71592905,0.22377163,0.06115013,2.02853383,1.81493716,1.18217309
-5.59779890,4.56417820,0.01628862,0.74272263,0.22754345,0.06211786,2.04899921,1.87402112,1.20227133
-5.59179590,4.64520381,0.01663200,0.77038583,0.23136918,0.06313083,2.07019869,1.93382768,1.22370836
-5.58579290,4.72810796,0.01694621,0.79862606,0.23520768,0.06418653,2.09195297,1.99388354,1.24620811
-5.57978989,4.81200107,0.01722900,0.82714440,0.23901080,0.06527941,2.11402085,2.05370912,1.26945637
-5.57378689,4.89590028,0.01747820,0.85564381,0.24272459,0.06640097,2.13610536,2.11283174,1.29310946
-5.56778389,4.97875623,0.01769182,0.88383751,0.24629082,0.06753994,2.15786186,2.17079954,1.31680433
-5.56178089,5.05948320,0.01786805,0.91145737,0.24964850,0.06868267,2.17890809,2.22719553,1.34016950
-5.55577789,5.13699185,0.01800543,0.93826207,0.25273564,0.06981357,2.19883592,2.28165157,1.36283680
-5.54977489,5.21022376,0.01810288,0.96404492,0.25549097,0.07091566,2.21722443,2.33386182,1.38445345
-5.54377189,5.27818672,0.01815985,0.98864091,0.25785573,0.07197122,2.23365408,2.38359528,1.40469410
-5.53776888,5.33998987,0.01817638,1.01193299,0.25977537,0.07296245,2.24772150,2.43070691,1.42327252
-5.53176588,5.39487751,0.01815324,1.03385717,0.26120129,0.07387218,2.25905451,2.47514707,1.43995243
-5.52576288,5.44226037,0.01809198,1.05440647,0.26209236,0.07468455,2.26732679,2.51696868,1.45455713
-5.51975988,5.48174322,0.01799498,1.07363318,0.26241642,0.07538570,2.27227188,2.55633170,1.46697742
-5.51375688,5.51314768,0.01786556,1.09164966,0.26215155,0.07596433,2.27369571,2.59350462,1.47717755
-5.50775388,5.53652891,0.01770791,1.10862716,0.26128712,0.07641224,2.27148748,2.62886250,1.48519875
-5.50175088,5.55218537,0.01752717,1.12479283,0.25982464,0.07672469,2.26562798,2.66288121,1.49116007
-5.49574787,5.56066058,0.01732928,1.14042465,0.25777831,0.07690071,2.25619530,2.69612782,1.49525646
-5.48974487,5.56273627,0.01712101,1.15584437,0.25517524,0.07694317,2.24336725,2.72924678,1.49775380
-5.48374187,5.55941652,0.01690974,1.17140849,0.25205532,0.07685879,2.22742028,2.76294207,1.49898100
-5.47773887,5.55190265,0.01670341,1.18749727,0.24847077,0.07665793,2.20872476,2.79795534,1.49931925
-5.47173587,5.54155929,0.01651026,1.20450213,0.24448524,0.07635428,2.18773658,2.83504053,1.49918871
-5.46573287,5.52987202,0.01633867,1.22281162,0.24017259,0.07596438,2.16498499,2.87493534,1.49903292
-5.45972986,5.51839780,0.01619692,1.24279623,0.23561520,0.07550704,2.14105727,2.91833039,1.49930156
-5.45372686,5.50870957,0.01609295,1.26479268,0.23090205,0.07500265,2.11658034,2.96583688,1.50043203
-5.44772386,5.50233675,0.01603409,1.28908800,0.22612641,0.07447247,2.09220003,3.01795402,1.50283063
-5.44172086,5.50070394,0.01602684,1.31590416,0.22138329,0.07393781,2.06855882,3.07503737,1.50685412
-5.43571786,5.50507005,0.01607656,1.34538372,0.21676678,0.07341928,2.04627268,3.13726952,1.51279236
-5.42971486,5.51647063,0.01618733,1.37757729,0.21236718,0.07293603,2.02590816,3.20463458,1.52085298
-5.42371186,5.53566593,0.01636166,1.41243344,0.20826830,0.07250510,2.00796050,3.27689789,1.53114874
-5.41770885,5.56309723,0.01660038,1.44979154,0.20454472,0.07214083,1.99283391,3.35359236,1.54368832
-5.41170585,5.59885395,0.01690247,1.48937832,0.20125933,0.07185442,1.98082485,3.43401256,1.55837117
-5.40570285,5.64265337,0.01726502,1.53080832,0.19846120,0.07165362,1.97210912,3.51721764,1.57498670
-5.39969985,5.69383472,0.01768323,1.57358874,0.19618380,0.07154265,1.96673351,3.60204348,1.59321819
-5.39369685,5.75136836,0.01815041,1.61712867,0.19444377,0.07152217,1.96461252,3.68712460,1.61265141
-5.38769385,5.81388057,0.01865813,1.66075266,0.19324021,0.07158950,1.96553031,3.77092531,1.63278770
-5.38169085,5.87969323,0.01919639,1.70371836,0.19255452,0.07173902,1.96914806,3.85177965,1.65306107
-5.37568784,5.94687744,0.01975387,1.74523762,0.19235094,0.07196258,1.97501640,3.92793876,1.67285882
-5.36968484,6.01331895,0.02031824,1.78450052,0.19257764,0.07225016,1.98259247,3.99762429,1.69154464
-5.36368184,6.07679281,0.02087648,1.82070117,0.19316841,0.07259049,1.99126100,4.05908567,1.70848328
-5.35767884,6.13504427,0.02141531,1.85306452,0.19404483,0.07297176,2.00035823,4.11065902,1.72306573
-5.35167584,6.18587213,0.02192159,1.88087281,0.19511898,0.07338230,2.00919790,4.15082527,1.73473364
-5.34567284,6.22721103,0.02238272,1.90349066,0.19629635,0.07381125,2.01709792,4.17826488,1.74300187
-5.33966983,6.25720878,0.02278709,1.92038759,0.19747912,0.07424905,2.02340663,4.19190667,1.74747810
-5.33366683,6.27429522,0.02312447,1.93115688,0.19856948,0.07468792,2.02752733,4.19096865,1.74787850
-5.32766383,6.27723952,0.02338636,1.93552996,0.19947286,0.07512215,2.02894013,4.17498875,1.74403871
-5.32166083,6.26519318,0.02356626,1.93338560,0.20010115,0.07554819,2.02722005,4.14384420,1.73591966
-5.31565783,6.23771713,0.02365994,1.92475342,0.20037547,0.07596462,2.02205079,4.09775853,1.72360788
-5.30965483,6.19479170,0.02366559,1.90981166,0.20022870,0.07637198,2.01323344,4.03729602,1.70731034
-5.30365183,6.13680954,0.02358385,1.88887929,0.19960743,0.07677237,2.00069015,3.96334385,1.68734424
-5.29764882,6.06455210,0.02341782,1.86240282,0.19847341,0.07716898,1.98446268,3.87708296,1.66412215
-5.29164582,5.97915143,0.02317297,1.83093867,0.19680439,0.07756555,1.96470613,3.77994909,1.63813347
-5.28564282,5.88203952,0.02285688,1.79513181,0.19459439,0.07796569,1.94167844,3.67358588,1.60992312
-5.27963982,5.77488813,0.02247907,1.75569192,0.19185334,0.07837228,1.91572647,3.55979247,1.58006858
-5.27363682,5.65954233,0.02205060,1.71336806,0.18860619,0.07878686,1.88726931,3.44046787,1.54915650
-5.26763382,5.53795135,0.02158375,1.66892328,0.18489157,0.07920907,1.85678013,3.31755477,1.51776001
-5.26163082,5.41209996,0.02109162,1.62311016,0.18076000,0.07963627,1.82476721,3.19298515,1.48641787
-5.25562781,5.28394372,0.02058768,1.57664843,0.17627179,0.08006319,1.79175539,3.06862990,1.45561630
-5.24962481,5.15535091,0.02008541,1.53020557,0.17149479,0.08048189,1.75826865,2.94625434,1.42577441
-5.24362181,5.02805318,0.01959788,1.48438108,0.16650199,0.08088174,1.72481453,2.82748105,1.39723366
-5.23761881,4.90360674,0.01913743,1.43969490,0.16136915,0.08124965,1.69187106,2.71376095,1.37025165
-5.23161581,4.78336484,0.01871529,1.39658014,0.15617255,0.08157051,1.65987642,2.60635309,1.34500030
-5.22561281,4.66846164,0.01834139,1.35538011,0.15098684,0.08182764,1.62922161,2.50631315,1.32156821
-5.21960980,4.55980721,0.01802412,1.31634941,0.14588324,0.08200348,1.60024600,2.41449008,1.29996674
-5.21360680,4.45809230,0.01777017,1.27965854,0.14092798,0.08208030,1.57323564,2.33153010,1.28013921
-5.20760380,4.36380160,0.01758449,1.24540142,0.13618101,0.08204094,1.54842392,2.25788687,1.26197251
-5.20160080,4.27723342,0.01747020,1.21360515,0.13169510,0.08186962,1.52599423,2.19383645,1.24531022
-5.19559780,4.19852389,0.01742863,1.18424114,0.12751527,0.08155262,1.50608394,2.13949565,1.22996646
-5.18959480,4.12767358,0.01745939,1.15723691,0.12367840,0.08107894,1.48878940,2.09484237,1.21573954
-5.18359180,4.06457454,0.01756045,1.13248775,0.12021326,0.08044082,1.47417121,2.05973645,1.20242477
-5.17758879,4.00903604,0.01772826,1.10986769,0.11714059,0.07963420,1.46225941,2.03394010,1.18982570
-5.17158579,3.96080773,0.01795791,1.08923920,0.11447347,0.07865892,1.45305827,2.01713667,1.17776328
-5.16558279,3.91959894,0.01824326,1.07046127,0.11221778,0.07751882,1.44655019,2.00894741,1.16608272
-5.15957979,3.88509376,0.01857714,1.05339570,0.11037271,0.07622171,1.44269873,2.00894541,1.15465781
-5.15357679,3.85696157,0.01895149,1.03791144,0.10893138,0.07477913,1.44145058,2.01666698,1.14339266
-5.14757379,3.83486322,0.01935755,1.02388716,0.10788138,0.07320599,1.44273650,2.03162020,1.13222121
-5.14157079,3.81845329,0.01978605,1.01121211,0.10720541,0.07152011,1.44647151,2.05329108,1.12110465
-5.13556778,3.80737938,0.02022734,0.99978573,0.10688180,0.06974168,1.45255431,2.08114776,1.11002718
-5.12956478,3.80127911,0.02067162,0.98951615,0.10688509,0.06789259,1.46086636,2.11464323,1.09899073
-5.12356178,3.79977607,0.02110906,0.98031810,0.10718649,0.06599582,1.47127080,2.15321710,1.08800893
-5.11755878,3.80247548,0.02153001,0.97211055,0.10775443,0.06407475,1.48361164,2.19629712,1.07710105
-5.11155578,3.80896073,0.02192517,0.96481433,0.10855500,0.06215256,1.49771324,2.24330075,1.06628620
-5.10555278,3.81879138,0.02228572,0.95835019,0.10955250,0.06025158,1.51338060,2.29363731,1.05557832
-5.09954977,3.83150321,0.02260356,0.95263735,0.11070994,0.05839284,1.53040036,2.34671101,1.04498222
-5.09354677,3.84661070,0.02287142,0.94759276,0.11198963,0.05659556,1.54854279,2.40192484,1.03449092
-5.08754377,3.86361193,0.02308301,0.94313109,0.11335377,0.05487687,1.56756465,2.45868550,1.02408428
-5.08154077,3.88199567,0.02323321,0.93916541,0.11476511,0.05325149,1.58721289,2.51640904,1.01372909
-5.07553777,3.90125030,0.02331815,0.93560847,0.11618773,0.05173161,1.60722907,2.57452706,1.00338035
-5.06953477,3.92087384,0.02333534,0.93237439,0.11758766,0.05032682,1.62735413,2.63249292,0.99298365
-5.06353177,3.94038441,0.02328370,0.92938062,0.11893374,0.04904407,1.64733348,2.68978773,0.98247828
-5.05752876,3.95933016,0.02316366,0.92654980,0.12019829,0.04788782,1.66692177,2.74592530,0.97180088
-5.05152576,3.97729790,0.02297711,0.92381141,0.12135783,0.04686006,1.68588727,2.80045599,0.96088915
-5.04552276,3.99391950,0.02272735,0.92110299,0.12239364,0.04596058,1.70401547,2.85296860,0.94968547
-5.03951976,4.00887563,0.02241908,0.91837068,0.12329227,0.04518704,1.72111150,2.90309037,0.93813994
-5.03351676,4.02189602,0.02205820,0.91556897,0.12404584,0.04453523,1.73700142,2.95048466,0.92621274
-5.02751376,4.03275633,0.02165169,0.91265974,0.12465214,0.04399921,1.75153201,2.99484637,0.91387562
-5.02151076,4.04127151,0.02120737,0.90961040,0.12511454,0.04357149,1.76456914,3.03589534,0.90111231
-5.01550775,4.04728590,0.02073371,0.90639141,0.12544168,0.04324317,1.77599488,3.07336802,0.88791801
-5.00950475,4.05066091,0.02023958,0.90297318,0.12564688,0.04300410,1.78570342,3.10700796,0.87429787
-5.00350175,4.05126089,0.01973392,0.89932276,0.12574735,0.04284297,1.79359617,3.13655583,0.86026477
-4.99749875,4.04893841,0.01922554,0.89540037,0.12576323,0.04274743,1.79957650,3.16173985,0.84583647
-4.99149575,4.04352007,0.01872281,0.89115626,0.12571643,0.04270424,1.80354443,3.18226732,0.83103250
-4.98549275,4.03479406,0.01823343,0.88652806,0.12562943,0.04269935,1.80539187,3.19781843,0.81587103
-4.97948974,4.02250083,0.01776420,0.88143901,0.12552397,0.04271808,1.80499890,3.20804283,0.80036600
-4.97348674,4.00632768,0.01732083,0.87579719,0.12541985,0.04274531,1.80223149,3.21255990,0.78452485
-4.96748374,3.98590841,0.01690779,0.86949601,0.12533376,0.04276569,1.79694107,3.21096308,0.76834701
-4.96148074,3.96082847,0.01652825,0.86241609,0.12527839,0.04276390,1.78896621,3.20282854,0.75182332
-4.95547774,3.93063585,0.01618398,0.85442844,0.12526167,0.04272500,1.77813660,3.18772814,0.73493659
-4.94947474,3.89485765,0.01587542,0.84539900,0.12528641,0.04263475,1.76427924,3.16524628,0.71766316
-4.94347174,3.85302166,0.01560172,0.83519417,0.12535025,0.04248003,1.74722677,3.13500013,0.69997558
-4.93746873,3.80468228,0.01536089,0.82368738,0.12544592,0.04224926,1.72682754,3.09666218,0.68184610
-4.93146573,3.74944935,0.01514991,0.81076608,0.12556201,0.04193278,1.70295701,3.04998406,0.66325093
-4.92546273,3.68701853,0.01496502,0.79633894,0.12568394,0.04152334,1.67552988,2.99482028,0.64417493
-4.91945973,3.61720165,0.01480189,0.78034290,0.12579535,0.04101640,1.64451237,2.93115057,0.62461635
-4.91345673,3.53995522,0.01465590,0.76274952,0.12587968,0.04041055,1.60993384,2.85909947,0.60459160
-4.90745373,3.45540548,0.01452242,0.74357044,0.12592200,0.03970774,1.57189711,2.77895178,0.58413935
-4.90145073,3.36386858,0.01439707,0.72286146,0.12591082,0.03891348,1.53058692,2.69116304,0.56332407
-4.89544772,3.26586437,0.01427596,0.70072512,0.12583999,0.03803691,1.48627573,2.59636395,0.54223843
-4.88944472,3.16212310,0.01415591,0.67731152,0.12571038,0.03709086,1.43932675,2.49535845,0.52100463
-4.88344172,3.05358420,0.01403465,0.65281735,0.12553135,0.03609163,1.39019349,2.38911523,0.49977442
-4.87743872,2.94138698,0.01391098,0.62748306,0.12532192,0.03505885,1.33941607,2.27875284,0.47872771
-4.87143572,2.82685351,0.01378485,0.60158842,0.12511143,0.03401510,1.28761402,2.16551891,0.45806994
-4.86543272,2.71146415,0.01365739,0.57544650,0.12493971,0.03298547,1.23547598,2.05076454,0.43802814
-4.85942971,2.59682661,0.01353091,0.54939643,0.12485677,0.03199709,1.18374644,1.93591458,0.41884589
-4.85342671,2.48463983,0.01340886,0.52379521,0.12492175,0.03107855,1.13321012,1.82243539,0.40077741
-4.84742371,2.37665394,0.01329566,0.49900892,0.12520140,0.03025923,1.08467457,1.71180122,0.38408086
-4.84142071,2.27462792,0.01319653,0.47540365,0.12576796,0.02956872,1.03895149,1.60546061,0.36901134
-4.83541771,2.18028636,0.01311733,0.45333651,0.12669655,0.02903608,0.99683759,1.50480412,0.35581363
-4.82941471,2.09527705,0.01306428,0.43314708,0.12806215,0.02868927,0.95909557,1.41113445,0.34471502
-4.82341171,2.02113059,0.01304370,0.41514940,0.12993627,0.02855448,0.92643589,1.32563992,0.33591854
-4.81740870,1.95922340,0.01306174,0.39962498,0.13238356,0.02865551,0.89949988,1.24937203,0.32959669
-4.81140570,1.91074518,0.01312413,0.38681671,0.13545831,0.02901333,0.87884481,1.18322753,0.32588600
-4.80540270,1.87667154,0.01323590,0.37692395,0.13920120,0.02964551,0.86493110,1.12793512,0.32488252
-4.79939970,1.85774245,0.01340116,0.37009884,0.14363639,0.03056588,0.85811223,1.08404684,0.32663838
-4.79339670,1.85444673,0.01362293,0.36644367,0.14876906,0.03178417,0.85862734,1.05193385,0.33115947
-4.78739370,1.86701289,0.01390295,0.36600944,0.15458362,0.03330576,0.86659667,1.03178618,0.33840445
-4.78139070,1.89540585,0.01424159,0.36879543,0.16104262,0.03513154,0.88201995,1.02361596,0.34828489
-4.77538769,1.93932971,0.01463784,0.37474970,0.16808660,0.03725772,0.90477737,1.02726349,0.36066669
-4.76938469,1.99823575,0.01508925,0.38377044,0.17563476,0.03967590,0.93463325,1.04240568,0.37537265
-4.76338169,2.07133544,0.01559205,0.39570808,0.18358649,0.04237304,0.97124200,1.06856620,0.39218611
-4.75737869,2.15761782,0.01614121,0.41036793,0.19182385,0.04533161,1.01415619,1.10512702,0.41085561
-4.75137569,2.25587066,0.01673062,0.42751360,0.20021483,0.04852974,1.06283641,1.15134086,0.43110031
-4.74537269,2.36470488,0.01735325,0.44687075,0.20861720,0.05194149,1.11666265,1.20634443,0.45261621
-4.73936968,2.48258172,0.01800139,0.46813149,0.21688297,0.05553712,1.17494700,1.26917235,0.47508282
-4.73336668,2.60784218,0.01866683,0.49095923,0.22486324,0.05928349,1.23694723,1.33877170,0.49817022
-4.72736368,2.73873825,0.01934115,0.51499403,0.23241307,0.06314448,1.30188124,1.41401747,0.52154633
-4.72136068,2.87346562,0.02001592,0.53985853,0.23939645,0.06708145,1.36894210,1.49372889,0.54488417
-4.71535768,3.01019755,0.02068294,0.56516428,0.24569098,0.07105386,1.43731333,1.57668693,0.56786901
-4.70935468,3.14711939,0.02133441,0.59051875,0.25119215,0.07501982,1.50618462,1.66165321,0.59020519
-4.70335168,3.28246352,0.02196320,0.61553261,0.25581699,0.07893682,1.57476745,1.74739017,0.61162251
-4.69734867,3.41454429,0.02256292,0.63982759,0.25950704,0.08276240,1.64231065,1.83268277,0.63188200
-4.69134567,3.54179234,0.02312811,0.66304440,0.26223048,0.08645499,1.70811572,1.91636128,0.65078107
-4.68534267,3.66278783,0.02365434,0.68485093,0.26398339,0.08997467,1.77155151,1.99732499,0.66815773
-4.67933967,3.77629173,0.02413831,0.70495013,0.26479002,0.09328402,1.83206814,2.07456621,0.68389399
-4.67333667,3.88127452,0.02457786,0.72308767,0.26470224,0.09634896,1.88920972,2.14719394,0.69791822
-4.66733367,3.97694111,0.02497208,0.73905878,0.26379804,0.09913952,1.94262550,2.21445621,0.71020645
-4.66133067,4.06275127,0.02532124,0.75271417,0.26217931,0.10163067,1.99207905,2.27576028,0.72078258
-4.65532766,4.13843433,0.02562686,0.76396462,0.25996888,0.10380292,2.03745489,2.33068948,0.72971733
-4.64932466,4.20399727,0.02589163,0.77278398,0.25730699,0.10564298,2.07876230,2.37901580,0.73712611
-4.64332166,4.25972530,0.02611939,0.77921034,0.25434737,0.10714416,2.11613568,2.42070715,0.74316566
-4.63731866,4.30617428,0.02631503,0.78334516,0.25125299,0.10830668,2.14983120,2.45592853,0.74802948
-4.63131566,4.34415462,0.02648443,0.78535030,0.24819165,0.10913779,2.18021948,2.48503649,0.75194230
-4.62531266,4.37470641,0.02663432,0.78544293,0.24533159,0.10965167,2.20777423,2.50856658,0.75515344
-4.61930965,4.39906635,0.02677213,0.78388840,0.24283717,0.10986916,2.23305688,2.52721391,0.75792941
-4.61330665,4.41862706,0.02690584,0.78099129,0.24086489,0.10981727,2.25669744,2.54180703,0.76054583
-4.60730365,4.43489002,0.02704375,0.77708501,0.23955968,0.10952849,2.27937226,2.55327620,0.76327893
-4.60130065,4.44941370,0.02719430,0.77252027,0.23905164,0.10903997,2.30177918,2.56261693,0.76639697
-4.59529765,4.46375886,0.02736580,0.76765298,0.23945340,0.10839249,2.32461116,2.57085048,0.77015174
-4.58929465,4.47943314,0.02756621,0.76283205,0.24085795,0.10762936,2.34852931,2.57898289,0.77477055
-4.58329165,4.49783743,0.02780286,0.75838767,0.24333715,0.10679524,2.37413655,2.58796451,0.78044906
-4.57728864,4.52021628,0.02808222,0.75462059,0.24694089,0.10593492,2.40195307,2.59865185,0.78734516
-4.57128564,4.54761465,0.02840966,0.75179294,0.25169679,0.10509213,2.43239475,2.61177383,0.79557426
-4.56528264,4.58084307,0.02878927,0.75012090,0.25761055,0.10430841,2.46575561,2.62790380,0.80520616
-4.55927964,4.62045273,0.02922363,0.74976960,0.26466682,0.10362203,2.50219524,2.64743912,0.81626371
-4.55327664,4.66672169,0.02971376,0.75085049,0.27283050,0.10306712,2.54173177,2.67058895,0.82872329
-4.54727364,4.71965281,0.03025899,0.75342113,0.28204838,0.10267287,2.58424087,2.69737115,0.84251718
-4.54127064,4.77898320,0.03085694,0.75748736,0.29225109,0.10246297,2.62946072,2.72761822,0.85753761
-4.53526763,4.84420468,0.03150359,0.76300768,0.30335513,0.10245520,2.67700288,2.76099192,0.87364241
-4.52926463,4.91459383,0.03219336,0.76989950,0.31526498,0.10266120,2.72636828,2.79700566,0.89066193
-4.52326163,4.98925007,0.03291924,0.77804679,0.32787512,0.10308646,2.77696771,2.83505346,0.90840692
-4.51725863,5.06713940,0.03367299,0.78730868,0.34107193,0.10373044,2.82814550,2.87444369,0.92667687
-4.51125563,5.14714157,0.03444540,0.79752853,0.35473539,0.10458683,2.87920545,2.91443579,0.94526857
-4.50525263,5.22809809,0.03522650,0.80854286,0.36874054,0.10564401,2.92943735,2.95427797,0.96398426
-4.49924962,5.30885872,0.03600588,0.82018968,0.38295873,0.10688549,2.97814313,2.99324384,0.98263912
-4.49324662,5.38832401,0.03677297,0.83231585,0.39725865,0.10829060,3.02466107,3.03066603,1.00106756
