energy_ev,total_up,Au_p_up,Au_d_up,Bi_p_up,Bi_d_up,Te_p_up,Te_d_up
-5.81390695,1.31488649,1.17230287,0.70904905,0.21958731,0.00435879,0.20327109,0.00000000
-5.80790395,1.36320363,1.19452175,0.73625173,0.22645211,0.00454692,0.20939255,0.00000000
-5.80190095,1.41021364,1.21161230,0.76265807,0.23316414,0.00475067,0.21489541,0.00000000
-5.79589795,1.45577571,1.22359321,0.78816223,0.23972086,0.00496828,0.21977237,0.00000000
-5.78989495,1.49981503,1.23062030,0.81268915,0.24613441,0.00519778,0.22403372,0.00000000
-5.78389195,1.54231539,1.23297907,0.83619117,0.25242981,0.00543705,0.22770628,0.00000000
-5.77788894,1.58330887,1.23107241,0.85864325,0.25864252,0.00568381,0.23083168,0.00000000
-5.77188594,1.62286348,1.22540405,0.88003730,0.26481531,0.00593562,0.23346423,0.00000000
-5.76588294,1.66106936,1.21655852,0.90037616,0.27099490,0.00618992,0.23566832,0.00000000
-5.75987994,1.69802465,1.20517886,0.91966738,0.27722831,0.00644406,0.23751557,0.00000000
-5.75387694,1.73382165,1.19194290,0.93791741,0.28355934,0.00669529,0.23908185,0.00000000
-5.74787394,1.76853430,1.17753942,0.95512652,0.29002524,0.00694084,0.24044433,0.00000000
-5.74187094,1.80220739,1.16264517,0.97128461,0.29665379,0.00717794,0.24167863,0.00000000
-5.73586793,1.83484827,1.14790379,0.98636827,0.30346109,0.00740387,0.24285626,0.00000000
-5.72986493,1.86642122,1.13390742,1.00033902,0.31044997,0.00761605,0.24404232,0.00000000
-5.72386193,1.89684477,1.12118168,1.01314288,0.31760930,0.00781203,0.24529364,0.00000000
-5.71785893,1.92599191,1.11017445,1.02471108,0.32491417,0.00798961,0.24665732,0.00000000
-5.71185593,1.95369301,1.10124878,1.03496190,0.33232690,0.00814687,0.24816976,0.00000000
-5.70585293,1.97974132,1.09467985,1.04380331,0.33979892,0.00828220,0.24985607,0.00000000
-5.69984992,2.00390046,1.09065582,1.05113628,0.34727333,0.00839435,0.25173001,0.00000000
-5.69384692,2.02591359,1.08928231,1.05685858,0.35468803,0.00848248,0.25379425,0.00000000
-5.68784392,2.04551372,1.09058987,1.06086876,0.36197931,0.00854616,0.25604105,0.00000000
-5.68184092,2.06243475,1.09454390,1.06307018,0.36908560,0.00858537,0.25845326,0.00000000
-5.67583792,2.07642254,1.10105632,1.06337495,0.37595119,0.00860048,0.26100559,0.00000000
-5.66983492,2.08724583,1.10999804,1.06170758,0.38252979,0.00859229,0.26366601,0.00000000
-5.66383192,2.09470630,1.12121175,1.05800835,0.38878752,0.00856192,0.26639748,0.00000000
-5.65782891,2.09864750,1.13452398,1.05223621,0.39470537,0.00851086,0.26915951,0.00000000
-5.65182591,2.09896233,1.14975580,1.04437120,0.40028069,0.00844083,0.27190996,0.00000000
-5.64582291,2.09559851,1.16673171,1.03441637,0.40552776,0.00835380,0.27460658,0.00000000
-5.63981991,2.08856207,1.18528588,1.02239912,0.41047729,0.00825190,0.27720854,0.00000000
-5.63381691,2.07791837,1.20526567,1.00837186,0.41517473,0.00813738,0.27967760,0.00000000
-5.62781391,2.06379071,1.22653211,0.99241200,0.41967751,0.00801251,0.28197911,0.00000000
-5.62181091,2.04635625,1.24895727,0.97462128,0.42405127,0.00787958,0.28408262,0.00000000
-5.61580790,2.02583960,1.27241884,0.95512420,0.42836517,0.00774078,0.28596205,0.00000000
-5.60980490,2.00250386,1.29679222,0.93406578,0.43268653,0.00759819,0.28759554,0.00000000
-5.60380190,1.97663982,1.32194066,0.91160850,0.43707511,0.00745369,0.28896490,0.00000000
-5.59779890,1.94855340,1.34770430,0.88792851,0.44157724,0.00730894,0.29005465,0.00000000
-5.59179590,1.91855218,1.37388883,0.86321133,0.44622023,0.00716531,0.29085091,0.00000000
-5.58579290,1.88693150,1.40025483,0.83764696,0.45100735,0.00702389,0.29133994,0.00000000
-5.57978989,1.85396101,1.42650869,0.81142483,0.45591375,0.00688540,0.29150677,0.00000000
-5.57378689,1.81987239,1.45229608,0.78472870,0.46088364,0.00675024,0.29133379,0.00000000
-5.56778389,1.78484901,1.47719878,0.75773183,0.46582889,0.00661842,0.29079961,0.00000000
-5.56178089,1.74901838,1.50073552,0.73059263,0.47062942,0.00648962,0.28987817,0.00000000
-5.55577789,1.71244771,1.52236728,0.70345106,0.47513530,0.00636319,0.28853837,0.00000000
-5.54977489,1.67514329,1.54150723,0.67642611,0.47917061,0.00623818,0.28674414,0.00000000
-5.54377189,1.63705364,1.55753510,0.64961434,0.48253902,0.00611339,0.28445516,0.00000000
-5.53776888,1.59807652,1.56981560,0.62308972,0.48503077,0.00598743,0.28162806,0.00000000
-5.53176588,1.55806950,1.57772011,0.59690474,0.48643082,0.00585878,0.27821825,0.00000000
-5.52576288,1.51686341,1.58065063,0.57109278,0.48652780,0.00572590,0.27418211,0.00000000
-5.51975988,1.47427815,1.57806484,0.54567140,0.48512320,0.00558725,0.26947956,0.00000000
-5.51375688,1.43013975,1.56950086,0.52064664,0.48204050,0.00544140,0.26407681,0.00000000
-5.50775388,1.38429769,1.55460039,0.49601773,0.47713361,0.00528713,0.25794907,0.00000000
-5.50175088,1.33664156,1.53312889,0.47178211,0.47029429,0.00512344,0.25108311,0.00000000
-5.49574787,1.28711589,1.50499161,0.44794032,0.46145808,0.00494968,0.24347948,0.00000000
-5.48974487,1.23573223,1.47024448,0.42450049,0.45060847,0.00476552,0.23515418,0.00000000
-5.48374187,1.18257794,1.42909920,0.40148206,0.43777908,0.00457105,0.22613975,0.00000000
-5.47773887,1.12782086,1.38192218,0.37891860,0.42305380,0.00436673,0.21648560,0.00000000
-5.47173587,1.07170992,1.32922727,0.35685948,0.40656483,0.00415344,0.20625764,0.00000000
-5.46573287,1.01457145,1.27166265,0.33537034,0.38848879,0.00393242,0.19553710,0.00000000
-5.45972986,0.95680151,1.20999260,0.31453233,0.36904118,0.00370525,0.18441876,0.00000000
-5.45372686,0.89885480,1.14507498,0.29444023,0.34846939,0.00347382,0.17300849,0.00000000
-5.44772386,0.84123083,1.07783571,0.27519958,0.32704482,0.00324025,0.16142046,0.00000000
-5.44172086,0.78445808,1.00924134,0.25692305,0.30505434,0.00300685,0.14977393,0.00000000
-5.43571786,0.72907722,0.94027129,0.23972625,0.28279164,0.00277604,0.13819005,0.00000000
-5.42971486,0.67562429,0.87189089,0.22372339,0.26054886,0.00255033,0.12678860,0.00000000
-5.42371186,0.62461470,0.80502637,0.20902291,0.23860885,0.00233225,0.11568501,0.00000000
-5.41770885,0.57652895,0.74054306,0.19572347,0.21723840,0.00212429,0.10498769,0.00000000
-5.41170585,0.53180074,0.67922732,0.18391055,0.19668265,0.00192892,0.09479587,0.00000000
-5.40570285,0.49080798,0.62177295,0.17365381,0.17716090,0.00174856,0.08519791,0.00000000
-5.39969985,0.45386706,0.56877223,0.16500537,0.15886379,0.00158560,0.07627022,0.00000000
-5.39369685,0.42123048,0.52071166,0.15799912,0.14195194,0.00144240,0.06807682,0.00000000
-5.38769385,0.39308786,0.47797220,0.15265118,0.12655595,0.00132135,0.06066939,0.00000000
-5.38169085,0.36957009,0.44083349,0.14896123,0.11277748,0.00122494,0.05408788,0.00000000
-5.37568784,0.35075615,0.40948157,0.14691496,0.10069148,0.00115578,0.04836151,0.00000000
-5.36968484,0.33668226,0.38401921,0.14648721,0.09034907,0.00111671,0.04351013,0.00000000
-5.36368184,0.32735265,0.36447832,0.14764577,0.08178099,0.00111086,0.03954586,0.00000000
-5.35767884,0.32275136,0.35083339,0.15035563,0.07500134,0.00114171,0.03647478,0.00000000
-5.35167584,0.32285437,0.34301540,0.15458334,0.07001142,0.00121320,0.03429875,0.00000000
-5.34567284,0.32764138,0.34092535,0.16030134,0.06680333,0.00132973,0.03301707,0.00000000
-5.33966983,0.33710672,0.34444688,0.16749195,0.06536338,0.00149622,0.03262817,0.00000000
-5.33366683,0.35126860,0.35345759,0.17615082,0.06567496,0.00171812,0.03313091,0.00000000
-5.32766383,0.37017641,0.36783847,0.18628953,0.06772098,0.00200139,0.03452582,0.00000000
-5.32166083,0.39391553,0.38748149,0.19793727,0.07148561,0.00235242,0.03681595,0.00000000
-5.31565783,0.42260942,0.41229499,0.21114139,0.07695556,0.00277796,0.04000753,0.00000000
-5.30965483,0.45641875,0.44220711,0.22596668,0.08412065,0.00328499,0.04411022,0.00000000
-5.30365183,0.49553756,0.47716720,0.24249340,0.09297392,0.00388048,0.04913720,0.00000000
-5.29764882,0.54018640,0.51714547,0.26081396,0.10351124,0.00457127,0.05510491,0.00000000
-5.29164582,0.59060280,0.56213109,0.28102848,0.11573053,0.00536369,0.06203255,0.00000000
-5.28564282,0.64702921,0.61212892,0.30323916,0.12963064,0.00626336,0.06994136,0.00000000
-5.27963982,0.70969881,0.66715535,0.32754377,0.14521001,0.00727480,0.07885365,0.00000000
-5.27363682,0.77881990,0.72723320,0.35402845,0.16246518,0.00840115,0.08879171,0.00000000
-5.26763382,0.85455920,0.79238611,0.38276011,0.18138914,0.00964378,0.09977649,0.00000000
-5.26163082,0.93702490,0.86263260,0.41377877,0.20196976,0.01100200,0.11182620,0.00000000
-5.25562781,1.02625005,0.93797979,0.44709009,0.22418809,0.01247275,0.12495470,0.00000000
-5.24962481,1.12217708,1.01841707,0.48265867,0.24801687,0.01405036,0.13916996,0.00000000
-5.24362181,1.22464410,1.10390961,0.52040215,0.27341892,0.01572637,0.15447231,0.00000000
-5.23761881,1.33337368,1.19439183,0.56018670,0.30034575,0.01748941,0.17085275,0.00000000
-5.23161581,1.44796455,1.28976083,0.60182415,0.32873614,0.01932522,0.18829130,0.00000000
-5.22561281,1.56788697,1.38986975,0.64507088,0.35851484,0.02121674,0.20675535,0.00000000
-5.21960980,1.69248173,1.49452103,0.68962867,0.38959131,0.02314433,0.22619813,0.00000000
-5.21360680,1.82096334,1.60345980,0.73514780,0.42185853,0.02508608,0.24655739,0.00000000
-5.20760380,1.95242723,1.71636721,0.78123200,0.45519185,0.02701826,0.26775424,0.00000000
-5.20160080,2.08586082,1.83285412,0.82744559,0.48944794,0.02891583,0.28969228,0.00000000
-5.19559780,2.22015832,1.95245527,0.87332226,0.52446389,0.03075309,0.31225705,0.00000000
-5.18959480,2.35413870,2.07462411,0.91837542,0.56005645,0.03250429,0.33531590,0.00000000
-5.18359180,2.48656635,2.19872896,0.96210972,0.59602154,0.03414441,0.35871823,0.00000000
-5.17758879,2.61617371,2.32405057,1.00403325,0.63213409,0.03564984,0.38229629,0.00000000
-5.17158579,2.74168533,2.44978190,1.04367014,0.66814836,0.03699906,0.40586645,0.00000000
-5.16558279,2.86184246,2.57503028,1.08057286,0.70379882,0.03817329,0.42923104,0.00000000
-5.15957979,2.97542759,2.69882272,1.11433399,0.73880172,0.03915704,0.45218076,0.00000000
-5.15357679,3.08128831,2.82011448,1.14459684,0.77285743,0.03993861,0.47449761,0.00000000
-5.14757379,3.17835969,2.93780135,1.17106464,0.80565377,0.04051032,0.49595843,0.00000000
-5.14157079,3.26568490,3.05073579,1.19350793,0.83687010,0.04086881,0.51633883,0.00000000
-5.13556778,3.34243341,3.15774672,1.21176988,0.86618255,0.04101501,0.53541762,0.00000000
-5.12956478,3.40791660,3.25766277,1.22576942,0.89326997,0.04095407,0.55298147,0.00000000
-5.12356178,3.46160034,3.34933848,1.23550204,0.91782082,0.04069511,0.56882985,0.00000000
-5.11755878,3.50311430,3.43168265,1.24103835,0.93954048,0.04025090,0.58277994,0.00000000
-5.11155578,3.53225801,3.50368777,1.24252040,0.95815908,0.03963732,0.59467142,0.00000000
-5.10555278,3.54900330,3.56445946,1.24015599,0.97343926,0.03887288,0.60437102,0.00000000
-5.09954977,3.55349316,3.61324456,1.23421112,0.98518366,0.03797804,0.61177651,0.00000000
-5.09354677,3.54603697,3.64945643,1.22500096,0.99324175,0.03697463,0.61682004,0.00000000
-5.08754377,3.52710207,3.67269617,1.21287953,0.99751559,0.03588512,0.61947060,0.00000000
-5.08154077,3.49730172,3.68276846,1.19822859,0.99796423,0.03473202,0.61973557,0.00000000
-5.07553777,3.45737972,3.67969111,1.18144598,0.99460630,0.03353726,0.61766104,0.00000000
-5.06953477,3.40819180,3.66369735,1.16293379,0.98752084,0.03232164,0.61333109,0.00000000
-5.06353177,3.35068430,3.63523070,1.14308685,0.97684590,0.03110436,0.60686575,0.00000000
-5.05752876,3.28587056,3.59493230,1.12228183,0.96277520,0.02990259,0.59841792,0.00000000
-5.05152576,3.21480580,3.54362112,1.10086725,0.94555268,0.02873119,0.58816918,0.00000000
-5.04552276,3.13856107,3.48226801,1.07915484,0.92546539,0.02760248,0.57632468,0.00000000
-5.03951976,3.05819740,3.41196460,1.05741243,0.90283487,0.02652613,0.56310735,0.00000000
-5.03351676,2.97474084,3.33388872,1.03585871,0.87800744,0.02550910,0.54875164,0.00000000
-5.02751376,2.88915949,3.24926781,1.01465985,0.85134400,0.02455573,0.53349704,0.00000000
-5.02151076,2.80234335,3.15934233,0.99392831,0.82320962,0.02366783,0.51758161,0.00000000
-5.01550775,2.71508779,3.06533072,0.97372364,0.79396367,0.02284494,0.50123585,0.00000000
-5.00950475,2.62808129,2.96839751,0.95405534,0.76395067,0.02208450,0.48467713,0.00000000
-5.00350175,2.54189783,2.86962611,0.93488758,0.73349258,0.02138224,0.46810483,0.00000000
-4.99749875,2.45699425,2.76999715,0.91614554,0.70288248,0.02073248,0.45169645,0.00000000
-4.99149575,2.37371231,2.67037307,0.89772301,0.67238019,0.02012848,0.43560465,0.00000000
-4.98549275,2.29228535,2.57148936,0.87949101,0.64220970,0.01956280,0.41995547,0.00000000
-4.97948974,2.21284891,2.47395213,0.86130693,0.61255845,0.01902772,0.40484752,0.00000000
-4.97348674,2.13545455,2.37824181,0.84302371,0.58357839,0.01851549,0.39035232,0.00000000
-4.96748374,2.06008618,2.28472200,0.82449887,0.55538854,0.01801873,0.37651542,0.00000000
-4.96148074,1.98667773,2.19365261,0.80560275,0.52807877,0.01753066,0.36335847,0.00000000
-4.95547774,1.91513145,2.10520615,0.78622578,0.50171450,0.01704534,0.35088190,0.00000000
-4.94947474,1.84533578,2.01948607,0.76628453,0.47634199,0.01655788,0.33906807,0.00000000
-4.94347174,1.77718206,1.93654585,0.74572625,0.45199378,0.01606455,0.32788485,0.00000000
-4.93746873,1.71057942,1.85640804,0.72453197,0.42869408,0.01556285,0.31728936,0.00000000
-4.93146573,1.64546731,1.77908202,0.70271796,0.40646369,0.01505157,0.30723171,0.00000000
-4.92546273,1.58182535,1.70458002,0.68033583,0.38532437,0.01453074,0.29765872,0.00000000
-4.91945973,1.51968036,1.63293070,0.65747117,0.36530239,0.01400157,0.28851743,0.00000000
-4.91345673,1.45911045,1.56418982,0.63424117,0.34643106,0.01346637,0.27975830,0.00000000
-4.90745373,1.40024628,1.49844794,0.61079112,0.32875244,0.01292839,0.27133801,0.00000000
-4.90145073,1.34326977,1.43583487,0.58729024,0.31231791,0.01239166,0.26322182,0.00000000
-4.89544772,1.28841021,1.37652100,0.56392697,0.29718784,0.01186086,0.25538544,0.00000000
-4.88944472,1.23593828,1.32071553,0.54090381,0.28343031,0.01134109,0.24781630,0.00000000
-4.88344172,1.18615806,1.26866173,0.51843196,0.27111902,0.01083772,0.24051421,0.00000000
-4.87743872,1.13939728,1.22062948,0.49672587,0.26033041,0.01035619,0.23349139,0.00000000
-4.87143572,1.09599619,1.17690526,0.47599771,0.25114021,0.00990183,0.22677188,0.00000000
-4.86543272,1.05629506,1.13777999,0.45645190,0.24361946,0.00947972,0.22039031,0.00000000
-4.85942971,1.02062077,1.10353494,0.43827969,0.23783013,0.00909447,0.21439003,0.00000000
-4.85342671,0.98927270,1.07442625,0.42165394,0.23382061,0.00875014,0.20882070,0.00000000
-4.84742371,0.96250829,1.05066845,0.40672397,0.23162103,0.00845006,0.20373546,0.00000000
-4.84142071,0.94052863,1.03241771,0.39361080,0.23123882,0.00819673,0.19918762,0.00000000
-4.83541771,0.92346466,1.01975541,0.38240267,0.23265446,0.00799172,0.19522728,0.00000000
-4.82941471,0.91136446,1.01267278,0.37315112,0.23581787,0.00783560,0.19189768,0.00000000
-4.82341171,0.90418216,1.01105749,0.36586767,0.24064546,0.00772786,0.18923182,0.00000000
-4.81740870,0.90176930,1.01468290,0.36052136,0.24701806,0.00766691,0.18724920,0.00000000
-4.81140570,0.90386894,1.02320083,0.35703735,0.25478005,0.00765004,0.18595312,0.00000000
-4.80540270,0.91011334,1.03613854,0.35529664,0.26373970,0.00767347,0.18532847,0.00000000
-4.79939970,0.92002549,1.05290037,0.35513713,0.27367091,0.00773241,0.18534036,0.00000000
-4.79339670,0.93302483,1.07277456,0.35635617,0.28431637,0.00782116,0.18593352,0.00000000
-4.78739370,0.94843726,1.09494529,0.35871448,0.29539223,0.00793318,0.18703266,0.00000000
-4.78139070,0.96550945,1.11850973,0.36194165,0.30659407,0.00806135,0.18854374,0.00000000
-4.77538769,0.98342695,1.14249988,0.36574283,0.31760412,0.00819803,0.19035617,0.00000000
-4.76938469,1.00133568,1.16590830,0.36980675,0.32809949,0.00833537,0.19234577,0.00000000
-4.76338169,1.01836599,1.18771693,0.37381446,0.33776103,0.00846548,0.19437854,0.00000000
-4.75737869,1.03365843,1.20692769,0.37744878,0.34628265,0.00858067,0.19631490,0.00000000
-4.75137569,1.04639000,1.22259371,0.38040388,0.35338051,0.00867368,0.19801426,0.00000000
-4.74537269,1.05579990,1.23384970,0.38239470,0.35880183,0.00873789,0.19933981,0.00000000
-4.73936968,1.06121361,1.23994001,0.38316573,0.36233280,0.00876755,0.20016315,0.00000000
-4.73336668,1.06206406,1.24024324,0.38249882,0.36380536,0.00875792,0.20036870,0.00000000
-4.72736368,1.05790913,1.23429205,0.38021966,0.36310238,0.00870542,0.19985752,0.00000000
-4.72136068,1.04844456,1.22178740,0.37620261,0.36016106,0.00860770,0.19855058,0.00000000
-4.71535768,1.03351178,1.20260652,0.37037374,0.35497449,0.00846374,0.19639120,0.00000000
-4.70935468,1.01310030,1.17680433,0.36271196,0.34759107,0.00827381,0.19334654,0.00000000
-4.70335168,0.98734473,1.14460829,0.35324810,0.33811203,0.00803942,0.18940830,0.00000000
-4.69734867,0.95651659,1.10640710,0.34206231,0.32668719,0.00776327,0.18459244,0.00000000
-4.69134567,0.92101154,1.06273393,0.32927956,0.31350896,0.00744909,0.17893801,0.00000000
-4.68534267,0.88133252,1.01424501,0.31506393,0.29880520,0.00710146,0.17250525,0.00000000
-4.67933967,0.83807000,0.96169483,0.29961154,0.28283100,0.00672569,0.16537308,0.00000000
-4.67333667,0.79188002,0.90590908,0.28314290,0.26586002,0.00632756,0.15763599,0.00000000
-4.66733367,0.74346130,0.84775668,0.26589473,0.24817560,0.00591313,0.14940070,0.00000000
-4.66133067,0.69353231,0.78812225,0.24811178,0.23006210,0.00548857,0.14078258,0.00000000
-4.65532766,0.64280935,0.72787998,0.23003894,0.21179690,0.00505992,0.13190210,0.00000000
-4.64932466,0.59198647,0.66787017,0.21191399,0.19364323,0.00463293,0.12288143,0.00000000
-4.64332166,0.54171786,0.60887902,0.19396112,0.17584413,0.00421295,0.11384130,0.00000000
-4.63731866,0.49260333,0.55162248,0.17638561,0.15861774,0.00380476,0.10489825,0.00000000
-4.63131566,0.44517716,0.49673427,0.15936958,0.14215394,0.00341250,0.09616234,0.00000000
-4.62531266,0.39990039,0.44475827,0.14306906,0.12661238,0.00303962,0.08773534,0.00000000
-4.61930965,0.35715660,0.39614521,0.12761216,0.11212184,0.00268884,0.07970952,0.00000000
-4.61330665,0.31725090,0.35125312,0.11309850,0.09878081,0.00236218,0.07216682,0.00000000
-4.60730365,0.28041173,0.31035118,0.09959963,0.08665906,0.00206092,0.06517856,0.00000000
-4.60130065,0.24679522,0.27362631,0.08716035,0.07580010,0.00178572,0.05880559,0.00000000
-4.59529765,0.21649128,0.24119174,0.07580082,0.06622419,0.00153666,0.05309864,0.00000000
-4.58929465,0.18953120,0.21309693,0.06551910,0.05793173,0.00131329,0.04809907,0.00000000
-4.58329165,0.16589598,0.18933794,0.05629424,0.05090681,0.00111475,0.04383960,0.00000000
-4.57728864,0.14552500,0.16986779,0.04808938,0.04512073,0.00093982,0.04034523,0.00000000
-4.57128564,0.12832448,0.15460609,0.04085510,0.04053520,0.00078705,0.03763405,0.00000000
-4.56528264,0.11417551,0.14344744,0.03453253,0.03710523,0.00065478,0.03571792,0.00000000
-4.55927964,0.10294114,0.13626841,0.02905638,0.03478157,0.00054127,0.03460310,0.00000000
-4.55327664,0.09447247,0.13293263,0.02435767,0.03351246,0.00044476,0.03429049,0.00000000
-4.54727364,0.08861358,0.13329417,0.02036615,0.03324500,0.00036349,0.03477580,0.00000000
-4.54127064,0.08520534,0.13719904,0.01701244,0.03392584,0.00029579,0.03604938,0.00000000
-4.53526763,0.08408809,0.14448519,0.01422976,0.03550144,0.00024013,0.03809588,0.00000000
-4.52926463,0.08510331,0.15498112,0.01195539,0.03791791,0.00019512,0.04089377,0.00000000
-4.52326163,0.08809469,0.16850361,0.01013186,0.04112051,0.00015957,0.04441469,0.00000000
-4.51725863,0.09290852,0.18485494,0.00870785,0.04505308,0.00013251,0.04862284,0.00000000
-4.51125563,0.09939407,0.20382025,0.00763899,0.04965735,0.00011321,0.05347446,0.00000000
-4.50525263,0.10740387,0.22516530,0.00688843,0.05487242,0.00010123,0.05891740,0.00000000
-4.49924962,0.11679453,0.24863545,0.00642743,0.06063444,0.00009645,0.06489106,0.00000000
-4.49324662,0.12742814,0.27395603,0.00623593,0.06687674,0.00009906,0.07132664,0.00000000
-4.48724362,0.13917457,0.30083476,0.00630306,0.07353040,0.00010966,0.07814786,0.00000000
-4.48124062,0.15191492,0.32896630,0.00662789,0.08052538,0.00012928,0.08527215,0.00000000
-4.47523762,0.16554609,0.35803928,0.00722014,0.08779232,0.00015945,0.09261242,0.00000000
-4.46923462,0.17998661,0.38774570,0.00810111,0.09526489,0.00020228,0.10007935,0.00000000
-4.46323162,0.19518369,0.41779269,0.00930473,0.10288276,0.00026052,0.10758411,0.00000000
-4.45722861,0.21112122,0.44791626,0.01087873,0.11059512,0.00033765,0.11504165,0.00000000
-4.45122561,0.22782861,0.47789666,0.01288586,0.11836453,0.00043801,0.12237412,0.00000000
-4.44522261,0.24538999,0.50757463,0.01540530,0.12617104,0.00056687,0.12951462,0.00000000
-4.43921961,0.26395346,0.53686798,0.01853386,0.13401637,0.00073059,0.13641084,0.00000000
-4.43321661,0.28373970,0.56578746,0.02238722,0.14192788,0.00093663,0.14302853,0.00000000
-4.42721361,0.30504959,0.59445110,0.02710092,0.14996211,0.00119377,0.14935459,0.00000000
-4.42121061,0.32827000,0.62309604,0.03283094,0.15820769,0.00151208,0.15539956,0.00000000
-4.41520760,0.35387716,0.65208688,0.03975392,0.16678724,0.00190303,0.16119925,0.00000000
-4.40920460,0.38243714,0.68191969,0.04806666,0.17585818,0.00237949,0.16681548,0.00000000
-4.40320160,0.41460256,0.71322084,0.05798485,0.18561214,0.00295571,0.17233562,0.00000000
-4.39719860,0.45110533,0.74674006,0.06974089,0.19627274,0.00364724,0.17787105,0.00000000
-4.39119560,0.49274477,0.78333728,0.08358058,0.20809184,0.00447074,0.18355424,0.00000000
-4.38519260,0.54037099,0.82396305,0.09975871,0.22134387,0.00544377,0.18953471,0.00000000
-4.37918959,0.59486337,0.86963251,0.11853324,0.23631858,0.00658447,0.19597381,0.00000000
-4.37318659,0.65710440,0.92139347,0.14015834,0.25331209,0.00791115,0.20303845,0.00000000
-4.36718359,0.72794903,0.98028894,0.16487600,0.27261639,0.00944176,0.21089407,0.00000000
-4.36118059,0.80819031,1.04731536,0.19290654,0.29450772,0.01119331,0.21969704,0.00000000
-4.35517759,0.89852209,1.12337750,0.22443818,0.31923394,0.01318117,0.22958672,0.00000000
-4.34917459,0.99949986,1.20924168,0.25961574,0.34700141,0.01541834,0.24067764,0.00000000
-4.34317159,1.11150116,1.30548890,0.29852906,0.37796186,0.01791463,0.25305203,0.00000000
-4.33716858,1.23468698,1.41246988,0.34120144,0.41219967,0.02067583,0.26675308,0.00000000
-4.33116558,1.36896587,1.53026385,0.38757863,0.44972021,0.02370290,0.28177924,0.00000000
-4.32516258,1.51396262,1.65864322,0.43751888,0.49043969,0.02699120,0.29807990,0.00000000
-4.31915958,1.66899316,1.79704601,0.49078476,0.53417725,0.03052979,0.31555270,0.00000000
-4.31315658,1.83304751,1.94455787,0.54703712,0.58064961,0.03430088,0.33404259,0.00000000
-4.30715358,2.00478236,2.09990521,0.60583203,0.62946891,0.03827943,0.35334297,0.00000000
