energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-3.13656828,3.26967107,0.01019996,0.17978081,0.02769282,1.44022047,2.22976206,0.00705304,0.75057467
-3.13056528,3.27689198,0.01033792,0.18118975,0.02698711,1.43836071,2.24243549,0.00684512,0.74681694
-3.12456228,3.27548645,0.01045957,0.18215061,0.02667031,1.43251494,2.24938577,0.00664284,0.74077015
-3.11855928,3.26593282,0.01056656,0.18262534,0.02671930,1.42285236,2.25088719,0.00644774,0.73261856
-3.11255628,3.24887611,0.01066058,0.18258914,0.02710843,1.40960850,2.24733603,0.00626128,0.72257814
-3.10655328,3.22510017,0.01074324,0.18203068,0.02780957,1.39307446,2.23923231,0.00608483,0.71088876
-3.10055028,3.19549568,0.01081597,0.18095180,0.02879216,1.37358431,2.22715837,0.00591956,0.69780569
-3.09454727,3.16102560,0.01087984,0.17936672,0.03002314,1.35150147,2.21175535,0.00576631,0.68359101
-3.08854427,3.12268962,0.01093553,0.17730069,0.03146694,1.32720457,2.19369865,0.00562560,0.66850516
-3.08254127,3.08148913,0.01098320,0.17478845,0.03308550,1.30107360,2.17367351,0.00549752,0.65279902
-3.07653827,3.03839424,0.01102245,0.17187223,0.03483840,1.27347687,2.15235176,0.00538173,0.63670677
-3.07053527,2.99431418,0.01105233,0.16859974,0.03668309,1.24475947,2.13037054,0.00527743,0.62043991
-3.06453227,2.95007206,0.01107127,0.16502197,0.03857530,1.21523356,2.10831401,0.00518339,0.60418238
-3.05852926,2.90638488,0.01107721,0.16119112,0.04046959,1.18517105,2.08669843,0.00509800,0.58808725
-3.05252626,2.86384929,0.01106763,0.15715864,0.04232004,1.15479867,2.06596106,0.00501928,0.57227469
-3.04652326,2.82293314,0.01103968,0.15297347,0.04408112,1.12429567,2.04645302,0.00494503,0.55683153
-3.04052026,2.78397287,0.01099027,0.14868060,0.04570863,1.09379407,2.02843599,0.00487287,0.54181205
-3.03451726,2.74717605,0.01091628,0.14431998,0.04716076,1.06338120,2.01208254,0.00480038,0.52724011
-3.02851426,2.71262869,0.01081466,0.13992569,0.04839916,1.03310422,1.99747944,0.00472515,0.51311227
-3.02251126,2.68030610,0.01068268,0.13552562,0.04938998,1.00297635,1.98463365,0.00464498,0.49940176
-3.01650825,2.65008668,0.01051797,0.13114138,0.05010486,0.97298414,1.97348004,0.00455791,0.48606301
-3.01050525,2.62176736,0.01031879,0.12678855,0.05052181,0.94309535,1.96389043,0.00446234,0.47303657
-3.00450225,2.59507992,0.01008407,0.12247725,0.05062586,0.91326702,1.95568320,0.00435710,0.46025401
-2.99849925,2.56970719,0.00981352,0.11821282,0.05040963,0.88345311,1.94863290,0.00424156,0.44764274
-2.99249625,2.54529858,0.00950773,0.11399675,0.04987353,0.85361142,1.94247966,0.00411560,0.43513050
-2.98649325,2.52148430,0.00916816,0.10982763,0.04902583,0.82370936,1.93693791,0.00397974,0.42264924
-2.98049025,2.49788820,0.00879712,0.10570217,0.04788238,0.79372846,1.93170448,0.00383504,0.41013847
-2.97448724,2.47413891,0.00839776,0.10161616,0.04646623,0.76366747,1.92646603,0.00368318,0.39754792
-2.96848424,2.44987961,0.00797395,0.09756540,0.04480690,0.73354393,1.92090608,0.00352641,0.38483940
-2.96248124,2.42477658,0.00753018,0.09354649,0.04293955,0.70339451,1.91471169,0.00336749,0.37198812
-2.95647824,2.39852685,0.00707146,0.08955756,0.04090400,0.67327416,1.90758030,0.00320967,0.35898326
-2.95047524,2.37086538,0.00660310,0.08559878,0.03874367,0.64325432,1.89922682,0.00305664,0.34582807
-2.94447224,2.34157206,0.00613064,0.08167279,0.03650441,0.61342047,1.88939119,0.00291245,0.33253956
-2.93846923,2.31047872,0.00565964,0.07778494,0.03423347,0.58386934,1.87784657,0.00278145,0.31914778
-2.93246623,2.27747632,0.00519552,0.07394343,0.03197835,0.55470598,1.86440806,0.00266822,0.30569495
-2.92646323,2.24252222,0.00474348,0.07015928,0.02978587,0.52604103,1.84894175,0.00257752,0.29223443
-2.92046023,2.20564737,0.00430837,0.06644624,0.02770128,0.49798821,1.83137383,0.00251421,0.27882962
-2.91445723,2.16696294,0.00389454,0.06282051,0.02576750,0.47066236,1.81169929,0.00248315,0.26555285
-2.90845423,2.12666605,0.00350588,0.05930050,0.02402454,0.44417795,1.78998955,0.00248918,0.25248431
-2.90245123,2.08504388,0.00314568,0.05590637,0.02250902,0.41864810,1.76639863,0.00253698,0.23971105
-2.89644822,2.04247575,0.00281668,0.05265965,0.02125379,0.39418414,1.74116701,0.00263104,0.22732589
-2.89044522,1.99943240,0.00252105,0.04958273,0.02028775,0.37089555,1.71462288,0.00277553,0.21542648
-2.88444222,1.95647222,0.00226044,0.04669834,0.01963566,0.34889014,1.68718009,0.00297422,0.20411429
-2.87843922,1.91423399,0.00203602,0.04402904,0.01931808,0.32827441,1.65933266,0.00323034,0.19349350
-2.87243622,1.87342600,0.00184854,0.04159671,0.01935133,0.30915393,1.63164574,0.00354652,0.18366995
-2.86643322,1.83481173,0.00169840,0.03942203,0.01974744,0.29163361,1.60474297,0.00392462,0.17474986
-2.86043022,1.79919226,0.00158573,0.03752401,0.02051419,0.27581768,1.57929070,0.00436565,0.16683857
-2.85442721,1.76738600,0.00151045,0.03591957,0.02165503,0.26180945,1.55597953,0.00486962,0.16003914
-2.84842421,1.74020644,0.00147239,0.03462318,0.02316907,0.24971063,1.53550380,0.00543547,0.15445084
-2.84242121,1.71843878,0.00147130,0.03364659,0.02505102,0.23962030,1.51853995,0.00606095,0.15016757
-2.83641821,1.70281628,0.00150694,0.03299856,0.02729112,0.23163344,1.50572459,0.00674259,0.14727631
-2.83041521,1.69399754,0.00157917,0.03268479,0.02987509,0.22583915,1.49763341,0.00747563,0.14585543
-2.82441221,1.69254550,0.00168792,0.03270780,0.03278407,0.22231845,1.49476167,0.00825407,0.14597310
-2.81840920,1.69890913,0.00183330,0.03306701,0.03599463,0.22114194,1.49750734,0.00907067,0.14768568
-2.81240620,1.71340865,0.00201558,0.03375880,0.03947883,0.22236715,1.50615760,0.00991709,0.15103626
-2.80640320,1.73622481,0.00223526,0.03477665,0.04320437,0.22603591,1.52087923,0.01078401,0.15605320
-2.80040020,1.76739268,0.00249302,0.03611133,0.04713479,0.23217161,1.54171350,0.01166130,0.16274884
-2.79439720,1.80680011,0.00278979,0.03775107,0.05122988,0.24077660,1.56857540,0.01253829,0.17111835
-2.78839420,1.85419080,0.00312671,0.03968177,0.05544611,0.25182979,1.60125757,0.01340400,0.18113873
-2.78239120,1.90917177,0.00350514,0.04188719,0.05973725,0.26528447,1.63943828,0.01424748,0.19276800
-2.77638819,1.97122469,0.00392667,0.04434906,0.06405510,0.28106660,1.68269328,0.01505808,0.20594460
-2.77038519,2.03972049,0.00439304,0.04704719,0.06835035,0.29907348,1.73051064,0.01582578,0.22058703
-2.76438219,2.11393645,0.00490617,0.04995953,0.07257347,0.31917305,1.78230799,0.01654150,0.23659372
-2.75837919,2.19307503,0.00546811,0.05306212,0.07667579,0.34120379,1.83745114,0.01719736,0.25384329
-2.75237619,2.27628343,0.00608095,0.05632908,0.08061057,0.36497535,1.89527325,0.01778696,0.27219501
-2.74637319,2.36267326,0.00674681,0.05973251,0.08433406,0.39026993,1.95509367,0.01830552,0.29148975
-2.74037019,2.45133933,0.00746772,0.06324237,0.08780663,0.41684442,2.01623556,0.01875006,0.31155126
-2.73436718,2.54137706,0.00824553,0.06682646,0.09099380,0.44443334,2.07804163,0.01911941,0.33218789
-2.72836418,2.63189795,0.00908181,0.07045028,0.09386715,0.47275254,2.13988739,0.01941426,0.35319474
-2.72236118,2.72204267,0.00997771,0.07407716,0.09640525,0.50150356,2.20119151,0.01963703,0.37435620
-2.71635818,2.81099159,0.01093379,0.07766829,0.09859422,0.53037859,2.26142307,0.01979177,0.39544894
-2.71035518,2.89797270,0.01194987,0.08118299,0.10042833,0.55906592,2.32010560,0.01988392,0.41624526
-2.70435218,2.98226701,0.01302487,0.08457909,0.10191019,0.58725563,2.37681811,0.01992008,0.43651669
-2.69834917,3.06321155,0.01415661,0.08781342,0.10305087,0.61464541,2.43119333,0.01990768,0.45603787
-2.69234617,3.14020036,0.01534166,0.09084247,0.10386961,0.64094639,2.48291359,0.01985471,0.47459048
-2.68634317,3.21268379,0.01657517,0.09362318,0.10439343,0.66588850,2.53170492,0.01976936,0.49196725
-2.68034017,3.28016660,0.01785072,0.09611385,0.10465636,0.68922551,2.57732979,0.01965970,0.50797580
-2.67433717,3.34220513,0.01916026,0.09827509,0.10469848,0.71073932,2.61957934,0.01953339,0.52244224
-2.66833417,3.39840419,0.02049404,0.10007091,0.10456474,0.73024343,2.65826545,0.01939742,0.53521445
-2.66233117,3.44841387,0.02184059,0.10146965,0.10430356,0.74758545,2.69321343,0.01925782,0.54616486
-2.65632816,3.49192670,0.02318680,0.10244504,0.10396528,0.76264869,2.72425569,0.01911957,0.55519267
-2.65032516,3.52867546,0.02451808,0.10297704,0.10360055,0.77535257,2.75122692,0.01898642,0.56222551
-2.64432216,3.55843186,0.02581855,0.10305256,0.10325859,0.78565223,2.77396103,0.01886081,0.56722033
-2.63831916,3.58100627,0.02707132,0.10266607,0.10298556,0.79353706,2.79229012,0.01874391,0.57016380
-2.63231616,3.59624856,0.02825888,0.10181987,0.10282291,0.79902859,2.80604557,0.01863562,0.57107187
-2.62631316,3.60405019,0.02936350,0.10052430,0.10280598,0.80217776,2.81506120,0.01853471,0.56998895
-2.62031016,3.60434750,0.03036773,0.09879752,0.10296274,0.80306185,2.81917854,0.01843888,0.56698644
-2.61430715,3.59712607,0.03125488,0.09666520,0.10331285,0.80178121,2.81825383,0.01834499,0.56216093
-2.60830415,3.58242622,0.03200958,0.09415997,0.10386701,0.79845611,2.81216663,0.01824922,0.55563216
-2.60230115,3.56034934,0.03261833,0.09132058,0.10462674,0.79322388,2.80082965,0.01814729,0.54754069
-2.59629815,3.53106490,0.03306995,0.08819108,0.10558451,0.78623651,2.78419937,0.01803467,0.53804565
-2.59029515,3.49481792,0.03335608,0.08481972,0.10672428,0.77765885,2.76228711,0.01790677,0.52732248
-2.58429215,3.45193661,0.03347157,0.08125787,0.10802247,0.76766753,2.73517000,0.01775921,0.51556082
-2.57828914,3.40283975,0.03341475,0.07755898,0.10944930,0.75645053,2.70300142,0.01758791,0.50296264
-2.57228614,3.34804349,0.03318764,0.07377742,0.11097045,0.74420749,2.66602044,0.01738937,0.48974051
-2.56628314,3.28816706,0.03279605,0.06996755,0.11254900,0.73115049,2.62455974,0.01716074,0.47611617
-2.56028014,3.22393694,0.03224950,0.06618276,0.11414755,0.71750525,2.57905154,0.01689995,0.46231927
-2.55427714,3.15618894,0.03156107,0.06247471,0.11573041,0.70351243,2.53003118,0.01660586,0.44858617
-2.54827414,3.08586765,0.03074709,0.05889266,0.11726581,0.68942881,2.47813777,0.01627823,0.43515875
-2.54227114,3.01402266,0.02982676,0.05548296,0.11872795,0.67552804,2.42411175,0.01591784,0.42228315
-2.53626813,2.94180120,0.02882165,0.05228863,0.12009885,0.66210057,2.36878886,0.01552643,0.41020814
-2.53026513,2.87043659,0.02775509,0.04934905,0.12136982,0.64945260,2.31309044,0.01510670,0.39918322
-2.52426213,2.80123226,0.02665157,0.04669978,0.12254247,0.63790374,2.25800988,0.01466226,0.38945603
-2.51825913,2.73554113,0.02553603,0.04437235,0.12362930,0.62778312,2.20459517,0.01419752,0.38126928
-2.51225613,2.67474032,0.02443320,0.04239416,0.12465361,0.61942390,2.15392775,0.01371760,0.37485684
-2.50625313,2.62020139,0.02336688,0.04078828,0.12564883,0.61315617,2.10709788,0.01322823,0.37043914
-2.50025013,2.57325660,0.02235937,0.03957334,0.12665734,0.60929827,2.06517705,0.01273553,0.36821785
-2.49424712,2.53516180,0.02143078,0.03876329,0.12772857,0.60814679,2.02918792,0.01224591,0.36836998
-2.48824412,2.50705696,0.02059859,0.03836716,0.12891673,0.60996549,2.00007271,0.01176591,0.37104142
-2.48224112,2.48992561,0.01987718,0.03838878,0.13027803,0.61497367,1.97866095,0.01130192,0.37634031
-2.47623812,2.48455455,0.01927748,0.03882643,0.13186769,0.62333440,1.96563770,0.01086013,0.38433043
-2.47023512,2.49149560,0.01880675,0.03967254,0.13373668,0.63514328,1.96151342,0.01044625,0.39502492
-2.46423212,2.51103095,0.01846844,0.04091337,0.13592863,0.65041833,1.96659684,0.01006538,0.40838072
-2.45822911,2.54314419,0.01826216,0.04252882,0.13847669,0.66909165,1.98097221,0.00972185,0.42429415
-2.45222611,2.58749855,0.01818378,0.04449223,0.14140092,0.69100346,2.00448198,0.00941909,0.44259792
-2.44622311,2.64342415,0.01822562,0.04677044,0.14470605,0.71589908,2.03671633,0.00915949,0.46305990
-2.44022011,2.70991553,0.01837671,0.04932398,0.14837980,0.74342932,2.07701040,0.00894437,0.48538412
-2.43421711,2.78564057,0.01862317,0.05210745,0.15239204,0.77315445,2.12445000,0.00877388,0.50921389
-2.42821411,2.86896129,0.01894865,0.05507017,0.15669464,0.80455211,2.17788615,0.00864703,0.53413752
-2.42221111,2.95796682,0.01933482,0.05815705,0.16122215,0.83702892,2.23595864,0.00856169,0.55969631
-2.41620810,3.05051782,0.01976189,0.06130973,0.16589331,0.86993556,2.29712821,0.00851465,0.58539495
-2.41020510,3.14430150,0.02020926,0.06446788,0.17061329,0.90258500,2.35971648,0.00850178,0.61071387
-2.40420210,3.23689549,0.02065601,0.06757072,0.17527665,0.93427316,2.42195273,0.00851807,0.63512339
-2.39819910,3.32583851,0.02108155,0.07055868,0.17977072,0.96430118,2.48202568,0.00855791,0.65809893
-2.39219610,3.40870519,0.02146618,0.07337507,0.18397952,0.99199854,2.53813863,0.00861517,0.67913699
-2.38619310,3.48318223,0.02179158,0.07596788,0.18778778,1.01674590,2.58856580,0.00868349,0.69777101
-2.38019010,3.54714264,0.02204131,0.07829134,0.19108500,1.03799680,2.63170748,0.00875648,0.71358661
-2.37418709,3.59871511,0.02220123,0.08030743,0.19376936,1.05529709,2.66614190,0.00882789,0.72623555
-2.36818409,3.63634541,0.02225980,0.08198720,0.19575126,1.06830136,2.69067148,0.00889189,0.73544761
-2.36218109,3.65884714,0.02220836,0.08331172,0.19695637,1.07678550,2.70436146,0.00894324,0.74104004
-2.35617809,3.66543954,0.02204128,0.08427270,0.19732799,1.08065482,2.70656932,0.00897742,0.74292408
-2.35017509,3.65577071,0.02175599,0.08487284,0.19682876,1.07994732,2.69696353,0.00899086,0.74110803
-2.34417209,3.62992521,0.02135298,0.08512561,0.19544153,1.07483203,2.67553100,0.00898097,0.73569709
-2.33816908,3.58841563,0.02083565,0.08505477,0.19316939,1.06560231,2.64257281,0.00894624,0.72688949
-2.33216608,3.53215876,0.02021008,0.08469347,0.19003503,1.05266454,2.59868861,0.00888628,0.71496949
-2.32616308,3.46243728,0.01948478,0.08408291,0.18607934,1.03652269,2.54475029,0.00880178,0.70029715
-2.32016008,3.38084895,0.01867033,0.08327085,0.18135942,1.01775930,2.48186638,0.00869450,0.68329562
-2.31415708,3.28924545,0.01777897,0.08230974,0.17594614,0.99701382,2.41133876,0.00856717,0.66443629
-2.30815408,3.18966379,0.01682418,0.08125476,0.16992142,0.97495917,2.33461357,0.00842336,0.64422247
-2.30215108,3.08425317,0.01582025,0.08016177,0.16337526,0.95227748,2.25322865,0.00826742,0.62317229
-2.29614807,2.97520046,0.01478184,0.07908522,0.15640289,0.92963597,2.16875974,0.00810429,0.60180157
-2.29014507,2.86465739,0.01372356,0.07807617,0.14910190,0.90766400,2.08276758,0.00793937,0.58060718
-2.28414207,2.75467226,0.01265959,0.07718048,0.14156979,0.88693202,1.99674818,0.00777842,0.56005172
-2.27813907,2.64712886,0.01160333,0.07643714,0.13390173,0.86793338,1.91208797,0.00762742,0.54054994
-2.27213607,2.54369463,0.01056713,0.07587704,0.12618883,0.85106943,1.83002557,0.00749249,0.52245749
-2.26613307,2.44577982,0.00956204,0.07552192,0.11851684,0.83663857,1.75162125,0.00737981,0.50606230
-2.26013007,2.35450870,0.00859767,0.07538380,0.11096531,0.82482957,1.67773498,0.00729561,0.49157890
-2.25412706,2.27070338,0.00768207,0.07546474,0.10360720,0.81571922,1.60901340,0.00724618,0.47914574
-2.24812406,2.19488038,0.00682172,0.07575703,0.09650889,0.80927441,1.54588585,0.00723787,0.46882563
-2.24212106,2.12725927,0.00602150,0.07624378,0.08973056,0.80535854,1.48856897,0.00727719,0.46060908
-2.23611806,2.06778251,0.00528480,0.07689984,0.08332675,0.80374176,1.43707918,0.00737089,0.45442036
-2.23011506,2.01614509,0.00461363,0.07769307,0.07734718,0.80411475,1.39125215,0.00752608,0.45012595
-2.22411206,1.97183222,0.00400874,0.07858589,0.07183762,0.80610544,1.35076796,0.00775032,0.44754498
-2.21810905,1.93416315,0.00346979,0.07953704,0.06684075,0.80929785,1.31518060,0.00805174,0.44646111
-2.21210605,1.90233891,0.00299554,0.08050348,0.06239694,0.81325245,1.28395035,0.00843912,0.44663535
-2.20610305,1.87549172,0.00258403,0.08144234,0.05854496,0.81752700,1.25647747,0.00892196,0.44781923
-2.20010005,1.85273391,0.00223276,0.08231289,0.05532236,0.82169714,1.23213573,0.00951044,0.44976770
-2.19409705,1.83320422,0.00193886,0.08307835,0.05276577,0.82537581,1.21030433,0.01021537,0.45225124
-2.18809405,1.81610930,0.00169923,0.08370756,0.05091076,0.82823058,1.19039698,0.01104809,0.45506659
-2.18209105,1.80075900,0.00151070,0.08417634,0.04979161,0.82999820,1.17188689,0.01202017,0.45804559
-2.17608804,1.78659378,0.00137009,0.08446856,0.04944065,0.83049566,1.15432685,0.01314317,0.46106179
-2.17008504,1.77320332,0.00127433,0.08457678,0.04988742,0.82962727,1.13736377,0.01442819,0.46403450
-2.16408204,1.76033575,0.00122048,0.08450254,0.05115761,0.82738740,1.12074720,0.01588542,0.46693014
-2.15807904,1.74789728,0.00120579,0.08425617,0.05327174,0.82385866,1.10433179,0.01752356,0.46976075
-2.15207604,1.73594259,0.00122765,0.08385613,0.05624380,0.81920579,1.08807390,0.01934923,0.47257989
-2.14607304,1.72465678,0.00128365,0.08332807,0.06007973,0.81366528,1.07202277,0.02136631,0.47547606
-2.14007004,1.71432994,0.00137147,0.08270341,0.06477592,0.80753144,1.05630695,0.02357533,0.47856402
-2.13406703,1.70532609,0.00148887,0.08201776,0.07031776,0.80113948,1.04111696,0.02597283,0.48197455
-2.12806403,1.69804809,0.00163364,0.08130898,0.07667833,0.79484656,1.02668525,0.02855085,0.48584312
-2.12206103,1.69290077,0.00180352,0.08061531,0.08381731,0.78901165,1.01326465,0.03129645,0.49029818
-2.11605803,1.69025417,0.00199617,0.07997334,0.09168015,0.78397533,1.00110646,0.03419145,0.49544966
-2.11005503,1.69040912,0.00220911,0.07941617,0.10019761,0.78004061,0.99043952,0.03721228,0.50137839
-2.10405203,1.69356699,0.00243967,0.07897171,0.10928571,0.77745558,0.98145129,0.04033004,0.50812700
-2.09804902,1.69980522,0.00268500,0.07866128,0.11884613,0.77639906,0.97427192,0.04351078,0.51569283
-2.09204602,1.70906012,0.00294201,0.07849852,0.12876713,0.77696973,0.96896208,0.04671599,0.52402331
-2.08604302,1.72111760,0.00320742,0.07848874,0.13892496,0.77917944,0.96550514,0.04990334,0.53301397
-2.08004002,1.73561245,0.00347779,0.07862864,0.14918572,0.78295097,0.96380385,0.05302758,0.54250936
-2.07403702,1.75203591,0.00374952,0.07890651,0.15940776,0.78812020,0.96368163,0.05604163,0.55230673
-2.06803402,1.76975120,0.00401893,0.07930278,0.16944445,0.79444269,0.96488824,0.05889786,0.56216230
-2.06203102,1.78801585,0.00428237,0.07979099,0.17914725,0.80160411,0.96710921,0.06154937,0.57179983
-2.05602801,1.80600959,0.00453622,0.08033903,0.18836903,0.80923386,0.96997849,0.06395138,0.58092094
-2.05002501,1.82286616,0.00477704,0.08091064,0.19696754,0.81692125,0.97309343,0.06606261,0.58921676
-2.04402201,1.83770722,0.00500162,0.08146700,0.20480881,0.82423317,0.97603114,0.06784650,0.59638005
-2.03801901,1.84967657,0.00520707,0.08196846,0.21177045,0.83073237,0.97836537,0.06927238,0.60211746
-2.03201601,1.85797278,0.00539087,0.08237617,0.21774468,0.83599537,0.97968294,0.07031642,0.60616099
-2.02601301,1.86187869,0.00555095,0.08265362,0.22264093,0.83962902,0.97959883,0.07096231,0.60827833
-2.02001001,1.86078635,0.00568573,0.08276796,0.22638804,0.84128512,0.97776933,0.07120173,0.60828138
-2.01400700,1.85421632,0.00579411,0.08269114,0.22893577,0.84067217,0.97390264,0.07103451,0.60603277
-2.00800400,1.84183066,0.00587551,0.08240073,0.23025574,0.83756409,0.96776653,0.07046850,0.60144992
-2.00200100,1.82343933,0.00592982,0.08188038,0.23034170,0.83180547,0.95919299,0.06951914,0.59450679
-1.99599800,1.79900008,0.00595740,0.08112008,0.22920913,0.82331342,0.94807979,0.06820886,0.58523306
-1.98999500,1.76861236,0.00595900,0.08011606,0.22689416,0.81207616,0.93438927,0.06656612,0.57371124
-1.98399200,1.73250597,0.00593572,0.07887046,0.22345199,0.79814867,0.91814466,0.06462441,0.56007169
-1.97798899,1.69102548,0.00588892,0.07739075,0.21895476,0.78164599,0.89942432,0.06242108,0.54448617
-1.97198599,1.64461172,0.00582019,0.07568907,0.21348904,0.76273458,0.87835468,0.05999606,0.52716023
-1.96598299,1.59378144,0.00573123,0.07378141,0.20715309,0.74162264,0.85510214,0.05739068,0.50832494
-1.95997999,1.53910655,0.00562383,0.07168675,0.20005391,0.71854980,0.82986483,0.05464645,0.48822845
-1.95397699,1.48119406,0.00549977,0.06942625,0.19230432,0.69377698,0.80286446,0.05180397,0.46712789
-1.94797399,1.42066768,0.00536083,0.06702248,0.18402009,0.66757686,0.77433897,0.04890199,0.44528184
-1.94197099,1.35815195,0.00520871,0.06449873,0.17531729,0.64022549,0.74453606,0.04597663,0.42294384
-1.93596798,1.29425942,0.00504501,0.06187851,0.16630993,0.61199531,0.71370810,0.04306077,0.40035716
-1.92996498,1.22958127,0.00487129,0.05918509,0.15710789,0.58314976,0.68210833,0.04018365,0.37775079
-1.92396198,1.16468120,0.00468899,0.05644126,0.14781530,0.55393957,0.64998845,0.03737066,0.35533695
-1.91795898,1.10009269,0.00449950,0.05366921,0.13852928,0.52460062,0.61759747,0.03464330,0.33330989
-1.91195598,1.03631907,0.00430418,0.05089046,0.12933910,0.49535330,0.58518164,0.03201930,0.31184584
-1.90595298,0.97383590,0.00410436,0.04812594,0.12032566,0.46640290,0.55298518,0.02951284,0.29110405
-1.89994997,0.91309504,0.00390141,0.04539613,0.11156137,0.43794098,0.52125159,0.02713494,0.27122861
-1.89394697,0.85452974,0.00369671,0.04272114,0.10311023,0.41014723,0.49022508,0.02489381,0.25235071
-1.88794397,0.79856004,0.00349173,0.04012093,0.09502819,0.38319148,0.46015208,0.02279530,0.23459129
-1.88194097,0.74559779,0.00328800,0.03761533,0.08736360,0.35723567,0.43128222,0.02084336,0.21806356
-1.87593797,0.69605078,0.00308715,0.03522413,0.08015777,0.33243544,0.40386884,0.01904043,0.20287532
-1.86993497,0.65032539,0.00289088,0.03296704,0.07344555,0.30894113,0.37816868,0.01738779,0.18913087
-1.86393197,0.60882751,0.00270099,0.03086358,0.06725587,0.28689810,0.35444061,0.01588592,0.17693226
-1.85792896,0.57196132,0.00251930,0.02893288,0.06161223,0.26644626,0.33294346,0.01453469,0.16637979
-1.85192596,0.54012591,0.00234767,0.02719339,0.05653306,0.24771885,0.31393273,0.01333355,0.15757180
-1.84592296,0.51370970,0.00218797,0.02566253,0.05203201,0.23084047,0.29765642,0.01228160,0.15060348
-1.83991996,0.49308267,0.00204202,0.02435621,0.04811801,0.21592445,0.28434986,0.01137764,0.14556501
-1.83391696,0.47858667,0.00191153,0.02328841,0.04479535,0.20306984,0.27422983,0.01062008,0.14253882
-1.82791396,0.47052410,0.00179810,0.02247063,0.04206350,0.19235789,0.26748795,0.01000691,0.14159624
-1.82191096,0.46914518,0.00170317,0.02191138,0.03991697,0.18384855,0.26428376,0.00953550,0.14279362
-1.81590795,0.47463452,0.00162794,0.02161569,0.03834498,0.17757693,0.26473743,0.00920250,0.14616804
-1.80990495,0.48709719,0.00157337,0.02158464,0.03733125,0.17354992,0.26892262,0.00900364,0.15173287
-1.80390195,0.50654511,0.00154010,0.02181496,0.03685365,0.17174334,0.27685954,0.00893356,0.15947332
-1.79789895,0.53288429,0.00152846,0.02229874,0.03688399,0.17209953,0.28850871,0.00898569,0.16934229
-1.79189595,0.56590350,0.00153843,0.02302319,0.03738792,0.17452575,0.30376552,0.00915213,0.18125661
-1.78589295,0.60526522,0.00156960,0.02397060,0.03832484,0.17889340,0.32245611,0.00942351,0.19509413
-1.77988994,0.65049941,0.00162117,0.02511839,0.03964808,0.18503817,0.34433474,0.00978903,0.21069168
-1.77388694,0.70100073,0.00169194,0.02643932,0.04130521,0.19276131,0.36908299,0.01023646,0.22784421
-1.76788394,0.75602988,0.00178032,0.02790187,0.04323856,0.20183188,0.39631106,0.01075217,0.24630534
-1.76188094,0.81471930,0.00188433,0.02947077,0.04538594,0.21199025,0.42556141,0.01132136,0.26578931
-1.75587794,0.87608372,0.00200165,0.03110767,0.04768161,0.22295251,0.45631473,0.01192817,0.28597458
-1.74987494,0.93903557,0.00212961,0.03277199,0.05005734,0.23441603,0.48799846,0.01255604,0.30650895
-1.74387194,1.00240508,0.00226528,0.03442182,0.05244382,0.24606583,0.51999762,0.01318792,0.32701629
-1.73786893,1.06496484,0.00240550,0.03601495,0.05477201,0.25758165,0.55166788,0.01380670,0.34710459
-1.73186593,1.12545810,0.00254694,0.03751001,0.05697472,0.26864561,0.58235054,0.01439555,0.36637523
-1.72586293,1.18263014,0.00268620,0.03886748,0.05898816,0.27895009,0.61138885,0.01493834,0.38443312
-1.71985993,1.23526143,0.00281988,0.04005089,0.06075350,0.28820564,0.63814540,0.01542003,0.40089739
-1.71385693,1.28220165,0.00294466,0.04102773,0.06221832,0.29614859,0.66201970,0.01582706,0.41541222
-1.70785393,1.32240301,0.00305739,0.04177047,0.06333795,0.30254808,0.68246539,0.01614768,0.42765730
-1.70185093,1.35495160,0.00315516,0.04225726,0.06407652,0.30721228,0.69900643,0.01637229,0.43735770
-1.69584792,1.37909544,0.00323543,0.04247262,0.06440790,0.30999348,0.71125146,0.01649365,0.44429237
-1.68984492,1.39426793,0.00329602,0.04240776,0.06431617,0.31079185,0.71890572,0.01650705,0.44830128
-1.68384192,1.40010564,0.00333525,0.04206083,0.06379593,0.30955777,0.72178014,0.01641044,0.44929055
-1.67783892,1.39645957,0.00335194,0.04143689,0.06285214,0.30629263,0.71979686,0.01620439,0.44723555
-1.67183592,1.38339949,0.00334544,0.04054763,0.06149971,0.30104800,0.71299127,0.01589203,0.44218174
-1.66583292,1.36121092,0.00331568,0.03941094,0.05976279,0.29392330,0.70151021,0.01547890,0.43424319
-1.65982991,1.33038508,0.00326309,0.03805029,0.05767368,0.28506215,0.68560644,0.01497269,0.42359897
-1.65382691,1.29160220,0.00318867,0.03649393,0.05527165,0.27464746,0.66562977,0.01438296,0.41048744
-1.64782391,1.24570890,0.00309386,0.03477401,0.05260144,0.26289554,0.64201507,0.01372079,0.39519888
-1.64182091,1.19369085,0.00298053,0.03292563,0.04971180,0.25004961,0.61526775,0.01299842,0.37806662
-1.63581791,1.13664171,0.00285091,0.03098585,0.04665387,0.23637285,0.58594748,0.01222883,0.35945731
-1.62981491,1.07573000,0.00270749,0.02899276,0.04347964,0.22214140,0.55465058,0.01142534,0.33976049
-1.62381191,1.01216499,0.00255296,0.02698451,0.04024050,0.20763756,0.52199217,0.01060130,0.31937815
