energy_ev,total_up,Hf_p_up,Hf_d_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up
-5.81390695,0.84103031,0.22734127,0.20938738,0.07200543,0.00000000,0.46043726,0.00000000
-5.80790395,0.79862856,0.22100814,0.19593583,0.06955425,0.00000000,0.43743063,0.00000000
-5.80190095,0.75791901,0.21478100,0.18285196,0.06696855,0.00000000,0.41559765,0.00000000
-5.79589795,0.71928250,0.20871234,0.17024684,0.06429589,0.00000000,0.39512863,0.00000000
-5.78989495,0.68307952,0.20285968,0.15822363,0.06158787,0.00000000,0.37619942,0.00000000
-5.78389195,0.64965166,0.19728666,0.14687748,0.05889947,0.00000000,0.35897303,0.00000000
-5.77788894,0.61932225,0.19206369,0.13629565,0.05628832,0.00000000,0.34360059,0.00000000
-5.77188594,0.59239614,0.18726797,0.12655767,0.05381413,0.00000000,0.33022159,0.00000000
-5.76588294,0.56915839,0.18298301,0.11773568,0.05153817,0.00000000,0.31896328,0.00000000
-5.75987994,0.54987184,0.17929745,0.10989480,0.04952279,0.00000000,0.30993915,0.00000000
-5.75387694,0.53477367,0.17630350,0.10309355,0.04783112,0.00000000,0.30324661,0.00000000
-5.74787394,0.52407107,0.17409476,0.09738433,0.04652680,0.00000000,0.29896400,0.00000000
-5.74187094,0.51793628,0.17276374,0.09281395,0.04567378,0.00000000,0.29714707,0.00000000
-5.73586793,0.51650133,0.17239920,0.08942411,0.04533619,0.00000000,0.29782518,0.00000000
-5.72986493,0.51985270,0.17308324,0.08725196,0.04557823,0.00000000,0.30099747,0.00000000
-5.72386193,0.52802646,0.17488857,0.08633057,0.04646404,0.00000000,0.30662941,0.00000000
-5.71785893,0.54100401,0.17787587,0.08668943,0.04805755,0.00000000,0.31464977,0.00000000
-5.71185593,0.55870892,0.18209150,0.08835474,0.05042221,0.00000000,0.32494856,0.00000000
-5.70585293,0.58100506,0.18756559,0.09134974,0.05362060,0.00000000,0.33737591,0.00000000
-5.69984992,0.60769628,0.19431069,0.09569474,0.05771393,0.00000000,0.35174231,0.00000000
-5.69384692,0.63852763,0.20232092,0.10140705,0.06276125,0.00000000,0.36782018,0.00000000
-5.68784392,0.67318840,0.21157183,0.10850060,0.06881856,0.00000000,0.38534677,0.00000000
-5.68184092,0.71131667,0.22202069,0.11698530,0.07593755,0.00000000,0.40402861,0.00000000
-5.67583792,0.75250539,0.23360756,0.12686617,0.08416423,0.00000000,0.42354714,0.00000000
-5.66983492,0.79630975,0.24625669,0.13814202,0.09353728,0.00000000,0.44356548,0.00000000
-5.66383192,0.84225545,0.25987855,0.15080397,0.10408618,0.00000000,0.46373608,0.00000000
-5.65782891,0.88984773,0.27437206,0.16483360,0.11582933,0.00000000,0.48370898,0.00000000
-5.65182591,0.93858066,0.28962722,0.18020094,0.12877193,0.00000000,0.50314033,0.00000000
-5.64582291,0.98794646,0.30552790,0.19686234,0.14290406,0.00000000,0.52170089,0.00000000
-5.63981991,1.03744448,0.32195465,0.21475824,0.15819875,0.00000000,0.53908406,0.00000000
-5.63381691,1.08658961,0.33878764,0.23381118,0.17461042,0.00000000,0.55501330,0.00000000
-5.62781391,1.13491996,0.35590950,0.25392398,0.19207357,0.00000000,0.56924859,0.00000000
-5.62181091,1.18200362,0.37320801,0.27497843,0.21050209,0.00000000,0.58159161,0.00000000
-5.61580790,1.22744445,0.39057877,0.29683452,0.22978908,0.00000000,0.59188974,0.00000000
-5.60980490,1.27088695,0.40792754,0.31933054,0.24980746,0.00000000,0.60003844,0.00000000
-5.60380190,1.31202027,0.42517249,0.34228398,0.27041128,0.00000000,0.60598237,0.00000000
-5.59779890,1.35058134,0.44224607,0.36549350,0.29143799,0.00000000,0.60971491,0.00000000
-5.59179590,1.38635741,0.45909669,0.38874196,0.31271136,0.00000000,0.61127645,0.00000000
-5.58579290,1.41918783,0.47568996,0.41180049,0.33404535,0.00000000,0.61075145,0.00000000
-5.57978989,1.44896540,0.49200950,0.43443356,0.35524854,0.00000000,0.60826435,0.00000000
-5.57378689,1.47563705,0.50805725,0.45640495,0.37612917,0.00000000,0.60397476,0.00000000
-5.56778389,1.49920398,0.52385319,0.47748428,0.39650048,0.00000000,0.59807183,0.00000000
-5.56178089,1.51972102,0.53943426,0.49745402,0.41618625,0.00000000,0.59076809,0.00000000
-5.55577789,1.53729510,0.55485252,0.51611651,0.43502612,0.00000000,0.58229303,0.00000000
-5.54977489,1.55208268,0.57017249,0.53330075,0.45288056,0.00000000,0.57288643,0.00000000
-5.54377189,1.56428586,0.58546750,0.54886852,0.46963518,0.00000000,0.56279161,0.00000000
-5.53776888,1.57414700,0.60081511,0.56271945,0.48520406,0.00000000,0.55224878,0.00000000
-5.53176588,1.58194179,0.61629180,0.57479485,0.49953201,0.00000000,0.54148862,0.00000000
-5.52576288,1.58797062,0.63196685,0.58507991,0.51259550,0.00000000,0.53072614,0.00000000
-5.51975988,1.59254839,0.64789573,0.59360399,0.52440213,0.00000000,0.52015498,0.00000000
-5.51375688,1.59599287,0.66411327,0.60043918,0.53498875,0.00000000,0.50994232,0.00000000
-5.50775388,1.59861201,0.68062690,0.60569675,0.54441808,0.00000000,0.50022439,0.00000000
-5.50175088,1.60069056,0.69741033,0.60952192,0.55277415,0.00000000,0.49110296,0.00000000
-5.49574787,1.60247661,0.71439818,0.61208692,0.56015660,0.00000000,0.48264266,0.00000000
-5.48974487,1.60416867,0.73148175,0.61358273,0.56667421,0.00000000,0.47486946,0.00000000
-5.48374187,1.60590403,0.74850657,0.61420993,0.57243795,0.00000000,0.46777035,0.00000000
-5.47773887,1.60774902,0.76527187,0.61416902,0.57755389,0.00000000,0.46129430,0.00000000
-5.47173587,1.60969185,0.78153224,0.61365064,0.58211637,0.00000000,0.45535450,0.00000000
-5.46573287,1.61163863,0.79700166,0.61282638,0.58620173,0.00000000,0.44983197,0.00000000
-5.45972986,1.61341284,0.81135990,0.61184035,0.58986303,0.00000000,0.44458038,0.00000000
-5.45372686,1.61475867,0.82426111,0.61080222,0.59312595,0.00000000,0.43943196,0.00000000
-5.44772386,1.61534813,0.83534433,0.60978187,0.59598619,0.00000000,0.43420437,0.00000000
-5.44172086,1.61479172,0.84424560,0.60880599,0.59840840,0.00000000,0.42870817,0.00000000
-5.43571786,1.61265244,0.85061101,0.60785677,0.60032681,0.00000000,0.42275474,0.00000000
-5.42971486,1.60846241,0.85411024,0.60687284,0.60164750,0.00000000,0.41616418,0.00000000
-5.42371186,1.60174142,0.85444983,0.60575220,0.60225216,0.00000000,0.40877287,0.00000000
-5.41770885,1.59201660,0.85138565,0.60435714,0.60200324,0.00000000,0.40044047,0.00000000
-5.41170585,1.57884222,0.84473371,0.60252088,0.60075015,0.00000000,0.39105586,0.00000000
-5.40570285,1.56181881,0.83437909,0.60005556,0.59833627,0.00000000,0.38054192,0.00000000
-5.39969985,1.54061068,0.82028221,0.59676114,0.59460639,0.00000000,0.36885875,0.00000000
-5.39369685,1.51496099,0.80248231,0.59243498,0.58941429,0.00000000,0.35600545,0.00000000
-5.38769385,1.48470387,0.78109798,0.58688142,0.58263003,0.00000000,0.34202011,0.00000000
-5.38169085,1.44977299,0.75632464,0.57992109,0.57414668,0.00000000,0.32697833,0.00000000
-5.37568784,1.41020640,0.72842916,0.57139948,0.56388614,0.00000000,0.31099015,0.00000000
-5.36968484,1.36614744,0.69774198,0.56119445,0.55180392,0.00000000,0.29419579,0.00000000
-5.36368184,1.31784190,0.66464711,0.54922229,0.53789251,0.00000000,0.27676028,0.00000000
-5.35767884,1.26563165,0.62957048,0.53544228,0.52218340,0.00000000,0.25886742,0.00000000
-5.35167584,1.20994519,0.59296734,0.51985941,0.50474755,0.00000000,0.24071331,0.00000000
-5.34567284,1.15128571,0.55530923,0.50252532,0.48569443,0.00000000,0.22249978,0.00000000
-5.33966983,1.09021717,0.51707113,0.48353745,0.46516966,0.00000000,0.20442818,0.00000000
-5.33366683,1.02734915,0.47871934,0.46303656,0.44335138,0.00000000,0.18669359,0.00000000
-5.32766383,0.96332122,0.44070061,0.44120265,0.42044557,0.00000000,0.16947990,0.00000000
-5.32166083,0.89878735,0.40343289,0.41824974,0.39668050,0.00000000,0.15295579,0.00000000
-5.31565783,0.83440108,0.36729786,0.39441958,0.37230065,0.00000000,0.13727191,0.00000000
-5.30965483,0.77080192,0.33263565,0.36997471,0.34756024,0.00000000,0.12255910,0.00000000
-5.30365183,0.70860348,0.29974155,0.34519118,0.32271677,0.00000000,0.10892778,0.00000000
-5.29764882,0.64838358,0.26886475,0.32035131,0.29802473,0.00000000,0.09646853,0.00000000
-5.29164582,0.59067658,0.24020904,0.29573659,0.27372974,0.00000000,0.08525342,0.00000000
-5.28564282,0.53596805,0.21393509,0.27162129,0.25006337,0.00000000,0.07533835,0.00000000
-5.27963982,0.48469170,0.19016413,0.24826675,0.22723871,0.00000000,0.06676590,0.00000000
-5.27363682,0.43722849,0.16898262,0.22591660,0.20544687,0.00000000,0.05956857,0.00000000
-5.26763382,0.39390764,0.15044769,0.20479309,0.18485447,0.00000000,0.05377232,0.00000000
-5.26163082,0.35500933,0.13459287,0.18509443,0.16560207,0.00000000,0.04939995,0.00000000
-5.25562781,0.32076862,0.12143386,0.16699330,0.14780361,0.00000000,0.04647445,0.00000000
-5.24962481,0.29138028,0.11097405,0.15063625,0.13154670,0.00000000,0.04502178,0.00000000
-5.24362181,0.26700411,0.10320954,0.13614404,0.11689369,0.00000000,0.04507327,0.00000000
-5.23761881,0.24777030,0.09813341,0.12361275,0.10388340,0.00000000,0.04666726,0.00000000
-5.23161581,0.23378452,0.09573921,0.11311534,0.09253333,0.00000000,0.04985010,0.00000000
-5.22561281,0.22513230,0.09602345,0.10470366,0.08284225,0.00000000,0.05467624,0.00000000
-5.21960980,0.22188260,0.09898724,0.09841063,0.07479290,0.00000000,0.06120771,0.00000000
-5.21360680,0.22409021,0.10463698,0.09425237,0.06835485,0.00000000,0.06951268,0.00000000
-5.20760380,0.23179704,0.11298427,0.09223027,0.06348718,0.00000000,0.07966347,0.00000000
-5.20160080,0.24503215,0.12404513,0.09233278,0.06014103,0.00000000,0.09173392,0.00000000
-5.19559780,0.26381073,0.13783878,0.09453692,0.05826190,0.00000000,0.10579630,0.00000000
-5.18959480,0.28813215,0.15438608,0.09880942,0.05779163,0.00000000,0.12191807,0.00000000
-5.18359180,0.31797735,0.17370782,0.10510748,0.05867007,0.00000000,0.14015839,0.00000000
-5.17758879,0.35330580,0.19582323,0.11337933,0.06083636,0.00000000,0.16056482,0.00000000
-5.17158579,0.39405254,0.22074856,0.12356446,0.06422999,0.00000000,0.18317033,0.00000000
-5.16558279,0.44012534,0.24849619,0.13559376,0.06879150,0.00000000,0.20799068,0.00000000
-5.15957979,0.49140265,0.27907409,0.14938954,0.07446296,0.00000000,0.23502248,0.00000000
-5.15357679,0.54773225,0.31248578,0.16486568,0.08118819,0.00000000,0.26424200,0.00000000
-5.14757379,0.60893099,0.34873064,0.18192777,0.08891288,0.00000000,0.29560467,0.00000000
-5.14157079,0.67478566,0.38780452,0.20047351,0.09758448,0.00000000,0.32904556,0.00000000
-5.13556778,0.74505486,0.42970041,0.22039321,0.10715194,0.00000000,0.36448046,0.00000000
-5.12956478,0.81947183,0.47440895,0.24157056,0.11756537,0.00000000,0.40180782,0.00000000
-5.12356178,0.89774799,0.52191845,0.26388351,0.12877551,0.00000000,0.44091105,0.00000000
-5.11755878,0.97957675,0.57221419,0.28720519,0.14073303,0.00000000,0.48166130,0.00000000
-5.11155578,1.06463734,0.62527676,0.31140498,0.15338768,0.00000000,0.52392024,0.00000000
-5.10555278,1.15259814,0.68107913,0.33634935,0.16668725,0.00000000,0.56754278,0.00000000
-5.09954977,1.24311923,0.73958244,0.36190268,0.18057636,0.00000000,0.61237943,0.00000000
-5.09354677,1.33585372,0.80073042,0.38792773,0.19499507,0.00000000,0.65827799,0.00000000
-5.08754377,1.43044771,0.86444250,0.41428589,0.20987739,0.00000000,0.70508468,0.00000000
-5.08154077,1.52653885,0.93060608,0.44083717,0.22514976,0.00000000,0.75264430,0.00000000
-5.07553777,1.62375342,0.99906807,0.46743983,0.24072951,0.00000000,0.80079960,0.00000000
-5.06953477,1.72170233,1.06962638,0.49394991,0.25652350,0.00000000,0.84938986,0.00000000
-5.06353177,1.81997643,1.14202204,0.52022065,0.27242711,0.00000000,0.89824888,0.00000000
-5.05752876,1.91814147,1.21593241,0.54610197,0.28832359,0.00000000,0.94720242,0.00000000
-5.05152576,2.01573368,1.29096645,0.57144025,0.30408397,0.00000000,0.99606558,0.00000000
-5.04552276,2.11225631,1.36666240,0.59607847,0.31956778,0.00000000,1.04464030,0.00000000
-5.03951976,2.20717806,1.44248871,0.61985698,0.33462448,0.00000000,1.09271331,0.00000000
-5.03351676,2.29993375,1.51784846,0.64261498,0.34909583,0.00000000,1.14005482,0.00000000
-5.02751376,2.38992788,1.59208739,0.66419289,0.36281914,0.00000000,1.18641825,0.00000000
-5.02151076,2.47654118,1.66450577,0.68443546,0.37563135,0.00000000,1.23154108,0.00000000
-5.01550775,2.55914024,1.73437352,0.70319578,0.38737399,0.00000000,1.27514699,0.00000000
-5.00950475,2.63708995,1.80094829,0.72033992,0.39789861,0.00000000,1.31694925,0.00000000
-5.00350175,2.70976836,1.86349556,0.73575210,0.40707265,0.00000000,1.35665520,0.00000000
-4.99749875,2.77658317,1.92131000,0.74934009,0.41478553,0.00000000,1.39397165,0.00000000
-4.99149575,2.83698911,1.97373679,0.76104048,0.42095444,0.00000000,1.42861092,0.00000000
-4.98549275,2.89050508,2.02019210,0.77082362,0.42552977,0.00000000,1.46029715,0.00000000
-4.97948974,2.93673027,2.06018124,0.77869775,0.42849975,0.00000000,1.48877246,0.00000000
-4.97348674,2.97535803,2.09331388,0.78471209,0.42989405,0.00000000,1.51380274,0.00000000
-4.96748374,3.00618687,2.11931522,0.78895858,0.42978608,0.00000000,1.53518257,0.00000000
-4.96148074,3.02912776,2.13803260,0.79157213,0.42829390,0.00000000,1.55273912,0.00000000
-4.95547774,3.04420732,2.14943736,0.79272912,0.42557952,0.00000000,1.56633482,0.00000000
-4.94947474,3.05156680,2.15362172,0.79264436,0.42184664,0.00000000,1.57586877,0.00000000
-4.94347174,3.05145686,2.15079104,0.79156639,0.41733679,0.00000000,1.58127678,0.00000000
-4.93746873,3.04422841,2.14125206,0.78977136,0.41232416,0.00000000,1.58253031,0.00000000
-4.93146573,3.03032038,2.12539774,0.78755577,0.40710897,0.00000000,1.57963449,0.00000000
-4.92546273,3.01024479,2.10368981,0.78522836,0.40201008,0.00000000,1.57262541,0.00000000
-4.91945973,2.98457026,2.07663988,0.78310147,0.39735660,0.00000000,1.56156707,0.00000000
-4.91345673,2.95390473,2.04479035,0.78148227,0.39347914,0.00000000,1.54654823,0.00000000
-4.90745373,2.91887823,2.00869596,0.78066417,0.39070094,0.00000000,1.52767958,0.00000000
-4.90145073,2.88012668,1.96890704,0.78091880,0.38932890,0.00000000,1.50509128,0.00000000
-4.89544772,2.83827702,1.92595503,0.78248875,0.38964516,0.00000000,1.47893120,0.00000000
-4.88944472,2.79393457,1.88034097,0.78558130,0.39189912,0.00000000,1.44936394,0.00000000
-4.88344172,2.74767257,1.83252702,0.79036337,0.39630031,0.00000000,1.41657056,0.00000000
-4.87743872,2.70002423,1.78293134,0.79695760,0.40301216,0.00000000,1.38074898,0.00000000
-4.87143572,2.65147715,1.73192596,0.80543985,0.41214683,0.00000000,1.34211494,0.00000000
-4.86543272,2.60246993,1.67983741,0.81583778,0.42376129,0.00000000,1.30090325,0.00000000
-4.85942971,2.55339082,1.62694973,0.82813075,0.43785460,0.00000000,1.25736910,0.00000000
-4.85342671,2.50457785,1.57350905,0.84225086,0.45436656,0.00000000,1.21178921,0.00000000
-4.84742371,2.45632036,1.51972944,0.85808497,0.47317776,0.00000000,1.16446243,0.00000000
-4.84142071,2.40886143,1.46579921,0.87547778,0.49411111,0.00000000,1.11570973,0.00000000
-4.83541771,2.36240100,1.41188727,0.89423583,0.51693473,0.00000000,1.06587333,0.00000000
-4.82941471,2.31709952,1.35814906,0.91413231,0.54136651,0.00000000,1.01531472,0.00000000
-4.82341171,2.27308193,1.30473163,0.93491272,0.56707987,0.00000000,0.96441180,0.00000000
-4.81740870,2.23044188,1.25177782,0.95630120,0.59371114,0.00000000,0.91355493,0.00000000
-4.81140570,2.18924618,1.19942926,0.97800752,0.62086804,0.00000000,0.86314205,0.00000000
-4.80540270,2.14953949,1.14782831,0.99973458,0.64813929,0.00000000,0.81357305,0.00000000
-4.79939970,2.11134908,1.09711897,1.02118623,0.67510515,0.00000000,0.76524365,0.00000000
-4.79339670,2.07468984,1.04744699,1.04207523,0.70134837,0.00000000,0.71853878,0.00000000
-4.78739370,2.03956917,0.99895919,1.06213120,0.72646552,0.00000000,0.67382605,0.00000000
-4.78139070,2.00599180,0.95180244,1.08110801,0.75007803,0.00000000,0.63144926,0.00000000
-4.77538769,1.97396424,0.90612226,1.09879068,0.77184269,0.00000000,0.59172230,0.00000000
-4.76938469,1.94349867,0.86206127,1.11500114,0.79146112,0.00000000,0.55492368,0.00000000
-4.76338169,1.91461587,0.81975765,1.12960269,0.80868778,0.00000000,0.52129169,0.00000000
-4.75737869,1.88734713,0.77934358,1.14250295,0.82333634,0.00000000,0.49102048,0.00000000
-4.75137569,1.86173467,0.74094374,1.15365493,0.83528380,0.00000000,0.46425703,0.00000000
-4.74537269,1.83783061,0.70467385,1.16305632,0.84447250,0.00000000,0.44109898,0.00000000
-4.73936968,1.81569421,0.67063913,1.17074670,0.85090970,0.00000000,0.42159352,0.00000000
-4.73336668,1.79538756,0.63893275,1.17680306,0.85466484,0.00000000,0.40573698,0.00000000
-4.72736368,1.77696988,0.60963418,1.18133358,0.85586469,0.00000000,0.39347545,0.00000000
-4.72136068,1.76049050,0.58280737,1.18447015,0.85468648,0.00000000,0.38470596,0.00000000
-4.71535768,1.74598127,0.55849887,1.18635990,0.85134954,0.00000000,0.37927852,0.00000000
-4.70935468,1.73344858,0.53673587,1.18715633,0.84610583,0.00000000,0.37699868,0.00000000
-4.70335168,1.72286575,0.51752429,1.18701045,0.83922975,0.00000000,0.37763068,0.00000000
-4.69734867,1.71416622,0.50084698,1.18606244,0.83100796,0.00000000,0.38090120,0.00000000
-4.69134567,1.70723831,0.48666229,1.18443443,0.82172942,0.00000000,0.38650352,0.00000000
-4.68534267,1.70192184,0.47490306,1.18222463,0.81167637,0.00000000,0.39410226,0.00000000
-4.67933967,1.69800714,0.46547625,1.17950329,0.80111646,0.00000000,0.40333853,0.00000000
-4.67333667,1.69523667,0.45826332,1.17631064,0.79029636,0.00000000,0.41383558,0.00000000
-4.66733367,1.69330939,0.45312144,1.17265687,0.77943708,0.00000000,0.42520483,0.00000000
-4.66133067,1.69188774,0.44988570,1.16852413,0.76873096,0.00000000,0.43705234,0.00000000
-4.65532766,1.69060707,0.44837210,1.16387036,0.75834045,0.00000000,0.44898557,0.00000000
-4.64932466,1.68908705,0.44838153,1.15863465,0.74839829,0.00000000,0.46062040,0.00000000
-4.64332166,1.68694457,0.44970429,1.15274375,0.73900904,0.00000000,0.47158828,0.00000000
-4.63731866,1.68380740,0.45212534,1.14611916,0.73025158,0.00000000,0.48154331,0.00000000
-4.63131566,1.67932802,0.45542972,1.13868456,0.72218223,0.00000000,0.49016917,0.00000000
-4.62531266,1.67319686,0.45940806,1.13037273,0.71483808,0.00000000,0.49718570,0.00000000
-4.61930965,1.66515422,0.46386198,1.12113190,0.70824033,0.00000000,0.50235481,0.00000000
-4.61330665,1.65500034,0.46860895,1.11093077,0.70239723,0.00000000,0.50548578,0.00000000
-4.60730365,1.64260313,0.47348651,1.09976225,0.69730638,0.00000000,0.50643942,0.00000000
-4.60130065,1.62790319,0.47835572,1.08764545,0.69295638,0.00000000,0.50513132,0.00000000
-4.59529765,1.61091608,0.48310357,1.07462611,0.68932774,0.00000000,0.50153368,0.00000000
-4.58929465,1.59173176,0.48764448,1.06077537,0.68639295,0.00000000,0.49567595,0.00000000
-4.58329165,1.57051137,0.49192080,1.04618719,0.68411617,0.00000000,0.48764401,0.00000000
-4.57728864,1.54748189,0.49590242,1.03097465,0.68245244,0.00000000,0.47757801,0.00000000
-4.57128564,1.52292892,0.49958571,1.01526548,0.68134686,0.00000000,0.46566898,0.00000000
-4.56528264,1.49718827,0.50299182,0.99919731,0.68073400,0.00000000,0.45215413,0.00000000
-4.55927964,1.47063691,0.50616470,0.98291294,0.68053777,0.00000000,0.43731123,0.00000000
-4.55327664,1.44368378,0.50916891,0.96655606,0.68067207,0.00000000,0.42145208,0.00000000
-4.54727364,1.41676098,0.51208751,0.95026780,0.68104232,0.00000000,0.40491532,0.00000000
-4.54127064,1.39031578,0.51502000,0.93418417,0.68154805,0.00000000,0.38805881,0.00000000
-4.53526763,1.36480356,0.51808054,0.91843469,0.68208649,0.00000000,0.37125179,0.00000000
-4.52926463,1.34068180,0.52139633,0.90314206,0.68255702,0.00000000,0.35486698,0.00000000
-4.52326163,1.31840507,0.52510611,0.88842281,0.68286637,0.00000000,0.33927280,0.00000000
-4.51725863,1.29842069,0.52935868,0.87438868,0.68293406,0.00000000,0.32482583,0.00000000
-4.51125563,1.28116471,0.53431113,0.86114835,0.68269788,0.00000000,0.31186369,0.00000000
-4.50525263,1.26705773,0.54012666,0.84880917,0.68211884,0.00000000,0.30069828,0.00000000
-4.49924962,1.25650012,0.54697177,0.83747847,0.68118523,0.00000000,0.29160960,0.00000000
-4.49324662,1.24986610,0.55501247,0.82726408,0.67991525,0.00000000,0.28483997,0.00000000
-4.48724362,1.24749636,0.56440952,0.81827364,0.67835801,0.00000000,0.28058891,0.00000000
-4.48124062,1.24968890,0.57531252,0.81061254,0.67659256,0.00000000,0.27900849,0.00000000
-4.47523762,1.25668820,0.58785294,0.80438041,0.67472477,0.00000000,0.28019933,0.00000000
-4.46923462,1.26867276,0.60213622,0.79966600,0.67288219,0.00000000,0.28420720,0.00000000
-4.46323162,1.28574144,0.61823317,0.79654093,0.67120694,0.00000000,0.29102042,0.00000000
-4.45722861,1.30789932,0.63617117,0.79505233,0.66984709,0.00000000,0.30056804,0.00000000
-4.45122561,1.33504382,0.65592552,0.79521511,0.66894673,0.00000000,0.31271900,0.00000000
-4.44522261,1.36695209,0.67741165,0.79700419,0.66863559,0.00000000,0.32728239,0.00000000
-4.43921961,1.40327077,0.70047864,0.80034746,0.66901854,0.00000000,0.34400899,0.00000000
-4.43321661,1.44350907,0.72490478,0.80511999,0.67016582,0.00000000,0.36259413,0.00000000
-4.42721361,1.48703627,0.75039561,0.81114018,0.67210456,0.00000000,0.38268213,0.00000000
-4.42121061,1.53308440,0.77658488,0.81816828,0.67481211,0.00000000,0.40387223,0.00000000
-4.41520760,1.58075657,0.80303886,0.82590763,0.67821185,0.00000000,0.42572607,0.00000000
-4.40920460,1.62904145,0.82926391,0.83400895,0.68217157,0.00000000,0.44777672,0.00000000
-4.40320160,1.67683359,0.85471743,0.84207757,0.68650486,0.00000000,0.46953893,0.00000000
-4.39719860,1.72295931,0.87882187,0.84968352,0.69097537,0.00000000,0.49052059,0.00000000
-4.39119560,1.76620729,0.90098127,0.85637409,0.69530389,0.00000000,0.51023487,0.00000000
-4.38519260,1.80536283,0.92059977,0.86168837,0.69917789,0.00000000,0.52821280,0.00000000
-4.37918959,1.83924429,0.93710130,0.86517303,0.70226309,0.00000000,0.54401577,0.00000000
-4.37318659,1.86674034,0.94994949,0.86639870,0.70421653,0.00000000,0.55724756,0.00000000
-4.36718359,1.88684622,0.95866698,0.86497610,0.70470041,0.00000000,0.56756532,0.00000000
-4.36118059,1.89869746,0.96285314,0.86057107,0.70339609,0.00000000,0.57468915,0.00000000
-4.35517759,1.90159947,0.96219943,0.85291786,0.70001765,0.00000000,0.57840980,0.00000000
-4.34917459,1.89505173,0.95650150,0.84183004,0.69432413,0.00000000,0.57859425,0.00000000
-4.34317159,1.87876539,0.94566773,0.82720838,0.68613017,0.00000000,0.57518885,0.00000000
-4.33716858,1.85267371,0.92972362,0.80904565,0.67531447,0.00000000,0.56821990,0.00000000
-4.33116558,1.81693485,0.90881193,0.78742791,0.66182571,0.00000000,0.55779183,0.00000000
-4.32516258,1.77192708,0.88318880,0.76253252,0.64568587,0.00000000,0.54408280,0.00000000
-4.31915958,1.71823684,0.85321586,0.73462302,0.62699079,0.00000000,0.52733826,0.00000000
-4.31315658,1.65664039,0.81934913,0.70404123,0.60590822,0.00000000,0.50786261,0.00000000
-4.30715358,1.58808005,0.78212506,0.67119709,0.58267335,0.00000000,0.48600937,0.00000000
