energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.87393697,7.59113467,0.00440504,1.84090036,1.12155272,0.28420780,2.54552632,2.99583476,0.02538484,1.87972418
-5.86793397,7.44814313,0.00458761,1.80050992,1.11190959,0.27831289,2.52194295,2.92279924,0.02519543,1.85402718
-5.86193097,7.28648545,0.00480230,1.75475152,1.10008226,0.27138072,2.49422383,2.84034889,0.02509819,1.82477079
-5.85592796,7.11007182,0.00504896,1.70480198,1.08635552,0.26357212,2.46374259,2.75041070,0.02509645,1.79257773
-5.84992496,6.92307932,0.00532689,1.65191202,1.07102571,0.25506779,2.43188004,2.65506100,0.02519447,1.75812131
-5.84392196,6.72980307,0.00563486,1.59736257,1.05439058,0.24606185,2.39996941,2.55645540,0.02539697,1.72210061
-5.83791896,6.53450629,0.00597113,1.54242071,1.03673953,0.23675516,2.36924489,2.45675708,0.02570871,1.68521561
-5.83191596,6.34127612,0.00633352,1.48829754,1.01834469,0.22734862,2.34079583,2.35806639,0.02613414,1.64814323
-5.82591296,6.15389101,0.00671946,1.43610940,0.99945332,0.21803665,2.31552874,2.26235473,0.02667700,1.61151542
-5.81990995,5.97570535,0.00712602,1.38684440,0.98028184,0.20900121,2.29413862,2.17140560,0.02734007,1.57589999
-5.81390695,5.80955566,0.00755003,1.34133527,0.96101166,0.20040654,2.27709086,2.08676500,0.02812487,1.54178501
-5.80790395,5.65769158,0.00798808,1.30023978,0.94178707,0.19239471,2.26461422,2.00970304,0.02903144,1.50956719
-5.80190095,5.52173368,0.00843664,1.26402919,0.92271493,0.18508220,2.25670499,1.94118822,0.03005819,1.47954432
-5.79589795,5.40265882,0.00889206,1.23298496,0.90386622,0.17855752,2.25314177,1.88187486,0.03120172,1.45191200
-5.78989495,5.30081207,0.00935065,1.20720364,0.88527909,0.17287998,2.25350973,1.83210386,0.03245667,1.42676422
-5.78389195,5.21594377,0.00980874,1.18660929,0.86696302,0.16807944,2.25723311,1.79191625,0.03381564,1.40409758
-5.77788894,5.14726835,0.01026264,1.17097269,0.84890392,0.16415714,2.26361395,1.76107830,0.03526907,1.38381853
-5.77188594,5.09354152,0.01070872,1.15993601,0.83106955,0.16108739,2.27187510,1.73911678,0.03680519,1.36575309
-5.76588294,5.05315134,0.01114338,1.15304181,0.81341516,0.15882011,2.28120533,1.72536218,0.03840994,1.34965838
-5.75987994,5.02421837,0.01156309,1.14976462,0.79588876,0.15728390,2.29080434,1.71899777,0.04006698,1.33523551
-5.75387694,5.00470021,0.01196434,1.14954374,0.77843601,0.15638975,2.29992559,1.71911187,0.04175771,1.32214302
-5.74787394,4.99249568,0.01234370,1.15181552,0.76100450,0.15603498,2.30791508,1.72475080,0.04346134,1.31001065
-5.74187094,4.98554407,0.01269780,1.15604369,0.74354725,0.15610739,2.31424431,1.73497015,0.04515503,1.29845287
-5.73586793,4.98191565,0.01302332,1.16174631,0.72602555,0.15648950,2.31853626,1.74888167,0.04681416,1.28708192
-5.72986493,4.97988997,0.01331706,1.16851825,0.70841118,0.15706267,2.32058329,1.76569407,0.04841261,1.27552025
-5.72386193,4.97801938,0.01357597,1.17604805,0.69068801,0.15771099,2.32035644,1.78474560,0.04992319,1.26341207
-5.71785893,4.97517584,0.01379721,1.18412880,0.67285331,0.15832500,2.31800607,1.80552735,0.05131814,1.25043394
-5.71185593,4.97057997,0.01397819,1.19266238,0.65491866,0.15880486,2.31385391,1.82769624,0.05256975,1.23630450
-5.70585293,4.96381204,0.01411670,1.20165728,0.63691079,0.15906324,2.30837719,1.85107747,0.05365102,1.22079300
-5.69984992,4.95480554,0.01421102,1.21122007,0.61887230,0.15902762,2.30218591,1.87565660,0.05453642,1.20372677
-5.69384692,4.94382443,0.01425994,1.22154136,0.60086234,0.15864216,2.29599429,1.90156197,0.05520265,1.18499746
-5.68784392,4.93142614,0.01426297,1.23287696,0.58295719,0.15786891,2.29058806,1.92903875,0.05562944,1.16456587
-5.68184092,4.91841272,0.01422034,1.24552542,0.56525074,0.15668864,2.28678911,1.95841629,0.05580029,1.14246531
-5.67583792,4.90577307,0.01413314,1.25980330,0.54785471,0.15510098,2.28541931,1.99007066,0.05570316,1.11880326
-5.66983492,4.89461958,0.01400334,1.27601963,0.53089847,0.15312416,2.28726527,2.02438487,0.05533110,1.09376121
-5.66383192,4.88612239,0.01383384,1.29445086,0.51452840,0.15079422,2.29304573,2.06170883,0.05468266,1.06759252
-5.65782891,4.88144489,0.01362844,1.31531799,0.49890651,0.14816377,2.30338317,2.10232176,0.05376226,1.04061836
-5.65182591,4.88168359,0.01339181,1.33876697,0.48420846,0.14530037,2.31878109,2.14639897,0.05258031,1.01322156
-5.64582291,4.88781534,0.01312940,1.36485368,0.47062069,0.14228463,2.33960798,2.19398513,0.05115317,0.98583859
-5.63981991,4.90065433,0.01284732,1.39353424,0.45833684,0.13920799,2.36608879,2.24497551,0.04950296,0.95894983
-5.63381691,4.92082097,0.01255218,1.42466123,0.44755344,0.13617035,2.39830432,2.29910628,0.04765712,0.93306848
-5.62781391,4.94872376,0.01225093,1.45798614,0.43846513,0.13327765,2.43619856,2.35595447,0.04564791,0.90872842
-5.62181091,4.98455468,0.01195062,1.49316779,0.43125950,0.13063936,2.47959345,2.41494747,0.04351170,0.88647155
-5.61580790,5.02829812,0.01165822,1.52978627,0.42611187,0.12836608,2.52821046,2.47538148,0.04128821,0.86683516
-5.60980490,5.07975210,0.01138041,1.56736165,0.42318034,0.12656731,2.58169758,2.53644789,0.03901968,0.85033979
-5.60380190,5.13856047,0.01112335,1.60537634,0.42260132,0.12534937,2.63966044,2.59726597,0.03674998,0.83747815
-5.59779890,5.20425380,0.01089256,1.64329984,0.42448585,0.12481362,2.70169576,2.65691996,0.03452381,0.82870565
-5.59179590,5.27629630,0.01069272,1.68061441,0.42891703,0.12505496,2.76742520,2.71449852,0.03238583,0.82443278
-5.58579290,5.35413606,0.01052760,1.71684041,0.43594862,0.12616067,2.83652787,2.76913429,0.03037996,0.82501968
-5.57978989,5.43725536,0.01039998,1.75155968,0.44560502,0.12820956,2.90876934,2.82004155,0.02854875,0.83077308
-5.57378689,5.52521825,0.01031165,1.78443589,0.45788255,0.13127143,2.98402573,2.86654987,0.02693279,0.84194547
-5.56778389,5.61771252,0.01026343,1.81523068,0.47275198,0.13540679,3.06230110,2.90813229,0.02557035,0.85873638
-5.56178089,5.71458362,0.01025525,1.84381490,0.49016220,0.14066683,3.14373711,2.94442667,0.02449700,0.88129547
-5.55577789,5.81585858,0.01028624,1.87017428,0.51004456,0.14709352,3.22861409,2.97524935,0.02374543,0.90972688
-5.54977489,5.92175848,0.01035489,1.89440954,0.53231773,0.15471986,3.31734315,3.00060090,0.02334529,0.94409433
-5.54377189,6.03269862,0.01045917,1.91673084,0.55689261,0.16357009,3.41044935,3.02066384,0.02332310,0.98442637
-5.53776888,6.14927624,0.01059671,1.93744707,0.58367688,0.17365990,3.50854649,3.03579291,0.02370222,1.03072118
-5.53176588,6.27224605,0.01076494,1.95695066,0.61257871,0.18499652,3.61230439,3.04649877,0.02450280,1.08295026
-5.52576288,6.40248479,0.01096122,1.97569861,0.64350950,0.19757863,3.72241001,3.05342599,0.02574178,1.14106056
-5.51975988,6.54094600,0.01118298,1.99419082,0.67638506,0.21139608,3.83952411,3.05732682,0.02743279,1.20497467
-5.51375688,6.68860721,0.01142776,2.01294674,0.71112528,0.22642942,3.96423521,3.05903188,0.02958606,1.27458880
-5.50775388,6.84641151,0.01169332,2.03248146,0.74765211,0.24264917,4.09701311,3.05941916,0.03220827,1.34976857
-5.50175088,7.01520615,0.01197756,2.05328210,0.78588591,0.26001492,4.23816394,3.05938258,0.03530236,1.43034271
-5.49574787,7.19568072,0.01227861,2.07578574,0.82574032,0.27847428,4.38778911,3.05980123,0.03886731,1.51609505
-5.48974487,7.38830745,0.01259466,2.10035941,0.86711604,0.29796176,4.54575005,3.06151017,0.04289784,1.60675522
-5.48374187,7.59328628,0.01292401,2.12728309,0.90989384,0.31839760,4.71164064,3.06527362,0.04738416,1.70198890
-5.47773887,7.81049703,0.01326485,2.15673610,0.95392730,0.33968674,4.88476898,3.07176118,0.05231170,1.80138817
-5.47173587,8.03946085,0.01361526,2.18878728,0.99903588,0.36171795,5.06414966,3.08152740,0.05766090,1.90446297
-5.46573287,8.27931271,0.01397309,2.22338927,1.04499880,0.38436328,5.24850731,3.09499503,0.06340705,2.01063443
-5.45972986,8.52878654,0.01433583,2.26037674,1.09155029,0.40747785,5.43629185,3.11244220,0.06952020,2.11923082
-5.45372686,8.78621385,0.01470061,2.29946871,1.13837672,0.43090016,5.62570516,3.13399350,0.07596528,2.22948694
-5.44772386,9.04953660,0.01506415,2.34027464,1.18511597,0.45445299,5.81473862,3.15961516,0.08270227,2.34054727
-5.44172086,9.31633419,0.01542271,2.38230402,1.23135926,0.47794480,6.00122012,3.18911416,0.08968656,2.45147348
-5.43571786,9.58386420,0.01577216,2.42497899,1.27665565,0.50117192,6.18286916,3.22214138,0.09686954,2.56125627
-5.42971486,9.84911583,0.01610804,2.46764965,1.32051920,0.52392121,6.35735774,3.25819863,0.10419925,2.66883138
-5.42371186,10.10887458,0.01642562,2.50961140,1.36243844,0.54597350,6.52237478,3.29664949,0.11162132,2.77309957
-5.41770885,10.35979616,0.01672002,2.55012382,1.40188804,0.56710746,6.67569149,3.33673384,0.11907993,2.87294984
-5.41170585,10.59848718,0.01698635,2.58843035,1.43834211,0.58710395,6.81522488,3.37758568,0.12651903,2.96728517
-5.40570285,10.82158999,0.01721982,2.62377835,1.47128852,0.60575072,6.93909685,3.41825405,0.13388350,3.05504965
-5.39969985,11.02586847,0.01741594,2.65543866,1.50024372,0.62284722,7.04568628,3.45772647,0.14112041,3.13525612
-5.39369685,11.20829188,0.01757058,2.68272426,1.52476726,0.63820951,7.13367189,3.49495449,0.14818027,3.20701288
-5.38769385,11.36611344,0.01768017,2.70500727,1.54447543,0.65167487,7.20206413,3.52888037,0.15501814,3.26954839
-5.38169085,11.49694060,0.01774175,2.72173395,1.55905323,0.66310606,7.25022464,3.55846447,0.16159465,3.32223285
-5.37568784,11.59879446,0.01775309,2.73243709,1.56826432,0.67239503,7.27787270,3.58271210,0.16787675,3.36459542
-5.36968484,11.67015573,0.01771273,2.73674545,1.57195823,0.67946584,7.28507849,3.60069930,0.17383828,3.39633641
-5.36368184,11.70999556,0.01762004,2.73439018,1.57007474,0.68427668,7.27224367,3.61159627,0.17946013,3.41733365
-5.35767884,11.71779009,0.01747518,2.72520787,1.56264499,0.68682083,7.24007052,3.61468797,0.18473021,3.42764267
-5.35167584,11.69351813,0.01727912,2.70914031,1.54978964,0.68712657,7.18952119,3.60939086,0.18964290,3.42749066
-5.34567284,11.63764241,0.01703355,2.68623124,1.53171380,0.68525594,7.12176939,3.59526535,0.19419828,3.41726430
-5.33966983,11.55107539,0.01674086,2.65662011,1.50869943,0.68130236,7.03814693,3.57202349,0.19840105,3.39749213
-5.33366683,11.43513144,0.01640402,2.62053350,1.48109528,0.67538728,6.94008790,3.53953173,0.20225908,3.36882216
-5.32766383,11.29146800,0.01602651,2.57827452,1.44930516,0.66765593,6.82907321,3.49780880,0.20578190,3.33199577
-5.32166083,11.12201848,0.01561219,2.53021073,1.41377493,0.65827241,6.70657822,3.44701908,0.20897898,3.28781932
-5.31565783,10.92892056,0.01516521,2.47676138,1.37497896,0.64741429,6.57402602,3.38746172,0.21185811,3.23713464
-5.30965483,10.71444320,0.01468990,2.41838439,1.33340669,0.63526702,6.43274821,3.31955657,0.21442377,3.18079004
-5.30365183,10.48091624,0.01419065,2.35556374,1.28954977,0.62201840,6.28395504,3.24382744,0.21667582,3.11961315
-5.29764882,10.23066560,0.01367186,2.28879784,1.24389049,0.60785340,6.12871576,3.16088375,0.21860849,3.05438698
-5.29164582,9.96595736,0.01313779,2.21858930,1.19689168,0.59294950,5.96794971,3.07140160,0.22020973,2.98583027
-5.28564282,9.68895283,0.01259255,2.14543643,1.14898871,0.57747287,5.80242785,2.97610506,0.22146110,2.91458300
-5.27963982,9.40167633,0.01204002,2.06982674,1.10058343,0.56157546,5.63278402,2.87574860,0.22233818,2.84119765
-5.27363682,9.10599652,0.01148378,1.99223245,1.05204038,0.54539312,5.45953459,2.77110141,0.22281142,2.76613641
-5.26763382,8.80362114,0.01092712,1.91310807,1.00368503,0.52904482,5.28310460,2.66293404,0.22284763,2.68977414
-5.26163082,8.49610429,0.01037300,1.83288972,0.95580390,0.51263290,5.10385845,2.55200781,0.22241179,2.61240666
-5.25562781,8.18486455,0.00982409,1.75199604,0.90864631,0.49624427,4.92213282,2.43906704,0.22146928,2.53426347
-5.24962481,7.87121176,0.00928270,1.67083024,0.86242738,0.47995236,4.73826934,2.32483404,0.21998831,2.45552388
-5.24362181,7.55637938,0.00875090,1.58978293,0.81733183,0.46381972,4.55264507,2.21000668,0.21794244,2.37633528
-5.23761881,7.24155979,0.00823049,1.50923524,0.77351829,0.44790089,4.36569856,2.09525800,0.21531307,2.29683223
-5.23161581,6.92793904,0.00772302,1.42956179,0.73112367,0.43224547,4.17795001,1.98123752,0.21209170,2.21715495
-5.22561281,6.61672839,0.00722989,1.35113318,0.69026722,0.41690098,3.99001421,1.86857343,0.20828181,2.13746597
-5.21960980,6.30918994,0.00675233,1.27431765,0.65105406,0.40191544,3.80260580,1.75787541,0.20390035,2.05796382
-5.21360680,6.00665433,0.00629149,1.19948165,0.61357796,0.38733931,3.61653641,1.64973713,0.19897855,1.97889292
-5.20760380,5.71052906,0.00584841,1.12698919,0.57792325,0.37322690,3.43270422,1.54473830,0.19356217,1.90054902
-5.20160080,5.42229682,0.00542410,1.05720002,0.54416580,0.35963695,3.25207668,1.44344556,0.18771101,1.82328004
-5.19559780,5.14350375,0.00501953,0.99046650,0.51237319,0.34663241,3.07566762,1.34641215,0.18149788,1.74748219
-5.18959480,4.87573836,0.00463567,0.92712952,0.48260415,0.33427961,2.90451022,1.25417607,0.17500678,1.67359191
-5.18359180,4.62060243,0.00427348,0.86751354,0.45490737,0.32264664,2.73962760,1.16725673,0.16833070,1.60207413
-5.17758879,4.37967563,0.00393391,0.81192109,0.42932010,0.31180134,2.58200268,1.08615016,0.16156890,1.53340770
-5.17158579,4.15447582,0.00361788,0.76062690,0.40586643,0.30180884,2.43254913,1.01132286,0.15482393,1.46806900
-5.16558279,3.94641745,0.00332629,0.71387210,0.38455579,0.29272899,2.29208488,0.94320470,0.14819843,1.40651470
-5.15957979,3.75677003,0.00306001,0.67185863,0.36538161,0.28461373,2.16130948,0.88218095,0.14179198,1.34916470
-5.15357679,3.58661892,0.00281983,0.63474416,0.34832047,0.27750460,2.04078644,0.82858382,0.13569798,1.29638626
-5.14757379,3.43683005,0.00260645,0.60263773,0.33333173,0.27143062,1.93093096,0.78268401,0.13000083,1.24848001
-5.14157079,3.30802018,0.00242046,0.57559617,0.32035768,0.26640650,1.83200355,0.74468222,0.12477339,1.20566855
-5.13556778,3.20053357,0.00226234,0.55362155,0.30932436,0.26243137,1.74410919,0.71470136,0.12007494,1.16808814
-5.12956478,3.11442596,0.00213241,0.53665960,0.30014286,0.25948799,1.66720198,0.69277942,0.11594954,1.13578352
-5.12356178,3.04945584,0.00203085,0.52459912,0.29271102,0.25754258,1.60109424,0.67886345,0.11242498,1.10870613
-5.11755878,3.00508329,0.00195765,0.51727250,0.28691555,0.25654507,1.54546951,0.67280492,0.10951228,1.08671544
-5.11155578,2.98047584,0.00191264,0.51445719,0.28263430,0.25642985,1.49989829,0.67435658,0.10720564,1.06958317
-5.10555278,2.97452115,0.00189547,0.51587821,0.27973860,0.25711692,1.46385577,0.68317121,0.10548298,1.05700003
-5.09954977,2.98584573,0.00190560,0.52121154,0.27809561,0.25851340,1.43674029,0.69880235,0.10430694,1.04858451
-5.09354677,3.01283924,0.00194234,0.53008856,0.27757050,0.26051529,1.41789195,0.72070720,0.10362625,1.04389339
-5.08754377,3.05368362,0.00200479,0.54210129,0.27802838,0.26300944,1.40661059,0.74825195,0.10337753,1.04243330
-5.08154077,3.10638658,0.00209190,0.55680853,0.27933601,0.26587565,1.40217245,0.78071943,0.10348735,1.04367310
-5.07553777,3.16881871,0.00220246,0.57374286,0.28136318,0.26898891,1.40384538,0.81731924,0.10387452,1.04705667
-5.06953477,3.23875360,0.00233507,0.59241835,0.28398392,0.27222170,1.41090218,0.85720031,0.10445259,1.05201572
-5.06353177,3.31391046,0.00248818,0.61233893,0.28707732,0.27544631,1.42263212,0.89946561,0.10513238,1.05798245
-5.05752876,3.39199825,0.00266009,0.63300724,0.29052830,0.27853716,1.43835056,0.94318882,0.10582458,1.06440170
-5.05152576,3.47076076,0.00284891,0.65393388,0.29422822,0.28137316,1.45740693,0.98743261,0.10644229,1.07074262
-5.04552276,3.54802151,0.00305259,0.67464667,0.29807541,0.28383997,1.47919099,1.03126790,0.10690343,1.07650945
-5.03951976,3.62172744,0.00326890,0.69469974,0.30197573,0.28583222,1.50313769,1.07379375,0.10713295,1.08125144
-5.03351676,3.68999039,0.00349545,0.71368218,0.30584321,0.28725561,1.52873057,1.11415700,0.10706484,1.08457167
-5.02751376,3.75112495,0.00372966,0.73122586,0.30960073,0.28802889,1.55550387,1.15157113,0.10664377,1.08613467
-5.02151076,3.80368165,0.00396877,0.74701209,0.31318085,0.28808562,1.58304337,1.18533357,0.10582641,1.08567275
-5.01550775,3.84647445,0.00420988,0.76077701,0.31652675,0.28737568,1.61098589,1.21484086,0.10458231,1.08299086
-5.00950475,3.87860135,0.00444992,0.77231517,0.31959333,0.28586654,1.63901755,1.23960105,0.10289439,1.07796999
-5.00350175,3.89945775,0.00468569,0.78148141,0.32234832,0.28354419,1.66687079,1.25924283,0.10075897,1.07056902
-4.99749875,3.90874201,0.00491394,0.78819080,0.32477357,0.28041372,1.69432015,1.27352122,0.09818532,1.06082511
-4.99149575,3.90645316,0.00513132,0.79241669,0.32686632,0.27649958,1.72117710,1.28231949,0.09519491,1.04885257
-4.98549275,3.89288124,0.00533455,0.79418694,0.32864052,0.27184547,1.74728399,1.28564745,0.09182015,1.03484050
-4.97948974,3.86859096,0.00552038,0.79357857,0.33012816,0.26651386,1.77250763,1.28363628,0.08810290,1.01904933
-4.97348674,3.83439959,0.00568576,0.79071120,0.33138052,0.26058532,1.79673272,1.27653021,0.08409272,1.00180636
-4.96748374,3.79135053,0.00582784,0.78573946,0.33246939,0.25415746,1.81985578,1.26467562,0.07984489,0.98350077
-4.96148074,3.74068390,0.00594414,0.77884496,0.33348819,0.24734378,1.84178004,1.24850813,0.07541842,0.96457814
-4.95547774,3.68380559,0.00603256,0.77022814,0.33455283,0.24027233,1.86241179,1.22853824,0.07087399,0.94553483
-4.94947474,3.62225635,0.00609151,0.76010052,0.33580254,0.23308423,1.88165861,1.20533633,0.06627201,0.92691238
-4.94347174,3.55768192,0.00612000,0.74867762,0.33740016,0.22593223,1.89943001,1.17951749,0.06167083,0.90929194
-4.93746873,3.49180532,0.00611765,0.73617292,0.33953228,0.21897917,1.91564042,1.15172688,0.05712516,0.89328893
-4.93146573,3.42640189,0.00608482,0.72279315,0.34240867,0.21239649,1.93021478,1.12262595,0.05268477,0.87954780
-4.92546273,3.36327723,0.00602259,0.70873491,0.34626118,0.20636272,1.94309640,1.09287991,0.04839349,0.86873664
-4.91945973,3.30424810,0.00593280,0.69418280,0.35134186,0.20106204,1.95425670,1.06314659,0.04428852,0.86154164
-4.91345673,3.25112551,0.00581801,0.67930877,0.35792017,0.19668275,1.96370626,1.03406683,0.04040011,0.85866094
-4.90745373,3.20569961,0.00568155,0.66427277,0.36627910,0.19341583,1.97150629,1.00625623,0.03675151,0.86079776
-4.90145073,3.16972517,0.00552736,0.64922419,0.37671033,0.19145336,1.97777971,0.98029816,0.03335918,0.86865231
-4.89544772,3.14490678,0.00536005,0.63430404,0.38950805,0.19098699,1.98272070,0.95673782,0.03023330,0.88291249
-4.88944472,3.13288295,0.00518468,0.61964724,0.40496180,0.19220625,1.98660197,0.93607703,0.02737847,0.90424309
-4.88344172,3.13520824,0.00500676,0.60538501,0.42334804,0.19529697,1.98977864,0.91876957,0.02479446,0.93327356
-4.87743872,3.15333310,0.00483212,0.59164671,0.44492100,0.20043955,1.99268824,0.90521690,0.02247722,0.97058438
-4.87143572,3.18858134,0.00466677,0.57856120,0.46990269,0.20780738,1.99584618,0.89576408,0.02041978,1.01669253
-4.86543272,3.24212565,0.00451679,0.56625731,0.49847263,0.21756528,1.99983673,0.89069584,0.01861321,1.07203633
-4.85942971,3.31496193,0.00438825,0.55486341,0.53075761,0.22986821,2.00529946,0.89023305,0.01704756,1.13696038
-4.85342671,3.40788369,0.00428711,0.54450604,0.56682196,0.24486006,2.01291179,0.89452949,0.01571269,1.21170137
-4.84742371,3.52145809,0.00421908,0.53530777,0.60665882,0.26267294,2.02336841,0.90366950,0.01459897,1.29637554
-4.84142071,3.65600531,0.00418961,0.52738432,0.65018296,0.28342663,2.03735872,0.91766660,0.01369790,1.39096874
-4.83541771,3.81158312,0.00420379,0.52084124,0.69722569,0.30722855,2.05554352,0.93646357,0.01300257,1.49532982
-4.82941471,3.98797835,0.00426633,0.51577049,0.74753223,0.33417400,2.07853244,0.95993428,0.01250800,1.60916821
-4.82341171,4.18470684,0.00438153,0.51224709,0.80076207,0.36434673,2.10686366,0.98788761,0.01221129,1.73205616
-4.81740870,4.40102279,0.00455327,0.51032620,0.85649247,0.39781975,2.14098712,1.02007367,0.01211164,1.86343609
-4.81140570,4.63593821,0.00478501,0.51004095,0.91422528,0.43465614,2.18125272,1.05619236,0.01221030,2.00263298
-4.80540270,4.88825226,0.00507981,0.51140117,0.97339715,0.47490980,2.22790415,1.09590422,0.01251029,2.14887175
-4.79939970,5.15658981,0.00544034,0.51439318,1.03339272,0.51862589,2.28107925,1.13884338,0.01301604,2.30129892
-4.79339670,5.43944765,0.00586894,0.51898078,1.09356070,0.56584067,2.34081680,1.18463211,0.01373302,2.45900778
-4.78739370,5.73524637,0.00636761,0.52510738,1.15323204,0.61658065,2.40706971,1.23289645,0.01466710,2.62106594
-4.78139070,6.04238514,0.00693803,0.53269920,1.21173967,0.67086081,2.47972382,1.28328218,0.01582400,2.78654395
-4.77538769,6.35929665,0.00758161,0.54166936,1.26843900,0.72868168,2.55862114,1.33547032,0.01720862,2.95454336
-4.76938469,6.68449872,0.00829950,0.55192262,1.32272821,0.79002536,2.64358613,1.38919135,0.01882432,3.12422299
-4.76338169,7.01663967,0.00909252,0.56336051,1.37406748,0.85485036,2.73445327,1.44423712,0.02067224,3.29482162
-4.75737869,7.35453444,0.00996126,0.57588647,1.42199632,0.92308546,2.83109389,1.50046984,0.02275057,3.46567595
-4.75137569,7.69718893,0.01090594,0.58941071,1.46614806,0.99462280,2.93344038,1.55782730,0.02505395,3.63623271
-4.74537269,8.04381082,0.01192647,0.60385447,1.50626084,1.06931049,3.04150572,1.61632388,0.02757289,3.80605406
-4.73936968,8.39380559,0.01302233,0.61915327,1.54218459,1.14694519,3.15539667,1.67604693,0.03029329,3.97481593
-4.73336668,8.74675777,0.01419254,0.63525914,1.57388347,1.22726516,3.27531905,1.73714855,0.03319612,4.14229925
-4.72736368,9.10239774,0.01543562,0.65214137,1.60143381,1.30994424,3.40157415,1.79983281,0.03625726,4.30837451
-4.72136068,9.46055594,0.01674947,0.66978588,1.62501742,1.39458744,3.53454555,1.86433896,0.03944751,4.47298039
-4.71535768,9.82110650,0.01813132,0.68819312,1.64491064,1.48072843,3.67467644,1.93092121,0.04273280,4.63609762
-4.70935468,10.18390344,0.01957765,0.70737451,1.66146960,1.56782960,3.82243773,1.99982599,0.04607466,4.79771951
-4.70335168,10.54871283,0.02108411,0.72734767,1.67511226,1.65528489,3.97828828,2.07126773,0.04943077,4.95782072
-4.69734867,10.91514464,0.02264545,0.74813063,1.68629819,1.74242558,4.14262853,2.14540435,0.05275588,5.11632599
-4.69134567,11.28258809,0.02425543,0.76973518,1.69550685,1.82852911,4.31574986,2.22231368,0.05600276,5.27308057
-4.68534267,11.65015419,0.02590680,0.79215998,1.70321538,1.91283081,4.49778199,2.30197200,0.05912336,5.42782395
-4.67933967,12.01662880,0.02759122,0.81538349,1.70987688,1.99453812,4.68864105,2.38423587,0.06207007,5.58016831
-4.67333667,12.38043905,0.02929923,0.83935732,1.71590017,2.07284689,4.88798139,2.46882828,0.06479703,5.72958284
-4.66733367,12.73963534,0.03102023,0.86400037,1.72163183,2.14695918,5.09515376,2.55532994,0.06726137,5.87538489
-4.66133067,13.09189037,0.03274251,0.88919399,1.72734121,2.21610171,5.30917277,2.64317638,0.06942452,6.01673849
-4.65532766,13.43451595,0.03445324,0.91477862,1.73320920,2.27954428,5.52869586,2.73166110,0.07125328,6.15266025
-4.64932466,13.76449749,0.03613855,0.94055220,1.73932100,2.33661736,5.75201605,2.81994507,0.07272081,6.28203284
-4.64332166,14.07854532,0.03778361,0.96627038,1.74566322,2.38672810,5.97706969,2.90707229,0.07380733,6.40362521
