energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.80190095,0.59194104,0.00042742,0.05161791,0.26108962,0.12190859,0.00634558,0.23636990,0.11245915,0.05563814
-5.79589795,0.58239197,0.00037460,0.04963502,0.25039602,0.11771503,0.00680320,0.23411210,0.11213862,0.05615999
-5.78989495,0.57451219,0.00032619,0.04768562,0.23968221,0.11381778,0.00730301,0.23254442,0.11202531,0.05688235
-5.78389195,0.56842836,0.00028231,0.04580181,0.22912900,0.11025521,0.00783910,0.23171753,0.11216489,0.05780354
-5.77788894,0.56420149,0.00024300,0.04401277,0.21890557,0.10705201,0.00840406,0.23165769,0.11259662,0.05891467
-5.77188594,0.56182940,0.00020825,0.04234454,0.20916713,0.10421940,0.00898912,0.23236804,0.11335357,0.06020007
-5.76588294,0.56125210,0.00017798,0.04081987,0.20005347,0.10175582,0.00958435,0.23383095,0.11446338,0.06163810
-5.75987994,0.56235990,0.00015208,0.03945834,0.19168840,0.09964817,0.01017891,0.23601163,0.11594955,0.06320224
-5.75387694,0.56500387,0.00013042,0.03827657,0.18418023,0.09787344,0.01076132,0.23886256,0.11783318,0.06486247
-5.74787394,0.56900829,0.00011288,0.03728869,0.17762294,0.09640072,0.01131984,0.24232886,0.12013513,0.06658681
-5.74187094,0.57418445,0.00009938,0.03650686,0.17209812,0.09519356,0.01184278,0.24635398,0.12287837,0.06834309
-5.73586793,0.58034518,0.00008988,0.03594184,0.16767735,0.09421245,0.01231890,0.25088575,0.12609041,0.07010070
-5.72986493,0.58731925,0.00008439,0.03560367,0.16442494,0.09341742,0.01273775,0.25588215,0.12980563,0.07183233
-5.72386193,0.59496494,0.00008302,0.03550227,0.16240054,0.09277053,0.01309003,0.26131666,0.13406722,0.07351565
-5.71785893,0.60318192,0.00008598,0.03564793,0.16166164,0.09223824,0.01336794,0.26718268,0.13892868,0.07513467
-5.71185593,0.61192077,0.00009359,0.03605173,0.16226552,0.09179350,0.01356540,0.27349682,0.14445455,0.07668084
-5.70585293,0.62118946,0.00010631,0.03672573,0.16427049,0.09141742,0.01367829,0.28030067,0.15072036,0.07815379
-5.69984992,0.63105629,0.00012475,0.03768298,0.16773630,0.09110048,0.01370458,0.28766090,0.15781150,0.07956157
-5.69384692,0.64164911,0.00014967,0.03893727,0.17272347,0.09084325,0.01364443,0.29566760,0.16582117,0.08092048
-5.68784392,0.65315053,0.00018203,0.04050265,0.17929170,0.09065653,0.01350016,0.30443078,0.17484729,0.08225437
-5.68184092,0.66578941,0.00022294,0.04239272,0.18749719,0.09056091,0.01327614,0.31407514,0.18498838,0.08359346
-5.67583792,0.67982895,0.00027370,0.04461971,0.19738908,0.09058588,0.01297868,0.32473337,0.19633873,0.08497285
-5.66983492,0.69555193,0.00033581,0.04719345,0.20900518,0.09076841,0.01261578,0.33653819,0.20898291,0.08643052
-5.66383192,0.71324387,0.00041092,0.05012015,0.22236732,0.09115112,0.01219686,0.34961363,0.22298996,0.08800528
-5.65782891,0.73317503,0.00050087,0.05340124,0.23747638,0.09178027,0.01173243,0.36406594,0.23840752,0.08973440
-5.65182591,0.75558228,0.00060760,0.05703225,0.25430767,0.09270347,0.01123377,0.37997469,0.25525629,0.09165142
-5.64582291,0.78065181,0.00073319,0.06100175,0.27280673,0.09396733,0.01071254,0.39738459,0.27352514,0.09378395
-5.63981991,0.80850385,0.00087976,0.06529059,0.29288602,0.09561528,0.01018050,0.41629859,0.29316717,0.09615185
-5.63381691,0.83918015,0.00104942,0.06987135,0.31442282,0.09768548,0.00964909,0.43667260,0.31409704,0.09876572
-5.62781391,0.87263520,0.00124423,0.07470822,0.33725852,0.10020897,0.00912925,0.45841240,0.33618992,0.10162589
-5.62181091,0.90873162,0.00146612,0.07975713,0.36119952,0.10320828,0.00863108,0.48137287,0.35928200,0.10472200
-5.61580790,0.94724029,0.00171676,0.08496641,0.38601984,0.10669635,0.00816370,0.50535989,0.38317293,0.10803319
-5.60980490,0.98784510,0.00199749,0.09027778,0.41146534,0.11067596,0.00773509,0.53013467,0.40762989,0.11152886
-5.60380190,1.03015237,0.00230925,0.09562774,0.43725960,0.11513952,0.00735205,0.55542065,0.43239346,0.11517007
-5.59779890,1.07370437,0.00265240,0.10094929,0.46311105,0.12006941,0.00702013,0.58091256,0.45718484,0.11891151
-5.59179590,1.11799641,0.00302670,0.10617387,0.48872120,0.12543858,0.00674372,0.60628724,0.48171432,0.12270383
-5.58579290,1.16249659,0.00343115,0.11123359,0.51379350,0.13121158,0.00652609,0.63121586,0.50569045,0.12649644
-5.57978989,1.20666722,0.00386399,0.11606337,0.53804249,0.13734583,0.00636955,0.65537673,0.52882969,0.13024037
-5.57378689,1.24998691,0.00432255,0.12060322,0.56120269,0.14379306,0.00627560,0.67846836,0.55086591,0.13389133
-5.56778389,1.29197212,0.00480327,0.12480028,0.58303698,0.15050089,0.00624508,0.70022185,0.57155940,0.13741255
-5.56178089,1.33219725,0.00530172,0.12861068,0.60334381,0.15741439,0.00627838,0.72041225,0.59070495,0.14077743
-5.55577789,1.37031217,0.00581255,0.13200105,0.62196313,0.16447773,0.00637563,0.73886814,0.60813859,0.14397180
-5.54977489,1.40605642,0.00632963,0.13494972,0.63878070,0.17163553,0.00653682,0.75547914,0.62374277,0.14699561
-5.54377189,1.43926954,0.00684612,0.13744740,0.65373048,0.17883424,0.00676200,0.77020084,0.63744961,0.14986403
-5.53776888,1.46989691,0.00735461,0.13949742,0.66679528,0.18602325,0.00705139,0.78305708,0.64924231,0.15260790
-5.53176588,1.49799103,0.00784730,0.14111556,0.67800548,0.19315572,0.00740539,0.79413931,0.65915443,0.15527337
-5.52576288,1.52370822,0.00831620,0.14232932,0.68743605,0.20018932,0.00782472,0.80360325,0.66726739,0.15792083
-5.51975988,1.54730089,0.00875335,0.14317686,0.69520206,0.20708654,0.00831033,0.81166290,0.67370612,0.16062318
-5.51375688,1.56910578,0.00915107,0.14370557,0.70145290,0.21381492,0.00886337,0.81858221,0.67863320,0.16346333
-5.50775388,1.58952872,0.00950220,0.14397024,0.70636558,0.22034694,0.00948511,0.82466473,0.68224170,0.16653127
-5.50175088,1.60902657,0.00980032,0.14403118,0.71013736,0.22665973,0.01017676,0.83024171,0.68474717,0.16992057
-5.49574787,1.62808701,0.01003998,0.14395196,0.71297799,0.23273457,0.01093933,0.83565911,0.68637890,0.17372461
-5.48974487,1.64720693,0.01021687,0.14379730,0.71510203,0.23855623,0.01177342,0.84126402,0.68737095,0.17803259
-5.48374187,1.66687032,0.01032801,0.14363078,0.71672123,0.24411215,0.01267898,0.84739091,0.68795325,0.18292560
-5.47773887,1.68752635,0.01037182,0.14351270,0.71803735,0.24939152,0.01365513,0.85434828,0.68834297,0.18847274
-5.47173587,1.70956833,0.01034818,0.14349799,0.71923557,0.25438428,0.01469993,0.86240615,0.68873652,0.19472755
-5.46573287,1.73331447,0.01025846,0.14363439,0.72047852,0.25908010,0.01581021,0.87178465,0.68930232,0.20172495
-5.45972986,1.75899085,0.01010541,0.14396070,0.72190105,0.26346739,0.01698141,0.88264436,0.69017464,0.20947862
-5.45372686,1.78671733,0.00989311,0.14450541,0.72360586,0.26753238,0.01820750,0.89507835,0.69144853,0.21797921
-5.44772386,1.81649689,0.00962678,0.14528556,0.72565987,0.27125827,0.01948092,0.90910650,0.69317608,0.22719324
-5.44172086,1.84820875,0.00931261,0.14630588,0.72809159,0.27462468,0.02079262,0.92467206,0.69536403,0.23706281
-5.43571786,1.88160569,0.00895751,0.14755833,0.73088929,0.27760720,0.02213217,0.94164075,0.69797283,0.24750623
-5.42971486,1.91631571,0.00856889,0.14902197,0.73400029,0.28017725,0.02348788,0.95980227,0.70091717,0.25841941
-5.42371186,1.95184801,0.00815443,0.15066324,0.73733121,0.28230230,0.02484705,0.97887448,0.70406806,0.26967816
-5.41770885,1.98760345,0.00772178,0.15243656,0.74074940,0.28394630,0.02619625,0.99850985,0.70725631,0.28114105
-5.41170585,2.02288901,0.00727838,0.15428546,0.74408558,0.28507048,0.02752164,1.01830433,0.71027747,0.29265301
-5.40570285,2.05693603,0.00683121,0.15614393,0.74713772,0.28563444,0.02880928,1.03780817,0.71289813,0.30404930
-5.39969985,2.08892157,0.00638665,0.15793828,0.74967615,0.28559752,0.03004549,1.05653843,0.71486330,0.31515981
-5.39369685,2.11799224,0.00595035,0.15958925,0.75145000,0.28492029,0.03121720,1.07399292,0.71590486,0.32581348
-5.38769385,2.14328974,0.00552707,0.16101445,0.75219466,0.28356629,0.03231222,1.08966486,0.71575069,0.33584270
-5.38169085,2.16397702,0.00512070,0.16213093,0.75164028,0.28150373,0.03331951,1.10305802,0.71413422,0.34508740
-5.37568784,2.17926424,0.00473419,0.16285797,0.74952097,0.27870720,0.03422937,1.11370159,0.71080417,0.35339889
-5.36968484,2.18843346,0.00436963,0.16311978,0.74558439,0.27515921,0.03503357,1.12116442,0.70553391,0.36064309
-5.36368184,2.19086109,0.00402823,0.16284824,0.73960139,0.27085156,0.03572542,1.12506789,0.69813030,0.36670316
-5.35767884,2.18603725,0.00371048,0.16198533,0.73137530,0.26578640,0.03629973,1.12509722,0.68844144,0.37148157
-5.35167584,2.17358136,0.00341619,0.16048535,0.72075039,0.25997691,0.03675275,1.12101048,0.67636315,0.37490133
-5.34567284,2.15325326,0.00314465,0.15831665,0.70761916,0.25344766,0.03708206,1.11264533,0.66184379,0.37690662
-5.33966983,2.12495969,0.00289472,0.15546293,0.69192800,0.24623445,0.03728641,1.09992294,0.64488726,0.37746280
-5.33366683,2.08875580,0.00266496,0.15192401,0.67368095,0.23838384,0.03736553,1.08284928,0.62555393,0.37655578
-5.32766383,2.04484197,0.00245375,0.14771598,0.65294145,0.22995225,0.03731996,1.06151364,0.60395960,0.37419108
-5.32166083,1.99355615,0.00225938,0.14287071,0.62983167,0.22100473,0.03715093,1.03608462,0.58027242,0.37039237
-5.31565783,1.93536216,0.00208014,0.13743492,0.60452980,0.21161347,0.03686019,1.00680382,0.55470798,0.36519993
-5.30965483,1.87083480,0.00191440,0.13146859,0.57726506,0.20185607,0.03644994,0.97397754,0.52752271,0.35866891
-5.30365183,1.80064229,0.00176064,0.12504299,0.54831095,0.19181375,0.03592281,0.93796698,0.49900598,0.35086761
-5.29764882,1.72552699,0.00161753,0.11823838,0.51797686,0.18156951,0.03528185,0.89917737,0.46947130,0.34187576
-5.29164582,1.64628533,0.00148391,0.11114134,0.48659853,0.17120627,0.03453059,0.85804646,0.43924689,0.33178296
-5.28564282,1.56374745,0.00135880,0.10384215,0.45452786,0.16080524,0.03367317,0.81503284,0.40866610,0.32068723
-5.27963982,1.47875762,0.00124143,0.09643203,0.42212239,0.15044433,0.03271437,0.77060461,0.37805815,0.30869364
-5.27363682,1.39215579,0.00113119,0.08900052,0.38973510,0.14019689,0.03165983,0.72522863,0.34773942,0.29591315
-5.26763382,1.30476098,0.00102762,0.08163311,0.35770480,0.13013061,0.03051610,0.67936075,0.31800577,0.28246144
-5.26163082,1.21735666,0.00093038,0.07440913,0.32634764,0.12030673,0.02929075,0.63343722,0.28912597,0.26845779
-5.25562781,1.13067853,0.00083924,0.06740003,0.29594987,0.11077945,0.02799240,0.58786749,0.26133663,0.25402400
-5.24962481,1.04540470,0.00075403,0.06066803,0.26676223,0.10159563,0.02663076,0.54302833,0.23483850,0.23928319
-5.24362181,0.96214828,0.00067464,0.05426526,0.23899596,0.09279469,0.02521656,0.49925952,0.20979436,0.22435858
-5.23761881,0.88145237,0.00060097,0.04823328,0.21282050,0.08440867,0.02376141,0.45686083,0.18632835,0.20937216
-5.23161581,0.80378707,0.00053293,0.04260300,0.18836294,0.07646252,0.02227768,0.41609043,0.16452667,0.19444326
-5.22561281,0.72954865,0.00047044,0.03739502,0.16570881,0.06897446,0.02077823,0.37716441,0.14443947,0.17968712
-5.21960980,0.65906025,0.00041338,0.03262026,0.14490438,0.06195643,0.01927621,0.34025744,0.12608372,0.16521336
-5.21360680,0.59257428,0.00036164,0.02828082,0.12595994,0.05541465,0.01778472,0.30550428,0.10944695,0.15112458
-5.20760380,0.53027598,0.00031507,0.02437108,0.10885398,0.04935020,0.01631657,0.27300220,0.09449144,0.13751498
-5.20160080,0.47228813,0.00027351,0.02087890,0.09353794,0.04375964,0.01488394,0.24281393,0.08115888,0.12446924
-5.19559780,0.41867662,0.00023679,0.01778691,0.07994135,0.03863567,0.01349816,0.21497118,0.06937511,0.11206152
-5.18959480,0.36945677,0.00020475,0.01507377,0.06797703,0.03396770,0.01216945,0.18947861,0.05905485,0.10035489
-5.18359180,0.32460019,0.00017723,0.01271543,0.05754624,0.02974256,0.01090672,0.16631802,0.05010627,0.08940093
-5.17758879,0.28404215,0.00015411,0.01068635,0.04854353,0.02594510,0.00971747,0.14545282,0.04243527,0.07923989
-5.17158579,0.24768920,0.00013531,0.00896049,0.04086126,0.02255884,0.00860770,0.12683259,0.03594939,0.06990099
-5.16558279,0.21542695,0.00012078,0.00751233,0.03439361,0.01956655,0.00758188,0.11039770,0.03056123,0.06140328
-5.15957979,0.18712791,0.00011057,0.00631764,0.02904007,0.01695091,0.00664300,0.09608382,0.02619153,0.05375673
-5.15357679,0.16265918,0.00010482,0.00535415,0.02470831,0.01469504,0.00579268,0.08382643,0.02277163,0.04696357
-5.14757379,0.14188990,0.00010376,0.00460207,0.02131659,0.01278311,0.00503126,0.07356492,0.02024552,0.04101991
-5.14157079,0.12469817,0.00010774,0.00404449,0.01879544,0.01120082,0.00435802,0.06524654,0.01857139,0.03591745
-5.13556778,0.11097732,0.00011725,0.00366762,0.01708894,0.00993585,0.00377133,0.05882980,0.01772270,0.03164528
-5.12956478,0.10064140,0.00013295,0.00346090,0.01615537,0.00897833,0.00326886,0.05428736,0.01768878,0.02819159
-5.12356178,0.09362952,0.00015562,0.00341705,0.01596743,0.00832107,0.00284783,0.05160831,0.01847497,0.02554532
-5.11755878,0.08990896,0.00018624,0.00353193,0.01651194,0.00795983,0.00250512,0.05079958,0.02010222,0.02369754
-5.11155578,0.08947681,0.00022594,0.00380439,0.01778906,0.00789339,0.00223751,0.05188655,0.02260626,0.02264257
-5.10555278,0.09236007,0.00027603,0.00423591,0.01981116,0.00812356,0.00204181,0.05491265,0.02603620,0.02237877
-5.09954977,0.09861379,0.00033799,0.00483029,0.02260115,0.00865494,0.00191493,0.05993784,0.03045263,0.02290886
-5.09354677,0.10831759,0.00041342,0.00559310,0.02619043,0.00949462,0.00185403,0.06703600,0.03592511,0.02423984
-5.08754377,0.12157002,0.00050406,0.00653118,0.03061649,0.01065164,0.00185650,0.07629117,0.04252919,0.02638241
-5.08154077,0.13848124,0.00061174,0.00765199,0.03592006,0.01213639,0.00191996,0.08779260,0.05034276,0.02934991
-5.07553777,0.15916380,0.00073832,0.00896292,0.04214195,0.01395972,0.00204227,0.10162875,0.05944201,0.03315685
-5.06953477,0.18372186,0.00088568,0.01047055,0.04931966,0.01613199,0.00222140,0.11788033,0.06989688,0.03781694
-5.06353177,0.21223916,0.00105561,0.01217986,0.05748371,0.01866202,0.00245536,0.13661254,0.08176614,0.04334084
-5.05752876,0.24476604,0.00124975,0.01409350,0.06665394,0.02155586,0.00274210,0.15786678,0.09509229,0.04973358
-5.05152576,0.28130605,0.00146957,0.01621094,0.07683579,0.02481563,0.00307933,0.18165217,0.10989642,0.05699186
-5.04552276,0.32180278,0.00171620,0.01852783,0.08801677,0.02843827,0.00346442,0.20793716,0.12617317,0.06510125
-5.03951976,0.36612742,0.00199044,0.02103529,0.10016324,0.03241444,0.00389425,0.23664172,0.14388618,0.07403354
-5.03351676,0.41406780,0.00229262,0.02371943,0.11321768,0.03672744,0.00436513,0.26763048,0.16296408,0.08374429
-5.02751376,0.46531976,0.00262258,0.02656096,0.12709671,0.04135240,0.00487265,0.30070733,0.18329746,0.09417083
-5.02151076,0.51948121,0.00297961,0.02953496,0.14168978,0.04625574,0.00541166,0.33561183,0.20473698,0.10523072
-5.01550775,0.57604983,0.00336240,0.03261094,0.15685907,0.05139483,0.00597624,0.37201795,0.22709290,0.11682096
-5.00950475,0.63442474,0.00376909,0.03575306,0.17244027,0.05671815,0.00655970,0.40953525,0.25013611,0.12881798
-5.00350175,0.69391253,0.00419724,0.03892060,0.18824472,0.06216574,0.00715468,0.44771301,0.27360106,0.14107849
-4.99749875,0.75373788,0.00464395,0.04206869,0.20406267,0.06767011,0.00775327,0.48604718,0.29719029,0.15344129
-4.99149575,0.81305873,0.00510589,0.04514931,0.21966772,0.07315763,0.00834715,0.52399020,0.32058089,0.16573003
-4.98549275,0.87098572,0.00557950,0.04811240,0.23482242,0.07855022,0.00892783,0.56096362,0.34343251,0.17775686
-4.97948974,0.92660543,0.00606115,0.05090723,0.24928472,0.08376746,0.00948688,0.59637300,0.36539693,0.18932685
-4.97348674,0.97900662,0.00654727,0.05348387,0.26281519,0.08872903,0.01001623,0.62962482,0.38612874,0.20024320
-4.96748374,1.02730865,0.00703468,0.05579473,0.27518472,0.09335734,0.01050844,0.66014459,0.40529682,0.21031287
-4.96148074,1.07069087,0.00752075,0.05779610,0.28618231,0.09758023,0.01095704,0.68739569,0.42259620,0.21935249
-4.95547774,1.10842180,0.00800366,0.05944964,0.29562273,0.10133376,0.01135676,0.71089792,0.43775970,0.22719436
-4.94947474,1.13988679,0.00848267,0.06072374,0.30335363,0.10456484,0.01170384,0.73024513,0.45056901,0.23369223
-4.94347174,1.16461292,0.00895827,0.06159471,0.30926183,0.10723362,0.01199622,0.74512104,0.46086452,0.23872659
-4.93746873,1.18228992,0.00943242,0.06204771,0.31327837,0.10931555,0.01223373,0.75531255,0.46855349,0.24220929
-4.93146573,1.19278611,0.00990862,0.06207735,0.31538225,0.11080293,0.01241817,0.76071981,0.47361624,0.24408718
-4.92546273,1.19615845,0.01039198,0.06168809,0.31560245,0.11170599,0.01255336,0.76136272,0.47610982,0.24434473
-4.91945973,1.19265619,0.01088922,0.06089415,0.31401825,0.11205329,0.01264503,0.75738330,0.47616908,0.24300537
-4.91345673,1.18271785,0.01140855,0.05971922,0.31075775,0.11189148,0.01270076,0.74904393,0.47400497,0.24013159
-4.90745373,1.16696149,0.01195945,0.05819573,0.30599463,0.11128447,0.01272967,0.73672146,0.46990008,0.23582373
-4.90145073,1.14616862,0.01255242,0.05636397,0.29994324,0.11031186,0.01274220,0.72089733,0.46420152,0.23021748
-4.89544772,1.12126243,0.01319857,0.05427079,0.29285229,0.10906684,0.01274967,0.70214425,0.45731143,0.22348035
-4.88944472,1.09328104,0.01390919,0.05196829,0.28499727,0.10765358,0.01276392,0.68110985,0.44967543,0.21580708
-4.88344172,1.06334705,0.01469522,0.04951224,0.27667204,0.10618414,0.01279682,0.65849803,0.44176947,0.20741429
-4.87743872,1.03263432,0.01556666,0.04696048,0.26817980,0.10477516,0.01285979,0.63504873,0.43408549,0.19853457
-4.87143572,1.00233347,0.01653203,0.04437133,0.25982387,0.10354425,0.01296332,0.61151692,0.42711656,0.18941021
-4.86543272,0.97361722,0.01759775,0.04180201,0.25189857,0.10260641,0.01311651,0.58865151,0.42134184,0.18028688
-4.85942971,0.94760683,0.01876760,0.03930722,0.24468061,0.10207046,0.01332665,0.56717498,0.41721209,0.17140734
-4.85342671,0.92534079,0.02004223,0.03693782,0.23842112,0.10203570,0.01359887,0.54776431,0.41513600,0.16300552
-4.84742371,0.90774660,0.02141874,0.03473967,0.23333878,0.10258878,0.01393581,0.53103383,0.41546793,0.15530101
-4.84142071,0.89561655,0.02289042,0.03275279,0.22961403,0.10380100,0.01433749,0.51752034,0.41849733,0.14849422
-4.83541771,0.88958796,0.02444656,0.03101059,0.22738474,0.10572609,0.01480112,0.50767091,0.42444010,0.14276221
-4.82941471,0.89012842,0.02607250,0.02953942,0.22674313,0.10839843,0.01532121,0.50183349,0.43343219,0.13825522
-4.82341171,0.89752599,0.02774973,0.02835828,0.22773429,0.11183185,0.01588961,0.50025043,0.44552550,0.13509409
-4.81740870,0.91188469,0.02945625,0.02747879,0.23035603,0.11601901,0.01649573,0.50305498,0.46068606,0.13336837
-4.81140570,0.93312492,0.03116708,0.02690528,0.23456009,0.12093134,0.01712691,0.51027060,0.47879467,0.13313535
-4.80540270,0.96098867,0.03285483,0.02663509,0.24025470,0.12651955,0.01776876,0.52181295,0.49964973,0.13441965
-4.79939970,0.99504924,0.03449047,0.02665903,0.24730820,0.13271466,0.01840566,0.53749450,0.52297221,0.13721373
-4.79339670,1.03472498,0.03604422,0.02696188,0.25555371,0.13942957,0.01902128,0.55703142,0.54841273,0.14147889
-4.78739370,1.07929675,0.03748639,0.02752314,0.26479464,0.14656108,0.01959910,0.58005260,0.57556036,0.14714709
-4.78139070,1.12792845,0.03878837,0.02831769,0.27481083,0.15399237,0.02012299,0.60611058,0.60395309,0.15412318
-4.77538769,1.17969029,0.03992352,0.02931670,0.28536527,0.16159581,0.02057773,0.63469411,0.63308964,0.16228785
-4.76938469,1.23358421,0.04086807,0.03048847,0.29621106,0.16923615,0.02094952,0.66524215,0.66244244,0.17150093
-4.76338169,1.28857090,0.04160187,0.03179932,0.30709858,0.17677389,0.02122642,0.69715894,0.69147148,0.18160531
-4.75737869,1.34359784,0.04210907,0.03321456,0.31778263,0.18406891,0.02139872,0.72982999,0.71963863,0.19243104
-4.75137569,1.39762770,0.04237863,0.03469938,0.32802930,0.19098414,0.02145923,0.76263847,0.74642230,0.20379995
-4.74537269,1.44966655,0.04240471,0.03621980,0.33762249,0.19738931,0.02140346,0.79498182,0.77133190,0.21553031
-4.73936968,1.49879104,0.04218678,0.03774350,0.34636989,0.20316456,0.02122971,0.82628795,0.79392181,0.22744163
-4.73336668,1.54417382,0.04172969,0.03924064,0.35410819,0.20820397,0.02093906,0.85603079,0.81380451,0.23935946
-4.72736368,1.58510653,0.04104347,0.04068453,0.36070742,0.21241867,0.02053527,0.88374454,0.83066231,0.25111990
-4.72136068,1.62101953,0.04014300,0.04205230,0.36607421,0.21573974,0.02002461,0.90903626,0.84425742,0.26257387
-4.71535768,1.65149757,0.03904751,0.04332525,0.37015396,0.21812044,0.01941554,0.93159621,0.85443990,0.27359076
-4.70935468,1.67629095,0.03778005,0.04448924,0.37293170,0.21953799,0.01871845,0.95120563,0.86115308,0.28406152
-4.70335168,1.69532141,0.03636675,0.04553476,0.37443167,0.21999457,0.01794525,0.96774142,0.86443627,0.29390093
-4.69734867,1.70868253,0.03483609,0.04645689,0.37471551,0.21951765,0.01710902,0.98117771,0.86442436,0.30304896
-4.69134567,1.71663431,0.03321814,0.04725506,0.37387925,0.21815949,0.01622354,0.99158387,0.86134431,0.31147128
-4.68534267,1.71959211,0.03154374,0.04793266,0.37204898,0.21599576,0.01530297,0.99911915,0.85550848,0.31915872
-4.67933967,1.71811001,0.02984374,0.04849645,0.36937550,0.21312348,0.01436142,1.00402414,0.84730475,0.32612583
-4.67333667,1.71285933,0.02814828,0.04895591,0.36602808,0.20965809,0.01341260,1.00660909,0.83718393,0.33240870
-4.66733367,1.70460288,0.02648609,0.04932245,0.36218750,0.20572984,0.01246954,1.00723989,0.82564455,0.33806186
-4.66133067,1.69416595,0.02488389,0.04960855,0.35803879,0.20147966,0.01154431,1.00632202,0.81321568,0.34315486
-4.65532766,1.68240528,0.02336586,0.04982697,0.35376378,0.19705455,0.01064782,1.00428341,0.80043837,0.34776831
-4.64932466,1.67017710,0.02195321,0.04998992,0.34953396,0.19260265,0.00978963,1.00155671,0.78784627,0.35198991
-4.64332166,1.65830584,0.02066382,0.05010837,0.34550382,0.18826833,0.00897790,0.99856213,0.77594640,0.35591051
