energy_ev,total_up,Al_p_up,Al_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.69384692,0.39992088,0.03750640,0.00000000,0.00032915,0.23213836,0.17832052,0.07396270
-5.68784392,0.42947031,0.04043554,0.00000000,0.00032809,0.24764956,0.19187833,0.07883584
-5.68184092,0.46252000,0.04352476,0.00000000,0.00033787,0.26485364,0.20764504,0.08450278
-5.67583792,0.49887977,0.04673971,0.00000000,0.00035907,0.28359070,0.22560796,0.09093898
-5.66983492,0.53833921,0.05004394,0.00000000,0.00039230,0.30369027,0.24574514,0.09811668
-5.66383192,0.58067320,0.05339988,0.00000000,0.00043821,0.32497611,0.26802562,0.10600575
-5.65782891,0.62564636,0.05676970,0.00000000,0.00049748,0.34727056,0.29240896,0.11457425
-5.65182591,0.67301623,0.06011630,0.00000000,0.00057077,0.37039813,0.31884381,0.12378859
-5.64582291,0.72253507,0.06340409,0.00000000,0.00065874,0.39418826,0.34726577,0.13361341
-5.63981991,0.77395006,0.06659968,0.00000000,0.00076201,0.41847713,0.37759439,0.14401109
-5.63381691,0.82700199,0.06967250,0.00000000,0.00088112,0.44310830,0.40972965,0.15494088
-5.62781391,0.88142255,0.07259522,0.00000000,0.00101651,0.46793237,0.44354799,0.16635777
-5.62181091,0.93693048,0.07534397,0.00000000,0.00116845,0.49280557,0.47889822,0.17821119
-5.61580790,0.99322681,0.07789839,0.00000000,0.00133709,0.51758753,0.51559761,0.19044353
-5.60980490,1.04998985,0.08024160,0.00000000,0.00152233,0.54213838,0.55342841,0.20298868
-5.60380190,1.10687016,0.08235994,0.00000000,0.00172390,0.56631538,0.59213530,0.21577067
-5.59779890,1.16348636,0.08424258,0.00000000,0.00194129,0.58996962,0.63142396,0.22870260
-5.59179590,1.21942203,0.08588117,0.00000000,0.00217375,0.61294285,0.67096111,0.24168587
-5.58579290,1.27422443,0.08726930,0.00000000,0.00242033,0.63506498,0.71037626,0.25460999
-5.57978989,1.32740539,0.08840213,0.00000000,0.00267988,0.65615250,0.74926534,0.26735290
-5.57378689,1.37844465,0.08927591,0.00000000,0.00295110,0.67600806,0.78719622,0.27978202
-5.56778389,1.42679594,0.08988770,0.00000000,0.00323255,0.69442148,0.82371611,0.29175590
-5.56178089,1.47189573,0.09023515,0.00000000,0.00352273,0.71117229,0.85836066,0.30312666
-5.55577789,1.51317443,0.09031642,0.00000000,0.00382011,0.72603373,0.89066453,0.31374303
-5.54977489,1.55006992,0.09013021,0.00000000,0.00412321,0.73877828,0.92017297,0.32345393
-5.54377189,1.58204273,0.08967601,0.00000000,0.00443064,0.74918447,0.94645404,0.33211261
-5.53776888,1.60859234,0.08895435,0.00000000,0.00474114,0.75704464,0.96911101,0.33958099
-5.53176588,1.62927400,0.08796725,0.00000000,0.00505363,0.76217338,0.98779426,0.34573425
-5.52576288,1.64371526,0.08671870,0.00000000,0.00536725,0.76441633,1.00221232,0.35046533
-5.51975988,1.65163149,0.08521517,0.00000000,0.00568134,0.76365880,1.01214156,0.35368931
-5.51375688,1.65283986,0.08346616,0.00000000,0.00599546,0.75983384,1.01743404,0.35534742
-5.50775388,1.64727104,0.08148467,0.00000000,0.00630937,0.75292950,1.01802329,0.35541052
-5.50175088,1.63497836,0.07928762,0.00000000,0.00662301,0.74299477,1.01392780,0.35388202
-5.49574787,1.61614390,0.07689625,0.00000000,0.00693644,0.73014417,1.00525220,0.35080010
-5.48974487,1.59108164,0.07433629,0.00000000,0.00724980,0.71456057,0.99218603,0.34623911
-5.48374187,1.56023739,0.07163810,0.00000000,0.00756327,0.69649640,0.97500045,0.34031032
-5.47773887,1.52418583,0.06883666,0.00000000,0.00787700,0.67627304,0.95404299,0.33316176
-5.47173587,1.48362470,0.06597141,0.00000000,0.00819111,0.65427856,0.92973067,0.32497737
-5.46573287,1.43936666,0.06308600,0.00000000,0.00850564,0.63096397,0.90254205,0.31597552
-5.45972986,1.39232896,0.06022786,0.00000000,0.00882055,0.60683798,0.87300823,0.30640674
-5.45372686,1.34352137,0.05744774,0.00000000,0.00913572,0.58246061,0.84170360,0.29655097
-5.44772386,1.29403267,0.05479908,0.00000000,0.00945104,0.55843577,0.80923631,0.28671426
-5.44172086,1.24501589,0.05233730,0.00000000,0.00976639,0.53540290,0.77623895,0.27722488
-5.43571786,1.19767261,0.05011903,0.00000000,0.01008176,0.51402794,0.74335953,0.26842906
-5.42971486,1.15323630,0.04820122,0.00000000,0.01039730,0.49499353,0.71125297,0.26068615
-5.42371186,1.11295479,0.04664017,0.00000000,0.01071343,0.47898868,0.68057299,0.25436343
-5.41770885,1.07807190,0.04549052,0.00000000,0.01103090,0.46669782,0.65196448,0.24983029
-5.41170585,1.04980797,0.04480411,0.00000000,0.01135085,0.45878918,0.62605616,0.24745202
-5.40570285,1.02933953,0.04462880,0.00000000,0.01167485,0.45590257,0.60345340,0.24758300
-5.39969985,1.01777780,0.04500728,0.00000000,0.01200490,0.45863661,0.58473098,0.25055947
-5.39369685,1.01614618,0.04597574,0.00000000,0.01234341,0.46753522,0.57042567,0.25669177
-5.38769385,1.02535696,0.04756266,0.00000000,0.01269310,0.48307380,0.56102846,0.26625624
-5.38169085,1.04618737,0.04978753,0.00000000,0.01305691,0.50564495,0.55697632,0.27948682
-5.37568784,1.07925562,0.05265967,0.00000000,0.01343780,0.53554428,0.55864352,0.29656668
-5.36968484,1.12499737,0.05617720,0.00000000,0.01383861,0.57295652,0.56633263,0.31761987
-5.36368184,1.18364355,0.06032619,0.00000000,0.01426179,0.61794246,0.58026522,0.34270359
-5.35767884,1.25520051,0.06508000,0.00000000,0.01470916,0.67042733,0.60057279,0.37180106
-5.35167584,1.33943331,0.07039897,0.00000000,0.01518175,0.73019120,0.62728814,0.40481577
-5.34567284,1.43585355,0.07623043,0.00000000,0.01567949,0.79686206,0.66033766,0.44156704
-5.33966983,1.54371263,0.08250915,0.00000000,0.01620108,0.86991235,0.69953512,0.48178773
-5.33366683,1.66200150,0.08915817,0.00000000,0.01674385,0.94865945,0.74457753,0.52512401
-5.32766383,1.78945784,0.09609011,0.00000000,0.01730366,1.03227072,0.79504342,0.57113788
-5.32166083,1.92458112,0.10320888,0.00000000,0.01787488,1.11977345,0.85039431,0.61931229
-5.31565783,2.06565612,0.11041187,0.00000000,0.01845048,1.21006999,0.90997948,0.66905927
-5.30965483,2.21078465,0.11759240,0.00000000,0.01902217,1.30195789,0.97304452,0.71973088
-5.30365183,2.35792520,0.12464255,0.00000000,0.01958057,1.39415498,1.03874365,0.77063289
-5.29764882,2.50493968,0.13145612,0.00000000,0.02011553,1.48532865,1.10615587,0.82104087
-5.29164582,2.64964605,0.13793169,0.00000000,0.02061643,1.57412875,1.17430453,0.87021834
-5.28564282,2.78987523,0.14397570,0.00000000,0.02107260,1.65922299,1.24218004,0.91743635
-5.27963982,2.92353054,0.14950531,0.00000000,0.02147362,1.73933371,1.30876498,0.96199385
-5.27363682,3.04864741,0.15445104,0.00000000,0.02180982,1.81327458,1.37306082,1.00323823
-5.26763382,3.16345126,0.15875897,0.00000000,0.02207259,1.87998600,1.43411541,1.04058505
-5.26163082,3.26641135,0.16239259,0.00000000,0.02225475,1.93856757,1.49105009,1.07353637
-5.25562781,3.35628824,0.16533392,0.00000000,0.02235084,1.98830639,1.54308545,1.10169682
-5.24962481,3.43217309,0.16758421,0.00000000,0.02235735,2.02870005,1.58956465,1.12478678
-5.24362181,3.49351700,0.16916392,0.00000000,0.02227290,2.05947301,1.62997325,1.14265206
-5.23761881,3.54014916,0.17011208,0.00000000,0.02209828,2.08058594,1.66395479,1.15526962
-5.23161581,3.57228279,0.17048507,0.00000000,0.02183650,2.09223728,1.69132121,1.16274909
-5.22561281,3.59050863,0.17035490,0.00000000,0.02149269,2.09485702,1.71205774,1.16532995
-5.21960980,3.59577590,0.16980697,0.00000000,0.02107393,2.08909273,1.72632183,1.16337435
-5.21360680,3.58936138,0.16893745,0.00000000,0.02058907,2.07578856,1.73443611,1.15735596
-5.20760380,3.57282757,0.16785039,0.00000000,0.02004844,2.05595763,1.73687553,1.14784495
-5.20160080,3.54797139,0.16665467,0.00000000,0.01946356,2.03074919,1.73424912,1.13549000
-5.19559780,3.51676508,0.16546078,0.00000000,0.01884680,2.00141149,1.72727697,1.12099758
-5.18959480,3.48129144,0.16437771,0.00000000,0.01821099,1.96925194,1.71676340,1.10510949
-5.18359180,3.44367554,0.16350988,0.00000000,0.01756913,1.93559582,1.70356711,1.08857941
-5.17758879,3.40601521,0.16295428,0.00000000,0.01693399,1.90174516,1.68856968,1.07214912
-5.17158579,3.37031284,0.16279783,0.00000000,0.01631780,1.86893908,1.67264348,1.05652538
-5.16558279,3.33841045,0.16311514,0.00000000,0.01573194,1.83831703,1.65662026,1.04235810
-5.15957979,3.31193059,0.16396648,0.00000000,0.01518669,1.81088604,1.64126163,1.03022066
-5.15357679,3.29222472,0.16539628,0.00000000,0.01469094,1.78749306,1.62723258,1.02059288
-5.14757379,3.28033105,0.16743198,0.00000000,0.01425205,1.76880310,1.61507901,1.01384726
-5.14157079,3.27694298,0.17008332,0.00000000,0.01387569,1.75528380,1.60521009,1.01023890
-5.13556778,3.28238950,0.17334208,0.00000000,0.01356570,1.74719685,1.59788629,1.00989942
-5.12956478,3.29662787,0.17718225,0.00000000,0.01332405,1.74459613,1.59321316,1.01283500
-5.12356178,3.31924912,0.18156062,0.00000000,0.01315082,1.74733267,1.59114146,1.01892859
-5.11755878,3.34949590,0.18641782,0.00000000,0.01304426,1.75506592,1.59147315,1.02794619
-5.11155578,3.38629223,0.19167966,0.00000000,0.01300077,1.76728082,1.59387327,1.03954693
-5.10555278,3.42828398,0.19725891,0.00000000,0.01301513,1.78330994,1.59788701,1.05329658
-5.09954977,3.47388863,0.20305735,0.00000000,0.01308057,1.80235981,1.60296113,1.06868402
-5.09354677,3.52135251,0.20896802,0.00000000,0.01318899,1.82354037,1.60846895,1.08513996
-5.08754377,3.56881345,0.21487778,0.00000000,0.01333118,1.84589665,1.61373774,1.10205736
-5.08154077,3.61436639,0.22066991,0.00000000,0.01349708,1.86844133,1.61807740,1.11881280
-5.07553777,3.65612973,0.22622681,0.00000000,0.01367603,1.89018731,1.62080909,1.13478785
-5.06953477,3.69230969,0.23143273,0.00000000,0.01385708,1.91017900,1.62129284,1.14938993
-5.06353177,3.72126055,0.23617640,0.00000000,0.01402927,1.92752155,1.61895287,1.16207163
-5.05752876,3.74153831,0.24035350,0.00000000,0.01418193,1.94140688,1.61329963,1.17234803
-5.05152576,3.75194599,0.24386898,0.00000000,0.01430498,1.95113603,1.60394785,1.17981123
-5.04552276,3.75156894,0.24663908,0.00000000,0.01438917,1.95613691,1.59062984,1.18414173
-5.03951976,3.73979895,0.24859304,0.00000000,0.01442633,1.95597731,1.57320371,1.18511615
-5.03351676,3.71634653,0.24967452,0.00000000,0.01440960,1.95037277,1.55165636,1.18261124
-5.02751376,3.68124122,0.24984253,0.00000000,0.01433357,1.93918924,1.52610126,1.17660393
-5.02151076,3.63482019,0.24907212,0.00000000,0.01419441,1.92244078,1.49677136,1.16716771
-5.01550775,3.57770604,0.24735453,0.00000000,0.01398994,1.90028255,1.46400770,1.15446550
-5.00950475,3.51077510,0.24469704,0.00000000,0.01371965,1.87299956,1.42824427,1.13873941
-5.00350175,3.43511777,0.24112243,0.00000000,0.01338469,1.84099181,1.38999016,1.12029797
-4.99749875,3.35199310,0.23666814,0.00000000,0.01298772,1.80475667,1.34980969,1.09950148
-4.99149575,3.26277948,0.23138507,0.00000000,0.01253287,1.76486914,1.30830169,1.07674616
-4.98549275,3.16892398,0.22533619,0.00000000,0.01202553,1.72196096,1.26607877,1.05244777
-4.97948974,3.07189238,0.21859495,0.00000000,0.01147213,1.67669950,1.22374747,1.02702561
-4.97348674,2.97312203,0.21124352,0.00000000,0.01087998,1.62976716,1.18189022,1.00088747
-4.96748374,2.87397949,0.20337097,0.00000000,0.01025695,1.58184209,1.14104965,0.97441617
-4.96148074,2.77572441,0.19507141,0.00000000,0.00961130,1.53358097,1.10171579,0.94795836
-4.95547774,2.67948086,0.18644216,0.00000000,0.00895140,1.48560426,1.06431656,0.92181577
-4.94947474,2.58621685,0.17758195,0.00000000,0.00828550,1.43848444,1.02921160,0.89623937
-4.94347174,2.49673232,0.16858926,0.00000000,0.00762154,1.39273731,0.99668945,0.87142641
-4.93746873,2.41165537,0.15956073,0.00000000,0.00696694,1.34881645,0.96696778,0.84752035
-4.93146573,2.33144622,0.15058978,0.00000000,0.00632845,1.30711070,0.94019640,0.82461347
-4.92546273,2.25640782,0.14176535,0.00000000,0.00571204,1.26794427,0.91646244,0.80275174
-4.91945973,2.18670192,0.13317079,0.00000000,0.00512280,1.23157913,0.89579715,0.78194160
-4.91345673,2.12236899,0.12488297,0.00000000,0.00456489,1.19821902,0.87818369,0.76215799
-4.90745373,2.06335051,0.11697145,0.00000000,0.00404154,1.16801465,0.86356529,0.74335315
-4.90145073,2.00951179,0.10949792,0.00000000,0.00355503,1.14106916,0.85185305,0.72546549
-4.89544772,1.96066395,0.10251560,0.00000000,0.00310675,1.11744359,0.84293297,0.70842793
-4.88944472,1.91658359,0.09606893,0.00000000,0.00269727,1.09716149,0.83667177,0.69217531
-4.88344172,1.87702903,0.09019320,0.00000000,0.00232641,1.08021253,0.83292110,0.67665033
-4.87743872,1.84175239,0.08491439,0.00000000,0.00199334,1.06655456,0.83152006,0.66180767
-4.87143572,1.81050695,0.08024901,0.00000000,0.00169668,1.05611426,0.83229610,0.64761625
-4.86543272,1.78304993,0.07620408,0.00000000,0.00143461,1.04878613,0.83506433,0.63405946
-4.85942971,1.75914084,0.07277714,0.00000000,0.00120496,1.04443035,0.83962554,0.62113353
-4.85342671,1.73853612,0.06995637,0.00000000,0.00100534,1.04286962,0.84576347,0.60884421
-4.84742371,1.72098100,0.06772087,0.00000000,0.00083319,1.04388552,0.85324163,0.59720227
-4.84142071,1.70619970,0.06604098,0.00000000,0.00068590,1.04721509,0.86180036,0.58621794
-4.83541771,1.69388522,0.06487875,0.00000000,0.00056087,1.05254810,0.87115447,0.57589518
-4.82941471,1.68368999,0.06418861,0.00000000,0.00045557,1.05952560,0.88099213,0.56622593
-4.82341171,1.67521855,0.06391814,0.00000000,0.00036756,1.06774046,0.89097537,0.55718505
-4.81740870,1.66802331,0.06400907,0.00000000,0.00029458,1.07674014,0.90074245,0.54872633
-4.81140570,1.66160430,0.06439840,0.00000000,0.00023453,1.08603218,0.90991235,0.54077988
-4.80540270,1.65541325,0.06501972,0.00000000,0.00018549,1.09509241,0.91809145,0.53325131
-4.79939970,1.64886240,0.06580468,0.00000000,0.00014577,1.10337597,0.92488224,0.52602270
-4.79339670,1.64133779,0.06668457,0.00000000,0.00011383,1.11033082,0.92989383,0.51895545
-4.78739370,1.63221674,0.06759202,0.00000000,0.00008836,1.11541335,0.93275398,0.51189500
-4.78139070,1.62088860,0.06846277,0.00000000,0.00006821,1.11810565,0.93312200,0.50467699
-4.77538769,1.60677800,0.06923742,0.00000000,0.00005240,1.11793353,0.93070223,0.49713482
-4.76938469,1.58936944,0.06986314,0.00000000,0.00004011,1.11448484,0.92525719,0.48910801
-4.76338169,1.56823187,0.07029535,0.00000000,0.00003064,1.10742695,0.91662017,0.48045105
-4.75737869,1.54304227,0.07049919,0.00000000,0.00002344,1.09652289,0.90470636,0.47104221
-4.75137569,1.51360676,0.07045085,0.00000000,0.00001804,1.08164529,0.88952222,0.46079197
-4.74537269,1.47987846,0.07013861,0.00000000,0.00001408,1.06278739,0.87117269,0.44965049
-4.73936968,1.44197102,0.06956366,0.00000000,0.00001125,1.04007084,0.84986567,0.43761389
-4.73336668,1.40016728,0.06874059,0.00000000,0.00000934,1.01374971,0.82591396,0.42472900
-4.72736368,1.35492253,0.06769755,0.00000000,0.00000817,0.98421063,0.79973416,0.41109633
-4.72136068,1.30686236,0.06647611,0.00000000,0.00000762,0.95196893,0.77184288,0.39687120
-4.71535768,1.25677491,0.06513073,0.00000000,0.00000761,0.91766106,0.74285015,0.38226290
-4.70935468,1.20559805,0.06372793,0.00000000,0.00000807,0.88203329,0.71345028,0.36753203
-4.70335168,1.15440168,0.06234512,0.00000000,0.00000899,0.84592724,0.68441045,0.35298592
-4.69734867,1.10436581,0.06106919,0.00000000,0.00001035,0.81026256,0.65655723,0.33897251
-4.69134567,1.05675506,0.05999470,0.00000000,0.00001216,0.77601723,0.63076128,0.32587270
-4.68534267,1.01289017,0.05922188,0.00000000,0.00001445,0.74420603,0.60792054,0.31409147
-4.67933967,0.97411726,0.05885442,0.00000000,0.00001725,0.71585752,0.58894215,0.30404793
-4.67333667,0.94177537,0.05899694,0.00000000,0.00002059,0.69199012,0.57472319,0.29616461
-4.66733367,0.91716301,0.05975240,0.00000000,0.00002452,0.67358756,0.56613071,0.29085606
-4.66133067,0.90150420,0.06121927,0.00000000,0.00002907,0.66157427,0.56398084,0.28851719
-4.65532766,0.89591462,0.06348860,0.00000000,0.00003430,0.65679089,0.56901767,0.28951131
-4.64932466,0.90136830,0.06664105,0.00000000,0.00004024,0.65997037,0.58189168,0.29415835
-4.64332166,0.91866560,0.07074393,0.00000000,0.00004690,0.67171514,0.60313844,0.30272332
-4.63731866,0.94840295,0.07584820,0.00000000,0.00005432,0.69247555,0.63315769,0.31540528
-4.63131566,0.99094520,0.08198576,0.00000000,0.00006248,0.72253036,0.67219350,0.33232725
-4.62531266,1.04640134,0.08916685,0.00000000,0.00007139,0.76196961,0.72031597,0.35352715
-4.61930965,1.11460441,0.09737785,0.00000000,0.00008099,0.81068066,0.77740536,0.37895035
-4.61330665,1.19509676,0.10657960,0.00000000,0.00009125,0.86833802,0.84313936,0.40844401
-4.60730365,1.28712155,0.11670620,0.00000000,0.00010209,0.93439776,0.91698431,0.44175369
-4.60130065,1.38962154,0.12766455,0.00000000,0.00011341,1.00809709,0.99819142,0.47852259
-4.59529765,1.50124599,0.13933476,0.00000000,0.00012508,1.08845993,1.08579868,0.51829367
-4.58929465,1.62036666,0.15157133,0.00000000,0.00013698,1.17430887,1.17863913,0.56051499
-4.58329165,1.74510306,0.16420534,0.00000000,0.00014895,1.26428392,1.27535612,0.60454842
-4.57728864,1.87335736,0.17704760,0.00000000,0.00016080,1.35686815,1.37442573,0.64968171
-4.57128564,2.00285853,0.18989269,0.00000000,0.00017237,1.45041995,1.47418636,0.69514389
-4.56528264,2.13121514,0.20252389,0.00000000,0.00018344,1.54321156,1.57287493,0.74012361
-4.55927964,2.25597534,0.21471887,0.00000000,0.00019384,1.63347271,1.66866911,0.78379011
-4.55327664,2.37469255,0.22625584,0.00000000,0.00020337,1.71943837,1.75973422,0.82531614
-4.54727364,2.48499466,0.23692017,0.00000000,0.00021186,1.79939894,1.84427341,0.86390194
-4.54127064,2.58465409,0.24651103,0.00000000,0.00021913,1.87175111,1.92057923,0.89879971
-4.53526763,2.67165617,0.25484784,0.00000000,0.00022505,1.93504732,1.98708463,0.92933719
-4.52926463,2.74426288,0.26177634,0.00000000,0.00022951,1.98804191,2.04241129,0.95493971
-4.52326163,2.80106911,0.26717386,0.00000000,0.00023241,2.02973180,2.08541310,0.97514947
-4.51725863,2.84104903,0.27095361,0.00000000,0.00023371,2.05938985,2.11521285,0.98964133
-4.51125563,2.86359008,0.27306777,0.00000000,0.00023340,2.07658940,2.13123055,0.99823419
-4.50525263,2.86851322,0.27350928,0.00000000,0.00023151,2.08121866,2.13320169,1.00089754
-4.49924962,2.85607814,0.27231209,0.00000000,0.00022808,2.07348423,2.12118498,0.99775272
-4.49324662,2.82697316,0.26954994,0.00000000,0.00022324,2.05390356,2.09555877,0.98906882
-4.48724362,2.78229027,0.26533375,0.00000000,0.00021711,2.02328653,2.05700664,0.97525339
-4.48124062,2.72348643,0.25980761,0.00000000,0.00020986,1.98270719,2.00649257,0.95683839
-4.47523762,2.65233290,0.25314367,0.00000000,0.00020169,1.93346673,1.94522715,0.93446209
-4.46923462,2.57085499,0.24553615,0.00000000,0.00019283,1.87704964,1.87462626,0.90884761
-4.46323162,2.48126512,0.23719465,0.00000000,0.00018352,1.81507498,1.79626426,0.88077930
-4.45722861,2.38589223,0.22833720,0.00000000,0.00017405,1.74924510,1.71182392,0.85107796
-4.45122561,2.28711065,0.21918331,0.00000000,0.00016468,1.68129399,1.62304518,0.82057604
-4.44522261,2.18727171,0.20994727,0.00000000,0.00015575,1.61293775,1.53167521,0.79009384
-4.43921961,2.08864074,0.20083212,0.00000000,0.00014758,1.54582898,1.43942156,0.76041787
-4.43321661,1.99334196,0.19202434,0.00000000,0.00014054,1.48151699,1.34791040,0.73228201
-4.42721361,1.90331320,0.18368966,0.00000000,0.00013502,1.42141521,1.25865111,0.70635222
-4.42121061,1.82027171,0.17596992,0.00000000,0.00013146,1.36677668,1.17300838,0.68321524
-4.41520760,1.74569164,0.16898123,0.00000000,0.00013035,1.31867808,1.09218216,0.66337142
-4.40920460,1.68079334,0.16281321,0.00000000,0.00013226,1.27801226,1.01719578,0.64723166
-4.40320160,1.62654364,0.15752952,0.00000000,0.00013781,1.24548889,0.94889182,0.63511820
-4.39719860,1.58366618,0.15316924,0.00000000,0.00014775,1.22164221,0.88793498,0.62726887
-4.39119560,1.55265996,0.14974931,0.00000000,0.00016292,1.20684478,0.83482108,0.62384407
-4.38519260,1.53382439,0.14726738,0.00000000,0.00018430,1.20132583,0.78989093,0.62493593
-4.37918959,1.52728862,0.14570533,0.00000000,0.00021302,1.20519258,0.75334764,0.63057882
-4.37318659,1.53304298,0.14503283,0.00000000,0.00025034,1.21845305,0.72527617,0.64076040
-4.36718359,1.55097050,0.14521091,0.00000000,0.00029772,1.24103864,0.70566364,0.65543252
-4.36118059,1.58087656,0.14619537,0.00000000,0.00035676,1.27282539,0.69441917,0.67452137
-4.35517759,1.62251506,0.14793970,0.00000000,0.00042921,1.31365237,0.69139236,0.69793617
-4.34917459,1.67560979,0.15039745,0.00000000,0.00051699,1.36333665,0.69638936,0.72557613
-4.34317159,1.73987019,0.15352400,0.00000000,0.00062213,1.42168387,0.70918612,0.75733537
-4.33716858,1.81500086,0.15727756,0.00000000,0.00074674,1.48849438,0.72953838,0.79310554
-4.33116558,1.90070499,0.16161947,0.00000000,0.00089296,1.56356466,0.75718828,0.83277640
-4.32516258,1.99668169,0.16651380,0.00000000,0.00106291,1.64668449,0.79186779,0.87623426
-4.31915958,2.10261815,0.17192638,0.00000000,0.00125862,1.73763014,0.83329917,0.92335867
-4.31315658,2.21817736,0.17782329,0.00000000,0.00148193,1.83615436,0.88119294,0.97401764
-4.30715358,2.34298245,0.18416900,0.00000000,0.00173438,1.94197401,0.93524395,1.02806180
