energy_ev,total_up,Cu_p_up,Cu_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.90395198,2.52605046,1.15752413,0.76887611,0.59700608,0.00000000,0.00508553,0.29634238,0.07259116,0.95119422
-5.89794897,2.47086431,1.13053165,0.77878246,0.56473149,0.00000000,0.00451774,0.29997573,0.07011703,0.91036876
-5.89194597,2.41923640,1.10650278,0.78935969,0.53476342,0.00000000,0.00399157,0.30395740,0.06748377,0.87123072
-5.88594297,2.37241936,1.08622965,0.80085602,0.50749821,0.00000000,0.00350905,0.30843192,0.06471872,0.83429355
-5.87993997,2.33149842,1.07040291,0.81349334,0.48324763,0.00000000,0.00307116,0.31353302,0.06184964,0.79998765
-5.87393697,2.29736705,1.05959648,0.82745571,0.46223672,0.00000000,0.00267787,0.31937770,0.05890453,0.76865594
-5.86793397,2.27070715,1.05425505,0.84287834,0.44460410,0.00000000,0.00232833,0.32606061,0.05591121,0.74055182
-5.86193097,2.25197439,1.05468452,0.85983760,0.43040446,0.00000000,0.00202096,0.33364881,0.05289712,0.71583938
-5.85592796,2.24138919,1.06104548,0.87834284,0.41961297,0.00000000,0.00175363,0.34217736,0.04988897,0.69459559
-5.84992496,2.23893379,1.07335004,0.89833044,0.41213132,0.00000000,0.00152375,0.35164596,0.04691249,0.67681428
-5.84392196,2.24435586,1.09146216,0.91966084,0.40779514,0.00000000,0.00132848,0.36201685,0.04399218,0.66241170
-5.83791896,2.25717895,1.11510147,0.94211886,0.40638250,0.00000000,0.00116477,0.37321434,0.04115102,0.65123342
-5.83191596,2.27671983,1.14385089,0.96541783,0.40762314,0.00000000,0.00102955,0.38512594,0.03841029,0.64306237
-5.82591296,2.30211279,1.17716795,0.98920745,0.41120837,0.00000000,0.00091976,0.39760532,0.03578938,0.63762787
-5.81990995,2.33234034,1.21439965,1.01308554,0.41680116,0.00000000,0.00083247,0.41047703,0.03330561,0.63461551
-5.81390695,2.36626986,1.25480088,1.03661321,0.42404643,0.00000000,0.00076495,0.42354283,0.03097413,0.63367759
-5.80790395,2.40269507,1.29755580,1.05933313,0.43258109,0.00000000,0.00071467,0.43658956,0.02880788,0.63444399
-5.80190095,2.44038109,1.34180181,1.08078996,0.44204383,0.00000000,0.00067939,0.44939804,0.02681756,0.63653328
-5.79589795,2.47811151,1.38665543,1.10055219,0.45208432,0.00000000,0.00065713,0.46175284,0.02501165,0.63956380
-5.78989495,2.51473558,1.43123914,1.11823425,0.46237157,0.00000000,0.00064621,0.47345234,0.02339652,0.64316446
-5.78389195,2.54921372,1.47470843,1.13351777,0.47260143,0.00000000,0.00064521,0.48431852,0.02197654,0.64698493
-5.77788894,2.58065906,1.51627788,1.14617087,0.48250280,0.00000000,0.00065300,0.49420622,0.02075422,0.65070498
-5.77188594,2.60837334,1.55524528,1.15606423,0.49184264,0.00000000,0.00066867,0.50301107,0.01973045,0.65404270
-5.76588294,2.63187514,1.59101273,1.16318317,0.50042938,0.00000000,0.00069154,0.51067586,0.01890464,0.65676120
-5.75987994,2.65091914,1.62310383,1.16763468,0.50811487,0.00000000,0.00072109,0.51719486,0.01827499,0.65867375
-5.75387694,2.66550515,1.65117612,1.16964902,0.51479470,0.00000000,0.00075698,0.52261584,0.01783870,0.65964689
-5.74787394,2.67587636,1.67502819,1.16957555,0.52040693,0.00000000,0.00079898,0.52703962,0.01759216,0.65960175
-5.74187094,2.68250675,1.69460113,1.16787274,0.52492931,0.00000000,0.00084694,0.53061706,0.01753115,0.65851313
-5.73586793,2.68607801,1.70997420,1.16509281,0.52837524,0.00000000,0.00090075,0.53354367,0.01765104,0.65640679
-5.72986493,2.68744704,1.72135496,1.16186149,0.53078847,0.00000000,0.00096036,0.53605198,0.01794693,0.65335474
-5.72386193,2.68760550,1.72906433,1.15885391,0.53223701,0.00000000,0.00102572,0.53840204,0.01841374,0.64946900
-5.71785893,2.68763324,1.73351729,1.15676769,0.53280648,0.00000000,0.00109676,0.54087048,0.01904634,0.64489390
-5.71185593,2.68864795,1.73520019,1.15629452,0.53259312,0.00000000,0.00117340,0.54373867,0.01983958,0.63979754
-5.70585293,2.69175333,1.73464572,1.15809151,0.53169702,0.00000000,0.00125553,0.54728052,0.02078833,0.63436256
-5.69984992,2.69798823,1.73240675,1.16275384,0.53021569,0.00000000,0.00134301,0.55175048,0.02188747,0.62877674
-5.69384692,2.70827927,1.72903031,1.17078989,0.52823837,0.00000000,0.00143568,0.55737241,0.02313185,0.62322389
-5.68784392,2.72339904,1.72503283,1.18260008,0.52584131,0.00000000,0.00153334,0.56432964,0.02451624,0.61787537
-5.68184092,2.74393174,1.72087780,1.19846049,0.52308428,0.00000000,0.00163580,0.57275696,0.02603520,0.61288259
-5.67583792,2.77024780,1.71695670,1.21851179,0.52000827,0.00000000,0.00174283,0.58273462,0.02768296,0.60837082
-5.66983492,2.80248840,1.71357406,1.24275428,0.51663471,0.00000000,0.00185423,0.59428474,0.02945328,0.60443453
-5.66383192,2.84056045,1.71093711,1.27104876,0.51296586,0.00000000,0.00196976,0.60737024,0.03133925,0.60113437
-5.65782891,2.88414185,1.70915030,1.30312354,0.50898659,0.00000000,0.00208922,0.62189628,0.03333304,0.59849593
-5.65182591,2.93269655,1.70821475,1.33858673,0.50466722,0.00000000,0.00221238,0.63771398,0.03542572,0.59651016
-5.64582291,2.98549837,1.70803246,1.37694333,0.49996725,0.00000000,0.00233900,0.65462639,0.03760700,0.59513541
-5.63981991,3.04166208,1.70841480,1.41761609,0.49483972,0.00000000,0.00246885,0.67239619,0.03986496,0.59430094
-5.63381691,3.10018005,1.70909472,1.45996900,0.48923599,0.00000000,0.00260164,0.69075475,0.04218585,0.59391160
-5.62781391,3.15996250,1.70974196,1.50333214,0.48311061,0.00000000,0.00273704,0.70941209,0.04455387,0.59385346
-5.62181091,3.21987916,1.70998035,1.54702670,0.47642598,0.00000000,0.00287468,0.72806725,0.04695109,0.59400007
-5.61580790,3.27880053,1.70940638,1.59038875,0.46915652,0.00000000,0.00301410,0.74641849,0.04935730,0.59421903
-5.60980490,3.33563650,1.70760804,1.63279076,0.46129231,0.00000000,0.00315479,0.76417291,0.05175011,0.59437854
-5.60380190,3.38937081,1.70418308,1.67365980,0.45284169,0.00000000,0.00329616,0.78105503,0.05410507,0.59435365
-5.59779890,3.43908988,1.69875591,1.71249158,0.44383295,0.00000000,0.00343755,0.79681393,0.05639594,0.59403191
-5.59179590,3.48400486,1.69099243,1.74885991,0.43431497,0.00000000,0.00357828,0.81122880,0.05859512,0.59331817
-5.58579290,3.52346639,1.68061223,1.78242133,0.42435664,0.00000000,0.00371767,0.82411257,0.06067419,0.59213838
-5.57978989,3.55697179,1.66739779,1.81291486,0.41404530,0.00000000,0.00385506,0.83531381,0.06260456,0.59044228
-5.57378689,3.58416494,1.65120048,1.84015743,0.40348416,0.00000000,0.00398988,0.84471667,0.06435831,0.58820477
-5.56778389,3.60482948,1.63194332,1.86403538,0.39278882,0.00000000,0.00412173,0.85223936,0.06590903,0.58542615
-5.56178089,3.61887630,1.60962064,1.88449308,0.38208318,0.00000000,0.00425043,0.85783112,0.06723270,0.58213107
-5.55577789,3.62632659,1.58429491,1.90151951,0.37149481,0.00000000,0.00437606,0.86146834,0.06830870,0.57836642
-5.54977489,3.62729192,1.55609123,1.91513390,0.36115009,0.00000000,0.00449909,0.86314988,0.06912057,0.57419826
-5.54377189,3.62195284,1.52518984,1.92537170,0.35116935,0.00000000,0.00462036,0.86289226,0.06965689,0.56970796
-5.53776888,3.61053741,1.49181740,1.93227166,0.34166220,0.00000000,0.00474118,0.86072500,0.06991182,0.56498769
-5.53176588,3.59330130,1.45623742,1.93586514,0.33272329,0.00000000,0.00486334,0.85668641,0.06988559,0.56013566
-5.52576288,3.57051034,1.41874053,1.93616826,0.32442870,0.00000000,0.00498911,0.85082023,0.06958465,0.55525113
-5.51975988,3.54242657,1.37963495,1.93317742,0.31683311,0.00000000,0.00512119,0.84317326,0.06902170,0.55042945
-5.51375688,3.50929830,1.33923776,1.92686831,0.30996784,0.00000000,0.00526274,0.83379411,0.06821527,0.54575751
-5.50775388,3.47135449,1.29786697,1.91719839,0.30383987,0.00000000,0.00541723,0.82273303,0.06718922,0.54130949
-5.50175088,3.42880303,1.25583487,1.90411251,0.29843184,0.00000000,0.00558836,0.81004276,0.06597186,0.53714329
-5.49574787,3.38183288,1.21344249,1.88755103,0.29370299,0.00000000,0.00577996,0.79578024,0.06459494,0.53329764
-5.48974487,3.33061890,1.17097532,1.86745970,0.28959097,0.00000000,0.00599582,0.78000888,0.06309241,0.52979006
-5.48374187,3.27532889,1.12870003,1.84380039,0.28601451,0.00000000,0.00623952,0.76280103,0.06149913,0.52661556
-5.47773887,3.21613146,1.08686201,1.81656180,0.28287655,0.00000000,0.00651426,0.74424052,0.05984950,0.52374629
-5.47173587,3.15320404,1.04568369,1.78576912,0.28006805,0.00000000,0.00682273,0.72442463,0.05817611,0.52113202
-5.46573287,3.08673987,1.00536316,1.75149195,0.27747193,0.00000000,0.00716687,0.70346558,0.05650856,0.51870140
-5.45972986,3.01695327,0.96607314,1.71384971,0.27496720,0.00000000,0.00754776,0.68149097,0.05487230,0.51636396
-5.45372686,2.94408271,0.92795999,1.67301417,0.27243306,0.00000000,0.00796548,0.65864328,0.05328785,0.51401281
-5.44772386,2.86839124,0.89114280,1.62920889,0.26975271,0.00000000,0.00841897,0.63507820,0.05177014,0.51152787
-5.44172086,2.79016437,0.85571250,1.58270543,0.26681694,0.00000000,0.00890599,0.61096193,0.05032821,0.50877959
-5.43571786,2.70970556,0.82173097,1.53381693,0.26352720,0.00000000,0.00942307,0.58646758,0.04896516,0.50563296
-5.42971486,2.62732982,0.78923047,1.48288913,0.25979812,0.00000000,0.00996549,0.56177076,0.04767847,0.50195182
-5.42371186,2.54335605,0.75821330,1.43028983,0.25555959,0.00000000,0.01052737,0.53704480,0.04646047,0.49760323
-5.41770885,2.45809887,0.72865209,1.37639730,0.25075807,0.00000000,0.01110169,0.51245580,0.04529913,0.49246176
-5.41170585,2.37186072,0.70049075,1.32158855,0.24535752,0.00000000,0.01168049,0.48815784,0.04417902,0.48641374
-5.40570285,2.28492504,0.67364625,1.26622821,0.23933961,0.00000000,0.01225498,0.46428874,0.04308240,0.47936114
-5.39969985,2.19755107,0.64801145,1.21065867,0.23270351,0.00000000,0.01281577,0.44096652,0.04199033,0.47122511
-5.39369685,2.10997087,0.62345879,1.15519223,0.22546525,0.00000000,0.01335309,0.41828696,0.04088382,0.46194900
-5.38769385,2.02238882,0.59984504,1.10010545,0.21765667,0.00000000,0.01385703,0.39632215,0.03974499,0.45150081
-5.38169085,1.93498370,0.57701682,1.04563611,0.20932403,0.00000000,0.01431781,0.37512043,0.03855794,0.43987501
-5.37568784,1.84791313,0.55481681,0.99198270,0.20052653,0.00000000,0.01472603,0.35470735,0.03730969,0.42709357
-5.36968484,1.76132015,0.53309033,0.93930643,0.19133452,0.00000000,0.01507296,0.33508782,0.03599071,0.41320641
-5.36368184,1.67534141,0.51169202,0.88773529,0.18182773,0.00000000,0.01535075,0.31624920,0.03459542,0.39829096
-5.35767884,1.59011633,0.49049232,0.83736988,0.17209343,0.00000000,0.01555269,0.29816499,0.03312236,0.38245117
-5.35167584,1.50579655,0.46938345,0.78829039,0.16222461,0.00000000,0.01567337,0.28079911,0.03157420,0.36581577
-5.34567284,1.42255506,0.44828450,0.74056415,0.15231833,0.00000000,0.01570889,0.26411020,0.02995747,0.34853607
-5.33966983,1.34059428,0.42714550,0.69425334,0.14247405,0.00000000,0.01565691,0.24805600,0.02828228,0.33078323
-5.33366683,1.26015262,0.40595025,0.64942210,0.13279224,0.00000000,0.01551679,0.23259718,0.02656169,0.31274521
-5.32766383,1.18150902,0.38471771,0.60614279,0.12337306,0.00000000,0.01528956,0.21770083,0.02481118,0.29462353
-5.32166083,1.10498530,0.36350203,0.56450095,0.11431533,0.00000000,0.01497791,0.20334308,0.02304787,0.27662986
-5.31565783,1.03094605,0.34239115,0.52459874,0.10571557,0.00000000,0.01458614,0.18951096,0.02128990,0.25898266
-5.30965483,0.95979612,0.32150418,0.48655674,0.09766729,0.00000000,0.01411997,0.17620344,0.01955569,0.24190385
-5.30365183,0.89197596,0.30098765,0.45051407,0.09026044,0.00000000,0.01358643,0.16343153,0.01786331,0.22561573
-5.29764882,0.82795480,0.28101082,0.41662697,0.08358095,0.00000000,0.01299366,0.15121766,0.01622992,0.21033800
-5.29164582,0.76822223,0.26176036,0.38506588,0.07771037,0.00000000,0.01235063,0.13959435,0.01467127,0.19628506
-5.28564282,0.71327835,0.24343462,0.35601145,0.07272562,0.00000000,0.01166696,0.12860228,0.01320136,0.18366346
-5.27963982,0.66362293,0.22623772,0.32964948,0.06869865,0.00000000,0.01095260,0.11828805,0.01183216,0.17266961
-5.27363682,0.61974393,0.21037363,0.30616524,0.06569615,0.00000000,0.01021763,0.10870154,0.01057346,0.16348748
-5.26763382,0.58210560,0.19604055,0.28573737,0.06377911,0.00000000,0.00947197,0.09989330,0.00943284,0.15628647
-5.26163082,0.55113659,0.18342565,0.26853161,0.06300233,0.00000000,0.00872516,0.09191190,0.00841566,0.15121917
-5.25562781,0.52721825,0.17270029,0.25469455,0.06341375,0.00000000,0.00798616,0.08480142,0.00752519,0.14841915
-5.24962481,0.51067328,0.16401589,0.24434767,0.06505366,0.00000000,0.00726319,0.07859927,0.00676274,0.14799857
-5.24362181,0.50175512,0.15750037,0.23758178,0.06795377,0.00000000,0.00656358,0.07333420,0.00612788,0.15004578
-5.23761881,0.50063805,0.15325531,0.23445203,0.07213628,0.00000000,0.00589364,0.06902482,0.00561863,0.15462278
-5.23161581,0.50740857,0.15135377,0.23497357,0.07761276,0.00000000,0.00525867,0.06567841,0.00523165,0.16176273
-5.22561281,0.52205793,0.15183880,0.23911814,0.08438326,0.00000000,0.00466288,0.06329017,0.00496248,0.17146758
-5.21960980,0.54447647,0.15472262,0.24681149,0.09243539,0.00000000,0.00410944,0.06184286,0.00480568,0.18370598
-5.21360680,0.57444990,0.15998655,0.25793194,0.10174381,0.00000000,0.00360052,0.06130689,0.00475501,0.19841162
-5.20760380,0.61165789,0.16758158,0.27231012,0.11226994,0.00000000,0.00313736,0.06164062,0.00480355,0.21548225
-5.20160080,0.65567544,0.17742976,0.28972997,0.12396215,0.00000000,0.00272040,0.06279121,0.00494380,0.23477958
-5.19559780,0.70597717,0.18942627,0.30993116,0.13675658,0.00000000,0.00234938,0.06469559,0.00516777,0.25613017
-5.18959480,0.76194497,0.20344223,0.33261295,0.15057840,0.00000000,0.00202346,0.06728185,0.00546705,0.27932760
-5.18359180,0.82287892,0.21932835,0.35743953,0.16534384,0.00000000,0.00174136,0.07047078,0.00583286,0.30413585
-5.17758879,0.88801174,0.23691908,0.38404682,0.18096273,0.00000000,0.00150152,0.07417778,0.00625609,0.33029418
-5.17158579,0.95652633,0.25603759,0.41205052,0.19734165,0.00000000,0.00130217,0.07831473,0.00672740,0.35752312
-5.16558279,1.02757618,0.27650101,0.44105547,0.21438752,0.00000000,0.00114150,0.08279222,0.00723727,0.38553181
-5.15957979,1.10030800,0.29812607,0.47066572,0.23201138,0.00000000,0.00101772,0.08752167,0.00777607,0.41402611
-5.15357679,1.17388572,0.32073481,0.50049529,0.25013242,0.00000000,0.00092915,0.09241756,0.00833427,0.44271746
-5.14757379,1.24751502,0.34415999,0.53017903,0.26868166,0.00000000,0.00087428,0.09739958,0.00890248,0.47133189
-5.14157079,1.32046720,0.36825006,0.55938315,0.28760546,0.00000000,0.00085180,0.10239459,0.00947171,0.49961883
-5.13556778,1.39210118,0.39287328,0.58781500,0.30686814,0.00000000,0.00086066,0.10733846,0.01003353,0.52735925
-5.12956478,1.46188264,0.41792077,0.61523157,0.32645395,0.00000000,0.00089999,0.11217744,0.01058029,0.55437261
-5.12356178,1.52939909,0.44330811,0.64144629,0.34636778,0.00000000,0.00096913,0.11686935,0.01110537,0.58052229
-5.11755878,1.59437000,0.46897548,0.66633375,0.36663479,0.00000000,0.00106757,0.12138420,0.01160343,0.60571899
-5.11155578,1.65665134,0.49488606,0.68983202,0.38729867,0.00000000,0.00119489,0.12570440,0.01207059,0.62992202
-5.10555278,1.71623420,0.52102280,0.71194257,0.40841869,0.00000000,0.00135070,0.12982444,0.01250475,0.65313823
-5.09954977,1.77323745,0.54738361,0.73272751,0.43006556,0.00000000,0.00153453,0.13375013,0.01290570,0.67541861
-5.09354677,1.82789477,0.57397525,0.75230456,0.45231634,0.00000000,0.00174578,0.13749734,0.01327532,0.69685284
-5.08754377,1.88053681,0.60080627,0.77083974,0.47524869,0.00000000,0.00198360,0.14109039,0.01361771,0.71756191
-5.08154077,1.93156949,0.62787938,0.78853848,0.49893477,0.00000000,0.00224685,0.14456007,0.01393921,0.73768947
-5.07553777,1.98144966,0.65518389,0.80563532,0.52343518,0.00000000,0.00253397,0.14794149,0.01424844,0.75739221
-5.06953477,2.03065965,0.68268865,0.82238300,0.54879342,0.00000000,0.00284298,0.15127186,0.01455617,0.77683009
-5.06353177,2.07968210,0.71033616,0.83904141,0.57503120,0.00000000,0.00317140,0.15458823,0.01487522,0.79615692
-5.05752876,2.12897652,0.73803826,0.85586700,0.60214492,0.00000000,0.00351627,0.15792540,0.01522016,0.81551179
-5.05152576,2.17895894,0.76567386,0.87310319,0.63010376,0.00000000,0.00387409,0.16131413,0.01560705,0.83501211
-5.04552276,2.22998551,0.79308905,0.89097205,0.65884928,0.00000000,0.00424092,0.16477961,0.01605298,0.85474835
-5.03951976,2.28234077,0.82009960,0.90966777,0.68829690,0.00000000,0.00461240,0.16834043,0.01657563,0.87478094
-5.03351676,2.33623086,0.84649591,0.92935178,0.71833885,0.00000000,0.00498384,0.17200787,0.01719268,0.89513930
-5.02751376,2.39178147,0.87205012,0.95014976,0.74884860,0.00000000,0.00535031,0.17578573,0.01792125,0.91582287
-5.02151076,2.44904003,0.89652500,0.97215021,0.77968638,0.00000000,0.00570680,0.17967054,0.01877720,0.93680394
-5.01550775,2.50798121,0.91968400,0.99540432,0.81070515,0.00000000,0.00604830,0.18365210,0.01977447,0.95803184
-5.00950475,2.56851458,0.94130189,1.01992684,0.84175684,0.00000000,0.00637003,0.18771432,0.02092440,0.97943786
-5.00350175,2.63049324,0.96117511,1.04569745,0.87269797,0.00000000,0.00666747,0.19183616,0.02223505,1.00094048
-4.99749875,2.69372194,0.97913118,1.07266223,0.90339435,0.00000000,0.00693661,0.19599274,0.02371060,1.02245024
-4.99149575,2.75796372,0.99503645,1.10073476,0.93372425,0.00000000,0.00717399,0.20015630,0.02535075,1.04387362
-4.98549275,2.82294396,1.00880144,1.12979678,0.96357979,0.00000000,0.00737686,0.20429709,0.02715033,1.06511565
-4.97948974,2.88835118,1.02038361,1.15969787,0.99286620,0.00000000,0.00754321,0.20838400,0.02909895,1.08608084
-4.97348674,2.95383456,1.02978694,1.19025443,1.02149901,0.00000000,0.00767187,0.21238499,0.03118083,1.10667234
-4.96748374,3.01899820,1.03705864,1.22124795,1.04939927,0.00000000,0.00776245,0.21626720,0.03337481,1.12678929
-4.96148074,3.08339283,1.04228282,1.25242276,1.07648706,0.00000000,0.00781540,0.21999677,0.03565453,1.14632285
-4.95547774,3.14650608,1.04557187,1.28348384,1.10267385,0.00000000,0.00783190,0.22353859,0.03798886,1.16515103
-4.94947474,3.20775251,1.04705589,1.31409501,1.12785433,0.00000000,0.00781378,0.22685570,0.04034241,1.18313309
-4.94347174,3.26646509,1.04687103,1.34387816,1.15189839,0.00000000,0.00776344,0.22990885,0.04267640,1.20010410
-4.93746873,3.32188955,1.04514756,1.37241401,1.17464403,0.00000000,0.00768370,0.23265595,0.04494952,1.21587030
-4.93146573,3.37318322,1.04199851,1.39924487,1.19589195,0.00000000,0.00757768,0.23505183,0.04711906,1.23020598
-4.92546273,3.41941955,1.03750982,1.42387984,1.21540251,0.00000000,0.00744864,0.23704812,0.04914209,1.24285244
-4.91945973,3.45959922,1.03173256,1.44580268,1.23289554,0.00000000,0.00729985,0.23859361,0.05097673,1.25351951
-4.91345673,3.49266824,1.02467804,1.46448225,1.24805337,0.00000000,0.00713446,0.23963490,0.05258337,1.26188980
-4.90745373,3.51754306,1.01631600,1.47938563,1.26052729,0.00000000,0.00695542,0.24011754,0.05392599,1.26762588
-4.90145073,3.53314195,1.00657626,1.48999325,1.26994723,0.00000000,0.00676536,0.23998752,0.05497321,1.27038011
-4.89544772,3.53842152,0.99535354,1.49581574,1.27593445,0.00000000,0.00656655,0.23919320,0.05569938,1.26980690
-4.88944472,3.53241684,0.98251545,1.49641162,1.27811653,0.00000000,0.00636086,0.23768741,0.05608535,1.26557659
-4.88344172,3.51428315,0.96791289,1.49140506,1.27614420,0.00000000,0.00614978,0.23542987,0.05611912,1.25739060
-4.87743872,3.48333695,0.95139241,1.48050283,1.26970878,0.00000000,0.00593443,0.23238948,0.05579618,1.24499663
-4.87143572,3.43909436,0.93280964,1.46350949,1.25855961,0.00000000,0.00571556,0.22854673,0.05511967,1.22820345
-4.86543272,3.38130438,0.91204302,1.44034007,1.24252031,0.00000000,0.00549371,0.22389568,0.05410017,1.20689403
-4.85942971,3.30997528,0.88900690,1.41102947,1.22150296,0.00000000,0.00526919,0.21844575,0.05275537,1.18103658
-4.85342671,3.22539247,0.86366338,1.37573800,1.19551951,0.00000000,0.00504219,0.21222296,0.05110940,1.15069265
-4.84742371,3.12812680,0.83603205,1.33475277,1.16468960,0.00000000,0.00481289,0.20527063,0.04919200,1.11602180
-4.84142071,3.01903267,0.80619715,1.28848483,1.12924447,0.00000000,0.00458147,0.19764957,0.04703759,1.07728269
-4.83541771,2.89923595,0.77431182,1.23746201,1.08952667,0.00000000,0.00434824,0.18943751,0.04468414,1.03483036
-4.82941471,2.77011232,0.74059925,1.18231795,1.04598559,0.00000000,0.00411364,0.18072810,0.04217200,0.98910991
-4.82341171,2.63325701,0.70535066,1.12377777,0.99916908,0.00000000,0.00387830,0.17162925,0.03954278,0.94064689
-4.81740870,2.49044748,0.66892045,1.06264101,0.94971148,0.00000000,0.00364304,0.16226102,0.03683819,0.89003492
-4.81140570,2.34360075,0.63171869,0.99976273,0.89831876,0.00000000,0.00340890,0.15275322,0.03409897,0.83792111
-4.80540270,2.19472734,0.59420154,0.93603341,0.84575154,0.00000000,0.00317710,0.14324261,0.03136398,0.78499003
-4.79939970,2.04588399,0.55686004,0.87235880,0.79280654,0.00000000,0.00294901,0.13387010,0.02866937,0.73194698
-4.79339670,1.89912685,0.52020790,0.80964015,0.74029750,0.00000000,0.00272613,0.12477780,0.02604798,0.67950120
-4.78739370,1.75646710,0.48476878,0.74875584,0.68903617,0.00000000,0.00251005,0.11610620,0.02352886,0.62834982
-4.78139070,1.61983036,0.45106366,0.69054472,0.63981411,0.00000000,0.00230237,0.10799147,0.02113700,0.57916301
-4.77538769,1.49102102,0.41959866,0.63579176,0.59338584,0.00000000,0.00210468,0.10056299,0.01889315,0.53257082
-4.76938469,1.37169225,0.39085377,0.58521617,0.55045378,0.00000000,0.00191849,0.09394112,0.01681396,0.48915204
-4.76338169,1.26332201,0.36527265,0.53946201,0.51165522,0.00000000,0.00174522,0.08823524,0.01491205,0.44942522
-4.75737869,1.16719493,0.34325372,0.49909137,0.47755151,0.00000000,0.00158611,0.08354207,0.01319632,0.41384186
-4.75137569,1.08438987,0.32514261,0.46457980,0.44861944,0.00000000,0.00144226,0.07994424,0.01167232,0.38278173
-4.74537269,1.01577248,0.31122588,0.43631368,0.42524473,0.00000000,0.00131454,0.07750909,0.01034261,0.35655008
-4.73936968,0.96199181,0.30172607,0.41458923,0.40771750,0.00000000,0.00120362,0.07628766,0.00920723,0.33537647
-4.73336668,0.92348048,0.29679782,0.39961277,0.39622937,0.00000000,0.00110995,0.07631385,0.00826409,0.31941493
-4.72736368,0.90045717,0.29652507,0.39150174,0.39087217,0.00000000,0.00103377,0.07760370,0.00750939,0.30874510
-4.72136068,0.89293093,0.30091922,0.39028629,0.39163788,0.00000000,0.00097513,0.08015480,0.00693795,0.30337413
-4.71535768,0.90070653,0.30991809,0.39591108,0.39841976,0.00000000,0.00093387,0.08394585,0.00654353,0.30323896
-4.70935468,0.92339057,0.32338579,0.40823721,0.41101447,0.00000000,0.00090968,0.08893633,0.00631902,0.30820891
-4.70335168,0.96039799,0.34111338,0.42704407,0.42912521,0.00000000,0.00090210,0.09506634,0.00625663,0.31808837
-4.69734867,1.01095916,0.36282050,0.45203134,0.45236589,0.00000000,0.00091056,0.10225666,0.00634799,0.33261966
-4.69134567,1.07412765,0.38815803,0.48282112,0.48026637,0.00000000,0.00093441,0.11040911,0.00658410,0.35148600
-4.68534267,1.14878914,0.41671181,0.51896047,0.51227894,0.00000000,0.00097295,0.11940720,0.00695538,0.37431473
-4.67933967,1.23367194,0.44800776,0.55992461,0.54778608,0.00000000,0.00102548,0.12911720,0.00745157,0.40068097
-4.67333667,1.32735977,0.48151829,0.60512105,0.58610969,0.00000000,0.00109130,0.13938959,0.00806163,0.43011187
-4.66733367,1.42830716,0.51667021,0.65389497,0.62652182,0.00000000,0.00116982,0.15006111,0.00877365,0.46209165
-4.66133067,1.53485810,0.55285413,0.70553608,0.66825684,0.00000000,0.00126057,0.16095712,0.00957476,0.49606757
-4.65532766,1.64526811,0.58943527,0.75928706,0.71052509,0.00000000,0.00136322,0.17189463,0.01045109,0.53145706
-4.64932466,1.75772994,0.62576557,0.81435383,0.75252774,0.00000000,0.00147770,0.18268559,0.01138770,0.56765587
-4.64332166,1.87040268,0.66119684,0.86991746,0.79347260,0.00000000,0.00160421,0.19314075,0.01236871,0.60404757
