energy_ev,total_up,Re_p_up,Re_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-4.99149575,3.19254652,1.53234474,2.36519506,1.03545471,0.00188152,0.10110078,0.00000000
-4.98549275,3.14948997,1.50169321,2.32607575,1.02920051,0.00184046,0.10116620,0.00000000
-4.97948974,3.10854346,1.47366429,2.28927709,1.02195377,0.00180222,0.10129014,0.00000000
-4.97348674,3.06935940,1.44840341,2.25458647,1.01355244,0.00176640,0.10145820,0.00000000
-4.96748374,3.03162560,1.42603798,2.22182354,1.00383847,0.00173265,0.10165767,0.00000000
-4.96148074,2.99507097,1.40667031,2.19084051,0.99266547,0.00170068,0.10187792,0.00000000
-4.95547774,2.95946904,1.39037057,2.16152060,0.97990649,0.00167026,0.10211067,0.00000000
-4.94947474,2.92463958,1.37717023,2.13377478,0.96546175,0.00164120,0.10235017,0.00000000
-4.94347174,2.89044816,1.36705623,2.10753726,0.94926564,0.00161339,0.10259331,0.00000000
-4.93746873,2.85680390,1.35996616,2.08275998,0.93129276,0.00158672,0.10283961,0.00000000
-4.93146573,2.82365554,1.35578486,2.05940644,0.91156251,0.00156115,0.10309111,0.00000000
-4.92546273,2.79098624,1.35434243,2.03744538,0.89014205,0.00153662,0.10335225,0.00000000
-4.91945973,2.75880743,1.35541419,2.01684468,0.86714727,0.00151310,0.10362966,0.00000000
-4.91345673,2.72715222,1.35872266,1.99756592,0.84274200,0.00149055,0.10393198,0.00000000
-4.90745373,2.69606909,1.36394163,1.97956008,0.81713515,0.00146893,0.10426965,0.00000000
-4.90145073,2.66561616,1.37070259,1.96276479,0.79057629,0.00144818,0.10465475,0.00000000
-4.89544772,2.63585684,1.37860344,1.94710330,0.76334966,0.00142821,0.10510095,0.00000000
-4.88944472,2.60685704,1.38721929,1.93248556,0.73576707,0.00140891,0.10562339,0.00000000
-4.88344172,2.57868432,1.39611522,1.91881113,0.70815999,0.00139017,0.10623876,0.00000000
-4.87743872,2.55140899,1.40486056,1.90597418,0.68087120,0.00137184,0.10696531,0.00000000
-4.87143572,2.52510698,1.41304411,1.89386978,0.65424637,0.00135379,0.10782295,0.00000000
-4.86543272,2.49986403,1.42028975,1.88240147,0.62862580,0.00133586,0.10883331,0.00000000
-4.85942971,2.47578073,1.42627163,1.87148907,0.60433665,0.00131793,0.11001969,0.00000000
-4.85342671,2.45297750,1.43072813,1.86107635,0.58168573,0.00129990,0.11140692,0.00000000
-4.84742371,2.43159876,1.43347382,1.85113760,0.56095305,0.00128168,0.11302111,0.00000000
-4.84142071,2.41181549,1.43440861,1.84168245,0.54238608,0.00126324,0.11488911,0.00000000
-4.83541771,2.39382528,1.43352342,1.83275834,0.52619479,0.00124459,0.11703778,0.00000000
-4.82941471,2.37784936,1.43090185,1.82445016,0.51254741,0.00122581,0.11949299,0.00000000
-4.82341171,2.36412626,1.42671757,1.81687667,0.50156686,0.00120700,0.12227844,0.00000000
-4.81740870,2.35290186,1.42122722,1.81018380,0.49332775,0.00118832,0.12541419,0.00000000
-4.81140570,2.34441617,1.41475904,1.80453498,0.48785414,0.00116999,0.12891503,0.00000000
-4.80540270,2.33888731,1.40769763,1.80009885,0.48511783,0.00115223,0.13278884,0.00000000
-4.79939970,2.33649349,1.40046531,1.79703509,0.48503739,0.00113528,0.13703487,0.00000000
-4.79339670,2.33735399,1.39350115,1.79547928,0.48747804,0.00111942,0.14164215,0.00000000
-4.78739370,2.34151049,1.38723834,1.79552745,0.49225242,0.00110486,0.14658809,0.00000000
-4.78139070,2.34890981,1.38208122,1.79722168,0.49912243,0.00109183,0.15183743,0.00000000
-4.77538769,2.35938958,1.37838297,1.80053748,0.50780229,0.00108050,0.15734158,0.00000000
-4.76938469,2.37266785,1.37642510,1.80537389,0.51796293,0.00107095,0.16303848,0.00000000
-4.76338169,2.38833762,1.37639972,1.81154716,0.52923772,0.00106325,0.16885300,0.00000000
-4.75737869,2.40586712,1.37839560,1.81878842,0.54122962,0.00105734,0.17469792,0.00000000
-4.75137569,2.42460614,1.38238855,1.82674580,0.55351961,0.00105311,0.18047560,0.00000000
-4.74537269,2.44379847,1.38823684,1.83499088,0.56567630,0.00105038,0.18608007,0.00000000
-4.73936968,2.46260018,1.39568175,1.84302955,0.57726642,0.00104888,0.19139975,0.00000000
-4.73336668,2.48010311,1.40435336,1.85031658,0.58786595,0.00104829,0.19632051,0.00000000
-4.72736368,2.49536247,1.41378129,1.85627348,0.59707138,0.00104822,0.20072902,0.00000000
-4.72136068,2.50742760,1.42341006,1.86030860,0.60451086,0.00104827,0.20451624,0.00000000
-4.71535768,2.51537421,1.43261821,1.86183881,0.60985460,0.00104802,0.20758098,0.00000000
-4.70935468,2.51833690,1.44074053,1.86031142,0.61282416,0.00104705,0.20983317,0.00000000
-4.70335168,2.51554024,1.44709227,1.85522555,0.61320032,0.00104496,0.21119694,0.00000000
-4.69734867,2.50632701,1.45099448,1.84615172,0.61082890,0.00104140,0.21161320,0.00000000
-4.69134567,2.49018241,1.45179912,1.83274900,0.60562463,0.00103606,0.21104167,0.00000000
-4.68534267,2.46675300,1.44891314,1.81477858,0.59757251,0.00102870,0.20946226,0.00000000
-4.67933967,2.43585954,1.44182035,1.79211347,0.58672694,0.00101918,0.20687575,0.00000000
-4.67333667,2.39750327,1.43010028,1.76474373,0.57320837,0.00100743,0.20330376,0.00000000
-4.66733367,2.35186534,1.41344321,1.73277696,0.55719789,0.00099346,0.19878797,0.00000000
-4.66133067,2.29929956,1.39166082,1.69643436,0.53892985,0.00097737,0.19338869,0.00000000
-4.65532766,2.24031878,1.36469228,1.65604225,0.51868290,0.00095933,0.18718283,0.00000000
-4.64932466,2.17557582,1.33260532,1.61201978,0.49676985,0.00093958,0.18026136,0.00000000
-4.64332166,2.10583976,1.29559267,1.56486338,0.47352696,0.00091841,0.17272642,0.00000000
-4.63731866,2.03196890,1.25396404,1.51512873,0.44930281,0.00089614,0.16468810,0.00000000
-4.63131566,1.95488160,1.20813414,1.46341122,0.42444758,0.00087312,0.15626122,0.00000000
-4.62531266,1.87552649,1.15860739,1.41032583,0.39930286,0.00084970,0.14756206,0.00000000
-4.61930965,1.79485330,1.10596021,1.35648745,0.37419258,0.00082621,0.13870526,0.00000000
-4.61330665,1.71378580,1.05082157,1.30249249,0.34941527,0.00080296,0.12980098,0.00000000
-4.60730365,1.63319779,0.99385290,1.24890280,0.32523792,0.00078022,0.12095245,0.00000000
-4.60130065,1.55389322,0.93572809,1.19623238,0.30189150,0.00075821,0.11225395,0.00000000
-4.59529765,1.47659114,0.87711455,1.14493756,0.27956831,0.00073709,0.10378928,0.00000000
-4.58929465,1.40191578,0.81865591,1.09541093,0.25842106,0.00071696,0.09563076,0.00000000
-4.58329165,1.33039205,0.76095711,1.04797900,0.23856358,0.00069789,0.08783877,0.00000000
-4.57728864,1.26244609,0.70457226,1.00290358,0.22007297,0.00067986,0.08046177,0.00000000
-4.57128564,1.19841056,0.64999557,0.96038646,0.20299305,0.00066284,0.07353685,0.00000000
-4.56528264,1.13853392,0.59765548,0.92057682,0.18733868,0.00064676,0.06709059,0.00000000
-4.55927964,1.08299275,0.54791187,0.88358069,0.17310092,0.00063152,0.06114042,0.00000000
-4.55327664,1.03190623,0.50105631,0.84947172,0.16025249,0.00061701,0.05569614,0.00000000
-4.54727364,0.98535149,0.45731484,0.81830220,0.14875344,0.00060313,0.05076166,0.00000000
-4.54127064,0.94337902,0.41685305,0.79011380,0.13855667,0.00058981,0.04633689,0.00000000
-4.53526763,0.90602678,0.37978282,0.76494691,0.12961316,0.00057698,0.04241959,0.00000000
-4.52926463,0.87333243,0.34617030,0.74284815,0.12187666,0.00056463,0.03900726,0.00000000
-4.52326163,0.84534279,0.31604450,0.72387537,0.11530769,0.00055276,0.03609883,0.00000000
-4.51725863,0.82212003,0.28940620,0.70809989,0.10987680,0.00054145,0.03369620,0.00000000
-4.51125563,0.80374445,0.26623634,0.69560583,0.10556701,0.00053079,0.03180555,0.00000000
-4.50525263,0.79031360,0.24650393,0.68648655,0.10237531,0.00052092,0.03043834,0.00000000
-4.49924962,0.78193811,0.23017272,0.68083858,0.10031341,0.00051202,0.02961199,0.00000000
-4.49324662,0.77873460,0.21720669,0.67875335,0.09940750,0.00050430,0.02935021,0.00000000
-4.48724362,0.78081611,0.20757401,0.68030746,0.09969734,0.00049796,0.02968292,0.00000000
-4.48124062,0.78828090,0.20124933,0.68555211,0.10123459,0.00049324,0.03064581,0.00000000
-4.47523762,0.80120023,0.19821455,0.69450241,0.10408041,0.00049034,0.03227951,0.00000000
-4.46923462,0.81960608,0.19845792,0.70712745,0.10830256,0.00048946,0.03462824,0.00000000
-4.46323162,0.84347941,0.20197159,0.72334174,0.11397193,0.00049078,0.03773829,0.00000000
-4.45722861,0.87273978,0.20874788,0.74299869,0.12115873,0.00049442,0.04165594,0.00000000
-4.45122561,0.90723684,0.21877431,0.76588670,0.12992828,0.00050048,0.04642518,0.00000000
-4.44522261,0.94674434,0.23202769,0.79172809,0.14033664,0.00050898,0.05208520,0.00000000
-4.43921961,0.99095678,0.24846761,0.82018125,0.15242612,0.00051993,0.05866761,0.00000000
-4.43321661,1.03948906,0.26802952,0.85084581,0.16622086,0.00053323,0.06619367,0.00000000
-4.42721361,1.09187914,0.29061781,0.88327090,0.18172253,0.00054878,0.07467149,0.00000000
-4.42121061,1.14759356,0.31609928,0.91696591,0.19890643,0.00056640,0.08409344,0.00000000
-4.41520760,1.20603569,0.34429728,0.95141358,0.21771801,0.00058587,0.09443376,0.00000000
-4.40920460,1.26655636,0.37498698,0.98608452,0.23807016,0.00060694,0.10564670,0.00000000
-4.40320160,1.32846645,0.40789209,1.02045279,0.25984130,0.00062932,0.11766508,0.00000000
-4.39719860,1.39105098,0.44268336,1.05401154,0.28287451,0.00065273,0.13039968,0.00000000
-4.39119560,1.45358427,0.47897911,1.08628817,0.30697783,0.00067684,0.14373930,0.00000000
-4.38519260,1.51534546,0.51634802,1.11685821,0.33192583,0.00070135,0.15755174,0.00000000
-4.37918959,1.57563407,0.55431430,1.14535730,0.35746248,0.00072597,0.17168570,0.00000000
-4.37318659,1.63378485,0.59236522,1.17149064,0.38330542,0.00075042,0.18597355,0.00000000
-4.36718359,1.68918159,0.62996086,1.19503957,0.40915146,0.00077444,0.20023501,0.00000000
-4.36118059,1.74126924,0.66654589,1.21586485,0.43468324,0.00079782,0.21428156,0.00000000
-4.35517759,1.78956407,0.70156299,1.23390661,0.45957683,0.00082039,0.22792152,0.00000000
-4.34917459,1.83366147,0.73446743,1.24918082,0.48351000,0.00084201,0.24096552,0.00000000
-4.34317159,1.87324107,0.76474225,1.26177267,0.50617086,0.00086259,0.25323223,0.00000000
-4.33716858,1.90806911,0.79191337,1.27182697,0.52726649,0.00088207,0.26455402,0.00000000
-4.33116558,1.93799792,0.81556401,1.27953621,0.54653117,0.00090046,0.27478233,0.00000000
-4.32516258,1.96296273,0.83534771,1.28512684,0.56373392,0.00091779,0.28379248,0.00000000
-4.31915958,1.98297584,0.85099927,1.28884448,0.57868483,0.00093412,0.29148767,0.00000000
-4.31315658,1.99811870,0.86234328,1.29093888,0.59124009,0.00094953,0.29780196,0.00000000
-4.30715358,2.00853215,0.86929947,1.29164932,0.60130538,0.00096415,0.30270212,0.00000000
