energy_ev,total_up,Ge_p_up,Ge_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-6.00000000,0.00025002,0.00008036,0.00000000,0.00007828,0.00003653,0.00000000,0.00007514
-5.99399700,0.00033223,0.00010678,0.00000000,0.00010402,0.00004854,0.00000000,0.00009985
-5.98799400,0.00043831,0.00014087,0.00000000,0.00013722,0.00006404,0.00000000,0.00013174
-5.98199100,0.00057412,0.00018451,0.00000000,0.00017973,0.00008388,0.00000000,0.00017257
-5.97598799,0.00074661,0.00023993,0.00000000,0.00023370,0.00010908,0.00000000,0.00022443
-5.96998499,0.00096398,0.00030976,0.00000000,0.00030171,0.00014084,0.00000000,0.00028979
-5.96398199,0.00123571,0.00039705,0.00000000,0.00038671,0.00018053,0.00000000,0.00037151
-5.95797899,0.00157271,0.00050529,0.00000000,0.00049210,0.00022975,0.00000000,0.00047287
-5.95197599,0.00198731,0.00063842,0.00000000,0.00062172,0.00029031,0.00000000,0.00059760
-5.94597299,0.00249325,0.00080086,0.00000000,0.00077983,0.00036419,0.00000000,0.00074985
-5.93996998,0.00310569,0.00099742,0.00000000,0.00097114,0.00045361,0.00000000,0.00093419
-5.93396698,0.00384098,0.00123334,0.00000000,0.00120070,0.00056096,0.00000000,0.00115560
-5.92796398,0.00471654,0.00151414,0.00000000,0.00147387,0.00068875,0.00000000,0.00141936
-5.92196098,0.00575054,0.00184560,0.00000000,0.00179621,0.00083963,0.00000000,0.00173102
-5.91595798,0.00696149,0.00223354,0.00000000,0.00217334,0.00101628,0.00000001,0.00209625
-5.90995498,0.00836783,0.00268375,0.00000000,0.00261078,0.00122136,0.00000001,0.00252075
-5.90395198,0.00998733,0.00320172,0.00000000,0.00311378,0.00145741,0.00000001,0.00301006
-5.89794897,0.01183648,0.00379249,0.00000000,0.00368707,0.00172679,0.00000002,0.00356941
-5.89194597,0.01392979,0.00446037,0.00000000,0.00433462,0.00203152,0.00000003,0.00420354
-5.88594297,0.01627913,0.00520868,0.00000000,0.00505938,0.00237325,0.00000004,0.00491648
-5.87993997,0.01889297,0.00603955,0.00000000,0.00586304,0.00275305,0.00000005,0.00571140
-5.87393697,0.02177574,0.00695360,0.00000000,0.00674572,0.00317141,0.00000007,0.00659042
-5.86793397,0.02492725,0.00794979,0.00000000,0.00770579,0.00362806,0.00000010,0.00755451
-5.86193097,0.02834229,0.00902516,0.00000000,0.00873958,0.00412196,0.00000013,0.00860336
-5.85592796,0.03201029,0.01017474,0.00000000,0.00984128,0.00465119,0.00000018,0.00973540
-5.84992496,0.03591537,0.01139150,0.00000000,0.01100283,0.00521299,0.00000024,0.01094781
-5.84392196,0.04003650,0.01266628,0.00000000,0.01221385,0.00580375,0.00000031,0.01223667
-5.83791896,0.04434804,0.01398798,0.00000000,0.01346174,0.00641906,0.00000041,0.01359718
-5.83191596,0.04882056,0.01534369,0.00000000,0.01473180,0.00705383,0.00000054,0.01502397
-5.82591296,0.05342191,0.01671904,0.00000000,0.01600751,0.00770243,0.00000070,0.01651146
-5.81990995,0.05811864,0.01809851,0.00000000,0.01727084,0.00835890,0.00000090,0.01805440
-5.81390695,0.06287757,0.01946597,0.00000000,0.01850267,0.00901712,0.00000115,0.01964835
-5.80790395,0.06766756,0.02080518,0.00000000,0.01968334,0.00967111,0.00000145,0.02129022
-5.80190095,0.07246134,0.02210038,0.00000000,0.02079315,0.01031530,0.00000183,0.02297891
-5.79589795,0.07723735,0.02333688,0.00000000,0.02181302,0.01094476,0.00000229,0.02471574
-5.78989495,0.08198136,0.02450168,0.00000000,0.02272505,0.01155546,0.00000284,0.02650496
-5.78389195,0.08668791,0.02558400,0.00000000,0.02351317,0.01214456,0.00000350,0.02835404
-5.77788894,0.09136131,0.02657575,0.00000000,0.02416363,0.01271050,0.00000429,0.03027383
